DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC
6,6.25,0.32,2.06,13.155,13.485,52.185,274.33,50.655,129.745,33.39,45.185,-1.45
6,6.75,0.38,2.0575,13.685,13.7375,49.6875,385.235,58.965,220.67,63.45,72.685,-1.97
6,7.25,0.45,1.805,14.3675,14.28,46.6425,496.99,73.9425,311.55,109.66,102.9925,-2.42
6,7.75,0.51,2.085,14.9625,14.69,44.2525,605.7675,97.4725,401.41,155.34,115.6825,-2.66
6,8.25,0.63,2.55,15.215,14.8425,42.6525,706.8,121.3925,482.3625,193.52,136.4925,-3.46
6,8.75,0.675,2.7675,15.525,15.5,44.05,802.6325,147.6025,558.1375,260.515,167.085,-3.4975
6,9.25,0.7,2.8375,15.9125,15.5825,43.315,888.57,169.5,619.82,279.62,150.59,-4.16
6,9.75,0.75,3.0275,16.3575,15.9375,48.5525,957.31,193.72,667.95,321.13,176.82,-4.16
6,10.25,0.78,3.21,16.645,16.3275,48.87,1016.6475,218.2375,710.135,343.59,170.29,-3.61
6,10.75,0.8175,3.415,16.705,16.4,50.82,1055.635,238.67,734.5025,337.3125,154.28,-3.71
6,11.25,0.8275,3.39,16.6075,16.47,50.4075,1085.7475,262.26,756.885,348.4025,163.37,-3.87
6,11.75,0.8375,3.44,16.9225,16.45,52.525,1101.8425,277.3475,763.015,358.6525,171.22,-3.76
6,12.25,0.84,3.5725,17.015,16.3875,54.28,1100.54,275.475,757.4975,365.475,154.81,-4.09
6,12.75,0.83,3.53,16.6875,16.5475,55.375,1086.195,271.5675,746.4975,364.1275,151.49,-3.77
6,13.25,0.82,3.65,16.745,16.395,55.0075,1054.8125,257.4575,715.535,373.25,159.575,-3.6875
6,13.75,0.8775,3.705,16.7375,16.4,57.6425,1010.14,223.7675,686.465,372.55,151.75,-3.54
6,14.25,0.84,3.7425,16.985,16.4625,58.51,948.0975,196.56,639.045,365.49,133.295,-3.3575
6,14.75,0.87,3.6625,16.715,16.3425,59.975,878.13,164.225,603.455,360.01,131.89,-3.6375
6,15.25,0.84,3.5125,16.745,16.015,60.9625,789.535,133.32,539.33,303.34,121.945,-2.695
6,15.75,0.81,3.475,16.535,16.13,64.1775,692.8725,105.71,475.72,272.42,99.04,-2.34
6,16.25,0.75,3.2975,16.29,15.795,65.725,593.16,81.8725,401.46,234.3275,97,-1.79
6,16.75,0.735,3.1725,15.8375,15.655,67.08,475.965,65.065,318.2,196.2075,91.13,-1.31
6,17.25,0.66,3.14,15.5625,15.09,68.68,262.58,46.385,229.8775,133.36,56.395,-0.76
6,17.75,0.57,2.86,14.88,14.72,69.9525,211.34,38.135,139.385,88.68,39.7,-0.29
6,18.25,0.49,2.48,14.3875,14.3,72.2075,69.605,23.3025,49.23,41.17,34.475,0.265
6,18.75,0.3,2.26,14.1075,13.54,74.5825,40.24,9.4725,-27.8875,7.2,18.51,0.63
6,19.25,0.21,1.83,13.5675,13.21,74.7725,0.145,1.105,-65.1475,-0.32,7.36,0.6425
6,19.75,0.2,1.9,13.2375,13.35,73.5275,-4.9625,1.325,-67.49,0.65,4.365,0.5425
6,20.25,0.15,2.17,13.08,13.47,76.5425,-4.8325,1.5625,-66.3375,-0.86,5.2525,0.495
6,20.75,0.19,2.47,13.1275,13.15,75.345,-4.59,1.66,-66.5125,-0.83,3.8975,0.4675
6,21.25,0.2,2.37,12.955,12.57,72.515,-4.7625,1.6225,-67.2625,-0.4,3.0125,0.38
6,21.75,0.15,2.375,12.605,12.41,74.39,-4.75,1.4975,-65.7575,-0.78,2.135,0.33
6,22.25,0.15,2.21,12.5825,12.42,70.8775,-4.68,1.57,-66.745,-0.5,1.585,0.28
6,22.75,0.13,2.17,12.5075,12.08,68.1275,-4.585,1.515,-65.335,0.22,2.8525,0.155
6,23.25,0.1725,2.18,12.3975,12.3925,71.2625,-4.9425,1.4475,-66.175,-0.4225,2.76,0.265
6,23.75,0.15,2.17,12.2,12.41,71.35,-4.72,1.8725,-66.5025,0.13,2.825,0.2625
7,0.25,0.12,2.26,14.43,14.54,64.38,-4.715,2.025,-72.32,-0.34,5.16,0.43
7,0.75,0.13,2.18,14.71,14.64,62.93,-4.65,2,-71.205,-0.3,3.13,0.37
7,1.25,0.12,2.3,14.64,14.47,61.02,-4.68,1.985,-70.14,-0.03,4.24,0.28
7,1.75,0.12,2.2,14.7,14.46,61.08,-4.71,2.045,-70.035,-0.15,3.92,0.29
7,2.25,0.12,2.34,14.82,14.62,60.92,-4.82,2.005,-70.35,0.165,3.07,0.3
7,2.75,0.12,2.2,14.77,14.57,57.36,-4.785,2.22,-68.425,-0.24,3.465,0.2225
7,3.25,0.11,2.3,14.74,14.47,59.2,-4.96,1.8375,-68.51,-0.2,1.5525,0.18
7,3.75,0.11,2.2,14.54,14.37,58.79,-4.67,1.9575,-68.16,-0.36,3.1725,0.16
7,4.25,0.12,2.13,14.55,14.42,55.48,-4.56,1.945,-68.885,-0.24,3.1275,0.2325
7,4.75,0.12,2.08,14.52,14.63,56.83,0.59,2.375,-66.085,-0.25,3.065,0.22
7,5.25,0.12,2.05,14.52,14.32,54.16,52.18,18.9025,-33.125,-0.2,3.385,0.1325
7,5.75,0.17,1.86,14.6,14.5,54.91,140.86,34.27,23.69,1.45,15.8725,-0.21
7,6.25,0.23,1.52,14.96,15.09,52.08,244.28,40.0675,102.655,16.31,48.66,-1.375
7,6.75,0.3,1.56,15.21,15.59,52.61,354.905,44.9675,196.105,38.41,92.85,-2.72
7,7.25,0.38,1.37,15.66,15.85,52.59,461.62,50.235,288.585,72.71,128.2,-2.7375
7,7.75,0.5,1.87,16.15,16.49,48.25,572.135,62.9175,377.765,134.91,165.94,-2.97
7,8.25,0.59,2.39,16.64,16.87,50.56,678.405,78.07,465.71,196.53,199.58,-3.165
7,8.75,0.66,2.62,17.22,17.21,48.4,775.09,93.21,541.635,262.7,211.6725,-4.3575
7,9.25,0.71,3.03,17.65,17.73,47.54,865.16,104.43,608.985,313.92,232.2525,-4.88
7,9.75,0.76,3.19,18,17.98,46.97,937.38,112.115,661.495,364.6,253.9125,-5.36
7,10.25,0.81,3.37,18.28,18.19,46.88,999.19,124.17,699.0625,403.88,229.84,-5.1225
7,10.75,0.85,3.77,18.52,18.18,46.4,1042.865,131.64,727.5625,419.62,237.03,-5.07
7,11.25,0.92,3.7,18.65,18.45,45.86,1072.185,144.525,743.5325,455.54,244.49,-4.49
7,11.75,0.92,3.94,18.77,18.38,45.25,1086.11,153.81,751.265,469.76,220.6225,-4.565
7,12.25,0.93,3.99,18.58,18.5,45.04,1087.595,154.17,747.58,471.42,229.725,-4.465
7,12.75,0.93,3.94,18.66,18.63,44.99,1074.6375,151.85,733.9,472.69,221.26,-3.86
7,13.25,0.91,3.91,18.75,18.59,46.5,1050.7375,154.26,715.5775,448.18,220.75,-4.26
7,13.75,0.9275,4.1,18.64,18.4075,48.0925,1004.46,136.41,680.53,456.995,215.5,-4.3525
7,14.25,0.9175,4.015,18.45,18.21,51.47,946.9275,114.5025,639.0175,425.01,207.85,-3.95
7,14.75,0.91,3.855,18.135,18.05,50.46,875.05,96.3275,581.48,417.62,188.755,-3.515
7,15.25,0.89,3.89,18.06,17.865,50.325,789.345,80.4775,521.625,366.27,181.77,-3.7275
7,15.75,0.875,3.755,18.11,17.805,52.29,693.9125,66.9875,460.155,325.655,167.8475,-3.135
7,16.25,0.8,3.575,17.97,17.655,52.175,591.78,55.05,380.3,282.245,163.9125,-2.275
7,16.75,0.765,3.405,17.63,17.41,52.685,473.6875,44.595,291.9675,208.435,124.43,-1.39
7,17.25,0.675,3.135,17.32,17.03,54.17,314.1675,35.78,200.785,140.08,108.47,-0.54
7,17.75,0.585,2.88,17.02,16.695,57.205,115.8825,31.805,111.1575,87.44,83.53,0.55
7,18.25,0.48,2.51,16.52,16.445,59.545,74.875,21.035,31.035,36.605,54.57,0.87
7,18.75,0.325,2.29,15.82,15.87,62.795,30.8725,8.7225,-42.0475,4.37,24.455,0.79
7,19.25,0.185,2.17,15.2,15.365,66.88,0.09,1.195,-77.0575,-1.28,13.1,0.8
7,19.75,0.155,1.81,15.3,15.31,64.105,-5.4175,1.625,-81.83,-0.075,8.62,0.57
7,20.25,0.14,2.03,15.11,15.385,61.945,-5.315,2.12,-77.355,-0.26,6.82,0.34
7,20.75,0.15,1.95,15.095,15.015,60.505,-4.86,2.4,-76.29,-0.24,6.17,0.35
7,21.25,0.15,2.01,14.9,14.895,60.895,-4.9275,2.21,-74.49,-0.51,5.49,0.42
7,21.75,0.14,2.065,14.815,15.055,61.645,-4.92,1.9475,-75.015,-0.18,3.53,0.29
7,22.25,0.14,2.06,14.83,15.075,61.32,-5.035,2.005,-74.305,0.015,2.88,0.35
7,22.75,0.125,2.055,14.905,14.74,62.5,-4.99,1.8725,-73.8525,-0.155,1.91,0.2
7,23.25,0.12,2.135,14.97,14.72,61.445,-4.935,1.9825,-72.1125,-0.455,3.36,0.27
7,23.75,0.115,2.185,15.125,14.55,62.255,-4.7675,2.125,-71.485,-0.185,3.71,0.33
8,0.25,0.11,2.15,14.86,14.4725,52.1125,-4.9725,2.38,-74.65,-0.32,2.09,0.2125
8,0.75,0.1225,2.2225,14.8225,14.39,49.2625,-5.0725,2.085,-74.4475,-0.445,3.06,0.305
8,1.25,0.11,2.3275,14.6675,14.47,48.8,-5.0575,1.9725,-75.415,-0.1125,2.5,0.1725
8,1.75,0.1225,2.21,14.9325,14.5525,47.4375,-5.0675,2.11,-76.6975,-0.045,2.5625,0.2025
8,2.25,0.1425,2.2425,14.84,14.5325,46.0825,-5.07,2.005,-75.2675,-0.1275,2.72,0.26
8,2.75,0.13,2.1725,14.705,14.4225,45.7775,-5.2075,2.29,-74.6025,0.365,1.87,0.14
8,3.25,0.13,2.09,14.825,14.4425,44.9425,-5.25,2.125,-75.36,-0.425,1.41,0.21
8,3.75,0.13,2.2625,14.775,14.33,43.1525,-5.155,1.92,-73.65,-0.32,2.23,0.15
8,4.25,0.14,2.255,14.7125,14.3075,44.9625,-5.3875,1.86,-73.95,-0.2875,2.71,0.15
8,4.75,0.11,2.2425,14.6625,14.41,46.635,-4.9875,2.14,-74.9075,-0.6375,1.2,0.16
8,5.25,0.1125,2.1425,14.555,14.445,44.2275,7.5,5.5825,-68.4075,-0.655,2.56,0.17
8,5.75,0.11,2.16,14.6375,14.49,44.1925,79.595,29.42,-20.95,-0.3625,3.96,0.11
8,6.25,0.18,1.6875,15.045,14.8625,42.38,178.2725,38.935,42.61,4.8525,23.11,-0.14
8,6.75,0.26,1.5975,15.35,15.34,41.55,289.2525,45.9825,128.9775,23.34,58.17,-1.45
8,7.25,0.35,1.5725,15.9625,15.9325,39.8125,401.03,51.8125,223.8275,59.245,90.8,-1.93
8,7.75,0.45,1.69,16.53,16.475,38.6,512.6075,61.45,320.2175,115.3325,132.65,-1.38
8,8.25,0.54,2.1025,17.0175,16.855,35.645,624.5925,77.385,410.9675,183.485,156.02,-1.83
8,8.75,0.6425,2.5425,17.37,17.225,35.9325,727.295,90.65,489.1325,249.335,187.4,-3.08
8,9.25,0.72,2.91,17.855,17.6375,35.0725,818.13,102.4475,556.905,312.9675,204.7,-3.05
8,9.75,0.765,3.1025,18.2775,18.0125,34.85,896.54,110.6425,609.815,369.95,197.9,-4.02
8,10.25,0.84,3.4825,18.4225,18.2175,35.06,965.5525,123.5825,655.355,404.76,169.3125,-3.78
8,10.75,0.91,3.63,18.7075,18.375,33.66,1008.5175,132.1525,685.87,443.57,197.02,-3.39
8,11.25,0.89,3.74,18.9075,18.4675,34.0425,1041.1125,146.18,704.07,445.3375,175.53,-3.41
8,11.75,0.9225,3.8225,18.9125,18.54,34.7975,1053.16,156.445,710.105,480.4275,188.81,-3.19
8,12.25,0.93,3.8925,18.925,18.58,35.405,1052.755,155.53,703.205,461.96,179.97,-2.86
8,12.75,0.94,4.015,19.05,18.69,35.675,1041.65,149.7725,687.215,480.6975,157.54,-3.11
8,13.25,0.9425,4.065,18.99,18.585,37.69,1011.155,146.8825,666.0825,466.2425,162.56,-3.25
8,13.75,0.92,4.09,18.96,18.6525,38.4425,964.7375,134.1625,633.5175,447.3925,169.8425,-3.405
8,14.25,0.93,3.9825,18.845,18.4675,39.16,900.8475,112.5075,588.0225,450.5225,159.5925,-2.96
8,14.75,0.93,3.93,18.79,18.26,39.9075,823.18,93.0725,534.465,419.1325,157.1125,-2.58
8,15.25,0.89,3.7325,18.3125,18.2225,40.56,739.06,77.7575,468.3825,375.5025,144.42,-2.265
8,15.75,0.84,3.7525,18.0275,17.7625,43.14,642.2,63.3425,397.305,303.8125,109.22,-1.47
8,16.25,0.79,3.54,17.4925,17.5375,44.775,517.5625,49.515,313.4725,246.925,92.36,-0.84
8,16.75,0.7125,3.2925,17.2625,17.225,46.9475,396.9425,39.255,224.9725,183.0875,99.09,-0.205
8,17.25,0.6425,3.0325,17.01,16.6375,47.9725,282.365,30.57,127.57,115.25,63.9,0.77
8,17.75,0.53,2.65,16.48,16.2,49.9,122.3,23.165,42.3425,59.315,48.71,1.2775
8,18.25,0.395,2.335,15.7625,15.725,54.475,37.91,14.15,-25.93,15.115,26.31,1.15
8,18.75,0.2225,2.1225,15.1525,15.1175,56.62,4.6575,3.3025,-82.7075,-1.4775,9.09,0.86
8,19.25,0.18,1.91,15.12,14.94,55.57,-5.155,1.695,-85.325,0.0575,6.31,0.64
8,19.75,0.14,1.74,15.1325,14.82,52.0925,-5.395,2.0725,-83.35,-0.0475,2.93,0.25
8,20.25,0.1325,1.8575,14.9475,14.6675,50.64,-5.3175,2.1725,-80.7225,0.36,1.53,0.2625
8,20.75,0.1525,1.9075,14.98,14.64,51.9425,-5.2475,2.35,-79.82,-0.085,2.33,0.3175
8,21.25,0.1125,1.985,15.16,14.7225,52.695,-5.2775,2.275,-78.5975,-0.36,4.74,0.28
8,21.75,0.14,1.91,14.965,14.7425,51.77,-5.31,2.0375,-78.6425,-0.1775,4.36,0.27
8,22.25,0.12,1.7925,14.84,14.5725,51.8325,-5.36,2.335,-77.3,-0.2025,4.83,0.2
8,22.75,0.12,1.94,14.655,14.4275,52.795,-5.1825,2.4575,-76.895,-0.08,2.93,0.3
8,23.25,0.11,2.1375,14.71,14.405,52.7525,-4.99,2.26,-76.305,-0.0975,2.73,0.32
8,23.75,0.1225,2.1225,14.685,14.5725,52.7075,-4.995,2.415,-73.145,-0.0275,3.26,0.22
9,0.25,0.13,2.23,13.1225,13.1775,52.0075,-5.0325,2.0625,-72.4125,-0.235,1.64,0.16
9,0.75,0.14,2.27,13.17,12.9975,51.375,-4.965,1.9525,-70.5375,-0.265,0.9,0.255
9,1.25,0.1275,2.1575,13.205,12.885,51.5575,-5.0925,1.9225,-70.9275,-0.85,1.275,0.14
9,1.75,0.12,2.1775,13.155,12.8475,51.735,-5.1075,1.7775,-71.6975,-0.6525,1.155,0.14
9,2.25,0.13,2.36,12.98,12.8025,51.635,-5.0125,1.84,-71.5475,-0.3375,1.525,0.205
9,2.75,0.14,2.4275,12.865,12.69,49.94,-5.1525,1.7475,-73.0425,-0.8075,1.005,0.215
9,3.25,0.15,2.4375,12.84,12.5725,48.4425,-5.19,1.725,-71.0925,-0.595,2.215,0.195
9,3.75,0.13,2.33,12.7625,12.5975,48.4325,-5.02,1.77,-71.48,-0.6125,1.37,0.18
9,4.25,0.14,2.34,12.775,12.7625,49.34,-5.365,1.665,-72.2425,-0.41,1.895,0.185
9,4.75,0.13,2.2575,12.7775,12.7725,48.3,-5.3275,1.6225,-72.41,-0.255,1.575,0.145
9,5.25,0.14,2.34,12.8575,12.6275,46.0725,-4.4875,2,-72.6575,-0.7425,1.695,0.18
9,5.75,0.1375,2.3225,12.9025,12.7175,44.995,17.4225,9.7675,-59.5875,-0.4375,1.435,0.145
9,6.25,0.18,2.215,13.015,12.72,44.5975,102.4075,33.225,-2.1775,0.0025,3.985,0.085
9,6.75,0.25,1.8675,13.475,13.12,46.0175,204.595,44.6675,68.0775,13.3725,18.97,-0.41
9,7.25,0.34,1.8225,14.0175,13.7925,42.3825,320.2675,52.9625,158.4075,41.6575,46.98,-1.32
9,7.75,0.43,1.805,14.645,14.3875,40.995,433.9025,61.61,246.735,92.7175,77.2425,-1
9,8.25,0.5475,2.13,15.1675,14.9275,36.7425,542.945,74.9225,338.19,161.975,105.425,-0.48
9,8.75,0.6175,2.3275,15.54,15.5475,36.8525,643.9025,88.5675,416.285,232.685,126.2175,-1.675
9,9.25,0.7075,2.56,16.1925,15.9925,34.4,736.5725,99.8275,490.9025,288.8275,128.715,-2.765
9,9.75,0.7375,2.9075,16.47,16.325,33.0775,810.86,108.4675,550.205,348.8025,132.485,-2.155
9,10.25,0.79,3.2175,16.79,16.5275,33.245,878.8875,123.1225,590.72,390.4975,152.395,-2.1375
9,10.75,0.85,3.4575,17.1,16.725,32.795,925.83,134.1925,617.6,414.7375,125.5125,-2.2575
9,11.25,0.89,3.65,17.2375,16.66,33.825,953.375,143.955,638.9825,454.38,132.1575,-2.9925
9,11.75,0.8975,3.73,17.27,16.685,35.6525,974.035,149.4175,647.1425,460.99,128.165,-2.405
9,12.25,0.93,3.81,17.36,16.6475,37.4325,964.5175,145.7925,637.9975,477.3875,119.19,-2.51
9,12.75,0.94,3.83,17.18,16.71,38.23,948.225,138.83,627.22,449.14,114.73,-1.745
9,13.25,0.92,3.87,17.13,16.48,38.59,909.375,127.655,594.445,438.05,117.15,-2.08
9,13.75,0.89,3.79,16.97,16.35,41.59,859.985,122.45,553.08,433.31,112.6375,-2.3725
9,14.25,0.91,3.82,17.0575,16.27,41.0225,788.87,101.8275,501.9375,399.705,101.24,-2.045
9,14.75,0.89,3.75,16.8,16.05,42.89,705.045,83.965,442.22,364.5,92.0325,-1.7
9,15.25,0.85,3.7125,16.53,15.85,44.62,617.415,67.385,370.99,311.4525,94.595,-0.9025
9,15.75,0.8,3.49,16.1775,15.6775,46.1675,512.815,54.135,288.7475,253.11,80.095,-0.86
9,16.25,0.73,3.315,15.73,15.275,47.1325,403.3,43.1975,206.4275,183.1025,61.385,0.38
9,16.75,0.6575,3.1075,15.4725,14.9325,51.09,257.255,34.705,116.8975,115.6475,58.015,0.62
9,17.25,0.56,2.9075,14.715,14.655,55.6775,154.0175,24.25,25.8825,58.7675,37.565,0.87
9,17.75,0.4175,2.5375,14.03,14.11,58.4325,60.7775,11.92,-39.735,7.78,18.33,1.18
9,18.25,0.27,2.3375,13.5025,13.61,59.1575,1.3625,1.9975,-80.975,-1.8875,6.0075,1.21
9,18.75,0.19,2.135,13.3075,13.4375,56.5425,-5.295,1.7725,-80.495,-0.8425,7.99,0.81
9,19.25,0.17,2.01,13.355,13.28,54.8675,-5.2375,2.0075,-78.8875,-0.54,6.2475,0.47
9,19.75,0.1675,2.1375,13.3275,13.26,56.1225,-5.0075,2.5125,-78.43,-0.2125,3.22,0.4
9,20.25,0.16,2.3475,13.2675,13.07,53.52,-5.0275,2.3125,-77.4825,-0.49,3.525,0.31
9,20.75,0.1575,2.36,13.1625,13.0375,55.48,-4.98,2.22,-76.9725,-0.775,1.345,0.26
9,21.25,0.1575,2.3975,13.255,13.12,53.125,-5.025,2.2125,-74.41,-0.56,2.045,0.37
9,21.75,0.17,2.3825,13.0975,13.1525,52.8225,-4.975,2.085,-74.9825,-0.6125,2.0775,0.33
9,22.25,0.14,2.28,13.07,12.99,52.48,-5.0475,2.065,-74.1725,-0.25,1.575,0.28
9,22.75,0.15,2.4025,13.09,12.9175,51.915,-5.0575,2.1125,-75.2075,-0.36,1.13,0.22
9,23.25,0.15,2.415,13.13,13.0475,52.7075,-5.0275,1.95,-73.7625,-0.235,1.9875,0.2175
9,23.75,0.15,2.175,13.2375,13.1025,52.66,-5.0975,2.125,-73.8375,-0.3725,1.4975,0.1975
10,0.25,0.1725,2.48,10.7725,11.03,68.3725,-4.23,1.93,-61.1175,-0.14,5.425,0.325
10,0.75,0.1825,2.5375,10.88,11.01,67.8325,-4.145,1.76,-59.4875,-0.905,5.025,0.46
10,1.25,0.22,2.5175,10.6725,10.9275,72.8075,-4.48,1.765,-60.605,-0.6,3.0175,0.54
10,1.75,0.22,2.54,10.9525,11.02,67.23,-4.615,1.765,-63.1475,-0.63,2.755,0.44
10,2.25,0.17,2.54,10.93,10.73,65.1025,-4.3675,1.755,-61.56,-1.07,2.2175,0.425
10,2.75,0.18,2.405,11.0475,10.8425,64.2475,-4.3525,1.81,-59.705,-0.59,2.7925,0.4975
10,3.25,0.1825,2.5225,11.095,10.79,69.4125,-4.295,1.72,-59.48,-0.89,3.1825,0.3475
10,3.75,0.16,2.5075,11.255,10.7825,66.935,-4.1075,1.715,-58.77,-1.2275,2.63,0.345
10,4.25,0.1925,2.42,11.29,10.73,63.3325,-4.135,1.695,-59.5075,-0.5175,1.9425,0.31
10,4.75,0.1825,2.43,11.1275,10.695,59.64,-4.2575,1.725,-59.4175,-0.6575,2.4525,0.3425
10,5.25,0.1725,2.3075,11.0525,10.8125,58.5275,-3.87,1.625,-56.05,-0.4825,1.575,0.315
10,5.75,0.165,2.3,10.99,10.46,56.575,-1.82,1.885,-54.33,-0.295,1.815,0.22
10,6.25,0.19,2.29,10.8,10.425,58.3825,24.1525,11.255,-36.9725,-0.85,3.2475,0.24
10,6.75,0.19,2.165,10.9175,10.695,57.56,122.0025,38.555,15.605,0.135,6.765,0.175
10,7.25,0.2825,2.085,11.46,11.18,55.4825,219.8525,50.58,82.0675,20.5625,24.63,0.255
10,7.75,0.36,2.105,11.965,11.635,54.26,327.6775,60.08,161.1425,53.06,51.3625,-0.89
10,8.25,0.44,1.86,12.5475,12.35,51.7425,438.5875,67.04,254.9725,100.29,78.27,-1.1125
10,8.75,0.4625,1.91,13.0725,12.92,50.7675,540.0825,85.105,337.9675,159.165,114.445,-1.6
10,9.25,0.5625,2.21,13.425,13.33,49.8,621.3325,94.525,405.94,229.1825,132.92,-2.15
10,9.75,0.625,2.2675,13.75,13.635,48.45,687.84,101.6775,460.82,245.555,111.17,-2.105
10,10.25,0.67,2.69,13.86,13.6,48.63,748.7,118.2925,501.29,281.66,121.07,-2.14
10,10.75,0.7,3.08,13.87,13.66,52.88,776.12,128.95,527.24,304.625,139.89,-2.5
10,11.25,0.77,3.265,13.945,13.915,53.8475,812.6825,132.325,547.9225,336.63,129.53,-2.56
10,11.75,0.77,3.305,14.1775,13.92,56.43,811.055,129.17,544.1525,354.35,128.0225,-2.83
10,12.25,0.815,3.495,14.05,13.92,59.4,803.915,125.63,518.215,341.78,142.71,-2.975
10,12.75,0.82,3.535,13.99,13.785,59.305,785.025,119.67,506.82,343.1375,130.1175,-2.405
10,13.25,0.8275,3.645,14.095,14.095,62.355,729.315,100.8425,453.73,319.305,116.3875,-2.535
10,13.75,0.77,3.49,13.955,14.0275,67.72,665.2625,85.16,420.0525,310.88,106.67,-2.655
10,14.25,0.82,3.47,13.825,13.845,67.725,602.75,77.525,364.145,281.365,93.82,-1.675
10,14.75,0.76,3.45,13.665,13.5025,66.875,501.665,63.615,295.6375,215.2,88.6475,-1.975
10,15.25,0.7225,3.24,13.2725,13.25,69.2475,411.09,52.82,216.69,164.45,62.8775,-0.875
10,15.75,0.6825,3.06,13.0475,13.04,74.7225,303.7675,44.08,131.3825,114.325,57.9675,0.2275
10,16.25,0.56,2.94,12.62,12.65,78.25,186.04,35.215,56.5575,73.3675,24.3575,0.435
10,16.75,0.4675,2.5075,12.01,12.11,82.3,88.22,22.46,-2.49,23.885,18.7225,1.025
10,17.25,0.38,2.345,11.39,11.455,84.28,16.55,5.18,-33.25,3.7675,9.7975,1.12
10,17.75,0.265,2.385,10.93,11.18,85.5,-1.2,0.855,-49.71,-1.95,5.965,1.4575
10,18.25,0.2575,2.305,10.52,10.975,83.06,-3.3,1.35,-53.88,-0.0825,4.9475,1.06
10,18.75,0.2075,2.52,10.78,10.96,82.63,-3.41,1.72,-55.8,-0.3875,3.815,0.67
10,19.25,0.22,2.28,10.67,11.0725,79.01,-3.43,1.81,-51.89,-0.45,2.3,0.585
10,19.75,0.21,2.42,10.48,11.04,76.25,-3.55,1.655,-52.83,-0.7475,6.18,0.7275
10,20.25,0.21,2.55,10.56,10.98,79.3,-3.38,1.715,-54.51,-1.125,3.64,0.8175
10,20.75,0.2125,2.47,10.75,10.9925,79.19,-3.7,1.68,-55.81,-1.3075,5.04,0.5775
10,21.25,0.2,2.435,10.64,10.835,76.44,-4.04,1.565,-57.24,-1.165,4.725,0.715
10,21.75,0.1875,2.26,10.52,10.76,75.05,-4.18,1.75,-60.15,-0.6475,4.215,0.71
10,22.25,0.18,2.19,10.6,10.81,70.06,-3.81,1.95,-57.72,-0.4175,2.55,0.615
10,22.75,0.18,2.255,10.53,10.725,70.52,-4.12,1.955,-59.87,0.1675,3.445,0.5275
10,23.25,0.195,2.3475,10.71,11.0075,72.26,-3.88,1.795,-52.49,-0.165,3.33,0.39
10,23.75,0.1875,2.36,10.79,10.84,72.73,-4.16,1.805,-62.03,-0.745,2.38,0.4
11,0.25,0.265,2.82,5.755,5.45,59.625,-4.49,1.61,-53.01,-0.025,2.035,0.1675
11,0.75,0.235,2.83,5.74,5.63,59.595,-4.37,1.55,-52.83,-0.975,2.72,0.23
11,1.25,0.2425,2.7575,5.445,5.3075,54.61,-4.3,1.415,-48.27,-1.425,2.42,0.24
11,1.75,0.2425,2.78,5.215,5.23,53.66,-4.63,1.695,-56.83,-0.48,1.76,0.2
11,2.25,0.26,2.8325,5.3,5.295,47.345,-4.45,1.705,-53.95,-0.5175,4.03,0.25
11,2.75,0.24,2.755,5.48,5.235,47.875,-4.33,1.81,-54.72,-0.535,3.4425,0.1475
11,3.25,0.25,2.7,5.5,5.3125,49.17,-4.35,1.54,-53.21,-1.07,1.615,0.2175
11,3.75,0.25,2.64,5.53,5.15,48.605,-4.62,1.48,-54.48,-0.93,2.5325,0.2075
11,4.25,0.2875,2.76,5.535,5.15,49.155,-4.41,1.675,-55.85,-0.14,2.085,0.295
11,4.75,0.26,2.7925,5.42,5.18,51.625,-4,1.775,-52.04,-0.8325,2.415,0.2425
11,5.25,0.28,2.875,5.195,4.86,49.73,-4.32,1.54,-52.56,-1.53,2.77,0.36
11,5.75,0.2875,2.8725,5.27,5.01,48.835,-4.52,1.53,-57.16,-1.45,3.79,0.27
11,6.25,0.2675,2.765,5.125,5.07,53.01,-2.14,1.945,-57.06,-0.405,2.3975,0.2875
11,6.75,0.24,2.755,5.2,4.975,54.59,31.67,19.175,-37.56,-0.815,1.97,0.21
11,7.25,0.32,2.6625,5.36,5.35,48.835,115.58,45.34,5.85,-0.81,9.51,0.15
11,7.75,0.36,2.6275,5.76,5.69,49.08,214.08,58.31,58.14,12.9925,13.54,0.16
11,8.25,0.415,2.4875,6.19,6.195,48.58,309.96,69.165,127.65,40.05,30.4,0.0925
11,8.75,0.53,2.74,6.61,6.65,50.38,403.9,87.63,188.43,79.63,38.17,0.16
11,9.25,0.57,2.47,7.525,7.34,53.76,481.05,113.32,241.93,117.4175,68.02,0.355
11,9.75,0.58,2.49,7.675,7.33,56.075,542.01,136.61,285.46,151.14,61.49,0
11,10.25,0.63,2.73,7.895,7.68,57.37,604.47,159.325,320.53,184.335,86.7,0.4
11,10.75,0.71,3.03,8.23,7.95,57.35,636.81,175.6,347.46,213.6,95.115,0.475
11,11.25,0.7,3.34,8.63,8.265,56.1275,659.32,178.7725,368.0575,212.4525,92.0175,0.265
11,11.75,0.74,3.3625,8.63,8.1675,58.535,668.57,182.175,376.31,235.65,94.245,0.135
11,12.25,0.765,3.4,8.46,8.155,58.75,656.86,184.515,356.94,244.19,83.6075,0.1875
