DOY2,HR2,H,LE,FC,SH,SLE,SC,CO2,H2O,RH,VPD,WS,USTAR,LW_IN,LW_OUT,RH_1_1_1,NETRAD,SW_IN,SW_OUT,G_1_1_1,G_2_1_1,G_3_1_1,TAU,T_SONIC,TA,PA,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA
1,21.25,-83.71035,-18.885821,-6.632237,-3.0994748,-4.903419,-1.0966395,349.72289,6.31523995,67.4500365,0.00110865,0.6278123,0.02213690875,258.023985,334.01102,67.8285245,-96.5360995,-0.8895868125,-0.00334516050000001,-28.494812,-43.943134,-44.62534,-0.4822567875,15.7295845,4.46317245,101.858805,0.136217743,0.0980706425,0.02265647625,0.112926435,0.21991054,0.0345889221
1,21.75,-104.276486,-33.089248,-13.251482,-3.0803962,-4.211414225,-2.31684715,343.164775,6.240996875,64.92621775,0.0011205225,0.33248225,0.0230729395,259.088775,333.90334,66.3889645,-96.598729,-0.9617126,0.041415357,-29.244448,-45.563498,-43.03376,-0.5731192,15.388425,4.47283695,101.84189,0.103219215,0.10184048,0.01991689785,0.11033116045,0.2484249614,0.028259795225
1,22.25,-84.8897685,-24.2971495,-5.255601875,-2.5086007,-4.2497605,-2.88581595,346.16382,6.194568475,65.3553725,0.000995698500000002,0.377186445,0.0221213565,253.81286,334.593705,66.3723165,-97.3199355,-0.89452305,0.139415735,-30.002632,-46.281112,-38.2478,-1.018181825,14.91995,4.4479,101.83457,0.1259356052,0.1075963389,0.01562234,0.09401595775,0.21925194695,0.035631776
1,22.75,-86.3592595,-39.342005,-17.28178325,-3.6638037,-3.9832948,-1.67330725,337.395395,5.908688975,64.512889,0.000983940000000002,0.51116843,0.02138477,245.684145,332.85398,64.8976645,-98.019421,-0.9207067825,0.10883564,-30.617068,-46.580522,-39.04014,-0.487484225,14.910531,4.37684745,101.828605,0.1176038538,0.133482105,0.0177774965,0.11886086,0.320576565,0.044533406
1,23.25,-86.8714895,-57.175669,-3.98625225,-2.7913878,-5.223718875,-2.2138387,353.403935,5.627508425,63.37937275,0.000994612500000002,0.450979545,0.0257236965,244.07516,331.291715,64.15497325,-98.131087,-0.9523979375,0.0721937,-31.07802,-46.761276,-40.31786,-0.473637275,14.2186065,4.13707515,101.83789,0.141195505,0.104379745,0.0152662164,0.0913442005,0.31406401225,0.033222365
1,23.75,-93.2930045,-39.3971265,-3.4771176,-2.5437005,-6.13160375,-2.46212245,346.74568,5.34066115,60.23362925,0.00103587,0.51516454,0.025786333,244.02578,328.94737,59.3914085,-98.045844,-0.94674682,0.06594551,-32.107288,-47.573472,-41.411,-0.454755625,14.0099765,3.70024935,101.82375,0.11757692185,0.0999111895,0.0168936915,0.1015307733,0.3003336855,0.0328017484
2,0.25,-62.9310925,-17.001751,-16.30636,-3.253443325,-8.5693043,-4.5401526,328.43878,8.648385325,73.897088,0,0.5040630575,0.02486570175,269.19945,356.21715,70.07095975,-95.01336,-0.9617122,0.08618659925,-24.99327325,-39.8935525,-43.1163,-0.37044338,19.00452,8.76735,102.0503025,0.1364917725,0.1161769025,0.01696313175,0.08737883825,0.36651384,0.0362057615
2,0.75,-62.482035,-14.70862,-1.742507295,-2.480071825,-8.679789125,-1.90969795,327.175005,9.041293525,75.755729,0,0.491708425,0.016820606,268.958425,355.212855,65.89499125,-94.510485,-0.9506806725,0.0125775,-25.29768675,-40.502045,-43.28785,-0.427796775,18.96379075,8.331375,102.0413575,0.13359277,0.128682,0.0200087045,0.079534155,0.407964405,0.03983191
2,1.25,-56.7306525,-14.4539445,-4.99390975,-3.412484075,-8.85244515,-1.55985,348.253125,9.308908575,75.022096,0,0.4206480875,0.0243106775,269.977225,354.9001875,66.83007225,-94.4625525,-0.9577920875,0.03273721,-23.938945,-39.9404375,-40.5302175,-0.492363825,18.80262775,7.81075,102.0275475,0.1233348675,0.120469135,0.01914239475,0.086894655,0.379682225,0.03509251425
2,1.75,-65.11606,-23.59100575,-11.9139175,-3.541334,-21.2681425,-4.70596,329.62806,9.5010843,57.26699625,0,0.37135564,0.029380578,272.0338,353.30536,66.996743,-92.36642,-0.93664506,-0.035275226,-26.00709975,-42.73820975,-42.2393175,-0.45008336,18.865432,7.4486,102.00562,0.13341904,0.1165957,0.017946468,0.08325959,0.33206418,0.033509785
