DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1
4,15.25,0.888,18.745,3.9405,-2.672,-2.57,0.2385,262.16075,160.338,13.685,14.85175,66.465,101.7,399.6345,14.7,392.625,563.725
4,15.75,0.88175,18.86,3.91775,-2.01175,-1.89975,0.317,205.92,138.4275,12.5225,14.91925,66.8075,101.7,399.915,14.075,311.25,480.175
4,16.25,0.852,18.8475,3.767,-1.031,-1.207,0.37875,143.1855,124.5845,11.345,14.925,68.1975,101.7,400.16625,13.7,230.1,381.775
4,16.75,0.801,18.5325,3.588,0.1255,0.0845,0.48325,93.035,103.83125,10.27,14.99,70.35,101.7,400.34225,12.855,140,280.325
4,17.25,0.74275,17.7875,3.39675,1.11625,0.724,0.6375,39.095,80.23375,9.2025,15.01275,72.9825,101.7,400.608,12.06,61.515,183
4,17.75,0.699,17.17,3.05075,2.0465,1.4175,0.846,2.75275,51.361,7.975,14.675,76.075,101.725,401.215,10.955,4.76375,96.525
4,18.25,0.6025,16.0425,2.782,2.95,1.91675,1.175,-9.58275,25.719,6.75875,14.3975,79.175,101.725,402.344,9.3225,-17.605,30.025
4,18.75,0.532,15.0225,2.561,3.336,2.355,1.306,-11.2615,14.489,5.589,14.08,82.55,101.8,403.5365,7.79,-24.6275,2.605
4,19.25,0.501,14.1775,2.49025,3.272,2.2565,1.0475,-10.92925,8.30825,4.4115,13.8225,84.75,101.8,404.8055,6.955,-27.075,0
4,19.75,0.5115,13.5925,2.50325,3.07175,2.38725,0.9675,-10.15075,7.972,3.43575,13.5165,85.75,101.8,405.948,6.5,-24.3875,0
4,20.25,0.46975,13.275,2.411,3.07325,2.381,0.795,-8.731,4.9325,2.7095,13.325,86.775,101.8,406.646,5.9925,-21.2,0
4,20.75,0.444,12.95,2.2885,3.26,2.4845,0.74875,-11.168,3.071,2.16125,13.08475,87.375,101.8,407.84375,5.8375,-22.785,0
4,21.25,0.4655,12.72,2.3675,3.07525,2.459,0.67325,-11.2725,3.877,1.86375,12.8875,87.475,101.8,408.563,5.42,-21.1025,0
4,21.75,0.468,12.5075,2.4,2.9995,2.53,0.597,-9.957,3.8965,1.484,12.7225,88.9225,101.8,409.023,5.345,-20.2225,0
4,22.25,0.447,12.475,2.33375,2.987,2.453,0.61325,-11.746,4.1325,0.998,12.5225,90,101.8,409.634,5.0875,-19.8175,0
4,22.75,0.46875,12.1275,2.2025,2.912,2.257,0.5745,-9.299,3.9095,0.827,12.30525,90.95,101.8,411.474,4.895,-19.6525,0
4,23.25,0.43875,12.0375,2.19575,2.8215,2.219,0.56175,-9.91475,3.3055,0.66775,12.245,91.815,101.8,411.30375,4.77,-17.2275,0
4,23.75,0.44925,12.2475,2.264,2.854,2.367,0.476,-9.83,3.6475,0.476,12.04275,92.375,101.8,411.514,4.4575,-17.325,0
5,0.25,0.334,15.8575,1.94275,4.676,3.86375,0.74875,-7.849,2.11975,1.846,16.2175,94.375,101.8,415.343,3.83,-15.4475,0
5,0.75,0.3815,15.7175,1.967,5.328,4.4125,0.7435,-8.50525,2.4325,1.699,16.0935,94.675,101.7,415.151,3.7075,-15.2675,0
5,1.25,0.3645,15.7975,1.9705,5.288,4.2055,0.7265,-9.7075,2.949,1.536,16.00975,94.8,101.8,415.261,3.52,-14.55,0
5,1.75,0.355,15.69,1.926,4.5745,4.135,0.65675,-8.705,2.476,1.486,15.9475,95.075,101.725,418.083,3.4725,-12.6775,0
5,2.25,0.36875,15.625,1.98575,5.12225,3.825,0.675,-8.789,2.85125,1.45,15.8825,95.2,101.8,419.492,3.2825,-13.6625,0
5,2.75,0.361,15.61,1.9105,4.4095,3.99175,0.6245,-9.183,2.491,1.281,15.82025,95.275,101.725,419.4915,3.2475,-14.1775,0
5,3.25,0.346,15.6375,1.903,5.11,4.2495,0.805,-7.76,2.067,1.013,15.7425,95.4,101.8,419.69325,2.985,-12.6225,0
5,3.75,0.3735,15.355,1.9,4.3625,4.108,0.6815,-8.12275,2.4825,0.925,15.66475,95.5,101.8,421.2415,2.915,-10.985,0
5,4.25,0.36825,15.11,1.90875,4.441,4.08625,0.65225,-7.322,2.834,0.855,15.5865,95.6,101.8,421.8945,2.8525,-11.35,0.2
5,4.75,0.377,15.175,1.92775,4.4235,3.5745,0.47575,-5.262,3.446,0.927,15.5225,95.7,101.8,421.6855,2.9625,-7.8925,7.425
5,5.25,0.431,15.4825,1.94325,3.7235,3.8875,0.1245,-1.6935,8.0355,0.846,15.465,95.6,101.8,421.102,3.0325,1.3075,41.37
5,5.75,0.4725,15.725,2.0605,2.0335,2.9175,-0.286,10.22,21.0395,0.959,15.41975,95.475,101.8,419.037,3.465,26.4125,103.2
5,6.25,0.54,16.245,2.212,0.7195,2.117,-0.53,50.612,51.851,1.107,15.46475,95.175,101.8,416.007,4.1425,78.725,188.925
5,6.75,0.5935,16.8975,2.3805,-1.51,0.33625,-0.5355,100.469,92.389,1.551,15.505,94.45,101.8,413.11725,5.3775,148.475,301.8
5,7.25,0.64275,17.61,2.60875,-2.75,-1.362,-0.628,139.729,119.1505,2.025,15.4625,93.425,101.8,407.0515,6.71,234.775,393.675
5,7.75,0.685,18.4475,2.71125,-4.3725,-2.9275,-0.475,194.622,161.3985,2.605,15.51875,93.275,101.8,403.309,8.2575,326.6,485.1
5,8.25,0.72,19.2525,2.88275,-5.77225,-4.35625,-0.51625,231.07375,197.14575,3.466,15.64475,90.21,101.8,400.955,9.7,407.025,573.1
5,8.75,0.7155,20.1675,3.092,-5.951,-4.60275,-0.41875,275.2945,212.60425,4.137,15.85,86.925,101.8,399.45625,10.9375,478.925,657.6
5,9.25,0.748,20.8175,3.0715,-6.709,-5.378,-0.405,304.4415,250.23625,4.89,16.01825,84.9,101.8,398.1195,12.095,543.5,732
5,9.75,0.7695,21.5225,3.0305,-6.98225,-6.082,-0.199,344.8205,253.761,5.731,16.2475,79.2,101.8,396.883,13.175,599,788.625
5,10.25,0.76,22.1975,3.1335,-6.734,-6.114,-0.1805,348.924,257.88225,7.03,16.49825,75.625,101.8,396.26475,13.915,639.15,830.025
5,10.75,0.79925,22.7975,3.37475,-7.1,-6.56325,-0.15725,377.40225,266.829,8.74,16.6995,72.9,101.8,395.8825,14.9975,668.4,860.45
5,11.25,0.79925,23.3175,3.3525,-6.628,-6.13,0.029,376.5325,267.496,9.89,17.1675,70.06,101.7,395.76775,15.81,689.675,886.975
5,11.75,0.8255,23.5675,3.34275,-6.43675,-6.0005,0.028,384.146,260.5795,10.1,17.45425,67.2175,101.7,395.3955,16.62,697.15,895.925
5,12.25,0.832,23.7175,3.47225,-6.136,-5.87775,0.051,377.61025,263.9665,10.21,17.795,66.85,101.7,395.44825,17.08,694.675,893.2
5,12.75,0.834,24.035,3.51375,-6.4,-5.841,0.0165,377.8,260.72875,10.96,18.06,66.5525,101.625,395.10475,17.23,677.225,880.575
5,13.25,0.85125,24.3225,3.5595,-6.249,-5.754,0.076,358.525,255.245,11.98,18.2875,65.5925,101.625,394.707,17.4525,652.175,838.5
5,13.75,0.8245,24.375,3.58525,-5.417,-4.986,0.1015,337.583,248.31375,12.89,18.40725,65.1225,101.6,394.867,17.885,608.55,796.5
5,14.25,0.8615,24.4875,3.521,-4.725,-4.3735,0.235,322.6925,234.725,13.64,18.497,65.63,101.6,394.621,17.6775,566.575,748
5,14.75,0.85075,24.115,3.5625,-4.60475,-4.379,0.265,286.165,205.1315,13.36,18.715,65.7475,101.6,394.964,17.41,511.35,679.85
5,15.25,0.817,23.9775,3.5715,-3.82775,-3.8415,0.287,254.737,187.374,13.44,18.75875,65.72025,101.6,394.84925,17.545,448.65,609.7
5,15.75,0.80625,24.115,3.56575,-3.09225,-3.00525,0.331,192.213,174.757,13.4175,18.80625,66.34,101.6,394.818,16.975,374,525.7
5,16.25,0.798,23.755,3.3925,-1.944,-2.11525,0.45175,154.04225,154.0315,13.1925,18.8975,68.2325,101.6,395.277,16.575,295.175,439.5
5,16.75,0.7305,23.4,3.27075,-0.68,-0.938,0.5245,93.0435,124.134,12.165,18.875,69.53,101.6,395.5785,15.93,208.525,343.025
5,17.25,0.6745,22.825,3.113,1.03625,0.469,0.699,50.8775,99.9745,10.735,18.775,72.5,101.6,396.042,15.4875,125.075,251.25
5,17.75,0.603,22.2175,2.8385,2.1145,1.568,0.826,15.402,60.394,9.4075,18.6425,76.05,101.6,396.7775,14.15,54.1675,163.1
5,18.25,0.5555,21.2925,2.711,3.9545,2.85125,1.117,-2.6885,39.16,8.3925,18.4325,79.5325,101.7,398.222,12.4725,3.32375,81.375
5,18.75,0.49225,20.31,2.41625,4.90725,3.587,1.3935,-7.706,21.005,7.355,18.1475,82.925,101.7,399.994,10.85,-17.64,22.65
5,19.25,0.46,19.1775,2.27425,5.301,3.832,1.5445,-8.306,11.728,6.5555,17.88,87.125,101.7,401.9365,9.09,-20.02,2.28725
5,19.75,0.427,18.47,2.198,5.5225,4.09,1.346,-9.498,7.14075,5.56575,17.65,89.05,101.7,404.1665,7.655,-23.7625,0
5,20.25,0.423,17.9525,2.211,5.39425,4.20075,1.1735,-9.4865,5.40925,4.7335,17.485,90.45,101.725,405.808,6.9025,-20.35,0
5,20.75,0.38675,17.5375,2.10525,5.374,4.2735,1.079,-7.371,4.5155,4.14125,17.2675,91.35,101.8,407.21775,6.4775,-17.4875,0
5,21.25,0.383,17.3275,2.0895,5.304,4.066,0.958,-9.115,4.081,3.60725,17.115,92.175,101.8,408.537,5.94,-17.925,0
5,21.75,0.38375,16.885,2.03425,4.95,4.128,0.983,-9.60775,2.86,3.09025,16.955,92.9,101.8,409.64575,5.44,-19.41,0
5,22.25,0.3805,16.62,2.025,5.825,4.28,0.95275,-10.4435,3.555,2.7775,16.84,93.475,101.8,411.671,4.94,-18.9125,0
5,22.75,0.3765,16.39,1.99975,5.101,4.11475,0.77925,-10.824,2.65,2.52425,16.7225,93.9,101.8,413.198,4.7475,-19.3575,0
5,23.25,0.364,16.19275,1.949,5.84,4.951,0.805,-10.34225,3.312,2.2775,16.585,94.0675,101.8,414.318,4.53,-18.795,0
5,23.75,0.3655,16.0425,1.921,5.1495,4.425,0.877,-9.6995,2.473,2.08725,16.45,94.295,101.8,414.95625,4.1375,-17.4225,0
6,0.25,0.3305,19.965,1.762,6.60925,5.662,1.066,-7.5385,2.408,2.17475,20.47,94.7,101.4,419.71925,4.6575,-19.99,0
6,0.75,0.328,19.8175,1.80775,7.027,5.844,0.986,-6.8765,2.8405,2.07475,20.34,94.8,101.4,420.49375,4.185,-19.795,0
6,1.25,0.33575,19.7325,1.792,7.06075,6.2745,1.094,-8.06225,2.523,1.90525,20.22,94.79,101.4,422.228,4.11,-19.775,0
6,1.75,0.35,19.5775,1.8105,7.1395,6.071,0.86075,-7.085,2.895,1.82525,20.08,95.075,101.4,421.695,3.8875,-21.31,0
6,2.25,0.339,19.4675,1.7895,6.987,6.03125,1.0405,-7.0025,2.822,1.71875,19.975,95.2,101.4,424.94375,3.8325,-20.4475,0
6,2.75,0.311,19.47,1.78075,6.806,5.511,1.3585,-5.854,2.95925,1.632,19.87,95.275,101.4,426.568,3.6075,-18.1175,0
6,3.25,0.3315,19.255,1.784,6.6945,5.718,1.3175,-5.09725,2.99,1.5675,19.763,95.3775,101.4,429.16525,3.295,-18.1875,0
6,3.75,0.316,19.185,1.79025,6.802,5.525,0.952,-6.708,2.295,1.48225,19.69,95.4,101.4,430.762,3.1875,-16.05,0
6,4.25,0.3195,19.1825,1.755,7.617,5.594,1.136,-7.642,2.96125,1.33425,19.56,95.5,101.4,431.998,2.9675,-14.1225,1.2
6,4.75,0.33825,19.16,1.78675,6.76,5.518,0.9235,-6.211,3.719,1.24575,19.462,95.6,101.425,435.453,2.9375,-8.9875,16.4
6,5.25,0.381,19.3,1.80975,5.238,5.02425,0.10575,-0.46625,9.52425,1.24725,19.39,95.6,101.5,433.11825,3.35,4.7685,63.3075
6,5.75,0.414,19.8725,1.88375,2.106,3.646,-0.456,17.1725,30.66225,1.31575,19.34,95.275,101.5,429.92625,4.025,39.4625,142.475
6,6.25,0.484,20.405,2.04125,-0.3475,2.83075,-0.93975,49.64125,77.884,1.53975,19.38,94.625,101.5,422.6525,5.1375,103.775,173.175
6,6.75,0.53925,21.2175,2.1805,-4.56175,-1.43825,-1.2865,93.9225,132.514,2.0055,19.4,92.05,101.5,412.7575,6.535,182.575,288.9
6,7.25,0.577,22.49,2.4455,-7.64625,-4.868,-1.30275,124.582,180.992,2.5345,19.41,88.975,101.5,405.583,8.1675,266.75,400.025
6,7.75,0.60475,23.4875,2.54375,-9.186,-6.4685,-0.9935,158.90625,229.9215,3.18675,19.55,84.65,101.5,398.9785,9.835,350.8,486.55
6,8.25,0.619,24.36,2.59725,-10.2785,-8.73675,-0.821,195.87,271.054,4.1545,19.71,80.4,101.5,395.70325,11.725,429.1,573.3
6,8.75,0.639,25.195,2.64,-11.408,-9.79,-0.553,230.32625,302.64175,5.196,19.89675,78.065,101.5,393.966,13.65,502.425,652.75
6,9.25,0.66025,25.84,2.748,-11.353,-10.2405,-0.30425,262.0355,331.1005,5.8805,20.10625,74.425,101.5,391.143,14.88,563.225,720
6,9.75,0.663,26.2875,2.66875,-11.472,-10.299,-0.26925,280.584,359.10225,6.5375,20.33925,72.45,101.5,389.29375,16.3775,618.55,781.95
6,10.25,0.687,26.905,2.751,-10.6915,-10.219,-0.18625,290.104,373.005,7.525,20.65,70.1025,101.5,388.915,17.49,664.125,825.75
6,10.75,0.703,27.335,2.885,-10.745,-9.9305,-0.12325,307.201,385.48675,8.3175,20.836,68.975,101.4,388.1375,18.785,686.375,845.15
6,11.25,0.71975,27.495,2.9275,-10.4805,-10.1425,0.00825,313.35075,367.2575,8.93,21.1125,68.075,101.4,388.19175,19.7975,709.75,868.5
6,11.75,0.72275,27.84,2.953,-10.10775,-9.7865,0.043,320.3915,375.977,9.21,21.32,67.6175,101.4,386.98125,20.18,724,883
6,12.25,0.7215,27.84,3.003,-9.664,-9.19,0.234,317.67675,367.42625,9.53,21.68,66.8075,101.325,387.06125,20.94,716,877.25
6,12.75,0.731,27.94,3.05475,-9.6685,-9.03675,0.1565,313.61475,361.352,10.025,21.98,67.475,101.3,387.191,21.625,699.95,858.35
6,13.25,0.76225,28.07,3.148,-8.66325,-8.45925,0.206,297.498,349.0155,10.9475,22.35,67.695,101.3,386.9715,21.81,665.35,817.9
6,13.75,0.786,28.0875,3.13575,-8.807,-7.851,0.21175,277.7085,331.31,12.0175,22.595,67.235,101.3,386.7255,21.385,623.925,778.9
6,14.25,0.77225,28.1025,3.18725,-8.564,-8.0935,0.1585,265.14475,319.93725,12.78,22.82,68.75,101.3,386.749,21.69,594.125,742.5
6,14.75,0.757,27.9425,3.17,-8.27775,-7.99,0.209,242.33725,295.6555,12.885,22.975,68.7375,101.3,386.826,21.4175,539.2,686.45
6,15.25,0.7285,27.6025,3.087,-6.833,-6.9025,0.243,207.27975,266.806,13.445,23.115,68.645,101.3,386.09875,20.95,468.525,608.2
6,15.75,0.7455,27.33,3.2125,-5.5815,-5.728,0.39925,172.748,242.828,14.4625,23.11425,69.19,101.3,386.354,20.3775,405.9,539.025
6,16.25,0.71425,26.835,3.11575,-4.29575,-4.315,0.40275,127.902,204.026,13.8475,23.215,71.075,101.3,387.14175,20.2325,333.125,458.425
6,16.75,0.685,26.62,2.92425,-2.765,-2.48325,0.49925,95.971,181.983,12.1525,23.2725,73.475,101.3,387.2625,19.1075,248.275,368.675
6,17.25,0.62,26.1625,2.80675,-0.738,-0.886,0.6785,58.7545,139.883,10.6675,23.2,75.75,101.3,387.8925,18.05,166.5,281.5
6,17.75,0.56775,25.66,2.633,0.7655,0.464,0.8565,23.053,100.2225,9.5425,23.0475,77.5,101.3,387.741,16.5075,93.25,194.6
6,18.25,0.498,25.11,2.3995,3.13925,2.11225,1.136,3.307,69.9035,8.44,22.84425,80.08,101.3,389.515,14.895,31.4375,123.2
6,18.75,0.4275,24.2475,2.23,5.399,3.617,1.56025,-4.7425,33.5585,7.5175,22.565,82.9,101.3,392.38,13.375,-7.105,57.125
6,19.25,0.362,23.215,2.05725,6.4945,4.6015,1.936,-7.244,14.561,6.8145,22.26325,86.325,101.3,395.546,10.7825,-25.14,12.095
6,19.75,0.35775,22.4625,2.0505,6.768,4.907,2.046,-7.10575,8.2445,5.94325,21.99925,88.775,101.3,399.2775,9.2975,-26.465,0.44875
6,20.25,0.3575,21.8775,2.0095,6.855,4.976,1.89975,-8.50025,6.2235,5.06825,21.8175,90.375,101.4,402.55775,8.2425,-26.305,0
6,20.75,0.3365,21.5975,1.9285,7.059,5.465,1.641,-8.04125,3.92375,4.3595,21.64,91.175,101.4,406.3885,7.61,-25.2525,0
6,21.25,0.321,21.3125,1.8955,6.606,4.973,1.424,-7.62375,3.3845,3.963,21.4475,92,101.4,408.9695,6.7925,-26.9125,0
6,21.75,0.333,20.9875,1.86675,6.90225,4.88475,1.3885,-7.1135,3.765,3.52175,21.285,93,101.4,410.519,6.245,-26.3525,0
6,22.25,0.3105,20.505,1.85,7.55125,5.533,1.426,-8.2375,3.0585,3.064,21.1325,93.2,101.4,412.58075,5.625,-22.4925,0
6,22.75,0.3235,20.29,1.8575,7.66275,5.7025,1.156,-7.2175,3.034,2.68625,20.9975,94.06,101.4,416.461,5.29,-22.33,0
6,23.25,0.317,20.1775,1.802,7.078,5.4605,1.164,-8.31825,2.776,2.44925,20.835,94.175,101.4,416.09725,5.1175,-22.4925,0
6,23.75,0.326,20.085,1.78325,6.89775,5.71875,1.165,-7.097,3.265,2.2795,20.6675,94.475,101.4,417.77,4.845,-20.7525,0
7,0.25,0.29875,22.34,1.795,6.952,5.52625,1.116,-9.3035,2.449,2.0115,22.74575,94.19,101.4,415.3725,5.125,-26.31,0
7,0.75,0.3145,22.165,1.7875,7.672,5.9975,1.01825,-9.4675,2.73375,1.863,22.6595,94.2,101.425,417.09,4.805,-26.275,0
7,1.25,0.323,22.025,1.727,7.668,5.724,1.1355,-10.297,1.98,1.7795,22.593,94.4,101.4,419.24825,4.6,-25.725,0
7,1.75,0.31175,21.91,1.695,8.07675,6.53475,1.17375,-10.5175,2.106,1.6555,22.50625,94.6,101.4,422.24,4.43,-22.765,0
7,2.25,0.313,21.72,1.683,8.239,6.526,1.103,-8.397,2.05725,1.5335,22.405,94.8,101.4,423.6825,4.125,-21.24,0
7,2.75,0.301,21.65,1.7195,7.4085,6.116,1.046,-8.38925,1.8405,1.433,22.329,94.9,101.5,425.0905,3.975,-21.305,0
7,3.25,0.291,21.575,1.7155,7.80975,5.7005,1.32725,-9.3315,1.5205,1.3085,22.26,95.05,101.5,428.311,3.85,-20.28,0
7,3.75,0.311,21.44,1.693,7.6425,5.956,1.54,-8.098,1.8625,1.1515,22.1825,95.1,101.5,429.007,3.765,-20.3,0
7,4.25,0.31525,21.405,1.6645,7.736,6.37325,0.992,-8.8065,2,1.1155,22.09525,95.2,101.5,429.349,3.485,-21.22,0.272
7,4.75,0.308,21.285,1.6535,6.78275,5.5475,1.01725,-7.4325,1.969,1.0705,22.025,95.3,101.5,430.07,3.3,-18.145,7.95
7,5.25,0.3465,21.49,1.6915,6.0655,5.65625,0.42075,-3.81075,7.136,1.0325,21.975,95.3,101.5,430.372,3.65,-2.684,42.8
7,5.75,0.39075,21.955,1.733,3.7095,4.292,-0.38325,11.82575,19.724,1.048,21.9175,95.05,101.5,427.57425,4.24,27.71,111.1
7,6.25,0.4555,22.595,1.836,1.2005,4.132,-1.116,40.18325,58.09225,1.2045,21.8875,94.39,101.5,422.7695,5.25,80.9,148.35
7,6.75,0.502,23.46,1.963,-3.64775,0.239,-1.544,71.4845,116.538,1.659,21.95475,92.05,101.5,414.027,6.75,153.3,274.45
7,7.25,0.57025,24.645,2.14,-7.787,-4.7215,-1.392,100.53025,186.4615,2.2265,22.0135,88.25,101.5,405.683,8.49,238.05,368.75
7,7.75,0.602,25.56,2.3615,-9.877,-7.015,-1.36625,139.3725,233.85775,2.784,22.15525,84.85,101.5,399.50775,10.18,326.35,457.45
7,8.25,0.592,26.525,2.386,-11.013,-8.656,-1.123,167.093,269.372,3.4505,22.27525,81.4,101.5,394.114,12.24,408.15,543.1
7,8.75,0.63,27.305,2.4495,-11.402,-9.72125,-0.7985,194.489,327.658,4.1705,22.52,77.83,101.5,389.41225,14.035,482.9,624.95
7,9.25,0.648,28.05,2.483,-12.049,-10.61075,-0.42725,231.0555,349.526,4.9805,22.91575,75.2,101.5,386.43175,15.975,550.3,697.65
7,9.75,0.66,28.62,2.465,-11.78275,-10.73,-0.3315,248.09375,369.90275,5.7565,23.14375,71.86,101.5,385.1435,17.785,608.7,760.85
7,10.25,0.65475,29.085,2.586,-11.008,-10.093,-0.175,273.867,396.2855,6.91,23.38,70.3,101.425,383.98875,19.305,651.9,807.05
7,10.75,0.6595,29.315,2.6795,-11.12625,-10.736,-0.03175,285.694,413.99375,7.835,23.6225,68.65,101.4,383.55875,20.665,683.9,838.35
7,11.25,0.677,29.705,2.7365,-10.5605,-10.567,0.03275,289.83925,426.5365,8.55,23.912,66.815,101.4,383.223,21.815,704,860.5
7,11.75,0.67125,30.22,2.771,-9.99775,-9.32,0.03225,294.4025,410.36775,8.95,24.28775,65.3655,101.4,383.214,22.735,715,869.65
7,12.25,0.6895,30.315,2.815,-10.14525,-9.70575,0.054,282.2665,416.60975,9.29,24.5545,65.0005,101.4,382.307,23.705,715,865.6
7,12.75,0.71225,30.415,2.946,-9.687,-9.404,0.1445,274.8445,410.862,9.695,24.919,64.5155,101.4,382.177,24.515,696.8,846.65
7,13.25,0.7145,30.665,2.9595,-8.887,-8.5335,0.0875,268.50125,400.968,10.28,25.1925,63.985,101.3,381.323,25.15,683.35,832.85
7,13.75,0.74,30.755,3.051,-9.038,-8.793,0.0985,263.818,395.772,11.21,25.335,63.805,101.3,381.307,25.215,646.7,791.65
7,14.25,0.75275,30.475,3.0565,-8.22725,-8.2385,0.1965,235.718,350.8755,12.145,25.3875,64.495,101.3,381.27175,24.955,600.25,741.7
7,14.75,0.7515,30.515,3.1385,-7.164,-7.106,0.2535,210.0965,348.386,12.215,25.574,65.925,101.3,381.133,24.52,544.6,681.55
7,15.25,0.737,30.34,3.1035,-6.587,-6.845,0.32625,184.4455,311.83225,12.65,25.669,66.46,101.3,381.055,24.21,484.15,617.8
7,15.75,0.7265,30.1,3.0305,-6.045,-5.59125,0.37675,158.95075,273.599,13.005,25.68575,67.02,101.3,381.27975,23.82,417.3,543.725
7,16.25,0.701,29.82,3.009,-4.936,-4.911,0.444,118.58175,236.85,12.9,25.57075,68.6,101.3,381.412,23.255,337.6,455.45
7,16.75,0.669,29.37,2.8895,-3.2825,-3.246,0.49175,78.804,212.47,11.66,25.2975,70.35,101.3,381.871,21.92,255.5,369
7,17.25,0.63025,28.925,2.7275,-1.566,-1.65225,0.684,43.33275,161.9555,10.325,25.2175,72.16,101.3,382.05875,20.49,178.45,289.9
7,17.75,0.575,28.46,2.533,0.758,0.12,0.924,16.49125,111.364,9.12,25.1555,75,101.3,382.8335,18.965,98.95,200.8
7,18.25,0.5015,27.74,2.251,3.23,1.94625,1.261,-2.295,72.4585,8.025,24.9525,77.65,101.3,384.811,17.445,32.6,121.5
7,18.75,0.421,26.755,2.083,4.8095,3.0715,1.595,-5.545,35.11475,7.12,24.755,80.65,101.3,387.557,15.065,-8.2,54.4
7,19.25,0.363,25.68,1.934,6.6435,4.2615,2.11425,-9.78125,16.3965,6.3275,24.575,84.35,101.4,391.40975,12.56,-27.52,12.09
7,19.75,0.34825,24.89,1.862,7.519,5.128,2.12425,-9.1445,8.93,5.691,24.3875,86.9,101.4,395.472,10.09,-29.89,0.5
7,20.25,0.3545,24.375,1.876,7.9165,5.619,1.933,-9.2195,5.229,4.8465,24.1875,88.85,101.4,397.904,9.05,-28.54,0
7,20.75,0.355,23.975,1.853,7.9025,5.363,1.751,-10.265,4.23425,4.2515,24.008,90.55,101.4,401.82575,8.325,-28.29,0
7,21.25,0.351,23.535,1.8545,7.36725,5.5615,1.52,-9.96825,3.75575,3.683,23.84575,91.75,101.5,404.02825,7.79,-27.155,0
7,21.75,0.33475,23.1,1.844,7.505,5.19,1.54625,-9.984,3.066,3.28,23.5915,91.9,101.5,407.526,7.09,-25.565,0
7,22.25,0.3455,22.985,1.8405,7.484,5.62575,1.3325,-10.52125,2.84925,2.977,23.387,92.55,101.5,409.335,6.81,-27.29,0
7,22.75,0.3155,22.76,1.8085,7.37225,5.621,1.4265,-10.23475,1.59975,2.711,23.1875,93.15,101.5,411.92625,6.23,-24.28,0
7,23.25,0.323,22.63,1.7755,7.3175,5.9165,1.47575,-9.84075,2.54,2.4155,23.06525,93.7,101.5,413.593,5.645,-24.395,0
7,23.75,0.32425,22.475,1.7285,7.023,5.69325,1.1025,-11.4595,2.49175,2.229,22.915,93.9,101.5,414.7585,5.435,-24.64,0
8,0.25,0.282,21.75,1.64075,9.198,6.129,1.224,-8.091,2.065,0.86175,22.31,94.275,101.5,418.596,4.4225,-23.93,0
8,0.75,0.27075,21.5675,1.645,8.64175,5.835,1.239,-8.2775,1.9885,0.8085,22.245,94.4,101.5,421.073,4.29,-24.9025,0
8,1.25,0.263,21.4175,1.58725,8.55225,6.095,1.29925,-7.887,2.47575,0.7475,22.1475,94.3,101.5,422.222,4.1975,-25.31,0
8,1.75,0.262,21.3475,1.59375,9.312,6.0515,1.5665,-8.677,1.979,0.744,22.0775,94.5,101.5,424.6485,3.8675,-24.275,0
8,2.25,0.267,21.3125,1.64,9.316,5.75775,1.1795,-6.556,1.756,0.63675,21.98,94.7,101.5,425.14125,3.86,-21.7575,0
8,2.75,0.268,21.275,1.5965,7.904,6.0675,1.155,-7.959,1.922,0.6355,21.9375,94.7675,101.5,427.506,3.7575,-23.6275,0
8,3.25,0.27475,21.15,1.61,7.9225,5.929,1.3075,-8.087,2.6905,0.636,21.855,95,101.5,430.7825,3.62,-21.47,0
8,3.75,0.2715,21.02,1.637,7.778,5.7865,1.287,-8.125,2.3045,0.551,21.77,95.2,101.5,431.219,3.31,-20.81,0
8,4.25,0.27,20.98,1.659,7.786,5.734,1.56325,-8.045,1.8905,0.462,21.7175,95.4,101.5,435.4465,3.28,-21.86,0
8,4.75,0.2505,20.9,1.595,7.746,6.20325,1.5555,-7.936,1.9655,0.43,21.6775,95.4,101.6,437.91675,3.16,-21.78,0.558
8,5.25,0.268,21.03,1.597,8.4195,6.29825,1.154,-7.599,2.6985,0.368,21.6275,95.5,101.6,439.11525,3.01,-17.78,12.46
8,5.75,0.3,21.21,1.662,6.4085,6.016,0.533,-2.403,4.755,0.318,21.585,95.2,101.6,438.588,3.26,1.456,53.1
8,6.25,0.358,21.52,1.676,4.141,5.741,-0.505,10.778,26.0325,0.407,21.57,94.5,101.6,431.44625,3.89,43.03,133.1
8,6.75,0.4275,22.41,1.778,-0.5145,3.255,-1.1125,41.7075,70.85375,0.53,21.54,92.7,101.6,425.5915,5.2,101,221.3
8,7.25,0.4935,23.34,2.025,-3.694,0.94025,-1.345,80.683,136.85525,0.857,21.5075,90,101.6,418.2765,6.54,176.3,307.7
8,7.75,0.5315,24.22,2.154,-7.159,-3.718,-1.26375,119.7255,208.09775,1.485,21.5175,86.59,101.6,408.3345,8.29,271.1,402.35
8,8.25,0.5585,25.03,2.303,-9.89175,-6.264,-1.1855,140.072,268.86925,2.152,21.7225,82.5,101.6,399.3385,10.08,359.5,493.3
