DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
3,8.25,0.784,6.422,2.917,0.123,0.342,-0.056,75.915,29.908,35.88125,4.1435,-2.593,1.4025,2.11075,64.32,78.3675,389.516,6.5725,222.075,761.85,386.425,98.625,69.2675,259.42575,332.775,5.0155,226.675
3,8.75,0.871,7.392,3.41,0.00225,0.28925,-0.0305,139.736,21.908,57.385,3.23425,-2.30925,1.57825,2.08625,61.1,78.4025,389.4935,7.3575,323.375,1001.75,507.2,157.5,88.1,260.425,339.425,4.984,287.025
3,9.25,0.933,7.78025,3.447,-0.44,-0.2575,0.058,178.7615,13.983,67.21725,2.56575,-2.0875,2.18425,2.09425,58.89,78.4075,389.439,7.655,406.05,1193.25,615.425,174.4,113.65,267.825,345.975,5.282,372.075
3,9.75,0.976,8.3,3.7,-1.00675,-0.42,0.043,221.48,13.377,81.976,2.016,12.33,3.344,2.114,56.79,78.41,389.0785,8.1675,476.8,1410,708.7,233.2,139.55,266.175,352.45,5.3015,407.1
3,10.25,0.991,8.94,3.862,-1.486,-1.146,-0.028,259.713,10.506,89.262,1.255,22.83,4.241,2.267,54.29,78.41,388.28475,8.59,555.3,1546,795.125,329.35,163.475,268.15,357.8,5.293,417.9
3,10.75,1.03525,9.74,4.0635,-1.8515,-1.301,-0.0435,286.136,10.118,92.2165,1.6885,48.71,5.086,2.508,52.25,78.43,387.832,8.97,600,1695.5,860.75,340.7,180.525,272.8,365.125,5.316,458.9
3,11.25,1.0515,10.43,4.11,-1.9955,-1.791,-0.0165,287.634,13.7815,109.4275,2.0445,61.62,5.536,2.819,48.73,78.43,387.468,9.43,641.8,1774,910,348.5,194.5,279.6,371.5,5.322,498.975
3,11.75,1.044,10.7825,4.018,-2.09775,-1.8625,0.0075,313.701,9.601,113.2495,1.637,72.04,6.691,3.22,47.22,78.4,387.047,10.01,676.675,1859,957,356.6,201.7,279,375.4,5.242,567.8
3,12.25,1.0665,11.105,4.303,-2.485,-2.1835,-0.00025,318.384,9.111,113.926,2.0225,76.41,7.32,3.582,44.5,78.3775,387.069,10.3675,701.375,1903,981.75,370.7,206.225,286.075,380.775,5.136,575.5
3,12.75,1.0895,11.54,4.2585,-2.40125,-2.31325,0.048,325.11825,7.577,122.99125,1.704,59.79,7.978,4.093,43.52,78.36525,386.853,10.55,697.7,1891.25,968,351.45,205.15,285.85,380.15,5.149,578.125
3,13.25,1.033,11.69,4.08175,-2.093,-2.1825,0.04525,321.3605,5.241,108.776,2.574,66.56,8.67,4.594,43.625,78.33,387.04225,10.9475,695.55,1865.75,970.5,348.425,191.15,285.25,384.8,5.1225,548.8
3,13.75,1.0215,12.0725,4.1695,-2.222,-2.09475,0.058,320.05975,4.234,109.4745,2.652,58.25,8.13,5.038,43.3175,78.3075,386.842,11.125,669.1,1813,934,338.3,180.7,282.15,383.75,5.129,549.675
3,14.25,1.039,12.2925,4.098,-2.349,-2.297,0.062,303.599,1.334,102.259,1.886,47.9025,7.842,5.3555,41.35,78.2775,386.766,11.075,624.3,1731.75,883.5,313.275,164.85,283.65,380.3,5.112,547.15
3,14.75,1.0615,12.15,4.38075,-2.145,-2.10325,0.078,284.8805,2.808,108.2495,2.05825,44.86,8.1925,5.59375,41.2075,78.25525,386.681,11.3275,563.4,1602.5,803,269.15,142.8,284.6,377.45,5.047,518.65075
3,15.25,1.04525,12.19,4.34625,-1.751,-1.69475,0.061,241.877,3.166,95.513,1.995,38.54,8.04925,5.7365,42.295,78.24775,386.64425,11.4,493.4,1440.5,715.15,182,119.45,280.65,372.1,5.1875,474.8
3,15.75,1.009,12.1725,4.24075,-1.168,-1.1065,0.124,206.09925,2.3545,86.4905,2.6975,28.3775,8.325,5.87,44.5175,78.24075,386.586,11.505,409.2,1263.75,602.85,173.95,100.65,284.55,367.55,5.046,378.3
3,16.25,1.056,11.5875,4.158,-0.868,-0.9,0.1125,168.5845,2.4175,77.8845,3.68,23.8375,8.3025,5.96725,43.6175,78.23,386.5545,11.205,319.875,1051,503.9,145.6,80.285,283.15,361.95,5.167,329.05
3,16.75,0.9845,11.4125,4.0655,-0.4765,-0.533,0.115,114.5765,-1.183,65.836,3.404,19.9375,7.94425,6.05225,44.375,78.2425,386.4325,10.835,218.5,786.15,373.3,81.1025,57.025,279.55,357.8,5.1585,248.175
3,17.25,0.9495,11.29,4.01875,-0.189,-0.2865,0.1765,64.5725,-4.4865,50.0205,2.828,15.7175,7.607,6.1045,45.675,78.2425,386.4915,10.62,111.775,501.475,253.7,15.7875,38.725,281.75,352.5,5.2025,173.875
3,17.75,0.8485,10.685,3.484,0.514,0.297,0.2395,19.726,-7.1685,36.43425,2.4055,12.1325,7.36775,6.141,45.545,78.2275,386.7595,10.0575,9.54,242.8,132.5,0,23.385,278.35,347.45,5.109,113.875
3,18.25,0.7335,9.465,3.22375,1.24075,0.8755,0.495,-13.53275,-7.4,24.0545,2.7885,9.6875,6.89475,6.198,47.4375,78.2375,386.814,9.5,-45.1475,60.8675,26.75,0,5.651,276.9,341.9,5.142,51.2575
3,18.75,0.677,8.645,2.9955,1.85775,1.3115,0.70375,-11.983,-7.48375,11.614,2.1025,3.29875,6.40875,6.15775,54.8525,78.23,387.409,8.6925,-68.99,6.18975,0.2035,0,2.2695,266.55,336.3,5.252,5.034
3,19.25,0.63475,7.86725,2.9205,2.03725,1.54,0.6685,-11.93,-5.6325,10.35475,1.637,-1.45725,5.942,6.03525,57.8175,78.23,387.716,8.21,-75.73,1.56775,-2.2,0,2.502,263.9,333.5,5.32425,0.684
3,19.75,0.6385,7.27225,2.88725,1.8545,1.6345,0.5035,-12.501,-3.4155,8.251,1.541,-2.3355,5.529,5.856,61.7675,78.23,388.085,7.6575,-81,1.5905,-2.2155,0,2.7575,256.55,330.95,5.3685,0.689
3,20.25,0.57325,7.01725,2.82,1.7705,1.71,0.339,-8.6715,-2.017,7.4585,1.853,-2.55175,5.1735,5.653,64.58325,78.2575,388.645,7.4825,-76.7525,1.59375,-2.116,0,2.91,260.1505,328.95,5.3885,0.689
3,20.75,0.63275,6.62425,3.011,1.71525,1.539,0.35225,-9.423,-1.1645,7.2155,1.6965,-2.62025,4.83525,5.431,64.6975,78.26,389.107,7.235,-63.9725,1.60825,-1.873,0,2.9085,264.75,327.25,5.321,0.689
3,21.25,0.5825,6.392,2.87,1.8245,1.669,0.284,-8.662,-0.517,8.951,1.2645,-2.64,4.5335,5.20425,64.2725,78.285,389.2145,6.93,-63.6925,1.60925,-1.706,0,2.9745,270.2,326.85,5.4415,0.689
3,21.75,0.568,5.988,2.862,1.831,1.675,0.344,-7.5955,-0.1885,8.6365,1.1885,-2.05175,4.29125,4.98875,63.845,78.29,389.81,6.9,-66.075,1.61075,-1.812,0,2.883,262.85,324.8,5.531,0.684
3,22.25,0.55675,5.585,2.708,1.7595,1.6175,0.3335,-6.632,0.311,8.6215,1.188,-2.43825,4.051,4.778,62.97,78.2975,390.383,6.77,-69.075,1.604,-1.856,0,2.8885,258.95,323.45,5.4965,0.69
3,22.75,0.57675,5.24325,2.7325,1.612,1.4685,0.252,-6.102,-0.458,6.2925,1.161,-2.581,3.80225,4.5685,65.3625,78.2935,390.2195,6.615,-68.95,1.61,-1.8565,0,2.8485,259.3005,322.2,5.4245,0.684
3,23.25,0.5625,5.18275,2.91775,1.576,1.536,0.2445,-5.126,0.127,7.0135,1.3965,-2.613,3.52825,4.35975,67.1,78.27775,390.519,6.355,-59.86,1.60425,-1.7455,0,2.981,264.1,322.7,5.3355,0.68875
3,23.75,0.57375,5.268,2.952,1.5675,1.5345,0.1835,-4.8705,0.4465,7.5,0.9275,-2.6635,3.3805,4.15975,68.4725,78.26,390.6055,6.335,-66.91,1.621,-1.7895,0,2.969,260.95,320.8,5.401,0.685
4,0.25,0.601,7.92825,2.75525,2.268,1.95175,0.262,-7.086,0.434,5.7755,1.018,-11.18,6.61975,8.3775,56.465,78.1825,391.077,8.2725,-77.845,1.63225,-2.129,0,2.8265,261.375,334.8,5.40975,0.68775
4,0.75,0.59475,7.602,2.68425,2.02175,1.925,0.21975,-4.877,0.88125,6.16675,1.236,-10.1725,6.42225,8.12,57.9375,78.1675,391.1835,7.8525,-78.755,1.644,-2.1075,0,3.01025,258.75,333.95,5.51525,0.684
4,1.25,0.61575,7.134,2.7705,1.9735,1.973,0.1825,-9.059,1.291,5.241,1.23125,-11.5,6.23625,7.91325,58.5975,78.15,391.437,7.885,-76.6325,1.6515,-2.00625,0,3.04925,258.3,333.05,5.392,0.68975
4,1.75,0.59,7.006,2.81975,1.96975,1.925,0.19175,-7.68975,1.2445,6.009,1.17425,-12.25,5.974,7.6985,58.31,78.1375,391.543,7.505,-76.5075,1.63125,-1.93125,0,2.924,258.025,330.9,5.359,0.684
4,2.25,0.62025,6.8725,2.9835,1.8875,1.928,0.149,-6.16075,0.897,4.8825,1.015,-12.53,5.715,7.49525,58.1125,78.13,391.47425,7.24,-81.05,1.6445,-2.07375,0,3.0225,254.575,330.975,5.321,0.685
4,2.75,0.59725,6.5335,2.72325,1.79875,1.792,0.23825,-5.53725,0.79,4.84975,1.00575,-13.08,5.56375,7.32825,59.2175,78.135,391.25125,7.09,-80.95,1.667,-2.11825,0,3.03125,255.025,329.175,5.2945,0.684
4,3.25,0.5515,6.3765,2.6775,2.15025,1.5865,0.3685,-5.367,0.94875,4.82475,1.19025,-13.23,5.36875,7.14875,60.905,78.1275,391.36425,6.985,-76.3475,1.656,-2.04475,0,2.98175,253.725,328.05,5.48825,0.684
4,3.75,0.5965,6.09275,2.6385,1.585,1.527,0.1605,-4.2275,1.774,4.7115,1.52125,-12.485,5.18625,6.96175,63.6525,78.13,391.23875,6.9275,-75.345,1.66625,-1.90425,0,3.1115,254.05,327.675,5.466,0.685
4,4.25,0.583,6.186,2.61975,1.6625,1.63325,0.17,-3.77275,0.9875,3.835,0.81,-13.2325,4.9915,6.7625,64.66325,78.13,391.30775,6.9875,-77.6875,1.66225,-1.95175,0,3.08275,253.875,326.375,5.51625,0.688
4,4.75,0.531,6.069,2.6955,1.76575,1.73425,0.14225,-4.16025,1.05225,3.63225,0.96425,-13.735,4.809,6.6005,63.9225,78.13,391.6215,6.7,-74.15,1.65325,-1.82875,0,3.0185,251.825,325.175,5.421,0.684
4,5.25,0.51175,5.91125,2.55325,1.76725,1.68675,0.18325,-4.092,2.3265,4.1395,1.16625,-14,4.642,6.42875,64.40325,78.14,391.6455,6.6875,-71.155,1.713,-1.65325,0,3.14475,253.275,325.575,5.50325,0.69575
4,5.75,0.516,5.7515,2.61375,1.43,1.49075,0.139,-1.45225,2.681,3.52325,1.44675,-14.075,4.50875,6.2835,64.76,78.1275,391.5175,6.635,-70.24,14.9825,5.442,0,5.182,249.8,325.475,5.39675,12.7425
4,6.25,0.54875,5.93275,2.45375,1.393,1.0115,0.153,-1.01825,5.68875,6.223,1.6745,-14.285,4.3985,6.1775,65.7375,78.1575,391.3195,6.75,-31.1625,106.55,63.4425,0,19.4075,252.3,326.175,5.5145,63.8475
4,6.75,0.6135,6.743,2.716,0.326,0.455,-0.083,1.60725,22.0285,15.19025,4.188,-12.9925,4.36325,6.05,64.0775,78.18,390.52375,7.1075,42.9,305.95,164.975,0,29.51,249.95,335.1,5.77275,107.625
4,7.25,0.7555,7.8015,3.02525,-0.09375,0.27075,-0.24,45.14525,29.55675,33.157,4.34025,-10.7025,4.592,5.947,57.9,78.2275,389.92825,7.7825,140.975,571.3,278.45,0,37.875,256.425,345.25,5.83275,160.225
4,7.75,0.83675,8.8425,3.31775,-1.025,-0.8215,-0.1025,101.736,26.143,54.85125,3.13825,-8.0925,4.77975,5.9005,52.9625,78.255,389.78475,8.7075,240.25,852.5,402.475,0,45.9825,256.65,358.475,6.002,207.5
4,8.25,0.911,9.43,3.73975,-2.3885,-2.3175,-0.00475,164.7935,16.8475,68.944,2.25125,-5.59925,5.1315,5.908,49.7675,78.2775,389.481,9.3575,346.675,1057.5,527.275,0,56.62,259.3,370.55,6.06475,261.05
4,8.75,1.04,10.7275,3.91,-2.92725,-2.8265,0.1065,230.32,14.788,96.28375,2.14175,-3.527,5.427,5.93875,46.605,78.295,389.335,10.115,442.675,1246,638.9,4.359,65.96,263.7,382,5.69325,300.95
4,9.25,1.04175,11.4375,4.2485,-3.259,-3.452,0.092,265.317,12.99975,105.35,1.016,-1.52175,5.7975,6.021,44.075,78.32,388.94875,10.4375,529.6,1464,747.375,35.56,75.9175,265.675,392.025,5.597,296.25
4,9.75,1.071,11.9525,4.12725,-4.135,-3.787,-0.041,314.787,17.016,113.605,1.735,14.75,6.631,6.1385,42.975,78.3325,388.751,11.41,611.275,1647,845.75,58.83,85.575,271.15,403.975,5.563,348.45
4,10.25,1.07675,12.6225,4.1915,-4.176,-3.97,0.02,365.083,10.37,127.995,1.665,15.7775,7.563,6.34525,40.815,78.355,388.4685,11.925,671,1805,918,84.75,92.5,271.8,412.9,5.6105,371.4
4,10.75,1.10525,13.2225,4.55775,-3.904,-3.898,0.015,379.204,9.917,133.476,1.80525,33.875,8.28,6.654,37.64,78.36,388.493,12.43,721.1,1920.75,983,87.1,98.5,277.8,423.5,5.48,411.2
4,11.25,1.10125,13.5875,4.4225,-4.3925,-4.178,0.038,415.253,10.145,128.911,1.798,63.5375,9.7,6.989,36.4475,78.34,388.25475,12.9425,760.35,2025,1029,87.9,103.3,280.3,432.5,5.5145,452.2
4,11.75,1.09675,14.095,4.527,-4.303,-4.2375,0.053,432.5745,9.447,134.33,1.9,79.93,11.97,7.456,35.275,78.335,388.07875,13.5025,783.2,2076.5,1054,88.6,104.675,282.8,439.675,5.4675,498.975
4,12.25,1.09875,14.3525,4.39775,-4.1875,-4.228,0.0905,442.9565,7.29575,134.47125,1.848,86.575,12.785,8.03325,33.9725,78.3075,387.959,13.63,782.15,2081.5,1061,91.325,106.5,285.625,443.475,5.437,541.15
4,12.75,1.13425,14.665,4.5005,-4.462,-4.11175,0.069,442.833,7.378,142.43125,2.948,86.2,12.2375,8.57,33.7975,78.27075,388.0135,13.79,785.375,2060,1069.5,89.3,105.475,287.75,443.875,5.42975,601.7
4,13.25,1.117,14.71,4.53275,-3.919,-3.837,0.0905,432.6,6.393,143.545,2.783,67.58,12.0975,8.98,33.185,78.24775,388.09725,14.1275,775.975,2014,1054.5,87.2,101.775,289.65,445.75,5.46775,565.35
4,13.75,1.126,14.87,4.81175,-3.7595,-3.70775,0.06825,436.30275,3.964,130.934,2.6125,59.635,11.8375,9.31,33.5675,78.2335,388.01675,14.235,740.875,1925,1014,87.1,97.575,290.7,443.525,5.53425,559.85
4,14.25,1.15925,15.29,4.81975,-3.68275,-3.7575,0.068,412.087,3.521,130.99325,1.65225,49.5375,11.4975,9.54,32.95,78.21825,388.03275,14.7125,690.8,1872,955,79.86,91.475,292.95,438.975,5.50025,560.15
4,14.75,1.176,15.235,4.767,-3.525,-3.582,0.0825,372.5655,5.2965,118.314,2.0755,39.5875,11.94,9.7175,33.345,78.19,388.058,14.8925,624.975,1738.5,878,56.635,84.1,290.85,432.25,5.41325,540.6
4,15.25,1.15075,15.3,4.71675,-3.2995,-3.42475,0.12925,330.7925,4.3975,111.53425,1.986,34.3,12.955,9.9475,32.03325,78.17,388.34,14.905,558.2,1586.5,791.85,39.2,76.17,286.15,424.575,5.337,488.75
4,15.75,1.13675,15.3025,4.78725,-3.001,-2.871,0.1165,287.164,3.423,101.558,2.294,27.3275,13.5475,10.315,31.325,78.1575,388.3,14.9925,476.4,1390.25,692.4,10.16,65.7975,287.575,416.35,5.386,424.55
4,16.25,1.1045,15.125,4.677,-2.554,-2.6415,0.093,226.909,-0.77075,88.5925,2.753,27.81,13.185,10.75,32.22575,78.15,388.27525,14.86,383.225,1186.5,581.875,0,56.3825,284.45,408.3,5.40475,358.35
4,16.75,1.097,15.2175,4.6675,-2.128,-2.04425,0.102,194.68025,-1.72725,79.262,2.542,29.17,13.05,11,32.61775,78.14,388.19275,14.925,284.9,965.5,463.375,0,45.8275,286.125,400.875,5.41575,293.325
4,17.25,1.07075,14.715,4.2505,-1.48775,-1.5145,0.12025,121.39275,-3.163,66.538,2.45675,26.2825,12.9575,11.07,33.1475,78.1475,388.169,14.11,178.975,716.95,339.725,0,35.2875,284.3,391.825,5.46525,232.35
4,17.75,0.97675,14.1425,3.98575,-0.707,-0.7545,0.20525,57.56625,-4.96675,51.85425,3.37325,21.6475,12.485,11.1225,34.59,78.14,388.303,13.825,69.7125,450.875,224.05,0,26.8525,281.2,382.375,5.527,167.475
4,18.25,0.86275,13.435,3.716,0.8035,0.51,0.3265,5.93525,-5.65675,37.489,3.074,18.3875,11.8825,11.205,37.1075,78.15,388.4925,13.26,-18.285,203.2,109.1,0,16.535,279.1,373.625,5.58225,111.775
4,18.75,0.79275,12.4675,3.3995,1.97,1.52,0.57525,-17.2765,-10.427,20.981,3.5285,9.3925,11.2475,11.16,39.5075,78.15,388.75225,12.0075,-70.0675,48.9675,20.13,0,4.3475,269.575,365.425,5.521,43.2625
4,19.25,0.68825,11.3425,3.04225,2.4795,2.03925,0.766,-21.115,-7.66725,12.58,2.1405,4.59175,10.68,10.99375,41.8475,78.15,389.41525,11.2875,-85.925,3.66775,-1.9235,0,2.32725,268.475,358.35,5.5075,2.7085
4,19.75,0.63675,10.6275,2.90025,2.46025,2.0475,0.5925,-20.17,-4.5565,8.13275,1.4055,-0.24325,10.0775,10.77,43.8025,78.16775,390.111,10.6725,-84.4,1.602,-2.3445,0,2.67175,270.9,353.35,5.49675,0.684
4,20.25,0.6125,10.19,2.88475,2.44125,2.2915,0.4755,-17.744,-2.93375,7.34975,1.17,-3.24925,9.73,10.53,46.1725,78.18,390.5365,10.1025,-86.5,1.5985,-2.4765,0,2.8425,264.35,350.975,5.4715,0.689
4,20.75,0.64825,9.8725,2.899,2.296,2.1725,0.354,-17.4235,-2.5165,7.23775,1.35625,-5.24,9.235,10.2775,48.34,78.2075,390.4545,9.5675,-87.575,1.62725,-2.30775,0,2.918,261.025,349.375,5.52225,0.684
4,21.25,0.6085,9.59,2.78225,2.3445,1.97525,0.42,-13.5645,-1.6375,6.83225,1.22875,-6.043,8.7675,10.0225,50,78.21775,390.602,9.2975,-86.425,1.612,-2.4055,0,3.0205,262.05025,347,5.4085,0.688
4,21.75,0.573,9.3,2.68,1.985,1.835,0.361,-13.143,-2.098,6.448,1.733,-6.49475,8.4125,9.77,50.06,78.22,390.655,9.125,-86.925,1.60525,-2.24775,0,2.989,261.4,343.725,5.47725,0.689
4,22.25,0.556,8.99,2.708,2.0865,2.0145,0.32225,-10.176,-1.17275,5.75775,0.962,-7.84975,8.03625,9.5125,51.27,78.22,391.05425,9.01,-85.575,1.62025,-2.18825,0,2.96575,260.2,342.25,5.4895,0.689
4,22.75,0.521,8.68,2.67,2.00425,1.96675,0.2695,-8.70375,-0.84825,6.09125,0.92775,-9.3325,7.68175,9.25,53.1725,78.2175,390.8485,8.6675,-85.25,1.62625,-2.19725,0,3.00475,258.601,339.075,5.45775,0.68775
4,23.25,0.57525,8.49,2.898,2.053,1.937,0.2385,-10.68725,-0.2915,5.20575,1.072,-10.015,7.36775,8.9775,54.84,78.2,390.921,8.5625,-84.8,1.6335,-2.1405,0,2.95125,260.17575,338.425,5.515,0.68475
4,23.75,0.58,8.2875,2.84575,1.96375,2.02475,0.2425,-11.02,1.14025,6,1.0985,-10.6825,7.06525,8.735,55.925,78.2,391.0335,8.5825,-82.825,1.62,-2.138,0,2.93975,260,336.975,5.4585,0.684
5,0.25,0.434,12.9,2.52,3.31925,2.5515,1.02925,-5.674,0.57,5.28825,0.98,-8.495,11.905,13.425,49.11,78.34,391.333,11.83,-80.5,1.55275,-1.998,0,2.937,278.9,360.7,6.786,0.684
5,0.75,0.445,12.64,2.497,2.3355,2.396,0.2725,-6.103,0.453,5.3925,1.26475,-7.988,11.595,13.185,49.6,78.32,391.64375,11.65,-80.6,1.57275,-2.087,0,3.03,276,359,6.82575,0.684
5,1.25,0.452,12.44,2.473,2.3135,2.55275,0.22875,-4.611,1.365,4.20725,0.69725,-8.775,11.36,12.97,49.88,78.31,391.7445,11.45,-80.2,1.56775,-2.046,0,3.015,274.5,358.2,6.85775,0.684
5,1.75,0.457,12.28,2.362,2.4095,2.43675,0.3215,-8.532,0.93,4.576,1.03825,-9.355,11.18,12.73,52.32,78.29,391.65875,11.11,-81.1,1.569,-1.994,0,3.106,274.9,356.3,6.81675,0.684
5,2.25,0.465,12.07,2.385,2.46275,2.3595,0.2755,-5.474,0.67025,4.009,0.97825,-9.655,10.93,12.54,52.02,78.271,391.7965,11,-80.5,1.575,-2.032,0,2.976,274.3,355.4,6.78825,0.684
5,2.75,0.43,11.68,2.338,2.554,2.49425,0.32,-3.117,1.594,4.1795,1.3905,-10.045,10.735,12.33,51.92,78.27,392.33025,10.81,-78.66,1.585,-1.965,0,2.915,275,354.4,6.7645,0.684
5,3.25,0.41,11.55,2.293,3.2865,2.35125,0.90675,-3.982,1.221,3.8645,0.69375,-10.125,10.45,12.185,52.02,78.26,391.99675,10.64,-78.28,1.58475,-2.017,0,2.942,274.8,353.1,6.7375,0.684
5,3.75,0.39775,11.52,2.158,2.42675,2.25875,0.30725,-4.676,0.719,3.53075,1.64225,-10.03,10.17,12.015,53.71,78.25,392.02,10.48,-77.43,1.578,-1.918,0,3.064,273.8,350.9,6.786,0.684
5,4.25,0.35875,11.2075,2.1095,2.3395,2.22625,0.29325,-4.729,1.365,2.623,1.37875,-10.76,9.935,11.86,52.61,78.27,392.236,10.2,-77.54,1.575,-1.768,0,3.203,271.7,349,6.73475,0.684
5,4.75,0.36925,11.165,2.17475,1.83675,1.91875,0.189,-3.205,1.328,3.0115,1.41,-11.345,9.785,11.65,52.72,78.27,392.27775,10,-76.81,1.62175,-1.792,0,3.19,271.7,347.4,6.66025,0.689
5,5.25,0.32225,10.885,2.117,2.02425,1.78425,0.26525,-2.843,2.695,3.1545,1.183,-12.035,9.605,11.505,52.315,78.27,392.45575,9.75,-73.57,11.21,3.453,0,4.599,271.2,346.2,6.6505,9.43
5,5.75,0.35775,11.3275,2.0875,1.202,1.4305,-0.0045,-2.0465,8.266,4.9345,1.759,-12.175,9.495,11.33,50.96,78.31,391.9375,9.93,-45.67,90.9,49.78,0,18.24,270.6,349.6,6.66175,55.14
5,6.25,0.39725,12.14,1.897,0.7805,0.10575,0.02975,-0.9935,15.243,15.983,5.51275,-12.29,9.525,11.195,50.095,78.34,390.49625,10.24,19.63,275.125,138.4,0,28.17,274.6,356.5,6.76925,104.8
5,6.75,0.501,13.345,2.1815,-2.35325,-0.776,-0.70675,13.11775,35.16,37.7985,10.74925,-9.11,9.75,11.08,47.72,78.37,388.96225,10.69,107.4,512.9,245.4,0,34.62,276.8,372.3,7.08275,141.5
5,7.25,0.62825,14.37,2.55,-2.55475,-2.37375,-0.17725,68.35725,26.97,69.7535,4.258,-6.623,10.13,10.97,46.17,78.39,388.137,11.59,203.5,768.375,358.6,0,41.35,280.9,388.4,7.17625,179.8
5,7.75,0.7055,15.35,2.7465,-3.626,-3.35,0.066,127.77375,19.065,88.5245,2.34475,-1.6185,10.8575,10.975,43.295,78.41,388.0445,12.52,299.2,1002,474.6,0,51.42,285.4,403.2,7.19475,213
5,8.25,0.80625,16.1605,3.06,-4.149,-4.085,0.13,188.029,14.555,100.27925,2.23575,0.46,11.46,11.04,40.985,78.43,387.5795,13.79,393.3,1238.5,587.5,0,61.66,287.5,417.5,7.20625,248.3
5,8.75,0.852,16.845,3.4225,-4.48475,-4.33075,0.0695,237.207,13.244,105.0505,2.66725,1.902,11.86,11.145,39.435,78.45,387.368,15.1,488.7,1415,699.6,19.6,72.37,294.2,428.6,7.0265,283.4
5,9.25,0.884,17.545,3.5535,-4.29875,-4.643,0.259,305.32575,10.3265,129.976,1.476,2.8815,12.405,11.245,36.24,78.44,387.3445,15.51,566.7,1602,796.5,45.04,81,298.2,441.9,6.8435,328
5,9.75,0.927,18.11,3.5975,-5.0085,-4.3465,-0.0035,327.19775,12.9875,133.6435,1.3325,10.985,13.59,11.41,33.46,78.45,386.991,16.67,636,1760,886,73.28,90.5,303.7,453.7,6.632,372.3
5,10.25,0.941,18.44,4.0015,-4.41425,-4.4425,0.1115,372.3065,10.6755,134.2815,1.8765,11.7575,14.135,11.63,32.145,78.46,386.91475,17.41,694.8,1939.75,961,87.1,98.1,308.3,467.4,6.367,437.5
5,10.75,1.029,19.075,3.992,-4.539,-4.5805,0.073,425.1485,10.0495,146.608,1.874,16.405,14.6675,11.88,29.82,78.46,386.93675,18.1925,737.5,2068.5,1019,87.8,104.3,311.525,476.625,6.16825,496.675
5,11.25,1.02325,19.16,4.18125,-3.84425,-3.90475,0.098,439.814,10.2345,141.69575,2.288,40.96,15.1175,12.1275,29.58,78.46,386.894,18.75,769.5,2121.75,1061,94,109.2,312.725,485.925,6.3705,483.85
5,11.75,1.01375,19.39,4.2675,-4.121,-4.115,0.09,426.112,8.9,138.703,3.078,60.74,17.0975,12.47,29.315,78.4325,386.719,19.31,784.75,2163.25,1083,95.8,112,314.25,494,6.487,509.2
5,12.25,1.0495,19.63,4.1345,-3.32775,-3.72025,0.257,452.467,7.682,138.95425,3.531,68.2175,17.8475,12.9775,28.69,78.4325,386.8325,19.57,776.95,2176.25,1078.75,97.825,113.375,320.4,492.8,6.6695,503.475
5,12.75,1.058,19.4825,4.191,-3.8155,-3.4065,0.1135,457.80675,7.417,137.969,4.29175,54.4575,17.185,13.37,31.53,78.4125,386.7855,19.8975,787,2156,1089,100.2,113.15,320.6,489.75,6.6935,507.05
5,13.25,1.083,19.98,4.278,-3.415,-3.4755,0.096,460.74975,5.9885,136.5385,1.82025,38.995,17.17,13.7,30.86,78.4,386.792,20.2,772.9,2112.25,1069,91.4,108.7,320.8,490.9,6.2605,555.6
5,13.75,1.06875,20.18,4.435,-3.228,-3.1625,0.0885,466.237,6.4095,135.059,2.6925,30.43,17.02,13.83,30.86,78.38,386.776,20.4,745.625,2043,1035,87.8,105.3,320.7,488.4,6.39575,523.701
5,14.25,1.11625,20.66,4.532,-2.97575,-2.92125,0.081,441.3545,4.261,125.36825,2.868,28.6725,18.2975,13.975,30.1,78.35,386.7775,20.68,699.9,1930.5,980,87,97.9,320.9,484.1,6.4945,543.6
5,14.75,1.13525,20.62,4.62725,-2.702,-2.682,0.072,397.514,4.6385,117.65825,1.6365,24.8225,20.2275,14.34,29.35,78.3425,386.753,20.93,644.875,1819.5,911,76.98,90.825,319.35,474.6,6.3765,509.175
5,15.25,1.103,20.6575,4.54175,-2.229,-2.297,0.319,379.172,2.67175,115.896,1.585,24.725,20.41,14.77,29.3275,78.3225,386.891,21.05,578.275,1677,829,50.275,82.325,321.05,465.725,6.446,428.35
5,15.75,1.095,20.53,4.498,-2.644,-2.2515,0.1,321.9465,1.88575,107.69425,2.571,34.42,20.6225,15.33,29.72,78.31,386.7835,20.65,504.1,1498.25,732.1,25.4,71.38,319.5,458.2,6.566,389.8
5,16.25,1.089,20.46,4.338,-1.956,-1.8445,0.135,275.006,-0.241,93.64525,2.848,36.11,20.555,15.81,30.36,78.29,386.6865,20.55,420.6,1328,628.8,1.451,61.63,317.8,449.8,6.6285,373.2
5,16.75,1.0545,20.32,4.348,-1.572,-1.592,0.083,215.9445,0.008,87.24575,2.417,30.25,20.505,16.2555,29.82,78.28,386.716,20.28,328.2,1107,520.5,0,50.8,315.5,438.9,6.416,322.6
