DOY2,HR2,H,LE,NEE,TAU,USTAR,CO2,H2O,WS,PPFD_IN,PPFD_OUT,NETRAD,TA_1_2_1,RH,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,TA_1_1_1,TA_1_2_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,VPD,PA,SW_IN,SW_OUT
2,17.25,-9.9406,0.459,0.11311,-0.0577,0.2265,380.54,3.6852,3.99,65.505,29.41,-13.57,0.765,60.07,2.132,1.895,1.746,1.021,1.225,0.334,-0.583,-0.6345,-0.7685,-0.8965,-0.2115,-0.673,-0.701,-0.8105,-0.698,-0.1915,2.45,90.6,32.57,22.77
2,17.75,-12.0159,0.24987,0.11732,-0.0447,0.19875,380.98,3.68815,3.7447,14.225,5.569,-25.22,-0.2425,62.81,1.1425,0.4195,1.555,0.9945,0.465,-0.532,-0.5705,-0.569,-0.613,-0.763,-0.1035,-0.607,-0.643,-0.716,-0.5785,-0.0965,2.05,90.6,6.1435,3.6235
2,18.25,-15.396,0.1589,0.0916,-0.03355,0.17385,381.345,3.6677,3.7045,0.513,0.327,-27.22,-1.1125,67.02,0.237,-0.4545,0.8855,0.49,0.13,-1.036,-0.5905,-0.48,-0.5355,-0.693,0.045,-0.5325,-0.5185,-0.5945,-0.4635,-0.0525,1.62,90.6,0.009,0.0115
2,18.75,-15.58155,0.15255,0.12525,-0.0361,0.1878,381.73,3.6385,3.567,-0.088,0.058,-26.52,-1.658,69.865,-1.1665,-1.05,-0.1775,-0.2635,-0.08,-1.3045,-0.6625,-0.5565,-0.5355,-0.7015,0.235,-0.5865,-0.527,-0.4975,-0.3655,0.006,1.34,90.6,0,0
2,19.25,-17.03,0.3039,0.11398,-0.0406,0.1868,382.16,3.6313,3.70445,-0.1,0.067,-26.81,-2.225,70.55,-1.8415,-1.6675,-2.253,-1.645,-0.385,-1.972,-0.7875,-0.6335,-0.5385,-0.765,0.2755,-0.494,-0.452,-0.462,-0.287,0.135,1.29,90.6,0,0
2,19.75,-16.929,0.2437,0.1175,-0.0364,0.1794,382.165,3.6368,3.73675,-0.1105,0.076,-27.12,-2.517,72.65,-2.348,-2.3895,-2.611,-2.218,-0.57,-2.2615,-0.91,-0.7195,-0.6755,-0.859,0.338,-0.517,-0.465,-0.4475,-0.1655,0.265,1.095,90.6,0,0
2,20.25,-16.807,0.1685,0.1269,-0.03815,0.1837,381.980435,3.5806,3.6904,-0.111,0.0565,-25.95,-2.5975,73.65,-2.9455,-2.69,-3.031,-2.46,-0.865,-2.3885,-1.037,-0.8215,-0.809,-0.9055,0.334,-0.538,-0.5825,-0.474,-0.1285,0.2845,0.965,90.6,0,0
2,20.75,-19.05,0.1103,0.1438,-0.0428,0.1934,382.055,3.51255,3.63825,-0.1225,0.074,-24.89,-2.9075,73.8,-3.4015,-3.146,-3.5665,-2.8215,-1.135,-2.8405,-1.082,-0.9005,-0.8195,-0.954,0.3875,-0.4835,-0.576,-0.4845,-0.117,0.3155,0.91,90.6,0,0
2,21.25,-16.4195,0.2014,0.1249,-0.0319,0.1707,381.975,3.47085,3.59,-0.1195,0.058,-23.938,-3.104,73.4,-4.112,-3.486,-4.588,-3.0735,-1.36,-3.117,-1.2005,-0.954,-0.835,-0.936,0.419,-0.509,-0.5915,-0.4605,-0.1,0.297,0.88,90.6,0,0
2,21.75,-15.31,0.2213,0.1228,-0.0387,0.1969,382.105,3.4678,3.6217,-0.125,0.0585,-23.58,-3.432,74.4,-4.7805,-3.636,-5.0615,-3.1955,-1.37,-3.432,-1.2975,-1.053,-0.88,-1,0.4175,-0.5785,-0.637,-0.54,-0.0925,0.3225,0.78,90.6,0,0
2,22.25,-15.215,0.1447,0.0831,-0.0321,0.1695,382.355,3.4442,3.37,-0.1285,0.046,-23.45,-3.613,74.85,-5.114,-3.905,-5.647,-3.223,-1.34,-3.382,-1.405,-1.136,-1.001,-1.0575,0.4195,-0.639,-0.5985,-0.487,-0.071,0.3175,0.725,90.6,0,0
2,22.75,-14.057,0.1363,0.0929,-0.03235,0.17675,382.615,3.430195,3.3639,-0.139,0.049,-23.52,-3.8205,75.7,-5.2945,-4.093,-6.1965,-3.5165,-2.405,-3.611,-1.4905,-1.1905,-1.006,-1.0605,0.419,-0.752,-0.6975,-0.552,-0.0985,0.3385,0.72,90.6,0,0
2,23.25,-15.0251,0.17395,0.1202,-0.0352,0.17435,382.7,3.4443,3.445,-0.131,0.0475,-23.77,-3.8645,76.1,-5.6005,-4.244,-6.519,-3.7755,-2.245,-3.42,-1.5475,-1.224,-1.019,-0.985,0.414,-0.8005,-0.7435,-0.5555,-0.092,0.334,0.705,90.6,0,0
2,23.75,-13.249,0.25124,0.0923,-0.0392,0.18625,382.72,3.4743,3.3694,-0.12,0.0415,-25.04,-3.964,76.95,-6.1285,-4.462,-6.6225,-3.78,-3.03,-3.7675,-1.6315,-1.275,-1.023,-1.007,0.399,-0.804,-0.7555,-0.538,-0.1035,0.332,0.745,90.6,0,0
3,0.25,-13.85945,0.1894,0.175,-0.04,0.18555,383.943945,4.2399,3.59685,-0.095,0.002,-25.09,-1.553,74.7,-3.7565,-3.778,-2.902,-0.963,-0.425,-1.2,0.024,0.1855,0.334,0.347,1.089,0.868,0.8695,0.854,0.844,0.967,1.49,90.5,0,0
3,0.75,-14.733,0.1356,0.17359,-0.0376,0.1812,383.95,4.2759,3.56,-0.104,0.017,-25.3,-1.625,75.6,-3.75,-4.04,-3.131,-1.0225,-0.34,-1.45,-0.027,0.126,0.33,0.316,1.0915,0.875,0.8235,0.863,0.8435,0.9775,1.465,90.55,0,0
3,1.25,-13.013,0.1333,0.1643,-0.03335,0.16805,383.9,4.27,3.4478,-0.09,0.003,-24.59,-1.616,76,-3.489,-4.134,-3.291,-0.9915,-0.58,-1.61,-0.051,0.111,0.294,0.308,1.0925,0.827,0.7855,0.798,0.8005,0.9875,1.415,90.6,0,0
3,1.75,-13.2855,0.20865,0.1711,-0.0292,0.1574,384.02,4.2815,3.4093,-0.1,0.0055,-23.84,-1.869,76.3,-3.747,-4.12,-1.7775,-0.732,-1.065,-1.741,-0.105,0.053,0.288,0.31,1.055,0.8015,0.776,0.7835,0.7955,0.936,1.385,90.5,0,0
3,2.25,-14.568,0.0712,0.1703,-0.0312,0.1641,384.02283,4.2646,3.493915,-0.1,0.007,-23.13,-2.234,77.9,-3.748,-4.265,-1.6025,-0.4965,-1.285,-2.216,-0.117,0.048,0.284,0.268,1.0815,0.7935,0.7845,0.792,0.7935,0.95,1.225,90.5,0,0
3,2.75,-12.6445,0.1651,0.1826,-0.0283,0.1609,384.175,4.2466,3.4735,-0.097,0.007,-22.94,-2.351,78.4,-3.748,-4.06,-2.419,-0.409,-1.565,-2.272,-0.15,0.056,0.27,0.284,1.093,0.785,0.7675,0.7635,0.783,0.938,1.225,90.5,0,0
3,3.25,-13.75785,0.17185,0.15075,-0.03155,0.1624,383.98344,4.2043,3.47,-0.1,0.005,-22.13,-2.389,79.2,-3.748,-4.19,-3.199,-0.3545,-1.35,-2.299,-0.21,0.026,0.231,0.276,1.091,0.7635,0.74,0.7405,0.7755,0.928,1.175,90.5,0,0
3,3.75,-11.737,0.2188,0.17735,-0.0333,0.1686,384.13056,4.1913,3.51,-0.09,0.003,-21.82,-2.638,79.1,-3.72,-4.159,-3.638,-1.2365,-1.755,-2.45,-0.24,-0.026,0.2,0.27,1.1035,0.745,0.7215,0.725,0.7605,0.974,1.195,90.5,0,0
3,4.25,-12.1735,0.15875,0.1817,-0.03245,0.17175,384.18,4.13,3.47375,-0.108,0.0055,-20.43,-2.842,78.95,-3.878,-4.172,-3.334,-1.6485,-2.145,-2.5685,-0.255,-0.0415,0.1755,0.2075,1.0445,0.725,0.7145,0.715,0.7395,0.9055,1.115,90.4,0,0
3,4.75,-12.194,0.1868,0.1797,-0.0411,0.1939,384.415,4.14597,3.3895,-0.093,0.004,-20.54,-2.489,79.4,-4.025,-4.125,-3.4595,-1.557,-1.965,-2.12,-0.251,-0.044,0.19,0.23,1.0795,0.7195,0.708,0.7145,0.727,0.9275,1.075,90.5,0,0
3,5.25,-14.354,0.0863,0.1945,-0.0347,0.1721,384.16,4.1416,3.4785,-0.098,0.0045,-21.26,-2.453,79.8,-4.322,-4.068,-3.6385,-2.159,-1.825,-2.5,-0.295,-0.1,0.158,0.233,1.036,0.7235,0.7045,0.723,0.7125,0.899,1.05,90.4,0,0
3,5.75,-14.847,0.16,0.1925,-0.0398,0.1884,384.21,4.11767,3.36,-0.02,0.0205,-20.81,-2.812,79.2,-4.5385,-4.1925,-3.7885,-2.5555,-1.89,-2.612,-0.312,-0.144,0.142,0.2335,1.0635,0.6935,0.6835,0.7005,0.6975,0.9015,0.985,90.4,0,0
3,6.25,-12.0811,0.1088,0.1609,-0.0336,0.1712,384.335,4.13996,3.55,0.647,0.191,-18.9,-2.6945,80.05,-4.846,-4.346,-4.1045,-3.2885,-1.9,-2.865,-0.308,-0.1415,0.165,0.1825,1.033,0.666,0.665,0.667,0.6845,0.8955,0.985,90.5,0,0
3,6.75,-9.3851,0.2527,0.2053,-0.03795,0.1877,384.05,4.134,3.37,11.425,1.8005,-12.135,-2.388,79.75,-4.94,-4.3655,-4.3545,-3.731,-1.655,-2.3995,-0.3225,-0.145,0.113,0.1855,1.034,0.6645,0.665,0.6595,0.6815,0.8935,1.025,90.5,1.7995,0.4125
3,7.25,-8.4071,0.60205,0.21355,-0.04895,0.2069,384.22,4.16,3.52979,62.42,11.29,-0.3065,-1.8685,78.35,-4.392,-4.1895,-4.3405,-3.9515,-1.64,-1.776,-0.26,-0.113,0.096,0.183,1.0365,0.6535,0.6475,0.634,0.649,0.8935,1.23,90.5,29.61,8.795
3,7.75,-1.2484,1.8403,0.23015,-0.0619,0.2337,384.12,4.333,3.746155,164.95,32.285,21.29,-1.122,74.55,-3.85,-3.3515,-4.1355,-3.5645,-1.15,-1.052,-0.2605,-0.0885,0.0675,0.1195,1.0115,0.601,0.5975,0.612,0.659,0.91,1.53,90.5,96.5,28.055
3,8.25,7.1973,4.30665,0.21985,-0.0684,0.2451,384.06,4.3244,3.80388,293.95,53.125,48.695,-0.0615,72.25,-3.4125,-3.0245,-3.765,-2.8155,-0.385,-0.24,-0.205,-0.0455,0.036,0.087,0.9625,0.4865,0.503,0.4865,0.592,0.795,2.02,90.5,155.1,44.77
3,8.75,22.193,6.14245,0.1986,-0.085,0.2755,383.79,4.2978,4.16643,431.6,73.75,86.2,0.943,68.395,-2.646,-2.1435,-2.525,-1.4875,0.03,0.92,-0.1525,-0.055,-0.005,-0.004,0.8565,0.4255,0.4515,0.469,0.5205,0.7275,2.595,90.5,235.5,61.16
3,9.25,38.6875,10.0691,0.16164,-0.1094,0.3108,383.41,4.3327,4.5,599.2,102.15,125.02,1.929,64.025,-0.7795,-1.094,-0.1795,-0.0775,1.515,1.8125,-0.074,-0.0755,-0.047,-0.105,0.773,0.3775,0.411,0.458,0.455,0.6125,3.05,90.5,334.75,78.45
3,9.75,59.883,13.25695,0.16695,-0.1091,0.31195,383.07,4.35,4.57833,734,122.1,161.9,2.8365,59.555,-0.227,-0.3985,-0.022,-0.0275,3.02,2.724,-0.0325,-0.0475,-0.068,-0.15,0.679,0.2635,0.3095,0.3555,0.417,0.56,3.765,90.5,402.5,91.85
3,10.25,83.772,15.0286,0.1667,-0.1152,0.3201,382.569265,4.33941,4.62,885.5,142.8,196.9,3.6985,57.6,-0.0925,-0.096,0.015,0.3925,3.735,3.6635,-0.022,-0.0515,-0.086,-0.21,0.601,0.121,0.22,0.3085,0.3345,0.5045,4.095,90.5,477.95,111.25
3,10.75,98.29,16.4109,0.1896,-0.1136,0.316,382.105,4.28065,4.607285,976.5,156.8,218.725,4.356,53.355,0.335,0.5525,1.0375,1.081,4.205,4.335,0.0145,0.0145,-0.0825,-0.1925,0.546,0.1095,0.1115,0.2095,0.25,0.4615,4.66,90.5,472.35,114.2
3,11.25,118.465,17.71455,0.1696,-0.11395,0.3221,381.94647,4.19746,4.6515,1059.5,172.7,250.32,4.7885,51.555,1.8025,1.578,1.3325,1.7225,4.64,4.6655,0.1465,0.0055,-0.0665,-0.182,0.5175,0.1095,0.1005,0.124,0.2215,0.451,5.065,90.5,566.4,130.4
3,11.75,138.79,19.2793,0.1866,-0.1367,0.34785,381.59,4.11654,4.7486,1130.5,185.85,283.1,5.373,49.065,3.42,1.814,2.361,2.4485,5.08,5.462,0.279,0.022,-0.049,-0.175,0.481,0.126,0.1075,0.0735,0.1935,0.411,5.62,90.5,614.6,142.35
3,12.25,140.48,19.41235,0.21945,-0.1285,0.3352,381.271335,3.9426,4.54306,1156.5,193.65,287.91,5.936,45.575,5.3675,3.21,3.0805,3.2185,5.395,5.9865,0.359,0.055,-0.002,-0.155,0.436,0.0815,0.078,0.048,0.1585,0.387,6.15,90.5,620.4,141.5
3,12.75,144.51,19.6005,0.21285,-0.1345,0.3442,381.06,3.925,4.678,1155.5,199.85,280.22,6.18,44.5,9.845,4.1215,5.216,5.716,5.75,5.9855,0.4505,0.11,0.0445,-0.148,0.426,0.082,0.079,0.0245,0.103,0.32,6.66,90.4,630.75,147.1
3,13.25,147.09,18.7715,0.21585,-0.1504,0.3657,381.01,3.90555,5.03,1143,189.55,280.1,6.224,43.05,11.79,6.232,7.1,7.895,5.95,6.27,0.61,0.16,0.06,-0.132,0.407,0.1885,0.0785,0.037,0.078,0.3775,6.95,90.45,602.15,145.45
3,13.75,129.0599,16.989,0.2464,-0.1537,0.3652,380.97857,3.88855,4.9503,1094,187.65,265.595,6.6435,41.08,14.995,8.315,13.53,14.96,6.475,6.6355,0.7545,0.257,0.1385,-0.1085,0.4235,0.257,0.123,0.0395,0.1075,0.3945,6.67,90.4,559.8,141.3
3,14.25,123.08,16.65,0.2197,-0.14575,0.3586,380.91,3.85,5.12265,1006.5,181.95,249.75,6.7645,40.87,15.475,8.935,14.4,17.325,6.765,6.8025,0.88,0.3505,0.215,-0.07,0.4675,0.307,0.136,0.116,0.13,0.4015,6.915,90.4,550.8,141
3,14.75,89.568,14.701,0.2532,-0.1541,0.3708,380.630415,3.79101,5.33,925.5,167.95,203.45,6.825,39.9,15.615,9.81,14.365,17.69,6.455,6.5,1.034,0.3655,0.21,-0.019,0.446,0.3205,0.2595,0.2645,0.1455,0.42,7.065,90.4,510.6,133.25
3,15.25,81.875,12.549,0.2351,-0.16565,0.38355,380.17,3.83,5.416915,787.5,152.15,171.5,6.8295,40.35,15.185,9.3,14.02,16.85,6.71,6.656,1.365,0.53,0.3245,0.031,0.4565,0.3475,0.2645,0.279,0.241,0.412,7.115,90.4,438.5,123.25
3,15.75,60.334,11.5745,0.2476,-0.1631,0.3783,380.18,3.8848,5.5281,661.85,131.7,138.2,6.6555,40.125,14.225,9.12,13.2,15.615,6.51,6.655,1.324,0.574,0.398,0.0675,0.492,0.379,0.3455,0.337,0.3085,0.4835,6.96,90.4,350.45,99.05
3,16.25,34.497,8.84795,0.2482,-0.1635,0.3743,380.185,3.94305,5.67,519.15,96.65,94.43,6.3495,40.55,12.445,8.205,11.53,13.445,6.125,6.28,1.195,0.616,0.4625,0.1675,0.532,0.4465,0.416,0.3815,0.334,0.5185,6.595,90.4,251.65,71.62
3,16.75,16.681,6.1643,0.2535,-0.15125,0.3642,380.71011,3.96,5.4555,364,80.55,62.7,6.14,41.7,9.665,7.085,10.465,10.465,5.865,5.8765,1.09,0.749,0.47,0.229,0.613,0.486,0.4485,0.4135,0.4035,0.5595,6.225,90.4,205,62.2
3,17.25,2.5902,4.43195,0.266745,-0.12185,0.3246,380.77515,4.0114,5.24602,248.55,52.46,32.84,5.445,43.895,7.58,5.4555,8.17,7.685,5.43,5.265,1.0465,0.66,0.5625,0.3415,0.676,0.5735,0.5235,0.483,0.438,0.633,5.97,90.4,130.25,40.99
3,17.75,-8.9506,1.968,0.2537,-0.1118,0.3084,380.77,4.09207,4.8156,129.35,26.83,2.434,4.588,47.14,4.4385,3.4145,6.178,4.9545,4.755,4.6025,0.959,0.713,0.6085,0.3985,0.752,0.654,0.5805,0.5735,0.476,0.697,5.31,90.4,70.31,23.865
3,18.25,-16.66265,0.5081,0.2091,-0.0743,0.2532,381.1,4.1678,4.58795,37.14,8.455,-21.02,3.555,52.43,1.6645,2.0655,3.9635,3.1625,3.775,3.4335,0.8705,0.7015,0.67,0.445,0.821,0.7415,0.648,0.675,0.542,0.7655,4.47,90.4,20.525,8.8
3,18.75,-17.8792,0.2137,0.204,-0.0628,0.2383,381.555,4.26,4.2857,3.977,1.055,-30.289,2.4025,55.525,-0.1695,0,2.582,1.9,3.34,2.5715,0.749,0.7555,0.758,0.5615,0.902,0.798,0.6285,0.6935,0.6085,0.8265,3.505,90.5,0.932,0.216
3,19.25,-19.125,0.211,0.207975,-0.0536,0.21795,381.92,4.24,4.19235,0.051,0.09,-31.555,1.788,61.08,-0.579,-0.6745,1.554,0.1205,2.855,1.9905,0.703,0.769,0.7825,0.612,0.9455,0.885,0.748,0.7905,0.695,0.8705,2.745,90.5,0,0
3,19.75,-19.853,0.2113,0.216,-0.0582,0.22185,382.52,4.2588,4.213895,-0.1,0.011,-31.29,1.2085,62.82,-1.651,-1.371,0.0475,0.0135,2.13,1.38,0.641,0.7075,0.798,0.6285,1.0275,0.9165,0.867,0.895,0.77,0.943,2.69,90.5,0,0
3,20.25,-20.025,0.2082,0.211,-0.05635,0.22105,382.71,4.33,4.16345,-0.091,0.019,-30.955,0.776,64.78,-2.3605,-1.6125,-0.755,-0.096,1.515,0.905,0.567,0.635,0.73,0.5815,1.1365,0.967,0.898,0.933,0.856,0.9895,2.33,90.5,0,0
3,20.75,-18.769,0.1692,0.2099,-0.04975,0.2041,382.76,4.33,4.11238,-0.1095,0.021,-30.005,0.4455,65.96,-3.1975,-2.1135,-1.1525,-0.145,1.335,0.448,0.5125,0.5575,0.632,0.5185,1.2075,0.994,0.91,0.9515,0.912,1.02,2.21,90.5,0,0
3,21.25,-19.684,0.35715,0.18085,-0.0547,0.218,383.091675,4.35,3.91,-0.11,0.0165,-28.995,0.1475,67.84,-3.253,-2.3995,-0.633,-0.1595,0.845,0.2925,0.415,0.5355,0.6095,0.487,1.237,0.994,0.9395,0.99,0.9385,1.0615,2.195,90.5,0,0
3,21.75,-18.156,0.2058,0.209295,-0.0582,0.2258,382.7849,4.3682,3.95098,-0.101,0.022,-28.445,0.044,69.17,-3.4305,-2.684,-0.8645,-0.284,0.57,0.1235,0.323,0.4355,0.5885,0.462,1.2585,0.9655,0.9425,0.999,0.9365,1.094,2.045,90.55,0,0
3,22.25,-18.15435,0.2608,0.1913,-0.0494,0.2071,382.82,4.3045,3.7625,-0.111,0.0145,-29.315,-0.106,70.15,-3.403,-2.731,-0.934,-0.2685,0.31,0.084,0.265,0.3975,0.527,0.435,1.267,0.952,0.946,0.9775,0.9275,1.118,1.86,90.5,0,0
3,22.75,-15.531,0.22316,0.17726,-0.04355,0.19375,383.02,4.27352,3.806365,-0.11,0.014,-28.37,-0.575,71.4,-3.5425,-3.053,-1.506,-0.4415,0.055,-0.285,0.227,0.3675,0.4805,0.4315,1.2575,0.9405,0.9475,0.9655,0.917,1.093,1.815,90.55,0,0
3,23.25,-17.02935,0.3017,0.2076,-0.03685,0.1793,383.04,4.2386,3.7243,-0.1065,0.0085,-27.61,-0.8115,71.95,-3.7745,-3.4065,-1.399,-0.2775,-0.185,-0.4405,0.1685,0.336,0.457,0.418,1.242,0.95,0.9415,0.961,0.9025,1.1135,1.715,90.5,0,0
3,23.75,-13.845,0.15464,0.187,-0.0484,0.2039,383.43,4.225,3.698,-0.1,0.005,-26.44,-0.955,73.45,-3.853,-3.686,-2.468,-0.654,-0.2,-0.755,0.2005,0.2665,0.399,0.4245,1.234,0.941,0.939,0.9625,0.8975,1.1295,1.665,90.5,0,0
4,0.25,-12.82635,0.2026,0.3296,-0.03715,0.1816,383.2634,5.4268,3.6086,-0.144,0.096,-28.92,2.707,66.05,-12.46,-9.87,-9.95,-9.42,2.47,2.722,4.598,4.949,5.46,5.986,5.928,5.934,6.306,6.717,6.71,5.795,2.3,90.5,0,0
4,0.75,-13.417,0.18105,0.36035,-0.0304,0.1649,383.33726,5.43855,3.427,-0.131,0.047,-27.43,2.365,68.07,-13.13,-10.41,-10.32,-9.99,2.495,2.39,4.38,4.823,5.32,5.89,5.953,5.812,6.144,6.606,6.669,5.817,2.14,90.5,0,0
4,1.25,-13.3808,0.22455,0.35375,-0.0289,0.1581,383.61,5.4334,3.5,-0.13,0.038,-27.36,2.09,70,-13.94,-10.59,-10.32,-10.37,2.215,2.093,4.29,4.69,5.21,5.833,5.948,5.658,6.025,6.53,6.632,5.836,1.89,90.5,0,0
4,1.75,-12.856,0.2784,0.36555,-0.0322,0.1697,383.67,5.38,3.4264,-0.13,0.032,-27.13,2.091,71.6,-13.27,-10.62,-10.48,-10.33,1.865,1.992,4.146,4.61,5.083,5.781,5.934,5.482,5.878,6.416,6.602,5.825,1.81,90.5,0,0
4,2.25,-14.0315,0.3123,0.3674,-0.02585,0.1564,383.91,5.46378,3.3495,-0.139,0.023,-26.23,1.519,72.8,-13.26,-10.79,-10.22,-10.16,1.655,1.7,4.092,4.53,5.088,5.632,5.927,5.341,5.791,6.311,6.564,5.814,1.61,90.5,0,0
4,2.75,-13.258,0.2209,0.3706,-0.02805,0.1623,384.1,5.4544,3.3,-0.137,0.021,-23.91,1.794,72.9,-13.09,-10.83,-10.04,-10.17,1.515,1.719,3.96,4.476,4.989,5.641,5.934,5.2,5.649,6.214,6.511,5.819,1.59,90.5,0,0
4,3.25,-11.159,0.1045,0.3285,-0.024,0.14685,383.98,5.4243,3.1765,-0.138,0.012,-24.04,1.385,73.7,-13.38,-10.84,-9.83,-10.01,1.285,1.033,3.8,4.408,4.91,5.56,5.951,5.062,5.512,6.112,6.473,5.809,1.51,90.5,0,0
4,3.75,-9.7169,0.1446,0.3564,-0.0246,0.14735,384.25,5.3527,3.38115,-0.135,0.009,-24.2,0.96,75.8,-13.41,-10.93,-9.61,-9.71,1.215,0.812,3.721,4.314,4.862,5.479,5.945,4.971,5.384,6.008,6.372,5.799,1.37,90.5,0,0
4,4.25,-10.583,0.2516,0.321,-0.02575,0.1503,384.63,5.38,3.40705,-0.133,0.011,-23.17,0.912,76.4,-13.58,-11,-9.64,-10.17,0.965,0.717,3.65,4.262,4.8,5.372,5.942,4.894,5.253,5.911,6.259,5.798,1.24,90.6,0,0
4,4.75,-9.4486,0.2633,0.3408,-0.0245,0.146,384.39,5.38,3.3506,-0.08,0.017,-22.56,0.713,77.4,-13.29,-10.98,-9.61,-9.78,0.82,0.63,3.448,4.2,4.745,5.299,5.94,4.804,5.127,5.795,6.149,5.796,1.22,90.6,0,0
4,5.25,-10.262,0.09755,0.35435,-0.02545,0.1519,384.936485,5.31115,3.3321,1.11,0.252,-19.977,0.46,77.8,-13.5,-10.7,-9.7,-9.65,0.315,0.489,3.4,4.11,4.661,5.224,5.934,4.704,5.029,5.683,6.102,5.786,1.22,90.6,0,0
4,5.75,-8.991,0.2596,0.3238,-0.0263,0.1523,385.19,5.35,3.1758,12.87,1.81,-14.35,0.488,78.9,-13.13,-10.76,-10.27,-9.28,0.52,0.37,3.36,4.056,4.6,5.149,5.887,4.603,4.929,5.561,6.011,5.735,1.22,90.6,3.043,1.401
4,6.25,-7.5797,0.6148,0.33355,-0.0351,0.17685,385.254,5.43,3.205,65.27,8.27,-0.21,0.96,78,-11.8,-10.16,-9.4,-8.91,0.855,0.882,3.464,4.004,4.537,5.077,5.832,4.458,4.76,5.442,5.894,5.678,1.32,90.6,24.41,6.896
4,6.75,-0.8808,2.3372,0.3465,-0.0376,0.18475,384.835615,5.5039,3.1847,159.8,24.4,20.82,1.788,76.2,-9.71,-8.56,-8.32,-7.81,1.345,1.743,3.631,4.082,4.47,5.007,5.773,4.394,4.692,5.19,5.838,5.61,1.56,90.6,53.42,13.35
4,7.25,8.8839,6.47145,0.28115,-0.0652,0.2384,384.51,5.528155,3.5144,295.8,47.97,50.765,2.91,71.2,-6.095,-6.173,-6.14,-6.188,1.9,2.815,3.77,4.139,4.414,4.931,5.689,4.391,4.638,5.047,5.635,5.524,2.22,90.6,78.1,27.55
4,7.75,28.845,12.7348,0.2343,-0.0738,0.2556,384.02,5.56245,3.78184,459.2,60.04,94.9,4.088,66.43,-1.695,-3.07,-3.982,-4.078,2.41,4.166,4.133,4.25,4.401,4.82,5.549,4.421,4.567,4.945,5.548,5.386,2.81,90.6,121.7,44.05
4,8.25,55.575,18.125,0.144,-0.08555,0.2756,383.36,5.4471,4.2272,607.65,89.6,141.68,5.1025,63.1,3.3365,0.63,1.3,0.96,3.5,5.2015,4.4225,4.3855,4.4705,4.7935,5.376,4.476,4.493,4.869,5.365,5.216,3.74,90.6,204.9,63.86
4,8.75,83.65,24.014,0.0875,-0.1061,0.3066,382.69,5.465,4.26,753.5,112.1,193.2,6.331,57.5,9.64,4.899,6.862,3.99,4.7,6.1555,4.947,4.6955,4.546,4.752,5.301,4.564,4.549,4.794,5.244,5.13,4.75,90.6,292.9,73.7
4,9.25,109.81535,24.447,0.0488,-0.1082,0.3096,381.914675,5.39825,4.37242,915.5,133.8,231.78,7.305,53.9,17.055,9.77,13.88,9.13,5.58,7.28,5.494,4.97,4.672,4.713,5.208,4.734,4.656,4.693,5.107,5.06,5.55,90.6,341.7,94
4,9.75,135.55,28.782,0.0312,-0.1068,0.3088,381.03,5.3134,4.4168,1045,162.3,280.6,8.38,50.27,24.52,14.63,20.48,14.07,6.555,8.33,6.078,5.335,4.79,4.716,5.138,5.15,4.722,4.651,5.055,4.984,6.77,90.6,481.2,115.6
4,10.25,167.68,32.738,0.0548,-0.1228,0.33345,380.77,5.2216,4.56,1169,181.8,317.4,8.99,46.47,31.69,18.88,26.42,20.73,6.92,8.85,6.556,5.704,4.902,4.743,5.095,5.515,5.054,4.727,4.945,4.895,7.27,90.6,507.7,139.8
4,10.75,181.95,31.948,0.038414,-0.13035,0.3398,380.36,5.123,4.68927,1236,183.9,338.3,9.29,42.57,36.19,22.36,33.33,28.21,7.485,9.37,7.16,5.921,5.153,4.74,5.087,5.937,5.364,4.785,4.899,4.888,7.8,90.6,534.3,135.9
4,11.25,205.72,34.198,-0.0289,-0.1359,0.3489,380.2,5.11086,4.32,1335,200.6,376.3,9.88,39,38.85,24.7,37.71,35.01,8.08,9.96,7.67,6.345,5.41,4.83,4.916,6.304,5.673,5.016,4.874,4.741,8.29,90.6,637.5,143.1
4,11.75,213.66,37.122,0.0828,-0.1343,0.3501,380.045,5.11,4.84935,1365,206.4,386.3,10.37,37.31,40.8,26.55,41.21,38.79,8.43,10.31,8.04,6.586,5.75,4.931,4.93,6.696,5.989,5.354,4.901,4.72,8.65,90.6,630.5,163.1
4,12.25,215.77,41.34,0.0642,-0.1292,0.3362,379.59,4.982825,4.87,1348,204.7,412.6,10.95,35.47,41.47,28.82,43.53,42.57,9.05,10.77,8.37,6.87,5.97,5.041,4.894,7.1,6.389,5.557,4.901,4.755,9.27,90.6,628.2,160.3
4,12.75,217.39,39.306,0.0681,-0.1294,0.3377,379.12,5.03315,4.8347,1365,213.8,386,11.25,34.6,41.52,30.3,44.65,47.28,9.22,10.95,8.7,7.21,6.197,5.156,4.911,7.52,6.718,5.786,4.927,4.748,9.49,90.5,696.9,164
4,13.25,219.07,36.105,0.1208,-0.1261,0.33495,379.01,5.0283,4.82345,1360,212,376.9,11.51,34.66,39.62,28.44,44.32,48.79,10.03,11.55,8.87,7.48,6.43,5.31,4.912,7.86,7.15,6.064,5.059,4.759,9.76,90.5,673.1,162.8
