DOY2,HR2,CO2,H2O,FC,NEE,LE,H,USTAR,TA_1_1_2,TA_1_1_1,RH,PA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN_1_1_1,PPFD_OUT,PPFD_IN_1_1_2,PPFD_DIF,TS_1_1_1,TS_2_1_1,TS_1_2_1,TS_2_2_1,TS_1_3_1,TS_2_3_1,TS_1_4_1,TS_2_4_1,TS_1_5_1,TS_2_5_1,TS_1_6_1,TS_2_6_1,WS
2,19.75,391.82,2.03,0.08,0.13,-0.01,-3.1,0.1,-10.265,-10.375,77.25,95.1,-1.16,0.54,223.6,258.65,-34.14,-0.075,-0.01,16.57,9.325,-5.0415,-6.8045,-3.9945,-6.028,-3.385,-5.3515,-0.54,-3.77,-0.1755,-0.8935,-0.8105,0.298,1.48
2,20.25,392.27,2.01,0.07,0.14,-0.01,-3.37,0.12,-10.575,-10.615,78.35,95.1,-1.115,0.58,222.1,257,-33.67,-0.08,-0.005,16.41,9.175,-5.032,-6.8465,-4.025,-6.1505,-3.4295,-5.372,-0.54,-3.7745,-0.176,-0.893,-0.811,0.298,1.43
2,20.75,392.15,1.99,0.09,0.14,0.01,-3.43,0.1,-11.05,-11.075,78.8,95.1,-1.215,0.64,218,253.35,-33.215,-0.06,0,17.58,10.09,-5.093,-7.004,-4.0405,-6.2765,-3.4115,-5.424,-0.545,-3.8105,-0.176,-0.8965,-0.811,0.2975,1.355
2,21.25,392.36,1.98,0.09,0.12,0,-4.29,0.11,-11.81,-11.85,79.7,95.1,-1.275,0.635,219.55,251.25,-33.345,-0.075,-0.005,17.485,9.89,-5.118,-7.025,-4.0605,-6.362,-3.4025,-5.42,-0.545,-3.773,-0.1765,-0.8985,-0.812,0.2925,1.425
2,21.75,392.71,1.91,0.09,0.15,0,-3.72,0.11,-11.835,-11.825,80.45,95.1,-1.155,0.635,222.05,252,-28.81,-0.06,0,17.46,10.01,-5.1945,-7.075,-4.142,-6.5125,-3.37,-5.497,-0.545,-3.7395,-0.1775,-0.9,-0.8125,0.2925,1.385
2,22.25,392.62,1.84,0.09,0.14,0.01,-2.98,0.1,-12.48,-12.395,81.7,95.1,-0.94,0.69,221.4,250.8,-28.67,-0.07,0,18.22,10.33,-5.235,-7.235,-4.1935,-6.592,-3.396,-5.5655,-0.55,-3.7265,-0.1775,-0.9,-0.8125,0.2925,1.34
2,22.75,392.6738255,1.865,0.095,0.14,0.03,-2.86,0.1,-12.755,-12.725,81.9,95.1,-0.835,0.65,220.5,250.35,-26.165,-0.06,0,20.525,11.395,-5.2775,-7.42,-4.1805,-6.622,-3.3985,-5.565,-0.5415,-3.7045,-0.178,-0.8995,-0.813,0.2925,1.34
2,23.25,392.815,1.85,0.07,0.1,0.025,-2.9,0.1,-12.785,-12.83,82.15,95.1,-0.865,0.69,219.7,248.7,-24.285,-0.065,0,21.91,12.18,-5.3175,-7.415,-4.1505,-6.6995,-3.376,-5.5955,-0.55,-3.731,-0.1785,-0.8995,-0.814,0.2925,1.3
2,23.75,392.71,1.85,0.105,0.135,0.005,-2.44,0.11,-12.805,-12.81,82.7,95.1,-0.775,0.64,219.15,247.9,-24.235,-0.06,0,21.64,12.435,-5.314,-7.405,-4.121,-6.7355,-3.3725,-5.6525,-0.55,-3.801,-0.1785,-0.8985,-0.814,0.292,1.32
3,0.25,392.497021,3.12,0.155,0.19,0.03,-3.88,0.14,-5.425,-5.53,82.7,94.95,-1.08,0.88,240.1,275.8,-31.915,-0.02,0,4,2.85,-2.691,-3.206,-1.564,-2.63,-1.2885,-2.222,0.3,-1.5575,-0.3385,-0.72,-0.8535,0.032,1.49
3,0.75,392.888838,3.065,0.19,0.21,0.015,-4.06,0.13,-5.915,-5.925,83.65,94.95,-1.24,0.84,239.35,274.4,-29.17,-0.02,0,3.655,2.35,-2.7555,-3.2365,-1.5995,-2.7535,-1.295,-2.245,0.3005,-1.5725,-0.3385,-0.7205,-0.8545,0.0325,1.465
3,1.25,393.32,3.07,0.18,0.2,0.03,-4.84,0.14,-6.59,-6.605,84.15,94.9,-1.105,0.9,238.45,272.15,-31.7,-0.03,0,4.405,2.93,-2.8095,-3.311,-1.6215,-2.8375,-1.3085,-2.2875,0.301,-1.584,-0.3375,-0.7235,-0.855,0.032,1.495
3,1.75,392.93,3.025,0.18,0.2,0.045,-4.285,0.13,-6.705,-6.745,84.4,94.9,-1.13,0.98,238.25,272.2,-28.025,-0.03,0,7.055,4.16,-2.8525,-3.4855,-1.6835,-2.978,-1.31,-2.4355,0.3,-1.599,-0.3375,-0.7225,-0.854,0.032,1.505
3,2.25,393.23,2.97,0.17,0.205,0,-3.55,0.13,-6.975,-7.07,85.05,94.9,-1.025,0.965,240.5,272.45,-24.53,-0.02,0,8.235,4.63,-2.913,-3.654,-1.7225,-3.045,-1.355,-2.5505,0.295,-1.6135,-0.337,-0.721,-0.8555,0.0315,1.475
3,2.75,393.415,2.91,0.17,0.21,0,-4.45,0.145,-7.135,-7.345,85.5,94.9,-0.805,0.95,242.25,271.75,-24.4,-0.025,0,8.9,5.025,-2.9715,-3.733,-1.7435,-3.115,-1.3825,-2.569,0.295,-1.6365,-0.339,-0.7205,-0.8615,0.0315,1.51
3,3.25,393.51,2.9,0.18,0.19,0.07,-3.81,0.14,-7.29,-7.37,85.4,95,-1.025,0.995,241.15,270.35,-24.55,-0.02,0,9.305,5.02,-3.0155,-3.787,-1.7595,-3.1785,-1.4105,-2.625,0.295,-1.661,-0.339,-0.7205,-0.8615,0.0315,1.585
3,3.75,393.62,2.835,0.17,0.2,0.025,-4.82,0.14,-7.63,-7.7,86.35,95,-1.06,0.935,239.9,271.35,-23.305,-0.03,0,9.815,5.06,-3.0675,-3.8525,-1.7775,-3.2915,-1.431,-2.71,0.3,-1.709,-0.3395,-0.7205,-0.86,0.0315,1.58
3,4.25,393.406924,2.84,0.17,0.18,0.03,-4.41,0.17,-7.545,-7.7,86.15,95,-0.9,1,239.8,270.6,-21.155,-0.02,0,10.175,5.455,-3.1,-3.951,-1.813,-3.408,-1.4495,-2.78,0.295,-1.7575,-0.339,-0.721,-0.8605,0.031,1.465
3,4.75,393.495,2.82,0.17,0.17,0.01,-4.835,0.155,-8.095,-8.18,86.35,95,-0.965,0.88,240.65,269.3,-21.52,-0.015,0,9.89,5.275,-3.1275,-4.052,-1.866,-3.468,-1.49,-2.8325,0.295,-1.763,-0.339,-0.7205,-0.8605,0.031,1.53
3,5.25,393.27,2.83,0.15,0.18,0.03,-5.25,0.15,-8.175,-8.305,85.9,95,-0.99,0.85,239.15,268.9,-20.17,-0.02,0,10.605,5.565,-3.2275,-4.126,-1.9765,-3.637,-1.545,-2.866,0.295,-1.7705,-0.339,-0.719,-0.8625,0.031,1.465
3,5.75,393.315,2.855,0.19,0.2,0.01,-6.25,0.17,-8.295,-8.335,86.2,95,-0.785,0.87,241,269.05,-19.515,0,0,10.5,5.84,-3.337,-4.1795,-2.108,-3.705,-1.55,-2.932,0.29,-1.8145,-0.339,-0.7165,-0.8625,0.031,1.59
3,6.25,393.49,2.83,0.19,0.21,0.05,-5.68,0.17,-8.655,-8.62,86.05,95,-0.055,1.23,243.35,268.4,-18.905,0.4,0.175,16.985,11.07,-3.36,-4.29,-2.1985,-3.702,-1.58,-3.0225,0.29,-1.8615,-0.339,-0.712,-0.863,0.031,1.585
3,6.75,393.510934,2.83,0.19,0.21,0.01,-4.6,0.18,-9.05,-9.045,86.15,95,3.885,3.26,243.25,268.55,-11.85,7.885,3.485,25.615,17.325,-3.389,-4.251,-2.243,-3.6925,-1.605,-3.086,0.29,-1.915,-0.338,-0.7125,-0.8635,0.031,1.485
3,7.25,393.535,2.87,0.225,0.25,0.295,-1.725,0.19,-8.485,-8.505,86.05,95,23.685,13.105,244.45,273.15,-1.23,44.035,18.61,54.37,46.71,-3.439,-4.216,-2.2635,-3.711,-1.605,-3.1745,0.2905,-1.9675,-0.338,-0.713,-0.863,0.0305,1.48
3,7.75,393.24,2.9,0.32,0.26,0.94,1.78,0.26,-7.3,-7.505,85.9,95,67.31,27.655,244.3,277.65,14.92,119.15,43.91,129.35,97.6,-3.4825,-4.236,-2.263,-3.761,-1.647,-3.255,0.2905,-2.0155,-0.3375,-0.713,-0.863,0.0305,1.55
3,8.25,393.02464,2.94,0.22,0.16,2.17,9.995,0.28,-5.905,-6.055,83.95,95,112.4,46.435,250.4,282.55,33.73,205.2,81.95,234,160.65,-3.483,-4.2525,-2.264,-3.813,-1.666,-3.26,0.2905,-2.0365,-0.3375,-0.712,-0.8635,0.0305,1.85
3,8.75,392.785,2.985,0.22,0.165,4.2,21.54,0.34,-5.16,-5.32,80.5,95,179.9,72.95,245.7,287.7,59.285,342.7,129.8,396.1,227.7,-3.4825,-4.19,-2.211,-3.859,-1.6875,-3.274,0.296,-2.0875,-0.3375,-0.714,-0.8635,0.03,2.115
3,9.25,392.1,3.04,0.18,0.12,5.25,41.52,0.37,-4.41,-4.585,78.35,95,214.35,87.55,249.7,291.85,84.1,437.65,169.75,504.9,280.95,-3.4555,-4.137,-2.1945,-3.8235,-1.6935,-3.2375,0.2965,-2.1085,-0.3375,-0.7175,-0.864,0.03,2.36
3,9.75,391.4,3.04,0.16,0.14,6.77,53.85,0.38,-3.89,-4.085,75.2,95,261.9,109,248.25,296.55,111.85,536.25,223.25,588.5,322.5,-3.3855,-4.01,-2.2175,-3.5775,-1.7,-3.16,0.304,-2.122,-0.337,-0.721,-0.863,0.0305,2.43
3,10.25,390.97,3.05,0.145,0.11,8.83,71.69,0.38,-3.22,-3.28,71.35,95,346.9,129.95,246.8,299.5,143.85,691.5,275.55,792,362.4,-3.355,-3.722,-2.2,-3.5455,-1.695,-3.0565,0.31,-2.126,-0.3375,-0.7245,-0.863,0.0305,2.535
3,10.75,390.8223345,3.085,0.14,0.11,11.33,84.44,0.4,-2.715,-2.985,67.88,95,399.75,145.85,247.15,303.65,162.75,783,306.65,900,405,-3.315,-3.492,-2.1565,-3.364,-1.709,-2.936,0.31,-2.0975,-0.3365,-0.7265,-0.8635,0.0305,2.57
3,11.25,390.588253,3.06,0.13,0.095,12.97,98.98,0.41,-1.735,-2,64.745,95,445,163.25,247.15,306.85,184.35,867.5,343.85,1000,412.85,-3.2705,-3.265,-2.18,-3.1915,-1.716,-2.9085,0.31,-2.08,-0.3365,-0.7265,-0.8685,0.0305,2.73
3,11.75,390.44,3.08,0.12,0.09,15.455,110.12,0.455,-1.245,-1.505,62.47,95,489.4,183.8,248.75,310.15,193.15,954.5,373.95,1067,435.35,-3.284,-2.9935,-2.1635,-2.991,-1.7095,-2.7595,0.31,-2.1055,-0.3365,-0.734,-0.8685,0.0305,2.86
3,12.25,390.02,3.16,0.11,0.105,14.6,111.83,0.46,-0.455,-0.73,60.225,95,500.05,178.8,249.5,313.15,194.3,975,368.95,1086,454.75,-3.2915,-2.7905,-2.101,-2.7795,-1.6815,-2.692,0.315,-2.095,-0.3365,-0.736,-0.8685,0.0305,3
3,12.75,389.88,3.17,0.14,0.12,16.26,107.97,0.46,0.24,-0.05,58.55,95,478.1,180.95,254.6,314.2,187.7,950.5,365.55,1034,467.65,-3.244,-2.787,-2.0615,-2.74,-1.6745,-2.575,0.315,-2.0705,-0.3365,-0.7375,-0.869,0.03,3.06
3,13.25,389.86,3.155,0.13,0.1,17.65,109,0.475,0.77,0.395,56.93,95,474,181.9,256.1,314.75,190.85,928,383.95,1037,458.35,-3.158,-2.657,-1.976,-2.6755,-1.6685,-2.507,0.315,-2.0595,-0.3365,-0.7385,-0.8695,0.03,3.17
3,13.75,389.813688,3.085,0.1,0.07,17.46,102.76,0.5,0.965,0.71,55.605,94.9,468.45,173.15,259.3,315.25,175.35,910,368.85,1023,467.35,-3.005,-2.534,-1.934,-2.608,-1.57,-2.411,0.315,-2.0095,-0.337,-0.74,-0.8695,0.03,3.145
3,14.25,389.92,3.15,0.11,0.065,17.95,89.2,0.51,1.25,1.035,54.1,94.95,430,166.1,258.55,315.75,164.5,858,341.4,942,427.2,-2.891,-2.382,-1.84,-2.35,-1.516,-2.321,0.315,-1.961,-0.337,-0.736,-0.8705,0.0295,3.15
3,14.75,389.64,3.145,0.1,0.08,15.665,81.025,0.51,1.19,1.075,55.015,94.9,374.55,138.05,258.7,315.1,139.1,755,278.95,834,384.55,-2.7675,-2.152,-1.784,-2.2555,-1.471,-2.235,0.315,-1.9035,-0.337,-0.7365,-0.87,0.03,3.225
3,15.25,389.64,3.23,0.155,0.14,14.11,75.97,0.51,0.67,0.54,54.89,94.9,333.25,123.75,255.7,314.2,120.8,660.4,261.35,744,351.05,-2.7035,-1.977,-1.691,-2.218,-1.4215,-2.2175,0.315,-1.841,-0.336,-0.7365,-0.8705,0.03,3.31
3,15.75,389.65,3.265,0.13,0.13,13.815,59.795,0.5,0.985,0.615,54.235,94.9,262,100.4,256.25,311.45,86.65,527.1,208.1,574.6,299.6,-2.679,-1.9015,-1.604,-1.9685,-1.393,-2.143,0.32,-1.7685,-0.336,-0.7365,-0.8705,0.0295,3.115
3,16.25,389.57,3.21,0.16,0.14,10.37,44.75,0.46,1.085,0.68,53.315,94.9,213.6,78.05,253.75,310.55,58.69,431.15,159.2,463.65,253.4,-2.605,-1.8135,-1.5305,-1.9385,-1.3415,-2.0505,0.32,-1.7335,-0.3365,-0.741,-0.8705,0.0295,3.025
3,16.75,389.787376,3.19,0.16,0.17,9.85,24.43,0.46,1.125,0.865,53.67,94.9,148.95,57.67,251.95,308.45,35.935,296.85,115.95,330.95,205.2,-2.565,-1.8235,-1.482,-1.9415,-1.323,-2.024,0.322,-1.6945,-0.3365,-0.74,-0.8705,0.0295,2.84
3,17.25,389.745772,3.17,0.165,0.18,7.38,9.28,0.41,0.67,0.53,54.71,94.9,87.9,37.39,252.3,307.1,7.94,184.8,68.75,197.9,149.75,-2.553,-1.901,-1.4335,-1.934,-1.3205,-1.9735,0.33,-1.6575,-0.3365,-0.736,-0.8705,0.029,2.63
3,17.75,389.79,3.24,0.15,0.16,3.72,-1.25,0.35,0.305,0.185,57.63,94.9,47.87,19.935,251.5,304.15,-9.81,94.75,34.345,104,86.75,-2.5375,-1.8765,-1.374,-1.9305,-1.31,-1.963,0.33,-1.63,-0.338,-0.733,-0.8765,0.029,2.365
3,18.25,390.085,3.27,0.16,0.18,1.5,-6.48,0.285,-0.185,-0.405,59.53,94.9,12.015,6.47,247.9,301.05,-35.68,28.12,11.155,37.075,33.655,-2.505,-1.927,-1.328,-1.92,-1.276,-1.955,0.33,-1.5745,-0.3385,-0.7315,-0.8765,0.029,2
3,18.75,390.193015,3.3,0.15,0.18,0.42,-8.9,0.23,-0.845,-1.04,63.345,94.9,0.25,1.525,250.55,298.95,-38.9,3.455,1.375,12.32,9.3,-2.478,-1.9095,-1.288,-1.9465,-1.215,-1.9335,0.33,-1.53,-0.3395,-0.731,-0.8715,0.029,1.75
3,19.25,390.536248,3.23,0.15,0.2,0.09,-7.83,0.19,-1.46,-1.765,66.765,94.9,-1.485,0.735,246.9,296.5,-43.775,0.01,0,4.165,3.08,-2.4575,-1.9525,-1.2705,-1.9245,-1.1585,-1.8925,0.33,-1.535,-0.34,-0.73,-0.872,0.0285,1.585
3,19.75,390.81,3.23,0.18,0.24,0.01,-7.94,0.17,-1.865,-2.035,67.955,94.9,-1.61,0.72,244.55,292.85,-40.505,-0.01,0,2.87,2.305,-2.4375,-1.968,-1.26,-1.982,-1.126,-1.857,0.33,-1.5105,-0.34,-0.726,-0.877,0.029,1.605
3,20.25,391.11,3.27,0.19,0.24,0,-6.6,0.17,-2.435,-2.49,71.75,94.9,-1.425,0.835,242.8,291.65,-42.375,-0.02,0,2.87,2.295,-2.4205,-2.0455,-1.282,-1.936,-1.1325,-1.8285,0.33,-1.495,-0.34,-0.72,-0.8725,0.0285,1.67
3,20.75,391.371169,3.2,0.21,0.24,-0.02,-8.025,0.17,-2.84,-2.915,74.05,94.9,-1.19,0.88,242.75,289.6,-37.855,-0.03,0,2.86,2.305,-2.4065,-2.0895,-1.2775,-1.958,-1.149,-1.817,0.33,-1.484,-0.34,-0.72,-0.873,0.028,1.69
3,21.25,391.93,3.2,0.17,0.195,0.01,-7.17,0.18,-3.2,-3.33,76.2,94.9,-1.205,0.865,240.3,286.9,-38.075,-0.025,0,2.875,2.33,-2.4085,-2.1255,-1.314,-1.992,-1.15,-1.7775,0.336,-1.468,-0.34,-0.7195,-0.873,0.0285,1.64
3,21.75,392.0133995,3.2,0.17,0.22,0.03,-5.325,0.15,-3.685,-3.815,77.7,94.9,-1.26,0.875,237.3,285.35,-39.05,-0.02,0,2.89,2.355,-2.443,-2.193,-1.316,-2.1025,-1.22,-1.8115,0.33,-1.4605,-0.34,-0.719,-0.878,0.0285,1.595
3,22.25,391.6995775,3.16,0.16,0.2,0,-5.15,0.14,-4.29,-4.39,78.75,94.9,-1.195,0.885,241.45,281.85,-35.8,-0.02,0,2.89,2.325,-2.496,-2.2605,-1.34,-2.181,-1.2575,-1.85,0.33,-1.445,-0.34,-0.719,-0.8785,0.0285,1.465
3,22.75,392.2050035,3.18,0.16,0.2,0.02,-3.935,0.13,-4.695,-4.7,79.95,94.9,-1.205,0.87,240.7,279.65,-35.3,-0.02,0,2.885,2.315,-2.5015,-2.4215,-1.375,-2.218,-1.2565,-1.915,0.33,-1.44,-0.34,-0.7185,-0.8785,0.028,1.57
3,23.25,392.32,3.16,0.14,0.195,0.07,-4.72,0.13,-5,-5.07,81,94.9,-1.065,0.89,244.7,278.6,-32.205,-0.02,0,2.88,2.325,-2.5865,-2.6335,-1.397,-2.1975,-1.2365,-1.97,0.33,-1.4585,-0.34,-0.7195,-0.8785,0.028,1.535
3,23.75,392.47,3.165,0.155,0.21,0.045,-4.79,0.135,-5.085,-5.17,81.8,94.9,-1.08,0.96,244.4,279,-32.825,-0.02,0,2.89,2.34,-2.6155,-2.8035,-1.4425,-2.405,-1.212,-2.03,0.33,-1.48,-0.3385,-0.7175,-0.879,0.028,1.515
4,0.25,394.65,4.03,0.28,0.41,0.01,-4.26,0.09,0.3,-0.09,73.05,94.9,-1.36,1.545,256.6,303.4,-50.69,-0.03,0,2.84,2.195,-1.2185,-0.1595,-0.235,-0.113,-0.13,0.059,0.6615,0.0105,-0.22,-0.368,-1.6765,-0.109,1.53
4,0.75,394.36,4.065,0.26,0.37,0.165,-3.91,0.095,0.08,-0.2,74.5,94.9,-1.26,1.58,255.95,301.7,-48.085,-0.03,0,2.81,2.175,-1.223,-0.1785,-0.24,-0.1175,-0.135,0.075,0.6605,0.001,-0.22,-0.3685,-1.677,-0.109,1.54
4,1.25,395.530166,3.985,0.35,0.42,0.06,-3.865,0.1,-0.385,-0.65,75.65,94.9,-1.265,1.64,255.9,301.2,-49.315,-0.03,0,2.74,2.145,-1.2395,-0.2375,-0.24,-0.125,-0.137,0.0575,0.6605,5e-04,-0.22,-0.3685,-1.6775,-0.109,1.5
4,1.75,395.18,3.99,0.34,0.36,0.08,-3.95,0.1,-0.46,-0.56,76.4,94.9,-1.285,1.62,253.9,300.1,-47.815,-0.05,0,2.73,2.135,-1.2555,-0.306,-0.25,-0.1205,-0.138,0.0535,0.661,-0.002,-0.22,-0.3685,-1.6775,-0.109,1.515
4,2.25,395.736748,3.87,0.29,0.38,0.12,-3.94,0.09,-0.73,-1.02,77.65,94.9,-1.255,1.615,258.05,299.45,-46.02,-0.05,0,2.745,2.14,-1.25,-0.3695,-0.275,-0.14,-0.1375,0.0345,0.661,-0.002,-0.22,-0.3685,-1.678,-0.109,1.5
4,2.75,396.07,4.04,0.26,0.4,0.08,-3.6,0.1,-1.085,-1.22,79,94.9,-1.4,1.615,257.1,298.8,-45.41,-0.06,-0.01,2.74,2.14,-1.255,-0.3775,-0.285,-0.1395,-0.138,0.017,0.661,-0.002,-0.22,-0.368,-1.678,-0.109,1.49
4,3.25,395.8,4.115,0.32,0.41,0.085,-4.75,0.1,-1.01,-1.425,80.45,94.9,-1.165,1.575,257.55,297.95,-42.245,-0.065,-0.01,2.745,2.13,-1.261,-0.357,-0.2955,-0.1425,-0.14,0,0.6605,-0.0025,-0.22,-0.368,-1.6835,-0.109,1.505
4,3.75,396.155,4.095,0.33,0.4,0.03,-3.6,0.1,-1.265,-1.475,80.7,94.9,-1.27,1.525,261.05,298.5,-40.73,-0.06,-0.01,2.75,2.15,-1.274,-0.39,-0.308,-0.144,-0.14,-0.005,0.6605,-0.0025,-0.22,-0.368,-1.684,-0.1095,1.465
4,4.25,397.055,4.02,0.325,0.38,0.015,-4.82,0.11,-1.415,-1.57,82,94.9,-1.305,1.605,257.85,298.1,-41.665,-0.06,-0.01,2.745,2.145,-1.3065,-0.4835,-0.317,-0.1565,-0.1425,-0.01,0.6605,-0.0065,-0.22,-0.368,-1.6845,-0.1095,1.515
4,4.75,397.544652,4.005,0.29,0.39,0.03,-4.315,0.09,-1.385,-1.755,83.3,94.9,-0.865,1.69,259.05,296.5,-38.42,0.02,0,3,2.355,-1.3275,-0.535,-0.316,-0.17,-0.1415,-0.013,0.658,-0.014,-0.2205,-0.369,-1.685,-0.109,1.495
4,5.25,397.6,4,0.335,0.42,0.02,-5.35,0.1,-1.915,-2.315,84.3,94.95,0.435,2.11,257.7,295.45,-35.155,2.58,0.255,7.475,6.155,-1.344,-0.565,-0.321,-0.161,-0.142,-0.016,0.658,-0.0185,-0.22,-0.3685,-1.685,-0.1095,1.42
4,5.75,397.43,4.08,0.34,0.36,0.06,-4.62,0.09,-1.695,-1.87,84.7,95,11.475,4.075,259.95,297.1,-21.175,23.475,2.025,31.155,26.055,-1.3465,-0.6145,-0.321,-0.161,-0.143,-0.0185,0.6585,-0.0185,-0.2205,-0.368,-1.6855,-0.109,1.49
4,6.25,397.83,4.12,0.33,0.34,0.64,-3.1,0.14,-1.195,-1.375,83.4,95,39.105,10.405,260.9,301.85,1.69,75.25,8.315,85.35,79.9,-1.2725,-0.458,-0.3145,-0.141,-0.1405,-0.0075,0.6585,-0.009,-0.22,-0.368,-1.6855,-0.1095,1.46
4,6.75,397.16,4.29,0.355,0.28,2.42,-0.8,0.19,-0.365,-0.735,82.25,95,85.15,20.01,263,308.25,24.785,159.05,17.515,177.55,139.2,-1.235,-0.195,-0.3005,-0.08,-0.139,0.054,0.659,-0.0035,-0.22,-0.368,-1.686,-0.1095,1.365
4,7.25,396.07,4.38,0.31,0.11,8.225,11.71,0.255,1.005,0.365,76.6,95,144.4,29.98,263.65,313.55,67.05,277.95,28.065,313.2,190.2,-1.2215,-0.0875,-0.281,0.0825,-0.1355,0.0955,0.66,-0.0035,-0.22,-0.368,-1.686,-0.1095,1.535
4,7.75,394.301106,4.375,0.18,-0.1,12.785,28.26,0.3,2.165,1.595,71.45,95,215.2,37.875,265.5,319.25,110.9,422.95,39.31,485.4,232.05,-1.176,0.149,-0.2625,0.415,-0.1305,0.1935,0.6605,0.007,-0.22,-0.368,-1.6865,-0.1095,1.835
4,8.25,393.075,4.355,0.01,-0.28,15.81,55.145,0.35,3.36,2.63,65.79,95,292.1,44.645,263.95,324.4,161.6,566.35,50.965,646.45,269.8,-1.0875,0.485,-0.2285,0.5,-0.129,0.35,0.6615,0.0215,-0.22,-0.3675,-1.6865,-0.1145,2.095
4,8.75,392.16,4.3,-0.08,-0.27,19.24,81.28,0.38,4.4,3.985,61.245,95,353.35,52.635,264.25,330.75,216.05,707.5,61.615,812,315.7,-1.0585,0.842,-0.207,0.6015,-0.1245,0.407,0.6615,0.029,-0.22,-0.367,-1.6865,-0.1095,2.265
4,9.25,391.695,4.165,-0.24,-0.39,22.91,112.115,0.42,5.265,4.72,56.1,95,433.2,61.1,265.05,336.85,269.7,856,70.15,991.5,358.85,-1.01,1.645,-0.19,0.913,-0.12,0.5005,0.6625,0.0475,-0.22,-0.367,-1.6865,-0.1145,2.38
4,9.75,391.16,4.07,-0.43,-0.61,28.49,125.64,0.44,6.15,5.565,53.22,95,509.5,66.845,268.3,343.1,316.1,1002.5,76.45,1139.5,403.4,-0.96,2.7625,-0.136,1.5455,-0.12,0.5635,0.664,0.0605,-0.22,-0.367,-1.692,-0.1145,2.63
4,10.25,390.671461,4.1,-0.485,-0.575,33.97,153.17,0.46,6.875,6.39,48.98,95,547.25,70.25,268.3,347.9,358.85,1081.5,81.9,1208,427.8,-0.834,3.742,-0.048,2.368,-0.11,0.741,0.665,0.062,-0.22,-0.366,-1.692,-0.1095,2.785
4,10.75,389.97,3.98,-0.585,-0.685,39.49,158.27,0.48,7.485,7.085,46.855,95,609.65,77.45,268.75,354.15,390.15,1193,87.35,1334,455.05,-0.695,5.1,0.023,3.48,-0.1,1.3205,0.667,0.076,-0.22,-0.366,-1.692,-0.109,2.99
4,11.25,389.44,3.97,-0.77,-0.86,44.55,176.64,0.48,8.195,7.59,44.23,95,642.15,81.3,270.5,358.55,413.65,1257.5,91.05,1401,475.9,-0.285,6.71,0.1265,4.925,-0.095,1.801,0.671,0.085,-0.22,-0.363,-1.693,-0.1095,3.05
4,11.75,389.26,3.9,-0.79,-0.84,50.08,179.15,0.51,8.45,7.955,41.17,94.9,672.5,84.55,272.8,362.1,442.6,1310,91.55,1444,485.1,0.53,8.185,0.3915,6.2325,-0.0875,2.405,0.693,0.0905,-0.22,-0.3625,-1.693,-0.1095,3.15
4,12.25,388.8666455,3.925,-0.935,-0.97,47.345,179.115,0.53,9.02,8.66,39.35,94.9,671.55,85,276.05,366,431.7,1319,92.2,1439,524.25,1.5745,8.82,0.6635,6.99,-0.0795,3.001,0.702,0.11,-0.22,-0.3625,-1.693,-0.1095,3.29
4,12.75,388.643266,3.86,-0.89,-0.9,53.45,181.115,0.515,9.35,8.99,38.305,94.9,655.1,86,278.4,367.4,434.8,1299,91.15,1394,544.4,2.439,9.01,0.856,7.015,-0.0715,3.2115,0.711,0.123,-0.22,-0.3625,-1.693,-0.1095,3.315
4,13.25,388.4820505,3.845,-0.865,-0.905,52.085,180.915,0.53,9.63,9.375,38.575,94.9,623.6,84.75,279.85,366.95,423.5,1233.5,89.3,1354.5,566.55,3.0595,9.245,1.465,7.225,-0.07,3.376,0.715,0.124,-0.22,-0.3625,-1.693,-0.1095,3.365
4,13.75,388.15,3.8,-0.785,-0.85,53.64,167.18,0.55,9.86,9.62,38.065,94.9,592.15,79.5,281.45,369.4,387.5,1184.5,84,1255,525.3,3.332,9.66,1.485,7.475,-0.0695,3.495,0.7125,0.1245,-0.2195,-0.3625,-1.693,-0.1095,3.46
4,14.25,388.33,3.84,-0.78,-0.83,53.86,158.63,0.55,10.13,9.745,36.69,94.9,567.1,76.35,282.1,370.95,372.95,1127.5,81.35,1226.5,494.6,3.3025,10.255,1.633,7.85,-0.06,3.675,0.7225,0.1295,-0.22,-0.3625,-1.6935,-0.1095,3.435
4,14.75,387.958801,3.775,-0.73,-0.75,54.905,154.655,0.54,10.295,10.105,35.83,94.9,531.4,71.65,280.2,368.85,348.15,1038.5,78.45,1136.5,469.65,3.5045,10.23,1.697,8.245,-0.0515,3.8155,0.714,0.138,-0.2195,-0.3625,-1.694,-0.109,3.4
4,15.25,387.824791,3.775,-0.7,-0.7,48.35,134.54,0.535,10.4,10.205,35.205,94.8,483.25,65.96,277.9,367.55,313.35,971,74.4,1033.5,449.85,3.6725,10.94,1.818,8.535,-0.05,3.848,0.7125,0.16,-0.2195,-0.3625,-1.6945,-0.109,3.42
4,15.75,387.7033875,3.675,-0.57,-0.575,47.2,120.41,0.545,10.575,10.365,33.39,94.8,457.65,63.165,274.95,367.2,280.3,909,69.025,1006.5,417.7,3.626,11.78,2.109,8.85,-0.05,4.1185,0.7275,0.172,-0.219,-0.3625,-1.6945,-0.1095,3.61
