DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,PPFD_IN,PPFD_DIF,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,SC,NEE,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1
3,4.25,0.29765,-2.74975,3.6534,-13.649,-0.10436,76.757,98.83,406.635,3.6458,0.46172,0.49723,-46.7995,-1.3256,0.98974,251.61,298.6,0.36147,0.13467,0.593585,0.296,0.375,0.55,0.675,1.217,1.6,3,4.2667
3,4.75,0.29823,-2.7062,3.61635,-12.307,-0.125615,76.966,98.861,406.655,3.6731,0.441615,0.48847,-44.6,-1.28335,0.94426,255.91,298.09,0.4164,0.13632,0.63975,0.291085,0.375,0.55,0.667,1.2167,1.6,3,4.267
3,5.25,0.28756,-2.7254,3.5925,-11.545,-0.064812,78.114,98.875,406.88,3.68435,0.43239,0.49668,-44.538,-1.3645,0.89968,255.28,297.5,0.34552,0.10621,0.54785,0.28933,0.375,0.55,0.675165,1.217,1.6,3,4.267
3,5.75,0.28818,-2.792,3.5701,-11.342,-0.081059,77.533,98.9,407.1,3.7216,0.430575,0.49242,-51.418,-1.3956,0.910615,253.415,297.16,0.36854,0.13019,0.64934,0.2875,0.375,0.55,0.667,1.225,1.6,3,4.267
3,6.25,0.28053,-2.8936,3.6436,-12.109,-0.034398,77.9405,98.9,406.965,3.74075,1.0159,1.5301,-47.935,-0.79446,0.94099,255.89,296.95,0.36347,0.081394,0.57138,0.2835,0.375,0.55,0.683,1.21685,1.6,3,4.267
3,6.75,0.279025,-2.9817,3.6497,-11.836,-0.03972,77.6975,98.9,407.035,3.6663,5.815,5.426,-40.2,1.4719,1.3389,256.23,296.62,0.436985,0.0926,0.6398,0.287665,0.375,0.55,0.658335,1.2125,1.6,3,4.267
3,7.25,0.3194,-2.9896,3.6451,-10.808,-0.00660625,78.032,98.9,407.05,3.6781,35.8545,34.8645,-18.553,19.499,5.3511,255.99,297.72,0.441475,0.08179,0.57512,0.2845,0.383,0.542,0.675,1.225,1.6,3,4.267
3,7.75,0.35987,-3.108,3.5214,-8.3526,0.331265,76.925,98.9,407.435,3.72515,104.06,98.032,16.383,68.578,15.637,252.7,299.55,0.58658,-0.099635,0.58687,0.286,0.375,0.542,0.667,1.2083,1.6,3,4.267
3,8.25,0.41933,-2.6464,3.5312,1.0627,1.48295,75.352,98.903,407.825,3.77025,230.39,158.23,60.752,138.81,24.766,255.7,301.39,0.80108,-0.23622,0.61814,0.2945,0.375,0.55,0.667,1.2167,1.6,3,4.267
3,8.75,0.50196,-2.0658,3.5119,20.3115,3.3802,71.823,98.9,407.56,3.68985,380.79,207.94,118.83,209.86,34.987,256.81,304.31,0.95235,-0.34566,0.77703,0.322665,0.375,0.55,0.667,1.2167,1.6,3,4.267
3,9.25,0.551345,-1.85005,3.5868,52.824,5.27375,68.634,98.933,407.34,3.6444,549.36,256.27,190.31,288.925,46.042,259.13,306.46,0.860465,-0.36618,0.68599,0.362835,0.375,0.55,0.6625,1.225,1.6,3,4.2667
3,9.75,0.611985,-1.4105,3.6231,88.931,9.6404,65.4605,98.933,407.04,3.66125,702.42,304.76,259.43,379.6,55.643,261.83,309.95,0.94774,-0.41999,0.64909,0.4085,0.375,0.546,0.658,1.2125,1.6,3,4.2667
3,10.25,0.64013,-0.94691,3.6425,127.355,11.114,62.389,98.9,406.945,3.6488,820.215,343.87,309.315,433.11,65.424,260.19,311.875,0.83102,-0.40553,0.6016,0.450835,0.375,0.55,0.667,1.217,1.6,3,4.267
3,10.75,0.67669,-0.576045,3.8523,162.53,13.233,59.322,98.9,406.715,3.5782,951.015,368.455,358.47,498.455,73.58,261.46,314.825,0.85645,-0.38986,0.6619,0.533,0.375,0.55,0.66667,1.2083,1.6,3,4.267
3,11.25,0.69797,-0.11791,3.8861,174.75,14.795,56.9215,98.9,406.375,3.5173,1038.6,425.91,388.48,552.195,81.082,259.65,317.18,0.8129,-0.44013,0.50924,0.5715,0.375,0.546,0.667,1.217,1.6,3,4.267
3,11.75,0.70896,0.16899,4.0129,204.3,17.8625,55.843,98.893,406.14,3.51385,1133,417.38,440.74,614.62,84.75,261.88,320.015,0.79771,-0.36254,0.56636,0.608165,0.383165,0.55,0.667,1.217,1.6,3,4.26685
3,12.25,0.73878,0.62297,4.0281,214.46,18.294,54.256,98.89,406.08,3.5302,1144.05,446.905,457.07,624.175,85.768,263.6,321.48,0.80046,-0.28415,0.6049,0.63667,0.375,0.55,0.667,1.2167,1.6,3,4.25
3,12.75,0.720425,0.9632,4.03955,219.925,18.021,52.747,98.867,405.97,3.5196,1146.35,450.6,449.45,612.975,86.064,267.14,322.435,0.77697,-0.26424,0.598905,0.605,0.375,0.55,0.667,1.217,1.6,3,4.267
3,13.25,0.73719,1.3555,4.1899,224.87,17.938,51.557,98.838,405.89,3.5277,1153.05,417.78,444.49,611.17,83.7,266.94,323.725,0.75071,-0.24416,0.584765,0.64133,0.375,0.546,0.658,1.21265,1.6,3,4.26685
3,13.75,0.741015,1.4786,4.10405,213.75,17.5475,50.2375,98.8,405.82,3.5296,1090.7,413.75,431.265,589.47,80.517,263.52,323.68,0.73931,-0.20488,0.618825,0.674,0.375,0.55,0.6625,1.208,1.6,3,4.25
3,14.25,0.72374,1.5376,4.14375,200.05,15.954,49.88,98.8,405.82,3.57515,1053.1,401.63,392.165,559.95,76.3535,265.35,324.1,0.70779,-0.21512,0.60003,0.62633,0.375,0.55,0.65,1.2083,1.6,3,4.25
3,14.75,0.72607,1.67435,4.1241,181.3,15.7845,49.033,98.8,405.45,3.5062,948.74,381.27,350.91,492.585,70.935,264.745,323.795,0.75601,-0.163155,0.62524,0.6045,0.3875,0.55,0.6625,1.208,1.6,3,4.267
3,15.25,0.71734,1.60245,4.2103,158.805,13.657,49.238,98.8,405.67,3.5087,868.185,354.19,321.8,472.83,65.098,264.645,322.77,0.70612,-0.089199,0.64209,0.60133,0.392,0.55,0.658,1.217,1.6,3,4.267
3,15.75,0.704775,1.574,4.24035,137.27,11.9465,49.7615,98.8,405.41,3.5,746.93,282.95,270.805,407.4,57.271,261.57,322.64,0.65445,0.0085487,0.64865,0.59733,0.38333,0.55,0.667,1.208,1.6,3,4.267
3,16.25,0.712565,1.5519,4.16665,114.97,10.715,50.355,98.8,405.51,3.5163,608.77,238.91,196.08,320.23,47.4155,259.9,321.265,0.65207,0.038428,0.655705,0.585335,0.391835,0.55,0.667,1.21265,1.6,3,4.267
3,16.75,0.685,1.2301,4.20455,84.42,8.9028,51.72,98.8,405.495,3.50405,466.7,192.7,132.48,248.7,36.558,258.855,320.065,0.596165,0.086581,0.67545,0.527,0.38333,0.55,0.6625,1.21685,1.6,3,4.26685
3,17.25,0.652715,0.99731,4.0388,51.2565,6.10905,53.136,98.8,405.34,3.5432,302.265,156.22,66.174,159.055,24.827,261.1,317.96,0.64159,0.13665,0.69864,0.508165,0.39167,0.55,0.667,1.217,1.6,3,4.2667
3,17.75,0.60172,0.6862,3.8635,24.307,3.8516,54.9945,98.8,405.28,3.5286,161.76,108.27,14.798,90.2605,15.4455,258.88,316.175,0.54313,0.23755,0.670785,0.50217,0.39167,0.55,0.667,1.208,1.6,3,4.2667
3,18.25,0.53634,0.491135,3.6161,3.9272,2.3639,57.1665,98.8,405.355,3.63825,54.138,47.862,-22.539,29.571,6.5101,256.02,314.445,0.495515,0.311285,0.71085,0.44575,0.39167,0.55,0.675,1.2167,1.6,3,4.2667
3,18.75,0.47026,0.18461,3.43325,-6.4935,0.993885,59.603,98.807,405.45,3.6156,8.3059,7.6647,-62.404,2.4737,1.8818,254.2,312.245,0.400685,0.38517,0.72913,0.43767,0.383,0.55,0.667,1.2083,1.6,3,4.267
3,19.25,0.40051,-0.24358,3.3795,-10.375,0.35511,61.3085,98.821,405.51,3.6831,1.1416,1.40015,-68.268,-1.4958,1.3123,254.93,310.51,0.36414,0.36398,0.71131,0.4045,0.3875,0.55,0.671,1.2,1.6,3,4.267
3,19.75,0.38502,-0.494315,3.3944,-10.0036,0.18215,63.227,98.847,405.625,3.68205,0.46489,0.51729,-68.553,-2.0614,1.2911,252.16,308.39,0.37517,0.31244,0.68267,0.38933,0.383,0.55,0.667,1.208,1.6,3,4.2667
3,20.25,0.370375,-0.674915,3.45495,-11.236,0.312555,63.927,98.8645,405.745,3.71085,0.471415,0.52213,-67.9545,-1.9145,1.3107,251.28,306.96,0.42203,0.292685,0.72692,0.38067,0.383,0.55,0.675,1.2167,1.6,3,4.2667
3,20.75,0.374225,-0.89473,3.53285,-11.191,0.131075,64.427,98.891,405.91,3.66295,0.45384,0.51056,-63.111,-1.828,1.2617,252.68,306.35,0.36407,0.240905,0.64345,0.369665,0.383,0.55,0.667,1.2,1.6,3,4.2667
3,21.25,0.372945,-1.11445,3.5813,-11.041,-0.020214,64.688,98.9,406.08,3.67635,0.46208,0.51751,-57.9285,-1.622,1.1458,252.59,305.77,0.39264,0.17862,0.665645,0.36167,0.38333,0.55,0.66667,1.2,1.6,3,4.2667
3,21.75,0.36348,-1.30495,3.5586,-12.4435,0.169035,66.2415,98.8985,406.25,3.6453,0.42609,0.48835,-59.836,-1.6282,1.0704,252.1,305.27,0.38746,0.17202,0.61219,0.353165,0.383,0.55,0.667,1.2,1.6,3,4.2667
3,22.25,0.363055,-1.376,3.58965,-12.8975,0.0078415,68.029,98.9,406.28,3.6182,0.44611,0.514775,-63.2465,-1.8191,1.049,250.13,304.95,0.389545,0.14152,0.599495,0.346835,0.383,0.55,0.683,1.2167,1.6,3,4.267
3,22.75,0.34458,-1.42565,3.58205,-12.91,0.0392635,69.565,98.9,406.31,3.6834,0.45785,0.50893,-63.331,-1.7743,1.1199,249.8,304,0.36731,0.1473,0.56021,0.338165,0.39167,0.55,0.671,1.20815,1.6,3,4.267
3,23.25,0.32904,-1.56505,3.5924,-12.959,-0.024794,70.758,98.9,406.545,3.67355,0.42648,0.49048,-66.505,-1.7608,1.2007,245.24,303.305,0.43943,0.0863255,0.65473,0.334165,0.39167,0.55,0.675,1.2,1.6,3,4.2667
3,23.75,0.330255,-1.83445,3.63495,-14.165,-0.0734785,71.451,98.9,406.52,3.66055,0.43819,0.497615,-64.033,-1.6866,1.2183,252.16,302.66,0.379245,0.083695,0.59045,0.3275,0.375,0.55,0.671,1.204,1.6,3,4.25
4,0.25,0.29206,2.8728,3.6828,-12.9625,0.32312,67.826,98.583,405.745,5.0592,0.54448,0.55779,-61.312,-1.5322,1.1343,276.17,321.85,0.556415,0.109155,0.87935,3.525,3.808,4.0833,3.5417,2.8167,2.6,2.8,3.8
4,0.75,0.29158,2.7307,3.65755,-13.172,0.296235,67.649,98.553,405.78,5.1021,0.54607,0.541995,-59.2565,-1.5606,1.0781,274.98,321.05,0.621975,0.12533,0.91465,2.95985,3.67915,3.95,3.425,2.75835,2.6,2.7915,3.8
4,1.25,0.28483,2.727,3.5033,-12.577,0.2128,67.924,98.567,405.72,5.1659,0.54566,0.544175,-54.318,-1.4243,1.08975,275.53,320.4,0.587205,0.060705,0.8435,2.88675,3.617,3.9,3.4417,2.7583,2.6,2.7833,3.7833
4,1.75,0.28997,2.5673,3.5716,-13.34,0.20166,67.959,98.51,406.29,5.1754,0.5428,0.55433,-54.204,-1.4018,1.0127,274.455,320.07,0.563595,0.0674825,0.81239,2.81435,3.55435,3.875,3.4335,2.779,2.6,2.79165,3.783
4,2.25,0.27238,2.5122,3.5387,-13.679,0.40826,68.912,98.5,406.38,5.1929,0.53948,0.55815,-52.523,-1.37915,1.01045,277.055,319.495,0.565385,0.11601,0.80692,2.74025,3.4792,3.81265,3.3795,2.76265,2.6,2.7915,3.7915
4,2.75,0.290485,2.4023,3.594,-13.2865,0.17424,70.188,98.5,406.39,5.1938,0.53887,0.54422,-53.98,-1.3913,1.00595,281.04,318.85,0.61329,0.048723,0.81854,2.65935,3.4125,3.78335,3.37065,2.78315,2.6,2.7915,3.7915
4,3.25,0.30937,2.3864,3.6298,-13.6615,-0.014652,71.728,98.5,406.63,5.1417,0.52818,0.537915,-46.926,-1.206,0.958135,280.04,318.795,0.559285,0.082679,0.8275,2.6031,3.3417,3.775,3.35,2.7833,2.6,2.8,3.783
4,3.75,0.296245,2.2692,3.57025,-14.098,0.22385,72.0215,98.5,406.66,5.1653,0.53305,0.53607,-46.095,-1.2848,0.96384,280.37,318.67,0.56975,0.036116,0.83587,2.50515,3.3083,3.742,3.358,2.8,2.6,2.783,3.783
4,4.25,0.28849,2.1774,3.5765,-12.11,0.020206,73.417,98.5,407.025,5.17215,0.513665,0.53456,-43.2655,-1.2301,0.90676,282.945,317.84,0.58735,0.11805,0.8311,2.42835,3.2167,3.708,3.342,2.8,2.6,2.8,3.8
4,4.75,0.288165,2.0909,3.52825,-11.0395,0.10686,74.806,98.5,407.02,5.218,0.51926,0.533115,-44.519,-1.0786,0.85177,282.51,316.81,0.67771,0.095843,0.92482,2.37425,3.2167,3.65,3.358,2.7917,2.6,2.8,3.783
4,5.25,0.2939,2.0227,3.5244,-12.3965,0.12862,75.157,98.533,407.1,5.2358,0.6391,0.674035,-38.333,-0.7294,0.94419,283.24,317.475,0.66506,0.073519,0.931725,2.3035,3.133,3.575,3.3667,2.8,2.6,2.783,3.8
4,5.75,0.30141,1.9948,3.5716,-12.741,0.095643,74.783,98.537,407.31,5.264,3.1962,2.92225,-31.109,0.75274,1.2548,283.01,317.07,0.58704,0.10358,0.86398,2.24475,3.1167,3.517,3.3333,2.817,2.6,2.8,3.8
4,6.25,0.317515,1.9137,3.60735,-10.809,0.20159,75.375,98.578,407.39,5.2695,24.427,23.14,-18.898,12.684,3.0116,285.64,317.635,0.675165,0.039821,0.844135,2.17925,3.054,3.46235,3.32085,2.825,2.6,2.78315,3.783
4,6.75,0.34613,1.9727,3.4456,-8.4551,0.48469,74.252,98.581,407.53,5.249,82.2235,80.281,6.57945,44.775,7.6171,284.74,320.1,0.69634,-0.08681,0.74711,2.1521,3.0125,3.396,3.275,2.825,2.6,2.775,3.79165
4,7.25,0.39978,2.1186,3.3418,-3.0081,2.0936,72.096,98.6,407.43,5.264,178.385,140.7,41.488,95.145,14.704,286.07,322.39,0.86709,-0.21186,0.705915,2.16015,2.975,3.383,3.2833,2.833,2.6,2.8,3.783
4,7.75,0.46422,2.3387,3.4195,12.878,6.05985,70.2835,98.617,407.47,5.25775,324.42,173.215,93.1435,171.81,24.309,288.315,324.87,0.9356,-0.262635,0.744,2.2245,2.975,3.325,3.2583,2.8417,2.6,2.8,3.783
4,8.25,0.53163,2.7648,3.435,47.95,12.046,67.14,98.63,407.09,5.2913,485.8,220.57,166.95,240.995,33.677,290.19,328.86,0.96943,-0.41697,0.65326,2.3291,2.967,3.3,3.225,2.85,2.6,2.8,3.783
4,8.75,0.57259,3.22805,3.4611,84.8645,16.726,63.357,98.643,406.62,5.2688,633.58,255.59,232.31,315.93,40.99,291.59,333.02,0.69476,-0.468785,0.471625,2.45365,2.983,3.3,3.2083,2.858,2.6,2.783,3.783
4,9.25,0.61436,3.78415,3.613,122.275,19.3,60.019,98.621,406.33,5.1911,775.76,302.64,288.18,386.445,49.3505,291.24,336.15,0.629885,-0.42701,0.36511,2.6627,2.975,3.283,3.1917,2.8667,2.6,2.8,3.8
4,9.75,0.65269,4.3643,3.7168,155.105,23.9885,57.9325,98.61,406.23,5.13535,952.15,344.47,353.22,472.35,59.486,292.01,339.42,0.423105,-0.457755,0.165055,2.8165,2.983,3.258,3.1667,2.842,2.6,2.8,3.783
4,10.25,0.68415,4.94675,3.7369,193.84,25.3915,53.87,98.603,405.985,5.0834,1043.5,384.14,400.535,529.495,65.221,293.455,342.825,0.375285,-0.421505,0.1468,3.021,3.025,3.242,3.15,2.85,2.6,2.8,3.8
4,10.75,0.69263,5.2358,3.68035,217.41,27.868,52.433,98.6,405.69,5.0105,1136.1,380.02,439.16,583.06,73.4035,293.74,345.54,0.453825,-0.38295,0.21141,3.1433,3.1625,3.27085,3.125,2.86685,2.6,2.8,3.79165
4,11.25,0.69919,5.68715,3.75,241.97,27.815,51.2945,98.6,405.37,5.0142,1209,446.28,476.04,607.47,76.342,294.58,348.24,0.374385,-0.36849,0.074412,3.2237,3.2415,3.26685,3.1125,2.8665,2.6,2.8,3.8
4,11.75,0.73456,6.20405,3.9838,250.36,33.437,50.499,98.6,405.11,5.0088,1267.45,486.34,499.935,625.82,76.786,295.38,351,0.35051,-0.35159,0.11094,3.6267,3.325,3.267,3.075,2.867,2.6,2.783,3.783
4,12.25,0.734135,6.6468,4.02675,252.48,33.2945,48.597,98.587,404.93,4.9804,1305.65,488.87,491.33,634.95,78.19,295.56,352.45,0.232075,-0.25758,-0.013146,3.79235,3.458,3.3583,3.0583,2.883,2.6,2.8,3.783
4,12.75,0.754245,6.7442,4.12635,251.61,35.332,47.402,98.587,404.875,4.95675,1265.3,512.83,486.56,612.205,77.637,296.74,352.78,0.362925,-0.26443,0.21776,3.8867,3.5917,3.375,3.05,2.875,2.6,2.8,3.8
4,13.25,0.76545,6.98235,4.21255,257.71,35.444,45.905,98.587,404.725,4.91945,1234.4,496.515,481.375,627.13,75.236,298.09,354.335,0.389485,-0.235305,0.2837,3.855,3.82065,3.467,3.0542,2.8875,2.6,2.8,3.783
4,13.75,0.768275,7.39375,4.2176,254.25,31.3085,46.2055,98.551,404.705,4.9131,1194.9,474.965,448.12,584.13,73.1105,297.78,354.53,0.29106,-0.207815,0.16227,4.3667,4.0167,3.5167,3.0167,2.867,2.6,2.788,3.783
4,14.25,0.75906,7.6583,4.2767,240.795,34.219,46.086,98.538,404.51,4.92465,1141.85,439.13,453.16,578.26,72.267,297.69,354.87,0.34033,-0.17896,0.22341,4.724,4.175,3.6875,3.05,2.8875,2.61665,2.8,3.767
4,14.75,0.7541,7.5891,4.39665,230.395,29.201,44.768,98.5,404.39,4.971,1066,418.27,407.56,533.1,68.165,298.45,356.17,0.45304,-0.090769,0.43645,5.01835,4.32935,3.7165,3.06265,2.8917,2.625,2.7915,3.783
4,15.25,0.76492,7.5734,4.44785,211.56,28.71,44.784,98.5,404.25,4.9967,1007.25,373.605,374.455,489.57,60.966,296.845,354.5,0.36425,-0.077709,0.335445,5.0037,4.6,3.842,3.083,2.8833,2.6,2.8,3.783
4,15.75,0.757905,7.6282,4.3989,189.42,25.179,45.342,98.5,404.23,4.9753,864.655,323.2,318.53,426.17,52.148,297.59,354.18,0.46985,0.031966,0.55179,5.01275,4.883,4.0083,3.125,2.8833,2.633,2.8,3.783
4,16.25,0.71454,7.59845,4.3812,150.92,23.373,45.815,98.513,404.3,4.90885,726.23,290.22,262.095,351.39,43.484,298.5,352.2,0.58408,0.039634,0.680405,4.95975,4.996,4.1417,3.14585,2.87915,2.6335,2.8085,3.78315
4,16.75,0.702295,7.51895,4.2003,121.89,18.339,45.556,98.557,404.38,4.8721,580.01,236.49,188.93,279.47,35.09,298.23,351.44,0.53904,0.052679,0.582755,4.94025,5.1045,4.27515,3.1417,2.9,2.6415,2.81685,3.783
4,17.25,0.68119,7.31265,4.1528,88.307,15.4595,47.418,98.532,404.365,4.92355,457.49,200.09,125.49,208.49,28.3135,295.77,349.455,0.56445,0.13527,0.66639,4.9443,5.125,4.404,3.19585,2.8917,2.65015,2.8,3.783
4,17.75,0.62502,6.8988,3.9292,55.124,11.837,48.3055,98.553,404.595,4.98905,301.05,156.97,64.678,148.53,19.771,294.255,346.53,0.62724,0.1719,0.79911,4.8807,5.0875,4.496,3.225,2.88735,2.65835,2.8,3.775
4,18.25,0.587765,6.50675,3.836,22.507,9.2865,50.84,98.533,404.565,4.9653,180.46,122.98,18.048,88.9115,12.619,294.75,344.59,0.6958,0.25793,0.90743,4.8143,5.1,4.5415,3.27065,2.87065,2.65835,2.8085,3.783
4,18.75,0.52106,6.0956,3.6926,3.21275,5.9507,51.195,98.533,404.64,4.9811,72.099,61.803,-15.091,34.8365,6.0531,291.665,340.59,0.63587,0.36685,0.97197,4.7457,5.075,4.575,3.342,2.8917,2.65,2.8,3.783
4,19.25,0.45879,5.55455,3.4878,-6.4282,3.4343,52.627,98.533,404.69,4.9651,13.95,12.73,-53.3905,5.57885,2.00015,289.17,337.4,0.63914,0.463855,1.0628,4.604,4.9583,4.6333,3.417,2.875,2.6667,2.8,3.767
4,19.75,0.39485,5.18815,3.489,-10.872,1.81655,55.653,98.57,404.83,5.02845,1.71515,1.83575,-57.5255,-0.592775,1.12735,289.74,334.16,0.580935,0.517135,1.0926,4.4553,4.917,4.6417,3.467,2.8833,2.6667,2.8,3.767
4,20.25,0.349065,4.73525,3.45555,-12.745,1.2963,57.109,98.6,404.97,4.99845,0.55944,0.56185,-58.413,-1.60625,1.12365,284.465,332.23,0.61821,0.37697,1.0125,4.3407,4.808,4.6333,3.467,2.8917,2.65,2.8,3.783
4,20.75,0.351505,4.6262,3.40505,-12.331,0.72922,59.4375,98.6,405.06,5.03925,0.55812,0.546145,-58.161,-1.63005,1.13085,283.72,330.52,0.61987,0.29727,0.96228,4.251,4.733,4.6,3.467,2.9,2.667,2.8,3.783
4,21.25,0.33424,4.19525,3.4262,-13.225,0.964865,61.4675,98.6,405.355,5.0476,0.55504,0.54894,-54.488,-1.546,1.06085,283.83,329.02,0.58412,0.26552,1.0345,4.084,4.6,4.5667,3.5083,2.917,2.65,2.8,3.783
4,21.75,0.342015,3.94165,3.5422,-11.8135,0.99045,61.832,98.6,405.395,5.134,0.54059,0.55075,-50.926,-1.2911,1.00795,284.695,328.23,0.629335,0.19797,0.930755,3.9883,4.533,4.5333,3.592,2.917,2.65,2.8,3.783
4,22.25,0.3339,3.7125,3.5534,-11.4105,0.82075,63.5435,98.6,405.54,5.04665,0.54805,0.54335,-59.597,-1.52395,1.03945,284.38,325.81,0.63699,0.17038,0.90782,3.948,4.3833,4.5,3.6083,2.917,2.667,2.817,3.767
4,22.75,0.3189,3.51545,3.6516,-11.388,0.49332,64.0295,98.6,405.76,5.0452,0.55117,0.55913,-54.8795,-1.44015,1.00465,284.8,325.055,0.627045,0.14785,0.86142,3.854,4.3083,4.45,3.633,2.95,2.667,2.8,3.783
4,23.25,0.30852,3.4349,3.56185,-11.593,0.2363,65.576,98.6,405.78,5.09335,0.53861,0.52701,-57.278,-1.46245,1.0418,283.57,324.395,0.60462,0.11823,0.865965,3.7983,4.2417,4.4083,3.658,2.95,2.65,2.8,3.783
4,23.75,0.29901,3.15425,3.6382,-12.976,0.591305,67.4435,98.6,405.81,5.1066,0.56487,0.57825,-58.024,-1.5039,1.133,282.18,323.18,0.60209,0.106505,0.887135,3.669,4.15,4.425,3.667,2.967,2.6667,2.8,3.7833
5,0.25,0.25719,9.2758,3.3259,-12.865,1.5143,66.541,98.6915,405.79,7.88175,0.64255,0.6391,-57.6975,-1.68835,1.3873,311.5,354.885,1.30365,0.24233,2.0576,10.203,10.45,10.6045,9.583,8.0625,7.2,5.383,4.825
5,0.75,0.25541,9.2417,3.3213,-13.8535,0.97438,67.13,98.6465,406.4,7.8339,0.671915,0.65701,-58.278,-1.7165,1.35735,308.58,354.65,1.1178,0.26421,1.912,10.01,10.3325,10.508,9.5375,8.0125,7.15,5.34165,4.775
5,1.25,0.242195,8.9972,3.3449,-14.2825,0.76341,69.605,98.6,407.185,7.89345,0.66609,0.65671,-59.468,-1.6691,1.32605,309.76,353.22,1.26175,0.136115,1.7775,9.87,10.279,10.4125,9.55,8.03,7.1665,5.35,4.8
5,1.75,0.25457,8.8097,3.3408,-16.916,0.83738,69.5375,98.6,407.65,7.83555,0.71606,0.703865,-57.743,-1.6833,1.30585,305.835,353.19,1.3988,0.16911,1.9026,9.7967,10.171,10.371,9.52065,8.0545,7.1835,5.35815,4.78315
5,2.25,0.249045,8.66775,3.3962,-15.343,0.50579,70.277,98.6,407.7,7.8465,0.6561,0.65117,-58.564,-1.6996,1.2359,305.84,352.41,1.3519,0.13687,2.0597,9.72,10.0835,10.2875,9.4915,8.05015,7.2,5.3415,4.7915
5,2.75,0.2569,8.5215,3.374,-14.407,0.72291,70.2145,98.6,408.105,7.8693,0.64586,0.64578,-54.456,-1.6535,1.282,308.37,351.58,1.26145,0.13312,1.7565,9.6033,9.9835,10.225,9.483,8.054,7.2,5.34165,4.7835
5,3.25,0.25319,8.4797,3.3646,-15.9665,0.78021,70.851,98.6,408.41,7.8847,0.69664,0.68688,-52.878,-1.5348,1.2751,308.6,350.64,1.4174,0.148385,2.0137,9.49835,9.871,10.171,9.4415,8.0545,7.2,5.34165,4.8
5,3.75,0.245345,8.44105,3.3962,-16.4,0.57503,71.113,98.6,408.225,7.84885,0.648705,0.63741,-53.196,-1.5715,1.2583,306.45,349.55,1.3072,0.0809245,1.7887,9.405,9.771,10.0915,9.425,8.08,7.2,5.34165,4.8
5,4.25,0.25083,8.28125,3.3418,-15.6855,0.57233,71.193,98.6,408.21,7.8554,0.65577,0.64173,-53.631,-1.5798,1.2259,308.1,348.97,1.3853,0.068663,1.83135,9.3067,9.696,10.0205,9.4295,8.0715,7.2,5.35,4.7915
5,4.75,0.23983,8.18695,3.3492,-13.946,0.660135,72.446,98.6,408.945,7.9041,1.6279,1.8026,-48.925,-0.60016,1.3049,308.46,348.39,1.32255,0.094395,1.9562,9.25,9.625,9.975,9.4,8.083,7.2,5.34165,4.8
5,5.25,0.258495,8.1389,3.4134,-14.342,0.8739,73.6175,98.61,409.6,7.9582,10.372,9.88855,-42.222,4.4979,2.5194,309.37,348.33,1.33275,0.21792,1.7091,9.1867,9.55,9.89165,9.36265,8.0915,7.2,5.35,4.8
5,5.75,0.27844,8.09205,3.35015,-13.1565,0.575305,74.112,98.6365,409.92,7.8885,54.6645,46.718,-19.709,25.379,7.0361,312.56,348.76,1.36295,-0.024652,1.6412,9.16,9.4455,9.82935,9.3085,8.0965,7.2,5.3585,4.8
5,6.25,0.31065,8.09805,3.2322,-10.255,2.07915,74.974,98.643,410.03,7.9478,126.86,103.305,13.132,73.347,14.747,311.06,351.32,1.2858,-0.18613,1.44055,9.1,9.383,9.783,9.275,8.1,7.2,5.367,4.8
5,6.75,0.3582,8.3442,3.1601,-3.5014,6.1896,74.04,98.671,409.6,8.0527,268.66,144.67,65.3905,150.395,26.7465,312.845,354.69,1.4916,-0.47517,1.1858,9.09,9.3625,9.70835,9.2835,8.1,7.2,5.3585,4.8
5,7.25,0.427175,9.0717,3.0429,13.027,18.081,71.7405,98.7,408.805,8.155,441.355,189.66,131.185,244.22,37.973,313.915,359.55,1.5086,-0.740335,0.94877,9.11,9.31235,9.6335,9.23315,8.1005,7.2,5.3585,4.7915
5,7.75,0.48028,9.704,3.0697,48.206,29.0925,67.855,98.7,408.22,8.3386,605.27,225.57,202.33,326.88,45.247,312.36,365.66,0.71533,-0.9197,-0.11629,9.1267,9.329,9.6,9.229,8.1045,7.2,5.3585,4.80835
5,8.25,0.54257,10.223,3.068,87.674,38.8145,64.235,98.7,406.76,8.392,757.52,263.01,276.79,415.27,53.82,314.25,370.01,0.018346,-0.85497,-0.67048,9.28,9.3165,9.55,9.192,8.1085,7.2,5.3585,4.8
5,8.75,0.56488,10.828,3.1983,118.37,38.955,62.113,98.7,405.025,8.4698,933.535,307.37,349.51,502.07,61.5005,317.79,375.83,-0.490345,-0.73914,-0.878125,9.4633,9.3415,9.5,9.171,8.117,7.2,5.3585,4.80835
5,9.25,0.607245,11.626,3.30185,165.245,52.155,58.998,98.7,403.8,8.5582,1104.6,345.705,421.9,587.855,69.68,317.925,382.07,-0.84007,-0.774715,-1.261,9.63,9.3835,9.479,9.129,8.109,7.2,5.3585,4.8
