DOY2,HR2,FC,SC,NEE,LE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,G_1_1_1,G_3_1_1,NETRAD
4,6.75,2.59050420934262,-0.47622441742931,1.33292120003297,2.89598434218808,0.218489319767426,-10.9702294809955,0.424488010886886,440.10754011748,14.2327154497479,432.299822128946,15.7588107862282,443.749934387302,432.473616250621,15.6965576937671,444.466316060976,371.600472345338,22.3064480385047,446.179180696774,433.870606985563,15.6782850732273,456.701638076923,435.836758443006,15.6731324336344,457.809173234694,439.12768074318,14.6417445266477,454.404042299363,1.75441877750781,14.605328868645,0.137644913256307,1.4,0.95,0.24,0.22,0.1,13.1675,13.973,13.18795,13.2091,12.6431,12.86915,11.4589,101.40126,90.4,1.3356,14.15,13.825,15.27,14.375,12.19,20.1,19.66,26.9,4.5,330.9,384,357,371.15,45.315,50.87,49.5,23.06,3.85,2.82,3.055,6.835,0.715,15.658,15.7215,16.048,15.658,16.055,15.629,15.966,16.371,16.034,16.0215,16,16.076,15.569,15.703,15.1575,15.585,16.042,15.685,15.71,15.93,16.155,16.014,15.808,15.882,16.013,16.0045,16.111,15.512,16.058,15.563,15.874,15.5455,15.6445,15.7565,13.3265,15.57,15.987,15.935,-10.5308333333333,-8.83966666666667,-18.99
4,7.25,3.31786183948088,-1.82223960677865,0.537400591010579,7.1800457090115,0.271266819781282,-13.2361155895107,0.500130040465652,436.732750891979,12.8436685030428,429.962460087836,15.7347908456779,443.18328361465,430.214466834381,15.7934373025825,443.150675909091,366.649949892931,22.2769404371508,445.295279745223,430.182901450615,16.0221742634999,448.556847213777,433.227889623309,16.0776742473869,453.61637106108,435.197904782706,15.153999543851,454.32008754359,1.72968608186828,14.6386974791141,0.154077592060088,1.42,1.06,0.28,0.24,0.1,13.22995,14.233,13.2513,13.2777,12.94115,13.0929,11.42035,101.40349,88.19,1.6552,14.38,14.3,15.36,14.495,12.635,43.3,70.26,87.9,13.56,335.5,386,358.8,372.45,170.61,170.35,165.21,58.615,9.46,5.885,9.715,8.265,3.8925,15.603,15.6705,15.995,15.625,16.029,15.628,15.967,16.372,15.965,15.976,15.9545,16.0375,15.5685,15.697,15.1485,15.581,16.0775,15.689,15.667,15.917,16.152,16.021,15.8045,15.8825,16.014,15.9665,16.066,15.46,16.0245,15.5695,15.873,15.546,15.643,15.7575,13.2635,15.537,15.917,15.9165,-7.32316666666667,-8.327,18.99
4,7.75,0.971599346205473,-2.4004195812365,-2.83970944819309,19.2033843902022,0.325492709057791,11.0744970315623,0.542183855955918,433.642077688228,13.784528487351,432.140948669938,15.9847644893809,440.324741730769,433.014748676404,15.6980931538638,440.822521701923,364.966801628402,20.9954710516586,446.469929585987,431.976759321736,16.3297418785004,446.910832995238,433.477767852812,16.4898202604809,447.338587413122,434.997948158799,15.2253186944715,451.274845245161,1.73726175299719,15.4711748837765,0.230804543884847,1.46,1.14,0.31,0.24,0.11,13.70665,15.05,13.70865,13.72575,13.47005,13.6037,12.2057,101.41539,83.345,2.46195,14.89,14.71,15.65,14.93,12.995,64.6,166.46,177.3,25.12,332.6,388.7,358.45,374.3,353.91,351.35,345.23,119.01,15.91,13.42,18.325,10.16,14.4,15.607,15.711,15.936,15.595,15.996,15.626,15.967,16.375,15.915,15.9385,15.911,16.0065,15.5665,15.7,15.1455,15.582,16.045,15.645,15.626,15.906,16.14,16.027,15.8005,15.883,16.0155,15.928,16.021,15.4145,15.9845,15.575,15.875,15.546,15.642,15.756,13.261,15.51,15.893,15.8985,-13.1853333333333,-7.481,79.54
4,8.25,-4.89814063365846,-3.59389764205727,-8.0218552536124,40.2573729093998,0.370073650511715,30.3275361965511,0.608656244682415,432.618378535548,14.5645056422837,429.807274905995,16.4202756837182,438.291958427653,429.252894355402,16.3701467445098,437.754356208676,363.861555658139,23.820446407135,438.430166797844,431.360183502537,16.6650589873749,440.375909201613,429.964993382681,17.1684932287727,441.321576797357,431.674357020865,15.7575610302457,447.937272815873,1.75315439258773,15.9738767823827,0.313570997401713,1.58,1.22,0.35,0.25,0.11,14.5198,15.4715,14.50625,14.5698,14.0631,14.1328,12.80315,101.42285,81.815,2.9544,15.55,15.19,16.14,15.305,13.83,82.2,287.47,291.4,38,333.2,393.9,364.4,379.2,581.165,572.72,557.11,188.38,22.86,14.245,23.83,14.425,26.335,15.577,15.7755,15.884,15.6315,15.977,15.624,15.967,16.378,15.8565,15.908,15.8755,15.987,15.5625,15.692,15.148,15.591,16.0785,15.634,15.617,15.898,16.115,16.031,15.7965,15.8835,16.0165,15.9035,15.989,15.3935,15.97,15.578,15.875,15.5465,15.6355,15.7575,13.3215,15.475,15.884,15.881,-9.873,-7.877,173.41
4,8.75,-8.56758086856135,-2.78932698147711,-10.8784630248766,61.1770648544092,0.438395238449511,63.4722351740788,0.689678158820638,428.893826615957,13.9358819807594,429.005292587506,16.5466490276555,434.129265837061,429.884551563432,16.5629260771935,430.538959293285,361.81569239675,23.2459832661384,430.426663743753,428.598426537734,16.7267507345488,436.107851029801,430.346436886267,17.3300669855121,434.875438572959,430.737814553705,15.6853999559035,435.372394828845,1.82805632224996,16.9164776641695,0.349787252896911,1.63,1.34,0.42,0.29,0.14,15.28,16.522,15.2927,15.2635,15.0941,14.9733,13.64125,101.45985,74.59,4.4766,16.57,15.71,16.765,15.81,14.725,92.8,404.94,414.25,52.315,334.85,398.55,370.9,382.8,818.13,820.34,811.09,196.25,41.025,48.43,35.555,16.17,47.0325,15.589,15.783,15.835,15.6235,15.962,15.623,15.965,16.38,15.774,15.893,15.873,15.979,15.568,15.678,15.152,15.588,16.08,15.636,15.677,15.888,16.092,16.036,15.7925,15.884,16.018,15.897,15.979,15.386,15.983,15.5805,15.8745,15.5465,15.6375,15.7585,13.493,15.45,15.888,15.866,-8.83366666666667,-7.07166666666667,269.32
4,9.25,-9.32163460046453,-2.19942294919533,-11.1371968812838,97.013993528935,0.4708227937157,99.0288489729889,0.786476238499832,425.321318223213,13.9662126688137,422.836727028066,16.4367571093364,430.868854902708,422.240105624699,16.3287081238873,429.840159568106,359.336682168724,21.9522786478662,428.69971884858,425.511944431764,16.9373879971476,434.192517725547,424.195760731409,18.1869032287494,434.559927131148,428.250611693118,15.647532979401,435.889120050794,2.1040985466458,18.1006761631642,0.385176456323977,1.76,1.465,0.46,0.35,0.16,15.9573,16.943,16.04895,16.1978,15.9024,15.8676,15.2502,101.4672,70.5,5.4133,17.75,16.63,17.36,16.43,15.64,106.9,519.44,528.1,66.465,341.05,406.05,378.2,389.05,1025.34,1036.09,1005.165,260.655,41.9,58.03,41.41,20.045,89.125,15.748,15.745,15.7965,15.575,15.9495,15.6235,15.9635,16.3595,15.843,15.819,15.911,15.86,15.568,15.6695,15.173,15.582,16.048,15.794,15.849,16.042,16.109,16.049,15.7885,15.885,16.019,15.986,16.064,15.436,16.014,15.589,15.875,15.537,15.644,15.753,13.7915,15.527,15.932,15.8525,-8.73016666666667,-4.08133333333333,364.52
4,9.75,-12.8046054048655,-1.47942229491971,-13.4755304520088,122.761928057733,0.507643341566496,127.896366322947,0.881624224414836,422.844064782411,14.2708305507251,422.761841234597,15.82493988123,425.793791785377,422.348134014534,16.229483763792,423.300418775185,356.31254878404,21.741603966105,425.397210901408,423.727877251723,16.2862176558524,427.081537385852,425.148461813529,16.54468497121,428.853409519355,425.805603815596,16.136301620699,427.419623331446,2.1331272154122,18.7894794348024,0.414290923825456,1.92,1.57,0.49,0.38,0.17,17.05575,17.7985,17.0894,17.2088,17.2545,17.0174,16.3184,101.47265,66.44,6.61035,18.97,17.78,17.88,17.545,17.015,136.4,622.78,619.9,78.44,342,410.9,382.9,395.6,1213.865,1208.46,1175.345,326.345,38.86,110.885,45.875,20.355,95.8625,16.009,15.871,15.835,15.595,15.952,15.624,15.962,16.357,15.917,15.806,15.962,15.901,15.575,15.6695,15.175,15.5825,16.049,15.8265,15.8915,16.0975,16.0985,16.059,15.7865,15.8855,16.0205,16.016,16.099,15.444,16.047,15.594,15.874,15.537,15.645,15.755,14.134,15.571,15.9525,15.8435,-5.72333333333333,-0.535333333333333,441.15
4,10.25,-11.4142654290482,-1.27915321364194,-12.7262780633197,167.497661345076,0.545687669546352,158.518910768097,0.931077872312067,420.68062177953,12.8033957258689,418.856079520088,16.3101808058855,421.938870618766,417.998244499064,16.6727940164156,422.436638754967,354.14782460451,22.8259067934912,422.427646133758,417.53760659458,16.9634333945755,422.829108610561,420.202489662791,18.1469144307528,422.072573421525,423.014961467565,15.15931890116,426.068048525666,2.158222039884,19.69831473983,0.434529059313858,1.915,1.6,0.54,0.41,0.18,17.8538,18.605,17.9539,18.0657,18.41375,18.02355,17.01525,101.46525,62.405,8.0808,20.03,18.58,18.63,17.435,18.585,140.75,715.93,727,89.76,343,415.3,389.2,403.25,1392.31,1377.215,1359.89,657.805,45.47,39.01,53.71,28.49,139.83,16.2015,16.074,15.8555,15.579,15.964,15.6245,15.961,16.36,15.943,15.82,16.001,15.928,15.583,15.68,15.176,15.587,16.051,15.8355,15.9115,16.1055,16.1085,16.0925,15.7875,15.887,16.0215,16.055,16.126,15.471,16.063,15.598,15.874,15.538,15.654,15.761,14.3815,15.6375,15.98,15.838,-2.547,1.403,524.34
4,10.75,-13.556423579377,-0.834896412688344,-14.2837793500857,174.631056973357,0.590508309105075,177.43804555695,1.02083604429351,418.71569011874,13.2614698529257,413.770058817693,16.6384391015428,421.479123794862,414.734724481577,16.7758547616075,420.809834722222,352.400858035789,23.4664897826637,418.15239310929,414.551074255807,17.3225622172867,421.278889791074,413.820834322992,18.0894855080105,421.481951935946,416.212494430842,14.3628467011753,426.39031207508,2.32724730380504,20.5167724755736,0.444394730006546,2.15,1.755,0.57,0.465,0.2,18.47105,19.247,18.48755,18.602,19.02485,18.9298,18.30935,101.45802,59.32,8.7172,20.885,19.57,19.555,18.21,19.995,134.15,790.33,801.65,100.69,343.1,420.2,397.65,414.3,1529.97,1534.24,1512.79,1264.77,50.62,39.465,57.91,27.515,220.655,16.326,16.292,15.871,15.608,15.975,15.6245,15.9555,16.364,16.112,15.911,16.033,15.946,15.59,15.7035,15.19,15.597,16.066,15.887,15.9295,16.1255,16.136,16.1015,15.7885,15.8885,16.023,16.143,16.159,15.487,16.071,15.6,15.874,15.538,15.655,15.77,14.695,15.7105,15.994,15.836,-2.977,4.11666666666667,587.74
4,11.25,-14.5640897227078,-0.62372293449016,-14.9255031163901,178.41111486354,0.597882640701705,205.271623665467,1.07757480986577,417.555603518673,14.120903485476,413.470000439852,14.7241194008357,418.212074935025,414.889089957354,15.0488252277484,416.996118996805,351.735244563764,20.2106406864238,412.417607419775,412.179731008762,15.3407955928804,418.474697142858,413.413525069837,15.6383566947373,418.619417497723,413.537471372735,13.7898541158484,422.28608019416,2.40053837776485,21.5263147916365,0.473621611734125,2.14,1.83,0.595,0.48,0.21,18.9375,19.907,18.9745,19.0952,19.4349,19.1286,18.70365,101.45835,55.92,10.3731,21.685,20.85,20.245,18.82,24.03,146.15,847.48,865.25,113.525,344.65,425.7,404.75,441.2,1666.275,1674.82,1639.055,1518.675,67.675,70.52,62.675,28.615,229.055,16.4265,16.505,15.9035,15.647,15.9995,15.6255,15.957,16.367,16.37,16.055,16.063,15.962,15.598,15.722,15.195,15.6115,16.09,16.112,16.0295,16.1765,16.166,16.107,15.7895,15.89,16.024,16.222,16.204,15.497,16.077,15.605,15.874,15.538,15.656,15.771,14.9555,15.785,16.005,15.838,3.8595,6.54266666666667,637.685
4,11.75,-14.9603644047308,-0.605936209380908,-10.7099929210196,173.895704764825,0.62068179003255,216.927025094764,1.10718377115341,416.986326930669,13.3145227354392,419.018744379818,14.9314617059562,416.75748693038,418.737111704606,14.9987777763514,415.670803278958,350.645951563289,20.8840496505735,411.182628914286,416.864871886983,15.6418923148003,415.394521984043,417.972355680658,15.7314337418203,417.509302736318,420.342461242863,13.8682841070784,421.600935538217,2.49898115458165,21.9028510585143,0.472106123100482,2.31,1.905,0.59,0.5,0.2,19.1972,20.455,19.2434,19.2574,20.6495,20.17185,18.6481,101.45434,51.97,11.0951,22.185,21.095,20.62,18.93,21.79,176.1,875.11,873.2,114.87,353.7,428.9,407.2,425.3,1711.37,1695.19,1649.33,1490.9,77.84,44.73,64.065,32.78,265.385,16.5835,16.507,15.9365,15.638,16.024,15.626,15.9555,16.3715,16.707,16.249,16.2055,16.058,15.606,15.748,15.209,15.6135,16.101,16.397,16.156,16.2175,16.1985,16.1125,15.7915,15.8905,16.0255,16.372,16.227,15.509,16.081,15.608,15.874,15.538,15.657,15.772,15.0725,16.0065,16.0155,15.843,7.64533333333333,8.30533333333333,661.14
4,12.25,-14.2455188615909,-0.664994419563547,-13.0706535709211,234.030508937096,0.609884311419849,219.437081349226,1.11968499080607,416.246719312148,12.2851460651153,406.268818332581,15.2631336052288,416.307605933333,408.139431586925,15.5335125381515,415.775768418927,349.393193210165,20.4621275147244,412.325208205128,406.02520581402,15.5846595520886,415.652105933333,406.148816889747,16.3413249036501,417.581834816376,407.874256691659,13.4134794009933,419.63077372043,2.44655424001554,22.3456822733203,0.494482817496214,2.24,1.87,0.605,0.5,0.22,19.7471,21.017,19.8486,19.99075,20.48905,20.5688,20.1628,101.41739,49.73,11.4337,22.52,21.255,21.29,19.39,21.72,160.6,913.06,882.05,117.97,355.9,433.2,410.55,420.95,1780.98,1818.13,1775.02,1336.86,101.46,52.61,65.745,27.635,300.4525,16.728,16.498,15.978,15.62,16.0465,15.6265,15.9555,16.3755,16.883,16.4155,16.232,16.065,15.612,15.7675,15.218,15.6205,16.359,16.6795,16.2575,16.314,16.2015,16.116,15.794,15.8905,16.026,16.469,16.338,15.544,16.084,15.61,15.874,15.553,15.663,15.78,15.27,16.0995,16.0155,15.848,8.931,10.7135,698.04
4,12.75,-14.9767116133922,-0.369866292758136,-13.664314708259,237.545344519358,0.623269527574693,218.114149312564,1.16880244038294,415.895602824911,12.4934068896288,404.947706417386,14.9332157328615,415.155012471547,403.561940149759,15.3131462680551,414.705806902913,349.489443633346,18.9798368880682,411.611678321303,402.934450265053,15.7846963951601,414.375134657609,401.746382098425,15.6459706425087,416.437559540373,409.745784582203,13.8837146948315,418.785579730715,2.42509755680515,22.7061961134166,0.486558865777409,2.24,1.88,0.62,0.51,0.225,20.1398,20.9295,20.21325,20.3026,20.80685,20.8299,20.8748,101.39744,48.36,12.0765,22.655,21.36,21.77,20.6,22.13,212.5,916.235,916.7,122.025,359.05,434.8,414.2,422.6,1838.475,1844.14,1781.32,739.815,667.08,93.79,67.925,38.855,387.14,16.8505,16.487,16.0215,15.59,16.067,15.627,15.955,16.379,17.029,16.5415,16.266,16.072,15.6175,15.7655,15.2215,15.636,16.315,16.737,16.328,16.318,16.165,16.105,15.807,15.901,16.054,16.605,16.357,15.605,16.087,15.615,15.875,15.559,15.668,15.79,15.755,16.067,16.009,15.9,10.8871666666667,13.8643333333333,691.515
4,13.25,-16.5932835736125,-0.345578681145412,-10.4687798592881,214.998621691565,0.612493929169915,198.321058773344,1.16730619139295,415.185145996983,12.117945224743,413.934836668248,14.72729653141,414.504062701094,413.806619226165,15.2572383761458,414.590292588235,348.945875803826,20.8291991068429,410.94499446904,409.422677664518,15.700621361444,412.746195587302,410.351944099199,16.4053170928648,414.258253828054,419.765365804589,13.5237643685571,417.694599201649,2.51385243685906,23.0145334170534,0.500547611606522,2.26,1.915,0.61,0.515,0.22,20.7498,21.876,20.8463,20.92905,21.421,21.4748,20.86105,101.381615,46.36,12.44175,23.135,21.67,21.325,20.05,22.905,209.75,894.62,845.2,117.22,354.7,436.4,419.05,429.35,1766.44,1796.67,1752.065,531.87,112.505,66.81,67.985,45.355,266.7475,16.995,16.487,16.0595,15.573,16.08,15.628,15.9565,16.382,17.085,16.7035,16.3065,16.0805,15.6235,15.7945,15.2245,15.6415,16.269,16.971,16.452,16.332,16.179,16.1,15.809,15.9,16.055,16.6295,16.392,15.593,16.0405,15.6505,15.8735,15.562,15.678,15.8025,15.761,16.211,16.089,15.904,15.5223333333333,16.042,685.1
4,13.75,-14.4121128192316,-0.143515852842966,-9.93288585876181,223.841276785526,0.647600706175215,208.260006855732,1.17237029751933,414.708315841487,12.2704592131031,413.192602283063,13.7755796381641,413.52970147531,413.773634653019,13.6752322066204,413.625398322826,347.550376931674,18.0475170398704,409.695344902655,413.283852121695,14.7247414398456,412.254901,412.035840789344,16.2969847693087,414.066485091324,418.289896091236,14.1801235850659,418.676658449664,2.49960930580156,23.5076780737681,0.464016858508764,2.28,1.925,0.62,0.51,0.24,21.1011,22.292,21.1637,21.21095,21.5628,21.60405,20.9414,101.35436,45.9,12.9901,23.27,21.91,21.58,20.085,23.415,215.65,893.44,866.75,120.78,355.65,439.3,420,433.95,1787.07,1770.29,1724.08,610.96,92.28,58.805,67.825,31.325,226.4525,17.1315,16.529,16.0975,15.588,16.092,15.6285,15.953,16.3845,17.145,16.818,16.355,16.095,15.6785,15.791,15.237,15.646,16.392,17.262,16.6775,16.4255,16.2265,16.126,15.811,15.899,16.056,16.666,16.481,15.6125,16.0515,15.6565,15.874,15.5535,15.683,15.806,15.923,16.371,16.163,15.909,22.1148333333333,19.5203333333333,683.145
4,14.25,-15.1879716712651,-0.366803326365343,-14.7404882551793,221.94372445705,0.599861320397492,217.455321488986,1.11631015754142,414.251019082317,13.0422543143613,408.435381502042,14.0365853572906,413.59404192233,409.100575289711,13.7076301433365,411.923748850575,347.616761277543,17.0870554754791,409.850322130159,410.509541798235,15.1785393902561,413.258489859477,408.512749323172,16.4317164058786,413.70043809375,410.149396176521,13.1696318516721,417.880700888914,2.52335666076106,23.8659651733776,0.446593908996801,2.31,1.885,0.59,0.5,0.21,21.53165,22.3675,21.577,21.64175,21.82,21.8638,21.3367,101.308515,43.73,13.8984,23.57,22.29,21.94,21.035,25.11,192.8,866.71,855.9,112.475,358.5,441.5,422.9,443.4,1694.47,1721.05,1651.045,773.93,113.06,144.56,65.65,27.7,231.06,17.159,16.6895,16.115,15.6695,16.09,15.6435,15.961,16.41,17.187,16.851,16.384,16.067,15.628,15.79,15.239,15.644,16.407,17.4435,16.8665,16.4565,16.2495,16.121,15.814,15.899,16.057,16.76,16.656,15.637,16.102,15.696,15.875,15.56,15.693,15.816,16.35,16.463,16.161,15.916,19.511,21.3763333333333,644.615
4,14.75,-11.7522461493746,-0.32747730363531,-8.9987779394577,206.985618372696,0.607824927656768,190.304908336037,1.15112461909025,414.146438231011,13.2787739050838,406.238742278806,15.2089747191274,413.107749863924,408.328027004053,14.9294509353164,412.61553089607,346.911012144894,17.4643936395181,409.199688705256,405.990107360114,15.5209520786463,411.769086038462,407.300424555919,16.051752827336,415.09408325,415.390312858196,14.3674560980148,418.219149747604,2.51356045351906,24.3631014051588,0.40429430267249,2.26,1.88,0.59,0.5,0.21,21.8204,22.625,21.8735,21.9103,22.17505,22.2066,21.61625,101.26478,42.77,14.6372,23.66,22.03,22.75,21.34,25.415,196.3,791.43,790.4,105.67,361.1,443,424.65,444.65,1586.39,1572.11,1517.08,1022.51,423.43,148.455,62.37,32.52,185.645,17.4755,16.833,16.169,15.681,16.1105,15.644,15.961,16.4125,17.391,16.983,16.461,16.092,15.631,15.799,15.243,15.644,16.427,17.5915,17.0325,16.489,16.2755,16.117,15.816,15.898,16.058,16.818,16.687,15.681,16.111,15.711,15.875,15.561,15.697,15.817,16.783,16.558,16.177,15.926,22.9165,20.1876666666667,587.5
4,15.25,-9.94649989162385,-0.247550357488201,-8.45760484735277,224.237139515851,0.606023283381975,156.007687308383,1.13948021131405,414.062771324988,13.5568775323811,406.488054337101,14.2037791102307,412.758405026578,405.327328142997,14.6005661682819,411.722366011111,346.803643812672,16.7618973732863,409.054276909091,405.823221441657,14.7881863887674,410.869911838456,407.742256497717,16.3240342043121,414.847688707207,411.288861842136,13.9151612433515,416.841028182692,2.4615684220556,24.2824901211974,0.368069340122898,2.22,1.91,0.59,0.485,0.2,22.0298,23.0795,22.1103,22.2318,22.32185,22.36505,21.574,101.218295,43.47,15.0474,23.59,22.17,22.03,20.94,24.965,179,719.46,671.15,99.97,361.2,443.1,427.4,439.05,1436.58,1426.74,1378.45,1035.11,312.2,79.025,60.995,36.11,132.2925,17.602,16.9395,16.213,15.697,16.1165,15.644,15.9615,16.414,17.528,17.067,16.541,16.106,15.635,15.802,15.25,15.644,16.458,17.7,17.157,16.524,16.3065,16.115,15.819,15.897,16.058,16.901,16.721,15.73,16.121,15.719,15.876,15.561,15.7,15.817,16.941,16.762,16.227,15.934,21.566,22.1416666666667,524.23
4,15.75,-9.17040830215372,-0.0457827605655005,-11.2979170835094,192.395265176862,0.582163078246504,126.882104026927,1.09138413422836,413.818760397041,12.9055259939542,407.466720043739,14.0479251923595,412.403597746032,409.997331217159,14.6354842430386,411.825731551246,346.417332842415,17.3265939183495,408.914295459027,406.824777778691,15.0257832630627,412.141521269841,407.826254408531,15.9175976452459,414.21811106383,420.007612036237,13.9672683240299,419.854911916667,2.54417509496972,24.5805736086257,0.322335546191311,2.26,1.89,0.56,0.45,0.2,22.3756,23.322,22.4751,22.6143,22.4511,22.4132,21.40115,101.19177,41.725,15.5285,23.36,21.895,21.75,20.58,22.93,162.4,642.2,611.45,88.62,362.5,443.3,428.15,435.95,1234.33,1247.01,1202.75,959.29,129.585,43.94,53.815,27.26,171.48,17.733,17.052,16.2575,15.7135,16.123,15.6445,15.961,16.416,17.653,17.074,16.609,16.112,15.641,15.806,15.256,15.643,16.469,17.7685,17.2815,16.5525,16.3145,16.1165,15.822,15.896,16.059,17.003,16.757,15.786,16.133,15.681,15.876,15.561,15.703,15.821,17.023,16.913,16.287,15.935,23.9983333333333,20.7036666666667,447.715
4,16.25,-7.27783399787397,0.199996521831466,-7.62668017049423,174.388274893672,0.584060663175222,103.53652167306,1.03833698145242,414.118828592667,12.7389997544156,411.667192483997,13.8309651213903,411.229595806723,411.203699791075,14.1973278849189,410.545404079412,347.101491109759,17.2409634459183,408.334503166667,409.309541650556,14.6850337330763,411.843407199436,412.884929995608,15.5500249552021,413.120856133758,420.132890709487,15.2965416177711,419.494599280757,2.49569749713983,24.5971124774149,0.303741046232368,2.23,1.86,0.53,0.435,0.19,21.9952,23.3035,22.047,22.0967,22.29895,22.3168,21.07125,101.18663,41.105,15.8756,23.16,21.635,21.555,20.4,22.42,149.3,555.52,567.95,77.34,362.1,442.2,427.1,433,1100.88,1090.43,1049.45,862,58.77,30.825,50.125,25.58,116.345,17.902,17.161,16.415,15.736,16.148,15.648,15.957,16.412,17.7265,17.2725,16.69,16.177,15.719,15.827,15.274,15.6505,16.308,17.844,17.518,16.684,16.32,16.156,15.8405,15.8935,16.0355,17.1575,16.831,15.8335,16.2065,15.712,15.881,15.576,15.707,15.8375,17.073,17.063,16.3455,15.9605,25.319,19.5693333333333,372.02
4,16.75,-6.24360282948875,0.315050420645959,-6.72889974299093,153.88691339822,0.544860467411805,60.8628751432344,1.02331918001739,413.700673119236,12.2970436003082,405.198451547184,13.769049251206,412.430001,407.493663232435,14.205558266756,411.486919910112,346.866288372666,17.507313811867,408.583821951445,405.475792249323,14.8289788105553,412.382921167872,408.585394076945,15.8052514579179,414.390484196089,417.05224741274,15.1073710278674,421.290562741214,2.43211490331435,24.7444845702944,0.251549146579709,2.18,1.78,0.49,0.39,0.16,22.1059,23.363,22.0406,22.1363,22.18,21.9753,20.5246,101.145635,42.18,15.56465,22.92,21.8,21.425,20.36,22.48,130.25,466.91,454.45,67.13,363.3,439.9,425.3,427.2,941.24,929.45,893.55,690.355,44.47,24.685,42.965,23.26,103.285,17.98,17.311,16.491,15.716,16.152,15.647,15.966,16.413,17.775,17.33,16.7625,16.202,15.726,15.833,15.2775,15.643,16.2785,17.693,17.524,16.683,16.328,16.16,15.838,15.894,16.036,17.205,16.8605,15.867,16.2145,15.724,15.881,15.578,15.708,15.8415,16.929,17.0965,16.365,15.9795,23.7893333333333,19.173,288.18
4,17.25,-5.31905404950512,0.302173794415126,-4.38504335887881,133.955860246182,0.530994060726849,42.046975859441,0.930374023254284,413.806557823933,13.3738263162081,406.888562901119,13.6055125492343,412.024359189146,410.661059364694,13.6781485544944,412.536788788779,347.762901649347,17.1234838232524,409.351519155303,403.640755629795,14.0197802083139,410.844046059879,410.431626857816,15.7022814320151,415.857671881029,423.707764980847,16.6155370819241,421.972050494936,2.34973156633807,24.4748885204432,0.186789306846939,2.13,1.74,0.46,0.36,0.16,21.8892,23.313,21.9163,21.9949,21.8642,21.6854,20.17135,101.1454,41.99,15.9294,22.735,21.205,21.3,20.06,21.54,103.2,370.22,355.7,55.935,361.6,437.75,421.2,422.6,746.37,735.575,708.66,349.9,31.15,16.53,37,17.9,61.9475,18.002,17.438,16.572,15.743,16.155,15.647,15.958,16.388,17.803,17.3675,16.834,16.23,15.7325,15.8395,15.281,15.6455,16.2855,17.685,17.426,16.681,16.336,16.162,15.836,15.8945,16.037,17.226,16.875,15.902,16.2235,15.7325,15.8805,15.58,15.709,15.8375,16.844,17.1025,16.3815,16,21.617,17.174,209.215
