DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
6,20.75,389.63,22.314,1.67,-4.451,-1.316,0.621,0.7695,0.087,0.299,0.415,0.126,99.729,91.809,22.101,2.11,23.8415,0.281,0,-1.198,1.26,386,416.8
6,21.25,391.945,21.96,2.3875,-4.4645,-2.3275,0.367,0.797,0.093,0.32,0.433,0.141,99.739,92.4165,21.8725,1.795,23.6,0.294,0,-1.073,1.37,385.03,415.9
6,21.75,393.82,21.7405,3.421,-5.4625,-3.0955,1.138,0.825,0.1005,0.34,0.431,0.145,99.747,93.111,21.7,1.66,23.546,0.284,0,-1.042,1.37,384.41,415.02
6,22.25,394.175,21.6725,3.4085,-5.402,-2.673,1.254,0.796,0.0975,0.343,0.426,0.148,99.748,93.37,21.4,1.57,23.298,0.289,0,-0.906,1.417,383,413
6,22.75,397.87,21.5835,3.31,-5.5105,-2.931,1.449,0.853,0.1,0.349,0.443,0.169,99.754,93.512,21.216,1.47,23.155,0.291,0,-0.9,1.429,383.31,413.34
6,23.25,395.98,21.2565,4.052,-5.6905,-2.853,1.687,0.858,0.111,0.373,0.472,0.168,99.761,94.095,21.063,1.315,22.99,0.296,0,-0.953,1.389,383.9,410.76
6,23.75,395.825,20.994,4.6425,-5.7545,-3.0505,0.941,0.89,0.11,0.359,0.451,0.171,99.753,94.5245,20.931,1.195,22.674,0.301,0,-0.788,1.349,384,411.63
7,0.25,409.67,24.384,5.196,-6.696,-2.529,1.4135,0.801,0.094,0.31,0.401,0.135,99.803,96.238,22.04,0.83,24.067,0.239,0,-0.931,1.31,391.29,420
7,0.75,413.055,24.0775,4.498,-7.205,-2.106,0.434,0.783,0.094,0.2825,0.3935,0.119,99.7965,96.979,21.785,0.73,23.903,0.208,0,-0.878,1.241,391.13,419.91
7,1.25,414.2,23.9905,5.406,-7.404,-1.611,0.862,0.774,0.09,0.298,0.38,0.119,99.782,96.943,21.6645,0.69,23.55,0.188,0,-0.835,1.295,389.13,419.75
7,1.75,414.01,23.8885,4.834,-7.492,-2.571,0.66,0.785,0.0905,0.2805,0.3635,0.1155,99.76,96.914,21.369,0.765,23.368,0.214,0,-0.812,1.27,390.18,418.5
7,2.25,417.155,23.856,5.423,-7.479,-2.3025,0.48,0.744,0.084,0.2815,0.3575,0.115,99.762,97.267,21.3165,0.67,23.345,0.1895,0,-0.817,1.272,390.3,417.29
7,2.75,415.39,23.555,5.426,-7.5925,-2.0555,0.49,0.751,0.08,0.276,0.364,0.1165,99.75,97.8145,21.223,0.515,23.2405,0.1795,0,-0.858,1.303,392,417.45
7,3.25,418.49,23.374,5.292,-7.586,-2.1,0.617,0.7625,0.0905,0.287,0.362,0.121,99.7485,98.06,21.124,0.44,23.1295,0.175,0,-0.776,1.316,391,417.5
7,3.75,417.805,23.247,6.1365,-7.593,-2.146,0.794,0.7205,0.085,0.255,0.337,0.104,99.747,98.548,20.919,0.32,22.842,0.17,0,-0.8385,1.3115,391.77,417.24
7,4.25,420.49,23.472,5.737,-7.6655,-2.631,0.524,0.756,0.077,0.256,0.327,0.11,99.7495,98.794,20.97,0.29,22.8985,0.182,0,-0.821,1.34,389.895,417.2
7,4.75,420.73,23.544,5.5795,-8.041,-2.1505,0.168,0.725,0.087,0.273,0.352,0.115,99.7585,98.639,20.797,0.3,22.798,0.193,0,-0.6015,1.3855,391,416.08
7,5.25,421.745,23.4455,6.099,-8.176,-2.106,0.37,0.755,0.0925,0.281,0.3825,0.1155,99.784,98.969,20.828,0.23,22.759,0.1885,10,5.953,2.712,391.105,416.74
7,5.75,420.95,23.586,6.198,-7.245,-1.2665,3.38,0.813,0.095,0.289,0.3725,0.134,99.794,99.044,21.06,0.22,22.958,0.2135,68.97,40.5065,11.4135,392.84,420.515
7,6.25,412.47,24.1655,5.815,-6.1445,1.32,19.6455,0.8325,0.109,0.322,0.411,0.17,99.827,99.0255,21.525,0.26,23.377,0.284,177,105.555,27.209,391.985,426.11
7,6.75,397.44,24.692,2.722,-4.372,10.6795,47.079,1.083,0.1415,0.396,0.465,0.218,99.868,97.575,22.104,0.655,24.109,0.366,313,185.765,43.5385,389.7,431.08
7,7.25,387.22,25.1745,-0.107,-3.2465,23.376,80.14,1.2525,0.164,0.49,0.557,0.246,99.888,94.038,23.1,1.64,24.876,0.373,468.3,270.015,58.6745,387.63,438.13
7,7.75,379.19,25.294,-2.3215,-0.318,42.5365,108.43,1.391,0.183,0.545,0.62,0.272,99.895,88.818,24.001,3.215,25.815,0.43,657.72,369.405,75.2525,388.285,447.14
7,8.25,371.59,25.255,-4.4495,1.698,58.258,138.21,1.475,0.194,0.619,0.706,0.295,99.899,83.321,24.843,5.13,26.694,0.46,840,470.345,88.2515,392.69,457.72
7,8.75,365.99,25.026,-5.549,4.724,76.415,165.165,1.621,0.208,0.662,0.806,0.311,99.91,78.387,25.682,7.38,27.279,0.506,1020.1,558.285,100.01,395.665,466.73
7,9.25,362.14,25.018,-6.441,9.43,87.2765,187.095,1.624,0.219,0.73,0.878,0.326,99.898,74.0625,26.36,8.965,28.077,0.524,1169.5,639.93,109.3,401.015,473.955
7,9.75,359.85,25.081,-6.9995,12.119,95.216,198.97,1.7115,0.215,0.785,0.939,0.351,99.916,70.224,27.163,10.72,28.843,0.57,1312.85,713.69,119.47,406.54,482.6
7,10.25,357.68,24.94,-6.35,14.2135,108.315,226.475,1.7635,0.236,0.819,0.976,0.342,99.899,66.906,27.655,12.35,29.509,0.602,1415.5,768.145,127.74,412.64,489.19
7,10.75,356.26,24.504,-6.542,16.8945,118.02,249,1.793,0.242,0.878,1.0485,0.363,99.9075,64.181,28.1,13.74,30.0305,0.609,1524.85,793.45,133.97,417.25,495
7,11.25,354.67,24.44,-6.365,16.9325,126.04,241.42,1.738,0.242,0.897,1.065,0.369,99.89,61.307,28.479,15.16,30.405,0.649,1566.55,825.01,136.275,418.505,499.56
7,11.75,353.885,24.0685,-6.0945,16.842,121.285,259.365,1.79,0.254,0.8905,1.082,0.371,99.876,60.115,28.731,16.08,30.665,0.675,1563.5,846.99,141,421.23,503.31
7,12.25,352.905,23.956,-5.288,18.2605,117.68,255.46,1.829,0.264,0.9205,1.142,0.3675,99.866,59.074,29.003,16.88,31.09,0.645,1588.95,828.22,137.51,424.75,502.33
7,12.75,351.18,23.796,-5.522,19.751,112.76,263.135,1.881,0.2505,0.926,1.1285,0.3635,99.838,58.141,29.279,17.63,31.4315,0.638,1543.5,767.1,131.32,426,503.38
7,13.25,350.88,23.612,-5.468,18.1825,108.755,270.15,1.9065,0.2555,0.9305,1.073,0.368,99.8005,57.4705,29.648,17.695,31.4775,0.607,1512,765,126.95,426,505.39
7,13.75,349.76,23.706,-5.286,14.221,101.09,274.59,1.809,0.253,0.8975,1.1335,0.3745,99.777,57.6535,29.8,18.285,31.6255,0.587,1496,757.74,124.29,425,503.04
7,14.25,348.63,23.962,-4.432,15.1575,98.191,245.24,1.767,0.247,0.8815,1.0485,0.368,99.7655,57.8665,29.878,18.375,31.7775,0.5665,1406.55,682.49,117.22,424.905,501.07
7,14.75,348.775,23.813,-4.6835,10.017,83.9525,243.625,1.7905,0.243,0.868,1.004,0.351,99.746,58.146,29.7835,18.435,31.691,0.526,1310.4,638.56,108.67,424.955,499.185
7,15.25,348.515,23.812,-4.53,9.155,65.384,222.7,1.8525,0.242,0.8245,0.961,0.351,99.743,57.956,29.927,18.3,31.747,0.477,1200.5,615.33,106.31,421.655,496.045
7,15.75,348.64,23.986,-3.486,6.8485,55.0755,174,1.731,0.23,0.789,0.923,0.345,99.7165,58.785,29.942,17.94,31.686,0.414,1057.8,520.51,94.3,418.49,489.79
7,16.25,348.86,24.183,-2.972,6.629,42.53,161.29,1.6365,0.2225,0.746,0.8425,0.319,99.71,60.706,29.602,17,31.5825,0.37,935.585,481.6,89.485,417.96,486.24
7,16.75,348.34,24.51,-2.487,8.1895,26.012,134,1.545,0.213,0.662,0.756,0.3,99.6745,62.6105,29.302,15.895,31.186,0.282,715.5,363.795,71.327,416.655,479.345
7,17.25,349.47,24.511,-0.764,4.935,11.0235,91.516,1.392,0.1705,0.59,0.686,0.271,99.6685,65.1115,28.746,13.75,30.977,0.252,525.88,254.75,52.4115,414.16,471.045
7,17.75,349.875,25.121,0.2845,3.5465,3.6435,67.152,1.2365,0.1555,0.511,0.583,0.233,99.68,68.7605,28.197,11.96,30.274,0.218,373.2,170.275,34.0335,411.6,463.91
7,18.25,352.88,25.764,1.58,1.95,-0.997,35.696,0.965,0.121,0.403,0.477,0.1865,99.704,73.2,27.5375,9.575,29.673,0.261,218.275,94.3965,19.6825,407.58,455.48
7,18.75,359.335,26.39,2.697,0.147,-1.601,14.2005,0.783,0.0985,0.341,0.398,0.141,99.717,79.254,26.559,7.36,28.898,0.338,99.4,44.8945,10.997,403.03,448.045
7,19.25,367.435,26.399,2.588,-1.672,-2.117,5.3325,0.736,0.083,0.292,0.361,0.108,99.7285,84.26,25.1745,5.08,27.796,0.329,19,9.2465,2.088,400.085,439.07
7,19.75,376.58,26.274,2.273,-3.425,-2.442,1.805,0.73,0.093,0.29,0.379,0.111,99.7285,87.775,24.187,3.69,26.756,0.313,0,-1.16,0.724,397,431.91
7,20.25,385.175,26.359,2.749,-5.3045,-0.9425,1.51,0.707,0.0895,0.276,0.365,0.1,99.747,90.244,23.627,2.815,26.145,0.275,0,-1.47,1.08,398.87,430
7,20.75,392.89,25.959,3.75,-5.6105,-1.343,1.448,0.747,0.084,0.263,0.371,0.112,99.771,91.985,23.337,2.095,25.643,0.251,0,-1.167,1.36,396.19,428.6
7,21.25,396.12,25.8415,4.206,-6.354,-1.238,1.8915,0.755,0.084,0.291,0.374,0.123,99.772,93.3485,23.088,1.725,25.435,0.247,0,-1.02,1.41,396.07,427.6
7,21.75,399.635,25.3895,4.0435,-6.8635,-1.469,1.237,0.773,0.089,0.311,0.391,0.128,99.793,94.991,22.668,1.28,24.926,0.248,0,-0.901,1.4,396.5,426.43
7,22.25,405.21,24.8765,5.033,-6.7425,-2.336,2.545,0.762,0.094,0.306,0.42,0.1295,99.796,95.483,22.529,1.25,24.6815,0.2385,0,-0.879,1.343,397,426
7,22.75,406.545,24.7995,5.439,-6.6535,-2.008,2.598,0.791,0.103,0.326,0.403,0.143,99.797,95.815,22.353,1.09,24.6035,0.23,0,-0.935,1.346,395,425.41
7,23.25,408.375,24.674,5.48,-6.6555,-2.5485,1.77,0.794,0.099,0.3195,0.4265,0.1365,99.7945,95.929,22.213,0.96,24.3015,0.212,0,-0.946,1.372,391.5,423.5
7,23.75,406.9,24.395,5.039,-6.533,-1.815,1.722,0.791,0.106,0.313,0.42,0.162,99.7935,96.2745,22.205,0.905,24.368,0.203,0,-0.879,1.31,392.44,422.46
8,0.25,410.295,24.4035,2.95,-5.707,-1.0935,0.888,0.7185,0.0775,0.283,0.386,0.117,99.854,97.615,21.911,0.65,24.1975,0.217,0,-0.894,1.224,396.67,423.22
8,0.75,410.68,24.342,2.99,-5.779,-1.56,0.416,0.727,0.081,0.2795,0.3695,0.1175,99.8405,96.573,21.765,0.8,24.021,0.2045,0,-0.902,1.229,396,421.91
8,1.25,410.71,24.228,3.67,-5.366,-0.6165,0.863,0.75,0.081,0.2635,0.3675,0.121,99.83,97.428,21.6,0.565,23.86,0.1905,0,-0.839,1.172,396.34,421.42
8,1.75,411.715,24.0585,2.885,-5.366,-0.795,0.265,0.6975,0.0855,0.281,0.3775,0.1175,99.805,98.136,21.4,0.52,23.792,0.172,0,-0.807,1.247,397.11,421.79
8,2.25,417.02,23.933,3.62,-5.26,-0.421,0.5,0.712,0.084,0.288,0.388,0.1185,99.8075,98.759,21.295,0.3,23.587,0.2005,0,-0.738,1.231,398,420.05
8,2.75,419.14,23.803,3.5,-5.095,-0.731,0.097,0.7075,0.076,0.277,0.3565,0.121,99.7965,98.992,21.2235,0.22,23.412,0.1855,0,-0.766,1.227,397.35,419.91
8,3.25,417.41,23.689,3.7565,-5.322,-1.093,0.0915,0.6995,0.082,0.273,0.36,0.115,99.785,99.2255,21.03,0.175,23.305,0.2,0,-0.762,1.225,396.77,419.52
8,3.75,421.39,23.476,4.273,-5.72,-1.19,-0.081,0.709,0.078,0.261,0.343,0.109,99.7755,99.346,20.834,0.145,23.214,0.189,0,-0.767,1.217,396.74,419.91
8,4.25,421.17,23.641,3.9605,-5.855,-0.926,0.29,0.694,0.075,0.268,0.329,0.104,99.7765,99.565,20.672,0.1,23.154,0.182,0,-0.799,1.195,398.01,419
8,4.75,424.14,23.746,3.4045,-6.033,-0.9775,0.256,0.66,0.075,0.266,0.3305,0.1005,99.799,99.686,20.68,0.1,22.941,0.1785,0,-0.743,1.2,398,418.67
8,5.25,427.625,23.615,3.3495,-5.991,-0.997,0.0845,0.696,0.078,0.268,0.3385,0.1085,99.8135,99.806,20.649,0.06,22.917,0.1635,0,-0.012,1.348,399.79,418.49
8,5.75,427.81,23.487,4.091,-6.142,-0.956,0.8705,0.686,0.0805,0.2615,0.359,0.1165,99.8475,99.882,20.513,0.03,22.875,0.154,19.948,12.609,3.593,400.31,418.88
8,6.25,421.59,23.715,4.4975,-5.544,-0.076,6.749,0.7205,0.0935,0.2845,0.351,0.137,99.867,99.95,20.902,0.02,23.2525,0.221,95.8485,56.48,15.582,403.58,423
8,6.75,409.88,24.1765,3.778,-4.516,4.306,25.013,0.753,0.113,0.309,0.404,0.17,99.882,99.818,21.8,0.07,23.942,0.322,218.46,122.61,31.597,403,430.91
8,7.25,395.21,24.802,1.036,-2.746,15.96,49.7595,0.979,0.14,0.404,0.489,0.218,99.893,98.343,22.8,0.4,24.759,0.352,383.3,218.66,51.7,399.72,438.23
8,7.75,381.02,24.8405,-1.249,-1.063,26.953,76.928,1.19,0.163,0.4895,0.587,0.254,99.9015,94.9995,23.758,1.25,25.716,0.388,561,313.57,67.312,398.86,444
8,8.25,374.01,25.038,-3.767,1.114,41.7,94.686,1.294,0.1805,0.571,0.673,0.274,99.9035,90.144,24.5675,3.1,26.3605,0.42,737.205,406.85,80.039,401.02,451.46
8,8.75,366.86,24.9175,-4.556,3.738,60.553,112.2,1.355,0.195,0.64,0.719,0.292,99.925,84.3985,25.3635,5.05,27.2145,0.469,919.195,503.9,95.069,406.73,458.73
8,9.25,361.37,25.073,-5.86,5.779,73.3745,141.65,1.379,0.199,0.68,0.8345,0.3095,99.9285,78.226,25.989,7.31,27.8905,0.521,1094.5,595.24,107.24,407.9,468.71
8,9.75,356.86,25.119,-6.765,7.751,84.3565,156.41,1.4475,0.2035,0.7255,0.874,0.32,99.9385,73.66,26.584,9.27,28.666,0.5495,1207.5,671.29,116.97,412,476.1
8,10.25,353.785,24.672,-6.86,9.621,95.826,172.785,1.5055,0.215,0.7755,0.9265,0.3225,99.9455,69.878,27.112,11.27,29.279,0.594,1328.05,716.77,124,416.73,479.45
8,10.75,351.975,24.366,-7.131,10.747,111.895,187.97,1.5805,0.2215,0.819,1.006,0.342,99.933,66.959,27.73,12.73,29.734,0.651,1408,780.94,135,421.6,485.87
8,11.25,349.95,23.909,-7.075,13.166,111.32,188.26,1.602,0.2335,0.859,1.045,0.35,99.904,64.439,28.245,14.45,30.185,0.635,1465.5,767,135,421.15,489.21
8,11.75,348.57,23.677,-7.285,15.82,121.04,237.715,1.59,0.232,0.884,1.057,0.348,99.886,61.398,28.8265,15.66,30.669,0.653,1464.5,789.89,136,424.83,494.2
8,12.25,348.23,23.456,-7.3475,18.26,122.07,228.63,1.658,0.225,0.904,1.101,0.359,99.879,60.657,29.2,16.65,31.023,0.667,1448.3,791.42,137.95,425.7,497.75
8,12.75,348.13,23.41,-5.9705,18.429,118.49,238.83,1.6905,0.249,0.926,1.1,0.355,99.86,59.294,29.3035,17.15,31.406,0.65,1465.4,817.59,142.46,426,499.2
8,13.25,347.5,23.365,-6.365,13.001,110.99,244.9,1.732,0.247,0.914,1.074,0.358,99.826,58.213,29.547,17.38,31.53,0.672,1408.95,787.19,138.43,426.34,501.98
8,13.75,347.25,22.907,-5.672,10.18,104.62,225.925,1.643,0.244,0.906,1.058,0.358,99.795,56.7925,29.5865,18.34,31.54,0.652,1389.5,752.58,133.81,424.57,498.74
8,14.25,346.61,22.598,-5.907,10.415,91.279,218.77,1.658,0.246,0.894,1.052,0.354,99.77,56.486,29.666,18.25,31.566,0.583,1331.5,690,122.34,424.61,495.72
8,14.75,345.73,22.295,-4.902,10.6495,76.929,182.29,1.632,0.231,0.839,0.991,0.329,99.757,56.657,29.7275,17.615,31.692,0.528,1172.75,624,109.19,422.28,491.27
8,15.25,345.81,22.85,-4.797,11.472,63.183,177.28,1.5995,0.221,0.783,0.922,0.324,99.741,57.3635,29.709,17.555,31.564,0.5,1094.9,570.255,105.88,419.81,487.69
8,15.75,345.52,23.1215,-4.216,11.3675,49.208,150.7,1.545,0.205,0.744,0.89,0.318,99.717,58.717,29.694,17.3,31.472,0.401,931.78,475.495,90.687,419.52,485.1
8,16.25,345.78,23.18,-3.29,9.408,32.671,119.16,1.493,0.199,0.707,0.8325,0.2985,99.713,60.328,29.304,16.57,31.329,0.371,791,406.5,82.4,416,481.5
8,16.75,345.705,23.779,-2.379,8.301,20.8835,92.182,1.339,0.185,0.648,0.7315,0.269,99.706,62.826,28.9595,15.14,30.884,0.266,615.555,317.42,65.2055,413.13,474.195
8,17.25,345.305,23.998,-1.067,6.864,8.251,66.41,1.1895,0.1455,0.538,0.637,0.2455,99.7065,66.594,28.6195,12.55,30.565,0.226,439.545,224.02,52.06,410.095,468.33
8,17.75,347.12,24.2325,0.433,4.4415,2.567,40.441,1.003,0.125,0.441,0.521,0.208,99.7085,73.522,28.145,9.705,30.319,0.241,264.92,136.37,35.447,408.65,462.265
8,18.25,351.44,24.769,1.211,2.3505,-0.5655,14.7085,0.755,0.0995,0.353,0.405,0.141,99.723,79.987,27.194,7.115,29.389,0.354,129.205,60.896,15.8355,403.08,454.495
8,18.75,359.815,25.1685,1.227,0.2935,-1.181,3.4775,0.715,0.083,0.2505,0.345,0.105,99.737,85.1145,25.8935,4.89,28.5715,0.3755,35.69,13.9,3.42,400.865,444.145
8,19.25,369.49,25.238,1.336,-1.674,-1.638,0.256,0.685,0.074,0.2295,0.3485,0.084,99.75,89.997,24.775,3.15,27.6,0.3565,0,-0.9155,0.5545,399.945,435.88
8,19.75,380.635,25.552,1.332,-3.4085,-1.04,1,0.632,0.063,0.2525,0.3315,0.069,99.769,92.295,23.946,2.15,26.727,0.2855,0,-1.8085,0.9135,398.065,432.44
8,20.25,388.6,25.36,2.364,-4.4625,-1.317,1.468,0.6655,0.066,0.229,0.35,0.071,99.79,94.398,23.548,1.4,26.147,0.26,0,-1.2055,1.2595,396.43,430.255
8,20.75,391.42,25.156,2.067,-4.759,-1.04,0.851,0.685,0.067,0.234,0.352,0.082,99.824,95.998,23.1575,1.1,25.875,0.236,0,-1.063,1.282,394.615,429.025
8,21.25,396.49,24.903,1.572,-4.859,-0.881,0.545,0.687,0.073,0.251,0.358,0.082,99.843,96.413,22.9335,1.02,25.495,0.2295,0,-1.0125,1.3545,394.935,426.915
8,21.75,401.7,25.117,1.591,-5.3045,-0.942,0.5695,0.697,0.077,0.269,0.352,0.0895,99.858,96.504,22.757,1.06,25.307,0.214,0,-0.941,1.3115,395.105,426.12
8,22.25,404.12,24.498,2.466,-5.6435,-1.103,0.668,0.706,0.073,0.265,0.374,0.1,99.865,96.796,22.561,0.8,24.953,0.239,0,-0.933,1.243,395,425
8,22.75,402.76,24.382,2.571,-5.685,-1.568,0.319,0.713,0.078,0.257,0.37,0.1075,99.862,96.418,22.4,0.92,24.759,0.2145,0,-0.9355,1.25,396.3,423.38
8,23.25,404.07,24.453,2.9565,-5.9455,-1.223,0.534,0.7355,0.0765,0.273,0.362,0.111,99.863,97.17,22.3,0.73,24.539,0.222,0,-0.909,1.2775,395.77,422.05
8,23.75,408.045,24.186,2.95,-5.986,-1.019,0.334,0.708,0.075,0.2715,0.3565,0.1065,99.868,96.852,22.06,0.815,24.342,0.2125,0,-0.828,1.3205,393.755,420.945
9,0.25,395.02,18.839,1.658,-9.545,-1.995,0.38,0.8205,0.088,0.2725,0.3615,0.1265,99.866,97.857,19.498,0.49,20.9665,0.2245,0,-1.0445,1.5225,374.365,404.06
9,0.75,395.31,18.873,2.112,-9.9165,-2.0815,0.309,0.863,0.089,0.27,0.372,0.122,99.86,98.549,19.2905,0.34,20.833,0.214,0,-0.9775,1.5225,372.795,403.755
9,1.25,398.85,18.7645,2.36,-10.2725,-2.628,-0.083,0.853,0.0935,0.2805,0.383,0.131,99.862,98.615,19.102,0.345,20.476,0.2195,0,-0.9425,1.4745,372.435,401.995
9,1.75,399.78,18.7525,3.1235,-9.5175,-2.936,-0.1025,0.8435,0.0915,0.271,0.374,0.131,99.854,99.048,18.781,0.22,20.276,0.216,0,-0.9605,1.425,374.49,402.47
9,2.25,397.835,18.422,3.263,-9.8725,-2.32,0.582,0.9325,0.113,0.306,0.441,0.162,99.844,99.0555,18.59,0.235,20.1,0.194,0,-0.958,1.415,373.775,402.85
9,2.75,399.6,18.637,3.343,-9.6525,-2.154,0.334,0.9325,0.103,0.291,0.422,0.1575,99.838,98.565,18.58,0.28,19.9025,0.1985,0,-1.0145,1.39,374.23,401.175
9,3.25,399.63,18.5135,3.4305,-9.467,-2.05,0.282,0.9435,0.103,0.282,0.378,0.139,99.832,98.751,18.566,0.24,19.856,0.19,0,-0.923,1.418,374.94,402.03
9,3.75,400.88,18.502,3.25,-9.289,-1.733,0.4615,0.9755,0.109,0.2975,0.398,0.1495,99.826,98.841,18.464,0.21,19.794,0.1965,0,-0.839,1.489,376.28,401.56
9,4.25,399.77,18.432,3.416,-9.56,-3.186,0.014,0.974,0.11,0.322,0.405,0.159,99.823,99.257,18.263,0.18,19.759,0.195,0,-0.7585,1.402,378.755,401.265
9,4.75,395.52,18.743,3.979,-9.4365,-4.429,0.1545,1.052,0.122,0.336,0.438,0.1815,99.83,98.854,18.243,0.24,19.598,0.2075,0,-0.853,1.33,379.23,402.135
9,5.25,396.08,18.7115,3.074,-9.4365,-3.462,0.142,1.0195,0.134,0.3295,0.423,0.184,99.839,99.1075,18.291,0.185,19.486,0.202,0,-0.7805,1.336,379,401.445
9,5.75,397.79,18.558,3.2955,-9.72,-2.508,0.604,0.996,0.111,0.3,0.403,0.164,99.857,99.358,18.186,0.13,19.482,0.193,1,0.5985,1.731,379.08,400.415
9,6.25,399.89,18.863,2.988,-10.0385,-2.3685,2.1065,0.8945,0.1135,0.304,0.3835,0.1595,99.876,99.646,18.0825,0.1,19.344,0.189,33.616,20.1915,6.0105,379.89,401.985
9,6.75,398.885,19.0555,2.326,-8.7015,-0.056,10.959,0.969,0.15,0.347,0.453,0.187,99.883,99.248,18.387,0.155,19.661,0.315,127.525,77.923,23.2985,380.355,407.09
9,7.25,390.945,19.518,0.93,-6.743,8.5125,27.1135,1.15,0.174,0.422,0.528,0.24,99.8965,97.9525,19.485,0.425,20.627,0.36,275.5,156.675,40.9,377.605,414.555
9,7.75,381.8,19.667,-0.801,-4.4485,16.931,42.777,1.321,0.195,0.5225,0.5955,0.2745,99.9145,95.124,20.7805,1.02,21.6685,0.366,434.2,261.895,56.142,374.765,425.86
9,8.25,372.75,20.006,-2.57,-2.5425,35.433,62.195,1.427,0.2205,0.592,0.7075,0.3025,99.929,92.33,21.856,1.785,22.757,0.428,612.5,352.59,69.7305,375.95,433.495
9,8.75,368.04,19.834,-4.038,0.538,53.157,78.7775,1.509,0.217,0.637,0.78,0.3105,99.9565,87.042,22.784,3.19,23.614,0.4815,795.5,462.13,85.93,379,440.395
9,9.25,363.83,19.53,-4.332,3.0885,70.0315,87.947,1.672,0.219,0.693,0.845,0.325,99.985,80.6655,23.342,5.225,24.3155,0.495,939.5,527.315,96.985,380.29,448.92
9,9.75,360.9,19.158,-4.927,5.4675,84.2615,97.234,1.694,0.238,0.7605,0.933,0.332,99.9875,75.302,23.987,7.18,24.783,0.56,1110,614.515,109.9,382.085,453.975
9,10.25,358.255,18.7995,-5.688,7.1185,96.9,107.15,1.761,0.2485,0.768,1.014,0.346,99.976,72.065,24.584,8.82,25.291,0.583,1198,667.49,121.155,388.085,462.12
9,10.75,356.03,18.762,-5.939,9.5835,114.89,128.485,1.779,0.269,0.827,1.0835,0.3585,99.953,69.653,25.0335,9.84,25.771,0.6465,1277.5,715.27,127.21,392.395,468.63
9,11.25,354.96,18.518,-5.667,11.475,119.08,134,1.829,0.267,0.843,1.0955,0.367,99.92,67.293,25.542,10.82,26.134,0.659,1343,762.5,133.635,397.24,472.96
9,11.75,353.65,18.634,-5.6945,13.425,126.17,141.525,1.795,0.268,0.894,1.088,0.365,99.899,65.684,26.045,11.7,26.56,0.679,1306,718.025,128.09,397.74,476.675
9,12.25,352.15,18.404,-6.258,15.6385,118.555,136.125,1.777,0.275,0.858,1.12,0.364,99.886,63.378,26.36,12.375,26.847,0.683,1352.2,724.68,128.745,401.135,479.515
9,12.75,350.8,18.594,-6.5955,16.8755,123.49,151.94,1.7885,0.2825,0.862,1.1135,0.365,99.876,62.2935,26.7,13.46,27.153,0.6615,1298.2,709.57,128.015,401.875,480.66
9,13.25,351.3,18.3435,-5.941,14.1715,111.825,141.77,1.796,0.266,0.845,1.1225,0.363,99.831,60.7655,26.8015,13.435,27.534,0.6285,1182,708.225,125.775,402.045,484.485
9,13.75,350.88,18.291,-5.7525,12.483,100.27,128.605,1.737,0.2515,0.8415,1.074,0.3535,99.797,60.395,27.095,14.305,27.685,0.599,1194,676.295,120.54,402,480.815
9,14.25,350.555,18.4335,-5.737,13.733,83.256,128.9,1.7705,0.2695,0.835,1.042,0.351,99.7975,61.314,27.028,14.11,27.742,0.557,1031,609.355,110.065,402.02,475.28
9,14.75,352.37,18.62,-4.832,14.0295,76.265,108.41,1.614,0.242,0.768,0.972,0.338,99.797,60.454,27.09,14.08,27.853,0.482,976.19,543.95,102.96,400.695,470.715
9,15.25,351.57,18.469,-4.33,12.046,52.5465,96.911,1.669,0.244,0.727,0.946,0.336,99.769,61.462,27.032,13.42,27.78,0.417,866.5,464.905,85.1245,398.205,465.975
9,15.75,351.31,18.581,-3.481,9.5745,38.3575,84.1345,1.5125,0.217,0.667,0.84,0.306,99.762,62.221,26.9425,12.915,27.6135,0.35,695.415,381.06,76.434,398.215,462.12
9,16.25,351.895,18.364,-2.421,7.683,24.1455,63.699,1.366,0.194,0.613,0.719,0.279,99.76,62.473,26.835,11.73,27.499,0.2805,527.895,281.27,57.412,394.105,456.43
9,16.75,352.8,19.357,-1.647,5.7605,8.734,44.53,1.248,0.197,0.553,0.644,0.263,99.747,67.708,26.331,10.11,27.2255,0.228,363.5,197.8,43.168,389.01,450.3
9,17.25,355.93,19.706,0.073,4.037,1.852,20.846,1.041,0.1535,0.405,0.498,0.208,99.7405,72.842,25.827,8.26,26.764,0.272,223.5,119,29.167,387.6,445.72
9,17.75,361.04,20.465,0.839,2.216,-2.336,8.149,0.846,0.108,0.315,0.384,0.145,99.7395,79.979,24.714,6.07,25.834,0.345,96.6395,49.911,11.229,383.4,437.55
9,18.25,368.17,20.3735,1.228,-0.4325,-2.7645,2.4705,0.824,0.089,0.256,0.344,0.111,99.74,84.628,23.1935,4.03,24.885,0.389,14,7.667,2.2565,379.86,429.995
9,18.75,373.92,20.062,1.448,-2.891,-2.0195,0.951,0.773,0.075,0.222,0.313,0.0975,99.7425,89.885,22.236,2.64,24.2735,0.332,0,-1.274,0.8255,378.975,422.285
