DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,PPFD_OUT,APAR,FAPAR,WS,USTAR,PA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1
4,6.25,-0.2,-10.05,13.1,-0.16923,1.925,67.75,8.4,31.8,5.825,75.1,7.225,62.7,83.59,1.69,0.16,98.42,-25.5,6.9,7.725,8.4,7.6
4,6.75,-1.4,-1.8,22.5,-0.182305,3,63.325,30.675,57.7,11.525,135.35,12.575,114.775,84.91,2.16,0.19,98.4225,-17.05,6.925,7.6,8.4,7.6
4,7.25,-1.7,7.35,30,-0.221695,3.7,58.5,55.325,96.65,18.95,205.975,22.025,173.95,84.985,2.445,0.23,98.4425,-9.575,7,7.6,8.3,7.625
4,7.75,-2.5,17.9,36.575,-0.26207,4.4,53.825,79.65,127.7,21.7,289.625,31.275,235.6,85.15,2.6075,0.24,98.44,-2.25,7.2,7.525,8.2,7.7
4,8.25,-3.2,26.575,43.15,-0.27526,4.8,49,101.425,160.4,28.575,346.75,35.575,276.95,85.375,2.845,0.26,98.45,5.5,7.225,7.525,8.2,7.7
4,8.75,-3.1,37.15,48.5,-0.2948975,5.3,46.3,124,195.45,37.9,417.7,53.775,352.2,85.4,2.905,0.26,98.4725,12.275,7.4,7.525,8.2,7.7
4,9.25,-3.75,50.05,53,-0.29932,5.825,43.65,153.6,234.5,42.65,514.675,55.025,431.9,85.455,2.9825,0.27,98.4825,19.15,7.625,7.6,8.1,7.7
4,9.75,-3.9,57.9,57.975,-0.30952,6.2,41.2,177.225,267.675,51.9,585.925,65.4,486.7,85.67,3.0125,0.28,98.49,25.475,8.1,7.7,8.1,7.7
4,10.25,-3.3,56.85,65.45,-0.3286175,6.7,38.75,178.575,274.45,51.55,551.725,60.55,462.6,85.615,3.13,0.2875,98.5025,30.55,8.4,7.8,8.1,7.7
4,10.75,-3.65,74.275,70.825,-0.3216125,7,36.7,194.2,287,52,586.3,68.2,500.525,85.705,3.095,0.28,98.49,34.975,8.7,7.9,8.1,7.7
4,11.25,-3.6,75.225,67.95,-0.3268,7.4,34.9,201.4,296.2,59.6,652.2,72.1,574.95,85.7025,3.1825,0.29,98.49,36.5,9,8,8.1,7.7
4,11.75,-4,76.7,72.325,-0.34639,7.6,33.725,212.6,329.1,64.9,704.1,79.3,609.6,85.7325,3.03,0.3,98.49,37.3,9.3,8.1,8.1,7.7
4,12.25,-3.75,79.3,74,-0.3526,7.7,32.95,210.6,333.2,64.4,736.5,78.3,610.025,85.685,3.26,0.3025,98.46,40.4,9.5,8.3,8.1,7.7
4,12.75,-3.2,77.325,72.1,-0.345905,8.2,31.8,203.5,309.3,62,692.3,73.7,601.15,85.7125,3.34,0.31,98.46,37.75,9.9,8.5,8.1,7.7
4,13.25,-3.2,71.5,69.025,-0.3531075,8.4,31.15,186.3,285.5,59.2,589,71.1,517.725,85.6775,3.37,0.3075,98.44,34.3,10.2,8.7,8.1,7.6
4,13.75,-2.5,62.4,62.675,-0.350815,8.6,30.7,167.4,258.9,52.525,550,60.175,476.75,85.675,3.375,0.3,98.4425,31.5,10.45,8.9,8.2,7.7
4,14.25,-2.675,54.9,60.95,-0.36028,8.425,30.2,140.85,214.75,42.85,446.45,53.225,400.75,85.645,3.385,0.29,98.44,22.825,10.7,9,8.2,7.7
4,14.75,-2.4,46.6,54.45,-0.353205,8.325,30.5,131.075,205.15,39.575,431.15,50.325,383.15,85.575,3.44,0.31,98.4225,15.425,10.7,9.125,8.3,7.7
4,15.25,-2.1,33.1,50.475,-0.33646,8.325,30.275,107.625,169.025,33.4,368.475,41.65,320.5,85.4425,3.47,0.2975,98.42,10.975,10.725,9.3,8.4,7.7
4,15.75,-1.8,24.05,46.05,-0.32437,8.1,30.5,79.45,127.475,26.3,281.1,32.425,248.3,85.165,3.4525,0.31,98.45,3.625,10.8,9.4,8.4,7.7
4,16.25,-1.4,12.6,39.525,-0.3175425,8.025,30.725,56.025,92.325,18.275,203.6,23.8,183.05,85.14,3.45,0.29,98.4725,-4.075,10.8,9.5,8.5,7.625
4,16.75,-0.7,-0.775,30.525,-0.28534,7.625,31.9,36.025,69.25,14.025,142.775,17.45,120.95,84.82,3.465,0.28,98.49,-14.1,10.7,9.6,8.5,7.625
4,17.25,0,-12.5,22.7,-0.25702,7.2,32.9,13.9,38.7,7.7,83.2,9.9,75.9,84.72,3.2325,0.26,98.47,-23,10.6,9.6,8.6,7.7
4,17.75,0.7,-27.05,16,-0.23018,6.6,34.5,-9.9,18.3,3.6,41.475,5.1,35.95,83.1825,2.94,0.24,98.46,-33.1,10.5,9.7,8.6,7.7
4,18.25,0.9,-36.425,9.625,-0.20173,6.1,36.1,-42.55,3.9,0.475,6.925,1.2,5.7,78.935,2.575,0.19,98.485,-39.9,10.3,9.7,8.7,7.6
4,18.75,1,-37.775,6.275,-0.178265,5.65,39.5,-54.6,0,0,0,0,0,0,2.22,0.16,98.47,-47.1,10,9.7,8.7,7.6
4,19.25,1,-34.2,4.8,-0.1645725,5.15,42.5,-54.7,0,0,0,0,0,0,2.03,0.13,98.485,-48.55,9.7,9.65,8.8,7.6
4,19.75,1,-32.5,3.8,-0.1511375,4.95,45.1,-53.75,0,0,0,0,0,0,1.98,0.11,98.48,-48.3,9.5,9.55,8.8,7.6
4,20.25,0.9,-29.625,3.5,-0.1463875,4.65,46.3,-52.5,0,0,0,0,0,0,1.86,0.105,98.49,-48.2,9.4,9.5,8.9,7.6
4,20.75,0.8,-30.9,2.7,-0.142805,4.4,47.925,-51.15,0,0,0,0,0,0,1.735,0.1,98.485,-47.4,9.3,9.4,8.9,7.6
4,21.25,0.9,-30.7,2.15,-0.13718,4.05,50.65,-51.3,0,0,0,0,0,0,1.695,0.1,98.49,-45.875,9.1,9.3,8.9,7.6
4,21.75,0.8,-29.3,1.9,-0.135715,3.7,52.7,-50,0,0,0,0,0,0,1.685,0.09,98.485,-45.975,9.05,9.2,8.9,7.6
4,22.25,0.8,-27.65,1.85,-0.13567,3.3,54.35,-49.3,0,0,0,0,0,0,1.63,0.09,98.475,-45.2,8.9,9.1,8.9,7.6
4,22.75,0.8,-27.85,1.45,-0.13625,3.05,56.2,-48.25,0,0,0,0,0,0,1.495,0.08,98.49,-44.7,8.7,9.05,8.9,7.65
4,23.25,0.8,-29.5,1.3,-0.140895,2.9,57.6,-48.45,0,0,0,0,0,0,1.555,0.08,98.49,-43.475,8.7,8.9,8.9,7.65
4,23.75,0.8,-27.675,1.225,-0.1316675,2.6,59.25,-47.25,0,0,0,0,0,0,1.5825,0.08,98.475,-44.1,8.55,8.85,8.9,7.65
5,0.25,2,-28.075,0.95,-0.09012,7.975,66.1,-45.2,0,0,0,0,0,0,1.23,0.05,98.6375,-37.825,13.775,14.275,14.1,12.7
5,0.75,2,-27.8,0.5,-0.10297,7.7,66.7,-45,0,0,0,0,0,0,1.255,0.05,98.625,-36.3,13.675,14.2,14.1,12.7
5,1.25,2,-26.925,0.575,-0.08828,7.4,67.15,-43.85,0,0,0,0,0,0,1.2575,0.05,98.6075,-36.375,13.6,14.1,14.1,12.775
5,1.75,1.9,-26.9,0.525,-0.0942,7.175,67.975,-42.525,0,0,0,0,0,0,1.19,0.05,98.6,-35.95,13.475,14,14.075,12.8
5,2.25,1.8,-25,0.5,-0.08596,6.9,68.85,-42.725,0,0,0,0,0,0,1.1,0.05,98.6,-36.225,13.375,13.9,14,12.8
5,2.75,1.7,-25.4,0.5,-0.09198,6.5,70.2,-41.425,0,0,0,0,0,0,1.15,0.05,98.59,-36.325,13.2,13.875,14,12.8
5,3.25,1.7,-23.85,0.45,-0.084795,6.4,71.525,-42.375,0,0,0,0,0,0,1.235,0.04,98.59,-35.7,13.1,13.75,13.9,12.8
5,3.75,1.7,-23.2,0.275,-0.08032,6.4,72.725,-41.575,0,0,0,0,0,0,1.2375,0.05,98.6,-34.3,13,13.725,13.9,12.8
5,4.25,1.7,-24.6,0.325,-0.0799925,6.4,74.6,-40.375,0,0,0,0,0,0,1.1575,0.0475,98.6025,-34.6,12.9,13.6,13.9,12.8
5,4.75,1.3,-23.85,0.7,-0.085405,6.3,75.525,-31.875,1.75,0,0,0,0,0,1.14,0.06,98.62,-32.875,12.9,13.6,13.9,12.8
5,5.25,0,-20.125,3.35,-0.102945,6.7,75.4,-6.3,20.7,3.8,44.275,2.7,41.35,89.24,1.23,0.08,98.6425,-29,12.8,13.5,13.9,12.8
5,5.75,-3.1,-14.3,14.675,-0.120895,7.525,74.1,18.025,45.775,9.175,99.65,5.825,92.875,90.3075,1.4425,0.12,98.6525,-20.275,12.725,13.425,13.8,12.8
5,6.25,-6.4,-5.4,32.3,-0.1386975,8.4,70.625,44.25,76.9,16.5,177,9.9,165.65,90.8975,1.77,0.16,98.665,-10.8,12.725,13.4,13.8,12.8
5,6.75,-8.725,-0.325,48.125,-0.169115,9.4,65.95,70.625,114.525,22.95,265.475,15.1,247.125,91.4825,2.1175,0.19,98.6825,-2.675,12.9,13.325,13.725,12.8
5,7.25,-11.725,7.95,58.3,-0.1818775,10.2,61.8,100.125,156.25,33.525,361.475,20.05,331.9,91.71,2.2675,0.21,98.705,4.425,13,13.3,13.725,12.8
5,7.75,-13.25,17.575,70.5,-0.19212,10.925,57.8,129.3,199,41.525,465.575,27.2,432.725,92.02,2.45,0.23,98.73,11.65,13.1,13.3,13.7,12.8
5,8.25,-15,24.075,88.05,-0.21842,11.3,54.725,177.275,271.825,54.9,636.075,36.5,586.925,92.31,2.45,0.245,98.76,18.975,13.325,13.3,13.625,12.8
5,8.75,-16.55,33.55,103.6,-0.21991,12,51.1,195.05,298.4,62.05,695.35,41.225,637.525,92.4225,2.42,0.25,98.7625,24.65,13.6,13.4,13.6,12.8
5,9.25,-17.5,34.6,117.3,-0.24498,12.325,47.875,227.25,335.075,68.925,773.775,42.7,709.675,92.5425,2.56,0.26,98.7625,28.6,13.9,13.5,13.6,12.8
5,9.75,-17.5,39.65,119.425,-0.256165,12.8,46.225,225.95,345.075,73,782.875,48.125,718.05,92.5,2.5775,0.26,98.765,32.925,14.2,13.525,13.525,12.8
5,10.25,-17,41.1,131.375,-0.25561,13.1,44.55,260.6,377.225,82.8,859.825,48.7,800.55,92.51,2.65,0.27,98.7525,36.25,14.5,13.7,13.525,12.8
5,10.75,-18.3,42.6,138.6,-0.271165,13.5,42.5,252.25,379.175,78.025,862.3,51.375,808.975,92.525,2.695,0.27,98.7625,34.5,14.8,13.8,13.6,12.825
5,11.25,-18.15,46.2,147.525,-0.276495,13.8,41.15,250,378.4,77.7,918.3,53.1,848.9,92.47,2.8,0.28,98.76,36.1,15.2,13.9,13.6,12.8
5,11.75,-17.525,38.475,143.375,-0.2725525,13.9,39.75,257.6,390.4,78.2,923.4,52.8,838.4,92.51,2.7975,0.29,98.74,36.5,15.4,14.1,13.6,12.8
5,12.25,-17.6,38.825,149.7,-0.28616,14.2,38.325,265.9,392.6,82.6,962,51.3,888.9,92.52,2.7475,0.29,98.74,38.4,15.6,14.2,13.6,12.8
5,12.75,-16.9,32.075,153.55,-0.29038,14.5,36.875,254,370.6,81.3,831.4,52.3,769.1,92.5,2.8075,0.28,98.73,37.2,15.9,14.4,13.6,12.8
5,13.25,-16.5,31.325,154.8,-0.27725,14.7,36.125,262.225,384.1,79.8,818.2,53.4,756.8,92.49,2.85,0.27,98.72,34.9,16.1,14.6,13.7,12.8
5,13.75,-15.825,22.7,143.05,-0.27275,14.9,35.1,216.725,321.2,67.4,694.3,48.2,639.7,92.47,2.7675,0.28,98.7,32,16.1,14.8,13.7,12.8
5,14.25,-14.4,19.6,134.4,-0.2657375,15.1,34.6,214.9,330.1,66.5,706,44.6,665.5,92.38,2.85,0.28,98.66,27,16.3,14.9,13.8,12.8
5,14.75,-13.6,13.6,126.3,-0.287795,15.1,34.4,185.675,289.625,61.375,659.75,39.3,608.975,92.35,2.8125,0.27,98.64,22.75,16.325,15,13.8,12.8
5,15.25,-12,6.9,108.65,-0.27636,15.025,34.2,151.525,236.925,51.4,516.05,32.8,477.825,92.2625,2.81,0.28,98.6375,16.525,16.4,15.1,13.825,12.8
5,15.75,-10.8,-0.1,98.425,-0.25472,14.8,34.2,134.25,207.7,44.8,418.25,27.8,384.2,92.14,2.995,0.28,98.635,10.8,16.4,15.2,13.9,12.8
5,16.25,-8.95,-6.875,87.9,-0.2459575,14.525,34.425,105.25,167.7,35.075,355.7,23.8,330.1,91.91,2.9725,0.27,98.6225,4.1,16.4,15.2,14,12.8
5,16.75,-7.2,-14.8,74.975,-0.2221075,14.25,35.225,79.6,134.575,27.725,275.6,18.2,253,91.57,2.935,0.2525,98.61,-3.175,16.3,15.3,14.025,12.8
5,17.25,-4.675,-22.275,56.625,-0.21282,13.8,35.425,44.375,87.85,18.7,202.6,13.6,188.95,91.355,2.785,0.24,98.6,-10.2,16.3,15.3,14.1,12.8
5,17.75,-2.1,-36,40.3,-0.19082,13.4,37.7,18.8,57.05,12.275,130,8.15,121.45,91.2725,2.655,0.22,98.6025,-15.9,16.2,15.3,14.2,12.8
5,18.25,0.1,-40.3,27.2,-0.1675925,12.7,39.875,-8.675,28.075,5.8,59.7,3.675,54.5,90.97,2.4275,0.1925,98.64,-20.975,16,15.3,14.2,12.8
5,18.75,1.5,-40.125,14.1,-0.125735,11.9,42.5,-39.525,6.4,0.8,0,0.9,0,0,2.06,0.14,98.6375,-27.925,15.8,15.3,14.2,12.8
5,19.25,2.35,-38.4,7.5,-0.102905,11.3,45.1,-49.475,0,0,0,0,0,0,1.8,0.1,98.6275,-33.8,15.6,15.2,14.3,12.8
5,19.75,2.5,-34.2,6.3,-0.09653,10.7,48.5,-48.525,0,0,0,0,0,0,1.6,0.08,98.6475,-37.825,15.3,15.1,14.3,12.8
5,20.25,2.3,-32.3,3.55,-0.09749,10.3,51.025,-48.75,0,0,0,0,0,0,1.51,0.07,98.66,-38.775,15.1,15.1,14.3,12.8
5,20.75,2.2,-31.8,2.9,-0.09256,9.775,53.625,-46.55,0,0,0,0,0,0,1.435,0.07,98.67,-38.7,15,15,14.375,12.8
5,21.25,2.2,-32,2.7,-0.09704,9.5,55.425,-45.9,0,0,0,0,0,0,1.4,0.07,98.6775,-38,14.8,14.975,14.4,12.8
5,21.75,2.1,-29,2.2,-0.08933,9.2,57.325,-45.4,0,0,0,0,0,0,1.2775,0.06,98.6775,-39.025,14.675,14.9,14.4,12.8
5,22.25,2,-29.5,1.6,-0.09223,8.9,57.8,-45.2,0,0,0,0,0,0,1.27,0.06,98.68,-39.025,14.575,14.875,14.4,12.8
5,22.75,2.05,-29.7,1.2,-0.09059,8.7,59.325,-45.3,0,0,0,0,0,0,1.2575,0.05,98.68,-38.1,14.4,14.8,14.475,12.8
5,23.25,2,-29.2,1.4,-0.08574,8.475,61.625,-44.625,0,0,0,0,0,0,1.2075,0.05,98.67,-38.825,14.275,14.7,14.5,12.875
5,23.75,1.8,-28.75,1,-0.08636,8.2,63.875,-44.5,0,0,0,0,0,0,1.27,0.06,98.6675,-37,14.1,14.675,14.4,12.9
6,0.25,3.2,-30.15,0.3,-0.07489,13.6,73.1,-35.85,0,0,0,0,0,0,0.99,0.03,98.6875,-32.35,19.275,19.4,18.975,16.975
6,0.75,3.3,-29.9,0.3,-0.0805,13.4,74.4,-35.2,0,0,0,0,0,0,0.955,0.03,98.67,-32.25,19.175,19.3,18.9,17
6,1.25,3.2,-30.5,0.4,-0.0801425,13.375,75.175,-34.5,0,0,0,0,0,0,0.99,0.03,98.66,-32.25,19,19.2,18.9,17
6,1.75,3.4,-28.8,0.2,-0.08036,13.275,76.3,-34.5,0,0,0,0,0,0,0.95,0.03,98.65,-31.7,18.8,19.175,18.875,17
6,2.25,2.8,-28.85,0.375,-0.07056,12.975,77.15,-34.025,0,0,0,0,0,0,0.915,0.03,98.65,-30.625,18.7,19.1,18.875,17
6,2.75,3.125,-28.2,0.325,-0.0757225,12.9,77.8,-33.225,0,0,0,0,0,0,0.89,0.02,98.6375,-29.6,18.6,19.1,18.8,17
6,3.25,2.9,-28.9,0.1,-0.074915,12.7,79.175,-33.1,0,0,0,0,0,0,0.9,0.03,98.65,-29.925,18.5,19,18.8,17
6,3.75,3.35,-28.1,-0.025,-0.080415,12.7,80.1,-32.4,0,0,0,0,0,0,1.01,0.03,98.6575,-29.025,18.5,18.9,18.8,17
6,4.25,2.725,-27.5,-0.4,-0.08151,12.475,81.125,-28.825,0,0,0,0,0,0,1,0.04,98.65,-28.6,18.4,18.9,18.775,17
6,4.75,1.6,-27.525,0.75,-0.087905,12.475,81.375,-16.325,12.675,2.5,20.725,1.4,19.325,89.61,1.01,0.04,98.68,-27.25,18.3,18.8,18.7,17
6,5.25,-1,-22.6,7.3,-0.09284,13.075,81.475,8.775,35.325,8.175,68.15,3.9,64.4,90.615,0.99,0.08,98.6975,-21.125,18.2,18.7,18.675,17
6,5.75,-4.9,-18.025,25.25,-0.117725,13.9,79.425,34.675,65.85,15.825,130.6,7.375,122.225,90.9425,1.145,0.12,98.73,-12.225,18.175,18.675,18.675,17
6,6.25,-8.6,-10.975,44.5,-0.13864,15,76.175,61.4,100.575,24.175,201.025,11.575,188.325,91.69,1.43,0.15,98.74,-4.625,18.2,18.6,18.6,17
6,6.75,-11.9,-1.175,71.175,-0.16468,15.8,71.4,96.95,150.875,35.8,311.9,16.9,294.1,92.11,1.7,0.18,98.76,0.875,18.3,18.6,18.6,17
6,7.25,-14.65,4.45,88.975,-0.177045,16.775,67.1,127.325,192.05,45.425,403.8,21.775,380.125,92.4775,1.7475,0.2,98.79,6.35,18.4,18.6,18.6,17
6,7.75,-16.7,12.55,114.5,-0.1841775,17.25,64.075,152.65,239.5,54.025,516.3,26.2,478.35,92.93,1.805,0.21,98.82,11.525,18.575,18.6,18.5,17
6,8.25,-18.9,15.45,135.55,-0.2103325,18,60.95,185.075,280.775,67.4,600.875,33.2,566.45,93.25,1.9275,0.22,98.8175,15.025,18.8,18.6,18.5,17
6,8.75,-20.1,16.55,160.7,-0.2267,18.4,57.45,235.95,342.925,79.875,695.85,37.625,650.75,93.4875,1.905,0.23,98.8175,18.9,18.9,18.6,18.5,17
6,9.25,-21.5,20.325,173.3,-0.2330875,18.85,55.45,264.25,392.1,91.55,807.475,46.2,761.525,93.6475,2.02,0.24,98.8275,23.775,19.1,18.7,18.5,17
6,9.75,-22.2,23.875,189.475,-0.24539,19.2,53.475,288.65,420.075,97.25,867.875,49.875,794.875,93.74,2.03,0.25,98.8175,28.075,19.375,18.775,18.5,17
6,10.25,-22.9,23.85,209.75,-0.25457,19.6,51.275,303.775,454.475,102.425,947,52,880.75,93.81,2.0725,0.26,98.83,30.875,19.6,18.875,18.5,17
6,10.75,-23.3,27.1,228.125,-0.2548,20,49.35,330.775,482.275,108.8,1001.25,54.3,934.65,93.865,2.175,0.27,98.8175,33.85,19.9,18.9,18.5,17
6,11.25,-22.7,28.2,244.8,-0.26637,20.2,47.775,351.05,507.775,111.275,1013.5,55.775,952.4,93.8675,2.3125,0.27,98.81,35.1,20.1,19,18.5,17
6,11.75,-23.1,26.275,250.45,-0.275945,20.7,47.375,368.65,522.85,114.4,1099.05,59.25,1034.85,93.85,2.27,0.27,98.7975,36.225,20.3,19.175,18.5,17
6,12.25,-22.2,23.1,254.4,-0.2772025,20.875,46.275,383.45,563.45,121.85,1189,59.45,1130.15,93.865,2.285,0.28,98.79,37.45,20.575,19.2,18.5,17
6,12.75,-22.6,20.2,236.5,-0.28934,21.1,44.875,342.7,494.475,110.9,1021.4,55,957.75,93.875,2.2875,0.28,98.76,36.9,20.7,19.4,18.5,17
6,13.25,-20.9,17.2,215.425,-0.275945,21.275,44.75,319.425,471.55,107,967.75,52.525,900.9,93.805,2.23,0.26,98.7475,32.5,21,19.5,18.5,17
6,13.75,-20.4,11.3,210.125,-0.28211,21.375,43.775,309.275,452.025,100.075,920.35,50.875,857.525,93.74,2.3,0.27,98.72,29.6,21.1,19.6,18.6,17
6,14.25,-19.3,7.75,194.8,-0.27232,21.475,42.6,280.2,405.9,94.15,821.1,46.175,774,93.6575,2.3225,0.26,98.7275,26.225,21.2,19.775,18.6,17
6,14.75,-17.9,2.65,180.425,-0.26444,21.475,42.625,248.45,369.575,83.8,777.975,42.975,724.15,93.51,2.3675,0.27,98.69,23.775,21.3,19.9,18.6,17
6,15.25,-16.5,-6.925,160.95,-0.2445375,21.275,42.5,202.975,298.45,70.05,642.05,36.175,598.925,93.34,2.375,0.25,98.685,18.45,21.4,20,18.7,17
6,15.75,-14.5,-17.225,146.25,-0.24053,21.075,42.75,179.925,265.775,63,570.05,33.275,535.925,93.1275,2.4375,0.26,98.67,14.25,21.4,20,18.7,17
6,16.25,-12,-25.4,123.85,-0.2323,20.9,44.075,132.75,208.65,48.325,443.55,25.225,414.6,92.89,2.3875,0.25,98.65,9.15,21.4,20.1,18.775,17
6,16.75,-10.025,-33.775,111.45,-0.2384975,20.6,44.2,109.275,176.875,42.625,372.2,21.3,346.2,92.57,2.4175,0.24,98.65,3.575,21.4,20.1,18.8,17
6,17.25,-6.9,-38.475,83.6,-0.2004375,20.1,43.875,83.275,143.825,34.3,308.9,17.375,290.4,92.22,2.2475,0.2325,98.6575,-1.65,21.375,20.1,18.8,17
6,17.75,-4.1,-45.45,59.125,-0.186575,19.775,45.6,49.875,99.925,24.675,218.5,12.2,203.75,92,2.145,0.215,98.67,-7.75,21.2,20.1,18.9,17
6,18.25,-1.4,-50.25,37.8,-0.15202,19.275,46.375,16.675,57.65,13.5,116.4,6.85,109.65,91.855,1.9425,0.18,98.67,-13,21.1,20.175,18.9,17
6,18.75,1.05,-47.2,20.4,-0.1288825,18.6,48.2,-13.75,27.35,6.3,50,3.1,47.375,91.755,1.74,0.13,98.68,-17.8,21,20.175,18.975,17
6,19.25,2.9,-43.8,10.15,-0.1071325,17.8,52.075,-35.775,3.525,0,0,0,0,0,1.5475,0.1,98.6675,-23.9,20.8,20.1,19,17
6,19.75,3.9,-40.8,5.75,-0.09395,17.2,54.225,-40.525,0,0,0,0,0,0,1.3875,0.07,98.68,-28.4,20.675,20.1,19,17
6,20.25,3.75,-34.8,3.8,-0.078225,16.8,57.775,-39.75,0,0,0,0,0,0,1.3475,0.06,98.68,-30.6,20.5,20.1,19,17
6,20.75,3.2,-32.9,2.4,-0.079225,16.3,59.975,-39.025,0,0,0,0,0,0,1.23,0.05,98.69,-32.65,20.3,20,19,17
6,21.25,3.7,-34.85,1.6,-0.0710525,15.8,62.625,-38.725,0,0,0,0,0,0,1.0975,0.05,98.71,-32.025,20.1,19.975,19,17
6,21.75,3.375,-33.925,1.7,-0.074615,15.4,64.2,-37.15,0,0,0,0,0,0,1.125,0.04,98.7075,-32.1,19.9,19.8,19,17
6,22.25,3.675,-33.4,2.05,-0.06911,14.975,66.375,-36.925,0,0,0,0,0,0,1.11,0.04,98.6875,-34.45,19.8,19.7,19,17
6,22.75,3.4,-30.8,0.9,-0.07074,14.6,68.4,-36.6,0,0,0,0,0,0,1.0225,0.03,98.69,-32.6,19.6,19.6,19,17
6,23.25,3.5,-32.75,0.525,-0.06646,14.3,70.55,-36.125,0,0,0,0,0,0,0.9825,0.03,98.7,-33.5,19.5,19.6,19,17
6,23.75,2.9,-31.35,0.6,-0.07484,14,72.4,-36,0,0,0,0,0,0,0.98,0.02,98.6875,-32.5,19.4,19.5,19,17
7,0.25,2.9,-24.5,-0.9,-0.046475,15.6,79.8,-32.9,0,0,0,0,0,0,0.78,0.01,98.87,-31.775,21.1,21.3,20.8,19
7,0.75,2.8,-24.8,-1.15,-0.049185,15.3,80.7,-32.55,0,0,0,0,0,0,0.73,0.02,98.85,-31.55,21.1,21.25,20.8,19.05
7,1.25,2.8,-23.05,-1.475,-0.044535,15.2,82.575,-31.8,0,0,0,0,0,0,0.7375,0.01,98.85,-30.7,21,21.2,20.8,19
7,1.75,3.1,-22.55,-1,-0.0478875,14.8,83.5,-30.625,0,0,0,0,0,0,0.63,0.01,98.84,-30.1,20.8,21.1,20.8,19
7,2.25,3.1,-23.2,-0.8,-0.0386,14.6,84,-30.625,0,0,0,0,0,0,0.69,0.01,98.83,-30.3,20.7,21,20.8,19
7,2.75,2.7,-24,-1.75,-0.04332,14.5,84.65,-29.8,0,0,0,0,0,0,0.73,0.01,98.82,-29.5,20.6,20.95,20.8,19.05
7,3.25,2.7,-21.575,-1.8,-0.0465725,14.425,85.875,-29.275,0,0,0,0,0,0,0.76,0.01,98.82,-29.1,20.5,20.9,20.8,19.025
7,3.75,3,-21.1,-1.275,-0.04013,14.3,86.575,-28.05,0,0,0,0,0,0,0.7575,0.01,98.84,-28.875,20.425,20.8,20.8,19
7,4.25,2.7,-21.4,-2.3,-0.043575,14.1,87.075,-26.275,0,0,0,0,0,0,0.73,0.02,98.845,-29.5,20.4,20.8,20.7,19
7,4.75,2.25,-19.1,-0.9,-0.0493225,14.2,88.2,-17.15,5.5,0.95,8.8,1,7.3,85.39,0.8,0.02,98.845,-27.8,20.3,20.7,20.7,19
7,5.25,0.1,-17.7,1.65,-0.05646,14.5,87.325,0.825,31.45,7.925,57.9,4.1,54.2,89.01,0.74,0.04,98.85,-24.25,20.2,20.6,20.6,19.1
7,5.75,-3,-13.85,13.8,-0.075505,15.325,86.025,29.175,69.475,17.125,128.75,9.125,118.4,89.345,0.75,0.08,98.87,-14.6,20.1,20.525,20.6,19.1
7,6.25,-6.1,-8.375,39.725,-0.101665,16.5,82.6,61.925,116.25,28.3,215.825,14.85,201.075,90.115,1.02,0.14,98.89,-5.6,20.1,20.5,20.6,19.1
7,6.75,-9.6,0.55,66.1,-0.11806,17.7,77.9,103.675,176.3,41.8,330.35,22.95,306.925,90.6975,1.295,0.17,98.91,0.725,20.2,20.5,20.525,19.1
7,7.25,-12.575,7.675,90.4,-0.13938,18.75,73.425,146.625,242.9,56.35,507.9,33.6,470.95,91.2925,1.49,0.19,98.93,6.625,20.3,20.5,20.525,19.1
7,7.75,-14.4,13.825,123.85,-0.15813,19.625,68.2,200.675,315.1,74.75,646.675,41.2,594.45,91.575,1.57,0.2,98.945,11.725,20.425,20.5,20.5,19.1
7,8.25,-16.5,23.4,143.2,-0.17163,20.325,63.75,255.975,381.475,85.825,829.675,49.025,763.05,91.8725,1.66,0.21,98.94,17.925,20.5,20.5,20.5,19.1
7,8.75,-17.9,27.425,179.025,-0.19103,20.9,61.425,291.025,440.625,95.35,955.375,54.075,886.075,92.1325,1.65,0.22,98.96,21.6,20.7,20.5,20.4,19.1
7,9.25,-19.1,29.9,186.5,-0.20041,21.4,59.425,324.9,484.6,105.3,991.875,55.9,931.225,92.4325,1.71,0.24,98.97,26.225,20.825,20.525,20.425,19.1
7,9.75,-19.2,42.4,215.8,-0.21449,21.9,56.325,370.425,528.1,112.175,1105.425,61.225,1036.975,92.5775,1.8225,0.25,98.98,29.3,21.1,20.6,20.425,19.1
7,10.25,-20.4,39.075,230.45,-0.220835,22.2,54.7,386.275,551.25,115.125,1125.975,63.85,1047.1,92.705,1.7825,0.25,98.98,32.925,21.4,20.7,20.4,19.1
7,10.75,-20.125,42.75,229.6,-0.22361,22.6,52.925,397.3,563.25,117.5,1235.925,64.925,1155.4,92.84,1.72,0.25,98.97,35.9,21.6,20.8,20.4,19.1
7,11.25,-19.7,38.025,247.4,-0.230095,23,51,415.025,596.95,121.5,1232.85,66.375,1152.2,92.89,1.7725,0.26,98.97,36.5,21.825,20.9,20.4,19.1
7,11.75,-20.1,42.6,253.2,-0.23094,23.3,49.8,426.625,608.175,122.85,1240.1,67.7,1179.6,92.95,1.84,0.26,98.96,37.6,22.1,20.9,20.4,19.1
