DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
6,1.25,381.19,20.8065,3.452,-0.424,-16.746,4.582,1.7715,0.1955,0.476255,0.50735,0.279425,99.6015,92.608,20.01,1.76,22.3645,0.210215,22.047,22.815,0,-1.45,1.34,373,414.58
6,1.75,381.18,20.629,2.7785,-0.7205,-15.697,2.08,1.738,0.184,0.46619,0.50047,0.2648,99.604,93.084,19.9,1.495,22.208,0.211,22,22.7725,0,-1.364,1.33,370.44,413.14
6,2.25,382.1,20.409,2.67,-1.16,-14.483,2.665,1.7295,0.1875,0.4591,0.51457,0.25977,99.594,93.25,19.7235,1.535,22.067,0.19814,21.897,22.725,0,-1.398,1.34,369.59,412.16
6,2.75,384.22,20.9,3.0915,-1.355,-13.5,2.272,1.735,0.1825,0.445965,0.50713,0.251155,99.567,93.371,19.69,1.395,21.9295,0.206175,21.7935,22.6475,0,-1.437,1.32,367.6,412
6,3.25,385.29,20.74,3,-1.52,-13.4,1.699,1.685,0.18,0.43658,0.49455,0.25718,99.5635,93.75,19.4725,1.28,21.697,0.20569,21.694,22.595,0,-1.3435,1.31,366,411
6,3.75,388.36,20.613,2.933,-1.71,-12.955,1.532,1.66,0.186,0.434925,0.504665,0.26604,99.5645,94.655,19.305,1.065,21.5355,0.20445,21.5805,22.55,0,-1.35,1.29,364.85,409
6,4.25,389.41,20.664,3.088,-1.87,-12.5,1.843,1.684,0.1675,0.41784,0.470055,0.24695,99.5905,95.201,19.0575,0.965,21.2365,0.193945,21.5505,22.5075,0,-1.2565,1.29,364.27,408
6,4.75,390.36,20.6855,2.967,-2,-11.8055,2.159,1.719,0.179,0.44296,0.493985,0.260975,99.6005,95.7865,18.98,0.825,21.253,0.203255,21.5275,22.465,0,-0.31,1.444,366.52,407.85
6,5.25,390.87,20.419,2.863,-1.845,-13.514,2.68,1.673,0.192,0.439345,0.48899,0.26507,99.616,96.4575,18.91,0.725,21.127,0.189945,21.496,22.425,27.4055,13,4.489,367,407.28
6,5.75,391.225,20.461,1.816,-1.365,-10.522,5.296,1.648,0.194,0.45411,0.518825,0.283855,99.6345,96.173,18.955,0.805,20.9245,0.17117,21.454,22.36,109.8,54,13.082,366.26,410
6,6.25,390.62,20.549,0.145,-0.827,-5.44,15.633,1.59,0.232,0.49558,0.54866,0.32495,99.652,95.2,19.3915,1.03,21.284,0.18493,21.4125,22.285,226.87,115,25.691,365,412.17
6,6.75,386.97,20.921,-3.36,-0.117,1.718,32.4015,1.662,0.2625,0.52382,0.62287,0.37236,99.6885,92.23,20.115,1.83,21.694,0.21703,21.4425,22.21,372.5,189,35.522,364.69,417
6,7.25,380.075,21.2745,-5.84,0.98,10.327,59.4,1.792,0.3125,0.618845,0.70051,0.42367,99.7055,88.03,20.976,2.765,22.49,0.262745,21.4585,22.1375,546,270.1,48.069,366,425
6,7.75,374.85,21.348,-9.368,2.54,26.9645,87.123,1.803,0.359,0.701135,0.780045,0.460325,99.722,84.211,21.9,4.1,23.1575,0.29181,21.5265,22.09,711,352,57,371.87,430.27
6,8.25,369.7,21.4655,-12.6175,4.135,38.2,120,1.807,0.379,0.73487,0.80311,0.4852,99.723,80.39,22.8,5.24,24.095,0.31434,21.622,22.05,924,447.51,69.7,371,435.08
6,8.75,365.19,21.2105,-14.602,6.205,51.4,155.38,1.854,0.386,0.77128,0.85148,0.50851,99.725,75.35,23.47,6.935,24.7525,0.32226,21.82,22.05,1097.5,519.1,84.0725,375.33,440.07
6,9.25,362.96,20.569,-16.6295,6.435,67.6,194.47,1.874,0.405,0.8069,0.8991,0.54524,99.716,71.552,24.2,8.49,25.437,0.32845,21.8885,22.0575,1259.9,636,90.203,376.93,445.34
6,9.75,358.46,20.43,-18.604,6.07,78.282,217,1.917,0.429,0.85727,0.97345,0.554335,99.719,68.655,24.876,10.035,25.8865,0.33623,22.325,22.0825,1388.5,707.435,100.36,380.77,449.39
6,10.25,358.64,20.337,-19,6.805,89.6365,263,1.98,0.429,0.92618,1.01125,0.561925,99.733,65.26,25.4,11.12,26.32,0.35037,22.693,22.1225,1509,774.55,111,382.9,454.08
6,10.75,356.32,20.179,-19.619,7.3,97.4115,279.66,1.9695,0.4435,0.92193,1.0246,0.58259,99.7225,62.744,26.214,12.32,26.828,0.36366,23.0985,22.1925,1604,820.01,115.05,387.175,457.69
6,11.25,354.76,20.0485,-20.071,7.91,99.9,302.655,2.01,0.443,0.93493,1.0438,0.58212,99.693,59.8,26.6,13.39,27.1915,0.36904,23.32,22.2825,1597,848.22,120.11,389.82,459.975
6,11.75,352.545,20.023,-19.958,8.345,106.01,294.68,2.006,0.4335,0.963095,1.09145,0.5957,99.666,58.856,26.993,14.74,27.5695,0.372165,23.6225,22.3675,1617.5,841.76,122.31,392,463
6,12.25,354.475,19.962,-19.403,8.88,105.26,303.535,2.02,0.455,0.962825,1.11125,0.600855,99.648,56.53,27.26,15.535,27.994,0.37994,23.932,22.4975,1598.55,846.125,124,395.2,463.73
6,12.75,354.16,19.706,-19.5305,8.825,102,297.02,2.008,0.45,0.97749,1.1486,0.59209,99.632,55.4715,27.62,16.335,28.293,0.36534,24.2085,22.62,1620,820.71,123,396.85,466
6,13.25,353.36,19.2305,-19.042,8.88,95.783,303.78,2.042,0.45,1.00865,1.10375,0.60367,99.623,53.4,27.81,17.39,28.488,0.35875,24.3765,22.705,1601,791.43,121,394,468
6,13.75,353.205,19.2125,-18.668,8.82,85.5265,288.995,2.081,0.442,0.985295,1.08425,0.596815,99.612,53.403,28.177,18.54,28.7,0.346105,24.4645,22.8075,1474.65,765,115.79,395.54,467.11
6,14.25,353.43,19.2125,-18.102,8.56,75.0305,271.285,1.963,0.43,0.961285,1.0963,0.57892,99.58,52.8,28.3,18.75,28.8255,0.32381,24.5385,22.915,1423.75,713.57,109.82,395.16,467
6,14.75,353.44,18.9985,-16.535,8.345,62.7,265.31,1.98,0.431,0.914345,1.0378,0.55217,99.541,52.03,28.2,18.285,28.947,0.29428,24.7365,22.995,1289.2,645.66,100.07,395.01,464.45
6,15.25,353.12,19.192,-14.217,8.12,36.386,208.51,1.937,0.3935,0.88933,1.0082,0.53327,99.522,52.158,28.33,18.175,28.823,0.26213,24.8545,23.065,1092.5,520,83.744,396.34,463.7
6,15.75,353.8,19.397,-13.195,8.005,25.6085,211.26,1.985,0.395,0.85365,0.95802,0.51743,99.5095,52.8775,28.24,18.205,28.837,0.22439,24.7775,23.1775,989.5,514.79,82.506,393.83,462.49
6,16.25,353.56,19.479,-12.5295,7.195,18.7335,170.895,1.944,0.379,0.85636,0.886755,0.50141,99.5,55.08,27.86,17.315,28.747,0.20386,24.818,23.2825,854,466.65,78.6,391,462
6,16.75,353.11,19.7365,-9.745,6.55,4.684,140.61,1.9535,0.368,0.794515,0.831915,0.481195,99.5015,56.9615,27.4,16.58,28.581,0.183215,24.843,23.3025,687.955,335.77,62.158,391.17,458
6,17.25,353.4,20.1245,-6.968,5.425,-3.2065,108.88,1.82,0.325,0.703185,0.7161,0.41651,99.5025,59,27.1435,15.535,28.366,0.16283,24.7705,23.42,486.8,250.94,42.577,389,454
6,17.75,352.785,20.317,-4.502,4.595,-6.244,70.384,1.657,0.266,0.61016,0.61234,0.35564,99.509,60.685,26.7,14.4,28.103,0.15777,24.689,23.37,350.585,184,36.834,386,450
6,18.25,354.25,20.5,-2.138,4.03,-8.404,42.453,1.59,0.217,0.51495,0.55037,0.290845,99.504,64.9535,26.221,11.96,27.7055,0.17679,24.617,23.415,228,118.62,25.7,385.28,446
6,18.75,356.29,21.157,-0.173,3.24,-10.3,20.68,1.5625,0.182,0.430795,0.467895,0.262285,99.524,69.65,25.56,10.06,27.2195,0.20479,24.4365,23.4125,99.35,50.8,12.588,378,440
6,19.25,356.82,21.296,0.5,2.535,-9.749,10.385,1.5885,0.15,0.40146,0.41316,0.19987,99.528,76.2,24.75,7.325,26.669,0.22195,24.139,23.38,22.032,12.6,4.23,379.39,434
6,19.75,359.01,21.215,1.226,2.025,-12.1645,6.743,1.648,0.157,0.3988,0.4231,0.20873,99.565,80.4,23.89,5.34,26.123,0.24922,24.048,23.3625,0,-0.736,1.5,377,429.15
6,20.25,362.56,21.2095,2.0565,1.5,-11.0175,5.124,1.676,0.144,0.39952,0.41672,0.200345,99.597,83.2,22.97,4.39,25.6185,0.244375,23.7975,23.35,0,-1.58,1.331,379.96,427.66
6,20.75,363.22,21.385,1.832,1.055,-12.9075,4.92,1.671,0.169,0.4084,0.41789,0.226655,99.613,85.2,22.495,3.92,25.171,0.24288,23.635,23.34,0,-1.712,1.4,376,426
6,21.25,365.83,21.109,1.921,0.791,-12.7765,6.657,1.71,0.169,0.434985,0.49139,0.232645,99.623,87.2295,22.1165,3.205,24.7875,0.239565,23.4035,23.3175,0,-1.692,1.54,372.33,424.46
6,21.75,368.27,21.247,2.607,0.591,-14.818,5.664,1.828,0.175,0.44205,0.4761,0.24199,99.634,88.448,21.8,2.72,24.415,0.24329,23.2335,23.285,0,-1.599,1.395,374.59,422.87
6,22.25,370.81,21.462,2.643,0.304,-15,6.403,1.816,0.181,0.42101,0.48899,0.26537,99.631,90.1925,21.446,2.395,24.094,0.23358,23.07,23.235,0,-1.49,1.417,371,421
6,22.75,371.97,21.258,2.7585,0.1465,-14.511,5.273,1.72,0.189,0.46111,0.525235,0.254845,99.636,89.3,21.16,2.51,23.7005,0.23054,22.8985,23.1875,0,-1.474,1.41,373.65,419.52
6,23.25,375.11,21.2785,2.7765,0.185,-14.179,4.048,1.802,0.18,0.476185,0.531995,0.25677,99.635,89.8,21.08,2.415,23.5265,0.225635,22.77,23.135,0,-1.4,1.39,372.84,418.1
6,23.75,377.095,21.367,2.62,-0.0075,-15.816,4.1525,1.85,0.196,0.4933,0.54941,0.27388,99.6285,90.1,20.88,2.36,23.384,0.21636,22.5925,23.1075,0,-1.46,1.319,372.73,417.49
7,0.25,381.32,23.8075,3.322,-0.791,-12.96,2.7605,1.7,0.164,0.42234,0.46898,0.242555,99.634,94.705,21.895,1.33,24.4165,0.20583,23.845,24.7775,0,-1.407,1.367,378.45,425
7,0.75,384.74,23.812,3.395,-0.999,-11.603,3.047,1.592,0.161,0.41423,0.47267,0.22836,99.627,95.4,21.73,1.185,24.136,0.19578,23.7335,24.7175,0,-1.35,1.398,375,424.14
7,1.25,386.3,23.926,2.65,-1.15,-9.347,1.9,1.594,0.145,0.418785,0.460795,0.23159,99.62,95.747,21.595,0.95,23.9385,0.193765,23.6315,24.655,0,-1.323,1.323,375.5,423.95
7,1.75,385.96,23.725,3.011,-1.24,-10.965,2.222,1.6485,0.162,0.40918,0.44934,0.22183,99.611,95.9335,21.462,0.95,23.854,0.18799,23.535,24.595,0,-1.34,1.29,375.96,423
7,2.25,388.24,23.5785,3.298,-1.35,-11.8,2.4575,1.61,0.165,0.42387,0.46599,0.230115,99.611,96.2,21.3,0.91,23.5695,0.188905,23.4435,24.5175,0,-1.347,1.31,375.36,422
7,2.75,389.02,23.244,3.219,-1.45,-11.073,1.527,1.5695,0.163,0.39817,0.46382,0.2173,99.613,96.3,21.205,0.9,23.442,0.19331,23.363,24.4625,0,-1.272,1.28,374.15,421.14
7,3.25,391,23.268,3.4815,-1.47,-11.241,1.408,1.582,0.166,0.40022,0.48298,0.24434,99.602,96.85,21.07,0.8,23.379,0.19483,23.265,24.3975,0,-1.278,1.3,373.2,420.69
7,3.75,394.29,23.066,3.56,-1.57,-11.912,1.954,1.542,0.17,0.42234,0.449195,0.241735,99.598,97.269,21.0265,0.665,23.273,0.18217,23.1865,24.33,0,-1.279,1.34,373.19,420.51
7,4.25,393.14,23.169,3.424,-1.72,-11.324,1.533,1.6005,0.17,0.4354,0.48285,0.2377,99.601,97.3045,20.9365,0.635,23.083,0.18879,23.13,24.2475,0,-1.266,1.329,374.35,420.55
7,4.75,396.4,23.1655,3.618,-1.96,-10.751,1.92,1.533,0.16,0.410495,0.46171,0.246665,99.607,97.4,20.845,0.57,22.905,0.194815,23.098,24.1925,0,-1.05,1.38,375,419.23
7,5.25,397.81,22.976,2.744,-1.88,-9.586,1.34,1.4845,0.152,0.39935,0.46542,0.20678,99.626,97.623,20.6785,0.58,22.827,0.18706,23.0485,24.17,10,4.87,2.405,376.45,419.84
7,5.75,398.87,22.7705,2.368,-1.62,-8.333,2.721,1.445,0.147,0.405845,0.471645,0.24579,99.651,98.052,20.79,0.49,22.904,0.166715,23.007,24.1175,68.97,36.7,9.885,373.41,421
7,6.25,397.84,22.9025,0.987,-1.24,-5.479,10.444,1.4605,0.173,0.41183,0.48541,0.263775,99.664,97.6545,21.13,0.605,23.108,0.18174,23.0035,24.055,177,96.754,21.957,372,424
7,6.75,393.91,23.205,-0.729,-0.431,-0.928,27.893,1.416,0.213,0.45385,0.53071,0.30548,99.699,95.706,21.57,1.1,23.71,0.24397,23.015,24.01,313,177.94,33.6,370.35,428.08
7,7.25,388.245,23.659,-4.668,0.593,8.65,53.785,1.463,0.269,0.52409,0.62013,0.37479,99.729,91.193,22.415,2.56,24.284,0.26831,23.0685,23.9675,468.3,267.78,43.7,372.42,433
7,7.75,380.82,23.6945,-8.2675,2.11,19.664,79.6,1.505,0.281,0.57721,0.63752,0.393915,99.734,85.6805,23.1,3.95,24.9645,0.304925,23.147,23.9375,657.72,361.29,54.544,374.29,440
7,8.25,374.69,24.0195,-10.727,3.69,32.512,118,1.549,0.317,0.63424,0.722345,0.42156,99.745,81.853,24.0225,5.34,25.675,0.310305,23.287,23.915,840,463,67.5,378,446.72
7,8.75,367.97,23.65,-13.732,4.97,47.9,154.03,1.6085,0.3425,0.6729,0.74808,0.45791,99.751,78.2,24.8565,6.87,26.447,0.32551,23.432,23.895,1020.1,557,77.546,382,453.435
7,9.25,362.73,23.388,-15.005,5.53,55.701,194.85,1.6215,0.341,0.720345,0.81199,0.48077,99.75,74.85,25.54,8.535,27.0615,0.31709,23.6185,23.895,1169.5,634.175,84.5885,387.995,457
7,9.75,359.42,23.687,-17.222,5.8,65.55,230.255,1.626,0.3685,0.79513,0.8798,0.50701,99.741,72.3,26.09,10.04,27.648,0.32637,23.76,23.9025,1312.85,706.975,92,392.41,460.5
7,10.25,358.88,23.016,-18.849,6.7,77.204,268.475,1.7845,0.4045,0.81706,0.92047,0.531715,99.742,68.873,26.77,11.35,28.1145,0.33524,23.918,23.905,1415.5,767.365,99.5805,398,465.105
7,10.75,357.87,23.0615,-19.596,7.48,83.049,281.46,1.809,0.395,0.84934,0.98174,0.54818,99.744,65.766,27.2,12.98,28.531,0.34525,24.128,23.9425,1524.85,816.68,108.16,401,468.665
7,11.25,356.07,22.783,-18.8195,7.655,80.892,305.615,1.799,0.4045,0.87253,0.98564,0.55065,99.741,63.05,27.625,14.29,29.028,0.32883,24.405,23.9675,1566.55,840,111.43,403,471.49
7,11.75,354.47,22.517,-19.253,8.065,89.981,320.73,1.7995,0.4085,0.926875,0.991895,0.55047,99.738,61.223,28.087,15.45,29.287,0.345795,24.7015,23.9875,1563.5,854,114,406.12,473.54
7,12.25,353.815,22.794,-18.9,7.985,82.843,332.66,1.88,0.426,0.917015,1.03215,0.559025,99.719,60.113,28.405,16.61,29.522,0.350875,24.9015,24.095,1588.95,813.47,110,409.07,475.46
7,12.75,354.195,22.715,-18.638,7.89,70.0825,315.12,1.862,0.422,0.90252,1.0514,0.56503,99.7,58.65,28.765,17.35,29.77,0.33281,25.148,24.1975,1543.5,804,107.76,411.65,477
7,13.25,353.19,22.613,-18.3,8.1,75.699,303.97,1.8285,0.408,0.90541,0.998125,0.552395,99.663,58.017,29.0715,17.35,30.062,0.328,25.4315,24.3125,1512,789.44,111.12,411.66,478
7,13.75,352.66,22.809,-17.489,8.07,68.056,298.04,1.8815,0.3995,0.92736,1.0511,0.53823,99.637,57.494,29.345,17.84,30.256,0.30833,25.5825,24.4175,1496,762.88,106.09,412,479
7,14.25,352.785,22.458,-17.037,7.49,58.802,292.94,1.853,0.394,0.87648,1.0162,0.53362,99.621,58.047,29.475,18.33,30.233,0.29651,25.7185,24.585,1406.55,710,102.79,410.68,478.18
7,14.75,352.6,22.59,-15.3615,7.43,49.46,261.16,1.8895,0.403,0.897515,0.99797,0.52393,99.576,57.5835,29.445,18.2,30.2685,0.27806,25.758,24.6925,1310.4,671,96.9,408,476.19
7,15.25,351.53,22.491,-15.106,7.38,37.708,259.3,1.872,0.402,0.882155,0.95917,0.527565,99.549,57.34,29.49,17.84,30.2445,0.264605,25.917,24.7925,1200.5,645.46,93.354,406.06,476.15
7,15.75,351.4,22.6745,-12.871,6.625,24.6465,231.05,2.01,0.399,0.84552,0.931045,0.522505,99.533,57.993,29.355,17.94,30.276,0.215375,25.911,24.9,1057.8,545.06,80.615,403.12,474
7,16.25,351.02,22.681,-11.26,6.045,10.341,198.34,1.8595,0.373,0.82078,0.8684,0.494395,99.513,60.568,29.015,16.725,30.286,0.19269,25.831,24.98,935.585,484.87,76.1,400.62,471.52
7,16.75,350.72,22.972,-9.69,4.86,1.202,157.99,1.853,0.35,0.77873,0.810825,0.474815,99.503,61.7785,28.8,15.91,30.0905,0.18119,25.755,25.055,715.5,371,62,400.09,468.96
7,17.25,352.48,23.0535,-7.06,4.195,-3.215,110.935,1.715,0.302,0.71264,0.75437,0.41878,99.501,64.121,28.38,14.7,29.634,0.16358,25.68,25.085,525.88,270,46.9,398.63,464.23
7,17.75,353.94,23.322,-4.5245,3.61,-6.585,73.41,1.6745,0.262,0.63883,0.65627,0.37934,99.498,66.6255,27.85,12.97,29.3,0.1757,25.5715,25.12,373.2,186,34.2,394,460.59
7,18.25,354.54,23.782,-2.068,3.045,-9.033,48.281,1.607,0.221,0.52551,0.57636,0.3117,99.507,70.0965,27.25,11.04,28.88,0.17914,25.442,25.14,218.275,102.42,19.824,392,454.44
7,18.75,355.255,23.843,-0.33,2.435,-10.221,21.573,1.508,0.173,0.45778,0.487,0.24696,99.525,74.931,26.6105,8.96,28.324,0.21078,25.3895,25.1475,99.4,47.398,10.444,391,449
7,19.25,357.29,24.057,0.63,1.695,-9.244,10.818,1.583,0.142,0.40327,0.42564,0.20256,99.5595,80,25.4055,6.83,27.652,0.22385,25.1895,25.1475,19,11.881,3.73,390.44,443.02
7,19.75,359.96,24.311,1.4495,1.12,-10.4125,7.622,1.6085,0.149,0.40545,0.40882,0.20337,99.563,84.5,24.661,4.87,27.174,0.2342,24.998,25.14,0,-0.925,1.356,388.12,439
7,20.25,361.58,24.218,1.637,0.7095,-9.52,6.9035,1.56,0.142,0.36594,0.40232,0.18992,99.5865,86.882,23.99,3.86,26.613,0.22414,24.81,25.135,0,-1.6745,1.3145,389.63,436
7,20.75,363.4,24.314,1.942,0.374,-9.632,6.47,1.523,0.143,0.388865,0.42612,0.206475,99.606,88.7125,23.4785,3.22,26.148,0.23782,24.6635,25.13,0,-1.63,1.3735,386.73,434
7,21.25,369.5,24.2155,2.905,0.144,-11.3845,7.784,1.583,0.154,0.38877,0.425225,0.215045,99.6255,90.4,23.147,2.71,25.721,0.226085,24.528,25.0975,0,-1.581,1.3635,386.23,432.02
7,21.75,370.55,23.9265,2.582,0.0035,-12.818,6.621,1.557,0.157,0.41496,0.47548,0.22358,99.625,91.756,22.8125,2.27,25.366,0.23056,24.4365,25.0525,0,-1.361,1.38,385.32,431
7,22.25,373.41,23.8845,2.84,-0.209,-12.1,5.33,1.572,0.173,0.41902,0.46089,0.2228,99.632,91.9,22.5635,2.25,25.1025,0.21002,24.313,25.0225,0,-1.432,1.348,384.65,429.18
7,22.75,373.96,23.841,3.264,-0.43,-13.885,4.5535,1.542,0.176,0.42445,0.48849,0.225125,99.624,92.3,22.42,1.86,24.8785,0.208955,24.1965,24.9825,0,-1.3,1.287,383.71,428.11
7,23.25,377.63,23.673,3.489,-0.5565,-13.4,5.139,1.579,0.172,0.42492,0.48558,0.21799,99.625,93,22.285,1.8,24.663,0.2158,24.0595,24.92,0,-1.39,1.32,380.23,427.76
7,23.75,379.01,23.76,3.0995,-0.675,-11.721,4.4895,1.681,0.171,0.43204,0.45941,0.24077,99.626,93.566,22.0985,1.545,24.519,0.20199,23.9585,24.8575,0,-1.361,1.33,381.49,426.73
8,0.25,379.38,24.113,2.59,-1.16,-9.01,2.0575,1.5,0.151,0.37817,0.42356,0.19634,99.653,95.2,22.1,1.23,24.931,0.20455,23.7915,24.72,0,-1.4775,1.3875,376,424.65
8,0.75,379.17,24.211,2.903,-1.24,-10.288,1.746,1.5335,0.139,0.38339,0.43339,0.19862,99.639,96.3,21.934,0.94,24.63,0.20782,23.7415,24.675,0,-1.398,1.354,376.21,424.435
8,1.25,381.26,24.308,2.56,-1.27,-9.3505,1.95,1.473,0.143,0.39047,0.41252,0.20751,99.6305,96.25,21.7955,0.955,24.38,0.19753,23.6615,24.655,0,-1.33,1.351,377.275,423.91
8,1.75,381.93,24.381,2.7795,-1.36,-10.298,2.065,1.496,0.148,0.40002,0.44341,0.20876,99.6255,96.9,21.53,0.78,24.204,0.20288,23.5435,24.5975,0,-1.3935,1.3325,376.585,423
8,2.25,383.58,24.254,2.902,-1.395,-9.4085,1.024,1.39,0.142,0.39444,0.42878,0.19039,99.625,97.494,21.475,0.67,24.045,0.19781,23.4665,24.5625,0,-1.2265,1.35,376.065,423
8,2.75,385.5,24.239,2.921,-1.56,-7.943,0.573,1.449,0.14,0.38447,0.41982,0.20012,99.622,97.7,21.366,0.57,23.876,0.20144,23.387,24.53,0,-1.335,1.2795,376.185,421.755
8,3.25,386.71,24.067,2.578,-1.695,-7.99,0.5045,1.3965,0.1375,0.37666,0.40651,0.19378,99.6225,98.05,21.1675,0.51,23.735,0.18836,23.345,24.505,0,-1.396,1.303,374.275,421.125
8,3.75,388.13,23.985,3.1255,-1.67,-8.793,0.5235,1.4235,0.145,0.37284,0.43669,0.20072,99.619,98.3,21.095,0.43,23.639,0.19388,23.286,24.465,0,-1.304,1.21,376.39,421.605
8,4.25,389.02,23.874,2.481,-1.725,-7.22,0.4175,1.465,0.1435,0.37193,0.41667,0.1999,99.622,98.154,21,0.46,23.395,0.19008,23.237,24.435,0,-1.21,1.319,376.28,420.395
8,4.75,390.77,23.936,2.522,-1.655,-7.7975,0.273,1.35,0.143,0.35815,0.41409,0.19912,99.624,98.262,21,0.42,23.324,0.18276,23.18,24.3975,0,-1.105,1.3,376.1,420
8,5.25,391.14,23.88,2.51,-1.65,-7.029,0.49,1.38,0.125,0.34974,0.400835,0.19062,99.635,98.3,20.934,0.39,23.307,0.185,23.133,24.3425,0,-0.249,1.431,378.665,419.565
8,5.75,392.61,23.972,2.221,-1.455,-6.757,0.471,1.361,0.1345,0.36319,0.40024,0.1937,99.6415,98.334,20.9,0.385,23.196,0.16891,23.09,24.2825,19.948,9.9755,3.676,379,419.07
8,6.25,394.135,23.954,1.799,-1.0175,-6.738,2.788,1.416,0.1575,0.38194,0.4284,0.23782,99.6725,98.5,21.02,0.38,23.154,0.17018,23.0585,24.247,95.8485,53.5565,13.2775,380.515,422
8,6.75,391.615,24.0495,0.637,-0.2185,-2.099,13.1245,1.3155,0.193,0.430905,0.49492,0.27684,99.7115,97.6,21.32,0.61,23.6265,0.198845,23.0285,24.222,218.46,124.845,25.1995,380,426.435
8,7.25,387.46,24.424,-1.1235,0.7735,2.824,32.647,1.3215,0.232,0.49243,0.532,0.31903,99.719,95.496,22,1.15,24.178,0.25675,23.041,24.1895,383.3,212.995,35.55,380.265,431
8,7.75,380.73,24.76,-4.636,1.725,13.325,65.381,1.39,0.263,0.55043,0.62315,0.37711,99.737,90.86,22.725,2.68,24.689,0.28471,23.0815,24.1575,561,308.61,46.48,383.45,435.775
8,8.25,373.25,24.8275,-8.7935,2.705,25.749,94.123,1.4485,0.2965,0.58702,0.66773,0.40592,99.744,86.5,23.555,4.3,25.516,0.28912,23.1385,24.1275,737.205,399.025,55.3085,387.935,440.7
8,8.75,365.695,24.612,-10.421,3.87,39.878,120,1.5565,0.3285,0.6858,0.70219,0.44086,99.76,81.5795,24.33,5.875,26.179,0.31856,23.265,24.1075,919.195,498.955,65.45,391.96,446.1
8,9.25,363,24.47,-12.2005,4.965,53.595,164.72,1.56,0.318,0.68106,0.79618,0.46508,99.7565,77.1295,25.095,7.48,26.868,0.32481,23.405,24.105,1094.5,596.225,74.2685,393,450.34
8,9.75,361.52,24.552,-14.403,5.735,64.121,203.82,1.618,0.343,0.73336,0.80993,0.47161,99.759,73.5,25.78,8.92,27.4,0.34323,23.545,24.11,1207.5,668,81.947,396,455.03
8,10.25,358.18,23.947,-14.613,6.795,69.534,228.855,1.659,0.353,0.755105,0.845165,0.47546,99.76,70.4,26.29,10.69,27.8675,0.34284,23.66,24.1175,1328.05,709.6,88.4665,399.49,458.26
8,10.75,356.06,23.5215,-16.548,7.415,79.5385,259.27,1.71,0.38,0.83456,0.896105,0.508325,99.7685,67.8,26.965,12.19,28.2215,0.35602,23.795,24.1225,1408,765,95.75,402.47,462.5
8,11.25,353.23,23.187,-16.5,7.75,86.396,278.3,1.768,0.386,0.8692,0.96486,0.52839,99.7595,65.881,27.595,13.5,28.693,0.36651,23.94,24.1425,1465.5,776,99.15,405.635,465.605
8,11.75,353.7,23.041,-16.2,8.145,89.553,298.755,1.721,0.39,0.86121,0.97329,0.53108,99.74,62.9,28.06,15.01,28.98,0.36663,24.15,24.1675,1464.5,785,101.61,408.855,468
8,12.25,352.44,22.678,-16.4965,8.135,84.967,290.6,1.71,0.389,0.881185,0.966695,0.539465,99.707,61.4,28.59,15.7,29.431,0.36481,24.485,24.235,1448.3,808.375,104.44,410.645,470.18
8,12.75,352.8,22.2015,-15.9695,8.345,78.8125,299.34,1.742,0.397,0.90984,0.98844,0.537515,99.6805,59.41,28.725,16.48,29.7,0.362365,24.65,24.27,1465.4,790.375,102.785,407.035,470.85
8,13.25,352.89,21.9625,-14.6825,8.79,72.819,282.38,1.844,0.413,0.92968,0.992625,0.54314,99.6575,58.873,28.97,17.05,29.955,0.353815,24.8465,24.33,1408.95,787.5,105.695,411.14,472.77
8,13.75,352.915,22.022,-14.712,9.28,66.758,278.68,1.861,0.399,0.924675,0.990845,0.54285,99.6355,57.3185,29.19,17.54,30.045,0.33273,25.0185,24.379,1389.5,761.41,102,411,473.27
8,14.25,352.32,21.7265,-14.4,8.45,59.989,271.105,1.8645,0.392,0.89676,1.00635,0.54093,99.6215,56.773,29.2,17.69,30.1015,0.342525,25.115,24.435,1331.5,715.775,97.79,408.335,473.505
8,14.75,351.73,21.4285,-13.094,7.765,47.188,239.315,1.797,0.379,0.868915,0.914575,0.496735,99.605,55.75,29.335,18.155,30.205,0.2945,25.185,24.5125,1172.75,647.5,89.95,408.475,472.565
8,15.25,351.14,21.6465,-12.286,6.99,30.969,229.215,1.807,0.3895,0.84515,0.88842,0.49621,99.5735,56.55,29.0985,17.755,30.3085,0.262015,25.2435,24.595,1094.9,577.665,83.579,405.37,470.945
8,15.75,350.93,21.588,-11.607,6.57,18.114,195.69,1.7455,0.3515,0.796315,0.860985,0.46205,99.551,57.34,29.235,17.245,30.355,0.25006,25.2765,24.7115,931.78,492.395,74.2755,402.84,468.955
8,16.25,351.035,21.768,-9.75,5.85,9.56,181.045,1.841,0.366,0.778305,0.82471,0.46511,99.539,58.43,28.993,16.94,30.2545,0.224565,25.287,24.7925,791,419.75,67.4,400.56,466.725
8,16.75,351.03,21.8235,-7.8505,5.08,0.047,128.41,1.72,0.328,0.70861,0.74984,0.416115,99.536,60.4,28.418,15.67,29.894,0.18847,25.285,24.8875,615.555,322.365,55.622,396.915,463.75
