DOY2,HR2,CO2,H2O,FC,SC,G_1_1_1,G_1_1_2,G_1_1_4,H,LE,WS,USTAR,TA,PA,RH,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_3_1,TS_1_4_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
2,2.25,406.545,4.2914,-0.0633723,0.02871695,-1.156,-1.297,-2.53225,-10.3309,1.35878,2.006495,0.229533,-7.823885,92.70425,83.5,0.420892,-7.096985,0.1993685,-0.2855,-0.1285,0.3305,-22.475,0,0,0,0.567,254.726,274.096,0.497256
2,2.75,406.632,4.23576,-0.0668672,0.0350458,-1.1555,-1.2975,-2.566,-9.51911,0.550894,2.120195,0.242536,-7.911,92.6949,83.35,0.392411,-7.09118,0.1960385,-0.2875,-0.1275,0.3265,-21.6785,0,0,0,0.516,254.899,274.413,0.493094
2,3.25,406.523,4.174735,-0.03276215,0.0354756,-1.153,-1.2905,-2.5805,-10.7487,0.25409,2.07457,0.245499,-8.03,92.7053,83.6,0.38551,-7.28194,0.191086,-0.2885,-0.128,0.3275,-21.7795,0,0,0,0.502,252.514,274.298,0.4969235
2,3.75,406.575,4.09599,0.0228533,0.00935752,-1.155,-1.2895,-2.5775,-10.747,0.565805,2.12051,0.238746,-8.161975,92.70335,83.5,0.383821,-7.35649,0.176786,-0.289,-0.132,0.324,-21.7369,0,0,0,0.502,252.202,274.0345,0.496949
2,4.25,406.604,4.20274,0.0740785,0.01360255,-1.153,-1.292,-2.599,-10.2766,0.460954,2.10159,0.2441405,-8.1633,92.7274,83.45,0.365977,-7.38692,0.179104,-0.2945,-0.1325,0.3205,-21.80765,0,0,0,0.51,254.1135,272.5055,0.498765
2,4.75,406.376,4.10127,0.000238839,0.0278831,-1.1535,-1.2895,-2.59,-9.9598,1.02005,1.92045,0.2148875,-8.335,92.7437,83.4068,0.361067,-7.70147,0.183644,-0.2975,-0.1325,0.321,-21.758,0.00099,0,0,0.461,253.1315,272.845,0.49896
2,5.25,406.687,4.08466,0.00326026,0.03302,-1.151,-1.2965,-2.576,-8.42155,0.834423,1.845045,0.2089275,-8.49782,92.7298,83.9,0.350856,-7.374455,0.1761685,-0.299,-0.1345,0.315,-21.4131,0,0,0,0.5385,256.2295,273.0625,0.499004
2,5.75,406.686,4.20315,-0.0784025,0.0306546,-1.151,-1.2875,-2.5005,-10.2631,0.574136,1.87812,0.2153825,-8.45,92.7272,83.95,0.346755,-7.528055,0.1775245,-0.3035,-0.135,0.312,-19.93,0.0254922,0,0,0.5115,255.8995,272.8645,0.499238
2,6.25,406.528,4.208195,-0.1111125,0.0146752,-1.1515,-1.294,-2.5795,-9.437285,0.898757,1.89329,0.216929,-8.65,92.71775,83.7,0.333191,-7.9538,0.185526,-0.3015,-0.136,0.3105,-17.9455,0.0392188,0,0,0.516,253.32,272.901,0.4975705
2,6.75,406.392,4.15606,-0.0906827,0.0365747,-1.159,-1.293,-2.559,-10.1007,1.52412,1.94627,0.229787,-8.524155,92.7344,84.35,0.324864,-7.91056,0.184922,-0.3051,-0.1365,0.3075,-17.8335,0.212311,0,0,0.5511665,253.5375,272.6105,0.497889
2,7.25,406.571,4.12622,-0.114309,0.05075285,-1.1455,-1.288,-2.533,-8.77936,0.792608,1.98292,0.238347,-8.67397,92.73215,84.2,0.323569,-8.09649,0.1840215,-0.305,-0.1385,0.305,-14.0556,1.1039,0,0.42,0.8885,254.966,273.195,0.4970575
2,7.75,406.854,4.05013,-0.125837,0.039052,-1.147,-1.294,-2.5245,-10.01195,0.258832,1.90594,0.2358115,-8.632755,92.7253,84.05,0.326061,-8.07012,0.1687055,-0.308,-0.14,0.3095,-7.203195,9.26744,2.3865,4.744,2.148,251.578,272.566,0.492667
2,8.25,407.167,4.12216,-0.137026,0.0529663,-1.1455,-1.2935,-2.548,-6.88108,0.3593505,1.90754,0.234367,-8.483795,92.7391,83.35,0.35822,-7.93275,0.162401,-0.3105,-0.137,0.308,5.0695,38.9312,9.13,22.465,6.795,254.7875,271.9965,0.492404
2,8.75,406.7705,4.15993,-0.0814935,0.034993,-1.146,-1.295,-2.5565,-1.361375,2.04602,1.904955,0.2622295,-8.41056,92.7522,82.6,0.391198,-7.83162,0.164981,-0.307,-0.1385,0.309,20.632,80.55,20.76,45.86,13.81,256.108,275.291,0.483159
2,9.25,406.726,4.29979,-0.218702,-0.0145982,-1.1485,-1.2895,-2.549,7.348385,3.9044,1.88055,0.2993175,-7.85,92.76515,81.3,0.443237,-7.4104,0.185185,-0.308,-0.1335,0.304,37.4025,132.191,33.82,73.63,21.89,256.44,278.82,0.4938465
2,9.75,406.662,4.332055,-0.445,-0.0356881,-1.1505,-1.2935,-2.5725,15.6323,5.99952,1.97395,0.328227,-7.20449,92.7502,80.4,0.519491,-6.90852,0.195101,-0.304,-0.1295,0.305,56.2865,179.6,47.85,98.35,30.21,257.066,281.979,0.4830325
2,10.25,406.4725,4.537645,-0.5364735,-0.0615229,-1.146,-1.2895,-2.57,29.8492,9.598365,2.16214,0.35211,-6.394,92.7394,78.385,0.575185,-5.85606,0.228795,-0.3,-0.119,0.3125,78.5195,238.8475,61.07,130.55,37.12,259.264,285.49,0.495933
2,10.75,406.3525,4.61037,-0.643282,-0.09075015,-1.15,-1.298,-2.576,46.0267,12.9185,2.33507,0.3980295,-5.656,92.7438,76.255,0.711486,-5.20933,0.2429575,-0.2875,-0.1085,0.3245,97.0761,287.203,73.37,155.337,44.44,258.751,289.087,0.488636
2,11.25,406,4.73026,-0.738838,-0.0569789,-1.146,-1.2955,-2.604,60.6811,12.4133,2.49651,0.4407935,-4.961,92.7133,74.535,0.850606,-4.47346,0.245363,-0.2805,-0.0965,0.336,114.679,341.975,82.7,179.75,48.64,257.513,291.991,0.4886305
2,11.75,405.704,4.414325,-0.777513,-0.04973635,-1.145,-1.2905,-2.584,70.9973,12.0267,2.66007,0.453791,-4.51,92.7,72.465,0.943829,-4.06957,0.259281,-0.271,-0.077,0.344,125.348,344.296,88.8,191.25,52.225,257.213,294.921,0.4872355
2,12.25,405.153,4.62654,-0.812116,-0.059826,-1.1485,-1.291,-2.6245,73.8997,12.1588,2.600215,0.464272,-4.2685,92.7,71.803,1.023575,-3.42484,0.2618355,-0.259,-0.0685,0.362,127.6,362.1595,88.4,203.4625,51.12,254.349,296.568,0.458483
2,12.75,404.8635,4.693935,-0.8518875,-0.0354018,-1.157,-1.2875,-2.5535,78.6779,12.5401,2.71534,0.480156,-3.98298,92.6829,70.165,1.06149,-3.19119,0.260152,-0.247,-0.0555,0.373,127.133,352.955,88.1,202,50.035,253.68,298.305,0.4553235
2,13.25,404.587,4.64473,-0.811153,-0.0300473,-1.143,-1.293,-2.569,77.7626,12.5151,2.772405,0.45818,-3.643,92.66435,68.43,1.16358,-2.922295,0.245369,-0.2415,-0.0415,0.388,127.2215,373.85,82.3,216.762,46.66,254.4035,299.2685,0.455698
2,13.75,403.8825,4.63434,-0.81,-0.0299494,-1.1475,-1.2975,-2.648,73.527,12.5669,2.681505,0.460549,-3.323,92.63765,67.188,1.21671,-2.64255,0.248073,-0.226,-0.0305,0.4025,118.488,380.259,77.06,204.6,44.09,254.787,299.824,0.451477
2,14.25,403.206,4.69443,-0.648126,-0.03874425,-1.1445,-1.297,-2.626,63.9144,11.8458,2.672645,0.45432,-3.121,92.6412,66.63,1.24895,-2.43717,0.2164915,-0.216,-0.021,0.4055,97.8385,326.8665,65.11,178.2,38.755,257.409,301.084,0.448876
2,14.75,402.8245,4.73821,-0.5685785,-0.0327132,-1.1585,-1.293,-2.63225,47.6208,10.5076,2.60831,0.445252,-3.01587,92.6332,65.255,1.29995,-2.21062,0.18451,-0.205,-0.0135,0.425,71.783,264.905,53.065,144.657,31.24,259.023,301.1035,0.449958
2,15.25,403.8275,4.74641,-0.6,-0.0254953,-1.1595,-1.2875,-2.6185,32.0198,8.877715,2.70171,0.433577,-2.98,92.6351,66.3493,1.29245,-2.278035,0.154604,-0.1925,-0.0065,0.437,45.8165,226.1,44.29,118.75,26.085,255.078,300.194,0.446945
2,15.75,403.0015,4.82595,-0.488921,-0.005653285,-1.1555,-1.291,-2.61525,19.3298,6.35541,2.54322,0.404196,-3.123865,92.6365,66.79,1.262505,-2.2904,0.129257,-0.1855,-0.004,0.445,20.2215,155.55,30.315,80.2,19.375,255.685,298.294,0.448105
2,16.25,403.178,4.90564,-0.417507,0.0146059,-1.1625,-1.2895,-2.5565,3.71675,4.8172,2.39625,0.358455,-3.135,92.6391,68.355,1.18077,-2.294395,0.114701,-0.189,-0.006,0.443,1.1495,84.0641,17.79,45.06,11.49,254.239,296.2295,0.453437
2,16.75,403.5575,4.85596,-0.1980985,0.0143741,-1.162,-1.297,-2.5985,-2.79921,2.677115,2.26835,0.30605,-3.426,92.64935,71.29,1.06837,-2.417555,0.119175,-0.1895,-0.0095,0.438,-18.6476,32.72,5.088,16.68,4.7735,253.512,294.125,0.460103
2,17.25,403.9605,4.84552,-0.1181505,0.00865642,-1.161,-1.297,-2.64075,-7.71093,1.6104,2.24486,0.275593,-3.448,92.6471,72.51165,0.973871,-2.466805,0.1506765,-0.195,-0.013,0.435,-37.8148,4.826645,0,2.3305,1.544,250.924,291.8745,0.499954
2,17.75,403.8055,4.79169,-0.0421442,0.0283179,-1.1525,-1.296,-2.684,-9.77529,0.7694115,2.279,0.24996,-3.66244,92.627,74.03,0.887694,-2.84874,0.167972,-0.2035,-0.0205,0.426,-43.6715,0.38214,0,0,0.809375,248.432,288.456,0.504134
2,18.25,403.447,4.725735,-0.0330995,0.042487,-1.1525,-1.293,-2.6425,-11.212,0.454234,2.292895,0.241047,-3.94253,92.63325,75.575,0.800447,-3.098135,0.174766,-0.208,-0.029,0.4225,-42.216,0,0,0,0.603,250.6345,286.5335,0.504205
2,18.75,403.828,4.638165,-0.0380252,0.052825,-1.153,-1.295,-2.64,-11.4699,1.43372,2.25388,0.237016,-4.229075,92.6457,76.3,0.748818,-3.47149,0.176423,-0.215,-0.034,0.4145,-44.7125,0,0,0,0.59,247.299,284.0625,0.503017
2,19.25,404.65,4.69784,-0.0133278,0.0441128,-1.1535,-1.2925,-2.6205,-10.4858,0.97941,2.115245,0.222593,-4.578405,92.6631,76.945,0.707608,-3.73623,0.1836305,-0.226,-0.045,0.405,-41.6489,0,0,0,0.591,251.276,284.0215,0.501386
2,19.75,404.881,4.73088,-0.0409709,0.0602681,-1.155,-1.291,-2.588,-10.115,0.417554,2.12734,0.231178,-4.863,92.6612,77.795,0.64472,-3.94883,0.189563,-0.231,-0.055,0.392,-43.665,0,0,0,0.56,251.684,282.178,0.5002485
2,20.25,405.032,4.62891,-0.0135917,0.0588743,-1.155,-1.2905,-2.6005,-9.52516,1.25767,2.081,0.233192,-5.122,92.669,78.93,0.608145,-4.29232,0.191767,-0.24,-0.066,0.385,-44.4382,0,0,0,0.559,250.2445,281.26,0.4989575
2,20.75,405.315,4.622655,-0.0574309,0.0513423,-1.155,-1.2905,-2.616,-9.14352,1.13866,2.117945,0.246414,-5.508525,92.6699,79.99,0.565248,-4.583605,0.187044,-0.249,-0.076,0.379,-41.179,0,0,0,0.5826875,251.108,280.229,0.500653
2,21.25,405.2255,4.70582,-0.0518241,0.0534719,-1.1535,-1.294,-2.6325,-10.59215,0.180259,2.014565,0.207126,-5.6425,92.6913,80.9,0.555767,-4.72966,0.1817195,-0.251,-0.081,0.371,-40.4245,0,0,0,0.576,252.5205,279.9205,0.5005335
2,21.75,405.2285,4.69836,-0.064693,0.0237375,-1.1605,-1.288,-2.6425,-10.8423,0.338958,2.04943,0.224115,-5.85368,92.70345,81.15,0.5343105,-4.963365,0.1899345,-0.259,-0.083,0.3655,-33.919,0,0,0,0.536125,254.525,279.753,0.4985325
2,22.25,405.559,4.556655,-0.0263052,0.0448742,-1.153,-1.291,-2.628,-10.852,1.21007,2.026365,0.210974,-6.02239,92.71125,80.9,0.5185525,-5.13372,0.1817435,-0.2655,-0.09,0.3605,-32.1775,0,0,0,0.563,256.213,279.164,0.498357
2,22.75,405.9685,4.471915,-0.04,0.0468639,-1.146,-1.2945,-2.5895,-11.3131,0.3367105,1.98743,0.221025,-6.16612,92.72215,81.75,0.496677,-5.49059,0.187615,-0.269,-0.105,0.355,-31.7065,0,0,0,0.563,257.432,279.17,0.4986165
