DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,TA,RH
3,14.75,-0.04785,69.7548,82.3603,-0.1653535,3.4272525,0.329149,7.8562825,409.942,4.84683,1.3236,1.61571,0.580246,0.4526975,664.4406,111.3611,312.025377775,361.038572075,1551,9.38,74.36
3,15.25,-0.0324,58.14125,76.2273,0.17557475,3.475525,0.33819875,7.6591825,409.69325,4.86136,1.416115,1.6181775,0.59718575,0.41463,582.6458,106.4471,312.90432905,361.1727458,1351,9.52,71.71
3,15.75,-0.0367,55.303775,69.9078,0.199606,3.4559625,0.3529085,7.4699475,410.9205,5.164405,1.3891175,1.634745,0.5927265,0.399596,508.2583,101.86,313.501725275,360.381346225,1177,8.98,73.92
3,16.25,-0.0347,50.4599,70.39105,0.0241,3.17457,0.339874,6.72387,410.686,5.098695,1.30155,1.44946,0.570995,0.367648,422.3206,95.84299,316.43569555,358.32036915,1013,8.74,72.92
3,16.75,-0.0267,36.1222,52.91235,0.298962,3.07859,0.333849,6.58913,410.778,4.865845,1.32702,1.3769,0.560213,0.314703,327.6883,88.41921,318.7546937,356.11872185,787.1,8.84,74.8
3,17.25,-0.0271,23.6536,53.59325,0.256918,2.89846,0.308465,6.6696,410.52,5.06046,1.28888,1.32047,0.52494,0.255156,233.0012,83.99764,318.660677175,352.823131575,562.3,8.6,76.55
3,17.75,-0.022,16.3387,40.6761,0.576693,2.58804,0.261705,6.66916,410.786,4.864345,1.12736,1.2059,0.468954,0.246964,143.7743,62.38082,320.8828415,349.046247525,302.4,8.53,74.51
3,18.25,-0.00889,11.9135,27.68535,0.801299,2.26631,0.255142,6.50365,409.912,4.545785,0.981899,1.01417,0.441811,0.306312,71.23694,30.59122,319.083187475,345.11404975,151,7.788,72.26
3,18.75,-0.00788,5.96273,24.08325,1.001,2.01813,0.20411,4.62142,410.018,4.4603,0.981743,0.890718,0.422824,0.309762,12.29448,4.931341,314.998945125,340.84757465,40.59,6.873,73.93
3,19.25,0.00312,4.51243,17.46785,0.736814,1.90605,0.216354,4.71411,410.339,4.351015,0.932821,0.891561,0.432061,0.329909,-0.2337404,2.251584,312.65146775,338.956176725,3.009,6.568,78.39
3,19.75,0.00515,5.61316,16.7495,0.60156,1.90162,0.222363,4.74389,410.802,4.182255,0.9603,0.867331,0.422371,0.357456,-0.7032461,2.42774,308.447693775,338.3513875,0.035,6.19,80.1
3,20.25,0.00252,1.7801,12.5644,1.00457,1.94222,0.205483,4.80173,411.492,4.18366,0.953439,0.854955,0.404272,0.343451,-0.793746475,2.605808,309.1447836,338.6379535,0.02325,5.8015,81.8
3,20.75,0.00372,2.63533,14.613825,0.8852065,1.68737,0.199655,4.81042,412.57975,4.2920525,0.918466,0.829992,0.384644,0.276698,-0.703627325,2.58219875,319.2778306,337.3478025,0.025,5.93625,83.15
3,21.25,0.00319,2.72437,12.66375,1.0386275,2.10504,0.23048,4.71435,413.9915,4.372505,0.887333,0.985671,0.395949,0.295675,-0.536363325,2.54889725,327.1779786,336.1587813,0.0605,5.271,85.85
3,21.75,0.00682,3.39959,12.6261,1.060725,1.94889,0.239832,4.96857,414.269,4.325445,0.85267,0.863685,0.410649,0.262392,-0.485210375,2.651833,338.1824338,336.0960839,0.079,5.37225,88.525
3,22.25,0.00207,3.83257,12.0815,0.9363315,1.99745,0.258951,5.09263,408.5225,4.507755,0.886865,0.89274,0.414229,0.22853,-0.48925305,2.40475075,329.0495528,337.2151189,0.04725,5.18025,89.225
3,22.75,0.00519,0.606283,14.300675,1.0385365,1.97294,0.228761,4.9552,413.584,4.94991,0.934776,0.992372,0.379747,0.319433,-0.735809575,2.8927085,332.899511,335.0970576,0.06725,5.274,90.875
3,23.25,0.00635,1.51644,15.9574,0.905467,1.94076,0.242304,4.76044,414.10625,4.53744,1.01058,1.06322,0.430374,0.305922,-0.716665625,2.851801,329.3226305,334.5092686,0.09175,5.44875,91.175
3,23.75,0.00582,2.92513,9.832655,0.81685125,2.17058,0.23316,4.66038,413.61,4.2086,0.977889,1.06468,0.443114,0.310134,-0.458067,3.0553125,318.7612023,334.6174194,0.09925,5.28875,91.6
4,0.25,0.0034825,1.352625,18.1585,1.28671,1.76861,0.25335025,7.71864,432.167,7.32451,0.89375175,0.89164475,0.3980225,0.236886,-0.550130425,2.37221575,340.82195375,360.49968065,0.18575,8.272,91.25
4,0.75,0.00283,4.471385,12.76975,0.812467,1.838195,0.22850125,7.797095,436.452,7.8019125,0.827588,0.75701225,0.36716475,0.25729275,-0.461133825,2.2035945,339.253391225,363.781347225,0.24875,8.25,90.775
4,1.25,0.0038925,3.5238225,12.3019,1.01604,1.85851,0.20405575,7.0158925,432.957,7.79752,0.89765425,0.82318575,0.3850345,0.2472985,-0.526749525,2.2699425,342.3511967,363.694790175,0.22725,8.32,91.55
4,1.75,0.00288,1.96426,13.54195,1.2874075,1.8509525,0.23818075,6.78988,434.832,7.9325425,0.81414475,0.847989,0.397575,0.24572,-0.330661575,2.34435225,346.938580225,362.05277525,0.31025,8.0495,93.3
4,2.25,0.004785,1.08604,15.94425,1.29245,1.7695275,0.23786,7.195275,434.574,7.8624225,0.81320525,0.802655,0.406321,0.26163,-0.3585983,2.2556435,348.3974642,360.606525225,0.291,8.1645,93.8
4,2.75,0.008665,4.2711525,11.3129,0.94800825,1.766485,0.245026,6.6722525,436.5615,7.305165,0.90513475,0.825991,0.3992555,0.26705625,-0.34987865,2.3059805,354.652937075,362.210909725,0.23275,7.8235,94
4,3.25,0.00336,1.7463325,12.72815,1.028315,1.820995,0.255318,7.206955,441.02225,7.471215,0.890245,0.8337265,0.38932475,0.21932525,-0.4587112,2.158563,348.658151825,360.646037,0.24225,7.63475,94.475
4,3.75,0.0038225,2.1152175,19.4,1.66982,1.847405,0.232133,7.6954225,437.816,7.013595,0.8505825,0.8785265,0.41144175,0.221653,-0.55913105,2.19599225,343.608914825,358.495767375,0.205,7.52775,94.7
4,4.25,0.0029775,2.046825,17.666,1.71581,1.5040825,0.26573875,7.69563,433.252,6.50846,0.8398025,0.921747,0.3508035,0.242125,-0.439228925,2.15514325,342.848046225,358.655826325,0.16725,7.292,94.05
4,4.75,0.0141,2.655985,16.6987,1.4138325,1.5748825,0.232762,6.8918175,439.007,6.40977,0.7712235,0.78934725,0.372067,0.2452795,-0.497180025,2.11055725,342.963932275,358.63840195,0.19925,7.05725,93.8
4,5.25,0.00505,1.10095,10.2633,1.35683,1.5769575,0.205388,7.74606,431.08825,6.30679,0.80067525,0.721849,0.353526,0.2202,-0.3121164,2.22946675,352.198561825,367.51779225,0.21225,7.0865,93.975
4,5.75,0.00365,2.62358,11.9358,1.24046,1.57644,0.20896025,7.33759,438.7775,6.80658,0.79178425,0.7137455,0.3559825,0.2634875,0.333014475,2.15476575,351.562177275,363.744051275,2.8295,7.23775,92.975
4,6.25,0.00545,4.84906,15.152525,1.526705,1.63,0.230627,7.53766,450.29025,7.312325,0.835261,0.87783,0.379293,0.315267,11.32897,3.66570625,349.04636375,367.691463425,29.7675,6.78275,93.1
4,6.75,0.00248,9.91065,22.708575,0.81752075,1.79902,0.229336,8.11814,447.8,7.0063925,0.93867,0.802053,0.370731,0.457003,50.306205,9.29661425,348.44004035,362.6582221,113.675,6.69125,92.15
4,7.25,0.006315,14.1755,29.291725,0.74998225,2.0135625,0.30525475,8.55497,437.045,7.14721,1.080685,1.0150445,0.51636475,0.541987,143.1064,18.5166625,355.055266875,368.21283125,293.925,7.11925,91.55
4,7.75,0.0415,18.4633,35.0912,0.338661,2.5595975,0.316119,9.52057,422.641,7.1904025,1.17385,1.2323475,0.583873,0.374272,240.7409,29.08954,355.999510525,369.35804925,473.55,7.47875,91.75
4,8.25,0.0274,25.3395,41.4244,0.142562,2.6160275,0.3353755,9.9442425,419.9095,7.290025,1.27641,1.36931,0.61276225,0.4796525,341.0412,42.2690325,345.14691055,370.98210955,696.625,8.2425,88.975
4,8.75,0.0217,38.6488,51.8372,0.16365,2.94824,0.344629,10.7634,415.118,6.7259675,1.3824,1.43239,0.644703,0.484134,434.860375,51.537315,348.4504475,374.535550625,929.25,8.895,87.9
4,9.25,0.0174,53.9834,63.88265,0.157657,2.99218,0.388843,11.0026,415.6805,6.84507,1.4297,1.61461,0.682014,0.47711225,532.329275,62.4628425,345.66984415,376.612942,1155.25,10.045,85.2
4,9.75,0.04225,71.2678,79.21525,-0.0786,3.13815,0.40724875,11.7355,415.56975,6.4529025,1.419225,1.68695,0.66032825,0.492503,606.6173,68.8201325,327.9524254,382.37054065,1321.75,10.585,84
4,10.25,0.0722,76.2281,79.357,-0.3184065,3.33976,0.372772,11.969725,415.30175,6.79137,1.3779775,1.659285,0.60931125,0.528625,701.6685,82.67808,336.9786679,384.756734875,1567.75,11.305,80.05
4,10.75,-0.031325,83.420825,96.76355,-0.35324675,3.34065,0.34737175,11.7971,414.44825,6.6911275,1.4179925,1.7273875,0.63425175,0.586161,751.648075,88.7313125,337.4639198,389.3379606,1682.75,12.1075,78.12
4,11.25,0.017875,89.3133,104.09975,-0.629888,3.40863,0.4044255,11.8443,414.582,6.268475,1.4659675,1.7707675,0.640694,0.65275525,786.69165,91.5961825,338.30881805,391.5567125,1844.25,13.1675,76.6575
4,11.75,-0.025425,97.807325,132.34975,-0.7005465,3.680485,0.33879425,11.843025,414.892,6.67144,1.4744675,1.7756125,0.66408225,0.6058905,840.641525,102.6059475,339.29884575,393.84875875,1876.5,14.02,74.38
4,12.25,-0.0332,104.4835,132.33125,-0.6871955,3.6704375,0.371719,12.42775,414.6035,6.182465,1.514125,1.81738,0.65569,0.624036,880.425425,112.34525,336.542589,396.88946205,1961,14.0475,72.8625
4,12.75,-0.02245,121.2675,143.4705,-0.9263855,3.69035,0.3824415,12.733875,412.7905,6.204685,1.50988,1.8534675,0.660446,0.6480965,882.752775,113.074925,342.2657752,398.0186042,2004,14.335,71.94
4,13.25,-0.0174,104.96,152.33425,-0.5459785,3.6012,0.367668,12.2836,412.3565,6.4214125,1.46154,1.77852,0.644635,0.5938505,871.020425,117.027125,346.9851304,396.8409422,1983,15.08,68.335
4,13.75,-0.0412,97.4387,137.329,-0.65660225,3.70289,0.37163,12.6111,412.39525,6.378225,1.58167,1.82615,0.61576,0.567225,810.515675,114.4503,345.0906888,396.54092275,1930.25,16.0275,66.41
4,14.25,-0.0313,94.8447,130.71875,-0.6627565,3.68842,0.341769,12.7747,412.7505,6.273145,1.43035,1.72061,0.642286,0.584942,773.039675,111.61255,352.58513775,396.52316735,1844.25,16.0625,64.99
4,14.75,-0.0561,90.326675,136.759,-0.705938,3.2315575,0.3681655,13.056075,412.354,5.94069,1.4277825,1.7933325,0.6299785,0.55970375,731.53445,106.58275,334.928233875,400.347143,1743.5,15.765,66.695
4,15.25,-0.0338,77.146925,122.955,-0.587879,3.3233525,0.31657025,12.871875,412.455,5.902125,1.4067575,1.6610825,0.582401,0.505549,669.57065,102.19725,336.08895215,400.1462264,1611,15.725,70.635
4,15.75,-0.055925,69.235475,119.89025,-0.350368,3.2578525,0.34047525,12.8028,413.229,6.048285,1.340835,1.6592925,0.5957445,0.43913325,611.79825,98.710045,333.812538675,403.137830925,1483,15.025,70.275
4,16.25,-0.02695,57.420875,110.486,-0.504131,3.102005,0.33663125,12.456575,413.059,6.7474,1.424845,1.5568325,0.6171385,0.3994805,520.4745,94.87543,331.328840875,400.051296875,1275,15.04,69.455
4,16.75,-0.023725,47.887025,94.138,-0.18904275,2.9951925,0.31036325,12.4436,412.95875,7.28218,1.2525475,1.42495,0.5567655,0.3415905,440.6543,90.773265,336.332750925,398.512655675,1108,14.74,67.595
4,17.25,-0.01835,42.566725,71.5522,0.202729,2.7308725,0.275091,12.47325,411.389,6.18362,1.16122,1.33254,0.5058415,0.30165125,334.499425,82.4464375,339.677983625,395.850920375,784.5,14.65,70.3325
4,17.75,-0.017325,24.6425,63.708475,0.319537,2.37212,0.3016575,12.1478,413.094,6.400365,1.1357775,1.171475,0.50640475,0.25195275,235.440575,62.8027225,342.09544135,392.357464175,333.125,14.4,73.2025
4,18.25,-0.0037725,15.9585,44.042175,0.429947,2.1848925,0.281564,11.89045,413.89,5.874565,1.0583025,1.05615,0.47195825,0.24373425,153.642675,47.3310925,344.71832345,383.90414165,315.3,14.26,74.7
4,18.75,0.00763,11.26335,28.6757,0.827943,1.740185,0.27434375,11.57105,415.39,6.13675,0.848982,0.937398,0.4012995,0.298459,72.81809,27.43271,331.11094835,379.65771585,175.8,13.6175,80.86
4,19.25,0.0017,6.635045,24.960275,1.12298,1.76938,0.221313,10.49155,416.723,6.67607,0.725738,0.770294,0.352901,0.5345595,16.0343425,5.3670335,329.393557175,372.501528825,47.195,13.01,82.85
4,19.75,0.00384,7.51441,16.8019,0.890438,1.6314025,0.198002,9.7876,422.141,6.19719,0.759229,0.722439,0.335581,0.433966,0.165385575,2.01354875,332.47690665,369.01782255,5.38775,12.1575,84.3
4,20.25,0.00307,3.17143,20.4523,1.11612,1.4710875,0.221838,9.271195,421.92,6.27117,0.735011,0.731969,0.321441,0.397497,-0.595751625,1.97789275,330.66945665,365.912698425,0.17325,10.7975,86.5
4,20.75,0.005855,4.86396,12.56285,0.96774,1.402575,0.2090975,8.839775,423.797,7.56197,0.8034645,0.6878215,0.3358785,0.3869415,-0.45238325,2.174644,339.7264254,366.8951998,0.0385,10.515,87.4
4,21.25,0.004365,3.0833,9.1692675,1.26195,1.28263,0.198673,8.7398775,422.477,7.485715,0.694022,0.6957285,0.298879,0.308986,-0.4693392,2.278305,348.1183478,366.336125925,0.053,9.985,87.45
4,21.75,0.006015,2.41203,11.79605,1.4915625,1.221895,0.197097,8.46466,428.275,7.462785,0.6961005,0.649332,0.290536,0.290279,-0.59481065,2.1801445,348.3509566,365.4754382,0.059,9.96,87.9
4,22.25,0.011335,1.37267,11.59335,0.992287,1.3673825,0.192883,8.49296,424.70175,6.92212,0.77575025,0.7171245,0.3189285,0.290877,-0.55101725,2.565975,349.118705875,362.268284,0.0665,9.525,88.4
4,22.75,0.00344,3.0379525,11.7006,0.7995395,1.584725,0.18522,8.286445,429.835,6.146145,0.7380125,0.724698,0.3475755,0.28983275,-0.5494122,2.6852365,351.6389411,362.0639152,0.0725,9.365,89.2
4,23.25,0.0112,1.171805,17.1125,1.1557175,1.410255,0.205483,8.38624,427.46,7.82327,0.8021705,0.659604,0.3088155,0.2567465,-0.742648,2.6430925,351.4925059,363.002975,0.0915,9.045,89.8
4,23.75,0.00341,3.62452,14.101925,1.5371725,1.91589,0.2217135,8.82967,429.316,7.8109525,0.9112305,0.868242,0.382328,0.28132625,-0.51754665,2.5542145,349.6108606,363.7861351,0.1655,8.585,90.7
5,0.25,0.0059125,1.4082525,18.68735,3.10451,0.98618025,0.19283575,18.60315,476.225,14.9556,0.65869025,0.5589045,0.2902225,0.329942,-0.5637608,2.713929,390.7674281,413.9223094,0.486,15.36,93.8
5,0.75,0.00561,2.4447325,20.1739,2.826925,1.10305,0.162913,18.72015,473.4875,15.082725,0.6947495,0.58858675,0.29580925,0.353234,-0.4534678,2.7403375,392.2594681,412.2761268,0.4985,15.12,94.1
5,1.25,0.00563,2.30652,27.227325,3.12164,1.1321825,0.1678215,18.8791,469.494,15.156775,0.6520455,0.63109475,0.2873565,0.323481,-0.42086405,2.713726,394.8907592,414.48631735,0.5365,14.73,94.5
5,1.75,0.00728,2.10928,19.9896,3.24061,1.15266,0.168294,18.8001,475.772,16.24385,0.636583,0.613969,0.265884,0.339769,-0.25333635,2.726704,392.475023575,410.84463585,0.6035,15.25,94.55
5,2.25,0.00506,2.5527,18.30755,2.712375,1.061005,0.1678655,18.376875,469.35575,15.7837,0.548642,0.546628,0.262561,0.306987,-0.4092785,2.788897,394.8223078,411.4353452,0.599,15.345,94.65
5,2.75,0.0044375,2.31884,17.1196,2.575545,0.9653455,0.181295,18.3062,479.007,14.6306,0.56211725,0.550214,0.24280075,0.33512025,-0.38063325,2.769727,394.1537626,410.76492205,0.6205,15.245,94.95
5,3.25,0.0050675,1.79083,15.8576,2.63449,0.8305295,0.164017,18.20935,469.021,16.3129,0.62640775,0.585192,0.259462,0.296068,-0.3770444,2.5339325,395.306196,409.5051102,0.638,15.02,95.2
5,3.75,0.0034625,1.7439175,18.781125,3.05568,0.9112545,0.16756675,18.155675,469.037,15.887875,0.680727,0.590632,0.27087,0.314663,-0.2346295,2.732615,396.0940878,409.7391988,0.653,14.895,95.2
5,4.25,0.00429,1.27392,19.6146,3.439205,1.13922,0.164807,17.8277,469.485,16.5737,0.628923,0.610624,0.290051,0.313771,-0.2674055,2.589299,396.667402825,408.513909375,0.6725,14.55,95.45
5,4.75,0.00555,1.42874,18.7919,2.871385,1.04425,0.164346,17.75,469.86125,16.70055,0.599239,0.636516,0.300356,0.24873825,-0.18298155,2.685095,397.053405075,407.7773539,0.776,14.685,95.7
5,5.25,0.0051375,1.8110125,17.46305,2.0897075,1.14039,0.16548475,17.5777,476.439,16.66585,0.7056855,0.636328,0.2651035,0.27751725,1.0383317,2.766064,399.00753435,407.01783145,5.5795,14.485,95.75
5,5.75,0.0046175,2.16799,26.995325,2.561415,1.3201,0.186253,17.47135,492.0595,16.070875,0.7452535,0.646148,0.31950275,0.3608995,15.32557,4.333094,395.5833853,406.8771587,40.87,14.5,95.9
5,6.25,0.0069625,7.9479925,37.1494,3.3685675,1.2011525,0.1993305,18.0182,508.6135,17.418075,0.70365225,0.62975275,0.307281,0.631698,60.502205,9.452234,397.3421479,412.5315037,156.85,14.705,95.9
5,6.75,0.0052,10.56135,36.93385,3.2711225,1.3016475,0.215152,19.350325,499.419,16.54705,0.78109175,0.6882825,0.30619,0.490365,143.2447,19.75581,397.0769375,413.4329761,342.9,14.89,95.35
5,7.25,0.015825,19.9324,49.51145,0.80087325,1.458485,0.24672475,19.652025,465.5905,17.15285,0.82117425,0.827002,0.36521525,0.5049375,241.92155,29.002775,395.1273387,414.3078896,550.85,15.655,93.1
5,7.75,-0.00274,26.7572,58.7355,0.765461,1.88428,0.297977,21.0081,439.444,17.708525,0.984534,0.985084,0.468113,0.455115,334.1154,42.318915,397.339834625,419.3797812,790.35,16.91,91.7
5,8.25,0.0149,29.236975,66.9576,0.369263,1.95078,0.312121,21.888125,431.878,17.0339,1.0471375,1.1302675,0.49800725,0.47089,420.4553,51.482295,397.2052429,423.3300829,1045.5,18.315,88.8
5,8.75,0.02555,42.1223,75.586425,0.10335125,2.3325775,0.36919975,22.9113,427.903,16.345175,1.140935,1.27057,0.526631,0.50785525,511.15665,56.785885,394.1828641,428.34215125,1262.5,19.16,86.8
5,9.25,0.011875,59.12105,93.71045,-0.0386,2.2290725,0.33410675,23.0319,425.44,16.4645,1.221115,1.269785,0.52677,0.519329,593.1348,63.7692,397.1093131,432.9015611,1445.5,20.09,85.25
5,9.75,0.01362,76.880775,119.166,-0.280912,2.3436725,0.370603,24.274425,422.83025,16.208225,1.21632,1.375195,0.54718075,0.566424,671.07715,71.025175,393.9981558,437.8234909,1610,20.7,84.85
5,10.25,0.0090775,80.018725,128.43775,-0.46470575,2.5424325,0.36027275,24.838975,420.8535,16.381925,1.297845,1.4784525,0.57881875,0.5696205,766.285,80.438125,392.7803471,441.6469853,1831,21.265,83
5,10.75,0.00306,78.184075,150.546,-0.296867,2.6415175,0.3414565,25.35435,420.53725,16.4533,1.31968,1.5586525,0.5821865,0.5850605,818.91125,84.97934,393.4300957,443.6054316,1981,21.25,82.05
5,11.25,0.01995,83.696175,169.697,-0.9200575,2.8009075,0.37191525,25.320975,419.83075,16.5627,1.3313,1.595095,0.562403,0.57017275,841.7988,90.24543,396.7034005,447.2115817,2059,21.505,80.9
5,11.75,0.02815,86.26465,174.5755,-0.52478325,2.9142075,0.367253,25.224675,420.0205,15.9305,1.3505825,1.5763825,0.58207675,0.57746775,888.6514,94.761455,395.8372073,448.0914177,2149,21.835,78.52
5,12.25,-0.0065875,92.1454,195.00425,-0.53510375,3.057355,0.37429925,25.488625,418.8785,15.9845,1.3921,1.5837675,0.60183425,0.60021625,912.84905,98.022385,397.643104,446.9425507,2216.5,22.25,77.355
5,12.75,-0.0067475,90.368175,191.518,-0.72159025,3.0662325,0.3559475,25.3354,418.84625,16.1481,1.35641,1.632735,0.600859,0.588709,923.485,100.5799,397.0217851,454.3430424,2238,22.125,75.6
5,13.25,-0.03365,89.1178,203.251,-0.681332,3.126245,0.33887425,25.9131,417.91025,16.4389,1.3179875,1.6223275,0.589903,0.57606175,912.02775,99.64584,394.6413245,454.726847975,2198.5,22.08,74.78
5,13.75,-0.030675,100.47715,204.9005,-0.691765,3.20569,0.3089665,25.2541,418.1945,16.4089,1.39421,1.6311025,0.55730075,0.596542,899.7096,103.59985,388.1149742,452.173449,2161.5,22.22,74.46
5,14.25,-0.027,82.0889,205.721,-0.76561125,3.10716,0.341766,26.813,418.7205,16.5424,1.38029,1.59998,0.585913,0.52367075,860.201875,102.25145,389.9777001,453.6563476,2096.5,22.92,73.9975
5,14.75,-0.027325,74.254275,213.96,-0.75009975,2.98139,0.34966075,26.943125,419.5475,16.1411,1.348795,1.634015,0.5804275,0.495381,816.0392,104.29815,394.151714325,454.956044225,1995.5,23.265,74.0225
5,15.25,-0.0132,74.232475,188.16,-0.745523,2.94014,0.33442825,26.80205,419.357,16.366,1.2936425,1.56394,0.577548,0.508152,763.866,102.236125,392.170940575,455.769722025,1862.25,23.4575,73.3075
5,15.75,-0.02945,63.639275,175.81725,-0.660191,2.91953,0.3235215,26.826925,417.66075,16.173625,1.30391,1.524055,0.560534,0.46066,685.672325,97.7487,392.079611325,456.244378675,1686,23.275,73.2125
5,16.25,-0.0235,51.8206,162.469,-0.184647,2.55629,0.3254675,26.7076,418.4,16.6395,1.2529225,1.411755,0.55463825,0.412401,611.43695,93.9010475,395.905765425,452.7626658,1502,23.4075,73.1425
5,16.75,-0.01935,45.658675,148.137,0.04143925,2.6013825,0.3134735,26.6737,419.40825,16.3292,1.1732575,1.345415,0.51171025,0.389324,521.25805,87.1076,400.503354025,452.37966145,1303.5,23.7975,72.3325
5,17.25,0.00306,36.2935,126.87775,0.2288125,2.41445,0.294655,26.0068,419.3085,16.3984,1.1311,1.27108,0.488343,0.31769375,421.5444,80.0786675,401.1846544,450.2699453,1089.75,24.13,71.925
5,17.75,-0.0184,19.1336,108.937,0.48969875,2.23814,0.290255,25.7871,419.192,16.838725,1.05533,1.11614,0.454602,0.268675,327.014275,71.1830575,401.8026907,445.3594089,785.2,24.1825,73.585
5,18.25,-0.00308,11.8389,79.03535,0.538024,2.00005,0.241349,25.3882,420.9195,16.96485,0.956655,0.995091,0.438013,0.235544,237.299175,58.658745,399.7821345,446.037275,472.8,23.3175,74.045
5,18.75,0.00471,5.05478,62.25075,1.67265,1.66224,0.21532,24.9689,423.237,17.4264,0.846146,0.837757,0.361656,0.361112,146.52805,41.88517,398.3529729,444.1992839,380.9,22.2,75.31
5,19.25,0.00471,5.58149,38.2294,1.956375,1.45529,0.179739,24.1772,430.22425,17.7993,0.674244,0.729521,0.302197,0.541753,71.650385,29.2410625,399.0272866,433.1245392,205.4,21.8,74.62
5,19.75,0.0090525,5.53311,26.2554,2.4749375,1.2385075,0.1842325,23.6066,445.3585,18.1172,0.5985815,0.60286375,0.2684385,0.520414,18.15108,6.3597955,397.44269505,431.0778094,60.715,20.2175,77.39
5,20.25,0.00456,3.91882,30.536875,2.250455,1.33422,0.1650025,22.2462,455.2965,18.51095,0.57124625,0.55703775,0.2553595,0.478308,0.12169375,2.427757,403.8249922,431.579363975,8.655,19.0375,82.05
5,20.75,0.0107475,3.8249825,26.109,3.024575,1.0571525,0.1680625,20.91335,467.9905,17.87455,0.555754,0.54443025,0.23653175,0.41782425,-1.1635085,2.48235375,401.123658975,429.368249525,0.30475,18.475,85.125
5,21.25,0.0088275,1.5031875,21.407575,2.93328,1.0419215,0.178455,20.294825,472.252,16.992775,0.56515425,0.51929125,0.2425905,0.4031655,-1.0910105,2.763268,396.721291325,427.985923875,0.11025,17.8825,87.725
5,21.75,0.009255,3.8532475,18.33975,2.19916,0.99843575,0.17809225,20.0219,474.142,17.6221,0.583664,0.5564605,0.25398875,0.3558605,-0.989059,2.82319475,388.426855575,423.990545125,0.128,17.205,89.5
5,22.25,0.0049375,2.40196,18.6783,2.5393225,1.0508175,0.1584775,20.191625,478.032,17.1797,0.5655995,0.56626125,0.27404475,0.373724,-0.763975825,2.95170075,392.644797225,421.0952483,0.2225,16.885,91.4
5,22.75,0.004955,2.601915,17.8136,2.86712,1.1508425,0.1681115,19.8908,480.2085,16.8764,0.65102575,0.597053,0.29488525,0.32345175,-0.8318847,2.79889275,394.6914327,421.540674725,0.281,16.8725,92.75
5,23.25,0.005365,2.256835,19.4598,2.3636425,1.0555425,0.163965,19.7583,481.1395,15.966075,0.668879,0.65506775,0.32061225,0.3038505,-0.8006277,2.93003775,391.094187675,418.4861754,0.354,16.5025,93.325
5,23.75,0.00472,2.6283775,14.019075,2.7646875,1.143845,0.1685235,19.483325,492.611,15.2463,0.65866975,0.662375,0.3132515,0.314597,-0.59053,2.7829485,392.655985975,416.0745883,0.46025,15.8725,93.75
6,0.25,0.00744,1.210835,15.314075,5.08917,0.4469935,0.1563975,22.30705,499.229,18.799275,0.518027,0.445841,0.196545,0.3967155,-0.316417625,2.308799,413.4122364,431.4975932,1.33175,19.4025,94.8
6,0.75,0.0114,1.50037,18.14575,4.4105375,0.5142705,0.159563,22.3736,489.85,18.872125,0.550255,0.4606715,0.213174,0.3865845,-0.226042375,2.46907325,415.1876821,432.1359929,1.412,19.16,95.1
6,1.25,0.00821,0.59680175,15.922075,5.071315,0.58309325,0.156786,22.16615,499.55025,18.853475,0.513772,0.492088,0.22958025,0.327293,-0.3033383,2.491936,415.42072085,431.55312725,1.405,18.8975,95.425
6,1.75,0.007425,0.6740185,21.63745,5.43856,0.60581525,0.17485575,21.9113,493.719,20.6284,0.47840725,0.482231,0.227336,0.328099,-0.3923607,2.33611225,415.6510006,429.9557135,1.404,18.91,95.7
6,2.25,0.0066625,1.328275,15.0093,5.6215025,0.60800475,0.15748,21.71245,497.796,20.4279,0.547836,0.47841875,0.228733,0.32143025,-0.45095395,2.46785675,415.062410125,429.2239845,1.4945,18.7125,95.7
6,2.75,0.010725,0.589259,20.9154,4.9512125,0.65635925,0.15785375,21.4579,490.65925,19.959,0.5267825,0.51672975,0.22265625,0.312959,-0.336463725,2.310635,414.782472775,428.3995145,1.494,18.3925,95.8
6,3.25,0.0059575,0.006156,16.379,4.8848975,0.587678,0.13376275,21.487,493.4845,19.6665,0.5591395,0.49627125,0.22136475,0.346782,-0.200595325,2.408004,414.241671875,428.240643925,1.5295,18.31,95.925
6,3.75,0.00742,0.573415,16.39865,5.1573275,0.6057275,0.16152175,21.548875,448.433,19.64005,0.5489445,0.51063975,0.24497125,0.361495,-0.367757825,2.366332,413.1069048,428.40608105,1.532,18.2725,96
6,4.25,0.0086825,0.183513,23.2403,4.06442,0.66063075,0.161828,21.446625,491.4065,18.6596,0.58041325,0.55324775,0.258643,0.33316275,-0.269546225,2.425144,410.030952775,427.83647095,1.54525,18.115,96.1
6,4.75,0.00505,-0.2564405,20.4157,3.65228,0.7041305,0.1923435,21.2918,505.7415,19.0057,0.6198835,0.56407325,0.284899,0.32124525,0.01894435225,2.56937325,412.579518825,427.17949,1.90625,18.485,96.225
6,5.25,0.0064425,0.679741,15.7862,2.850045,0.71174075,0.1661685,21.585225,505.5385,19.9472,0.57465575,0.56898225,0.260859,0.2916165,5.0395275,3.176182,414.272857925,428.385907875,17.125,18.2025,96.325
