DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_5_2,CO2_1_6_2,CO2_1_6_3
1,5.25,2.14475180264133,5.57139183693488,0.122330385955774,0.722072205357748,-0.026715470643465,3.35095161287805,-1.82769409285725,0.288121989631818,-9.61344747232556,-4.2652233361327,0.508965544566828,1.935,1.57,0.58,0.36,0.16,4.9808,4.547,4.9311,4.9167,5.28145,4.1932,1.7334,101.86895,78.66,1.5327,5.18,6.37,5.375,4.5,6.995,0.5,-2.885,1.76666666666667,0.65,290.2,338.45,311.6,331.1,-0.19,0.13,0.11,0.21,0.13,0.07,-0.09,2.4,0.11,0.62,9.449,9.928,11.453,11.016,12.337,13.645,13.859,15.341,10.8405,11.389,11.7625,12.046,12.0775,12.986,12.5345,13.015,15.2155,11.381,11.3315,12.1365,12.3015,12.684,11.8975,13.778,15.3575,11.354,11.738,11.847,12.463,12.4005,12.741,12.984,13.493,14.168,7.87,9.4805,10.048,10.478,12.492,12.929,15.1435,16.9585,-12.197,-19.389,-15.732,-46.48,5.7863102770936,7.64186381315094,7.77846107241812,7.6646062344599,7.52534920276709,8.69928435472237,8.69920214643677,422.26430574642,429.045128169352,425.963358639141,429.470539274166,425.50003038656,429.38155442124,427.162611938574,430.337285096207,432.158207822108,434.118320143799,431.197712096979
1,5.75,2.16770869058796,5.22735623904344,0.121937689197361,0.918245618233025,0.167724518246727,4.15803901996177,0.307640584142373,0.273744405113581,-8.09731004271537,-2.26930653017173,0.574821629786493,2.01,1.545,0.61,0.365,0.17,4.82445,4.024,4.659,4.561,4.8161,3.98155,1.5794,101.88026,78.825,1.4633,5.145,6.34,5.175,4.46,6.975,0.5,-2.695,1.73333333333333,0.65,291.7,337.1,311.1,330.3,-0.19,0.13,0.1,0.21,0.13,0.07,-0.15,2.385,0.11,0.64,9.44,10.05,11.438,11.0295,12.317,13.644,13.852,15.3485,10.7685,11.373,11.749,12.0455,12.0495,12.977,12.5505,12.972,15.212,11.3905,11.349,12.129,12.2965,12.679,11.901,13.7765,15.3635,11.347,11.741,11.826,12.468,12.388,12.717,12.968,13.479,14.171,7.902,9.4715,9.993,10.496,12.495,12.924,15.1395,16.956,-12.2005,-19.748,-15.6295,-43.26,6.00870097641998,7.62779516322824,7.70002335668913,7.70739067229325,7.48341891504447,9.13862781490784,8.44471882839052,422.379518586177,429.535890184533,427.70797694298,429.693945913926,426.553695605003,429.978230357461,430.404523396897,430.445723088035,431.6358241033,434.504034149686,427.203729097534
1,6.25,2.15417501285223,4.95004766740738,0.121361161852721,0.90817639644386,0.277094224044347,4.32845065483751,-1.72953063636361,0.255161852198014,-10.2139186826527,-2.60395820362702,0.530450858548915,1.935,1.525,0.56,0.375,0.17,4.5021,3.9145,4.4679,4.3786,4.7085,3.7057,1.7294,101.886195,80.95,1.4097,5.075,6.19,5.23,4.03,6.92,0.4,-2.515,1.7,0.635,294.7,335.8,310.4,329.1,-0.19,0.13,0.1,0.21,0.13,0.07,-0.14,2.35,0.11,0.63,9.441,10.032,11.432,11.002,12.315,13.644,13.843,15.3445,10.7805,11.358,11.722,12.0285,12.06,12.913,12.553,12.996,15.211,11.3645,11.345,12.117,12.283,12.656,11.905,13.7755,15.376,11.325,11.71,11.803,12.47,12.3825,12.718,12.936,13.479,14.149,7.801,9.459,10.019,10.514,12.496,12.918,15.137,16.9535,-12.689,-20.4555,-16.3715,-38.22,5.72288783529144,7.46856373961059,7.71445016572787,7.60112514508161,7.49402190797315,8.57939971275461,8.2268630647072,422.688632351792,429.542835762034,425.34100211238,429.163290751571,425.104098561902,429.65165974745,427.090217596818,430.504537521709,430.894023742565,433.136617026853,429.512409834119
1,6.75,2.19302216835488,4.74100094266621,0.109019147015345,0.86036917906363,-0.128078495431823,3.17593051068534,-5.39658703629473,0.271324474219556,-8.77936090990751,-2.60194554219281,0.558033142530707,1.97,1.585,0.62,0.385,0.16,4.4036,3.729,4.41935,4.28355,4.71255,3.7653,1.5285,101.886205,81.18,1.4126,4.605,5.77,4.78,3.83,6.89,0.5,-2.645,1.6,0.605,294.2,334.8,307.6,329.1,-0.19,0.13,0.105,0.21,0.13,0.07,-0.16,2.3,0.11,0.64,9.41,10.014,11.4,10.989,12.306,13.643,13.842,15.3405,10.7565,11.335,11.714,12.01,12.048,12.874,12.542,13.001,15.216,11.334,11.3485,12.111,12.263,12.6625,11.9065,13.773,15.3775,11.35,11.692,11.776,12.479,12.371,12.716,12.934,13.459,14.161,7.718,9.449,10.041,10.532,12.498,12.914,15.134,16.951,-12.567,-20.133,-16.687,-42.95,5.58253423252629,7.55136102818295,7.72240994769708,7.91813144303564,7.44427024681833,8.96869055048959,8.35597405305388,423.374787046038,428.831682988972,425.10592436835,429.001281868681,424.796820189889,429.223896693394,424.633330970482,430.642417096747,431.095764902136,433.639209468265,430.429110792613
1,7.25,2.21731660868214,4.54499269978871,0.123154404491791,0.939647159818658,0.0382987178312218,3.55232601389621,-1.85343672587577,0.255069658566797,-8.12712999831991,-1.93505051559995,0.525462571216244,1.96,1.525,0.59,0.36,0.17,4.13965,3.4365,4.34115,4.151,4.56225,3.54955,1.3748,101.91615,81.71,1.38635,4.505,6.15,4.505,3.66,6.855,0.5,-2.495,2.25,0.59,295,334.85,308,328.5,-0.16,0.16,0.125,0.22,0.14,0.08,-0.15,2.315,0.12,0.64,9.354,10.041,11.396,10.987,12.277,13.593,13.7845,15.335,10.724,11.337,11.7025,12.0265,12.0465,12.871,12.5495,12.954,15.2305,11.329,11.3605,12.1255,12.2635,12.631,11.9075,13.7705,15.364,11.305,11.683,11.77,12.457,12.36,12.692,12.93,13.466,14.157,7.688,9.406,10.002,10.551,12.4955,12.908,15.132,16.949,-12.811,-19.986,-17.546,-38.84,5.47174309733552,7.23793662933294,7.34934189039629,7.34479955464447,7.29307735523954,8.89425995227902,8.08228164752291,424.458809723708,429.947221948051,426.794254529443,429.783702598218,426.482886612822,429.794581718445,426.862805331009,430.700823694635,430.976680951382,434.429565837848,429.070884206066
1,7.75,2.23063885950106,4.50375642609509,0.117511143102196,0.795573330596132,0.0124183192690661,3.73197746161621,-1.03592565622072,0.276278239917177,-6.8304636244143,-2.33008143939201,0.544374206508928,2.015,1.605,0.63,0.36,0.16,4.14165,3.2845,4.2435,4.1119,4.4558,3.29325,1.3439,101.94887,81.46,1.4023,4.555,6.2,4.6,3.75,6.95,2.25,0.345,3.7,0.83,293.3,334.25,307.7,328.1,5.315,5.47,5.27,3.92,2.255,2.02,0.08,3.54,1.91,2.05,9.28,9.978,11.383,10.984,12.301,13.64,13.837,15.331,10.665,11.308,11.686,11.9705,12.0225,12.867,12.551,12.994,15.211,11.302,11.343,12.126,12.245,12.617,11.9085,13.7675,15.353,11.281,11.658,11.777,12.487,12.3605,12.676,12.904,13.459,14.129,7.572,9.357,9.963,10.537,12.483,12.904,15.1295,16.946,-13.2155,-19.5765,-17.6715,-35.65,5.51362650530898,7.79931052947745,7.75642583474112,7.79667683994365,7.81106037538177,9.21844894668789,8.53685324687323,423.73998754751,430.279764010589,425.976114720923,429.195574430258,425.457634478971,429.427613435235,429.190634889287,430.316475216261,431.163979348792,434.754571298921,431.816422483417
1,8.25,2.21538409241621,4.22267845113859,0.103779196919849,1.06387529691189,0.0369661599867187,3.93476111299123,-3.3502519621317,0.294352653928807,-8.58058847597059,3.36876931725162,0.546454080571854,1.97,1.605,0.68,0.37,0.165,4.1832,3.341,4.2173,4.1692,4.3433,3.456,1.329,101.97601,82.56,1.4156,4.665,6.42,5.035,4.27,6.995,16.2,24.245,25.6,2.91,306.3,335,309.5,328.9,53.295,51.405,50.55,34.13,18.795,15.43,1.83,13.655,13.84,11.39,9.273,9.968,11.373,10.991,12.296,13.64,13.833,15.3325,10.67,11.306,11.702,11.992,12.02,12.868,12.5495,12.92,15.194,11.277,11.317,12.127,12.259,12.619,11.91,13.7685,15.3595,11.251,11.658,11.789,12.493,12.3435,12.657,12.896,13.431,14.117,7.466,9.307,9.932,10.519,12.468,12.9,15.126,16.943,-12.545,-19.603,-17.722,-10.74,5.60497005065857,7.73890023682823,7.82819312793303,7.9029840084933,7.74371236392027,9.02160151564938,8.34072572987009,423.645993974858,430.566466303652,430.270183969401,429.83589558923,425.691448211445,430.550735007227,431.0671995909,431.002441057217,432.855022887538,435.075925369945,439.188882173209
1,8.75,2.19066572195737,4.1043980369538,0.139058914013546,1.22988119924584,-0.212510397445425,7.39747537980125,-5.46400522921338,0.347270948949582,-1.6843220444957,11.3844792543196,0.598840818937771,2.01,1.69,0.72,0.435,0.195,4.2105,3.43,4.30575,4.2602,4.742,4.0435,2.2145,102.013675,81.96,1.4519,5.37,6.94,5.74,4.82,7.505,31,70.95,71.5,7.4,299.3,338.45,313.1,331.6,149.5,143.87,146.67,78.21,46.83,38.42,5.66,26.415,30.36,24.22,9.293,9.968,11.37,10.998,12.282,13.633,13.83,15.3265,10.678,11.291,11.6785,11.942,12.014,12.919,12.541,12.88,15.2,11.273,11.352,12.052,12.26,12.633,11.911,13.7685,15.3565,11.254,11.65,11.75,12.438,12.3275,12.623,12.893,13.445,14.128,7.387,9.28,9.934,10.49,12.454,12.895,15.1235,16.941,-12.755,-19.598,-17.3725,23.66,5.66817513351517,7.341646187135,7.9037892451392,7.94777588098216,7.32531353057839,8.69962681288025,8.54620607332012,423.907628602187,430.083712630025,428.171124352656,429.845494469402,427.675682577885,429.859042392495,426.615053027409,430.322886034829,430.204681710732,432.837591268368,429.646660050368
1,9.25,2.35536966753596,4.65515356291226,0.210416564485117,1.50471428129658,-0.744013542330062,13.3244012508785,0.761483587175889,0.436995564237855,18.1408758101104,16.9880670111868,0.688562313842649,2.235,1.9,0.85,0.54,0.245,4.4118,4.137,4.47735,4.4622,5.2922,4.7456,3.3717,102.067165,78.2,1.7562,6.565,7.47,6.94,5.55,8.38,45.5,148.025,140.85,14.28,297.8,341.95,315.8,334.9,306.75,300.31,297.435,133.84,80.88,67.4,11.47,42.015,49.83,42.32,9.383,9.967,11.373,11.005,12.265,13.623,13.862,15.3315,10.7055,11.312,11.695,11.96,12.029,12.8965,12.53,12.845,15.2195,11.279,11.352,12.054,12.271,12.656,11.913,13.7685,15.364,11.265,11.661,11.728,12.466,12.3295,12.638,12.902,13.447,14.124,7.39,9.2615,9.94,10.506,12.441,12.891,15.1205,16.938,-12.5475,-18.8325,-16.648,77.73,6.05956845002734,7.51976531395822,8.00177876235206,7.76993669074091,7.74700125346889,9.02348844566463,8.70615789146118,423.627499319562,429.711915619371,427.005028016806,429.909716582244,426.497006070911,429.712531736172,426.987913566147,430.114377406459,429.156130949327,431.383068601916,431.60847794189
1,9.75,2.39692160402164,5.20509273892011,0.257603100329238,1.77379304599229,-0.594543586772122,27.3590925692288,5.94518933298389,0.483515079487934,38.5515529900697,19.2881191274442,0.77287554354368,2.275,2.03,1.01,0.62,0.31,4.8758,5.008,4.9885,4.98155,6.1994,5.91655,4.42295,102.093635,75.835,2.0539,7.36,8.66,8.33,6.88,9.45,63.7,231.995,218.15,21.795,290.4,348.15,319.6,341.2,484.68,457.535,441.32,201.48,110.965,101.65,16.61,74.36,82.57,75.94,9.537,10.068,11.404,11.012,12.269,13.636,13.861,15.3305,10.7935,11.321,11.697,11.994,12.0355,12.921,12.536,12.814,15.2275,11.418,11.361,12.06,12.285,12.651,11.9145,13.769,15.356,11.285,11.692,11.767,12.498,12.344,12.638,12.915,13.432,14.141,7.431,9.2685,9.924,10.522,12.427,12.885,15.118,16.9355,-12.3855,-18.83,-15.748,139.41,6.17848990960638,7.65996963867254,8.14265315221536,8.02903016330129,7.89157900228318,8.69036025700079,8.80660345718888,423.352473164841,428.092257288449,424.527775974548,428.226219760661,424.270902674105,428.009981990571,424.238890714699,427.944607685776,427.859335980192,430.449390032055,424.724343859224
