DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT
4,3.75,-0.117308,-15.658475,-4.3868775,-4.6236775,1.7874,0.226794,1.19738,424.748,5.48429,0.630289,0.474451,0.343867,0.112579,-3.35043875,-2.7896555
4,4.25,-0.09005,-19.233475,-6.139575,-3.28747,1.75741,0.2288275,1.28617,424.71875,5.443125,0.66633,0.4265395,0.3563745,0.111616,-3.5090825,-2.869559
4,4.75,-0.110306,-8.94347,-6.8595625,-2.2847475,1.74553,0.239655,1.18147,425.7535,5.49934,0.648061,0.512273,0.35612,0.104731,-3.65413875,-2.984487
4,5.25,-0.148903,-19.063,-4.67573,-2.53137,1.71771,0.232001,1.07132,426.79625,5.531165,0.61787475,0.481891,0.35929025,0.1,-3.3442395,-2.763509
4,5.75,-0.1317635,-11.80545,-1.2296675,-3.00958,1.66381,0.214956,0.78655375,426.218,5.567435,0.6389025,0.455769,0.3277965,0.103318,-1.54442525,-1.221564
4,6.25,-0.124173,-10.6408,-11.609125,-2.75049,1.7731,0.2374515,0.825344,425.5535,5.479855,0.64815325,0.52243225,0.362646,0.1291725,2.278427,1.9741215
4,6.75,-0.149866,-29.3506,-0.9371565,-1.50245,1.92203,0.27735175,1.31575,424.94525,5.69719,0.719999,0.56902275,0.388805,0.165439,18.00851,15.1490775
4,7.25,-0.164163,-49.0599,-17.40225,-2.02744,1.91494,0.296296,1.53918,423.58575,5.4218875,0.791738,0.651003,0.424307,0.207107,47.683,40.0610775
4,7.75,-0.20989725,-34.450125,-12.5195,-1.5383625,1.85742,0.318869,1.84346,422.85375,5.4200725,0.801165,0.6501365,0.438423,0.221285,69.26433,58.125135
4,8.25,-0.22153125,-54.2093,-5.1531425,-1.77175,1.94177,0.310098,2.51309,420.5415,5.21235,0.882779,0.673677,0.455004,0.255703,102.8699,86.2913475
4,8.75,-0.2847695,-68.906475,-17.3124,-2.3088075,1.9363,0.35478025,2.62341,420.241,5.0807575,0.905361,0.69661325,0.4830015,0.305002,148.150525,124.26475
4,9.25,-0.30042675,-59.520725,-14.6508,-1.1928775,1.95083,0.360931,2.95401,419.6355,5.12899,0.926449,0.730982,0.516601,0.329374,201.213375,168.765425
4,9.75,-0.43020125,-67.98415,-7.3346725,-2.5477,2.10175,0.357313,3.09765,419.8225,4.951065,1.02469,0.763923,0.532538,0.322648,236.570525,198.400125
4,10.25,-0.25284275,-64.2458,-9.715595,-2.179255,2.22436,0.39506,3.47119,419.2775,4.73318,1.09518,0.826894,0.573086,0.364198,244.30845,204.888925
4,10.75,-0.397915,-76.204075,0.373515,-1.5025025,2.25111,0.421636,4.12162,419.6995,4.91264,1.127915,0.7755625,0.5949385,0.412289,284.421875,238.503025
4,11.25,-0.4406135,-14.464975,-17.638125,-1.50323,2.1531,0.45322,3.66137,419.591,4.66214,1.15937,0.87206075,0.62605125,0.4156265,293.81075,246.386875
4,11.75,-0.371815,-68.2902,-37.8879,-0.7946085,2.4864,0.482443,4.178955,418.80175,4.67594,1.2151775,0.8379905,0.63411175,0.4117905,371.7101,311.679675
4,12.25,-0.4695525,-46.03175,7.55349,-0.54598025,2.34094,0.452293,4.33978,418.631,4.63013,1.20456,0.958944,0.652072,0.405676,359.4122,301.303
4,12.75,-0.46903275,-52.313125,-1.73562,-0.771046,2.288665,0.4517955,4.5862125,418.7425,4.4937325,1.23564,0.907758,0.6559305,0.39319125,342.68165,287.36105
4,13.25,-0.480071,-28.4429,-2.18874,-1.33363,2.33585,0.4478905,4.79697,418.166,4.614365,1.22746,1.0507675,0.66248425,0.409718,296.38095,248.481025
4,13.75,-0.4751445,-57.22595,-19.3858,-1.1189475,2.41634,0.485498,4.89488,417.6465,4.61845,1.27648,0.979855,0.672526,0.364726,268.995125,225.59425
4,14.25,-0.483901,-48.74905,-5.50363,-0.68659125,2.19953,0.50091,5.06996,417.331,4.49729,1.25738,0.980263,0.689148,0.362906,293.0573,245.69845
4,14.75,-0.45411775,-58.108375,-13.415275,-0.506495,2.32744,0.491107,5.27907,417.2025,4.32558,1.23894,0.993457,0.701036,0.356467,301.865075,253.128925
4,15.25,-0.442226,-35.534825,0.317571,-1.02316,2.22223,0.431403,5.21652,416.937,4.45623,1.18693,0.891197,0.627107,0.302674,232.975925,195.3974
4,15.75,-0.4070555,-89.2384,-6.429165,-1.2492175,2.41245,0.469993,5.33554,417.454,4.464485,1.16632,0.891763,0.677112,0.301243,193.041925,161.920475
4,16.25,-0.3382415,-95.60975,-2.394531,-1.5625625,2.6459375,0.425039,4.739605,417.569,4.4274475,1.14488,0.832702,0.701539,0.250607,137.8544,115.650475
4,16.75,-0.337948,-56.9095,1.75755,-1.0684075,2.3177375,0.408646,4.6172325,417.46875,4.62877,1.0810725,0.90666,0.62666,0.223994,97.3410475,81.6854375
4,17.25,-0.311077,-57.98675,-12.56825,-0.876129,2.3231825,0.40632625,4.5139275,417.1375,4.5460375,0.95480075,0.77803325,0.623775,0.19131025,84.65056,70.9853275
4,17.75,-0.24946,-59.3649,-27.663025,-3.24001,2.490405,0.41024025,4.584735,417.933,4.7334725,0.9169735,0.79287075,0.60378825,0.17398275,47.214855,39.6729225
4,18.25,-0.2180575,-22.697825,-14.990725,-5.83638,2.3148125,0.37329825,4.687735,417.58625,4.76176,0.894655,0.70260775,0.51658575,0.148463,23.5918825,19.8538025
4,18.75,-0.15094,-24.4934,-2.1709525,-6.3575025,1.9628725,0.292759,4.14803,418.657,4.98388,0.819962,0.635949,0.451233,0.14309425,9.3668485,7.8501035
4,19.25,-0.15507625,-23.5579,-14.2425,-7.9406275,1.89212,0.281227,3.6682575,419.023,4.84239,0.696527,0.53587075,0.45253775,0.13791825,-0.14360925,-0.0688963025
4,19.75,-0.1471955,-15.95465,-4.360635,-10.6035225,1.94269,0.2934555,3.540005,419.1355,4.874845,0.70133175,0.553738,0.413904,0.1247295,-3.60566275,-2.9469745
4,20.25,-0.121921,-12.113375,-21.6321,-9.1481675,1.78631,0.28183,3.261165,418.3125,4.88606,0.69582625,0.511896,0.42325775,0.1230735,-4.5309425,-3.72142125
4,20.75,-0.128305,-12.8653,-11.8386,-5.248955,1.69745,0.279625,2.93854,419.84875,4.74123,0.630933,0.506763,0.38922,0.114225,-4.27115425,-3.54477925
4,21.25,-0.11857325,-12.875625,-4.83383,-3.23917,1.5932975,0.238926,2.5511525,419.8835,4.99896,0.590593,0.440777,0.362446,0.10715775,-4.1199295,-3.37980575
4,21.75,-0.101067,-16.2344,-7.9337,-3.313665,1.5693525,0.222593,2.7186125,420.1945,5.04693,0.55350425,0.48513025,0.353932,0.108702,-3.96885475,-3.276388
4,22.25,-0.0863,-14.8665,-4.52655,-1.7259925,1.5709175,0.228644,2.6226525,421.681,5.15293,0.590097,0.456321,0.34598,0.11800575,-3.79660625,-3.15639825
4,22.75,-0.09703075,-14.7819,-8.133235,-1.74197,1.5502375,0.205183,2.517705,422.4525,5.074375,0.60278,0.43319,0.361863,0.1225595,-3.84408125,-3.1366535
4,23.25,-0.11129525,-15.466475,-4.15135,-3.8231725,1.7923825,0.22649175,2.2871625,422.119,5.027295,0.65489875,0.529749,0.364412,0.11577125,-3.713709,-3.0624265
4,23.75,-0.1360445,-14.00255,-2.07106,-3.13294,1.7740975,0.231077,2.459,421.87225,5.11211,0.593219,0.496304,0.360364,0.11084,-3.778332,-3.0812135
5,0.25,-0.05095,-15.92285,-14.0578,-4.84606,1.26789,0.20505,10.108225,426.551,8.7011625,0.47815125,0.39512675,0.28643725,0.11920025,-3.19587775,-2.66900075
5,0.75,-0.07045,-15.20635,-10.1765,-3.993895,1.2157625,0.1836265,9.7824725,427.081,8.6957475,0.451558,0.3773725,0.2847415,0.120193,-3.061973,-2.48283625
5,1.25,-0.0683,-11.2503,-13.181925,-2.8093,1.2703925,0.196303,9.3527875,426.789,8.6446275,0.51048,0.429642,0.29015,0.115046,-3.02652525,-2.48586225
5,1.75,-0.0719,-15.4607,-9.90755,-2.36911,1.325565,0.222982,9.3961025,427.7895,8.998825,0.52010575,0.379329,0.305611,0.111896,-2.833032,-2.367723
5,2.25,-0.06905,-13.4205,-16.5206,-2.378985,1.3634,0.209021,9.1387925,426.886,9.0655225,0.51191525,0.36470325,0.2964485,0.112275,-2.804827,-2.35473075
5,2.75,-0.0915,-16.7922,-5.13931,-2.1397225,1.336715,0.21454175,9.03472,427.238,8.89324,0.49951125,0.39125975,0.29351725,0.11935125,-2.66001175,-2.1485495
5,3.25,-0.0665,-16.847225,-12.6066,-4.7206,1.1481225,0.198972,8.9876075,428.6905,8.250005,0.48464,0.380127,0.277377,0.11860275,-2.8193565,-2.32917325
5,3.75,-0.06475,-19.618,-6.39926,-4.13194,1.2563425,0.19929625,8.83404,430.252,8.377045,0.475302,0.355556,0.29064975,0.10974125,-2.63479525,-2.18965925
5,4.25,-0.07915,-14.3644,-13.7711575,-3.418075,1.0590775,0.211004,8.6626625,429.3225,8.483085,0.489759,0.3654625,0.30336475,0.116822,-2.90314225,-2.3452535
5,4.75,-0.09875725,-21.375025,-9.0909525,-3.010515,1.17025,0.180415,8.625425,428.3275,8.3306125,0.44358225,0.3397905,0.29738925,0.1218615,-2.402937,-1.9344335
5,5.25,-0.0909,-23.5564,-8.9146275,-5.25373,1.16621,0.195557,8.30542,429.712,8.9146025,0.47276,0.389439,0.312576,0.122216,-0.37472685,-0.296328075
5,5.75,-0.119053,-27.891025,-18.7275,-2.63128,1.3147125,0.230571,8.3334625,429.508,9.17962,0.58074,0.439005,0.307677,0.13671925,8.0069345,6.710018
5,6.25,-0.138511,-30.2141,-18.8342,-5.3461175,1.6256625,0.26929925,8.7939575,429.516,8.98721,0.69015275,0.49333575,0.35081175,0.152603,23.0731125,19.4247125
5,6.75,-0.103627,-28.6119,-30.50855,-5.691035,1.74555,0.270724,9.2441775,426.621,8.864745,0.692005,0.526132,0.384365,0.175018,37.779485,31.7323075
5,7.25,-0.101141,-53.9845,-42.8481,-2.69462,1.85319,0.296968,9.47192,423.435,8.94006,0.705644,0.591145,0.401359,0.211429,64.681845,54.283765
5,7.75,-0.15466725,-105.021,-30.262175,-7.876765,1.68114,0.35233225,9.77276,422.2875,9.17117,0.76845825,0.61599625,0.45241275,0.23559125,93.8452475,78.692465
5,8.25,-0.21686525,-90.8719,-58.2433,-1.62867,1.7297,0.38426375,10.37325,419.91,9.045215,0.77047775,0.709459,0.49249625,0.25027,126.818125,106.382725
5,8.75,-0.15433875,-65.650425,-52.414725,-8.070795,1.7572325,0.33115675,11.03425,419.57875,9.30787,0.82021675,0.62882325,0.4803165,0.28346675,158.959875,133.3495
5,9.25,-0.218444,-48.6722,-43.726275,-4.57162,1.81539,0.355306,11.4706,416.9755,8.978935,0.851661,0.706819,0.487133,0.290495,180.946625,151.7764
5,9.75,-0.256339,-39.1377,-35.542225,-2.59099,1.8353525,0.381,12.0959,416.0895,9.1518375,0.83124975,0.7304035,0.47668,0.305831,196.04385,164.432425
5,10.25,-0.297811,-112.373,-56.192375,-3.0611775,1.8905425,0.41141875,12.51695,413.3835,9.0945,0.9344145,0.784241,0.55264225,0.362746,247.317675,207.423675
5,10.75,-0.279738,-99.52375,-20.256375,-4.713135,1.9286025,0.38884375,13.14275,413.982,9.49691,0.99112975,0.79806225,0.57907825,0.36482125,272.94,228.90265
5,11.25,-0.32830475,-64.52025,-37.69945,-3.16869,2.10276,0.456746,13.4493,413.4405,9.18074,1.07121,0.81044,0.599575,0.340485,297.73575,249.6216
5,11.75,-0.378407,-74.56455,-33.4952,-3.357295,2.00801,0.429998,13.6461,414.4535,9.353485,1.04346,0.782376,0.578031,0.341653,305.057725,255.829875
5,12.25,-0.414488,-106.905,-49.7044,-4.650145,2.24783,0.412301,14.4813,412.878,9.188745,1.10598,0.811631,0.567347,0.383333,314.62475,263.8354
5,12.75,-0.29601475,-146.795,-38.10185,-3.64986,2.3133475,0.44031525,14.8364,411.438,9.058305,1.0906325,1.001885,0.5886645,0.34203575,274.207775,229.9426
5,13.25,-0.368541,-61.038775,-40.462625,-2.5708375,1.98177,0.439826,15.367,410.7705,9.284525,1.13184,0.861757,0.599105,0.342864,316.269975,265.227525
5,13.75,-0.28485725,-122.491,-53.783575,-2.03475,2.40148,0.4499075,15.671975,410.792,9.220925,1.180885,0.81219625,0.6200645,0.3561785,296.337625,248.4938
5,14.25,-0.342692,-84.0204,-35.7818,-1.2363825,2.08288,0.43885025,15.641025,410.657,9.5175825,1.1826775,0.8349985,0.6014515,0.32762325,318.174925,266.7988
5,14.75,-0.3366535,-108.765,-45.58505,-2.7042825,2.357725,0.452697,15.829725,410.46725,9.480995,1.23924,0.87696375,0.5950935,0.32561975,295.62165,247.917625
5,15.25,-0.329812,-98.072,-24.8298,-1.7367725,2.101365,0.4264575,15.811825,410.7925,9.4966125,1.1298025,0.87843625,0.5850845,0.338141,279.7524,234.6111
5,15.75,-0.320045,-94.7911,-30.08245,-0.718449,2.27775,0.43105325,15.318725,411.092,9.47033,1.146385,0.83031725,0.63524575,0.312713,252.488325,211.75795
5,16.25,-0.24816775,-88.9068,-35.9085,-1.5399775,2.2464,0.40827625,15.553825,410.6745,9.56749,1.137695,0.84114875,0.5792535,0.289455,206.6428,173.30085
5,16.75,-0.3190285,-40.6783,-4.16117,-1.110795,2.32938,0.4026165,15.5663,410.61525,9.162665,1.02305,0.74010225,0.567743,0.2405395,189.3408,158.819075
5,17.25,-0.263003,-53.372,-23.448025,-2.26777,2.1940275,0.4230225,15.520725,409.63925,9.34159,0.95287075,0.8012095,0.57528,0.2252465,142.846675,119.750175
5,17.75,-0.205544,-29.613,-31.759875,-2.48163,2.2910175,0.38465425,15.221225,409.913,9.4774625,0.85632825,0.73261275,0.59008875,0.16736025,110.765625,92.925835
5,18.25,-0.243835,-25.14245,-21.7787,-3.154975,2.075885,0.33220925,14.5094,411.9485,9.481425,0.82516925,0.66419025,0.5401695,0.150257,71.4864125,59.949395
5,18.75,-0.17589,-16.9568,-31.831575,-4.16779,1.9252625,0.28800225,15.041875,412.819,9.531865,0.691598,0.59766125,0.407781,0.1346405,36.5665425,30.6755475
5,19.25,-0.0994775,-13.4107,-10.19781,-2.3169325,1.79899,0.24939375,14.0599,416.045,9.27314,0.62166775,0.539436,0.3766485,0.13258825,18.2842,15.346555
5,19.75,-0.088975,-7.880425,-12.033925,-3.44256,1.493285,0.21371375,13.486475,417.4975,9.59796,0.512105,0.4697285,0.34517775,0.13666175,0.849262425,0.77723675
5,20.25,-0.0697,-11.549125,-7.05653,-5.2877375,1.36323,0.21763875,13.337675,420.2015,9.203945,0.52438025,0.43926825,0.31643775,0.14078825,-3.58099075,-2.9173055
5,20.75,-0.0713,-17.2934,-12.3018,-3.415245,1.5088875,0.207034,12.836625,420.936,9.23441,0.524565,0.441189,0.292098,0.132842,-3.973017,-3.2643595
5,21.25,-0.0582,-18.3894,-12.035275,-3.600885,1.5422625,0.207851,11.75525,424.905,8.98532,0.529279,0.444674,0.295282,0.146959,-3.78295125,-3.1325995
5,21.75,-0.06535,-21.7724,-17.9787,-5.13255,1.659685,0.21431675,11.83125,425.97425,9.739415,0.567936,0.44131975,0.3033425,0.140479,-3.75276375,-3.1251425
5,22.25,-0.04945,-17.00075,-14.16325,-3.973385,1.4907875,0.20632625,11.1237,424.94075,9.7184,0.5208145,0.40857625,0.282677,0.132984,-3.60304475,-2.93418075
5,22.75,-0.059525,-19.8125,-9.401045,-3.828865,1.4055875,0.21231075,10.979575,425.838,9.77035,0.51285025,0.403329,0.300473,0.127378,-3.53292925,-2.8885725
5,23.25,-0.068475,-15.861425,-7.20023,-4.5338225,1.4799225,0.2162865,10.848725,426.2075,9.13954,0.53016525,0.44968625,0.3119715,0.1233485,-3.442053,-2.79473125
5,23.75,-0.0711,-12.8312,-8.027285,-3.762445,1.4833575,0.20918025,10.385525,425.96725,8.861345,0.481536,0.4269825,0.30290175,0.12028875,-3.36259675,-2.7900485
6,0.25,-0.0918,-22.2007,-16.18625,-2.15686,1.28463,0.199332,17.0976,415.884,14.66455,0.465766,0.367438,0.273339,0.119562,-3.3506945,-2.71530075
6,0.75,-0.0802,-13.9705,-15.3312,-2.40081,1.32954,0.187297,16.8697,415.937,14.8364,0.47676,0.359597,0.279281,0.128825,-3.4128505,-2.76752075
6,1.25,-0.0607,-16.4554,-6.23741,-3.5307225,1.32476,0.189834,16.76635,416.2375,14.98725,0.4575575,0.365527,0.2732695,0.122258,-3.33096325,-2.69763475
6,1.75,-0.076525,-9.9172775,-10.5846,-1.1169875,1.1939475,0.18445325,16.666625,416.9705,14.3384,0.46045025,0.35527025,0.2570135,0.12217225,-3.268712,-2.6464385
6,2.25,-0.07245,-21.3651,-6.000375,-3.0659875,1.1464875,0.1902375,16.329825,417.07175,14.2936,0.441475,0.34791525,0.285667,0.123181,-3.1395895,-2.53781
6,2.75,-0.072825,-12.6012,-10.2129,-3.83526,1.17504,0.1806805,16.087775,417.326,14.6717,0.44711625,0.36102875,0.277065,0.1219235,-3.0382065,-2.47334525
6,3.25,-0.067975,-20.9008,-9.6568625,-2.61783,1.14793,0.1799465,15.6958,419.4405,14.4495,0.428845,0.311564,0.25074325,0.1092175,-2.953969,-2.38177675
6,3.75,-0.0754,-13.0875,-5.0661475,-3.02116,1.2140675,0.180715,15.3707,421.0885,14.224625,0.453926,0.3421155,0.2460015,0.1104695,-2.79958,-2.337472
6,4.25,-0.07165,-14.36805,-5.093265,-3.416445,1.2387775,0.18582,15.306125,420.533,14.3074,0.432401,0.369543,0.2693685,0.10824025,-2.9257415,-2.409702
6,4.75,-0.0765,-25.2036,-7.7077,-1.14239175,1.186495,0.1946855,15.17585,422.183,14.08465,0.478384,0.3489325,0.2808675,0.09685,-1.82527725,-1.4369935
6,5.25,-0.0905,-20.221125,-9.78686,-0.382985,1.244525,0.2016165,15.165325,422.9985,14.0028,0.494242,0.3904505,0.3078575,0.105912,5.78715375,4.92264025
6,5.75,-0.099355,-28.81505,-14.68505,-4.03871,1.2899275,0.1921775,15.382575,423.0875,13.602075,0.5310945,0.4334145,0.3082675,0.12739,25.2767375,21.2110925
6,6.25,-0.08845,-16.93191,-12.75175,-6.203945,1.3456175,0.199991,15.97345,421.37,13.2844,0.6368755,0.486484,0.333853,0.200745,54.84599,46.0723375
6,6.75,-0.12988825,-33.12285,-19.378625,-3.83483,1.561505,0.24523,17.17055,419.45875,13.89905,0.67163625,0.47542375,0.37027875,0.21834,105.7304325,88.633105
6,7.25,-0.149868,-50.962725,-29.528375,-3.500735,1.6185125,0.31541125,17.3423,416.055,14.1118,0.76930475,0.56199925,0.39140725,0.24499225,159.2799,133.5976
6,7.75,-0.14923525,-76.567475,-21.05415,-3.365255,1.75606,0.3102175,18.0928,410.3775,14.08135,0.80542925,0.5895555,0.43693175,0.290955,211.5566,177.446125
6,8.25,-0.1701465,-45.3672,-41.26445,-2.0093575,1.723825,0.32610475,18.53485,407.117,13.8453,0.81412275,0.66834,0.43722725,0.301842,261.91945,219.64345
6,8.75,-0.2396975,-67.8659,-36.9588,-2.9995725,1.745865,0.33895175,19.08005,405.11925,13.97375,0.921305,0.6659425,0.4416225,0.327723,307.52085,257.8245
6,9.25,-0.2840595,-94.1439,-8.1215275,-2.7329,1.6512825,0.38322775,19.8508,403.56375,14.20875,0.90580925,0.71822825,0.49524525,0.35168775,343.600775,288.1166
6,9.75,-0.297247,-42.6211,-19.0225,-2.0203975,1.695615,0.37277,20.224,403.74825,14.14935,1.008509,0.7359445,0.5458385,0.3656785,400.366725,335.66065
6,10.25,-0.369556,-45.71795,-10.0677,-2.40183,1.86088,0.42400675,20.516725,403.138,13.7115,0.997297,0.778762,0.5214875,0.406512,426.005225,357.219275
6,10.75,-0.244353,-33.95365,-13.04125,-2.6592875,1.883085,0.38474225,20.74935,402.3125,14.060225,0.99732625,0.74454275,0.56490625,0.40990475,435.058225,364.811075
6,11.25,-0.26945225,-47.3836,-45.41225,-2.2274,1.9264,0.4116665,21.33185,401.17425,14.1641,1.074435,0.896017,0.582686,0.384226,466.71745,391.28255
6,11.75,-0.3548215,-87.65385,-0.0985,-2.416475,1.7177575,0.42598025,21.437525,399.67825,14.1334,1.0648675,0.907156,0.5818245,0.43002,374.556825,314.07055
6,12.25,-0.3021685,-59.7663,-48.00365,-2.2581,1.924295,0.43037,21.514375,398.94625,13.9011,1.122415,0.96051075,0.62340425,0.43417175,497.5093,415.0544
6,12.75,-0.350181,-68.677225,-30.18535,-2.12826,1.99799,0.418811,21.4023,398.441,14.4804,1.1517925,0.8411065,0.64394125,0.46561425,598.032075,500.5223
6,13.25,-0.392336,-50.960375,-15.133925,-2.05771,2.02504,0.440271,21.823775,398.5065,14.2721,1.13312,0.869854,0.612068,0.4451305,501.386025,417.0743
6,13.75,-0.338461,-64.17685,-8.87437,-2.50872,1.98587,0.467415,22.0139,398.64075,14.35145,1.1819875,0.766747,0.662471,0.438799,420.958175,345.9711
6,14.25,-0.3718705,-68.9726,1.527644,-2.3176175,1.999825,0.4548975,22.3092,397.7135,13.9258,1.213365,0.844892,0.635615,0.43172175,431.2626,361.561625
6,14.75,-0.37343675,-80.8176,-3.85753,-1.91836,1.9465125,0.4330685,22.4455,396.92175,14.0916,1.0761025,0.7876835,0.6134385,0.4106935,395.03325,331.234225
6,15.25,-0.42968975,-60.426775,-10.1567275,-1.78166,2.076525,0.4243075,22.47125,397.4145,13.4607,1.144455,0.77470125,0.5719355,0.376944,364.048875,305.2804
6,15.75,-0.3201205,-48.98345,-5.4925475,-1.532015,1.846265,0.3716325,22.54665,398.146,13.35155,1.08712,0.7868,0.5721985,0.336997,341.3766,286.262575
6,16.25,-0.352486,-64.908525,-13.6847,-1.562455,2.1717,0.437284,22.674575,398.1175,13.1439,1.086435,0.78270025,0.5727415,0.3179425,283.328575,237.54345
6,16.75,-0.30865725,-32.807725,-15.4786,-1.226955,2.1990125,0.4076295,22.4031,397.875,13.3296,1.006864,0.8000135,0.5405,0.29669975,309.48635,259.472275
6,17.25,-0.2764925,-80.0106,-38.1626,-1.10721,2.024365,0.3633135,22.60095,398.818,13.4098,0.965614,0.6831135,0.5218965,0.280101,252.303875,211.53415
6,17.75,-0.174703,-49.4432,-36.7615,-2.2787025,1.917285,0.3619135,22.49635,399.076,12.977175,0.864687,0.698264,0.51594,0.2055895,185.47805,155.55845
6,18.25,-0.237141,-45.7896,-37.817625,-2.8967275,1.83983,0.354111,22.3491,399.921,13.0157,0.814351,0.566347,0.518878,0.169108,124.621025,104.5644
6,18.75,-0.17167575,-24.01435,-24.6483,-3.6069925,1.690485,0.30484275,22.130675,400.171,13.13065,0.6787135,0.56445875,0.425682,0.1580545,92.514105,77.5786575
6,19.25,-0.1365445,-16.897525,-22.705125,-4.50183,1.4941075,0.25168225,21.6235,401.70325,13.86915,0.59173075,0.44790875,0.39337125,0.136104,42.35819,35.5775275
6,19.75,-0.07375,-16.27205,-20.2565,-4.180785,1.229105,0.22246525,21.34655,404.178,13.854425,0.53572,0.3654025,0.3145985,0.148897,15.458105,13.050285
6,20.25,-0.0796,-10.80015,-21.4416,-7.0064,1.3141075,0.1987735,20.860125,406.9685,14.088275,0.469462,0.32545225,0.27873975,0.14427475,0.0344975175,0.095339375
6,20.75,-0.055625,-16.3306,-13.9943,-6.7681475,1.1742725,0.182161,20.334425,408.4975,14.1894,0.43755025,0.338149,0.25264375,0.1427015,-4.05556075,-3.321969
6,21.25,-0.0782,-13.8494,-19.59315,-6.58751,1.17299,0.185765,20.0916,410.419,14.4219,0.442246,0.376706,0.250419,0.134808,-4.07720775,-3.346365
6,21.75,-0.094825,-17.93,-13.24155,-4.4592075,1.3504475,0.17854,19.4294,410.0505,14.6509,0.49578775,0.386308,0.26781925,0.138235,-3.7975925,-3.127149
6,22.25,-0.0867,-20.704475,-7.9992,-4.539625,1.3697725,0.199031,19.150775,414.13325,14.649675,0.46427275,0.37450075,0.26738575,0.1400865,-3.695811,-3.0261485
6,22.75,-0.0691,-18.3364,-10.68445,-3.32828,1.51491,0.194626,18.1344,413.94,14.94925,0.530387,0.401472,0.272142,0.123352,-3.63245075,-2.95952125
6,23.25,-0.0717,-17.81295,-7.6659525,-2.8402475,1.2586,0.1854985,17.9552,415.50275,14.96875,0.49322075,0.38449025,0.2764575,0.1133685,-3.6230765,-2.955168
6,23.75,-0.071925,-19.9106,-4.187145,-4.16875,1.334035,0.188445,17.592475,416.624,14.9908,0.46356275,0.39345925,0.27056275,0.118178,-3.4650315,-2.84961625
7,0.25,-0.0802,-10.8213,-7.4929275,-1.2578,1.27727,0.19392,22.198,413.074,18.1481,0.520796,0.397568,0.273146,0.113889,-3.40766825,-2.79515525
7,0.75,-0.068,-7.5821475,-8.951595,-1.485025,1.29489,0.20210375,21.817725,415.1455,18.18995,0.50719725,0.41967025,0.27408,0.107848,-3.2276985,-2.64427825
7,1.25,-0.07715,-8.64227,-1.668675,-0.43749425,1.17013,0.17279575,21.5152,414.133,18.3929,0.506924,0.398494,0.25735725,0.101604,-3.246011,-2.68848525
7,1.75,-0.079025,-8.5267125,-3.32156,-0.3794045,1.2359975,0.16699725,21.39695,416.46175,18.80725,0.46900525,0.36211175,0.261587,0.1043595,-3.10506925,-2.5614695
7,2.25,-0.075625,-8.45847,-3.43682,-0.4822435,1.2374825,0.180432,21.096425,418.564,18.8766,0.4788115,0.33479475,0.27434075,0.09785,-2.969062,-2.4322925
7,2.75,-0.078125,-9.87669,-2.07731,-0.78298725,1.14233,0.1833885,20.948975,419.4705,18.636975,0.47384125,0.340635,0.275117,0.10130025,-2.9330205,-2.398114
7,3.25,-0.0826,-8.25411,-2.72061,-0.9102575,1.07861,0.183354,20.8158,419.877,18.91125,0.444899,0.354323,0.249436,0.0997,-2.81473675,-2.26481125
7,3.75,-0.0749,-8.7112,-2.573875,-0.379744,1.10949,0.156582,20.5327,421.763,18.5283,0.465478,0.345209,0.236267,0.107118,-2.8822555,-2.32966925
7,4.25,-0.0853,-7.13847,-4.13935,0.403897,1.1240525,0.1558175,20.190925,423.2685,18.4991,0.453943,0.318291,0.23410525,0.109151,-2.68095775,-2.23291125
7,4.75,-0.0952,-10.42235,-3.3530775,-0.627906,1.090635,0.1676655,19.99055,424.374,18.3253,0.411166,0.3341725,0.259341,0.1137135,-2.397896,-2.00094625
7,5.25,-0.0813,-10.6166,-3.765505,-0.618395,1.11171,0.158437,19.7655,424.805,18.2825,0.451669,0.325714,0.258055,0.0925,0.40777025,0.433737125
7,5.75,-0.0789,-3.93573,-1.0861875,-0.630033,1.1129175,0.17795475,20.2601,424.86625,18.5336,0.48328,0.37075,0.292873,0.1232545,19.178915,16.169975
7,6.25,-0.102052,-4.17461,-2.492255,-1.844195,1.24206,0.1991665,20.6259,423.8605,18.4944,0.5355185,0.4475595,0.3060695,0.1822935,59.3343875,49.832845
7,6.75,-0.1214055,-6.8444375,-5.392065,-4.18865,1.3498125,0.2423345,21.5002,419.02125,18.542975,0.58559475,0.4778985,0.3556745,0.238468,108.937675,91.394155
7,7.25,-0.10888625,-48.697775,-27.46735,-3.9052,1.4952875,0.24423825,22.10925,414.307,18.66965,0.62722875,0.47527175,0.35272525,0.26153275,190.9671,160.112775
7,7.75,-0.15354325,-16.30975,-6.9014875,-2.35834,1.4598125,0.26191125,22.584675,407.7195,18.6735,0.76368725,0.53265,0.37444925,0.3051535,226.3308,189.829775
7,8.25,-0.1578595,-26.64915,-10.0448,-2.1103175,1.51041,0.256324,23.07735,404.9145,18.72705,0.748859,0.5494645,0.4196135,0.341722,298.1618,250.024725
