DOY2,HR2,USTAR,TA,WS,FC,SC,H,LE,G,RH,PA,NETRAD,PPFD_IN,SW_IN,CO2,VPD,TS_1_1_1,TS_1_2_1,NEE
7,16.25,0.7075,26.41,2.4085,-1.25475,0.1185,194.235,112.75,23.70325,41.7775,88.2,397.55,1096,533.875,352.14,26.14,36.17,19.6025,-1.2515
7,16.75,0.73625,26.0875,2.39575,-1.369,0.154,150.685,98.99,19.3455,42.375,88.2,319.725,904.5,449.7,351.8725,26.17,34.975,19.8825,-1.314
7,17.25,0.7345,25.56,2.49425,-0.389,0.206,113.23,85.66,15.7085,45.125,88.2,243.3,728.25,362.525,352.0225,24.835,33.195,19.98,-0.378
7,17.75,0.724,24.8475,2.4165,0.121,0.333,69.9875,60.5675,11.26025,46.67,88.2,172.875,562.325,279.45,351.765,23.09,30.115,20.08,0.33
7,18.25,0.71625,24.0725,2.3145,0.571,0.46025,28.565,49.55,7.7315,49.3125,88.2,100.325,346.45,195.15,352.355,21.085,27.8625,20.185,0.91975
7,18.75,0.67425,23.1075,2.31925,1.462,0.5955,-3.4675,31.7275,4.95925,50.6125,88.2,33.1625,130.525,90.475,353.695,19.0925,26.2375,20.3875,2.08025
7,19.25,0.594,21.935,1.88825,2.5665,0.664,-22.6875,17.725,1.879,53.9125,88.2,-21.6625,57.145,37.0575,353.945,16.81,24.8025,20.4625,3.156
7,19.75,0.5765,20.8275,1.659,3.289,0.712,-23.885,8.495,-0.2815,58.165,88.2,-45.2875,16.16075,7.1575,354.25,14.0075,23.6575,20.61,3.807
7,20.25,0.5575,20.1175,1.69525,3.1815,0.6295,-22.26,5.7675,-2.5825,62,88.2,-47.6075,0,0,354.635,12.965,22.1925,20.57,3.779
7,20.75,0.529,19.46,1.5735,4.14275,0.5735,-19.2675,4.2275,-3.54875,64.585,88.301,-45.2975,0,0,355.39,11.46,21.0825,20.5075,4.66825
7,21.25,0.53475,18.6875,1.5375,3.497,0.468,-16.815,3.335,-4.15525,65.92,88.301,-44.4625,0,0,356.1,10.6975,20.2575,20.4275,3.766
7,21.75,0.51225,18.34,1.539,3.86175,0.4075,-17.38,1.89,-4.51,68.2525,88.301,-43.2575,0,0,356.4925,10.1,19.47,20.265,4.05
7,22.25,0.484,17.9425,1.378,3.56675,0.336,-16.0675,1.0725,-5.31525,69.1225,88.301,-45.0825,0,0,356.935,9.3125,18.8025,20.1675,3.54975
7,22.75,0.51,17.46,1.373,3.302,0.337,-16.65175,2.065,-5.42675,72.75,88.301,-40.0475,0,0,357.74,8.8825,18.08,20.075,3.679
7,23.25,0.468,17.05,1.21,3.688,0.406,-15.69,2.1125,-5.78425,74.75,88.301,-42.1775,0,0,357.455,8.6025,17.2775,19.8975,4.117
7,23.75,0.45,16.7075,1.189,3.0715,0.27975,-16.45,2.74,-6.2085,76.45,88.301,-42.1025,0,0,358.3,8.65,16.7,19.72,3.244
8,0.25,0.369,17.5375,1.1125,1.963,0.8495,-7.565,0.825,-7.7715,72.7,88.301,-37.1375,0,0,357.54,9.32,16.17775,19.7325,2.529
8,0.75,0.41975,17.0575,1.1295,2.084,0.6225,-5.84,0.97,-7.778,73.3,88.301,-36.4775,0,0,358.07,8.8875,15.7575,19.6975,2.5245
8,1.25,0.3695,16.65,0.944,2.242,0.57,-7.97,1.0875,-7.974,75.525,88.301,-33.5775,0,0,358.37,8.7975,15.29,19.5425,2.664
8,1.75,0.3285,16.315,1.00175,2.93,0.558,-8,0.4875,-8.24175,76.175,88.301,-31.685,0,0,358.3,8.5675,14.7325,19.355,3.0645
8,2.25,0.29025,16.2875,0.9035,2.77125,0.42425,-6.2275,0.59,-8.31725,77.45,88.301,-31.1175,0,0,359.65,8.5875,14.34,19.13,2.6695
8,2.75,0.283,15.9425,0.83125,2.7445,0.306,-7.395,0.58,-8.692,78,88.301,-30.6425,0,0,360.255,8.685,14.0375,18.9775,2.806
8,3.25,0.243,15.615,0.805,2.5265,0.41825,-7.5925,0.335,-8.7825,78.75,88.301,-30.075,0,0,360,8.0925,13.565,19.0125,2.57625
8,3.75,0.25675,15.64,0.77375,2.58975,0.2355,-9.09,1.265,-9.1625,79.075,88.301,-30.355,0,0,359.1425,8.1425,13.1875,18.83,2.52
8,4.25,0.244,15.7225,0.77325,2.6795,0.27075,-7.78,0.76,-9.23725,79.825,88.301,-30.0475,0,0,358.87,8.2275,12.85,18.6175,2.671
8,4.75,0.24275,15.625,0.7475,2.287,0.343,-8.2675,1.025,-9.49475,80.075,88.301,-28.3525,2.6125,1.224,359.46,8.0725,12.46,18.4375,2.386
8,5.25,0.24125,15.595,0.78875,1.9585,0.001,-7.275,0.8975,-9.0855,79.525,88.301,-20.0625,24.73,9.17,359.75,8.02,12.4175,18.185,1.853
8,5.75,0.227,15.785,0.79625,1.8365,-0.269,-4.615,7.625,-8.573,77.575,88.301,12.7825,64.2125,72.455,357.885,8.905,12.445,17.9975,1.12225
8,6.25,0.2885,16.68,0.743,1.135,-0.54275,10.58,24.88,-6.25325,72.575,88.301,79.65,162.925,163.225,357.11,10.2125,12.2775,17.735,0.072
8,6.75,0.332,18.3125,0.61725,-2.91225,-0.5885,58.75,47.3,-2.37825,67.87,88.301,151.825,476.175,246.725,356.1425,11.285,12.05,16.73,-3.592
8,7.25,0.362,19.665,0.84225,-3.1265,-0.4765,104.235,69.1,3.64325,63.8525,88.37525,223.725,660.375,334,355.02,13.9575,11.4625,14.6375,-3.83875
8,7.75,0.4235,20.37,0.99625,-3.08675,-0.314,140.455,77.5625,9.97025,60.0975,88.4,296.15,844.5,421.35,354.9,15.195,13.66,14.6825,-3.68375
8,8.25,0.40175,21.3875,1.1395,-3.268,-0.09025,174.7425,91.5575,17.033,57.03,88.4,366.1,1018.5,504.425,354.83,16.8075,17.055,14.99,-3.4025
8,8.75,0.4,22.1525,1.1485,-3.07,-0.084,208.38,97.905,24.72075,52.8,88.4,432.625,1119.75,580.8,354.265,18.145,20.245,15.48,-3.18775
8,9.25,0.4645,23.07,1.1625,-2.6695,-0.08375,254.81,106.735,32.75725,49.735,88.4,490.9,1257.5,652.825,353.025,19.995,23.0025,15.7075,-2.86325
8,9.75,0.4435,23.84,1.323,-2.4125,-0.051,286.19,120.28,38.74475,45.44,88.37525,547.225,1423,714.75,353.21,21.3825,25.3025,16.1325,-2.5185
8,10.25,0.5165,24.735,1.48725,-2.417,-0.089,305.7725,112.875,39.363,41.4925,88.4,587.725,1528,765,352.59,23.0575,27.8,16.5125,-2.768
8,10.75,0.5355,25.315,1.6495,-2.1295,-0.0615,341.7575,120.9675,43.40975,39.845,88.301,633.65,1608.5,805.75,352.0675,24.385,29.2225,16.755,-2.397
8,11.25,0.58325,25.8025,1.8205,-1.75775,-0.08775,347.13,121.7425,43.46075,38.835,88.301,649.825,1663.75,833,351.29,25.54,29.585,17.1525,-1.864
8,11.75,0.65125,26.2525,1.97325,-1.67825,-0.0755,364.65,122.285,43.413,37.4325,88.301,664.425,1687.25,851,351.5125,26.7325,32.2025,17.315,-1.8425
8,12.25,0.64625,27,2.08,-1.506,-0.07775,359.955,123.3125,47.21575,34.89,88.301,669.125,1723.5,858.75,351.305,27.625,34.6125,17.7175,-1.714
8,12.75,0.668,27.3725,2.16975,-1.239,-0.039,386.625,111.795,47.072,34.56,88.301,669.625,1701.25,850.5,350.5775,28.645,35.985,18.1525,-1.39
8,13.25,0.708,27.4225,2.25425,-0.8855,-0.033,353.35,119.92,44.43475,33.93,88.27575,650.625,1666.5,832.5,350.74,29.41,36.765,18.4425,-1.0365
8,13.75,0.694,27.74,2.3465,-0.9455,0.0395,349.11,108.4875,40.3555,33.1625,88.2,615.575,1582.75,793,350.625,29.835,37.53,18.2875,-1.1025
8,14.25,0.7395,27.8175,2.3995,-0.916,0.0575,328.1475,109.9625,36.9555,32.5375,88.2,576.225,1513.75,746.75,350.4525,30.635,37.3975,18.53,-0.947
8,14.75,0.7215,27.885,2.4125,-0.86475,0.09,309.9025,102.4675,32.23125,32.41,88.2,524.85,1421.25,701.75,350.495,30.5575,37.37,18.755,-0.74175
8,15.25,0.76125,27.9575,2.391,-0.79375,0.104,276.625,92.2575,29.118,33.115,88.2,471.7,1299.75,642.025,350.7225,29.825,37.55,19.315,-0.70625
8,15.75,0.741,27.67,2.399,-0.7325,0.1065,236.175,78.235,24.81825,33.645,88.2,401.425,1151,560.625,350.7875,29.7375,36.7375,19.6675,-0.742
8,16.25,0.733,27.4,2.35325,-0.615,0.157,190.6425,68.325,19.83075,36.0575,88.2,334.375,989.5,480.6,351.455,28.87,35.66,19.9175,-0.519
8,16.75,0.72825,27.1575,2.3085,-0.3565,0.204,142.8025,63.3275,16.08575,37.66,88.2,269.625,822,404.025,351.3,27.6625,34.41,20.1775,-0.206
8,17.25,0.7295,26.34,2.33975,-0.134,0.261,101.37,50.52,12.62475,39.755,88.2,197.775,642.025,320.125,351.0925,25.7575,32.8925,20.185,0.109
8,17.75,0.6865,25.605,2.24225,0.2695,0.34925,50.33,37.1175,8.15025,41.0625,88.2,119.725,437.85,220.9,351.63,24.9475,29.825,20.265,0.52375
8,18.25,0.6575,24.9375,2.16575,0.863,0.511,11.2825,23.9025,4.534,44.3825,88.2,48.8475,273.65,138.05,351.9975,23.485,27.6175,20.3475,1.3695
8,18.75,0.65825,23.6925,1.93325,1.41025,0.676,-11.4275,9.2675,1.798,49.655,88.2,-17.8875,80,46.34,352.975,19.8125,25.9175,20.475,1.92725
8,19.25,0.64125,22.29,1.84975,2.2955,0.6685,-24.9775,2.8075,-0.50775,52.9625,88.27575,-46.2975,20.365,7.515,353.74,17.13,24.52,20.62,2.77375
8,19.75,0.577,21.355,1.956,2.814,0.5975,-24.9025,2.18,-2.48425,57.295,88.301,-49.915,0,0,354.53,14.955,23.0925,20.785,3.2195
8,20.25,0.515,20.5525,1.65725,2.5105,0.6085,-25.92,1.14,-3.28625,61.81,88.301,-50.83,0,0,355.545,13.8375,22,20.7425,3.1
8,20.75,0.501,19.85,1.5725,2.5575,0.4395,-16.71475,0.995,-4.149,64.09,88.301,-49.6475,0,0,355.995,12.6675,20.8425,20.5375,3.141
8,21.25,0.523,19.5275,1.47675,2.7985,0.3085,-21.58,-0.0875,-5.54225,65.83775,88.301,-48.025,0,0,356.445,12.2275,19.97,20.5175,2.9505
8,21.75,0.5105,18.9275,1.39175,2.58175,0.30425,-18.9375,0.395,-5.893,68.555,88.301,-45.62,0,0,356.42,11.6175,19.1575,20.275,2.7265
8,22.25,0.454,18.335,1.216,2.49725,0.4005,-18.4825,-0.0975,-6.17,69.0725,88.301,-45.3175,0,0,356.71,10.9425,18.525,20.1625,2.67375
8,22.75,0.476,17.9225,1.24975,2.427,0.3555,-15.9325,-0.105,-6.91525,69.705,88.301,-42.11,0,0,357.85,10.3275,17.8,20.06,2.7
8,23.25,0.44825,17.6475,1.21725,2.836,0.443,-13.745,0.21,-7.335,70.575,88.301,-42.565,0,0,357.6575,10.0475,17.03,19.9375,3.01
8,23.75,0.3735,17.65,1.0605,2.32575,0.452,-11.8775,0.355,-7.44,71.4,88.301,-40.675,0,0,356.885,9.82,16.4725,19.855,2.6465
9,0.25,0.29825,14.5875,0.953,1.6505,0.2485,-8.7625,-0.13,-6.85275,73.625,88.27575,-31.77225,0,0,362.61,8.285,12.575,16.3725,1.598
9,0.75,0.264,14.475,0.90075,1.4605,0.285,-7.12,-0.17,-7.67225,76.75,88.27575,-29.565,0,0,362.615,8.29,11.9675,16.2925,1.46075
9,1.25,0.20375,14.5425,0.97375,1.343,0.2965,-6.645,0.85,-7.69825,77.45,88.27575,-28.72,0,0,363.39,8.16,11.665,16.22,1.502
9,1.75,0.25025,14.2975,0.99975,1.4265,0.3335,-5.56,0.29,-7.981,78.5,88.27575,-26.9975,0,0,362.735,7.88,11.4375,16.0425,1.6045
9,2.25,0.22,14.145,0.909,1.626,0.306,-6.6625,0.24,-8.11275,78.85,88.27575,-26.8825,0,0,363.105,7.5525,11.275,16.065,1.502
9,2.75,0.19425,13.72,0.97175,1.527,0.269,-7.9925,0.3575,-7.72175,78.675,88.27575,-25.4125,0,0,363.2025,7.6575,11.0325,15.8975,1.467
9,3.25,0.20675,13.73,0.89875,1.5385,0.3385,-7.09,0.3375,-7.36725,79.475,88.2,-26.9,0,0,363.34,7.0375,10.6925,15.7,1.5505
9,3.75,0.191,13.495,0.83925,1.394,0.4475,-5.6225,0.265,-7.6655,78.375,88.2,-25.11,0,0,362.9,7.115,10.3825,15.58,1.4305
9,4.25,0.21425,13.24,0.8845,1.3725,0.403,-7.96,0.4075,-7.9925,77.95,88.2,-27.0975,0,0,362.835,7.44,10.1975,15.46,1.47575
9,4.75,0.161,13.19,0.826,1.2455,0.38175,-6.8725,0.595,-7.739,77.475,88.2,-27.3825,0,0,362.98,7.4175,9.8575,15.345,1.50675
9,5.25,0.17075,13.3625,0.7865,1.3975,0.223,-7.2125,0.64,-7.715,78.8,88.301,-27.0325,0,0,362.695,7.0175,9.6725,15.3275,1.3065
9,5.75,0.13525,13.125,0.8135,1.39875,0.18225,-5.5825,0.48,-8.2155,78.35,88.301,-18.3075,20.4875,7.305,362.5975,7.18,9.36,15.19,1.162
9,6.25,0.17725,13.905,0.86,1.1875,-0.1295,-3.5975,2.605,-7.441,76.475,88.301,10.3625,97,72.05,362.1525,7.445,9.1025,14.78,0.7575
9,6.75,0.17425,15.0325,0.68525,0.48075,-0.339,6.57,14.68,-4.402,74.525,88.301,81.75,293.475,163.2,361.33,7.9175,8.9125,13.6575,-0.238
9,7.25,0.3025,16.28325,0.61025,-0.747,-0.519,41.91,31.93,-0.26375,70.6,88.301,151.625,461.65,243.8,359.2525,9.435,8.8675,12.655,-1.835
9,7.75,0.3745,17.7925,0.9865,-1.88,-0.439,92.94,49.2,4.6565,68.35,88.301,228.975,642.75,333.1,358.49,11.9275,9.9125,12.6375,-2.70525
9,8.25,0.387,19.0825,1.09575,-2.211,-0.197,128.24,52.205,10.457,63.4525,88.301,304.675,779,419.45,358.625,13.94,11.835,12.8,-2.638
9,8.75,0.42475,19.7025,1.19725,-2.436,-0.008,175.535,60.325,16.56625,59.1025,88.301,374.725,960.75,496.725,358.455,15.565,14.7,12.7975,-2.58525
9,9.25,0.409,20.53,1.21825,-2.3405,0.0665,209.215,71.0425,21.38175,55.22,88.301,411.55,1093.75,561.45,358.88,17.56,17.39,12.89,-2.4585
9,9.75,0.454,21.41,1.41175,-2.403,0.0355,256.6675,69.1825,24.531,52.4625,88.301,478.55,1227,629.9,358.57,18.915,19.385,13.32,-2.421
9,10.25,0.474,22.1875,1.54025,-2.0535,-0.071,277.8,70.87,30.85,51.535,88.301,523.225,1321.5,665.55,358.56,20.395,21.965,13.8625,-2.085
9,10.75,0.486,22.8525,1.55425,-1.9415,-0.10025,303.46,78.0225,36.55125,49.65,88.301,557.2,1406.5,719,358.26,21.455,23.1375,14.23,-2.10925
9,11.25,0.471,23.07,1.6615,-1.639,-0.099,319.38,79.82,31.337,48.12,88.27575,592.475,1470,750.5,358.245,21.9525,24.9925,14.775,-1.818
9,11.75,0.52375,23.8875,1.77125,-1.3765,-0.095,336.31,79.7,31.775,45.615,88.2,607.025,1493.75,760,358.355,22.9725,27.15,14.51,-1.5815
9,12.25,0.56975,24.39,1.827,-1.136,-0.061,330.7425,74.52,34.1805,40.5925,88.2,602.6,1499,759.75,358.59,24.2325,27.48,14.5825,-1.40275
9,12.75,0.5945,24.62,1.9395,-0.879,-0.044,321.4525,71.7575,36.2905,41.1475,88.2,605.225,1476.5,742.25,358.1725,24.5125,25.63,14.8675,-0.989
9,13.25,0.6155,24.8225,2.06925,-1.004,-0.0235,331.84,73.41,30.18975,39.2475,88.2,576.6,1459.75,727.5,358.1175,25.29,25.5025,15.1875,-1.162
9,13.75,0.663,25.1325,2.22325,-0.9795,-0.022,316.04,65.7705,31.5165,37.845,88.2,539.575,1367.25,691,358.7075,25.65,27.8975,15.2775,-1.11275
9,14.25,0.6875,25.35,2.16825,-0.917,0.02525,283.25,62.02,29.4355,36.74,88.101,491.575,1272.75,635.85,358.44,26.0425,29.3125,15.725,-0.9135
9,14.75,0.698,25.1175,2.07225,-0.75525,0.08575,247.77,53.47,22.66475,38.1475,88.101,437.9,1163,567.925,358.51,25.2575,29.72,15.865,-0.774
9,15.25,0.686,24.8025,2.11425,-0.52175,0.1305,201.925,48.48,18.1535,38.5725,88.101,384.75,1009.5,248.725,358.775,25.5675,28.6675,15.9425,-0.53075
9,15.75,0.685,24.73,2.1245,-0.70625,0.1955,177.6975,38.8,16.16425,39.22,88.101,315.925,844.75,223.4,358.98,24.57,26.9075,16.08,-0.7175
9,16.25,0.694,24.6125,2.2085,-0.30025,0.225,120.2775,36.235,13.27475,41.605,88.101,233.075,658.25,230.95,358.585,23.32,25.8425,16.47,-0.19975
9,16.75,0.63825,23.99,2.196,-0.16125,0.30175,78.2325,24.28,10.1675,43.8525,88.101,143.925,489.825,180.35,358.1475,22.0675,24.84,16.7175,0.0335
9,17.25,0.613,23.4925,2.02625,0.26175,0.373,37.81,15.96,7.2105,44.7975,88.101,71.43,267.075,162.425,358.33,21.005,24.13,16.8775,0.50775
9,17.75,0.59,22.675,1.91075,0.66,0.60425,-0.855,5.84,4.28525,47.39,88.17525,5.95375,149.375,81.8,358.795,18.9225,22.675,16.935,1.154
9,18.25,0.557,20.9575,1.6195,1.0495,0.905,-14.16,2.43,1.29975,50.9275,88.17525,-29.7775,42.4725,16.95,359.92,16.8525,21.265,17.0375,1.6825
9,18.75,0.502,19.8475,1.5345,1.331,0.865,-13.77,1.22,-1.09025,56.0525,88.2,-43.93,3.95775,1.7685,360.75,14.4,19.96,17.0825,1.851
9,19.25,0.473,18.5,1.40225,1.678,0.61675,-15.5625,0.4,-2.7165,59.3475,88.2,-38.34,0,0,361.54,13.465,18.72,16.93,2.156
9,19.75,0.48625,17.9825,1.49475,1.55725,0.56825,-14.2475,-0.1725,-3.596,61.9125,88.2,-35.78,0,0,361.9175,12.0875,17.51,16.97,1.93575
9,20.25,0.42275,17.2775,1.3205,1.68225,0.4075,-16.28,0.2875,-3.96175,65.88275,88.2,-33.02,0,0,361.545,11.6125,16.58,16.7675,1.98275
9,20.75,0.3925,16.88,1.24625,1.634,0.438,-16.465,-0.085,-4.4765,67.7775,88.2,-33.6575,0,0,361.78,10.5325,15.9275,16.5825,1.918
9,21.25,0.36175,16.4875,1.1405,1.539,0.298,-10.4375,-0.07,-4.99575,69.805,88.2,-33.4025,0,0,361.5675,10.06,15.2775,16.5275,1.65
9,21.75,0.366,16.0575,1.00625,1.626,0.503,-6.9775,-0.0525,-5.4575,70.0675,88.2,-34.0425,0,0,361.73,9.835,14.76,16.3975,1.8255
9,22.25,0.36175,15.8525,0.9865,1.473,0.332,-10.27,-0.01,-6.239,72.65,88.2,-34.96,0,0,362.335,9.61,14.2225,16.505,1.635
9,22.75,0.3505,15.5925,0.92575,1.705,0.3505,-9.565,-0.16,-6.32925,73.125,88.27575,-34.435,0,0,361.8575,9.2275,13.49,16.51525,1.8595
9,23.25,0.29575,15.47,0.9075,1.538,0.3655,-5.05,-0.21,-6.57475,74.95,88.27575,-32.89,0,0,362.62,9.435,13.025,16.3275,1.6345
9,23.75,0.29675,15.0425,0.92275,1.7155,0.31975,-3.4875,0.23,-6.879,74.975,88.2,-32.155,0,0,362.68,8.8725,12.6925,16.245,1.673
10,0.25,0.258,9.2375,0.98525,1.108,0.33025,-6.6425,0.01,-8.648,80.1,88.5,-28.38,0,0,364.3175,5.2075,5.652,9.955,1.38875
10,0.75,0.297,9.2525,1.03775,1.17275,0.2915,-8.4225,0.3575,-8.75425,82.075,88.5,-26.865,0,0,365.3875,5.5575,5.4895,9.8725,1.375
10,1.25,0.2825,9.3075,0.93425,1.002,0.333,-7.6875,0.2875,-8.4165,81.875,88.5,-27.1325,0,0,364.81,5.12,5.44725,9.6825,1.1275
10,1.75,0.2255,9.02,0.876,1.287,0.219,-5.93,0.96,-7.99475,82.95,88.5,-26.93,0,0,365.095,4.835,5.3425,9.54,1.084
10,2.25,0.26725,9.175,0.93575,1.2745,0.2975,-2.45,1.025,-7.9955,83.375,88.425,-27.33,0,0,365.1975,4.6325,5.24925,9.45,1.141
10,2.75,0.2095,8.97,0.98,1.153,0.231,-8.5,1.74,-8.50075,84.525,88.4,-26.2175,0,0,365.105,4.8675,5.0905,9.425,1.048
10,3.25,0.20425,8.45,0.95875,1.44675,0.28725,-6.75,1.565,-7.98375,84.6,88.4,-25.2025,0,0,365.095,4.7525,4.884,9.365,1.34725
10,3.75,0.25125,8.5225,0.948,1.373,0.1995,-6.725,1.345,-7.7695,85.1,88.4,-24.0275,0,0,365.345,4.54,4.97475,9.23,1.2225
10,4.25,0.2225,8.04,0.96375,1.2395,0.2735,-7.22,0.22,-7.9225,85.375,88.4,-22.7825,0,0,365.015,4.4125,4.92075,9.2575,1.1255
10,4.75,0.29125,8.3525,1.071,1.38275,0.2595,-6.45,-0.0225,-8.027,85.15,88.4,-22.48,0,0,364.16,4.935,4.71075,9.16,1.189
10,5.25,0.2655,8.285,1.06875,0.98475,0.259,-4.64,0.6775,-8.04025,84.2,88.4,-20.925,0,0,364.78,4.59,4.42525,9.135,0.934
10,5.75,0.234,8.105,1.19375,1.18175,0.34075,-4.575,0.9375,-7.96725,84.6,88.4,-23.755,0,0,364.2825,4.3825,4.27025,9.105,1.11525
10,6.25,0.27725,8.07,1.0255,1.099,0.1,-3.325,1.36,-7.71575,85.925,88.4,-17.8375,15.3825,6.603,364.4625,4.3825,4.06275,9.205,0.877
10,6.75,0.333,8.2975,0.871,0.647,-0.1015,-5.2975,2.785,-7.276,85.6,88.5,8.1825,108.925,43.8725,363.9,4.05,3.9855,8.845,0.471
10,7.25,0.44425,9.415,0.985,0.15725,-0.11675,-0.29,10.46,-5.707,81.75,88.5,70.2975,266.55,84.725,363.635,5.0275,3.60825,7.75,0.08775
10,7.75,0.44675,10.935,1.11625,0.018,-0.127,17.3775,28.76,-2.7585,79.1,88.5,126.05,342.7,236.4,362.245,6.485,3.84825,7.2275,-0.498
10,8.25,0.44725,11.6825,1.26675,-1.436,-0.1345,72.5,39.2825,1.70575,74.225,88.5,197.725,510.8,326.425,362.4025,7.4875,4.5625,7.195,-1.866
10,8.75,0.46625,12.195,1.3365,-2.0485,-0.053,120.0775,45.8825,5.77475,72.15,88.5,264.75,464.15,403.3,362.0375,8.04,6.23325,7.46,-2.2065
10,9.25,0.46225,12.9375,1.52575,-2.596,-0.018,148.44,50.5175,11.26325,69.7325,88.5,319.525,403.3,463.425,361.25,9.215,7.625,7.845,-2.873
10,9.75,0.52025,13.8025,1.61125,-2.676,-0.018,191.34,54.96,17.0745,67.115,88.5,371.95,806.5,483.15,360.77,9.6925,9.5575,8.245,-2.73475
10,10.25,0.5335,14.2025,1.606,-2.642,0.007,229.685,68.64,25.17425,63.89,88.5,418.625,1112.5,574.675,360.985,10.6825,10.8175,8.94,-2.9195
10,10.75,0.5835,14.6525,1.9325,-2.72525,-0.00775,257.4525,72.3525,29.26875,60.3275,88.5,455.3,1195.5,619.125,360.9325,10.735,12.0125,9.1175,-2.79875
10,11.25,0.6005,15.23,1.9375,-2.29225,-0.0175,251.3,63.14,28.96925,57.625,88.5,471,1231.75,633.025,360.81,11.39,14.255,9.075,-2.422
10,11.75,0.59575,15.77,1.93125,-2.36075,-0.022,273.17,73.9,32.49,56.9625,88.5,463.325,1243,643.7,360.73,11.8575,14.1825,8.845,-2.4675
10,12.25,0.59575,16.845,1.87475,-2.1775,-0.0335,256.21,70.5,31.63725,59.0225,88.4,462.575,1248.25,640.25,360.4325,13.035,13.7075,8.935,-2.3855
10,12.75,0.595,17.0475,2.033,-1.71125,-0.032,250.5325,64.065,26.383,58.1875,88.4,455.125,1230.75,623.95,360.325,13.93,13.155,9.0075,-1.88975
10,13.25,0.617,17.195,1.92525,-1.82025,-0.0365,255.875,66.215,21.6605,58.1325,88.425,430.2,1184.75,592.5,359.85,14.6925,13.685,9.3725,-1.884
10,13.75,0.6095,17.48,1.9985,-1.70025,-0.0325,236.1975,59.18,17.559,57.1025,88.4,383.875,1084,547.725,359.735,15.0075,14.515,9.2575,-1.71375
10,14.25,0.595,17.8075,2.01625,-1.4335,-0.00575,209.1125,51.57,14.517,57.115,88.4,331.125,957.75,481.9,359.805,14.6275,16.0875,9.735,-1.4125
10,14.75,0.6055,17.2975,2.095,-1.413,0.056,183.9375,45.17,12.925,58.8825,88.4,290.3,857.25,339.975,359.4425,14.3325,15.33,9.885,-1.471
10,15.25,0.629,17.4525,1.91075,-1.0855,0.126,151.86,35.22,9.479,60.4475,88.4,217.975,691.5,94.575,359.4125,14.2075,14.7,10.0975,-1.031
10,15.75,0.6225,16.8125,1.94075,-0.6635,0.1935,99.96,26.28,5.299,62.445,88.4,147.675,516.75,77.425,360.4,13.365,14.2375,10.1425,-0.489
10,16.25,0.5575,15.805,1.72825,-0.2715,0.2065,51.1525,20.7,2.71,65.56025,88.4,82.575,346.425,52.775,360.93,12.2525,13.595,10.315,-0.15725
10,16.75,0.5355,15.1325,1.69225,0.1855,0.407,9.3675,12.3075,0.9075,66.6875,88.3505,15.1875,184.375,36.9875,361.075,11.4,12.9575,10.5175,0.54525
10,17.25,0.4605,13.9225,1.45825,0.77625,0.54225,-8.68,6.5,-1.67325,70.3,88.3505,-22.0575,48.17,17.81,361.57,10.2525,12.13,10.68,1.3735
10,17.75,0.4435,12.8675,1.227,1.305,0.93,-12.43,1.67,-4.1745,75.35,88.3505,-38.7925,6.41175,2.9,362.84,8.4475,11.1175,10.8,1.796
10,18.25,0.4335,12.425,1.2265,1.83675,0.70375,-15.6275,0.9325,-5.685,75.175,88.3505,-37.39,0,0,363.5,7.3875,10.185,10.7925,2.25875
10,18.75,0.3995,11.8875,1.17675,1.86975,0.58,-12.01,0.49,-6.39375,75.375,88.4,-35.6975,0,0,363.4575,6.95,9.6,10.73,2.004
10,19.25,0.347,11.495,1.13725,1.62025,0.3935,-10.71,0.3,-7.279,76.875,88.4,-34.6175,0,0,364.205,6.47,9.17,10.665,2.0715
10,19.75,0.404,10.6675,1.28725,1.628,0.381,-8.825,0.92,-7.305,77.55,88.4,-33.8125,0,0,364.445,6.285,8.7175,10.45,1.666
10,20.25,0.4025,10.2775,1.282,1.693,0.3,-7.75,0.025,-7.513,78.825,88.4,-31.945,0,0,364.7025,5.785,8.1625,10.285,1.642
10,20.75,0.3725,9.7575,1.1345,1.5375,0.20675,-10.4475,0.19,-7.599,79.275,88.4,-32.1275,0,0,364.605,5.7375,7.68,10.1125,1.58975
10,21.25,0.3785,9.5225,1.1425,1.36975,0.24225,-7.055,0.0625,-8.1335,80.8,88.4,-32.109,0,0,364.9075,5.6875,7.2875,10.1225,1.33
10,21.75,0.3485,9.42,1.112,1.76175,0.206,-6.2025,0.155,-8.1205,80.675,88.4,-31.3075,0,0,364.7775,5.4425,6.972,10.0375,1.7855
10,22.25,0.368,9.2775,1.0075,1.331,0.223,-7.53,1.95,-8.2705,80.4,88.45,-30.145,0,0,364.1825,5.0725,6.827,10.0025,1.16
10,22.75,0.385,9.3375,1.0625,1.15575,0.30125,-6.63,1.01,-8.79675,79.3,88.5,-30.2075,0,0,363.845,5.3625,6.51175,9.9725,1.14725
10,23.25,0.406,9.4225,1.0925,1.491,0.308,-7.68,1.58,-8.84275,79.55,88.5,-29.9675,0,0,364.185,5.48,6.207,9.93,1.571
10,23.75,0.28925,9.04,1.095,1.332,0.23,-12.1,1.91,-8.073,80.275,88.5,-28.0675,0,0,364.43,5.49,5.8185,9.7,1.545
11,0.25,0.36,5.03275,1.1285,1.365,0.44,-0.14,8.35,-5.82025,93.075,88.601,-7.7825,0,0,370.0775,2.1275,3.1335,5.58475,1.411
