DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,T_SONIC_1_1_1,CO2_2_1_1,SC_1_1_2,G_1_1_2,G_1_1_3,SH_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,NEE_1_1_1,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,SC_1,SC_2,FCH4_1_1_1
3,17.25,391.224139,8.93,-2.198869,0.171171162,3.205,-17.08862515,68.37483,2.04429,0.473981597,101.027,48.2245,13.46435,8.276162609,11.21,10.995,11.2313,108.84,14.8421,313.19,377.107,232.9231,13.249403,394.48,0.338455,2.981,3.259,-5.952985,-0.2661445,0.831911,0.659593,0.653018,-1.417046,404.3,407.133333,411.016667,410.683333,0.107751,1.908653,1.447
3,17.75,392.784594,9.325,0.48254273,0.3640135,2.4406666665,-26.18593022,41.76517,1.9354,0.4001335,101.041,53.3485962,12.857805,7.394606369,11.205,10.995,-36.4799,36.8264,6.18342,310.4673,371.142,77.483005,12.651585,395.85,0.567579,2.034,1.487,-9.0165055,-0.2007925,0.753098,0.59527,0.566152,1.7611,406.283333,410.133333,417.133333,417.733333,0.469976,3.371562,0.241
3,18.25,393.126624,9.3469635,1.81944863,0.49,1.5703333335,-27.572636,29.766201,1.759892,0.336792,101.0625,57.57306,12.063905,6.392801417,11.185,11.01,-71.9897,2.985795,1.953496,307.9486,365.686,7.085907333,11.992632,397.53,0.733593,0.866,-0.041,-10.813014,-0.149902,0.650916,0.5137985,0.4834215,2.6473535,409.95,414.616667,426.066667,425.516667,0.618472,4.3752475,0.4845
3,18.75,393.550577,9.11,1.915740064,0.451527297,0.7165,-23.9183847,17.128569,1.7606315,0.30185169,101.076391,62.04962206,10.89023,5.5518697915,11.17,11.02,-75.4775,-2.136675,1.451287,306.455,360.9186,0.011357,11.535727,399.3,0.6377505,0.035,-1.2765,-9.518395,-0.127737,0.620951,0.496967,0.451441,3.035756,411.566667,416.683333,431.3,431.783333,0.6095215,3.378112,0.607
3,19.25,394.75,9.275,1.9353313165,0.37,-0.0145,-23.5458035,12.262128,1.687065,0.279173658,101.085,65.697,10.42152,4.882716479,11.13,11.015,-73.82,-2.136902,1.57404,306.2505,358.299,-0.065185,11.007276,400.15,0.143317,-0.785,-2.34,-7.266137,-0.104896,0.555127,0.45322,0.420878,2.840346,412.883333,419.95,432.683333,432.716667,0.272151,2.920729,0.0028925
3,19.75,395.2691655,9.375666539,1.854786347,0.29,-0.717,-21.67753966,11.820233,1.684856,0.2711437235,101.101,68.3269525,9.876619,4.3865685635,11.08,11.02,-72.22,-2.077839,1.564472,303.157,355.733,-0.0628765,10.6307835,400.666667,0.249215,-1.53,-3.323,-6.5243865,-0.121594,0.5778425,0.4613065,0.440206,2.635311,412.266667,420.45,434.9,433.766667,0.314582,1.768145,0.001162
3,20.25,395.34,9.49,1.755625,0.3487175,-1.2921666665,-22.36119319,10.970314,1.669267,0.268325,101.121,70.99142927,9.46236,3.9795821295,11.035,11.03,-69.1792,-1.942559,1.58298,300.301,352.674,-0.062554,10.212033,401.875,0.114919,-2.306,-4.021,-6.624839,-0.0947825,0.553216,0.43812,0.410923,2.380973,412.716667,415.933333,431.65,431.6,0.2954795,2.742359,-0.00081
3,20.75,396.450887,9.584460097,1.835662,0.230017,-1.806,-21.530607,6.5793725,1.7231245,0.26,101.14752,72.64955,8.99378,3.6818342485,10.99,11.035,-68.00364,-1.83,1.610336,299.8373,351.1896,-0.06144,9.98796,402.0333335,0.239277,-2.9305,-4.6485,-5.765248,-0.085638,0.535987,0.427251,0.363764,2.7,416.65,420.933333,435.8,433.683333,0.1745135,1.435084,0.632
3,21.25,396.745,9.585,1.760168,0.199332564,-2.3348333335,-22.2678993,9.020896,1.63127,0.250301,101.1639495,73.62196,8.7556,3.263009774,10.93,11.035,-67.74745,-1.8364,1.583024,299.5984,350.009,-0.061483,9.827645,401.983333,-0.2435685,-3.5635,-5.2345,-4.036393,-0.081373,0.492853,0.432248,0.35386,2.47972,414.7166665,421.558333,437.0416665,436.716667,0.277519,1.984404,0.000141
3,21.75,396.2632496,9.556856,1.622414498,0.191089023,-2.8271666665,-20.900773,5.099388,1.65831,0.2434203155,101.1702,75.36082957,8.538136,2.978565581,10.86,11.035,-65.31054,-1.708632,1.557875,303.6365,349.933,-0.061872,9.4838475,403.1,0.1658635,-4.057,-5.618,-2.962109,-0.077152,0.5031585,0.421116,0.359863,2.8647725,417.683333,425.85,439.933333,439.25,0.217312,1.2065145,-0.0015595
3,22.25,396.8149295,9.585,1.915416,0.142861768,-3.1113333335,-20.153456,6.738458,1.6961,0.242033792,101.18,76.7416043,8.39048,2.727642,10.805,11.03,-64.27763,-1.71,1.490331,300.0096,348.63,-0.061796,9.175217,404.095,0.216431,-4.5265,-5.9675,-2.577978,-0.089565,0.5015075,0.42418,0.378355,2.6051955,419.233333,425.25,439.133333,438.633333,0.246249,2.1998475,-0.000887
3,22.75,397.05172,9.565,1.702777,0.178582683,-3.508,-20.2455735,4.753446,1.650856,0.247319,101.190727,77.21394281,8.1477,2.556728868,10.72,11.025,-62.71544,-1.609923,1.48654,298.702,347.716,-0.061045,9.164028,405.375,0.1614135,-5.0215,-6.285,-2.962692,-0.0776085,0.496671,0.411593,0.365949,2.525058,420.433333,426.4,439.166667,439.916667,0.166381,2.523578,0.004219
3,23.25,397.19,9.45,1.6,0.133068,-3.803,-21.188221125,4.530018,1.660385,0.233458,101.2,78.533562035,8.025951,2.332283101,10.65,11.025,-61.75786,-1.5406775,1.550475,300.674,348.0848,-0.061424,9.2339485,405.2683335,-0.292792,-5.373,-6.4205,-3.408948,-0.081169,0.522141,0.427964,0.3577785,2.3862875,423.833333,426.866667,441.683333,443.1,0.143722,0.812176,0.057587
3,23.75,397.61,9.47,1.718159,0.21,-4.1326666665,-20.370654,5.780767,1.661488,0.239140426,101.18,79.493185,7.854938,2.205410806,10.62,11.005,-63.0302,-1.60648,1.564926,300.63,347.5642,-0.060728,9.166752,405.583333,0.055219,-5.523,-6.5485,-1.730189,-0.082876,0.485332,0.4673115,0.367944,3.456259,422.55,427.608333,441.55,441.1916665,0.2286325,0.309055,-0.000904
4,0.25,405.345,13.310807,3.06,0.314078842,-2.25,-21.8232743,3.761441,1.693472,0.230585,101.185,82.16758645,13.095035,2.432371,14.69,13.92,-58.627485,-1.463433,1.58825,324.58295,373.8536,-0.05814,14.330798,417.983333,0.365791,-2.692,-3.617,-2.272086,-0.061317,0.494271,0.387435,0.332385,4.248315,428.433333,445.566667,454.083333,454.333333,0.2968065,1.447121,0.2730945
4,0.75,406.1913077,13.3522115,2.6446025,0.1635475,-2.4895,-22.066964965,3.263508,1.63101,0.2196535,101.164,82.29097808,13.061215,2.300835,14.64,13.895,-56.80344,-1.5,1.50925,325.4269,372.806,-0.057882,14.338636,418.716667,0.094448,-2.821,-3.6045,-1.3415855,-0.0572205,0.474926,0.386797,0.315733,4.358283,429.35,445.033333,456.616667,457.366667,0.1100765,0.986556,0.000684
4,1.25,406.0654599,13.16,3,0.084413,-2.639,-23.487867,5.019091,1.69101,0.225749857,101.161,82.75235085,12.7992,2.2701952255,14.56,13.87,-54.4712,-1.45949,1.532774,326.68175,372.0875,-0.057829,14.306237,418.933333,0.246516,-2.8775,-3.645,-1.49753,-0.063561,0.492649,0.385902,0.338046,4.889975,431.9,447.616667,460.2,459.266667,0.495548,3.042757,0.006369
4,1.75,405.9468413,13.06,2.79,0.161081161,-2.82,-23.741861,6.371199,1.638498,0.218146251,101.157,83.7,12.6856,2.190175657,14.49,13.86,-53.085485,-1.416583,1.540123,324.6822,371.379,-0.058086,14.293289,419.85,0.581074,-3.2265,-3.8285,-1.925551,-0.06121,0.46418,0.373984,0.340831,4.203875,436.5,450.116667,459.333333,460.716667,0.149078,-0.564888,0.206185
4,2.25,407.608557,13.02751,3.03,0.171675914,-3.018,-21.9932569,4.957703,1.637365,0.225456202,101.145,84.199994,12.5275,2.137939583,14.42,13.845,-51.8108,-1.328559,1.524424,327.9301,370.57375,-0.058616,14.019514,420.35,0.490999,-3.3885,-3.8745,-2.09372,-0.0540765,0.4593605,0.3884575,0.3031105,4.06,437.916667,454.183333,461.966667,463.8,0.3829155,2.4709845,0.183832
4,2.75,407.84,12.9451,2.984416,0.188028,-3.1851666665,-20.88165923,7.389486,1.6402395,0.226908165,101.143,84.22920999,12.24,2.114991767,14.38,13.81,-52.2218,-1.4222865,1.44457,328.8233,369.05015,-0.058852,13.860508,421.916667,0.030739,-3.47,-4.0055,-1.620085,-0.0646515,0.444407,0.357824,0.3061265,4.215,440.433333,450.9,461.866667,462.65,0.4771055,1.8777065,0.35463
4,3.25,408.417274,12.755,2.9061047075,0.0772902435,-3.318,-21.53931146,2.486023,1.68335,0.2188203505,101.136,85.53092,12.08644,2.0071418215,14.31,13.76,-51.08725,-1.42034,1.4377,327.53465,368.1365,-0.05775,13.702471,423.766667,0.8680585,-3.6185,-4.2575,-1.729208,-0.057321,0.446197,0.383227,0.317041,4.353547,437.816667,456.9,465.333333,464.183333,0.1230295,2.2983125,-0.001167
4,3.75,408.2542185,12.73,2.745,0.142943,-3.418,-21.144031675,6.039348,1.65068,0.23,101.159,86.3591925,12.0726,1.908357866,14.27,13.75,-49.649155,-1.3383,1.49681,326.646,367.5465,-0.057617,13.566759,423.166667,0.048077,-3.756,-4.248,-0.8543485,-0.074428,0.493801,0.400011,0.331508,4.168803,435.133333,456.216667,462.966667,462.766667,-0.033269,0.45661,0.5265
4,4.25,409.115767,13.0094315,3.025,0.167395118,-3.351,-21.1781591,3.6172695,1.6429995,0.229227,101.155305,86.60007465,11.89923,1.8997318795,14.19,13.76,-47.604875,-1.3768095,1.5122015,327.56,367.0168,-0.058302,13.3890165,423.066667,0.214834,-3.755,-4.248,-1.030208,-0.0681995,0.4859265,0.392355,0.3485355,4.0012045,436.533333,454.483333,462.016667,461.666667,0.154662,-0.172794,1.896
4,4.75,408.84,12.51,3.09,0.171607,-3.51,-20.13708357,6.067427,1.65431,0.223193982,101.1645,87.44587,11.710765,1.826802296,14.14,13.76,-42.610855,-1.366245,1.600515,329.129,367.36,-0.0535525,13.224894,422.116667,0.156801,-3.803,-4.335,-0.7596885,-0.0778175,0.4967045,0.394275,0.334469,4.14836,438.55,458.416667,463.616667,463.316667,0.18794,3.704481,2.132
4,5.25,409.7677985,12.705,3.12,-0.027116405,-3.683333333,-17.754311695,4.421135,1.6311,0.217121,101.1848,87.74173438,11.59121,1.7331873575,14.07,13.71,-32.341005,-0.452856,1.7089605,328.664,366.7165,0.143315,13.054968,421.9,0.425619,-3.861,-4.585,-0.7084115,-0.069356,0.499538,0.398332,0.333916,3.58,439.066667,454.816667,466.033333,465.8,0.213866,0.00490749999999998,4.7025
4,5.75,408.88,12.62,2.51,-0.21,-3.656,-13.2482791,13.08503,1.61776,0.22,101.2082785,87.4017435,11.7022,1.6877610545,14.03,13.73,-21.850635,7.270661,3.359185,331.1102,368.25515,14.57128,13.283724,421,-0.622819,-3.9535,-4.427,0.6495965,-0.0777,0.482891,0.405249,0.354818,2.493251,436.833333,451.95,466.75,466.383333,-0.0799945,-2.2867305,0.855
4,6.25,407.98,12.86,1.214438,-0.61818,-3.756,-3.8873542,36.680123,1.64,0.2615426625,101.231,87.13074,11.78333,1.8416548395,13.97,13.73,-0.057243,44.755335,12.119225,329.661,371.073,87.78761,13.7522575,419.216667,-0.44534,-3.9695,-4.316,3.3408355,-0.095446,0.5404485,0.4400555,0.396002,0.099299,432.083333,449.983333,466.166667,466.483333,-0.581756,-5.0249695,0.003088
4,6.75,406.67876395,13.12,-1.1885265,-0.938677,-3.407,13.429169,65.920102,1.635617,0.3123299615,101.265,84.75330215,12.43552,2.23624271,13.93,13.72,41.94615,99.8823,22.91531,328.6365,374.04465,237.4122,14.46789,416.383333,-1.4940745,-3.524,-3.924,9.9234555,-0.147853,0.653795,0.485539,0.450927,-3.65,430.15,451.45,465.1,464.816667,-1.081812,-4.960085,1.78216
4,7.25,404.37,13.134098,-3.875,-1.28,-2.5735,39.029328805,97.341112,1.7919715,0.396361857,101.279739,81.081320835,13.20643,2.922947605,13.895,13.715,111.42165,195.7334,31.7336,327.93835,379.15395,431.5103,15.292262,412.783333,-3.173883,-2.9525,-2.975,13.271912,-0.2110085,0.7662445,0.596558,0.5500245,-6.87,420.066667,441.033333,457.016667,455.683333,-1.7705645,-11.29158,-0.008301
4,7.75,401,13.285,-7.245695,-1.355,-1.931,68.02859641,126.839225,2.0559,0.4635170785,101.2925,76.19883794,14.2511,3.9028512555,13.89,13.715,194.6854,299.24,38.95263,332.103,386.0235,663.3045,16.035405,407.5,-1.882708,-1.8255,-1.651,13.1739435,-0.287298,0.930267,0.705044,0.634622,-9.250835,415.766667,428.35,440.033333,440.25,-1.8448235,-11.718325,2.572
4,8.25,398.005,13.375,-10.271288,-1.15,-1.35,100.5632816,151.6731965,2.107314,0.530153,101.2975815,70.51813658,15.31403,5.26,13.88,13.715,272.26365,397.71,47.318435,335.435,392.294,890.82205,16.853131,403.9,-1.345951,-0.554,-0.2215,11.5145735,-0.35936,1.015037,0.8153345,0.70491,-12.0145135,411.333333,419.666667,425.2,425.05,-1.28789,-8.154171,2.728
4,8.75,395.82,13.33,-12.38,-0.8587725,-0.591,132.407564,175.7753425,2.25459,0.5572555,101.3034115,65.738786965,16.22938,6.281982804,13.905,13.68,353.8075,486.30975,54.82214,339.39775,398.9507,1102.017,17.667975,401,-0.871968,0.42,1.235,11.503733,-0.408985,1.068115,0.894645,0.739708,-13.8368595,407.666667,414.55,417.55,417.1,-0.7506505,-5.2789315,0.625573
4,9.25,394.91,13.3636938,-13.76,-0.757633,0.110333333,152.000189,193.76,2.373795,0.5603145,101.316,62.30488,17.0455,7.19467086,13.95,13.69,417.86,565.09095,62.22405,341.62575,404.3771,1288.389717,18.184026,396.3,-0.4078135,1.242,2.3995,9.9605055,-0.395614,1.076362,0.876301,0.783747,-14.464378,406.083333,412.15,415.433333,414.666667,-0.374248,-2.423957,1.027
4,9.75,393.85,13.24,-14.923697,-0.457069923,0.854,186.52766895,211.3182385,2.307071,0.588095,101.304518,58.28899033,17.654625,8.439894019,14.02,13.7,480.20695,622.33175,68.891705,344.87405,409.1961,1420.434,18.6039915,396.2,-0.3894425,1.8595,3.544,10.066305,-0.422451,1.12439,0.942047,0.802687,-16.01,405.2,410.95,413.6,413.666667,-0.406007,-2.1922135,0.021242
4,10.25,392.99,13.215067,-15.326254,-0.36,1.673,197.1285165,220.09647,2.288566,0.581275328,101.286,55.773881355,18.24,9.0730730905,14.13,13.68,536.4302,696.5598,75.40019,347.45,414.605,1630.979692,19.0671485,395.6,-0.2480525,2.984,4.5945,9.609009,-0.41361,1.144515,0.971287,0.821503,-15.6067425,403.766667,408.25,411.283333,410.6,-0.431799,-1.138469,3.3135
4,10.75,392.52,13.11,-15.91,-0.242738,2.438,209.597101,227.475684,2.422731,0.6070175205,101.284421,53.50961,18.83507,9.916599707,14.26,13.69,566.114,733.61,78.9605,352.449,418.734,1723.7526665,19.462688,393.865,-0.2461415,3.7635,5.341,8.1209755,-0.433772,1.207672,1.0391355,0.8259175,-15.692764,403.7,407.6083335,409.6166665,409.2083335,-0.200212,-0.701998,3.711
4,11.25,391.98,12.812743,-15.667943,-0.208785,3.3795,220.5715746,236.4668235,2.4744995,0.616751288,101.257,50.44381767,19.2211,10.736199495,14.37,13.71,589.1383,758.851,81.3389,353.874,421.5579,1809.60055,19.947987,393,-0.145371,4.6615,6.54,7.669205,-0.4623885,1.2030535,1.0540285,0.828116,-15.5468305,402.575,406.5833335,408.4,408.9,-0.180676,-0.2871675,5.319
4,11.75,391.63,12.42,-15.830581,-0.15,4.015,214.68375,236.0587235,2.514006,0.614497,101.242568,48.231109,19.7112,11.36783708,14.51,13.725,606.21335,776.7194,81.4308,356.4794,423.88195,1810.63,20.241696,393.4083335,0.0364725,5.459,7.2905,6.756642,-0.453053,1.207323,1.068425,0.819712,-15.697564,402.591667,406.1916665,409.0666665,409.083333,-0.155196,-0.851013,1.024732
4,12.25,391.415,12.69,-15.316577,-0.1479995,4.965,209.47143,231.303529,2.5891405,0.606722,101.2145,46.983465,20.13409,11.9619695,14.66,13.745,599.22345,785.9405,80.5761,355.88825,426.19875,1829.58,20.613812,392.7,-0.1664335,6.048,8.075,6.439248,-0.451668,1.177024,1.028597,0.83347,-15.059121,402.9,405.8333335,408.583333,408.2416665,-0.047405,-0.2334635,3.77
4,12.75,391.3207695,12.489098,-14.96,-0.125793295,5.7345,195.4638835,227.353623,2.603978,0.626454,101.171,46.3781115,20.54282,12.554823,14.77,13.79,574.92265,756.40135,77.98128,357.176,427.75765,1784.901,21.0565885,392.15,-0.0373665,6.5625,8.68,5.433685,-0.464954,1.200046,1.036125,0.846154,-14.443608,402.9166665,405.6583335,408.8166665,408.483333,-0.179651,0.0977965,2.9845
4,13.25,391.36,12.385,-14.307491,-0.06,6.666,189.46320565,216.920133,2.64239,0.625141474,101.138,44.82605,20.88267,13.363642,14.93,13.85,556.8772,752.079,75.39715,359.4324,428.7188,1754.354124,21.1728,392.475,-0.0402785,7.199,9.38,5.5655415,-0.461152,1.240964,1.036414,0.844229,-13.761423,402.4833335,406.191667,408.6166665,408.6916665,-0.148901,-0.6975225,6.67
4,13.75,390.85,12.227135545,-12.62,-0.05,7.595,171.307843,199.61,2.59534,0.637621219,101.117622,44.43,20.95696,13.72937642,15.17,13.88,507.48255,715.0607,70.94385,357.7828,428.65,1652.0051,21.243716,392.39,-0.0328595,7.848,10.28,3.0634845,-0.478288,1.2030355,1.0398585,0.832506,-11.87261,402.0583335,406.3416665,408.658333,408.933333,-0.0429065,0.4213325,5.4705
4,14.25,391.25,12.665,-11.86473084,-0.029617094,8.28,143.21487,194.2278885,2.63586,0.633320066,101.0828675,42.9927505,21.10783,13.826679,15.34,13.92,471.5335,663.80055,66.837115,357.5755,428.33835,1533.9933,21.088346,392.225,-0.052737,8.16,10.13,2.6338315,-0.483256,1.220789,1.014675,0.842157,-11.25832,402.875,406.283333,409.183333,409.3083335,-0.063843,0.783968,8.932
4,14.75,390.48,12.6532025,-11.382993,-0.013166,8.639,108.68294005,177.132524,2.61585,0.622312,101.0547875,42.357930245,21.1094,13.97372925,15.43,13.97,411.3386,607.0143,61.137685,357.52445,426.048,1405.848,21.207225,392.083333,0.088014,8.305,10.16,1.153834,-0.457896,1.187563,1.002137,0.825343,-10.506662,402.8666665,406.533333,409.6,410.141667,0.035691,0.542849,1.663
4,15.25,390.745,12.878538,-9.466577,0,8.3826666665,74.8033886,158.6332805,2.62342,0.624658488,101.025,43.442226295,20.8328,13.875953,15.53,14.01,339.33335,525.1666,53.418535,355.70605,424.1384,1185.757,21.193857,392.533333,0.120765,8.83,10.08,-0.5105135,-0.428794,1.15687,0.931345,0.815025,-7.8267275,404.1333335,407.9,411.125,411.0166665,-0.02429,0.4207365,6.272
4,15.75,390.599994,12.916273,-8.692489117,0,8.07,46.3867625,135.4459225,2.52661,0.5802211285,101.015,42.8697045,20.74176,13.488281,15.65,14.04,290.411,458.09335,48.99524,354.42,422.2405,1042.306,20.912944,392.57,0.121601,8.455,9.45,-1.746882,-0.3808345,1.106298,0.912942,0.754453,-6.621641,404.0583335,408.8,412.3833335,412.7333335,-0.071742,0.416596,2.088
4,16.25,390.46,12.967653,-7.080076,0.129461769,7.321,14.0137845,116.681473,2.462049,0.56,101.019,43.310478,20.676605,13.18125012,15.71,14.05,231.5479,378.33175,41.342605,350.8415,419.0265,856.2868,20.756675,392.8,0.144689,7.999,8.575,-2.175691,-0.342534,1.01453,0.824216,0.7479345,-5.1331105,404.9583335,410.316667,413.783333,414,0.123505,1.390415,0.005588
4,16.75,391.2,12.925,-5.155,0.175862,6.875,-6.4154386,111.0437755,2.36251,0.528189103,101.0308795,44.64129,20.21931,12.6872535,15.74,14.1,137.3092,278.8798,32.05892,347.15735,415.6605,630.2555,20.486105,393.8,0.244209,7.435,7.649,-4.302656,-0.309198,0.975334,0.8027475,0.7176975,-2.72,406.158333,411.7916665,415.891667,416.0666665,0.1052655,2.1051205,0.818
4,17.25,391.43,13.112384,-2.88,0.220982,5.959,-17.4528285,87.674242,2.24016,0.495321913,101.031,47.92700376,19.71589,11.83957009,15.73,14.12,61.74205,187.7384,23.8353,344.43335,411.15535,421.6203,19.8086865,394.5,0.52943,6.938,6.2315,-6.767422,-0.277573,0.924988,0.718249,0.634048,-0.5190895,407.9333335,414.908333,420.333333,419.783333,0.200676,3.9846645,0.384128
4,17.75,391.74,13.19,-0.27,0.42798679,5.097,-24.93615556,62.898132,1.9921565,0.44,101.039763,52.42816,19.23074,10.35465057,15.7,14.16,1.094113,98.41588,14.787595,342.2352,406.774,220.6196,19.314035,396.4,0.770723,5.596,5.0655,-10.238275,-0.2166805,0.7967145,0.6432035,0.549018,1.403303,410.1083335,418.5333335,425.658333,425.0416665,0.201787,5.7209385,0.00225
4,18.25,392.71,13.36,1.546753,0.61,4.072,-24.9958829,37.413431,1.846338,0.371323,101.0489,56.69642445,18.3434,8.859657525,15.7,14.18,-43.229665,31.67,5.87518,338.57085,400.1607,66.519,18.618424,399.3,1.070003,4.764,3.498,-12.643404,-0.1365155,0.6692615,0.5188115,0.4759815,3.657657,413.275,421.1416665,428.5666665,427.8166665,0.624344,5.0861095,0.001418
4,18.75,394.140639,13.581205,3.044822,0.7646165,3.290666667,-28.132681,25.699455,1.801302,0.336097,101.084,60.74476433,17.16778,7.438595314,15.66,14.18,-71.50375,1.3504,1.66787,337.3896,394.5071,4.757609,17.945468,404,1.51011,3.717,2.479,-12.178022,-0.131513,0.6876855,0.5112325,0.448016,4.490833,416.6416665,424.2416665,433.108333,433.3,0.730026,5.5906565,0.0619695
4,19.25,395.7673381,13.322038,3.476595,0.7925589255,2.604,-27.7948719,17.8110085,1.747617,0.3145012765,101.111,64.485095,16.5233,6.329853273,15.64,14.21,-73.9555,-2.334139,1.43665,334.5372,390.07125,-0.0263585,17.300512,408.45,1.331363,2.712,1.012,-10.171707,-0.119217,0.619274,0.485287,0.405883,5.0020695,420.116667,428.733333,437.95,438.2,0.721611,6.457213,-0.001386
4,19.75,396.704844,13.240804,3.599015639,0.715054576,1.965,-25.845523,16.238132,1.74701,0.288871133,101.15,68.65376735,15.83765,5.470186789,15.6,14.21,-70.55815,-2.179618,1.454738,332.227,386.91685,-0.062871,16.728762,411.8666665,0.560562,1.809,-0.242,-8.315026,-0.095841,0.559031,0.434111,0.39219,5.05629,422.633333,432.566667,440.033333,440.166667,0.634869,5.044546,0.026107
4,20.25,398.825,13.570238,3.46,0.609755,1.2885,-26.740458,14.0616225,1.7142755,0.291788,101.178058,70.942540685,15.281605,4.952149,15.525,14.19,-70.033635,-2.0696,1.5152515,330.4285,383.71925,-0.062867,16.45132,412.9583335,0.893336,1.057,-1.279,-6.639721,-0.092109,0.5511775,0.443084,0.379679,4.824986,423.766667,435.55,444.05,445.216667,0.57263,1.7822185,0.868
4,20.75,400.37,13.43,3.467836891,0.642461,0.570333333,-24.486963,11.073361,1.7054475,0.283422,101.1905095,73.018035,14.85603,4.422014,15.44,14.18,-67.63,-2.01273,1.54,328.9545,381.123,-0.062069,16.034359,413.4166665,0.903659,0.242,-1.908,-5.677554,-0.0956525,0.548902,0.439119,0.3911725,4.256452,423.983333,439.316667,445.933333,445.116667,0.42704,1.157088,-0.52901
4,21.25,400.92,13.41,3.4734585,0.408364217,0.133,-24.78667,7.716263,1.77712,0.2757451525,101.194151,74.935756,14.505025,3.98,15.39,14.19,-67.259195,-1.949159,1.53953,329.02,379.06135,-0.061543,15.950948,415.4,0.451156,-0.2015,-2.387,-4.956859,-0.091203,0.527972,0.434256,0.385299,4.4541025,426.483333,438.75,450.2,449.05,0.525624,0.8386625,-0.0036375
4,21.75,402.8889995,13.175,3.04,0.4015665,-0.4685,-24.4363225,8.167953,1.697609,0.252728,101.204843,76.778039,14.016085,3.661340067,15.295,14.18,-66.0406,-1.855952,1.542809,326.19745,378.78355,-0.061119,15.534818,415.24,0.0142835,-0.74,-2.5855,-4.114807,-0.078216,0.519853,0.415078,0.3428405,4.204734,427.216667,441.433333,451.95,450.416667,0.2881485,1.6967,1.011
4,22.25,404.4,13.28,3.190927,0.315948,-0.922,-24.59,6.759456,1.65,0.255837,101.227,77.42430363,13.86418,3.46446424,15.2,14.12,-64.86315,-1.84571,1.57999,325.67105,377.9732,-0.06017,15.1318595,416.3666665,0.713516,-1.3095,-3.1405,-3.562931,-0.0730135,0.5061625,0.4213905,0.355946,3.928402,428.533333,440.916667,452.116667,449.9,0.2743675,-0.107196,0.0054965
4,22.75,404.13,13.385,3.108551,0.191725,-1.208,-23.684289765,5.1308005,1.63887,0.25,101.233921,79.12635763,13.676255,3.1118612,15.06,14.115,-63.57316,-1.806321,1.602614,326.2795,377.5145,-0.0603,14.8424515,417.5183335,0.5702945,-1.8285,-3.3045,-2.981947,-0.0781785,0.514073,0.408161,0.3423555,3.65129,426.766667,445.166667,452.633333,452.766667,0.2270255,1.409092,1.235
4,23.25,404.277023,13.445,3.2991145,0.27792606,-1.5706666665,-21.43085296,6.224408,1.642303,0.228237,101.2305,79.72552559,13.57849,2.7608344625,15,14.085,-62.37062,-1.702715,1.578104,325.4499,376.47045,-0.05943,14.592776,418.2483335,0.7043535,-2.23,-3.508,-2.845702,-0.068697,0.4968185,0.3789385,0.34229,4.666021,426.116667,444.783333,453.6,452.5,0.3095585,1.284401,-0.0023625
4,23.75,404.981488,13.49,2.620437,0.232769709,-1.837,-23.14111295,4.4914675,1.66102,0.233064,101.21,81.39615042,13.4428,2.6063,14.9,14.07,-60.4,-1.583716,1.6099325,327.0915,375.6792,-0.057437,14.340407,418.075,0.160135,-2.525,-3.59,-1.9524645,-0.0628075,0.4745785,0.38772,0.335719,4.497371,426.733333,442.2,455.866667,455.65,0.362728,1.3455775,0.004295
5,0.25,405.98,18.6,4.42,0.270045054,-0.571,-17.7761958,8.840879,1.498158,0.1905094685,101.19,86.98283089,17.0362,2.6031816,18.23,16.76,-48.17159,-1.319782,1.398231,359.343,395.25345,-0.0562895,19.528988,427.7,0.698742,-0.1465,-1.4115,-2.137713,-0.045712,0.424773,0.361156,0.295642,4.890876,447.9,450.183333,483.75,482.033333,0.363093,0.9231055,-0.0150755
5,0.75,406.25,18.34517641,4.37,0.160841,-0.8695,-18.183046,6.4437805,1.504085,0.19,101.17575,87.974,17.0301,2.356223867,18.12,16.78,-44.5344,-1.240587,1.3948345,359.60155,394.3635,-0.0564435,19.495456,428.9916665,0.583907,-0.4185,-1.717,-1.893818,-0.040559,0.428663,0.332922,0.277044,4.9359245,453.183333,448.466667,485.816667,485.1,0.439012,3.117827,-0.002755
5,1.25,406.63,17.96,4.266069,0.311492,-1.073,-16.96678,7.194307,1.484182,0.186933,101.158462,88.75,16.931845,2.2059035885,18.07,16.755,-44.161205,-1.22616,1.3701,358.1451,393.60485,-0.057027,19.4187775,428.925,0.629124,-0.575,-1.946,-2.106237,-0.038338,0.403082,0.346879,0.2755235,4.804852,456.25,454.516667,491.716667,490.966667,0.3431025,1.68779,-0.0029475
