DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH
3,18.25,-0.3026825,-15.45105,9.03339,1.304425,1.4968,0.4998205,7.425845,414.2675,3.45501,0.985742,0.7104785,0.54674,0.15101,28.24298,4.504292,296.5055,336.19175,4.2795,60.82
3,18.75,-0.235841,-15.3059,3.64803,1.54844,1.38674,0.439304,6.59443,413.758,3.55304,0.822958,0.6201115,0.509293,0.151835,3.341624,1.686692,293.29035,333.07605,4.0915,63.845
3,19.25,-0.192596,-20.2255,3.39122,1.23162,1.285195,0.398916,6.6235,413.52,3.64967,0.847461,0.62208,0.471445,0.164581,-2.174718,1.2926125,288.4465,328.8395,3.827,65.11
3,19.75,-0.200038,-17.1928,3.28046,1.37377,1.323,0.407549,5.72713,414.383,3.66521,0.749694,0.551507,0.44431,0.175723,-2.2252075,1.2993915,281.57685,327.6044,3.4605,66.89
3,20.25,-0.18099,-15.98825,3.62087,1.31392,1.328995,0.384717,5.39174,414.9375,3.70323,0.7098395,0.5522445,0.3958835,0.17656,-2.0771835,1.238824,282.87105,326.306,3.1055,67.045
3,20.75,-0.156998,-17.47385,2.21373,1.80072,1.29567,0.3584695,5.306305,415.176,3.70927,0.6827225,0.5214895,0.434317,0.1763915,-2.572343,1.327494,273.14865,323.10945,2.785,70.34
3,21.25,-0.147494,-12.53205,0.491371,1.298305,1.19769,0.342792,4.5951,415.102,3.57946,0.680432,0.536163,0.433454,0.168437,-2.5891415,1.517844,269.2463,320.84815,2.124,71.885
3,21.75,-0.139287,-14.14585,2.22809,1.77619,1.23067,0.3417425,4.195705,415.6855,3.42665,0.680485,0.538078,0.4155085,0.1588745,-2.5269845,1.338114,264.5118,319.008,1.952,73.985
3,22.25,-0.157961,-12.4643,3.758385,1.269705,1.09889,0.355459,3.595055,415.775,3.450565,0.654708,0.541991,0.424188,0.167747,-2.542168,1.3154175,273.8349,317.1779,1.149,75.225
3,22.75,-0.154583,-10.3774,2.06927,1.00416,1.131965,0.358808,3.41859,415.7835,3.54488,0.654678,0.562429,0.402162,0.172453,-2.3813595,1.218823,270.15665,315.78105,1.0445,76.065
3,23.25,-0.145005,-13.7494,2.22598,1.61744,1.21441,0.354546,3.586895,415.677,3.47007,0.678994,0.501603,0.39679,0.178729,-2.011903,1.2229535,265.46805,314.53195,0.718,76.38
3,23.75,-0.112208,-16.02315,0.952516,1.20295,1.12593,0.303025,3.280805,415.729,3.46676,0.570671,0.466584,0.362621,0.174591,-2.0960745,1.3239605,271.15365,314.1653,0.53,78.11
4,0.25,-0.14951,-22.38065,6.94565,2.2817,1.146145,0.3540235,8.9002,417.374,5.5591,0.658402,0.532034,0.428929,0.167373,-1.858861,1.4178395,311.45815,341.085,5.705,76.585
4,0.75,-0.133001,-20.2267,6.609825,2.321045,1.089415,0.336602,8.75425,417.245,5.471415,0.6383755,0.500715,0.391804,0.164192,-1.5415665,1.451321,306.87435,340.1724,5.511,75.925
4,1.25,-0.1256105,-17.2437,6.39821,1.88148,1.098675,0.3293655,8.22726,415.99,5.57774,0.6544,0.5308925,0.4509285,0.180221,-1.6635025,1.3742825,310.56585,339.2742,5.3935,78.83
4,1.75,-0.137845,-18.01785,4.925235,1.98102,1.229835,0.338409,7.941115,416.611,5.379625,0.6903765,0.5555555,0.425256,0.190973,-1.429789,1.362706,306.44865,337.5575,4.9455,77.85
4,2.25,-0.133319,-18.7417,4.20124,2.25736,1.10746,0.339101,8.28307,417.8195,5.67802,0.691402,0.526542,0.448343,0.153282,-1.978032,1.4121775,305.6734,336.1168,4.4675,79.425
4,2.75,-0.107413,-16.1886,5.799495,2.24495,1.26342,0.297725,7.79418,417.652,5.59345,0.647357,0.555965,0.398445,0.155452,-1.868406,1.4302785,307.0623,335.8026,4.1665,81.85
4,3.25,-0.132149,-18.9634,4.25,2.32334,1.23939,0.330613,7.65915,417.874,5.62369,0.689718,0.554184,0.413769,0.1451885,-1.769421,1.2122265,302.9823,335.6736,4.153,80.835
4,3.75,-0.142726,-14.2333,4.839805,2.24974,1.30146,0.3447625,7.2185,417.707,5.454975,0.691818,0.588773,0.465408,0.151907,-1.5692745,1.258016,306.01145,335.2501,3.9225,80.8
4,4.25,-0.134387,-14.6856,4.77545,1.89647,1.19819,0.335628,7.23111,417.381,5.30922,0.657761,0.553431,0.441332,0.1408635,-1.448089,1.182303,306.78985,334.1321,3.717,81.7
4,4.75,-0.148261,-15.45585,4.73758,1.80958,1.13427,0.3482185,7.099795,416.7635,5.09516,0.677102,0.545009,0.4111775,0.145834,-1.529571,1.204129,308.83985,333.51755,3.4175,80.45
4,5.25,-0.158499,-19.026,4.75937,1.846755,1.32343,0.360371,7.06538,417.1905,5.16533,0.728771,0.563332,0.448825,0.1504125,-1.586974,1.167915,309.7095,333.04325,3.417,82.3
4,5.75,-0.16955,-14.5785,6.11942,2.42734,1.27099,0.373484,6.9551,415.855,5.08839,0.746287,0.610706,0.453826,0.129742,-0.9504675,1.209864,310.79875,332.7924,3.3555,83.15
4,6.25,-0.150186,-8.443335,7.810155,1.51784,1.255835,0.3537455,6.54319,416.314,5.12476,0.693531,0.6259425,0.4604405,0.133103,2.590956,1.9616415,310.36035,330.71295,3.2075,85.55
4,6.75,-0.165212,-5.55238,11.87385,0.8366805,1.36521,0.365595,7.20674,417.501,4.969925,0.761256,0.635787,0.470424,0.143985,26.965585,4.040849,313.518,331.40365,2.976,87.25
4,7.25,-0.224113,-1.81174,20.5069,1.07857,1.41376,0.435225,7.79208,418.966,5.09788,0.909767,0.677706,0.546784,0.139028,72.61542,7.442057,315.51095,333.96375,3.438,87.8
4,7.75,-0.328385,22.0291,24.5817,0.7140025,1.62353,0.520237,8.161875,416.171,5.393925,1.05204,0.759239,0.614332,0.190946,109.04765,10.94033,315.18565,336.848,3.6595,84.05
4,8.25,-0.3460225,36.7414,35.0831,-0.1821705,1.89306,0.5422615,9.193125,415.712,5.59166,1.075,0.858742,0.672283,0.247806,170.44675,15.82017,316.0904,340.56355,4.202,81.7
4,8.75,-0.345866,61.602,38.86635,-1.5386,1.99397,0.53529,10.014785,415.2115,5.40291,1.17619,0.952505,0.727758,0.2884195,252.1641,22.04409,316.4443,343.7296,4.4785,79.27
4,9.25,-0.4911105,72.9347,39.597,-1.65489,1.98796,0.641347,10.3248,415.532,5.46431,1.24661,1.03542,0.7414565,0.290137,269.45795,26.9444,317.17125,350.2334,5.7015,77.27
4,9.75,-0.554368,151.49,51.89955,-3.45417,2.19913,0.677132,10.607,415.831,5.48319,1.32547,1.09016,0.768951,0.397032,327.76425,33.363965,319.4011,353.432,6.0975,72.945
4,10.25,-0.55245,159.7125,59.292,-4.26296,2.2099,0.678805,11.39315,416.018,5.55333,1.28445,1.11046,0.830053,0.4227285,545.1961,50.889165,315.81325,359.8106,6.5665,69
4,10.75,-0.5444845,175.41,57.49025,-4.459215,2.28325,0.674805,12.1536,415.8245,5.650455,1.36529,1.117865,0.822273,0.457642,565.4647,56.484765,315.0789,364.22525,6.8845,63.05
4,11.25,-0.660117,221.785,66.9644,-5.02521,2.13315,0.742662,12.4365,415.202,5.68509,1.31324,1.18487,0.823917,0.477024,570.34205,58.880245,314.55015,369.8523,7.471,60.07
4,11.75,-0.648649,212.026,71.9627,-5.333515,2.23545,0.745528,12.8468,414.7055,5.6686,1.41342,1.3025,0.862368,0.4843565,694.8914,68.887995,315.23675,375.33815,8.28,56.72
4,12.25,-0.602295,212.86,69.3895,-5.09517,2.43533,0.713924,13.2492,414.58,5.661035,1.48927,1.24323,0.874958,0.4493685,699.72455,68.973335,317.0857,381.0501,8.75,54
4,12.75,-0.759431,219.855,72.2666,-4.822555,2.620425,0.7952895,13.3478,414.696,4.91994,1.49036,1.28733,0.9392175,0.518654,712.64475,74.232485,315.0606,384.67225,9.04,52.435
4,13.25,-0.7091315,200.006,60.89925,-4.9596,2.396135,0.774285,13.4407,414.3745,4.89135,1.520645,1.27404,0.943433,0.451311,692.24065,69.477815,315.68455,388.4805,9.505,51.995
4,13.75,-0.752402,177.6665,56.7097,-3.65861,2.33434,0.810909,13.7432,414.142,4.83596,1.54341,1.25868,0.908798,0.4242735,647.5687,69.86452,315.5699,388.6073,9.88,50.59
4,14.25,-0.681285,159.118,58.6796,-3.86556,2.436085,0.758247,14.14285,413.9955,4.85841,1.497915,1.251595,0.878073,0.408173,501.3502,49.85672,319.2153,388.3481,10.35,49.48
4,14.75,-0.710533,151.64,51.5587,-3.73781,2.31614,0.771964,14.3344,414.023,4.87636,1.40887,1.19598,0.858337,0.335276,458.4331,46.16367,325.3828,386.1904,10.59,49.52
4,15.25,-0.632823,134.7155,43.65365,-2.50755,2.41224,0.7392685,14.8205,413.8285,4.82437,1.5008,1.285605,0.8631795,0.365384,396.2937,45.12092,326.6459,387.8842,10.62,51.22
4,15.75,-0.681014,104.7,44.1644,-2.37928,2.34614,0.76349,14.9309,413.657,4.93722,1.47973,1.14424,0.893661,0.30739,348.3636,34.49941,326.9927,383.7092,11.06,51.75
4,16.25,-0.714283,102.101,44.7487,-1.84409,2.28123,0.784199,15.2348,413.572,5.14638,1.50089,1.19842,0.872584,0.2595,315.6288,32.5877,324.8949,381.6592,10.97,53.31
4,16.75,-0.688419,71.9157,36.70605,-1.62849,2.22043,0.767919,15.1032,413.47,5.44544,1.38688,1.09638,0.89614,0.247272,239.2903,25.62978,316.9103,379.5055,11.52,53.88
4,17.25,-0.490211,43.0588,29.29225,-0.889057,2.08473,0.650149,14.5467,413.194,5.579815,1.32395,0.99606,0.807233,0.1978855,166.8788,21.64199,318.6199,377.6107,11.53,56.25
4,17.75,-0.438146,14.9122,19.9043,0.4380705,1.96341,0.60518,14.7869,413.636,5.12221,1.21997,0.981078,0.749029,0.148492,98.59631,15.22907,319.3277,373.2298,11.19,56.36
4,18.25,-0.408985,-4.570925,16.87385,1.230805,1.800735,0.592279,14.65785,413.4295,5.50154,1.183095,0.9053925,0.723532,0.139229,59.78075,10.4578,320.3313,369.2474,10.83,57.86
4,18.75,-0.293093,-12.9305,16.53665,1.47238,1.593215,0.488612,14.6373,413.597,5.71254,0.989319,0.726384,0.548408,0.177262,27.11972,5.455625,317.3569,365.4894,10.47,61.33
4,19.25,-0.173399,-23.0425,7.16447,1.85541,1.5281,0.380655,13.8023,413.167,5.84676,0.795875,0.626945,0.497715,0.1990225,7.04186,2.304043,317.5023,360.9031,9.94,61.52
4,19.75,-0.157682,-25.2458,7.908675,1.9192,1.34116,0.3598605,12.9475,413.53,5.92903,0.7375095,0.540523,0.4260165,0.186237,-2.414652,1.496786,315.6175,354.8006,9.49,64.71
4,20.25,-0.145639,-19.6471,4.96371,1.90136,1.217035,0.350901,12.22435,414.337,5.94408,0.714289,0.5852775,0.4414445,0.1873755,-3.188768,1.583313,311.2507,351.8608,9.15,67.64
4,20.75,-0.0997385,-15.90535,5.4748,1.46467,1.143785,0.2886635,11.85545,414.798,5.85494,0.580832,0.498114,0.3580855,0.181725,-2.988223,1.520893,311.7862,350.9095,8.66,71.13
4,21.25,-0.0778,-18.3706,3.12393,1.45307,1.200445,0.250726,11.07305,415.835,5.86541,0.554701,0.454852,0.330581,0.194655,-2.867839,1.369629,314.0043,349.0657,8.04,72.36
4,21.75,-0.091,-20.38785,4.89281,1.69398,1.06477,0.275888,10.6537,416.0085,5.84534,0.619051,0.492447,0.394094,0.184309,-2.275485,1.366098,316.5995,345.4294,7.584,72.68
4,22.25,-0.1296685,-20.76165,3.465065,1.8818,1.12402,0.329437,10.46355,416.229,5.84675,0.6274155,0.5502085,0.4027005,0.190605,-2.265908,1.412912,318.3596,344.7197,7.22,71.68
4,22.75,-0.130938,-18.0665,4.47474,1.341375,1.210815,0.3304295,10.0912,416.519,6.01953,0.767461,0.5561655,0.4368295,0.177142,-1.949834,1.51307,314.9112,344.3793,6.948,72.75
4,23.25,-0.1218485,-18.3755,5.81001,1.65615,1.20473,0.331456,9.65734,416.111,6.0054,0.707381,0.499844,0.372919,0.180495,-1.803194,1.33223,314.063,343.7214,6.557,73.47
4,23.75,-0.133624,-21.68355,7.625425,2.192175,1.1735,0.329462,9.24282,416.767,5.855915,0.688052,0.575977,0.426135,0.1791495,-1.879028,1.334016,313.3189,342.4192,6.072,74.38
5,0.25,-0.051,-11.0414,6.04993,2.78344,0.950011,0.205756,15.8707,428.17,8.86379,0.493679,0.382663,0.283725,0.2359595,-1.8284975,1.554457,344.9836,370.0969,11.955,80.17
5,0.75,-0.0637,-11.2094,4.38299,3.327945,0.90218,0.232188,15.13755,426.55,8.73478,0.493188,0.380945,0.281131,0.248936,-1.822257,1.539453,345.66475,368.9627,11.985,80.9
5,1.25,-0.052,-10.2333,4.38854,2.34406,0.9246215,0.208322,14.81805,426.013,8.935995,0.450253,0.3744325,0.263431,0.254979,-1.9347875,1.518345,345.8893,368.1168,12.12,80.465
5,1.75,-0.0729,-12.19925,3.73035,3.11254,0.911808,0.249726,14.7258,424.1725,8.97834,0.5455655,0.421783,0.3148925,0.2260945,-2.1943865,1.3845895,344.6982,367.20015,12.105,80.3
5,2.25,-0.0668,-15.40645,5.75999,3.88524,0.996072,0.24781,13.4014,424.0825,8.775315,0.547214,0.434215,0.332555,0.224575,-1.5873285,1.39546,346.2534,365.7501,11.16,83
5,2.75,-0.0776,-15.04415,5.10989,3.0731,0.906259,0.251871,14.07085,424.957,8.898195,0.534605,0.433804,0.3102105,0.2247,-1.5375835,1.367758,344.2993,364.37255,10.73,82.85
5,3.25,-0.0943,-12.76015,3.75746,2.377865,0.864949,0.281291,13.70695,424.24,8.7815,0.564867,0.397502,0.324918,0.2446885,-1.689791,1.280757,344.76785,363.83515,10.625,85.1
5,3.75,-0.0709,-12.3464,5.062275,2.74342,0.871962,0.256903,13.1883,426.021,9.24716,0.521621,0.424773,0.30101,0.233859,-1.6653445,1.200047,344.10305,363.24795,10.365,87.65
5,4.25,-0.0452,-11.7608,4.31913,2.3197,0.877033,0.193796,12.95745,428.4765,9.00251,0.4366135,0.350411,0.2611055,0.234803,-1.385913,1.328297,337.83655,362.619,10.115,86.75
5,4.75,-0.0382,-10.534,2.84001,2.79486,0.889264,0.186031,13.3486,430.2965,8.43034,0.468088,0.344761,0.250393,0.198604,-1.469069,1.232145,346.311,362.7723,9.93,87.8
5,5.25,-0.048,-17.4028,6.2807,3.08625,0.959961,0.2038735,12.8686,429.7715,9.37232,0.526801,0.356445,0.2711965,0.2541555,-0.487774,1.3241135,339.71925,362.6867,9.85,87.9
5,5.75,-0.0518,-13.6831,5.23646,2.01457,0.933954,0.219691,13.2855,427.611,9.51533,0.5135235,0.381827,0.279379,0.239397,4.344614,2.245279,343.062,362.07915,9.545,89.4
5,6.25,-0.0807,-8.210045,11.64067,1.57874,1.02493,0.267863,13.4021,429.161,9.549315,0.580278,0.449408,0.324095,0.2696775,25.185815,4.089703,347.9405,361.29235,9.11,90.9
5,6.75,-0.1216225,-7.146635,16.9485,1.59066,1.18239,0.3153215,14.58685,435.311,8.56535,0.66251,0.506777,0.411889,0.221047,66.916885,7.1730135,345.4682,363.0829,9.3,87.6
5,7.25,-0.1859,3.678875,23.0879,1.640695,1.25198,0.402288,15.0047,431.051,8.893185,0.760353,0.591473,0.486506,0.23044,111.00215,11.362645,342.6322,364.01555,9.595,87.9
5,7.75,-0.2311525,20.1106,35.8133,-0.8117875,1.333095,0.443087,14.9482,424.614,7.995545,0.873867,0.7059725,0.548333,0.2596635,161.71855,17.03585,344.69065,366.82275,10.13,83.8
5,8.25,-0.284078,45.3445,45.62545,-2.04404,1.527015,0.489821,16.80515,422.602,8.40052,0.9905775,0.78767,0.5942065,0.325049,232.87145,22.700525,342.68215,373.1522,11.165,79.26
5,8.75,-0.346227,89.49765,62.1264,-4.42846,1.5865,0.5475155,17.0935,420.452,8.5904,0.9960585,0.851481,0.6606805,0.331768,295.67395,29.67686,341.37205,377.9975,11.78,74.745
5,9.25,-0.390384,95.6596,67.16275,-4.83042,1.64038,0.5707225,18.0881,419.524,9.040885,1.095785,0.940328,0.653271,0.364771,393.95035,38.87332,341.32145,385.92295,12.865,71.78
5,9.75,-0.466647,126.462,79.4668,-5.90732,1.87186,0.6337565,17.8467,417.3975,9.3196,1.249355,1.01223,0.7326285,0.361091,458.0648,44.677545,345.4999,390.11675,13.555,70.24
5,10.25,-0.476866,139.1685,80.8785,-7.178715,1.80198,0.638722,19.2039,415.519,10.11375,1.21942,1.04469,0.761494,0.390152,433.86695,46.27715,348.7693,395.57775,14.015,68.4
5,10.75,-0.501796,162.1605,94.03655,-7.6013,1.9252,0.654959,19.1728,415.427,10.0531,1.27164,1.1008,0.80741,0.445353,581.38685,59.807495,348.0222,400.5518,14.85,66.38
5,11.25,-0.620828,178.5655,108.498,-8.285335,1.98988,0.731557,20.75955,414.709,9.92933,1.37433,1.14685,0.822247,0.445286,603.56105,64.17101,353.04365,405.4039,15.205,62.32
5,11.75,-0.657636,203.144,105.9945,-8.22853,2.08838,0.753801,21.0619,414.13,10.08075,1.38856,1.17783,0.877679,0.483931,723.3699,76.14589,352.15055,409.3292,15.635,59.89
5,12.25,-0.634801,197.3945,99.2676,-8.30911,2.09366,0.742793,21.0201,413.691,9.908895,1.4572,1.16759,0.8611615,0.4344035,725.6355,81.35834,353.99075,415.59405,16.515,58.48
5,12.75,-0.6305785,173.8125,116.4605,-8.257325,1.981585,0.736918,20.87005,412.6075,9.87574,1.42431,1.148365,0.868247,0.4547075,693.5864,75.920365,355.9958,416.52785,16.935,57.825
5,13.25,-0.64801,180.493,107.5615,-7.60847,2.083745,0.748196,21.5094,412.784,9.666945,1.4541,1.16354,0.8751875,0.470722,679.7693,79.16169,358.9776,419.2476,17.295,57.035
5,13.75,-0.590268,172.364,101.303,-6.59258,1.99262,0.720459,21.8782,412.8815,9.48981,1.38409,1.18623,0.848748,0.440886,634.51525,74.197155,358.37755,418.5108,17.225,56.42
5,14.25,-0.602344,163.087,96.1369,-6.76175,1.97405,0.725895,21.7165,412.737,9.56562,1.40703,1.10715,0.841443,0.443362,592.12045,75.27096,360.65355,419.82165,17.325,54.475
5,14.75,-0.624107,165.584,103.281,-6.20061,2.10639,0.729607,21.8344,412.333,9.69063,1.37998,1.18468,0.841274,0.423742,560.5034,66.591165,360.00385,420.41565,17.72,53.935
5,15.25,-0.649394,167.476,92.5441,-6.22848,2.16832,0.751922,22.22,412.136,9.7671,1.39665,1.10911,0.861902,0.412648,531.7598,61.40038,357.92105,418.5023,17.98,52.945
5,15.75,-0.526972,112.7995,84.6261,-5.107505,2.02703,0.664493,21.9471,412.364,9.63341,1.34901,1.09195,0.81351,0.371091,476.8814,57.44681,357.74525,416.4316,17.95,53.115
5,16.25,-0.5878165,114.7805,77.2331,-3.900405,2.081625,0.710309,22.15205,411.9375,9.895755,1.38438,1.033195,0.827932,0.32887,356.61535,44.09226,355.00675,415.5477,17.98,53.19
5,16.75,-0.515634,94.7812,64.5109,-3.23428,1.92794,0.6710115,22.3217,412.9635,10.0841,1.275615,1.00344,0.786221,0.320642,304.9087,40.845405,354.93355,412.79505,18.16,53.67
5,17.25,-0.483509,67.3946,60.8109,-1.61102,1.82538,0.648823,22.16095,413.184,9.39233,1.21171,0.950845,0.746427,0.236022,230.5949,35.62703,355.4915,410.68975,17.93,53.19
5,17.75,-0.43829,35.9529,55.8906,-0.704173,1.72825,0.6158535,21.7962,413.0325,9.215255,1.18581,0.855947,0.7082495,0.1855335,163.46415,25.8604,352.04925,407.32955,17.79,54.135
5,18.25,-0.3824495,9.15053,39.1308,0.803689,1.604735,0.569414,21.1755,413.804,9.57625,1.05376,0.7951745,0.662488,0.145148,109.93455,22.38486,349.95005,405.24105,17.45,54.705
5,18.75,-0.278191,-6.985775,34.2191,2.061735,1.34509,0.485614,21.14115,413.106,9.90036,0.908786,0.654139,0.550445,0.157665,83.48152,15.448045,345.80765,402.09845,17.41,56.38
5,19.25,-0.16449,-17.0648,17.7501,2.53214,1.17625,0.372805,20.5433,414.975,10.5253,0.761444,0.546126,0.446443,0.220009,46.222605,9.6736435,345.3777,398.54835,17,59.385
5,19.75,-0.105739,-17.8124,10.5781,2.46755,1.03043,0.29499,20.038,416.644,10.192,0.631918,0.450927,0.371212,0.276835,12.492005,4.1995845,343.086,396.5368,16.39,61.66
5,20.25,-0.0632,-14.26335,6.07943,2.64014,0.9129045,0.232463,19.6449,417.511,10.0273,0.4968235,0.383253,0.283256,0.2597685,-0.40636135,2.0873255,344.6726,391.3169,15.695,66.125
5,20.75,-0.0595,-16.6189,5.19286,2.61562,0.875831,0.2242275,19.4951,419.212,9.8833,0.4855675,0.3499875,0.269046,0.2347345,-2.707124,1.666007,346.90115,385.04065,15.225,69.495
5,21.25,-0.0333,-11.8047,5.39157,2.096095,0.8460035,0.166938,18.7808,419.522,10.027305,0.42637,0.323103,0.232103,0.264909,-2.764317,1.5860065,343.75905,384.13405,14.705,71.58
5,21.75,-0.0392,-15.3668,5.14152,3.109545,0.820017,0.186342,18.263,422.6875,9.665815,0.446241,0.351316,0.258956,0.279794,-2.7049165,1.591021,340.0289,382.42375,14.05,75.06
5,22.25,-0.03825,-13.9382,6.95267,2.1302,0.75739,0.1862085,17.5055,422.26,9.22638,0.4135315,0.3101335,0.2326005,0.263583,-2.327659,1.5745635,341.5559,379.46625,13.765,75.405
5,22.75,-0.0323,-13.6388,3.72355,3.35667,0.8639595,0.172185,17.136,424.269,9.54315,0.418035,0.330166,0.2324655,0.2618945,-2.164551,1.718626,340.77045,376.8394,13.51,75.93
5,23.25,-0.0264,-11.22025,4.00813,3.529445,0.7712635,0.1622015,16.50795,427.398,9.18199,0.398332,0.292819,0.2045305,0.2381445,-2.0837925,1.6034325,340.2891,374.77165,12.945,77.605
5,23.75,-0.0275,-10.70295,4.481305,2.83078,0.830651,0.148982,16.2698,426.8715,8.84153,0.440389,0.361213,0.246138,0.272005,-1.754709,1.5648925,339.14255,374.0972,12.645,79.145
6,0.25,-0.01525,-10.837,4.11686,1.95377,0.520089,0.124137,21.90465,427.467,12.274,0.3156325,0.2708055,0.161129,0.293228,-2.3628815,1.742569,356.6167,398.94875,17.55,84.85
6,0.75,-0.0156,-10.8088,8.006955,3.995165,0.548389,0.135039,21.64595,427.275,12.70865,0.343465,0.295784,0.161191,0.2930465,-2.266353,1.784102,357.18075,397.97545,17.39,87.9
6,1.25,-0.0208,-10.18115,7.26649,4.3373,0.61001,0.136123,21.3089,431.6945,12.6543,0.3394655,0.273075,0.1745615,0.289359,-2.0045785,1.8904095,361.17665,398.2536,17.175,88.55
6,1.75,-0.02265,-9.13134,4.08283,2.4882,0.523635,0.1473265,21.2359,431.784,12.3593,0.3906165,0.3019135,0.185038,0.3076435,-2.2206815,1.7375045,358.76915,398.8437,17.175,89.55
6,2.25,-0.024,-13.2219,4.44875,4.267165,0.57575,0.157732,21.1312,432.263,12.6133,0.399979,0.327622,0.204585,0.2903615,-2.0908365,1.7382805,358.72975,397.6256,16.745,90.95
6,2.75,-0.0213,-12.62455,5.25568,4.117685,0.589561,0.139474,20.9672,431.981,13.07855,0.3766955,0.3087835,0.1970625,0.2905435,-1.899677,1.7844375,361.9264,395.9547,16.365,92.8
6,3.25,-0.0199,-10.7931,3.33355,3.727025,0.59648,0.13891,20.8952,433.1705,12.79735,0.354093,0.281295,0.186719,0.2773,-1.9095785,1.8412655,360.47435,394.4312,16.045,92.9
6,3.75,-0.01855,-12.43185,3.48049,3.20057,0.61015,0.13217,20.7127,434.831,12.87205,0.366159,0.2708755,0.17943,0.278216,-1.9247115,1.8303415,361.3609,393.45055,16.2,92.9
6,4.25,-0.02775,-9.72566,4.696595,3.64686,0.608173,0.1550435,20.6454,434.091,12.9977,0.3725795,0.2851415,0.209612,0.278795,-1.943037,1.6697575,361.60355,392.9858,16.135,93.75
6,4.75,-0.0211,-15.2863,4.763845,3.46065,0.626553,0.149976,20.6801,434.503,13.1695,0.3808255,0.2974115,0.2080465,0.2746555,-1.7986405,1.814811,358.31045,393.245,16.21,94.65
6,5.25,-0.02385,-9.970265,2.720135,4.2425,0.649645,0.148526,20.229,435.576,13.42915,0.3943975,0.3137735,0.201895,0.223638,2.1340495,2.141266,358.54345,391.90655,15.975,95.45
6,5.75,-0.03165,-8.82418,9.07315,3.071445,0.6878475,0.1691345,20.35065,435.4355,13.2957,0.3899365,0.307743,0.2224565,0.2430385,19.820825,4.0617365,364.01295,391.52445,15.62,94.8
6,6.25,-0.0487,-8.11996,13.6435,1.160425,0.834683,0.205781,21.07075,431.172,13.3942,0.454095,0.359462,0.264038,0.282178,58.87748,7.81853,365.6894,393.26745,15.94,94.5
6,6.75,-0.0877,-3.214945,28.19345,0.14509,0.934271,0.2786355,21.60215,425.74,14.26745,0.598249,0.4233635,0.355559,0.289089,129.05655,13.3225,353.16135,398.5917,16.38,91.85
6,7.25,-0.110979,4.40216,44.52745,-2.395075,1.069635,0.301629,22.7881,419.91,14.51845,0.626886,0.510295,0.3745965,0.311145,202.6363,19.33462,356.24295,402.97565,17.185,86.65
6,7.75,-0.1697395,21.3359,66.2772,-3.93793,1.143455,0.4027855,23.9558,414.7575,14.93005,0.7879905,0.598119,0.467038,0.32278,296.42315,25.533105,359.2015,407.5495,17.975,82.65
6,8.25,-0.1982925,25.2681,83.0342,-6.23533,1.25788,0.4168145,24.7393,411.678,15.0165,0.7971705,0.641885,0.4916645,0.329607,399.513,34.090195,360.76075,412.7674,18.485,77.235
6,8.75,-0.219312,51.21655,105.852,-8.85114,1.37646,0.477493,25.11525,407.672,15.4558,0.925057,0.765023,0.564372,0.371151,482.86675,42.04502,366.7972,417.79165,19.43,74.145
6,9.25,-0.253617,80.30205,132.661,-11.0928,1.41148,0.468164,25.6052,405.314,14.9558,0.942181,0.813053,0.566409,0.3754395,565.70415,51.79619,370.17855,421.7315,20,69.655
6,9.75,-0.312613,107.8055,137.9,-11.8428,1.51729,0.5261435,26.3443,404.7175,15.1308,1.015425,0.812084,0.628373,0.380686,659.04175,63.58525,372.07305,424.77495,20.565,66.315
6,10.25,-0.378004,122.385,164.426,-14.2071,1.55564,0.579013,26.1669,404.205,14.9097,1.034445,0.9375085,0.638494,0.401371,734.2341,74.889935,373.48155,430.80415,21.355,64.385
6,10.75,-0.383698,132.712,189.0455,-13.8672,1.64407,0.580658,26.6885,404.196,15.124,1.11104,0.983851,0.652609,0.434141,790.82,83.976075,378.5419,433.63395,21.72,62.42
6,11.25,-0.371303,144.5045,199.491,-15.1283,1.59182,0.567227,27.2736,402.874,14.8203,1.11826,0.990876,0.666623,0.427372,805.03855,88.15548,379.10215,436.78865,22.065,60.64
6,11.75,-0.44443,138.232,214.258,-14.9636,1.64355,0.62355,27.6572,402.549,14.6349,1.19294,1.02329,0.700454,0.433635,847.4301,97.31541,380.74005,440.2384,22.515,59.53
6,12.25,-0.483223,149.926,207.362,-15.6093,1.704255,0.66022,27.6945,401.671,14.5757,1.22913,1.035795,0.759896,0.454119,842.52205,99.661385,384.8949,444.11165,22.96,58.795
6,12.75,-0.494252,167.8055,206.457,-15.9585,1.89491,0.661079,27.9871,399.873,14.3891,1.246905,1.03467,0.757392,0.446534,783.81345,95.90747,385.8772,443.89115,23.16,56.1
6,13.25,-0.4879515,167.549,234.014,-15.4043,1.736475,0.6521955,28.35405,399.859,14.5816,1.25546,1.01883,0.73295,0.464632,789.9878,97.49797,386.7487,446.8336,23.445,54.74
6,13.75,-0.465286,172.083,234.1635,-15.82675,1.73213,0.635148,28.6718,398.576,14.50615,1.22116,0.995681,0.709403,0.4739565,821.2655,108.7828,385.73455,450.13305,23.81,53.17
