DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_2,NEE,FC,SC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
4,0.75,0.15,23.705,2.09,9.455,4.23,1.95,-3.315,1.085,-4.11,25.14,25.18,84.957,98.585,406.49,4.53,-10.025,-1.52,-0.725,0.765,0.01,423.39,438.43,25.67
4,1.25,0.15,23.58,2.08,8.03,4.11,1.2,-4.48,1.245,-4.195,25.115,25.17,85.765,98.54,408.08,4.19,-10.46,-1.37,-0.655,0.79,0.005,422.76,437.69,25.7
4,1.75,0.14,23.47,1.96,7.95,4.385,2.305,-4.27,1.575,-4.33,25.11,25.16,86.66,98.52,408.1,3.915,-10.57,-1.535,-0.735,0.86,0,419.69,437.33,25.595
4,2.25,0.16,23.39,1.87,8.65,4.025,2.2,-4.11,0.92,-4.42,25.09,25.16,85.3205,98.51,409.79,4.27,-10.68,-1.45,-0.7,1.07,0.01,422.99,436.75,25.41
4,2.75,0.18,23.29,2.065,8.99,5.52,2.04,-5.09,0.845,-4.37,25.085,25.15,86.2175,98.5,411.62,3.98,-11.99,-1.42,-0.68,1.205,0.01,425.52,436.4,25.33
4,3.25,0.15,23.18,1.89,6.97,4.67,0.47,-4.37,1.39,-4.71,25.075,25.14,87.365,98.485,411.91,3.55,-9.95,-1.33,-0.64,1.43,0.01,426.3,435.92,25.28
4,3.75,0.16,23.16,2.03,8.59,4.49,1.225,-4.705,0.455,-4.75,25.06,25.125,87.8415,98.49,413.51,3.455,-9.85,-1.24,-0.59,1.42,0.01,425.77,435.78,25.22
4,4.25,0.17,23.08,1.89,9.25,4.76,1.62,-4.14,0.105,-4.83,25.04,25.09,88.194,98.51,415.22,3.37,-8.54,-1.12,-0.54,1.43,-0.01,425.94,435.66,25.16
4,4.75,0.19,23.02,1.77,10.345,5.37,1.605,-5.69,1.81,-4.75,25.02,25.08,87.494,98.535,419.615,3.43,-8.78,-1.24,-0.59,1.49,0.01,425.82,435.59,25.25
4,5.25,0.14,22.96,1.72,8.315,4.61,3.61,-4.555,1.07,-4.75,25.01,25.065,87.566,98.57,421.63,3.52,-7.89,-0.83,-0.4,1.56,0.03,427.06,435.74,25.16
4,5.75,0.15,22.91,1.825,6.835,4.21,0.535,-4.545,0.65,-4.625,24.995,25.045,87.631,98.595,423.965,3.42,-2.15,15.57,7.46,2.03,0.96,425.73,435.6,25.09
4,6.25,0.17,22.99,1.84,3.115,5.55,-4.07,-3.89,2.96,-4.62,24.97,25.015,88.0145,98.62,426.15,3.31,26.43,93.26,44.7,3.57,5.85,426.93,435.76,25.24
4,6.75,0.24,23.17,1.75,-1.035,9.975,-9.415,-1.83,33.48,-4.505,24.945,25.005,88.2955,98.66,425.35,3.3,82.38,220.71,105.79,6.87,11.58,427.83,437.96,25.4
4,7.25,0.35,23.5,1.83,-8.33,8.09,-15.38,6.06,75.14,-3.955,24.925,24.995,86.5,98.715,421.02,4.08,128.2405,381.05,182.64,9.56,19.55,428.06,440.98,25.51
4,7.75,0.39,23.855,2.13,-12.56,2.68,-14.81,19.435,108.125,-3.1,24.91,24.975,84.7665,98.75,414.725,4.52,186.315,547.37,262.365,13.21,27.53,429.12,444.33,25.415
4,8.25,0.44,24.375,2.17,-16.79,-2.86,-13.82,44.54,160.735,-1.985,24.89,24.95,82.268,98.78,408.07,5.54,267.145,782.08,374.865,18.845,39.51,428.27,448.66,25.525
4,8.75,0.475,24.96,2.44,-18.53,-9.33,-8.6,63.92,197.34,-0.61,24.87,24.925,80.128,98.81,403.62,6.38,313.27,856.31,410.44,20.09,43.855,433.7,452.76,25.5
4,9.25,0.455,25.5,2.21,-19.04,-10.42,-7.46,68.275,216.755,0.77,24.855,24.91,78.5755,98.82,398.93,7.015,341.005,968.47,464.2,19.33,48.57,437.7,457,25.755
4,9.75,0.47,25.965,2.34,-18.79,-12.77,-6.39,72.58,223.08,2.315,24.835,24.89,75.664,98.83,393.97,8.02,325.89,1022.305,490.01,20.88,53.52,439.24,460.16,25.84
4,10.25,0.465,26.43,2.41,-15.82,-11.065,-4.76,79.54,262.8605,3.67,24.83,24.89,73.9995,98.81,390.515,9.05,425.9,1205.48,577.81,22.39,60.11,443.555,462.835,25.8
4,10.75,0.47,26.67,2.205,-19.48,-14.87,-3.77,98.56,291.915,4.4,24.82,24.88,72.4351666666667,98.775,385.69,9.79833333333333,423.68,1247.62,598,22.85,60.125,444.29,464.585,25.6716666666667
4,11.25,0.5,27.07,2.255,-18.08,-14.23,-3.72,87.57,314.22,5.74,24.82,24.88,70.8708333333333,98.76,384.15,10.5466666666667,441.55,1283.07,614.995,24.16,62.58,444.155,467.545,25.5433333333333
4,11.75,0.48,27.51,2.255,-15.73,-12.44,-2.36,92.67,313.775,6.48,24.82,24.86,69.3065,98.72,381.34,11.295,454.005,1270.22,608.84,24.08,63.67,445.96,470.64,25.415
4,12.25,0.485,27.47,2.29,-15.02,-13.41,-1.475,113.445,330.27,7.94,24.82,24.86,66,98.665,378.73,12.69,473.42,1277.995,612.565,26.825,70.94,447.43,469.11,25.24
4,12.75,0.5,27.9,2.145,-12.96,-11.96,-0.75,104.4,322.55,8.34,24.83,24.87,67.804,98.6,378.305,12.14,515.691,1377.2,660.115,26.505,70.27,446.72,471.79,25.35
4,13.25,0.48,27.75,1.99,-10.935,-10.04,-0.46,92.235,280.145,8.185,24.845,24.87,67.381,98.52,377.76,12.71,462.98,1214.92,582.33,24.16,59.07,441.52,470.16,25.915
4,13.75,0.42,27.71,1.815,-8.13,-7.78,-0.14,88.265,284.905,8.56,24.87,24.89,68.866,98.47,376.91,11.43,377.605,1078.955,517.16,22.215,55.695,443.19,468.715,26.03
4,14.25,0.37,27.45,1.67,-6.67,-7.415,0.665,50.015,237.17,8.27,24.89,24.9,70.284,98.41,376.465,10.51,344.31,866.935,415.54,17.765,44.485,440.645,465.38,26.19
4,14.75,0.34,26.69,1.64,-5.81,-5.45,0.65,35.13,197.015,7.45,24.905,24.93,68.19,98.37,376.71,12.07,201.79,580.08,278.04,14.57,33.77,438.825,459.26,26.065
4,15.25,0.33,26.44,1.59,-4.21,-5.26,0.695,40.175,166.66,5.57,24.925,24.95,73.33,98.33,377.19,9.62,170.24,481.82,230.95,13.47,32.115,434.765,460.435,26.245
4,15.75,0.26,26.365,1.38,-1.08,-3.38,1.79,27.24,158.14,4.66,24.955,24.975,72.107,98.305,376.92,10.12,140.82,441.26,211.5,11.29,23.35,434.925,458.28,26.38
4,16.25,0.25,26.42,1.47,1.35,-1.455,3.32,6.23,80.335,3.635,24.98,24.98,73.4415,98.34,376.97,9.3,92.265,311.3,149.215,8.005,17.97,431.405,454.89,26.36
4,16.75,0.19,26.115,1.56,4.15,-0.54,4.52,-1.355,50.96,2.49,25.015,25.025,74.323,98.34,377.395,8.92,42.91,168.965,80.99,4.71,9.48,423.5,452.9,26.07
4,17.25,0.145,25.85,1.36,8.765,0.25,7.16,-2.99,22.575,1.14,25.05,25.05,76.386,98.37,378.8,8.33,0.54,61.415,29.44,2.37,4.11,421.47,450.83,26.17
4,17.75,0.12,25.58,1.46,9.03,0.61,7.62,-2.555,6.645,-0.12,25.1,25.08,77.636,98.4,380.85,7.47,-19.43,2.25,1.08,0.61,0.6,418.8,447.68,26.16
4,18.25,0.12,25.48,1.66,10.27,1.055,8.45,-2.52,4.385,-0.79,25.13,25.11,78.19,98.42,384.14,6.8,-23.8,-2.49,-1.19,0.44,0.18,420.725,446.56,26.2
4,18.75,0.13,25.115,1.715,9.55,1.2,7.8,-1.81,3.645,-1.27,25.16,25.14,80.08,98.47,387.57,6.25,-22.145,-2.41,-1.16,0.45,0.12,420.52,444.97,26.115
4,19.25,0.11,24.945,1.76,10,0.88,7.245,-2.46,1.87,-1.94,25.2,25.17,81.578,98.52,388.115,5.97,-21.5,-2.25,-1.08,0.41,0.12,418.34,443.77,25.9
4,19.75,0.1,24.8,1.9,8.21,1.05,6.31,-1.36,1.4,-2.77,25.2,25.18,80.9745,98.55,389.73,5.94,-20.96,-2.36,-1.13,0.43,0.105,417.72,442.92,25.58
4,20.25,0.13,24.62,2.03,9.54,2.35,6.29,-5.115,4.19,-3.1,25.2,25.2,80.679,98.59,389.465,5.99,-18.39,-2.34,-1.12,0.4,0.09,416.84,442.59,25.72
4,20.75,0.13,24.54,2.08,8.85,4.42,4.235,-5.44,2.64,-3.31,25.19,25.21,82.146,98.64,392.14,5.595,-18.28,-2.235,-1.07,0.4,0.06,416.505,442.29,25.745
4,21.25,0.115,24.45,2.185,8.305,2.405,4.185,-4.94,3.13,-3.47,25.18,25.21,82.706,98.67,393.66,5.22,-18.61,-2.185,-1.05,0.43,0.06,417.8,441.47,25.69
4,21.75,0.12,24.35,2.08,9.16,2.39,5.995,-4.35,3,-3.69,25.19,25.22,82.746,98.7,396.065,5.16,-17.84,-2.16,-1.04,0.44,0.04,417.88,440.9,25.595
4,22.25,0.12,24.34,2.045,8.87,2.405,4.48,-4.1,1.23,-3.71,25.18,25.22,83.5625,98.71,397.405,4.98,-16.059,-2.24,-1.075,0.44,0.04,421.51,440.61,25.645
4,22.75,0.13,24.31,2.15,7.79,1.36,2.96,-3.58,2.235,-3.91,25.17,25.22,83.6285,98.69,396.775,4.96666666666667,-16.99,-2.265,-1.085,0.48,0.035,419.03,440.18,25.6916666666667
4,23.25,0.135,24.22,2.12,4.78,1.52,2.15,-3.47,0.95,-3.98,25.17,25.21,83.6945,98.68,399.21,4.95333333333333,-15.56,-1.95,-0.93,0.44,0.01,421.82,439.85,25.7383333333333
4,23.75,0.12,24.015,2.15,6.995,3.26,1.2,-4.5,1.165,-4.05,25.16,25.2,83.7605,98.65,401.56,4.94,-15.645,-1.62,-0.78,0.49,-0.01,422.685,439.35,25.785
5,0.25,0.08,24.845,2.135,6.42,1.18,3.47,-3.58,0.74,-4.57,25.42,25.47,82.753,98.63,394.34,5.33,-20.97,-3.22,-1.54,0.29,-0.09,407.04,441.33,26.04
5,0.75,0.09,24.67,2.11,6.17,1.19,2.74,-3.305,0.28,-4.7,25.4,25.47,82.847,98.6,396.01,5.34,-20.48,-3.13,-1.5,0.29,-0.07,405.2,441.23,26.075
5,1.25,0.09,24.62,2.12,6.13,1.115,2.885,-3.47,0.41,-4.84,25.38,25.46,83.128,98.575,396.55,5.2,-21.28,-3.01,-1.445,0.365,-0.1,405.38,440.9,25.82
5,1.75,0.09,24.46,1.98,5.7,0.66,3.07,-3.03,0.385,-4.91,25.36,25.45,83.439,98.56,397.38,5.05,-20.83,-2.975,-1.43,0.37,-0.02,409.42,440.105,25.94
5,2.25,0.1,24.41,1.97,7.04,1.2,3.865,-2.84,0.41,-5.08,25.35,25.43,83.788,98.545,400.66,4.985,-18.415,-2.735,-1.31,0.405,-0.04,410.205,439.46,25.89
5,2.75,0.09,24.24,2.06,6.05,0.78,3.845,-2.78,0.46,-5.16,25.34,25.42,84.1445,98.54,402.86,4.895,-16.51,-2.5,-1.2,0.45,-0.02,409.55,438.685,25.83
5,3.25,0.1,24.22,2.09,7.86,2.04,3.005,-3.855,0.78,-5.14,25.33,25.41,84.783,98.54,404.7,4.55,-15.04,-2.35,-1.13,0.465,-0.05,410.69,438.165,25.65
5,3.75,0.12,24,1.98,3.24,2.63,-1.51,-4.05,-0.01,-5.2,25.31,25.39,85.34,98.54,407.685,4.465,-15.395,-2.12,-1.01,0.49,-0.025,412.295,437.4,25.47
5,4.25,0.14,23.82,2.075,6.08,2.39,1.095,-3.375,1.13,-5.19,25.3,25.38,84.634,98.56,411.21,4.42,-14.755,-2.05,-0.98,0.625,0,413.69,437.23,25.49
5,4.75,0.15,23.68,2,4.32,4.38,0.555,-5.39,1.76,-5.28,25.29,25.36,84.535,98.58,415.135,4.61,-14.315,-2.085,-1,0.67,-0.005,411.555,437.17,25.45
5,5.25,0.155,23.64,1.985,6.66,3.64,0.94,-4.38,1.51,-5.34,25.27,25.35,84.97,98.6,415.52,4.425,-12.525,-1.625,-0.78,0.9,0.025,416.255,436.885,25.41
5,5.75,0.135,23.51,2.06,6.39,3.27,0.795,-6.015,1.125,-5.39,25.26,25.34,86.983,98.635,417.9,3.92,-4.505,21.23,10.175,1.5,1.47,417.525,436.71,25.4
5,6.25,0.175,23.43,2.03,5.97,5.81,-1.825,-6.54,2.23,-5.38,25.22,25.32,86.65,98.65,420.56,3.96,26.31,101.135,48.475,3.56,5.9,419.63,437.595,25.405
5,6.75,0.245,23.465,2.005,-2.54,6.885,-10.33,-3.65,25.035,-5.14,25.2,25.31,87.2935,98.69,426.01,3.815,67.01,231.03,110.73,6.935,12.06,422.81,439.36,25.53
5,7.25,0.32,23.735,2.05,-8.06,9.21,-15.89,3.39,67.605,-4.79,25.18,25.29,85.298,98.72,425.55,4.36,148.86,464.47,222.63,12.93,23.12,420.61,442.6,25.84
5,7.75,0.42,24.28,2.395,-11.2,3.555,-13.205,24.29,110.86,-4.06,25.17,25.27,82.938,98.76,419.545,5.44,232.735,700.725,335.87,17.08,31.34,422.39,447.205,25.935
5,8.25,0.47,25.02,2.54,-16.18,-3.41,-13.89,54.62,174.4,-2.75,25.135,25.24,81.369,98.8,416.275,5.83,302.025,865.24,414.725,19.315,41.165,427.76,451.435,26.085
5,8.75,0.515,25.6,2.59,-21.32,-8.625,-10.3,59.69,170.095,-1.12,25.12,25.23,78.702,98.81,411.28,7.025,329.535,939.83,450.475,20.865,45.46,432.98,455.025,26.26
5,9.25,0.5,26.05,2.65,-18.07,-7.62,-8.415,76.64,210.54,0.51,25.09,25.21,77.841,98.82,408.035,7.5,359.955,1033.66,495.45,22.605,49.615,433.785,458.115,26.35
5,9.75,0.52,26.46,2.58,-18.32,-11.45,-6.685,79.62,214.74,2.52,25.08,25.18,74.9985,98.81,402.66,8.67,398.915,1121.81,537.705,23.705,54.995,437.61,461.97,26.205
5,10.25,0.51,26.99,2.59,-17.23,-10.855,-5.67,95.13,272.665,3.8,25.08,25.16,72.3755,98.8,395.23,9.77,442.06,1241.065,594.865,24.52,60.785,439.7,465.12,26.18
5,10.75,0.545,27.43,2.58,-15.365,-11.98,-3.95,82.35,321,4.68,25.06,25.14,70.5431666666667,98.77,390.45,10.755,453.805,1278.2,612.665,26.075,65.295,441.825,468.395,26.0166666666667
5,11.25,0.55,27.725,2.63,-15.36,-11.68,-3.68,105.31,306.51,5.86,25.05,25.13,68.7108333333333,98.73,387.695,11.74,474.09,1347.58,645.92,25.63,60.75,442.4,468.04,25.8533333333333
5,11.75,0.52,28.01,2.365,-14.08,-12.135,-3.395,94.45,287.16,7.12,25.06,25.12,66.8785,98.69,385.16,12.725,500.64,1380.47,661.68,25.85,65.635,443.46,471.37,25.69
5,12.25,0.51,28.16,2.33,-12.05,-11.54,-1.28,92.06,336.255,8.395,25.055,25.11,67.0265,98.645,382.975,12.505,478.05,1324.165,634.695,26.13,66.79,441.71,471.4,25.63
5,12.75,0.49,28.22,2.31,-9.58,-10.47,-0.53,86.35,330.17,8.39,25.07,25.11,65.844,98.595,382.34,13.365,455.425,1249.14,598.735,25.97,64.41,439.93,472.98,25.76
5,13.25,0.47,28.22,2.19,-9.86,-8.49,-0.685,95.46,297.145,8.49,25.08,25.135,66.495,98.54,382.085,13.15,426.79,1214.36,582.06,25.64,60.6,439.805,473.09,25.905
5,13.75,0.41,28.21,2,-8.28,-7.26,-0.54,63.11,267.045,8.37,25.1,25.13,66.556,98.48,380.765,12.86,343.34,974.86,467.27,21.51,51.35,439.06,470.98,26
5,14.25,0.375,28.015,1.95,-4.53,-5.78,1.33,48.13,220.58,8.675,25.13,25.16,66.6025,98.44,379.13,12.975,297.125,844.675,404.87,18.675,45.23,437.13,470.93,25.96
5,14.75,0.365,28.215,2.04,-4.08,-5.17,1.26,35.02,201.405,8.575,25.16,25.175,65.8515,98.41,378.13,13.415,279.07,838.42,401.87,19.7,49.17,436.32,469.78,25.92
5,15.25,0.36,28.195,1.845,-2.695,-3.57,1.55,31.56,123.915,7.91,25.18,25.21,69.1635,98.385,379.28,12.055,196.75,588.71,282.175,14.575,35.37,430.13,468.56,26.09
5,15.75,0.335,27.39,1.905,-0.1,-2.535,2.38,13.02,114.05,7.22,25.22,25.24,69.8505,98.38,379.26,11.48,117.83,382.34,183.26,10.34,20.2,428.44,464.03,26.235
5,16.25,0.305,26.93,1.625,2.745,-0.965,3.7,3.925,66.08,5.23,25.26,25.28,72.1105,98.37,379.24,10.34,75.245,269.21,129.035,7.05,14.79,422.015,459.45,26.38
5,16.75,0.23,26.47,1.595,4.73,-0.13,3.81,-1.55,42.355,3.48,25.3,25.31,75.422,98.39,380.135,8.9,30.72,147.55,70.72,4.13,8.86,421.77,457.59,26.765
5,17.25,0.15,25.97,1.49,7.635,0.23,6.25,-3.78,12.735,2.08,25.32,25.34,77.3315,98.41,381.05,7.785,-4.47,48.97,23.47,1.77,3.59,415.97,454,26.76
5,17.75,0.12,25.89,1.8,10.1,0.555,7.6,-3.485,3.81,0.955,25.36,25.36,77.2765,98.45,383.685,7.65,-24.8,-0.33,-0.16,0.36,0.21,413.58,451.42,26.59
5,18.25,0.11,25.825,1.87,11.06,0.64,9.775,-2.24,3.875,-0.01,25.38,25.4,78.867,98.47,385.41,7.14,-24.69,-3.23,-1.55,0.3,0.01,411.54,449.49,26.635
5,18.75,0.11,25.745,1.72,8.86,0.7,7.68,-2.85,3.32,-0.64,25.395,25.41,78.2505,98.51,387.42,7.27,-23.845,-3.04,-1.46,0.27,-0.01,411.08,448.67,26.59
5,19.25,0.095,25.71,1.92,9.34,0.915,6.57,-2.19,3.2,-1.885,25.41,25.43,78.3135,98.55,388.86,7.35,-24.46,-3.28,-1.57,0.25,-0.005,409.65,448.42,26.48
5,19.75,0.1,25.535,2.035,7.33,0.885,5.76,-3.73,2.75,-2.425,25.42,25.445,80.0735,98.58,390.62,6.75,-23.47,-3.21,-1.535,0.24,-0.035,407.93,446.8,26.625
5,20.25,0.11,25.485,2.08,8.15,2.34,6.71,-5.29,3.39,-2.785,25.425,25.455,79.94,98.62,391.76,6.675,-22.84,-3.24,-1.55,0.245,-0.07,407.87,446.68,26.59
5,20.75,0.12,25.33,2.17,8.9,1.8,6.4,-5.32,1.525,-3.14,25.425,25.47,80.893,98.65,392.72,6.485,-23.77,-3.2,-1.54,0.25,-0.08,407.15,445.35,26.44
5,21.25,0.11,25.235,2.21,7.945,1.985,4.09,-6.26,2.81,-3.18,25.45,25.48,81.2705,98.68,394.98,6.07,-22.84,-3.06,-1.47,0.27,-0.05,407.46,444.77,26.45
5,21.75,0.1,25.175,2.145,6.06,1.47,3.825,-4.94,3.76,-3.55,25.465,25.485,81.319,98.685,397.15,6.06,-23.06,-3.275,-1.57,0.27,-0.075,406.01,444.57,26.52
5,22.25,0.09,25.155,2.2,6.16,0.835,3.37,-2.4,0.885,-3.73,25.46,25.48,80.451,98.69,396.805,6.11,-24.08,-3.405,-1.63,0.26,-0.105,405.39,443.72,26.29
5,22.75,0.09,25.115,2.17,6.7,1.235,4.89,-4.29,0.945,-3.995,25.46,25.48,80.8426666666667,98.69,395.22,5.95833333333333,-23.62,-3.41,-1.635,0.26,-0.105,404.185,442.93,26.24
5,23.25,0.09,25.055,2.19,6.5,0.885,4.205,-2.99,1.22,-4.15,25.45,25.48,81.2343333333333,98.67,396.47,5.80666666666667,-22.41,-3.135,-1.5,0.28,-0.065,403.9,442.55,26.19
5,23.75,0.08,24.935,2.13,5.08,0.95,3.445,-2.495,0.665,-4.37,25.445,25.475,81.626,98.65,395.245,5.655,-21.93,-3.31,-1.59,0.29,-0.065,407.43,441.8,26.14
6,0.25,0.08,24.16,2.13,5.12,0.76,3.28,-2.25,0.23,-5.33,24.92,24.97,80.936,98.755,394.44,5.78,-22.84,-3.25,-1.56,0.25,-0.15,396.25,438.28,24.32
6,0.75,0.08,24.13,2.08,5.01,0.86,2.83,-2.97,0.35,-5.42,24.91,24.97,81.058,98.73,394.53,5.77,-21.95,-3.33,-1.6,0.27,-0.14,397.82,437.92,24.42
6,1.25,0.08,24,2.015,4.66,0.595,3.125,-2.44,0.38,-5.66,24.9,24.97,82.0435,98.71,395.48,5.55,-22.27,-3.61,-1.73,0.28,-0.13,399.465,437.35,24.355
6,1.75,0.08,23.99,2.08,5.9,0.49,3.81,-2.29,0.06,-5.78,24.88,24.96,81.3595,98.69,393.13,5.575,-20.32,-3.36,-1.61,0.255,-0.13,398.79,437.15,24.31
6,2.25,0.09,23.82,2.105,4,0.72,2.31,-1.97,0.41,-5.9,24.86,24.96,81.806,98.67,395.49,5.355,-20.055,-3.145,-1.505,0.3,-0.105,398.23,436.26,24.28
6,2.75,0.07,23.65,2.12,5.53,0.495,2.805,-2.21,0.71,-5.89,24.85,24.95,82.223,98.65,395.36,5.18,-21.255,-3.13,-1.5,0.355,-0.15,396.61,435.63,24.14
6,3.25,0.08,23.56,2.02,5.105,0.73,2.425,-2.34,0.48,-5.96,24.83,24.94,83.259,98.65,397.725,4.98,-19.86,-2.92,-1.4,0.37,-0.115,397.4,435.29,24.13
6,3.75,0.08,23.39,2.055,4.47,0.8,0.285,-3.245,0.255,-6.18,24.81,24.9,84.102,98.65,398,4.6,-17.765,-2.66,-1.27,0.37,-0.1,399.06,435.08,24.16
6,4.25,0.095,23.31,2.125,4.77,0.78,0.995,-2.4,0.485,-6.25,24.79,24.88,84.831,98.68,398.5,4.33,-16.785,-2.61,-1.25,0.425,-0.105,400.08,434.51,24.2
6,4.75,0.1,23.24,2.04,4.09,1.08,0.83,-3.97,0.47,-6.28,24.77,24.88,85.3835,98.69,400.15,4.15,-16.505,-2.64,-1.265,0.42,-0.06,401.99,434.685,24.22
6,5.25,0.1,23.06,2.11,5.28,1.285,0.945,-2.96,0.09,-6.13,24.75,24.86,84.7005,98.71,401.02,4.28,-16.79,-2.405,-1.15,0.43,-0.05,396.27,433.88,24.16
6,5.75,0.11,22.94,2.09,4.09,1.5,1.125,-3.86,0.23,-6.32,24.73,24.85,84.6285,98.74,402.64,4.275,-8.94,11.075,5.305,1.05,0.95,400.64,433.93,24.04
6,6.25,0.15,22.87,2.03,3.01,3.765,-2.39,-6.31,1.345,-6.13,24.71,24.83,84.463,98.76,404.74,4.35,20.48,106.02,50.82,3.93,9.87,396.18,434.34,24.18
6,6.75,0.21,23.02,1.945,-0.245,6.175,-8.345,-3.71,17.14,-6.02,24.7,24.81,85.059,98.79,405.42,4.22,76.515,264.605,126.83,8.74,19.4,398.34,436.56,24.31
6,7.25,0.29,23.43,1.86,-6.345,7.975,-12.955,0.53,52.505,-5.76,24.67,24.8,84.765,98.845,408.93,4.52,141.645,433.42,207.745,12.51,28.22,402.34,440.73,24.45
6,7.75,0.36,24.09,2.18,-7.095,6.05,-12.41,12.8,98.015,-5.14,24.65,24.76,82.34,98.87,408.775,5.245,233.265,702.01,336.49,18.355,41.54,404.09,445.47,24.5
6,8.25,0.41,24.66,2.315,-14.05,2.825,-16.95,36.93,130.04,-4.13,24.63,24.74,78.872,98.9,407.285,6.59,303.51,895.985,429.46,21.215,45.48,409.3,451.36,24.79
6,8.75,0.47,25,2.385,-14.69,-2.715,-10.97,54.42,172.57,-2.57,24.6,24.71,77.646,98.92,405.2,7.26,342.27,983.33,471.33,22.91,51.13,418.335,453.71,24.9
6,9.25,0.45,25.43,2.18,-15.395,-4.02,-10.945,66.28,193.685,-0.9,24.58,24.68,75.6055,98.925,402.56,7.9,358.48,1039.72,498.36,20.46,51.455,421.76,457.28,24.86
6,9.75,0.49,25.86,2.23,-15.94,-8.25,-6.97,73.3,233.16,1.18,24.57,24.66,74.1675,98.92,400.47,8.675,370.92,1076.68,516.071,22.6,55.38,429.77,460.595,24.7
6,10.25,0.505,26.4,2.39,-16.54,-10.685,-6.515,96.875,288.73,3.49,24.53,24.64,71.843,98.91,396.725,9.8,450.25,1265.79,606.715,24.85,62.975,431.68,462.905,24.73
6,10.75,0.48,26.815,2.335,-15.37,-10.715,-4.695,84.23,306.33,5.15,24.52,24.62,69.4955,98.89,390.97,10.7716666666667,453.69,1271.94,609.66,26.19,69.67,435.5,465.35,24.6166666666667
6,11.25,0.52,27.25,2.155,-14.71,-11.79,-3.455,104.28,314.11,6.255,24.52,24.595,67.148,98.86,390,11.7433333333333,507.51,1403.78,672.86,26.845,73.025,434.39,470.705,24.5033333333333
6,11.75,0.48,27.51,2.38,-12.89,-9.95,-2.84,93.61,328.81,7.72,24.52,24.585,64.8005,98.81,387.09,12.715,495.4,1338.775,641.7,25.89,65.92,437.9,471.67,24.39
6,12.25,0.52,27.84,2.22,-12.54,-10.48,-1.91,118.01,337.09,9.19,24.525,24.565,64.25,98.78,384.73,13.57,514,1415.86,678.65,27.425,72.74,434.305,473.54,24.44
6,12.75,0.5,28.1,2.34,-11.055,-9.49,-1.05,99.69,333.46,11.16,24.53,24.57,62.625,98.73,382.76,14.385,500.91,1378.805,660.885,26.89,71.565,434.3,475.5,24.24
6,13.25,0.49,28.29,2.26,-9.335,-8.985,-0.5,101.16,318.15,11.32,24.54,24.58,62.004,98.68,380.94,14.785,487.07,1388.59,665.57,26.64,71.82,435.57,477.16,24.14
6,13.75,0.46,28.06,2.18,-6.85,-6.945,-0.115,73.17,283.3,9.88,24.55,24.58,62.5555,98.62,380.64,14.75,367.6,1092.5,523.65,23.18,64.22,434.65,475.2,24.23
6,14.25,0.44,28.02,2.17,-4.21,-4.93,0.575,61.85,245.13,9.43,24.57,24.6,62.4815,98.57,379.14,14.21,348.02,1011.26,484.71,21.2,57.585,430.31,473.48,24.22
6,14.75,0.4,28.06,2.005,-3.26,-4.685,1.02,47.88,235.2,8.42,24.595,24.635,63.1055,98.55,378.91,14.29,284.04,840.215,402.73,19.705,50.62,427.005,473.15,24.375
6,15.25,0.37,27.86,1.99,-1.895,-4.015,2.005,35.39,161.48,8.76,24.63,24.66,64.8755,98.515,378.725,13.19,211.99,492.14,235.89,15.93,38.765,426.795,471.14,24.495
6,15.75,0.34,27.62,1.915,0.05,-2.18,3.295,22.98,138.81,7.79,24.655,24.69,64.262,98.51,379.1,13.25,152.035,473.555,226.985,12.73,31.92,421.08,467.875,24.305
6,16.25,0.33,27.61,1.945,3.595,-1.2,4.67,5.885,82.26,7.22,24.68,24.725,64.4115,98.52,378.98,13.46,76.655,264.605,126.83,7.345,21.5,420.09,467.11,24.47
6,16.75,0.245,27.25,1.71,5.37,0.11,3.835,-2.725,48.69,5.305,24.71,24.745,66.662,98.51,379.875,12.35,38.6,146.39,70.17,4.69,12.925,416.905,463.595,24.76
6,17.25,0.16,26.31,1.61,6.26,0.405,5.68,-3.74,15.15,3.375,24.74,24.775,71.0005,98.54,381.03,10.745,-0.4,46.245,22.165,2.035,4.38,414.16,455.77,25.06
6,17.75,0.13,25.83,1.69,8.9,0.6,6.59,-3.07,4.01,1.395,24.775,24.805,73.163,98.57,382.33,8.99,-19.87,0.98,0.47,0.4,0.41,415.01,450.37,24.825
6,18.25,0.13,25.56,1.79,10.41,0.58,8.655,-2.88,4.32,0.375,24.81,24.83,75.068,98.595,385.74,8.47,-21.7,-3.07,-1.47,0.28,0,412.79,448.255,24.95
6,18.75,0.12,25.2,1.795,9.31,1.04,8.23,-4.12,5.72,-0.675,24.825,24.85,76.091,98.635,385.95,7.56,-21.45,-2.99,-1.435,0.28,0.02,410.31,446.15,25.02
6,19.25,0.11,25.15,1.98,7.78,0.53,5.66,-3.375,1.7,-1.905,24.85,24.875,77.341,98.67,387.23,7.19,-22.89,-3.07,-1.47,0.25,-0.04,408.4,444.315,24.75
