DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_3_1_1,G_5_1_1
2,11.75,412.8755,1.6498,412.626425,2.246825,1984.927,414.78175,1.80705,412.075,2.2506,1951.5212,413.025625,1.733,414.1893,2.13715,1973.6441,411.835,1.8366,415.2578,2.41,1988.52995,2.1978,-6.1796,0.198,404.757675,1.16175,-1.8397,-0.34605,-2.338,8.823,-5.972,0.1874,30.8153,-1.74125,0.769,1.95,1.643,0.67075,-11.081,-11.2335,-10.88135,-10.738125,-9.807725,94.216,20.1805,0.177,-2.8575,-2.35375,-4.0155,62.635,93.94,83.3425,11.82675,212.8475,292.36,70.8995,213.415,294.97,223.006,203.00725,209.35125,204.60875,24.226,41.498,49.778,49.304,-0.5284,-0.0158249999999999,1.483,3.014825,4.163625,0.3793,0.9357,2.8136,4.12685,5.5342,-0.5454,0.0496,1.195,2.30565,3.4476,-0.10265,0.7997,2.734,3.8925,5.0185,-0.401225,0.022275,2.913475,2.42825,5.3201,-22.66275,-23.2475,-24.4147
2,12.25,412.29295,1.760125,412.8244,2.318,1987.215,414.992,1.9828,412.2146,2.4134,1944.8938,412.370625,1.83945,414.2483,2.4862,1975.264325,412.2282,1.8784,414.29005,2.36365,1982.385,2.00875,-5.46875,0.1785,405.554175,1.15565,-1.6206,-0.317775,-1.76335,4.7649,-4.8241,0.202875,26.309,-3.310975,0.74025,2.015,1.715,0.62225,-10.769825,-10.9318,-10.587525,-10.433175,-9.429125,94.157375,17.414,0.204,-2.41375,-1.7775,-3.7475,61.805,100.219,87.69,13.3445,216.525,294.7125,76.258,217.41,295.99,235.436,233.60825,223.54375,216.9,23.57525,46.819,51.324,47.626,-0.385275,-0.00169999999999992,1.49475,3.01105,4.159975,0.61215,1.278075,2.886,4.135425,5.427125,-0.47955,0.07215,1.2022,2.3116,3.446725,-0.00934999999999999,0.88835,2.7429,3.888,5.00745,-0.313,0.0646,2.994,2.42,5.3696,-22.605825,-22.5175,-23.0398
2,12.75,411.7579,1.8015,412.7748,2.0404,1980.8496,413.882375,2.02845,412.0436,2.397,1945.49525,411.6984,1.8676,413.69285,2.3298,1976.722,411.9097,1.912475,413.831125,2.411625,1981.80075,2.0339,-5.0946,0.1803,404.898,1.12825,-1.6838,-0.21975,-1.945875,10.2936,-6.02065,0.2086,31.97495,-4.59635,0.7479,2.0475,1.7925,0.68075,-10.245725,-10.6264,-10.1351,-9.95415,-8.85115,94.098875,16.5255,0.21605,-1.775,-1.29875,-3.6065,58.8225,110.48325,93.3725,14.62725,218.2125,295.25,75.24175,218.63,297.51,265.476,251.47275,242.47,234.49875,29.0775,48.529,51.33,36.6305,-0.327575,0.0147500000000001,1.509375,3.0075,4.1571,0.842925,1.396525,3.04835,4.13775,5.420175,-0.405175,0.089175,1.20845,2.3146,3.4443,0.053725,0.935975,2.82145,3.894,4.991,-0.19885,0.098925,3.0695,2.423025,5.29765,-20.18375,-18.8383,-20.0512
2,13.25,410.539525,1.7635,412.7364,2.124875,1975.499125,411.4151,2.041925,411.993525,2.321925,1943.866125,410.361725,1.8845,413.08875,2.617725,1971.37375,410.66595,1.9104,413.04165,2.1364,1980.2042,2.287125,-5.007875,0.181,404.61835,1.1552,-1.77,-0.29395,-1.82005,11.294175,-6.4443,0.219875,14.184375,-2.804775,0.721,2.2425,1.9635,0.65,-9.9494,-10.4838,-9.7358,-9.57475,-8.5264,94.05575,15.2115,0.1596,-1.57125,-1.87,-3.0865,61.7025,95.76075,82.3975,14.43575,220.9225,296.06,64.89275,220.39,298.475,235.168,224.35975,214.1475,210.70125,24.77525,50.5925,52.6195,49.17175,-0.275225,0.0571000000000001,1.5259,3.00495,4.153675,1.039625,1.46795,3.20655,4.146225,5.415225,-0.32055,0.10375,1.2147,2.319,3.441325,0.1276,0.964975,2.8295,3.91875,4.98685,-0.126775,0.124675,3.0775,2.42125,5.288425,-21.8842,-18.2784,-19.66975
2,13.75,411.1633,1.840525,412.6097,2.1058,1976.786,413.76325,2.059425,411.832325,2.492,1945.7107,410.97125,1.8775,412.7008,2.34075,1969.74025,411.29465,1.93325,412.98855,2.171,1974.65415,2.3846,-4.7754,0.1828,403.7195,1.201725,-1.71195,-0.241075,-1.892175,11.6435,-5.3392,0.1812,25.147,-3.34625,0.6905,2.415,1.942,0.653,-9.7372,-10.024875,-9.4979,-9.293625,-7.82915,94.0787,15.104,0.1627,-1.13125,-1.46875,-2.94,64.38,84.928,70.94,10.582,218.98,295.9,56.168,220.235,298.0925,201.292,202.772,194.03375,185.585,17.224,58.208,50.104,40.822,-0.226,0.1158,1.5346,2.9976,4.149,1.094675,1.5819,3.287075,4.1585,5.41465,-0.2622,0.1166,1.2166,2.3218,3.4364,0.26375,0.9704,2.8395,3.92975,4.9769,-0.0798,0.141,3.089025,2.414,5.281975,-19.230875,-16.503,-19.16295
2,14.25,410.297,1.6945,412.09805,2.17645,1972.9973,410.3726,2.0435,411.274175,2.498825,1949.3439,409.9713,1.884325,412.7116,2.7078,1966.8369,410.53475,1.9448,413.0548,2.3789,1971.75325,2.045925,-4.48435,0.1662,404.022125,1.2836,-1.5744,-0.2207,-1.756575,12.4752,-6.696625,0.202175,20.624,-3.7905,0.69015,2.12925,1.84525,0.612,-9.59605,-9.7014,-9.3192,-8.926,-7.52975,94.1009,14.807,0.136375,-0.968999999999999,-1.19,-2.62075,57.6,83.5,68.92,10.652,223.98,298.7,51.556,221.975,300.3575,203.785,196.156,188.452,181.835,18.208,59.84175,48.16825,35.7625,-0.221325,0.166375,1.545475,2.999175,4.1485,1.134175,1.686375,3.3275,4.174925,5.415425,-0.2139,0.129875,1.22475,2.326,3.438275,0.344375,0.974475,2.89085,3.9379,4.968475,-0.02885,0.157175,3.104,2.41725,5.276525,-19.31,-16.72895,-18.40375
2,14.75,410.0416,1.757075,411.784075,1.93855,1978.748125,413.61675,2.01575,411.1924,2.27845,1954.170375,409.8955,1.8026,412.2121,2.1916,1970.932075,410.343875,1.9008,412.91545,2.40965,1977.059075,2.19145,-4.57035,0.137,404.2721,1.3708,-1.3562,-0.2675,-1.5615,9.981,-6.618875,0.209025,4.8814,-4.1,0.761725,2.035,2.029,0.6415,-9.30475,-9.4276,-8.97035,-8.9179,-7.61945,94.02575,15.24675,0.141075,-1.5015,-2.0055,-2.48,53.91,74.3605,62.92,9.17075,221.7375,297.715,49.9345,221.2,300.1,178,175.4535,171.3105,165.116,15.55575,54.41,43.72975,35.1785,-0.22445,0.198525,1.554525,2.995625,4.146975,1.385275,1.766975,3.36705,4.194375,5.4172,-0.1778,0.1398,1.2292,2.3278,3.4338,0.3597,1.12965,2.92075,3.92675,4.96785,0.00957500000000003,0.1706,3.1136,2.40475,5.274625,-18.6464,-15.652175,-18.2662
2,15.25,409.9494,1.700775,411.824575,1.99285,1974.75,413.324525,1.93205,411.4792,2.3866,1955.275625,410.0752,1.7962,412.561925,2.628875,1971.2259,410.369975,1.898875,411.9469,2.046775,1973.694775,2.217,-4.62,0.146,405.2395,1.2493,-1.3818,-0.221475,-1.6025,7.42395,-4.5722,0.206,1.1963,-6.6716,0.709,1.943,1.831,0.63,-9.261375,-9.3062,-8.9367,-9.1701,-8.08325,93.9881,15.49375,0.1564,-1.8325,-2.2575,-2.75575,53.42,60.364,53.62,7.466,219.3,297.08,42.198,220.8275,299.415,150.6535,144.816,139.77375,135.429,13.802,42.22725,31.09325,27.432,-0.2142,0.2286,1.5618,2.9882,4.1422,1.53025,1.81,3.35985,4.21205,5.420975,-0.151275,0.149425,1.234675,2.329,3.43715,0.4091,1.2253,2.9448,3.93475,4.97195,0.0398,0.1832,3.1195,2.4106,5.27705,-17.11925,-15.8451,-17.521925
2,15.75,410.971875,1.6812,411.114775,2.035,1972.993275,413.372975,1.7822,410.61185,2.52025,1953.7999,411.17625,1.7066,410.739175,2.3834,1962.7505,411.177,1.8208,412.38855,1.9602,1969.1513,1.60025,-3.3848,0.1299,405.2087,1.0993,-1.43625,-0.2624,-1.682575,6.5084,-4.1876,0.2185,9.2238,-6.2268,0.60605,1.559,1.7155,0.563,-9.0454,-9.147875,-8.7775,-9.14025,-8.03155,93.945625,14.7995,0.183125,-2.01125,-2.2975,-2.92525,42.0375,48.414,43.53,5.61225,218.475,297.88,30.37875,221.09,299.215,116.199,112.232,109.505,104.95625,10.4255,36.92175,25.97,23.5275,-0.2075,0.262975,1.56785,2.980725,4.13785,1.658875,1.84255,3.34945,4.229475,5.425,-0.12855,0.15525,1.234225,2.329175,3.428125,0.4492,1.25115,2.971,3.96015,4.969475,0.04035,0.192325,3.129,2.444025,5.281925,-16.5776,-15.50005,-14.6065
2,16.25,410.05665,1.762975,411.36425,2.40695,1970.462,413.06975,1.97905,410.969875,2.46325,1944.7738,409.82085,1.737975,412.1444,2.707,1967.3093,410.5345,1.866825,411.5359,2.62125,1972.925325,1.6256,-3.28065,0.105,405.26165,1.1062,-1.071375,-0.224475,-1.24405,3.9806,-6.4142,0.2038,-5.033775,-5.6373,0.56835,1.632,1.4305,0.45,-8.9248,-9.177875,-8.680925,-9.3451,-8.131375,93.8408,14.4915,0.1749,-2.556,-2.749,-3.62,38.095,43.0285,39.9225,5.09025,221.395,295.2575,25.7925,220.7475,295.94,101.526,102.976,94.769,90.697,9.1485,27.0215,21.491,15.034,-0.1998,0.2928,1.5782,2.985,4.1404,1.6901,1.81415,3.39445,4.2914,5.432525,-0.1136,0.1624,1.2394,2.3312,3.4288,0.35835,1.274075,2.993575,3.999075,4.972775,0.0226,0.1962,3.17275,2.4746,5.2952,-16.22975,-14.85785,-16.5982
2,16.75,409.90895,1.7366,411.694925,2.34475,1976.2,412.8508,1.858375,411.470375,2.4314,1957.1133,409.85815,1.792,412.337975,2.642825,1955.8688,410.061125,1.8298,412.4494,2.6655,1959.4759,1.724925,-3.1868,0.099125,405.1138,1.14445,-0.703275,-0.1928,-0.6066,2.7191,-4.23955,0.16435,-18.6694,-8.0435,0.557,1.63,1.488,0.45,-9.0845,-9.3113,-8.8581,-9.284,-8.1802,93.8372,13.8395,0.1484,-3.179,-3.408,-4.17875,26.16,27.83,26.68,3.476,218.54,291.28,3.948,218.94,293.2125,67.70725,66.186,62.561,59.869,6.91325,18.828,16.254,12.691,-0.2837,0.3038,1.586575,3.019175,4.145625,1.5909,1.723575,3.421575,4.336075,5.4413,-0.128875,0.166175,1.2429,2.3308,3.429875,0.4176,1.29535,3.02095,4.01615,4.98145,0.00220000000000002,0.1993,3.195,2.5152,5.3086,-16.622,-16.2507,-16.692125
2,17.25,409.538875,1.7492,411.5921,2.020025,1976.466875,410.41895,1.823875,411.3516,2.2342,1960.0645,408.699375,1.758,412.2396,2.4392,1976.6992,408.96225,1.8496,412.93565,2.61485,1977.639075,2.003275,-3.2324,0.084875,405.19625,1.1232,-0.24,-0.30305,-0.405175,-2.39405,-2.894,0.1307,-18.3155,-10.71585,0.419675,1.66275,1.336,0.375,-9.3026,-10.06275,-9.2612,-9.7315,-9.371,93.8706,14.88225,0.102875,-3.743,-4.242,-5.022,19.08,20.378,19.8,2.942,216.12,288.7,-30.324,216.6425,290.42,46.524,46.2035,43.553,42.452,5.368,9.8595,8.96975,7.788,-0.326775,0.294575,1.587,3.0536,4.14535,1.408025,1.634975,3.4365,4.36275,5.448925,-0.144375,0.1685,1.242775,2.3302,3.42665,0.4271,1.3041,3.0404,4.0096,5.0016,-0.025525,0.20085,3.211,2.55505,5.329525,-16.291975,-17.077175,-15.6738
2,17.75,410.526,1.77725,411.71225,2.0395,1978.06895,412.51375,2.292275,411.3296,2.07025,1977.4826,410.2494,1.7903,411.7564,2.9228,1975.0824,410.804,1.848,412.802675,2.215075,1977.8225,1.38715,-3.63165,0.06225,403.881375,1.2094,-0.11105,-0.229433333333333,-0.26775,-6.0963,-3.07005,0.07725,-48.0506,-14.5893,0.28325,1.2625,1.06925,0.231,-9.3048,-10.575,-9.30485,-10.3562,-9.6458,93.9095,17.124,0.1014,-4.864,-5.0265,-5.7255,6.6,8.05,8.24,1.194,215.91,283.605,-76.17,218.6,283.4925,19.422,19.0405,18.158,17.8215,2.457,2.75825,3.5335,2.90275,-0.39,0.27495,1.5792,3.0887,4.13105,1.16715,1.57055,3.43445,4.38975,5.45615,-0.28365,0.1688,1.237425,2.329,3.413125,0.3568,1.2649,3.0482,4.0421,5.009375,-0.0586,0.1992,3.215975,2.5736,5.354,-18.6295,-20.275375,-19.1388
2,18.25,414.67725,1.87305,411.843475,2.09885,1980.9541,414.5288,2.179425,412.066875,2.154875,1995.03005,414.98075,1.981375,413.2256,2.1084,1975.89415,415.3504,2.1547,412.26365,2.12945,1994.716525,1.46675,-4.2664,0.07625,404.18275,1.204,-0.0461,-0.155816666666667,-0.130325,-6.53295,-3.2461,0.04115,-59.423,-15.607575,0.19425,1.3225,0.98525,0.191,-9.3092,-10.69195,-9.2932,-10.4962,-9.626275,93.9528,19.385,0.05125,-6.265,-5.45125,-7.05,0.5,-3.208,1.42,-0.9,215.38,281.52,-97.174,218.4,281,1.736,1.546,1.4625,1.125,0.234,0.16225,0.31675,0.128,-0.472625,0.253,1.5756,3.1244,4.1322,0.90485,1.4879,3.4285,4.4161,5.465375,-0.4822,0.17,1.2338,2.3268,3.414,0.254875,1.129775,3.059925,4.07025,5.03065,-0.088,0.1972,3.2162,2.5806,5.372375,-25.933475,-25.173625,-21.41915
2,18.75,411.570425,2.0682,412.20175,2.20875,1988.150875,411.283025,2.06,412.1115,2.427,1995.5835,411.51375,2.1271,413.4811,3.2686,1986.86225,412.44615,2.17995,413.54125,3.0303,1990.2013,1.838,-5.008,0.06,404.56355,1.3424,0.0139,-0.0822,0.0071,-6.450425,-3.42215,0.029,-66.337125,-12.5135,0.179,1.2925,0.9605,0.131,-9.3512,-10.7083,-9.364,-10.5348,-10.01785,94.03905,20,0.056375,-6.82125,-6.17625,-6.96,0,-5.892,0.5,-1.412,214.14,280,-103.56,216.7,280.4,-0.02,-0.392,-0.16,-0.41,-0.11,-0.47,-0.24,-0.37,-0.5607,0.244,1.5668,3.1328,4.1278,0.63505,1.4201,3.3982,4.43565,5.475275,-0.6424,0.1706,1.2266,2.3238,3.4102,0.05675,1.0518,3.0797,4.10245,5.055,-0.1188,0.196,3.20835,2.587,5.378175,-31.53,-30.24045,-26.5457
2,19.25,411.89795,2.185075,413.119725,2.11515,1992.266925,411.351125,2.6318,412.8135,2.168475,1993.191625,413.11005,2.2179,414.36995,2.748375,1988.9616,413.77175,2.26535,414.4709,3.0571,1993.05655,1.415175,-5.49125,0.05105,405.9026,1.409225,-0.0111,-0.1981,0.053625,-7.989175,-2.1097,0.028,-53.2224,-11.379275,0.1822,1.06475,0.74225,0.13,-9.41105,-10.66655,-9.401475,-10.401625,-9.5685,94.077125,21.2925,0.1764,-6.142,-5.841,-6.69,0,-6.3575,0.4,-1.482,213.6925,279.88,-102.843,215.31,281.3225,-0.04,-0.44,-0.2,-0.43,-0.13,-0.51,-0.27,-0.43775,-0.6934,0.235475,1.55785,3.144125,4.1298,0.55625,1.3673,3.35485,4.451125,5.4865,-0.73,0.169925,1.2209,2.321,3.4111,-0.0300249999999999,0.993175,3.096025,4.1344,5.0805,-0.14795,0.194275,3.1985,2.597425,5.38735,-35.393325,-38.86435,-32.9116
2,19.75,414.7296,2.318875,412.5448,2.10355,1991.20245,414.1903,2.8172,412.3332,2.1674,2011.0771,415.7373,2.361525,414.114425,3.3979,1993.3215,416.7228,2.34385,414.066625,2.1482,1991.8497,1.3955,-6.3138,0.0535,406.3183,1.419,0.027975,-0.1555,0.093,-5.227125,-4.082175,0.0388,-57.798625,-8.8257,0.1569,0.85,0.684,0.141,-9.4071,-10.68265,-9.377625,-10.400125,-9.85685,94.108125,23.63,0.1822,-5.759,-5.679,-6.35775,0,-5.98375,0.4,-1.2955,211.605,280.31,-101.50025,213.505,281.1375,-0.04,-0.44,-0.2,-0.44,-0.13,-0.51,-0.27,-0.43775,-0.7688,0.222625,1.548675,3.148675,4.1204,0.505925,1.329875,3.305875,4.461,5.499075,-0.787175,0.134225,1.216,2.318,3.407325,0.0117,0.9487,3.100775,4.160625,5.106975,-0.1794,0.17515,3.18525,2.593325,5.40915,-37.22525,-38.807375,-34.638625
2,20.25,416.50395,1.979025,412.7565,2.05475,1992.398075,413.8774,2.2195,412.42325,2.399,2020.7008,416.8256,2.000975,414.031,2.731,1992.19465,416.63125,2.09935,413.90825,2.1605,1991.5103,1.32995,-6.7656,0.05295,406.13835,1.42565,-0.1015,-0.5531,0.001775,-5.573125,-8.869,0.03,-52.7541,-10.135,0.152925,0.83925,0.73,0.16,-9.4316,-10.73375,-9.39145,-10.462125,-10.2941,94.1382,24.98575,0.1128,-6.147,-6.039,-6.44725,0,-5.78875,0.3225,-1.26325,210.2825,280.1525,-100.07625,212.9,281.1275,-0.04,-0.44,-0.2,-0.431,-0.13,-0.51,-0.27,-0.44,-0.8298,0.2049,1.535475,3.14445,4.1164,0.2807,1.300725,3.26045,4.47215,5.50905,-0.79855,0.134325,1.212225,2.316,3.4041,-0.0751,0.934225,3.1041,4.187825,5.134025,-0.236425,0.142025,3.152,2.58755,5.4307,-37.4574,-39.6978,-35.1817
2,20.75,411.955,1.9256,412.681225,2.1168,1990.31025,415.5865,2.14415,412.647375,2.387375,1992.40265,412.149,1.927125,413.92125,3.3572,1984.959,412.554,1.959875,414.062,3.1008,1998.944,1.055725,-7.2479,0.060925,405.970125,1.4226,0.0193,-0.1822,-0.0701,-4.3997,-11.2226,0.043,-62.5365,-7.5008,0.162975,0.69275,0.57575,0.122,-9.356775,-10.862125,-9.333,-10.5518,-10.6334,94.1282,29.203,0.09475,-6.063,-6.252,-6.52975,0,-5.77875,0.4,-1.15,208.9075,280.2175,-97.80475,212.3025,281.2075,-0.04,-0.44,-0.2,-0.431,-0.13,-0.51,-0.27,-0.44775,-0.9124,0.1776,1.526275,3.1372,4.1126,0.174875,1.268325,3.25245,4.47395,5.52085,-0.830075,0.13375,1.208125,2.314,3.400875,-0.437275,0.931725,3.101625,4.20595,5.161025,-0.5447,0.138225,3.115,2.583,5.449225,-39.52715,-41.428525,-35.9517
2,21.25,411.7285,1.882075,413.4383,2.05025,1983.46535,413.9398,2.34875,412.8345,2.081,1988.486575,411.17845,2.013325,414.064175,2.757875,1989.6416,411.74965,1.986825,414.227975,3.1277,1994.41575,0.988,-7.747,0.051,406.0605,1.473975,0.0302,-0.2164,-0.042825,-6.9775,-3.387725,0.041,-58.329575,-6.8624,0.18,0.76,0.577,0.13,-9.374475,-10.717125,-9.36755,-10.72405,-10.82985,94.1416,27.78325,0.09145,-6.701,-6.858,-7.027,0,-5.55725,0.2225,-0.90875,211.335,278.725,-97.896,213,278.405,-0.05,-0.44,-0.2,-0.441,-0.13,-0.51525,-0.27,-0.44,-0.9734,0.175,1.52,3.1348,4.1084,0.066225,1.169775,3.24445,4.464825,5.535,-0.84725,0.130175,1.20425,2.3128,3.3971,-0.604225,0.848325,3.089125,4.20925,5.187025,-0.845425,0.132975,3.08,2.577225,5.46885,-40.601375,-42.10015,-36.318
2,21.75,416.25845,2.125775,413.4809,2.093325,1994.5363,416.44325,2.3844,413.0645,2.19625,1980.989525,416.2086,2.10735,414.1741,3.378275,1997.60625,414.52335,2.191,415.1478,2.36905,1994.927425,1.168,-7.79,0.046,405.9066,1.4495,-0.0204,-0.26075,0.158,-6.71325,-2.459375,0.031,-59.52975,-7.1846,0.18,0.7755,0.62225,0.14,-9.7372,-10.762,-9.8245,-10.98265,-10.9743,94.1578,28.791,0.2041,-6.75,-7.457,-7.9725,0,-5.36325,0.4,-1.1875,211.935,277.3925,-99.65875,211.8425,273.85,-0.04775,-0.44,-0.2,-0.44,-0.13,-0.52,-0.27,-0.45,-0.968,0.1712,1.5158,3.1322,4.1044,-0.076175,1.0694,3.235875,4.453975,5.548475,-0.8569,0.123925,1.2006,2.3114,3.3931,-0.702975,0.837275,3.0751,4.210075,5.206275,-1.0343,0.1235,3.0455,2.57245,5.486375,-39.1695,-42.619625,-35.61065
2,22.25,413.679,2.09865,413.268175,2.2132,1989.7138,414.88175,2.4202,412.876625,2.2967,1994.1172,415.30425,2.2437,415.104475,2.848875,1992.1396,416.1895,2.29215,414.7144,2.3675,1993.3,1.14,-7.758,0.04,406.019125,1.47,-0.1507,-0.6248,-0.1146,-5.82975,-3.833675,0.046,-76.89165,-8.1744,0.167,0.858,0.6935,0.13,-10.300325,-10.8815,-10.8957,-11.60435,-11.50785,94.1539,29.48,0.1148,-8.258,-7.221,-9.0065,0,-5.48875,0.4,-1.3305,206.6475,277.6675,-99.976,208.255,272.5425,-0.04,-0.44775,-0.201,-0.44,-0.13,-0.52,-0.27,-0.45,-1.0098,0.149,1.5158,3.1284,4.1004,-0.1067,1.0579,3.22645,4.43535,5.5618,-0.88275,0.114675,1.1974,2.311,3.3901,-0.8126,0.7569,3.06055,4.20895,5.2145,-1.044625,0.1107,3.01575,2.567675,5.5039,-42.43265,-42.04305,-35.3035
2,22.75,414.344325,2.0905,413.1191,2.249525,1992.182375,415.16675,2.3465,412.4413,2.24405,1981.8689,414.798325,2.1584,413.75935,3.4473,2002.8078,415.1348,2.2141,413.7769,3.311325,1985.18635,1.222,-7.956,0.042,404.9733,1.4855,0.03045,-0.611275,-0.047125,-8.97065,-5.2926,0.041,-64.216,-7.703,0.209,0.842,0.718,0.181,-10.3838,-10.864875,-11.21585,-11.8084,-11.42995,94.1296,30.17,0.05275,-7.174,-8.049,-8.3445,0,-5.22425,0.3,-1.25275,206.0675,275.7025,-100.5555,207.735,271.44,-0.04775,-0.45,-0.2,-0.45,-0.13,-0.51,-0.28,-0.44,-1.0878,0.1266,1.518,3.1252,4.0972,-0.22125,0.87505,3.21905,4.4241,5.5707,-1.00475,0.09835,1.19465,2.3108,3.386875,-0.9221,0.70075,3.043425,4.2063,5.2209,-1.028225,0.09235,2.98775,2.562675,5.516125,-41.9225,-38.316,-33.8564
2,23.25,413.151,2.291425,412.5385,2.19675,1997.20335,414.56705,2.7768,412.347475,2.208775,1983.17635,413.647,2.3043,413.4892,2.8908,1989.99605,415.72,2.3395,414.1727,3.193225,1994.446,1.28225,-8.0688,0.05205,405.7293,1.479275,0.03915,-0.7772,-0.1108,-7.263,-4.6762,0.04205,-61.2452,-8.264575,0.1765,0.865,0.644,0.162,-11.25245,-11.510375,-11.416375,-11.96955,-11.574075,94.075,30.6625,0.031125,-7.444,-8.175,-8.467,0,-5.291,0.3225,-1.0065,204.775,274.725,-99.5155,206.3125,270.47,-0.04775,-0.45,-0.2,-0.44,-0.13,-0.51525,-0.27,-0.44775,-1.1638,0.059,1.5194,3.1202,4.0926,-0.3682,0.7672,3.2149,4.41185,5.5736,-1.000825,0.0767,1.19235,2.3102,3.382875,-1.054275,0.655425,3.025775,4.202175,5.22635,-1.171675,0.065225,2.96375,2.557125,5.52615,-43.332275,-38.798025,-34.001825
2,23.75,415.71615,2.25735,412.1334,2.16685,2008.781475,414.6966,2.414,411.67475,2.2365,1995.762525,415.5954,2.185,413.391975,3.37555,1997.616475,415.5045,2.2842,414.114975,2.4899,2003.55815,1.1739,-8.400075,0.041025,405.864675,1.5496,-0.0454,-0.1816,-0.2691,-7.9095,-2.457125,0.045025,-58.13145,-9.746,0.18065,0.885,0.67,0.1525,-11.372625,-11.64425,-11.477875,-12.034875,-11.841275,94.07675,32.46525,0.0862,-8.347,-8.242,-8.8475,0,-5.342,0.4,-0.926,203.595,273.28,-98.87875,205.8275,269.015,-0.05,-0.44,-0.2,-0.441,-0.13,-0.51,-0.27,-0.4455,-1.214,0.0128,1.5176,3.117,4.0894,-0.45165,0.68575,3.2102,4.40025,5.5723,-1.164275,0.0496,1.19005,2.31,3.379875,-1.13135,0.603625,3.01795,4.19605,5.230375,-1.274525,-0.0338,2.94175,2.552125,5.53395,-43.05805,-39.94785,-36.4218
3,0.25,418.652875,2.5215,412.719125,3.734475,1983.375,419.28385,2.498625,413.8152,3.7616,1980.60305,419.42175,2.584,414.1828,3.8106,1981.349875,419.87255,2.56015,413.138975,3.983125,1980.0333,1.26945,-1.8697,0.05575,398.14095,2.011,0.0435,-0.5234,-0.23145,-10.826,-4.581525,0.038,-55.0155,-8.00755,0.1968,0.91,0.66675,0.138,-2.315725,-2.7164,-2.721975,-3.415975,-5.3782,94.04005,31.118,0.25475,-4.187,-3.152,-4.78625,0.1,-5.53,0.645,-1.14325,224.0675,295.595,-98.228,224.2875,290.8,-0.05775,-0.42,-0.2,-0.45,-0.13,-0.5,-0.32,-0.43,1.930675,3.27515,4.626675,5.6556,5.819775,2.272,3.100575,4.505225,4.953175,5.1018,2.02055,3.2888,4.72115,4.78915,5.5502,1.484,2.626,4.449,4.727,5.287,2.27365,3.495825,6.91635,5.449675,4.96865,-43.5956,-48.4805,-43.5529
3,0.75,417.9091,2.4385,414.2247,3.71615,1983.545625,418.663,2.462,415.28765,3.74575,1981.9693,419.0708,2.5503,413.93385,3.82375,1981.754525,418.84645,2.469975,414.3766,3.8265,1982.32115,1.1619,-2.78955,0.0566,398.4421,2.0042,-0.0134,-0.47555,0.0632,-9.14075,-6.520875,0.03685,-65.78465,-7.735075,0.20375,0.71325,0.55,0.14,-2.7744,-3.17475,-3.149125,-3.8217,-5.5778,94.039875,32.762,0.2638,-4.19425,-3.7315,-4.9875,0,-5.48075,0.6225,-1.09425,223.0125,294.7875,-97.4235,223.4125,289.8,-0.05,-0.42,-0.2,-0.44775,-0.13,-0.51,-0.3235,-0.43,1.856525,3.167825,4.565125,5.650975,5.83315,2.1514,2.98945,4.463625,4.9505,5.093025,1.900725,3.170825,4.67535,4.77245,5.56355,1.447,2.549,4.402,4.712,5.295,2.172475,3.403975,6.826725,5.442825,4.983125,-43.83275,-47.82025,-43.7123
