DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,416.62625,0.7205,416.9995,0.8365,1998.77025,416.924,0.6995,417.95575,0.844,2002.986,416.57,0.69875,417.0325,0.875,1997.285,418.85375,0.84075,416.6715,1.39625,2024.14825,1.4365,-15.6525,0.2635,417.129,0.9075,0.106,-0.065,0.1185,-0.456,-0.2395,0.082,-45.33,-4.125,0.4305,1.34,1.1925,-17.114,-22.345,-17.1675,-17.05375,-24.108,91.471,58.7,0.295,-22.91,-19.5725,-19.535,0.2,-3.37,0.9,-0.82,189.9,215.3,-49.63,203.55,222.825,0.07,-0.1,0.01,-0.59,0.21,-0.16,-0.16,-0.3625,-19.788,-18.228,-17.132,-12.057,-7.258,-3.6355,-0.001,-0.014,-13.661,-13.261,-8.444,-5.339,-4.0305,-2.23125,-0.369,0.107,-0.101,-3.9385,-10.849,-7.782,-5.67,-3.24,-1.87925,-0.549,0.3415,0.03,-12.0385,-10.885,-8.4905,-5.9755,-3.5605,-0.048,0.07775,-0.215,-11.128,-10.2555,-8.271,-6.027,-3.526,-1.532,0.00775,-0.195,-0.06,-5.1505,-1.966,-11.482
1,5.75,416.68,0.726,417.39375,0.84625,1997.865,416.7875,0.699,418.948,0.814,2000.842,416.3795,0.69425,416.95025,0.83125,1998.56275,418.81,0.84175,416.381,1.329,2021.59775,1.553,-15.62325,0.24575,416.8005,0.8055,0.131,-0.051,0.20725,-0.5255,-0.478,0.08525,-39.682,-2.784,0.4215,1.33,1.29,-17.73425,-22.603,-17.61825,-17.411,-21.892,91.452,59.94,0.2625,-22.8125,-19.58,-19.49,0.2,-3.32,0.825,-0.81,190.675,215.2,-49.62,202.7,220.4,0.06,-0.11,0.01,-0.59,0.21,-0.16,-0.17,-0.36,-20.0335,-17.99,-17.177,-11.954,-7.249,-3.62575,-0.001,-0.014,-13.64125,-12.879,-8.43725,-5.2875,-4.0335,-2.245,-0.37225,0.107,-0.101,-3.9465,-10.75725,-7.85825,-5.6185,-3.2485,-1.88,-0.55,0.3415,0.03,-12.0955,-10.93725,-8.498,-5.98775,-3.5815,-0.048,0.078,-0.215,-11.065,-9.99,-8.2125,-6.03975,-3.4935,-1.52975,0.008,-0.195,-0.06,-5.194,-2.0355,-11.1715
1,6.25,416.4535,0.7345,417.323,0.808,1998.421,416.7185,0.7305,418.552,0.771,2001.653,416.35325,0.745,416.825,0.8875,1997.09725,418.7645,0.86,416.49025,1.349,2020.026,1.67675,-15.72675,0.24475,416.24325,0.80975,0.072,-0.062,0.027,-0.3925,-0.3015,0.0855,-36.104,-3.7195,0.45225,1.3875,1.31,-17.90325,-22.715,-17.8645,-17.42225,-22.984,91.472,59.545,0.287,-22.595,-19.31,-18.65,0.3,-3.41,1,-0.77,192.6,214.875,-49.6,204.875,222.9,0.06,-0.095,0.01,-0.59,0.21,-0.16,-0.1625,-0.36,-19.7035,-18.464,-17.853,-11.9075,-7.20875,-3.62175,-0.001,-0.015,-13.56875,-12.8295,-8.43525,-5.27,-4.03725,-2.22,-0.371,0.107,-0.101,-3.9335,-10.60825,-7.7915,-5.571,-3.2595,-1.88125,-0.557,0.3415,0.03,-11.9805,-10.93125,-8.49475,-5.91575,-3.59025,-0.04825,0.078,-0.215,-11.104,-10.365,-8.22025,-6.0475,-3.463,-1.532,0.008,-0.195,-0.061,-4.9275,-2.02475,-10.90775
1,6.75,416.96725,0.734,417.29,0.817,1998.1625,417.034,0.734,418.5135,0.849,1999.81675,416.21975,0.786,417.1305,0.9135,1998.05425,418.73225,0.9015,416.633,1.395,2023.84,1.58525,-16.08525,0.27525,416.2605,0.8315,0.131,-0.049,0.17225,-0.72125,-0.7735,0.095,-35.84475,-4.57925,0.42,1.3625,1.25,-18.569,-22.565,-18.37275,-18.125,-23.0645,91.48475,59.695,0.27425,-22.6575,-19.495,-18.695,0.3,-3.3275,1,-0.825,193.25,213.05,-50.2,204.25,222.575,0.07,-0.09,0.0125,-0.59,0.21,-0.16,-0.17,-0.3575,-19.72975,-19.0085,-18.186,-12.112,-7.1595,-3.62425,-0.001,-0.015,-13.60425,-12.991,-8.409,-5.235,-4.02725,-2.233,-0.372,0.107,-0.101,-3.92175,-10.572,-7.706,-5.5515,-3.264,-1.884,-0.5575,0.3415,0.03,-12.1045,-10.9065,-8.4105,-5.841,-3.6015,-0.0495,0.078,-0.215,-11.14125,-10.424,-8.2285,-6.051,-3.432,-1.532,0.009,-0.195,-0.061,-5.085,-2.07,-11.434
1,7.25,416.403,0.73,417.192,0.83,2001.667,416.131,0.729,418.645,0.841,2001.66725,415.6195,0.735,417.02775,0.915,1998.40625,418.999,0.84725,416.396,1.466,2030.351,1.63725,-15.98375,0.2375,416.38775,0.78325,0.13075,-0.0905,0.158,-0.426,-0.618,0.08675,-40.5135,-3.38325,0.407,1.19,1.15,-18.944,-22.9025,-18.8325,-17.766,-23.385,91.48675,60.105,0.2655,-22.465,-19.6825,-19.5725,0.3,-3.4875,1,-0.77,192.4,213.15,-50.48,204.35,222.15,0.07,-0.105,0.01,-0.59,0.21,-0.16,-0.17,-0.35,-19.738,-18.938,-18.097,-12.2065,-7.19425,-3.621,-0.001,-0.0155,-13.60575,-13.158,-8.43225,-5.233,-4.01975,-2.2285,-0.37175,0.107,-0.101,-3.87525,-10.681,-7.64475,-5.5125,-3.2545,-1.886,-0.558,0.3415,0.03,-12.099,-10.90125,-8.399,-5.808,-3.61875,-0.0505,0.078,-0.215,-11.15075,-10.49275,-8.23375,-6.02825,-3.42375,-1.53425,0.009,-0.195,-0.061,-5.1095,-2.0445,-11.4525
1,7.75,416.2875,0.738,417.08,0.8655,1999.102,416.261,0.7135,418.57025,0.821,2001.542,415.7715,0.731,417.0585,0.87225,1995.9885,419.241,0.755,416.1715,1.399,2025.577,1.664,-15.994,0.256,416.2995,0.77275,0.089,-0.049,0.16225,-0.8215,-0.5615,0.086,-37.7645,-2.56525,0.40925,1.345,1.27,-18.605,-22.861,-18.315,-18.102,-22.98975,91.4935,59.715,0.26375,-22.54,-20.0375,-19.7625,0.3,-3.3675,1,-0.77,190.925,212.4,-50.53,204.2,221.1,0.0625,-0.1,0.01,-0.59,0.21,-0.16,-0.17,-0.36,-20.16075,-18.63,-18.01,-12.13675,-7.20075,-3.61775,-0.001,-0.014,-13.81225,-12.97675,-8.4335,-5.233,-4.0135,-2.234,-0.374,0.107,-0.102,-3.873,-10.7635,-7.649,-5.48775,-3.2425,-1.888,-0.5535,0.34075,0.03,-12.1075,-10.91975,-8.44425,-5.83925,-3.62425,-0.051,0.078,-0.215,-11.584,-10.50125,-8.32025,-5.97075,-3.438,-1.534,0.009,-0.195,-0.06,-5.109,-2.0515,-11.7605
1,8.25,416.31825,0.74075,417.288,0.8045,2000.733,416.475,0.71,419.124,0.707,2002.21275,415.391,0.7475,417.04525,0.85025,1998.451,418.8695,0.77475,416.55875,1.207,2025.135,1.569,-16.098,0.2255,416.165,0.8255,0.078,-0.043,0.1645,-0.867,-0.32525,0.093,-30.025,-3.5195,0.419,1.34,1.235,-18.756,-23.107,-18.41225,-17.478,-23.64,91.5,59.24,0.272,-22.43,-19.93,-19.6725,0.3,-3.52,1.1,-0.7725,189.3,212,-51.2925,202.6,218.4,0.07,-0.1,0.01,-0.59,0.21,-0.16,-0.16,-0.3625,-20.522,-19.272,-18.21,-12.732,-7.20275,-3.5955,-0.001,-0.0145,-13.783,-13.183,-8.48,-5.246,-4.012,-2.239,-0.377,0.107,-0.10175,-3.87625,-10.837,-7.612,-5.498,-3.251,-1.88975,-0.55425,0.407,0.03,-12.12375,-10.9765,-8.462,-5.80825,-3.6335,-0.05125,0.078,-0.215,-11.56675,-10.582,-8.532,-5.923,-3.475,-1.5365,0.009,-0.195,-0.061,-5.118,-2.08025,-11.433
1,8.75,416.677,0.7025,417.133,0.76775,2001.3525,417.194,0.69925,418.2505,0.7845,2003.62,415.546,0.729,416.89,0.769,1998.477,419.2525,0.8115,416.64775,1.0725,2036.7,1.473,-15.8095,0.251,415.7365,0.797,0.091,-0.064,0.0865,-0.624,-0.435,0.0765,-30.524,-3.47675,0.37275,1.35,1.22,-18.5465,-22.892,-18.51875,-18.0025,-24.178,91.516,60.83,0.271,-22.675,-20.21,-20.27,0.2,-3.5025,0.925,-0.77,190.475,211.85,-51.24,203.9,220.8,0.07,-0.095,0.02,-0.58,0.22,-0.16,-0.16,-0.36,-20.78625,-19.05575,-18.379,-12.98975,-7.235,-3.59475,-0.001,-0.014,-13.667,-13.23825,-8.55175,-5.17975,-4.00525,-2.244,-0.37775,0.107,-0.101,-3.901,-10.75175,-7.68625,-5.48,-3.25025,-1.892,-0.55525,0.4065,0.03,-12.14025,-11.2095,-8.35825,-5.7755,-3.64125,-0.0505,0.078,-0.215,-11.591,-10.499,-8.5205,-5.88225,-3.43825,-1.53,0.00825,-0.195,-0.06075,-5.1775,-2.066,-11.554
1,9.25,416.46025,0.685,417.137,0.829,1999.974,416.41275,0.673,418.161,0.812,2002.6065,415.485,0.73375,417.298,0.95625,1999.593,418.9235,0.7525,416.31275,1.2155,2038.39075,1.555,-16.4605,0.213,415.53375,0.774,0.112,-0.06075,0.085,-0.73475,-0.3755,0.095,-28.57425,-2.459,0.38,1.37,1.24,-17.7805,-22.898,-18.221,-17.9645,-23.513,91.51775,61.79,0.282,-22.5625,-20.0225,-19.72,0.3,-3.415,1,-0.5825,189.25,211.6,-51.3675,204.675,220.15,0.14,-0.015,0.1025,-0.0125,0.29,-0.16,-0.1475,-0.31,-20.7105,-19.659,-18.663,-13.17525,-7.23475,-3.60675,-0.001,-0.014,-13.63,-13.44975,-8.593,-5.189,-3.99125,-2.22725,-0.376,0.107,-0.101,-3.9465,-10.81775,-7.77425,-5.47225,-3.25875,-1.89225,-0.556,0.4065,0.03,-12.1615,-11.1925,-8.45675,-5.771,-3.6695,-0.05,0.078,-0.215,-11.669,-10.54175,-8.534,-5.9,-3.4595,-1.5345,0.0075,-0.195,-0.061,-5.0925,-2.043,-11.1675
1,9.75,416.777,0.6715,417.6175,0.7625,2000.99325,416.886,0.6785,418.46,0.78425,2002.799,416.1635,0.7295,417.10875,0.9325,1997.974,418.62825,0.761,416.802,1.209,2029.544,1.5685,-15.9115,0.251,415.7225,0.866,0.07525,-0.04775,0.0965,-1.11875,-0.306,0.0895,-38.13125,-2.77,0.426,1.4675,1.31,-18.1375,-22.968,-18.25775,-18.6805,-23.9715,91.5295,62.4,0.286,-22.8925,-20.76,-20.27,0.625,-2.5675,1.5,-0.185,189.6,211.125,-50.34,205.1,220.9,0.7725,0.69,0.66,0.43,0.8,-0.12,-0.1,-0.2,-21.2675,-19.854,-18.542,-13.115,-7.2435,-3.6095,-0.001,-0.013,-13.645,-13.302,-8.632,-5.2155,-4.0075,-2.2305,-0.3755,0.107,-0.101,-3.98875,-10.83825,-7.86725,-5.46275,-3.25775,-1.883,-0.557,0.34075,0.03,-12.1665,-11.138,-8.5445,-5.789,-3.65675,-0.0505,0.078,-0.215,-11.592,-10.473,-8.53275,-5.88725,-3.431,-1.537,0.008,-0.195,-0.06075,-5.127,-2.01125,-11.043
1,10.25,415.948,0.673,417.13625,0.82625,2001.621,416.014,0.679,418.46725,0.80525,2003.17525,415.686,0.7035,417.06275,0.91425,1999.4085,418.64075,0.7475,416.836,1.181,2033.84825,1.4905,-16.1665,0.2475,415.635,0.852,0.071,-0.071,0.106,-0.57375,-0.304,0.0815,-26.745,-3.469,0.4105,1.2175,1.17,-18.18875,-22.998,-18.198,-18.328,-24.765,91.5405,61.88,0.26175,-23.1275,-20.77,-20.18,2.325,-0.5475,3.4,1.1525,190.4,211.55,-49.4825,205,220.2,4.145,4.065,3.8025,3.25,4.01,0.1825,0.09,-0.03,-21.447,-19.744,-18.89,-13.00575,-7.2705,-3.60825,-0.001,-0.013,-13.81,-13.14825,-8.65775,-5.14175,-4.03775,-2.23275,-0.375,0.107,-0.101,-4.024,-10.82675,-7.944,-5.453,-3.24475,-1.874,-0.558,0.34,0.03,-12.19275,-11.145,-8.56,-5.79325,-3.6645,-0.05,0.078,-0.215,-11.7,-10.441,-8.54575,-5.9195,-3.404,-1.533,0.009,-0.195,-0.06,-5.094,-2.04975,-11.39525
