DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
2,20.25,0.47,0.19223,-6.69375,-2.12789,-4.420825,-1.001715,409.9,5.1,89.941,1.298795,0.3,0.188685,0.0117,0.839,74.49,0,0,0,269.43,313.331665,-47.458335,0.387,1.211,2.23,2.713,3.076,4.1045,0.19286,0.6864416335,0.706185,0.22,1.28
2,20.75,0.5,0.32418,-9.40097,-2.128175,-4.22279,-1.652225,410.25517,5.029935,89.93588,0.902441111,0.3156,0.107615,-0.21633,0.675,75.57333,0,0,0,271.13333,312.283335,-44.16165,0.31,1.0385,2.17,2.688,3.091,4.1065,0.175975,0.64,0.65,0.2097,1.23
2,21.25,0.5595,0.32,-9.524742111,-2.12871,-5.028985,-2,410.3,5,89.93,0.48661,0.30437,-0.17991,-0.542,0.2035,77.17,0,0,0,267.83333,310.485,-44.89833,0.271,0.914,2.092,2.66,3.087,4.0885,0.168565,0.64085,0.65182,0.20371,1.177086253
2,21.75,0.655,0.25,-6.0455,-2.128895,-5.4011,-2.00055,410.4418,5,89.953,0.34,0.3,-0.218175,-0.6477,0.105,77.55667,0,0,0,268.551665,309.865,-46.24335,0.246,0.8395,2.005,2.625,3.091,4.096,0.16,0.63,0.62,0.2075,1.2
2,22.25,0.535,0.4455,-7.325637797,-2.1289,-5.12475,-2.00188,411,4.991785,89.94,0.07445,0.3,-0.58169,-0.8095,-0.07,78.37,0,0,0,266.266665,308.9,-44.630665,0.1805,0.7905,1.921,2.589,3.071,4.069,0.15278,0.61686,0.651885,0.200945,1.1779028995
2,22.75,0.55,0.40162797,-5.46854,-2.12959,-5.588365,-2.002,412.13491,4.9,89.936595,-0.018049928,0.29715,-0.72081,-0.915,-0.1345,78.75,0,0,0,266.56,308.333335,-43.396665,0.103,0.7385,1.838,2.5545,3.0705,4.0915,0.14417,0.64,0.64101,0.195115,1.17
2,23.25,0.578,0.364,-6.61,-3.1222,-5.63997,-2.002,412.0225244,4.9,89.94646,-0.09,0.297495,-0.873,-1.133,-0.37,79.7045,0,0,0,269.13,307.9,-45.03,0.081,0.693,1.7715,2.52,3.075,4.074,0.1573876825,0.625,0.693465,0.21,1.160314771
2,23.75,0.55,0.27,-6.547,-3.1921,-6.2,-2.0021,412.13653,4.70314,89.95389,-0.21726,0.3,-0.9114,-1.36,-0.93,80.432335,0,0,0,269.96667,308.1,-41.95333,0.069,0.649,1.734,2.46,3.09,4.066,0.156525,0.66379,0.63,0.2,1.155
3,0.25,0.605,0.2464,-3.9,-12.76865,-12.302735,-2.002425,412.8536339,5.1152670815,89.64495,0.49,0.322844935,-0.274935,-0.4883,0.42,80.82,0,0,0,269.87,312.27,-43.6733,0.77,2,3.667,4.64,4.531,4.8,0.13611,0.56569,0.5513,0.1693,1.169
3,0.75,0.54,0.19,-3.0947,-12.61942,-12.3,-2.00245,413.2,5.0618,89.642695,0.29346,0.30812,-0.58764,-0.57,0.129,81.835,0,0,0,267.47,311.33,-43.07,0.72,1.93,3.59,4.597,4.552,4.795,0.12,0.518115,0.55037,0.145,1.14
3,1.25,0.56,0.4157,-4.186,-12.2,-12.2,-2.00273,413.1498,5.0375,89.64962,0.125735,0.31303,-0.705145,-0.60667,0.1,83.631665,0,0,0,269.952,310.8,-42.17,0.591,1.759,3.469,4.533,4.55,4.798,0.13052244,0.51741,0.534805,0.15,1.0935
3,1.75,0.682,0.16688,-4.04,-12.7703,-11.79637,-2.00278,413.351435,4.98937,89.64519,-0.000385,0.31945,-0.92259,-0.876,-0.096,83.849985,0,0,0,269.9667,309.53333,-40.9,0.52,1.587,3.34,4.4455,4.5565,4.7945,0.12,0.53093,0.56938,0.1301,1.13
3,2.25,0.713655,0.289385,-2.7168,-12.7713,-11.3,-2.00281,413.9,4.935865,89.63,-0.162156134,0.32,-1.35276,-1.09733,-0.22,85.698335,0,0,0,269.0667,308.46667,-40.09333,0.443,1.492,3.2335,4.3815,4.55,4.7935,0.121,0.53536,0.5771,0.12,1.131911195
3,2.75,0.76,0.49,-3.63784,-12.18882,-11.3,-2.003225,413.81071,4.9,89.614,-0.363196613,0.31,-1.4876,-1.1793,-0.312,86.077335,0,0,0,270.5,308.2,-40.817,0.3645,1.4335,3.1275,4.3085,4.5545,4.8035,0.123,0.54912,0.54,0.13955,1.101483921
3,3.25,0.65,0.31,-4.407,-12.346555,-11.3,-2.00346,414.11609865,4.88972,89.60076,-0.67694,0.3206552585,-1.598605,-1.47,-0.569,85.3935,0,0,0,271.37,307.566,-39.9,0.3525,1.3355,3.063,4.286,4.55,4.801,0.13,0.51987,0.548669521,0.1266114515,1.11157
3,3.75,0.70461,0.2331964785,-4.04752,-11.892,-10.80241,-2.00346,414.72964,4.8,89.6,-0.89778,0.302457825,-1.705545,-1.50067,-0.59767,86.1135,0,0,0,268.5,307.7,-39.43,0.3485,1.2625,2.9495,4.2445,4.56,4.796,0.12099,0.5579201315,0.56,0.137145,1.074
3,4.25,0.65,0.258,-4.35795,-12.3,-10.8,-2.00346,414.2,4.8,89.59584,-0.89533,0.306235,-1.62105,-1.54267,-0.88,86.733335,0,0,0,269.53333,306.97,-36.617,0.308,1.193,2.887,4.18,4.56,4.79,0.1205,0.55108,0.55,0.135065,1.0858516475
3,4.75,0.61,0.439085,-3.1227,-11.70659,-10.3,-2.00414,414.825103,4.75134,89.58376,-0.765,0.310629576,-1.42338,-1.523,-0.86465,86.6,0,0,0,266.93,307.035,-38.44833,0.2895,1.1385,2.84,4.094,4.57,4.79,0.12727,0.55873,0.56105,0.12432,1.099818998
3,5.25,0.58,0.3135,-4.7993,-11.70068,-10.39371,-2.0045,415.2772576,4.70489,89.57627,-0.88623,0.31,-1.69027,-1.5255,-0.884,87.33,0,0,0,268.26667,306.181665,-39.0585,0.259,1.12,2.746,4.021,4.568,4.781,0.1233,0.540255,0.56,0.115477711,1.097689185
3,5.75,0.4851,0.33917,-2.7264891815,-11.6026,-10.32652,-2.00469,415.32972205,4.7,89.58741,-0.92123,0.3194,-1.98276,-1.753,-0.937,87.33,0,0,0,266.9,305.515,-38.695,0.1995,1.0785,2.657,3.947,4.57,4.788,0.12253,0.534855,0.546077993,0.122730925,1.06
3,6.25,0.485,0.419555,-3.75156,-11.066745,-9.65,-2.00481,414.89607,4.75275,89.593,-1.2,0.316335,-1.49506,-1.7275,-0.882,87.6,4.636,0,0,267.566665,305.666665,-38.115165,0.222,1.018,2.5905,3.875,4.573,4.79,0.127075,0.488673468,0.55,0.119285,1.051
3,6.75,0.229619,0.68986,-3.55828,-10.6,-8.7,-2.00534,414.781175,4.97114,89.6,-0.90255,0.35025,-0.87246,-1.692,-0.791,86.6,43.864,18.366835,4.892835,268.46667,306.73333,-16.916665,0.238,1.0195,2.496,3.823,4.553,4.776,0.1321877655,0.529585,0.51,0.1137065615,1.043558828
3,7.25,0.21,2.2566717275,-0.1055,-8.65294,-7.11366,-2.3356,413.968182,5.2544,89.620525,0,0.42,0.10555,-1.2635,-0.0175,84.166665,137.989,66.34667,17.3,271.3,312.5,14.08333,0.3,1.049,2.4395,3.728,4.496,4.749,0.1357195115,0.49567,0.499150245,0.15,0.8982389335
3,7.75,0.03,9.980325,9.17,-5.32223,-4.1023,-2.1,410.735155,5.4,89.62152,1.018725,0.45,1.439185,-0.239,0.8743,78.648335,267.201665,130.435,29.3,274.33333,318.57,59.56,0.64,1.199,2.382,3.66,4.493,4.727,0.17,0.52278,0.523359584,0.20793,0.88
3,8.25,-0.693,18.872,32.08,-2.1287,-2.0504,-2.004915,408,5.389015,89.63817,2.579783953,0.42632,2.357155,0.791,2.064,71.663335,421.79,217.575,37.04,277.33333,326.57,117.9,0.995,1.327,2.32,3.575,4.44,4.7025,0.2,0.57321,0.53716,0.30656,0.909425375
3,8.75,-1.3905,25.511,68.9,-1.0647,0.4,-2.00277,406.7548,5.3,89.68902,3.74,0.47,3.816795,1.92833,3.36,65.741665,577.7,293.786665,43.9667,277.7,334.66667,176.3,1.457,1.561,2.323,3.5,4.38,4.7,0.25885,0.6375,0.63,0.3603,1.08
3,9.25,-1.535,32.86883,95.5435,1.56084,6.2,-1.768,405.87934,5.2,89.6985,4.48418,0.4726,4.891805,2.83,4.342,62.026,730.683335,366.65,49.51,279.431665,343.133335,228.746665,2.05,1.835,2.3575,3.465,4.38,4.685,0.2973172315,0.737281374,0.73,0.4112146075,1.24
3,9.75,-1.74,40.12005,115.1879,9.6,13.57478,-1.00093,405.07638,5.1,89.69395,5.146335,0.49,5.7151,3.64833,4.98,58.928335,852.996553,435.385,56.493335,282.8,349.33333,288.8,3.193,2.388,2.5025,3.455,4.408,4.728,0.326,0.82551,0.81,0.4476,1.37
3,10.25,-1.905,45.72958,153.79,19.00901,21.399345,-0.9999,404.375665,5.058755,89.675865,5.58316,0.54274,6.85247,4.18,5.582,55.58,1006.5,500.77,65.208335,282.233335,356.85,333.95771265,4.348,3.2,2.705,3.441,4.4205,4.785,0.34,0.888255,0.939034638,0.483515,1.57
3,10.75,-2.21928,53.2355,161.95563,29.635835,30.45,0,404.23545,5.046556766,89.67475,6.179425,0.57,7.42003,4.826,5.871,53.37333,1122,568.3,70.521665,284.6,363.335,366.285,5.646,4.069,2.98,3.4565,4.4425,4.8075,0.391,0.98,0.99792,0.51,1.660000556
3,11.25,-2.24,57.748,174.522,35.9621,36.843055,0.749885,403.32858,5.0787,89.6411,6.634405,0.583245893,7.88591,5.233665,6.41,51.378,1224.833335,617.463665,73.88,283.2,366.37,404.08,6.47,4.8455,3.288,3.472,4.4675,4.8395,0.42,1.073379828,1.119155,0.553355248,1.806012583
3,11.75,-2.3435,60.990625,186.87713,40.516915,39.959015,1.84958,402.92908,5.057425695,89.630585,6.975825,0.60165,8.46987,5.532335,6.665,49.641665,1265.2,644.481665,77.1,284.8,369.1,424.63333,7.615,5.7055,3.663,3.5135,4.446,4.853,0.45,1.1769100965,1.20904,0.57331,2.091320672
3,12.25,-2.26,63.575865,180.70096,42.688515,39.85297,2.93348,402.7807374,4.98282,89.61875,7.41,0.6083,8.85774,5.88,6.9355,48.76333,1264,633.16667,79.32,288.73333,371.434,428.3,8.97,6.605,4.114,3.5605,4.453,4.8465,0.496595327,1.27596,1.26133,0.63,2.333302784
3,12.75,-2.45,60.89931,176.61163,43,35.8,3.10026,402.3138216,4.96687,89.594005,7.713645,0.595625,9.1625,6.19267,7.21,47.87,1262.66667,645.53333,79.258,289.848335,373.47,437.100015,10.145,7.6,4.675,3.598,4.3895,4.833,0.533,1.29346,1.299061156,0.6399,2.4886260005
3,13.25,-2.27,62.326,176.520805,39.4735,23.62823,4,401.9598085,4.9912686825,89.57685,7.913885,0.56581413,9.24095,6.37665,7.63,47.439835,1169.4,596.727,76.25,290.25,375.76667,411.305,10.545,8.315,5.293,3.7775,4.459,4.874,0.54,1.34,1.3107652045,0.63019,2.469575
3,13.75,-2.2229,56.667095,179.46,34.786015,12.60181,4.00221,401.879415,5.01795,89.5676,8.03028,0.55587,9.36554,6.632835,8.03,47.64,1166.15,589.433335,73.44,290.216665,373.965,392.683315,10.36,8.67,5.814,3.9205,4.4595,4.894,0.55491,1.35,1.36,0.66614,2.677
3,14.25,-2.37,57.05117337,152.378,30.026875,4.07701,4.7358,401.69275,5.13934,89.56,8.36244,0.5,9.3884,6.8563,8.1115,47.81,1033.033335,513.715,67.004165,291.33333,372.28,342.9485,10.115,8.535,6.1505,4.088,4.475,4.908,0.549,1.32974,1.327525,0.676370307,2.78
3,14.75,-2.268,46.60722,127.1696,16.431515,3.27925,5,401.77788,5.2,89.57644,8.166496611,0.478885,9.13938,6.990665,7.942,47.963,911.23,464.2,61.19,290.87,368.57,301.53333,9.65,8.38,6.472,4.2975,4.46,4.918,0.562510623,1.398745,1.34905,0.6694,2.914559608
3,15.25,-1.9595,41.94468,103.13723,11.541445,5.24604,5,401.73359,5.2,89.5739,8.05,0.424249918,8.86325,6.835,7.83,50.402,780.93333,406.77,54.95667,291.13,364.92,253.973,8.9,8.22,6.54,4.477,4.46,4.9095,0.563,1.36,1.2912,0.70506,2.8785724845
3,15.75,-1.68885,36.279265,74.08755579,11.288525,2.883425,4.90001,401.98758,5.3,89.566,8.11127,0.348136181,8.56724,6.7245,7.4,51.04,620.73,319.692,45.69,286.87,360.26667,182.12,8.12,7.783,6.6,4.6205,4.4665,4.901,0.5495,1.319553422,1.23859,0.6681,2.867503271
3,16.25,-1.338,29.873415,43.37,4.362135,-1,4.08377,402.1801,5.3565502695,89.574,7.76,0.3008,7.87811,6.389,7.304,52.691,467.66,237.5,37.33,286.47,355.7,122.19,7.3465,7.274,6.59,4.8325,4.46,4.9115,0.52055,1.23,1.1522,0.625526116,2.72995
3,16.75,-0.9,20.405,17.036377845,-1.0631,-2.0493,4,402.64807,5.40644,89.56058934,7.42553,0.231255,7.22709,6.05515,6.85,55.138,309.03,157.97,28.7285,284.78,350.26667,64.66333,6.778,6.764,6.57,5.007,4.472,4.96,0.484,1.162985,1.03613,0.577945,2.5687876875
3,17.25,-0.2594145,12.51772,-5.067,-2.1263,-3.2,3.05103,402.844725,5.44146,89.57,6.91887,0.211073004,5.7468,5.5815,6.45,57.14333,165.052,85.67,17.9015,282.27,344.559,10.899,6.114,6.4295,6.405,5.111,4.502,4.9695,0.44,1.0484432275,0.91293,0.51909,2.3727624405
3,17.75,0.1,6.24607,-13.30476,-3.367855,-6.04445,2.883775,403.577205,5.510084143,89.57527,6.635165,0.25,5.08277,5.154165,6.01,60.73,68.3,32.10667,7.1545,282.4,338.73,-28.635,5.4765,5.941,6.26,5.225,4.505,4.9605,0.38,0.93773,0.8387809995,0.469745,2.16205
3,18.25,0.473,3.5,-20.015,-7,-9.44765,2.00125,405.02242,5.5907565955,89.60404,5.81159,0.2991,4.6849,4.547835,5.39,62.745,12.05667,0,0,283,333.81,-53.473,4.655,5.504,6.11,5.2805,4.529,4.9515,0.33,0.894015,0.770765,0.41313,1.9180787055
3,18.75,0.61,1.24691,-19.5759,-9.75,-11.9,1.317395,405.456,5.589895091,89.6094,5.19653,0.3098,3.54505,3.8065,4.89,65.011,0,0,0,284.66667,329.83,-50.53,4.0475,4.96,5.87,5.295,4.52,4.94,0.279912205,0.82111,0.74,0.34,1.642
3,19.25,0.63311,0.83002,-18.362,-12.196375,-13.55,0.867395,406.4408,5.5,89.620565,4.2819,0.326905,3.01094,3.08585,4.224,67.27333,0,0,0,285.73,327,-51.23,3.5575,4.5185,5.577,5.278,4.5245,4.9195,0.272,0.794885,0.733455,0.343035,1.59
3,19.75,0.7,0.65911,-15.96287097,-13.98795,-14.357045,0,407.80513,5.5,89.62591,3.97,0.33724,2.76204,2.719165,3.55,68.98,0,0,0,279.7,324.43333,-47.48333,3.221,4.1885,5.412,5.245,4.496,4.887,0.21249,0.74,0.67862,0.28,1.4113551175
3,20.25,0.68,0.435,-11.756175,-14.13071,-14.349595,-0.75082,408.61414,5.5,89.633765,3.32597,0.34,2.2492,2.14565,3.13,70.90333,0,0,0,281.53,321.97,-48.0767,2.8235,3.906,5.13,5.2235,4.515,4.87,0.202037992,0.7097,0.6654,0.250011086,1.328337209
3,20.75,0.719,0.53527,-9.231,-14.20878,-14.84295,-1,410.06924,5.38434,89.66408,2.98429,0.35491,2.01429,1.637,2.738,73.21,0,0,0,278.2,321.06667,-50.21,2.4915,3.669,4.95,5.2005,4.5295,4.8675,0.17,0.636105,0.6077862985,0.20946,1.286
3,21.25,0.75,0.3681248065,-7.696475,-14.137085,-14.731095,-1.00095,411.758,5.34423,89.676,2.53784,0.35,1.53598,1.29035,2.24,74.68,0,0,0,278.53333,317.8,-47.0167,2.17,3.3405,4.757,5.176,4.525,4.858,0.173740515,0.61286,0.6154,0.18616,1.315323936
3,21.75,0.71,0.285142355,-6.764,-14.539855,-14.310535,-1.0013,411.8242584,5.21638,89.6597,2.18,0.35,1.15522,0.903165,1.8,76.297,0,0,0,275.4,316.73,-47.42667,1.895,3.0875,4.56,5.13,4.519,4.845,0.1705,0.60209,0.62579,0.18482,1.2997944985
3,22.25,0.69,0.44,-5.238,-14.3594,-13.7,-1.100585,412.6981526,5.2,89.65639,1.626335,0.35,0.76065,0.564,1.34,77.79,0,0,0,273.83333,314.9,-46.15667,1.5905,2.92,4.4,5.0825,4.554,4.849,0.13608,0.57,0.6128720915,0.1792093125,1.2
3,22.75,0.7,0.25973,-4.5835,-13.356355,-13.606325,-1.85,412.8,5.1891,89.6605,1.36328,0.34,0.24557,0.216335,1.15,78.39,0,0,0,275.66667,314.77,-45.07,1.3615,2.6625,4.26,5.0135,4.5705,4.847,0.147,0.57,0.6,0.16366,1.2
3,23.25,0.75,0.22051,-4.8177,-12.96849,-13.317655,-2,413.2862047,5.2,89.644,0.95477,0.32161,0.13697,0.015835,0.76,79.42,0,0,0,273,313.5,-46.687,1.1935,2.4635,4.111,4.9465,4.5755,4.8465,0.13408,0.538318654,0.60769,0.15,1.19
3,23.75,0.7,0.214265,-5.086105,-13.72677,-12.977235,-2.0021,413.47333,5.179385,89.649,0.81543,0.310225,-0.009135,-0.164,0.547165,80.76667,0,0,0,271.63333,312.63,-45.47,1.053,2.29,3.9325,4.871,4.58,4.848,0.13,0.575,0.544555,0.14563,1.154
4,0.25,1.05,0.41172,-7.37,-26.600735,-24.139,-3,415.7221994,6.068956767,89.729,3.09,0.342039031,1.869985,1.848835,2.72,75.12,0,0,0,271.75,321.616665,-55.415,3.168,4.598,6.659,7.592,6.8885,6.4235,0.128882587,0.52,0.6072,0.1717,1.262463926
4,0.75,1.045,0.456,-7.405,-26.60997,-24.368625,-3.00095,416.32004,5.973955,89.72022,2.79067,0.35,1.60295,1.648,2.3345,76.37333,0,0,0,268.718335,319.515,-56.45,2.949,4.32,6.42,7.505,6.905,6.416,0.14195,0.55,0.57,0.15,1.24
4,1.25,1,0.403,-6.88,-26.76428,-24.6,-3.00314,416.49021,5.880555,89.73,2.335,0.35,1.190415,1.3315,2.08,77.799,0,0,0,268.098335,318.391665,-55.213335,2.524,4.1405,6.3,7.3925,6.9215,6.409,0.13,0.550801522,0.5874427845,0.14867,1.23
4,1.75,0.965,0.400465,-7.3171916165,-26.596555,-23.40523,-3.004185,417.278995,5.758905,89.72899,2.27279,0.34326,0.933615,1.145,1.84565,78.99,0,0,0,267.26665,317.35,-54.188335,2.264,3.944,6.125,7.276,6.94,6.401,0.13,0.53241,0.57,0.14598,1.250729795
4,2.25,1.06,0.28,-6.73512,-25.9,-22.97545,-3.40388,417.6,5.7,89.72506,2.063125,0.36,0.70306,0.934,1.665,79.99,0,0,0,265.685,316.600015,-53.085,2.0995,3.7065,5.96,7.174,6.9455,6.4095,0.133,0.544895,0.590725,0.152735,1.221449034
4,2.75,0.96,0.26187,-6.08303,-25.464955,-22.75,-3.986095,417.422265,5.57546,89.739,1.823999799,0.3409587675,0.705865,0.798,1.23,80.361,0,0,0,267.615,315.96665,-52.28,1.926,3.554,5.794,7.068,6.96,6.413,0.13287,0.576128601,0.579045,0.15,1.21
4,3.25,0.974,0.450395,-5.093,-25.300525,-22.156805,-4,417.562515,5.52437,89.722,1.6354511245,0.345365,0.728675,0.6525,1.1995,81.43667,0,0,0,266.90165,315.4333,-51.758335,1.819,3.3755,5.59,6.969,6.955,6.4105,0.1225,0.53151,0.581015,0.15,1.228847747
4,3.75,0.97,0.656105,-4.64804,-25.138565,-21.35,-4.003,419.0509913,5.4686618645,89.72882,1.3366,0.35,0.16723,0.442,1.199,82.27,0,0,0,266.765,314.416835,-50.528335,1.664,3.175,5.428,6.89,6.975,6.409,0.13053,0.565,0.565315,0.15,1.212
4,4.25,0.93,0.299,-4.85532,-24.5,-21.013195,-4.00419,419.625,5.4994,89.71587,0.895351176,0.35,-0.12083,0.0565,1.057,82.9333,0,0,0,265.668335,313.873,-52.375,1.491,3.0065,5.282,6.7835,6.955,6.407,0.11657,0.54,0.57528,0.1442,1.19
4,4.75,0.79,0.312374934,-5.012415,-24.6,-20.556305,-4.00424,418.80841,5.4183,89.72979,0.6595,0.33427,-0.07694,-0.155,0.825,83.43333,0,0,0,264.868335,313.105,-51.571665,1.313,2.828,5.142,6.672,6.966,6.405,0.12336,0.51613,0.58,0.130313118,1.144
4,5.25,0.7175,0.482386553,-4.91939,-24.108,-19.948245,-4.005495,417.437585,5.47967,89.73,0.63085,0.32473,0.260465,-0.2655,0.64,84.162,2.7395,0,0,261.853,312.466665,-51.305665,1.1535,2.689,5.004,6.568,6.97,6.399,0.1167,0.54,0.53989,0.12,1.150285
4,5.75,0.35,0.87733,-3.131,-21.807,-18.64765,-4.00594,418.50211,5.6,89.74,0.66,0.347305,0.591605,-0.030165,0.6,83.93,34.4,14.03,3.92367,260.93,314.4,-38.435,1.258,2.5975,4.848,6.468,6.9225,6.3955,0.110235,0.52364603,0.52,0.13,1.105576647
4,6.25,0.19,3.56883,-0.645,-19.28155,-16.068365,-4.0068,417.137735,5.9,89.76071,1.070097903,0.43746,1.65778,0.099835,1,80.36667,124.21,61.38,16.456,262.586,318.383315,1.2,1.5755,2.775,4.67,6.4,6.875,6.366,0.11,0.47725,0.54,0.137243935,0.975058031
4,6.75,-0.37,14.548355,7.75689,-14.688605,-9.8725,-4.00588,413.5,6,89.772,2.745999054,0.475,3.228955,1.1195,2.14385,76.37,271.292,132.43,27.383335,262.633335,326.465,52.279451105,2.5965,3.1875,4.61,6.3005,6.839,6.3585,0.15,0.47881,0.486645,0.20685,0.85705664
4,7.25,-1.58,28.2435,45.55271,-5.5303,-2.632955,-3.803425,410.661745,6.07987,89.78228,4.57592,0.455432637,4.972395,2.709335,3.55685,70.05,464.7,228.1,35.73,268.66,337.4,121.998335,3.9055,3.772,4.679,6.2045,6.8375,6.3525,0.2099,0.56726,0.58235,0.30141,0.92226
4,7.75,-2.62,41.61,87.97,8.582275,1.9,-2.70222,407.6,5.98975,89.7845,5.755,0.49639,6.38955,4.087,5,62.868,660.97,329.3,43.28,272.885,350.048335,204.0555,5.0785,4.4405,4.845,6.106,6.813,6.337,0.27169,0.692463809,0.688142983,0.389805,1.118842844
4,8.25,-3.164,52.006,123.265,23.156105,9.7349,-1.084035,405.90036,5.82058,89.777,6.71,0.52,7.352085,4.938,5.804,58.314,839.73,428.96667,50.8,276.83,359.38333,279.875,5.885,5.065,4.96,6.0085,6.676,6.3015,0.3342,0.82,0.8094,0.45,1.337720791
4,8.75,-3.505,62.25788,156.71645,36.6,30.33875,0.25008,405.164375,5.712425,89.77591799,7.53,0.57512,8.11306,5.686,6.465,55.07,992.33,517.13,57.82667,279.3635,369.4,362.024,6.619,5.662,5.245,5.962,6.685,6.28,0.3785,0.94441,0.96179,0.49878,1.61785
4,9.25,-3.853837,72.6903,194.37828,48.5823,50.387825,1.55054,404.11013,5.7,89.776505,8.04828,0.6326,8.9704,6.240165,6.792,52.132,1167,593.5,65.4,283.325,376.785,417.9384802,7.238,6.1205,5.41,5.86,6.649,6.2505,0.42,1.066881759,1.07,0.5358,1.8386
4,9.75,-4.03,78.99352,221.849345,62.65584,65.920615,2.7,403.26228,5.6,89.78,8.54,0.66,9.39828,6.9015,7.454,49.85333,1339,676.37,73.4567,286.285,385.48,487.933335,7.905,6.5725,5.649,5.8645,6.652,6.27,0.4615,1.184305,1.19,0.593764982,2.07
4,10.25,-4.36,84.8,244.76,70.79573,72.2,3.55,403.28965,5.55981,89.778,9.1,0.6864,10.2142,7.333335,7.95,47,1428.889,725.53333,78.67,289.385,392.551665,533.57,8.8,7.1815,5.95,5.9315,6.679,6.339,0.51185,1.27684,1.30935,0.62,2.257655192
4,10.75,-3.99,91.911135,265.6255231,77.317325,77.306,4.2992,402.9,5.46616,89.75819,9.588285,0.7337982995,10.846565,7.883665,8.55835,45.696,1512.66667,759.26667,84.41,291.133335,401.6535,561.35,9.605,7.811,6.191,5.976,6.69,6.3315,0.53387,1.348601511,1.36,0.65717,2.505
4,11.25,-4.112,91.808785,273.37685,80.65,80.65,4.831695,402.07325,5.51504,89.746,10.08,0.74,11.461415,8.37,8.9233,44.477835,1587.15,798.616665,88.591665,293.4,407.37,587.73333,10.705,8.53,6.5925,6.045,6.6995,6.4,0.5771,1.40422,1.42,0.704827381,2.64
4,11.75,-4.4,95.194915,284.56,86.039,78.9,4.998515,401.31262,5.52026,89.74,10.42,0.75,11.475085,8.678335,9.35,43.47667,1644.66667,824.33,89.76667,296.018335,409.705,602.42290155,12.21,9.615,7.065,6.1415,6.7165,6.4305,0.607,1.4958,1.54,0.74,2.89
4,12.25,-4.42,94.92,298.7426,87.58475,78.675515,5.230615,401.803758,5.6,89.726,10.55035035,0.77,11.721735,9.075,9.675,43.5,1662.7,835.66667,91.43,295.616665,413.116665,608.326,14.985,11.13,7.7,6.2355,6.6965,6.427,0.657,1.57,1.57,0.81295,3.254350589
4,12.75,-4.4679,96.84,292.1240008,88.015495,72.95,5.43295,401.76378245,5.58489,89.708,10.72,0.733597829,12.17548,9.25,9.72835,42.89,1655.486,834.7333,90.7,297.166665,414.95,603.76171815,16.38,12.69,8.43,6.324,6.658,6.435,0.666,1.597965,1.604315,0.82544,3.335
4,13.25,-4.4235,89.88131,295.70059,83.135,67.4,5.817095,401.67997,5.6,89.69,10.911335,0.73,12.291265,9.41165,9.86165,42.05333,1603.66667,816.67,88.1,299.215,413.085,578.668335,16.8025,13.555,9.215,6.53,6.665,6.4375,0.69925,1.6276,1.63,0.86,3.4188
4,13.75,-4.24,86.451,283.62,73.68421,52.706455,5.9933,401.62561,5.72294,89.68,11.05,0.7,12.34218,9.54,9.89335,42.046,1537,778.5,85,298.51667,411.633335,553.353335,16.58,13.67,9.61,6.7705,6.68,6.4725,0.71662,1.630535,1.63245,0.87483,3.56
4,14.25,-4.21,78.551665,240.08,64.9613,33.070575,5.99841,401.60738,5.72551,89.651,10.795,0.653675,12.271285,9.591665,9.8033,41.64,1425,732.718,79.653,298.331665,407.066665,511.568335,14.615,13.135,10.16,6.986,6.685,6.4815,0.73,1.66305,1.629415,0.886645,3.603212145
4,14.75,-3.96,73.883,222.86,58.45,23.422,5.99826,401.39642,5.878605,89.63367,10.86,0.62,12.00552,9.523335,9.87,42.1355,1279.4925,649.63,72.761665,299.7,403,447.796,13.4265,12.395,10.32,7.216,6.6775,6.5005,0.71,1.64,1.61003,0.87549,3.58550431
4,15.25,-3.57595,69.85,186.93,47.975705,20.3418,5.995955,401.5,6.1,89.635,10.815,0.57,11.91133,9.453335,9.85835,43.233335,1120.05,568.450015,65.388335,298.33,398.67,383.71,12.805,11.775,10.27,7.445,6.673,6.509,0.7,1.62397,1.555,0.868488358,3.5485484305
4,15.75,-3.19,57.5895,146.209385,30.8,5.58226,5.99676,401.60161,6.0318,89.6392,10.695,0.480493337,11.691005,9.443335,9.75,46.118335,964.665,496.133335,56.493335,296.13,392.8,314.489908,12.37,11.42,10.15,7.666,6.665,6.52,0.7,1.590056445,1.48,0.84,3.45
4,16.25,-2.699,49.45858,115.522765,17.378955,-1.70617,5.9976,401.50215,6.2,89.645750385,10.6,0.42,11.44696,9.28,9.619,46.651835,764.68,387.6,47.945,296.8,384.9667,237.82,11.9495,11.115,10.12,7.846,6.645,6.5335,0.658,1.5414,1.437471941,0.8235,3.416513287
