DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
2,9.75,-1.78700584822918,-0.294203632549224,31.7789927043865,1.26799612944282,0.239561346938618,38.4428991090602,3.38600956630365,0.60171285857178,418.062363605101,7.17755224168664,424.188982278022,7.13013733086171,421.895972164875,424.494006691136,7.34620248889012,421.851276321165,424.264293829935,7.30626638651998,421.356504731183,424.252729620867,7.67651452081772,421.068892493421,425.499356597878,7.78791227092022,422.852327310344,1.02181596595675,3.43902387443239,0.306255630949128,1.23,1.015,0.53,0.21,2.5109,2.276,2.6593,2.5814,2.6873,3.0498,97.75362,93.745,0.4682,3.45,3.625,5.225,2.86,84.7,113.01,119.6,20.28,329.4,330.8,337.9,325.6,240.7,260.87,236.17,209.48,70.46,22.26,4.37,10.57,8.355,3.048,3.646,4.524,5.239,5.8255,6.5065,7.2165,8.691,2.752,2.64,4.076,5.1115,5.259,5.899,6.8625,7.604,2.651,3.4345,3.4315,4.6515,5.6565,5.571,5.997,7.191,7.6805,2.542,3.267,4.032,4.742,4.833,5.414,6.16,6.719,7.5775,2.416,3.13,4.566,5.212,6.205,6.82,7.369,8.026,-4.512,-4.897,-2.438,89.31
2,10.25,-2.10392131318446,-0.392223716061553,32.6336526570675,0.466824282108178,0.214653621050286,41.2086790727942,2.99428573531452,0.735808164897801,417.859220675049,7.47323623095181,423.167813361095,7.11371712992473,421.208662504918,423.176348460775,7.3061132546535,420.739984488462,423.006216075914,7.32017364438215,420.111384858974,423.092930206323,7.5178718403746,419.718910387029,424.157044915598,7.80363311073923,420.747986980074,1.08592136923647,3.62576326062657,0.30476678848305,1.25,1.04,0.585,0.22,2.6534,2.3685,2.7492,2.88275,2.97065,3.4971,97.7642,91.79,0.5912,4.235,4.045,5.33,3.52,109.1,145.26,149.65,24.02,330.25,332.85,339.75,328.15,317.695,304.57,290.045,265.99,71.87,23.85,5.35,12.74,9.2,3.1215,3.6625,4.521,5.237,5.854,6.525,7.2155,8.6905,2.8175,2.72,4.0995,5.1105,5.2575,5.8965,6.8625,7.6045,2.7655,3.497,3.4515,4.6475,5.653,5.5675,5.995,7.1905,7.68,2.601,3.292,4.047,4.735,4.837,5.409,6.1585,6.719,7.578,2.5635,3.179,4.61,5.2055,6.2075,6.822,7.37,8.0265,-4.177,-4.551,-2.3645,117.265
2,10.75,-3.14295540556358,-0.242942692604296,43.6163428712476,0.949493707917361,0.268366034734811,67.3582369093219,3.98717582108906,0.76802145698388,416.8897941453,7.28269270527183,422.458703771833,7.12862503136913,419.600489981723,422.427644743476,7.21567491591479,419.149342927734,422.512343204379,7.30595350433598,419.909101757062,422.258110248756,7.46085430538495,419.930143785714,423.312149156296,7.80399223263483,420.132329335799,1.35357749862563,3.85971907882643,0.319556233624742,1.44,1.18,0.63,0.23,3.0054,2.91,3.1193,3.06345,3.41535,3.8359,97.767025,90.195,0.6872,4.41,4.205,5.66,3.815,121.5,177.385,170.55,25.655,332.1,334.7,340.1,332.25,376.42,373.845,353.6,328.66,84.52,27.4,7.16,13.59,10.33,3.231,3.724,4.5485,5.237,5.846,6.501,7.209,8.69,3.073,2.788,4.1325,5.111,5.2545,5.895,6.8625,7.6055,2.8925,3.6055,3.476,4.648,5.6495,5.5635,6.001,7.1905,7.679,2.7115,3.312,4.0365,4.716,4.826,5.405,6.164,6.719,7.574,2.6885,3.252,4.606,5.1945,6.209,6.822,7.371,8.026,-4.188,-4.196,-2.26,148.815
2,11.25,-4.3542202382849,-0.146381909731999,55.1183355589671,0.440473268179975,0.315669211434492,78.0864186207584,1.96686175879378,0.882161917467277,416.585234897057,7.26464282427249,422.537110192406,7.09832181029191,419.195327651786,422.414218494325,7.33058119127069,418.945020871886,422.105979870455,7.42449302502521,418.734058895833,421.833718236644,7.67976576069167,417.971888172185,422.881823849502,7.96160345452675,420.20293234767,1.57242954828333,4.38512634986057,0.355048837369119,1.48,1.23,0.7,0.25,3.2794,3.063,3.44695,3.2754,3.6268,4.0718,97.800735,89.45,0.85955,4.975,5.06,6.27,4.28,131.3,179.32,178.6,25.71,331.5,337.3,342.2,333.7,385.84,381.5,340.65,316.72,96.05,28.04,7.235,12.57,11.04,3.256,3.839,4.537,5.237,5.812,6.5005,7.208,8.691,3.272,2.982,4.17,5.169,5.267,5.912,6.863,7.609,3.109,3.784,3.508,4.677,5.743,5.607,6.006,7.196,7.676,2.905,3.345,4.071,4.727,4.846,5.403,6.163,6.719,7.572,2.746,3.328,4.639,5.244,6.2115,6.822,7.362,8.024,-4.1235,-3.536,-1.951,144.6
2,11.75,-4.22791557429368,-0.139666372730314,57.3098505971204,1.31719733893086,0.328094275098829,56.7271430314368,3.61429182860559,0.876036462121266,416.069120168735,7.37758947887353,422.016244990296,7.11221599482892,419.041621292857,422.071833064854,7.29817374840554,419.073308719424,421.430150844955,7.43499271817224,418.633483756654,421.456199807876,7.65228175709832,418.20820818638,421.816393921179,8.07162972097908,418.695635085766,1.85038252153704,4.56313956902255,0.362755886543348,1.59,1.31,0.72,0.275,3.4217,3.432,3.69935,3.5012,3.9907,4.4762,97.786675,88.45,0.9941,5.43,5.89,6.95,4.52,152.6,209.1,211.5,34.47,330.3,338.7,343.8,334.2,439.12,438.74,398.43,411.38,136.53,32.24,9.855,15.99,15.26,3.46,3.987,4.574,5.2425,5.82,6.474,7.207,8.69,3.386,3.086,4.212,5.169,5.2465,5.909,6.864,7.614,3.231,3.92,3.522,4.683,5.738,5.603,6.022,7.196,7.676,3.159,3.499,4.084,4.728,4.85,5.401,6.161,6.719,7.5725,2.882,3.38,4.631,5.201,6.209,6.819,7.368,8.023,-4.005,-3.182,-1.948,166.2
2,12.25,-5.24082019471194,-0.128443828864598,60.8237169993944,-0.521421748338,0.321673492740061,90.7644251323744,2.72825920604001,0.849602569257977,415.862041410079,7.31040283620786,422.037117211759,7.16202330278949,418.783977312704,422.059834362577,7.23923727251231,418.441168673267,421.983896913255,7.38939441645087,418.455486585526,421.168707824152,7.66877130495175,418.297137147059,421.492760754325,8.00239557618116,418.357647921989,1.63417730313954,4.73672596513728,0.300384186668004,1.6,1.34,0.715,0.27,3.8621,3.779,4.0017,4.01235,4.3901,4.73215,97.78577,87.325,1.0665,5.855,6.025,7.525,4.69,160.5,222.005,226.6,35.25,330.6,341.25,344.4,334.4,476.795,448.47,405.01,396.045,136.28,36.33,10.905,16.19,17.2,3.511,4.1,4.578,5.235,5.83,6.4955,7.231,8.69,3.4,3.142,4.18,5.069,5.233,5.879,6.862,7.608,3.282,3.959,3.534,4.663,5.6385,5.554,5.998,7.186,7.68,3.222,3.617,4.064,4.723,4.813,5.394,6.145,6.719,7.58,3.001,3.418,4.594,5.172,6.208,6.819,7.373,8.026,-4.037,-3.9365,-1.7335,178.1
2,12.75,-4.09049853736393,-0.116006084308513,62.7251236108826,-0.347208935682695,0.342268214473124,100.947978435394,1.04143736542396,0.925273559341773,415.703824313019,7.16266202595625,421.728160334158,7.20128724320045,418.258525388692,421.576216220043,7.30200343811928,418.700248365591,421.473108080059,7.47144769194997,418.388628181003,421.114769785117,7.72712918209363,418.027753116883,421.262297690593,8.04599013302327,417.484537145631,1.86433130198816,4.83259881669002,0.350357326108635,1.62,1.32,0.7,0.27,3.95345,3.9845,4.0972,4.0776,4.4106,4.751,97.7794,85.46,1.1699,6.125,6.44,7.46,4.75,164.4,210.2,211.7,32.69,333.25,341.3,344.3,334.3,459.15,449.21,401.325,396.54,140.74,33.795,9.135,19.74,16.72,3.5905,4.158,4.603,5.264,5.8395,6.521,7.231,8.69,3.562,3.242,4.25,5.17,5.245,5.8915,6.8615,7.609,3.352,4.046,3.57,4.6845,5.635,5.5505,5.9975,7.19,7.678,3.299,3.813,4.07,4.741,4.8355,5.39,6.143,6.719,7.582,3.336,3.513,4.5895,5.183,6.208,6.818,7.368,8.026,-3.979,-2.911,-1.7605,167.61
2,13.25,-3.71148444742234,-0.0397008099994933,46.6433209034498,0.537147980529056,0.344791157255964,69.033711590496,1.53785255493081,0.851388034020868,415.366459046747,7.17782589127972,421.436654420882,7.15496465084321,418.35731137094,421.211232834365,7.30320940140006,418.407592899238,421.385403862085,7.38070302673801,417.028263025368,420.832487923872,7.57395616510083,417.435415830815,420.821947657217,8.07320146889778,418.680057437276,1.79461555806293,4.80647460782342,0.322983226565737,1.695,1.38,0.745,0.27,3.9408,3.529,4.0292,4.0322,4.2509,4.84835,97.74835,84.8,1.2203,6,6.29,7.425,4.9,153.5,212.06,208.1,31.08,334.2,340.9,344.8,337.2,448.46,439.22,404.98,394.8,131.11,32.83,8.295,18.47,14.37,3.6495,4.359,4.632,5.271,5.851,6.5575,7.221,8.6875,3.641,3.327,4.337,5.172,5.239,5.9,6.862,7.608,3.441,4.189,3.6035,4.699,5.6305,5.617,5.991,7.187,7.677,3.514,3.968,4.122,4.763,4.861,5.396,6.141,6.719,7.582,3.594,3.695,4.585,5.189,6.206,6.818,7.37,8.025,-3.709,-1.948,-1.601,163.8
2,13.75,-4.39477121548627,-0.149626257075444,49.8479131894,0.468345263018371,0.310749026352015,75.6164765252794,2.0724539028816,0.827313031955083,415.542223891556,7.13550455922833,421.360073844707,7.2050417875255,417.100875775244,421.022764961932,7.29753486402054,416.62225149174,421.174440070124,7.4303897718913,416.679678932039,420.691519524969,7.5669852717847,416.543587691071,421.266342878999,8.15166425096457,417.683664623942,1.78129101616368,4.94755198107836,0.309433720482663,1.61,1.31,0.72,0.26,4.2459,4.08,4.3363,4.2067,4.3855,4.8476,97.73829,83.39,1.255,5.73,6.14,7.63,4.905,142,192.38,197.2,33.01,330.8,340.8,345,337.05,415.7,391.95,371.57,359.36,122.03,28.68,7.32,18.515,14.865,3.7085,4.4335,4.645,5.2995,5.8595,6.555,7.203,8.684,3.806,3.3895,4.4005,5.1725,5.2585,5.902,6.8635,7.6055,3.5475,4.257,3.633,4.7245,5.6265,5.6145,5.996,7.19,7.677,3.615,4.078,4.1995,4.7865,4.8615,5.4095,6.148,6.718,7.579,3.821,3.943,4.5805,5.2225,6.207,6.818,7.362,8.023,-3.3835,-1.19,-1.4085,144.45
2,14.25,-4.27287469541636,-0.0472214414653943,41.4243729006041,1.30498493894518,0.316553683316447,64.6686380146463,0.458219324399043,0.855710133059616,415.980924529854,7.01978443758579,421.131697528298,7.28335979918605,418.008160465548,420.842491369826,7.37315637690852,417.940425366337,420.715431664631,7.39244723506549,417.391260664773,420.587882597756,7.55905482452015,416.758250376426,421.235155012062,8.20615293623491,418.043441071685,1.84724096188493,5.03213933200635,0.276684470085219,1.695,1.4,0.73,0.27,4.4202,4.425,4.5221,4.3476,4.6807,4.90705,97.71107,81.6,1.3636,5.93,6.11,7.42,4.965,140.9,165.99,161.7,26.97,331.5,341.4,345.95,337.45,362.55,344.94,314.78,305.68,92.6,27.09,5.8,15.17,11.735,3.762,4.4265,4.662,5.306,5.855,6.5535,7.2135,8.6865,3.836,3.428,4.43,5.169,5.26,5.8975,6.863,7.606,3.6915,4.306,3.6595,4.7405,5.622,5.6125,6.001,7.19,7.6765,3.684,4.154,4.216,4.7905,4.8615,5.407,6.147,6.719,7.5785,3.9505,4.099,4.5755,5.219,6.205,6.818,7.3595,8.0225,-3.426,-1.7125,-1.489,117.44
2,14.75,-4.09243520179919,-0.103036396974716,36.1752072700084,0.433981346212436,0.31314860285704,51.291659972341,0.388085154438377,0.745389039822774,415.923035498183,7.03255377166472,421.005453110002,7.30564819963076,417.376730547184,420.848995567544,7.44805146144306,416.800361085714,420.683381103217,7.48298485405065,417.131931636364,420.653517077018,7.70981148469892,417.110262972222,421.639424739543,8.06831163886003,418.421909136364,1.73221016214623,5.03762234487701,0.245191206610872,1.58,1.31,0.69,0.25,4.3007,4.099,4.463,4.2476,4.6743,4.9507,97.70579,83.74,1.3164,5.59,6.06,7.22,5.005,116.1,135.38,134.7,21.99,329.3,341.1,345.45,337.8,296.89,289.27,265.44,256.28,75.04,20.19,5.53,10.445,10.985,3.8215,4.466,4.672,5.317,5.8635,6.5485,7.2135,8.6865,3.9075,3.467,4.465,5.1605,5.262,5.894,6.8635,7.6065,3.7915,4.372,3.6545,4.754,5.617,5.611,5.9945,7.189,7.676,3.749,4.188,4.237,4.7985,4.861,5.405,6.1455,6.7195,7.578,4.056,4.208,4.57,5.215,6.2045,6.818,7.355,8.0225,-3.087,-0.471,-1.374,109.21
2,15.25,-1.87260057433567,-0.00950339536229091,32.256693287959,0.623350419540573,0.3022912725972,28.7116761893532,0.406033269839671,0.703765154597811,415.627915066426,7.16894250675047,420.692453381006,7.37757285751517,417.35746528169,420.522632710032,7.53007115041486,417.310054609388,420.555731197688,7.6051222460837,417.159250360714,420.385395715878,7.84907011456898,416.493881844156,421.04394402764,8.17910262848317,417.130528086865,1.81364694588155,4.96355774618684,0.204061387736117,1.49,1.21,0.63,0.25,4.2055,3.964,4.2891,4.1011,4.4036,4.4182,97.72053,85.89,1.1365,5.48,5.62,6.8,4.92,83.9,102.93,101.4,16.76,329.2,338.8,345.5,337.8,229.68,223.27,207.265,192.66,54.28,16.07,4.27,7.73,8.44,3.856,4.426,4.693,5.317,5.874,6.512,7.204,8.684,3.944,3.485,4.455,5.145,5.253,5.888,6.862,7.603,3.882,4.393,3.646,4.756,5.6115,5.579,5.989,7.188,7.6755,3.718,4.214,4.236,4.798,4.84,5.39,6.134,6.719,7.574,4.168,4.231,4.5645,5.178,6.197,6.817,7.352,8.019,-3.27,-1.665,-1.345,77.99
2,15.75,-2.05663243817804,0.0838555562357544,23.4036620973552,0.575683842300491,0.257605836585232,12.8239562606517,0.928294021315598,0.633622459313429,414.583625697821,7.3062507353896,420.285222905308,7.41938590359185,417.368317793454,420.292171585594,7.4662431360349,417.163530371624,420.500096082071,7.52791199503068,416.373784586538,420.024252607923,7.86087938129891,417.346230507092,422.859988742824,8.12685771839724,418.851651962028,1.58851704163588,4.88966271746193,0.176747275987399,1.37,1.1,0.57,0.21,4.2285,4.173,4.354,4.1549,4.3864,4.4768,97.7357,85.25,1.1842,5.21,5.575,6.635,4.84,61.2,70.98,68.5,12.69,328.4,338.2,344.7,336.3,162.13,161.33,145.76,140.545,48.31,13.86,2.84,5.86,6.32,3.882,4.4185,4.708,5.328,5.874,6.512,7.202,8.6825,3.954,3.505,4.445,5.136,5.257,5.887,6.863,7.604,3.926,4.456,3.648,4.763,5.6065,5.575,5.9785,7.187,7.6755,3.673,4.138,4.261,4.808,4.835,5.388,6.133,6.718,7.573,4.208,4.248,4.56,5.18,6.186,6.817,7.352,8.018,-3.2275,-0.439,-1.224,49.29
2,16.25,-1.07877711292156,0.1772145078338,12.8498770456581,0.528017265060408,0.243617429787804,3.73591419216392,-2.16151793401127,0.590383312766547,414.942994276001,7.19569361219977,420.926436859771,7.45164595540277,416.802258061081,421.008518505512,7.56234440555201,416.837055403053,420.808277500231,7.6238806429965,417.016042003571,421.509566288942,7.86611982946872,415.712818106383,423.847367180067,8.23685891018678,417.77115288288,1.30935501782332,4.96787261839251,0.168384181972218,1.27,1.05,0.485,0.17,4.2122,4.092,4.2773,4.2107,4.2698,4.4962,97.74243,86.6,1.1757,4.69,5.25,6.235,4.74,45.8,51.92,55.5,9.14,328.8,337,344.5,336,117.43,110.45,100.91,101.19,30.04,8.98,2.13,4.28,4.13,3.901,4.381,4.722,5.346,5.873,6.507,7.202,8.683,3.993,3.55,4.433,5.126,5.26,5.886,6.863,7.604,3.936,4.5,3.651,4.776,5.601,5.572,5.988,7.189,7.671,3.709,4.063,4.279,4.81,4.83,5.387,6.131,6.7145,7.573,4.2665,4.318,4.5535,5.182,6.192,6.817,7.353,8.018,-3.2085,-0.5795,-0.9975,31.7
2,16.75,-0.288738081674625,0.270573459431845,6.24811488157736,0.480350687820326,0.184524851319764,-4.19254367920456,-4.56965624135931,0.581513916698234,414.947344538654,6.9450630016821,420.523515578247,7.42246853136983,417.668355357377,420.586982183989,7.57160152172228,417.610931162175,421.063335983159,7.60401191887975,417.582339714286,420.940486314828,7.81616896121157,417.188202690744,425.390323627439,8.08433111184648,420.238552324513,1.21920363314301,4.63032225475877,0.185618749776137,1.14,0.94,0.46,0.15,4.109,3.808,4.0831,3.8457,3.7339,3.8117,97.73163,86.97,1.0874,4.34,4.83,5.8,4.56,28.2,28.2,30.1,4.62,327.9,336.2,342.1,334.7,65.75,63.27,53.115,51.31,14.65,5.23,1.115,2.3,2.28,3.949,4.418,4.736,5.359,5.872,6.501,7.203,8.682,4.063,3.586,4.432,5.117,5.263,5.881,6.863,7.605,3.961,4.483,3.648,4.787,5.5955,5.569,5.987,7.189,7.6755,3.735,4.02,4.291,4.808,4.825,5.385,6.129,6.715,7.572,4.306,4.339,4.547,5.184,6.19,6.817,7.35,8.017,-2.855,-0.7905,-0.6525,12.91
2,17.25,0.437626391574906,0.280526697607046,4.72438709139943,0.0292079416540988,0.156284948743804,-9.0370314679318,-3.48572828120363,0.523489654996586,414.99079133837,7.60653933967754,421.38714297303,7.48565497531838,417.552063984127,421.314323162498,7.61192323549218,417.727446964286,421.735256255582,7.64657886719148,417.758388090395,422.049027645165,7.79779480432914,418.219242284829,426.303652238038,7.91230239433006,421.663498201282,1.33381344243699,4.18653466283689,0.196563497861299,1.2,0.97,0.36,0.13,3.51105,3.5025,3.54335,3.3132,3.35335,3.24025,97.72442,87.96,0.9662,3.735,4.115,5.32,4.38,11.5,7.43,11.55,1.745,325.7,333.4,339.7,334.2,20.915,29.105,19.57,18.68,5.99,1.665,0.44,0.865,0.735,3.962,4.425,4.752,5.3535,5.8645,6.504,7.204,8.682,4.007,3.526,4.454,5.108,5.266,5.88,6.864,7.608,3.891,4.431,3.5525,4.725,5.589,5.5195,5.986,7.19,7.6755,3.7165,3.987,4.29,4.804,4.8195,5.384,6.139,6.718,7.5755,4.2255,4.302,4.54,5.186,6.198,6.816,7.3505,8.02,-2.9785,-1.344,-0.922,2.495
2,17.75,0.995880135485241,0.397071002431509,2.5147718055847,-0.270052976645643,0.117502177979225,-10.4034410819489,-2.38583021393388,0.532538562989687,415.464592375955,7.58399649753139,422.142869714286,7.45354995914687,418.321063181402,422.080101398846,7.65773603401546,419.024656545711,422.172502212716,7.65112538518617,419.069603540084,423.415296174463,7.7663348809891,419.719075327196,428.795435217777,7.83073572387923,424.24032049835,1.21345857917234,3.9427331510349,0.220617186257069,1.26,1.04,0.41,0.135,3.3117,3.136,3.30815,3.04225,2.8173,2.737,97.74885,89.685,0.7219,3.23,3.485,4.4,4.02,2.6,-0.45,3.35,0.425,323.35,330.3,336,330.35,2.12,3.725,3.27,1.66,0.13,0.285,0.14,0.095,0.16,3.953,4.491,4.814,5.346,5.87,6.496,7.217,8.682,3.89,3.448,4.463,5.0985,5.2695,5.8865,6.864,7.6075,3.821,4.33,3.5465,4.716,5.582,5.5165,5.986,7.191,7.672,3.6285,3.953,4.303,4.8,4.823,5.383,6.15,6.715,7.572,3.999,4.25,4.533,5.189,6.208,6.817,7.3505,8.0195,-2.474,-1.292,-1.0805,-1.57
2,18.25,1.55229409112234,0.277309392230049,2.28419706515567,-0.676577002969743,0.149844500738039,-13.9352525594391,-3.15121751974159,0.51643815198233,416.400068974807,7.80675882045514,422.6355281669,7.46846898385269,419.856218581852,423.523181753589,7.58815624657372,419.519895317878,423.176127337409,7.61559471434438,420.263069735152,424.951576394807,7.72984068388258,421.460249653595,430.838548403872,7.54982564324281,426.27208945098,1.38181790620045,3.6988039157086,0.232288438059707,1.22,0.98,0.37,0.13,3.2001,3.033,3.2319,3.08895,2.8004,2.1161,97.74004,91.74,0.5899,3.04,3.14,3.805,3.66,0.8,-1.315,1.6,0.3,324.4,328.7,335.3,328.1,0.12,0.31,0.61,0.13,-0.7,0.07,0.05,0.01,0.09,3.899,4.47,4.807,5.344,5.866,6.495,7.199,8.6835,3.85,3.536,4.502,5.098,5.269,5.892,6.865,7.61,3.87,4.306,3.635,4.806,5.657,5.559,5.989,7.191,7.654,3.67,4.044,4.312,4.817,4.862,5.397,6.149,6.718,7.571,3.851,4.168,4.524,5.191,6.207,6.818,7.346,8.011,-2.524,-1.4565,-1.298,-1.05
2,18.75,1.1644631826438,0.358962027110486,2.2817343851226,-1.03953942530921,0.122789783015223,-10.7537315628937,-2.53799083684924,0.456259620519653,417.123825505462,7.37964320141722,423.543800252066,7.42337023169831,420.644296973856,424.0823363547,7.5813517064225,421.175970693811,424.860131538844,7.54306939771539,421.40196132506,425.707523665924,7.6667548623617,421.983406244405,433.483484150907,7.48079579064136,427.697335790055,1.2942913314029,3.49671398382159,0.221661469552517,1.25,1,0.365,0.13,3.0435,2.576,3.0351,3.0287,2.2772,1.86885,97.750195,92.33,0.5999,2.84,2.85,3.47,3.36,0.8,-1.29,1.6,0.23,323.7,327.7,334.5,325.5,0.11,0.29,0.53,0.08,-0.71,0.06,0.04,-0.01,0.09,3.771,4.443,4.801,5.34,5.863,6.498,7.198,8.684,3.751,3.464,4.491,5.099,5.268,5.892,6.865,7.611,3.843,4.269,3.626,4.806,5.649,5.556,5.9885,7.192,7.653,3.619,4.007,4.312,4.81,4.855,5.394,6.148,6.718,7.571,3.662,4.098,4.54,5.191,6.1935,6.818,7.346,8.011,-3.152,-2.17,-1.368,-0.54
2,19.25,1.24541226781562,0.244477783148592,2.29345505409992,-1.20916688043897,0.144146865079771,-10.5857518054396,-2.3182365974285,0.496523051024694,417.851653144724,7.24429009427174,423.965991128448,7.29551409416706,421.417998001071,424.363178504118,7.35773027619896,421.807615131673,424.883384433518,7.39955903463729,421.967208723022,427.297045560674,7.52296785505348,422.821941274444,434.419650123038,7.30794701397448,426.847345005518,1.23230577017814,3.44511774682462,0.233864191821133,1.22,1.025,0.36,0.14,2.6924,2.435,2.62815,2.5066,2.17965,1.77915,97.7864,93.54,0.482,2.8,2.885,3.27,3.04,0.65,-1.215,1.35,0.205,323.15,326.85,333.5,324.85,0.1,0.295,0.53,0.08,-0.705,0.03,0.04,-0.005,0.085,3.6215,4.343,4.789,5.335,5.86,6.4615,7.198,8.6835,3.6095,3.3175,4.473,5.083,5.2585,5.889,6.864,7.6085,3.647,4.1985,3.5055,4.7985,5.639,5.506,5.9875,7.1895,7.6625,3.563,3.971,4.306,4.803,4.85,5.391,6.1345,6.7155,7.567,3.412,4.015,4.554,5.193,6.206,6.808,7.3405,8.0115,-3.461,-2.384,-1.42,-0.745
2,19.75,1.27687178356929,0.088840164047642,0.310209754496935,-0.864499438862136,0.110106739604047,-8.50159085947818,-2.0984846101777,0.466733324337767,418.481361070844,7.57905853146852,424.291747160192,7.20166551724567,421.836371874123,424.997029000349,7.29893441622921,422.317943358766,425.949667574675,7.35708543804266,422.563182354551,428.696882366452,7.38001613108552,423.863371787582,435.65885758502,7.28661326340326,429.394606303278,1.08010470339714,3.06670607873872,0.224725150905591,1.15,0.94,0.34,0.125,2.6066,2.305,2.47815,2.28635,2.0556,1.7148,97.80568,93.87,0.44345,2.685,2.73,3.13,2.925,0.7,-1.215,1.4,0.185,323.8,325.55,332.55,324.05,0.1,0.29,0.52,0.08,-0.71,0.025,0.04,-0.005,0.09,3.579,4.389,4.781,5.333,5.861,6.495,7.199,8.684,3.545,3.2985,4.507,5.1,5.265,5.8885,6.864,7.608,3.588,4.17,3.602,4.79,5.628,5.502,5.99,7.189,7.651,3.509,3.936,4.3605,4.796,4.859,5.4185,6.133,6.713,7.567,3.427,3.925,4.551,5.197,6.1905,6.808,7.339,8.0115,-3.23,-2.731,-1.396,-0.87
2,20.25,0.990186725560269,0.268861735126769,1.30483483400622,-0.665955983509501,0.11815395763758,-8.39759573060424,-1.47886225357224,0.552720582781276,418.895352398287,7.37832206938861,424.99273547591,7.13465036058991,422.346020003247,426.076848861374,7.24699803241487,422.750871555921,426.964121825676,7.28250930986786,423.812513189189,428.79960769653,7.34573980865996,424.054710395833,436.601461423759,7.23585362313253,429.336693918033,1.13965315621335,2.87287424604673,0.241616624679566,1.13,0.92,0.345,0.13,2.2825,2.055,2.181,2.1343,1.7377,1.4227,97.79767,94.16,0.40595,2.56,2.73,2.945,2.49,0.7,-1.125,1.4,0.1,323.1,323.8,330.9,323.8,0.1,0.29,0.51,0.08,-0.71,0.06,0.045,-0.01,0.1,3.53,4.22,4.767,5.322,5.86,6.486,7.212,8.683,3.434,3.226,4.385,5.043,5.252,5.8765,6.864,7.6085,3.473,4.083,3.582,4.7245,5.547,5.544,5.9865,7.189,7.672,3.4745,3.861,4.27,4.778,4.85,5.3845,6.135,6.719,7.575,3.271,3.872,4.5275,5.2015,6.1905,6.818,7.356,8.012,-3.288,-3.095,-1.605,-0.795
2,20.75,0.9542576974315,0.0998749170014997,0.62131293221479,-0.770279068553513,0.111587452136648,-8.11031874686543,-2.01745596174327,0.452516296840116,418.517172793403,7.254039024831,424.840577683842,7.0843495433901,422.521761207143,426.68174208145,7.248486923285,422.733353312,427.277575024359,7.34666482510466,424.610239947432,428.600014028385,7.23270471602399,424.53433886971,438.227568692323,7.18694319602932,431.152888237433,1.10662114733202,2.84988004862924,0.244251607233338,1.06,0.87,0.35,0.125,2.1556,2.025,2.0605,2.0002,1.5476,1.193,97.78322,94.55,0.4053,2.21,2.51,2.835,2.395,0.7,-1.11,1.5,0.13,322.7,323.1,330.2,323.65,0.1,0.29,0.51,0.08,-0.71,0.06,0.04,0,0.1,3.485,4.196,4.751,5.317,5.858,6.52,7.222,8.694,3.393,3.191,4.376,5.037,5.25,5.887,6.864,7.61,3.43,4.102,3.5725,4.758,5.5445,5.573,5.998,7.188,7.679,3.4065,3.837,4.2585,4.7725,4.846,5.383,6.146,6.721,7.577,3.196,3.848,4.5225,5.2,6.204,6.818,7.356,8.022,-3.4165,-3.682,-1.7805,-0.36
