DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,SW_DIF
2,15.75,411.963757,8.201814,1996.348086,1.118579,16.7823645,36.874069,23.717645,118.7692095,3.20018,0.239706,-0.061235,0.712183,0.291783,101.649,44.06,14.17,9.340741,20.247393,0.258366,16.3433335,14.895,13.5266665,13.5266665,13.5266665,169.7881995,621.4901475,56.9976075,323.92638,42.7565395,293.281869,390.661059,157.142857
2,16.25,411.119497,8.385988,1993.672407,1.112484,14.5173875,27.137404,8.4771545,82.141143,3.014396,0.22464,-0.041414,0.64432,0.253693,101.641,44.96,14.24,9.311959,20.089267,0.196569,16.1466665,14.825,13.583333,13.583333,13.583333,86.6333975,446.3669955,43.54067,226.501035,32.875458,295.590437,385.5760755,139.1646485
2,16.75,411.77355,8.524713,2011.726989,0.921174,12.1926365,15.435382,-1.045615,57.28307,2.599268,0.201258,-0.042015,0.506683,0.242211,101.625,46.99,14.1,8.680532,20.056166,0.179392,15.2766665,14.6383335,13.653333,13.653333,13.653333,14.2892275,235.775862,27.5119615,126.604555,19.96337,294.909286,379.9386025,107.0823245
2,17.25,411.764312,8.731526,2016.0332685,0.9798285,11.8993625,2.601879,-5.788981,33.7047155,2.376974,0.153197,-0.025203,0.445093,0.198712,101.6365,51.92,13.37,7.569794,19.874856,0.203312,14.5633335,14.285,13.59,13.59,13.59,-38.930043,84.6059115,9.9282295,47.852761,8.802387,290.590516,373.373099,61.622276
2,17.75,414.020698,8.8391525,2034.6008495,0.6649915,9.81967,-5.594723,-5.9802905,19.924466,2.104149,0.132141,-0.013492,0.381938,0.152757,101.6525,57.23,12.13,6.402466,19.286855,0.247585,13.426667,13.675,13.2766665,13.2766665,13.2766665,-79.0778345,12.253695,0.956938,2.453988,1.404151,288.755962,364.642366,10.411622
2,18.25,416.790837,8.991384,2066.260605,0.7048705,10.29873,-11.1720015,-6.334169,10.594481,1.851194,0.115568,-0.012927,0.38435,0.128131,101.683,62,11.46,5.302988,19.177956,0.282562,12.36,13.15,13.051667,13.051667,13.051667,-79.0043245,0.123153,0,-4.0124985,0.671551,285.3102885,359.148144,-0.121065
2,18.75,418.219882,9.103395,2085.598978,0.932894,14.966594,-15.6509965,-5.74998,9.956711,1.82565,0.11286,-0.0105545,0.378153,0.121288,101.686,65.04,11.04,4.727968,18.725356,0.27062,11.6933335,12.64,12.9166665,12.9166665,12.9166665,-76.3969335,0,0,-3.9621675,0.603622,286.3505925,356.149339,-0.363196
2,19.25,419.1565725,9.068543,2098.517906,1.0140055,12.5677515,-18.797097,-5.6768725,9.093744,1.906847,0.128418,-0.0110215,0.384885,0.125713,101.679,66.89,10.51,4.176524,18.233598,0.292587,11.3883335,12.2883335,12.7733335,12.7733335,12.7733335,-75.358794,0,0,-3.936605,0.854701,283.9790035,354.033415,-0.363196
2,19.75,421.151624,8.939463,2140.619664,0.9664705,9.925319,-20.058162,-9.085184,9.159207,2.112758,0.139542,-0.0118725,0.437693,0.142955,101.704,70.43,10.17,3.645123,17.67217,0.265306,11.113333,11.9983335,12.6733335,12.6733335,12.6733335,-74.270713,0,0,-3.674948,0.793651,282.903125,351.070011,-0.363196
2,20.25,423.528927,8.875217,2155.374657,1.2669215,10.926407,-21.330569,-8.177365,9.767992,2.116054,0.155629,-0.020251,0.437097,0.15935,101.715,71.25,9.54,3.513174,17.278812,0.268744,10.87,11.7433335,12.4,12.4,12.4,-74.500981,0,0,-3.6265225,0.793651,280.6485925,350.205399,-0.363196
2,20.75,421.165925,8.729327,2170.896699,1.11389,12.9451375,-23.164937,-9.821248,9.107757,2.191533,0.154166,-0.021591,0.423718,0.169761,101.73,71.81,9.13,3.243179,17.044096,0.2455605,10.635,11.503333,12.2616665,12.2616665,12.2616665,-74.0949035,0,0,-3.5276075,0.732601,278.518572,347.194795,-0.363196
2,21.25,424.720454,8.766744,2147.2183415,0.721848,7.904421,-24.4429935,-8.649211,7.138387,2.040502,0.154978,-0.010806,0.457561,0.159944,101.752,73.39,9,3.059211,16.608915,0.263614,10.365,11.2833335,12.081667,12.081667,12.081667,-73.5592645,0,0,-3.578732,0.793651,279.6835895,346.279281,-0.363196
2,21.75,423.5191625,8.4714175,2142.182845,0.7696405,9.3813825,-25.5464995,-7.120899,6.224131,2.095083,0.14501,-0.015767,0.440453,0.157923,101.772,74.22,8.83,2.906402,16.209086,0.275112,9.9916665,11.085,11.9283335,11.9283335,11.9283335,-71.6315695,0,0,-3.476483,0.793651,278.9541725,344.84682,-0.363196
2,22.25,424.763767,8.451729,2129.705595,0.9132805,9.506759,-26.7510825,-8.642075,5.289228,2.037875,0.149254,-0.017284,0.417343,0.164566,101.799,75.98,8.71,2.550328,15.918544,0.271994,9.808333,10.936667,11.7983335,11.7983335,11.7983335,-69.9219585,0,0,-3.4764825,0.915751,276.350132,343.698072,-0.363196
2,22.75,427.2099395,8.24064,2159.1256295,0.860866,8.604743,-27.2563825,-9.218778,5.2629955,1.974439,0.146654,-0.011736,0.442413,0.147108,101.812,77.45,8.43,2.45467,15.657029,0.270948,9.503333,10.74,11.696667,11.696667,11.696667,-69.2105215,0,0,-3.476483,0.854701,276.2376005,343.623336,-0.363196
2,23.25,427.961099,8.229388,2181.61569,1.0653335,10.606431,-28.1542915,-8.599131,4.624799,2.047523,0.142547,-0.016982,0.431476,0.157643,101.791,78.91,8.09,2.25752,15.515152,0.257434,9.3033335,10.4733335,11.6116665,11.6116665,11.6116665,-68.449679,0,0,-3.323108,0.854701,279.4130775,341.908648,-0.363196
2,23.75,427.186528,8.203385,2155.980767,0.8101265,12.3547155,-29.0278145,-7.547684,5.8744465,2.194279,0.161122,-0.0211,0.447783,0.182288,101.763,78.71,7.803,2.190448,15.421876,0.272681,9.125,10.261667,11.4666665,11.4666665,11.4666665,-67.760656,0,0,-3.1952965,0.915751,279.3268225,342.08443,-0.363196
3,0.25,426.9443,9.356356,2056.8658425,2.349143,1.804879,-36.297195,-8.423967,2.719002,1.8986885,0.1469015,-0.016657,0.3956715,0.164345,101.5355,81.9,8.18,1.9074585,15.3618555,0.246075,8.6383335,10.135,11.6466665,11.6466665,11.6466665,-62.540033,0,0,-2.700561,0.79924,287.4624015,343.087688,-0.363196
3,0.75,428.360793,9.395301,2060.3058805,1.938918,1.730785,-36.173873,-9.287538,3.1065655,1.9685395,0.139073,-0.017559,0.3992835,0.157335,101.5455,83.2,8.075,1.6835115,15.4223505,0.2648925,8.4918335,9.8983335,11.445,11.445,11.445,-64.4196835,0,0,-2.726759,0.854701,286.3483855,343.030388,-0.363196
3,1.25,432.215322,9.214797,2070.131459,1.820733,0.465544,-35.861538,-7.755791,1.8212395,1.921065,0.1370945,-0.0158265,0.3756415,0.153319,101.5595,83.4,7.795,1.679091,15.190743,0.264945,8.3815,9.67,11.24,11.24,11.24,-60.590149,0,0,-2.658487,0.824176,286.3585785,342.5546295,-0.363196
3,1.75,433.256533,9.160103,2092.6551815,1.59978,1.572826,-35.268806,-6.63774,1.266779,1.8817685,0.135015,-0.016271,0.3977255,0.160962,101.5625,84.25,7.5525,1.7225575,15.0836355,0.2569385,8.2945,9.486667,11.083333,11.083333,11.083333,-59.6845375,0,0,-2.6232395,0.854701,286.0574645,342.3403695,-0.363196
3,2.25,433.01816,9.2334445,2095.8928145,1.760058,1.047243,-35.208675,-9.389272,1.0540045,1.758329,0.1279685,-0.014048,0.398631,0.1570555,101.56,84.1,7.5695,1.676963,14.8200375,0.2605365,8.1395,9.425,10.931667,10.931667,10.931667,-58.314052,0,0,-2.587992,0.976801,286.3038225,341.147444,-0.363196
3,2.75,433.4089705,9.033002,2112.256658,1.4387935,2.332902,-35.6641605,-5.820603,1.995101,1.719117,0.1386755,-0.0144515,0.370481,0.1471555,101.557,84.4,7.287,1.5626075,14.6935385,0.255655,7.9868335,9.36,10.8116665,10.8116665,10.8116665,-61.441473,0,0,-2.6329245,0.915751,285.0158125,340.0023405,-0.363196
3,3.25,435.019816,8.7995,2124.920304,1.47289,1.0163405,-34.4011385,-5.83319,1.083008,1.629094,0.1328405,-0.012433,0.399609,0.12459,101.555,84.2,7.042,1.487087,14.7032685,0.256716,7.863167,9.0733335,10.6183335,10.6183335,10.6183335,-55.3254165,0,0,-2.691511,0.946276,284.504446,340.3426955,-0.363196
3,3.75,436.8463145,8.5963555,2127.817512,1.718046,3.743243,-35.400768,-4.502412,2.016455,1.516657,0.113148,-0.0103255,0.382349,0.127419,101.563,85.6,6.7955,1.39787,14.5416715,0.2754095,7.7503335,9.0268335,10.4483335,10.4483335,10.4483335,-58.97363,0,0,-2.587992,0.915751,284.646126,337.993795,-0.363196
3,4.25,436.721669,8.609986,2155.512985,1.5911795,0.6083215,-36.563668,-5.692639,1.109703,1.5195925,0.1213515,-0.011888,0.3678185,0.1396445,101.547,87.1,6.618,1.2832455,14.4160165,0.236343,7.4871665,8.9103335,10.3483335,10.3483335,10.3483335,-58.4514805,0,0,-2.691511,0.854701,283.6291135,336.8699215,-0.363196
3,4.75,436.358212,8.459254,2155.418416,1.830442,1.900247,-36.1924235,-6.91442,0.66081,1.5226075,0.1247515,-0.0098655,0.376156,0.132288,101.5475,87.5,6.4545,1.202629,14.22509,0.260678,7.158167,8.8025,10.236667,10.236667,10.236667,-57.645715,0,0,-2.6494365,0.915751,284.5269195,336.1266,-0.363196
3,5.25,437.9754375,8.556578,2166.930019,1.4473235,1.1029535,-36.140623,-7.964558,1.048536,1.6718105,0.12444,-0.010722,0.36707,0.1206445,101.552,87.75,6.2815,1.12397,13.8540505,0.274247,7.0651665,8.743833,10.1166665,10.1166665,10.1166665,-56.327603,0,0,-2.587992,0.915751,285.6517515,335.860147,-0.363196
3,5.75,437.0115175,8.5918195,2152.280491,1.353035,2.094573,-35.0448085,-7.66362,0.914027,1.666249,0.1226535,-0.009649,0.373373,0.130324,101.562,88,6.235,1.138922,13.8246525,0.264859,6.9965,8.6555,10.04,10.04,10.04,-52.519781,0.123153,0,-1.915114,0.976801,287.2483115,336.524344,-0.242131
3,6.25,435.731228,8.527669,2151.9379365,1.445508,2.098932,-33.6189235,-6.781291,2.174947,1.519009,0.1217415,-0.01314,0.380929,0.1329095,101.5855,88.55,6.157,1.0964915,13.7538275,0.265114,6.948,8.5473335,9.95,9.95,9.95,-35.797309,9.051724,0.478469,2.47955,1.609658,289.783446,335.903413,7.4455205
3,6.75,436.548418,8.7698395,2175.674622,1.4794675,2.625977,-29.0509105,-3.225826,4.1402615,1.4533425,0.119299,-0.012338,0.380686,0.1395675,101.6085,87.95,6.6465,1.20266,13.6927105,0.250033,7.400833,8.6358335,9.96,9.96,9.96,-1.8527335,76.1699505,3.349282,40.2862985,4.4871795,293.729151,339.7604985,56.3559325
3,7.25,437.562986,8.929619,2173.284522,1.1732645,5.9836645,-18.486485,-1.4859565,13.005351,1.558815,0.1520305,-0.026351,0.4119345,0.179253,101.622,85.9,7.3875,1.4014555,13.830158,0.23939,8.5398335,9.1066665,10.06,10.06,10.06,43.0911525,203.9408865,10.5861245,105.853783,10.5006105,296.5179475,347.3133745,114.4673125
3,7.75,436.049932,9.288501,2152.604585,0.920511,5.460908,-6.3284565,7.8862595,27.1477895,1.847968,0.18187,-0.037334,0.465215,0.222761,101.6565,82.6,8.16,1.840875,14.2804865,0.2782155,9.941667,9.86,10.15,10.15,10.15,116.85393,409.3596055,22.3086125,202.0961145,18.223443,297.014476,355.870046,152.542373
3,8.25,426.238953,9.390507,2106.1227335,0.349722,2.357838,8.3101265,23.3010185,53.369817,2.1636435,0.221553,-0.051332,0.537755,0.2622085,101.6715,78.16,9.115,2.463742,14.967808,0.3186235,11.5266665,10.785,10.44,10.44,10.44,198.435814,620.320197,36.124402,305.4447855,31.4575485,291.4819765,363.258887,185.774818
3,8.75,422.5106095,9.3962815,2087.671919,0.1793595,3.893791,29.5180895,42.8485795,80.487127,2.5714405,0.2475015,-0.063913,0.6157665,0.3022815,101.674,74.06,9.82,3.1947865,15.5797845,0.360419,12.903333,11.801667,10.765,10.765,10.765,283.7701205,821.674877,48.205742,408.233942,42.918193,294.60828,371.9129135,236.2590795
3,9.25,419.7702165,9.408532,2043.376043,-0.589148,5.8604505,43.4940965,62.377764,100.312548,2.661395,0.2604505,-0.074161,0.73329,0.3134565,101.6825,69.97,10.44,3.556597,16.1034295,0.399527,14.47,12.53,11.2366665,11.2366665,11.2366665,361.996958,1009.236453,55.7416265,498.5084915,50.608781,295.8698925,380.988256,247.215496
3,9.75,416.8422285,9.456618,2038.640225,-0.268792,4.499218,59.8799235,83.019461,116.105939,2.7189615,0.2764285,-0.085081,0.7359065,0.338626,101.7165,65.995,10.765,4.3033455,16.6727145,0.464897,15.9183335,13.4216665,11.825,11.825,11.825,434.325182,1184.1133005,65.4904305,597.575544,60.4395605,297.4220985,392.0777345,273.244552
3,10.25,415.5301455,9.3519205,2020.143956,-0.586968,5.305634,74.6069095,94.703019,133.377008,2.7657685,0.279604,-0.077629,0.8629875,0.342414,101.747,64.055,11.41,5.006232,17.0945855,0.501906,17.3066665,14.5883335,12.4816665,12.4816665,12.4816665,476.3176735,1302.955665,74.641148,659.7648265,69.2612945,299.7888025,401.5201725,305.3268765
3,10.75,415.36282,9.512855,2006.799586,0.073706,6.1404175,84.498614,103.4695915,151.0904945,2.687167,0.292055,-0.0760565,0.8883045,0.3472155,101.73,60.15,12.26,5.628951,17.5852895,0.550384,17.971667,15.485,13.083333,13.083333,13.083333,512.270835,1411.9458125,81.160287,713.0936505,74.2979245,304.558275,408.4356935,312.83293
3,11.25,414.986502,9.238576,1995.09915,0.085176,5.683632,93.6434565,119.171034,154.0871,2.642077,0.2924245,-0.0847,0.9199115,0.358174,101.72,57.98,12.93,6.263418,18.02735,0.581232,19.365,16.3533335,13.7183335,13.7183335,13.7183335,539.2808455,1461.2068965,82.715311,745.9100205,73.962149,308.6821225,417.2489235,308.11138
3,11.75,412.784742,9.177088,1994.9072805,0.420605,5.998535,100.1685975,124.12392,168.884133,2.758616,0.2889515,-0.079218,0.9459565,0.370448,101.679,55.5,13.345,6.898855,18.2243565,0.5818465,20.2516665,17.1733335,14.3383335,14.3383335,14.3383335,567.0399945,1588.669951,90.550239,801.6359915,84.2796095,309.4049195,425.488657,303.874092
3,12.25,412.621394,9.168583,1992.806209,0.6125505,4.594017,101.610977,131.790229,190.2610465,2.6473545,0.304881,-0.074756,0.928525,0.383547,101.643,52.78,13.785,7.341611,18.686224,0.5951745,20.4616665,17.875,14.9333335,14.9333335,14.9333335,575.019474,1567.1182265,90.1913875,800.2508605,84.5848595,311.1692155,425.7777145,301.937046
3,12.75,411.0740975,9.1423405,1985.666333,0.580039,5.1107025,99.6055725,118.2996815,203.2547965,2.616945,0.2836315,-0.074179,0.97192,0.3737725,101.6,50.8,14.025,7.8253735,19.1661305,0.561871,20.9266665,18.09,15.1016665,15.1016665,15.1016665,564.576076,1551.724138,92.105263,791.411043,85.714286,312.28569,430.107785,287.651332
3,13.25,410.558077,9.103586,1981.0306995,0.609586,6.181326,86.584424,109.326766,193.332601,2.8976015,0.299108,-0.073187,1.0215415,0.3667845,101.5455,49.87,14.255,8.35783,19.468284,0.5397245,21.0916665,18.285,15.4633335,15.4633335,15.4633335,533.105344,1475.369458,90.1913875,746.421268,80.7081805,313.450658,427.3015605,297.9418885
3,13.75,410.7511165,9.0075075,1984.57282,0.745069,6.375716,80.0124435,104.084916,215.636422,2.834071,0.282416,-0.081559,0.9480915,0.3610905,101.513,48.51,14.535,8.650926,19.520269,0.534373,20.94,18.618333,15.8216665,15.8216665,15.8216665,488.777049,1397.7832515,85.8851675,704.4942145,76.221001,315.577489,422.3511185,284.140436
3,14.25,410.724688,8.9718085,1982.237671,1.0032555,5.847156,72.133262,91.921214,184.5623935,3.0305975,0.2916405,-0.077051,0.9764465,0.3686425,101.473,47.38,14.79,8.743165,19.576934,0.476345,20.9016665,18.6733335,16.0166665,16.0166665,16.0166665,453.869011,1322.660099,85.167464,673.824131,73.541247,316.595185,422.797703,266.9491525
3,14.75,410.264137,9.074473,1981.028764,1.091976,4.162104,60.955505,82.974052,173.447836,2.87485,0.301908,-0.087604,0.960305,0.354563,101.465,46.77,14.9,8.99676,19.769652,0.426148,20.3783335,18.5333335,16.1983335,16.1983335,16.1983335,393.2591005,1172.413793,80.980861,600.204499,66.498994,315.000106,418.9674,256.53753
3,15.25,409.800521,9.1126905,1977.380873,1.079201,2.821288,47.682181,64.023215,155.7129265,3.202163,0.298897,-0.08299,0.928955,0.343004,101.458,45.55,14.96,8.953039,20.169337,0.365821,19.898333,18.1083335,16.2883335,16.2883335,16.2883335,327.740769,1006.157635,69.37799,513.803681,57.387057,317.804237,413.66996,257.021792
3,15.75,409.8909185,9.0307765,1977.273702,0.898377,2.110018,38.428258,45.760361,138.808361,3.06748,0.274843,-0.082193,0.856195,0.322763,101.438,45.06,15.14,9.464642,20.19684,0.307761,19.506667,17.9466665,16.1966665,16.1966665,16.1966665,251.450771,833.866995,62.200957,422.290389,55.006105,315.989855,407.906539,239.225182
3,16.25,410.1958695,9.134528,1976.737736,1.229412,3.416024,23.070909,30.671246,129.432594,3.347559,0.26997,-0.077814,0.755423,0.314345,101.432,45.76,14.99,9.419703,20.258959,0.225823,18.7066665,17.7316665,16.1783335,16.1783335,16.1783335,180.3481185,684.729064,55.382775,341.05317,47.191697,312.4086735,401.06305,195.03632
3,16.75,410.666784,9.267859,1976.91113,1.3644315,1.821089,11.663616,9.2076465,97.0147105,3.420377,0.256123,-0.0692,0.706845,0.294934,101.416,47.53,14.92,8.868566,20.263431,0.192408,17.7883335,17.1016665,15.8533335,15.8533335,15.8533335,92.103811,441.748768,40.311005,229.652352,35.347985,310.061721,394.160274,154.116223
3,17.25,411.309835,9.443353,1985.4044545,1.533118,2.1228005,-3.298538,-3.380406,69.824897,3.287018,0.235941,-0.071383,0.565537,0.272988,101.407,51.23,14.31,7.899994,20.182144,0.173539,16.5033335,16.53,15.611667,15.611667,15.611667,17.559499,243.226601,24.760766,121.932515,21.001221,309.931525,384.809112,115.617433
3,17.75,412.4449225,9.748076,1989.437248,1.314642,0.098329,-17.135786,-8.916331,31.8559595,2.767076,0.222648,-0.052037,0.488851,0.252641,101.404,55.43,13.63,7.005826,19.391746,0.220372,14.99,15.1733335,15.27,15.27,15.27,-37.2321775,77.955665,7.894737,42.382413,8.363858,305.443066,376.669277,60.411622
3,18.25,415.032971,9.850514,1999.425126,1.6544835,0.7866765,-28.285089,-11.932045,21.347588,2.552298,0.175763,-0.027843,0.43566,0.207743,101.434,60.96,12.75,5.677401,19.010213,0.288345,13.53,14.3283335,14.66,14.66,14.66,-73.969452,10.837438,0.717703,1.449275,1.587302,303.052242,367.878268,10.048426
3,18.75,417.7154095,9.965558,2011.011104,2.0070795,-0.105306,-33.124419,-13.1318255,14.399436,2.370629,0.149084,-0.022466,0.39508,0.17835,101.432,63.64,11.71,4.86609,18.432637,0.289055,12.65,13.665,14.361667,14.361667,14.361667,-75.187059,0.123153,0,-3.726708,0.704225,298.078728,362.979725,-0.121065
3,19.25,419.7078735,9.975673,2023.910869,1.7297205,0.9683375,-33.1652935,-11.8979455,12.12889,2.320572,0.150474,-0.0228035,0.43188,0.181346,101.4465,66.215,11.085,4.377412,17.770289,0.2930145,11.931667,13.24,14.02,14.02,14.02,-73.6812805,0,0,-3.519669,0.671551,297.084189,360.3899625,-0.363196
3,19.75,422.3720645,10.0597735,2038.378377,2.251633,-0.111541,-34.8499735,-14.291954,10.158849,2.357217,0.154855,-0.025459,0.405349,0.1809095,101.465,68.705,10.65,3.8646565,17.591756,0.2676035,11.465,12.783333,13.6716665,13.6716665,13.6716665,-71.544543,0,0,-3.4725135,0.793651,294.6675185,358.1577275,-0.363196
3,20.25,422.293666,9.7227,2045.2068875,1.941696,1.733566,-36.3999385,-10.3187405,8.02337,2.176,0.1623925,-0.0237735,0.4254245,0.1915405,101.486,71.36,10.26,3.5175265,17.329857,0.2664075,11.06,12.375,13.2766665,13.2766665,13.2766665,-71.2478305,0,0,-3.3178685,0.793651,293.3980405,355.178388,-0.363196
3,20.75,421.631351,9.893079,2040.100673,2.1544835,1.850711,-35.9630325,-10.5252865,8.238836,2.160933,0.156995,-0.025031,0.427649,0.1958205,101.5005,72.68,10.05,3.236557,17.0359495,0.262486,10.805,12.035,13.07,13.07,13.07,-71.5791655,0,0,-3.10559,1.037851,290.945761,353.5633855,-0.363196
3,21.25,420.7596985,9.848834,2035.7479925,1.923795,1.448534,-36.3124555,-12.52568,6.659579,2.171349,0.1446505,-0.0210185,0.3983205,0.1855695,101.5165,74.695,9.68,2.998657,16.7985725,0.250003,10.485,11.735,12.87,12.87,12.87,-70.5726715,0,0,-3.271984,0.854701,290.302453,351.649196,-0.363196
3,21.75,423.278401,9.798888,2040.419817,2.620563,1.123424,-36.805266,-11.918886,6.43633,2.1274175,0.1630955,-0.023546,0.4182665,0.181645,101.5195,77.02,9.395,2.6323255,16.3940785,0.2566645,10.0916665,11.4266665,12.705,12.705,12.705,-70.0936915,0,0,-3.20911,0.79924,287.796942,350.4490035,-0.363196
3,22.25,425.7888165,9.624966,2050.310357,1.918718,2.893518,-36.9801965,-11.641871,4.7327845,2.30987,0.1578525,-0.0206245,0.4411175,0.1864525,101.5125,78.045,9.2,2.636112,16.367704,0.262271,9.846667,11.1366665,12.5516665,12.5516665,12.5516665,-66.8277535,0,0,-3.118609,0.915751,288.2336865,349.878772,-0.363196
3,22.75,425.2340605,9.6808125,2051.232464,2.0350785,1.019103,-35.761667,-9.922942,3.5435855,2.1210045,0.153963,-0.022422,0.4156555,0.1783275,101.5305,77.98,8.995,2.30613,16.0784915,0.2812255,9.63,10.8716665,12.3416665,12.3416665,12.3416665,-64.91231,0,0,-2.9396725,0.915751,288.286285,348.522635,-0.363196
3,23.25,425.711546,9.499236,2050.295675,1.676654,0.4245075,-35.9699515,-9.2323555,1.776355,1.9111555,0.1385375,-0.0161405,0.3878555,0.1600415,101.55,79.705,8.68,2.1730615,15.8348525,0.286591,9.36,10.7233335,12.2033335,12.2033335,12.2033335,-64.411982,0,0,-3.1441715,0.824176,287.7554405,347.2039565,-0.363196
3,23.75,428.060403,9.541799,2056.459887,1.837088,0.448321,-35.6364175,-10.313916,3.26924,1.871181,0.1318945,-0.015675,0.4314895,0.1549,101.55,80.55,8.5,2.100888,15.6333985,0.279384,9.1883335,10.5333335,11.985,11.985,11.985,-64.1982375,0,0,-2.804081,0.854701,288.7314925,345.163766,-0.363196
4,0.25,423.035445,11.270407,2001.127208,3.491524,-0.7245625,-26.671744,-19.097188,2.7512215,2.5830255,0.183247,-0.031957,0.5196975,0.22303,101.485,77.185,11.28,2.9582165,16.977197,0.263937,12.1616665,13.5216665,14.9416665,14.9416665,14.9416665,-70.500114,0,0,-3.312629,0.671551,292.42778,359.456077,-0.363196
4,0.75,422.777278,11.234478,2008.8122595,3.169606,-0.15764,-26.507975,-14.93836,2.681693,2.3691395,0.18248,-0.034847,0.47497,0.2264385,101.499,79.075,11.23,2.6655095,16.7854795,0.277721,11.955,13.3016665,14.7683335,14.7683335,14.7683335,-69.9088385,0,0,-3.323108,0.732601,292.25089,358.03261,-0.363196
4,1.25,424.730378,11.1974265,2016.0513155,3.387815,-0.38397,-26.424115,-17.882866,2.217904,2.1160825,0.1871915,-0.029987,0.512584,0.2006445,101.502,79.48,10.78,2.5251,16.541031,0.266166,11.68,13.16,14.578333,14.578333,14.578333,-69.028061,0,0,-3.312629,0.793651,291.453157,357.506635,-0.363196
4,1.75,425.710932,11.106275,2014.685322,3.420831,-0.123088,-27.074436,-16.310729,1.535141,2.084618,0.1679325,-0.0295635,0.460874,0.1931835,101.477,80,10.535,2.47563,16.5214005,0.295441,11.5116665,13.06,14.4416665,14.4416665,14.4416665,-68.107788,0,0,-3.271984,0.793651,291.219115,356.286168,-0.363196
4,2.25,426.34361,10.9200365,2020.363457,3.224076,-0.466088,-27.591567,-13.964739,1.649658,1.885545,0.1575425,-0.021234,0.4682115,0.1787535,101.458,81.55,10.405,2.387632,16.1801555,0.267634,11.3233335,12.9166665,14.305,14.305,14.305,-67.7539685,0,0,-3.169734,0.732601,290.000134,354.304363,-0.363196
4,2.75,426.110013,11.077374,2021.502074,2.6162425,-0.280864,-27.500425,-12.133898,0.991175,1.7236855,0.128849,-0.01356,0.4155595,0.156913,101.465,82,10.33,2.2835115,16.1822255,0.2679245,11.135,12.723333,14.1566665,14.1566665,14.1566665,-66.3184445,0,0,-3.169734,0.732601,290.270146,352.986515,-0.363196
4,3.25,429.832547,10.918442,2024.564818,3.422337,-0.1241975,-27.669448,-15.185097,0.82909,1.9030885,0.15483,-0.018345,0.4520685,0.180897,101.451,82.85,9.98,2.0514445,15.998474,0.284058,10.8533335,12.5083335,14.023333,14.023333,14.023333,-66.3275825,0,0,-3.10559,0.793651,290.177952,351.332429,-0.363196
4,3.75,429.1610525,10.7268085,2033.675434,3.192011,-0.246726,-28.422272,-11.8685625,0.0917,1.858058,0.148472,-0.019922,0.4435045,0.1680615,101.461,83.9,9.92,2.0009315,15.9650345,0.3061585,10.6616665,12.3333335,13.9,13.9,13.9,-65.5322575,0,0,-3.01636,0.793651,289.71238,349.27839,-0.363196
4,4.25,429.9984955,10.799189,2030.334513,3.340663,-0.8140395,-27.982265,-12.803039,-0.025115,2.0258675,0.141752,-0.0163085,0.4410595,0.148979,101.451,83.65,9.77,1.9324195,15.67983,0.277795,10.4783335,12.1766665,13.7533335,13.7533335,13.7533335,-65.705512,0,0,-3.271984,0.732601,288.286369,348.764541,-0.363196
4,4.75,427.646769,10.662361,2028.3940885,3.134838,0.07612,-28.343922,-12.033379,0.402926,2.043802,0.1420145,-0.01777,0.437767,0.167736,101.463,84.45,9.51,1.8800235,15.4492995,0.2934615,10.261667,12.0683335,13.615,13.615,13.615,-66.243228,0,0,-3.01636,0.732601,287.442711,348.205256,-0.363196
4,5.25,427.174205,10.640423,2028.220838,3.086807,-0.560484,-28.119629,-11.577696,0.7476995,2.172578,0.1447105,-0.0177545,0.397519,0.170998,101.471,85,9.405,1.731708,15.4307435,0.274284,10.19,11.94,13.503333,13.503333,13.503333,-60.5381265,2.463054,0.239234,-0.766871,1.159951,287.437646,348.230226,1.57385
4,5.75,427.309318,10.722609,2034.315316,3.135947,-0.52497,-26.988213,-12.897641,3.175159,2.1872075,0.150904,-0.023643,0.4295745,0.1697995,101.503,85.15,9.585,1.738467,15.308796,0.2784685,10.45,11.911667,13.418333,13.418333,13.418333,-33.3239655,38.793103,2.511962,19.887526,3.521127,289.430201,349.130069,32.687651
4,6.25,424.873324,11.103824,2045.262432,3.248249,0.185397,-21.969902,-7.06613,13.6473095,2.1632205,0.1898185,-0.035128,0.426169,0.2182895,101.537,83.25,10.11,2.174282,15.3695825,0.290308,10.87,12.0516665,13.33,13.33,13.33,9.6927145,163.300493,10.76555,86.956522,13.003663,289.506747,356.662652,92.372881
4,6.75,422.018505,11.445491,2024.723073,2.6808565,1.288338,-11.935769,5.00328,31.34866,2.589168,0.221868,-0.059606,0.4550445,0.2603675,101.546,78.69,10.975,2.709921,16.00573,0.3061125,11.731667,12.288333,13.34,13.34,13.34,75.156806,373.768473,23.684211,186.024845,25.091575,293.473149,365.206252,137.288136
