DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,PA_1_1_2,VPD,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_IN,LW_OUT,PPFD_IN,RH,G_1_1_1,G_2_1_1,G_3_1_1,SW_IN,SW_OUT,TA
1,5.25,0.0088532032,7.55174591500001,45.065897,1.772896695,5.6211273,0.45365038,5.5626783,101.449835,0.28272700615,436.632645,5.458393,1.6302346,1.61780875,0.66709906,0.80338445,299.678005,316.57043,16.91493788,93.3289985,-0.143266945,-0.718033585,-0.0974333403999998,0.312558333075,7.9210985,3.89459499992499
1,5.75,0.0095474736,7.01772922,44.438056,1.76892426,5.7294904,0.45988684,5.5807804,101.42418,0.2926040822,436.54366,5.377146,1.6466808,1.616283,0.67398128,0.8244514,300.08594,316.51624,22.51004604,93.174878,-0.14063146,-0.71703358,-0.0974333403999998,1.005475,10.309578,3.74333500007499
1,6.25,0.010241744,6.483712525,43.810215,1.764951825,5.8378535,0.4661233,5.5988825,101.398525,0.28672457015,436.454675,5.295899,1.663127,1.61475725,0.6808635,0.84551835,300.493875,316.46205,28.1051542,93.0207575,-0.137995975,-0.716033575,-0.0974333403999998,0.902474999999999,12.6980575,3.481327500075
1,6.75,0.0109360144,5.94969583,43.182374,1.76097939,5.9462166,0.47235976,5.6169846,101.37287,0.2891997447,436.36569,5.214652,1.6795732,1.6132315,0.68774572,0.8665853,300.90181,316.40786,33.70026236,92.866637,-0.13536049,-0.71503357,-0.0974333403999998,1.27059257499999,15.086537,3.5696825
1,7.25,0.0116302848,5.415679135,42.554533,1.757006955,6.0545797,0.47859622,5.6350867,101.347215,0.283900060325,436.276705,5.133405,1.6960194,1.61170575,0.69462794,0.88765225,301.309745,316.35367,39.29537052,92.7125165,-0.132725005,-0.714033565,-0.0974333403999998,0.916449999999999,17.4750165,3.892896666925
1,7.75,0.0722955499999999,4.50177507499999,12.7660795,0.5473264,6.07586475,0.4531901,4.91645225,99.60171,2.29994475,434.19775,6.21848025,1.921397,1.5504145,0.6644147,0.60051085,307.2125,318.12245,1.35008,95.733155,0.00773499999999992,-1.015705225,-0.0974333403999998,1.117475,1.884983225,4.15737499999999
1,8.25,-0.011086,-0.0787893499999991,17.494495,6.95114015,5.9039505,0.4268131,4.956843,99.608685,2.43811475,426.54745,6.2003365,1.77655,1.5240605,0.64249565,0.4088159,307.0436,318.71155,1.303155,95.5133,0.00738000000000003,-1.022135,-0.10686583795,0.946422499999997,1.88686295,4.24021425
1,8.75,0.02348925,-0.626874500000002,12.4506885,0.559702375,5.76023175,0.43647425,5.00939325,100.41057,2.6228275,426.925475,6.202947,1.83517625,1.368675,0.64347435,0.388652175,312.44025,318.873725,1.33282775,95.22575,0.00312499999999995,-1.03019225,-0.1162983355,0.611674999999999,1.776143775,4.21663675
1,9.25,0.0152335,10.979146,17.366797,1.09022765,5.7858825,0.45553605,5.151817,101.12165,2.6109135,438.0136,6.202133,1.567284,1.557305,0.6445783,1.30905265,311.4315,318.94265,3.5052665,95.036,0.0198315,-1.0727785,-1.18915,2.06803,3.304763,4.13068325
1,9.75,0.0452802825,5.96275962499999,11.01470325,0.447562725,5.58040325,0.452449525,5.067859,101.140725,2.651471,439.25735,6.21828025,1.65087325,1.62579525,0.629616075,0.5959084,310.4335,318.877725,17.6113825,93.6931475,0.01985225,-1.06787225,-1.2025425,9.34924999999999,8.156935,4.35636075
1,10.25,0.0422620475,21.61622775,15.104821,0.482593125,5.1701945,0.46143525,5.0256255,101.895125,2.39566075,439.4998,6.18756025,1.765335,1.54362775,0.5902541,0.716373375,312.475275,318.855225,43.5747775,93.7994025,0.0185475,-1.0657775,-1.18617,26.3704575,15.671995,4.12629425
1,10.75,0.0173485,4.54754,14.68397125,0.600202375,5.95049875,0.44253975,5.089455,101.966,2.29321725,439.649625,6.24698,2.0777125,1.67511875,0.657361625,0.795860125,312.792625,318.6305,82.4314375,94.1866875,0.02002625,-1.0775175,-1.204182,76.3985,43.50625,4.44452075
1,11.25,0.0167,-1.53557675,12.9493095,1.0800768,6.4421045,0.457539175,5.18214475,102.0395,2.3161455,437.338025,6.3048595,1.946847,1.81691025,0.692933975,0.472597925,321.369975,319.089275,134.514275,94.1348225,0.02083725,-1.07353025,-1.223642,118.85,66.8558975,4.85741324999999
1,11.75,0.015747855,0.154024999999996,11.4455215,0.354705075,6.46707525,0.3840551,4.957532,102.0307,2.43650975,437.037225,6.28848225,1.82940625,1.73837225,0.66068415,0.585735675,322.732975,318.7925,218.579475,93.7132,0.0200175,-1.07501775,-1.244374,148.27,88.33672,5.073225
1,12.25,0.00508671549999999,-1.379659,13.25442725,0.277971375,5.82438425,0.38057685,4.9993475,102.029225,2.57003424999999,437.332725,6.233393,1.72091075,1.68211925,0.6154071,0.600451825,318.99155,318.77295,245.884275,93.38755,0.02018775,-1.075603,-1.26869,171.5275,96.955525,5.15003925
1,12.75,0.00811717749999998,12.436393,15.398658,0.2838777,6.01769225,0.40643465,5.152982,102.03805,2.66205799999999,435.89535,6.2143675,1.76623675,1.712562,0.61876145,0.793483425,315.1005,318.79975,272.377,93.242655,0.02045025,-1.0742675,-1.294682,186.57,100.522025,5.10116925
1,13.25,0.014151325,1.25982325,15.10562275,1.7824772,5.31377375,0.385927875,5.369764,102.04175,2.80640024999999,436.07455,6.2675645,1.6669745,1.6513125,0.56910765,0.4854735,312.602225,318.915225,348.19125,92.895155,0.020715,-1.07207775,-1.325596,215.313075,130.413275,5.353925
1,13.75,0.00977272999999997,0.615885974999998,14.29144775,0.5368006,5.3393015,0.364772875,5.0481865,102.03255,2.68746975,436.1543,6.2991975,1.72661075,1.548313525,0.5655509,0.5571165,310.09975,318.720975,325.496,92.816595,0.01953025,-1.0706625,-1.36101,201.246825,121.3269525,5.56196575
1,14.25,0.00503247,5.395473,4.400945,0.6581165,4.196965,0.30616075,4.85296,102.1065,2.223762,434.39625,6.0448875,1.2856575,1.16861,0.4564425,1.1811045,313.11775,317.97575,311.66575,92.582525,-0.0078025,-1.13859,-1.38520025,174.3816,111.19475,6.136
1,14.75,-0.0069775,-3.2704625,4.5413925,0.34477825,4.442975,0.31149175,5.052155,102.099,2.21217849999999,432.54575,5.6391775,1.2109525,1.155725,0.46105325,0.78433975,308.3375,318.11925,261.4085,92.58,0.030275,-1.05252,-1.396656,157.76375,96.281825,5.8259575
1,15.25,0.008985825,4.984765,4.2482525,0.66047075,4.3124775,0.303813,4.9680725,102.09475,1.909836,434.45975,5.6492625,1.2747425,1.1009105,0.461053,0.95888425,304.079,318.056,185.2075,92.33335,0.0298425,-1.0504075,-1.410486,151.374,70.318075,5.77775675
1,15.75,0.008492509,2.1904345,3.62292375,0.42325935,4.34703325,0.332105075,4.5733165,102.127925,1.4163962,435.757575,5.510611,1.2119977,1.272957475,0.51039145,0.8882612,302.311075,314.835575,124.510525,92.488565,0.0315175,-1.046359,-1.41029,119.256,46.313125,5.70209999999999
1,16.25,0.00856425,3.22050325,3.6810965,0.19741115,4.76336625,0.327774625,4.075002,102.126975,1.35638675,436.080425,5.4777985,1.286502825,1.2704233,0.516306275,1.050334,300.328075,313.45225,77.243675,91.5921925,0.03217075,-1.0519115,-1.408496,89.2975,26.939475,5.611245
1,16.75,0.0180175,13.61079075,6.08981175,0.7512539,4.39304575,0.315475375,3.56156975,102.111125,0.946479899999999,438.149875,5.4431845,1.191421075,1.1577353,0.510166425,0.783526175,300.19,312.84925,27.0040175,90.984565,0.031015,-1.05092075,-1.41033,44.9512499999999,8.08508,5.63929325
1,17.25,0.016239284,2.772372,2.669734,1.18035,3.58517,0.2570846,3.704208,102.1372,0.801218375,437.0296,5.452912,1.162397,1.023023,0.4099748,1.0101474,299.9526,313.0646,5.92789,90.48264,0.031034,-1.052422,-1.4068375,23.17175,3.013864,5.32523575
1,17.75,0.0060435,3.73546275,1.516969,0.426170775,2.595639,0.170037925,3.65506235,102.155975,0.717666474999999,436.8544,5.50385125,0.987972475,0.742638775,0.291794875,0.61336835,300.109475,312.46595,0.289875,91.105355,0.0327275,-1.05057475,-1.40555,8.32357499999999,1.076180775,5.06831825
1,18.25,0.0143744825,16.48974525,3.02123275,0.272183,2.463001,0.1584897,3.37305175,102.174725,0.572008074999999,437.333325,5.43084825,0.686274375,0.60317385,0.2392633,0.7149664,297.9535,311.034275,0.114687225,92.0150775,0.03227,-1.0507,-1.40583525,0.862049999999999,0.687375775,5.02006325
1,18.75,0.03398855525,24.622546,11.56385675,0.065345,3.54228825,0.2340317,3.48587775,102.184125,0.509451749999999,438.22655,5.43607225,1.112872575,1.1513011,0.355127725,1.027393875,297.287225,312.125025,0.128325775,92.82055,0.03178,-1.0517525,-1.405387,0.2802,0.993778525,5.0405925
1,19.25,0.0075735,0.15194365,1.939785925,1.7607285,2.6065375,0.21712315,3.30091525,102.2148,0.39755545,438.946975,5.48300775,0.8923794,0.95154895,0.29346825,0.940424325,296.967025,312.921,0.116445275,93.4458275,0.031843275,-1.05624225,-1.40179275,0.469400000074998,0.5944775,5.118
1,19.75,0.022011755,10.673508,1.95778775,0.428075875,2.1682855,0.18253085,2.89778925,102.224525,0.412190025,439.732175,5.46447575,0.79050005,0.7954291,0.239193,0.764581625,297.8007,312.244025,0.129535,93.50895,0.0305125,-1.05540725,-1.4011825,0.342162499999999,0.467089225,4.8542475
1,20.25,0.01111768,13.62166075,5.4676695,0.3872481,1.8499225,0.171342625,3.037558,102.22015,0.40558825,440.96935,5.48011775,0.9292941,0.938098425,0.255339925,0.687205675,298.793775,312.7478,0.118160275,93.71655,0.031556725,-1.05561725,-1.40078725,0.546874999999999,0.418697,4.672585
1,20.75,0.0165435,5.81614665,1.244684075,0.172553525,1.85245275,0.178475875,2.82936925,102.223975,0.3751336207,441.3537,5.40216775,1.19287375,0.72609595,0.2378158,0.763578375,300.09475,312.0125,0.1491395,92.4078275,0.031516725,-1.0571175,-1.40155,0.444699999999998,0.67809645,4.48830575
1,21.25,0.02634159,2.67738525,26.940881,1.45837525,8.0214375,0.58914815,4.74953975,101.638475,0.369230601475,435.5609,6.0673625,1.90609525,1.81545,0.84928615,1.375441,290.459775,317.446975,0.148539275,90.51395,-0.158845225,-0.721891775,-0.0864467750000005,0.618249999999998,1.846283,4.70596
1,21.75,0.021798266,10.7294944,29.93402,1.1222674,8.442278,0.6554461,5.201671,101.6231,0.358289630274999,434.1606,6.042668,1.939944,1.812194,0.8994422,1.0948538,291.7891,317.4508,0.1301401,89.914,-0.1595632,-0.726887,-0.0730499000000003,0.599029999924997,2.322959,4.78022499999999
1,22.25,0.0179994,7.13936699999999,25.844356,1.000453,7.974129,0.5728626,4.930067,101.6028,0.365802253374999,434.8004,6.01153,1.808211,1.693471,0.8229246,1.148136,291.2751,317.3731,0.140233,89.885,-0.1615301,-0.7263831,-0.0753801000000003,0.354910000075,2.22638,4.64672499999999
1,22.75,0.02950735,15.239275,27.69878,1.39507325,7.216985,0.57260775,5.0598825,101.622,0.307300347175,435.4715,5.995905,1.7120675,1.6016225,0.7781905,1.17937,292.582,317.35775,0.116667,88.8183,-0.15660825,-0.723825,-0.0753801000000003,0.293394166924998,1.877715,4.62434999999999
1,23.25,0.000508255,0.49155475,38.29955,1.7320025,7.0142425,0.52958875,5.308565,101.62125,0.3158976942,435.105,5.937205,1.6861925,1.545205,0.7631805,1.370835,293.51525,317.3955,0.129967,88.257475,-0.15723325,-0.72470825,-0.0753801000000003,0.118996666925,2.182005,4.49682499999999
1,23.75,0.00937704000000002,0.0997352000000002,61.99354,0.1967562,7.239942,0.5517394,5.899376,101.6454,0.2958324973,434.6256,5.937006,1.66486,1.58522,0.77774,0.6197156,294.2376,317.633,0.161093,88.29136,-0.1518666,-0.721987,-0.0753801000000003,0.7573675,1.5494334,3.88225
2,0.25,0.00504515,0.3406546,54.84064,0.258874,7.20231,0.5490614,5.891322,101.6178,2.649002,434.8436,5.84659,1.76274,1.648398,0.7686256,0.5705568,297.033,317.7042,0.1214,88.36664,-0.1504802,-0.722767,-0.0253800399999997,0.239630575,0.8488736,6.06338824999999
2,0.75,0.00303204800000001,0.9944934,55.45072,0.2175634,7.265914,0.5271718,5.92044,101.5962,2.41966375,435.9274,5.8707,1.751004,1.626684,0.7809854,0.5078846,294.2318,317.651,0.115733,88.26064,-0.1508598,-0.7222598,-0.0275866399999997,0.376974999999998,0.620047,5.71664249999999
2,1.25,0.012962572,1.219866,53.74492,0.844272000000001,6.326682,0.4978068,6.066386,101.552,2.10690325,436.4042,5.931906,1.682342,1.600186,0.7336368,0.7446242,294.8618,317.6046,0.1153598,88.8613,-0.1513002,-0.7218264,-0.0277199599999997,0.677674999999999,0.635173,5.57601324999999
2,1.75,-0.004464,0.8910298,46.9401,1.3923174,5.652236,0.4688178,5.906378,101.5334,2.11240725,435.2526,5.96418,1.7027,1.569482,0.6812506,0.9023966,294.737,317.5614,0.1159598,89.25936,-0.151733,-0.72088,-0.0261867599999997,0.6486,1.6159294,5.14251749999999
2,2.25,0.00699600000000001,0.7019738,43.230938,0.9757982,5.361414,0.4480022,5.751588,101.548,2.48826399999999,434.6608,5.955316,1.52866,1.523534,0.634971,0.7172082,293.7436,317.3376,0.120307,90.44066,-0.150747,-0.7215064,-0.0242533599999997,0.747024999999999,1.2534,4.79149574999999
2,2.75,0.01235,0.385422,44.95102,1.732986,5.500974,0.4316942,5.497428,101.5632,2.49807499999999,434.832,5.905878,1.521272,1.656004,0.6353456,0.5953602,298.9106,317.0476,0.1195864,90.54136,-0.15052,-0.7208802,-0.0226133599999997,0.852724999999999,0.944409400000001,4.7913225
2,3.25,0.01644,0.6907812,37.73386,2.2249886,5.388454,0.444612,5.279896,101.5472,2.363135,435.2584,5.79284,1.657206,1.568632,0.618615,1.1413926,297.0956,316.8776,0.1330002,91.35798,-0.1499536,-0.7207736,-0.0229933599999997,0.712525,0.9313736,4.92605
2,3.75,0.006770392,9.15379600000001,46.94942,1.784814,5.296038,0.434941,5.508372,101.5268,2.26573125,436.8996,5.702134,1.580896,1.622386,0.6464524,0.7401836,298.4542,316.733,0.1296134,93.79136,-0.1511734,-0.7210336,-0.0219733599999997,0.600674999999999,0.75566,5.20369999999999
2,4.25,0.0074646624,8.61977930500001,46.321579,1.780841565,5.4044011,0.44117746,5.5264741,101.501145,1.94669389999998,436.810615,5.620887,1.5973422,1.62086025,0.65333462,0.76125055,298.862135,316.67881,5.72472156,93.6372395,-0.148537915,-0.720033595,-0.0314058575499997,0.680125,3.1441395,5.33899999999999
2,4.75,0.0081589328,8.08576261000001,45.693738,1.77686913,5.5127642,0.44741392,5.5445762,101.47549,2.05907712499998,436.72163,5.53964,1.6137884,1.6193345,0.66021684,0.7823175,299.27007,316.62462,11.31982972,93.483119,-0.14590243,-0.71903359,-0.0408383550999997,0.605975,5.532619,5.19084999999999
2,5.25,0.0088532032,7.55174591500001,45.065897,1.772896695,5.6211273,0.45365038,5.5626783,101.449835,2.31431899999998,436.632645,5.458393,1.6302346,1.61780875,0.66709906,0.80338445,299.678005,316.57043,16.91493788,93.3289985,-0.143266945,-0.718033585,-0.0502708526499997,0.518449999999999,7.9210985,4.72257825
2,5.75,0.0095474736,7.01772922,44.438056,1.76892426,5.7294904,0.45988684,5.5807804,101.42418,2.60231649999998,436.54366,5.377146,1.6466808,1.616283,0.67398128,0.8244514,300.08594,316.51624,22.51004604,93.174878,-0.14063146,-0.71703358,-0.0597033501999998,0.350349999999999,10.309578,4.77803175
2,6.25,0.010241744,6.483712525,43.810215,1.764951825,5.8378535,0.4661233,5.5988825,101.398525,2.98389124999997,436.454675,5.295899,1.663127,1.61475725,0.6808635,0.84551835,300.493875,316.46205,28.1051542,93.0207575,-0.137995975,-0.716033575,-0.0691358477499998,0.630324999999998,12.6980575,5.0645
2,6.75,0.0109360144,5.94969583,43.182374,1.76097939,5.9462166,0.47235976,5.6169846,101.37287,2.71543049999998,436.36569,5.214652,1.6795732,1.6132315,0.68774572,0.8665853,300.90181,316.40786,33.70026236,92.866637,-0.13536049,-0.71503357,-0.0785683452999998,0.822899999999998,15.086537,4.99714325
2,7.25,0.0116302848,5.415679135,42.554533,1.757006955,6.0545797,0.47859622,5.6350867,101.347215,2.33279567499998,436.276705,5.133405,1.6960194,1.61170575,0.69462794,0.88765225,301.309745,316.35367,39.29537052,92.7125165,-0.132725005,-0.714033565,-0.0880008428499998,0.692249999999999,17.4750165,5.01140325
2,7.75,0.0123245552,4.88166244,41.926692,1.75303452,6.1629428,0.48483268,5.6531888,101.32156,2.92053222499997,436.18772,5.052158,1.7124656,1.61018,0.70151016,0.9087192,301.71768,316.29948,44.89047868,92.558396,-0.13008952,-0.71303356,-0.0974333403999998,0.66675,19.863496,5.01454425
2,8.25,0.0130188256,4.347645745,41.298851,1.749062085,6.2713059,0.49106914,5.6712909,101.295905,2.91214314999997,436.098735,4.970911,1.7289118,1.60865425,0.70839238,0.92978615,302.125615,316.24529,50.48558684,92.4042755,-0.127454035,-0.712033555,-0.10686583795,7.86984999999998,22.2519755,5.09472175
2,8.75,0.013713096,3.81362905,40.67101,1.74508965,6.379669,0.4973056,5.689393,101.27025,3.46789249999999,436.00975,4.889664,1.745358,1.6071285,0.7152746,0.9508531,302.53355,316.1911,56.080695,92.250155,-0.12481855,-0.71103355,-0.1162983355,37.05525,24.640455,5.2432
2,9.25,0.006149526,4.342008,33.97558,0.97219825,5.117296,0.4067532,5.752205,101.2617,3.35364149999999,435.6374,4.9805175,1.6467675,1.474287,0.58705405,0.9182105,295.84645,316.2925,121.26405,92.27901,-0.124498,-0.71111655,-0.111994905,122.4925,47.86449,5.68617499999999
2,9.75,0.0088918705,4.047528,44.72662,0.93388395,4.466531,0.4002697,6.2284405,101.26115,3.48861599999999,434.97905,4.936808,1.4902915,1.537808,0.57560415,0.5769054,305.344,316.3645,200.547,92.3485,-0.1246101,-0.7067799,-0.108854905,202.7225,70.702145,6.39185924999999
2,10.25,0.0066848625,4.72993125,59.53615,1.7770175,4.87433875,0.364779125,6.58211125,101.24,3.99427399999999,434.89775,4.87808125,1.66837125,1.565425,0.610903875,0.499997375,306.360125,317.082375,361.10325,91.02375,-0.12605425,-0.655824875,-0.070512625,250.09,131.90325,6.74687499999999
2,10.75,0.00102458125,6.17838375,68.637675,1.64347125,4.8510075,0.357017625,6.79317375,101.242375,4.21258399999999,435.241375,5.01765375,1.8122625,1.8481625,0.61803175,0.5690905,307.268,317.372625,556.590625,91.45295,-0.125512375,-0.6571455,-0.070149875,319.010175,217.14425,5.8805875
2,11.25,0.00731411875,3.73510375,48.0621,1.74676375,5.99952625,0.47267625,7.11891125,101.233,4.093769,435.286875,5.2045875,1.85719875,1.75944125,0.700049625,0.475022875,308.2455,317.335125,535.738,91.5554375,-0.12488325,-0.655804375,-0.0682209375,329.5175,208.04075,5.83935575
2,11.75,0.0213753125,7.235585,68.0858875,1.45981125,6.5702825,0.486935375,7.46115375,101.2205,4.17825075,434.92975,5.4294675,1.76069625,1.77823,0.73112225,0.525744125,313.20625,317.619375,571.163875,91.5233125,-0.124683,-0.65364575,-0.0642083125,329.5325,225.46575,5.73934175
2,12.25,0.015325005,6.57301125,72.8195125,2.0360075,7.05390625,0.547388625,7.6666225,101.19375,4.35191875,434.91675,5.65162125,1.88231875,1.91833,0.778771875,0.5750015,316.261875,317.63425,594.840125,91.4712375,-0.124079375,-0.6528,-0.0646125,364.22,233.302375,5.787375
2,12.75,0.00997192625,3.818675,63.91965,2.1419725,6.64719875,0.44128725,8.02423,101.193125,4.6827185,433.813125,5.74051,1.96718375,1.763535,0.737022625,0.531208125,312.876875,317.808,669.97175,91.317075,-0.1240955,-0.652233125,-0.0610456875,381.267425,268.065625,6.0162125
2,13.25,0.00813765,4.022985,74.45135,3.20995125,6.6198575,0.4709535,8.33619625,101.1715,4.88974199999999,433.077125,5.80261875,1.80682625,1.821985,0.706506625,0.467837125,312.375,318.35925,647.263125,91.4129375,-0.123320625,-0.652204375,-0.058825,412.1925,262.608125,6.31003175
2,13.75,0.010649,4.15604875,76.224375,3.61647625,6.3673675,0.504256875,8.58158,101.13125,4.83766374999999,432.7275,5.73776125,1.79125125,1.687265,0.69008225,0.489093125,310.67425,318.288625,655.638125,91.179175,-0.1234545,-0.650166875,-0.056725125,385.57275,266.3655,6.42351824999999
2,14.25,0.0036499375,5.88767375,48.2349,3.71813,5.7622575,0.4423285,8.4611,101.093875,4.91743925,432.890375,5.8736275,1.73268875,1.638155,0.630909125,0.544011625,311.25175,318.409375,622.71675,91.1662375,-0.123012625,-0.650599875,-0.0537043125,374.785,221.88375,6.48379575
2,14.75,-0.00823125,3.32602875,41.0938375,2.60031125,5.966415,0.421938125,8.33939625,101.0675,4.97683499999999,433.272,5.89650875,1.616525,1.56000625,0.6418895,0.472574875,311.883625,318.29675,540.00125,88.8212375,-0.123250125,-0.6482705,-0.0532166875,364.5625,217.236875,6.47919325
2,15.25,0.00912606000000001,0.163804,30.208555,2.7642915,5.1064785,0.39819525,8.415946,100.937845,5.02902574999999,433.4929,5.6370705,1.5286595,1.419191,0.58397005,0.5422942,305.383,318.088,481.26105,84.121845,-0.122662,-0.64780655,-0.0448433549999999,353.4375,189.91805,6.33401174999999
2,15.75,0.0129003125,2.88142625,55.694975,2.335805,5.51590125,0.40341625,8.0934575,101.060875,4.99264574999999,433.205625,6.00816125,1.57481125,1.503365,0.633207125,0.509562125,309.90325,318.0845,416.48825,89.5400125,-0.12452925,-0.647762625,-0.0503834375,324.1475,206.37675,6.32925324999999
2,16.25,0.00622011,-0.86557125,46.545875,1.2193375,6.24303625,0.49148575,7.5672275,101.02725,4.68565824999999,433.023,6.089975,1.75746875,1.6482725,0.72456625,0.48779175,310.782,317.804875,337.61875,89.4024875,-0.12477925,-0.6483455,-0.0471918125,291.1425,166.636875,6.20148249999999
2,16.75,-0.00371125,-0.95273375,56.5058,1.47905375,6.64598625,0.515091125,7.36812,100.992875,4.52426624999999,433.034125,6.0301875,2.1059075,1.95715625,0.80087525,0.509693375,310.43075,317.666875,249.52125,88.269575,-0.1277875,-0.64819575,-0.0450334375,203.9575,114.694875,6.04654674999999
2,17.25,-0.00402875,-2.02351625,57.9022875,1.8984925,7.4609125,0.5723665,6.97007375,100.983,4.02664675,433.4475,6.02804375,2.0978125,2.09180875,0.8608545,0.7517965,309.952,317.628125,157.04325,89.0216875,-0.12949575,-0.6462125,-0.0431668125,194.102499999999,70.8532625,5.68253175
2,17.75,0.0111828425,2.71181085,45.909725,2.096816,7.1492695,0.55208405,6.758318,100.95875,3.87399324999999,433.26025,6.138973,2.0681535,2.0235195,0.83104855,0.89292735,304.849,317.56155,68.305245,88.4433,-0.132908,-0.699467,-0.0795483549999998,143.214999999999,31.655495,5.79104425
2,18.25,0.005022682,6.9671105,40.566375,1.4616995,7.723502,0.6379712,6.1245635,101.74995,3.92318699999999,440.11355,6.1496665,2.1326655,1.993441,0.8788927,1.15279375,300.79995,317.6495,22.705635,90.998355,-0.137297,-0.69880345,-0.0791665499999999,78.7569999999996,11.763825,5.57349575
2,18.75,0.0161874195,11.657952,34.69031,1.24169065,7.2756395,0.60562505,5.7611155,101.68825,3.80449149999999,439.5735,6.1720195,2.1497735,1.8849965,0.8301154,1.00981495,296.79855,317.6825,2.927994,91.303345,-0.13931,-0.69809655,-0.0769468049999999,42.0237499999997,1.77636845,5.44465
2,19.25,0.017258,1.9890915,29.51518,1.860552,6.8894525,0.51233805,5.8483495,101.6926,3.64644399999999,438.7161,6.223791,1.8977215,1.7903965,0.77634145,1.1252885,292.4955,317.5245,0.138565,91.1565,-0.14253655,-0.6978399,-0.0765049049999999,4.709825,0.9746555,5.33486575
2,19.75,0.0040052795,3.332886,34.960325,1.0736562,6.898239,0.5481967,5.7645645,101.66325,3.62319399999999,437.5925,6.1937755,1.7583825,1.585455,0.7473925,1.1061043,297.4015,317.4355,0.11520855,91.08901,-0.14603345,-0.698243,-0.0753516449999999,0.0953674999999995,1.165315,5.35596675
2,20.25,0.0590364474999999,3.15260225,32.937195,2.65686835,7.0422225,0.522578875,6.13851925,101.664875,3.55590124999999,438.153925,6.1859085,1.654126,1.57284075,0.757925475,1.37546975,301.5317,317.242475,0.119315225,90.7844775,-0.149614275,-0.724742275,-0.0888767975000005,0.185174999999999,1.553292,5.32474075
