DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,G_1,G_2,TS_1,TS_2
3,0.75,-0.2842984,-80.43384,-35.60524,-29.16086,0.3653314,0.05188,-9.732242,405.3656,1.14308,0.1390728,0.1323848,0.03366,0.04024,-5.01309015,-0.1654623215,207.165705,267.0812225,-11.533,35.648475,-29.87425,-32.79875,-0.089525,-0.22185
3,1.25,-0.297583125,-61.5222375,-10.96588,-7.721055,0.45867625,0.0518625,-9.9749275,405.72725,1.1643105,0.124147125,0.133876875,0.0320125,0.0353875,-4.802867675,-0.17870853,206.9814575,262.8435275,-11.79225,37.6494,-28.85025,-31.59475,-0.114,-0.2922
3,1.75,-0.253905,-62.64392,-9.268736,-9.983608,0.5334598,0.0466,-10.164788,406.0842,1.195472,0.1328146,0.1080014,0.03332,0.03308,-4.7171508,-0.2039977275,204.80981,260.6865675,-12.06725,40.792475,-28.07525,-30.98175,-0.151825,-0.347875
3,2.25,-0.2895236,-62.2589,-21.61008,-4.933568,0.45502,0.04208,-10.330212,405.762,1.235346,0.1366002,0.1674442,0.03602,0.03312,-4.541472175,-0.15124217225,205.1235025,259.9549575,-12.26,40.494425,-27.2055,-30.30325,-0.0981,-0.2937
3,2.75,-0.3452956,-68.0911,-22.329825,-41.65374,0.284858,0.05548,-10.43346,406.605,1.242473,0.162447,0.1588274,0.03152,0.04675,-4.485515275,-0.1951679525,204.5849175,261.1093975,-12.41225,44.018,-26.48925,-29.7045,-0.026625,-0.23705
3,3.25,-0.3582694,-60.5702,-15.046179,-15.517404,0.458332,0.04278,-10.47794375,403.888,1.29859375,0.1734202,0.1343282,0.02278,0.03505,-4.657577,-0.2045601025,205.8005775,260.6493525,-12.545,44.9544,-25.859,-29.09375,-0.093875,-0.2948
3,3.75,-0.335723,-81.29582,-11.60019275,-14.60172,0.3695342,0.05178,-10.484644,403.3616,1.33408325,0.135048,0.1428548,0.03216,0.0276,-4.877119625,-0.03525618125,205.256185,261.940025,-12.62275,45.34645,-25.33375,-28.595,-0.150625,-0.37195
3,4.25,-0.3472722,-50.06334,-15.113821,-3.411152,0.3334226,0.04716,-10.344312,402.385,1.39656,0.1326422,0.1739304,0.03094,0.0325,-4.604592375,-0.11650601225,204.7938525,261.49717,-12.60775,44.469675,-24.83675,-28.2115,-0.27835,-0.456825
3,4.75,-0.3029586,-54.90386,-22.297425,-4.193576,0.428379,0.05142,-10.70018,403.6928,1.385508,0.1019804,0.1808762,0.02966,0.02148,-4.809923,-0.1405972925,205.788435,263.2521825,-12.47575,44.795325,-24.2725,-27.8015,-0.24595,-0.455925
3,5.25,-0.2379686,-49.40294,-70.067825,-4.538832,0.5464916,0.04472,-10.049348,405.8068,1.20679,0.1763582,0.1726518,0.03772,0.02864,-4.795805275,-0.172052365,204.61268,264.0794525,-12.27,44.672925,-23.7735,-27.33525,-0.224025,-0.41165
3,5.75,-0.2068956,-60.00084,-36.81416,-10.3644625,0.3451874,0.0412,-9.928652,393.5732,1.438797,0.1227382,0.165343,0.03534,0.02934,-4.95984275,-0.011446206875,199.6672725,265.9086325,-12.145,45.181725,-23.71775,-26.9575,-0.304175,-0.481925
3,6.25,-0.1947026,-56.06492,-72.42631,-17.6046375,0.2105176,0.04682,-9.951552,402.22125,1.452232,0.1355104,0.1701068,0.03458,0.026055,-4.963094975,-0.027754860475,200.256475,268.5059525,-12.00075,46.451725,-24.13275,-27.16375,-0.378225,-0.56735
3,6.75,-0.1920392,-59.63074,-5.632385,-16.59661,0.455626,0.04492,-9.94597,405.989625,1.48801,0.1112684,0.1512186,0.03412,0.0227275,-4.941501125,-0.072823268,200.270775,264.014005,-12.026,46.08115,-23.47775,-26.76,-0.377875,-0.578725
3,7.25,-0.1997456,-69.08382,-4.05186275,-16.4253875,0.3883032,0.05952,-10.20400125,403.276625,1.435471,0.2287824,0.1645318,0.04308,0.049665,-3.9235849,0.00131910675,194.9475025,260.7209425,-11.992,47.08415,-22.44,-26.0115,-0.4063,-0.565775
3,7.75,-0.268873125,-48.27875,-15.32995,-5.36715775,0.348238375,0.0505875,-10.36958,406.5167,1.187012,0.165894375,0.209323125,0.0690125,0.0361,0.69640459,0.3170320325,200.8115625,259.83798,-12.25875,48.339,-23.696,-25.9935,-0.386275,-0.6545
3,8.25,-0.303278625,-35.1692375,-9.7763585,-30.35729,0.783859875,0.0780625,-10.5658625,406.56585,1.2952115,0.2865905,0.25083275,0.1139885,0.056,4.9402858,1.28157085,202.286255,263.0857375,-12.4165,45.5687,-24.69475,-25.48075,-0.506525,-0.7298
3,8.75,-0.387498375,-38.5487,-23.186795,-5.240666,0.819073375,0.0626875,-10.586475,406.4501,1.155168,0.27351025,0.292401375,0.1254155,0.06533,9.529586825,1.9742563,196.46755,261.89174,-12.38825,43.768875,-23.58175,-24.826,-0.531575,-0.774625
3,9.25,-0.341070125,-35.4065125,4.95280725,-3.71928975,0.813633,0.10755275,-10.52485125,406.5604,1.18116625,0.35204025,0.34600825,0.150906875,0.068705,18.263334,3.4177638,201.3964475,267.007125,-12.16025,41.1036,-21.342,-23.1705,-0.659775,-0.827
3,9.75,-0.435054625,-20.4122125,1.965137075,-7.5522305,0.868808125,0.0847625,-10.05944,407.081,1.23196925,0.38412475,0.336948,0.13981825,0.078625,27.022241,4.651558675,201.4690925,272.798375,-11.79525,38.984875,-18.53975,-22.06075,-0.8719,-0.953575
3,10.25,-0.41795,-23.2832625,9.0598675,-2.691406,0.772341875,0.114101375,-9.43373,407.52555,1.294831,0.44602375,0.45964425,0.174408125,0.12931365,46.72132975,6.643348975,215.6024775,277.1391775,-11.41075,36.320225,-17.874,-20.51625,-0.85165,-0.849575
3,10.75,-0.40954875,-14.16726375,9.97414375,-3.2536125,0.879378125,0.15301325,-9.04771375,407.27475,1.3208625,0.441151125,0.51309375,0.1833875,0.114234375,103.0318965,13.8821765,218.718195,280.3647,-10.95875,33.77985,-17.20375,-19.84925,-0.789275,-0.971925
3,11.25,-0.4377505,-20.413225,12.788925,-5.7540325,1.009459375,0.1491005,-8.77245125,407.496375,1.37178,0.542486875,0.544403625,0.210888875,0.1448297,97.37276125,12.87183575,222.1764275,280.54217,-10.651,31.65885,-16.06375,-18.74075,-0.695825,-0.85655
3,11.75,-0.508748,-16.8642,19.142675,-5.3583725,0.876673625,0.21351725,-8.65266625,394.2515,1.5137975,0.6688955,0.632255,0.23619525,0.147059675,79.88768525,10.710580375,218.2961975,284.1050875,-10.23825,29.4805,-11.5455,-16.19125,-0.594525,-0.774975
3,12.25,-0.47645525,-13.08379,16.7934625,-4.44854,0.98925125,0.17782975,-8.266945,404.02475,1.3722275,0.58339725,0.61360175,0.23961575,0.126920125,71.289565,11.539750625,225.7802125,284.15547,-10.0465,27.7205,-8.65175,-12.999,-0.5635,-0.74865
3,12.75,-0.6223434,-18.95012,17.4263,-4.910918,1.422726,0.1860238,-8.581106,405.871,1.414746,0.7381938,0.7369526,0.2560214,0.1148934,97.855937,13.0162575,224.451635,285.9010425,-9.43275,25.9915,-8.071,-8.67085,-0.645575,-0.79095
3,13.25,-0.646711225,-7.58790125,17.8253675,-4.81384525,1.16430875,0.207693625,-8.10172275,403.8035,1.29240575,0.665513375,0.6247758,0.273179925,0.118627475,94.0101365,14.62112875,230.0245625,283.923025,-9.86125,24.262,-7.595625,-8.2111,-0.391825,-0.598775
3,13.75,-0.4927142,-17.97236,19.20732,-4.9623,1.373528,0.1995086,-7.814236,403.3768,1.249558,0.6915298,0.6490672,0.274329,0.118788125,92.33557325,13.408685,233.3715,285.320865,-9.303,23.264,-5.853775,-7.37515,-0.352225,-0.52755
3,14.25,-0.477377625,-9.99575625,16.2747,-4.09539375,0.987325,0.209119125,-7.898265,403.87225,1.25817125,0.693962,0.68447225,0.257957125,0.1178025,99.7857675,14.8042565,235.606335,288.522805,-8.9445,22.3475,-3.7092,-5.9957,-0.40885,-0.569575
3,14.75,-0.532158,-24.9682875,13.1896,-4.34932875,1.0186025,0.15697475,-7.9872975,403.981125,1.29606875,0.679717875,0.576991125,0.228291,0.106383125,88.111814,14.3253075,238.970585,286.5470875,-9.048,21.553,-3.47965,-4.14765,-0.244525,-0.393125
3,15.25,-0.4114305,-21.4112375,12.12165625,-4.65986875,1.26529875,0.14338275,-7.9425825,402.885125,1.413235,0.640749875,0.540356125,0.196806625,0.095,60.48939125,10.375327125,240.078885,283.11565,-9.2695,21.5335,-3.407325,-3.7968,-0.218475,-0.3556
3,15.75,-0.3501845,-20.5703,11.88605,-3.74500875,0.825358125,0.07785,-7.8139575,402.93425,1.44675625,0.450717375,0.4616875,0.172080625,0.08358,49.70498725,7.932701325,237.78085,282.3228475,-9.22675,20.9195,-4.077575,-3.64205,-0.240525,-0.345825
3,16.25,-0.4023914,-28.95986,5.060066,-14.644604,0.8977484,0.1519242,-7.612252,403.3602,1.3992,0.5544102,0.5201264,0.212038,0.06484,48.30867025,6.4243909,229.0686875,281.3225875,-9.1395,21.53025,-4.45905,-4.59025,-0.255875,-0.36175
3,16.75,-0.3669636,-33.67414,6.147112,-2.20477,0.80199,0.1544314,-7.368788,405.9244,1.24703,0.5213384,0.4647714,0.1863996,0.054525,39.61741825,4.6286191,231.478555,281.1769625,-8.99175,21.19575,-5.72475,-4.641775,-0.28565,-0.342575
3,17.25,-0.3805108,-62.36214,0.329415,-2.08016,1.39121,0.143544,-7.080874,406.2254,1.179504,0.5382464,0.4371506,0.1706628,0.04345,22.7857695,3.8996543,218.8830175,278.951325,-8.83075,21.46625,-10.837,-8.180125,-0.220975,-0.2665
3,17.75,-0.391144,-51.7395,-0.2127372,-5.698444,0.804956,0.117974,-7.2230175,406.2018,1.191098,0.4156946,0.3851738,0.1304256,0.03826,16.93164175,3.415084525,214.7724,279.1173325,-8.47375,22.21975,-14.80425,-10.59725,-0.296475,-0.1927
3,18.25,-0.3620604,-69.44282,-5.57531,-7.47198,0.3383926,0.07912,-7.252566,406.305,1.171762,0.3577132,0.217689,0.08412,0.0444,10.3646614,2.636637525,212.6428375,274.7151775,-8.6985,24.16325,-15.953,-12.53375,-0.0463,-0.08135
3,18.75,-0.2314812,-36.82644,-3.846702,-1.992808,0.6339658,0.05428,-7.698688,405.8914,1.315422,0.2242476,0.1978516,0.04222,0.05036,0.972495725,0.99216332,208.65362,271.75473,-8.91525,26.522,-18.09,-14.36025,0.090025,-0.040775
3,19.25,-0.3401326,-58.2854125,-6.544534,-6.30175,0.5763002,0.03524,-8.24844375,405.9254,1.375068,0.1469654,0.1098192,0.02852,0.0301875,-1.336334475,0.16065011675,196.3836975,267.4289025,-9.393,29.0935,-20.47025,-18.86375,0.18395,-0.06675
3,19.75,-0.200859375,-50.5398625,-11.92986625,-1.220425875,0.550302375,0.0403125,-8.43884875,405.794875,1.33407875,0.131323125,0.142038125,0.02805,0.0378125,-4.5617349,-0.2027150925,202.8882475,263.3551975,-9.92275,31.196675,-22.6495,-23.0755,0.16095,-0.094575
3,20.25,-0.3186422,-55.62292,-33.52778,-4.666984,0.6538228,0.04496,-8.7474,403.8138,1.251048,0.1748566,0.1292826,0.03386,0.037545,-5.0387964,-0.15988036975,201.0265925,270.62486,-10.133,31.937025,-24.82875,-27.047,0.083975,-0.169075
3,20.75,-0.3772724,-56.79614,-9.896202,-1.907412,0.3694006,0.05194,-8.947642,405.0238,1.306662,0.1620186,0.158695,0.04396,0.03706,-4.74823585,-0.1603457375,195.5118175,269.228565,-10.60225,33.682975,-25.7525,-29.244,0.00257500000000001,-0.22365
3,21.25,-0.4106922,-55.14458,-9.387144,-4.49266,0.4984854,0.04124,-9.109802,406.2526,1.26582,0.1979408,0.115462,0.04006,0.03098,-4.571836725,-0.085801883,200.48223,269.40716,-10.9385,35.500925,-26.59975,-30.5365,-0.048325,-0.222875
3,21.75,-0.2859378,-69.80366,-8.64393125,-3.747126,0.5756118,0.03512,-9.19088,405.2632,1.2770475,0.136801,0.0986632,0.03042,0.05125,-4.454265575,-0.08869332425,196.938415,268.02723,-11.14875,35.83045,-27.411,-31.1605,-0.1056,-0.2256
3,22.25,-0.2230426,-64.92156,-7.56414,-3.268838,0.2247244,0.02614,-9.251394,405.2736,1.288415,0.1139436,0.0980544,0.03228,0.04008,-4.501842175,0.002605965425,198.47358,267.086135,-11.23025,36.0075,-28.8,-31.36375,-0.092625,-0.240725
3,22.75,-0.28871975,-68.9935625,-10.317495,-2.11739625,0.52364925,0.0390375,-9.41978875,404.75225,1.28112,0.16981275,0.156514875,0.0307625,0.03582,-4.403697925,-0.1402088155,200.8206025,268.8314375,-11.22225,36.7414,-29.985,-32.0935,-0.081,-0.234125
3,23.25,-0.3004708,-66.502,-27.13784,-3.723258,0.4063966,0.0435,-9.49204,404.7292,1.16498,0.1604084,0.147068,0.03718,0.035635,-4.6126737,-0.44690108,196.498695,267.9440875,-11.34675,36.59955,-30.63775,-32.49075,-0.00884999999999999,-0.205425
3,23.75,-0.2625858,-75.44542,-21.62158,-5.438292,0.4163674,0.04066,-9.394044,404.9378,1.175562,0.1079988,0.1445022,0.03682,0.03726,-5.1260608,-0.360583325,201.0883525,266.645535,-11.5025,35.076075,-31.37875,-32.73,-0.05565,-0.231225
4,0.25,-0.2699354,-56.89188,-7.5073815,-6.979302,0.4254618,0.03683,0.225248,404.245875,3.0036665,0.1538067,0.143544,0.02466,0.023575,-5.210177625,0.1615240375,215.9743675,299.6732375,-3.09625,38.35675,-44.58125,-47.583,2.831125,2.66425
4,0.75,-0.2850282,-37.97662,-12.1647225,-9.26543625,0.6083432,0.04222,0.0476385000000003,405.4205,3.0134085,0.1851789,0.1482214,0.02465,0.02062,-5.621623625,0.191314475,215.7035025,298.9402425,-3.26875,39.475625,-44.77375,-46.4365,2.713625,2.548625
4,1.25,-0.276928,-44.50526,-5.9604635,-6.097298,0.3682514,0.04425,-0.4570683,401.972625,3.039324,0.1603401,0.1292097,0.02781,0.03498,-5.350755375,0.1557711875,215.4490975,297.93964,-3.48,41.922375,-43.46625,-43.74625,2.58375,2.405125
4,1.75,-0.3285534,-44.35424,-11.907208,-5.410465,0.3716677,0.03718,-0.8732174,401.56325,3.079688,0.1086482,0.1326626,0.02188,0.03313,-4.618625875,0.00234819375,215.3708,296.8582575,-3.815,44.69875,-41.42625,-44.2865,2.457375,2.269875
4,2.25,-0.3951438,-45.82556,-8.482678,-2.77415625,0.4193105,0.02891,-1.292704,402.298125,3.089278,0.100139,0.1316365,0.01775,0.03336,-4.66205175,-0.2424030875,216.066365,296.1280275,-4.10875,44.22325,-41.72375,-44.45525,2.35525,2.15625
4,2.75,-0.2338689,-46.40647,-1.836187,-4.353885,0.4024458,0.04221,-1.26784,401.227375,3.10712375,0.1517389,0.1028302,0.02237,0.04034,-4.7700365,-0.227231075,215.7913775,295.3631325,-4.38875,46.998625,-42.50125,-45.20775,2.231375,2.03175
4,3.25,-0.2685568,-48.35185,-9.3852815,-8.25576675,0.3804395,0.03637,-1.595242,402.54075,3.1564215,0.0994,0.1236627,0.02471,0.03645,-4.9824595,-0.2313701375,216.376385,294.9171975,-4.39875,49.533625,-43.69625,-46.51675,2.125375,1.923375
4,3.75,-0.2462501,-46.25953,-9.8205975,-12.35628,0.4608037,0.0303,-1.417037,402.1696,3.20875,0.1405266,0.1243698,0.02298,0.03044,-4.845568,-0.0791447375,216.36163,294.0023075,-4.83625,50.0875,-44.14,-47.248,2.046375,1.8435
4,4.25,-0.3520238,-57.9916,-4.313066,-3.842588,0.4730729,0.031,-1.639887,402.0066,3.214336,0.1263248,0.1144604,0.0256,0.02828,-4.61444525,-0.1414593,216.125795,294.31194,-4.715,52.455,-44.4775,-47.6215,1.946,1.768625
4,4.75,-0.325095,-38.11359,-15.675475,-8.745272,0.5385108,0.03887,-1.437274,401.187,2.8192885,0.1341381,0.1311638,0.02579,0.0274525,-4.5676415,-0.1184691875,220.1104925,297.3091475,-4.80875,48.731125,-45.63125,-48.607,1.890125,1.70975
4,5.25,-0.366457475,-39.30889,-13.9638135,-3.8575635,0.219064225,0.040335,-1.2948511,395.52005,2.343573,0.13221125,0.12235825,0.03337,0.026835,-4.708705125,-0.11797278125,225.10119,296.38944,-4.72125,50.15125,-45.71125,-48.69075,1.819,1.64975
4,5.75,-0.3377123,-41.34294,-16.16152875,-41.3820725,0.5170729,0.03438,-1.1795621,372.900925,3.3117995,0.1142007,0.1726391,0.03747,0.0412425,-4.655537875,-0.1580368125,228.0290025,299.8790775,-4.28875,52.225,-45.40375,-48.62025,1.734,1.59525
4,6.25,-0.361703,-39.78074,-1.3136889,-6.7325865,0.3648831,0.04032,-1.0770218,379.75855,3.33660325,0.1284249,0.151182,0.03227,0.028415,-4.12279025,-0.03672307,227.7238,301.849165,-3.79375,56.6,-44.85625,-48.23125,1.6415,1.558875
4,6.75,-0.2968408,-29.59275,-16.29761575,-3.324455,0.4947509,0.03492,-2.183533,398.456275,3.49274,0.1906919,0.1316543,0.04011,0.029005,-0.8568065,0.309686475,225.9016625,303.00203,-3.555,55.16625,-44.965,-46.8975,1.594625,1.524625
4,7.25,-0.2793353,-27.78796,-17.13330025,-5.83859925,0.3664891,0.05946,0.3519938,398.525,2.46292475,0.1801567,0.17501,0.06945,0.04197,4.622855625,1.02110025,227.31974,307.527155,-3.3525,54.095,-40.77125,-43.59975,1.47575,1.436125
4,7.75,-0.3051875,-16.89787,-37.2619025,-29.75582,0.9098595,0.0649,0.6765034,399.928625,3.37103,0.2563406,0.3177819,0.1272174,0.04771,11.95256125,2.472675125,226.351915,310.3044325,-3.06875,49.927375,-34.39625,-39.19125,1.47025,1.4455
4,8.25,-0.4334759,-10.821951,-8.2108375,-13.2301625,1.163955,0.08283,1.2399613,399.79475,3.58093375,0.3547628,0.2902626,0.1385702,0.05972,23.80847875,3.581872875,238.482005,311.9255925,-2.78875,46.048125,-28.3725,-32.344,1.54225,1.41725
4,8.75,-0.45193455,-11.69006075,6.725439,-12.8479675,1.2769865,0.0900925,1.347150925,398.6448,3.05422075,0.3306382,0.331701425,0.12981215,0.096498425,34.05116,5.498041875,236.98943,313.931575,-2.0925,42.761875,-25.23,-26.82975,1.6,1.43575
4,9.25,-0.4502946,-9.547539,-10.87184575,-23.2760725,0.8785908,0.1048569,1.631536,399.8559,2.75351125,0.3544263,0.3597605,0.1610318,0.1204208,50.6219325,9.035539125,236.51034,317.195905,-1.71125,37.870625,-21.14125,-24.31,1.755375,1.60125
4,9.75,-0.57837325,-33.43825,16.77019,-17.3775075,0.77531375,0.13393825,2.19103025,399.4797,2.854629,0.44855575,0.41260775,0.1745655,0.0873825,60.98457625,9.328682875,238.077425,320.0925625,-1.03125,32.34875,-15.30375,-18.008,2.150875,2.04675
4,10.25,-0.499024725,-2.500185275,16.17499,-18.178795,0.70201575,0.099725,2.7166755,398.15755,2.60130125,0.4162375,0.493202,0.174498225,0.117918225,63.335513,9.498772,239.89428,322.86948,-0.735,29.441,-16.2445,-15.626,2.67085,2.6201
4,10.75,-0.63221725,-0.629658825,4.7766045,-18.1581225,0.9537795,0.1521885,2.419495225,399.7395,2.537328,0.389027,0.4720945,0.18463225,0.1155831,36.629305,5.97684445,242.159065,322.97385,-0.335,26.1245,-15.9385,-16.435,3.2957,3.0834
4,11.25,-0.569064775,-4.10470825,4.809,-20.1429025,0.61672935,0.1227552,2.75019325,400.13925,2.574115,0.511070025,0.550401725,0.1953048,0.135525575,59.71233,8.7089699,245.115895,324.531305,-0.2565,24.1295,-15.4085,-15.70925,3.6087,3.4941
4,11.75,-0.491306675,-6.44421875,5.2109775,-21.52967,0.7751902,0.12594815,2.950437,399.5512,2.51240375,0.49003325,0.4869418,0.22161205,0.098185,81.5869855,12.8541007,247.382195,328.152335,0.0945000000000003,22.761,-14.253,-14.0315,3.8075,3.7298
4,12.25,-0.633416075,-9.073118,22.0477075,-17.16641,0.67783235,0.218201925,3.65877,399.349575,2.60329875,0.5789637,0.6576811,0.247512275,0.16822515,69.4602305,10.998953,249.27454,332.959725,0.547500000000001,20.211,-10.0525,-11.8515,4.27015,4.14385
4,12.75,-0.60655635,-1.60112225,9.29669000000001,-18.0013825,0.901827475,0.184896675,3.27307175,399.445675,2.69221775,0.608458625,0.57984415,0.244418425,0.112131175,71.9137455,10.8391968,251.948995,333.01255,0.584,18.8915,-9.816625,-12.12,4.3809,4.25465
4,13.25,-0.52244245,-7.9384225,-0.627432499999969,-19.0803925,1.194606925,0.2036481,3.886085,399.675575,2.64395825,0.5896523,0.647450725,0.237051875,0.1320095,79.98853825,12.92331575,254.849735,333.129645,0.80225,17.655,-10.2976,-11.74,4.34665,4.47685
4,13.75,-0.66233875,-7.338595,5.1483,-28.595425,0.98615375,0.208296,3.73183375,397.41825,2.7485875,0.61192825,0.5721435,0.235234,0.129455625,77.91539675,11.01702775,256.947715,333.668455,0.75125,17.85625,-8.32225,-10.4918,4.6287,4.860475
4,14.25,-0.593013175,7.13772225,10.290366,-21.79455,1.170326,0.1668066,3.16728925,396.65875,2.730359,0.64781775,0.564784125,0.2363,0.1522008,85.1891115,12.54233875,259.44048,335.4549,0.61225,17.6095,-7.0223,-9.3768,4.88125,5.3594
4,14.75,-0.524853575,-0.231926249999997,6.04244625,-22.1596325,1.0016591,0.17558825,3.40916075,398.670075,2.7410895,0.584316575,0.6479816,0.2310326,0.1423323,87.8035125,13.50807425,259.039575,335.626835,0.573,15.1335,-6.42515,-8.0412,5.211425,5.7564
4,15.25,-0.7968688,-7.86626025,-32.1460125,-13.81583,1.33473925,0.171138225,3.36856475,398.8343,2.8940525,0.553431075,0.59322865,0.216909875,0.1248071,78.53556125,12.178975,257.78379,332.945405,0.5635,14.9565,-7.0565,-6.9156,5.574025,6.099475
4,15.75,-0.527683675,-7.98294125,21.92123,-16.796865,1.388826,0.1947966,3.511721,399.356875,2.94745975,0.507244125,0.52941845,0.2217278,0.1000169,75.72274825,11.21273625,257.18441,332.3884,0.50575,14.5695,-6.072975,-5.7318,5.71905,6.106275
4,16.25,-0.488209,-7.499045,14.198255,-11.8857825,1.56777425,0.181647875,3.3787665,399.53625,2.913955,0.574974975,0.565129625,0.212642925,0.07651,65.5407795,9.402476575,257.714805,330.549295,0.68825,14.7215,-12.45625,-10.052,5.67345,6.078325
4,16.75,-0.496125825,-19.759315,-10.013334,-9.1526455,1.615274,0.145471075,3.4156585,399.278025,2.75500125,0.5533929,0.409786575,0.1625101,0.06572,70.44772575,10.8220525,254.996075,330.13257,0.33175,15.47875,-13.52675,-12.518,5.651475,6.0656
4,17.25,-0.4959045,-27.22735,-8.7889625,-8.9577175,1.4708325,0.10868225,3.2888275,399.43075,2.71975,0.3189445,0.31834275,0.11647175,0.054175,41.99481925,6.72558125,248.517585,329.054185,0.28725,15.49775,-12.4965,-12.894,5.612225,5.9331
4,17.75,-0.40619025,-50.176675,-5.557825,-11.569225,1.4326,0.095312,3.1836625,399.08875,2.7712175,0.30334525,0.3241805,0.1023525,0.0598075,36.881287,6.051352975,247.42967,328.964255,0.2435,16.041,-16.302,-15.678,5.528175,5.819225
4,18.25,-0.4369675,-46.212025,-12.3613175,-5.12561,1.307939,0.0928,3.119355,400.79675,2.7654175,0.265803,0.3290845,0.07295,0.0426075,16.4620375,3.10006515,246.92567,327.53497,0.0705,16.31925,-20.6025,-19.096,5.43425,5.555075
4,18.75,-0.3815965,-49.160575,-7.00094,-2.569205,1.0317325,0.05335,2.95025,400.035,2.88599,0.18396375,0.24070075,0.06435,0.032725,7.032364225,1.69704405,234.085765,325.026615,0.0235,17.36375,-22.8485,-21.59,5.209,5.160425
4,19.25,-0.4343995,-70.494425,-6.245365,-3.5679425,0.9709275,0.059825,2.698085,401.134,2.97626,0.161426,0.15610425,0.044275,0.040875,1.3081624775,1.08328485,229.10378,322.228795,-0.038,19.1295,-23.80025,-24.706,4.979375,4.80685
4,19.75,-0.31145305,-44.7260225,-14.6938875,-6.585199,0.76992045,0.0378625,2.497053,401.940875,2.89509875,0.138441675,0.173454625,0.0373425,0.035575,-1.366760825,-0.054526474275,224.6407,319.134885,-0.13925,21.41,-28.811,-30.806,4.8111,4.4897
4,20.25,-0.217311575,-48.00246,-7.75345,-6.8845995,0.846089375,0.0481425,2.3608055,401.77865,2.93496675,0.1693133,0.196051775,0.0417,0.02663,-4.29539965,-0.3507107225,223.7287,315.966035,-0.34775,22.941,-33.099,-35.104,4.508025,4.172475
4,20.75,-0.25591875,-54.9493,-16.94977,-4.1092455,0.7405535,0.0527,2.054355,401.8649,2.8910175,0.16764575,0.16249825,0.035575,0.035025,-5.356382775,-0.04205628425,223.25741,311.49328,-0.619,26.46475,-37.47525,-37.994,4.206725,3.91005
4,21.25,-0.2869305,-52.262875,-4.69532,-3.76765,0.669161,0.040675,1.7892075,400.1007,2.90138,0.1979845,0.18070125,0.05155,0.0265125,-5.842126,-0.10698549225,222.613015,308.18693,-0.90125,26.13175,-42.634,-41.282,4.028925,3.790425
4,21.75,-0.349811,-51.902025,-9.626744,-3.31028575,0.54692125,0.04925,1.6315275,402.428,2.881279,0.17051275,0.156566,0.0456,0.0257,-5.389306775,-0.0683556995,222.091445,306.99505,-1.27025,26.795,-43.299,-44.358,3.9145,3.6606
4,22.25,-0.2843835,-57.409375,-30.231355,-6.707718,0.59858625,0.037175,1.51272,399.4394,2.90371075,0.11256525,0.14955175,0.035175,0.03815,-5.167151825,-0.088897832,221.83855,305.735355,-1.49075,28.86375,-43.29375,-46.616,3.750475,3.49095
4,22.75,-0.23674225,-50.23395,-24.074855,-7.5967415,0.56322925,0.0429,1.5675175,402.43745,2.8663195,0.16051075,0.14569775,0.033925,0.032625,-4.920790125,0.118758208,221.431395,304.671445,-1.65075,30.35225,-43.3665,-47.638,3.5841,3.359725
4,23.25,-0.191591525,-49.66882,-12.69937,-9.8764515,0.282777675,0.0363075,1.32749575,403.657,3.0955875,0.173825925,0.146710225,0.038295,0.032365,-4.8336542,0.080574193,225.73639,306.363115,-1.682,32.498475,-43.20025,-48.314,3.338425,3.233275
4,23.75,-0.22869225,-45.555325,-6.722058,-8.07742,0.3037,0.0343,1.32533,404.3931,3.130655,0.1559495,0.14287125,0.02585,0.026125,-4.9870475,-0.00116024100000005,224.531125,305.021665,-2.23525,33.905425,-43.76475,-47.91,3.18875,3.061
5,0.25,-0.1989377,-54.73168,-71.37425,-8.0557765,0.3285891,0.02912,4.303248,404.6546,3.404485,0.1231089,0.1204003,0.02558,0.050645,-4.4518101,-0.16295527,241.96464,315.01516,2.024,32.09075,-41.25,-43.4615,8.654,8.5895
5,0.75,-0.22016125,-39.8178875,-40.228125,-20.4018175,0.3933795,0.0308375,4.20917375,403.62565,3.405955,0.124833125,0.136570125,0.02025,0.0519,-4.31291185,-0.037750484,238.85226,312.48053,1.4685,33.70125,-41.8685,-43.642,8.4145,8.3765
5,1.25,-0.228045,-40.46491,-24.3178,-22.57096,0.4516035,0.03794,3.923686,403.6546,3.4292165,0.1427792,0.1336109,0.01959,0.0351125,-4.5050063,0.0613553275,240.1217,310.46872,1.3,35.08265,-41.59,-44.81725,8.205,8.1745
5,1.75,-0.2095648,-35.94671,-25.80299,-9.346508,0.2854945,0.03221,3.337053,403.3658,3.35358775,0.1391486,0.1455406,0.01699,0.05214,-4.2851888,0.085519966,240.32551,312.03952,1.026,37.0351,-41.999,-46.031,7.93195,7.91225
5,2.25,-0.2122494,-39.99471,-55.01616,-15.442693,0.1969088,0.03149,2.729121,401.920225,3.46999175,0.117699,0.1238585,0.02463,0.03531,-4.2495969,0.091151819,238.8646,309.93773,0.734,39.20915,-41.933,-46.07375,7.7444,7.7192
