DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1
9,19.75,0.05825,0.44775,-0.00375,-37.3635,-12.86475
9,20.25,0.03875,0.56625,-0.74825,-38.72725,-8.521
9,20.75,0.0529,0.4684,0.2353,-38.8981,-10.6385
9,21.25,0.061625,0.504775,-0.034825,-36.160675,-12.616275
9,21.75,0.035925,0.368625,-0.329675,-33.512625,-6.660875
9,22.25,0.034975,0.426825,-0.746025,-33.6389,-15.544575
9,22.75,0.0276,0.3269,-0.444825,-32.60035,-9.628025
9,23.25,0.038625,0.356525,-0.076675,-34.875325,-6.673375
9,23.75,0.0464,0.51605,0.0869,-37.9735,-10.6716
10,0.25,0.022575,0.4803,-0.518125,-53.671525,-7.795725
10,0.75,0.0276,0.3733,-2.0985,-52.1675,-8.9786
10,1.25,0.024825,0.3787,-1.325275,-62.33955,-13.9922
10,1.75,0.024925,0.379825,-1.89645,-53.0929,-12.59615
10,2.25,0.0254,0.3456,-2.2216,-55.1542,-8.7548
10,2.75,0.03825,0.43025,-0.408375,-49.145,-9.35975
10,3.25,0.035175,0.4406,-0.58815,-51.1641,-10.95375
10,3.75,0.026125,0.471375,-2.40725,-59.0815,-10.622125
10,4.25,0.0252,0.433,-0.4334,-55.0567,-10.3699
10,4.75,0.0212,0.2845,-0.2539,-53.7829,-19.5603
10,5.25,0.02675,0.466125,-1.224625,-53.5395,-14.2205
10,5.75,0.033,0.42045,-0.28435,-63.138675,-17.9266
10,6.25,0.028825,0.375025,-0.0350749999999999,-66.788,-11.412175
10,6.75,0.0362,0.4262,-0.76755,-48.2307,-5.3832
10,7.25,0.048125,0.338125,-2.843625,-32.808125,-8.538
10,7.75,0.064,0.341,-6.69225,-12.4895,-2.27625
10,8.25,0.1152,0.4099,-10.5967,-2.6269,1.9
10,8.75,0.1611,0.44815,-11.003225,8.411925,14.844075
10,9.25,0.1764,0.5398,-16.4843,20.7127,24.6082
10,9.75,0.1855,0.53125,-15.56525,22.9345,20.336
10,10.25,0.2082,0.58565,-16.544675,33.0289,43.69455
10,10.75,0.20805,0.66345,-17.98825,42.68755,73.51465
10,11.25,0.188375,0.7465,-16.7035,43.886125,69.66875
10,11.75,0.255,0.80325,-17.715125,40.127375,88.71075
10,12.25,0.21885,0.689725,-15.9527,31.25285,53.23175
10,12.75,0.218,0.77,-16.1352,28.0134,66.5552
10,13.25,0.2571,0.95205,-16.02005,34.5835,75.5682
10,13.75,0.255625,0.892875,-15.76575,11.937875,57.923625
10,14.25,0.26085,0.8158,-14.0657,22.29795,70.82505
10,14.75,0.2742,0.8728,-13.043,2.0348,43.8406
10,15.25,0.23175,0.756375,-12.28375,-6.8605,45.227125
10,15.75,0.1792,0.6248,-9.7962,-4.062,48.5292
10,16.25,0.141,0.6512,-8.0298,-19.3288,36.5244
10,16.75,0.1264,0.5668,-7.2654,-36.8792,13.4052
10,17.25,0.046375,0.437875,-3.621,-52.103625,1.770875
10,17.75,0.039875,0.430375,-0.81325,-55.72975,-0.758625
10,18.25,0.033375,0.56375,-0.243,-57.975875,-2.953875
10,18.75,0.02245,0.51525,-0.41745,-62.0999,-3.5723
10,19.25,0.0387,0.50635,-1.10915,-54.45125,-15.1126
10,19.75,0.03075,0.448,-0.4256,-57.4283,-16.78995
10,20.25,0.0253,0.3764,-1.0078,-51.4419,-5.0964
10,20.75,0.0263,0.3954,-0.4055,-51.5138,-7.1367
10,21.25,0.031325,0.409825,-1.0079,-53.82485,-8.092725
10,21.75,0.024325,0.395725,-3.71395,-52.4824,-8.372125
10,22.25,0.0213,0.3835,-1.1697,-49.2061,-11.0074
10,22.75,0.022975,0.2581,-0.912625,-57.567275,-6.956025
10,23.25,0.020375,0.445175,-0.41105,-55.607125,-7.479225
10,23.75,0.026225,0.451825,-1.3269,-49.793975,-6.779525
11,0.25,0.034125,0.383525,-2.047025,-61.8789,-8.223175
11,0.75,0.0217,0.481175,-0.847275,-63.466075,-10.066
11,1.25,0.021125,0.365,-0.271375,-51.70175,-8.306375
11,1.75,0.0324,0.4854,-1.0612,-60.6322,-10.9392
11,2.25,0.024125,0.331575,-0.675125,-54.436675,-12.2239
11,2.75,0.03405,0.44485,-4.9183,-73.2941,-14.0747
11,3.25,0.021625,0.468925,-1.743325,-73.216175,-10.63035
11,3.75,0.01405,0.2922,-3.2363,-59.72845,-7.7907
11,4.25,0.02575,0.28905,-2.92945,-60.77785,-10.0812
11,4.75,0.0182,0.3514,-1.2973,-60.0274,-7.4874
11,5.25,0.02025,0.43975,-0.5695,-54.53875,-11.8705
11,5.75,0.025,0.38625,-0.74275,-60.28625,-22.95325
11,6.25,0.0318,0.318175,-0.6798,-56.6344,-23.50215
11,6.75,0.012475,0.369,-1.192275,-53.16475,-8.298575
11,7.25,0.02265,0.334125,-1.185425,-42.198075,-9.7552
11,7.75,0.0346,0.260425,-3.85895,-22.93995,-6.25765
11,8.25,0.103925,0.50755,-6.2542,-25.2414,-1.75605
11,8.75,0.145,0.4444,-9.1172,-0.747399999999999,1.88
11,9.25,0.151075,0.494625,-12.92195,5.140675,1.95065
11,9.75,0.151,0.5352,-14.9434,13.3952,15.9558
11,10.25,0.262375,0.682375,-15.1455,22.78675,20.857125
11,10.75,0.315,0.974,-16.4816,26.503,31.239
11,11.25,0.26825,1.008375,-16.38,23.6725,43.54375
11,11.75,0.29,1.0846,-14.905,13.7674,32.585
11,12.25,0.27445,0.9335,-16.52655,10.0962,39.43465
11,12.75,0.30775,1.141125,-14.757875,35.249125,31.724375
11,13.25,0.299225,1.130975,-17.0122,18.402125,54.222275
11,13.75,0.28575,0.956125,-15.0845,8.92,37.041
11,14.25,0.2748,0.8298,-16.1942,3.4904,34.2554
11,14.75,0.2397,0.73295,-12.891025,-0.391400000000005,38.653425
11,15.25,0.267875,0.951125,-11.929575,-15.99555,31.270875
11,15.75,0.214175,0.6382,-9.71745,-30.770575,26.101
11,16.25,0.15355,0.64385,-7.4935,-34.76955,14.8799
11,16.75,0.07795,0.54845,-4.604725,-48.07195,-2.5499
11,17.25,0.057425,0.5639,-1.0136,-59.6981,-0.44445
11,17.75,0.05455,0.575675,-0.428,-59.7844,-3.190975
11,18.25,0.0408,0.54095,-0.37915,-58.0842,-6.2995
11,18.75,0.06645,0.6589,-0.2695,-56.13685,-4.4014
11,19.25,0.03925,0.5819,-0.4001,-55.7519,-7.86355
11,19.75,0.0363,0.6018,-1.66,-57.6572,-3.7666
11,20.25,0.0418,0.51925,-0.2769,-53.02365,-7.8056
11,20.75,0.031425,0.5831,-0.892225,-57.955225,-9.459675
11,21.25,0.032425,0.56575,-0.956725,-59.76085,-11.9228
11,21.75,0.03815,0.3253,-1.07685,-62.68225,-7.50445
11,22.25,0.02685,0.58615,-0.688125,-65.936825,-7.7087
11,22.75,0.0357,0.48355,-1.91085,-52.4287,-13.4767
11,23.25,0.0324,0.4579,-2.29595,-60.08465,-15.391
11,23.75,0.0382,0.3866,-2.1734,-57.2286,-9.9144
12,0.25,0.02795,0.47015,-0.434675,-53.52115,-5.40075
12,0.75,0.029425,0.492775,-0.434275,-62.852575,-9.55625
12,1.25,0.030425,0.462175,-0.8174,-60.268475,-8.50205
12,1.75,0.026,0.3722,-0.15,-54.522,-8.128
12,2.25,0.030525,0.486125,-0.27985,-55.78665,-8.337125
12,2.75,0.029,0.4565,-1.1555,-53.26,-8.878
12,3.25,0.031025,0.4138,-0.8524,-52.69635,-16.5731
12,3.75,0.02255,0.355275,-0.368975,-54.739925,-5.6394
12,4.25,0.026,0.3816,-0.1988,-51.4466,-5.822
12,4.75,0.0366,0.4108,-0.9754,-52.3112,-12.547
12,5.25,0.027925,0.39715,-0.57295,-52.725275,-13.0196
12,5.75,0.033975,0.4391,-4.0939,-52.1034,-18.269675
12,6.25,0.04055,0.462125,-0.697725,-45.91395,-11.870825
12,6.75,0.03475,0.461,-0.83725,-53.98575,-8.69625
12,7.25,0.03255,0.464825,-0.6634,-55.51655,-14.8124
12,7.75,0.042375,0.376875,-1.5072,-49.9126,-7.782125
12,8.25,0.0332,0.2983,-4.2465,-32.0233,-3.463
12,8.75,0.05875,0.280375,-6.80475,-16.62,0.1493
12,9.25,0.1,0.404625,-8.406125,-6.522625,4.05475
12,9.75,0.125,0.5036,-11.3336,-2.112,3.442
12,10.25,0.1488,0.4736,-13.5224,-5.93705,2.1996
12,10.75,0.1576,0.497925,-14.479975,-38.970275,16.119825
12,11.25,0.2093,0.6654,-16.32175,-31.907825,18.393175
12,11.75,0.2142,0.693175,-15.8625,-12.28705,19.739275
12,12.25,0.2376,0.8759,-15.3245,2.1477,23.33045
12,12.75,0.244,0.8537,-14.8625,-0.0950500000000002,29.2833
12,13.25,0.171875,0.619825,-14.3296,-16.071075,35.665675
12,13.75,0.164,0.6415,-16.4835,-15.994,34.278
12,14.25,0.21395,0.671525,-15.057925,-11.90245,40.763175
12,14.75,0.2226,0.725025,-12.3864,-36.487625,34.049825
12,15.25,0.17895,0.50615,-11.4131,-27.69005,10.9871
12,15.75,0.11175,0.46545,-10.53,-39.89385,8.0654
12,16.25,0.08485,0.3883,-7.3111,-61.56675,5.23575
12,16.75,0.051,0.435,-3.094,-52.98,1.9505
12,17.25,0.03205,0.441,-0.9022,-57.8877,-0.279325
12,17.75,0.0311,0.51835,-0.439,-65.74495,-0.2181
12,18.25,0.0397,0.48935,-0.32175,-54.3111,-2.8189
12,18.75,0.02885,0.5136,-0.2075,-61.38035,-2.0177
12,19.25,0.02785,0.43335,-0.1663,-55.4151,-2.3501
12,19.75,0.0322,0.4688,-0.5228,-63.5965,-2.03565
12,20.25,0.0372,0.45965,-0.3039,-56.6188,-2.41985
12,20.75,0.04175,0.406,-0.3868,-56.4961,-3.6892
12,21.25,0.0336,0.4535,-0.4877,-65.342225,-3.839325
12,21.75,0.03765,0.4552,-0.3129,-59.06535,-3.1807
12,22.25,0.0316,0.4632,-0.44,-59.3194,-4.8932
12,22.75,0.032,0.4258,-0.3162,-58.5318,-5.4118
12,23.25,0.03575,0.5253,-0.38965,-58.6593,-2.9104
12,23.75,0.02995,0.51145,-0.42125,-57.53855,-3.5274
