DOY2,HR2,FC,CO2,H,LE,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,CH4,FCH4,SC_1_1_1,SC_2_1_1,NEE,SH_1_1_1,SH_2_1_1,SLE_1_1_1,SLE_2_1_1,PPFD_IN,PPFD_OUT,WS_1_1_1,WS_2_1_1
1,5.25,-0.5943586,365.7929995,-57.3961,-1.3948625,-16.28550045,-13.483,-6.040975,-6.520275,0.041570225,0.1770825,0.1609405,0.030272,98.29750285,62.941750175,-37.258749,-25.1723,0.042062275,-3.41115,-3.769675,-2.249,-1.7957,0.25425,2.4392,-0.9924,0.00857500000000004,2.252075,3.916775,0,0,129.6152613,163.5963373,0.19022685,2034.19248,-1.8293682,-0.2776995,-0.0999888,-0.425667,-4.990365,-3.3524647,-0.4794715,-0.5889857,0,0,0.7238,0.6980145
1,5.75,-0.106059875,363.7824305,-71.585449275,-1.235338,-16.379250725,-13.754,-6.053525,-6.47075,0.0471998,0.218596725,0.21483625,0.058984625,98.199997,63.05800145,-37.47524955,-25.2132875,0.06168835,-3.40755,-3.8144,-2.2551,-1.804025,0.254975,2.4364,-1.000975,0.00922500000000003,2.24935,3.9108,0,0,128.841783975,163.17004045,0.18621515,2034.9547207,-11.346084,-0.14484415,-0.0883482,-0.1137266,-6.82726275,-3.524229075,-0.490006825,-0.5670441,0,0,0.6400625,0.866502525
1,6.25,-0.490715,363.115646525,-58.693284,-1.079365,-16.425000725,-14.467,-6.05865,-6.4256,0.0469156,0.22495125,0.184042625,0.069193875,98.199997,62.79800055,-37.283251,-25.09452255,0.047086125,-3.402075,-3.8497,-2.253775,-1.811175,0.254975,2.4378,-1.001475,0.00677500000000003,2.248175,3.90925,0,0,128.46635875,164.0939215,0.1871932,2042.68499435,-32.7110975,-0.174221125,-0.0598897,-0.368332475,-5.16041775,-3.42628195,-0.46631295,-0.70122465,0,0,0.734915,0.770645925
1,6.75,-0.652371,363.5639462,-58.90518,-1.2220525,-16.207750275,-14.552,-6.06765,-6.37445,0.077066725,0.26070645,0.22892315,0.09561545,98.199997,62.64249855,-37.007499,-25.29221055,0.0425099,-3.4012,-3.867875,-2.251625,-1.815875,0.25425,2.4358,-1.0042,0.00522500000000003,2.2508,3.9096,0,0,128.4567389,163.8005332,0.1949295,2035.439941,-45.38319785,-0.1054945,-0.095716625,-0.587464125,-5.376891,-3.684222225,-0.641674,-0.594421625,0,0,0.6226,0.9405122
1,7.25,-0.440229675,363.8974487,-66.822610875,-1.41779625,-15.47725,-14.58525,-6.0782,-6.3783,0.0529015,0.25130385,0.22750415,0.10129565,98.199997,62.51325045,-37.08875,-25.26859045,0.0487122,-3.41195,-3.897875,-2.2531,-1.820125,0.2548,2.4318,-1.0092,0.00767500000000003,2.249075,3.911325,0,0,128.7209516,164.5159107,0.1779755,2029.8120301,-11.660894,-0.327595775,-0.1212447,-0.3607434,-5.48601775,-4.532561925,-0.963420525,-0.7538188,0,0,0.896565,0.94068255
1,7.75,-0.248472125,364.901400125,-59.642349,-0.9487449,-15.89025,-14.779,-6.0726,-6.384525,0.0481112,0.25502365,0.204870525,0.071351625,98.199997,62.83025055,-37.444748,-25.256574525,0.03502825,-3.4272,-3.931,-2.2644,-1.8242,0.255525,2.4278,-1.00655,-0.00419999999999999,2.247175,3.91195,0,0,129.4020687,163.2962708,0.198019375,2036.287451,-10.576601,-0.187452875,-0.13182185,-0.22799675,-5.696743,-3.506405625,-0.5655882,-0.73451455,0,0,0.7623825,0.938056
1,8.25,-0.36019045,366.285220725,-65.3462113,-0.760473375,-16.156500725,-14.87525,-6.0839,-6.38755,0.056258725,0.215165275,0.188111375,0.081878425,98.199997,61.698998725,-37.393,-25.038721925,0.0432136,-3.44255,-3.966375,-2.2614,-1.8272,0.255525,2.4258,-1.006775,0.000700000000000017,2.246725,3.91105,0,0.121175,129.2669286,162.4565701,0.205164,2028.355538875,-33.6609786,-0.259778075,-0.1325219,-0.34169855,-5.49194875,-3.402115225,-0.632091075,-0.75039765,0.199612,0.2033,0.82225,1.1041475
1,8.75,-0.3448996,366.676103925,-60.53817215,-1.9925155,-15.99125,-14.944,-6.08145,-6.409125,0.06939125,0.229571025,0.22091015,0.08014635,98.199997,62.418999725,-37.6047509,-25.39099245,0.041444175,-3.496,-4.001425,-2.2593,-1.8323,0.255525,2.42425,-1.016,0.00315000000000002,2.241,3.908325,1.550075,1.774,129.2869269,162.8554293,0.20758415,2021.430996625,-31.8923107,-0.2107472,-0.0801806,-0.3143512,-4.360838,-3.014120675,-0.5116916,-0.6238154,3.737735975,3.4001925,1.048245,1.00748045
1,9.25,-0.41871445,367.068044675,-62.119225625,-1.039465,-15.9125,-15.03925,-6.05005,-6.38345,0.04734345,0.2282457,0.242712775,0.081643525,98.199997,63.183250275,-36.62625045,-25.921408025,0.0425095,-3.541825,-4.0405,-2.261875,-1.836125,0.251625,2.41575,-1.066,-0.00419999999999999,2.221175,3.9028,9.5995,8.1625,130.0931009,165.9806517,0.1912082,2045.548706125,-25.906481925,-0.1464862,-0.13465215,-0.38211835,-3.450237,-1.9831672,-0.4207875,-0.428686325,16.657629675,16.264,0.81664,0.810558225
1,9.75,-0.490184375,367.31006145,-43.7946814,-1.53832375,-15.904999725,-14.534,-6.043925,-6.405925,0.127372425,0.31324765,0.2718105,0.1714596,98.19499705,62.783499825,-35.403749,-25.68692455,0.049156075,-3.523925,-4.06035,-2.2724,-1.8374,0.248175,2.4085,-1.1033,-0.013825,2.237625,3.907425,20.85974955,17.184,130.42574675,171.288004575,0.2063945,2044.0800294,-20.819174,-0.492837675,-0.243805125,-0.5302583,-2.2718955,-1.45616885,-0.416353475,-0.4219074,36.563945275,34.79987895,0.8687525,1.0031925
1,10.25,-0.7318198,366.7873964,-39.715364525,-1.5073215,-15.912,-14.301,-6.05445,-6.441425,0.13376705,0.3506126,0.2882986,0.185153,98.19499705,61.838998825,-34.40200045,-26.3314194,0.05145265,-3.508325,-4.037125,-2.2849,-1.83675,0.25045,2.421625,-1.0831,-0.02265,2.241,3.91405,32.245999275,25.564249725,131.3483619,176.13618605,0.2406717,2047.6000246,-27.371944675,-0.4558689,-0.281558225,-0.63537635,-2.165388,-1.0747775,-0.3987084,-0.3104686,59.599180175,52.802091325,1.058725,0.9930408
1,10.75,-0.5922874,366.934887,-38.2655215,-2.054828,-15.873,-14.193,-6.06125,-6.45415,0.140141,0.323428875,0.351068,0.214891125,98.199997,60.734,-33.570251275,-26.3440135,0.0646855,-3.49765,-4.002975,-2.297625,-1.8384,0.251175,2.42475,-1.118,-0.02685,2.242,3.9196,44.83749955,35.13074945,131.70873115,179.65071365,0.26026915,2053.2519528,-62.657464375,-0.3425706,-0.1742704,-0.6375098,-2.387268,-1.1586672,-0.1907376,-0.4751312,77.629138275,74.71275145,1.2163525,1.1931175
1,11.25,-0.69478015,366.8995041,-31.067025425,-1.89884,-15.51925,-14.13,-6.0678,-6.4594,0.1581619,0.33343955,0.36510455,0.23554225,98.199997,59.390250725,-32.39749955,-25.82357465,0.0759675,-3.467975,-3.974625,-2.30935,-1.834675,0.252,2.431,-1.107875,-0.0243,2.250175,3.93025,57.74249945,44.35250045,132.74411425,184.3306248,0.274740625,2034.22352305,-37.859542075,-0.27268825,-0.123804,-0.6880374,-2.18368,-1.06961035,-0.722586375,-0.43886825,98.842912475,95.235886725,0.980465,1.0973155
1,11.75,-0.7226854,366.6796541,-38.0839004,-1.961458,-15.24825,-14.317,-6.0877,-6.46825,0.12065125,0.3647621,0.33124065,0.20521685,98.199997,58.31350145,-31.312749275,-25.68509,0.09430205,-3.436075,-3.99805,-2.30015,-1.8323,0.253725,2.433,-1.093,-0.0308,2.259175,3.933725,63.268748275,50.57024855,133.8233892,188.22497395,0.288234625,2030.91751695,-29.8728075,-0.2460566,-0.142248,-0.7023118,-0.83658455,-0.98473695,-0.54489485,-0.375934,115.0813613,111.220348675,1.09043,0.95977035
1,12.25,-0.676600125,366.25705225,-22.5490996,-1.505252,-15.029,-14.6405,-6.07145,-6.48295,0.165928125,0.399862,0.4001365,0.2412774,98.199997,57.397251175,-30.543250725,-25.494165,0.0904369,-3.402275,-4.0492,-2.289375,-1.82865,0.2599,2.433625,-1.076775,-0.0214,2.268,3.942725,69.969249375,57.879500275,133.257744925,190.09442365,0.30300125,2037.8464907,-47.7829422,-0.20665195,-0.1048635,-0.732086225,-1.2799355,-1.381012225,-0.49013505,-0.403753525,130.78085835,123.474259975,1.2095325,1.1667585
1,12.75,-0.548146925,366.6093567,-42.426698,-1.35792,-14.74775,-15.344,-6.044875,-6.48845,0.145887375,0.44105045,0.4280926,0.2373325,98.199997,57.055998275,-30.443000275,-25.12306565,0.0911245,-3.362575,-4.027525,-2.280525,-1.8221,0.26435,2.435125,-1.0734,-0.018,2.2769,3.948725,71.493747,57.998749275,132.7181515,194.27741025,0.318984075,2027.2789916,-20.7348794,-0.1968751,-0.12083615,-0.56026465,-1.7343185,-1.27378035,-0.8372299,-0.63389195,128.894522875,124.714386725,1.360535,1.141475
1,13.25,-0.85126275,366.73560465,-32.10026765,-1.38412625,-14.392,-15.30025,-6.05665,-6.4985,0.168791875,0.44937785,0.4599932,0.253123375,98.199997,56.29400045,-29.930999725,-24.80278035,0.09724055,-3.3301,-3.9873,-2.270225,-1.808225,0.269725,2.4396,-1.0772,7.500000000001e-05,2.280975,3.95345,71.234248,53.41175,132.004971675,194.6031008,0.330079475,2031.22150275,-7.5838075,-0.1828402,-0.096038,-0.865764625,-2.7876255,-2.038167425,-0.71502855,-0.706784675,115.83988545,120.704287425,1.27457,1.2396975
1,13.75,-0.7735002,366.603634,-26.237500375,-1.41905875,-14.24,-14.9705,-6.069675,-6.450025,0.206928,0.509144875,0.425721625,0.287127875,98.29750285,55.8605,-29.7555,-24.715888125,0.07083925,-3.30295,-3.976275,-2.2597,-1.7888,0.2749,2.4458,-1.069425,0.011075,2.284675,3.95645,61.717999725,49.48624955,132.1477747,195.66489875,0.3442705,2037.063998525,-15.932059425,-0.126633,-0.09056375,-0.747321,-3.25870125,-1.918579075,-0.949141875,-0.57778765,103.813261425,110.945893225,1.5688475,1.59551875
1,14.25,-0.602398075,367.30599575,-16.1476575,-1.658882,-14.098,-13.70575,-6.067275,-6.4093,0.1432606,0.412509375,0.403498625,0.232728875,98.300003,55.88800055,-29.277000725,-24.49127525,0.069654625,-3.26515,-3.916,-2.246525,-1.76765,0.2779,2.4514,-1.06,0.03295,2.29095,3.958725,53.564249725,42.346250725,132.29550215,195.63374745,0.3470855,2030.51676945,-17.92908125,-0.198781875,-0.10296825,-0.6005059,-3.45667125,-2.486692575,-0.5769045,-0.69311285,91.7117774,94.016083725,1.655825,1.56208875
1,14.75,-0.646315,366.500877125,-30.91158755,-0.82266265,-14.00325,-13.50625,-6.06355,-6.440325,0.17323545,0.451984,0.42480525,0.21140425,98.300003,56.144501725,-29.04900045,-24.289337125,0.04523275,-3.219475,-3.8565,-2.230775,-1.747475,0.281075,2.4548,-1.05295,0.05025,2.29305,3.9629,43.438999725,33.69575,132.6103078,194.770505425,0.3382402,2032.76170025,-8.21131675,-0.126242875,-0.06162095,-0.6381225,-5.10409625,-3.321752625,-0.875310625,-1.040212925,73.996201575,72.791561725,1.573165,1.53593
1,15.25,-0.56186815,366.02405815,-23.3663806,-1.364528,-13.82425,-13.265,-6.052575,-6.4736,0.15837045,0.37601895,0.36695815,0.2225961,98.300003,55.37949955,-28.9325,-24.016556,0.04637005,-3.186425,-3.79855,-2.22575,-1.727,0.2818,2.455,-1.0442,0.064,2.2936,3.964175,31.992749275,24.743500275,132.75899135,192.731283575,0.337266675,2038.87496305,-11.11281,-0.175916125,-0.05040545,-0.4783085,-3.94477625,-2.81808955,-0.97644,-0.795571775,55.292549,53.518726825,1.433355,1.4280475
1,15.75,-0.4607315,366.1766038,-48.7829828,-2.469654,-13.647,-13.557,-6.04525,-6.49785,0.1481425,0.37964635,0.32399115,0.18194375,98.400002,55.946748275,-29.07950045,-24.0366147,0.03118385,-3.162775,-3.75815,-2.23005,-1.71115,0.283075,2.4538,-1.04585,0.05115,2.29415,3.96345,19.0725,15.0235,132.406647925,190.514814,0.33491155,2032.43745725,-37.4754325,-0.0669198,-0.0567292,-0.445697675,-5.1149665,-3.196825125,-1.304669,-0.588754925,32.426983675,31.04390945,1.2747425,1.4332445
1,16.25,-0.51557515,366.68540205,-47.69590025,-1.6018775,-13.50475,-13.579,-6.03185,-6.5285,0.095132375,0.27047,0.21115695,0.11837865,98.400002,56.586248275,-29.535749725,-24.07671435,0.03281635,-3.14935,-3.7242,-2.2327,-1.697675,0.2819,2.4544,-1.0396,0.05135,2.295775,3.963725,7.0075,5.9628,131.077784725,188.356668025,0.330409275,2035.94500125,-16.542265,-0.11952695,-0.06856905,-0.4242205,-6.479006,-3.8499187,-0.85025645,-0.747378075,13.917952425,12.5283625,1.206535,1.2193045
1,16.75,-0.43919765,366.4017423,-57.388069,-1.56824025,-13.361,-13.472,-6.012,-6.56265,0.06036795,0.23781525,0.18676065,0.0618526,98.400002,57.37775055,-30.156751,-24.20955035,0.03933185,-3.14595,-3.700725,-2.224825,-1.6891,0.28045,2.4532,-1.0316,0.05345,2.29495,3.9618,0,1.266925,131.2209677,183.1231183,0.324969125,2035.20347905,-19.672438575,-0.1133736,-0.07666475,-0.270123,-7.016147,-5.452230075,-0.66891575,-0.794828675,2.195733,2.033,1.192565,0.84524555
1,17.25,-0.49052195,366.34724455,-55.532925625,-1.618912,-13.271,-13.252,-5.989025,-6.591925,0.029016375,0.18520915,0.1642874,0.03294735,98.48894345,59.64900055,-30.960751,-24.353775,0.03705545,-3.1274,-3.69855,-2.2164,-1.678925,0.27945,2.4504,-1.025925,0.042625,2.295675,3.9606,0,0.08145,130.266131425,178.566962275,0.320412425,2045.8384702,-14.41632945,-0.1372508,-0.06536515,-0.337567725,-9.334638,-6.223755425,-0.62422055,-0.770680675,0,0,1.0872,0.95486275
1,17.75,-0.2956004,365.9592469,-54.6506885,-1.348484,-13.433,-13.093,-6.0214,-6.6276,0.0331493,0.1980103,0.1562915,0.02823935,98.400002,60.746999275,-32.009250275,-24.5800953,0.04740135,-3.110075,-3.68885,-2.21285,-1.67195,0.27745,2.4398,-1.0156,0.03945,2.295675,3.958675,0,0,129.8581789,174.19354355,0.308749425,2038.06951335,-7.71096,-0.15346035,-0.0538472,-0.299353925,-8.90334,-6.5179895,-0.6568529,-0.7627835,0,0,0.92232,1.0710455
1,18.25,-0.3972517,365.8349408,-57.038982,-1.064624825,-13.9155,-12.878,-6.05185,-6.6624,0.0359139,0.14543335,0.16413895,0.0274662,98.400002,61.625,-32.4550009,-24.40816065,0.0510732,-3.101575,-3.68075,-2.2084,-1.665225,0.274725,2.4332,-1.0114,0.038,2.294675,3.9573,0,0,129.380351325,173.0296651,0.2913998,2028.89054575,-25.960255,-0.1274799,-0.06730535,-0.326952325,-9.4092085,-5.724009,-0.7756685,-0.767923225,0,0,1.169775,1.04750895
1,18.75,-0.161641375,365.5934953,-58.88137575,-1.11308875,-14.14275,-13.672,-6.075475,-6.65205,0.02894125,0.1736167,0.1201725,0.02348005,98.400002,61.96075,-32.880500275,-24.390635,0.03708685,-3.111325,-3.686425,-2.2066,-1.65755,0.271725,2.4306,-1.025,0.03845,2.295325,3.95375,0,0,129.64534075,171.3219397,0.2794908,2023.58800665,-11.28122075,-0.1372736,-0.0616953,-0.17085675,-8.4305775,-4.8494898,-0.85498565,-0.736213275,0,0,0.997895,0.9408442
1,19.25,-0.58444255,365.41289665,-65.6278822,-2.022248,-14.3705,-13.5635,-6.09895,-6.615425,0.0305905,0.14403055,0.15982845,0.0230559,98.400002,62.0269991,-33.424752,-24.37698465,0.0415969,-3.1558,-3.69415,-2.1914,-1.64485,0.268725,2.4258,-1.0308,0.041075,2.295075,3.9503,0,0,129.64189635,170.8455028,0.2713432,2026.5845277,-14.764180575,-0.13234025,-0.0917397,-0.216889,-7.235466,-4.9294869,-0.4730935,-0.87964855,0,0,0.9662,0.78656205
1,19.75,-0.3192562,364.6238573,-60.2319786,-2.0414125,-14.53925,-13.51425,-6.1224,-6.57305,0.0189056,0.18792485,0.1442369,0.0250991,98.400002,62.0845,-33.676000175,-24.40468565,0.03709815,-3.165925,-3.70685,-2.162825,-1.642125,0.26645,2.4316,-1.029,0.0537,2.29045,3.9473,0,0,130.0431873,171.53200455,0.248073725,2030.5304747,-24.2518001,-0.1987487,-0.10682395,-0.31144355,-5.517837,-5.25594315,-0.77845155,-0.66371875,0,0,0.861765,0.8253664
1,20.25,-0.6011444,364.045496,-61.897475375,-1.9680415,-14.492,-13.168,-6.13905,-6.533075,0.04031995,0.2255739,0.1502408,0.0245361,98.399967675,62.195251,-33.78675145,-24.45474935,0.04087825,-3.16475,-3.716925,-2.1515,-1.651,0.264,2.4424,-1.039425,0.033175,2.285625,3.941225,0,0,129.6991771,170.4217465,0.248262775,2029.21549685,-16.65507445,-0.18968235,-0.14620505,-0.3422715,-8.0044475,-5.0768803,-0.9495314,-0.745120125,0,0,0.992725,0.8402843
1,20.75,-0.5481615,363.277753,-62.0808412,-1.757544,-14.29425,-13.034,-6.14605,-6.522975,0.03079695,0.1818792,0.1563714,0.03122475,98.399967675,62.57775045,-33.814,-24.4522,0.03480655,-3.17975,-3.685975,-2.136425,-1.65495,0.262,2.4398,-1.05255,0.03225,2.28035,3.9405,0,0,129.4934375,170.6325481,0.25001935,2016.7889708,-12.19552,-0.25539025,-0.0832585,-0.508058125,-6.2966885,-3.6106741,-0.9718627,-0.928474,0,0,1.009035,0.7706677
1,21.25,-0.497576375,363.48509995,-59.52990065,-2.0241765,-14.10925,-12.831,-6.16845,-6.56135,0.02149895,0.15102625,0.12421125,0.0292357,98.397652625,63.50374855,-33.9685,-24.69456435,0.0305217,-3.180825,-3.665175,-2.136525,-1.6534,0.2589,2.435,-1.05345,0.032,2.27345,3.937875,0,0,130.21244005,170.521292325,0.2555182,2014.548474075,-7.272024,-0.18693865,-0.1193207,-0.391530625,-6.707563,-4.653683875,-0.83806135,-0.760466125,0,0,1.078275,0.6352937
1,21.75,-0.454913,363.83959195,-55.662266775,-1.8694635,-14.12,-12.65925,-6.1607,-6.5729,0.0360364,0.1995515,0.1982988,0.0277072,98.397652625,63.06774945,-34.1375,-24.83814,0.0288546,-3.229125,-3.657025,-2.145725,-1.650375,0.2547,2.4306,-1.05175,0.029175,2.265975,3.935975,0,0,129.51020935,169.7926947,0.25609075,2013.750476075,-9.903944,-0.16281505,-0.0752642,-0.39821595,-6.432635,-4.34770675,-0.56608315,-0.851889575,0,0,1.11375,0.85040325
1,22.25,-0.21504665,364.3100551,-56.675431025,-1.564304,-14.23675,-12.5355,-6.1423,-6.5226,0.02805845,0.1746128,0.1445311,0.0329337,98.397652625,63.46775145,-34.602500275,-24.7343597,0.02921595,-3.24785,-3.668425,-2.147875,-1.651875,0.251325,2.4276,-1.054375,0.024175,2.25995,3.934525,0,0,130.612858,169.0757325,0.25880775,2029.997491825,-14.1372326,-0.2278411,-0.13503885,-0.162099,-5.5973165,-4.120385025,-0.7689518,-0.671099425,0,0,0.75775,0.57126295
1,22.75,-0.33472775,364.5155551,-53.18360745,-2.1722495,-14.33625,-12.492,-6.140575,-6.5517,0.058181,0.21499205,0.1869031,0.0480409,98.400002,63.679249725,-34.896249825,-24.765639,0.0328457,-3.270775,-3.6682,-2.157775,-1.6551,0.2468,2.4246,-1.058275,0.01635,2.255475,3.931175,0,0,130.787688,167.98767165,0.251761875,2041.748492675,-23.6978625,-0.15608645,-0.1177516,-0.3610185,-7.4012895,-4.4188725,-1.16611495,-0.64206245,0,0,0.935275,0.84768045
1,23.25,-0.4978742,364.26112375,-62.1253842,-2.003912,-14.41125,-12.556,-6.1407,-6.592425,0.0375684,0.182247875,0.179151375,0.0397015,98.400002,64.035248825,-35.215499275,-24.482211875,0.0247666,-3.3103,-3.649,-2.167175,-1.657775,0.24345,2.422,-1.0652,0.016425,2.25165,3.928,0,0,130.421316275,167.263478625,0.2502615,2042.41127025,-5.48396625,-0.164425125,-0.095805625,-0.3901613,-7.64860875,-4.8058622,-1.9676725,-0.847492975,0,0,0.947675,0.79488375
1,23.75,-0.29911925,364.188,-52.503112025,-1.2438015,-14.5215,-12.6015,-6.135075,-6.6285,0.047452,0.210944875,0.18295575,0.044856125,98.3058764,63.768750725,-35.593751725,-24.751150375,0.0278504,-3.3495,-3.626475,-2.170825,-1.659725,0.24045,2.4178,-1.0678,0.004725,2.2501,3.925725,0,0,130.80083055,167.0215592,0.259631,2019.8219724,-9.39824125,-0.2050094,-0.130958875,-0.3293995,-5.717812,-3.9979521,-0.7368486,-0.725701275,0,0,1.226125,0.9248185
2,0.25,-0.47755665,366.1406953,-58.8536213,-1.31083425,-10.71275,-9.81625,-5.973275,-6.577225,0.0271946,0.1444381,0.108863625,0.0262165,98.33500265,58.291749275,-36.450999275,-24.835968025,0.052242325,-2.398775,-4.695325,-2.702175,-1.733675,-0.0264,1.9908,-1.83495,-0.172375,1.74045,3.345,0,0,129.0749168,161.759094675,0.149276,2002.7360475,-8.648588,-0.25694655,-0.0870155,-0.3361494,-7.02645475,-4.8106908,-0.763122675,-0.6642222,0,0,0.6084375,0.8763978
