DOY2,HR2,FC,LE,H,SW_IN,TA,RH,USTAR,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,PA,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,WS
4,6.75,5.949,2.045,-2.066,58.705,23.05,98.62,0.127,415.5,424.6,425.7,435.6,444.666,449.5,99.6,7.2,428.9285,441.339,31.351,125.7,1.526
4,7.25,7.913,14.633,0.776,120,23.345,98.1565,0.176,418.2,421.2,420.641,428.185,447.85,456.2,99.6365,15.6,430.649,444.133,87.102,263.55,1.464
4,7.75,6.36,50.65,13.059,193.8,23.76,97.18,0.236,414.0245,413.9,411.85,415.5875,432.656,448.105,99.678,23.895,433.3075,447.5965,150.714,419.98,1.533
4,8.25,-2.777,99.14,33.49,275.635,24.2,95.582,0.28,407.382,405.9825,404.7,407.8,418.793,448.6,99.7155,33.36,435.925,453.063,219.6775,610.94,1.6595
4,8.75,-8.263,143.775,53.55,364,24.92,92.9,0.3155,400.172,398.933,397.175,399.3,408.45,439.613,99.7425,43.705,439.093,457.79,288.73,801.18,1.83
4,9.25,-13.56,207.535,72.5685,430.6,25.58,88.9,0.341,394.179,393.082,391.4505,391.9735,400,430.15,99.759,52.15,442.549,462.292,337.4605,942.197,1.926
4,9.75,-15.0945,236.67,81.456,485.42,26.305,85.8,0.372,389.74,388.444,386.795,387.1335,392.837,422.004,99.766,56.7235,446.465,465.831,402.621,1078.898,2.073
4,10.25,-17.2625,268.105,96.9365,567.4,26.81,83.1,0.385,385.1675,384.3,383.2,383.7,389.3605,415.7175,99.75,64.82,449.5,470.0885,473.761,1258,2.15
4,10.75,-18.83,303.535,108.4,602.238,27.28,80.75,0.405,383.15,382.3255,380.8,381.6,385.7,411.611,99.716,67.56,451.5345,473.251,506.251,1305.951,2.196
4,11.25,-18.8345,304.34,106.09,633.1,27.703,78.6,0.396,381.1,380.4,379,379.8,382.595,408.7,99.694,69.56,452.789,475.573,530.8765,1302.96,2.29
4,11.75,-18.801,315.11,106,636.5,27.9655,77.1,0.408,379.2965,378,376.8,377.45,381.1585,407.9,99.666,72.24,455.37,476.4885,549.589,1380.5,2.322
4,12.25,-17.4295,319.5,98.057,645.9,28.27,75.79,0.428,377.871,376.6,375.37,375.728,380.345,407,99.6235,72.3,454.618,478.835,541.9675,1399.642,2.4255
4,12.75,-17.993,314.605,100.2575,613.62,28.32,75.64,0.416,376.7,375.8,374.3785,374.8,378.4695,406.264,99.589,68.396,454.453,479.304,514.85,1312,2.3235
4,13.25,-16.98,285.655,82.042,576.2,28.047,76.203,0.416,375.811,374.65,373.7625,374.2215,377.8,404.9925,99.5185,62.877,451.96,477.949,484.381,1233.2585,2.36
4,13.75,-15.19,252.425,63.1235,490.695,27.95,76.845,0.38,375.467,374.6955,374.002,374.668,378.5,405.35,99.471,55.9825,448.886,475.669,421.59,1062.5,2.321
4,14.25,-13.641,206.735,45.27,413.4105,27.78,77.9,0.35,375.2,374.7355,373.893,374.2,379.631,406.497,99.419,45.595,446.6,472.409,336.5265,920.13,2.254
4,14.75,-11.064,185.645,37.26,330.25,26.84,81.2285,0.332,375.9,375.2,374.353,374.8,379.41,406.076,99.3955,35.41,444.884,469.4,266.17,756,2.153
4,15.25,-10.24,126.53,20.86,259.485,26.61,83.4,0.309,376.9,376.05,375.5,376.3655,381.6345,407.5,99.36,28.815,441.3735,464.9,208.267,580.06,2.05
4,15.75,-8.1,104.305,11.155,225.2,26.38,84.6665,0.277,376.55,375.6035,374.903,376.2,381.466,409.3,99.33,24.539,438.2085,463.28,169.015,460.92,2.015
4,16.25,-5.5385,70.965,4.052,156.4,26.1,86.3165,0.245,376.5095,375.582,374.8005,376.3295,380.7785,409.85,99.314,17.37,435.6465,461.5,111.617,342.75,1.931
4,16.75,-2.711,36.465,0.5305,99.9,25.8,88.4835,0.209,376.507,376.2,376.271,377.275,382.546,410.8,99.3145,11.459,432.485,458.774,59.38,220.34,1.848
4,17.25,-0.709,17.044,-1.9505,51.22,25.39,89.95,0.169,377.921,377.782,377.8,380.4,385.802,410.05,99.325,5.9975,427.57,455.9065,17.57,109.524,1.769
4,17.75,0.1885,5.46,-3.03,14.67,25.1435,91.4,0.137,380.492,380.7,382.15,385.151,388.542,408.7475,99.329,1.4,424.153,452.629,-14.26,31.446,1.789
4,18.25,0.526,2.74,-2.775,0,24.885,93,0.12,382.9335,384.5,386.7,389.6,393.5,408.7,99.335,0,423.977,449.947,-29.327,1.2575,1.81
4,18.75,0.91,1.684,-2.7435,0,24.68,93.9,0.109,384.3365,386.9,388.7,392.119,396.1265,411.8005,99.375,0,423.646,449,-29.603,0,1.79
4,19.25,1.003,0.616,-2.082,0,24.44,94.5,0.101,386.05,389.225,391.479,394.3745,399.55,414.955,99.4,0,423.226,448.104,-29.723,0,1.75
4,19.75,1.17,0.484,-2.311,0,24.33,94.8,0.102,387.75,391.0985,393.295,399.132,405.3,418.6,99.427,0,423.142,447.22,-29.281,0,1.77
4,20.25,0.9415,0.312,-2.569,0,24.29,94.9,0.1,389.334,392.1255,396.1,403,408.756,420.6295,99.477,0,423.6455,446.871,-27.7175,0,1.757
4,20.75,1.337,0.4965,-2.285,0,24.299,95.1,0.096,390.259,393.837,397.4625,405.0335,411.527,421.9565,99.502,0.0025,423.117,446.43,-26.1785,0,1.76
4,21.25,1.619,-0.122,-2.0065,0,24.208,95.23,0.104,391.6135,395.55,399.7605,407.2055,413.403,423.3,99.544,0,423.5465,445.628,-26.3525,0,1.779
4,21.75,1.8375,0.1025,-2.6545,0,24.12,95.7,0.099,392.423,397.5,402.163,409.898,415.9545,425.9565,99.5815,0,423.255,445.26,-25.662,0,1.7975
4,22.25,1.7345,0.1225,-2.456,0,24.0515,95.711,0.1,393.971,399.189,404.1,412.9195,418.741,426.8285,99.5975,0,423.0345,444.861,-24.95,0,1.76
4,22.75,1.517,0.1565,-2.3885,0,23.97,96.162,0.091,395.662,400.9085,406.619,413.818,420.8245,429.4725,99.6,0,422.625,444.7705,-23.335,0,1.722
4,23.25,1.638,-0.003,-2.04,0,23.883,96.633,0.09,396.9,402.725,407.5975,415.9195,421.906,430.595,99.6,0,423.255,444.28,-22.6465,0,1.7415
4,23.75,2.0995,-0.07,-2.2475,0,23.79,97.23,0.088,398.283,404.7,409.6,417.2,423.8,431.017,99.58,0,424.208,443.615,-20.8755,0,1.726
5,0.25,1.038,0.0905,-1.127,0,23.953,96.5,0.086,398.9705,405.1,410.6955,421.1085,426.6,432.061,99.627,0,418.7725,442.8595,-26.1365,0,1.51
5,0.75,1.18,-0.018,-1.3745,0,23.84,96.9,0.08,400.046,406,412.424,423.7545,428.4,434.95,99.609,0,419.6505,442.62,-25.1105,0,1.583
5,1.25,1.4955,0.008,-1.3395,0,23.76,97.2,0.0825,400.455,406.82,414.126,425.5185,431.9,437.304,99.6,0,419.246,442.09,-24.972,0,1.51
5,1.75,1.471,0.147,-1.477,0,23.655,97.4,0.078,402.6,409.8,417.1,427.5,432,438.212,99.578,0,419.31,441.5385,-23.81,0,1.51
5,2.25,2.168,0.098,-1.3165,0,23.535,97.8,0.08,404.3,412.769,420.002,430.25,435.832,441.802,99.5605,0,419.52,441.038,-23.88,0,1.4895
5,2.75,2.501,0.2855,-1.26,0,23.5015,98,0.0845,406.1115,414.3,422.7,433.9905,440.4405,446.246,99.54,0,419.4,440.829,-23.0455,0,1.47
5,3.25,2.389,0.113,-1.106,0,23.41,98.2,0.08,409,416.6,424.2,435,440.4155,445.572,99.534,0,421.09,440.309,-22.0185,0,1.45
5,3.75,2.4575,0.233,-1.262,0,23.32,98.3,0.081,409.612,417.831,426.9,436.5185,441.2,447,99.535,0,420.679,439.92,-22.48,0,1.486
5,4.25,2.597,0.147,-1.533,0,23.29,98.4,0.08,409.464,419.4995,426.2,438.05,441.8785,447.6,99.542,0,421.838,439.8615,-21.463,0,1.45
5,4.75,2.612,0.11,-1.6365,0,23.23,98.4,0.085,410.8,419.9,428.1,439.8345,444.2845,449.6995,99.565,0,422.0855,439.2745,-21.547,0,1.4365
5,5.25,2.896,0.182,-1.6735,0,23.175,98.51,0.087,414.2,422.429,430.928,443.7,447.5,450.9,99.586,0,422.211,439.228,-21.214,0,1.4395
5,5.75,2.5945,0.147,-1.795,0.3,23.15,98.6,0.087,414.7,422.629,431.55,445.1,451.65,456,99.6,0.044,422.46,439.289,-18.275,1.455,1.491
5,6.25,3.379,0.13,-1.78,17.83,23.175,98.55,0.091,415.3,424.413,429.5,444.6,451.577,457.037,99.617,2.4,423.91,439.7595,-2.31,37.55,1.435
5,6.75,5.7335,1.632,-1.883,61.38,23.26,98.1,0.115,418.15,424.7,429.178,442.4,454.532,459.4,99.65,8.21,425.685,440.917,37.097,142.623,1.356
5,7.25,9.376,14.485,1.05,127.4,23.535,97.51,0.166,418.8065,423.173,424.8,436.8,455.3,463.2735,99.692,15.94,428.5925,444.234,91.8445,292.1,1.3
5,7.75,7.908,48.2845,13.152,207.16,24,96.2,0.231,418.7845,419.4,417.8,423.2,440.8,461.5925,99.724,25.63,429.5785,448.99,158.367,459.305,1.29
5,8.25,0.88,84.765,31.822,300.8,24.7,94.5,0.2775,409.848,408.1,406.213,410.9,422.5485,453.4,99.755,36.45,432.1,454.34,237.667,684.6135,1.48
5,8.75,-6.6605,146,55.61,385.65,25.45,91,0.303,401.8,400.7,398.894,401.1,410.8,443.6565,99.774,45.94,436.385,459.085,298.998,851.5,1.64
5,9.25,-11.8025,186.9955,75.938,470.5,26.03,86.9,0.339,395.2315,393.458,391.8,393.65,402.269,430.7,99.786,56.1,440.418,464.8235,388.816,1043.065,1.759
5,9.75,-14.914,220.345,89.7025,531.6,26.717,83.83,0.3575,389.596,387.778,386.42,387.971,394.424,423.7765,99.786,62.98,443.452,469.185,425.1,1175.5,1.9285
5,10.25,-16.215,240.21,96.725,571.885,27.27,81,0.38,385.175,384.053,382.9,383.454,389.4445,418.311,99.776,66.4,447.2535,473.024,471.324,1262.7035,2.076
5,10.75,-17.423,276.89,95.25,592.5,27.71,79,0.392,383.1,381.1215,380.1,380.744,386.4905,414.961,99.764,67.85,450.429,475.573,497.972,1283.51,2.1105
5,11.25,-17.754,285.34,91.611,602.6,28.085,77.09,0.411,380.3755,378.75,377.963,378.3325,383.5,408.81,99.741,68.975,452.395,477.753,506.94,1324.5,2.19
5,11.75,-18.3775,295.09,101.54,631.5,28.41,75.19,0.416,378.9175,377.4,377.1,377.045,381.8,406.9,99.7045,72.6,453.5135,480.385,526.825,1382.69,2.253
5,12.25,-18.102,312.695,94.12,640.25,28.54,74.105,0.4095,377.6,376.02,375.107,376.75,379.95,405.462,99.676,73.505,454.775,480.81,532.8205,1426.7635,2.241
5,12.75,-17.036,296.56,89.69,622.6,28.62,74.04,0.42,376.547,374.769,374.0165,375,378.922,404.108,99.6155,70.7,454.106,481.786,529.785,1375.5,2.323
5,13.25,-16.288,289.3,81.42,583.3,28.59,74.1,0.4085,376.2765,374.9855,374.439,374.4,378.168,403.8,99.5795,65.637,452.5,481.98,491.82,1262,2.3245
5,13.75,-15.45,269.645,70.919,540.585,28.313,75.43,0.3985,374.9705,373.498,373.45,374.3,378.0165,403.611,99.522,60.745,450.732,479.223,448.1985,1137,2.3105
5,14.25,-14.06,216.3,53.162,435.2,27.99,77.2,0.39,374.9685,374.2345,373.297,373.4,377.6,404.6,99.486,48.935,447.363,476.6,354.35,1001.88,2.31
5,14.75,-12.4125,194.205,38.95,348,27.65,79.52,0.366,375.0235,373.6,373.7,373.869,378.0535,404.6,99.4235,39.53,442.631,473.2735,282.325,799.5,2.235
5,15.25,-9.784,141.51,20.701,274.8,27.24,81.625,0.3305,374.2,372.856,373.153,374.742,378.8,406.3,99.4,30.925,438.96,470.828,214.541,609.73,2.179
5,15.75,-7.1255,95.94,8.71,208.1,26.805,83.1,0.2975,374.3,373.285,373.6885,374.342,378.246,407.6585,99.389,24.4,434.8785,466.6635,143.62,448,2.003
5,16.25,-4.149,57.755,2.999,153.6,26.45,84.97,0.2455,374.2085,373.4,373.85,374.693,378.754,406.756,99.3835,16.96,432.589,462.79,98.0275,329.0805,1.933
5,16.75,-2.064,39.4455,-1.074,87.9,26.2,86.8,0.205,374.863,374.04,374.3,375.15,381.096,407.9165,99.384,10.365,428.584,459.9925,48.89,192.5835,1.7815
5,17.25,-0.151,12.25,-2.8365,43.125,25.84,89.2,0.1615,376.2,376.093,377.1665,378.106,383.616,406.9,99.39,4.563,425.42,456.503,9.0725,88.6915,1.725
5,17.75,0.297,5.15,-2.635,10.11,25.5,90.55,0.126,378.2845,379.353,381.478,383.9295,387.463,407.229,99.3985,0.605,421.506,452.871,-20.842,20.935,1.6675
5,18.25,0.7365,2.61,-2.4055,0,25.25,91.47,0.114,380.2685,381.973,384.674,388.2,392.3,409,99.408,-0.03,421.771,450.687,-31.1825,0.495,1.74
5,18.75,0.915,1.14,-2.321,0,25.04,92.7,0.107,382.0805,385.4,388.2,392.2,397.9,411,99.432,0,420.4425,448.947,-31.077,0,1.732
5,19.25,0.946,1.44,-2.114,0,24.86,93.6,0.1065,384.747,387.4265,390.45,396.103,401.4,412.7,99.454,0,419.2745,447.9755,-31.78,0,1.65
5,19.75,0.809,0.85,-2.402,0,24.75,93.7,0.0965,385.944,388.786,392.65,400.585,404.5,415.592,99.4935,0,417.914,446.991,-32.445,0,1.713
5,20.25,1.056,1.3155,-2.3335,0,24.645,93.8,0.098,386.9695,390.4,394.9,402.2,408.4085,417.356,99.513,0,417.434,446.7025,-32.406,0,1.679
5,20.75,1.21,0.392,-2.389,0,24.55,94.4685,0.095,388.502,392.5535,396.7,403.984,410.152,420.1655,99.5695,0,418.242,446.314,-30.182,0,1.67
5,21.25,1.197,0.511,-2.2035,0,24.457,94.9835,0.091,390.35,395.243,399.7,407.854,413.6,422.561,99.6,0,418.27,445.697,-28.862,0,1.63
5,21.75,1.1135,0.422,-1.8855,0,24.365,95.3,0.087,392.517,397,401.5,409.5285,414.6935,422.564,99.624,0,418.226,445.212,-29.031,0,1.6395
5,22.25,1.188,0.4175,-1.6225,0,24.25,95.5,0.085,393,398.1,403.7425,411.834,416.6,425.7935,99.642,0,419.17,444.754,-28.763,0,1.597
5,22.75,1.347,0.098,-1.7475,0,24.175,95.7,0.0875,394.03,399.0985,405.033,413.575,419.9,427.0065,99.645,0,418.5545,444.2675,-27.78,0,1.637
5,23.25,1.351,0.545,-1.5405,0,24.085,95.9,0.086,395.1,401.7085,407.316,416.4,421.699,428.398,99.644,0,417.6845,444.067,-26.688,0,1.594
5,23.75,0.981,0.201,-1.613,0,24.05,96.1,0.083,397.4505,402.8375,408.4575,418.722,424.535,431.146,99.646,0,417.497,443.45,-27.58,0,1.56
6,0.25,1.0135,0.24,-1.409,0,24.02,93.3,0.08,397.806,402.2,407.7615,418.424,423.9155,430.246,99.7,0,409.03,440.73,-32.401,0,1.788
6,0.75,0.85,0.107,-1.493,0,23.865,93.735,0.077,398.864,402.9225,408.8,419.9025,425.8,432.5,99.685,0,408.575,440.069,-31.4,0,1.7115
6,1.25,0.858,0.005,-1.2905,0,23.79,94.2,0.072,399.742,403.9,409.9,422.116,427.658,434.5,99.667,0,409.719,439.423,-30.78,0,1.7155
6,1.75,0.77,0.1265,-1.122,0,23.7065,94.6,0.071,400.681,405.4525,411.509,423.8,429.612,436.3,99.644,0,410.771,438.892,-28.6055,0,1.6685
6,2.25,1.296,0.343,-1.291,0,23.58,95.1,0.0725,402.349,407.363,413.718,426.148,431.883,437.5,99.63,0,409.5,438.13,-28.8,0,1.672
6,2.75,1.326,0.3945,-1.081,0,23.505,95.23,0.074,403.1,408.176,415.2,426.602,434.35,439.148,99.618,0,409.6775,437.798,-27.5875,0,1.679
6,3.25,1.295,0.1225,-1.359,0,23.455,95.72,0.076,403.4325,409.268,418.1,431.101,436.4,441.3,99.61,0,409.8515,437.3415,-26.932,0,1.61
6,3.75,1.266,0.209,-1.038,0,23.385,95.97,0.074,404.026,410.93,419.7,435.5,439.5,444.4325,99.615,0,410.028,437.0195,-27.788,0,1.59
6,4.25,1.534,0.137,-1.083,0,23.28,96.18,0.072,405,412.359,422.7,435.8,443.15,448.35,99.619,0,409.79,436.92,-26.9905,0,1.61
6,4.75,1.713,0.1165,-1.411,0,23.2,96.3,0.0715,406.7395,414.9,424.55,438.168,443.3,447.367,99.629,0,410.155,436.564,-27.9245,0,1.579
6,5.25,1.496,0.051,-1.103,0,23.145,96.4,0.073,407.6025,416.208,424.314,438.8475,446.472,451.3,99.643,0,410.61,436.139,-26.288,0.0315,1.58
6,5.75,1.875,-0.052,-1.0425,0,23.083,96.53,0.072,408.1,415.9,426.7,442.205,446.8,451.794,99.662,0.015,410.553,435.852,-24.836,1.1835,1.587
6,6.25,1.649,0.119,-1.212,15,23.09,96.6,0.073,409.3,419.6,427.007,443.5,449,453.611,99.685,2.561,412.65,435.926,-11.979,34.569,1.5945
6,6.75,4.6295,1.168,-2.104,71.14,23.27,95.87,0.092,413.503,421.12,426.6,444.9,455.514,461.5,99.7,11.48,412.987,438.141,29.7,154.829,1.465
6,7.25,11.475,15.83,0.004,154.35,23.655,94.5,0.159,414.364,419.2945,422.143,434.6,461.6,470.544,99.7395,22.48,413.3575,441.9335,96.38,348.95,1.3195
6,7.75,12.39,53.869,16.15,255.18,24.24,92.5,0.222,413.55,413.5035,412.9375,421.4,444.3,470.117,99.775,34.54,416.4095,447.745,180.7515,584.362,1.299
6,8.25,2.039,116.905,39.622,364.95,24.96,89.8,0.269,408.2,405.6,404.3825,407.1075,421.791,461.772,99.8,45.575,421.1,454.064,271.8845,800,1.443
6,8.75,-5.218,159.125,63.275,444.5,25.76,86.8,0.3195,399.6,397.388,395.52,398.161,411.45,450.272,99.805,54.43,425.7235,460.2525,341.225,982.5,1.65
6,9.25,-10.6075,218.1,83.724,538.44,26.5,83.565,0.361,392.6,390.5,389.1365,390,400.9515,433.9,99.824,64.375,431.99,466.125,418.904,1195.54,1.909
6,9.75,-12.545,249.45,98.3055,590.2,27.18,80.89,0.385,388.056,386.3,384.683,384.7,393.681,423.833,99.8235,71.42,436.7,471.0165,474.012,1338.462,2.107
6,10.25,-14.91,298.71,104.62,636.6,27.7,77.8,0.408,383.55,381.6655,380.7065,381.279,388.408,417.037,99.8085,75.93,441.84,474.89,516.6045,1383.013,2.206
6,10.75,-16.63,299.1,111.23,661.949,28.14,75.415,0.438,379.9,378.5335,376.932,377.7,385.2,413.55,99.8,77.35,446.546,477.777,543.407,1470.363,2.38
6,11.25,-16.43,321.37,113.3,653.1,28.59,73.065,0.444,377.5,375.834,374.327,374.5945,381.3,411.646,99.779,77.6,449.354,479.283,538.745,1410.14,2.406
6,11.75,-16.1,324.59,99.01,669.115,28.905,71.665,0.433,376.293,373.5,372.35,372.55,378.1555,407.285,99.755,79.525,450.295,480.925,549.5045,1464.75,2.596
6,12.25,-16.04,327.2,103.2,683.3,29.2,70.21,0.459,373.7,372.4,371.1,371.309,377.79,407.4065,99.725,82.5,451.56,483.2,561.04,1487.07,2.6245
6,12.75,-15.85,317.34,96.401,682.88,29.31,68.71,0.464,373.9605,371.5,370.539,371.461,376.8,407.585,99.689,80.7,449.776,484.052,563.078,1486.29,2.7075
6,13.25,-14.805,314.5,81.36,636.2,29.425,67.58,0.466,372.907,371.064,369.85,371.075,375.45,407.4,99.6295,75.6,449.522,484.4685,516.8405,1358.15,2.712
6,13.75,-13.75,297.47,76.575,593.675,29.502,67.85,0.45,372.729,371.7,370.3575,371.4965,377.3,407.2,99.5945,69.8,447.62,483.227,488.0445,1285.5,2.74
6,14.25,-12.8725,262.51,62.022,521.35,29.295,68.8,0.412,371.8,371.364,370.4,370.7,375.475,408.872,99.525,61.38,444.509,481.09,412.608,1168.08,2.521
6,14.75,-11.255,233.08,44.069,450,28.96,70.6,0.396,372.573,371.5,370.6,371.379,376,407.6,99.5,52.51,441.96,477.593,333.902,979,2.44
6,15.25,-9.3155,187.005,25.34,355.82,28.61,72.655,0.36,373.5,372.8,371.1,371.767,376.384,409.869,99.491,42.24,438.43,474.395,263.64,773.331,2.3965
6,15.75,-6.874,135.1,11.5355,251.3,28.06,75.31,0.336,373.9,372.683,371.233,372.632,376.1385,410.4125,99.4645,29.49,433.94,470.245,159.26,560.5,2.33
6,16.25,-4.3445,96.8905,3.594,167.6,27.47,78.95,0.2915,373.1,373.1,372.866,373.7,377.8,409.9,99.4685,20.23,428.99,465.7765,112.2335,375.7,2.27
6,16.75,-2.275,44.56,-1.371,99.75,26.7805,81.51,0.223,375.522,375.15,374.5,375.1,379.912,413.1,99.475,11.785,425.5485,461.756,53.513,219.4055,2.095
6,17.25,-0.592,22.497,-3.7695,51.34,26.41,83,0.1715,376.4,375.7215,375.835,378.0305,381.465,410.3,99.472,5.8,421.1,458.315,12.219,111.688,1.932
6,17.75,0.122,9.312,-3.7985,13.695,25.935,85.25,0.1285,377.25,378.001,379.875,382.6,386.7,411.9555,99.475,1.0115,417.72,453.91,-21.462,33.37,1.952
6,18.25,0.4565,5.843,-3.3805,0,25.49,86.9,0.1115,379.068,380.45,382.943,387.3,392.7325,411.3,99.486,0,414.344,450.804,-36.01,1.2665,1.93
6,18.75,0.416,2.904,-2.718,0,25.35,88.45,0.11,381.75,383,385.824,390.6445,397.9,415,99.5,0,412.98,449.2425,-36.376,0,1.964
6,19.25,0.889,3.383,-3.199,0,25.2,88.8,0.11,383.45,385.35,388.416,395.3,401.8,416.1,99.522,0,413.062,448.2,-35.5,0,1.933
6,19.75,1.16,2.8805,-3.412,0,25.02,89.4,0.1035,384.354,387.178,391.538,399.55,407.089,418.778,99.568,0,412.19,447.3,-35.243,0,1.914
6,20.25,0.985,2.0655,-2.3605,0,24.9,89.8,0.097,385.815,389.229,393.65,403.2,410,419.8045,99.6,0,411.512,446.383,-34.9535,0,1.92
6,20.75,0.8795,1.251,-2.58,0,24.79,90.1,0.093,387.7,391.3325,397.2,406.532,414.45,422.882,99.632,0,411.747,445.83,-34.056,0,1.95
6,21.25,0.9305,1.201,-2.441,0,24.7,90.53,0.088,388.3,392.012,397.4495,408.186,415.376,423,99.675,0,410.452,445.344,-34.038,0,1.919
6,21.75,0.774,0.614,-2.084,0,24.675,90.9,0.0865,390.15,393.45,398.2935,409.7675,415.6,423.8,99.698,0,409.49,444.322,-34.56,0,1.904
6,22.25,0.825,0.5425,-1.7695,0,24.51,91.5,0.078,390.3,395.1285,401.089,411.7435,417.9905,425.567,99.7,0,408.96,443.722,-35.035,0,1.871
6,22.75,0.776,0.2415,-1.651,0,24.37,91.75,0.079,393.1,397.75,402.3,413.823,420.1285,426.2925,99.702,0,407.666,442.78,-34.955,0,1.85
6,23.25,0.6615,0.211,-1.588,0,24.275,92.13,0.082,394,399.129,405.724,415.352,421.395,429.928,99.7025,0,408.618,442.16,-33.948,0,1.8895
6,23.75,0.755,-0.034,-1.65,0,24.105,92.7,0.081,395.4,401.152,407.3,417.166,423.279,429.198,99.7,0,408.712,441.43,-33.504,0,1.819
7,0.25,0.826,0.166,-1.639,0,24.195,90.6,0.077,391.3,394,400.5,413.023,419.4545,427.728,99.718,0,405.736,439.582,-37.55,0,1.955
7,0.75,0.845,0.341,-1.845,0,24.06,90.9,0.073,392.5245,395.503,401.433,414.7995,421.003,428.2195,99.7025,0,405.53,438.8635,-37.176,0,1.966
7,1.25,0.817,0.299,-1.719,0,23.93,91.346,0.073,392.099,395.638,403.059,416.548,422.8,430.465,99.695,0,406.95,438.27,-36.992,0,1.93
7,1.75,1.062,-0.015,-1.698,0,23.8,91.8,0.075,393.821,398.1,404.779,418.3505,424.587,431.525,99.676,0,405.092,437.82,-37.257,0,1.857
7,2.25,0.8975,0.223,-1.349,0,23.68,92.6,0.071,395.2045,398.9075,406.259,420.4665,426.074,432.5825,99.653,0,405.538,437.3635,-36.889,0,1.77
7,2.75,1.194,0.14,-1.5415,0,23.55,92.701,0.068,395.821,401.5,407.722,421.4,427.257,432.657,99.638,0,406.4,436.8735,-36.63,0,1.76
7,3.25,1.2615,0.1695,-1.346,0,23.5,93.415,0.066,395.9225,402.219,410.073,422.6,429.6745,434.711,99.6335,0,406.63,436.616,-35.131,0,1.79
7,3.75,1.5375,0.059,-1.5305,0,23.38,93.5,0.072,398.708,403.199,411.3,424.988,431.7585,437.514,99.6275,0,407.143,436.1385,-34.08,0,1.804
7,4.25,1.324,0.176,-1.273,0,23.31,93.8,0.067,399.011,405.1145,413.6,428.0285,434.556,439.7095,99.641,0,406.03,435.7855,-33.606,0,1.78
7,4.75,1.716,0.0185,-1.422,0,23.22,94.1,0.0695,399.5,405.3395,413.4365,429.087,435.2,440.0045,99.658,0,405.026,435.207,-34.503,0,1.793
7,5.25,1.367,0.061,-1.286,0,23.15,94.55,0.068,400,405.9,413.8,429.5,438.6125,444,99.671,0,404.3175,434.862,-34.719,0,1.77
7,5.75,1.5005,0.1025,-1.472,0,23.045,94.75,0.065,399.15,405.215,414.9,430.392,438.1,443.8,99.6905,0,405.521,434.4945,-34.6275,0.51,1.82
7,6.25,1.7275,0.154,-1.4275,10.4,23.045,94.8365,0.068,399.489,405.5275,413.9,430.911,439.391,445,99.7,1.989,406.108,434.7685,-22.018,26.667,1.75
7,6.75,3.4055,0.498,-1.8905,67.09,23.26,94.047,0.083,405.337,410.6245,417.114,436.5,453.473,458.26,99.722,11.905,408.5,436.648,18.825,161.842,1.672
7,7.25,8.272,12.306,-0.6325,158.65,23.6,92.5,0.153,407.3545,413.36,415.4345,433.6,457.3275,467.959,99.7615,24.96,409.36,440.85,93.218,349.075,1.463
7,7.75,10.8325,49.045,11.394,262.25,24.31,90.4,0.217,408.421,410.6915,410.85,421.319,441.9275,471.3465,99.798,37.55,413.274,446.0655,178.171,550.16,1.392
7,8.25,6.17,108.965,40.36,384,25.135,87.6,0.284,405.882,404.474,404.673,405.593,421.238,461.975,99.815,50.14,416.9,453.017,276.486,797.5,1.521
7,8.75,-4.4435,159.65,67.91,486.95,26,84.2,0.32,397.729,395.6,393.875,396.6,407.55,446.0535,99.843,61.44,421.347,459.8865,367.744,1003,1.697
7,9.25,-9.201,228.495,95.87,580.7,26.84,80.83,0.3655,389.743,387.687,386.1,387.65,395.553,431.997,99.864,70.94,426.662,465.98,450.814,1195,1.873
7,9.75,-11.563,281.39,116.6,658.05,27.59,77.775,0.407,384.631,382.882,381.629,381.285,388.683,420.15,99.862,79.12,432.53,471.8455,527.681,1383.179,2.096
7,10.25,-14.27,315.9,124.21,710.42,28.21,74.66,0.437,379.08,377.807,376.711,377.516,384.2145,414.25,99.852,83,437.923,475.0085,583.5355,1493.5,2.3
7,10.75,-14.939,334.39,128.1,713,28.6,72.37,0.455,376.195,375.1,374.06,374.61,380.909,408.375,99.839,84.1,442.21,478.714,586.126,1532.122,2.44
7,11.25,-15.5,347.3,117.9,705.5,28.97,70.1,0.449,374.5,372.5,371.338,371.9,378.5,405.7215,99.816,84,446.7295,481.0715,592.2855,1524,2.56
7,11.75,-16.3,351.8,118.18,726.3,29.23,68.27,0.456,371.9,371.6,370.1915,370.7,376.422,405.3675,99.8,87.55,449.13,482.932,604.4655,1502.498,2.55
7,12.25,-15.322,345.14,106.2,675.9,29.5,66.87,0.46,371.233,370.655,369.237,369.2975,374.576,404.8425,99.77,82.2,450.203,483.9635,559.962,1474.622,2.719
7,12.75,-14.441,352.56,97.543,685.95,29.78,65.35,0.454,370.5365,369.425,368.586,369.481,374.3,404.026,99.733,81.95,450.01,485.436,566.268,1487.671,2.76
7,13.25,-14.271,347.02,96.039,670.75,29.9,64.21,0.466,369.381,368.3775,367.7,368,372.629,402,99.692,79.87,448.81,486.394,549.8745,1433,2.737
