DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
10,17.75,0.114,18.7,0.61,1.387,-3,2,-12,84,100.7,3.52,-66,1,0,0,1,335,392
10,18.25,0.1225,17.7,0.55,1.046,-2,1,-17,89.6,100.7,2,-64,0,0,0,1,339,390
10,18.75,0.098,17.2,0.43,1.091,-3,1,-18,93,100.801,1.36,-62,0,0,0,1,336,387
10,19.25,0.12,16.5,0.47,1.5575,-2,1,-19,95.6,100.801,0.77,-57,0,0,0,2,340,385
10,19.75,0.1165,16.3,0.53,2.069,-3,1,-21,96.8,100.801,0.56,-55,0,0,0,2,340,386
10,20.25,0.1535,16,0.38,1.728,-3,1,-22,97.7,100.801,0.41,-53,0,0,0,2,343,382
10,20.75,0.133,15.6,0.45,1.819,-3,1,-23,98.6,100.801,0.18,-48,0,0,0,2,348,382
10,21.25,0.172,15.4,0.51,2.523,-3,0,-23,99.5,100.801,0.09,-42,0,0,0,2,351,382
10,21.75,0.173,15.2,0.52,1.932,-4,0,-24,99.2,100.801,0.19,-36,0,0,0,2,351,381
10,22.25,0.1415,14.9,0.5,2,-4,1,-24,99.2,100.801,0.12,-35,0,0,0,2,351,381
10,22.75,0.142,14.9,0.41,2.137,-3,0,-24,99.6,100.801,0.03,-33,0,0,0,2,349,379
10,23.25,0.155,14.6,0.43,1.819,-2,0,-25,100,100.801,0,-30,0,0,0,2,347,378
10,23.75,0.136,14.5,0.49,2.3185,-3,1,-25,100,100.801,0,-28,0,0,0,2,352,377
11,0.25,0.175,10.2,1.02,1.273,-6,2,-18,98.1,101,0.18,-28,0,0,0,1,313,353
11,0.75,0.169,10,0.95,1.1595,-6,1,-21,97.8,101,0.16,-29,0,0,0,2,310,352
11,1.25,0.1765,10.1,0.84,1.069,-5,3,-20.5,98.6,101,0.16,-25,0,0,0,1,311,352
11,1.75,0.183,9.6,0.82,1.364,-5,2,-21,97.1,101,0.35,-24,0,0,0,1,317,349
11,2.25,0.156,9.5,0.87,1.489,-5,1,-21,98.9,101,0.17,-23,0,0,0,1,323,349
11,2.75,0.1555,9.4,0.96,1.3075,-5,2.5,-20.5,98.8,101,0.2,-23,0,0,0,1,324,350
11,3.25,0.1815,9.1,1.01,1.273,-5,4,-21.5,98.6,101,0.15,-21,0,0,0,1,324,347
11,3.75,0.204,8.8,1.02,1.5,-7,4.5,-24,98.4,101,0.14,-21,0,0,0,1.5,325,347
11,4.25,0.196,8.5,1.05,1.364,-6,2,-24,99.9,101.101,0.01,-22,0,0,0,1,318,346
11,4.75,0.168,8.2,1.01,1.182,-5,5,-25.5,99.8,101.101,0.02,-19,0,0,0,1,321,346
11,5.25,0.185,8.1,1.13,1.137,-3,3,-25,99.9,101.101,0.02,-19,0,0,0,2,324,346
11,5.75,0.165,8.1,0.95,1.091,-5,2,-25.5,99.9,101.101,0.01,-18,0,0,0,1,323,346
11,6.25,0.1675,7.8,1.08,1.114,-5.5,2,-26,99.9,101.101,0.03,-17,1,0,0,2,324,343
11,6.75,0.1665,8.3,1.11,0.932,-5,3,-24.5,99.7,101.101,0.04,-5,22,13.5,3,5,330,343
11,7.25,0.1755,8.9,1.27,0.83,-2,13,-22,97.1,101.2,0.3,10,85,53,9,14,330,349
11,7.75,0.215,9.9,1.62,0.3185,6,28,-16,92.8,101.2,0.92,41,172,117,19,31,333,358
11,8.25,0.246,10.8,1.98,-0.3745,25,48,-10,89.8,101.2,1.65,80,279,194,30,42,330,367
11,8.75,0.292,12,2.17,-0.806,43,54.5,-3.5,85.6,101.2,2.49,136,401,296,43,57,328,376
11,9.25,0.319,13.3,2.3,-1.363,70,60,1,81.2,101.301,3.58,186,483,372,52,65,318,383
11,9.75,0.316,14.5,2.55,-2.113,97,63,6,76.8,101.301,4.47,236,633,421,63,78,316,392
11,10.25,0.324,15.3,2.54,-2.6585,100.5,67,12,73,101.2,5.22,268,692,461,70,86,322,400
11,10.75,0.3155,15.9,2.57,-2.636,125.5,70,16.5,69.9,101.2,6.28,297,773,518,75,96,321,406
11,11.25,0.329,16.4,2.45,-3.181,143,71,20,68.7,101.2,6.51,308,795,555,73,99,325,411
11,11.75,0.3375,17.1,2.7,-3.056,128.5,71.5,20,66.6,101.101,6.94,325,815,523,75,92,327,415
11,12.25,0.337,17.6,2.66,-3.249,129,71,21,62.7,101.101,7.74,309,784,545,74,93,323,417
11,12.75,0.3005,18,2.48,-2.704,121,63,21,60.7,101.101,8.27,276,749,482,77,92,327,416
11,13.25,0.31,18.1,2.63,-2.4995,104.5,60,20,60.3,101,8.78,241,625,413,69,82,325,413
11,13.75,0.333,18.2,2.42,-2.431,99,60,17.5,59.1,101,9.15,208,645,414,69,88,328,412
11,14.25,0.301,18.3,2.54,-1.647,85.5,54,15,58,101,9.01,178,548,379,61,78,326,410
11,14.75,0.305,18.1,2.27,-1.159,54.5,40,12,58.5,101,8.94,120,420,280,52,58,326,404
11,15.25,0.292,18,2.27,-0.84,28,36,7,60,101,8.65,61,320,201,39,46,331,397
11,15.75,0.278,17.5,2.13,0.069,6,25,3,61.1,101,8.22,17,213,133,25,30,328,391
11,16.25,0.231,16.7,1.8,0.591,-7,16,-1,63.1,101,7.11,-25,106,68,13,16,325,382
11,16.75,0.171,15.5,1.32,0.921,-9,7,-7,67.3,101,6.1,-58,26,10,3,3,316,372
11,17.25,0.152,13.7,0.99,1.0915,-7,2.5,-12.5,76.4,101,4.15,-69,2,0,0,0.5,316,365
11,17.75,0.169,12.6,0.96,0.75,-5,2,-15,81.2,101,2.78,-64,0,0,0,1,314,361
11,18.25,0.155,12.4,0.96,0.819,-4,2,-17,84.1,101,2.09,-63,0,0,0,1,320,360
11,18.75,0.136,11.9,0.87,0.9665,-6,1,-18,88.6,101,1.54,-59,0,0,0,1,324,359
11,19.25,0.143,11.6,0.84,0.989,-4,1,-19.5,91,101,1.13,-56,0,0,0,1,323,358
11,19.75,0.154,11.6,0.84,1,-6,1,-19.5,91.4,101,0.96,-57,0,0,0,2,310,356
11,20.25,0.152,11.3,0.77,1.341,-4.5,1,-19,93.6,101,0.73,-50,0,0,0,2,316,356
11,20.75,0.155,10.5,0.75,1.341,-5,1,-20,92.7,101,0.67,-44,0,0,0,1,319,356
11,21.25,0.176,10.4,0.92,1.5005,-4,2,-20,92.6,101.101,0.68,-42,0,0,0,2,319,356
11,21.75,0.1555,10.1,0.85,1.3185,-5,1.5,-21,94.4,101.101,0.55,-41,0,0,0,2,313,354
11,22.25,0.181,9.9,0.95,1.273,-3.5,1,-20.5,95.4,101.101,0.53,-36,0,0,0,1,313,353
11,22.75,0.174,10.2,0.88,1.069,-3,1,-21,96.5,101.101,0.38,-31,0,0,0,2,322,353
11,23.25,0.158,10.2,0.87,1.069,-4,1,-22,96.1,101.101,0.37,-34,0,0,0,2,320,353
11,23.75,0.19,10.1,0.99,1.591,-5,1,-20.5,96.7,101,0.31,-30,0,0,0,2,319,354
12,0.25,0.204,3.4,1.35,0.58,-8,0,-28,91.8,101.101,0.57,-32,0,0,0,2,283,318
12,0.75,0.223,3.2,1.38,0.569,-7,1,-31,93.15,101.101,0.525,-29.5,0,0,0,2,284.5,319
12,1.25,0.2115,3.05,1.385,0.569,-9,1,-31,92.9,101.101,0.485,-27,0,0,0,2,285,318.5
12,1.75,0.216,2.9,1.38,0.5,-6,1,-32,94.2,101.101,0.42,-25,0,0,0,2,287,318
12,2.25,0.2135,2.6,1.3,0.41,-8,1,-32,94.7,101.101,0.36,-22,0,0,0,2,289,317
12,2.75,0.218,2.2,1.14,0.455,-8,1,-33,95.7,101.101,0.35,-21,0,0,0,2,288,314
12,3.25,0.2085,2.05,1.225,0.455,-8,1,-32,95.8,101.101,0.285,-19,0,0,0,2,287.5,314
12,3.75,0.1875,2.5,1.12,0.489,-7,1,-34,95.7,101.101,0.28,-19,0,0,0,2,287,314
12,4.25,0.2205,2.5,1.12,0.591,-7.5,0,-36,96.1,101.101,0.36,-17,0,0,0,2,288,313
12,4.75,0.181,2.7,1.14,0.569,-7.5,1,-35,95.8,101.101,0.33,-19,0,0,0,2,286,313
12,5.25,0.1885,2.3,1.255,0.546,-10,1,-35,96.4,101.101,0.29,-18.5,0,0,0,2,287.5,312
12,5.75,0.182,2.3,1.245,0.637,-7,0,-35.5,96.1,101.1505,0.215,-18,0,0,0,2,288,313
12,6.25,0.194,2.6,1.26,0.569,-8,0,-35,96.5,101.2,0.18,-16,0,0,0,2,288,313
12,6.75,0.219,2.5,1.345,0.5115,-7,0,-35,95.85,101.2,0.22,-15.5,2,0,0,2,288,314
12,7.25,0.21,2.6,1.26,0.432,-5,2,-34,97.15,101.2,0.18,-7,25,14.5,4,6.5,287.5,317
12,7.75,0.1915,3.45,1.425,0.432,-3,7,-31,95,101.2,0.36,4,98.5,73,16,27.5,294,323
12,8.25,0.2195,4.4,1.69,0.205,6,17,-25,91.2,101.2,0.62,28,216,123,31,40,291,331
12,8.75,0.24,5.1,2.16,-0.295,18,29,-16,86.6,101.2,0.95,79,338,211,46,57,281,338
12,9.25,0.272,6,2.47,-0.863,34,37,-8,82.8,101.301,1.62,118,443,282,59,66,275,346
12,9.75,0.283,7.15,2.51,-0.829,49.5,46,2.5,77.8,101.301,2.205,162.5,542.5,321,73.5,72.5,268,355
12,10.25,0.3185,7.95,2.67,-0.977,76,50,11,72.65,101.301,2.87,213,650,417.5,82.5,86,260.5,362.5
12,10.75,0.3175,8.55,2.64,-1.159,98.5,50,17,68.8,101.2,3.545,254.5,713.5,482,90.5,93.5,263.5,369
12,11.25,0.3125,9.25,2.735,-0.8405,100,47,22,65.7,101.2,4.09,269.5,749,502.5,93,96,265.5,376.5
12,11.75,0.325,9.9,2.765,-1.068,107,46,25.5,62.4,101.2,4.605,274,768,501,89.5,95,265.5,379.5
12,12.25,0.328,10,2.76,-0.954,112,44,27.5,60.5,101.101,5.095,260.5,768.5,504.5,96,101,274,382
12,12.75,0.321,10.3,2.88,-0.931,105,41,26,60,101,5.345,248,721.5,485.5,91.5,98.5,276.5,379
12,13.25,0.3215,10.65,2.83,-0.7265,96,39,24,58.35,101,5.785,223.5,708,435,88,93,279,379
12,13.75,0.3185,10.8,2.85,-0.636,85,34,22.5,57.15,101,5.71,199,653.5,432.5,86,90.5,274.5,376
12,14.25,0.323,10.75,2.78,-0.386,63,32,16.5,57.45,101,5.775,145.5,561,353,77,75.5,267,371.5
12,14.75,0.306,10.75,2.7,-0.431,43.5,27,11,57.9,101,6.05,100.5,463,293,66,68.5,269,369.5
12,15.25,0.294,10.5,2.59,-0.136,21,21,5,57.6,101,5.95,39,332,222,51,57,261,361
12,15.75,0.254,10.3,2.24,0.023,2,15,-2,58.5,101,5.54,-7,190,125,32,34,260,354
12,16.25,0.2175,9.9,2.04,0.3525,-9,8,-6,60.5,101,5.19,-55,80,48,12,12,263,346
12,16.75,0.174,9,1.63,0.432,-13,3,-11,64.2,101,4.24,-79,18,6,2,3,261,338
12,17.25,0.171,8.1,1.35,0.364,-8,1,-17,69.7,101,3.18,-80,1,0,0,1,264,333
12,17.75,0.1565,7,1.08,0.387,-7,1,-20,75.9,101,2.31,-76,0,0,0,1,260,327
12,18.25,0.177,6.1,1.06,0.341,-7,1,-22,79.4,101,1.82,-77,0,0,0,1,257,326
12,18.75,0.198,5.3,1.06,0.296,-8,1,-23,84.1,101,1.5,-73,0,0,0,2,256,325
12,19.25,0.2055,4.8,1.19,0.364,-7.5,1,-25,85.8,101.101,1.25,-71,0,0,0,2,259,323
12,19.75,0.1905,4.6,1.13,0.523,-7,0,-26,87.6,101.101,0.93,-65,0,0,0,2,260,321
12,20.25,0.2085,4.6,1.14,0.66,-8,1,-26,88.15,101.101,0.92,-61,0,0,0,2,261,321
12,20.75,0.206,4.6,1.165,0.6255,-8.5,1,-27,88.25,101.101,0.775,-57,0,0,0,2,264.5,319
12,21.25,0.208,4.1,1.12,0.569,-7,1,-28,90.75,101.101,0.695,-55,0,0,0,2,270,317.5
12,21.75,0.2035,3.7,1.12,0.41,-8,0.5,-30,91.5,101.101,0.705,-47,0,0,0,2,273,319
12,22.25,0.213,3.75,1.255,0.6025,-6,1,-30,91,101.101,0.655,-43,0,0,0,2,276,319
12,22.75,0.2295,3.3,1.215,0.546,-8,2,-30,91.85,101.1505,0.685,-46.5,0,0,0,2,279,318
12,23.25,0.222,3.1,1.41,0.591,-10,1,-30,92.25,101.1505,0.615,-38,0,0,0,2,279,318
12,23.75,0.2275,3.5,1.535,0.58,-7,2,-30,92.55,101.101,0.6,-35.5,0,0,0,2,281,319.5
