DOY2,HR2,FC,CO2,SC,H,LE,H2O,SH,SLE,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,WS,USTAR,V_SIGMA,W_SIGMA,PA_1_1_1,PA_1_1_2,RH_1_1_1,RH_1_2_1,VPD,TA_1_1_1,TA_1_1_2,TA_1_1_3,TA_1_2_1,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_1_10_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_2_10_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,FCH4,SCH4,NEE
7,0.25,-1.05222,356.016,-1.089935,-43.0284,-8.10793125,6.856448475,-16.276,-9.96209,1.65876485,3.89813745,-2.47133,-0.82378325,0.7614,0.04925,0.1829545,0.034592606125,96.62693,96.5666,36.316875,47.69178375,0.3283485,8.86,3.135,8.9483092,6.700803025,10.6175,4.709811325,4.863586825,5.321149025,4.620155,2.12839,0.91817725,-0.1402385,-0.33570525,-0.45290625,-0.5479936,5.528760625,8.022425125,8.703607261025,7.050605,4.5756225,0.23908689265,-0.226345,-0.260015425,0,0,282.884575,343.603745,-0.028445675,-0.27705,-18.455,-17.3575,-0.069356825
7,0.75,-0.487755625,357.994,-0.91452,-46.896225,-7.034532,6.7462584,-13.73754645,-8.709015225,0.935126725,3.615845675,-3.1169075,-1.902985,0.826575,0.0440925,0.15614651325,0.03302965,96.61418775,96.57735,38.4308,48.41012,0,8.7925,2.8133,8.91568,6.0834,10.17925,4.143853975,4.171411,5.11036,4.5519175,2.1090425,0.923185,-0.13615325,-0.3383535,-0.45639675,-0.562379225,4.819649975,7.416624875,8.62156107135,7.0514925,4.586885,0.24252857135,-0.23954275,-0.275429775,0,0,285.642,342.01864,-0.032,-0.267525,-14.155,-29.405,-0.3052694
7,1.25,-0.883144,357.055,-1.910475,-48.28215765,-8.590202175,6.8627312,-12.73143,-10.943,0.42367825,3.34868275,-3.714088125,-2.629142,0.82842625,0.0423,0.1761853815,0.037214,96.62928175,96.580385,39.78845,49.30845,0,8.5685,3.8102,8.4790685,6.18088865,9.6015,3.690745475,3.7955217,4.90542,4.54834015,2.1468025,0.8750135,-0.14109,-0.32979375,-0.48761825,-0.56758325,4.269174975,6.915675175,8.43640335,7.00814,4.58344,0.23871,-0.21692075,-0.28113965,0,0,287.74443,340.245045,-0.032,-0.267575,-37.665,-44.385,-1.1540601
7,1.75,-0.84391,357.295,-1.24115,-45.9031125,-7.1566,6.7866204,-10.7654038,-9.027488,0.03584115,3.0260057,-4.0759712,-3.65667525,0.8787435,0.030825,0.18980494335,0.047175176,96.64335,96.58249425,39.51825,50.015545,0.0827939750000001,8.35,3.4132,7.846150925,6.023287375,9.5225,3.518763825,3.27537865,4.73497,4.393671025,2.12038,0.84848775,-0.1436385,-0.3283415,-0.49985125,-0.55754975,3.990821325,6.41667865,8.281913975,7.0128575,4.6176425,0.2353816,-0.2546085,-0.265282,0,0,286.94335,338.5968325,-0.028400175,-0.2651,-11.25,-24.7,0.2187445
7,2.25,-0.5076824,360.47875,-1.3207975,-45.050175,-10.73173665,6.8859283,-12.0183675,-10.81498735,-0.3726425,2.8306625,-4.509279,-4.872005125,1.2884875,0.0400075,0.173283125,0.041968375,96.6365,96.585648,41.22625,51.809854,0.0533166,7.871125,3.135,7.480521,5.748715,9.3522808,3.159424525,3.12148565,4.5789325,4.26393235,2.15759,0.874045,-0.14975125,-0.33615525,-0.51304825,-0.5447595,3.804299975,6.07112165,8.123489,6.99723565,4.610045,0.241282025,-0.220158,-0.255205,0,0,288.243475,338.26788,-0.024137675,-0.257525,-10.2355,-41.35,0.57143025
7,2.75,-0.5685852,360.14925,-1.6583,-43.8902,-11.31054,6.860026625,-12.3400168,-9.08267,-0.758192375,2.4444375,-4.970177625,-5.5348375,1.2586125,0.0294425,0.1987177,0.0527652336,96.6284,96.60828,43.3735,52.4176765,0,7.60245,2.72222,7.204267,5.62641005,9.01641895,2.859725025,2.836107375,4.22097905,4.03005385,2.1312275,0.89755425,-0.20741975,-0.315135,-0.51847025,-0.50049375,3.629585625,5.797196825,7.841392625,6.909532475,4.5603175,0.24148218235,-0.22987925,-0.267698675,0,0,286.696425,338.20657,-0.011,-0.257775,-11.76,-63.5375,0.50535875
7,3.25,0.04884965,358.1405,-2.12728,-42.6316,-13.5611519,6.9435835,-11.22455,-11.5174975,-1.164046125,2.03409425,-5.387476125,-5.823627125,0.957005,0.03703,0.18885125,0.0499241382,96.6249,96.6005,45.78625,53.7315,0,7.5121,2.729075,6.9549578,5.3293489,8.7057417,2.715989,2.605817975,4.141710175,3.840441475,2.1421475,0.86643075,-0.2013435,-0.32330325,-0.513043,-0.56245675,3.4295467,5.654268125,7.60347465,6.7700003,4.5325975,0.248753963975,-0.25287075,-0.272693,0,0,285.84336,337.97543,0,-0.231575,-7.6455,-25.985,-0.3855
7,3.75,-0.636324,371.21225,-1.407294375,-41.39008675,-9.917646475,7.2753486,-12.409305,-12.8958,-1.530342125,1.650853875,-5.709150375,-6.410761125,1.05272,0.03228,0.19257865,0.046792206475,96.6128,96.5859,46.487,55.15625,0,7.4017,2.4097525,6.799235025,5.0570178,8.5022785,2.915439375,2.69650695,4.07826655,3.742488825,2.1597325,0.87208725,-0.20582325,-0.321845,-0.49821675,-0.537252275,3.415299675,5.391389175,7.356136,6.64561405,4.555125,0.253482928675,-0.243743475,-0.269863025,0,0,279.895547195,336.08001,0,-0.201,-11.6305,-28.66,-0.705872574999999
7,4.25,-0.6337595,372.98625,-2.2413,-47.548597475,-11.1663,7.31536625,-8.859377625,-8.2641611,-1.834335125,1.441065625,-6.00004475,-7.3395375,1.15305,0.0381725,0.19824835,0.0667782,96.61475,96.5753,46.936,56.72875,0,7.116025,2.3794525,6.62757095,4.61864805,7.77364365,3.31200335,3.11228935,4.000990975,3.746683175,2.1631175,0.86803625,-0.22494,-0.30683325,-0.50063525,-0.50488025,3.610496675,5.310836,7.1640467,6.535414175,4.504025,0.253407536025,-0.272496575,-0.27839975,0,0,278.38148908,336.0305,0,-0.1242,-14.21,-33.425,-0.81523375
7,4.75,-0.780578,373.07325,-1.3363341,-39.546310175,-10.18066,7.421384,-8.748446875,-8.29305,-2.2044785,1.36523575,-6.3203125,-8.3467875,0.966744,0.0431025,0.180558725,0.04560404705,96.5927,96.584075,48.9515,56.11375,0,6.79855,2.72222,6.669882175,5.22704185,8.10932635,3.978068825,3.584279,3.957615,3.76559,2.1902225,0.906287,-0.253395,-0.31637325,-0.482865,-0.4883765,3.842114375,5.289303175,7.013118025,6.470864975,4.5136425,0.25530675,-0.2614255,-0.2811435,0,0,277.993575,336.140715,1.5229479,0.105596,-13.0375,-33.24,-0.9688785
