DOY2,HR2,CO2,H2O,FC,NEE,CH4,FCH4,H,LE,G_1_1_1,G_2_1_1,WS,USTAR,W_SIGMA,V_SIGMA,U_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,TS_1_1_1,TS_2_1_1,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
4,10.75,393.833620492923,6.20344232569972,0.6911312364,0.6911312364,2115.04,17.552457174,96.7905,94.023290851294,28.59615,49.93521,4.36682,0.32432,0.40654,1.13513,1.21763,8.44912,0.63798,99.8748,59.4385,8.983679,8.0116145,7.7897165,432.04615,1251.19350020929,582.3336,79.525215,337.12535,378.3065
4,11.25,393.859717807515,6.08348757173392,0.793375192249043,0.793375192249043,2108.826,16.203183813,76.15955,107.048014295847,37.469075,59.477635,4.330185,0.31374,0.413205,1.148125,1.20488,8.179915,0.60445,99.89305,59.7876352,9.4022135,8.391576,7.9182925,447.75155,1205.47412985998,558.1497,89.76285,338.7101,382.00625
4,11.75,393.76037993863,6.12761028095796,0.462663321558831,0.462663321558831,2125.783,16.895907504,89.4682,116.893760935635,36.026895,52.35954,4.37587,0.3135,0.42205,1.20936,1.26077,8.45899,0.64593,99.8924,58.94481,9.865665,8.9427765,8.008912,406.54265,1159.23644830516,524.15375,87.333465,340.66155,382.1726
4,12.25,394.059902467748,5.36527447944414,1.40401057899191,1.40401057899191,2127.335,22.2596088,115.685,112.8896528985,38.32251,47.68416,4.44781,0.30948,0.380615,1.170315,1.15679,8.624125,0.68146,99.9033,60.3805359,10.164005,9.222602,8.2143805,452.5902,1261.13964085904,576.9078,93.23448,342.0933,386.0594
4,12.75,393.876976551756,6.07424879793497,1.34455415985077,1.34455415985077,2113.134,17.846545734,100.7345,113.529908906196,43.27401,53.56047,4.724015,0.332395,0.43591,1.28289,1.2439,9.16158,0.65119,99.84165,60.41491,10.477185,9.492787,8.357666,476.2656169,1365.295213567,630.3006,101.2567,343.7951,388.6433
4,13.25,393.12445664561,6.28478868077196,1.03367304297615,1.03367304297615,2108.237,19.154717722,98.4804,114.203196169592,47.181805,47.89938,4.480295,0.341025,0.422175,1.28543,1.24861,9.770195,0.680275,99.83485,60.0114022,10.79648,9.865073,8.6320325,440.0092,1317.54650154473,596.6213,97.211675,343.15125,389.61155
4,13.75,393.013945458891,5.9644832008459,1.14077441258285,1.14077441258285,2106.774,16.1458581365,100.889,111.596374263814,50.43115,54.12087,4.59661,0.32447,0.41935,1.29303,1.26638,10.7088,0.68438,99.7379,58.46725,11.231605,10.41934,8.885163,466.4444,1382.19434203065,609.1605,97.47466,346.494,391.3799
4,14.25,392.981419040604,5.64011560889326,0.958552944829008,0.958552944829008,2107.0695,16.261334888,92.1837,103.491216091402,45.88291,49.58843,4.62853,0.33367,0.42408,1.23695,1.2309,10.5598,0.58143,99.7116,58.4889291,11.38887,10.774,9.199303,376.28775,1115.95199445381,505.2722,86.5247,344.8872,390.2846
4,14.75,392.740063512246,5.73533975755354,0.6138920295,0.6138920295,2111.064,16.811728332,81.6587,92.8870060132966,42.44975,42.72682,4.73451,0.34536,0.43857,1.15885,1.12588,10.7297,0.49785,99.7002,58.6595234,11.34532,10.71846,9.545704,323.22465,990.544291913127,434.47915,66.57056,345.66395,389.24785
4,15.25,393.08238326841,5.52763491338389,0.655710682557315,0.655710682557315,2105.192,14.155562975,82.6088,100.498962901485,39.14865,37.079235,4.75625,0.33875,0.4352,1.173395,1.10165,10.5554,0.516685,99.6955,57.1684201,11.547715,10.654075,9.73958,334.7436,986.82304365346,433.5343,66.033855,345.347,388.54315
4,15.75,393.523542558572,5.55914751188079,0.740288199289606,0.740288199289606,2108.557,13.028875776,54.1301,77.1024942883749,31.57916,27.762045,4.681555,0.344025,0.432085,1.097115,1.13026,10.54905,0.439425,99.6331,56.3029509,11.94217,10.548925,9.8825,299.22655,896.491636261,402.80825,70.98012,344.78105,386.8946
4,16.25,392.855617189319,5.50507743741525,0.722743629973338,0.722743629973338,2115.615,11.0265565979,49.7295,81.2437212277465,23.306225,20.980395,4.991,0.32633,0.43821,1.12135,1.11797,11.0606,0.35858,99.6433,54.8466,11.944485,10.781545,9.9309025,225.20685,756.922915851,332.8143,58.16162,344.04475,384.80005
4,16.75,392.820678961904,5.41686631521884,0.7097386245,0.7097386245,2117.828,10.022158998,43.08705,72.0619295013414,15.80784,9.4324515,4.812705,0.3297,0.4375,1.090055,1.105,9.94122,0.338605,99.6502,55.501605,11.757035,10.919315,10.012524,192.78765,611.108846022056,267.7628,47.208445,342.4852,384.25865
4,17.25,393.250469250053,6.14438880124833,0.464931903242588,0.464931903242588,2116.082,8.20157746355,26.4776,60.329155502,9.611801,-0.50236795,4.7234,0.34764,0.4228,0.97096,1.0945,9.87543,0.30048,99.6531,56.9294986,11.05815,10.806185,10.15605,122.2734,443.823025287608,196.67705,36.138385,340.14965,377.9137
4,17.75,393.797887601038,5.84022562299684,0.379253511,0.379253511,2114.928,3.2297628636,15.1463,43.7482454316333,0.5740957,-7.2336255,4.56389,0.32191,0.38912,0.92666,0.94213,9.57015,0.23276,99.6989,58.55154,10.62569,10.52831,10.274095,77.159785,292.014956596,128.73895,22.94475,340.421,371.6417
4,18.25,393.727610448057,6.3592162417344,0.218017880746719,0.218017880746719,2113.8545,2.0109706651,-5.091755,32.0112821828112,-6.001228,-14.12701,4.366,0.299775,0.366345,0.828835,0.95059,9.632655,0.20748,99.75575,59.0050043,10.172105,10.310415,10.352415,24.13643,172.459926568518,68.87452,16.082225,337.7531,367.15035
4,18.75,395.207950138471,5.90114128342941,0.246727907386116,0.246727907386116,2137.969,0.829084806,-15.022,22.587152628,-10.1623895,-16.22884,4.4744,0.31262,0.37259,0.79025,0.85996,8.55205,0.22935,99.7082,61.5034455,9.865496,10.106765,10.38465,-1.664602,56.7721978850166,22.85793,5.576287,335.0179,359.0775
4,19.25,395.390010580331,6.40115228000039,0.73230596300761,0.73230596300761,2125.992,2.1491201742,-17.4584,17.5597948065227,-13.105015,-18.654155,4.29685,0.30032,0.377845,0.717155,0.83799,7.76251,0.21078,99.69875,62.0192061,8.953304,9.7947375,10.37618,-21.55151,0,0,0,330.8954,355.89235
4,19.75,397.04003945617,6.22959498307927,0.738821236990966,0.738821236990966,2124.9195,1.4596770421,-22.0035,12.5007596010003,-16.14028,-21.06638,3.76329,0.26853,0.35022,0.72641,0.81069,7.02439,0.23522,99.8457,64.8206087,8.4373085,9.518651,10.334925,-26.787095,0,0,0,327.3835,353.3739
4,20.25,393.690865652173,5.83330738968555,0.635723174023619,0.635723174023619,2123.847,0.77023391,-22.65015,12.7723479667133,-17.430225,-19.986395,3.90579,0.27863,0.349485,0.71654,0.834195,6.7812,0.207805,99.7594,65.63703,8.114474,9.320028,10.261,-26.242315,0,0,0,327.56875,349.8835
4,20.75,394.537571245889,5.76994688662858,1.03891709100213,1.03891709100213,2127.349,0.220542528,-19.3187,13.7808249074762,-18.029685,-20.58461,3.951535,0.280495,0.361785,0.762145,0.85815,5.872685,0.206235,99.83895,66.68288,7.726765,9.069161,10.160925,-28.170925,0,0,0,324.60055,347.88875
4,21.25,396.271277884753,6.34446854078061,0.683598693357709,0.683598693357709,2134.21825,0.4271958432,-21.0487,9.91647712204015,-19.99032,-21.025735,4.19231,0.26489,0.36646,0.78656,0.88795,6.59351,0.23439,99.7909,69.8094621,7.183029,8.8054155,10.0501575,-29.656645,0,0,0,323.71905,345.14415
4,21.75,394.434154827665,5.69436607374617,0.801078542085351,0.801078542085351,2141.0875,0.6338491584,-14.9933,6.63810986156476,-18.27212,-18.9119,3.97616,0.26393,0.34147,0.72267,0.76742,6.10733,0.228,99.8097,71.1878865,6.9816425,8.506949,9.9277755,-29.57743,0,0,0,322.9106,343.5505
4,22.25,394.397374188233,5.30429858732801,0.737080063015372,0.737080063015372,2147.95675,0.8405024736,-17.9876,7.31467206555464,-18.74889,-18.11299,3.54421,0.25392,0.31011,0.63624,0.64935,5.77486,0.21076,99.8127,71.61993,6.644421,8.2027715,9.843012,-28.771655,0,0,0,323.92125,343.68455
4,22.75,394.968695988538,5.17808321766809,0.568195464558314,0.568195464558314,2154.826,1.0471557888,-19.9257,6.81027538365757,-19.332,-18.84595,4.25245,0.26386,0.34975,0.72943,0.85696,5.39669,0.21885,99.7297,73.58702,6.5208605,7.908743,9.7701995,-27.456105,0,0,0,322.3649,343.3424
4,23.25,394.021640174543,5.08217795904716,0.601201409096848,0.601201409096848,2148.964,0.63499907975,-17.83145,7.45350757673306,-20.14874,-18.04335,4.2374,0.23966,0.32469,0.73454,0.90709,5.811325,0.23169,99.775,73.14738,6.1822235,7.764472,9.723502,-26.374615,0,0,0,323.3735,342.252
4,23.75,395.842541582196,5.62834995516314,0.642100967413189,0.642100967413189,2179.4025,-1.2796207609,-15.2186,8.29447105513221,-20.86391,-17.22204,3.28327,0.23452,0.31418,0.71177,0.82257,5.33783,0.22723,99.7714,74.1170367,6.2515705,7.799254,9.704711,-24.438855,0,0,0,322.3253,341.048
5,0.25,397.604589095726,12.5773286850075,2.22634381719768,2.22634381719768,2037.4445,-0.5718658446,-12.3102,9.77079659542569,-16.425955,-24.10593,1.89378,0.16905,0.20222,0.45684,0.47924,13.9386,0.30815,99.7094,80.1006385,13.44886,15.134785,16.65614,-26.115565,0,0,0,361.28015,377.4956
5,0.75,397.098690658645,11.8147564366064,2.07230900553311,2.07230900553311,2037.4445,-0.5718658446,-13.9254,8.47832672568014,-17.787605,-23.16535,2.643915,0.20746,0.25777,0.548595,0.63112,13.2251,0.24788,99.54355,81.31031,13.285595,14.93078,16.48919,-26.755075,0,0,0,359.7071,376.86485
5,1.25,396.875602124025,11.9075038262629,1.5215013113075,1.5215013113075,2034.236,0.9291660819,-12.1618,4.63765762842841,-17.646405,-23.21166,2.39342,0.18304,0.25269,0.57174,0.58816,13.2724,0.29518,99.45,81.73934135,12.8578,14.812425,16.32302,-24.92744,0,0,0,359.24785,376.0219
5,1.75,397.419592702284,12.4264589486566,2.06672708961947,2.06672708961947,2071.8055,-1.22922789655,-15.1101,9.3996270135,-16.83249,-21.128105,2.69094,0.19199,0.23328,0.55851,0.60536,12.2251,0.25477,99.5494,83.14640925,12.72161,14.6491,16.1593,-24.71373,0,0,0,359.9492,376.0021
5,2.25,399.505272739877,13.0871866355565,1.92139360479493,1.92139360479493,2089.26333333333,-1.14090881215278,-13.5466,7.54092737240192,-17.737885,-21.698975,1.96889,0.16975,0.22337,0.48795,0.53915,12.6845,0.2622,99.3981,84.39813835,13.17049,14.460875,16.00005,-23.483515,0,0,0,358.3396,374.61455
5,2.75,399.525012929277,13.7763559032891,2.10275602155617,2.10275602155617,2106.72116666667,-1.05258972775556,-15.4276,4.88370301273545,-16.663415,-21.884135,2.22553,0.19224,0.24897,0.49588,0.58845,12.6812,0.2956,99.4507,83.96752,13.00782,14.24536,15.83356,-21.096735,0,0,0,357.08945,372.47905
5,3.25,400.210170067587,12.5494285562806,1.92431534226809,1.92431534226809,2124.179,-0.964270643358333,-13.8897,9.70065912003762,-16.119795,-21.288585,2.18745,0.18299,0.23807,0.50288,0.55088,12.6653,0.27157,99.5575,83.4679316,13.035195,14.06657,15.69166,-19.85157,0,0,0,357.21365,373.3658
5,3.75,397.794451971613,13.3676589255194,1.94865485454891,1.94865485454891,2093.343,0.474773743620833,-12.9408,7.59805590415861,-14.82132,-20.626455,2.40264,0.1742,0.23996,0.48247,0.55608,13.1453,0.2349,99.7168,83.6568777,13.06847,13.956995,15.54243,-18.24666,0,0,0,360.6053,373.77975
5,4.25,398.877846927355,13.5500209557876,2.07792586254257,2.07792586254257,2159.583,1.9138181306,-10.3649,5.01848058587009,-15.87451,-18.67883,1.686715,0.154555,0.167775,0.44112,0.468415,12.57855,0.27357,99.76235,84.3755988,13.07913,13.84094,15.424265,-18.576255,0,0,0,357.33035,372.3755
5,4.75,399.541869025,13.3139551876672,1.51528443111261,1.51528443111261,2154.26366666667,0.4237682739625,-9.91208,8.58193923403162,-15.06106,-17.85511,1.95541,0.18228,0.22884,0.49097,0.57964,12.2262,0.24893,99.6754,85.73687985,12.486545,13.63543,15.33805,-16.88056,0,0,0,361.5945,371.92795
5,5.25,398.841605656753,14.099875402338,1.8901931874,1.8901931874,2148.94433333333,-1.066281582675,-9.69242,10.2000342777953,-14.870255,-17.81144,2.03815,0.1766,0.23917,0.50154,0.59318,12.1549,0.26497,99.6638,84.8230106,12.659725,13.5121,15.2456,-13.164585,0,0,0,359.49715,371.44135
5,5.75,400.419696484568,12.5714470165751,1.62391941552795,1.62391941552795,2143.625,2.00314076325,-12.2846,11.7800564764819,-13.487175,-11.719575,2.27631,0.19608,0.24636,0.51717,0.62657,12.3693,0.25857,99.6492,84.8193507,12.558185,13.352695,15.126405,-0.062651015,44.4598692992985,20.411525,5.186795,361.29855,373.2026
5,6.25,397.869361920977,12.6565977290253,0.843278454119455,0.843278454119455,2120.5745,2.38299293445,-5.456725,19.4782789302002,-10.115035,-6.2939545,2.41738,0.180595,0.231075,0.449835,0.54379,12.27165,0.249915,99.77045,82.91276395,13.25887,13.276675,15.0094,28.7693,129.2015017477,56.892145,11.666655,365.4995,376.7966
5,6.75,396.012613601768,13.2087443654044,0.662414246413213,0.662414246413213,2108.8015,2.54090231635,-3.124215,27.0620553209678,-5.283476,3.6398215,2.348895,0.17931,0.24488,0.492385,0.552645,13.52585,0.259595,99.76055,80.18818575,13.992805,13.28124,14.876285,65.25371,214.711717969,107.3466,21.067275,368.94475,382.83055
5,7.25,395.658649043864,13.1184075583853,-0.877086565578391,-0.877086565578391,2093.672,4.6438183584,7.38778,43.9142201624802,-1.5299845,11.92533,2.51813,0.19636,0.25064,0.58539,0.60742,14.0727,0.27633,99.9058,78.35951435,14.45933,13.380125,14.76294,95.93355,285.971464739,162.0677,33.64512,369.6243,390.35235
5,7.75,395.122015090635,12.3774116828361,0.0639720533530718,0.0639720533530718,2067.269,4.58089363,19.0799,63.6877733872349,3.538166,22.041095,2.68656,0.21378,0.27085,0.65108,0.70467,14.6749,0.32006,99.9137,75.0782867,14.91372,13.60802,14.72212,108.58975,451.265221475991,174.89055,43.68031,368.7057,393.609
5,8.25,393.664336619359,13.0582242027982,0.577147208399241,0.577147208399241,2075.5715,8.206734906,25.6643,92.981147297846,9.011599,28.587295,2.93969,0.23348,0.28828,0.75639,0.75226,15.0635,0.37476,99.9273,71.78458695,15.57347,13.792135,14.718045,256.03075,749.518677779,345.3818,58.884595,374.26185,401.09665
5,8.75,393.291174550615,13.5875685725437,1.51976598462043,1.51976598462043,2083.927,9.4140989868,43.5036,113.904608807868,14.312985,37.713735,3.109295,0.245775,0.30471,0.81542,0.83269,15.4767,0.423855,99.92925,67.12846175,16.13182,14.08521,14.743455,334.708,955.551304245452,458.77735,67.858945,378.8482,408.68615
5,9.25,391.866428561291,14.9094987938692,1.2747208368566,1.2747208368566,2059.669,8.99969289885,51.4058,139.682902523081,17.947065,41.205925,3.13551,0.25528,0.32021,0.90556,0.9443,16.2558,0.42582,99.9014,66.63697,17.055535,14.37856,14.82192,425.41995,1156.9961578513,560.22405,76.94862,384.46515,417.0692
5,9.75,390.831844339913,14.2792867606384,1.64545419993701,1.64545419993701,2073.764,15.395559564,61.3716,168.700961400199,22.608795,43.20051,3.07354,0.264625,0.32586,0.93316,0.94855,16.7458,0.48849,99.9066,63.955828,17.4854,14.805855,14.95905,477.80785,1429.36784414,657.61745,97.37928,389.68975,421.4327
5,10.25,390.001746923098,14.5384722614985,1.46145399355043,1.46145399355043,2048.8715,8.10944000515,75.73105,186.233458877996,26.66491,64.93321,3.09258,0.27292,0.33713,0.97061,1.03671,17.4895,0.55164,99.8799,61.406705,17.917145,15.383855,15.08392,548.56105,1623.52371504684,735.24855,111.2276,391.47735,428.05845
5,10.75,390.150536638747,14.6460384616388,1.13404373072006,1.13404373072006,2052.8565,10.75260468685,77.6271,189.798849609715,33.47682,73.05073,3.27731,0.28168,0.3514,1.05487,1.04467,18.0469,0.56377,99.8717,61.198595,18.38709,15.879955,15.313235,541.7119,1640.87512115,735.30945,117.1219,394.1422,435.41155
5,11.25,389.679441584656,15.0906123470215,2.12353232353613,2.12353232353613,2041.251,9.73726804105,98.66835,178.752417539965,36.23971,93.406045,3.26391,0.29457,0.35231,1.06774,1.05401,18.3622,0.64278,99.805,60.26004,18.895115,16.753545,15.57587,565.5341,1616.19479077,737.5087,119.31975,397.95755,438.79005
5,11.75,388.977701377545,14.8276408622269,2.62069498744417,2.62069498744417,2053.2815,9.9698469374,97.30285,201.707355928287,39.807395,103.518,3.320705,0.29784,0.37189,1.15304,1.1567,19.1588,0.62174,99.79615,59.9179059,19.544535,17.48039,15.89656,598.0604,1701.70815439,783.4003,128.9432,396.7674,441.0957
5,12.25,388.795786998228,14.4015624401471,2.11968918895569,2.11968918895569,2061.519,10.6792586464,96.8704,215.170923514948,42.124675,100.0809,3.56901,0.31966,0.38074,1.14529,1.13755,19.2934,0.62898,99.7538,59.56333035,19.99178,18.023865,16.18465,622.91765,1798.56882829,813.61825,130.92435,399.35485,444.9791
5,12.75,388.381734526196,14.6806857970843,2.42973493500105,2.42973493500105,2039.387,11.1067186698,104.2795,192.666166522965,43.673155,88.2731,3.6465,0.30551,0.3919,1.15453,1.11341,19.3249,0.62016,99.7366,59.60813495,19.78245,18.61147,16.49092,618.1651,1793.3155211,831.71645,134.42575,397.96705,443.67065
5,13.25,388.378300864059,14.3314718433585,2.69324393252019,2.69324393252019,2036.106,10.021864616,91.2622,192.412685559509,44.76894,78.28197,3.70549,0.32018,0.39839,1.16416,1.13875,19.8173,0.59718,99.7299,58.8963,19.9768,19.010825,16.79096,597.6667,1698.44958929,778.89925,123.1243,397.10075,445.96315
5,13.75,388.041224771365,12.8146672081841,2.57929837481122,2.57929837481122,2036.0015,10.141403428,94.67075,189.283910597497,46.39188,69.560275,3.86884,0.32359,0.40184,1.16197,1.14345,20.2234,0.6343,99.7261,57.37917,20.184235,19.31036,17.19079,575.54415,1779.42186169104,780.93335,133.8918,395.18975,448.78445
5,14.25,386.075664930282,13.9780708675573,2.41915469825189,2.41915469825189,2037.3225,8.8475431672,96.0137,186.642256277645,53.700245,67.84409,3.91403,0.32931,0.39234,1.19267,1.14398,20.5824,0.61011,99.7172,56.10163,20.998465,19.62733,17.67166,549.29155,1659.33343880414,733.80675,124.5912,395.4179,447.76935
5,14.75,387.632740249222,12.9228344670965,2.51840434514996,2.51840434514996,2026.664,10.4880919052,104.8615,190.109941424101,53.952365,50.82401,3.68233,0.31807,0.3828,1.10873,1.07521,20.6663,0.54565,99.7704,53.763245,21.11887,19.75116,17.83516,524.8187,1574.71058647356,704.5566,118.0262,395.74545,447.345
5,15.25,387.327061025723,13.2621021094972,1.77029302972174,1.77029302972174,2026.867,9.973110299,71.9914,167.090150063203,55.529185,45.524425,3.795625,0.33321,0.39068,1.06991,1.08571,20.9066,0.494655,99.72505,53.588155,21.021345,19.912,17.86875,475.27245,1451.62519157448,654.5893,112.7321,393.3826,444.9513
5,15.75,387.295542538032,14.3518360198658,2.00664335975207,2.00664335975207,2016.8765,9.2007501966,73.0517,148.175723883987,56.57824,39.17402,3.71554,0.31183,0.37532,1.04092,1.01761,20.4406,0.51774,99.76,54.07163,20.78708,19.923455,18.11065,389.18865,1233.495773895,534.6213,95.670195,390.9764,439.79275
5,16.25,387.698139899699,13.1425236349918,2.18100519056276,2.18100519056276,2017.3055,5.28415657245,53.72605,117.45547154146,50.86159,21.71383,3.70587,0.304565,0.37718,1.036305,1.065935,19.8545,0.46045,99.7397,54.93952035,20.54191,19.784775,18.48681,341.3045,1051.549032225,464.73595,84.7049,393.34335,435.3106
5,16.75,387.482163210557,13.0081728943556,1.28192353138998,1.28192353138998,2008.1455,4.221674587,32.9176,94.1251135970371,39.76316,10.3638,3.751405,0.320475,0.383305,0.95131,1.016765,19.31635,0.38535,99.7466,54.799035,20.25376,19.68572,18.79294,264.6549,917.099107661,391.088,74.8929,390.3068,430.33305
5,17.25,387.110826197885,12.555652418537,0.831786159577188,0.831786159577188,2001.781,4.93424278025,19.0462,84.9236390873109,28.004345,0.8467229,3.78417,0.30618,0.35513,0.9352,0.97086,19.1463,0.35863,99.7154,55.7564669,19.668445,19.308235,18.89306,197.85995,682.84746474495,298.09895,58.845715,386.9254,423.3629
5,17.75,387.717933520822,12.7373532762603,1.0003914640256,1.0003914640256,2014.996,3.9727497138,9.15854,65.107893670622,20.19179,-4.758941,3.66364,0.27666,0.35425,0.86167,0.867345,19.45285,0.314735,99.70835,55.6933607,18.912665,18.89865,18.91588,136.23895,502.828232196067,217.5347,44.833165,384.77545,418.80465
5,18.25,388.663407089733,12.9253458468464,1.0697660273202,1.0697660273202,2055.77025,2.60898042545,-0.84904,51.979577554,11.52085,-11.077435,3.31734,0.26133,0.31407,0.75504,0.81427,17.4951,0.26824,99.706,58.96177,18.34813,18.518585,18.93248,71.48463,302.186964089958,131.6234,28.90467,382.01945,412.175
5,18.75,387.859867616519,15.2426491226472,1.14498305876717,1.14498305876717,2026.086,-0.96095630565,-4.45449,32.6911430756405,4.3502755,-17.48006,3.13963,0.2462,0.28419,0.68471,0.74516,17.1736,0.26916,99.7071,60.3301967,17.76972,18.24402,18.93431,23.912565,165.96474393891,69.229195,15.7494,380.1764,406.6544
5,19.25,391.833380200962,15.5592770033538,1.53611263466086,1.53611263466086,2055.075,0.212379912,-8.492065,22.0601500420932,-1.577031,-22.127965,2.833895,0.21952,0.273585,0.64634,0.70839,16.05195,0.28068,99.65595,63.18163,17.16472,17.988385,18.91916,-5.756425,63.6572809420891,25.50606,6.771757,377.1167,402.02905
5,19.75,390.263091168653,13.3748659651937,1.63521988173264,1.63521988173264,2048.9775,1.3358300517,-15.4385,10.3379371718592,-6.764402,-26.75228,2.889195,0.225125,0.296615,0.61741,0.671555,14.9711,0.282405,99.5735,65.936376,16.681335,17.734395,18.88002,-22.92705,0,0,1.3077365,372.28455,396.9852
5,20.25,395.556539190269,14.3595682144759,3.11176395612656,3.11176395612656,2042.46916666667,2.37514105206667,-15.1115,12.668954486253,-11.23426,-27.82869,2.6613,0.21327,0.28027,0.54835,0.6499,15.0361,0.28349,99.6107,68.96513,15.888385,17.44762,18.79445,-26.037475,0,0,0,371.77635,392.0157
5,20.75,394.442378536647,12.2386281144753,2.4787137433787,2.4787137433787,2035.96083333333,3.41445205243333,-15.5897,8.9595948184,-14.847245,-27.235305,2.46841,0.21216,0.26417,0.57176,0.6211,14.7832,0.29939,99.6506,71.6145,15.362785,17.176595,18.61695,-25.213755,0,0,0,368.5497,388.5192
5,21.25,393.458636609731,15.1379598743285,2.55979884849905,2.55979884849905,2029.4525,4.4537630528,-16.46395,6.27113246899203,-15.612395,-26.6162,2.49784,0.221875,0.276075,0.61509,0.688315,15.28445,0.293465,99.6815,74.40425,15.146045,16.87063,18.40597,-24.44632,0,0,0,371.79805,385.92535
5,21.75,392.371070960133,13.3649434247878,1.97468354365365,1.97468354365365,2050.67316666667,2.99359418056667,-15.13685,9.85430759242062,-15.34774,-23.915075,2.99442,0.244275,0.309275,0.649985,0.74575,13.7844,0.243265,99.5033,75.68195,14.637565,16.520635,18.17148,-22.474575,0,0,0,370.10645,384.04695
5,22.25,396.656308310573,13.681322187508,2.01259033663296,2.01259033663296,2071.89383333333,1.53342530833333,-13.8527,7.74442636361007,-15.66151,-24.175805,2.654585,0.22861,0.28341,0.59996,0.66608,13.9705,0.3228,99.5688,76.5634795,14.396975,16.195485,18.13331,-23.10464,0,0,0,369.2483,383.14665
5,22.75,397.754903982769,12.6821630881901,2.03132555510773,2.03132555510773,2093.1145,0.0732564361000001,-12.1615,7.41461299928691,-16.23574,-23.4809,2.13158,0.18873,0.27631,0.58016,0.66614,14.247,0.29693,99.5636,78.52708,14.597965,15.93433,17.91678,-23.594575,0,0,0,367.1539,382.58925
5,23.25,396.689976502306,12.9862232551965,2.2559796423052,2.2559796423052,2062.605,-1.1888389569,-13.0343,10.8112490723809,-15.94554,-24.562005,2.40482,0.207205,0.26441,0.622715,0.66095,13.73685,0.30076,99.6422,78.4182095,14.27089,15.715855,17.70089,-24.84696,0,0,0,367.3548,381.97745
5,23.75,398.002064149395,13.5432864342542,1.94339607856062,1.94339607856062,2062.605,-1.1888389569,-12.2913,7.70023578126,-16.183845,-25.868805,2.13244,0.15494,0.22131,0.46367,0.57642,14.0162,0.27653,99.5152,78.57378,13.976935,15.515845,17.48553,-26.19585,0,0,0,363.4858,381.23235
6,0.25,389.97177651573,17.4932667380916,2.19191025353665,2.19191025353665,2054.7765,-0.1429923359,-15.60605,8.36033826910588,-16.87757,-20.986615,1.93611,0.17868,0.237975,0.463675,0.604775,19.1832,0.30266,99.7232,78.3477652,19.014885,20.21643,21.69756,-24.49456,0,0,0,388.23885,407.6478
6,0.75,388.873968374569,16.7918197641097,2.39661529472944,2.39661529472944,2054.7765,-0.1429923359,-15.2219,5.84559605217185,-17.188405,-21.466155,1.97506,0.190905,0.27764,0.4828,0.611405,18.8279,0.26305,99.6014,78.69751515,18.82295,19.97642,21.55739,-24.91887,0,0,0,388.53555,406.09265
6,1.25,390.762714261667,18.1652594418249,2.57626639469107,2.57626639469107,2054.7765,-0.1429923359,-17.3454,4.98180009566444,-16.90351,-20.072415,1.947225,0.18645,0.24915,0.448255,0.56663,18.62305,0.25655,99.65025,79.091425,18.848125,19.768195,21.36665,-24.68372,0,0,0,385.34835,403.9544
6,1.75,391.177659989536,17.3878589607168,2.23254595221887,2.23254595221887,2052.8895,-1.20479680665,-14.60035,8.87085486801026,-16.25587,-20.645085,2.0003,0.18624,0.27819,0.496065,0.597885,18.7663,0.215835,99.43635,78.8723504,18.26552,19.569025,21.17874,-23.978415,0,0,0,385.13275,402.5771
6,2.25,389.423253515246,17.4274772852178,2.53138541535592,2.53138541535592,2056.02866666667,-1.11136175387222,-13.5567,9.28726571973792,-16.205325,-19.042455,2.1706,0.21605,0.29004,0.52656,0.64688,18.64,0.24539,99.6098,81.11336165,18.307355,19.39735,21.0397,-23.95858,0,0,0,383.94655,401.3656
6,2.75,393.096661630161,17.6899491119627,2.48214952678149,2.48214952678149,2059.16783333333,-1.01792670109444,-13.83235,5.74421694597922,-15.51436,-18.585725,1.863355,0.182185,0.24168,0.442015,0.52523,18.0268,0.262185,99.6176,81.191085,18.015035,19.228275,20.95389,-24.425345,0,0,0,383.4761,400.5493
6,3.25,394.416160250915,17.2051055446043,2.27206634284376,2.27206634284376,2062.307,-0.924491648316667,-15.5716,4.23684581838954,-15.012895,-17.211595,1.80126,0.1673,0.23932,0.42751,0.54257,17.8592,0.22453,99.5936,81.96927,17.91889,19.047025,20.89278,-23.936335,0,0,0,384.17605,401.42635
6,3.75,393.465355864987,17.2815781901802,2.26702711325701,2.26702711325701,2079.343,-0.257746743552083,-12.1499,4.80472856419607,-15.156575,-17.439045,1.89669,0.17536,0.24166,0.43872,0.5178,17.6147,0.18772,99.5618,83.17210215,17.750785,18.922535,20.83772,-24.27322,0,0,0,383.60275,400.2594
6,4.25,393.996464709325,17.1859237912496,2.31557480235517,2.31557480235517,2096.379,0.4089981612125,-10.3446,4.71199926375,-14.772525,-17.71284,1.90466,0.16392,0.23606,0.45357,0.52741,17.2353,0.21527,99.6185,83.0320774,17.55649,18.74436,20.71856,-25.260555,0,0,0,384.28275,400.26405
6,4.75,392.349340876975,17.1027764195104,2.79317036016566,2.79317036016566,2091.46366666667,-0.29998483989375,-12.1753,4.79959895316559,-15.01325,-17.57573,1.97802,0.18801,0.25041,0.42863,0.59515,16.6629,0.21665,99.5663,84.59279255,17.402045,18.562135,20.56956,-22.133935,0,0,0,382.6256,399.2603
