DOY2,HR2,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_4_1_1,TS_5_1_1,TS_6_1_1,TS_7_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,PPFD_IN_2_1_1,WS_2_2_1,T_SONIC_2_2_1,WS_2_1_1,T_SONIC_2_1_1,NETRAD_2_1_1,TA_2_9_1,TA_2_7_1,TA_2_6_1,TA_2_5_1,PPFD_IN_2_5_1,PPFD_IN_2_4_1,PPFD_IN_2_3_1,PPFD_IN_2_2_1,WS_2_3_1,T_SONIC_2_3_1,SW_IN_2_2_1,SW_OUT_2_2_1,LW_IN_2_2_1,LW_OUT_2_2_1,NETRAD_2_2_1,T_CANOPY_2_1_1,T_CANOPY_2_1_2,CO2_2_9_1,H2O_2_9_1,CO2_2_7_1,H2O_2_7_1,CO2_2_6_1,H2O_2_6_1,CO2_2_5_1,H2O_2_5_1,CO2_2_4_1,H2O_2_4_1,CO2_2_3_1,H2O_2_3_1,CO2_2_2_1,H2O_2_2_1,CO2_2_1_1,H2O_2_1_1,TA_2_4_1,TA_2_3_1,TA_2_2_1,TA_2_1_1,VPD_2_9_1,VPD_2_7_1,VPD_2_6_1,VPD_2_5_1,VPD_2_4_1,VPD_2_3_1,VPD_2_2_1,VPD_2_1_1,TA_1_1_1,RH_1_1_1,TA_1_2_1,RH_1_2_1,WS_1_1_1,PA_1_1_1,NETRAD_1_1_1,TAU_2_1_1,H_2_1_1,LE_2_1_1,FC_2_1_1,CO2_2_8_1,H2O_2_8_1,T_SONIC_2_5_1,TA_2_8_1,PA_2_1_1,RH_2_1_1,VPD_2_8_1,WS_2_5_1,USTAR_2_1_1,U_SIGMA_2_1_1,V_SIGMA_2_1_1,W_SIGMA_2_1_1
1,5.25,20.83099998,20.6066666875,22.420208325,21.2934583425,21.371375015,21.821125,18.6317083575,20.2030416425,20.4150416425,20.8580416925,-4.7173458175,-4.647000025,-4.5482208,-6.57983336,-5.0112833175,-6.1031124925,-1.790158315,0.229541675,17.2436666825,0.249245805,17.3925833,-23.093083365,17.587583365,18.2491250325,18.22174999,17.438333345,-3.339025,0,-2.73517503,-2.857,0.1875833,17.961166655,-2.0194042,-0.867933315,387.46780029,399.54920244,-40.1680833,11.887291685,17.046375,394.4315875,20.161254,394.5242875,20.147602,394.5321125,20.27292,394.7229375,20.37648,394.81575,20.501946,395.281325,20.625322,397.355675,20.8867625,404.2359,21.470472,17.10946,17.03584,16.99617,17.10505,0.4405165,0.5005521,0.413317,0.183773375,0.12593615,0.12689105,0.098063,0.071064,17.40434,86.01765422,17.8322429,81.91966793,0.0068541675,97.1846750025,-27.93025634,-0.7895501,-175.003855765,-42.4127473375,-2.8363088575,381.0741237925,18.0873688625,20.4476769175,18.6969732375,94.9073530925,49.2493769,1.444160989575,0.2142932975,0.058910085,0.142410807725,0.158218665725,0.0814730134
1,5.75,20.80799998,20.56266666,22.431458325,21.3049583,21.375625,21.80275,18.7044166575,20.1610833575,20.3830833425,20.82125,-4.6874,-4.7944583625,-5.0804541925,-7.3534833,-5.086045835,-6.3544333075,-1.7036083,0.218041675,17.5189583,0.2036583025,17.4345,-23.7224583325,17.6979583,18.1628333,18.22574999,17.6713333,-3.3426708325,0,-2.76119997,-2.857,0.13862501,17.9010833,-1.2148667,-0.684316685,376.43845154,399.54999599,-45.6538749925,12.2512083075,17.0454166925,394.2677875,19.949922,394.3704625,19.90476,394.3773375,19.99255,394.49973,20.0156475,394.82832,20.1374575,396.20083,20.1227325,397.9400525,20.1719155,405.0848056,21.2870178375,17.311425,17.34371,17.09112,17.0632,0.2127334,0.376650675,0.3226971,0.1652345,0.050335675,0.1107369,0.06477845,0.0410028,17.62787,86.14844828,18.03110375,81.5600289975,0.0401481075,97.2179725025,-26.4949964675,-0.63026612,-205.97244622,-31.33865772,-1.14116754,380.90501848,18.06935974,20.11445422,18.43863722,94.923761796,48.1514342,1.104814346,0.19621096,0.03949794,0.1234622434,0.0882573716,0.0697791708
1,6.25,20.79600002,20.5364583125,22.4408333125,21.3093333425,21.385000015,21.7970833425,18.767125,20.1190833425,20.3732083575,20.816541685,-5.044675,-4.8127708625,-5.4365791925,-7.59584997,-6.2283917,-6.5535708,-1.3067417,0.2196875,17.3488749825,0.2371333,17.6703750175,-25.330979135,17.9303333325,18.344666635,18.24049999,17.60549999,-2.2448417,1.7603750175,-1.7933374675,-2.3500874925,0.19622501,17.948916655,2.0570916925,0.2209667,374.2285759225,400.6641131,-35.5366666925,13.73375,17.0186249925,394.06015,19.72241,393.7282375,19.685294,393.8708125,19.756198,393.9277875,19.807696,394.343075,19.9322,394.9406625,19.923392,396.356115,19.98556725,405.2432380375,21.36431836,17.263555,17.316445,17.220295,17.20995,0.445837975,0.4286335,0.45558,0.036629175,0.087754775,0.06180595,0.0597364,0.0472515,17.64450335,87.421916615,18.1453854,82.742528055,0.01751711,97.2535645825,-21.9062876025,-0.6177667,-247.63341918,-37.01439902,-2.29022294,380.72841782,17.94728184,20.13221358,18.43183284,94.945838722,49.11760236,1.2183026104,0.20530856,0.03533976,0.0986808178,0.1214563824,0.0617595242
1,6.75,20.7885416875,20.5041666875,22.4460416875,21.3114167,21.396,21.7907083,18.7880416425,20.1066666575,20.369249985,20.8203750075,-5.2654124825,-4.7604583,-5.705566685,-7.78939997,-6.7099833,-6.7384374925,-0.584583315,0.1830625,17.431625,0.2263750025,17.5231249825,-21.9689958325,17.7865833325,18.4589166675,18.3016667,17.587083355,0.2096000325,6.956275,1.2094417,-0.9294416925,0.1774333,17.878333345,5.9293374925,0.531270815,380.8759957875,399.693697605,2.5338541925,13.4029999925,17.139666685,393.3919625,19.571836,393.2683125,19.591308,393.144725,19.68253,392.994425,19.770906,392.8948375,19.890224,393.5904,19.955092,394.62745,20.141159,403.2169375,21.26713436,17.240815,17.220395,17.188275,17.26925,0.390839425,0.641465,0.6229501,0.270969,0.073898675,0.112874075,0.02240645,0.01849155,17.57844,83.041072335,18.0381883,79.2724610525,0.027989615,97.288660415,-6.239836865,-0.67628058,-187.42387216,-42.98643096,-7.38758374,379.97211374,17.63863302,20.43760284,18.68137746,94.972437904,48.36538518,1.0976545894,0.1054014,0.0542228,0.1436041026,0.170177924,0.0716490208
1,7.25,20.7729167,20.4708333125,22.45125,21.312,21.3923333425,21.780624985,18.8415417,20.102750015,20.3630833425,20.819083315,-5.6570333,-4.736125,-5.862070815,-7.9455,-5.7175125175,-7.3734041925,0.19470833,0.1962917,17.4920416825,0.2092166975,17.7957083,-27.402908365,17.7159167,18.3621249675,18.2885833,17.564916645,3.7496833325,19.1555416825,2.2933374675,-0.101804185,0.207366645,17.88849999,12.3530000075,1.328783315,386.0931189825,400.9573852775,7.6761499925,14.461791685,17.3400833,392.8515625,19.48566,392.693425,19.447876,392.3736,19.498042,392.5180875,19.486608,392.2159125,19.589072,392.19275,19.65041,394.05418,20.149189,403.663325,21.20765236,17.103075,17.15508,17.094395,17.23305,0.1825365,0.3451855,0.48862595,0.374116275,0.0646105,0.048014675,0.081520475,0.05358055,17.67615165,77.72976305,18.121937475,74.1885662525,0.010458365,97.318537085,-6.51281426,-0.5798826125,-144.439119135,-21.9933503125,-8.944258145,379.3492174125,17.1864908875,19.8415827825,18.14521775,95.007803871,48.57817871,1.4917946662,0.202512695,0.09456474,0.165387350125,0.1993471728,0.132389288025
1,7.75,20.7852083125,20.454375,22.4575,21.3216666425,21.3954583425,21.7893333575,18.873875015,20.0972083575,20.3569583575,20.818166685,-5.815,-4.8712916625,-5.9336041925,-8.01260003,-5.5445917,-6.9018291925,0.60703332,0.233354175,17.32525,0.2101667,17.785125,-7.1626667,18.0933333,18.245,18.14125,17.362833355,5.9845,22.89916665,5.0688333,1.0819167,0.1938166775,17.871875,20.5962083,2.1372375075,396.010296595,401.185907615,18.562916685,14.473458315,17.673625,391.77075,19.51876,391.4405125,19.645586,390.8827125,19.732578,391.18515,19.780718,390.911975,19.928538,390.6567375,20.064064,392.42267,20.32505125,402.5065630375,21.10349636,16.97074325,16.99546375,17.04977175,17.15679,0.3259288,0.7651255,0.67966075,0.353149725,0.1096185,0.066967675,0.06201205,0.139706425,17.7129333,73.275088165,18.295422925,71.7931329275,0.01204197,97.3521987525,12.8875917025,-0.97359581,-165.7884049675,-30.666815335,-12.948565935,377.594763465,17.22230979,20.5895390675,18.7661991025,95.06588282825,49.068507185,1.301300391775,0.221850505,0.1036228425,0.201542653825,0.204966980075,0.132531021825
1,8.25,20.78625,20.4439583,22.436041675,21.3325416425,21.4010416425,21.7857916575,18.9095833575,20.0939583575,20.3574583425,20.82825,-5.5281333175,-5.0287917,-6.0884791925,-8.1756667,-5.3361875,-7.0244874925,0.98718333,0.2057499875,17.300583335,0.1575499975,17.76691667,-13.8066667,17.4866667,18.2216667,18.1364583,17.3296667,10.8783333,35.4325,8.9986667,2.8202083,0.287683345,18.0109166775,29.1487083075,2.9235417,395.734931,398.7767357,25.8717499925,13.6339583075,17.0480417,391.62636,18.82065475,390.98656,18.85047975,390.80176,19.012243,390.80692,19.11288775,390.76258,19.386346,390.85654,19.545087,392.015705,19.7501355,399.24342,21.05919925,16.92150525,16.97196925,17.07328,17.1722925,0.22650695,0.418525325,0.3582088,0.107640575,0.0942465,0.1539094,0.1177919,0.070577,17.89848246,72.0284743,18.5831087175,71.54667472,0.046369465,97.33773771075,17.5398013,-0.6998889975,-251.4765909725,-47.773294125,-15.4916245275,376.854331915,17.616656075,20.7042333425,18.885297525,95.08010918525,49.34390421,1.266161041025,0.3461140975,0.12476754,0.2892755926,0.266770028175,0.164302025975
1,8.75,20.78699998,20.428,22.4036667,21.3341667,21.411,21.77366669,18.9296667,20.09300001,20.35166668,20.823,-5.361800015,-5.143299995,-6.28346666,-8.291875025,-5.325574985,-7.1465,1.6291208,0.2537083,17.4521666825,0.233504195,17.7145833125,-10.164,17.4432499675,18.246291635,18.269166675,17.409833345,14.0167499675,51.1325,12.495370865,4.216750025,0.37153332,18.0621667,39.47366666,4.2131,396.20490272,399.49523958,35.3103333,14.0076667,17.1833333,391.2512125,18.75904,390.2864625,18.87475,389.7172,19.039756,390.0798,19.14206,390.2607125,19.413434,390.34085,19.537012,391.4697775,19.5628555,399.253675,21.11465436,16.91406,17.000615,17.02818,17.2017,0.15644925,0.676153975,0.575842375,0.13511895,0.1858374,0.212420275,0.1099574,0.140353075,18.0922654325,69.8043215,18.5810416075,71.359770335,0.05784375,97.35080108575,31.359471765,-0.99075494,-110.700864205,-56.89165376,-18.8266838625,377.5457866675,17.2947817075,20.6200429875,18.826623895,95.0893380965,50.8661148025,1.7782759443,0.46628226,0.1357409725,0.30500047295,0.270208607275,0.179274918325
1,9.25,20.79033332,20.4226667,22.39266668,21.33716669,21.41683331,21.78750001,19.0248333,20.09666669,20.35666669,20.85133336,-5.249941685,-5.2669,-6.31276666,-8.355000025,-5.394799985,-7.11486664,2.275383335,0.2474791875,17.390166665,0.1662874975,17.730208325,0.4397124675,17.5672916675,18.3575833325,18.3604167,17.399916655,16.245916635,50.62833335,20.846583305,8.8689583,0.3891,18.09366668,50.71833334,4.96800002,397.63673664,400.07204156,46.07366664,14.3426667,17.2456667,390.1777875,19.164846,389.435325,19.246894,389.245075,19.376408,389.4522,19.413188,389.272,19.665346,389.3207,19.725124,391.475485,19.688287,398.5151130375,21.10164054,16.94134,17.020405,17.0808,17.2132,0.6438824,0.6006329,0.606491625,0.5088462,0.151548325,0.15597,0.13819505,0.0467762,18.584107735,67.7146169975,18.6659165,70.071223135,0.07009956,97.367556832,37.71122224,-0.714429475,-133.48947993,-39.005055735,-17.8458886575,376.8783579925,17.2164699975,19.5784137875,17.8474184075,95.10040675175,49.2637883225,1.15828531425,0.3772891475,0.1623046525,0.2366614976,0.2218751365,0.171204709675
1,9.75,20.80299998,20.42533332,22.3773333,21.3498333,21.432,21.80450001,19.17600001,20.10783332,20.37450001,20.8983333,-5.1591167,-5.394433305,-6.30399998,-8.3260417,-5.38610833,-7.02730002,2.6151833,0.223958325,17.5043333,0.1705708025,17.8143749875,1.468920865,17.4578750325,18.3292917,18.3570833125,17.427666655,26.901583365,62.24916665,25.5090416675,9.9957917,0.36634999,18.1786667,62.20266666,4.78009998,399.23633496,400.4391738,56.88999998,13.8293333,17.19200002,390.588175,19.74578,389.833825,20.04594,389.232425,20.080478,389.5552875,20.134028,389.56465,20.31606436,390.0340125,20.42154236,390.97666,20.771963855,398.2450625,21.05918454,16.858355,16.92747,17.008195,17.1486,0.471351025,0.4475115,0.4547649,0.3052406,0.1021015,0.08060455,0.04562495,0.0396679,18.680923735,66.8242131975,18.79173919,69.8449742,0.09779169,97.377843001,48.7806358525,-0.76845717,-146.291923865,-26.757660155,-18.513898715,375.185745895,18.01270708,20.49552657,18.80527271,95.098015487,50.5874081,1.75997212135,0.21751881,0.152152375,0.2606528466,0.20791190315,0.17612719385
1,10.25,20.79633332,20.422,22.35999998,21.36166669,21.43716669,21.8273333,19.19766668,20.1213333,20.38749999,20.9393333,-5.059375015,-5.5163,-6.19246664,-8.2722916375,-5.1593667,-6.94133334,2.541125,0.1837708,17.5220833,0.1727041975,17.9079166525,-4.2057041675,17.1579583325,18.0572083,18.4643749875,17.4849167,30.4233749675,52.34416665,24.576416635,9.284041675,0.3283125,18.181124985,60.80500002,5.68933334,398.54575714,401.294407,54.0883333,13.05900002,17.2586667,390.38088,19.915598,389.86066,19.988894,389.2494875,20.0074803375,389.233275,20.1064140875,388.53128,20.1964953375,389.16782724,20.39107236,389.9844213975,20.5100709,397.82148086,21.407572,16.73878075,16.79595525,16.91593025,17.0320825,0.6083478,0.6095004,0.633053,1.1417917,0.10308,0.208254,0.11691375,0.08515765,18.86078487,66.67436264,18.8814771975,69.63035005,0.1491666875,97.36081766425,44.8400631,-0.7051712975,-105.59898119,-45.165990605,-16.8424972325,375.058400395,18.1742848475,20.99776822,19.068497865,95.08646765075,50.4102812575,1.40729093105,0.3241856425,0.1631779525,0.328132914725,0.26184478665,0.161837536825
