DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_1_2_1,TS_2_2_1,TS_3_2_1,TS_1_3_1,TS_2_3_1,TS_3_3_1,TS_1_4_1,TS_2_4_1,TS_3_4_1,TS_1_5_1,TS_2_5_1,TS_3_5_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT
4,2.75,419.3894,6.953011,2004.1025,-1.39573,-40.426845,-63.83735,-3.598358,0.322416525,0.0343754275,-0.5336246,0.17907645,0.0458610925,9.7447805,0.091993825,100.774575,47.37,6.8366,0.9238,10.48125,9.88875,9.75375,10.51375,9.81,9.86625,10.5575,10.1075,10.0775,10.62875,10.29625,10.32625,10.79375,10.48875,10.43625,-14.6795,-17.4878625,-15.9039375,-96.53,-0.18587,0,-0.12346,-0.35715,-5.25208625,0.2607825,256.22125,328.6175
4,3.25,418.86225,6.90129,2012.74,-0.2910897,-27.3227125,-57.17614,-3.062405,0.24212715,0.037084995,-0.5620529,0.15320655,0.04809562,9.548355,0.1024059375,100.7694,47.268,6.5546,0.9398,10.48375,9.91,9.79,10.52375,9.8225,9.89625,10.56625,10.10125,10.06125,10.62875,10.29625,10.31875,10.79375,10.48875,10.45,-13.06295,-17.95445,-15.02735,-97.3,-0.37174,0,-0.12346,-0.35715,-4.62706,0.28776,251.5875,328.27875
4,3.75,419.3711,6.815172,2001.554,-0.453246325,-14.08614,-56.285475,-1.384595,0.376250125,0.03339844,-0.66525,0.214818375,0.04352777,9.41471875,0.0854912875,100.770375,48.914,6.759075,0.9267,10.49375,9.93375,9.85375,10.53375,9.83625,9.93625,10.57625,10.095,10.0475,10.6375,10.3125,10.30625,10.795,10.49,10.50625,-14.1551875,-20.9842125,-14.252475,-97.04625,-0.37174,0,-0.12346,-0.35715,-5.2427575,0.0629475,248.78625,332.09875
4,4.25,418.842875,6.67074375,2007.5145,-0.2702125,-17.7911125,-56.23167,-2.7231085,0.283254825,0.0379840725,-0.47556495,0.1952539,0.0398010375,9.34260075,0.0873606375,100.7912,52.29225,6.422425,0.89965,10.495,9.955,9.88125,10.535,9.85625,9.95875,10.585,10.09625,10.05625,10.64625,10.3125,10.29625,10.78625,10.4975,10.51875,-15.02975,-21.3591125,-15.26535,-97.2275,-0.37174,0,-0.12346,-0.35715,-5.186785,0.125895,246.97875,330.8575
4,4.75,418.78805,6.613313,2013.67375,-0.1179682425,-19.109305,-54.55159,-3.20893,0.412358575,0.03562602,-0.4294256,0.17161785,0.0451494675,9.080123,0.07741208,100.771025,52.97,5.576225,0.804525,10.4985,9.9725,9.878,10.53,9.8655,9.9925,10.5805,10.094,10.0555,10.644,10.3095,10.2855,10.787,10.504,10.5185,-15.34814,-23.035975,-13.338115,-96.9505,-0.37174,0,-0.12346,-0.35715,-4.947969,0.420849,246.341,327.5485
4,5.25,420.0308,6.534007,2014.54725,-0.3591447,-14.98285,-55.607365,-1.579596225,0.346315,0.0299966825,-0.4080387,0.208579175,0.0469183525,8.52413575,0.100108545,100.762825,52.29275,5.229375,0.616475,10.497,9.927,9.8435,10.53,9.8825,10.025,10.589,10.094,10.064,10.6425,10.301,10.284,10.7785,10.504,10.507,-15.666405,-25.802085,-14.636455,-96.912,0,0,0,-0.35715,-4.17928,0.636669,246.162,328.5965
4,5.75,419.0144,6.49077,2010.575,-1.602526,-18.17045,-45.69544,-2.38649,0.3458089,0.033537485,-0.4157772,0.183563,0.0461107,8.80940675,0.088476825,100.788575,54.2995,5.380025,0.593375,10.5055,9.8335,9.7605,10.5285,9.8965,9.995,10.589,10.0925,10.061,10.651,10.2925,10.264,10.7785,10.494,10.494,-18.44362,-25.930855,-17.16972,-87.593,3.5779975,3.94353125,0.24692,2.78279375,-0.268668,1.107876,246.078,328.965
4,6.25,420.84015,6.4809595,2012.17,-2.8908685,-11.6074,-30.22563,-1.953823,0.3292221,0.03957386,-0.4439364,0.19272325,0.053389695,8.19305875,0.082242875,100.802925,50.031,5.68185,0.6256,10.497,9.6,9.669,10.5285,9.888,9.9265,10.589,10.0755,10.0595,10.6495,10.2895,10.237,10.77,10.4925,10.467,-19.67301,-25.598335,-18.85778,-49.835,18.902945,21.2801875,0.86422,16.955705,6.4443005,2.507109,246.4025,331.421
4,6.75,420.46355,6.3002745,2001.078,-5.25050775,-42.4749125,-15.589245,8.82305975,0.4090384,0.0747189625,-0.49644095,0.2083236,0.0893481,8.98070275,0.13118835,100.798925,43.771,6.7657,0.8177,10.487,9.619,9.525,10.5185,9.8765,9.8295,10.579,10.0655,10.021,10.6395,10.278,10.1955,10.747,10.481,10.4095,-20.67195,-23.23891,-18.45666,-11.1335,64.534095,68.12046,2.450681,54.471335,27.80712,5.363127,247.372,337.4415
4,7.25,418.110925,6.1409125,1997.824,-5.95392625,-10.52273,-3.93848,20.21065,0.415928475,0.0700241575,-0.5829012,0.282468875,0.16020535,10.3292675,0.1485135,100.8116,41.336,8.00615,0.90825,10.4655,9.609,9.381,10.507,9.869,9.6995,10.5675,10.0625,9.985,10.6365,10.2595,10.11,10.7325,10.4625,10.274,-20.291405,-21.471175,-17.060695,23.6025,109.3469,116.24628,3.543302,92.66816,50.43865,6.550137,252.339,345.454
4,7.75,417.13065,6.0792005,1984.76,-9.84410625,-1.9860028,7.3088515,39.980595,0.406236825,0.0972212375,-0.61876135,0.380248125,0.199542775,10.958175,0.1738371,100.814925,39.936,8.4115,1.00315,10.451,9.629,9.2785,10.4925,9.894,9.602,10.5515,10.0935,9.9655,10.6105,10.2355,10.082,10.68,10.4455,10.208,-18.936875,-20.01477,-16.639335,73.393,187.77535,201.90886,7.34587,133.44905,89.578395,10.776575,254.404,353.6245
4,8.25,416.419,6.12469775,1992.528,-9.7896815,-13.1658625,3.72412745,54.91798,0.72514445,0.139923525,-0.676526275,0.402252925,0.2307238,11.64334,0.18935355,100.8155,37.2575,8.71,1.1949,10.441,9.641,9.2885,10.4825,9.9065,9.5805,10.56,10.1105,9.9865,10.6175,10.2355,10.1045,10.687,10.4455,10.2225,-20.07095,-18.079145,-15.88683,78.4025,223.77835,235.475,9.222462,147.246625,103.037695,14.48155,257.678,356.8485
4,8.75,414.53325,6.019869,1999.43225,-11.0355,9.504929,5.71757475,71.45835,0.623358625,0.126916175,-0.679348775,0.48154855,0.249389325,11.43576,0.1811668,100.811275,34.627,9.243,1.36825,10.424,9.664,9.3655,10.4755,9.8795,9.6035,10.5715,10.1105,10.0065,10.6305,10.2355,10.1305,10.707,10.4725,10.241,-18.8879,-16.26088,-14.79922,123.346,318.73,342.39985,12.61762,155.5504,154.7526,19.89864,266.504,359.444
4,9.25,414.533875,5.75158825,1993.49775,-10.02984,13.470075,16.25025,79.29265,0.343049975,0.1655743,-0.654117,0.505663075,0.273834,12.34863,0.25515545,100.821325,29.4615,9.6605,1.5316,10.4155,9.742,9.4525,10.467,9.786,9.6395,10.583,10.1105,10.0225,10.635,10.2425,10.1495,10.727,10.491,10.28475,-15.731515,-12.55752,-13.6318225,141.72,396.256375,426.4194,15.80902,159.6998,185.968225,23.19342,264.166,364.4205
4,9.75,413.6556,5.423265,1998.688,-11.02262,13.7225125,17.11902,69.6898275,0.766160925,0.137894675,-0.7161742,0.632158125,0.288951575,12.8388875,0.2522848,100.834625,27.35725,10.19825,1.5276,10.407,9.6585,9.4865,10.4585,9.711,9.664,10.5745,10.119,10.0255,10.628,10.2425,10.1525,10.734,10.4995,10.314,-13.56493,-11.135345,-11.83397,110.9205,296.51855,322.96495,13.920115,158.86025,139.78955,17.283605,267.443,367.0665
4,10.25,413.908325,5.425433,1999.34425,-10.927015,7.05549,16.87101875,78.98889,0.76548985,0.15996755,-0.64696405,0.610406375,0.278986275,12.410155,0.23452715,100.84075,25.67975,10.482,1.621075,10.38,9.6635,9.586,10.4415,9.671,9.6755,10.5745,10.1105,9.9945,10.645,10.244,10.2065,10.7385,10.508,10.351,-8.994647,-12.558335,-10.01585,115.2165,294.0741,332.423,12.51883,159.217425,139.33035,16.12176,271.776,362.1015
4,10.75,414.049375,5.260261,1993.404,-10.9954,13.38868,33.4452,85.07128,0.871617425,0.18338825,-0.635934875,0.636524925,0.3044468,13.4850825,0.221516875,100.8218,25.486,11.45,2.4948,10.35875,9.68,9.65,10.4275,9.685,9.69375,10.56875,10.07875,9.96125,10.64625,10.245,10.215,10.73875,10.51,10.3275,-6.719874,-6.08479,-7.7518415,199.2925,496.6449,516.795875,22.574675,161.997,239.08855,29.07812,274.3965,366.0325
4,11.25,413.281925,5.3210755,1980.203,-10.7979425,13.5067,42.937375,106.5229,0.63418785,0.217564025,-0.62267765,0.6312369,0.313358425,14.248355,0.320701375,100.797675,25.43,11.654,2.7292,10.36,9.70625,9.72125,10.41875,9.7,9.735,10.56875,10.045,9.9625,10.6375,10.245,10.21375,10.73875,10.51,10.3275,-6.793655,-4.5049125,-7.02864,216.3675,551.476,561.543875,28.3494875,163.84275,269.10625,28.5871375,275.455,370.585
4,11.75,413.41475,5.320005,1979.8905,-11.9411,16.507865,52.806875,109.681875,0.696528875,0.1827532,-0.7515966,0.6901322,0.3033184,14.5042125,0.2969535,100.76565,23.36,12.364,3.4018,10.3575,9.733,9.831,10.4145,9.723,9.784,10.556,10.027,9.9535,10.6435,10.234,10.212,10.7385,10.5065,10.341,-6.245686,-3.42952,-5.8580135,209.5065,551.5318,570.1601,27.47604,166.05715,268.0488,32.703935,276.3205,381.591
4,12.25,412.35665,5.40460125,1983.0375,-11.330695,22.003125,51.310955,123.1252,0.9954252,0.213806975,-0.71095475,0.692204775,0.330250625,14.9950375,0.29277025,100.9854,23.008,12.548,3.7326,10.37125,9.77,9.96125,10.42,9.75,9.8275,10.55125,10.02,9.9575,10.66375,10.2275,10.25,10.74875,10.50875,10.35875,-5.726732,-3.1948,-5.209654,272.728,731.436,787.4413625,41.3838,163.99745,347.164,39.95544,279.436,386.83
4,12.75,411.6634,5.194486,1983.56425,-11.7308075,28.487275,49.41565,114.618525,1.17625775,0.237364075,-0.74296375,0.7013683,0.366068075,15.1990875,0.3143225,100.959,21.404,12.914,3.9532,10.38125,9.79625,10.17125,10.42125,9.77375,9.9075,10.55125,10.02875,9.98625,10.655,10.225,10.25,10.74875,10.5075,10.35625,-4.987264,-2.57866,-4.536076,170.922,461.9242,482.9409,27.16118,163.6464,216.6064,24.89126,282.844,382.906
4,13.25,411.63225,5.3637425,1984.5325,-11.982515,27.712135,20.8310875,101.2700275,1.196956,0.21450735,-0.744267,0.7275406,0.3112322,15.61191,0.329139,100.9442,20.732,13.422,4.4698,10.4125,9.82,10.34,10.44,9.79625,10.065,10.56125,10.0375,10.01875,10.675,10.21375,10.28125,10.7675,10.50625,10.4125,-4.466652,-2.3146,-4.021944,172.224,467.7972,492.2714875,23.0623,162.607125,220.9492,25.59626,285.616,383.048
4,13.75,411.6964,5.057653,1981.66425,-11.77559,25.5040975,85.013375,119.037175,1.099837,0.19319085,-0.7969355,0.715736,0.313823,15.8976175,0.41709475,100.903,20.232,13.81,4.9674,10.5075,9.8525,10.40875,10.455,9.82625,10.1675,10.5525,10.045,10.02125,10.665,10.215,10.26375,10.7675,10.49625,10.4025,-3.329264,-2.3635,-2.860266,309.248,791.5834,838.4245,39.01334,161.893,392.8968,47.68186,281.31,388.112
4,14.25,411.82055,5.46130125,1976.97825,-10.90065,23.794175,19.898255,98.916725,0.87300815,0.141972075,-0.78409885,0.697992175,0.3168336,16.319705,0.2612635,100.8576,20.932,14.01,5.7014,10.62375,9.9675,10.5325,10.51375,9.8575,10.265,10.5625,10.0575,10.0675,10.67375,10.21625,10.3,10.76875,10.495,10.415,-2.108976,-2.2168,-2.479548,172.834,479.5814,508.8347125,27.63034,161.2117,231.7408,30.02772,287.18,393.18
4,14.75,412.494425,5.2766,1973.0675,-10.44567,25.82937,18.79745,71.455695,1.27609925,0.20312625,-0.807636625,0.637732475,0.3041815,16.291385,0.1964555,100.8131,20.43,14.17575,5.765725,10.6875,10.1025,10.64625,10.5775,9.98625,10.36875,10.5625,10.07,10.0975,10.67375,10.21875,10.31,10.77875,10.49625,10.49125,-3.246364,-2.2168,-2.069544,144.348,407.836,434.205025,25.0871,161.402125,195.9784,27.88392,291.628,392.162
4,15.25,412.86595,5.21052225,1974.483,-9.174475,26.2024625,45.186665,67.7396,1.38087775,0.2632866,-0.764369875,0.648133525,0.333696925,16.469795,0.2662225,100.870375,19.244,14.326,5.9968,10.72625,10.2525,10.73625,10.65,10.1225,10.48375,10.57125,10.1075,10.1575,10.68375,10.26375,10.34875,10.7975,10.49875,10.575,-1.84038,-1.47352,-1.522872,141.411,457.984,476.750875,25.60558,158.5005,226.8602,29.17888,286.422,388.5725
4,15.75,411.928875,5.21682675,1980.817,-8.79767975,27.6722625,13.730685,74.72814,1.48460275,0.2407142,-0.686767625,0.66898915,0.32099975,16.1370425,0.192566125,100.5564,17.718,14.118,5.6678,10.74625,10.34375,10.8125,10.69625,10.22375,10.55875,10.58625,10.11875,10.175,10.685,10.3075,10.3425,10.815,10.50125,10.59375,-1.543598,-1.1854175,-1.098225,99.67775,349.784175,362.477375,20.0468175,155.50875,167.695375,21.391385,282.0725,384.551
4,16.25,411.6177,5.4515905,1978.705,-7.27912875,28.88891,-2.51477375,61.387315,1.44309325,0.227594325,-0.66130675,0.568779175,0.30056795,15.8497575,0.157346875,100.56205,18.036,13.884,4.9406,10.765,10.44625,10.90875,10.74,10.32625,10.64125,10.59375,10.12875,10.2075,10.67625,10.29125,10.32625,10.815,10.5,10.56875,-2.579019,-2.17279,-0.3733965,99.028,310.81145,330.408625,17.932525,149.393125,151.2041,23.31212,281.4305,378.211
4,16.75,411.7516,5.744734,1978.8625,-5.57324125,31.2506925,-20.0395125,45.136735,1.28484,0.2055279,-0.72660025,0.44363485,0.2560848,14.796135,0.144466875,100.5757,19.304,13.676,4.6594,10.77625,10.52,10.975,10.75125,10.39625,10.715,10.59875,10.1775,10.26625,10.67625,10.30125,10.355,10.815,10.5,10.55125,-1.636446,-1.371645,-1.963789,43.7625,187.6447,197.69725,7.580444,138.14225,89.99633,11.36296,280.893,369.3225
4,17.25,410.43415,6.00004725,1978.778,-3.6124985,15.27756,-36.0709625,29.81745,1.05702,0.203801025,-0.655446375,0.397518625,0.214544875,15.2523725,0.130134,100.5997,20.446,12.898,4.6638,10.7975,10.57,11.0475,10.7625,10.4525,10.7825,10.62,10.2275,10.3075,10.685,10.32875,10.3925,10.82375,10.50875,10.56125,-1.113347,-1.889985,-2.469786,11.071,109.6171,117.38351875,5.703852,95.57334,48.34901,7.348671,279.6865,369.6615
4,17.75,410.983,6.55334,1986.072,-1.34052375,24.6028025,-58.647245,6.3206698,0.95050625,0.0828848275,-0.67227825,0.19531335,0.12210511,14.5594325,0.0985514875,100.5889,24.086,12.384,4.4996,10.8075,10.66875,11.1375,10.78125,10.53875,10.85375,10.64625,10.29375,10.36625,10.68625,10.32125,10.38625,10.82375,10.51,10.56375,-1.231894,-4.675655,-3.6452935,-19.7225,59.162445,62.129225,3.191441,50.828355,26.060785,4.078998,281.7325,366.486
4,18.25,411.081,6.5593425,1990.3335,-0.402063925,-0.0453608749999999,-80.7108625,0.1078542,0.742392125,0.0322511975,-0.68214225,0.1327159,0.04844338,13.8747,0.123445125,100.595,30.286,11.672,3.4174,10.83625,10.77375,11.205,10.80125,10.625,10.9375,10.6825,10.3725,10.4275,10.68625,10.33125,10.40875,10.825,10.51,10.56625,-1.382772,-15.679785,-4.786634,-72.26,14.51642,15.66995625,0.827182,13.0657,5.6905375,1.212189,274.5585,358.5485
4,18.75,411.6125,6.9811175,1994.171,-0.2763015,-3.665425,-88.70085,-4.808066,0.55958005,0.0278287525,-0.553387625,0.187147675,0.019385005,13.4099475,0.14268025,100.597925,36.648,10.996,3.4864,10.8575,10.85125,11.13875,10.8125,10.6875,10.98125,10.71,10.42375,10.48625,10.69875,10.35125,10.43,10.825,10.51125,10.5775,-5.293165,-22.530675,-6.16429625,-94.47875,1.27785625,1.488125,0.12346,1.1012125,-3.96471875,-0.50358,272.97625,353.50125
4,19.25,415.8888,7.003394,1996.468,0.1440446,4.0228064,-89.84783,0.214328525,0.828688025,0.0323428775,-0.69130175,0.174409875,0.0350998625,12.8269175,0.134879875,100.62685,37.972,10.312,3.068,10.885,10.8325,11.00875,10.83,10.70625,10.9625,10.72625,10.445,10.51625,10.6925,10.3425,10.43125,10.825,10.50375,10.575,-9.7821975,-24.7658125,-7.0916825,-100.065,0,0,0,-0.35715,-5.6905375,-0.377685,268.515,350.91625
4,19.75,416.018725,7.0687905,1993.791,-0.88190405,-0.0411441999999993,-96.87693,0.7862197,1.040406625,0.0321077125,-0.558559375,0.2109966,0.0401441825,12.3407425,0.13621025,100.662625,35.576,9.69,2.7448,10.93,10.77625,10.87875,10.86625,10.7025,10.91375,10.735,10.47375,10.53625,10.685,10.325,10.42375,10.815,10.48625,10.57875,-14.3872625,-27.4960625,-7.8563725,-97.37875,0,0,0,-0.35715,-5.3920175,0.2787675,265.96125,346.80375
4,20.25,417.4764,7.1349125,1998.202,-0.44865425,0.46457513,-87.665065,-0.8576918,0.72886215,0.037075845,-0.564211875,0.180275825,0.04064999,11.89563,0.135614,100.704825,33.426,9.454,2.2118,10.94125,10.6775,10.7875,10.88625,10.6225,10.83125,10.745,10.47625,10.52875,10.685,10.32625,10.42625,10.815,10.4875,10.57875,-18.068075,-29.7250875,-8.684115,-95.31625,-0.02323375,0,0,-0.35715,-5.37336,0.17985,262.55625,340.41
4,20.75,417.5609,7.30660425,1987.32225,-1.9301075,-10.3931935,-94.24917,-8.3792255,0.416819575,0.0522432125,-0.6330015,0.2378142,0.055539155,11.69957,0.122939,100.7622,38.972,9.098,2.062,10.92125,10.5775,10.715,10.88625,10.5325,10.72875,10.76375,10.4775,10.52,10.69625,10.33625,10.42875,10.815,10.48875,10.5775,-22.6711,-30.265025,-10.2012875,-95.575,-0.18587,0,0,-0.35715,-5.08416875,0.4046625,262.31875,340.4
4,21.25,417.630075,6.98316275,1987.87875,-0.95105075,2.36577765,-92.596105,-1.21589,0.842636425,0.038312845,-0.63612825,0.212166125,0.0594560225,11.534725,0.12084775,100.796175,39.024,8.85,2.2464,10.865,10.47125,10.6075,10.84625,10.45875,10.68,10.78125,10.4775,10.5275,10.6975,10.33875,10.43875,10.81375,10.49,10.5775,-28.74145,-32.2271375,-11.23445,-94.4225,-0.18587,0,0,-0.35715,-5.2241,0.2787675,259.80625,340.12625
4,21.75,417.474,7.212644,1989.485,-0.7201982,-11.7285775,-92.284955,-1.625189,0.46466935,0.047860815,-0.59598325,0.18802545,0.046442315,11.2661775,0.11483825,100.800525,40.02,8.508,2.1474,10.79375,10.37,10.48875,10.81,10.4125,10.5975,10.79,10.46875,10.51625,10.69875,10.33875,10.4375,10.8125,10.4975,10.5675,-30.076125,-33.2173625,-12.4506625,-95.89125,0,0,0,-0.35715,-5.02819625,0.21582,261.48625,339.79625
4,22.25,417.772925,7.11274325,1991.01025,-0.4308698,-17.9033825,-82.878725,-0.936609,0.5855057,0.05682929,-0.650551875,0.214757475,0.044114625,10.8665125,0.128408625,100.814175,44.256,8.23,1.9138,10.73,10.2625,10.405,10.76375,10.375,10.5325,10.7975,10.4675,10.50625,10.70875,10.34875,10.4525,10.80375,10.50625,10.5525,-32.322675,-33.0238,-13.03025,-95.8,-0.18587,0,0,-0.35715,-4.962895,0.43164,259.95,339.37
4,22.75,418.2384,7.283356,1991.844,-0.929895175,-11.84611,-75.766715,-1.4009725,0.39909715,0.053140305,-0.60972575,0.2000884,0.040358705,10.739685,0.112091125,100.816225,46.828,7.9704,1.846,10.56625,10.15125,10.28375,10.71875,10.335,10.45,10.7775,10.44875,10.48625,10.72625,10.3575,10.45375,10.80375,10.50625,10.5525,-32.9091875,-33.08085,-14.6552,-96.56,-0.18587,0,0,-0.35715,-4.888265,0.3597,258.10375,338.89625
4,23.25,418.323775,7.326235,1995.239,-1.374756875,-5.829757,-83.022725,-0.5252173,0.454375375,0.03918004,-0.566293625,0.1744946,0.039322795,10.67301,0.114188625,100.841,47.15,7.8002,1.6756,10.62,10.0475,10.1275,10.67375,10.27125,10.35875,10.76625,10.42,10.45625,10.735,10.3475,10.44625,10.8025,10.505,10.55625,-31.1538375,-31.3754625,-15.54805,-96.915,-0.18587,0,0,-0.35715,-4.87893625,0.43164,257.2125,335.89875
4,23.75,417.892725,7.2190685,1990.93,-0.8057286,-21.3128625,-86.74135,-6.929726,0.4539793,0.0302682875,-0.612656375,0.208177525,0.043663085,10.55897,0.108083,100.85395,46.584,7.6176,1.6604,10.5475,9.93875,9.95375,10.62,10.1975,10.24,10.7475,10.38,10.43375,10.73375,10.355,10.45375,10.8025,10.505,10.54875,-29.49995,-27.6285,-16.1825875,-96.7125,-0.18587,0,0,-0.35715,-4.92558,0.50358,255.605,334.33375
5,0.25,415.2008,8.499851,1984.767,-0.209530425,-3.136829,-85.5012975,3.87873,0.71676225,0.060990825,-0.4836035,0.25818725,0.082921275,11.805975,0.0906792,100.6465,43.00125,8.729,1.5567,14.36,12.9975,12.51,14.5825,13.2425,12.735,15.065,13.94,13.1075,15.08,14.5725,13.6975,14.99,14.6025,13.9,-20.07005,-23.4231,-14.325775,-95.68,-0.0464675,0,0,-0.35715,-5.2800725,0.845295,266.885,348.285
5,0.75,415.1145,8.617983,1987.054,-1.069857,-8.346251,-79.358575,0.8523825,0.54971975,0.07018575,-0.51593975,0.249843,0.0788881,11.877725,0.088135225,100.645,45.174,8.5445,1.4873,14.3975,13.2775,12.4225,14.57,13.45,12.67,14.9925,13.895,13.075,15.0875,14.5625,13.6675,15,14.6075,13.925,-14.300225,-13.704225,-14.4925,-96.6625,-0.0464675,0,0,-0.35715,-5.00021,0.773355,268.0875,346.5525
5,1.25,415.922625,8.32006175,1986.68325,-1.231642,-13.20615,-84.080875,-0.651351669999999,0.46129975,0.0502772,-0.51418525,0.23876875,0.074334575,12.05145,0.088521375,100.64425,43.248,8.679,1.2964,14.4425,13.575,12.365,14.585,13.6125,12.625,14.9525,13.9075,13.055,15.0875,14.5225,13.64,15,14.605,13.9275,-13.471275,-13.557525,-13.434925,-97.0725,0,0,0,-0.35715,-4.8696075,0.86328,267.6375,346.62
5,1.75,414.936575,8.2928205,1984.8985,-0.56500535,-19.5707,-73.6990875,0.0401408,0.5712235,0.052359,-0.4709575,0.26404225,0.082850275,11.8057,0.097756625,100.648,41.376,8.5805,1.1617,14.48,13.525,12.475,14.595,13.6375,12.6325,14.9325,13.9125,13.04,15.0875,14.4825,13.615,15.0075,14.61,13.94,-11.945875,-13.58605,-12.4791,-98.2675,-0.0464675,0,0,-0.35715,-4.92558,0.86328,267.565,347.37
5,2.25,415.132325,7.77527725,1984.42475,-1.173026,-14.88189,-81.629725,-0.93128375,0.632293,0.041660975,-0.4793005,0.226394,0.080984775,11.56445,0.08889515,100.65975,39.96125,8.27,1.2195,14.5175,13.4575,12.61,14.6125,13.64,12.6825,14.9075,13.895,13.0225,15.08,14.445,13.6,15.0075,14.6075,13.9575,-12.754175,-16.760475,-11.4012,-98.405,0,0,0,-0.35715,-5.0561825,0.7194,267.7975,346.79
5,2.75,414.591375,8.14093625,1986.16025,-2.0854385,-9.524382,-80.42094,1.462683725,0.58949075,0.050316925,-0.430384,0.27323375,0.08022495,11.856025,0.093095225,100.67425,40.6105,8.3195,1.18065,14.515,13.42,12.715,14.6275,13.6525,12.75,14.895,13.9,13.01,15.0675,14.4125,13.5675,15.0175,14.6025,13.98,-13.21015,-16.6749,-10.8154725,-99.8225,-0.18587,0,0,-0.35715,-4.9442375,0.97119,267.7575,347.0325
5,3.25,415.0172,7.615384,1997.2115,-0.5728422,-11.999605,-73.8400225,-0.792052074999999,0.44940775,0.04313045,-0.57673785,0.22969,0.072511675,11.688825,0.091543625,100.68725,40.162,8.2765,0.9679,14.5075,13.3,12.655,14.6275,13.5875,12.82,14.8925,13.91,13.015,15.055,14.3875,13.5575,15.02,14.5975,13.9725,-14.035,-17.241325,-12.6947,-99.7075,-0.18587,0,0,-0.35715,-5.07484,0.701415,265.5525,347.26
5,3.75,415.4764,7.321542,1996.87975,-0.53457386075,-5.736248,-72.1433,0.998889575,0.5800465,0.048757225,-0.50518975,0.231712,0.082202275,11.6194,0.093320975,100.6835,38.068,8.2465,0.8639,14.4875,13.0275,12.53,14.6075,13.44,12.835,14.8725,13.9025,13.0375,15.04,14.37,13.53,15.02,14.5925,13.9825,-14.909525,-20.713225,-14.956225,-100.7725,-0.2323375,0,0,-0.35715,-4.8322925,0.86328,264.8525,345.5775
5,4.25,415.0816,7.209658,1994.9795,-0.746044375,-14.0236375,-69.23958,0.4645426,0.4082065,0.048284925,-0.4677165,0.20114,0.07118725,11.4372,0.0873903,100.69725,38.96775,8.04215,0.7658,14.47,12.4725,12.4225,14.5925,13.15,12.805,14.845,13.8775,13.05,15.0275,14.3375,13.5025,15.0175,14.5975,13.9925,-15.76755,-24.81675,-16.599475,-102.2925,0,0,0,-0.35715,-5.0934975,0.57552,264.6425,344.0675
5,4.75,416.18375,7.16838625,2003.80675,-0.742622,-8.6610455,-69.046145,-1.2806104,0.495606,0.042789875,-0.523330025,0.2225825,0.0716882,11.4364,0.085336425,100.6895,40.074,8.0103,0.77125,14.4425,11.955,12.3175,14.5725,12.7625,12.7625,14.82,13.8275,13.05,15.0125,14.3125,13.5,15.02,14.5925,13.985,-16.198625,-24.910475,-17.2991,-102.975,0.3252725,0.30060125,0,-0.17559875,-4.1233075,0.521565,265.035,343.94
5,5.25,417.137675,7.16620225,2012.702,-0.8566656,-1.0130025,-69.05347,-1.37346175,0.334986,0.02586925,-0.567811925,0.201044,0.063444625,11.2818,0.0842265,100.71075,39.65175,7.87755,0.6407,14.415,11.625,12.195,14.555,12.445,12.69,14.805,13.715,13.035,15.005,14.285,13.49,15.02,14.585,13.965,-20.480475,-25.45245,-17.962075,-87.4425,6.4589825,7.23526375,0.37038,5.61916,2.3321875,1.18701,264.47,344.3575
5,5.75,416.24925,7.3007325,2009.337,-2.83302375,1.61217915,-62.80271,5.628879,0.11880635,0.0669337,-0.6818179,0.2341325,0.096502425,11.624925,0.09496725,100.71975,39.448,8.592,0.80685,14.3775,11.425,12.085,14.5175,12.2,12.5775,14.7725,13.5125,12.98,14.9875,14.2075,13.405,15.01,14.575,13.9025,-24.302175,-24.861575,-19.223,-51.0025,36.2911,35.97691,1.60498,29.030345,17.1276,2.787675,264.6025,347.7075
5,6.25,415.7584,7.386344,2006.0225,-7.673989,5.873250525,-35.66764,29.0235775,0.586564,0.087200225,-0.730627725,0.30553125,0.15875075,12.32195,0.129975,100.74875,40.21,9.528,1.32135,14.2825,11.3875,12.015,14.4475,12.0925,12.4875,14.7225,13.37,12.925,14.9425,14.16,13.3125,14.9725,14.5475,13.8275,-25.1021,-23.353825,-19.349075,1.13,84.89615,87.9392825,4.01245,71.31095,41.71815,6.15087,266.685,356.13
5,6.75,414.783075,7.41844225,2002.482,-10.79056,5.9021645,-23.954625,32.55706,0.8179615,0.14039525,-0.77354,0.41019075,0.19123475,12.685225,0.12612075,100.76575,39.25,10.0335,1.8988,14.1925,11.4325,11.965,14.365,12.0625,12.425,14.685,13.2775,12.9,14.9175,14.14,13.28,14.945,14.545,13.805,-23.75085,-21.715675,-19.320625,18.6925,134.8955,139.952425,6.35819,113.4545,63.081,9.262275,269.36,362.0225
