DOY2,HR2,USTAR,TA_1_3_1,WS,NEE,FC,SC,H,LE,G_1_1_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,H2O
7,20.25,0.1,24.725,0.90275,5.2065,3.91175,0.0255,-30.243,-2.111,-11.065,79.4,101.6,379.65825,3.76,-31.82,-1.791,0.0165,27.31575
7,20.75,0.078,24.34025,0.804,5.217,4.252,-0.041,-28.97,-1.925,-11.57,80.4,101.6,381.105,3.24,-31.155,-1.739,0.017,27.41825
7,21.25,0.08,24.07,0.751,4.692,3.9915,-0.091,-28.881,-2.4375,-12.0175,81.575,101.6,382.50125,2.97,-29.995,-1.6845,0.015,27.33325
7,21.75,0.07,23.865,0.64725,4.98175,2.369,-0.19925,-25.204,-2.5605,-12.5325,82.6,101.7,383.082,2.615,-29.27,-1.6715,0.015,27.1
7,22.25,0.05775,23.81625,0.63075,5.08375,3.431,-0.069,-27.02075,-2.9595,-12.6175,82.85,101.7,384.092,2.37,-27.47,-1.321,0.016,27.42425
7,22.75,0.0615,23.6775,0.7,5.124,3.37,-0.11225,-26.729,-2.4915,-12.6725,83.5,101.7,384.5385,2.2925,-27.685,-1.567,0.013,27.129
7,23.25,0.06075,23.5675,0.629,5.024,3.2445,-0.096,-28.1,-2.4155,-12.57,84.65,101.7,385.238,2.08,-27.205,-1.522,0.014,26.98125
7,23.75,0.0625,23.425,0.613,5.2965,2.84575,-0.163,-26.544,-3.34075,-12.37,85.575,101.6,386.67,1.94,-26.3425,-1.39825,0.015,27.004
8,0.25,0.0355,23.3525,0.531,5.08675,2.41025,-0.14475,-21.133,-3.489,-12.17,86.625,101.6,388.978,1.88,-22.91,-0.70275,0.01925,26.63
8,0.75,0.04,23.2125,0.4785,5.2725,1.05475,-0.479,-20.4165,-2.903,-12.335,87.425,101.6,393.6775,1.7825,-21.685,-0.6935,0.02225,26.255
8,1.25,0.03,23.195,0.4795,5.22325,2.34825,-0.192,-18.83,-3.81,-12.125,88.45,101.5,394.292,1.765,-21.22,-0.745,0.0225,26.287
8,1.75,0.03075,23.10175,0.473,5.208,2.925,-0.212,-18.18225,-4.00575,-12.605,88.9,101.5,397.94325,1.7,-20.985,-0.772,0.01825,26.073
8,2.25,0.031,23.0425,0.4595,5.008,0.2755,-0.712,-19.9,-4.7,-12.725,89.25,101.5,397.2475,1.6,-20.72,-0.81075,0.01825,25.8625
8,2.75,0.031,22.905,0.42625,5.186,0.1685,-0.414,-17.918,-4.9375,-13.065,89.7,101.5,402.48975,1.5375,-19.47,-0.795,0.0205,25.652
8,3.25,0.02325,22.7975,0.47825,4.98325,0.76175,-0.27,-15.79,-4.646,-13.485,90.4,101.5,403.4035,1.44,-17.84,-4.84375,0.01725,25.919
8,3.75,0.03,22.7925,0.43825,5.395,0.7905,-0.561,-18.052,-5.0275,-13.58,90.25,101.5,403.158,1.51,-18.185,-6.307,0.02025,25.3685
8,4.25,0.02,22.5775,0.3785,5.533,-0.70425,-0.694,-16.117,-5.072,-13.2625,90.825,101.5,405.2175,1.4525,-16.74,-4.085,0.01975,25.6535
8,4.75,0.02825,22.555,0.40475,5.331,0.8685,-0.126,-14.7895,-5.04475,-13.1325,91.3,101.5,407.9955,1.41,-14.64,-5.475,0.01925,25.234
8,5.25,0.0295,22.49,0.418,5.7955,-0.5525,-0.374,-15.61,-4.68925,-13.465,91.825,101.5,409.0345,1.36,-14.555,-3.548,0.02925,25.3515
8,5.75,0.02675,22.515,0.3715,4.761,-0.4635,-0.581,-13.44325,-4.016,-13.6825,92.5,101.6,411.61475,1.2925,-10.05,3.2575,1.52125,25.2255
8,6.25,0.02925,22.8525,0.383,4.5135,-0.093,-0.34725,-13.78,-1.65,-12.6175,92.325,101.6,411.0925,1.355,3.6465,46.6,22.1025,26.0755
8,6.75,0.0505,23.945,0.3305,1.3995,0.412,-1.267,-10.57975,1.6765,-9.665,89.375,101.6,404.08,1.55,40.37,151.72525,84.075,28.3615
8,7.25,0.10625,25.35875,0.6825,-2.4205,-2.5865,-5.8785,0.7575,27.421,-6.857,84.15,101.6,392.27275,2.2525,91.25,278.87925,158.05,29.1835
8,7.75,0.14975,26.47,0.9455,-5.4645,-4.631,-3.181,12.4955,62.7795,-4.09,78.425,101.7,379.955,4.2425,157.4,444.7855,233.85,29.2225
8,8.25,0.1745,27.33,1.0315,-7.862,-6.581,-1.2385,33.46475,103.665,-1.5345,74.925,101.7,372.97075,6.3275,215.05,580.753,329.025,28.75
8,8.75,0.193,28.11,1.133,-9.1415,-8.66325,-0.6995,46.1805,122.52075,0.3335,71.525,101.7,369.458,8.1,268.775,737.7465,380.375,28.296
8,9.25,0.21,28.4,1.166,-10.75075,-9.965,-0.3855,63.36125,155.028,1.953,68.31,101.7,369.2875,9.21,291.425,790.274,405.2,28.213
8,9.75,0.2185,29.075,1.221,-11.4465,-11.0585,-0.307,77.4505,177.3435,3.425,65.805,101.7,368.923,10.66,361.875,884.6445,496.35,27.843
8,10.25,0.222,29.475,1.219,-12.27,-11.73625,-0.246,95.703,201.452,4.6085,63.825,101.7,367.98525,12.105,413.875,1002.42575,519.55025,27.575
8,10.75,0.2275,29.76,1.3275,-13.1435,-12.5195,-0.173,95.765,219.8275,5.77375,62.02,101.7,367.256,12.815,427.9,1099.3625,565.225,27.2725
8,11.25,0.247,29.885,1.33775,-12.9015,-13.0925,-0.091,111.705,232.33125,7.04525,61.2075,101.7,366.275,12.665,438.25,1111.249,558.225,27.15675
8,11.75,0.264,29.935,1.514,-12.9315,-13.0265,-0.1295,121.02975,237.445,7.56,60.71,101.7,366.18,12.705,449.2,1054.3205,548.025,27.081
8,12.25,0.27975,29.85,1.558,-13.6735,-13.676,-0.105,120.96025,239.05025,8.42,61.305,101.7,365.57,12.5025,441.025,1094.90375,517.9,26.949
8,12.75,0.30475,29.8,1.639,-12.908,-13.176,-0.08525,114.03,236.0065,8.58,61.75,101.6,365.686,11.925,403.625,1014.305,564.925,26.8125
8,13.25,0.336,29.595,1.973,-12.39675,-12.85,-0.08275,103.52,226.094,8.275,62.12,101.6,365.71,11.5225,366.625,909.47175,490.625,27.205
8,13.75,0.35225,29.1125,2.0905,-11.50075,-11.86175,-0.05275,87.81975,202.025,7.915,62.8575,101.6,366.0225,11.48,286.425,724.5,365.4,27.338
8,14.25,0.35,28.6125,2.034,-11.163,-11.597,-0.112,54.7495,186.517,7.14,63.625,101.6,365.68575,10.14,213.925,562.125,195.675,27.0645
8,14.75,0.349,28.29175,2.106,-10.545,-10.8645,-0.071,43.9945,158.20975,6.344,63.025,101.5,366.2875,9.49,223.85,628.345,270.55,26.801
8,15.25,0.33,28.02,1.9925,-9.47,-9.59875,-0.06,27.592,140.3,5.5845,63.8025,101.5,366.287,8.15,206.3,486.9625,180.925,26.93
8,15.75,0.34,27.7075,2.11,-8.6075,-8.523,-0.032,22.1905,116.41275,3.75575,64.8025,101.5,366.834,7.48,133.5,408.879,176.3,26.9655
8,16.25,0.3255,27.6725,2.0595,-6.871,-6.688,-0.023,5.5805,93.7115,1.915,65.30825,101.5,366.491,7.6425,86.175,286.046,103.475,26.616
8,16.75,0.3085,27.3375,1.99375,-5.387,-5.275,-0.036,-2.913,75.94925,-0.2585,67.9,101.5,366.0715,6.9775,58.535,200.62,69.4125,26.65
8,17.25,0.273,26.93,1.743,-3.35075,-3.369,0.002,-11.119,53.03375,-3.0735,69.09,101.5,368.14725,7.01,30.9475,120.67475,43.18,26.5905
8,17.75,0.226,26.3,1.553,-0.92225,-0.98325,0.022,-17.068,24.7615,-3.51875,72.05,101.5,368.444,6.3625,14.35,86.656,30.86,26.8295
8,18.25,0.194,25.86275,1.375,1.46125,1.3195,-0.014,-23.71175,12.937,-4.983,73.5,101.5,369.6865,5.14,-2.6875,37.1785,14.39,26.611
8,18.75,0.15,25.25125,1.131,4.26,2.799,0.095,-30.36875,4.0625,-6.9055,76.875,101.5,371.797,4.075,-21.49,5.78375,2.25,26.93425
8,19.25,0.121,24.7975,0.961,4.938,3.9635,0.098,-30.57,-1.251,-8.425,79.275,101.525,374.31975,3.4275,-30.105,-5.07725,0.067,27.0565
8,19.75,0.09675,24.5025,0.85825,4.7525,3.6625,-0.0185,-29.37,-1.88,-9.4875,81,101.6,376.7885,3.13,-29.6025,-5.392,0.026,27.075
8,20.25,0.0795,24.265,0.7445,4.85475,3.7005,-0.07675,-30.185,-2.145,-10.1,81.625,101.6,377.911,2.845,-29.64,-5.64975,0.025,26.837
8,20.75,0.077,24.04,0.64525,4.5745,3.03,-0.11725,-29.74,-2.5915,-10.76,82.825,101.6,378.3975,2.495,-28.3425,-5.859,0.025,26.655
8,21.25,0.052,23.89,0.573,5.024,2.74525,-0.096,-27.4215,-3.0585,-10.93,82.85,101.6,379.84,2.43,-28.585,-6.65025,0.02,26.925
8,21.75,0.0515,23.755,0.53675,4.97375,2.312,-0.1385,-27.40825,-3.5995,-11.13,83.425,101.6,381.427,2.25,-26.8775,-6.4145,0.024,26.8055
8,22.25,0.05,23.5975,0.567,4.7685,3.298,-0.263,-26.4245,-3.21125,-12.1675,84.3,101.6,381.443,2.19,-26.245,-0.955,0.02,26.714
8,22.75,0.046,23.63,0.583,4.83875,3.101,-0.4505,-25.6035,-3.112,-12.7125,84.9,101.6,382.86425,2.12,-25.7025,-0.682,0.021,26.5165
8,23.25,0.048,23.642,0.561,5.26125,3.7895,-0.444,-23.641,-3.49375,-12.55,85.6,101.6,383.911,2.07,-24.2,-0.719,0.01825,26.9025
8,23.75,0.04,23.5625,0.54,4.92125,1.20575,-0.2345,-21.12775,-3.508,-12.06,86.2,101.6,385.658,1.96,-23.6675,-0.721,0.026,26.8685
9,0.25,0.0495,23.555,0.611,4.986,3.5835,-0.033,-29.41,-2.715,-11.94,82.6,101.325,378.801,2.0925,-31.64,-0.518,0.022,25.175
9,0.75,0.05,23.43,0.54,4.99575,3.465,-0.0485,-31.14,-2.777,-11.755,82.325,101.3,380.28025,1.91,-30.76,-0.532,0.02,25.06075
9,1.25,0.04,23.25,0.57375,4.38175,3.3285,-0.2275,-27.82325,-2.3005,-11.685,82.35,101.3,380.4315,1.805,-29.79,-0.776,0.018,25.1275
9,1.75,0.055,23.235,0.546,4.9505,3.5905,-0.2205,-30.68,-2.471,-11.755,83.45,101.3,379.305,1.76,-28.05,-0.652,0.021,24.8635
9,2.25,0.0555,23.1,0.53725,4.89175,3.073,-0.104,-26.32,-3.05575,-11.775,84.5,101.3,381.2735,1.6275,-28.9725,-0.69925,0.017,24.7275
9,2.75,0.04,22.825,0.523,5.0605,2.693,-0.1315,-24.61375,-3.46375,-11.725,84.425,101.3,382.82875,1.6,-28.21,-0.725,0.02,24.61125
9,3.25,0.04525,22.83,0.45625,4.53175,3.72125,-0.78875,-21.668,-3.14,-12.255,84.85,101.3,384.15675,1.52,-27.245,-0.836,0.02,24.73125
9,3.75,0.039,22.72,0.472,4.974,3.498,-0.083,-24.515,-3.3025,-12.5525,85.05,101.3,383.9765,1.49,-26.8,-0.831,0.02075,24.124
9,4.25,0.033,22.545,0.483,4.932,2.1645,-0.289,-22.937,-2.409,-12.6075,85.325,101.3,386.008,1.395,-25.605,-1.017,0.02075,24.2725
9,4.75,0.03,22.615,0.473,4.645,2.898,-0.4625,-21.21225,-3.355,-12.795,86.45,101.3,385.995,1.44,-23.9425,-0.94,0.019,23.95625
9,5.25,0.0345,22.485,0.455,4.74,3.7405,-0.0805,-20.7895,-2.7825,-12.79,86.95,101.3,388.321,1.3925,-24.3275,-0.916,0.018,24.0475
9,5.75,0.035,22.45,0.478,4.96375,3.207,-0.067,-22.6185,-2.565,-13.2475,86.875,101.3,387.6095,1.37,-22.4525,0,0.168,23.777
9,6.25,0.05,22.52,0.473,4.158,3.20975,-0.584,-20.7025,-1.4885,-13.165,87.525,101.325,387.982,1.29,-13.1325,17.07025,7.34,24.2225
9,6.75,0.06,23.02,0.469,2.306,2.7,-0.91475,-17.61,2.468,-11.315,85.6,101.4,383.7,1.3975,8.525,82.42375,43.47,25.397
9,7.25,0.1,24.45,0.573,-1.12425,-1.56125,-1.329,-5.82,9.13,-8.1675,82.9,101.4,379.525,2.19,44.8,192.355,81,26.691
9,7.75,0.164,25.455,0.96875,-3.882,-4.7105,-2.542,3.781,38.21,-5.143,77.85,101.4,372.9225,3.5725,95.56475,323.625,133.225,26.856
9,8.25,0.21475,26.36,1.3925,-7.343,-7.48125,-1.21475,17.6415,72.67225,-2.212,74.6,101.4,369.5955,5.11,151.7,461.91625,196.025,26.72625
9,8.75,0.2355,27.06,1.50425,-8.8195,-8.7775,-0.476,27.938,91.11425,-0.57075,71.375,101.4,367.238,6.62,198.325,598.69,318.3,26.617
9,9.25,0.25375,27.66,1.58225,-10.83825,-10.772,-0.313,51.969,120.946,0.91475,67.805,101.4,366.154,8.1275,246.025,748,370.275,26.315
9,9.75,0.247,28.1,1.562,-11.787,-12.16,-0.175,58.07225,139.784,1.848,66.135,101.5,366.25,9.42,280.254,840,434.125,26.165
9,10.25,0.2495,28.355,1.52325,-12.48575,-12.943,-0.2,84.56125,171.154,3.151,64.35,101.5,365.23,10.12,351.8725,974.466,461.1,25.842
9,10.75,0.26,28.4825,1.5085,-13.111,-13.1725,-0.07175,87.558,186.043,4.3125,63.5125,101.5,365.5,10.64,353.8,1025.388,486.7,25.85
9,11.25,0.269,28.5675,1.5655,-13.426,-14.1985,-0.05475,80.581,191.803,5.549,62.27,101.45,364.485,11.03,341.1,1008.95175,491.7,25.6355
9,11.75,0.319,28.47,1.92,-12.848,-13.694,-0.053,61.32675,171.4835,6.60575,62.2825,101.4,364.4175,10.95,302.5,906,465.2,25.666
9,12.25,0.31375,28.645,1.93825,-13.16675,-13.1395,-0.064,58.861,169.15525,6.7355,61.82,101.4,364.235,10.92,311.5,936,441.1,25.58
9,12.75,0.32,28.5525,1.9835,-13.222,-13.517,-0.07,75.05275,172.06675,6.2105,61.33,101.4,363.9375,10.76,293.5,969.99,421.6,25.73825
9,13.25,0.32,28.37,1.963,-12.601,-12.701,-0.0375,47.437,162.592,6.1065,61.6,101.4,364.11,9.87,246.3115,766.75,349.075,25.70225
9,13.75,0.3325,28.02,2.07625,-12.003,-12.25125,-0.06925,46.0905,147.3875,6.01875,62.7725,101.3,364.64,9.79,225.925,758,426.05,25.737
9,14.25,0.339,27.74,2.177,-11.179,-11.6,-0.0265,47.36,147.81,5.47475,63.565,101.3,364.37,9.155,234.425,676.067,303.2005,25.652
9,14.75,0.3525,27.8,2.21175,-10.434,-10.7575,-0.037,39.84,139.05275,4.31,62.975,101.3,364.525,8.175,187.975,619.2,225.8,25.58075
9,15.25,0.3495,27.47,2.15575,-9.125,-9.241,-0.04325,25.54,114.373,3.09,63.675,101.3,364.5105,8.165,141.225,481,172.95,25.9495
9,15.75,0.35,27.1175,2.123,-7.8785,-8.274,-0.03825,9.574,89.52725,0.71075,65.75,101.3,365.7,7.73,116.35,379.98625,139.7,26.04925
9,16.25,0.3325,26.7625,2.1065,-6.0185,-6.534,-0.00825,-6.3415,59.844,0.005,66.51,101.3,366.3025,7.425,84.2,265.3,104.3,26.18475
9,16.75,0.31,26.69,1.9465,-4.0895,-4.431,0.0075,-13.9155,43.463,-0.7725,69.13,101.3,366.8015,6.52,45.32,172.6425,71.85,25.805
9,17.25,0.281,26.35,1.868,-1.661,-2.51875,0.03,-21.36725,29.514,-2.086,72.6,101.3,367.324,6.52,17.985,110.194,45.9525,26.26
9,17.75,0.24,26.0025,1.685,1.23075,0.26125,0.05025,-29.87,12.24,-3.574,74.5,101.3,368.21575,5.7375,-3.8245,57.485,18.9775,26.08375
9,18.25,0.21975,25.5525,1.50025,3.4855,3.02575,0.05675,-34.751,5.842,-5.9565,76.6,101.3,370.29,5.135,-30.005,5.766,3.9145,26.11725
9,18.75,0.166,25.065,1.26075,4.95,3.843,0.07425,-35.94525,-0.06575,-7.22,77.9,101.3,372.79075,4.3675,-38.2,-0.5475,0.06075,26.24
9,19.25,0.1125,24.8925,1.03725,4.94,4.141,-0.018,-33.016,-0.8475,-8.16,79.5,101.3,374.11925,3.985,-36.72,-0.635,0.025,25.789
9,19.75,0.124,24.66,1.01,4.949,3.989,-0.055,-36.9305,-1.2895,-8.76,79.7,101.3,374.52,3.57,-36.17,-0.728,0.02175,26.111
9,20.25,0.124,24.465,0.967,4.68025,3.78875,-0.0495,-34.5285,-1.642,-9.345,79.6,101.4,375.253,3.325,-36.395,-0.80825,0.01875,26.01
9,20.75,0.1,24.385,0.909,4.9015,4.376,-0.165,-34.421,-1.025,-10.13,80,101.4,375.85,3.0525,-34.955,-0.7465,0.01975,25.585
9,21.25,0.0855,24.3625,0.8475,4.939,4.139,-0.1325,-32.6375,-1.9915,-10.365,80.1,101.4,376.55,2.93,-33.455,-0.789,0.02025,25.4525
9,21.75,0.0795,24.2525,0.809,4.77,3.95,-0.13275,-36.36775,-1.74375,-10.63,80.6,101.4,377.0185,2.645,-32.84,-0.76,0.02575,25.83
9,22.25,0.08075,24.035,0.80825,4.8025,4.3475,-0.076,-32.325,-2.2895,-10.715,81.4,101.4,376.94,2.445,-31.685,-0.506,0.021,25.7465
9,22.75,0.07575,24.055,0.7725,5.067,4.303,-0.029,-30.258,-1.71175,-11.135,81.7,101.4,377.441,2.45,-32.135,-0.43175,0.019,25.81425
9,23.25,0.0765,23.8575,0.6305,4.993,3.88,-0.09825,-31.3985,-1.481,-11.115,82.2,101.4,378.00675,2.24,-32.389,-0.499,0.02275,25.7725
9,23.75,0.057,23.695,0.642,4.94725,3.803,-0.1195,-29.2875,-2.50125,-11.69,82.6,101.3,379.12425,2.25,-31.83,-0.63125,0.01925,25.16
10,0.25,0.07075,21.33,0.51625,3.5315,0.07325,-0.02725,-34.584,-2.923,-14.48,82.275,101.4,383.6905,1.645,-38.015,-0.93,0.08675,20.515
10,0.75,0.0625,21.345,0.519,3.65325,0.95875,-0.1915,-34.4865,-3.2805,-14.93,82.25,101.3,385.385,1.565,-37.175,-0.93525,0.07975,20.24175
10,1.25,0.07,21.085,0.513,3.4675,1.515,-0.12,-37.60725,-3.1725,-15.95,83.95,101.3,386.076,1.5,-36.605,-0.99875,0.0765,20.129
10,1.75,0.0665,20.7525,0.54725,3.555,0.9885,-0.506,-36.769,-2.77825,-16.44,85.1,101.3,384.359,1.485,-35.03,-0.93825,0.08,19.986
10,2.25,0.064,20.59,0.529,3.66,2.179,-0.276,-35.6425,-3.14425,-16.18,85.625,101.3,385.174,1.415,-34.655,-0.94525,0.084,20.255
10,2.75,0.058,20.79,0.505,3.66525,1.76675,-0.25925,-34.6875,-3.425,-16.1425,86.2,101.3,385.1095,1.41,-32.6575,-1.006,0.0845,19.921
10,3.25,0.063,20.555,0.47625,3.56125,1.4765,-0.187,-37.237,-3.582,-16.0875,85.15,101.3,385.66875,1.375,-32.6075,-1.02625,0.079,19.3645
10,3.75,0.054,20.495,0.47575,3.48,1.423,-0.0915,-34.2755,-3.357,-16.41675,87.2,101.3,386.39925,1.375,-31.92,-1.054,0.0825,19.56375
10,4.25,0.05825,20.59,0.485,3.37725,1.622,-0.441,-36.9025,-4.715,-16.9,87.4,101.3,386.9685,1.3,-32.865,-0.94375,0.076,19.3995
10,4.75,0.06825,20.52,0.481,3.373,1.66725,-0.636,-35.73825,-4.0795,-16.9525,88.05,101.3,388.28275,1.3,-31.9975,-0.93825,0.0845,19.674
10,5.25,0.06,20.335,0.4505,3.636,1.192,-0.575,-34.91,-3.91225,-17.1275,88.1,101.3,387.50525,1.3,-31.623,-0.959,0.081,19.558
10,5.75,0.0585,20.365,0.52,4.01575,1.8475,-0.227,-37.66,-3.099,-17.1525,87.45,101.4,390.3425,1.24,-31.895,-0.884,0.086,19.186
10,6.25,0.0735,20.47,0.4735,3.4145,1.0535,-0.338,-38.6135,-2.9185,-16.875,87.75,101.4,391.429,1.21,-28.4325,2.594,1.171,19.4
10,6.75,0.0575,20.7,0.49975,2.421,1.75025,-0.521,-38.59,-1.313,-16,86.875,101.4,389.1855,1.2,-6.75175,45.46,19.4625,19.311
10,7.25,0.08525,21.98,0.5215,-0.526,-0.7465,-0.9285,-29.543,5.1445,-10.71,83.325,101.4,386.84775,1.31,24.84,159.025,78.275,20.0805
10,7.75,0.141,22.7975,0.84125,-4.0575,-3.62825,-2.831,-11.55575,24.973,-8.205,79.225,101.5,383.088,2.1025,68.6995,289.5,127.025,21.04575
10,8.25,0.19575,23.785,1.2795,-6.553,-5.79725,-1.5045,3.718,59.9455,-5.6655,70.475,101.5,377.0525,3.715,117,430.76,209.6,21.711
10,8.75,0.21975,24.5625,1.427,-8.18,-8.097,-0.7755,23.406,83.346,-3.30275,67.81,101.5,373.8675,5.7,162.8,608.513,244.1,21.2625
10,9.25,0.24075,25.14,1.52175,-10.178,-9.842,-0.5235,37.72,99.75775,-1.9265,64.8,101.5,371.04,7.165,206.862,731.164,334.6,21.283
10,9.75,0.278,25.57,1.60975,-11.094,-11.2805,-0.248,56.6265,121.496,-0.2585,63.705,101.5,371.2085,8.1775,281.25,882,355.05,20.719
10,10.25,0.29075,26.085,1.72725,-12.07025,-12.085,-0.177,74.00475,134.04475,1.2935,62.37,101.5,369.839,9.145,302.75,921,377.9,21.217
10,10.75,0.319,26.0875,1.9355,-12.4635,-12.29725,-0.1115,80.649,157.0425,1.9295,60.6075,101.5,369.949,9.44,345.4,1060.75,416.05,20.99325
10,11.25,0.31875,26.585,1.905,-13.102,-13.11975,-0.0905,80.9445,151.8505,2.6755,59.84875,101.5,370.1185,9.78,331.3,1020.024,377.05,20.65
10,11.75,0.323,26.59,1.9495,-13.39825,-13.35725,-0.0585,73.921,159.3275,4.261,58.795,101.5,369.9,10,318.625,964,371.175,20.35625
10,12.25,0.33,26.69,2.005,-13.116,-13.123,-0.0605,86.32075,158.66025,4.6115,59.2175,101.4,369.25725,10.43,351.5855,1033,453.675,20.855
10,12.75,0.333,26.65,2.067,-12.799,-12.432,-0.058,71.553,162.52575,4.7675,58.3525,101.4,368.89,10.08,353.25,1060,452.8,20.4035
10,13.25,0.3475,26.585,2.1565,-12.2665,-11.95475,-0.033,78.68325,156.31925,4.859,58.5625,101.325,368.91,10.43,312.25,962,377.325,20.425
10,13.75,0.357,26.54,2.132,-11.38,-11.2755,-0.064,56.28125,139.79025,3.8095,58.89375,101.3,369.115,9.5,289.1,900,327.125,21.165
10,14.25,0.3535,26.2175,2.1605,-10.616,-10.23275,-0.041,45.0005,134.817,3.9595,59.9675,101.3,369.1475,9.68,239.6,773.9125,283.875,20.759
10,14.75,0.344,25.865,2.14575,-9.76925,-9.513,-0.0205,29.917,106.407,1.921,59.61,101.3,369.6525,9.58,214.3,697.90875,264,21.139
10,15.25,0.341,25.765,2.1715,-8.243,-7.85575,-0.039,18.7155,95.469,-2.14625,59.4775,101.3,369.61,9.175,165.6,564.675,211.25,21.1645
10,15.75,0.348,25.46,2.1205,-7.03075,-6.832,-0.011,-0.123,79.735,-2.864,60.6075,101.3,370.21,8.125,125.375,460.4,143.425,21.212
10,16.25,0.31625,25.085,2.02075,-5.431,-4.8525,-0.017,-9.6525,59.843,-5.902,62.045,101.2,370.9175,8.09,82.823,302.825,120.25,20.842
10,16.75,0.288,24.5725,1.863,-2.952,-2.7285,0.006,-20.451,36.826,-9.54,64.43775,101.3,371.865,6.89,37.5625,176.64725,64.8725,20.73025
10,17.25,0.228,24.035,1.566,-0.288,-0.364,0.058,-33.95275,17.63675,-11.035,68.8275,101.3,372.91,5.85,-3.07725,73.636,29.5325,20.54
10,17.75,0.1685,23.56,1.2715,2.4005,1.55575,0.11375,-41.142,4.379,-12.85,72.6,101.3,375.105,5.205,-36.8925,11.249,3.822,21.13875
10,18.25,0.12,22.925,1.06375,3.69,2.783,0.072,-43.94925,-0.688,-14.615,73.8,101.3,376.96975,4.21,-46.4175,0,0.2175,20.9755
10,18.75,0.1005,22.645,0.955,3.7365,2.992,0.01925,-44.72325,-1.84,-16.07,75,101.3,377.912,3.6,-45.835,-0.931,0.029,20.99
10,19.25,0.08825,22.595,0.84,3.52325,2.868,-0.03475,-42.15325,-0.75,-17.43,75.85,101.3,378.252,3.2175,-45.5575,-0.88825,0.099,20.9645
10,19.75,0.08625,22.42,0.862,3.478,2.567,-0.039,-46.538,-1.442,-16.75,76.8,101.4,378.595,3,-43.24,-0.93025,0.0895,20.9305
10,20.25,0.099,22.21,0.7935,3.6015,1.9815,-0.061,-46.25625,-1.06325,-16.43,76.9,101.4,379.9,2.6225,-45.52,-0.979,0.0835,20.7455
10,20.75,0.088,21.97,0.742,3.68475,1.57,-0.0215,-40.492,-1.02,-15.89,78.025,101.4,380.3045,2.4,-42.43,-0.989,0.0895,20.7915
10,21.25,0.08225,21.725,0.6825,3.58575,1.40125,-0.03925,-43.285,-1.74,-16.255,78.175,101.4,380.17625,2.235,-42.795,-0.867,0.09425,20.7305
10,21.75,0.0815,21.61,0.636,3.443,1.425,-0.0585,-40.342,-1.6285,-16.27,79.05,101.4,380.5175,2.1,-41.4625,-0.97075,0.081,20.435
10,22.25,0.077,21.565,0.60875,3.5485,2.1575,-0.11675,-40.088,-2.3475,-15.825,80.4,101.4,381.2075,2.085,-42.11,-0.946,0.0965,20.2985
10,22.75,0.07,21.495,0.6225,3.661,2.156,-0.124,-41.68,-1.7535,-15.885,80.75,101.4,381.00775,1.94,-41.105,-0.93,0.09,20.457
10,23.25,0.0695,21.6275,0.61175,3.4165,1.961,-0.11575,-39.791,-0.95,-15.69,81.625,101.4,381.22575,1.745,-39.3075,-0.977,0.076,20.37875
10,23.75,0.058,21.3775,0.555,3.298,0.87875,-0.18325,-37.84,-2.45,-14.8525,81.15,101.4,382.707,1.7,-40.0975,-0.97625,0.084,20.296
11,0.25,0.05875,15.435,0.61175,2.69475,1.809,-0.09675,-54.5635,-2.00275,-15.12,79.775,101.6,384.36325,1.295,-41.57,-0.678,0.08825,13.73
11,0.75,0.07125,15.255,0.68475,2.7,1.8785,-0.236,-53.136,-2.93775,-15.01,79.675,101.6,382.896,1.24,-42.22,-0.6085,0.089,13.76925
11,1.25,0.0615,15.31,0.603,2.695,1.9095,-0.11,-53.827,-2.693,-15.54,79.6,101.6,384.54725,1.2,-42.99,-0.631,0.09075,13.468
11,1.75,0.05775,15.3125,0.7065,2.698,1.4055,-0.148,-52.626,-2.964,-15.88,80.425,101.6,385.022,1.2,-40.9875,-0.604,0.09275,13.367
11,2.25,0.067,15.375,0.65,2.64825,1.693,-0.093,-53.53875,-3.70925,-15.9695,81.475,101.6,384.79,1.2,-39.7025,-0.59925,0.081,13.535
11,2.75,0.0585,15.115,0.64425,2.83725,1.6455,-0.132,-53.157,-4.078,-15.685,82.75,101.6,385.42075,1.0675,-39.4425,-0.6015,0.09325,13.496
11,3.25,0.0525,14.815,0.64975,2.562,2.041,-0.101,-49.336,-3.38875,-15.775,82.65,101.6,385.61475,1.1,-37.985,-0.81475,0.08825,13.551
11,3.75,0.06025,14.605,0.7015,2.7825,2.01875,-0.0805,-48.344,-2.72125,-15.725,82.9,101.6,385.5725,1.11,-37.3825,-0.7915,0.09575,13.453
11,4.25,0.06875,14.86,0.621,2.741,2.12625,-0.1395,-46.723,-4.25575,-16.2545,83.175,101.6,385.25375,1.1,-37.71,-0.768,0.0945,13.101
11,4.75,0.06125,14.69,0.677,2.699,1.773,-0.154,-52.26,-3.1075,-16.1695,83.7875,101.6,385.26,1.085,-36.6375,-0.776,0.0885,13.017
11,5.25,0.06,14.4225,0.67075,2.548,2.214,-0.1225,-52.007,-3.965,-16.275,83.1875,101.6,386.509,1,-36.2775,-0.647,0.08675,12.635
11,5.75,0.066,14.5725,0.659,2.7165,1.937,-0.21175,-55.218,-4.0145,-16.375,84.75,101.6,387.67525,1,-34.7125,-0.764,0.089,13.033
