DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1
10,14.25,0.462,1.4605,-10.9975,104.9345,125.6815
10,14.75,0.432,1.447,-10.602,83.564,101.261
10,15.25,0.41425,1.35375,-8.98925,65.33925,95.41575
10,15.75,0.432,1.293,-8.075,22.394,78.676
10,16.25,0.35,1.148,-5.774,-0.753,61.391
10,16.75,0.293,1.117,-3.767,-11.774,52.06
10,17.25,0.18725,0.888,-1.9165,-30.1345,16.09125
10,17.75,0.118,0.79825,-0.16775,-30.95,5.02425
10,18.25,0.09875,0.77475,0.26675,-35.32625,1.50975
10,18.75,0.0885,0.8165,0.2945,-30.481,0.744
10,19.25,0.085,0.739,0.2095,-31.7215,-0.999
10,19.75,0.089,0.754,0.3355,-28.6065,-0.84
10,20.25,0.068,0.772,0.319,-30.157,-0.092
10,20.75,0.068,0.818,0.163,-28.151,-0.292
10,21.25,0.07675,0.78525,0.468,-31.42475,-0.65675
10,21.75,0.0795,0.81725,0.46925,-33.92075,-0.81525
10,22.25,0.07,0.728,0.437,-26.316,-0.577
10,22.75,0.05625,0.709,0.26375,-30.088,-0.694
10,23.25,0.07525,0.77875,0.27975,-24.58625,-1.3545
10,23.75,0.087,0.73975,0.64875,-31.6065,-1.0385
11,0.25,0.1125,0.955,0.09775,-33.66,-1.14775
11,0.75,0.1135,0.825,0.07475,-29.51275,-2.307
11,1.25,0.081,0.798,0.003,-33.347,-1.174
11,1.75,0.085,0.747,0.156,-29.636,-1.88
11,2.25,0.1045,0.774,0.34,-32.445,-2.058
11,2.75,0.095,0.8325,0.2705,-39.296,-1.826
11,3.25,0.12225,0.78725,0.28,-36.19625,-1.71875
11,3.75,0.068,0.7395,0.1985,-27.837,-1.043
11,4.25,0.0775,0.7575,0.079,-29.1205,-1.5125
11,4.75,0.09,0.747,0.198,-28.5,-1.608
11,5.25,0.083,0.7995,0.2355,-26.5175,-1.5875
11,5.75,0.0915,0.7415,0.225,-27.693,-2.1995
11,6.25,0.0955,0.6595,0.4015,-32.00275,-2.395
11,6.75,0.105,0.8035,0.0175,-33.67975,-0.514
11,7.25,0.10475,0.73625,-0.075,-27.15725,-1.19225
11,7.75,0.136,0.78775,-1.24675,-8.7225,1.005
11,8.25,0.19975,0.843,-3.472,1.4935,5.30725
11,8.75,0.261,0.945,-6.387,20.152,18.735
11,9.25,0.368,1.096,-8.41775,37.5965,30.638
11,9.75,0.427,1.358,-11.319,69.231,50.98
11,10.25,0.44975,1.518,-12.95525,93.459,59.9425
11,10.75,0.506,1.647,-13.604,113.651,74.427
11,11.25,0.54325,1.56275,-13.61075,132.6535,82.0985
11,11.75,0.519,1.65,-13.316,118.947,80.155
11,12.25,0.514,1.559,-12.235,111.544,84.291
11,12.75,0.47575,1.531,-12.11,105.9115,83.747
11,13.25,0.5035,1.5895,-11.89275,96.882,75.6935
11,13.75,0.50475,1.58325,-11.6605,72.6595,71.38475
11,14.25,0.516,1.529,-11.575,76.795,72.032
11,14.75,0.48125,1.58225,-9.844,54.75875,60.17725
11,15.25,0.47525,1.456,-8.47525,31.87125,54.90975
11,15.75,0.4425,1.363,-7.38475,11.22275,42.859
11,16.25,0.3545,1.199,-4.529,-11.9905,32.636
11,16.75,0.2585,0.94825,-2.14625,-31.9495,16.34825
11,17.25,0.11625,0.93075,-0.52175,-33.71675,5.02375
11,17.75,0.13675,0.97375,0.072,-32.6035,1.76025
11,18.25,0.138,0.9795,0.097,-33.5465,0.4935
11,18.75,0.1355,0.973,0.225,-33.1445,0.1095
11,19.25,0.1475,0.985,0.294,-35.569,-0.8605
11,19.75,0.1695,1.0195,0.1865,-37.287,-0.09
11,20.25,0.157,0.9135,0.2725,-36.7725,-0.414
11,20.75,0.1285,0.96675,0.11225,-37.624,-0.0335
11,21.25,0.14475,0.942,0.3365,-33.323,-0.65175
11,21.75,0.1105,0.9225,0.121,-33.268,-0.4285
11,22.25,0.1155,0.91625,0.113,-31.42175,-1.676
11,22.75,0.1155,0.8845,0.2325,-31.682,-1.5205
11,23.25,0.101,0.87,0.128,-28.258,-1.204
11,23.75,0.128,0.977,0.264,-31.912,-0.359
12,0.25,0.085,0.8445,0.11425,-32.28875,-0.5915
12,0.75,0.086,0.80075,-0.0185,-32.454,-0.73225
12,1.25,0.087,0.7745,0.13225,-35.931,-0.79325
12,1.75,0.091,0.733,0.156,-35.341,-1.063
12,2.25,0.0835,0.78625,0.14125,-33.2225,-1.72625
12,2.75,0.097,0.768,0.108,-28.926,-1.633
12,3.25,0.103,0.74275,0.19775,-32.1285,-0.91275
12,3.75,0.09425,0.7555,0.27475,-33.89325,-0.94225
12,4.25,0.097,0.83,0.174,-27.014,-0.83
12,4.75,0.113,0.822,0.188,-26.993,-0.923
12,5.25,0.1045,0.77875,0.33675,-35.88225,-0.58375
12,5.75,0.10675,0.7215,0.21125,-26.6375,-1.645
12,6.25,0.08475,0.7725,0.19125,-21.55225,-0.93825
12,6.75,0.1065,0.7095,0.17,-23.3655,-0.767
12,7.25,0.092,0.6765,0.10075,-24.4345,-0.404
12,7.75,0.13875,0.75525,-0.211,-18.3195,-0.5985
12,8.25,0.146,0.668,-1.352,-9.531,2.04
12,8.75,0.18425,0.7095,-3.62,3.34275,9.383
12,9.25,0.2505,0.82275,-4.9615,19.74525,15.2955
12,9.75,0.307,0.902,-5.704,30.768,24.785
12,10.25,0.367,1.163,-9.3395,48.128,37.1515
12,10.75,0.4295,1.3555,-10.51775,43.45275,51.87425
12,11.25,0.47575,1.43925,-11.38825,65.24975,56.198
12,11.75,0.43575,1.3045,-12.149,67.017,52.61325
12,12.25,0.428,1.3685,-11.772,71.9175,72.455
12,12.75,0.431,1.316,-11.4095,63.064,69.009
12,13.25,0.43675,1.35825,-10.616,46.5265,72.096
12,13.75,0.406,1.293,-10.631,37.648,81.263
12,14.25,0.3575,1.1905,-10.37875,40.816,77.36225
12,14.75,0.34275,1.09625,-9.972,12.41075,62.70875
12,15.25,0.3455,1.1835,-8.77,10.516,58.7205
12,15.75,0.3475,1.064,-6.621,-5.951,50.665
12,16.25,0.211,0.797,-4.462,-19.3505,33.438
12,16.75,0.135,0.771,-2.136,-27.14,13.477
12,17.25,0.088,0.8435,-0.499,-29.09825,3.6185
12,17.75,0.0895,0.844,-0.006,-25.512,2.143
12,18.25,0.099,0.887,0.0305,-28.278,0.529
12,18.75,0.086,0.816,0.1025,-28.481,0.333
12,19.25,0.0975,0.8345,0.1185,-33.4025,0.537
12,19.75,0.098,0.793,0.059,-28.8635,0.326
12,20.25,0.104,0.872,0.0425,-32.0625,0.4435
12,20.75,0.072,0.7675,0.062,-33.3375,0.1905
12,21.25,0.11025,0.8945,0.123,-31.34975,-0.056
12,21.75,0.0905,0.868,0.086,-34.841,-0.167
12,22.25,0.098,0.85,0.093,-32.918,-0.441
12,22.75,0.076,0.781,0.13,-33.583,-0.591
12,23.25,0.083,0.8875,0.1455,-25.321,-0.2145
12,23.75,0.079,0.7335,0.1,-33.1445,-0.2795
