DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS,RH,CO2,VPD,NETRAD,H2O
4,10.75,0.5965,25.4275,3.826,-40.748,-40.8435,-0.037,179.369,1.2465,230.379,1.6195,10.1595,21.8755,51.1595,323.4145,15.43,418.4655,16.549
4,11.25,0.58,25.9355,3.446,-39.432,-39.1595,-0.021,195.907,1.164,243.677,-0.806,11.935,21.941,50.977,323.7625,16.085,442.5705,16.7875
4,11.75,0.6455,26.2765,3.628,-45.9405,-45.903,-0.0455,199.8305,1.03,239.042,0.9415,14.743,21.987,49.9215,323.1275,16.495,505.206,16.692
4,12.25,0.6605,26.3325,3.934,-43.4995,-43.547,-0.028,192.922,0.752,275.789,0.045,16.693,21.99,50.3435,324.123,17.47,576.0375,16.7685
4,12.75,0.6215,26.2775,3.763,-39.129,-39.1755,-0.0035,203.545,0.229,250.7745,1.5195,18.3195,22.127,49.664,324.0075,17.01,513.804,17.0475
4,13.25,0.645,26.327,4.057,-42.6485,-42.517,-0.064,233.7235,0.537,264.9895,0.483,20.203,22.1635,49.7865,323.7175,16.78,549.217,17.3575
4,13.75,0.6835,26.2455,4.238,-40.286,-40.216,-0.0245,222.268,-0.0915,264.565,0.2735,19.9595,22.2275,49.9925,323.847,17.025,526.1215,17.29
4,14.25,0.67,26.558,4.27,-40.624,-40.55,0.0045,223.66,-0.255,255.612,-0.325,20.9425,22.3885,49.659,324.177,17.06,534.5335,17.236
4,14.75,0.6705,26.474,4.2985,-41.163,-41.1635,-0.028,211.436,-0.478,257.6245,0.8025,20.4035,22.503,50.616,323.8635,16.385,503.0645,17.191
4,15.25,0.654,26.1555,4.281,-37.4595,-37.5905,0.0315,200.38,-1.02,230.0355,0.155,16.7305,22.589,51.557,323.692,16.275,430.3985,17.243
4,15.75,0.652,26.1105,4.1885,-33.141,-33.1745,0.0655,163.5765,-0.894,211.6445,-0.454,13.6745,22.726,52.436,324.468,16.21,370.8695,17.5405
4,16.25,0.653,25.948,4.0655,-28.4425,-28.49,0.1015,117.658,-1.2435,177.7505,-0.681,11.641,22.7545,54.3695,324.977,15.325,285.4535,17.1525
4,16.75,0.669,25.3215,4.425,-21.0825,-21.3165,0.0895,92.654,-1.4465,136.803,-0.131,8.5005,22.784,55.828,325.529,14.455,206.484,17.0835
4,17.25,0.6715,24.4255,4.369,-15.847,-15.897,0.0975,60.196,-1.848,104.01,-1.104,6.2245,22.8105,55.6975,325.6045,13.765,129.0725,16.8745
4,17.75,0.6095,23.95,4.224,-9.2755,-9.3395,0.102,27.98,-1.9115,82.466,-1.4205,3.695,22.8045,56.0345,326.364,12.79,61.1825,16.723
4,18.25,0.604,23.4415,3.913,-1.666,-1.8375,0.152,-8.7515,-2.0835,52.9665,-1.756,1.1955,22.775,56.97,325.992,12.375,11.04,16.491
4,18.75,0.554,22.9345,3.656,3.606,3.513,0.066,-33.433,-2.0155,33.735,-2.738,-1.317,22.748,57.3195,325.8235,12.005,-32.711,16.0695
4,19.25,0.5435,22.4715,3.5595,6.2435,6.128,0.0645,-43.9485,-1.3485,25.883,-2.1755,-2.868,22.709,56.157,325.1495,11.905,-48.687,15.421
4,19.75,0.539,22.062,3.705,6.942,6.889,0.0395,-44.58,-0.8835,23.801,-1.3245,-3.8385,22.6595,56.1375,324.2235,11.37,-46.3785,15.177
4,20.25,0.5315,21.9365,3.671,7.323,7.124,0.088,-47.658,-0.933,20.904,-0.528,-4.7275,22.614,57.09,327.059,11.13,-46.7685,14.889
4,20.75,0.499,21.7905,3.4675,7.2555,7.1605,0.066,-54.317,-0.729,20.174,-0.973,-5.648,22.604,57.5065,328.0325,10.925,-52.797,14.5925
4,21.25,0.485,21.763,3.4045,6.995,7.231,0.006,-56.802,-0.3935,21.701,-0.5575,-6.277,22.5615,58.1805,328.2105,10.84,-52.98,14.4075
4,21.75,0.522,21.6405,3.592,6.8175,6.8995,-0.0055,-60.281,-0.3835,17.914,-0.4565,-6.667,22.533,57.604,328.8895,10.775,-53.159,14.3535
4,22.25,0.4665,21.442,3.37,7.0165,7.037,-0.006,-57.4125,-0.297,20.98,-0.454,-6.785,22.4755,57.5005,328.4,10.855,-54.168,14.134
4,22.75,0.4835,21.479,3.4215,6.684,6.875,-0.0715,-60.185,-0.2525,20.4135,-0.457,-6.864,22.4335,57.534,328.671,10.645,-54.152,14.283
4,23.25,0.447,21.432,3.149,6.657,6.657,0.028,-57.4225,-0.3425,18.9205,-0.189,-6.934,22.3875,57.717,328.972,10.64,-53.784,14.0045
4,23.75,0.448,21.2525,3.0735,6.394,6.447,-0.0535,-50.345,-0.327,15.834,-0.27,-6.954,22.3595,58.1465,329.8965,10.39,-49.157,14.0335
5,0.25,0.596,21.407,4.146,5.7765,5.681,-0.0265,-66.413,-0.3445,14.4205,-0.386,-7.88,23.3195,50.9035,322.657,12.74,-59.931,12.8635
5,0.75,0.5615,21.2525,4.0785,5.587,5.729,-0.004,-63.971,-0.289,13.374,-0.3505,-7.602,23.306,50.639,321.5675,12.67,-60.712,12.8125
5,1.25,0.553,21.1685,4.031,5.5755,5.5285,0.029,-65.0585,-0.123,14.5195,-0.598,-7.55,23.292,50.3935,321.4775,12.805,-60.405,12.591
5,1.75,0.571,21.2165,4.165,6.0635,5.923,0.0305,-66.684,0.007,15.7115,-0.078,-7.9625,23.2455,50.458,323.172,12.71,-58.0425,12.609
5,2.25,0.571,21.1965,4.117,5.721,5.7735,0.0375,-66.35,-0.051,12.5075,-0.1285,-8.0245,23.2035,50.641,323.1725,12.795,-56.2465,12.938
5,2.75,0.5775,21.149,4.1445,5.684,5.491,0.054,-60.082,-0.251,11.92,-0.6895,-8.368,23.183,50.364,323.86,12.695,-55.1255,12.5625
5,3.25,0.5795,21.06,4.2165,5.233,5.451,-0.0095,-58.846,-0.11,11.797,-0.1935,-8.3325,23.1615,49.518,323.33,12.665,-57.2875,12.412
5,3.75,0.542,20.957,3.884,5.871,5.837,-0.0085,-63.594,-0.408,14.488,-0.6265,-8.437,23.1445,49.9115,324.081,12.485,-59.857,12.4345
5,4.25,0.576,21.0975,4.009,6.2745,5.9805,0.1485,-64.7925,0.075,14.0315,-0.127,-8.2045,23.1285,50.079,323.6665,12.755,-58.345,12.522
5,4.75,0.535,21.0805,3.8595,5.9915,5.8215,0.1805,-60.618,0.2965,11.266,0.355,-8.612,23.0885,49.4055,325.059,12.725,-55.9325,12.688
5,5.25,0.578,21.131,3.985,5.6445,5.62,-0.048,-62.2215,0.07,11.859,0.476,-8.387,23.0525,49.6485,324.1385,12.545,-56.106,12.686
5,5.75,0.5425,20.9915,3.855,5.446,5.314,0.0295,-62.119,-0.3775,14.2565,-0.5575,-8.062,23.0395,49.2065,325.0105,12.515,-54.596,11.8085
5,6.25,0.526,20.852,3.8355,5.873,6.022,0.0705,-61.016,-0.2935,9.679,-0.579,-8.438,23.03,48.1255,325.994,12.565,-55.103,11.597
5,6.75,0.568,21.1475,4.107,2.898,3.017,-0.033,-55.728,1.023,27.113,1.747,-8.51,22.9805,51.1045,326.6275,12.74,-36.6865,12.568
5,7.25,0.5585,21.8375,3.8665,-6.5795,-7.1315,0.166,-27.379,2.628,47.1965,5,-7.7485,22.8475,52.256,327.4095,13.135,18.643,13.7025
5,7.75,0.6045,22.4455,4.086,-14.706,-14.5895,-0.009,7.2895,2.073,62.265,2.4125,-6.233,22.7945,52.3735,328.5485,13.45,75.48,13.887
5,8.25,0.6765,23.017,4.528,-24.2175,-23.808,-0.2625,43.7775,2.596,96.1715,3.153,-4.3135,22.762,51.4855,325.1535,13.78,159.911,14.5955
5,8.75,0.721,23.7505,4.7305,-32.437,-31.9305,-0.169,84.4525,2.195,115.535,2.152,-1.274,22.6755,50.9235,323.9705,14.65,244.1825,15.1895
5,9.25,0.7215,24.426,4.6555,-37.404,-37.0825,-0.1395,120.2675,2.114,162.878,1.587,1.1775,22.7225,50.0425,324.112,15.365,327.316,15.306
5,9.75,0.7905,24.7725,5.1185,-40.864,-40.897,-0.0605,147.3035,1.792,209.934,2.0205,3.7615,22.79,49.943,322.956,16.12,403.5395,15.6045
5,10.25,0.772,25.3175,4.869,-45.2225,-45.141,-0.107,170.668,2.0145,239.9195,1.782,7.1075,22.8805,48.386,321.982,16.615,462.374,15.863
5,10.75,0.812,25.736,5.108,-49.5945,-49.578,-0.057,197.7045,1.3405,265.578,1.9835,10.294,22.974,48.952,321.548,16.63,534.2095,16.379
5,11.25,0.805,25.953,5.269,-52.43,-52.357,-0.0475,231.647,1.1065,290.895,2.347,12.049,23.0255,50.35,323.674,16.6,582.576,16.749
5,11.75,0.823,25.93,5.6165,-53.7785,-53.8005,-0.013,257.1105,0.2745,323.9245,0.506,16.6915,23.032,51.2335,322.391,16.55,642.6785,16.8375
5,12.25,0.827,26.083,5.5345,-51.766,-51.543,-0.07,255.8635,0.8145,317.6725,-0.2205,23.6575,23.1235,50.265,323.6965,17.13,679.662,16.8675
5,12.75,0.8695,26.399,5.6975,-50.645,-50.74,0.027,262.6975,0.8605,343.5445,1.6285,25.246,23.209,50.08,323.161,17.3,698.9785,17.2025
5,13.25,0.8895,26.212,6.008,-52.3245,-52.408,-0.028,270.823,-0.0925,318.665,0.114,28.0105,23.216,51.224,322.478,17.26,703.3935,17.422
5,13.75,0.9105,26.283,6.1615,-51.649,-51.703,-0.0525,268.952,0.046,325.312,-0.27,27.6795,23.3315,51.3935,321.8845,17.14,686.7505,17.828
5,14.25,0.881,26.398,6.0365,-48.672,-48.3785,0.0075,253.1835,-0.5955,314.4395,-0.011,26.445,23.5065,52.947,322.5195,16.37,658.8715,17.829
5,14.75,0.9105,25.8215,5.9635,-47.2265,-47.2585,-0.0015,263.25,-0.479,286.575,1.0915,24.28,23.6285,52.336,322.4225,16.07,602.9645,17.941
5,15.25,0.901,25.79,5.956,-44.83,-44.893,0.051,228.1865,-0.7935,250.266,0.691,22.3075,23.6575,54.362,322.8385,15.355,559.065,18.029
5,15.75,0.891,25.7735,6.0305,-40.3805,-40.305,0.097,187.99,-0.6145,254.327,-0.676,17.582,23.6065,54.1905,324.3145,15.16,482.6155,17.9175
5,16.25,0.827,25.461,5.8225,-33.616,-33.7225,0.103,138.3495,-1.073,211.1185,-0.5445,12.747,23.7115,54.305,324.4275,14.71,397.278,17.7075
5,16.75,0.826,25.129,5.684,-29.766,-29.878,0.0705,126.5265,-1.06,180.2475,0.05,8.7545,23.8145,56.0845,325.908,14.24,315.752,17.4745
5,17.25,0.8305,24.622,5.652,-20.95,-21.099,0.207,85.0995,-1.8965,125.0575,-0.9745,5.0775,23.8815,56.513,326.733,13.35,211.5415,17.0755
5,17.75,0.7935,24.2355,5.498,-11.9705,-12.133,0.209,31.608,-1.961,86.6345,-1.755,1.9855,23.8715,56.2755,327.541,13.095,99.718,16.4735
5,18.25,0.742,23.3955,5.246,-2.6515,-2.9285,0.094,-11.4705,-1.765,50.189,-3.3325,-0.8385,23.8325,55.5245,328.731,13.155,10.199,15.432
5,18.75,0.697,22.9845,4.8415,1.743,1.6845,0.115,-32.562,-1.8425,29.782,-3.068,-3.386,23.815,53.847,329.4925,12.815,-33.245,14.7505
5,19.25,0.69,22.624,4.853,4.297,4.1975,0.033,-52.286,-1.391,29.64,-2.836,-5.141,23.7815,52.3365,327.504,12.755,-51.6435,14.2055
5,19.75,0.6685,22.506,4.7485,5.832,6.174,0.036,-57.8235,-0.997,22.235,-1.9135,-6.576,23.726,52.1155,327.8125,12.895,-56.1655,14.093
5,20.25,0.674,22.182,4.687,5.6,5.631,-0.06,-63.377,-0.673,15.438,-1.432,-7.4055,23.674,51.863,326.319,12.89,-58.444,13.913
5,20.75,0.6375,22.035,4.525,5.7115,5.739,-0.031,-61.0435,-0.3945,20.561,-0.803,-7.597,23.616,50.873,325.58,12.965,-59.781,13.224
5,21.25,0.6555,21.984,4.657,5.84,5.93,-0.048,-64.473,-0.393,13.904,-0.7515,-7.97,23.582,50.712,324.1295,12.975,-59.204,13.1345
5,21.75,0.6105,21.8435,4.4235,5.768,5.873,-0.031,-59.051,-0.3745,17.209,-0.5915,-7.991,23.5515,50.417,324.169,13.045,-56.6555,12.9945
5,22.25,0.6045,21.8755,4.2925,5.67,5.9155,-0.066,-64.5485,-0.155,17.3,-0.244,-7.854,23.4915,51.854,323.936,12.695,-58.809,13.1305
5,22.75,0.642,21.7805,4.5315,5.974,5.899,0.034,-66.024,-0.2265,17.071,-0.553,-7.978,23.455,51.6545,324.0545,12.73,-58.2335,13.1015
5,23.25,0.61,21.7565,4.3785,6.252,6.183,-0.013,-65.476,-0.1695,16.804,-0.206,-7.974,23.429,50.9735,322.748,12.785,-57.26,12.935
5,23.75,0.616,21.621,4.233,5.547,5.592,-0.0365,-63.801,-0.2105,15.645,-0.1555,-7.9795,23.408,51.1805,322.8255,12.72,-57.941,13.1005
6,0.25,0.6295,22.2135,4.444,7.282,7.2415,-0.048,-55.628,-0.145,27.737,-0.177,-7.23,23.858,65.9895,334.568,9.045,-50.988,17.3195
6,0.75,0.605,22.198,4.166,6.765,6.8,-0.0265,-53.172,-0.231,25.822,-0.3535,-6.796,23.826,66.0485,333.015,9.06,-51.467,17.406
6,1.25,0.584,22.067,4.1605,6.7615,6.8175,-0.0495,-53.004,-0.2825,23.9905,0.398,-6.817,23.8015,66.361,332.6425,9.125,-53.247,17.4775
6,1.75,0.616,22.0485,4.2875,6.9995,7.164,-0.051,-53.226,-0.091,24.9165,-0.106,-7.1,23.7675,67.0095,332.8595,8.85,-55.887,17.573
6,2.25,0.5745,21.9505,4.018,7.017,7.09,-0.002,-54.8725,-0.2645,24.21,-0.456,-7.2495,23.7415,66.4695,332.439,8.765,-54.552,17.2005
6,2.75,0.616,21.875,4.2755,7.092,7.101,-0.0455,-55.774,-0.31,26.261,-0.2875,-7.25,23.715,66.877,333.022,8.74,-54.689,17.288
6,3.25,0.607,21.8385,4.383,6.849,6.734,0.0565,-57.3575,0.1345,23.768,-0.538,-7.619,23.6945,66.4395,333.0155,8.86,-52.717,17.27
6,3.75,0.6335,21.827,4.3585,6.703,6.8045,-0.013,-58.6335,-0.2095,25.4095,-0.2195,-7.5775,23.683,66.7825,332.6415,8.84,-55.928,17.114
6,4.25,0.61,21.881,4.335,7.005,7.052,-0.075,-55.047,-0.082,23.809,-0.216,-7.651,23.6575,66.8355,330.781,8.815,-53.639,17.317
6,4.75,0.582,21.7545,4.0615,6.73,6.737,0.052,-56.744,0.054,25.573,-1.237,-7.8695,23.615,65.7465,329.9765,9.075,-57.528,16.834
6,5.25,0.575,21.6445,4.0895,6.7835,6.789,0.051,-60.9695,0.005,23.97,-0.215,-7.672,23.5915,65.308,332.347,9.185,-55.98,16.742
6,5.75,0.5815,21.5845,4.0025,7.055,6.971,0.0045,-58.3175,-0.145,24.9985,-0.343,-7.764,23.578,65.2815,335.2835,8.74,-56.3725,16.444
6,6.25,0.606,21.6885,4.1585,6.4925,6.768,-0.055,-57.631,0.2115,22.568,0.167,-7.986,23.532,66.157,332.899,8.555,-52.003,16.588
6,6.75,0.5765,21.856,4.0065,2.9835,3.3935,0.038,-43.2185,0.8135,33.294,1.3965,-7.62,23.513,65.5035,334.188,9.005,-26.039,16.85
6,7.25,0.6145,22.2125,4.2475,-3.7935,-3.7255,0.0335,-23.8985,1.6525,56.0685,1.674,-6.6075,23.476,64.368,332.3695,9.72,22.4285,17.3635
6,7.75,0.674,23.09,4.433,-12.136,-11.69,-0.255,10.779,2.082,79.018,2.488,-5.4515,23.3965,62.7205,331.2085,10.655,85.6465,17.572
6,8.25,0.677,23.684,4.627,-19.586,-19.367,-0.225,44.541,2.4145,101.342,1.875,-3.295,23.3135,62.5415,331.3415,10.95,166.065,17.985
6,8.75,0.719,24.163,5.0035,-24.543,-24.216,-0.19,83.907,2.032,145.0235,0.593,-1.482,23.295,61.014,330.729,11.52,248.406,18.278
6,9.25,0.731,24.617,5.008,-31.759,-31.4925,-0.1575,119.9405,1.8165,173.829,1.11,0.908,23.3005,60.07,329.3385,12.32,334.203,18.3625
6,9.75,0.6895,25.009,4.776,-35.486,-35.449,-0.041,124.915,1.6175,196.167,-0.559,3.408,23.277,59.318,329.1355,12.975,389.437,18.4945
6,10.25,0.753,25.231,5.4595,-39.7,-39.629,-0.069,164.884,1.002,206.089,1.9085,5.4015,23.38,59.0585,328.8465,13.07,459.009,18.7465
6,10.75,0.7455,25.583,5.213,-40.6395,-40.553,-0.1125,166.618,1.2715,246.158,0.816,7.4835,23.3905,58.781,327.21,13.675,486.0535,18.877
6,11.25,0.761,26.114,5.088,-43.349,-43.203,0.052,222.4585,1.375,265.047,-0.015,10.714,23.467,57.8285,328.238,14.595,589.367,18.721
6,11.75,0.8545,26.0765,5.4785,-44.193,-44.197,0.0415,212.83,1.1855,297.789,-0.5785,15.161,23.446,55.49,328.026,15.225,617.1755,18.9215
6,12.25,0.813,26.154,5.6205,-45.882,-46.039,0.0455,213.604,0.4695,298.527,-0.5545,18.451,23.488,54.6495,327.589,15.6,633.467,18.761
6,12.75,0.837,26.3245,5.47,-44.398,-44.5115,0.004,231.755,0.581,300.2805,0.899,18.4505,23.556,54.804,327.989,15.54,652.907,18.851
6,13.25,0.82,26.258,5.6125,-44.991,-45.467,0.018,245.636,-0.1195,287.265,2.359,23.229,23.625,57.6685,327.385,14.58,610.1515,19.3925
6,13.75,0.855,26.007,5.775,-44.8915,-44.7985,-0.046,242.6185,0.031,295.7495,-0.348,22.068,23.649,57.823,328.383,14.22,635.198,19.36
6,14.25,0.8305,26.242,5.744,-45.271,-45.274,0.0215,237.6805,-0.217,286.3555,-0.7465,21.655,23.929,57.66,327.8295,14.87,581.9235,19.2885
6,14.75,0.8775,26.012,6.0075,-41.4265,-40.9975,0.006,226.129,-0.162,277.2055,0.261,21.604,24.0225,57.011,327.967,14.54,534.374,19.4995
6,15.25,0.8665,25.977,5.97,-39.865,-39.991,0.0575,214.637,-0.443,267.203,-0.608,18.402,24.077,57.888,328.797,14.49,509.888,19.18
6,15.75,0.872,25.7235,5.924,-35.087,-35.153,0.058,183.971,-0.751,244.261,-0.3745,15.0345,24.111,59.012,329.194,13.535,428.6125,19.137
6,16.25,0.831,25.427,5.5925,-30.2335,-30.323,0.1065,158.4785,-0.6385,208.7375,-0.37,11.266,24.18,59.573,329.777,13.61,383.869,19.1795
6,16.75,0.825,25.139,5.483,-24.425,-24.285,0.095,123.813,-1.1515,157.442,-0.1185,7.6955,24.1895,60.902,331.507,12.835,290.206,19.0565
6,17.25,0.83,25.0075,5.558,-20.403,-20.477,0.0405,101.793,-1.052,147.021,-0.457,4.5975,24.2065,62.206,331.898,12.36,220.412,19.369
6,17.75,0.8275,24.513,5.5845,-13.882,-13.994,0.13,60.084,-1.248,117.105,-0.68,1.8335,24.2175,62.493,333.0295,12.035,150.717,18.8085
6,18.25,0.7555,24.1115,5.175,-4.802,-4.969,0.129,16.753,-1.5225,92.101,-1.4675,-0.4345,24.236,62.3205,333.6845,11.18,52.527,18.3835
6,18.75,0.7375,23.601,4.942,3.305,2.931,0.1195,-17.973,-1.955,60.036,-1.5105,-2.6865,24.2215,63.5265,334.358,10.695,-13.7325,18.3145
6,19.25,0.7075,23.346,5.0055,6.065,5.99,0.0405,-34.205,-1.168,47.845,-1.1015,-4.1085,24.19,63.574,335.558,10.325,-37.7715,18.238
6,19.75,0.716,23.1,4.933,7.784,7.728,0.049,-44.095,-1.1225,39.118,-1.4735,-5.4445,24.149,63.937,335.3245,10.055,-50.3635,17.99
6,20.25,0.678,22.8575,4.85,7.791,7.64,0.0425,-48.319,-0.7665,35.372,-1.027,-5.7835,24.095,65.1035,335.713,9.7,-51.3405,17.938
6,20.75,0.678,22.751,4.797,7.611,7.6455,0.0015,-47.2295,-0.4175,32.483,-0.1375,-5.9405,24.0525,66.243,336.4485,9.135,-49.4255,17.9995
6,21.25,0.635,22.6035,4.5195,7.301,7.277,0.0395,-52.818,-0.262,32.6335,-0.0715,-6.538,24.007,65.999,336.551,9.37,-55.407,17.908
6,21.75,0.6685,22.615,4.733,7.4065,7.43,0.001,-56.4465,-0.0935,30.1875,-0.382,-6.971,23.9645,65.1735,336.6315,9.525,-54.582,17.612
6,22.25,0.6355,22.4775,4.6215,6.989,7.058,-0.054,-53.878,-0.299,31.036,0.166,-6.7265,23.9315,65.6425,336.914,9.235,-55.7725,17.7045
6,22.75,0.6605,22.4735,4.6985,7.12,7.145,-0.072,-53.7015,0.0165,32.0605,0.024,-6.796,23.901,65.181,336.626,9.265,-52.442,17.693
6,23.25,0.6745,22.2945,4.6225,7.239,7.188,-0.041,-59.3465,-0.32,32.3045,-0.7165,-6.88,23.875,65.847,335.378,9.255,-54.113,17.7675
6,23.75,0.6565,22.262,4.649,7.143,7.069,-0.0465,-59.563,-0.1825,30.127,-0.1995,-6.855,23.8415,65.7425,334.8075,9.225,-54.528,17.609
7,0.25,0.612,22.8385,4.441,6.1905,6.006,0.016,-56.513,-0.093,22.005,-0.818,-6.995,24.023,59.8,322.219,11.08,-54.264,16.557
7,0.75,0.5945,22.698,4.2375,6.161,5.93,-0.016,-56.263,-0.448,21.673,-0.701,-6.729,24.011,60.032,322.87,10.86,-54.986,16.679
7,1.25,0.561,22.6165,4.21,6.019,5.975,-0.052,-52.306,-0.249,19.126,-0.24,-6.727,24.004,60.078,322.839,10.98,-52.178,16.31
7,1.75,0.563,22.485,4.047,6.382,6.1875,0.019,-55.2355,-0.37,21.178,-0.231,-7.0905,23.9675,58.946,320.929,10.83,-49.76,16.157
7,2.25,0.5855,22.551,4.054,6.451,6.205,0.035,-52.8095,-0.08,20.6185,-0.292,-7.231,23.947,58.399,322.092,10.99,-51.6085,16.126
7,2.75,0.601,22.4355,4.275,6.317,6.378,-0.042,-54.618,-0.182,24.401,-0.023,-7.4345,23.9265,58.301,321.771,10.9,-52.394,16.159
7,3.25,0.596,22.4255,4.1065,6.167,6.1255,0.008,-49.8305,-0.257,21.9365,-0.444,-7.4485,23.9075,59.248,320.129,10.69,-52.0315,15.972
7,3.75,0.561,22.296,3.8795,6.117,5.854,0.026,-50.19,-0.012,22.755,-0.078,-7.233,23.897,59.36,321.758,10.7,-51.725,16.057
7,4.25,0.5335,22.291,3.8785,5.782,5.716,-0.047,-53.713,-0.043,20.608,-0.068,-7.421,23.874,57.833,321.122,10.75,-52.7465,15.935
7,4.75,0.5525,22.247,3.926,6.3445,6.125,0.052,-53.5575,-0.042,18.539,-0.042,-7.1395,23.8345,59.688,321.306,10.63,-47.8335,16.102
7,5.25,0.527,22.226,3.837,6.47,6.245,-0.011,-54.875,0.058,16.604,0.099,-7.1665,23.811,59.666,322.597,10.76,-49.514,15.766
7,5.75,0.5395,22.3015,3.771,6.3155,6.3665,0.02,-53.1945,-0.403,17.5695,-0.167,-7.1825,23.799,59.724,323.474,10.67,-47.4305,16.058
7,6.25,0.5325,22.3425,3.8685,6.097,5.928,0.013,-53.958,-0.076,21.52,-0.462,-6.944,23.7725,59.127,323.796,10.89,-48.91,15.809
7,6.75,0.574,22.367,3.9735,4.199,3.931,0.015,-49.417,0.436,29.8725,0.784,-6.663,23.7465,59.777,324.176,10.76,-33.166,15.518
7,7.25,0.5755,22.875,4.2005,-3.2795,-3.256,0.049,-26.022,2.189,41.992,3.438,-6.511,23.6915,60.159,323.651,10.94,12.0735,16.472
7,7.75,0.613,23.635,4.288,-11.986,-11.747,-0.113,6.942,2.67,69.069,2.316,-5.2805,23.599,59.805,322.603,11.71,78.4665,17.173
7,8.25,0.652,24.262,4.422,-18.65,-18.454,-0.108,36.053,1.953,92.223,0.589,-3.3995,23.5095,57.486,321.64,12.43,148.4615,17.563
7,8.75,0.647,24.745,4.412,-27.258,-26.442,-0.124,77.455,1.65,123.74,0.712,-1.7435,23.435,56.643,321.137,13.42,233.3465,17.613
7,9.25,0.702,25.346,4.832,-31.4495,-31.292,-0.148,106.0115,2.226,161.534,1.017,0.663,23.4,55.787,320.47,14.32,315.313,17.715
7,9.75,0.7385,25.695,5.111,-35.109,-34.728,-0.055,142.7255,1.33,178.5395,0.872,3.3155,23.4395,54.114,320.193,14.79,396.404,17.663
7,10.25,0.762,26.2385,5.1555,-39.729,-39.114,-0.122,151.2395,1.604,199.2225,1.248,6.1625,23.443,52.8085,318.868,15.8,446.3455,17.675
7,10.75,0.752,26.4995,5.3085,-42.3715,-41.989,-0.006,171.3245,1.189,219.366,-0.3015,8.539,23.5555,53.26,319.104,16.26,507.5935,17.704
7,11.25,0.7865,26.838,5.677,-45.983,-45.339,-0.026,190.6695,1.035,254.45,0.637,12.572,23.6055,51.663,318.875,16.3,562.562,17.69
7,11.75,0.8305,26.848,5.7025,-45.524,-45.228,-0.018,208.086,0.935,255.4425,1.545,18.0285,23.664,52.758,318.801,17.07,634.5635,18.184
7,12.25,0.792,27.075,5.751,-45.061,-45.022,-0.01,222.626,0.181,260.543,0.339,21.692,23.731,51.8525,319.283,16.89,644.092,18.411
7,12.75,0.806,27.156,5.646,-47.124,-47.052,0.0465,239.376,0.097,265.478,0.4115,23.338,23.804,53.8,319.7145,16.665,674.247,19.0165
7,13.25,0.842,27.028,5.839,-44.188,-43.269,0.034,252.837,0.088,250.592,0.2205,25.553,23.672,54.5915,320.818,16.355,667.483,18.941
7,13.75,0.858,27.262,5.97,-43.841,-43.37,-0.0065,245.572,-0.0285,275.907,0.0555,23.336,23.792,53.5845,320.472,16.09,652.181,18.4855
7,14.25,0.826,27.025,5.951,-42.935,-41.7905,0.0215,237.7325,-0.0855,259.8915,-0.6035,20.445,23.867,53.4405,320.7665,15.885,615.079,18.4865
7,14.75,0.871,26.8235,6.138,-41.7775,-41.312,-0.0355,218.348,-1.281,231.657,-0.268,17.0655,23.9665,53.752,320.5975,16,565.5715,18.28
7,15.25,0.895,26.563,6.272,-42.223,-40.39,0.001,226.963,-0.825,221.963,1.339,14.37,23.996,54.7625,320.854,15.565,542.343,18.822
7,15.75,0.878,26.3595,6.4655,-37.9985,-37.693,0.064,199.234,-0.697,209.54,-0.3115,12.3455,24.14,57.157,321.1415,14.9,459.9835,19.0795
7,16.25,0.8875,25.9565,6.393,-33.4685,-32.488,0.0905,159.4615,-1.0465,170.9465,-0.2135,8.955,24.2295,58.063,322.019,13.77,406.244,19.023
7,16.75,0.87,25.834,6.2775,-26.468,-25.3775,0.0565,129.7755,-1.1405,143.9235,-0.5165,6.851,24.2935,58.4875,323.441,14.12,304.549,19.0915
7,17.25,0.801,25.617,5.998,-21.182,-20.635,0.037,91.344,-0.7645,132.437,-1.1625,4.728,24.316,58.629,323.5985,13.31,231.002,18.8575
7,17.75,0.7835,25.418,5.948,-15.511,-14.9645,0.0395,62.6865,-1.0935,104.813,-0.7485,2.497,24.302,57.148,324.505,13.58,165.2,18.6785
7,18.25,0.766,24.9585,5.546,-7.183,-6.515,0.107,20.323,-1.5165,76.149,-1.555,0.7225,24.3125,58.738,325.595,13.035,59.0535,18.5845
7,18.75,0.742,24.339,5.48,1.505,1.476,0.035,-15.394,-2.1935,41.602,-2.0155,-1.664,24.316,58.8095,324.557,12.74,-18.055,18.1245
7,19.25,0.718,23.965,5.306,4.164,4.231,-0.046,-28.742,-1.3445,31.803,-2.0975,-3.27,24.303,58.762,323.2085,12.325,-35.461,17.414
7,19.75,0.645,23.646,5.018,6.165,5.9405,-0.0105,-40.593,-0.85,27.424,-1.284,-4.601,24.288,59.1355,323.298,12.04,-53.478,17.3525
7,20.25,0.65,23.39,4.734,6.413,6.2575,-0.0365,-45.867,-0.949,28.8685,-0.746,-5.146,24.243,59.3355,322.8555,11.73,-56.475,17.1635
7,20.75,0.626,23.274,4.61,6.566,6.304,0.0255,-52.8325,-0.5355,26.4805,-0.717,-5.693,24.178,59.043,321.714,11.82,-55.081,17.1145
