DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_1,NEE,FC,H,LE,G,TS_1_1_1,TS_2_2_1,RH_1_1_1,PA,CO2,VPD_1_1_1,NETRAD,SW_IN,SW_OUT
8,11.5,0.304,31.075,2.415,0.1945,0.1945,219.595,28.88,26.882,31.12,30.47,28.96,85.4,371.77,32.005,484.25,912.3,186.4
8,12.5,0.346,31.91,2.605,0.22,0.22,232.46,27.35,33.398,33.48,32.491,27.81,85.317,371.55,34.34,484.25,929.4,190.2
8,13.5,0.362,32.195,2.82,0.1855,0.1855,224.605,26.8085,33.623,35.88,34.31,26.465,85.275,371.255,35.965,459.5,874.35,181.6
8,14.5,0.3705,32.86,3.025,0.1675,0.1675,201.57,24.4565,33.247,37.6,35.64,24.5,85.2,371.56,37.965,382.1,768.1,165.2
8,15.5,0.356,32.62,2.805,0.14,0.14,162.14,23.558,29.155,38.85,36.315,24.695,85.12,371.555,38.475,318.82,644.9,145.8
8,16.5,0.331,31.99,2.935,0.091,0.091,101.27,14.33,26.395,39.305,36.365,24.16,85.1,371.46,36.725,194.06,432.9,100.7
8,17.5,0.2985,31.225,2.86,0.0735,0.0735,46.492,10.827,19.37,39.24,35.895,25.6,85.1,371.75,35.06,74.385,223.6,56.7
8,18.5,0.238,29.41,2.49,0.084,0.084,-1.9875,4.648,10.084,38.035,34.76,28.17,85.1,371.95,30.87,-24.153,45.5,10.9
8,19.5,0.181,27.49,1.99,0.118,0.118,-9.901,2.246,0.991,36.27,33.32,33.175,85.165,372.59,25.295,-52.681,1.4,0.2
8,20.5,0.15,26.13,1.67,0.112,0.112,-9.616,2.4805,-5.556,34.5,32.105,35.43,85.229,373.45,21.9,-48.928,0,0
8,21.5,0.146,24.97,1.6,0.113,0.113,-9.991,1.862,-9.39,32.905,30.86,37.21,85.271,374.94,21.32,-47.558,0,0
8,22.5,0.153,24.56,1.86,0.13,0.13,-13.365,2.7395,-11.87,31.6425,29.805,38.565,85.3,376.235,19.535,-45.684,0,0
8,23.5,0.153,23.915,1.785,0.143,0.143,-13.636,1.727,-13.14,30.4275,28.925,41.045,85.3,377.57,18.72,-44.075,0,0
9,0.5,0.159,18.61,1.685,0.114,0.114,-15.871,1.512,-16.257,22.345,22.35,34.1,85.2165,376.045,13.55,-45.9445,0,0
9,1.5,0.138,17.865,1.39,0.114,0.114,-14.543,1.461,-16.4325,21.79,21.9,34.545,85.237,375.88,12.795,-44.388,0,0
9,2.5,0.113,17.2,1.36,0.062,0.062,-9.768,1.0775,-16.898,21.16,21.345,37.165,85.231,376.67,11.97,-43.7735,0,0
9,3.5,0.115,16.525,1.295,0.062,0.062,-6.939,0.3755,-17.3325,20.565,20.8,40.025,85.249,375.615,11.18,-42.0995,0,0
9,4.5,0.114,16.5605,1.19,0.052,0.052,-6.725,0.4365,-17.6375,20.02,20.345,40.53,85.2905,374.805,10.28,-40.8195,0,0
9,5.5,0.109,15.92,1.15,0.052,0.052,-6.9305,0.231,-17.7725,19.65,19.83,43.465,85.3,375.13,9.55,-38.7715,0.4,0
9,6.5,0.106,17.435,1.165,0.018,0.018,-2.1135,2.498,-17.88,19.175,19.425,39.11,85.332,375.12,12.13,-9.985,50.8,16
9,7.5,0.164,21.06,1.47,-0.0515,-0.0515,20.835,9.8645,-15.8375,18.8175,19.415,34.145,85.3745,373.13,16.505,87.8405,236.2,66.0005
9,8.5,0.1875,23.06,1.78,-0.024,-0.024,63.888,17.459,-9.087,18.53,20.065,31.555,85.3835,371.04,19.63,213.775,439.5,104.5
9,9.5,0.199,24.155,1.605,-0.014,-0.014,117.9,21.291,-1.1545,19.8075,21.82,29.31,85.384,370.65,21.715,336.6,624.8,143.2
9,10.5,0.248,25.22,2.125,-0.0435,-0.0435,168.63,25.011,10.695,22.315,23.925,26.665,85.367,370.26,24.045,425.95,768.2,171.4
9,11.5,0.289,26.435,2.44,0.012,0.012,207.77,28.184,22.333,25.2575,26.39,24.92,85.3,369.82,26.485,465.71,845.2,185.6
9,12.5,0.316,27.44,2.635,0.017,0.017,214.48,26.8105,31.564,27.9475,28.085,21.83,85.25,369.79,28.45,462.725,858.1,190.9
9,13.5,0.34,28.065,2.86,-0.034,-0.034,209.685,24.802,35.802,30.16,30.02,19.4,85.2,369.28,29.65,421.665,807.7,183.5
9,14.5,0.348,28.11,2.87,-0.042,-0.042,173.025,20.158,36.44,31.735,30.705,18.895,85.15,369.145,29.76,344.675,691.6,160.7
9,15.5,0.34,28.17,2.775,-0.0345,-0.0345,135.59,18.151,32.723,32.3825,31.16,18.555,85.1,368.81,29.85,247.2,530.9,129.2
9,16.5,0.292,27.77,2.59,-0.061,-0.061,71.867,13.203,24.115,31.83,30.55,18.72,85.1,368.745,30.31,122.5,326.5,82.3
9,17.5,0.2465,26.15,2.13,0,0,12.998,6.418,17.09,30.965,29.2,20.15,85.1,369.27,26.82,8.854,107.9,27.9
9,18.5,0.155,23.695,1.845,0.073,0.073,-8.98,1.583,6.2885,29.4825,27.83,22.39,85.1,370.47,22.87,-55.482,5.3,1
9,19.5,0.138,21.99,1.48,0.064,0.064,-10.49,1.195,-3.469,27.835,26.35,26.605,85.15,370.76,19.44,-53.644,0,0
9,20.5,0.126,21,1.36,0.043,0.043,-10.1295,1.1155,-8.652,26.1475,25.21,28.205,85.2,375.69,17.555,-48.755,0,0
9,21.5,0.127,20.95,1.63,0.109,0.109,-13.414,1.2675,-11.9345,24.7525,24.205,29.76,85.2,373.81,16.605,-47.95,0,0
9,22.5,0.156,19.725,1.91,0.1315,0.1315,-19.352,2.2045,-14.293,23.665,23.395,29.165,85.2,375.765,15.68,-48.433,0,0
9,23.5,0.147,19.45,1.745,0.116,0.116,-16.262,1.3705,-15.3565,22.75,22.805,32.7405,85.2,375.62,14.455,-46.963,0,0
10,0.5,0.122,11.66,1.43,0.0425,0.0425,-8.346,0.417,-16.899,15.185,15.21,38.23,85.15,374.135,7.48,-49.3035,0,0
10,1.5,0.116,11.2,1.23,0.031,0.031,-6.845,0.355,-17.518,14.7525,14.63,38.82,85.1775,374.29,7.12,-49.594,0,0
10,2.5,0.12,9.62,1.25,0.043,0.043,-4.0585,0.005,-18.2995,14.28,14.06,40.4,85.2,374.02,6.73,-46.751,0,0
10,3.5,0.118,9.55,1.14,0.002,0.002,-5.427,0.318,-18.2575,13.6775,13.53,41.08,85.1995,374.08,6.63,-42.67,0,0
10,4.5,0.121,8.99,1.15,0.025,0.025,-6.276,0.176,-18.614,13.1425,13,42.78,85.2,373.9,5.83,-43.654,0,0
10,5.5,0.1255,8.74,1.15,0.023,0.023,-4.1255,0.3895,-18.526,12.6775,12.61,44.72,85.2825,374.05,5.62,-42.36,0,0
10,6.5,0.117,8.65,1.06,0,0,-2.795,-0.044,-19.2945,12.2275,12.06,42.7,85.303,373.985,5.98,-35.5245,11,4.6
10,7.5,0.122,12.59,0.81,-0.0855,-0.0855,7.628,4.964,-18.0165,11.825,11.83,35.97,85.329,372.43,8.96,21.8345,153.8,48.8
10,8.5,0.16,15.255,1.425,-0.093,-0.093,36.8275,12.53,-11.53,11.91,12.515,32.32,85.346,371.72,11.385,121.1,344.1,86.9
10,9.5,0.156,16.76,1.34,-0.0835,-0.0835,84.155,18.6015,-4.092,12.79,13.875,28.6,85.35,371.03,12.915,233.2,522.8,122.3
10,10.5,0.226,17.635,1.88,-0.08,-0.08,129.5105,24.733,5.796,14.6925,15.625,26.12,85.324,370.74,14.585,316.55,649.7,149.6
10,11.5,0.257,18.71,2.27,-0.116,-0.116,156.88,27.562,18.17,17.4075,17.79,24.93,85.3,370.47,15.49,339.3,717.6,160.6
10,12.5,0.268,19.4,2.47,-0.114,-0.114,163.13,24.281,27.885,20.0725,19.89,23.36,85.216,370.305,16.77,342.7,719.8,164.8
10,13.5,0.276,20.51,2.48,-0.088,-0.088,152.335,21.993,31.94,21.84,21.18,21.76,85.147,369.9,17.96,307.54,660,153
10,14.5,0.2745,20.51,2.58,-0.117,-0.117,118.445,17.3625,32.079,23.0175,22.1,20.42,85.089,369.85,18.4,225,536,127.8
10,15.5,0.2515,20.28,2.35,-0.089,-0.089,77.536,13.769,27.145,23.3625,22.49,21.15,85.039,369.9,18.41,129.45,368.4,93
10,16.5,0.211,19.43,1.955,-0.073,-0.073,23.263,8.895,14.6935,23.235,21.83,21.795,85,369.75,17.73,25.0065,178.5,48.7
10,17.5,0.121,17.52,1.545,0.039,0.039,-4.7055,2.099,6.3385,22.12,20.92,23.77,85,370.7,15.2,-50.758,16.6,4
10,18.5,0.098,15.59,1.54,0.046,0.046,-6.132,0.3055,-1.9655,20.74,19.57,29.41,85.1,372.11,11.585,-58.4115,0,-0.2
10,19.5,0.121,14.35,1.315,0.0615,0.0615,-8.35,0.581,-9.236,19.34,18.53,31.915,85.1,372.79,10.36,-51.9355,0,-0.2
10,20.5,0.117,13.885,1.33,0.035,0.035,-7.615,0.524,-12.0145,18.085,17.39,33.175,85.1295,373,10.07,-52.478,0,0
10,21.5,0.121,13.425,1.425,0.0725,0.0725,-9.3975,0.641,-14.0425,17.16,16.615,35.87,85.153,373.685,9.315,-49.1135,0,0
10,22.5,0.125,12.73,1.455,0.051,0.051,-8.258,0.252,-15.703,16.3025,15.895,35.965,85.1915,373.83,8.7,-46.6895,0,0
10,23.5,0.1265,11.88,1.42,0.031,0.031,-7.91,0.386,-16.31,15.61,15.37,38.13,85.172,374.06,7.8,-47.5365,0,0
11,0.5,0.1225,4.975,1.15,0.0125,0.0125,-6.533,0.272,-14.602,8.3475,8.19,61.41,85.376,374.87,3.44,-43.6,0,0
11,1.5,0.121,4.655,1.12,-0.009,-0.009,-3.874,0.109,-14.962,7.9325,7.7,63.465,85.35,375.605,2.885,-44.199,0,0
11,2.5,0.124,4.47,0.965,0.017,0.017,-7.812,0.163,-15.5,7.3775,7.32,63.775,85.377,375.29,2.955,-45.902,0,0
11,3.5,0.122,4.025,1.01,-0.001,-0.001,-5.693,0.2025,-15.985,7.049,6.98,67.91,85.4,375.58,2.645,-45.726,0,0
11,4.5,0.12,3.54,1,0.004,0.004,-5.955,0.1185,-16.18,6.574,6.59,67.525,85.398,376.17,2.62,-42.73,0,0
11,5.5,0.114,3.475,1.025,-0.015,-0.015,-3.472,0.213,-16.548,6.137,6.18,71,85.4,375.36,2.18,-41.57,0,0
11,6.5,0.119,2.885,0.915,-0.001,-0.001,-5.276,0.1775,-16.42,5.8525,5.85,71.2,85.4,375.52,2.16,-41.051,0.8,0.2
11,7.5,0.112,5.555,0.91,-0.044,-0.044,-0.3745,1.324,-16.295,5.6225,5.65,64.151,85.433,375.84,3.19,-7.948,53.45,15.6
11,8.5,0.117,8.69,0.98,-0.0985,-0.0985,17.648,8.017,-12.657,5.259,5.86,51.12,85.45,374.585,5.09,39.412,221.75,56
11,9.5,0.17,9.975,1.32,-0.137,-0.137,53.7215,15.1595,-5.3595,5.311,6.74,46.405,85.4515,373.79,5.955,148.495,378.9,91.2
11,10.5,0.238,10.73,1.85,-0.085,-0.085,95.115,20.5015,2.821,6.924,7.82,44.35,85.403,373.43,6.72,227,495.6,115.8
11,11.5,0.252,11.875,2.19,-0.148,-0.148,125.935,22.544,14.34,9.07,9.245,40.94,85.383,373.335,7.875,266.93,562.5,128.801
11,12.5,0.261,12.505,2.31,-0.142,-0.142,132.13,20.893,21.209,11.365,10.88,38.79,85.318,372.905,8.6,257.851,561.1,128.7005
11,13.5,0.2585,12.81,2.33,-0.1335,-0.1335,115.92,17.8215,25.329,12.7975,12.405,36.3,85.25,373.19,9.05,213.14,502.7,118.9
11,14.5,0.244,13.125,2.25,-0.103,-0.103,87.977,13.915,25.65,13.945,13.27,35.28,85.2,372.89,9.285,148.6,389.5,96
11,15.5,0.2185,12.88,1.945,-0.078,-0.078,44.647,10.289,19.9,14.83,13.74,36.035,85.2,372.9,9.17,68.14,237,61
11,16.5,0.1525,11.505,1.56,-0.035,-0.035,0.31,4.047,8.782,14.585,13.415,38.67,85.2,372.74,7.705,-19.096,74.4,20.4
11,17.5,0.112,9.6,1.52,0.032,0.032,-8.3805,0.4255,0.6375,13.5375,12.41,44.485,85.2,373.44,6.1,-59.415,1.4,0.2
11,18.5,0.115,8.36,1.465,0.027,0.027,-8.964,0.728,-5.8255,12.145,11.29,48.69,85.25,374.1,5.17,-54.3615,0,-0.2
11,19.5,0.1165,7.11,1.225,0.011,0.011,-8.011,0.216,-9.37,10.86,10.41,53.5,85.2865,374.125,4.56,-50.0025,0,0
11,20.5,0.12,6.735,1.2,0.0035,0.0035,-8.051,0.5495,-11.736,9.6875,9.695,54.24,85.3,374.27,4.32,-48.0425,0,0
11,21.5,0.128,6.125,1.23,-0.002,-0.002,-8.5,0.423,-12.3435,8.955,9.245,55.965,85.331,374.56,3.98,-47.572,0,0
11,22.5,0.1295,6.035,1.265,0.022,0.022,-10.514,0.553,-13.0475,8.635,8.79,56.37,85.3265,374.89,3.845,-44.601,0,0
11,23.5,0.1215,5.385,1.16,0.0225,0.0225,-4.5475,0.1595,-13.715,8.2975,8.505,58.99,85.357,374.73,3.485,-43.93,0,0
12,0.5,0.1155,-2.78,0.99,-0.006,-0.006,-1.905,0.244,-9.471,1.1425,0.56,82.6,85.364,377.09,0.76,-41.023,0,0
12,1.5,0.122,-2.61,1.02,-0.004,-0.004,-3.422,-0.123,-9.761,0.904,0.45,83.45,85.38,378.09,0.76,-39.895,0,0
12,2.5,0.115,-3,1.01,0.014,0.014,-4.9315,0.1,-10.076,0.874,0.33,83.05,85.4,377.35,0.77,-37.63,0,0
12,3.5,0.125,-3.5,1,0.013,0.013,-4.468,-0.1045,-10.747,0.7945,0.21,83.8,85.4,378.11,0.68,-37.493,0,0
12,4.5,0.1235,-3.73,1.03,-0.009,-0.009,-3.1865,0.4455,-10.897,0.7245,0.17,85.2,85.3905,379.04,0.58,-35.657,0,0
12,5.5,0.117,-3.625,0.97,-0.008,-0.008,-3.331,0.305,-11.322,0.644,0.085,86.35,85.4025,378.09,0.565,-36.289,0,0
12,6.5,0.1245,-3.73,0.965,-0.0115,-0.0115,-4.628,0.422,-11.171,0.534,0.015,86.35,85.4165,378.29,0.525,-36.0065,0,0
12,7.5,0.135,-3.335,0.97,-0.0085,-0.0085,-4.488,1.065,-11.08,0.4555,-0.075,85.2,85.4875,378.15,0.6,-32.5445,9,4.2
12,8.5,0.108,-1.475,0.77,0.028,0.028,4.3775,2.275,-11.28,0.4475,-0.105,73.8,85.4735,377.45,1.355,-0.4275,126,42.3
12,9.5,0.1245,0.47,1.14,-0.037,-0.037,21.759,8.2425,-9.9125,0.076,-0.105,63.85,85.5,375.68,2.16,53.22,272.7,82
12,10.5,0.1465,1.605,1.27,-0.122,-0.122,51.7855,14.0745,-6.366,0.157,-0.005,60.59,85.45,375.94,2.635,125.83,407.8,108.6
12,11.5,0.192,2.535,1.64,-0.137,-0.137,70.6005,16.765,-3.09,0.646,0.145,56.75,85.3965,376.14,2.9,161.2,489.2,124.9
12,12.5,0.215,3.03,1.825,-0.14,-0.14,90.579,15.8,2.3705,1.4225,0.325,57,85.3,375.66,3.08,166.035,503.2,127.1
12,13.5,0.2225,3.34,1.955,-0.13,-0.13,74.8325,13.165,10.195,2.639,0.83,55.39,85.228,375.835,3.44,155.025,455.05,119.6
12,14.5,0.1935,3.625,1.93,-0.114,-0.114,52.086,9.1015,15.1675,3.832,1.71,54.305,85.2,375.94,3.57,111.16,345.8,95.4
12,15.5,0.164,3.41,1.59,-0.085,-0.085,19.906,5.9165,13.057,4.411,2.02,54.94,85.201,375.84,3.38,50.275,214.8,60.8
12,16.5,0.125,1.67,1.39,-0.021,-0.021,-2.5795,1.085,5.325,4.3825,1.86,61.23,85.2475,376.175,2.46,-25.765,56.2,17.6
12,17.5,0.114,0.34,1.47,0.027,0.027,-7.36,0.0885,-0.4795,3.4095,1.62,69.98,85.2855,377.15,1.74,-50.235,0.6,0
12,18.5,0.115,-0.68,1.33,-0.005,-0.005,-5.396,0.31,-3.2575,2.7,1.32,74.2,85.3,377.21,1.49,-46.486,0,-0.2
12,19.5,0.124,-0.73,1.18,-0.009,-0.009,-5.928,0.227,-6.189,2.135,1.06,77.4,85.3,377.085,1.3,-43.42,0,0
12,20.5,0.1305,-0.94,1.12,0.009,0.009,-4.858,0.2935,-7.37,1.777,1,78.2,85.352,377.23,1.25,-41.757,0,0
12,21.5,0.1125,-1.93,1.05,0.0025,0.0025,-5.6195,0.128,-8.61,1.5995,0.78,79,85.355,377.7,0.99,-42.207,0,0
12,22.5,0.1105,-1.92,1.06,-0.0185,-0.0185,-5.898,0.148,-9.074,1.419,0.65,81,85.39,376.9,0.99,-42.405,0,0
12,23.5,0.1195,-2.605,1.01,0.0085,0.0085,-4.447,0.729,-9.226,1.306,0.63,82,85.353,377.33,0.79,-43.035,0,0
