DOY2,HR2,CO2_1_1_2,H2O_1_1_2,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,G_1_1_1,G_3_1_1,G_5_1_1
4,7.25,420.775,0.64,0.9955,1978.14225,420.742,0.63575,1.0055,1978.092,420.864,0.6155,0.99,1978.147,421.558,0.506,1.022,1977.881,1.796,-18.356,0.145,420.4565,0.931,-0.02575,-0.0125,-0.01,-0.4615,-0.013,0.076,-8.3965,-0.6285,0.259,1.73,1.6175,-13.98375,-17.282,-16.134,-16.4085,90.682,49.29,0.5535,-19.53,-5.77,-7.15,45.4,93.755,80.1,93.375,60.905,185.4,227.35,-2.97,275.8,278.5,174.59,165.34,151.41,0.29,127.39,0.1,0.31,1.365,-5.07825,-4.712,-4.47325,-5.932,-5.81075,-5.403,-5.42325,-5.552,-5.57475,-5.0815,-7.5775,-7.50875,-6.9615,-6.813,-6.9435,-6.2385,-6.0995,-6.88925,-6.748,-6.612,-6.1745,-6.371,-6.48575,-7.706,-7.653,-2.0745,-2.0585,-1.0855
4,7.75,419.5255,0.737,0.9965,1978.323,419.94675,0.73,0.98,1978.3835,419.6545,0.709,0.9755,1978.282,419.688,0.645,1.15025,1978.0135,1.45,-18.68675,0.17,420.4235,0.92225,-0.0145,-0.032,-0.183,-0.635,-0.115,0.08025,-13.166,-0.9405,0.30725,1.56,1.455,-14.308,-16.98,-16.1815,-15.969,90.689,50.13,0.569,-18.56,-5.77,-7.2,53.45,129.83,121.45,134.9725,92.765,185.05,230.65,1.98,275.65,278.5,271.06,245.17,232.17,0.41,198.14,0.115,0.49,1.8,-5.081,-4.7115,-4.47225,-5.93475,-5.8095,-5.404,-5.4285,-5.553,-5.576,-5.086,-7.574,-7.512,-6.96575,-6.81325,-6.9445,-6.2315,-6.0995,-6.895,-6.80275,-6.61125,-6.194,-6.368,-6.478,-7.711,-7.657,-2.13975,-2.11425,-1.11975
4,8.25,420.14,0.68525,0.976,1978.6375,419.846,0.68725,0.9835,1978.91825,420.391,0.69325,0.997,1978.71925,420.91,0.5635,1.13475,1979.0185,1.5795,-18.6075,0.177,420.52125,0.9375,-0.0105,-0.0485,-0.07925,-0.559,-0.13,0.07475,-12.368,-1.3855,0.2445,1.545,1.4425,-14.693,-17.3995,-15.954,-15.966,90.7625,49.6125,0.576,-17.69,-5.7525,-7.265,62.225,173.41,168.725,183.06,129.8575,185.425,234.6,11.5825,275.45,278.4,365.845,335.81,321.505,0.525,274.8425,0.13,0.67,2.2625,-5.08275,-4.711,-4.4785,-5.936,-5.812,-5.405,-5.422,-5.5635,-5.608,-5.089,-7.57425,-7.506,-6.96675,-6.81225,-6.94675,-6.2315,-6.099,-6.892,-6.80225,-6.61075,-6.197,-6.364,-6.4765,-7.7225,-7.66925,-2.076,-2.09025,-1.091
4,8.75,420.071,0.671,1.03325,1979.16,419.724,0.672,1.15675,1979.692,419.991,0.682,0.979,1978.9185,420.207,0.583,1.05725,1978.884,1.38375,-18.97175,0.17325,420.4865,0.96,-0.0345,-0.073,-0.021,-0.639,-0.13975,0.079,-11.9405,-1.50725,0.29575,1.4225,1.2925,-14.35,-17.2345,-15.381,-15.652,90.7615,50.01,0.621,-17.15,-5.745,-7.26,70.2,230.92,224,237.9775,168.41,185.7,237.5,18.54,275.1,278.2,494.44,451.79,437.655,0.625,366.085,0.15,0.8,2.67,-5.08275,-4.721,-4.4825,-5.9345,-5.825,-5.4105,-5.4295,-5.56025,-5.618,-5.0955,-7.572,-7.499,-6.97075,-6.8105,-6.952,-6.232,-6.099,-6.888,-6.82575,-6.609,-6.2075,-6.378,-6.4745,-7.739,-7.6975,-2.099,-2.13,-1.11875
4,9.25,420.429,0.6625,1.095,1979.994,420.22575,0.6395,1.10475,1980.20275,420.4845,0.6495,1.051,1979.818,420.797,0.571,1.0845,1979.375,1.40325,-17.95525,0.16,420.64075,0.94925,0.005,-0.087,-0.0815,-0.88275,-0.186,0.075,-6.13,-1.41425,0.2755,1.2425,1.2925,-14.178,-16.6425,-15.285,-15.48725,90.79025,49.395,0.6135,-16.205,-5.735,-7.28,73,267.25,273.6,285.23,204.7,182.5,240.8,28.07,275.1,278.1,589.145,557.63,535.65,0.725,459.33,0.18,0.94,3.1825,-5.0835,-4.72025,-4.471,-5.92825,-5.8235,-5.411,-5.4285,-5.55625,-5.616,-5.098,-7.563,-7.493,-6.972,-6.812,-6.956,-6.225,-6.0945,-6.88325,-6.80075,-6.6075,-6.2085,-6.375,-6.472,-7.745,-7.716,-2.089,-2.063,-1.13325
4,9.75,419.92625,0.724,1.12475,1980.103,420.10775,0.727,1.126,1980.018,420.195,0.7195,1.046,1979.91475,420.2335,0.6715,1.249,1979.75625,1.192,-18.882,0.157,420.626,0.93775,0.01475,-0.05125,-0.0615,-0.882,0.0435,0.079,-10.121,-1.087,0.256,1.205,1.215,-13.73525,-16.5535,-15.042,-15.03025,90.759,48.64,0.63075,-16.235,-5.725,-7.34,76.3,308.72,322.1,327.675,239.85,181.7,242,32.47,274.9,278,686.565,632.75,623.125,0.85,542.83,0.2,1.08,3.505,-5.084,-4.7205,-4.47,-5.92175,-5.8215,-5.41225,-5.4255,-5.55375,-5.61175,-5.09925,-7.553,-7.50525,-6.965,-6.81225,-6.94225,-6.22725,-6.09425,-6.8795,-6.7825,-6.60575,-6.2085,-6.373,-6.47,-7.73,-7.691,-2.222,-2.131,-1.137
4,10.25,420.222,0.73775,1.059,1979.91825,420.19625,0.76,1.209,1980.1775,420.421,0.741,1.1285,1980.1315,420.366,0.607,1.2105,1979.5,1.3785,-18.77675,0.1585,420.60325,0.984,0.006,-0.037,0.0095,-1.3935,-0.172,0.083,-7.05625,-0.18075,0.271,1.33,1.2725,-13.8235,-16.61725,-15.279,-15.934,90.7335,48.2475,0.633,-15.5025,-5.6875,-7.3725,78.575,349.96,359.8,362.965,266.82,183.7,246.8,40.33,274.875,278.375,769.175,688.39,704.37,0.985,613.82,0.21,1.24,4.12,-5.0845,-4.704,-4.47525,-5.8995,-5.81725,-5.408,-5.422,-5.55125,-5.6085,-5.09825,-7.543,-7.49,-6.9475,-6.8115,-6.949,-6.2265,-6.0975,-6.8675,-6.7425,-6.6045,-6.161,-6.348,-6.434,-7.718,-7.66675,-2.042,-1.99475,-1.088
4,10.75,420.30875,0.75825,1.0915,1980.444,420.34,0.773,1.2305,1979.863,420.39925,0.7635,1.0125,1979.82475,420.457,0.812,1.245,1979.527,1.39075,-19.20075,0.12875,420.734,0.98,0.0245,-0.0445,-0.02525,-1.368,-0.0155,0.07425,-5.379,-0.804,0.25825,1.3,1.21,-13.97975,-16.1105,-15.4665,-16.106,90.7335,48.3725,0.594,-15.2625,-5.6875,-7.375,80.3,393.8375,404.675,404.9325,301.8925,183.975,243.85,45.4225,275.05,278.2,863.43,787.915,791.905,1.0825,690.085,0.24,1.43,4.48,-5.087,-4.7035,-4.491,-5.895,-5.8075,-5.4095,-5.412,-5.548,-5.6065,-5.0775,-7.533,-7.4885,-6.9475,-6.8025,-6.948,-6.22625,-6.097,-6.866,-6.7415,-6.6035,-6.1585,-6.346,-6.452,-7.71625,-7.66875,-2.0855,-2.1,-1.119
4,11.25,420.361,0.628,1.172,1979.37275,420.393,0.631,1.20575,1979.8555,420.1125,0.639,1.276,1979.722,420.209,0.615,1.3095,1979.20225,1.41425,-19.5255,0.14625,420.91,1.097,0.012,-0.097,-0.06,-0.622,-0.1195,0.07325,-4.90825,-0.25575,0.264,1.2425,1.1475,-13.895,-15.87025,-15.2415,-15.57125,90.738,48.22,0.544,-14.4,-5.6925,-7.2825,84.375,425.415,434.6,434.755,326.935,184.25,247.25,47.3475,275.15,278.45,921.9175,837.7875,853.1875,1.14,744.62,0.245,1.46,4.61,-5.08825,-4.7055,-4.479,-5.894,-5.806,-5.415,-5.403,-5.535,-5.605,-5.095,-7.51025,-7.507,-6.9675,-6.806,-6.952,-6.21775,-6.09325,-6.871,-6.749,-6.61,-6.199,-6.386,-6.46825,-7.72275,-7.6775,-1.96925,-1.977,-1.08
4,11.75,418.8075,0.77,1.146,1975.83125,419.21775,0.793,1.2675,1979.051,419.16325,0.785,1.135,1979.077,418.381,0.80925,1.56675,1977.21825,1.329,-18.945,0.138,421.01275,1.07525,0.028,-0.0725,-0.05925,-0.32025,-0.132,0.0855,-3.9535,-0.64925,0.2695,1.165,1.0775,-13.9695,-15.53975,-14.9125,-15.23075,90.754,47.73,0.566,-13.7275,-5.6725,-7.2475,87.5,450.845,472.25,462.025,345.915,185.775,249.375,52.855,275.975,278.8,974.28,897.2425,907.22,1.15,777.09,0.2425,1.6025,4.8575,-5.092,-4.702,-4.4805,-5.887,-5.805,-5.415,-5.401,-5.533,-5.604,-5.093,-7.49975,-7.49875,-6.968,-6.8045,-6.926,-6.21725,-6.09,-6.874,-6.749,-6.6095,-6.193,-6.374,-6.46625,-7.722,-7.67025,-2.00425,-1.95025,-1.0895
4,12.25,419.11,0.8045,1.273,1977.89125,419.256,0.805,1.283,1978.655,418.42675,0.86975,1.2535,1978.889,419.085,0.8235,1.3335,1978.4705,1.35225,-18.4205,0.12775,421.087,1.03,0.045,-0.1315,-0.0585,-0.785,-0.138,0.084,-5.7155,-0.8255,0.2995,1.1475,1.0925,-13.938,-15.17925,-14.453,-15.1415,90.756,47.8825,0.585,-13.3925,-5.6575,-7.21,91.7,478.4625,486.85,485.0725,367.03,184.65,249.025,52.295,275.2,278.475,1032.19,967.2625,980.3975,1.26,828.55,0.2525,1.67,4.9775,-5.085,-4.702,-4.476,-5.886,-5.805,-5.414,-5.40375,-5.53,-5.6035,-5.091,-7.48825,-7.5,-6.967,-6.8015,-6.923,-6.21575,-6.09,-6.8795,-6.749,-6.61,-6.188,-6.3605,-6.4585,-7.726,-7.6685,-2.055,-1.971,-1.08575
4,12.75,419.143,0.8245,1.2355,1978.3185,419.594,0.81375,1.2855,1978.5355,419.45125,0.8395,1.26825,1978,419.33925,0.803,1.5995,1977.275,1.2925,-17.578,0.1275,421.05325,0.98625,-0.0155,-0.11675,-0.05775,-1.07,-0.098,0.087,-2.785,-1.183,0.3025,1.22,1.05,-14.267,-15.2,-14.788,-14.654,90.797,48.79,0.607,-13.38,-5.66,-7.21,93.85,490.845,486.75,501.82,372.53,184.95,250.6,52.44,274.9,278.7,1042.965,979.0575,1000.13,1.355,847.36,0.26,1.6925,5.15,-5.08775,-4.707,-4.474,-5.885,-5.804,-5.4135,-5.4055,-5.5465,-5.60325,-5.089,-7.491,-7.519,-6.964,-6.8015,-6.92,-6.219,-6.093,-6.881,-6.7555,-6.631,-6.183,-6.34725,-6.461,-7.727,-7.64825,-2.058,-1.972,-1.071
4,13.25,419.3955,0.7195,1.31125,1974.7855,419.2895,0.7425,1.291,1979.225,419.222,0.7635,1.228,1979.167,419.442,0.6905,1.629,1976.9605,1.415,-17.03175,0.13525,420.9905,1.00275,0.02075,-0.07625,-0.057,-0.845,-0.145,0.0865,-2.044,-0.77975,0.2995,1.26,1.18,-14.3,-14.738,-14.651,-14.80075,90.76975,49.16,0.55475,-13.17,-5.645,-7.1225,91.9,487.16,490.3,503.995,375.71,185.1,251.2,51.3,275.3,278.7,1052.04,966.5375,1010.275,1.3425,856.375,0.2725,1.735,5.16,-5.084,-4.713,-4.479,-5.885,-5.801,-5.4115,-5.39775,-5.53775,-5.6025,-5.087,-7.46925,-7.497,-6.96175,-6.8095,-6.9125,-6.21375,-6.089,-6.8875,-6.75,-6.587,-6.178,-6.333,-6.4585,-7.7315,-7.63725,-2.054,-1.947,-1.1535
4,13.75,418.926,0.831,1.20175,1975.487,418.938,0.78825,1.181,1978.598,418.7955,0.85075,1.19375,1978.0455,418.69675,0.8165,1.618,1977.94175,1.3285,-17.7125,0.127,421.044,0.984,0.034,-0.091,-0.05625,-1.258,-0.325,0.09,-2.048,-1.527,0.2925,1.26,1.1375,-14.1435,-14.56625,-14.652,-14.8795,90.75075,50.1,0.587,-12.8775,-5.635,-7.08,89.9,466.4825,460.125,479.395,362.975,185.525,253.125,45.2025,275.7,278.65,1017.3625,949.745,984.015,1.3325,813.7,0.2675,1.72,5.0425,-5.08375,-4.714,-4.48475,-5.884,-5.797,-5.411,-5.392,-5.539,-5.6015,-5.086,-7.46275,-7.49275,-6.95975,-6.791,-6.90725,-6.21325,-6.088,-6.886,-6.746,-6.585,-6.173,-6.354,-6.4565,-7.73275,-7.6305,-2.045,-1.946,-1.0795
4,14.25,418.43575,0.849,1.116,1974.87075,418.341,0.80975,1.2015,1977.205,418.5215,0.8515,1.293,1977.9035,418.608,0.882,1.596,1977.62575,1.365,-17.925,0.115,421.03,1.02525,0.04275,-0.1085,-0.0555,-0.68675,-0.414,0.081,-2.814,-1.099,0.289,1.3,1.225,-14.044,-14.296,-14.5085,-14.657,90.73,49.825,0.6335,-12.615,-5.6275,-7.0525,86.1,452.62,442.275,463.9075,351.6525,183.95,254.475,41.2225,275.775,278.625,970.6275,905.495,960.7425,1.305,769.3275,0.26,1.635,4.89,-5.09,-4.71575,-4.4885,-5.89225,-5.7965,-5.411,-5.39175,-5.541,-5.60475,-5.08475,-7.459,-7.506,-6.961,-6.79125,-6.912,-6.22375,-6.09175,-6.88825,-6.7415,-6.6105,-6.174,-6.36325,-6.45375,-7.732,-7.636,-2.079,-1.955,-1.00775
4,14.75,419.2495,0.707,1.1735,1975.531,419.246,0.709,1.1905,1979.564,419.25525,0.705,1.093,1978.42375,419.329,0.692,1.3015,1975.4155,1.41225,-18.38375,0.121,421.10025,1.10575,0.03,-0.10025,-0.02725,-0.673,-0.329833333333333,0.086,-3.1725,-1.5905,0.296,1.315,1.2325,-14.1705,-14.651,-14.668,-14.585,90.713,49.63,0.57275,-12.65,-5.6,-6.86,86.2,431.2225,407.9,438.87,340.3975,185.275,253.7,35.715,276.5,278.6,922.1625,856.765,911.635,1.245,712.91,0.24,1.53,4.56,-5.095,-4.7125,-4.48925,-5.85375,-5.774,-5.4055,-5.389,-5.5415,-5.6025,-5.083,-7.448,-7.426,-6.944,-6.789,-6.91,-6.22,-6.091,-6.865,-6.7265,-6.581,-6.1705,-6.373,-6.45125,-7.726,-7.6235,-2.00975,-1.955,-1.03525
4,15.25,419.7755,0.792,1.52025,1975.583,419.578,0.7035,1.323,1978.23025,419.773,0.809,1.5725,1978.23475,419.677,0.728,1.92225,1976.1665,1.2565,-18.4945,0.11825,421.02,1.15775,-0.01625,-0.092,0.001,-0.807,-0.245666666666667,0.08425,-1.65575,-1.923,0.286,1.15,1.09,-14.0735,-14.98125,-14.39325,-14.4975,90.749,52.97,0.551,-12.8,-5.615,-6.81,83,399.83,388.95,408.365,311.43,181.725,254.05,29.335,277,278.6,856.955,800.4225,848.085,1.135,685.97,0.2325,1.45,4.295,-5.085,-4.71375,-4.48375,-5.871,-5.776,-5.4065,-5.385,-5.53525,-5.594,-5.068,-7.446,-7.458,-6.949,-6.78325,-6.881,-6.20975,-6.09075,-6.889,-6.724,-6.582,-6.14375,-6.32,-6.4485,-7.7185,-7.62,-2.0915,-1.9725,-1.084
4,15.75,418.89525,0.723,1.1435,1977.1055,418.89,0.72,1.128,1979.028,418.7165,0.7285,1.1325,1978.51,418.9285,0.7325,1.281,1976.20675,1.1885,-17.9765,0.1135,421.0265,1.17175,0.02425,-0.08375,0.02925,-0.8765,-0.1615,0.0835,-4.506,-1.8465,0.274,1.15,1.085,-13.99725,-15.09825,-14.5695,-14.748,90.757,51.085,0.5405,-12.79,-5.6125,-6.73,80.75,364.5475,349.6,373.41,287.3775,182.875,252.45,23.05,277,278.65,783.5775,741.245,783.445,1.08,635.955,0.2125,1.33,3.965,-5.08775,-4.714,-4.485,-5.87,-5.77125,-5.40625,-5.3845,-5.534,-5.593,-5.029,-7.443,-7.4525,-6.946,-6.7935,-6.8775,-6.216,-6.09075,-6.885,-6.728,-6.59625,-6.1405,-6.31775,-6.44575,-7.717,-7.6195,-2.074,-1.963,-1.1055
4,16.25,416.97625,0.745,1.1995,1978.878,416.832,0.714,1.13775,1977.962,416.7005,0.75,1.171,1978.4765,417.062,0.742,1.2285,1977.639,1.12,-18.044,0.123,421.03275,1.172,0.036,-0.103,0.00325,-0.9345,-0.212,0.086,-4.4215,-1.57,0.257,1.23,1.105,-14.0865,-15.1975,-14.6245,-14.73175,90.7665,51.09,0.51875,-13.34,-5.62,-6.6525,76.85,324.7325,321.825,335.605,256.405,182.9,251.6,10.35,277.175,278.75,696.65,657.07,694.6075,1.03,549.0925,0.2,1.2475,3.65,-5.0895,-4.71575,-4.488,-5.881,-5.76975,-5.40575,-5.38125,-5.5305,-5.602,-5.026,-7.422,-7.404,-6.924,-6.785,-6.848,-6.1925,-6.087,-6.883,-6.728,-6.61775,-6.138,-6.3145,-6.44375,-7.71125,-7.61575,-2.11975,-1.959,-1.114
4,16.75,417.30425,0.70225,1.15925,1978.71425,417.3,0.69075,1.2445,1979.048,417.4435,0.693,1.118,1978.8215,417.5785,0.694,1.21325,1977.5075,1.299,-17.7065,0.1375,421.1565,1.1095,0.032,-0.08175,0.02025,-1.489,-0.613,0.08525,-5.215,-2.307,0.28125,1.2825,1.21,-13.807,-15.318,-14.634,-14.8585,90.764,52.1325,0.4875,-13.88,-5.6225,-6.63,71.225,282.3675,267.975,273.08,223.6875,186.1,250.6,3.91,277.7,278.6,601.8275,550.7,601.7375,0.89,475.815,0.18,1.09,3.0925,-5.0845,-4.7105,-4.487,-5.881,-5.76725,-5.40425,-5.37775,-5.52725,-5.5955,-5.023,-7.4375,-7.4425,-6.9405,-6.794,-6.872,-6.20775,-6.089,-6.878,-6.729,-6.6055,-6.13475,-6.315,-6.4385,-7.705,-7.615,-2.206,-1.97875,-1.193
4,17.25,418.51725,0.7,1.216,1977.98,418.8785,0.6855,1.16025,1978.9075,418.16325,0.69625,1.1755,1978.625,418.51,0.70025,1.4385,1977.297,1.2695,-18.423,0.112,421.18975,1.09125,-0.036,-0.083,-0.0605,-0.93025,-0.532,0.0825,-4.667,-2.1985,0.274,1.2675,1.16,-13.66775,-16.02875,-14.31175,-14.6465,90.78175,52.86,0.4095,-14.16,-5.63,-6.56,67,236.9425,222.55,238.27,189.8375,183.05,247.1,-10.66,277.45,278.425,501.62,469.1075,505.785,0.7525,401.155,0.16,0.885,2.61,-5.079,-4.70375,-4.48,-5.88,-5.765,-5.404,-5.372,-5.53,-5.587,-5.073,-7.435,-7.437,-6.94675,-6.793,-6.869,-6.2025,-6.082,-6.874,-6.73,-6.6045,-6.141,-6.32575,-6.436,-7.699,-7.61375,-2.189,-2.011,-1.1245
4,17.75,418.2815,0.70475,1.07225,1979.375,418.33275,0.68925,1.055,1979.55325,418.28375,0.68975,1.0565,1977.681,418.421,0.6715,1.13475,1977.02,1.333,-17.933,0.134,421.09,1.138,0.01725,-0.08275,-0.1245,-0.78825,-0.311,0.08,-8.79475,-2.35625,0.2615,1.34,1.205,-13.664,-16.0275,-14.424,-14.689,90.792,52,0.385,-15.1825,-5.635,-6.5,60.45,188.635,181.95,192.86,149.4675,184.175,243.975,-20.0875,277.575,278.3,385.945,355.265,392.5725,0.625,321.19,0.1325,0.7825,2.2225,-5.078,-4.705,-4.47525,-5.86525,-5.76275,-5.402,-5.3725,-5.526,-5.5855,-5.071,-7.487,-7.434,-6.955,-6.78875,-6.85275,-6.1995,-6.086,-6.87,-6.73,-6.59475,-6.136,-6.323,-6.4345,-7.687,-7.612,-2.205,-2.017,-1.02925
4,18.25,415.26325,0.71775,1.15525,1978.116,415.06,0.71175,1.192,1977.808,415.091,0.71025,1.148,1979.3005,415.5235,0.6945,1.068,1979.21175,1.39475,-18.1535,0.13575,421.13325,1.12975,-0.009,-0.032,-0.0515,-0.88375,-0.4415,0.07975,-12.767,-2.5265,0.2605,1.25,1.1375,-14.367,-15.8715,-14.796,-15.157,90.806,51.445,0.3915,-15.945,-5.635,-6.4825,53.8,142.58,131.6,144.4125,111.4725,183.1,241.35,-31.1275,277.8,278.15,275.4875,268.165,281.9825,0.51,245.545,0.11,0.6,1.7825,-5.078,-4.7035,-4.467,-5.86525,-5.764,-5.403,-5.3695,-5.522,-5.58475,-5.069,-7.51675,-7.44325,-6.94525,-6.791,-6.8775,-6.2085,-6.08825,-6.8565,-6.7255,-6.588,-6.132,-6.3345,-6.432,-7.68875,-7.615,-2.121,-2.009,-1.075
4,18.75,417.82275,0.692,1.1895,1977.36875,417.52875,0.658,1.3675,1978.041,417.8955,0.652,1.095,1976.18775,417.98275,0.563,1.23725,1976.7085,1.4465,-17.94275,0.14225,420.987,1.1085,0.011,-0.01975,0.0385,-0.7615,-0.45675,0.0725,-13.632,-3.28075,0.2605,1.385,1.26,-14.3505,-16.07,-14.872,-15.38175,90.79425,51.525,0.379,-16.5025,-5.63,-6.4675,46.325,99.435,84.35,97.21,81.4775,181.775,239.45,-41.815,278.025,278.3,184.65,181.4925,194.26,0.35,169.71,0.1,0.395,1.4125,-5.077,-4.702,-4.4645,-5.86475,-5.762,-5.40275,-5.365,-5.51425,-5.57675,-5.05325,-7.5015,-7.444,-6.937,-6.7905,-6.8635,-6.20875,-6.08375,-6.853,-6.735,-6.59,-6.1245,-6.305,-6.4295,-7.683,-7.61725,-2.126,-2.0385,-1.113
4,19.25,417.983,0.67725,1.145,1975.745,417.726,0.67575,1.2755,1979.1215,418.124,0.67725,1.135,1977.822,418.714,0.54125,1.29625,1977.303,1.5905,-18.2475,0.135,421.04425,1.123,-0.018,-0.00875,-0.11825,-0.47425,-0.656,0.06675,-14.529,-2.887,0.26475,1.53,1.35,-14.85,-16.6565,-15.083,-15.42175,90.783,52.8675,0.4115,-17.345,-5.6325,-6.43,35.35,62.61,55.1,61.81,49.2925,184.1,236.65,-48.0875,278.3,278.3,114.13,108.6075,118.2375,0.21,101.3875,0.09,0.23,1.0325,-5.074,-4.7045,-4.4635,-5.86425,-5.759,-5.404,-5.367,-5.514,-5.57,-5.051,-7.5005,-7.44225,-6.9285,-6.792,-6.864,-6.21,-6.0845,-6.8495,-6.7395,-6.591,-6.12225,-6.30375,-6.428,-7.701,-7.6185,-2.05425,-2.05475,-1.097
4,19.75,414.999,0.69775,1.06025,1976.951,415.097,0.6895,1.053,1978.854,415.293,0.68,1.061,1978.68,415.44,0.5965,1.003,1978.17,1.59375,-18.20925,0.1405,420.972,1.13925,0.009,0.02425,0.05975,-0.7275,-0.767,0.0715,-14.83,-2.58825,0.273,1.4325,1.295,-14.213,-16.79025,-15.1145,-15.84625,90.7625,52.8225,0.413,-18.19,-5.6325,-6.4275,22.325,30.45,26.775,28.89,24.82,184.425,236.975,-52.95,278.45,278.425,53.3925,51.9575,55.0625,0.1475,46.9725,0.07,0.17,0.625,-5.072,-4.702,-4.4635,-5.8655,-5.7545,-5.40275,-5.369,-5.541,-5.5695,-5.04875,-7.4985,-7.43575,-6.93075,-6.7915,-6.856,-6.209,-6.08425,-6.84525,-6.7395,-6.593,-6.119,-6.306,-6.4265,-7.67125,-7.61875,-2.06975,-2.067,-1.021
4,20.25,415.51,0.72775,1.03,1979.064,415.641,0.6825,1.03625,1979.042,415.703,0.67825,1.038,1978.81025,416.116,0.63425,0.9955,1978.678,1.56575,-18.15875,0.13,420.9915,1.142,0.022,0.0165,0.06775,-0.6065,-0.5915,0.07025,-13.17325,-2.1685,0.26525,1.4525,1.295,-14.75725,-16.69525,-14.87525,-16.155,90.7505,51.21,0.388,-18.5825,-5.6325,-6.425,10.175,8.73,11.525,8.91,7.9775,184.275,235.175,-58.2925,278.55,278.425,20.305,18.3675,19.04,0.0175,17.68,0.06,0.11,0.225,-5.074,-4.70325,-4.475,-5.866,-5.7525,-5.4035,-5.37,-5.5405,-5.55625,-5.047,-7.497,-7.42925,-6.9315,-6.7865,-6.85725,-6.21025,-6.08475,-6.841,-6.734,-6.59575,-6.12025,-6.3085,-6.4265,-7.649,-7.618,-2.0605,-2.0715,-0.988
4,20.75,418.77325,0.656,0.985,1977,419.05025,0.645,1.019,1979.021,419.13875,0.648,0.953,1978.222,419.08425,0.479,0.94375,1978.39,1.6135,-17.7875,0.1375,420.855,1.119,0.0165,0.0045,0.02825,-0.37,-0.504,0.0775,-15.574,-3.8715,0.2795,1.45,1.32,-14.53675,-16.652,-15.899,-16.17725,90.783,50.3375,0.37325,-18.5875,-5.625,-6.4325,2.7,-0.2875,4.4,0.92,1.245,184.425,234.25,-63.755,278.275,278.425,4.245,3.7125,3.5575,-0.0325,3.785,0.06,0,0.02,-5.073,-4.703,-4.468,-5.8665,-5.75075,-5.40375,-5.369,-5.521,-5.557,-5.04625,-7.4955,-7.42575,-6.94,-6.78725,-6.85975,-6.2115,-6.08625,-6.83675,-6.72875,-6.595,-6.1215,-6.31075,-6.427,-7.641,-7.618,-2.15375,-2.10075,-1.017
4,21.25,420.10325,0.647,1.022,1977.90275,420.52725,0.654,1.011,1979.58375,420.22375,0.646,0.9315,1978.553,420.3705,0.5805,0.87,1978.523,1.8355,-18.06325,0.13825,420.6725,1.066,-0.013,-0.005,-0.0285,-0.525,-0.482,0.071,-15.234,-2.25925,0.28325,1.5425,1.34,-14.71325,-16.779,-15.35075,-16.13175,90.7875,49.2375,0.36525,-19.1375,-5.6175,-6.4225,0.925,-2.4075,2,-0.71,-0.1325,186.9,233.2,-63.6475,278.425,278.55,0.605,0.4375,0.32,-0.08,0.5475,0.05,-0.06,-0.02,-5.072,-4.7,-4.464,-5.867,-5.75,-5.404,-5.366,-5.499,-5.545,-5.04575,-7.492,-7.42725,-6.9345,-6.791,-6.8615,-6.2125,-6.08825,-6.83325,-6.72925,-6.594,-6.128,-6.3125,-6.427,-7.62275,-7.61375,-2.072,-2.0455,-1.039
