DOY2,HR2,FC,LE,H,USTAR,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,T_BOLE_1_1_1,T_BOLE_2_1_1,T_BOLE_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,PA,PPFD_IN_1_1_1,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN_1_1_2,PPFD_IN_1_2_1,PPFD_OUT,WS,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
2,8.25,-0.055,2.305,-14.25,0.15,384.5125,384.22,384.9675,384.755,-14.445,-14.44075,-13.34,-3.32,-4.89,-5.68,99.07,39.34,36.68,22.65,0,166.95,245.1,-24.32,53.56,0.79,3.12,0.965,-14.51425,-14.04725,-14.9325,-15.6875,-16.12,-15.815,-15.775,60.3,64.21,68.885,70.775,74.975,-0.529,-0.49,0.07,0.28,1.316,1.34
2,8.75,-0.71,3.08,4.35,0.23,384.8375,384.5275,384.9325,384.8975,-14.3625,-14.3495,-14.315,-3.315,-4.875,-5.675,99,77.5,67.91,55.01,3.75,169.24,249.08,21.55,111.13,1.71,6.155,0.9875,-14.3975,-13.80525,-14.705,-15.4175,-15.665,-15.415,-15.375,59.085,62.9375,68.165,70.3375,72.3275,-0.678,-0.5815,0.096,0.256,1.2705,1.33
2,9.25,-0.68,5.47,10.345,0.2575,384.89,384.34,385.44,385.14,-14.2475,-14.25975,-14.2475,-3.31,-4.89,-5.69,98.945,127.39,75.535,81.4075,5.77,169.2375,253.065,60.41,160.965,2.18,9.21,1.47,-14.043,-13.2475,-14.17,-14.4925,-15.1525,-14.9375,-14.9525,56.84,61.9225,69.5325,71.3,73.225,-0.47875,-0.49675,0.04875,0.3145,1.34875,1.33525
2,9.75,-0.7975,7.06,21.425,0.2925,384.8,384.475,385.04,384.925,-14.085,-14.1035,-14.1175,-3.33,-4.875,-5.66,98.95,161.76,80.56,131.89,11.22,171.29,257.88,86.28,202.17,2.33,13.62,1.54225,-13.72475,-12.56875,-13.785,-13.6675,-14.5875,-14.3825,-14.4175,54.425,58.28,64.1425,66.43,69,-0.481,-0.531,0.086,0.24,1.289,1.37
2,10.25,-0.72,8.42,41.525,0.37,384.865,384.285,385.08,384.985,-13.8675,-13.83925,-13.93,-3.3775,-4.865,-5.665,98.96,215.79,89.62,162.99,16.135,172.625,259.035,114.155,292.04,2.835,18.685,2.03625,-13.62625,-12.1165,-12.835,-12.715,-13.25,-13.1675,-13.4525,52.625,56.21,62.3,64.9525,66.7725,-0.605,-0.543,0.059,0.25,1.34,1.3755
2,10.75,-0.865,10.6725,56.95,0.4375,384.72,384.12,385.24,384.97,-13.6125,-13.538,-13.785,-3.3725,-4.8675,-5.6675,98.96,305.95,94.73,198.885,19.615,176.94,263.69,127.59,374.125,3.335,22.58,2.224,-12.61,-11.32925,-11.87,-11.7075,-12.5625,-12.3575,-12.445,49.42,53.31,58.6525,59.9625,64.4975,-0.551,-0.48,0.1,0.2695,1.34,1.3565
2,11.25,-1.13,12.4075,65.06,0.4325,384.94,384.59,385.2,385.19,-13.1525,-13.06675,-13.3375,-3.395,-4.875,-5.63,98.9325,317.91,93.655,212.1425,22.8225,183.875,267.355,156.63,407.775,4.5025,26.155,2.3045,-11.7765,-10.49275,-10.9925,-10.645,-11.4075,-11.31,-11.4575,48.885,51.1825,56.36,58.8125,61.885,-0.559,-0.53075,0.05975,0.31725,1.305,1.29
2,11.75,-1.0025,15.0675,83.63,0.46,384.5575,384.135,384.9175,384.8,-12.82425,-12.85625,-12.8955,-3.41,-4.8525,-5.625,98.935,349.635,81.595,233.3825,25.9425,184.285,270.2525,166.1875,407.565,5.0625,25.1925,2.2,-10.9575,-9.90425,-10.145,-9.4275,-10.675,-10.6075,-10.755,47.2525,47.525,55.6625,56.8725,59.31,-0.52025,-0.47775,0.0575,0.30925,1.37275,1.3335
2,12.25,-0.9625,14.885,64.31,0.39,384.285,383.84,384.7825,384.525,-12.4315,-12.4805,-12.50275,-3.4625,-4.885,-5.6325,98.92,329.635,75.51,215.9525,24.5575,186.6725,272.385,155.93,369.675,5.4875,23.82,2.28725,-10.36525,-9.1025,-9.475,-8.7475,-9.5875,-9.645,-10.0375,45.2825,45.36,52.7125,54.055,57.065,-0.57175,-0.5225,0.07325,0.2955,1.31475,1.3355
2,12.75,-1.095,17.3525,71.7,0.42,384.64,384.515,385.1775,384.8525,-11.995,-12.0345,-12.0605,-3.47,-4.9,-5.58,98.96,325.18,75.62,213.09,24.36,190.33,274.77,161.78,426.01,5.58,22,2.3125,-9.52,-8.49,-8.8775,-8.41,-8.865,-8.69,-8.855,42.245,41.6375,47.215,49.7975,54.6225,-0.651,-0.62,0.08,0.31,1.313,1.36
2,13.25,-1.04,18.735,70.97,0.46,384.66,384.495,384.95,384.7625,-11.68,-11.692,-11.64,-3.4625,-4.91,-5.6325,98.95,383.48,83.66,252.83,27.07,190.71,276.53,201.4,506.21,6.52,24.39,2.51,-8.9675,-8.08925,-8.365,-7.51,-8.33,-8.25,-8.52,40.59,41.5525,48.03,49.15,55.3325,-0.58,-0.593,-0.002,0.29,1.31,1.38
2,13.75,-1.06,19.975,89.4525,0.465,384.58,384.45,385.02,384.82,-11.24,-11.238,-11.19,-3.4525,-4.8925,-5.6425,98.925,414.655,94.105,252.98,26.1625,192.975,277.955,196.9675,516.8225,6.225,25.89,2.73,-8.65225,-7.772,-8.0725,-7.2775,-7.8175,-7.8275,-8.185,39.1475,37.7275,46.675,47.705,53.375,-0.61325,-0.6325,0.07525,0.33875,1.2885,1.3435
2,14.25,-1.195,15.595,72.0975,0.46,384.37,384.23,384.32,384.27,-10.402,-10.65,-10.494,-3.3975,-4.8475,-5.625,98.9075,367.915,91.06,237.5775,23.7125,186.0325,277.73,163.41,429.31,5.505,23.7075,2.42,-8.35,-7.4025,-7.9525,-7.4225,-7.8125,-7.7075,-8.085,39.5975,38.985,44.6525,46.275,51.4,-0.58425,-0.53375,0.02675,0.3045,1.3055,1.329
2,14.75,-1.015,15.805,77.3575,0.44,384.72,384.37,385.37,384.97,-10.05,-10.36,-10.05,-3.36,-4.77,-5.5625,98.8675,321.33,87.76,210.36,22.7275,182.68,278.0425,143.03,422.3,5.585,20.055,2.255,-7.775,-7.19975,-8.2325,-7.445,-7.76,-7.805,-8.07,39.725,39.9275,44.1025,45.8325,51.645,-0.6225,-0.5515,0.07575,0.266,1.283,1.313
2,15.25,-1.23,13.56,54.7975,0.38,384.65,384.29,385.19,384.89,-9.82,-9.877,-9.78,-3.355,-4.74,-5.535,98.845,272.18,85.09,181.975,19.1075,181.0925,276.6975,116.42,322.0675,3.645,18.23,2.4125,-7.985,-6.9585,-7.835,-7.285,-7.7075,-7.945,-8.155,39.4025,40.3825,44.7025,46.875,51.9525,-0.57475,-0.5765,0.04125,0.222,1.2875,1.3395
2,15.75,-1.02,14.43,36.355,0.435,384.72,384.32,385.27,384.97,-8.75,-8.53,-9,-3.31,-4.765,-5.5025,98.87,265.96,78.3,164.16,15.015,179.235,277.325,94.515,338.355,4.64,16.915,2.272,-7.5725,-7.19675,-8.195,-7.97,-8.29,-8.1,-8.3025,40.63,40.5375,45.1225,46.355,50.835,-0.617,-0.6335,0.0415,0.2675,1.3065,1.2825
2,16.25,-1.02,13.46,15.5575,0.37,384.705,384.285,385.05,384.885,-8.67,-8.447,-8.89,-3.2825,-4.8175,-5.4475,98.8525,183.05,73.825,117.1125,12.7775,177.505,276.2175,37.725,245.9075,2.4975,11.1225,2.095,-8.07875,-7.75725,-8.4,-8.325,-8.7,-8.4925,-8.45,40.575,41.525,46.165,46.7475,49.975,-0.61525,-0.57625,0.06425,0.29575,1.315,1.37025
2,16.75,-0.75,8.575,-4.1075,0.355,384.925,384.3925,385.2375,385.1125,-8.64,-8.416,-8.82,-3.2675,-4.8675,-5.4075,98.8725,97.28,60.38,59.64,4.2575,173.99,275.31,-4.3375,126.6525,1.34,5.0225,2.1725,-8.342,-8.016,-8.2575,-8.215,-8.855,-8.6425,-8.65,40.7125,43.02,47.23,48.0775,53.815,-0.56,-0.6205,0.05475,0.3185,1.3165,1.3025
2,17.25,-0.67,6.365,-16.87,0.2875,385.09,384.35,385.36,385.34,-8.64,-8.416,-8.63,-3.2625,-4.8875,-5.335,98.8275,32.55,27.67,18.4175,0,176.8925,273.7175,-48.955,45.48,0.56,2.4525,1.7825,-8.557,-8.2145,-8.5375,-8.485,-8.855,-8.7875,-8.9225,42.2775,43.7225,48.125,49.45,55.0725,-0.59625,-0.59,0.058,0.24575,1.2925,1.34775
2,17.75,-0.62,4.13,-24.785,0.23,384.69,384.46,385.1,384.8,-8.69,-8.468,-8.49,-3.24,-4.9425,-5.2725,98.88,3.5,3.72,0,0,173.57,270.37,-88.14,0,0,0,1.53,-8.72675,-8.263,-8.825,-8.765,-9.3475,-9.1375,-9.1325,44,47.3,51.33,53.07,56.9725,-0.69,-0.599,0.053,0.244,1.27,1.35
2,18.25,-0.67,1.9025,-37.75,0.2,384.8,384.55,385,385,-8.73,-8.602,-8.4,-3.245,-4.88,-5.25,98.89,0,0,0,0,172.2,265.81,-100.72,0,0,0,1.6435,-8.93975,-8.494,-9.7725,-9.6275,-9.6875,-9.425,-9.39,46.975,48.59,53.125,55.95,60.4625,-0.565,-0.534,0.06,0.246,1.34,1.36
2,18.75,-0.525,1.4825,-37.34,0.21,384.94,384.83,384.99,385.15,-8.69,-8.63,-8.35,-3.2025,-4.875,-5.2275,98.885,0,0,0,0,171.575,265.1625,-98.425,0,0,0,1.714,-9.3075,-8.7735,-10.3575,-10.45,-10.5575,-10.3,-10.2925,47.1525,51.17,58.355,59.7775,63.485,-0.56,-0.62475,-0.00275,0.25,1.2675,1.331
2,19.25,-0.685,0.7725,-44.01,0.24,385.24,384.98,385.31,385.49,-8.67,-8.6,-8.32,-3.2075,-4.86,-5.1725,98.89,0,0,0,0,169.83,265.315,-97.235,0,0,0,1.945,-9.87275,-9.595,-10.915,-11.255,-11.6425,-11.4,-11.3525,48.0875,52.125,59.0875,61.04,65.23,-0.5655,-0.523,0.046,0.2855,1.33,1.309
2,19.75,-0.445,0.4025,-44.05,0.22,385.4,385.2225,385.485,385.59,-8.68,-8.6,-8.32,-3.2125,-4.825,-5.1775,98.925,0,0,0,0,168.155,262.7775,-96.98,0,0,0,1.93,-10.594,-10.21625,-11.315,-11.8525,-12.1125,-11.8525,-11.825,49.5875,53.38,60.825,61.8425,66.78,-0.62,-0.60525,0.00275,0.27975,1.332,1.31025
2,20.25,-0.43,0.345,-46.27,0.26,385.725,385.5125,385.895,385.8225,-8.69,-8.62,-8.37,-3.2025,-4.7175,-5.19,98.87,0,0,0,0,166.68,260.99,-96.21,0,0,0,1.9225,-10.9,-10.43,-11.745,-12.3625,-12.5525,-12.395,-12.385,50.6175,54.7,61.53,62.705,66.4925,-0.55,-0.457,-0.006,0.21,1.342,1.33
2,20.75,-0.44,0.965,-41.9425,0.2375,385.6475,385.515,385.715,385.7,-8.86,-8.643,-8.65,-3.2025,-4.64,-5.1575,98.93,0,0,0,0,165.99,258.73,-95.31,0,0,0,1.8,-11.455,-10.875,-11.9925,-12.34,-12.635,-12.4825,-12.7125,51.49,55.2175,61.0725,62.25,64.9,-0.591,-0.55,0.08,0.24,1.338,1.311
2,21.25,-0.395,0.375,-41.9125,0.2475,385.52,385.375,385.585,385.52,-9.18,-8.972,-8.95,-3.1825,-4.615,-5.18,98.99,0,0,0,0,165.97,257.29,-94.01,0,0,0,1.68725,-11.605,-11.07,-12.15,-12.385,-12.7175,-12.4575,-12.4975,54.0575,57.15,61.6925,63.425,66.195,-0.538,-0.566,0.101,0.221,1.313,1.31
2,21.75,-0.4125,0.365,-43.9025,0.27,385.44,385.1125,385.6475,385.56,-9.49,-9.292,-9.26,-3.1775,-4.5475,-5.165,99.04,0,0,0,0,165.33,257.08,-94.43,0,0,0,1.96,-12.11,-11.6225,-11.9675,-12.415,-12.7875,-12.52,-12.65,57.0025,61.075,64.08,65.24,66.36,-0.561,-0.53,0.132,0.212,1.315,1.31
2,22.25,-0.4425,0.395,-39.3075,0.24,385.47,385.1,385.49,385.49,-9.81,-9.621,-9.58,-3.1575,-4.4825,-5.1425,99.06,0,0,0,0,164.76,256.45,-93.6,0,0,0,1.775,-12.4705,-11.66,-12.245,-12.6175,-12.965,-12.6625,-12.5925,59.05,61.75,64.9675,66.975,68.235,-0.56,-0.564,0.075,0.241,1.31,1.312
2,22.75,-0.555,0.035,-42.265,0.26,385.77,385.175,385.7,385.765,-10.11,-9.93,-9.88,-3.13,-4.4125,-5.095,99.07,0,0,0,0,164.46,255.32,-92.87,0,0,0,1.745,-12.53275,-11.8675,-12.5825,-12.905,-13.1775,-12.85,-12.76,59.4,62.275,67.9275,69.675,70.6,-0.57,-0.57,0.083,0.266,1.33,1.335
2,23.25,-0.305,0.095,-39.225,0.215,385.55,385.09,385.6,385.6,-10.24,-10.064,-10.16,-3.085,-4.4,-5.0325,99.1,0,0,0,0,163.67,253.62,-92.27,0,0,0,1.5925,-12.60625,-12.1945,-12.68,-12.9675,-13.2325,-12.93,-12.8325,61.525,66.75,70.15,71.35,71.975,-0.535,-0.533,0.05,0.27,1.3,1.339
2,23.75,-0.405,0.09,-38.935,0.1975,385.27,385.06,385.33,385.34,-10.458,-10.473,-10.49,-3.0675,-4.3775,-4.97,99.1375,0,0,0,0,162.75,256.0625,-93.54,0,0,0,1.435,-12.6175,-12.142,-12.7425,-12.905,-13.15,-12.9025,-12.83,62.0325,65.1225,69.725,71.475,73.1,-0.565,-0.5085,0.0915,0.285,1.305,1.3275
3,0.25,-0.19,0.89,-22.625,0.25,384.34,384.23,384.49,384.65,-5.2825,-5.08125,-5.31525,-1.82,-2.555,-2.645,98.25,0,0,0,0,205.875,286.3275,-79.8775,0,0,0,2.455,-8.6455,-8.455,-8.68,-8.955,-9.495,-9.34,-9.45,66.65,69.75,72.25,73.2,74.85,-0.0355,-0.13775,0.4675,0.34525,1.20125,1.165
3,0.75,-0.29,0.3925,-28.585,0.24,384.24,384.24,384.6875,384.7275,-5.663,-5.35,-5.6575,-1.7675,-2.5025,-2.56,98.23,0,0,0,0,208.78,284.35,-83.75,0,0,0,2.04975,-9.786,-9.19,-9.135,-9.4825,-9.995,-9.8725,-10.03,68.5025,71.2,73.475,74.825,76.025,0.079,-0.16,0.509,0.37,1.206,1.179
3,1.25,-0.14,0.83,-24.975,0.1825,384.33,384.36,384.6,384.95,-5.737,-5.4265,-5.7255,-1.7575,-2.4575,-2.5875,98.12,0,0,0,0,197.6675,279.5275,-82.9425,0,0,0,1.924,-10.00575,-9.435,-9.2125,-9.5825,-10.0475,-9.8775,-9.9975,69.59,72.525,74.025,74.875,76.025,-0.122,-0.02525,0.5025,0.4225,1.24175,1.2455
3,1.75,-0.2225,0.305,-34.81,0.2175,384.145,384.1125,384.53,384.6925,-5.821,-5.513,-5.804,-1.7625,-2.44,-2.6125,98.1475,0,0,0,0,200.8125,277.3675,-82.2475,0,0,0,2.025,-10.01675,-9.2775,-9.395,-9.665,-10.175,-9.9825,-10.0375,71.675,73.375,73.725,75.425,76.45,0.0885,-0.08,0.49875,0.346,1.185,1.22475
3,2.25,-0.135,-0.095,-25.0575,0.185,384.27,384.21,384.615,384.805,-5.907,-5.601,-5.888,-1.765,-2.43,-2.61,98.1675,0,0,0,0,198.68,275.245,-86.715,0,0,0,1.9525,-9.833,-9.23825,-9.2475,-9.6225,-10.0575,-9.82,-9.82,71.925,74.5,74.775,75.9,78,-0.1295,-0.1685,0.4675,0.2775,1.2,1.18
3,2.75,-0.095,0.25,-26.3275,0.155,384.35,384.385,384.61,384.925,-5.996,-5.7765,-5.976,-1.7725,-2.4125,-2.6025,98.18,0,0,0,0,196.33,273.03,-87.83,0,0,0,1.96,-9.7965,-9.175,-9.5475,-9.81,-10.095,-9.8075,-9.7875,71.825,75.6,76.8,77.65,78.4,-0.19,-0.27,0.51,0.27,1.26,1.2
3,3.25,-0.16,0.035,-29.855,0.17,384.45,384.455,384.67,384.905,-6.1145,-5.7855,-6.0655,-1.77,-2.39,-2.605,98.18,0,0,0,0,192.58,273.56,-84.14,0,0,0,1.8225,-9.74025,-9.15675,-9.9025,-10.01,-10.21,-9.92,-9.885,71.525,75.475,77.9,79.475,80.05,-0.19,-0.24,0.51,0.38,1.25,1.29
3,3.75,-0.09,-0.135,-27.9125,0.16,384.51,384.195,384.725,384.955,-6.4715,-6.0535,-6.232,-1.775,-2.345,-2.615,98.21,0,0,0,0,191.1,272.98,-86.42,0,0,0,2.25,-9.698,-9.7325,-10.35,-10.6125,-10.81,-10.555,-10.4925,71.075,73.85,75.475,78.25,78.35,-0.16,-0.18,0.415,0.38,1.195,1.17
3,4.25,-0.065,-0.7325,-27.18,0.1525,384.3525,384.4525,384.7175,385.095,-6.844,-7.879,-6.594,-1.745,-2.3425,-2.635,98.21,0,0,0,0,190.64,272.04,-83.81,0,0,0,1.86,-10.08,-9.84075,-10.5875,-10.6775,-10.8975,-10.6125,-10.58,73.2,75.875,76.075,78.35,78.95,-0.16,-0.172,0.51,0.388,1.231,1.249
3,4.75,-0.175,-0.125,-32.355,0.1675,384.455,384.505,384.85,385.21,-7.235,-6.811,-6.977,-1.755,-2.335,-2.635,98.23,0,0,0,0,189.88,271.47,-92.03,0,0,0,2.18425,-10.43575,-10.24725,-10.6975,-10.815,-10.945,-10.66,-10.6175,74.875,77.9,79.425,81.25,81.175,-0.19,-0.15,0.59,0.365,1.2,1.2
3,5.25,-0.1325,-0.2375,-28.165,0.15,384.3675,384.3775,384.7625,385.095,-7.64,-7.224,-7.375,-1.7675,-2.315,-2.6025,98.2375,0,0,0,0,189.125,272.155,-82.14,0,0,0,1.799,-11.04875,-10.65225,-10.7225,-10.96,-11.3275,-11.025,-10.9525,76.025,79.1,80.975,82.475,82.675,-0.11025,-0.209,0.45025,0.289,1.1905,1.185
3,5.75,-0.105,0.165,-40.53,0.17,384.38,384.58,384.8525,385.0525,-8.04,-7.6345,-7.775,-1.79,-2.3125,-2.5925,98.27,0,0,0,0,187.5875,270.8625,-80.175,0,0,0,1.55,-11.35725,-11.012,-10.9125,-11.3175,-11.43,-11.1675,-11.0925,77.625,80.225,80.65,82.95,82.925,-0.1125,-0.215,0.46975,0.24525,1.20225,1.2275
3,6.25,-0.065,0.0275,-31.795,0.18,384.6425,384.5675,384.9525,385.1525,-8.425,-8.0445,-8.175,-1.79,-2.335,-2.61,98.2925,0,0,0,0,193.105,269.99,-81.245,0,0,0,1.5175,-11.65775,-11.35,-11.1775,-11.8025,-11.85,-11.565,-11.5025,77.825,81.55,80.5,82.75,83.25,-0.05175,-0.257,0.51,0.34025,1.2175,1.1975
3,6.75,-0.195,0.6175,-24.6625,0.16,384.305,384.435,384.635,385.085,-8.445,-8.3645,-8.49,-1.79,-2.3975,-2.6275,98.3125,0,0,0,0,191.3875,270.48,-78.025,0,0,0,1.34,-11.515,-11.21725,-10.7425,-12.22,-12.2975,-12.015,-11.9575,74.1,80.75,81.075,82.475,82.8,-0.145,-0.135,0.51825,0.31775,1.22825,1.1975
3,7.25,-0.2475,2.11,-22.165,0.14,383.97,384.21,384.51,384.71,-8.47,-8.2075,-8.515,-1.775,-2.425,-2.64,98.34,15.07,13.24,6.12,0,193.685,272.475,-52.22,24.145,0.37,0.88,1.3575,-11.893,-11.4285,-10.9925,-11.685,-12.39,-12.1525,-12.115,76.5,79.4,80.375,81.7,82.85,-0.122,-0.1605,0.46,0.384,1.2415,1.21
3,7.75,-0.145,4.355,-6.12,0.195,383.96,384.01,384.4,384.71,-8.49,-8.426,-8.535,-1.7875,-2.4375,-2.6325,98.39,61.49,59.76,36.945,0.555,191.85,272.095,-3.62,81.87,0.975,3.6,1.395,-10.5135,-10.263,-10.165,-10.775,-11.6875,-11.75,-11.9225,73.15,79.425,81.35,82.7,83.075,-0.107,-0.164,0.485,0.315,1.225,1.2
3,8.25,-0.3875,8.895,10.175,0.2225,383.85,383.74,384.03,384.15,-8.48,-8.0885,-8.54,-1.7925,-2.47,-2.64,98.4225,104.065,71.21,67.9175,2.8675,189.345,266.6625,34.1725,144.2625,1.345,7.4575,1.447,-10.30925,-10.0865,-9.3475,-9.78,-10.8175,-10.875,-11.1825,68.575,74.575,80.9,82.975,83.55,-0.2075,-0.1425,0.46775,0.4075,1.1855,1.20675
3,8.75,-0.425,8.0675,19.17,0.275,383.705,383.6425,383.97,384.1575,-8.295,-7.9145,-8.4,-1.8325,-2.515,-2.64,98.49,164.96,89.36,109.06,10.51,187.34,268.63,74.4,198.02,2.17,13.38,1.99,-10.035,-9.82675,-9.4575,-9.1125,-9.9075,-9.6875,-9.67,65.7125,69.8125,77.775,79,79.975,-0.011,-0.191,0.524,0.4,1.21,1.203
3,9.25,-0.91,12.19,51.795,0.315,383.84,383.59,383.87,384.1,-8.055,-7.9745,-8.14,-1.8325,-2.58,-2.66,98.595,220.85,84.36,142.9175,16.095,192.495,275.235,121.7225,303.7475,2.8075,15.72,2.22,-9.575,-9.0695,-9.1875,-8.8025,-9.3775,-9.2925,-9.37,63.19,66.72,71.625,73.45,74.35,-0.025,-0.146,0.4915,0.57225,1.2845,1.20275
3,9.75,-0.84,17.135,66.81,0.34,383.49,383.46,383.72,383.89,-8.14,-7.8525,-8.265,-1.8525,-2.5725,-2.705,98.66,283.79,101.27,194.2,21.235,196.875,279.115,153.535,397.525,4.005,20.91,2.31,-9.442,-9.06975,-9.065,-8.59,-9.075,-8.9525,-8.9625,60.51,62.465,68.675,70.7575,71.2275,0.0765,-0.015,0.464,0.38,1.185,1.201
3,10.25,-1.31,17.595,96.695,0.36,383.6,383.535,383.71,383.925,-8.36,-7.461,-8.61,-1.8625,-2.605,-2.74,98.7225,363.97,107.375,239.355,30.3825,200.89,281.32,191.23,489.1375,5.0225,23.7075,2.5165,-9.04,-8.57525,-8.4475,-7.93,-8.43,-8.225,-8.325,53.455,54.5675,61.8975,63.3075,64.8125,0.00125,-0.05875,0.55875,0.476,1.258,1.25
3,10.75,-1.385,15.3275,106.085,0.37,383.56,383.455,383.76,383.97,-8.155,-8.3425,-8.455,-1.8575,-2.5775,-2.7775,98.72,397.59,120.2,266.02,32.88,203.78,283.67,216.285,517.415,5.93,27.74,2.642,-8.21,-7.785,-7.73,-7.0675,-7.7525,-7.5075,-7.58,49.0575,50.18,54.4575,54.4675,57.415,0.074,-0.1325,0.4575,0.4675,1.2475,1.232
3,11.25,-1,21.62,125.69,0.445,383.4625,383.43,383.6775,384.1325,-7.89,-8.126,-8.24,-1.8575,-2.6075,-2.8225,98.8,545.16,123.5,357.75,43.23,208.15,288.52,290.84,709.1,5.99,35.61,2.71,-7.51225,-7.316,-6.592,-6.0045,-6.6865,-6.597,-6.6885,45.7525,46.48,51.2725,52.1125,54.4325,0.091,-0.13,0.578,0.436,1.23,1.195
3,11.75,-1.69,25.485,151.195,0.46,383.28,383.27,383.5,383.88,-7.8175,-8.0405,-8.155,-1.865,-2.62,-2.8625,98.82,667.46,134.64,425.43,51.8,208.77,291.93,334.73,823.01,7.26,39.35,2.5095,-7.0535,-6.87975,-5.8765,-5.0335,-5.998,-5.944,-6.2075,46.4,45.63,48.63,49.5925,52.3125,0.069,-0.18,0.546,0.415,1.19,1.2
3,12.25,-1.24,20.7575,152.2775,0.5,383.1825,383.18,383.49,384.0275,-7.462,-7.71275,-7.83,-1.84,-2.63,-2.8825,98.84,728,124.42,440.67,52.74,206.08,291.26,369.64,914,7.02,39.86,2.8325,-6.36875,-6.2925,-5.52,-4.77975,-5.10475,-5.1075,-5.52675,44.02,42.71,46.2075,46.6825,49.1125,-0.048,-0.145,0.509,0.482,1.24,1.24
3,12.75,-1.21,18.365,163.47,0.49,383.05,383.0675,383.3275,383.55,-7.018,-7.3575,-7.47675,-1.8175,-2.6125,-2.885,98.8375,640.04,148.115,399.955,50.99,217.16,292.885,322.5275,832.3025,10.05,39.12,2.9605,-5.807,-5.5125,-4.82,-4.446,-4.5425,-4.47675,-5.0985,40.7875,40.075,41.3425,42.89,46.7525,0.04025,-0.08675,0.5155,0.547,1.235,1.21575
3,13.25,-1.3175,20.305,170.59,0.45,383.195,382.995,383.4075,383.47,-6.55825,-6.91125,-7.03425,-1.8175,-2.58,-2.9025,98.855,611.955,154.175,390.125,47.89,214.985,294.015,319.8575,786.6925,11.255,37.5675,2.8775,-5.23125,-4.9245,-4.36075,-3.837,-4.43375,-4.22475,-4.344,40.285,39.8625,42,42.7975,46.8525,0.0675,-0.15425,0.5225,0.5315,1.24925,1.2225
3,13.75,-1.45,18.91,153.6625,0.4775,383.2875,383.1,383.2375,383.5175,-6.11175,-6.4415,-6.56825,-1.82,-2.5825,-2.9075,98.8725,571.975,169.67,366.185,39.1525,214.7375,294.98,283.99,761.8875,9.3825,36.3525,2.79625,-4.61025,-4.58425,-4.09725,-3.64,-4.096,-3.995,-4.155,42.3825,40.265,44.5725,45.165,49.06,-0.009,-0.14675,0.4965,0.4195,1.21375,1.19975
3,14.25,-1.295,19.9675,112.995,0.4475,383.195,382.805,383.2575,383.44,-5.6855,-5.9905,-6.1205,-1.85,-2.5775,-2.9025,98.895,447.83,153.2,282.94,34.89,215.765,294.255,223.655,566.555,11.29,28.715,2.845,-4.6035,-4.42775,-4.27925,-3.53575,-4.00625,-3.911,-4.0495,38.9975,37.5725,43.685,45.0025,48.3125,0.0485,-0.1145,0.53,0.5075,1.2,1.1795
3,14.75,-1.195,18.815,108.915,0.46,383.14,382.8,383.14,383.5,-5.2875,-5.56275,-5.69575,-1.8875,-2.595,-2.91,98.91,378.26,139.66,248.23,25.63,216.205,295.725,190.285,503.46,12.095,22.22,2.69525,-4.338,-4.18425,-3.92,-3.4265,-3.745,-3.809,-3.94925,39.075,38.7625,42.07,42.395,48.2,0.0315,-0.1335,0.51,0.4815,1.248,1.185
3,15.25,-1.3825,14.7925,73.5475,0.445,382.83,382.81,383.08,383.57,-4.9285,-4.50975,-5.30475,-1.89,-2.605,-2.845,98.92,375.92,122.91,233.11,23.5,211.595,295.27,170.365,479.115,10.675,22.765,2.8885,-4.32325,-4.3765,-3.8075,-3.4745,-3.88375,-3.82925,-3.86125,38.5675,39.0775,43.6525,43.845,47.985,0.004,-0.046,0.4935,0.525,1.24,1.195
3,15.75,-1.37,15.4575,56.47,0.44,383.08,382.81,383.33,383.59,-4.66325,-4.8165,-4.955,-1.8925,-2.5875,-2.845,98.935,262.785,89.515,170.945,17.1925,212.0025,295.835,129.21,331.8125,7.76,19.4275,2.749,-4.337,-4.30825,-3.65,-3.4685,-3.9415,-3.8955,-3.98825,40.56,38.775,44.725,44.6175,46.7025,0.03675,-0.15175,0.53425,0.48725,1.20775,1.199
3,16.25,-1.11,12.025,42.875,0.46,383.03,382.95,383.39,383.41,-4.7,-4.506,-4.68575,-1.8925,-2.6225,-2.8575,98.935,206.895,89.44,133.6075,13.455,212.48,294.7875,105.1775,267.895,4.9225,10.165,3.1395,-4.33975,-4.4115,-3.691,-3.552,-4.035,-4.023,-4.20375,41.175,39.55,44.225,44.05,47.475,0.0035,-0.14275,0.48725,0.47775,1.234,1.23
