DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,NEE
3,22.25,-2.828,-15.1137,-122.04025,-11.76375,-12.47,-11.5725,-10.0925,-10.2125,-9.030995,-7.007205,-7.14683,368.9075,3.06406,84.766805,-4.856875,0.0509625,-6.09325,-6.402775,-6.207875,33.09495,0,0,0,0,198.1575,283.46275,-100.439,-0.1025,0.0565,0.236,0.5095,0.9935,1.915,0.04,0.18442225,0.1922975,0.053651075,0.34252175,0.14114375
3,22.75,-2.50025,-14.128,-132.19025,-11.92,-11.98,-11.75,-10.5275,-10.48,-9.3623225,-7.1533775,-7.2300225,368.95,3.0090125,84.766855,-4.895845,0.0559815,-6.163,-6.43075,-6.3735,34.24155,0,0,0,0,196.8245,282.18975,-99.885,-0.1145,0.0535,0.2315,0.506,0.9955,1.915,0.0376647,0.171014,0.177187,0.05028845,0.15125,0.1627
3,23.25,-2.46925,-12.59125,-130.13625,-11.89,-11.61,-11.715,-10.6725,-10.35,-9.4054125,-7.145705,-7.3079475,369.6925,2.9156975,84.7675165,-5.003955,0.054978925,-6.15725,-6.49565,-6.338875,34.1668,0,0,0,0,194.1225,280.79325,-100.22425,-0.125,0.0525,0.2305,0.504,0.9895,1.917,0.035875,0.1888,0.18483,0.049802,0.22,0.120237
3,23.75,-2.2175,-13.6879,-124.912,-11.42875,-11.38,-11.6025,-10.615,-10.3625,-9.4059125,-7.0624025,-7.8856025,368.84,2.9356625,84.736495,-4.9795625,0.04985545,-6.14125,-6.488875,-6.376875,34.86625,0,0,0,0,193.274,279.172002,-99.8982,-0.143,0.046,0.226,0.502,0.9815,1.915,0.033,0.19229,0.17392,0.0428,0.329375,0.166875
4,0.25,-2.16675,-10.5285,-111.648,-21.332,-20.87,-18.77225,-17.5205,-17.06025,-14.13415,-9.335815,-10.5255,370.1,3.1259995,84.9221,-3.600085,0.065396775,-3.7220565,-4.24085575,-3.77925,31.20615825,0,0,0,0,198.70675,291.95758175,-100.1148,-0.06325,0.191625,0.399075,0.615175,0.963025,1.7614,0.0367715,0.1897375,0.20296225,0.06208835,0.47735,0.207775
4,0.75,-2.435,-9.0378,-108.2455,-20.3915,-21.176,-18.86925,-17.689,-17.223,-14.240975,-9.50456375,-11.2602,370.609916,3.05010325,84.96351875,-3.66959,0.0621982,-3.85209375,-4.2015,-3.8651,30.23649175,0,0,0,0,197.317,291.02225,-100.1624,-0.092925,0.181775,0.397,0.613275,0.9611,1.76,0.037579625,0.1892055,0.1863605,0.0478123,0.362625,0.2196
4,1.25,-2.94075,-8.937042,-106.3025,-20.1465,-20.58875,-18.78025,-18.16075,-17.265,-14.579225,-9.98216575,-11.428,370.0451375,3.012331,84.9484,-3.80662,0.06194645,-3.967354,-4.189175,-3.89816675,30.738075,0,0,0,0,197.197,290.82125,-99.966798,-0.137825,0.180625,0.393025,0.62005,0.961125,1.758825,0.03115,0.179719,0.176288,0.0474905,0.3151,0.206375
4,1.75,-2.75975,-12.0444,-111.16242,-19.729,-19.5795,-18.6285,-18.18425,-16.66375,-14.63,-10.5934,-11.701,369.897555,2.94127675,84.9746,-3.885325,0.058312675,-4.098174,-4.3451065,-4.08408325,30.67575,0,0,0,0,196.99775,289.2016665,-99.837,-0.1428,0.175175,0.384225,0.619025,0.959275,1.759,0.04,0.18015075,0.17789925,0.048779225,0.19,0.189975
4,2.25,-2.46825,-8.99416,-105.98475,-18.935,-19.65875,-18.49275,-18.45025,-16.64475,-14.8524,-10.655378,-11.747575,370.35,2.9712575,84.9796,-3.856705,0.05679555,-4.166175,-4.40202575,-4.12125325,29.59325,0,0,0,0,197.38275,288.294,-99.5612,-0.175225,0.16315,0.38025,0.61805,0.96305,1.755975,0.03492945,0.16002775,0.1626655,0.04629825,0.28045,0.189625
4,2.75,-1.688875,-6.18305,-104.80049125,-18.727,-19.6595,-18.498,-18.213,-17.138,-14.641875,-10.64745,-11.7019,370.685,2.842925,84.9724,-3.8943625,0.0527275,-4.182169,-4.45013075,-4.1487,29.49199675,0,0,0,0,196.213,287.4865,-100.732,-0.193825,0.138425,0.380075,0.6071,0.959175,1.758,0.035,0.166136,0.18754125,0.04467975,0.3183835,0.1705
4,3.25,-2.11,-9.3384,-99.0048,-18.748,-19.30425,-18.56975,-17.84675,-16.5985,-14.648675,-10.655848,-11.809775,371.43,2.66356275,84.93816,-3.974195,0.0511025,-4.180525,-4.4746,-4.17700825,30.58233325,0,0,0,0,193.7995,287.08375,-100.588,-0.206925,0.1274,0.372275,0.6032,0.956325,1.756,0.03,0.166357,0.16206,0.03682,0.245165,0.178225
4,3.75,-1.5868,-10.2670875,-100.3005,-18.3255,-18.282,-18.57275,-17.80225,-16.477,-15.11315,-10.655943,-11.9678,371.76,2.655256,84.935436,-4.016565,0.0588495,-4.16556,-4.582325,-4.3366,31.536675,0,0,0,0,194.712,287.42825,-100.334,-0.271925,0.1231,0.364475,0.601225,0.95825,1.755,0.029602575,0.16371975,0.16458875,0.03417175,0.242625,0.074
4,4.25,-2.35,-12.294975,-108.4653425,-18.155,-18.222,-18.7045,-17.649,-16.54125,-15.33175,-10.654966,-12.453325,371.7825,2.75948875,84.929088,-4.0894875,0.05467875,-4.4335,-4.7810575,-4.4475,31.015575,0,0,0,0,194.8095,286.707,-100.48,-0.31305,0.120075,0.3606,0.61,0.96505,1.757,0.031955625,0.1700255,0.158407,0.034972125,0.02,0.035703825
4,4.75,-2.22825,-8.76,-94.6607,-18.223,-17.78,-18.98575,-17.7315,-16.83725,-15.31705,-10.6560735,-12.47005,372.51822,2.736955,84.93737125,-4.1879425,0.0552828,-4.5276215,-4.843325,-4.44355,29.965575,0,0,0,0,194.7375,286.166,-101.09,-0.3086,0.108025,0.35665,0.6071,0.965,1.758,0.0286096,0.16122775,0.1426325,0.03429,0.165,-0.21366625
4,5.25,-1.371,-10.40125,-105.594,-18.149,-17.916,-18.8685,-17.72925,-17.3115,-15.52565,-10.8321235,-12.470525,372.3640425,2.638295,84.921328,-4.24772,0.05395,-4.46484,-4.7732,-4.60855,29.54492,0,0,0,0,195.388,286.17,-97.260002,-0.314675,0.09715,0.343975,0.604125,0.957075,1.757975,0.0325,0.165768,0.15041,0.0379858,0.064874825,-1.07105
4,5.75,-2.356725,-7.9834925,-97.88085,-17.66,-16.99825,-18.8835,-17.1645,-16.759,-15.101625,-10.665408,-12.401425,372.335,2.563033,84.9218295,-4.33536,0.0480012,-4.5542695,-4.8930075,-4.5292075,29.619,0,0,0,0,194.3695,286.503,-89.4594,-0.317725,0.083275,0.3342,0.60105,0.956025,1.75595,0.02921295,0.143445,0.140181,0.035465,0.04075835,-3.334275
4,6.25,-4.556,-8.613405,-78.6144,-16.704,-15.5665,-17.49225,-16.2355,-15.42075,-14.687725,-10.22744575,-11.824525,372.4179025,2.563457,84.946186,-4.155835,0.054835,-4.42055,-4.662575,-4.09191675,30.62724675,23.69,22.068775,7.3436,0.11025,193.97375,288.85741825,-56.153868,-0.29335,0.09325,0.3332,0.601075,0.95025,1.75395,0.032135975,0.185951,0.168296,0.0552,0.12873175,-5.7432
4,6.75,-7.4774,-1.815515,-61.7625,-15.983,-13.57475,-15.98225,-14.403,-13.89225,-13.74875,-9.59109475,-11.429525,372,2.6406005,84.9709675,-3.842835,0.06019,-3.90125,-4.38407425,-3.8760325,31.65332825,52.60815,49.603775,24.3549,2.7971575,196.02625,291.81575,-15.425468,-0.29055,0.09355,0.33315,0.59505,0.95205,1.755775,0.0659275,0.238672,0.2363,0.1039185,0.1105,-8.669925
4,7.25,-9.947875,1.4556775,-42.0327,-13.6615,-12.15675,-14.11175,-12.98975,-13.04675,-11.901625,-8.8043035,-10.7404,370.668106,2.7185175,84.993424,-3.5517,0.07897,-3.5855,-4.07225075,-3.3037,30.506675,84.67535,79.0302,38.3411,4.1039825,197.13525,296.5445,17.3184,-0.2007,0.112025,0.338775,0.591175,0.9443,1.750575,0.103853,0.29377,0.2834,0.14911,0.34393175,-10.38665
4,7.75,-11.314,-0.763839,-29.00175,-12.572,-10.59725,-12.18675,-11.728,-11.9565,-10.5151,-8.07856,-9.342775,370.55483875,2.790826,85.02313725,-2.962095,0.091475,-3.252,-3.75895,-3.14535,29.70425,125.7,130.552,63.6751,7.05246425,199.47075,299.50175,40.4598,-0.11565,0.14075,0.36305,0.59105,0.9525,1.7562,0.13688,0.33789,0.3311925,0.23837,0.38145,-12.68065
4,8.25,-13.1554,2.5816,-13.0928,-11.149,-9.71875,-10.9215,-10.0145,-10.96125,-9.6534225,-7.4559675,-8.719425,370.666948,2.65329,85.02278375,-2.7470075,0.109538,-2.803,-3.409275,-2.79265,27.24600325,172.3235,157.92,88.7231,9.8288575,200.89600175,302.26725,65.883,-0.015925,0.18525,0.36835,0.5841,0.9722,1.760775,0.151278,0.4542825,0.43484475,0.29091,0.45165,-13.3102
4,8.75,-14.7619,5.56799,-16.8028,-9.737,-8.46725,-10.32,-9.535,-10.288,-8.187785,-6.942635,-8.31022,370.7,2.6469025,84.98927775,-2.386278,0.130345,-2.32105625,-2.90715,-2.35765,26.208075,198.38,170.58875,104.584,10.59875,202.80225,305.69075,74.5768,0.04115,0.2167,0.365375,0.5872,0.985075,1.7776,0.1754675,0.4957945,0.52427625,0.3288175,0.621,-13.9683
4,9.25,-14.9499,6.7931725,-7.283,-9.3495,-7.42125,-8.45725,-8.34825,-9.15925,-7.036745,-6.8218725,-7.5666575,370.075,2.49615,85.0178,-1.923135,0.13944,-2.23675,-2.503425,-1.9512,25.05175325,235.225,181.5925,115.173,14.406275,204.414,307.25775,96.0308,0.1126,0.24705,0.3657,0.586125,0.993025,1.79075,0.18825,0.58901125,0.546156,0.40037,0.7261315,-15.9029
4,9.75,-15.7722,6.4965275,-6.0295,-7.1275,-3.5891,-7.204925,-7.658,-8.3735,-5.367555,-6.1731425,-6.241335,369.07,2.390525,85.00932825,-1.37767,0.16161275,-1.88625,-2.11052,-1.5592575,22.19841675,257.85,186.03625,133.662,14.231125,207.33674825,309.043,98.954,0.20115,0.25405,0.393075,0.590075,0.971125,1.772,0.21939625,0.66827,0.64968,0.4058725,0.9877,-15.821425
4,10.25,-16.91425,18.58,-4.7465,-6.6316,-2.58445,-5.343,-6.5872,-7.048,-3.58059,-5.8408275,-4.5008725,368.790715,2.4115,84.9877085,-1.306549,0.15066,-1.24775,-1.8938675,-1.423575,21.23833325,339.98,182.3883355,174.604,17.256,209.78833175,311.37,131.96,0.24305,0.3103,0.4205,0.60605,0.96415,1.7187,0.21804725,0.679775,0.6513225,0.440455,0.96,-16.6581
4,10.75,-17.692,17.31,13.458125,-3.9113,-1.959,-3.6628,-5.065,-6.035,-2.61195875,-4.94093,-2.75280125,368.99982525,2.40245,84.9519975,-1.082875,0.18033825,-1.16475,-1.67537425,-1.19812825,19.849025,374.8725,184.7816645,183.81675,20.080875,213.105,311.48675,148.516,0.2681,0.35615,0.40455,0.5736,0.9833,1.761475,0.24241425,0.73310475,0.66756675,0.43422275,0.9368,-16.873675
4,11.25,-17.513075,22.5878,18.8406,-2.4126,-1.8551,-3.0046,-4.2422,-5.0668,-2.6115225,-4.2385325,-2.59656525,368.9775,2.3974555,84.9255,-1.069708,0.1715925,-1.1415,-1.37445,-0.91390825,19.14634175,388.7425,198.004,188.35325,20.63945,214.102,312.9515,142.78083525,0.27895,0.3883,0.4173,0.59115,1.03255,1.83105,0.226955,0.75634,0.75742,0.4466,0.97065,-17.473025
4,11.75,-17.073,23.066175,19.3093,-1.5003,-1.180325,-2.3252,-3.2538,-4.3322,-2.58641575,-3.69297975,-2.5959355,368.70453575,2.343675,84.89125,-0.7573,0.1517,-0.835,-1.14207425,-0.665275,18.914175,371.015,199.84583225,182.93408425,19.0133,214.1,314.8195,138.81325,0.3189,0.4021,0.46215,0.6276,1.09415,1.9008,0.23735,0.75661075,0.698648,0.46894675,1.12575,-17.27345
4,12.25,-17.38475,23.9872315,14.42635,-1.43965,-1.047775,-1.4898,-2.4358,-3.1372,-2.21660375,-3.6325085,-2.10247775,368.48,2.33863575,84.8724,-0.8653025,0.1604775,-0.835,-1.06787425,-0.6626,17.85933325,374.9,193.273331,188.0475,20.128375,215.46841475,314.57775,137.857,0.313,0.3972,0.4821,0.679,1.12425,1.9731,0.249575,0.81723475,0.738195,0.48248625,1.1018,-15.649475
4,12.75,-16.385525,23.674,32.262,-1.44805,-0.973,-1.523,-2.0812,-1.958,-1.87705225,-3.034247,-2.1027185,368.02339275,2.3433055,84.8609685,-0.97012475,0.18640225,-0.899,-1.1784,-0.8001,16.8971635,371.31325,195.62000225,177.35925,18.953275,218.54625,314.40975,130.43,0.29105,0.40315,0.5118,0.70635,1.14595,2.01265,0.2697305,0.81742875,0.785866,0.49724975,1.06575,-16.6266
4,13.25,-17.9797,8.96278325,5.03162,-1.466,-0.94235,-1.467,-2.0332,-1.518575,-1.8588295,-3.16010625,-2.10264425,367.7814975,2.375783,84.8354,-0.678145,0.181745,-0.6525,-1.079375,-0.67723325,16.01550325,304.9,193.0345,163.005,18.21325,221.8195,314.78725,120.39725,0.239,0.387525,0.513075,0.701675,1.165425,2.030375,0.243504,0.6981535,0.6926575,0.45233,0.913335,-16.28985
4,13.75,-17.406675,21.31468,14.519,-7.12685,-0.935875,-1.446925,-1.995275,-1.44535,-1.5661,-3.194736,-2.10266525,367.1012275,2.317345,84.79863675,-0.524765,0.195505,-0.5185,-0.78405075,-0.4331,16.205,304.0075,191.844331,149.8775,16.692,218.184668,315.778,100.79435,0.283975,0.413075,0.488075,0.680375,1.106675,1.9445,0.27946375,0.75102625,0.664789,0.421373,0.928,-17.202225
4,14.25,-17.3085,6.06975,4.21825,-12.88,-0.994,-1.446,-1.2034,-1.564675,-1.5661525,-3.37229675,-2.1029915,367,2.325915,84.76891075,-0.625635,0.1601555,-0.668,-0.89089425,-0.583475,16.644125,277.2375,187.979,139.0225,15.461,219.980002,314.792,99.03,0.33615,0.415375,0.492425,0.69645,1.093925,1.9289,0.29546625,0.73564,0.7422145,0.4414,1.1984,-16.55515
4,14.75,-16.503975,0.667,2.93370875,-2.12465,-1.1012,-1.4393,-1.8877,-1.7669,-1.5661525,-3.3344495,-2.103023,366.5901475,2.480516,84.773725,-0.74917,0.1579825,-0.6325,-0.94946925,-0.775325,16.50475325,263.045,182.1125,121.3125,13.4616,221.758,313.186668,91.0767,0.282,0.4134,0.5422,0.7223,1.1565,1.9952,0.292627,0.70905,0.732189,0.415825,1.33382,-14.758575
4,15.25,-14.686725,2.011863,-9.4345,-10.7695,-1.9578,-1.43845,-2.24845,-2.1167,-1.566205,-3.34399925,-1.95765575,366.5,2.55547,84.807,-0.53422,0.12896,-0.6325,-1.03374325,-0.8619,16.8127,217.68425,175.26133575,98.729,10.8474,221.128668,312.726666,66.3584,0.2611,0.391,0.5055,0.71,1.0873,1.935975,0.284725,0.76804725,0.702043,0.4308665,1.27,-13.62015
4,15.75,-13.81,7.58678,-21.3745,-13.8285,-3.752,-1.4636,-2.68465,-2.65,-1.5663625,-3.03841975,-2.07593825,366.33052625,2.5537,84.80093725,-0.47,0.113505,-0.82125,-1.3096575,-0.8182,16.3128365,164.155,161.90991575,75.1216675,8.782522,221.93,311.926,43.615,0.284,0.3942,0.5047,0.6963,1.0785,1.9222,0.2799435,0.7328755,0.664985,0.4039025,1.24148,-13.068325
4,16.25,-12.386625,6.22823,-28.07125,-17.5305,-6.77675,-3.29085,-3.61635,-4.88365,-1.84144,-3.187233,-2.10324875,366.2,2.68027425,84.817675,-0.841605,0.10399075,-1.0235,-1.3463975,-0.93789675,16.5425,139.6875,128.472,60.648925,7.03006,219.966,311.54,27.998,0.282075,0.393525,0.5015,0.703975,1.077375,1.905,0.275152,0.69551225,0.679159,0.37732,1.144,-11.75295
4,16.75,-10.498,-14.9411825,-39.0009,-17.1885,-9.16025,-5.524025,-4.355075,-5.6063,-2.1949415,-3.60705525,-2.462588,365.9508285,2.761,84.727775,-0.877705,0.0883284,-1.074,-1.50961675,-1.0602825,18.218675,92.37,96.7188,40.86725,4.1458,216.084,309.482,-0.816449999999998,0.266,0.38045,0.497525,0.70215,1.0713,1.888125,0.22773125,0.5924665,0.597752,0.29656,1.136,-10.246725
4,17.25,-8.6595,-11.002,-54.9155,-17.3145,-10.68175,-6.948425,-5.996125,-6.756925,-3.594545,-3.71017225,-2.56386575,365.665,2.718695,84.728016,-1.218465,0.07580475,-1.2455,-1.72757425,-1.38739075,19.319475,55.4,54.425,28.13975,2.30998,213.655332,307.658,-51.5070815,0.27115,0.377225,0.4933,0.7073,1.06215,1.873125,0.2146,0.629861,0.519675,0.247466,1.228598,-8.2991725
4,17.75,-5.476,-9.69675,-62.439756,-17.4995,-12.94875,-8.87575,-7.38825,-8.31625,-5.7929925,-4.1943575,-3.4277,366.6101815,2.8278725,84.728064,-1.40681,0.07398,-1.534,-1.8511075,-1.5700325,20.955925,31.5,27.0336,10.697,0.6653185,210.302,305.922,-71.4511485,0.266,0.3699,0.4883,0.705525,1.057,1.8659,0.20926375,0.56916125,0.4498675,0.25623475,1.09532,-4.882525
4,18.25,-4.299,-10.8668,-81.189,-19.2775,-15.205,-10.496,-8.962,-10.264,-7.1994875,-5.2859325,-4.972825,366.8575,2.931875,84.74288,-1.525725,0.079863625,-1.8321655,-2.167475,-1.87285,21.91095,11.4,8.20741,0,0,209.508,304.127998,-95.6445185,0.252,0.36935,0.4891,0.7032,1.05205,1.857,0.136182,0.4472575,0.36863925,0.17002225,0.938,-3.1699225
4,18.75,-2.298,-21.50055,-91.3875,-19.719,-17.985,-12.226,-10.614,-11.474,-8.40564,-6.215675,-6.4496775,368.015505,3.09878,84.806232,-1.9144625,0.075939875,-2.15,-2.57995,-2.156775,24.8551,0,0,0,0,206.77,302.248,-106.371,0.24,0.368,0.4873,0.6981,1.0401,1.854,0.09,0.3447175,0.300545,0.136705,0.849998,-1.115655
4,19.25,-3.26625,-14.8127,-91.91545,-21.7215,-20.015,-13.698,-12.248,-12.932,-9.36199,-6.92321,-7.0234575,369.2,2.987985,84.817426,-2.207085,0.08149275,-2.4555,-2.691425,-2.4248,25.709175,0,0,0,0,206.266,300.732,-107.8084985,0.22125,0.35535,0.4841,0.68955,1.0191,1.8441,0.078233875,0.3044215,0.286744,0.094795,0.846202,-0.0786376249999999
4,19.75,-1.314775,-14.4643,-90.31765,-21.891,-22.1575,-14.72,-13.724,-13.702,-10.568725,-7.1014375,-7.7987725,369.51,3.001525,84.821882,-2.15642,0.0718081,-2.746643,-2.9462,-2.659075,26.18340825,0,0,0,0,204.825,299.64,-106.36425,0.20425,0.34415,0.47215,0.6778,1.0053,1.82515,0.09,0.29090875,0.2783325,0.1028695,0.966,0.2434565
4,20.25,-1.4824,-23.069325,-95.492434,-21.6115,-22.535,-15.97,-14.648,-14.7,-11.667625,-7.4837675,-8.6851675,369.345,3.156865,84.829374,-2.3949075,0.0671325,-2.7312635,-3.217575,-2.73155,28.290175,0,0,0,0,204.298,298.12,-105.07175,0.1825,0.32365,0.46225,0.66885,0.9978,1.8141,0.06589695,0.2787565,0.254472,0.088565,0.609732,0.337425
4,20.75,-2.018,-17.482,-93.342625,-21.8045,-22.44,-16.584,-14.704,-15.07,-12.323875,-8.00875,-9.2997475,369.475,2.94248125,84.8405875,-2.52423,0.068186325,-2.96158,-3.22224925,-2.96282825,27.546425,0,0,0,0,202.922,296.9875,-103.25575,0.15325,0.321,0.4484,0.66165,0.9922,1.814025,0.0606,0.250181,0.233921,0.07526585,0.598368,0.34585
4,21.25,-1.326,-14.7424,-93.8852,-22.5215,-22.915,-17.302,-15.254,-15.738,-13.003425,-8.521905,-9.70053,370.55293275,2.88532975,84.87597975,-2.839855,0.06077,-3.095,-3.60646925,-3.050975,27.93220825,0,0,0,0,203.22175,297.1275,-103.1035,0.11135,0.3071,0.4364,0.65145,0.98855,1.813075,0.057434925,0.2267505,0.240941,0.07280545,0.607625,0.2628375
4,21.75,-2.1545,-13.438675,-97.332,-21.891,-22.9025,-17.504,-15.726,-16.12,-13.460425,-8.693875,-10.356225,369.830145,2.910932,84.91124075,-2.98749,0.067441775,-3.181,-3.70458075,-3.198325,28.7616,0,0,0,0,202.054,296.4375,-102.3955,0.06885,0.2922,0.43605,0.64745,0.9819,1.813075,0.05178,0.259305,0.2244805,0.06125705,0.5256,0.27575
4,22.25,-1.8345,-14.438085,-90.07425275,-21.608,-22.57,-17.756,-16.108,-16.626,-14.1322,-9.3588525,-10.426225,369.8642835,2.984796,84.84,-3.06706,0.065954625,-3.377393,-3.7792,-3.38905,29.3532,0,0,0,0,201.312,295.10625,-101.4065,0.05705,0.28125,0.42845,0.6444,0.97965,1.803,0.054454,0.232891,0.2223195,0.0696095,0.51466475,0.2992295
4,22.75,-1.9325,-15.91625,-96.3991735,-21.338,-22.8225,-18.07,-16.488,-17.438,-14.330525,-9.5881725,-11.19115,369.763275,2.99595275,84.84663,-3.1494025,0.07748445,-3.435941,-3.91037575,-3.45465,29.8905,0,0,0,0,200.78,294.2,-100.952,0.02715,0.26585,0.42355,0.6401,0.97745,1.793,0.050513475,0.24570625,0.228272,0.0722225,0.534088,0.2539
4,23.25,-1.1925,-17.66155,-104.48225,-21.3785,-22.4825,-18.358,-17.162,-17.66,-14.605325,-9.5887575,-11.4995,369.689218,3.029224,84.846856,-3.256165,0.0700153,-3.487,-3.92587,-3.448275,30.1766,0,0,0,0,200.9809985,292.966,-101.4385,0.02255,0.2638,0.42135,0.63405,0.97825,1.788675,0.04465,0.21231,0.2064485,0.06157525,0.59200825,0.21999
4,23.75,-1.573675,-16.0128925,-105.105,-21.49,-21.4275,-18.654,-17.35,-17.326,-14.41685,-9.6167875,-11.700475,370.265716,3.13859475,84.8902,-3.36309,0.06066565,-3.5948885,-4.176275,-3.524175,30.29208325,0,0,0,0,200.36858475,292.712,-100.685,0.0161,0.2602,0.4154,0.631,0.9742,1.7746,0.04439155,0.2094225,0.1884395,0.057855,0.56575,0.235925
5,0.25,-1.31,-14.813125,-103.51175,-23.64525,-23.84125,-19.2165,-16.6465,-17.8605,-16.719,-10.7954215,-12.0835,366.84,4.2674785,84.91284,-0.415345,0.07032,-0.42125,-1.2238075,-0.906831,28.397,0,0,0,0,212.503,304.615,-102.36,2.674925,4.564075,5.6485,6.191275,5.2843,4.31685,0.0508605,0.1952685,0.185421,0.05331875,0.4459,0.338925
5,0.75,-0.919,-14.0944,-100.68875,-23.5095,-23.60925,-19.09325,-16.72325,-18.0255,-17.083575,-11.3685985,-12.54205,369.8675,4.2506,84.907706,-0.51661,0.0659696,-0.51375,-1.407325,-1.1135,28.6751,0,0,0,0,212.26533025,303.46908025,-100.926,2.490775,4.44185,5.54935,6.133425,5.30085,4.313925,0.048132,0.191838,0.174638,0.0510695,0.351832,0.334875
5,1.25,-2.3145,-11.53995,-104.462,-23.49075,-23.47175,-19.3395,-17.076,-18.06,-17.71445,-11.72109825,-13.1141,370.5475,4.2860725,84.871838,-0.70067,0.06019355,-0.88625,-1.354875,-1.1652,28.7391,0,0,0,0,211.098,302.01725,-100.176,2.3649,4.304175,5.4691,6.074525,5.313175,4.310425,0.044432,0.1822935,0.171575,0.046575,0.246,0.35855
5,1.75,-0.62175,-10.3625,-99.95155,-23.19275,-23.1605,-19.45875,-17.29425,-18.083,-17.765575,-11.76724475,-13.259425,370.6,4.2425,84.86728275,-0.7962,0.059589,-0.9825,-1.3384,-1.2344,28.1482,0,0,0,0,210.0325,302.1835,-99.77,2.178,4.14095,5.383175,6.02265,5.32355,4.29695,0.039,0.164965,0.1708705,0.03751,0.3536,0.379475
5,2.25,-1.02375,-17.502,-94.541425,-22.89675,-23.076,-19.5,-18.088,-18.19,-17.764525,-12.03412,-13.439925,370.7675,4.25938,84.875131,-0.823485,0.060129,-0.94125,-1.62125,-1.3508,28.121,0,0,0,0,211.0225,302.503,-100.652,2.047125,4.014025,5.293025,5.97345,5.3263,4.285075,0.03427,0.168056,0.156827,0.038949,0.28965,0.380575
5,2.75,-0.6715,-12.19305,-94.1472,-22.959,-23.09325,-19.75325,-18.35875,-18.12175,-17.7641,-12.21173175,-13.5164,371.32,4.2168,84.8597485,-0.90402,0.0576488,-1.12375,-1.636,-1.3892,28.314,0,0,0,0,210.9755,301.92475,-100.0288,1.867725,3.91805,5.187875,5.908025,5.33715,4.28145,0.032425,0.160244,0.16188,0.0438,0.252198,0.37856475
5,3.25,-0.86,-10.8955,-91.048,-22.31825,-22.891,-19.83075,-18.25775,-18.2875,-17.767525,-12.532794,-13.6441,370.8625,4.2195825,84.87458725,-1.02588,0.055428525,-1.29125,-1.77885,-1.4972,28.7978,0,0,0,0,209.69125,300.699,-97.7428,1.755675,3.816175,5.103775,5.841475,5.3457,4.28725,0.03085,0.173586,0.1654055,0.0397645,0.21327225,0.26495
5,3.75,-0.504,-12.5766,-90.5141,-22.039,-23.17475,-20.0555,-18.491,-18.566,-18.040875,-12.5484455,-13.816225,371.19,4.16411,84.883538,-1.1923575,0.050599,-1.41375,-1.79365,-1.5405,28.9909,0,0,0,0,209.3245,300.80125,-98.3248,1.475325,3.681425,5.014925,5.791275,5.34645,4.28355,0.0289818,0.1426425,0.15525325,0.035562625,0.26092475,0.1179
5,4.25,-1.244775,-7.32855,-97.280875,-22.272,-22.92475,-20.0875,-18.52525,-18.612,-18.43705,-12.5323,-13.844975,371,4.188034,84.89392425,-1.35552,0.05394,-1.49375,-1.9098325,-1.71491,28.6633,0,0,0,0,209.15125,300.13824975,-97.0952,1.307975,3.5227,4.9116,5.735525,5.3359,4.2738,0.02683305,0.141476,0.155676,0.0368026,0.208,0.011975
5,4.75,-1.045525,-4.22658,-87.701225,-21.67575,-22.94975,-19.913,-18.404,-18.575,-18.58005,-12.50495,-14.062,371.26,4.1954735,84.86377,-1.284015,0.062721,-1.3975,-2.0507,-1.8382,29.6172,0,0,0,0,207.50525,299.09800025,-93.7964,1.176875,3.408975,4.845975,5.679175,5.3391,4.2727,0.032425,0.1484255,0.1438645,0.034095,0.14918275,-1.51895
5,5.25,-1.39555,-9.36158675,-79.877,-20.61875,-21.85925,-19.4355,-17.6955,-18.015,-18.346525,-12.095225,-14.1659,371.925,4.13140125,84.882022,-1.272095,0.059502,-1.29,-1.8841825,-1.6747,30.2271,12.5225,0,0,0,208.66225,299.82875,-75.037,1.132625,3.2911,4.7609,5.621375,5.33425,4.27625,0.027162775,0.1578885,0.13844,0.04051355,0.0795334,-3.338425
5,5.75,-4.5278,-6.5404875,-69.7098,-18.741,-19.46675,-18.41325,-16.39875,-17.125,-17.77,-11.69493275,-13.960275,371.5425,4.13026,84.8853,-1.0351875,0.05485,-0.856,-1.542025,-1.25051,29.6642,35.98,16.7475,16.326525,0.3172,208.78525,302.23225,-33.3612,1.31235,3.242825,4.6716,5.564875,5.32865,4.2835,0.04,0.17672625,0.163685,0.051623125,0.038875,-5.6408475
5,6.25,-8.449,-1.8172625,-53.657025,-16.5025,-16.08375,-16.72475,-14.986,-16.09025,-16.852575,-10.9032635,-13.114775,370.96,4.07736,84.92351,-0.44812,0.0602061,-0.56,-1.26944925,-0.7796,30.307869,63.29,28.96225,29.514325,2.172765,209.47433025,307.352,4.639,1.65975,3.22855,4.595175,5.51615,5.324525,4.2963,0.052835975,0.2057965,0.190504,0.0798557,0.128,-9.85065
