DOY2,HR2,CO2,H2O,FC,SC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_2_1_1,TS_3_1_1,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT
10,22.75,427.095,16.5005,2.6295,1.697,-1.32,-25.354,1.033,1.934,0.3,0.593,0.456,0.316,100.786,78.2,18.5,4.42,20.223,0.255,20.79,21.305,20.755,-0.018,-59.949,-3.233,1.616,361.6,410.726
10,23.25,428,15.536,2.8445,0.728,-1.463,-27.945,3.575,2.001,0.324,0.641,0.492,0.345,100.779,82,18.06,3.709,19.943,0.25,20.71,21.29,20.705,-0.018,-59.427,-3.164,1.543,361.064,409.798
10,23.75,430.3095,15.536,2.6445,0.728,-1.674,-25.887,3.881,1.958,0.338,0.671,0.502,0.368,100.768,82,18.06,3.709,19.987,0.255,20.71,21.29,20.705,-0.019,-58.656,-3.131,1.536,360.281,408.929
11,0.25,427.458,11.6,2.264,1.112,-3.79,-23.906,2.543,1.948,0.337,0.73,0.58,0.383,101.08,83.7,11.03,1.975,14.1265,0.2005,16.74,16.45,15.745,0.081,-50.846,-2.293,1.3605,339.304,378.4185
11,0.75,429.1075,11.621,2.556,1.112,-3.921,-25.052,1.187,1.9215,0.341,0.751,0.556,0.393,101.0785,83.7,11.03,1.975,14.165,0.199,16.74,16.45,15.745,0.084,-50.7815,-2.293,1.3485,342.0145,377.8965
11,1.25,430.6415,11.715,2.374,0.752,-4.012,-23.587,0.672,1.923,0.355,0.757,0.558,0.412,101.065,85,10.82,1.629,13.714,0.1895,16.71,16.365,15.7,0.083,-50.9225,-2.293,1.2555,341.857,377.5885
11,1.75,431.119,11.591,2.484,0.752,-4.212,-26.495,0.751,1.994,0.358,0.766,0.532,0.403,101.0655,85,10.82,1.629,13.504,0.206,16.71,16.365,15.7,0.083,-49.043,-2.293,1.238,338.344,376.007
11,2.25,432.2425,11.624,2.541,1.159,-4.4625,-24.771,0.836,2.131,0.354,0.789,0.565,0.411,101.071,86.9,10.34,1.287,13.393,0.1765,16.6,16.325,15.645,0.082,-47.014,-2.293,1.2675,333.474,375.0425
11,2.75,431.755,11.679,2.52,1.159,-4.655,-24.464,0.866,2.093,0.366,0.759,0.557,0.407,101.0525,86.9,10.34,1.287,13.1685,0.202,16.6,16.325,15.645,0.083,-45.484,-2.293,1.099,340.1425,373.417
11,3.25,431.374,11.475,2.411,0.132,-4.756,-24.023,0.262,2.082,0.382,0.773,0.577,0.423,101.0675,87.8,9.96,1.366,13.03,0.193,16.51,16.26,15.62,0.08,-47.6975,-2.293,1.183,337.8355,371.966
11,3.75,431.2945,11.432,2.267,0.132,-4.8575,-23.08,-0.094,2.0505,0.362,0.78,0.55,0.407,101.061,87.8,9.96,1.366,12.6325,0.1845,16.51,16.26,15.62,0.08,-46.1845,-2.293,1.0855,336.9615,370.5675
11,4.25,432.0015,11.4,2.221,0.591,-4.991,-20.521,-0.054,1.9395,0.333,0.736,0.51,0.38,101.0615,90.1,9.45,1.069,12.407,0.1845,16.5,16.27,15.54,0.081,-47.308,-2.293,1.1,333.5805,369.6755
11,4.75,432.687,11.282,2.178,0.591,-5.044,-20.171,0.284,1.9275,0.315,0.692,0.516,0.37,101.055,90.1,9.45,1.069,12.006,0.179,16.5,16.27,15.54,0.074,-43.8745,-2.293,1.137,338.1065,369.037
11,5.25,432.8815,11.325,2.439,0.678,-5.096,-20.116,-0.123,1.8835,0.324,0.692,0.534,0.369,101.0705,90.9,9.34,0.896,12.001,0.1775,16.46,16.25,15.47,0.079,-40.5685,-2.293,1.207,339.553,367.655
11,5.75,433.4135,11.318,2.444,0.678,-5.162,-22.059,0.435,1.9375,0.338,0.711,0.564,0.384,101.0845,90.9,9.34,0.896,11.922,0.174,16.46,16.25,15.47,0.085,-44.0095,-2.293,1.1895,338.467,366.8985
11,6.25,435.297,11.3,2.867,-0.107,-5.281,-24.022,-0.151,1.992,0.337,0.685,0.537,0.387,101.0865,91.8,9.07,0.817,11.6195,0.181,16.32,16.19,15.44,0.083,-44.8185,-2.293,1.2285,338.0075,366.2475
11,6.75,435.5905,11.23,2.817,-0.107,-5.4535,-22.924,-0.381,1.9715,0.348,0.699,0.533,0.384,101.0975,91.8,9.07,0.817,11.511,0.191,16.32,16.19,15.44,0.088,-43.1075,-2.293,1.256,339.0035,366.687
11,7.25,435.5,11.2,2.775,-2.396,-5.513,-23.316,-0.1,2.005,0.35,0.7075,0.5425,0.3935,101.1145,92.3,8.9,0.715,11.502,0.1765,16.27,16.18,15.335,2.168,-43.2685,-0.482,1.399,338.1225,366.261
11,7.75,436.4915,11.1,2.721,-2.396,-5.585,-20.58,0.251,2.023,0.351,0.731,0.558,0.411,101.152,92.3,8.9,0.715,11.598,0.173,16.27,16.18,15.335,14.912,-31.216,5.147,3.476,335.225,365.905
11,8.25,436,11.1,1.582,-4.401,-5.696,-5.6475,3.078,2.015,0.3695,0.749,0.618,0.418,101.182,85.1,9.8,1.54,11.634,0.163,16.25,16.095,15.235,122.598,2.282,56.112,12.343,338.093,368.88
11,8.75,433.93,11.3,0.601,-4.401,-5.728,6.089,6.333,1.945,0.393,0.817,0.579,0.43,101.205,85.1,9.8,1.54,12.071,0.222,16.25,16.095,15.235,192.052,47.897,98.688,19.956,344.116,371.127
11,9.25,431.842,11.449,0.307,-2.733,-5.644,21.9305,15.0325,1.902,0.4165,0.901,0.664,0.462,101.24,78.52,11.22,2.673,12.9,0.244,16.15,16.03,15.175,402.571,106.552,209.847,25.775,338.956,376.207
11,9.75,430.176,11.472,-1.132,-2.733,-5.637,53.8945,23.754,2.028,0.507,1.04,0.704,0.519,101.249,78.52,11.22,2.673,13.98,0.312,16.15,16.03,15.175,531.083,177.794,276.108,36.843,343.251,382.385
11,10.25,427.018,11.6475,-2.577,-1.379,-5.58,85.7725,48.587,2.175,0.537,1.03,0.712,0.525,101.264,71.88,13.16,4.032,14.504,0.365,16.14,15.87,15.16,746.872,243.101,400.706,43.241,342.472,386.907
11,10.75,422.702,11.657,-3.755,-1.313,-5.458,111.2175,58.007,2.197,0.547,1.14,0.828,0.567,101.275,71.88,13.16,4.032,15.594,0.38,16.14,15.87,15.16,837.306,321.327,445.712,56.622,341.776,392.374
11,11.25,418.199,11.798,-6.18,-0.937,-5.321,129.408,78.955,2.243,0.59,1.126,0.89,0.607,101.275,65.41,14.85,5.408,16.113,0.425,16.21,15.875,15.205,898.59,371.016,478.84,64.033,343.148,396.345
11,11.75,416.887,11.504,-7.062,-0.894,-5.067,139.029,85.083,2.414,0.5825,1.218,0.909,0.605,101.26,65.41,14.85,5.408,16.508,0.436,16.21,15.875,15.205,885.25,394.597,483.972,69.698,344.902,400.406
11,12.25,412.815,11.6985,-7.438,-0.378,-4.651,167.694,99.9375,2.424,0.607,1.228,0.957,0.619,101.24,58.5,15.9,7.351,17.094,0.486,16.23,15.775,15.31,953.637,410.274,519.199,73.561,349.076,402.342
11,12.75,412,11.55,-7.214,-0.388,-4.444,163.1715,105.6285,2.306,0.627,1.2595,0.9885,0.621,101.195,58.5,15.9,7.351,17.356,0.438,16.23,15.775,15.31,977.987,298.676,477.183,72.82,354.636,403.74
11,13.25,409.37,11.6935,-7.891,-0.277,-4.077,152.028,118.8415,2.248,0.625,1.267,0.996,0.6415,101.145,54.42,17.1,8.869,17.861,0.425,16.27,16.01,15.39,948.68,424.837,628.577,73.296,354.906,405.864
11,13.75,407.878,11.687,-6.9755,-0.305,-3.3805,141.261,114.58,2.384,0.601,1.239,0.986,0.611,101.094,54.42,17.1,8.869,18.2895,0.4165,16.27,16.01,15.39,1043.258,405.807,621.265,65.9505,353.332,409.879
11,14.25,407.467,11.7,-6.555,0.038,-2.994,142.2735,111.336,2.263,0.616,1.212,0.969,0.623,101.05,51.72,17.7,9.205,18.706,0.392,16.4,16.145,15.53,821.251,393.319,576.116,59.952,354.048,410.221
11,14.75,407,11.7,-6.321,0.058,-2.431,110.9025,114.051,2.211,0.601,1.216,0.935,0.621,101.044,51.72,17.7,9.205,18.945,0.349,16.4,16.145,15.53,891.734,348.713,542.755,55.237,357.113,410.933
11,15.25,406.836,11.55,-5.337,-0.274,-1.945,92.136,90.2345,2.07,0.559,1.138,0.935,0.564,101.019,53.3,17.9,8.773,19.306,0.301,16.47,16.205,15.64,815.364,322.111,442.446,47.795,358.257,411.571
11,15.75,406,11.6255,-4.895,-0.274,-1.68,70.4945,91.6695,2.107,0.5145,1.087,0.779,0.509,100.999,53.3,17.9,8.773,19.15,0.246,16.47,16.205,15.64,737.996,258.284,411.918,41.874,356.1,409.926
11,16.25,407,11.672,-3.815,-0.034,-1.472,36.9575,77.653,2.066,0.489,1.073,0.764,0.495,100.987,55.55,17.6,8.378,19.007,0.2,16.59,16.325,15.66,545.069,182.885,294.143,33.531,354.989,408.343
11,16.75,406.943,11.8,-2.327,-0.034,-1.173,9.5865,59.236,1.759,0.433,0.903,0.636,0.437,100.994,55.55,17.6,8.378,18.672,0.152,16.59,16.325,15.66,412.246,106.9,226.38,23.453,344.976,406.692
11,17.25,407,11.745,-1.211,0.233,-1.322,-5.5165,28.153,1.619,0.3325,0.712,0.53,0.353,100.991,66.77,16.3,5.73,18.479,0.174,16.66,16.37,15.72,196.382,24.345,100.404,13.465,341.938,404.937
11,17.75,407.493,11.8005,-0.127,0.3,-1.235,-13.6785,14.6185,1.513,0.2495,0.561,0.458,0.283,100.991,66.77,16.3,5.73,18.169,0.217,16.66,16.37,15.72,83.627,-20.291,46.347,6.868,337.601,400.177
11,18.25,409.802,11.731,0.649,1.074,-1.227,-19.9375,8.869,1.642,0.252,0.548,0.407,0.296,100.981,72.58,14.43,4.297,17.169,0.261,16.71,16.37,15.69,7.972,-63.765,0.247,1.831,336.919,392.59
11,18.75,411,11.731,1.19,1.074,-1.248,-17.8675,7.471,1.735,0.266,0.546,0.42,0.281,100.998,72.58,14.43,4.297,16.491,0.238,16.71,16.37,15.69,0.25,-62.252,-1.932,1.655,343.262,391.122
11,19.25,413,11.7215,1.321,1.476,-1.365,-23.8815,5.5105,1.785,0.271,0.615,0.44,0.297,101.001,74.12,13.4,3.656,15.918,0.233,16.68,16.385,15.81,0.089,-62.595,-2.293,1.573,344.905,388.789
11,19.75,415.135,11.777,1.481,1.476,-1.709,-23.5065,5.0585,1.931,0.275,0.558,0.456,0.303,101.055,74.12,13.4,3.656,15.894,0.221,16.68,16.385,15.81,0.09,-61.699,-2.293,1.501,346.196,387.329
11,20.25,416.888,11.7215,1.725,1.982,-1.881,-27.281,3.8095,1.906,0.296,0.643,0.483,0.328,101.049,76.33,12.8,3.261,15.61,0.235,16.62,16.24,15.605,0.097,-60.81,-2.293,1.532,348.124,386.001
11,20.75,418.129,11.674,1.731,1.982,-2.165,-28.667,3.409,1.931,0.2945,0.645,0.476,0.344,101.059,76.33,12.8,3.261,15.147,0.226,16.62,16.24,15.605,0.096,-58.78,-2.293,1.417,347.133,383.315
11,21.25,419.002,11.7415,1.674,1.222,-2.454,-28.26,3.3215,1.921,0.329,0.664,0.529,0.344,101.079,76.08,11.9,3.053,14.649,0.231,16.56,16.235,15.63,0.095,-60.017,-2.293,1.483,340.237,383.019
11,21.75,422,11.7085,2.043,1.222,-2.783,-29.299,4.5055,1.973,0.346,0.71,0.507,0.347,101.099,76.08,11.9,3.053,14.483,0.231,16.56,16.235,15.63,0.094,-61.979,-2.293,1.497,337.307,381.05
11,22.25,420.316,11.5,2.034,1.533,-3.094,-27.911,4.286,2.03,0.3415,0.704,0.534,0.379,101.089,78,11.58,2.745,14.279,0.23,16.54,16.185,15.58,0.089,-61.671,-2.293,1.448,337.393,380.129
11,22.75,425.476,11.435,2.1435,1.533,-3.377,-29.107,4.258,1.987,0.339,0.722,0.542,0.372,101.081,78,11.58,2.745,14.368,0.235,16.54,16.185,15.58,0.089,-59.94,-2.293,1.476,330.754,379.774
11,23.25,425.743,9.672,2.189,0.728,-3.511,-28.052,6.046,1.971,0.336,0.708,0.57,0.393,101.109,81,11.15,2.213,14.172,0.214,16.48,16.205,15.625,0.089,-59.807,-2.293,1.432,336.68,378.527
11,23.75,425.915,9.6695,2.166,0.728,-3.708,-28.1325,5.918,1.978,0.332,0.709,0.546,0.372,101.113,81,11.15,2.213,13.948,0.211,16.48,16.205,15.625,0.087,-52.033,-2.293,1.353,331.664,378.836
12,0.25,421.481,10.4275,1.59,1.112,-4.3615,-26.0255,1.155,2.1115,0.3475,0.6255,0.4905,0.3545,101.161,89.7,7.318,1.149,9.054,0.1635,13,12.25,11.66,0.456,-33.8405,-2.293,1.1145,328.651,357.8425
12,0.75,420.91,10.4775,1.4465,1.112,-4.416,-25.2115,0.4885,2.104,0.3785,0.715,0.482,0.3575,101.1445,89.7,7.318,1.149,8.9245,0.181,13,12.25,11.66,0.431,-30.7175,-2.293,1.072,325.362,355.074
12,1.25,421.9995,10.2615,1.58,0.593,-4.4795,-25.521,0.6395,2.177,0.401,0.6875,0.527,0.394,101.1495,89.5,6.856,1.005,8.9335,0.165,12.99,12.21,11.62,0.446,-33.3085,-2.292,0.746,326.063,354.8865
12,1.75,421.8855,10.2615,1.525,0.593,-4.605,-26.5105,1.4025,2.2015,0.3865,0.701,0.558,0.416,101.1495,89.5,6.856,1.005,8.575,0.156,12.99,12.21,11.62,0.44,-34.392,-2.293,1.072,327.806,352.403
12,2.25,422.907,10.1475,1.9565,0.407,-4.7775,-24.3625,1.7115,2.2185,0.418,0.719,0.558,0.4005,101.149,91.2,6.25,0.7805,8.489,0.1675,12.955,12.24,11.67,0.452,-34.589,-2.293,1.0325,327.519,352.1315
12,2.75,423.7745,10.199,1.6855,0.407,-4.9555,-22.1385,1.0835,2.173,0.4145,0.7795,0.6085,0.4395,101.1565,91.2,6.25,0.7805,8.0555,0.163,12.955,12.24,11.67,0.446,-32.9635,-2.293,0.9585,327.843,350.1345
12,3.25,425.4535,10.071,1.588,0.132,-5.1175,-23.827,0.784,2.095,0.391,0.75,0.562,0.4025,101.172,92.8,5.866,0.7135,7.8745,0.152,12.895,12.22,11.55,0.452,-38.699,-2.293,1.0915,325.126,349.8755
12,3.75,426.47,10.036,1.386,0.132,-5.434,-21.846,0.773,2.011,0.368,0.714,0.526,0.381,101.1845,92.8,5.866,0.7135,7.9785,0.15,12.895,12.22,11.55,0.473,-34.1385,-2.293,1.001,321.2205,349.9
12,4.25,426.6435,10.001,1.6735,-0.016,-5.589,-20.454,0.7885,1.9995,0.398,0.747,0.531,0.389,101.1775,92.8,5.693,0.617,7.9315,0.148,12.86,12.22,11.47,0.478,-27.875,-2.293,0.822,327.4585,348.69
12,4.75,427.459,9.995,1.5715,0.2875,-5.7105,-18.9435,0.4655,2.1295,0.3895,0.6875,0.519,0.3855,101.1675,92.8,5.693,0.617,7.603,0.15,12.86,12.22,11.47,0.511,-22.6925,-2.293,0.808,324.5425,348.579
12,5.25,427.5,9.9545,1.4165,0.678,-5.8515,-18.9855,0.621,2.1035,0.387,0.701,0.557,0.3735,101.17,93.7,5.272,0.557,7.4335,0.143,12.86,12.17,11.48,0.491,-24.715,-2.293,0.857,319.472,348.1395
12,5.75,428.9065,9.9585,1.533,0.678,-5.91,-18.613,1.1735,1.9215,0.401,0.759,0.5955,0.396,101.177,93.7,5.272,0.557,7.1455,0.1335,12.86,12.17,11.48,0.576,-32.146,-2.293,0.9395,318.4295,345.92
12,6.25,429.722,10.0035,1.5325,-0.107,-5.9235,-20.7415,1.097,1.965,0.3945,0.736,0.562,0.394,101.1825,94,4.95,0.565,7.0105,0.1555,12.83,12.15,11.41,0.578,-41.047,-2.293,1.0315,313.388,345.2295
12,6.75,431,10.005,1.5195,-0.107,-5.951,-21.1865,0.42,2.0105,0.4015,0.6615,0.5085,0.365,101.193,94,4.95,0.565,7.1225,0.1515,12.83,12.15,11.41,0.572,-38.38,-2.293,1.0805,314.261,345.033
12,7.25,432,9.941,1.618,-2.396,-5.959,-20.2,0.536,2.086,0.387,0.675,0.5055,0.3725,101.174,94.5,4.82,0.523,7.232,0.135,12.835,12.19,11.41,0.587,-30.93,-1.45,0.872,321.403,344.549
12,7.75,431.902,9.941,1.616,-2.544,-6.027,-21.152,0.583,2.072,0.394,0.6805,0.5345,0.374,101.18,94.5,4.82,0.523,7.098,0.137,12.835,12.19,11.41,2.524,-32.25,-0.903,0.91,321.24,343.223
12,8.25,432.56,9.872,1.402,-4.401,-6.045,-14.95,0.593,2.027,0.364,0.701,0.482,0.35,101.207,91.2,4.869,0.812,6.739,0.131,12.79,12.17,11.51,25.222,-18.113,12.1,1.908,319.831,343.437
12,8.75,430.818,9.872,0.921,-4.401,-6.058,-5.572,1.369,1.938,0.384,0.6775,0.5395,0.408,101.234,91.2,4.869,0.812,6.863,0.123,12.79,12.17,11.51,70.628,5.697,36.755,5.085,321.551,344.091
12,9.25,430.672,9.96,-0.036,-2.733,-6.183,7.974,3.499,2.232,0.481,0.746,0.5925,0.4325,101.253,87.7,5.796,1.312,6.825,0.18,12.78,12.07,11.35,163.205,43.017,82.002,9.508,323.862,346.658
12,9.75,429.698,9.96,-0.551,-2.199,-6.4155,21.112,9.0525,2.167,0.5175,0.889,0.677,0.481,101.274,87.7,5.796,1.312,7.1945,0.206,12.78,12.07,11.35,240.0185,84.8515,128.076,15.289,322.3645,347.6105
12,10.25,425.734,10.325,-1.7485,-1.313,-6.416,38.8575,15.83,2.2635,0.5555,1.054,0.745,0.519,101.32,81.4,7.314,1.855,8.053,0.226,12.77,12.08,11.42,300.561,114.1655,166.99,16.915,326.8585,353.34
12,10.75,423.371,10.308,-2.574,-1.313,-6.234,63.936,22.822,2.272,0.573,1.025,0.747,0.52,101.307,81.4,7.314,1.855,9.01,0.247,12.77,12.08,11.42,385.1865,160.996,202.77,22.415,336.022,357.832
12,11.25,420.92,10.5065,-2.993,-0.937,-6.088,84.34,27.392,2.287,0.609,1.143,0.786,0.557,101.307,76.88,8.75,2.654,9.523,0.292,12.745,12.04,11.3,520.4215,203.867,266.103,31.783,331.024,362.452
12,11.75,420.071,10.396,-4.804,-0.894,-5.999,103.04,36.171,2.388,0.624,1.098,0.823,0.572,101.311,76.88,8.75,2.654,10.074,0.348,12.745,12.04,11.3,556.488,239.781,287.053,37.184,332.884,367.204
12,12.25,419.134,10.426,-4.97,-0.378,-5.846,93.67,33.296,2.304,0.621,1.228,0.859,0.61,101.293,70.54,10.3,3.471,11.415,0.323,12.835,12.02,11.34,559.797,234.501,295.101,35.898,330.774,372.363
12,12.75,416.667,10.4365,-5.829,-0.378,-5.74,118.942,47.921,2.455,0.591,1.178,0.902,0.576,101.24,70.54,10.3,3.471,11.9,0.362,12.835,12.02,11.34,629.2645,238.959,321.491,47.198,330.116,376.262
12,13.25,414.089,10.3075,-5.488,-0.277,-5.479,117.434,50.682,2.438,0.616,1.197,0.895,0.602,101.183,68.21,11.8,4.251,12.421,0.377,12.825,12.04,11.38,603.28,285.598,369.279,47.292,330.838,377.417
12,13.75,413.348,10.3075,-5.209,-0.277,-5.081,139.632,66.795,2.449,0.622,1.17,0.918,0.586,101.137,68.21,11.8,4.251,12.911,0.345,12.825,12.04,11.38,664.1785,306.238,360.215,45.684,331.229,379.919
12,14.25,411.545,10.597,-4.808,0.058,-4.666,119.165,61.748,2.331,0.597,1.202,0.942,0.594,101.093,66,12.08,4.489,13.002,0.337,12.86,12.16,11.59,624.2225,276.76,339.324,38.623,332.612,382.883
12,14.75,411.789,10.578,-4.621,0.038,-4.251,94.804,62.298,2.44,0.635,1.196,0.912,0.579,101.05,66,12.08,4.489,13.331,0.326,12.86,12.16,11.59,505.693,259.495,298.981,36.493,336.491,382.712
12,15.25,411.961,10.59,-4.842,-0.274,-3.853,69.966,50.653,2.34,0.603,1.219,0.924,0.58,101.037,65.9,12.08,4.546,13.335,0.26,12.895,12.18,11.62,512.0655,203.855,269.448,31.558,336.853,381.431
12,15.75,411.908,10.54,-3.417,-0.25,-3.626,58.374,48.452,2.365,0.545,1.081,0.901,0.558,101.026,65.9,12.08,4.546,13.162,0.22,12.895,12.18,11.62,445.371,164.724,258.089,26.275,336.617,380.936
12,16.25,413.785,10.728,-3.3395,-0.024,-3.4485,32.4385,39.5585,2.3285,0.551,1.114,0.853,0.5675,101.0225,69.89,11.69,4.033,12.9815,0.162,12.955,12.24,11.66,348.9655,129.229,181.826,23.976,335.2935,378.312
12,16.75,413.9755,10.7775,-1.8345,-0.034,-3.2055,11.859,32.3395,2.0425,0.509,1.0245,0.7545,0.491,101.0305,69.89,11.69,4.033,12.9095,0.131,12.955,12.24,11.66,248.068,61.2445,132.603,14.733,335.4,375.425
12,17.25,413.718,10.792,-0.582,0.225,-3.1335,-5.4645,22.4285,1.924,0.4135,0.837,0.6035,0.41,101.0375,75.18,10.93,3.0735,12.44,0.1415,13.02,12.34,11.66,111.5525,13.4,57.6835,8.34,335.5715,373.725
12,17.75,413.8305,10.746,0.216,0.233,-3.133,-11.627,11.4645,1.7355,0.308,0.603,0.5065,0.292,101.046,75.18,10.93,3.0735,11.876,0.172,13.02,12.34,11.66,51.4425,-24.922,27.414,3.36,333.097,372.9345
12,18.25,413.2145,10.7,0.665,0.994,-3.065,-18.174,7.2465,1.8215,0.295,0.557,0.447,0.282,101.054,78.94,9.27,2.368,12.2025,0.1995,13.1,12.31,11.64,5.266,-44.226,-0.676,1.1615,332.4175,370.291
12,18.75,414.6845,10.714,0.807,0.914,-3.0445,-20.161,6.556,1.8315,0.321,0.625,0.434,0.308,101.0745,78.94,9.27,2.368,11.7695,0.203,13.1,12.31,11.64,0.7505,-45.178,-1.23,1.0865,332.243,368.2555
12,19.25,415.5575,10.4,1.236,1.194,-3.069,-21.5795,4.5935,1.887,0.3415,0.645,0.465,0.339,101.0965,80.6,8.32,2.044,11.473,0.1915,13.085,12.32,11.72,0.7255,-40.6875,-2.293,1.194,331.9925,366.533
12,19.75,415.5465,10.4,1.0875,1.194,-3.2035,-21.253,3.1965,1.9185,0.364,0.665,0.497,0.343,101.11,80.6,8.32,2.044,11.348,0.182,13.085,12.32,11.72,0.7035,-41.0575,-2.293,1.127,331.819,366.1915
12,20.25,416.257,10.3,1.2055,1.657,-3.3705,-19.2835,3.8635,1.9395,0.3525,0.62,0.514,0.329,101.1185,82.3,8.01,1.776,11.1055,0.1835,13.055,12.36,11.7,0.666,-46.0495,-2.293,1.2155,332.191,364.528
12,20.75,416.468,10.3,1.318,1.657,-3.477,-21.992,3.0045,1.9675,0.3435,0.664,0.544,0.332,101.127,82.3,8.01,1.776,10.5355,0.167,13.055,12.36,11.7,0.571,-47.6855,-2.293,1.1205,327.641,362.5585
12,21.25,417.6945,10.334,1.0945,1.222,-3.6605,-19.9745,1.978,1.969,0.3485,0.684,0.487,0.352,101.1365,83.8,7.81,1.677,10.0565,0.162,13.04,12.27,11.67,0.4985,-49.0985,-2.293,1.1255,326.0615,359.8185
12,21.75,418.185,10.334,1.2585,1.222,-3.816,-20.61,1.9035,1.962,0.347,0.674,0.528,0.33,101.1245,83.8,7.81,1.6655,9.8875,0.1545,13.04,12.27,11.67,0.477,-39.036,-2.293,0.9825,327.6165,358.5925
12,22.25,419.861,10.27,1.204,1.533,-3.848,-22.7365,1.3265,1.931,0.349,0.632,0.457,0.344,101.1295,85.55,7.712,1.49,9.6635,0.1705,13.03,12.19,11.62,0.453,-41.035,-2.293,1.1985,325.8835,358.311
12,22.75,423.383,10.24,1.0515,1.533,-4.03,-22.358,2.077,2.0405,0.3315,0.638,0.499,0.317,101.1135,85.55,7.712,1.49,9.3145,0.166,13.03,12.19,11.62,0.4435,-39.512,-2.293,1.144,327.0205,358.035
12,23.25,420.19,9.221,1.2425,0.333,-4.2035,-23.864,7.185,2.1335,0.3735,0.612,0.4865,0.3465,101.1445,86.5,7.44,1.321,9.149,0.1615,13.045,12.13,11.59,0.584,-45.649,-2.293,1.259,323.961,357.4015
12,23.75,418.282,9.2545,1.406,0.728,-4.288,-23.409,6.449,2.126,0.355,0.642,0.508,0.373,101.147,86.5,7.4435,1.353,9.155,0.165,13.04,12.13,11.59,0.569,-40.755,-2.293,1.293,324.258,357.57
