DOY2,HR2,CO2,H2O,FC,NEE,LE,H,USTAR,TA_1_1_2,TA_1_1_1,RH,PA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN_1_1_1,PPFD_OUT,PPFD_IN_1_1_2,PPFD_DIF,TS_1_1_1,TS_2_1_1,TS_1_2_1,TS_2_2_1,TS_1_3_1,TS_2_3_1,TS_1_4_1,TS_2_4_1,TS_1_5_1,TS_2_5_1,TS_1_6_1,TS_2_6_1,WS
2,13.75,382.057,0.591,-0.494,-0.66325,0.53,8.427,0.13,-21.02,-21.084,34.599,93.3475,72.48,34.03,152.905,226.7475,26.263,145.8125,73.625,168.8025,163.2575,-14.565,-17.54125,-13.14125,-16.975,-11.6425,-15.3755,-9.4855,-10.967,-0.83805,-2.310775,-14.3905,-1.17415,0.6895
2,14.25,382.11725,0.593,-0.95725,-0.56925,0.53625,3.93,0.13,-20.6815,-20.78875,33.826,93.3475,66.206,32.4165,153.0275,227.0275,22.368,129.3725,70.3475,147.72,135.945,-14.40175,-17.4065,-12.968,-16.83075,-11.40775,-15.24925,-9.38525,-10.8755,-0.839525,-2.319125,-14.3905,-1.17415,0.74425
2,14.75,382.146,0.613,-0.228,-0.27925,0.466,-1.423,0.131,-20.52775,-20.5485,34.02775,93.3,53.24825,24.95725,152.755,225.835,14.016,105.6225,50.34725,135.39,127.645,-14.22325,-17.256,-12.79525,-16.67075,-11.162,-15.0935,-9.263,-10.76875,-0.841575,-2.313875,-14.3905,-1.17415,0.99325
2,15.25,381.22625,0.6215,-0.189,-0.239,-0.4565,-7.25175,0.11225,-20.484,-20.54375,33.93825,93.3,37.31275,18.59125,152.19,226.57,6.36325,79.325,38.80975,93.835,84.995,-14.0415,-17.10025,-12.612,-16.5055,-10.93725,-14.92825,-9.2115,-10.6425,-0.84315,-2.3029,-14.3905,-1.174625,0.8995
2,15.75,382.07725,0.62225,-0.2085,-0.13925,-0.02,-12.87675,0.13,-20.32425,-20.38875,34.47425,93.3,30.5785,17.1385,150.92,225.085,-16.6085,58.084,33.07125,66.0515,52.76675,-13.9245,-16.934,-12.423,-16.32975,-10.72775,-14.754,-9.07675,-10.51625,-0.844725,-2.29765,-14.3905,-1.17515,0.91375
2,16.25,382.092,0.63075,-0.2655,-0.1825,-0.813,-25.6985,0.11075,-20.56825,-20.576,35.41025,93.3,19.053,10.67125,148.8375,218.1875,-42.78575,33.49225,21.06175,55.82075,43.32625,-13.821,-16.7825,-12.2405,-16.15875,-10.607,-14.5945,-8.98575,-10.37525,-0.8453,-2.2862,-14.3905,-1.175675,0.759
2,16.75,382.06525,0.61075,-0.04925,-0.0885,-1.0575,-42.6765,0.08,-20.88825,-20.709,37.64675,93.3,9.6455,5.099,147.735,210.3225,-62.9845,16.208,9.899,31.818,25.402,-13.72975,-16.641,-12.13125,-16.0025,-10.55925,-14.40875,-9.161,-10.242,-0.845875,-2.27525,-14.3905,-1.175675,0.5485
2,17.25,382.07525,0.62,-0.03925,-0.0585,-2.523,-57.80725,0.02075,-21.63975,-21.4975,38.647,93.3,-1.133,0.35475,147.205,204.2925,-79.2625,3.12475,1.5765,7.436,6.6455,-13.648,-16.51525,-12.023,-15.86725,-10.40075,-14.23725,-9.2725,-10.14775,-0.845925,-2.264175,-14.3905,-1.17515,0.45375
2,17.75,381.92425,0.61075,-0.117,-0.1,-1.2625,-63.80725,0.01,-23.03125,-22.973,42.022,93.3,-4.5045,-1.06725,146.1375,197.995,-84.515,-0.00049999999999999,0,2.60325,2.02475,-13.56475,-16.401,-11.951,-15.7315,-10.41425,-14.091,-9.456,-10.053,-0.8465,-2.247825,-14.3905,-1.175675,0.30475
2,18.25,381.83475,0.60075,-0.0685,-0.13475,-1.34125,-55.29025,0.01075,-24.44325,-24.2425,44.90725,93.3,-4.4445,-0.8225,145.18,191.5875,-85.6325,-0.4005,-0.261,2.43275,1.9395,-13.48475,-16.29725,-12.00275,-15.5905,-10.4915,-13.94525,-9.54925,-9.963,-0.8484,-2.236225,-14.3905,-1.175675,0.21175
2,18.75,381.86725,0.5645,-0.097,-0.03,-1.76225,-50.637,0.01,-25.93775,-25.85625,47.03425,93.3,-3.9925,-0.69625,144.755,190.09,-83.2,-0.42525,-0.32525,2.20975,1.8195,-13.55675,-16.2035,-11.93325,-15.462,-10.46625,-13.81525,-9.58575,-9.88775,-0.850825,-2.22125,-14.3905,-1.176675,0.21
2,19.25,382.378,0.55525,-0.07,-0.05,-2.47575,-48.541,0.01,-27.1555,-26.89325,49.62375,93.3,-3.581,-0.39575,143.9825,187.1225,-82.2775,-0.47525,-0.3405,2.26075,1.878,-13.62025,-16.21525,-11.88475,-15.32725,-10.4335,-13.69,-9.60525,-9.831,-0.85225,-2.21525,-14.39525,-1.176675,0.29425
2,19.75,382.781,0.542,-0.196,-0.127,-2.486,-57.349,0.01,-28.2115,-27.93475,51.8895,93.4,-3.20875,-0.512,145.18,184.6975,-79.9,-0.44575,-0.34575,2.268,1.93,-13.58225,-16.152,-11.89425,-15.221,-10.4265,-13.581,-9.855,-9.823,-0.8542,-2.209725,-14.39525,-1.17615,0.3195
2,20.25,382.63,0.522,-0.188,-0.14,-1.616,-53.055,0.01,-29.80675,-29.47275,54.26425,93.4475,-3.35575,-0.4305,148.8075,182.8875,-78.3575,-0.47525,-0.35525,2.3695,1.93475,-13.531,-16.11975,-11.90025,-15.32,-10.45,-13.4825,-10.11625,-9.876,-0.8561,-2.20325,-14.4005,-1.17615,0.1995
2,20.75,382.747,0.483,-0.279,-0.209,-2.59,-56.313,0.02,-30.8815,-30.5355,53.66525,93.4475,-3.071,-0.38575,147.1975,179.475,-80.415,-0.4505,-0.33525,2.269,1.93475,-13.47575,-16.11275,-11.9115,-15.314,-10.4945,-13.4045,-10.2345,-9.82825,-0.857525,-2.196775,-14.4005,-1.17615,0.109
2,21.25,382.88,0.463,-0.278,-0.199,-3.436,-61.936,0.01,-31.84525,-31.46525,54.90075,93.5,-2.96975,-0.33525,143.855,178.575,-79.5625,-0.44,-0.33525,2.259,1.81425,-13.48225,-16.14575,-11.93725,-15.35225,-10.597,-13.347,-10.33125,-9.80525,-0.86015,-2.1903,-14.4005,-1.176675,0.1895
2,21.75,382.967,0.461,-0.156,-0.301,-2.093,-60.834,0.01,-32.49225,-32.1735,56.1625,93.5,-3.13,-0.32725,146.2925,177.8325,-80.6175,-0.46525,-0.34525,2.209,1.79475,-13.63825,-16.194,-11.9555,-15.42525,-10.75275,-13.37275,-10.423,-9.78825,-0.8612,-2.184775,-14.4005,-1.17715,0.1295
2,22.25,383.027,0.441,-0.338,-0.266,-2.285,-61.579,0.01,-32.8145,-32.417,55.9675,93.5,-2.9625,-0.071,147.8325,177.7925,-78.125,-0.4305,-0.35,2.3495,1.89,-13.835,-16.11425,-12.0735,-15.37125,-10.909,-13.5515,-10.39925,-9.77075,-0.8633,-2.1772,-14.4005,-1.17715,0.14475
2,22.75,383.01375,0.41075,-0.221,-0.25,-2.06875,-62.59925,0.01,-33.04825,-32.6995,57.885,93.5,-3.00175,-0.17,147.0025,177.15,-80.77,-0.4005,-0.34,2.35275,1.8795,-13.9425,-16.0435,-12.22925,-15.29475,-11.05675,-13.77025,-10.238,-9.7165,-0.865975,-2.17115,-14.4005,-1.177675,0.2
2,23.25,383.241,0.3805,-0.68,-0.61175,-3.13825,-67.499,0.02,-33.22225,-32.92225,58.54,93.5,-3.9685,-0.3905,149.4875,177.37,-77.6075,-0.38525,-0.33525,2.33325,1.8695,-14.03225,-16.1345,-12.503,-15.23825,-11.1755,-13.89875,-10.172,-9.77775,-0.8686,-2.16505,-14.4005,-1.177675,0.14475
2,23.75,382.9645,0.39,-0.261,-0.54625,-1.53575,-57.55425,0.01,-33.22925,-32.87675,57.5245,93.495,-3.2105,-0.19575,148.7475,177.2475,-68.359,-0.41,-0.32,2.2795,1.9095,-14.14625,-16.38825,-12.7705,-15.27675,-11.3755,-13.95875,-10.16725,-9.925,-0.871275,-2.161425,-14.4005,-1.177675,0.0695
3,0.25,383.595,0.6225,-0.33875,-0.3875,-1.74875,-40.53,0.01,-26.73225,-26.688,56.77475,93.0475,-3.11775,-0.14,160.115,194.72,-82.5775,-0.47525,-0.3405,2.10375,1.77,-7.891,-13.2285,-6.837425,-12.9985,-5.68165,-12.3155,-4.374025,-9.97325,-0.74095,-2.293375,-14.79525,-1.448675,0.2485
3,0.75,383.5525,0.5875,-0.373,-0.694,-2.53125,-38.34875,0.02,-27.328,-27.2985,58.0595,93.0475,-2.9105,-0.151,158.6375,193.375,-81.4525,-0.46525,-0.30575,2.0495,1.74475,-8.0635,-13.32775,-6.859075,-13.1255,-5.74935,-12.18225,-4.462325,-9.869,-0.74,-2.28795,-14.79525,-1.448625,0.329
3,1.25,383.353,0.569,-0.227,-0.353,-2.478,-56.35,0.01,-27.72575,-27.712,59.24325,93.095,-2.94575,-0.121,158.135,192.0825,-81.5825,-0.46525,-0.3,2.04,1.819,-8.2225,-13.4335,-7.00335,-13.253,-5.85585,-12.059,-4.551675,-9.76,-0.74005,-2.282525,-14.79525,-1.44915,0.09475
3,1.75,383.2075,0.52625,-0.3675,-0.504,-2.30125,-60.7225,0.01,-27.9575,-27.926,60.20375,93.095,-2.901,-0.1205,156.5875,191.38,-82.89,-0.43,-0.3,2.08,1.89475,-8.26175,-13.54475,-7.203875,-13.31225,-6.006475,-11.9975,-4.669325,-9.661,-0.739575,-2.276575,-14.79525,-1.44915,0.06475
3,2.25,382.8905,0.543,-0.277,-0.33925,-2.022,-47.077,0.01,-27.96475,-27.9835,61.1185,93.095,-2.916,-0.16575,157.6975,192.275,-80.3825,-0.47,-0.31525,2.0985,1.78425,-8.29575,-13.6665,-7.36525,-13.256,-6.075425,-11.936,-4.722525,-9.562,-0.738625,-2.2711,-14.79525,-1.449625,0.1395
3,2.75,382.9465,0.70825,-0.407,-0.2185,-2.87125,-51.468,0.02,-28.39475,-28.186,61.4735,93.1475,-3.0105,-0.061,156.63,191.15,-82.23,-0.43525,-0.3105,2.08375,1.86425,-8.394,-13.78825,-7.435,-13.19975,-6.107125,-11.87975,-4.754475,-9.46825,-0.737675,-2.265625,-14.79525,-1.449625,0.079
3,3.25,383.097,0.6845,-0.3995,-0.25,-1.4195,-47.041,0.02,-28.47425,-28.2955,61.23325,93.1475,-3.03925,-0.12525,155.0325,189.7775,-83.1675,-0.46,-0.34,2.1185,1.93,-8.51225,-13.76775,-7.52,-13.14825,-6.1651,-11.82825,-4.823325,-9.374,-0.7372,-2.260625,-14.79525,-1.449625,0.21275
3,3.75,383.307,0.5405,-0.149,-0.634,-2.89075,-55.55925,0.01,-28.8215,-28.6075,61.20575,93.1475,-3.104,-0.12525,152.88,188.82,-82.2975,-0.4205,-0.31525,2.1785,1.91425,-8.68325,-13.731,-7.6715,-13.1015,-6.247025,-11.77625,-4.91155,-9.28025,-0.735775,-2.25515,-14.79525,-1.45015,0.1195
3,4.25,383.3605,0.5735,-0.445,-0.5245,-2.0535,-44.687,0.01,-28.92575,-28.754,63.252,93.1,-3.237,-0.081,152.2475,187.72,-84.115,-0.46,-0.34,2.2175,1.85375,-8.868,-13.69425,-7.7945,-13.06475,-6.40445,-11.73425,-5.0517,-9.19125,-0.7353,-2.24915,-14.79525,-1.450625,0.10475
3,4.75,383.27875,0.59075,-0.177,-0.1985,-3.388,-46.88925,0.01,-29.718,-29.4125,64.7005,93.095,-3.121,-0.07525,155.1825,186.8675,-74.3925,-0.4605,-0.32,2.30225,1.8495,-9.0065,-13.667,-7.90225,-13.02275,-6.5436,-11.697,-5.246125,-9.10225,-0.73435,-2.2431,-14.79525,-1.450625,0.0785
3,5.25,383.05,0.66,-0.354,-0.42,-2.68,-47.15,0.01,-30.18825,-29.92225,64.28425,93.1,-3.23825,-0.10525,156.8925,186.3575,-80.09,-0.44,-0.29525,2.29475,1.9,-9.09625,-13.63975,-7.981,-12.9955,-6.642375,-11.66975,-5.287675,-9.01325,-0.732875,-2.237625,-14.79525,-1.4511,0.17425
3,5.75,383.1345,0.619,-0.29025,-0.23025,-2.821,-50.9495,0.01,-30.11625,-30.01975,64.0755,93.1475,-3.16675,-0.101,150.295,186.935,-85.315,-0.35525,-0.24,2.3095,1.89475,-9.23275,-13.6605,-8.0535,-12.973,-6.721225,-11.642,-5.308425,-8.929,-0.73135,-2.23205,-14.79525,-1.4511,0.15
3,6.25,383.14,0.58,-0.986,-1.132,-3.27,-51.71,0.02,-30.57175,-30.31625,65.1005,93.3,-2.58625,-0.07625,149.49,186.135,-82.5675,-0.21525,-0.1405,2.47475,1.9395,-9.38525,-13.66225,-8.1535,-12.95525,-6.833575,-11.629,-5.4598,-8.8685,-0.73035,-2.227,-14.79525,-1.4511,0.13475
3,6.75,383.056,0.579,-0.273,-0.271,-2.481,-61.617,0.01,-30.54225,-30.35675,62.82075,93.3,-1.8675,0.0785,148.53,185.2175,-76.6025,0.06375,0.03,3.14175,2.2865,-9.47575,-13.59225,-8.24875,-12.9375,-6.8506,-11.62075,-5.696925,-8.87025,-0.728875,-2.22195,-14.79525,-1.4511,0.13
3,7.25,383.189,0.5785,-0.34675,-0.491,-1.7715,-50.52925,0.02,-30.66125,-30.4325,63.54375,93.3,1.86925,1.05775,147.8125,186.55,-67.042,5.28675,2.149,13.37375,9.416,-9.5515,-13.5845,-8.324,-12.92925,-6.899375,-11.60725,-6.0148,-8.87625,-0.72825,-2.21685,-14.79525,-1.451625,0.078
3,7.75,383.62,0.58,-0.1,-0.75475,-2.05,-46.79,0.02,-28.97675,-28.835,61.1205,93.3,11.13375,5.28125,149.0275,192.9025,-34.7015,21.6515,8.4655,29.0395,23.5005,-9.6315,-13.57625,-8.39925,-12.921,-6.93425,-11.6085,-6.01595,-8.88275,-0.727675,-2.21745,-14.79525,-1.451625,0.10475
3,8.25,383.4035,0.56025,-1.6,-2.006,-1.634,-29.629,0.05025,-27.21625,-27.13175,55.09325,93.2475,23.268,10.2915,152.5975,201.4475,-7.15775,52.05025,15.89575,52.45775,48.91825,-9.71525,-13.61525,-8.483,-12.9175,-6.731825,-11.60975,-5.924125,-8.8935,-0.727625,-2.218525,-14.79525,-1.451625,0.207
3,8.75,383.4175,0.5525,-1.28175,-1.36125,-1.31,-22.995,0.07,-25.306,-25.26825,52.5245,93.2475,47.597,19.6305,155.935,209.0475,13.13825,93.2325,31.03575,111.7275,102.65,-9.7645,-13.67775,-8.57475,-12.923,-6.673625,-11.62,-5.809625,-8.9095,-0.727525,-2.22055,-14.79525,-1.451625,0.23375
3,9.25,382.9075,0.58,-0.5355,-0.967,0.116,-6.7725,0.07,-23.4745,-23.44125,49.429,93.2475,59.53175,28.59175,155.26,216.57,18.184,133.245,38.9845,144.4875,142.1875,-9.48725,-13.67575,-8.25125,-12.94775,-6.67485,-11.63975,-5.790475,-8.93025,-0.727425,-2.2231,-14.79525,-1.45115,0.3495
3,9.75,382.593,0.5845,-0.79125,-1.105,0.0565000000000001,-8.0085,0.1015,-21.5065,-21.519,46.11825,93.3,78.145,29.61175,153.125,224.18,22.993,180.2975,46.6045,182.095,175.665,-9.0275,-13.68475,-7.83,-13.00425,-6.6501,-11.681,-5.633925,-8.951,-0.727375,-2.226125,-14.79525,-1.451675,0.59425
3,10.25,381.871,0.5745,-0.55625,-0.6585,0.6735,-0.7575,0.1415,-20.34575,-20.1985,42.06775,93.3,98.4725,36.9035,155.31,232,36.22525,217.2775,63.18525,231.5725,202.5475,-8.725,-13.737,-7.4945,-13.056,-6.6022,-11.73225,-5.492525,-8.97875,-0.727325,-2.228575,-14.79525,-1.45115,0.7885
3,10.75,381.90625,0.57625,-0.47775,-0.568,0.16875,-1.617,0.143,-19.54175,-19.55725,40.37375,93.3,104.185,36.442,158.515,235.79,43.1585,245.6125,64.1265,247.51,219.0675,-8.69875,-13.7835,-7.45875,-13.09725,-6.54075,-11.76775,-5.25585,-9.008,-0.728225,-2.23155,-14.79525,-1.451675,0.68225
3,11.25,381.315,0.6005,-1.166,-1.23025,0.0730000000000005,14.001,0.1245,-18.5595,-18.4505,38.259,93.3,121.9325,49.179,161.2075,241.47,51.38925,294.6875,68.53125,285.2975,225.4,-8.65725,-13.83525,-7.423,-13.15425,-6.486925,-11.81425,-4.644,-9.0425,-0.728125,-2.234525,-14.79525,-1.451675,0.9485
3,11.75,380.6755,0.6175,-1.04,-1.146,2.19075,13.9665,0.18175,-17.988,-17.89475,36.227,93.2,129.62,49.749,163.5475,246.485,57.54675,273.745,84.7225,309.17,211.6375,-8.62525,-13.89225,-7.382,-13.2055,-6.4225,-11.922,-4.59295,-9.067,-0.728025,-2.2384,-14.79525,-1.45115,1.1285
3,12.25,381.014,0.638,-1.20825,-1.45,2.596,20.306,0.162,-17.63925,-17.53125,33.96575,93.2,142.395,57.28175,167.8125,249.5975,64.405,293.8975,79.5975,328.01,230.32,-8.592,-13.94975,-7.3505,-13.252,-6.3715,-12.0805,-4.491825,-9.091,-0.728925,-2.24215,-14.79525,-1.45215,1.04475
3,12.75,381.066,0.67,-0.6375,-0.76625,2.786,11.032,0.172,-17.35675,-17.23875,32.22125,93.1,138.575,46.7915,171.5375,248.77,67.865,319.365,68.454,326.7575,246.8425,-8.555,-14.00675,-7.3115,-13.30375,-6.274125,-12.17775,-4.4906,-9.10975,-0.728775,-2.25145,-14.79525,-1.45215,1.02475
3,13.25,381.478,0.6875,-0.779,-0.805,2.2445,6.642,0.14525,-17.07,-16.982,30.64475,93.1,133.845,37.78625,172.2625,250.7775,63.75925,271.525,64.2785,324.435,242.5675,-8.51275,-14.0485,-7.2635,-13.37775,-6.206875,-12.25075,-4.20515,-9.13325,-0.7292,-2.26935,-14.79525,-1.451625,1.0495
3,13.75,380.5085,0.69575,-0.695,-0.717,1.598,6.42,0.16,-16.4035,-16.32875,30.2605,93.0475,118.68,35.561,172.465,252.495,54.44625,268.6675,50.4005,295.0875,227.3775,-8.50375,-14.18375,-7.22075,-13.4655,-6.1852,-12.31325,-4.0336,-9.16575,-0.7301,-2.28525,-14.79525,-1.45115,1.2085
3,14.25,380.59375,0.7,-0.52375,-0.66,2.915,10.194,0.15,-15.8635,-15.76025,29.45975,93.0475,118.4475,37.597,171.3375,252.185,54.162,266.985,54.0965,285.2225,224.66,-8.48475,-14.30325,-7.17275,-13.55175,-6.11145,-12.361,-3.9006,-9.2215,-0.73005,-2.3012,-14.79525,-1.45215,1.06475
3,14.75,380.55975,0.72225,-0.713,-0.815,2.02225,3.164,0.1835,-15.79275,-15.68375,29.2965,93.0475,113.265,29.5175,173.57,252.5525,42.47875,261.865,45.1555,269.6925,204.7725,-8.45525,-14.3885,-7.1304,-13.637,-6.068625,-12.423,-3.775975,-9.2725,-0.73015,-2.315625,-14.79525,-1.45215,1.16375
3,15.25,380.8655,0.726,-0.595,-0.60875,0.9405,0.459000000000001,0.16,-15.48525,-15.4305,28.334,93.0475,83.38,26.17,172.915,252.485,26.64525,184.415,49.689,209.8475,196.325,-8.431,-14.4785,-7.100425,-13.718,-6.039925,-12.46975,-3.6825,-9.32825,-0.730775,-2.329625,-14.79525,-1.452625,0.968
3,15.75,380.71125,0.73375,-0.5275,-0.563,1.59,-3.78875,0.19125,-15.32425,-15.31375,27.74175,93.0475,71.47,22.617,171.6,249.5225,20.114,160.9725,32.99975,175.9525,167.3375,-8.412,-14.57375,-7.0738,-13.80375,-6.020825,-12.51275,-3.599425,-9.36925,-0.73135,-2.332875,-14.79525,-1.4531,1.0685
3,16.25,380.697,0.76,-0.43,-0.3295,0.495,-17.956,0.1615,-15.35875,-15.29825,28.36575,93,49.44925,15.83175,171.605,247.6925,4.69175,108.805,29.59925,125.1,123.315,-8.27225,-14.6785,-7.049075,-13.90375,-6.014725,-12.52575,-3.53365,-9.3955,-0.73145,-2.330575,-14.79525,-1.452625,1.1085
3,16.75,380.636,0.736,-0.357,-0.31875,0.9405,-26.928,0.1815,-15.491,-15.45425,28.57225,93,31.548,12.38375,174.08,244.685,-18.6215,72.28,20.782,83.2325,80.12,-8.12725,-14.59475,-7.01385,-13.9785,-6.0342,-12.5335,-3.47745,-9.4165,-0.73155,-2.326325,-14.8005,-1.45215,0.99
3,17.25,380.959,0.7275,-0.16625,-0.2125,-0.627,-27.372,0.15,-15.7835,-15.761,29.11425,93,18.50525,6.249,171.39,241.9475,-38.4795,44.305,12.12,50.1115,49.14,-8.011,-14.48575,-6.89655,-14.038,-6.017725,-12.5545,-3.4101,-9.437,-0.73165,-2.3215,-14.8005,-1.451625,1.028
3,17.75,381.254,0.7275,-0.2285,-0.137,-0.795,-40.8205,0.1,-15.9395,-15.91125,30.78225,93,8.99025,3.746,170.985,238.2075,-64.26825,20.71175,6.00025,26.443,25.541,-7.912,-14.32575,-6.782225,-13.99975,-5.993425,-12.566,-3.407425,-9.45275,-0.72965,-2.315675,-14.80525,-1.45215,0.918
3,18.25,381.64675,0.7275,-0.11475,0.01,-1.55475,-54.235,0.05,-16.37225,-16.3385,33.0395,93,0.22975,0.617,171.6675,234.68,-85.155,3.79325,1.21425,8.4405,7.622,-7.78625,-14.12675,-6.712575,-13.8275,-5.94115,-12.5485,-3.496,-9.46375,-0.72865,-2.308425,-14.80525,-1.452675,0.7085
3,18.75,381.7785,0.7265,-0.057,-0.0285,-2.5015,-50.476,0.02,-16.77325,-16.76575,34.014,93,-3.123,-0.13525,170.005,225.3825,-90.8425,-0.021,-0.06,2.77325,2.1495,-7.68625,-13.92725,-6.642775,-13.64425,-5.875325,-12.512,-3.642,-9.46,-0.72665,-2.301075,-14.80525,-1.4532,0.43325
3,19.25,381.6685,0.7125,-0.04,-0.03,-2.314,-47.326,0.02,-17.2665,-17.10275,36.83425,93,-3.93825,-0.18575,169.01,217.675,-92.8525,-0.42525,-0.34,2.20325,1.9095,-7.63725,-13.71825,-6.5792,-13.4515,-5.7809,-12.45775,-3.780175,-9.46575,-0.72465,-2.292725,-14.80525,-1.45415,0.41
3,19.75,382.11,0.7155,-0.1825,-0.067,-2.357,-45.4535,0.02,-18.2765,-18.13575,41.14325,92.9475,-3.95525,-0.25525,168.8875,215.515,-90.1,-0.44575,-0.35525,2.11275,1.909,-7.60775,-13.53975,-6.525975,-13.284,-5.66015,-12.317,-3.879475,-9.49475,-0.7227,-2.2838,-14.80525,-1.45415,0.50425
3,20.25,382.3705,0.72,-0.05,-0.0285,-2.6945,-42.761,0.0115,-18.7555,-18.50825,43.505,92.9475,-3.61575,-0.091,169.6375,212.765,-88.0225,-0.44,-0.33,2.13325,1.89325,-7.58025,-13.383,-6.48495,-13.127,-5.544,-12.18675,-3.973275,-9.5575,-0.7217,-2.2754,-14.8005,-1.45415,0.3595
3,20.75,382.644,0.75625,-0.07,-0.07825,-1.90825,-48.866,0.02,-19.3355,-19.13825,45.76375,93,-3.62075,-0.08625,168.975,209.3075,-89.6525,-0.46,-0.34525,2.15375,1.8195,-7.5365,-13.24,-6.42395,-12.9705,-5.442325,-12.1135,-4.091075,-9.63875,-0.720175,-2.265475,-14.8005,-1.45415,0.19125
3,21.25,382.9125,0.782,-0.275,-0.21375,-4.8945,-46.748,0.02,-20.48325,-20.19525,46.539,93,-3.592,-0.27825,168.2875,207.6675,-86.955,-0.4505,-0.33525,2.26475,1.93,-7.48225,-13.11125,-6.332275,-12.81975,-5.356025,-12.093,-4.1432,-9.7395,-0.7187,-2.25835,-14.8005,-1.45415,0.2895
3,21.75,382.8805,0.8035,-0.1525,-0.19,-2.5065,-52.27775,0.01,-21.6385,-21.3615,49.03975,93.0475,-3.23125,-0.1115,165.1725,205.955,-85.6775,-0.47,-0.35,2.36,1.9395,-7.428,-12.982,-6.244825,-12.6805,-5.331275,-12.1015,-3.989225,-9.80725,-0.7167,-2.254075,-14.8005,-1.453625,0.3185
3,22.25,382.99975,0.787,-0.26775,-0.25825,-3.90075,-53.09775,0.02,-21.27025,-21.1485,49.3795,93.0475,-3.501,-0.1305,163.765,203.075,-86.8725,-0.47525,-0.34525,2.38,1.93,-7.5405,-12.8865,-6.180175,-12.56075,-5.4848,-12.11525,-4.012625,-9.84825,-0.715175,-2.250225,-14.8005,-1.453625,0.18475
3,22.75,382.9325,0.78225,-0.123,-0.12825,-2.3475,-47.54475,0.01,-23.3995,-23.1125,51.3255,93.0475,-3.21025,-0.12,163.7075,200.6825,-84.38,-0.47,-0.33525,2.17275,1.93,-7.47575,-12.96775,-6.335825,-12.6505,-5.440625,-12.16725,-4.12945,-9.89925,-0.71365,-2.245375,-14.80525,-1.453625,0.19475
3,23.25,383.37175,0.7545,-0.18475,-0.3395,-2.44275,-47.8275,0.01175,-24.94825,-24.75475,52.771,93.0475,-3.11525,-0.18575,161.9525,197.88,-84.31,-0.47,-0.34,2.1195,1.8995,-7.40575,-13.0485,-6.30135,-12.7655,-5.440975,-12.22925,-4.215975,-9.96025,-0.7117,-2.241,-14.80525,-1.453625,0.26425
3,23.75,383.1865,0.7085,-0.2625,-0.505,-1.91625,-46.45925,0.01175,-25.46725,-25.1535,55.062,93.0475,-3.3155,-0.08525,161.255,196.565,-87.65,-0.48,-0.35,2.098,1.8995,-7.47975,-13.1335,-6.2347,-12.87675,-5.49475,-12.3065,-4.29055,-10.035,-0.71065,-2.2361,-14.80525,-1.45415,0.24
4,0.25,383.63,1.803,-0.518,-0.77375,-3.442,-52.019,0.01,-9.63925,-9.7675,35.107,93.5,-3.18575,0.0995,196.3325,251.8225,-87.23,-0.46525,-0.33525,2.4075,1.99475,-5.71275,-9.42875,-4.120425,-8.8835,-2.788075,-6.562625,-0.75415,-1.3025,-0.398725,-0.854175,-15.15525,-1.55505,0.16
4,0.75,383.9355,1.82975,-0.988,-0.82875,-3.38375,-58.3995,0.01,-9.82225,-9.88825,36.78,93.5475,-3.041,0.059,195.645,250.295,-87.2575,-0.47,-0.34525,2.369,1.97475,-6.029225,-9.577,-4.3951,-8.876,-2.8952,-6.7703,-0.854574999999999,-1.462125,-0.396725,-0.85165,-15.15525,-1.55505,0.05475
4,1.25,384.04,1.853,-0.365,-1.06975,-2.94125,-64.5395,0.01,-10.35675,-10.4985,37.41075,93.595,-3.01675,-0.00525,196.295,249.2475,-86.73,-0.48,-0.35525,2.19225,1.95375,-6.3148,-9.69525,-4.798675,-9.048,-2.9321,-7.0167,-0.825174999999999,-1.528225,-0.395725,-0.8496,-15.15525,-1.55505,0.159
4,1.75,384.123,1.88,-0.841,-1.306,-2.354,-56.861,0.01,-11.02175,-11.1165,39.086,93.5475,-3.3105,0.0585,196.5975,249.285,-84.1625,-0.47,-0.36525,2.0695,1.9285,-6.561275,-9.73475,-5.02,-9.21525,-2.9332,-7.185625,-0.812674999999999,-1.632575,-0.394675,-0.847075,-15.15525,-1.55505,0.1395
4,2.25,383.959,1.777,-0.60075,-0.97,-2.021,-54.928,0.01,-11.80925,-11.854,41.865,93.5475,-3.05,0.0455000000000001,196.4,249.62,-84.2925,-0.47,-0.35525,2.158,1.87325,-6.7844,-10.024,-5.148075,-9.41175,-2.9678,-7.42325,-0.825625,-1.7396,-0.39315,-0.84455,-15.15525,-1.55505,0.14475
4,2.75,383.584,1.792,-0.9125,-1.46475,-4.19,-54.822,0.01,-11.436,-11.42625,43.9555,93.5475,-3.16575,0.1,195.445,248.045,-84.4025,-0.45525,-0.35525,2.1875,1.83125,-7.10765,-10.46475,-5.230675,-9.565,-3.01395,-7.71275,-0.7698,-1.86175,-0.391625,-0.8425,-15.15525,-1.55505,0.15375
