DOY2,HR2,G_1_2_1,G_1_2_2,G_1_2_3,T_BOLE_1_1_1,T_BOLE_1_1_5,T_BOLE_1_1_7,T_BOLE_2_1_1,T_BOLE_2_1_4,T_BOLE_2_2_6,T_BOLE_2_2_1,T_BOLE_2_2_3,CO2_1_1_1,H2O,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_1,RH_1_1_1,TA_1_6_1,RH_1_2_1,TA_1_10_1,RH_1_3_1,TA_1_4_1,TA_1_11_2,TA_1_11_1,TA_1_9_1,TA_1_8_1,TA_1_8_2,TA_1_7_1,TA_1_6_2,TA_1_5_1,TA_1_1_1,TA_1_1_2,WS_1_2_1,NETRAD_1_2_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,PPFD_BC_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,TS_1_3_3,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,TA_1_2_1,TA_1_2_2,T_SONIC_1_1_1,WS_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TA_1_3_2
4,4.25,-8.572675,-8.1202,-9.047075,0.2796825,1.2475,1.4695,-0.1748475,0.176675,0.82576,-0.62871,-0.4900625,371.9475,2.947875,373.25,374.5625,375.15,376.9,0.0224575,-5.0566,-144.67,-0.59212,-2.5812,-10.85825,-10.593,-17.705,0.418425,-0.441045,34.47475,-1.208775,44.694,-1.374725,60.66425,0.02257825,0.7522375,-0.5119825,-0.513325,-0.767055,-0.136615,-0.5905875,-0.93494,-0.02272725,0.028433,0.1703825,0,-94.7455,-95.9905,0,0,0,0,13.11,13.134,0.309,0,1.024875,1.277275,0.877545,1.436475,0.7822625,1.368075,1.700975,1.81165,2.112875,3.0477,96.474,-0.58613,-1.1384,-1.4199,0.360305,225.3225,299.34,-0.4699875
4,4.75,-8.490475,-8.30715,-8.95955,0.189825,1.207625,1.444325,-0.3117925,0.0972100000000002,0.79335,-0.673175,-0.4785625,371.85,2.9505,371.9625,374.3375,374.1875,377.75,0.019985,-5.132,-143.15,-0.6894275,-3.4575,-10.75125,-10.566,-15.71,0.328155,-0.5177375,35.507,-1.4112,46.44625,-1.19295,60.4565,0.0355749999999999,0.583125,-0.50873,-0.61542,-0.942315,-0.313405,-0.7270375,-1.277,-0.4055225,-0.0562865,0.0430855,0,-95.19525,-94.24325,0,0,0,0,13.18675,13.134,0.4153675,0,1.04355,1.286125,0.84758,1.440475,0.7853975,1.34955,1.684075,1.81325,2.118775,3.04925,96.4835,-0.52889,-1.32425,-1.592,0.30549,223.065,298.635,-0.8040075
4,5.25,-8.836375,-8.36495,-9.271475,0.12137075,1.162425,1.41705,-0.422775,-0.11818,0.719595,-0.731875,-0.526895,372.3,2.852,371.925,373.4125,374.6,376.8875,0.01596,-5.2114,-141.15,-0.656985,-3.867,-11.124,-10.1585,-12.529,-1.07828,-0.59392,36.71775,-1.27335,46.47325,-1.216725,61.01075,0.0395784999999999,0.67614,-0.6192575,-0.70753,-0.829465,-0.519085,-0.9356225,-1.1797,-0.3396475,-0.3151225,-0.04063675,0,-95.13325,-89.33625,0,0,0,0,13.2415,13.134,0.5621375,0,1.045525,1.28525,0.81294,1.44255,0.78952,1.330625,1.67555,1.811925,2.119775,3.052,96.51,-0.94067,-1.344375,-1.808,0.358895,222.4075,299.3675,-0.9962875
4,5.75,-9.132975,-8.31995,-9.52845,0.00587350000000004,1.116425,1.38805,-0.36716,-0.12368,0.635145,-0.78493,-0.57698,372.1,2.868,371.47,372.64,373.88,377.025,0.014825,-6.518325,-126.55,-1.047525,-3.8182,-10.8415,-9.5939,-10.478,-3.00825,-0.7088075,37.13475,-1.589025,47.887,-1.418025,61.46025,-0.0106995000000001,0.6074575,-0.6935025,-0.74488,-0.8194675,-0.640275,-0.95323,-1.1464,-0.34749025,-0.419745,-0.000794249999999988,0,-92.965,-83.96225,0,0,0,0,13.495,13.306,0.6799425,0,1.045475,1.284425,0.7738725,1.446525,0.79305,1.309675,1.6651,1.810325,2.1196,3.05925,96.52,-0.28271,-0.7430875,-2.4235,0.280305,225.1225,297.9675,-0.820095
4,6.25,-8.834,-8.061175,-9.61245,-0.00730149999999999,1.080925,1.37255,-0.156255,0.386715,0.631165,-0.695715,-0.59352,370.9475,3.15205,369.5125,370.165,373.2425,376.2,0.019678,-5.089075,-110.9475,-3.478875,-4.1641,-10.08925,-6.6171,-4.37775,-5.6045,-0.72763,37.719,-1.43,45.66425,-1.358175,62.51075,0.059643,0.6650825,-0.6219825,-0.74657,-0.70143,-0.444375,-0.64655,-0.91927,-0.30272825,-0.05396,-0.03312,0,-71.60625,-68.70375,5.21485,0.0961199999999999,0,8.19835,17.127,16.9055,0.92863,0,1.044475,1.2828,0.72775,1.449975,0.7936175,1.2791,1.646125,1.80545,2.118975,3.058075,96.51725,-0.2474,-0.64092,-2.558175,0.29896,220.6225,298.1575,-0.99708
4,6.75,-8.319925,-7.414475,-9.280075,0.0957435000000001,1.023875,1.330675,-0.0971665,0.450585,0.56295,-0.16401,-0.389155,369.35,3.221,368.225,365.4625,372.775,376.65,0.02248,-8.203,-95.69,-8.15585,-5.1218,-9.67945,-9.24695,-2.97135,-9.3065,-0.290135,36.89175,-0.929565,42.923,-1.179625,62.25675,0.460565,1.028425,-0.463625,-0.4556275,-0.46571,0.0541795,-0.5175,-0.64255,0.2280925,0.36215,0.305675,0,-26.7355,-26.5725,16.687,10.936,0,25.18625,33.1275,29.47625,1.42575,0.4358875,1.04245,1.281975,0.7001125,1.451,0.7932975,1.2604,1.630675,1.801125,2.1188,3.05925,96.51,0.4425125,-0.2145125,-2.651,0.33105,217.445,298.6675,-0.431595
4,7.25,-7.3158,-6.909625,-8.84915,0.2023675,0.9775425,1.2878,0.0822845,0.63972,0.505265,0.139405,-0.15572,366.715,3.0248,368.155,365.695,370.285,375.64,0.033361,-4.30475,-79.8925,-12.16,-4.6746,-8.23935,-9.7162,-0.560489999999999,-12.13,0.2520925,35.21025,0.120317,37.61975,-0.7816875,60.76475,0.68814,1.309425,-0.0298837499999999,0.0600205000000001,0.026571,0.0949570000000001,-0.11480375,0.25299,1.09945,0.9908275,0.76301,0,15.51275,13.31375,27.2705,18.95025,0,46.95525,49.53725,47.806,1.97265,0.9223875,1.039475,1.2839,0.67361,1.4529,0.7913,1.218525,1.6057,1.79825,2.117175,3.0578,96.51,1.166,0.104622,-2.3091,0.34903,214.545,299.4225,0.39277
4,7.75,-6.25725,-6.201375,-8.168475,0.3684725,0.9398175,1.248975,0.2193875,0.63226,0.701315,0.72779,0.0304665,367.9,3.1655,367.98,364.4,368.8,374.92,0.03214975,1.03604,-66.55425,-14.70425,-4.5187,-7.066125,-10.31,-2.7044,-14.375,0.4772525,32.681,0.8782425,32.431,-0.6434975,58.999,1.309675,1.521275,0.1625925,0.2196,0.34201,0.38048,0.3261075,0.84246,1.56355,1.3015,1.1288,0,29.7135,31.344,40.036,32.3095,0,73.6475,74.757,73.518,2.915375,2.647275,1.038525,1.293775,0.660855,1.4559,0.7900425,1.206275,1.5827,1.794475,2.11745,3.056075,96.507,1.414575,0.49223,-1.949375,0.402775,215.2575,298.09,0.7095675
4,8.25,-5.24825,-5.471825,-7.487025,0.5236475,0.8960025,1.2142,0.38379,0.58565,0.72904,1.0721425,0.5339,368.1,3.209,367.5475,366.3825,369.66,374.5825,0.063496,1.402025,-55.59125,-16.92375,-4.898,-5.82825,-9.9602,-2.512,-16.715,0.74324,31.813,1.08845,30.40725,-0.1755275,56.68525,1.583425,1.487525,0.47827,0.768495,1.0648,0.947505,0.829950000000001,1.118625,1.7522,1.423975,1.442,0,39.71575,37.547,56.956,40.61275,0,87.24175,85.89175,84.95925,3.553925,3.17795,1.0349,1.2918,0.6670075,1.46285,0.7867475,1.1968,1.5775,1.78825,2.1169,3.055075,96.497,1.78535,1.260875,-1.6976,0.37622,215.445,300.78,0.9329675
4,8.75,-4.39625,-5.0894,-6.651775,0.68149,0.84546,1.180875,0.5592,0.567,0.7054,1.49275,0.89959,368.25,3.301,366.9,365.7075,368.265,372.4825,0.071145,2.83275,-42.37825,-18.1575,-4.1834,-5.308325,-11.88825,-1.714325,-18.2,1.021075,32.80575,1.460825,30.2315,0.13000725,46.22325,1.879975,1.565575,0.875465,1.052175,1.267475,1.2288,1.268875,1.620875,2.08625,1.713375,1.583,0,65.889,53.98475,70.577,55.91225,0,122.4675,114.6675,110.64,4.251975,4.092675,1.0389,1.290925,0.7478025,1.46695,0.7877075,1.2012,1.56885,1.782575,2.11735,3.0529,96.51175,2.129275,1.13465,-0.9739,0.53192,220.515,302.9375,1.0933675
4,9.25,-3.6218,-4.71565,-6.1794,0.8747325,0.7967575,1.147725,0.7292,0.5474725,0.67072,2.1518,1.25325,367.485,3.3394,366.195,364.53,366.755,371.26,0.077875,6.5286,-36.8165,-19.81725,-3.62575,-4.506875,-15.357,-1.7207,-20.14625,1.195775,34.11775,1.860475,30.48825,0.4665,48.4935,2.452675,1.749525,1.236,1.397925,1.6953,1.55655,1.83535,1.77425,2.39805,1.8725,1.89695,0,80.679,57.522,81.944,59.12775,1.4717,123.965,123.79,121.9425,4.886125,4.5258,1.05745,1.319925,0.7955625,1.474,0.7912025,1.192575,1.558675,1.781725,2.1168,3.0519,96.494,2.25555,1.220875,-0.60692,0.5761625,227.4675,305.4975,1.272825
4,9.75,-3.552275,-4.2956,-5.70995,1.064525,0.75382,1.097525,0.7695225,0.593165,0.642375,2.1999,1.6595,367.4,3.3858,366.2425,365.3325,366.3825,370.7775,0.100404,5.4275,-25.458,-22.0355,-3.379125,-4.64025,-15.106,-5.1014,-22.322,1.5093,33.36075,2.157975,30.32375,0.803015,44.11075,2.6495,2.03805,1.5754,1.6337,2.03415,1.9293,2.087125,2.2246,2.5026,2.178,2.175875,0,89.84975,65.358,106.305,61.53525,1.018925,142.46,137.7975,132.99,4.707325,4.73225,1.067075,1.29895,0.8527475,1.478725,0.7908925,1.21475,1.559675,1.772875,2.117425,3.04945,96.514,2.44915,1.735225,-0.09835275,0.703985,232.1225,308.5625,1.32065
4,10.25,-3.37875,-3.640575,-5.36705,1.203525,0.7289525,1.0487,0.96806,0.63089,0.746155,2.3746,1.84275,367.025,3.2802,366.8,364.86,366.48,369.74,0.1019,9.22195,-32.675,-21.924,-2.379625,-3.901875,-17.006,-8.3413,-22.2715,1.6367,31.09275,2.327525,29.80675,1.199075,41.78675,2.960725,2.0734,1.77485,2.076125,2.2848,2.13555,2.3191,2.4527,2.552375,2.4615,2.403,0,71.77575,74.78475,94.012,79.3915,2.0597,169.98,165.165,162.3375,5.1582,5.333325,1.075825,1.3099,0.9343175,1.4864,0.802555,1.23275,1.55055,1.769575,2.116875,3.047725,96.51,2.87185,2.37595,-0.057435,0.693385,236.19,309.1875,1.571675
4,10.75,-2.8365,-3.1055,-5.14235,1.46995,0.72565,0.98989,1.244775,0.66661,0.7429275,2.62325,2.149625,366.75,3.1315,366.7125,365.425,366.165,369.1775,0.14298,10.73075,-27.62125,-22.97,-2.287625,-3.2679,-20.563,-6.8567,-23.24,1.943125,29.71225,2.55555,27.334,1.399525,37.79225,2.9844,2.13675,1.95765,2.2836,2.552875,2.537025,2.688,2.8088,2.721875,2.646,2.5885,0,71.92625,75.6885,87.1575,82.19175,2.4825,170.495,167.2975,165.57,5.805725,5.954,1.05925,1.309475,1.082555,1.4931,0.78877,1.266625,1.549275,1.76665,2.116325,3.047175,96.53,2.992,2.034625,0.4721,0.71899,239.3025,313.4575,1.624475
4,11.25,-2.7462,-2.7341,-5.11165,1.604725,0.7417875,0.9486675,1.4779,0.752795,0.7243975,2.68685,2.596125,366.535,3.0788,365.63,364.9025,366.0325,367.93,0.1401375,11.948,-21.45825,-23.13125,-1.924,-3.3437,-16.37825,-9.73395,-23.67,2.2358,27.82925,2.76105,26.0215,1.632425,33.1435,3.3555,2.2046,2.217725,2.68355,2.633225,2.750275,2.8049,2.7975,2.7386,2.9051,2.572975,0,93.46925,93.73325,115.38,99.9975,3.01035,209.375,189.345,165.9125,6.856675,6.7033,1.028725,1.31535,1.13465,1.460725,0.8049175,1.3187,1.53985,1.766725,2.1175,3.04545,96.52725,2.465125,2.185475,1.03327,0.705275,239.875,312.9375,2.1428
4,11.75,-2.3737,-2.4804,-5.1161,1.830225,0.77486,0.913645,1.5735,0.795305,0.709615,2.8085,2.85175,366.4425,3.175575,365.955,363.855,366.0875,367.5325,0.1284725,13.304,-21.635,-23.16575,-1.617,-3.4221,-20.1355,-14.5655,-23.265,2.3811,26.5055,2.74005,24.58075,1.797925,35.73925,2.827275,2.2661,2.537025,2.590825,2.54785,2.752,2.9617,2.676,2.6012,3.08205,2.5625,0,108.0575,85.846,125.79,88.6225,4.80365,191.8425,176.39,171.6325,6.53325,6.377975,1.107025,1.356075,1.26895,1.508775,0.9244575,1.425375,1.62055,1.804825,2.15545,3.073,96.53725,2.34075,2.85195,0.851795,0.7347,244.86,314.6,2.070575
4,12.25,-2.458975,-2.7376,-5.08735,1.984875,0.8228875,0.8729075,1.79785,0.82849,0.706085,2.8582,2.958875,366,3.07285,365.56,364.2475,365.5825,367.695,0.1416875,11.46,-20.8675,-22.92,-1.9235,-3.449875,-18.715,-13.951,-23.365,2.6005,26.57625,2.854325,25.86775,1.80775,34.1555,3.632175,2.43255,2.549925,2.954925,3.070825,3.076,3.1045,2.778625,3.054,3.6195,2.748575,0,97.284,70.42175,118.42,66.848,2.25815,159.3225,149.215,144.105,5.52245,6.3894,1.033675,1.330025,1.384175,1.464625,0.8363225,1.4998,1.57655,1.772775,2.118125,3.042725,96.547,2.801,2.3891,1.331475,0.77732,249.86,315.8825,2.11815
4,12.75,-2.4554,-2.53865,-5.09325,2.213175,0.881715,0.850155,1.9785,0.8932225,0.7690725,3.00385,3.056375,365.5475,3.04485,364.9,363.1125,364.795,367.5,0.132055,13.79325,-29.36825,-23.07925,-1.967125,-3.053775,-20.35775,-18.171,-23.34,2.754025,26.19725,2.874875,24.529,2.30575,32.32275,3.734725,2.55345,2.97055,3.027325,3.088125,3.1534,3.18,2.919125,3.116,3.6103,3.09405,0,98.07925,88.7815,127.42,93.81075,4.00945,213.5325,202.035,179.2375,6.4343,6.853875,1.035775,1.327125,1.514825,1.44695,0.8376525,1.6033,1.585525,1.7783,2.11875,3.041,96.53725,2.7692,2.6209,1.89675,0.81556,249.915,316.2625,2.77785
4,13.25,-2.4653,-2.433375,-5.05155,2.2487,0.953395,0.84062,2.038675,0.942385,0.80791,3.16925,3.289875,365.4,2.973,364.6775,363.0775,364.3775,367.4775,0.12963,15.72675,-26.393,-23.702,-1.78685,-3.129225,-22.56075,-14.756,-24.067,2.807925,24.17975,3.075625,24.016,2.2366,33.6245,3.2139,2.645975,3.0495,3.1825,3.2722,3.33625,3.3999,3.2314,3.190275,3.8842,3.23,0,67.25575,86.6605,126.365,89.7245,3.00635,176.1475,203.6375,172.74,6.242625,6.67795,1.038625,1.323225,1.6928,1.44695,0.840135,1.68015,1.61505,1.787725,2.11865,3.04,96.55,2.696375,3.13835,1.9279,0.7521725,247.435,316.5225,2.783
4,13.75,-2.1527,-2.366975,-5.140075,2.2946,1.03293,0.845415,2.186575,1.0188575,0.909385,3.2653,3.637625,364.89,2.9471,364.69,363.4,364.06,366.89,0.123,7.00315,-21.01025,-22.126,-1.9952,-2.730275,-23.07225,-15.491,-22.224,2.8385,24.452,3.349675,22.76675,2.27835,34.305,3.14645,2.686525,3.2207,3.401925,3.4392,3.3352,3.24475,3.452625,3.39475,3.6843,3.336,0,76.907,81.783,108.895,89.06675,3.6181,200.9325,187.965,174.4625,6.785125,6.679425,1.039625,1.323275,1.933175,1.461625,0.8415775,1.6536,1.64295,1.800875,2.11955,3.03945,96.56625,2.90555,2.98425,2.1455,0.68468,246.68,316.7575,2.960125
4,14.25,-2.25895,-2.37415,-5.141975,2.4349,1.10045,0.863395,2.19295,1.11225,0.890085,3.520925,3.45615,364.99,2.85895,364.28,363.38,364.08,366.58,0.1295625,10.689,-25.02275,-20.4835,-2.065525,-2.989975,-20.084,-18.062,-20.4885,2.915025,22.8265,3.4168,22.5015,2.351175,31.00075,3.21245,2.879825,3.1746,3.34775,3.245,3.169125,3.2889,3.44875,3.182625,3.47025,3.167,0,94.7065,68.90525,114.79,75.1365,2.17995,175.06,162.74,159.64,5.2867,5.784825,1.03575,1.32325,2.0632,1.473375,0.844075,1.684825,1.68655,1.81665,2.12045,3.039625,96.59,3.2787,3.24165,2.082825,0.8620775,245.7875,316.8125,2.8651
4,14.75,-2.626675,-2.921125,-5.145275,2.385825,1.174875,0.8957775,2.170625,1.17195,0.8950175,3.11995,3.541625,364.7475,2.8918,364.58,363.4,364.3,367.285,0.095983,3.11435,-42.64425,-19.64575,-1.482075,-3.4743,-20.318,-19.75,-19.77,2.7077,22.42475,3.026925,22.49675,2.177725,34.03,3.147225,2.8445,3.1388,3.369,3.2455,2.93575,3.2279,3.4317,3.28505,3.58335,2.9335,0,82.487,53.89325,96.92375,56.25325,1.088175,138.5475,128.3675,124.19,4.3023,4.318175,1.028875,1.324775,2.0567,1.475325,0.8466625,1.7731,1.725725,1.8347,2.12135,3.039075,96.564,3.034125,3.20875,2.26665,0.817785,243.13,316.0025,3.0537
4,15.25,-2.507125,-3.4214,-5.145475,2.318525,1.219975,0.9382775,2.105,1.312,1.002,2.985,3.573375,364.8,2.7563,364.33,363.38,364.29,366.78,0.120555,3.7296,-43.20725,-18.47,-1.61085,-3.59975,-24.266,-27.167,-18.51,2.831025,21.18125,3.039525,22.35725,2.11275,31.5535,2.992,2.897025,3.10625,3.4675,3.29575,2.7664,3.2943,3.3769,3.31995,3.361275,3.02,0,74.32525,53.76975,92.804,58.48175,0.807035,134.24,137.2225,131.7925,4.79825,4.415,1.0299,1.325775,2.0723,1.47235,0.8451825,1.849175,1.762225,1.849675,2.12225,3.0398,96.577,3.32495,3.48,2.3374,0.71152,237.3725,314.8675,3.099625
4,15.75,-2.44745,-2.9439,-5.14505,2.2974,1.2991,0.98977,2.030425,1.4298,1.110325,2.48635,3.7519,364.65,2.6675,364.4875,363.35,365.475,366.9,0.11067,3.809,-39.0675,-16.55525,-1.8796,-3.536,-22.129,-23.649,-16.518,2.5198,21.172,2.6401,21.962,2.03215,28.491,2.27765,2.8887,2.604675,2.942175,2.8246,2.507475,2.871125,3.139625,3.1245,2.5832,2.269075,0,48.43875,45.4,62.9945,55.362,0.22536,119.26,117.145,109.545,3.8727,3.95015,1.0395,1.32355,1.9321,1.4678,0.84104,1.9069,1.7869,1.8611,2.1222,3.04,96.574,3.303675,3.381025,2.3769,0.81122,236.62,316.3,2.499125
4,16.25,-2.6341,-2.933125,-5.239225,2.16515,1.34615,1.053345,2.057,1.54,1.212,2.415575,3.401125,364.595,2.692225,364.37,362.885,364.97,369.14,0.0761435,7.5346,-48.80425,-15.034,-2.1622,-3.770875,-23.493,-23.094,-14.955,2.634075,20.77425,2.745325,21.80375,1.897825,30.381,2.325525,2.879,2.3674,3.1365,3.036025,2.536675,2.7403,3.05415,2.909,2.784625,2.557325,0,36.55875,32.23525,58.4375,41.5745,0,87.9095,81.469,79.16325,3.035775,3.095525,1.0553,1.3277,1.93775,1.4615,0.839185,1.861775,1.812175,1.89405,2.1245,3.039975,96.539,3.353625,3.3616,2.507975,0.56489,235.125,315.6225,3.10055
4,16.75,-2.936825,-3.7283,-5.30325,2.0974,1.424,1.1235,1.948,1.516,1.304,2.460175,2.915875,363.795,2.69485,365.125,362.7,364.45,368.6,0.06035625,1.219675,-42.5655,-14.2875,-2.4986,-4.4679,-19.659,-23.264,-14.05975,2.3926,21.678,2.79145,21.512,1.83355,35.3495,2.289825,2.8478,2.42865,3.037975,3.0752,2.4435,2.86605,2.962875,2.677625,2.6778,2.5485,0,1.600475,25.966,51.757,36.756,0,72.222,80.6335,79.6685,2.69885,2.24065,1.06975,1.32825,1.9383,1.455,0.8367,1.8809,1.8301,1.9038,2.1248,3.0404,96.477,2.94825,2.4838,2.19845,0.449835,234.22,313.96,3.23035
4,17.25,-2.66505,-2.653,-5.279875,2.222025,1.49685,1.165125,1.991,1.456,1.366,2.03605,2.987875,364.41,2.7933,365.04,360.69,363.5,369.5,0.062604,-0.01833475,-52.1235,-10.324,-2.3629,-4.011875,-17.43225,-30.06575,-10.716,2.48635,21.8215,2.8534,22.75375,1.800925,36.643,2.407,2.697675,2.49465,2.943,2.9145,2.3651,2.71945,2.679275,2.5754,2.6648,2.6697,0,-7.039375,3.123725,46.0965,23.4965,0,56.532,60.488,58.697,1.9589,1.676075,1.079625,1.3287,1.9723,1.449525,0.8340975,1.9055,1.855175,1.94225,2.1283,3.040425,96.477,2.82605,2.4346,2.120925,0.42486,232.615,313.0675,3.125375
4,17.75,-2.6272,-2.634625,-5.2496,2.10585,1.564725,1.19635,1.896,1.537,1.393,2.0023,2.777125,364.835,2.98585,364.84,360.8,363.78,369.38,0.035645,-2.5595,-68.12,-7.74425,-1.8408,-3.97415,-16.48125,-35.775,-7.49655,2.371775,21.8635,2.562075,25.19225,1.752025,34.82775,2.254,2.704625,2.3346,2.866675,2.79555,2.22035,2.66455,2.5872,2.6512,2.690375,2.62765,0,-21.878,-13.54265,30.01925,11.35,0,31.428,38.745,37.421,1.50085,0.67835,1.0835,1.33455,1.9862,1.443475,0.83258,1.935175,1.893375,1.9664,2.13065,3.04115,96.49725,2.9661,2.50145,2.1335,0.366605,232.6925,310.7575,2.674275
4,18.25,-2.6629,-2.64605,-5.22695,1.963475,1.6059,1.264475,1.773,1.593,1.44,1.85435,2.59075,365.0525,2.8645,364.94,362.57,363.7,369.7,0.028268,-1.6698,-70.171,-4.5757,-1.4825,-4.3021,-18.84,-35.557,-4.0442,2.270675,24.0025,2.092625,30.40325,1.405475,40.41475,2.25,2.616675,2.27545,2.5979,2.367125,1.8521,2.279175,2.1574,2.299,2.23745,2.39775,0,-57.0525,-55.47875,14.228,2.190625,0,17.1765,24.58775,23.74475,1.078975,0.3248075,1.08445,1.3394,1.936775,1.4375,0.82869,1.94725,1.918875,1.99345,2.132275,3.041875,96.521,2.8869,2.251,1.72885,0.26477,234.4125,310.725,2.22785
4,18.75,-3.4791,-4.24275,-5.2436,1.77335,1.644425,1.3455,1.658,1.615,1.495,1.2956,2.0035,365.6325,2.96625,365.6375,364.4375,364.0625,370.2875,0.01709225,-4.7292,-85.646,-2.1519,-0.8556625,-5.1373,-25.84,-33.082,-1.209275,2.025675,25.2855,1.4856,33.653,1.18825,40.74825,2.286,2.455125,1.7209,2.26555,2.056875,1.565525,1.8435,1.76685,2.1568,2.2935,2.2802,0,-87.74125,-81.771,0.3397675,0,0,3.835475,14.7805,14.5295,0.6857775,0,1.080525,1.342275,1.87165,1.428575,0.82306,1.9475,1.943175,2.01715,2.1349,3.042875,96.551,2.6463,1.86175,1.2184,0.22366,233.9125,311.2575,2.090175
4,19.25,-4.6366,-4.77435,-5.2422,1.56035,1.672075,1.35695,1.47,1.648,1.534,1.273025,1.768125,366.35,3.04,366.2075,366.69,367.735,371.48,0.015315,-5.61,-109.35,-0.70555,-1.162875,-6.1528,-28.29375,-30.2795,-0.0106345,1.79375,25.5945,1.304025,35.30275,0.9022275,45.03225,2.061,2.277975,1.46015,1.8125,1.6765,1.449825,1.605125,1.43815,2.0968,2.005625,2.13095,0,-97.03925,-93.447,0,0,0,0,13.261,13.2735,0.5635325,0,1.07565,1.344175,1.815975,1.42455,0.818785,1.9546,1.97335,2.044575,2.137075,3.04315,96.57675,2.526025,1.7034,1.07095,0.27873,233.36,309.95,1.6255
4,19.75,-5.2984,-5.208875,-5.24385,1.3939,1.688025,1.426225,1.245,1.641,1.562,1.171975,1.72675,367.3525,3.32585,366.7825,368.46,369.1825,372.065,0.024645,-5.9925,-130.65,-0.73673,-1.482625,-6.8542,-29.28275,-26.14425,0.758345,1.3105,28.615,1.063875,37.56475,0.692625,45.2265,1.699,2.099625,1.30675,1.59725,1.4041,1.1551,1.057275,1.2591,1.77515,1.741125,1.79,0,-101.4325,-98.981,0,0,0,0,13.1495,13.05,0.3657325,0,1.067775,1.3461,1.76925,1.419575,0.815455,1.938475,1.99,2.070825,2.13925,3.044325,96.56,2.34875,1.4276,0.78555,0.3923,232.8675,308.515,1.27705
4,20.25,-5.6001,-5.573475,-5.46575,1.31115,1.69325,1.470925,1.2,1.584,1.579,1.026625,1.468,367.55,3.312,368.415,369.595,369.8,373.86,0.02712,-6.9632,-147.5,-0.39046,-1.5956,-7.5937,-25.80475,-23.47675,0.86625,1.144175,30.08,0.8619075,37.52125,0.5368875,47.67975,1.242,1.991725,1.0942,1.232,0.86723,0.7684525,0.862595,1.1591,1.5244,1.22385,1.35705,0,-101.415,-100.765,0,0,0,0,13.0935,13.05,0.37116,0,1.0609,1.3471,1.710425,1.414625,0.81286,1.91365,2.001375,2.092275,2.14215,3.044875,96.56,2.1671,1.305875,0.7404,0.38156,229.1525,307.78,1.041205
4,20.75,-5.6915,-5.84165,-5.81205,1.258175,1.690475,1.5298,1.109,1.478,1.585,0.6475475,1.123125,367.955,3.3248,368.465,371,371.1,373.7775,0.024365,-4.7884,-148.75,-0.640525,-1.24485,-7.7266,-22.628,-21.35825,0.828,0.742955,31.06075,0.3769175,39.3625,0.25566,52.94425,0.7265,1.91895,0.7834125,0.82765,0.62596,0.7670075,0.867265,0.82489,1.0063,0.860075,0.84703,0,-100.5175,-100.2435,0,0,0,0,13.08675,13.05,0.3288925,0,1.058975,1.348025,1.6452,1.411625,0.81344,1.89155,2.004025,2.112725,2.14505,3.0466,96.56725,1.63125,1.25755,0.63415,0.403435,230.05,307.7025,0.726115
4,21.25,-5.8356,-5.9942,-6.06705,1.201925,1.6973,1.56995,1.015,1.384,1.536,0.6469425,1.1515,369.185,3.3705,369.385,369.62,371.955,375.33,0.02265625,-5.353225,-149,-0.4002625,-2.1087,-8.2923,-16.882,-18.54,0.821885,0.739995,31.77475,0.16501,39.71325,0.15001775,54.6345,1.051,2.001525,0.82784,0.8323,0.6505,0.7541925,0.92166,0.8015575,0.98926,0.9965625,0.980985,0,-98.43625,-98.4025,0,0,0,0,13.0835,13.05,0.3339725,0,1.0299575,1.31885,1.5949,1.37355,0.7794,1.857825,2.008075,2.12045,2.1374,3.036325,96.562,1.58305,1.198335,0.49665,0.379845,230.9675,308.0225,0.6086825
4,21.75,-6.1808,-6.0381,-6.2427,1.173975,1.714325,1.594175,0.9968,1.316,1.51,0.59092,0.9480875,369.8575,3.434725,369.2075,371.53,372.1825,374.0125,0.02827,-4.928225,-159.4,-0.87971,-2.2697,-8.40395,-17.16275,-22.12925,0.849575,0.766025,32.3545,0.08645925,39.25875,0.0188085,54.32375,1.217,1.9726,0.61703,0.79065,0.71134,0.93899,0.89004,0.661695,0.9893,1.23725,1.2003,0,-98.30925,-98.73825,0,0,0,0,13.0735,13.05,0.497665,0,0.993425,1.26545,1.449825,1.29965,0.709105,1.81125,1.9971,2.118875,2.1153,3.016775,96.53975,1.46759,0.97029,0.48465,0.452255,230.0025,307,0.724965
