DOY2,HR2,RH,TA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT
7,5.25,86.35,9.3304975,49.765,10.26,331.45,357.05,16.722,96.19706,5.901338
7,5.75,85.1,9.7,65.49,13.925,332.34246,359.85,28.017,123.1466,7.9714205
7,6.25,83.3,10.1,80.9,15.935,333.20087,363.6,38.545,162.9744,10.125905
7,6.75,81.7,10.585,85.8,18.865,334.05,366.85,46.43,192.4296,11.94431
7,7.25,79.5,11.06,113.95,23.16,334.75,369.9,64.35,244.8156,15.598825
7,7.75,78.3,11.485,161.4,27.49,336.15,373.65,95.55,300.7285,19.015815
7,8.25,75,11.8837285,195.4,32.785,335.75,376.95,130.15204,366.7869,22.875815
7,8.75,73.5,12.19,216.05,36.575,337.00304,380.2,143.1,413.8054,24.71244
7,9.25,71.45,12.48,242.1,40.01,339.5,383.4,167.81,470.9937,27.129125
7,9.75,69.3,12.91,297.515525,46.64,340.4,387.1,208.46,568.5654,33.279975
7,10.25,66.55,13.14,345.9,51.23,341.3,390.85,240.63,670.9249,37.25815
7,10.75,66,13.61,372.8,56.33,341.7,394.1,260.39,701.8661,40.26553
7,11.25,64.2,13.995,403.65,60.8,343.6,396.75,290.76,762.8696,43.01956
7,11.75,62.4,14.36,441.4,63.885,343.9,400.9,307.93,818.6519,46.049615
7,12.25,61.5,14.72,447.65,64.35,344.5,403.3,312.27,852.1556,48.846525
7,12.75,60.15,15.095,468.15,68.545,345.3,408.75,334.745,865.18211,48.454305
7,13.25,59.4,15.37,453.2,69.47,345.5,408,314.3,846.90094,49.57171
7,13.75,58.2,15.665,485.4,68.74,345.55,408.35,333.19,881.5999,50.18544
7,14.25,57.7,15.890584,455.65,70.565,347.4,411.4,311.35,868.4951,47.9356
7,14.75,57.05,16.15,448.4,68.19,348.4,409.65,307.085,826.1346,47.033875
7,15.25,56,16.0860675,460.55,68.47,349.1,410.55,307.797825,838.5204,47.379105
7,15.75,56.75,16.295,424.8,66.09,349.2,409.7,291.135,778.5343,46.4488
7,16.25,56.3,16.243879,401.8,61.655,348.85,406.3,277.325,758.2878,43.275305
7,16.75,56.85,16.26,372.65,56.475,349.6,407.1,249.105,662.1946,39.521355
7,17.25,56.9,16.225,345.45,52.21,347.4,403.95,213.58,582.6591,37.36379
7,17.75,56.8,16.04,302.9,45.58,348.4,402.35,186.57808,532.3135,33.20198
7,18.25,58,15.8528705,258.08635,41.25,348.5,399.5,164.08,470.7535,29.200215
7,18.75,58.45,15.637375,223.35,37.65,348.05,396.05,135.085,387.4649,24.36012
7,19.25,60.55,15.395,198.95,32.21,346.7,393.5,111.38,344.8562,21.924985
7,19.75,61.6,14.9985265,164.35,27.78,345.4,389.55,90.61,283.3215,19.12341
7,20.25,63.7,14.57,129.8,21.705,342.2,387.25,64.225,225.6846,15.083625
7,20.75,66,14.244314,102.95,19.005,340.75,383.2,46.683885,180.397,11.994895
7,21.25,68.6,13.81,83.9,16.465,340.8,380.85,30.365,142.8062,9.3414835
7,21.75,70.1,13.385,62.05,12.1,338.25,376.25,16.095,105.2467,6.7856475
7,22.25,73.1,12.88,45.55,9.045,337.3,373.3,5.1655,76.4364,5.10216915
7,22.75,76.35,12.34,31.46,6.7755,334.7,370.05,-4.394,55.65083,3.5100975
7,23.25,77.8,11.635,20.385,4.999,334.3,365.85,-10.4095,37.54337,2.3433035
7,23.75,79.2,10.995,11.95,3.3565,335.05,362.3,-13.512,23.94611,1.506481
8,0.25,88.6,5.725,0.305,0.5545,326.35,338.95,-6.049,0.23487465,0.1086351
8,0.75,89.35,5.661462,0.151,0.4795,326.85,338.45,-3.951,0.1796318,0.12866235
8,1.25,90.7,5.103,0.11615065,0.4555,327,337.65,-3.464,0.17590435,0.1238729
8,1.75,90.85,5.1,0.1571619,0.5335,326.55,336.75,-1.957,0.189701,0.14424365
8,2.25,91.5,4.871,0.246,0.531,326.15,335.45,-2.5695,0.20529835,0.1981792
8,2.75,90.8,4.6640098,0.315,0.423,326.15,334.2,-3.774,0.2593192,0.2093735
8,3.25,91.5,4.4415,0.597,0.469,324.1,333.9,-3.6745,0.43292925,0.2098612
8,3.75,92.05,4.279,1.249,0.595,324.8,333.3,-3.303,0.7508886,0.2677061
8,4.25,92.15,4.176,2.4739316,0.861,324.45,332.7,-2.555,2.3825455,0.3909498
8,4.75,91.9,4.09,4.399,1.2115,324.65,333,-1.70839315,6.399527,0.5895512
8,5.25,91.7,4.1415,8.125,1.885,325.15,333.5,0.125,14.621595,0.916774
8,5.75,91.3,4.114,13.9512765,3.601,325.25,334.35,4.0765,28.265885,1.736458
8,6.25,92.1,4.256,27.2139695,6.004,326.35,335.95,10.178,52.488465,3.300828
8,6.75,92.2,4.533,42.335,8.635,326.25,337.7,20.015,81.409725,4.997351
8,7.25,90.3,4.924,61.97,11.96,327,341.1,34.6,112.01145,6.7228135
8,7.75,89.6,5.298,84.85,15.845,327.2,343.6,48.705,147.84515,9.1082185
8,8.25,87.2,5.5685,112,18.87,328,346.15,73.375,202.9566,11.63751
8,8.75,85.1,6.022,137.45,23.695,328.95,349.45,94.58,249.6139,14.686145
8,9.25,82.5,6.5195,168.4,28.575,330.3,352,119.085,304.67355,18.127185
8,9.75,79.35,6.956,189.1,31.77,330.7,355.9,133.63,340.16165,20.31184
8,10.25,76.45,7.33,207.5,35.37,330.55,359.8,148.885,371.8063,22.271015
8,10.75,74.1,7.73,238.8,40.74,333,361.1,173.24,428.32435,27.08632
8,11.25,72.3,8.13,259.85,43.93,333.15,364.2,185.26,460.0237,28.6662
8,11.75,70.1,8.61,272.7,45.23,332.4,367.8,199.29,482.371,29.69974
8,12.25,69,8.765,295.3,47.28,333.35,370.3,221.355,536.5504,32.14466
8,12.75,68.7,9.18,300.7,49.98,333.5,371.95,212.075,543.2531,32.515985
8,13.25,68.05,9.41,305.1,49.97,333.6,375.2,216.62,546.59015,33.64616
8,13.75,68.15,9.8,306.85,51.045,334.55,376.85,219.085,562.0644,33.50653
8,14.25,66.4,10.02,307.4,51.52,334.7,376.2,219.64,559.7123,33.22949
8,14.75,65.7,10.62,316.8,51.28,334.4,377.9,221.51,563.13475,34.52678
8,15.25,65.3,10.91,285.7,48.83,335.6,377.9,202.35,531.599,31.71522
8,15.75,64.95,10.55,277.4,43.02,335.6,376,189.11,495.2177,29.35827
8,16.25,64.2,10.73,264.4,42.19,336.2,377,176.63,455.27385,27.63108
8,16.75,66.2,10.82,234.2,38.35,335.3,376.2,155.94,416.0702,24.06874
8,17.25,65.95,10.77,205.8,35.9,335.4,373.7,133.2,376.80335,21.69962
8,17.75,66,10.55,173.7,29.8,335.3,371.2,110.94,316.17385,18.72733
8,18.25,68,10.43,142.2,24.97,334.6,368.4,89.8,263.8094,15.407
8,18.75,69.55,10.21,126.2,21.06,332.3,365.7,70.81,232.32775,13.80471
8,19.25,71.8,9.95,94.5,17.58,331.6,362.3,51.09,174.87595,10.01533
8,19.75,73.3,9.67,70.84014,13.49,330,359.7,30.35,129.76915,7.993994
8,20.25,76.2,9.2353905,49.96,9.75,329.5,355.5,16.383,93.04885,5.569457
8,20.75,77.4,8.57,34.21,6.632,328.2,352.4,7.065,60.185995,3.648924
8,21.25,80.55,7.949428,18.59,4.138,327.9,349,-1.110051,33.09348,2.105744
8,21.75,83.25,7.484,10.2481735,2.085,327.4,345.5,-6.015,16.54758,1.04172
8,22.25,83.6,6.948,5.02506145,1.234,325.8,343.5,-7.734,6.369597,0.51623095
8,22.75,85.6,6.474,2.822,0.8535,325.6,341.7,-8.524,1.937512,0.3117939
8,23.25,86.9,6.197,1.31166025,0.7295,325.7,340.5,-7.561,0.58859325,0.2185747
8,23.75,88.25,5.833,0.7305,0.578,325.4,338,-6.408,0.32162545,0.13178735
9,0.25,91.8,0.4378279,0.218,0.544,306.8,316.8,-2.541,0.01516725,0.087564215
9,0.75,92.95,0.534,0.169,0.511,307.3,316.1,-2.541,0.013353585,0.094070605
9,1.25,94,0.554,0.143,0.478,307.1,315.3,-7.229,0.016419885,0.080833935
9,1.75,93.8,0.182,0.107,0.503,306.1,315.1,-3.2895,0.01434716,0.09365054
9,2.25,92.85,0.0350969,0.1875,0.4485,307.1,314.6,-3.4975,0.013230605,0.08153869
9,2.75,92.5,-0.05661515,0.182,0.5,307,314.4,-3.188,0.02047369,0.079975535
9,3.25,92.9,-0.05832,0.382,0.461,305.4,314.2,-2.373,0.0107907985,0.080661815
9,3.75,92.9,-0.182,0.076,0.541,305.8,313.5,-3.1485,0.0203026,0.08747176
9,4.25,92.5,-0.1675,0.07,0.424,306.3,314.1,-3.924,0.02571118,0.08765426
9,4.75,91.9,-0.3075,0.11,0.579,305,313.5,-4.76,0.03977639,0.09729014
9,5.25,92.9,-0.319,0.099,0.486,303.4,313.3,-5.596,0.06819517,0.100991615
9,5.75,94.2,-0.3560889,0.7255,0.665,303.1,312.8,-3.8045,0.28240025,0.14184305
9,6.25,93.4,-0.4465,2.746,1.006,304.4,312.7,-2.927,2.4542965,0.29922935
9,6.75,92.35,-0.387,6.503,1.616,305.5,312.7,-0.984,9.35356,0.8962359
9,7.25,92.1,-0.28811795,13.2,3.47,305.2,313.1,1.669,23.901555,2.5457395
9,7.75,92.65,-0.303,25.25,6.348,304.8,314.2,8.202,43.535135,5.5829295
9,8.25,90.9,-0.0636618,42.51,10.74,304.9,316,19.231,79.36896,10.301815
9,8.75,89.75,0.1685,64.42,17.03,306.5,319,29.552,108.325,16.28753
9,9.25,89.35,0.3478408,83.7,21.87,306.2,320.2,49.43,150.29005,21.263
9,9.75,88.9,0.646,116.45,28.07,307.5,321.7,64.81,204.1271,26.37517
9,10.25,87.5,1.0536416,132.5,33.375,308.1,323.65,80.85,237.73795,30.15646
9,10.75,84.05,1.41,161.6,37.46,308.7,327.95,102.355,287.03295,32.70047
9,11.25,84,1.614,179.75,36.9,310.4,330.45,115.375,320.07395,36.47448
9,11.75,82.15,1.906,220.3,44.115,310,334.5,129.34,368.6345,42.5923
9,12.25,82.4,2.58063265,225.7,45.81,310.4,337.5,139.95,386.3092,41.62874
9,12.75,81.3,3.061,221.6,49.145,310.35,337.95,142.08,376.08405,40.781055
9,13.25,79.9,3.145,242.5,51.365,309.4,340.9,151.015,399.03605,39.638
9,13.75,79.3,3.52,224.1,47.86,309.9,342.3,134.66,377.2078,36.37459
9,14.25,76.9,3.918,229.7,44.69,311.7,343.1,143.9,402.3642,34.64764
9,14.75,76.2,4.232,221.3,43.86,311.6,344.7,135.34,368.9612,35.25294
9,15.25,76.5,4.603,217.75,44.395,311.25,344.1,132.225,367.54595,34.13666
9,15.75,76.8,4.597,179.45,37.39,311.9,343.15,114.86,316.22035,29.572415
9,16.25,75,5.017,153.2,33.26,311.75,343.65,95.245,261.14005,28.01742
9,16.75,74.1,5.159,135.5,29.145,311.25,343.85,75.665,236.46235,26.181685
9,17.25,75.75,5.093,111.8,26.45,310.8,343.65,59.945,191.3361,20.21679
9,17.75,75.5,4.679,87.85,21.4,309.55,341.6,46.6405,146.5787,16.031545
9,18.25,75.85,4.326,63.67,14.92,309.7,338.7,28.305,106.3349,11.98616
9,18.75,77,4.198,45.55,9.66,308.9,335,13.93,75.27592,8.035701
9,19.25,79.5,3.861,28.59,6.046,307.7,330.9,4.031,47.41064,4.18954
9,19.75,83.2,2.993,13.01,2.701,304.6,329,-2.316,21.81583,1.701919
9,20.25,83.05,2.5424321,5.889,1.261,303.4,326.2,-7.103,7.383848,0.5730105
9,20.75,85.3,2.24,2.676,0.7705,302.1,322.5,-9.465,1.407016,0.2662746
9,21.25,89.45,1.831,0.9525,0.606,301.7,319.4,-9.748,0.1804411,0.1009621
9,21.75,90.25,1.484,0.183,0.522,301.7,317.9,-5.787,0.05401896,0.06852709
9,22.25,90.2,0.997,0.096,0.598,302.1,317.7,-3.0555,0.03377062,0.08761929
9,22.75,92.1,0.6935643,0.096,0.4915,301.1,317,-3.0555,0.01669065,0.087609435
9,23.25,93,0.527,0.096,0.5825,302.4,316.3,-3.0555,0.01350731,0.08151894
9,23.75,92.85,0.445,0.096,0.4925,304,316.2,-3.0555,0.01348453,0.08744234
10,0.25,88.4,-7.377,0.1285,0.372,274,278.3,-0.5915,0.010920105,0.1147611
10,0.75,87.5,-7.381,0.1285,0.4255,274.9,280.05,-0.5915,0.0137524,0.12447215
10,1.25,87.3,-7.87,0.1285,0.31,276.95,279.15,-0.5915,0.017586215,0.1110468
10,1.75,87.7,-7.5515,0.1285,0.272,277.25,278.5,-0.5915,0.011241256,0.1146335
10,2.25,88.4,-7.394,0.1285,0.304,276.7,279.1,-0.5915,0.01555734,0.1139512
10,2.75,88.2,-7.468,0.1285,0.364,276.6,280.9,-0.5915,0.01351481,0.10126945
10,3.25,87.6,-7.052,0.1285,0.303,277.6,281.2,-0.5915,0.01583011,0.10462695
10,3.75,87.9,-7.184,0.1285,0.308,278,282,-0.5915,0.01352106,0.10766615
10,4.25,87.6,-7.098,0.08,0.216,277.6,281.4,-0.5915,0.01563991,0.097852195
10,4.75,87.2,-7.338,0.083,0.279,277.5,280.9,-1.029,0.01351671,0.10819065
10,5.25,87.2,-7.327,0.176,0.296,277.2,281.5,-0.4845,0.01355138,0.1079916
10,5.75,87.3,-6.97,0.072,0.2445,279.7,281.7,0.06,0.0187861,0.1145853
10,6.25,87.5,-7.156,0.066,0.269,278.9,281.5,-0.3135,0.02634659,0.1011098
10,6.75,88.7,-7.183,0.08,0.241,279.6,281.1,-0.687,0.02688618,0.10775565
10,7.25,88.5,-7.162,0.258,0.308,280.1,281.7,-1.0605,0.04736022,0.1416041
10,7.75,88.9,-7.179,0.679,0.417,279.5,283,-0.504,0.3840041,0.4323808
10,8.25,88.5,-7.358,2.284,1.791,279.6,281.8,-1.505,3.198209,3.232496
10,8.75,88.7,-7.296,6.969,5.747,279.5,280.7,-1.78,14.04614,11.92929
10,9.25,88.5,-6.974,16.17,12.97,279.8,280.8,-3.964,35.88512,34.26441
10,9.75,88.2,-6.911,29.82,24.17,279.5,280.8,-3.58,67.31252,67.64749
10,10.25,87.3,-6.869,48.04,42.13,278.7,280.9,-1.89,106.6718,102.9193
10,10.75,87.3,-6.621,64.92,55.29,280,282.7,-2.65,139.2387,146.475
10,11.25,88,-6.479,84.9,73.64,281.1,283.9,0.2,173.9779,177.858
10,11.75,87.05,-6.513,92.4,81.6,282.3,284.9,0.41,205.3184,206.9722
10,12.25,88,-6.361,95.8,92.4,283.7,284.5,2.55,225.058,228.6314
10,12.75,89.2,-6.35,105.6,98.4,283.8,287.2,3.1,239.1692,248.2989
10,13.25,88.6,-6.153,109.1,103.6,284.2,287.1,3.43,229.1322,251.2607
10,13.75,88.9,-5.996,108.8,98.9,285.7,287.2,3.6,228.4993,242.763
10,14.25,88.7,-6.022,104.1,95.2,284.1,286.8,-1.36,223.4984,227.7269
10,14.75,89,-5.93,91.5,85.7,280.8,286.6,-5.46,202.3549,221.4242
10,15.25,89,-5.784,78.33,75.59,282.2,285.8,-8.4,169.0221,191.4945
10,15.75,88.35,-5.909,64.37,57.05,280,285.6,-6.43,137.7213,146.9048
10,16.25,88.35,-5.972,50.23,43.23,281.5,285,-5.4,100.8436,108.832
10,16.75,87.95,-6.013,30.79,25.62,281.8,285,-3.33,70.52718,71.21143
10,17.25,88.05,-6.399,16.52,15.43,280.6,283.9,-3.285,40.74088,38.31898
10,17.75,87.7,-6.616,8.266,6.2,279,282.7,-2.5625,17.75572,15.84902
10,18.25,88.85,-6.572,4.05,1.888,277.9,284.1,-1.554,4.402703,4.8487675
10,18.75,88.1,-6.487,0.86,0.506,277.4,283.6,-1.537,0.5127797,0.86659745
10,19.25,88.8,-6.617,0.3455,0.279,276.6,280.7,-1.537,0.05398136,0.18245165
10,19.75,89.8,-6.784,0.19925,0.289,277.5,280.4,-1.537,0.02697383,0.1196382
10,20.25,89.1,-6.696,0.053,0.342,278.8,279.5,-1.537,0.01504443,0.1014858
10,20.75,88.3,-7.03,0.0591666666666667,0.315,277.9,279.9,-1.537,0.01836069,0.1215531
10,21.25,88.4,-7.529,0.0653333333333333,0.379,278.3,280.2,-1.537,0.02024813,0.107909
10,21.75,88.7,-7.631,0.0715,0.3605,278.4,279.2,-1.537,0.01254334,0.1145117
10,22.25,88.3,-7.598,0.131,0.399,275.1,279.6,-1.537,0.01549687,0.1079089
10,22.75,89,-7.701,0.131,0.348,275.1,279.5,-1.537,0.01340276,0.1080037
10,23.25,88.2,-7.413,0.131,0.3855,275.1,279.7,-1.537,0.0166957,0.107978
10,23.75,88.4,-7.151,0.131,0.351,275.1,279.7,-1.537,0.008994414,0.1081266
11,0.25,78.45,-16.75,0.168,0.447,235.6,245.35,0.553,-0.0018336185,0.098135925
11,0.75,77.6,-17.63,0.168,0.345,233.2,242.8,0.553,-0.001834088,0.08783801
11,1.25,78,-17.67,0.168,0.261,233.25,241.8,0.553,-0.0009076315,0.09489164
11,1.75,77.25,-18.045,0.168,0.284,229.55,238.55,0.553,-0.000529188,0.09463121
11,2.25,76.4,-18.22,0.168,0.251,229.4,236.75,0.553,-0.0067551815,0.09467614
11,2.75,76.95,-18.755,0.168,0.3845,231.3,237.1,0.553,-0.008846024,0.08131784
11,3.25,77.25,-18.87,0.185666666666667,0.296,228.1,240.1,0.466666666666667,-0.0078101385,0.08781068
11,3.75,77.3,-18.54,0.203333333333333,0.464,226,240.35,0.380333333333333,-0.0025339735,0.08112291
11,4.25,78.1,-19.1,0.221,0.243,227.05,240.05,0.294,-0.006693937,0.084617095
11,4.75,76,-18.97,0.238666666666667,0.2895,229.4,241.95,0.207666666666667,0.001738962,0.09466746
11,5.25,77.45,-18.6,0.256333333333333,0.282,228.8,240.3,0.121333333333333,-0.004821062,0.08119233
11,5.75,77.1,-18.26,0.274,0.37,228.2,240.3,0.035,-0.002627811,0.087945905
11,6.25,77.5,-18.51,0.2845,0.418,230.25,242.95,0.00228571428571429,-0.0021747025,0.09475125
11,6.75,77,-18.53,0.295,0.392,226.25,240.5,-0.0304285714285714,-0.0066973535,0.08826407
11,7.25,77.1,-18.92,0.3055,0.3705,222.75,240.1,-0.0631428571428571,-0.001002111,0.087936465
11,7.75,77.75,-18.18,0.316,0.441,221.1,238.9,-0.0958571428571429,-0.0052003315,0.08784343
11,8.25,76.8,-18.13,0.0905,0.332,223.8,237.25,-0.128571428571429,-0.0036117115,0.098063735
11,8.75,78.2,-18.83,0.2955,0.314,226,237.5,-0.161285714285714,0.0065925665,0.0631153
11,9.25,76.9,-19.1,0.5005,0.496,224.4,240.75,-0.194,0.05423606,0.2094002
11,9.75,76.8,-18.93,1.948,1.199,224.5,237,-0.461,0.37979175,0.96440975
11,10.25,77.25,-18.94,4.206,2.042,224.2,238.9,-3.21,3.235279,3.160346
11,10.75,77.25,-18.89,6.9075,4.325,224.3,237.95,-4.753,10.15388,10.384945
11,11.25,78.4,-18.77,11.32,9.385,223.95,237.95,-5.611,20.920325,20.78016
11,11.75,77.5,-18.28,18.05,16.225,225.45,239.15,-5.14,33.11755,34.417345
11,12.25,77.9,-18.2,29.945,25.06,224.45,242.1,-4.945,45.945335,49.3974
11,12.75,77.2,-18.41,34.005,28.08,221.4,241.9,-4.345,52.208945,55.33713
11,13.25,78.9,-17.86,38.92,29.73,221.25,240.7,-2.638,53.215175,59.555025
11,13.75,78.4,-18.2,33.615,27.945,223.6,241.9,-3.875,54.79952,54.21787
11,14.25,76.8,-17.64,24.72,20.97,226.1,240.6,-2.54,44.106425,47.189685
11,14.75,76.75,-17.21,17.01,15.515,226.1,242.45,-2.835,31.82581,36.03953
11,15.25,77.3,-17.45,10.44,8.315,228.1,243,-3.49,19.529575,22.44408
11,15.75,77.35,-18.12,5.396,4.302,229.3,243.4,-3.845,8.831931,9.301307
11,16.25,77.35,-18.1,3.3675,1.641,231.85,243.95,-0.6205,2.7653695,2.8395535
11,16.75,77.4,-17.655,1.414,0.8915,230.35,243.9,-0.378,0.3798025,0.7088602
11,17.25,77.8,-17.605,0.566,0.545,230.85,244,-0.239,0.041644515,0.2360292
11,17.75,77.65,-17.36,1.4235,0.4425,230.25,244.25,-0.4765,0.0110959025,0.1083176
11,18.25,78.3,-16.735,2.281,0.38,233.6,243.95,-0.714,-0.002231303,0.09459021
11,18.75,78,-16.805,0.5945,0.235,234.15,244.95,-0.4905,-0.0057461345,0.08800052
11,19.25,77.4,-17.09,0.202,0.337,234.1,244.7,-0.267,-0.000794065,0.08130217
11,19.75,77.2,-16.96,0.181,0.326,231.45,246,-0.267,-0.001437185,0.08125463
11,20.25,77.1,-17.6,0.16,0.1925,231.85,244,-0.267,-0.006388963,0.06774704
11,20.75,78.05,-17.41,0.139,0.246,230.4,242,-0.267,-0.000226696,0.067536985
11,21.25,77.95,-17.38,0.139,0.382,231.2,242.75,-0.267,-0.000718315,0.08142909
11,21.75,77.7,-17.04,0.139,0.329,234.5,243.55,-0.267,-0.003100684,0.064350485
11,22.25,78.3,-17.37,0.139,0.349,236.75,243.2,-0.267,-0.004177707,0.09129927
11,22.75,78.55,-17.43,0.139,0.354,234.35,243.75,-0.267,0.001909779,0.10502925
11,23.25,77.95,-17.35,0.139,0.332,235.15,242.7,-0.267,-0.0004534555,0.07454947
11,23.75,77.75,-17.64,0.139,0.2405,232.15,241.5,-0.267,-0.005218758,0.074532305
12,0.25,75.1,-25.59,0.328,0.308,200.6,205.8,0.553,-0.000112814,0.09494662
12,0.75,74.9,-25.3,0.328,0.3085,199.4,209,0.553,0.000151315,0.077938155
12,1.25,74.8,-25.27,0.328,0.4065,199.9,209.3,0.553,-0.003970949,0.088044245
12,1.75,75,-25.19,0.328,0.453,199.9,210.1,0.553,0.006671263,0.08801102
12,2.25,74.8,-26.23,0.328,0.3705,200.4,209.6,0.553,-0.004161373,0.07114062
12,2.75,74.2,-26.15,0.328,0.307,202.6,208.4,0.553,-0.005523757,0.10499265
12,3.25,74.7,-25.78,0.328,0.394,203,212.1,0.466666666666667,3.8e-05,0.088024505
12,3.75,74.9,-25.38,0.24575,0.3055,203.6,212.4,0.380333333333333,-0.001286084,0.0811744
12,4.25,74.1,-25.49,0.1635,0.304,201.8,210.6,0.294,0.002610161,0.08452315
12,4.75,73.3,-24.83,0.185285714285714,0.478,199.3,210.5,0.207666666666667,-0.000415974,0.08154855
12,5.25,74.8,-24.66,0.207071428571429,0.2965,200.8,211.2,0.121333333333333,-0.00431259,0.08110899
12,5.75,75.3,-25.07,0.228857142857143,0.4,202.8,211.4,0.035,-0.001172632,0.1014978
12,6.25,73.6,-24.85,0.250642857142857,0.379,200,210.2,0.00228571428571429,-0.000113002,0.081299135
12,6.75,74.5,-25.54,0.272428571428571,0.357,201,210.3,-0.0304285714285714,-0.002684958,0.08133706
12,7.25,73.1,-25.6,0.294214285714286,0.33,202.1,208.8,-0.0631428571428571,-0.005672578,0.074568485
12,7.75,73.1,-25.16,0.316,0.445,203,207.5,-0.0958571428571429,-3.72e-05,0.0947656
12,8.25,72.7,-25.24,0.0905,0.439,202.4,209,-0.128571428571429,-0.002345448,0.09479692
12,8.75,72.8,-25.18,0.21475,0.277,202.2,206,-0.161285714285714,-0.000718525,0.074455855
12,9.25,72.4,-25.67,0.339,0.369,205.9,209.8,0.182,7.52e-05,0.08108909
12,9.75,72.6,-25.54,1.948,0.338,206.3,210.1,-0.461,-3.77e-05,0.07464135
12,10.25,73,-25.33,4.206,0.3905,205.3,209.1,-3.21,0.01341144,0.0812942
12,10.75,73.3,-25.52,6.9075,0.406,202.2,210.9,-4.753,0.04482035,0.12013805
12,11.25,75.4,-25.45,0.27,0.463,201.3,211.9,-0.334,0.1557298,0.2233552
12,11.75,75.4,-25.82,0.4585,0.772,198.4,211.9,-0.572,0.6489826,0.6836029
12,12.25,73.2,-25.4,1.023,1.366,198.9,212.1,-0.774,1.68383,1.754737
12,12.75,73.5,-25.15,1.2,1.983,199.8,213.2,-0.908,2.957884,3.26651
12,13.25,73.7,-24.5,1.53,2.293,200.8,214,-1.091,3.901953,4.252395
12,13.75,73.8,-24.53,1.394,2.442,198.7,213.9,-1.261,3.986617,4.453164
12,14.25,74,-24.85,1.0265,1.859,199.9,212.1,-1.269,3.018489,3.428663
12,14.75,74.2,-24.53,0.862,1.098,200,211.4,-0.6875,1.711876,1.926087
12,15.25,73.7,-25.19,0.382,0.656,198.4,213.8,-0.484,0.6816822,0.7247863
12,15.75,74.1,-24.67,5.396,0.3125,199.7,213.8,-3.845,0.1554918,0.2103682
12,16.25,73.8,-24.67,3.3675,0.256,201.2,212.5,-0.6205,0.02710113,0.054413985
12,16.75,74.5,-24.56,1.414,0.258,199.7,212.8,-0.378,0.002874091,0.08474571
12,17.25,74.4,-24.64,0.086,0.544,200.9,214.7,-0.239,-0.004275156,0.07452939
12,17.75,74.5,-24.6,0.299,0.246,200.9,215.6,-0.4765,0.000756395,0.077989455
12,18.25,75.4,-24.68,0.512,0.305,206,215.4,0.126,-7.56e-05,0.0814016
12,18.75,75.6,-24.89,0.329,0.273,202.6,214.7,-0.4905,0.003894425,0.121824
12,19.25,75.4,-24.41,0.302055555555556,0.33,202.7,214.6,-0.267,-3.79e-05,0.077952675
12,19.75,74.6,-24.47,0.275111111111111,0.235,202.3,214.1,-0.267,-0.002344829,0.09475949
12,20.25,75.2,-24.36,0.248166666666667,0.3155,202.2,215.6,-0.267,7.53e-05,0.08141351
12,20.75,75,-24.55,0.221222222222222,0.218,202.9,214.2,-0.267,-0.002647053,0.088074365
12,21.25,76.2,-24.36,0.194277777777778,0.3905,204.7,212.8,-0.267,0.002533583,0.08787603
12,21.75,76,-24.83,0.167333333333333,0.285,202.7,211.8,-0.267,-0.000491858,0.1081711
12,22.25,76.3,-24.87,0.140388888888889,0.341,205.6,210.6,-0.267,-0.000415947,0.10136154
12,22.75,76.4,-24.94,0.113444444444444,0.325,206.1,209.3,-0.267,-0.000264844,0.09474511
12,23.25,76.6,-24.98,0.0865,0.241,205,212.1,-0.267,0.002117904,0.084628205
12,23.75,76.1,-25.11,0.0865,0.31,206,212.7,-0.267,-0.004235412,0.0745946
