DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,WS,USTAR,PA,G,TS_1_1_1
5,8.75,-4.25,95.875,138,-0.084,20.7,84.45,392.1,641.525,136.325,1211.475,6.19,0.47,97.1475,32.1,19.175
5,9.25,-5.5,122.35,159.8,-0.084,21.55,82.075,469.15,733.7,146.85,1382.625,6.2,0.47,97.1575,42.925,19.4
5,9.75,-6.225,141.625,188.7,-0.108,22.55,78.575,537.25,810.65,156.75,1528.3,6.3725,0.5025,97.1525,55.45,19.65
5,10.25,-6.8,150.3,203.1,-0.096,23.35,75.75,586.05,883.05,162.475,1624.05,6.28,0.51,97.1825,64.85,19.875
5,10.75,-6.4,157.5,214.65,-0.084,23.825,74.375,634.625,939.125,169.9,1734.5,6.2475,0.5125,97.1825,73.45,20.325
5,11.25,-6.2,165.475,241.3,-0.084,24.55,73.875,674.5,985.3,173.7,1822.675,6.63,0.5,97.185,82.425,20.375
5,11.75,-6.25,165.2,251.65,-0.075,25.075,72.975,692.05,1011.2,176.075,1863.875,6.65,0.5075,97.1875,87.9,20.7
5,12.25,-7.1,167.4,252.825,-0.096,25.5,71.7,704.325,1025.425,175.65,1879.65,6.95,0.515,97.155,91.15,21.1
5,12.75,-7.3,165.2,264.875,-0.096,25.85,71.25,705.8,1019.7,174.7,1884.05,6.66,0.51,97.125,87.8,21.675
5,13.25,-7.1,161.9,268.2,-0.09,26.275,70.6,689.275,995.4,173.275,1846.05,6.6025,0.535,97.0975,86.85,22.325
5,13.75,-4.8,156.125,260.4,-0.108,26.7,70.925,665.325,961.4,174.6,1792.225,6.8,0.5175,97.09,82.15,22.8
5,14.25,-4.875,146,256.875,-0.096,27.05,69.725,624.375,906.925,163.925,1696.75,6.68,0.53,97.095,76.6,23.075
5,14.75,-5.5,136.4,249.275,-0.093,27.125,70.15,573.05,848.85,160.375,1583.4,6.55,0.5225,97.0525,66.475,23.475
5,15.25,-6.15,111.8,223.05,-0.108,26.9,69.025,511.025,769.6,151.2,1429.5,6.5675,0.53,97.005,55.175,23.775
5,15.75,-5.1,93.4,210.25,-0.108,26.925,69.35,436.775,682.1,140.15,1281.875,6.8125,0.53,96.975,41.375,23.775
5,16.25,-4.225,76.6,185.8,-0.129,26.8,70.775,365.15,593,128.775,1098.25,6.9175,0.53,96.95,31.55,23.65
5,16.75,-3.25,50.975,157.3,-0.108,26.675,70.475,285.6,491.225,111.6,900.775,6.535,0.52,96.9175,22.875,23.5
5,17.25,-1.95,28.8,126.4,-0.09,26.525,71.175,206.675,392.3,94.425,702.45,6.6875,0.49,96.9075,15.4,23.475
5,17.75,-0.4,7.7,99.175,-0.072,26.025,70.5,128.975,288.6,74.775,497.25,6.41,0.48,96.89,8.2,23.25
5,18.25,0.8,0,67.575,-0.06,25.375,69.925,62.975,183.025,52.325,305.775,6.085,0.45,96.8675,5.375,23.025
5,18.75,2.675,-11.1,39.75,-0.036,24.35,74.6,11.1,94.725,26.675,137.45,5.64,0.44,96.87,1.38777878078145e-17,22.725
5,19.25,4.175,-8.3,25.375,-0.024,23.4,78.45,-16.45,21.45,5.95,37.6,5.2575,0.4025,96.8875,-5.7,22.35
5,19.75,4.8,-8.6,22.9,-0.012,22.475,80.575,-25.725,1.2,0.1,1.9,4.885,0.4,96.9,-10.5,22.05
5,20.25,4.8,-6.625,20.9,-0.012,21.875,83.5,-26.525,0,0,0,5.0625,0.41,96.91,-11.6,21.75
5,20.75,4.65,-6.7,19.325,-0.012,21.625,85.2,-26.75,0,0,0,4.89,0.405,96.9375,-12.825,21.475
5,21.25,4.7,-7.6,17.55,-0.012,20.975,85.975,-28.35,0,0,0,5.165,0.41,96.93,-10.575,21.2
5,21.75,4.4,-10.3,16.85,-0.024,20.7,86.875,-25.6,0,0,0,5.3325,0.41,96.9375,-11.4,20.975
5,22.25,4.7,-8.9,20.05,-0.021,20.375,88.075,-26.025,0,0,0,5.2975,0.42,96.94,-11.9,20.775
5,22.75,4.4,-9.65,19.575,-0.024,20.3,88.525,-20.1,0,0,0,5.4375,0.415,96.9675,-11.45,20.575
5,23.25,4.6,-9.6,20.25,-0.024,20.1,88.95,-19.975,0,0,0,5.0625,0.42,96.9675,-12.2,20.4
5,23.75,4.5,-10.025,21.15,-0.024,19.7,89.275,-12.675,0,0,0,5.065,0.4325,96.9625,-11.8,20.175
6,0.25,5.725,-8.05,14.2,-0.012,21.85,91.125,-24.675,0,0,0,3.925,0.35,96.92,-9.5,23.25
6,0.75,6,-10.1,13.6,-0.012,21.4,91.325,-20.7,0,0,0,3.77,0.3375,96.9075,-9.275,23
6,1.25,5.9,-7.275,14.2,-0.012,21.275,91.8,-17.325,0,0,0,3.8775,0.345,96.9075,-9.3,22.8
6,1.75,6,-7.925,15.4,-0.012,21.3,92.475,-15.8,0,0,0,3.94,0.35,96.9075,-9.225,22.7
6,2.25,5.8,-6,13,-0.012,20.9,92.55,-15.15,0,0,0,3.74,0.35,96.8875,-9.6,22.6
6,2.75,6,-7.325,11.4,-0.012,20.7,92.75,-16.15,0,0,0,3.1575,0.3525,96.8975,-10.6,22.5
6,3.25,5.55,-6.5,10.85,-0.012,20.575,93.025,-14.225,0,0,0,3.26,0.34,96.8875,-9.1,22.475
6,3.75,5.425,-4.825,12,-0.012,20.45,93.575,-12.35,0,0,0,3.265,0.33,96.9175,-9.025,22.475
6,4.25,5.4,-4.8,7.95,-0.012,20.375,94.225,-12.375,0,0,0,3.645,0.3375,96.92,-9.15,22.375
6,4.75,5.4,-5.35,9.725,-0.012,20.3,94.35,-12.075,0.4,0,0,3.565,0.35,96.9375,-9.225,22.275
6,5.25,5.2,-5.2,9.6,-0.015,20.375,94.25,-7.9,12.275,3.5,21.875,3.5025,0.345,96.9475,-8.875,22.2
6,5.75,3.45,-3.425,15.3,-0.012,20.4,94.1,13.6,66.475,20.475,103.55,3.73,0.31,96.9775,-7.175,22.1
6,6.25,2.15,1.525,34.375,-0.024,21.05,93.15,52.825,148.45,41.95,234.475,4.03,0.355,96.985,-4.6,22.1
6,6.75,0.15,12,63,-0.036,21.65,91.25,114.925,246.625,65.675,427.775,4.42,0.4,96.99,0.125,22.1
6,7.25,-1.25,26.25,92.35,-0.048,22.5,89.975,184.125,359.375,86.925,612.4,4.34,0.39,97.0075,4.6,22.2
6,7.75,-4.2,44.9,125.7,-0.072,23.5,88.05,261.125,471.1,107.8,813.3,4.6,0.46,97.0175,10.8,22.3
6,8.25,-5.15,58.575,154.125,-0.078,24.4,86.025,338.625,553.875,122.75,998.775,4.67,0.47,97.0375,17.725,22.475
6,8.75,-6.7,85.5,179.925,-0.081,25.175,83.5,418.075,649.35,139.825,1210.525,4.88,0.4625,97.0225,25.3,22.6
6,9.25,-8.6,95.85,216.6,-0.084,25.95,80.925,482.8,724.425,150.775,1367.3,5.21,0.4825,97.0375,34.75,22.775
6,9.75,-9.8,110.375,234.7,-0.084,26.55,77.85,541.325,802.375,160.6,1499.15,5.41,0.49,97.025,43.65,23
6,10.25,-11.05,118.8,266.375,-0.075,26.8,74.95,594.025,854.95,163.4,1623.35,5.53,0.4775,97.0325,52.725,23.4
6,10.75,-10.4,122,272.15,-0.072,27.275,73.875,651.275,930.975,175.775,1729.925,5.375,0.47,97.015,61.025,23.875
6,11.25,-11.25,127.125,297.925,-0.072,28,71.6,681.625,970.25,177.45,1795.025,5.57,0.4525,97.01,67.075,24.3
6,11.75,-11,127.15,324.4,-0.084,28.275,70.375,691.825,983.175,178.275,1810.85,5.31,0.465,97.01,70.85,24.8
6,12.25,-10.85,134.025,333.6,-0.096,28.75,69.4,713.325,1001.525,180.5,1867.525,5.2325,0.45,96.9975,72.275,25.175
6,12.75,-10.4,127.375,338.7,-0.096,29,68.45,714.525,1017.075,181.525,1875.625,5.3075,0.48,96.9775,75.05,25.5
6,13.25,-10.95,124.7,339.625,-0.096,29.375,65.875,702.425,996.7,181,1843.8,5.5925,0.47,96.9475,73.475,25.8
6,13.75,-10,119.7,329.775,-0.096,29.6,66.35,680.1,977.025,175.375,1804.3,5.43,0.48,96.92,69.175,26.2
6,14.25,-9.625,117.175,322.475,-0.096,29.525,66.8,646.25,924.625,171.35,1745.575,5.2875,0.47,96.9,63.2,26.475
6,14.75,-8.025,102.4,313.45,-0.081,29.275,67.675,591.575,852.9,161.625,1604.125,5.7125,0.5025,96.88,56.6,26.675
6,15.25,-8.6,83.025,285.875,-0.096,29.175,68.3,529.275,776.575,152.975,1465.775,5.75,0.48,96.8675,48.075,26.7
6,15.75,-7.6,68.65,269.5,-0.09,29.175,66.45,473.1,714.25,144.775,1342.475,5.5175,0.47,96.855,38.975,26.7
6,16.25,-6.975,54.3,245.5,-0.075,29.175,66.45,399.2,628.3,133.775,1168.225,5.725,0.46,96.8175,30.25,26.6
6,16.75,-6.05,32.9,203.7,-0.084,29,66.825,327.975,531.375,117.325,981.75,5.53,0.465,96.815,23.05,26.475
6,17.25,-4.45,21.575,175.15,-0.084,28.775,67.675,249.35,431.9,101.025,798.1,5.39,0.485,96.805,13.3,26.3
6,17.75,-1.5,10.65,134.475,-0.072,28.275,68.025,172.8,331.975,83.025,597.275,5.3125,0.435,96.7775,7,26
6,18.25,0.2,-6.65,96.1,-0.048,27.775,69.5,99,233.15,61.8,397.175,4.85,0.42,96.77,1.9,25.7
6,18.75,2.25,-10.65,57.9,-0.024,26.875,72.125,38.9,134.1,38.95,215.75,4.29,0.35,96.79,-1.5,25.5
6,19.25,4.8,-9.675,32.575,-0.024,25.95,75.775,-4.3,57.35,16.175,83.925,3.77,0.34,96.7975,-4.475,25.2
6,19.75,6.55,-7.2,22.25,-0.012,25.075,81.475,-23.55,8.725,2.075,16.075,3.745,0.33,96.8,-6.825,24.9
6,20.25,6.8,-8.95,17.75,-0.012,24.375,83.775,-26.625,0,0,0,3.4375,0.31,96.82,-9.325,24.675
6,20.75,7,-9.35,20.55,-0.012,23.6,85.275,-20.875,0,0,0,3.3475,0.305,96.8725,-9.25,24.475
6,21.25,6.65,-7.525,18.9,-0.012,23.275,86.95,-23.35,0,0,0,3.38,0.315,96.915,-9.1,24.3
6,21.75,7.1,-6.65,18.975,-0.012,22.9,88.85,-24.25,0,0,0,3.795,0.3375,96.95,-9.825,24.075
6,22.25,6.7,-7.425,18.4,-0.012,22.6,88.625,-23.85,0,0,0,3.64,0.3325,96.9575,-9.525,23.975
6,22.75,6.35,-7.675,17.3,-0.012,22.375,89.275,-25.15,0,0,0,4.02,0.3525,96.96,-9.225,23.8
6,23.25,6.3,-10.275,17.8,-0.012,22.2,90.275,-23.275,0,0,0,3.835,0.36,96.9775,-9.65,23.65
6,23.75,6,-7.575,13.65,-0.012,21.975,91.1,-24.2,0,0,0,3.68,0.31,96.9675,-9.525,23.4
7,0.25,6.1,-11.4,13.6,-0.024,24.8,87.75,-22.1,0,0,0,3.3075,0.32,96.9975,-8.625,26.1
7,0.75,5.9,-12.5,11.625,-0.024,24.5,88.325,-22.4,0,0,0,3.25,0.2975,96.9975,-8.45,26
7,1.25,5.9,-11.6,11.2,-0.012,24.2,88.9,-20.55,0,0,0,3.065,0.27,96.9875,-8.4,25.9
7,1.75,5.35,-10.925,9.9,-0.012,23.9,89.775,-19.325,0,0,0,2.99,0.28,96.99,-8.425,25.8
7,2.25,5.6,-8.075,8.7,-0.012,23.625,90.7,-17.2,0,0,0,3.0175,0.2875,96.99,-9.1,25.6
7,2.75,5.475,-9.3,8.15,-0.012,23.375,91.275,-16,0,0,0,3.2375,0.2975,96.9875,-9.1,25.5
7,3.25,5.45,-9.9,7.575,-0.012,23,91.825,-15,0,0,0,3.2675,0.2825,96.9875,-9.3,25.4
7,3.75,5.7,-10,7.1,-0.012,22.9,92.775,-13.25,0,0,0,3.1125,0.29,97,-9.2,25.275
7,4.25,5.85,-8.375,7.05,-0.012,22.575,93.125,-13.725,0,0,0,2.7475,0.27,97.01,-8.6,25.1
7,4.75,5.4,-7.925,7.475,-0.012,22.375,93.3,-13.975,0,0,0,2.68,0.265,97.02,-8.7,24.975
7,5.25,5.25,-5.2,9.1,-0.012,22.3,93.875,-12.025,5.2,1,10.25,2.78,0.295,97.04,-8.6,24.875
7,5.75,4.6,-6.8,10.8,-0.024,22.275,93.325,4.15,35.35,11.55,64.15,2.71,0.2725,97.0575,-7.75,24.775
7,6.25,3.1,0.1,21.9,-0.012,22.9,92.9,40.575,113.575,33.975,185.55,3.11,0.2725,97.06,-5.75,24.675
7,6.75,0.45,8.55,50.625,-0.042,23.875,90.675,99.95,206.4,59.75,357.25,3.48,0.32,97.09,-2.8,24.675
7,7.25,-1.6,30.6,77.6,-0.06,25,88.4,169.325,318.3,82,561.125,4.17,0.39,97.11,1.875,24.775
7,7.75,-4.1,51.225,110.2,-0.072,26.075,83.55,246.8,423.35,101.675,761.175,4.1,0.41,97.12,6.775,24.8
7,8.25,-4.875,78.275,136.55,-0.084,27,79.025,326.5,519.525,120.675,966.925,4.195,0.42,97.1175,13.2,25
7,8.75,-6.05,92.775,163.6,-0.084,28.3,76.9,397.5,607.075,135.375,1174.4,4.4725,0.41,97.1075,19.625,25.2
7,9.25,-6.5,120.1,196.3,-0.09,29.1,74.15,470.55,699.6,147.4,1344.675,4.5725,0.42,97.0975,27.65,25.575
7,9.75,-7.4,135.75,218.4,-0.096,29.875,71.25,531.175,777.6,156.7,1487.6,4.53,0.4425,97.1,35.575,25.9
7,10.25,-7.4,152.15,250.8,-0.108,30.5,68.8,588.6,837.275,165.2,1612.05,4.57,0.45,97.08,43.65,26.2
7,10.75,-6.975,165.975,258.6,-0.096,31.2,65.1,634.8,900.85,172.725,1706.5,4.5,0.425,97.08,51.15,26.675
7,11.25,-5,171.2,286.8,-0.096,31.75,63.6,676.15,952,178.4,1799.8,4.53,0.4475,97.0675,56.175,27.2
7,11.75,-6.725,179,303.175,-0.096,32.175,62.475,698.55,977.425,181.775,1862.7,4.765,0.4575,97.055,61.225,27.7
7,12.25,-5.675,177.65,332.5,-0.087,32.85,60.55,707.9,995.625,181.475,1877.45,5.055,0.4675,97.0275,63.15,28.175
7,12.75,-5.65,179.3,324.8,-0.096,33.225,59.575,709.075,990.225,177.725,1871.6,4.995,0.46,96.9975,63.85,28.6
7,13.25,-5.375,174.1,331.6,-0.096,33.65,59.6,694.65,976.975,178.075,1845.325,5.05,0.47,96.98,59.15,29
7,13.75,-4.55,162.8,320.5,-0.108,33.875,57,674.15,946.525,174.225,1793.15,4.905,0.46,96.9575,55.325,29.3
7,14.25,-4,162.875,314.6,-0.096,33.7,59.5,637.2,900.2,168.3,1706,5.0275,0.47,96.95,51.5,29.6
7,14.75,-5.625,150,309.5,-0.096,33.7,57.8,594.9,844.5,160.7,1617.6,5.26,0.46,96.93,48.3,29.8
7,15.25,-4.55,130,284.475,-0.096,33.95,57.325,543.15,782.125,152.65,1488.675,5.08,0.45,96.9075,41.3,29.9
7,15.75,-4.55,114.025,265.25,-0.096,34.075,56.9,476.55,691.275,141.075,1333.075,5.2,0.4525,96.885,31.925,29.975
7,16.25,-4.2,89.45,224.025,-0.096,33.975,58.525,407.7,605.525,128.7,1161.65,5,0.44,96.86,23.75,29.875
7,16.75,-3.1,67.425,202.85,-0.087,33.8,56.95,335.6,518.9,115.275,984.5,4.9725,0.44,96.8575,16.475,29.675
7,17.25,-2.2,39.2,170.9,-0.084,33.4,57.575,256.025,421.725,96.65,789.05,4.9125,0.44,96.8475,9.7,29.475
7,17.75,-1.375,16.4,127.55,-0.084,32.625,59.6,177.025,323.125,80,589.45,4.5575,0.4175,96.8475,4.6,29.2
7,18.25,-0.1,1.775,91.5,-0.06,31.7,61.175,105.275,225.625,59.5,395.375,4.4075,0.3775,96.845,0.8,28.9
7,18.75,1.7,-12.05,57.575,-0.036,30.75,65.175,44.1,133.875,37.475,216.975,3.97,0.3375,96.8475,-1.6,28.575
7,19.25,3.7,-12.325,30.3,-0.012,29.575,70.3,-1.95,53.675,16.075,86.9,3.5075,0.3,96.85,-4.3,28.275
7,19.75,5.2,-15.35,19.775,-0.024,28.175,75.925,-24.3,8.6,2,16.55,3.1425,0.28,96.88,-6.7,27.975
7,20.25,5.525,-14,15.475,-0.012,27.2,80.025,-27.325,0,0,0,3.2475,0.27,96.9,-8.7,27.775
7,20.75,6.3,-14.4,15.8,-0.012,26.675,81.55,-26.35,0,0,0,3.1975,0.2775,96.93,-9.625,27.5
7,21.25,5.7,-12.775,13.525,-0.012,26.475,83.475,-25.95,0,0,0,3.3875,0.28,96.9575,-8.9,27.275
7,21.75,5.975,-12.825,13.95,-0.012,26.1,85.425,-24.4,0,0,0,3.265,0.28,96.9875,-8.85,27
7,22.25,5.9,-12.525,17.55,-0.012,25.975,85.575,-24.4,0,0,0,3.4925,0.3025,96.9875,-8.7,26.8
7,22.75,5.95,-12.225,13.9,-0.012,25.7,86.475,-23.975,0,0,0,3.665,0.3175,96.99,-9.1,26.675
7,23.25,5.9,-12.35,15.1,-0.012,25.475,85.675,-23.35,0,0,0,3.6525,0.31,96.9975,-8.9,26.475
7,23.75,6.05,-10.175,14.05,-0.024,25.2,86.975,-21.35,0,0,0,3.48,0.2925,96.99,-8.5,26.3
8,0.25,5,-12.6,10,-0.012,25,85.95,-21.425,0,0,0,2.9825,0.26,97.015,-10.125,26.7
8,0.75,4.925,-12.2,10.1,-0.012,24.8,86.55,-19.825,0,0,0,3.04,0.2625,97.015,-10,26.575
8,1.25,5,-11.3,9.9,-0.012,24.475,87.05,-18.9,0,0,0,2.97,0.27,97.02,-9.925,26.375
8,1.75,4.775,-10.925,8.975,-0.012,24.4,87.55,-18.725,0,0,0,2.995,0.27,97.0075,-10.1,26.2
8,2.25,4.9,-10.925,9.325,-0.012,24.075,88.45,-17.925,0,0,0,3.0475,0.28,97.005,-9.925,26.1
8,2.75,4.725,-11.05,8.4,-0.012,24,89.5,-17,0,0,0,2.9425,0.26,97.0075,-9.925,26
8,3.25,4.4,-7.2,8.35,-0.012,23.6,90.35,-15,0,0,0,2.655,0.24,97,-9.8,25.9
8,3.75,4.8,-7.6,6.3,-0.012,23.375,90.75,-14.7,0,0,0,2.54,0.23,97,-9.825,25.8
8,4.25,4.9,-6.025,6.4,-0.012,23.15,90.9,-13.925,0,0,0,2.53,0.2575,97.02,-10.025,25.675
8,4.75,4.75,-6.775,6.225,-0.012,23,91.5,-14.425,0,0,0,2.43,0.2275,97.0175,-10.225,25.575
8,5.25,4.825,-6.05,5.9,-0.012,22.775,91.9,-12.55,0.1,0,0,2.45,0.2125,97.035,-10.3,25.475
8,5.75,4.5,-4.925,6.65,-0.012,22.6,92.1,-7.675,12.15,3,22.075,2.57,0.235,97.0575,-9.925,25.375
8,6.25,3.7,-4.425,15.075,-0.012,22.875,91.975,15.175,59.175,19.425,95.85,2.6825,0.25,97.0675,-8.525,25.275
8,6.75,1.95,5.2,31.5,-0.024,23.8,90.575,65.2,147.675,41.4,247.65,3.1975,0.285,97.1025,-5.325,25.275
8,7.25,0.6,19.125,56.9,-0.036,25.075,87.2,127.4,249.575,63.85,436.525,3.6425,0.32,97.13,-0.825,25.3
8,7.75,0.875,48.65,85.8,-0.06,26.2,83.675,199.6,352.825,84.25,647.4,3.945,0.36,97.1425,3.95,25.45
8,8.25,-1.05,72.5,108.25,-0.06,27.35,78.575,279.575,454.275,102.9,885.5,4.335,0.39,97.1625,9.85,25.575
8,8.75,-0.45,106.4,138.65,-0.072,28.2,74,354.775,553.975,120.05,1106.95,4.505,0.42,97.1425,16.575,25.7
8,9.25,-1.25,131.85,166.2,-0.072,29,71.125,424.55,642.05,130.9,1242.95,4.54,0.415,97.1475,23.95,25.9
8,9.75,-0.95,147.8,180.575,-0.084,29.9,70.525,494.425,715.725,141.55,1383.5,4.37,0.415,97.165,29.9,26.3
8,10.25,-0.3,173.7,214.1,-0.072,30.975,68.5,554.8,798.9,152.075,1523.175,4.25,0.41,97.1675,36.975,26.775
8,10.75,-0.7,186.075,226.1,-0.072,31.8,65.95,598.65,856.8,158.35,1645.7,4.05,0.3975,97.1575,44.175,27.175
8,11.25,-0.45,195.625,246.45,-0.063,32.325,63.375,628.55,893.675,164.45,1722.9,4.28,0.39,97.14,48.675,27.7
8,11.75,-0.325,193.8,261.225,-0.072,32.8,61.5,663.875,933.225,169.4,1799.75,4.39,0.415,97.11,53.875,28.1
8,12.25,-0.2,205.775,280,-0.072,33.425,60,676.375,953.5,170,1828.95,4.44,0.42,97.0875,60.5,28.6
8,12.75,-0.3,226.1,276.425,-0.06,33.8,58.625,669.725,945.9,170.95,1816.85,4.6175,0.43,97.0675,59.8,29.175
8,13.25,-0.05,218.4,285.95,-0.06,34.175,56.6,663.55,930.575,168.675,1787,4.6525,0.4375,97.0375,56.875,29.675
8,13.75,0.3,199.9,287.1,-0.072,34.6,54.8,648.125,910.6,163.725,1740.275,4.39,0.42,97.0075,53.15,30.1
8,14.25,0.7,175.8,280.4,-0.06,34.575,53.975,605.775,856.725,156.1,1645.3,4.6325,0.4375,96.9875,48.9,30.4
8,14.75,0.425,167.725,257.25,-0.072,34.675,53,560.325,800.475,149,1543.4,4.8,0.445,96.96,42,30.65
8,15.25,0.225,154.1,238.575,-0.06,34.7,51.6,504.6,734.8,140.8,1407.5,4.57,0.44,96.93,34.5,30.8
8,15.75,-1.38777878078145e-17,125.225,224.175,-0.06,34.6,51.05,443.875,652.375,129.3,1246.325,4.67,0.4325,96.92,27.8,30.8
8,16.25,0.175,97.1,194.375,-0.06,34.4,50.55,367.7,559.025,117.475,1071.05,4.71,0.415,96.895,20.3,30.7
8,16.75,0.075,71.85,164,-0.06,34,51.9,295.925,461.3,102.55,879.55,4.69,0.4325,96.89,13.8,30.55
8,17.25,0.175,38.2,125.75,-0.072,33.5,53.375,213.55,365.625,84.85,684.775,4.56,0.42,96.87,7.775,30.2
8,17.75,0.65,10.025,92,-0.06,32.875,55.275,141.4,268,65.8,474.525,4.23,0.38,96.8775,3.075,29.975
8,18.25,1.3,-6.5,57.9,-0.036,32.05,58.6,69.3,167.35,45.2,281.2,4.0075,0.35,96.875,-1.325,29.8
8,18.75,2.75,-11.05,32.225,-0.024,30.9,63.55,14.6,80.95,22.75,129.2,3.49,0.31,96.88,-4.35,29.55
8,19.25,4.55,-11.325,18.05,-0.012,29.6,69.2,-16.5,17.75,4.6,34.65,3.065,0.29,96.9,-7.525,29.25
8,19.75,5.4,-10.975,13.7,-0.012,28.3,72.9,-23.35,0.45,0,0.8,2.9725,0.2525,96.925,-9.65,28.95
8,20.25,4.4,-12.5,13.325,-0.012,27.7,75.15,-23.3,0,0,0,2.9625,0.27,96.955,-10.65,28.7
8,20.75,4.85,-13.6,11.7,-0.012,27.4,77.6,-23.2,0,0,0,2.905,0.255,96.97,-10.65,28.3
8,21.25,4.85,-16.275,13.4,-0.021,27.05,79.45,-24.45,0,0,0,3.13,0.2825,97,-10.6,28.05
8,21.75,4.925,-16.25,11.8,-0.012,26.6,80.85,-24,0,0,0,3.0375,0.27,97.02,-10.55,27.8
8,22.25,5,-15.9,12.3,-0.024,26.4,82.8,-23.55,0,0,0,3.1,0.27,97.025,-10.2,27.6
8,22.75,4.925,-12.95,11.95,-0.012,26.25,82.8,-23.25,0,0,0,3.03,0.2825,97.03,-10.4,27.3
8,23.25,5.15,-11.825,11.825,-0.024,25.6,84.25,-22.65,0,0,0,2.99,0.26,97.035,-10.1,27.1
8,23.75,4.8,-13.475,11.5,-0.012,25.6,85.55,-22.85,0,0,0,3.07,0.27,97.035,-10.15,26.9
9,0.25,3.5,-11.1,11.075,-0.012,20.8,85.4,-24.2,0,0,0,2.77,0.26,97.1525,-12.675,23.325
9,0.75,3.8,-9.525,11.15,-0.012,20.65,86.1,-24.375,0,0,0,2.77,0.26,97.1525,-12.95,23.2
9,1.25,3.325,-8.25,10.875,-0.012,20.7,86.65,-22.05,0,0,0,2.685,0.26,97.1525,-12.75,23.1
9,1.75,3.5,-9.95,9.6,-0.012,20.4,87.45,-21.125,0,0,0,2.715,0.2475,97.15,-13.05,23
9,2.25,3.6,-8.2,10.1,-0.012,20.4,87.65,-18.475,0,0,0,2.8075,0.27,97.1325,-12.875,22.925
9,2.75,3.425,-8.1,11.5,-0.012,20.025,89.5,-18.6,0,0,0,2.695,0.265,97.13,-13.1,22.825
9,3.25,3.4,-7.7,9.2,-0.012,19.825,89.775,-19.775,0,0,0,2.855,0.2775,97.13,-13,22.8
9,3.75,3.7,-7.625,12.475,-0.012,19.45,90.45,-19.475,0,0,0,2.92,0.2925,97.1225,-13.35,22.7
9,4.25,3.7,-8.6,11.45,-0.012,19.4,90.325,-18.4,0,0,0,3.02,0.2925,97.1325,-13.175,22.6
9,4.75,3.7,-7.675,10.95,-0.012,19.4,90.6,-17.125,0,0,0,2.995,0.2975,97.15,-13.075,22.6
9,5.25,3.6,-6.5,10.4,-0.012,19.225,90.225,-16.675,0,0,0,2.955,0.2775,97.16,-12.35,22.5
9,5.75,3.5,-8.95,8.95,-0.012,18.95,89.975,-15.625,0.6,0,0.4,3.275,0.3175,97.1725,-11.9,22.5
9,6.25,3.1,-7.45,10.375,-0.012,18.9,90.45,-9.525,19.175,5.8,34.925,3.14,0.305,97.19,-12.15,22.4
9,6.75,2.4,-3.25,19.625,-0.024,19.15,90.525,16.5,87.5,25.1,136.775,3.455,0.3,97.21,-10.3,22.325
9,7.25,0.85,8.8,40.3,-0.036,20.425,88.55,79.1,185.025,48.4,308.05,3.595,0.33,97.22,-6.225,22.3
9,7.75,-0.3,31.05,68.35,-0.048,21.5,85.625,149.55,292.25,68.8,525.375,3.86,0.375,97.225,-1.2,22.3
9,8.25,-1.4,59.2,92.05,-0.06,22.325,82.025,215.075,401.2,88.3,755.225,4.34,0.42,97.235,4.85,22.35
9,8.75,-2,86.025,116.95,-0.072,23.5,79.5,293.45,499.15,104.825,931.55,4.6075,0.44,97.25,12.35,22.5
9,9.25,-2.7,116.7,134.7,-0.084,24.7,76.75,364.175,594.05,118.8,1099.075,4.64,0.46,97.2525,19.75,22.6
9,9.75,-3.575,141.775,149.3,-0.084,25.525,72.125,436.175,680.55,130.7,1271,4.97,0.46,97.25,28.25,22.8
9,10.25,-2.8,165.425,168.3,-0.084,26.225,67.925,491.85,750.95,139.425,1401.45,4.945,0.465,97.24,34.7,23.1
9,10.75,-3.7,183.825,180.15,-0.084,27.075,64.5,538.825,802.3,147.775,1511.375,5.015,0.47,97.2325,42.025,23.475
9,11.25,-2.825,194.35,191.9,-0.093,27.5,60.3,564.425,839.75,154,1577.75,5.1,0.4625,97.23,47.825,23.9
9,11.75,-3.425,201.875,206.9,-0.084,28.05,57.9,594.225,881.45,158.775,1653.675,4.925,0.4675,97.21,55,24.3
9,12.25,-3.2,199.575,205.6,-0.072,28.6,56.2,600.925,888.05,159.475,1664.25,5.0475,0.4675,97.19,57.1,24.625
9,12.75,-3.175,194.525,213.75,-0.069,28.9,56.025,605.425,889.975,159.9,1654.475,5.195,0.48,97.1575,58.95,25.1
9,13.25,-3.3,189.65,209.1,-0.072,29.225,55.525,571.15,861.975,155.475,1592.325,5.24,0.49,97.1425,57.375,25.325
9,13.75,-3.5,176.475,203.6,-0.084,29.3,54.2,548.125,822.05,150.8,1534.725,5.11,0.465,97.11,52.825,25.7
9,14.25,-3.325,157.225,198,-0.084,29.4,53.4,505.45,772.25,142.9,1431.55,5.045,0.46,97.085,45.8,25.9
9,14.75,-2.8,134.675,184.95,-0.072,29.6,53.45,448.2,692.65,131.1,1292.65,5.14,0.48,97.055,38.575,26
9,15.25,-2.6,113.775,169.35,-0.072,29.625,53.25,386.85,629.225,121.8,1175.45,5.02,0.4425,97.04,30.725,26.025
