DOY2,HR2,FC_1_1_1,CO2_1_1_1,CO2_SIGMA_1_1_1,SC_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,H_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,TA_1_1_1,VPD_1_1_1,RH_1_1_1,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD_1_1_1,SW_IN_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_DIF_1_1_1,FC_1_2_1,CO2_1_2_1,CO2_SIGMA_1_2_1,LE_1_2_1,H2O_1_2_1,H2O_SIGMA_1_2_1,H_1_2_1,T_SONIC_1_2_1,T_SONIC_SIGMA_1_2_1,WS_1_2_1,USTAR_1_2_1,W_SIGMA_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,TA_1_2_1,VPD_1_2_1,RH_1_2_1,TAU_1_1_1,TAU_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,PA_1_2_1,PPFD_IN_1_1_2,PA_1_1_1,LW_IN_1_2_1,LW_OUT_1_2_1,NETRAD_1_2_1
1,5.25,0.131,391.616147,0.738462,-0.6796705,-1.06325,6.9602145,0.03750125,-30.148,9.79575,0.20062125,1.6075,0.125,0.164317,0.40100475,0.328634,4.496,0.58625,67.2475,99.2,8.001,8.30825,8.83725,9.515,10.51575,-18.66425,-57.931,0,0,0,0,0,252.734,317.08775,0.676,-0.15054,417.26768475,2.563192,-0.57412,7.3729935,0.05675,-2.77784525,6.68155,0.165772,0.223425,0.0298835,0.039212925,0.147812,0.14269,1.57,0.44852,86.25,-0.112933,-0.0020702325,9.725,9.805,10.235,10.7475,11.6125,8.74,9.17,9.7625,10.41,11.5,9.355,9.675,10,10.63,11.575,9.3175,9.69,10.04,10.5925,11.6225,-12.391155,-16.83471,-18.31104,-10.78783,-10.17005,-25.077525,-32.22618,99.01,0.676,98.8975,297.65,312.59,-18.19
1,5.75,0.126,390.522452,0.738684,-0.919736,-0.83275,6.87631175,0.0373135,-30.1121945,9.7014725,0.2,1.5585,0.115,0.15453575,0.395599,0.32442175,4.43075,0.59125,66.3525,99.2,7.952,8.293,8.793,9.502,10.52,-18.642,-57.697,0,0,0,0,0,252.5005,316.766,0.676,-0.276335,418.31502,2.5278,-0.38997425,7.298165,0.054274,-2.4481,6.4959,0.17718425,0.2297,0.0287285,0.038367,0.147011,0.14320475,1.4315,0.443655,86.1,-0.109078,-0.00098,9.6975,9.8025,10.2175,10.745,11.6125,8.6725,9.135,9.7125,10.395,11.495,9.3325,9.64,9.98,10.615,11.575,9.2875,9.6325,10.0375,10.58,11.6125,-12.30201,-17.024385,-18.555075,-10.98427,-10.4179975,-24.874125,-32.39427,99.0075,0.676,98.9025,297.3,311.355,-17.855
1,6.25,0.148,391.529281,0.7368395,-0.7110415,-0.89075,6.82904,0.040564,-29.2825,9.566645,0.194936,1.598,0.114,0.1539175,0.3892295,0.319374,4.31225,0.58,66.285,99.2475,7.885,8.2715,8.7705,9.487,10.5025,-18.773,-57.69175,0,0,0,0,0,252.8395,316.478,0.676,-0.1155275,417.4324755,2.48071575,-0.39375,7.18951725,0.052352,-2.78785,6.4587,0.1602895,0.22207,0.02958,0.037774,0.1403,0.143701,1.411,0.43246,86.5,-0.091163375,-0.001868,9.665,9.8075,10.195,10.7425,11.61,8.6175,9.07,9.6525,10.3725,11.4925,9.2625,9.5825,9.9575,10.595,11.5725,9.27,9.58,10.0325,10.5625,11.6025,-12.45484,-17.0286,-18.6223725,-11.2216425,-10.4264025,-24.636825,-32.53656,99.025,0.676,98.92,296.9,311.445,-17.16
1,6.75,0.10175,390.36557025,0.73698475,-1.024139,-0.59925,6.8183245,0.039539,-28.99115,9.538,0.2,1.627,0.108,0.148324,0.38770775,0.325576,4.325,0.5825,67.35,99.3,7.8185,8.242,8.7305,9.47075,10.4955,-18.993,-55.863,0.01525,0.047,0,0.0873,0.729,251.66775,316.05525,0.676,-0.180735,415.811581,2.583703,-0.488953,7.188214,0.04811625,-2.613895,6.326525,0.1661025,0.218141,0.029013,0.037108,0.142892,0.146649,1.293,0.429535,86.2,-0.103712,-0.0018133875,9.6575,9.815,10.175,10.7425,11.6025,8.5725,9.0625,9.5975,10.3475,11.4825,9.2025,9.5225,9.9375,10.58,11.5725,9.24,9.5225,10.0225,10.545,11.6,-12.63312,-16.98645,-18.48777,-11.2339125,-10.2330875,-24.670725,-32.55368,99.0325,0.676,98.9225,296.995,311.04,-16.735
1,7.25,-0.031,389.9967745,0.737161,-0.7352015,-1.63,6.655726,0.03971625,-27.869,9.54775,0.21521,1.574,0.103,0.141421,0.367423,0.31744475,4.316,0.5525,67.0485,99.3,7.753,8.207,8.678,9.457,10.49,-18.7685,-54.208,1.6,5.62,0.057,1.881375,0.83327,250.574,315.715,2.6415,-0.19472,419.253706,2.492634,-0.53290775,7.124102,0.0468315,-2.573475,6.2436,0.16947525,0.23392,0.030537,0.0385013,0.143594,0.143515,1.087,0.429095,87,-0.10737475,-0.00193434,9.6425,9.8125,10.14,10.735,11.595,8.52,9.005,9.5625,10.3375,11.48,9.145,9.4875,9.92,10.5625,11.5725,9.2125,9.4925,9.985,10.5175,11.5975,-12.713775,-17.14662,-18.525585,-11.3035075,-10.4348075,-24.365625,-32.6564,99.055,2.95275,98.9425,295.5,310.255,-14.625
1,7.75,0.06325,390.09896975,0.73707575,-1.187646,-1.266,6.699724,0.039544,-26.69725,9.070536,0.221359,1.5135,0.11,0.152661,0.3937,0.325576,4.356,0.62,65.8415,99.3,7.71,8.172,8.658,9.445,10.488,-17.7872,-35.3545,14.93325,37.4156,0.96325,16.751,2.5505,250.45825,318.5915,25.43,-0.30286,416.4930105,2.439048,-0.3710875,7.201961,0.069600025,-2.73265,6.408643,0.16661825,0.23580275,0.0294625,0.03786075,0.144518,0.145516,1.38425,0.422155,87.15,-0.099417375,-0.003599,9.6475,9.7825,10.11,10.7125,11.5875,8.4925,8.955,9.5225,10.35,11.47,9.075,9.4225,9.9,10.535,11.57,9.1775,9.455,9.935,10.4925,11.5875,-12.735,-17.074965,-18.1764,-11.32803,-10.2835175,-22.890975,-32.4852,99.0825,26.6475,98.965,296.555,311.57,-2.97
1,8.25,-0.01725,389.633757,0.74177775,-2.5795695,-0.037,6.761162,0.05210425,-21.96,8.96,0.184391,1.369,0.12425,0.1666725,0.409878,0.329391,5.041,0.7,63.8875,99.3,7.765,8.17,8.668,9.432,10.488,-15.717,-0.288,39.364,90.703,4.1236,41.0148,5.33875,250.29,325.65,72.87,-0.399935,410.82095025,2.1566315,-0.7664925,7.34059325,0.12749825,-3.4594,6.80845,0.2245,0.2441,0.0300345,0.041515,0.146359,0.1561735,2.412,0.474865,85,-0.127545,-0.002583705,9.6425,9.745,10.08,10.6875,11.5825,8.5,8.9425,9.465,10.3425,11.465,9.05,9.375,9.8475,10.4925,11.5525,9.1575,9.4225,9.8875,10.4675,11.585,-12.382665,-15.287805,-17.1623925,-11.11523,-9.909495,-20.11075,-31.57493,99.11,77.335,98.99,300.15,317,8.76
1,8.75,-0.066783825,389.546345,0.746307,-4.6497085,3.779,6.9659345,0.09224175,-13.0665,9.01269925,0.176068,1.172,0.139,0.194936,0.420707,0.3556035,5.732,0.78,62.1255,99.312,7.91,8.22,8.675,9.42,10.488,-11.37775,26.834,64.028,151.2585,8.66285,66.925625,8.591485,252.92,336.8485,110.8,-0.433598,407.290292,1.7357,1.8511,7.72283,0.198671,-3.95658275,8.484525,0.22989425,0.2711,0.039298,0.057689,0.171129,0.185836,4.36125,0.584025,78.05,-0.138053,-0.0134257,9.615,9.7375,10.05,10.6775,11.5925,8.595,8.9625,9.4075,10.3425,11.4525,9.0525,9.34,9.7875,10.475,11.5325,9.1675,9.435,9.835,10.4275,11.575,-11.321405,-12.345735,-14.679965,-10.40315,-8.7538075,-14.891575,-30.37088,99.135,145.575,99.0225,308.55,332.66,38
1,9.25,-1.62875,388.565146,0.7547995,-5.05621175,12.873,7.265221,0.1286705,-3.525,9.52325,0.20062125,0.88133575,0.166,0.246982,0.432627,0.396232,6.47125,0.93,60.495,99.4,8.06525,8.30725,8.72125,9.417,10.4955,-7.33075,46.542,98.4335,223.9245,13.0905,100.90125,12.29206,256.2835,346.4595,131.825,-0.78861,402.913553,1.0972125,10.10275,7.903132,0.20846925,-3.13789875,9.99578075,0.23711525,0.3308,0.06670175,0.10424475,0.23357525,0.262254,5.92325,0.7216,69.44,-0.177922,-0.0151845,9.625,9.7225,10.0425,10.685,11.595,8.735,8.995,9.3875,10.325,11.44,9.07,9.3675,9.795,10.4575,11.5325,9.2075,9.445,9.8275,10.4175,11.565,-9.580965,-7.30881,-7.8385725,-9.26542,-6.62314,-0.449175,-26.37481,99.17,193.6,99.065,314.85,355.435,69.58
1,9.75,-2.87575,387.174799,0.749943,-4.08196225,20.04,7.57779525,0.12627775,7.322,10.05075,0.219051,0.81925,0.191,0.311448,0.443847,0.431277,6.94875,1.13,59.11,99.4,8.211,8.408,8.76225,9.4015,10.49975,-3.80575,65.349,123.046,273.61325,16.824,123.0391125,15.979,259.761,352.4235,156.725,-0.92737,399.40147,0.755814,14.3225,7.8022295,0.2030585,1.79425,10.86185,0.23142075,0.39166,0.078549,0.13297,0.304479,0.33666,6.8135,0.8832575,62.7,-0.20612625,-0.021875525,9.635,9.7425,10.02,10.6825,11.615,8.8525,9.08,9.39,10.3175,11.45,9.1075,9.38,9.815,10.4475,11.57,9.27,9.4675,9.8325,10.415,11.5525,-7.62402,-3.89466,-4.7839275,-7.636605,-3.88311,6.717395,-15.64768,99.2175,254.125,99.1125,290.65,362.84,80.855
1,10.25,-3.259,384.72684575,0.747174,-2.033347,24.266525,7.6908355,0.129235,16.33075,10.262,0.234521,0.9885,0.214,0.354965,0.515752,0.505964,7.54,1.31,58.4675,99.4,8.3975,8.5465,8.8225,9.401,10.5075,-1.09325,82.3375,146.322,333.315,20.382,146.178225,19.733565,262.965,357.40275,175.2,-1.144,398.440089,0.6231085,17.8665,7.84327475,0.1986635,5.5374,11.545,0.24046125,0.45367,0.084827,0.152571,0.361608,0.394702,7.44,1.079,58.71,-0.270055,-0.0278411,9.655,9.78,10.05,10.6825,11.625,9.0575,9.145,9.4025,10.3175,11.4225,9.2175,9.4475,9.85,10.4475,11.58,9.355,9.4975,9.845,10.415,11.5425,-5.836875,-1.36566,-3.037815,-6.0528075,-2.1054525,14.060025,-4.810105,99.23,326.55,99.125,281.615,373.665,109.365
1,10.75,-4.2732015,385.403918,0.744294,-1.679097,23.942,7.853278,0.11731275,26.72,10.667,0.259325,1.14225,0.228,0.388587,0.554977,0.562139,7.7185,1.46,57.22,99.4,8.559,8.649,8.885,9.4065,10.5075,0.5635,102.086,165.70875,379.845,24.0945,166.20525,21.653,264.19,361.403,184,-1.240979,398.571836,0.6602535,19.15675,8.12984,0.19714825,10.06,11.692,0.264561,0.5198525,0.09070375,0.16506775,0.3925965,0.4290305,7.935,1.243525,56.0025,-0.30639,-0.0336329,9.675,9.8125,10.0775,10.6775,11.63,9.2425,9.3,9.4275,10.29,11.4125,9.25,9.47,9.8175,10.4375,11.5825,9.435,9.5525,9.8625,10.415,11.5325,-4.529415,3.14439,-0.6858225,-4.460825,-0.6681975,20.186075,3.80064,99.2175,412.925,99.1125,284.11,378.185,135.65
1,11.25,-3.996,385.148596,0.7401525,-1.431625,31.012,8.051395,0.1165885,34.10737275,11.0404,0.27733225,1.242,0.25075,0.4213065,0.58947625,0.6160355,8.0425,1.56,55.76,99.4,8.783,8.83,8.945,9.4155,10.4975,3.03075,115.2,174.155,394.62275,24.611,172.9998,24.58412,265.4835,365.345,197.725,-1.237975,399.185975,0.595088,21.127,8.2716435,0.190957,12.66575,12.0715,0.28388625,0.544371,0.0983395,0.1756695,0.4160165,0.454456,8.56,1.49775,52.675,-0.401998,-0.036222975,9.715,9.8575,10.115,10.675,11.63,9.595,9.495,9.505,10.25,11.39,9.3075,9.5025,9.8175,10.445,11.58,9.6525,9.675,9.8725,10.4075,11.5325,-2.52153,6.53325,2.28888,-2.463685,0.5253125,23.38945,9.836235,99.205,459.4,99.0925,283.7,383.015,142.63
1,11.75,-3.98578075,384.36939525,0.7412025,-1.486722,32.0175,8.166227,0.1213215,40.341,11.3185,0.28679125,1.32793925,0.262,0.43474575,0.62709625,0.648074,8.3075,1.63,56,99.3,8.965,8.985,9.018,9.408,10.493,4.8215,123.64,178.33,402.865,25.631,179.1498375,26.754,268.5755,368.44575,197.35,-1.30915,399.006672,0.651915,20.9285,8.3527805,0.188371,16.4745,12.2195,0.2925115,0.5907,0.10279,0.185997,0.43811,0.48026,8.954,1.604575,51.305,-0.36041,-0.039712825,9.7975,9.93,10.1725,10.6775,11.6375,9.805,9.6525,9.5975,10.2525,11.3475,9.4125,9.5725,9.89,10.4625,11.565,9.81,9.8025,9.925,10.42,11.535,-0.292905,9.69871,5.1626025,-0.466545,1.6179625,26.74515,16.84608,99.19,455,99.08,285.45,383.465,129.86
1,12.25,-4.56075,383.36746875,0.737589,-1.396847,27.299,8.3106985,0.11109725,37.811,11.759,0.2790335,1.37524225,0.265,0.44556375,0.6459485,0.651919,8.61,1.79275,55.3425,99.3,9.223,9.127,9.092,9.428,10.492,6.2225,123.4165,194.7315,452.01725,28.091,203.89545,30.137,271.435,370.25425,189.875,-1.3419715,398.8933095,0.69285125,21.7317045,8.530952,0.18877375,16.660835,12.449,0.29797125,0.605935,0.099455,0.187839,0.4453255,0.4840195,9.195,1.926325,50.81,-0.3651595,-0.0350697,9.8875,9.9875,10.2,10.68,11.6525,10.1125,9.8825,9.735,10.275,11.3725,9.6,9.695,9.93,10.49,11.5725,10.0075,10,10.01,10.425,11.535,2.08005,9.34044,7.329465,0.695725,2.95856,29.5018,20.44567,99.1625,400.525,99.045,288.45,385.43,128.5
1,12.75,-3.514,383.44211725,0.57281375,-1.280319,27.75325,8.3534005,0.110644,37.403,11.91025,0.2626715,1.397,0.273,0.445533,0.659166,0.670074,8.86,1.89,54.7,99.2,9.422,9.255,9.172,9.453,10.503,7.79225,127.10325,185.1915,433.63925,25.709,189.15705,26.337,272.493,370.8525,185.1,-1.425275,398.423836,0.623911,20.3798625,8.558698,0.1819245,16.196724,12.56705,0.28766375,0.6341125,0.107355,0.19074875,0.45340175,0.490107,9.39,2.054975,49.43,-0.37486125,-0.04002855,9.965,10.04,10.2275,10.68,11.6525,10.3125,10.0525,9.8625,10.305,11.37,9.7625,9.84,9.955,10.505,11.5825,10.2825,10.1225,10.0725,10.4475,11.5425,3.026685,9.34044,8.17938,1.628815,2.782055,26.7580875,23.865575,99.125,461.275,99.0075,290.225,383.8725,130.8225
1,13.25,-3.755,382.43731325,0,-1.311007,26.8825,8.382681,0.104495,40.9655,12.118,0.25924825,1.4285,0.278,0.448341,0.654217,0.679276,9.0825,2.2,53.74,99.2,9.5105,9.3925,9.2715,9.474,10.496,8.4385,120.71675,182.7535,406.40725,25.108,178.15,26.962,270.575,371.51875,186.8,-1.27025,398.173132,0.592697,20.1709185,8.455197,0.17990525,15.5345,12.879,0.2945,0.62674225,0.1062075,0.189298,0.4615925,0.508318,9.74,2.218375,48.9525,-0.4331955,-0.04642865,10.0175,10.08,10.2525,10.68,11.645,10.49,10.2025,9.995,10.3125,11.3725,9.875,9.9525,10.0425,10.5025,11.58,10.4375,10.2825,10.1525,10.44,11.535,3.48939,9.5259,8.0573625,2.234505,2.0382125,27.09255,24.979935,99.0525,460.95,98.935,288.275,387.7675,146.9125
1,13.75,-3.33125,382.309176,0,-1.03368075,23.8011595,8.257968,0.1037505,37.941,12.428,0.244949,1.356,0.262,0.431277,0.6621935,0.6772805,9.33,2.385,52.585,99.2,9.6325,9.53275,9.372,9.5125,10.495,8.43175,105.323,174.7515,392.248,24.43325,178.85,23.85495,271.756,370.8585,194,-1.2111,397.63726225,0.56828125,18.9525,8.4148345,0.17103475,14.084725,13.112,0.27459,0.60752,0.10615,0.184862,0.457766,0.482042,9.725,2.4355,48.575,-0.4104355,-0.044214,10.09,10.1325,10.28,10.6825,11.645,10.67,10.3975,10.1225,10.3175,11.3675,10.1,10.085,10.1675,10.5325,11.625,10.62,10.46,10.2825,10.47,11.535,3.96483,12.56913,9.9759825,2.218135,2.9543575,23.4249,24.88331,99.0425,384.15,98.92,289.9825,388.99,110.22
