DOY2,HR2,CO2,H2O,FC,SC,H,SH,LE,SLE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,SW_IN,SW_OUT,TAU,U_SIGMA,USTAR,W_SIGMA,V_SIGMA,WS
2,22.75,518.068,3.72815,0.7129314,0.0839487,-1.410805,-0.206608,5.7549135,0.4265585,99.5886,85.809,-0.540999999999997,-1.637,1.84157,264.09,293.88,-21.821,0.0075166,-0.39913,2.6813,-0.00201221,0.487985,0.153405,0.0513249,0.352317,1.69706
2,23.25,524.662,3.79015,0.9456958,0.098457,-2.048595,-0.0405831,4.7162371,0.0625400625,99.6018,86.75,-0.840999999999951,-2.32999999999998,1.82261,260.21,292.51,-18.591,-0.00076225,-0.3526,3.34,-0.00240293,0.597932,0.145341,0.0474512,0.334487,1.91828
2,23.75,526.704,3.74265,0.544148,0.115774,-0.667456,0.0161492,5.2604411625,0.16581805,99.5809,86.505,-1.65999999999997,-2.44199999999995,1.6233,266.4,291.1,-11.915,0.0060622,-0.39412,3.3522,0.000822112,0.52638,0.16458,0.0452627,0.265438,1.79802
3,0.25,529.543,6.28311,1.2747575,0.0516003,-1.0725262,0.0646263,1.0277728275,0.0100835675,99.7874,88.319,4.34800000000001,3.29000000000002,1.91267,305.81,320.16,-12.712,0.023769,-1.1706,1.0503,-0.00328812,0.703908,0.19947,0.10254,0.380073,2.25798
3,0.75,529.873,6.20952,1.13079,0.0504957,-1.40269,-0.0685446,2.2524617,0.27847925,99.7473,90.279,4.26400000000001,3.11400000000003,1.66891,312.04,320.86,-8.5209,0.02408,-0.92465,1.1451,-0.00396947,0.623186,0.19287,0.0840148,0.443594,2.05311
3,1.25,530.632,6.06386,1.2336334,0.085424,-0.786005,0.155441,1.706422,0.134748,99.7654,90.548,4.53900000000004,3.178,1.61468,312.71,321.39,-9.4511,0.025065,-0.83252,0.86767,-0.00649022,0.602374,0.217223,0.133479,0.411554,2.3463
3,1.75,530.6165,5.9544675,1.88304075,0.10917975,-1.200349725,0.043481375,0.982234,0.045606805,99.81015,90.1295,4.01000000000001,2.84150000000001,1.6345375,312.425,320.3175,-12.34375,0.0240205,-0.939925,0.7060775,-0.0024446325,0.53665275,0.1986615,0.069203175,0.3458185,1.9955225
3,2.25,530.3455,6.2967925,1.2734507,0.0605819,-0.991165,0.29581,0.675001975,0.55393375,99.796025,90.5065,4.13050000000004,2.71575000000001,1.553785,311.6525,320.7,-11.06755,0.02288925,-0.95256,0.4890525,-0.002637575,0.46510525,0.20311425,0.0820331,0.36663975,2.0900625
3,2.75,532.50875,6.36478,1.116362,0.23806125,-0.5164865,0.187351,0.36776995,0.291482575,99.7839,91.242,2.98200000000003,2.18200000000002,1.40015,313.23,319,-6.7692,0.021392,-0.99425,0.68762,-0.00451133,0.496863,0.199022,0.0941434,0.434676,2.22372
3,3.25,532.219,6.20857,1.1728686,0.173358,-0.0395145,0.0326026,0.060537925,0.0290314,99.80195,91.38875,3.48350000000003,2.60050000000001,1.329695,313.83,319.515,-6.105525,0.0237925,-0.578045,0.9244075,-0.0024415475,0.43926575,0.1884615,0.084584625,0.3727805,1.9699275
3,3.75,533.44,6.3402825,0.7055205,0.13058,-0.01103005,0.1870235,1.23285594375,0.14521655,99.803925,91.15325,3.54500000000003,3.04175000000002,1.47225,315.225,320.12,-6.508725,0.023388,-0.8537875,0.7539775,-0.005169625,0.71685175,0.169721,0.075510275,0.2936015,1.75125
3,4.25,533.534,6.1361,1.3286081,0.091626125,0.4649719,0.23418275,2.4051739625,0.2614017,99.80145,91.347,3.572,2.89550000000003,1.37359,314.71,319.025,-6.07055,0.0228485,-0.982025,0.87626,-0.006609155,0.6210725,0.1933845,0.08840475,0.331749,2.47034
3,4.75,531.76225,6.20795,1.0800063175,0.11009365,-0.85550385,0.21326875,3.57749198125,0.37758685,99.7616,92.032,3.62100000000004,2.91200000000003,1.52955,313.76,319.51,-6.6518,0.02525,-0.7992,1.1333,-0.00479136,0.545084,0.185922,0.0750416,0.313032,2.08007
3,5.25,531.23925,6.4096775,1.383856,0.2053925,-0.64821115,0.09690055,4.74981,0.493772,99.866975,92.41525,3.78300000000003,2.74400000000001,1.24816,315.1925,319.01,-5.911725,0.0389555,-0.8546275,0.608405,-0.00336403,0.6366915,0.1932715,0.06459755,0.3159035,1.941535
3,5.75,532.3775,6.0788,1.32360011,0.1866285,-0.856026,0.0217585,4.08055033333333,0.387117933333333,99.8779,92.321,3.83100000000002,2.62400000000002,1.45823,312.83,318.6,-4.8353,2.62,0.041891,0.92644,-0.00507458,0.603475,0.191611,0.077547,0.380317,2.13193
3,6.25,531.941,6.1101075,1.015524,0.087657025,-0.51390025,-0.0461735,3.41129066666667,0.280463866666667,99.89925,92.741,3.29500000000003,2.48675000000001,1.308125,313.785,319.28,1.473575,24.0175,13.0185,3.2679,-0.0060704075,0.7018095,0.1997515,0.0917358,0.39475925,2.1587525
3,6.75,531.571,5.66478,1.0933758,0.03716115,-0.96689975,0.478448,2.742031,0.1738098,99.91935,91.3885,2.90750000000003,2.45450000000003,1.384845,307.43,320.6,12.5505,93.6125,48.474,13.899,-0.004465585,0.616606,0.18139,0.0700195,0.3518425,1.87278
3,7.25,531.5605,5.83356,0.90556904,0.0179598,1.0776185,0.9408565,2.465995275,0.78320425,99.919725,90.029,3.47850000000004,3.18425000000002,1.6179275,309.425,323.2675,65.987,267.16,175.885,46.097,-0.003331885,0.9468015,0.193151,0.09608075,0.510149,2.014865
3,7.75,529.3455,6.1045,0.8002015,-0.0091718075,5.220935,2.29826,6.410157,1.1709,99.93525,87.00925,3.97900000000003,3.42900000000003,1.6874,307.265,326.2625,133.7425,487.435,288.3,71.7995,-0.0108675825,1.060795,0.2261365,0.11912675,0.55472325,2.6225575
3,8.25,522.623,5.9079925,0.59174075,0.020564975,13.151284,2.11154,12.91869575,0.257982,99.971925,85.2535,4.18000000000002,3.78225000000003,1.881605,308.5625,331.0125,205.2325,683.335,379.0975,93.2525,-0.01204325,1.04835,0.2412525,0.14142225,0.67623525,2.774635
3,8.75,521.596,5.9894175,0.16122475,-0.0081823875,22.73891,1.68461,14.109367,0.30528525,99.9792,83.17125,4.76100000000004,4.23950000000004,2.177435,312.0175,333.6725,250.435,832.3175,446.505,118.08,-0.02369295,1.304475,0.2897415,0.1756085,0.96090775,3.0832925
3,9.25,519.6,6.38537,0.1765751,0.013673175,35.653505,1.863365,16.903459,0.604543,99.932475,80.962,5.35925000000003,4.56100000000003,2.47964,308.9325,340.445,338.7975,1038.3,558.9225,127.62,-0.02503005,1.116698,0.30941275,0.154906,1.06352,3.5472975
3,9.75,518.297,6.11596,-0.3204715,0.023656,50.872515,1.92898,9.629682,0.392792,99.9697,77.709,5.34300000000002,5.17600000000004,2.85914,303.85,345.83,398.31,1178.35,623.17,158.62,-0.0388978,1.31239,0.30082,0.194438,1.26976,3.74474
3,10.25,519.1215,6.401535,0.034674,0.00975635,69.33645,1.85951,22.785538225,0.56620425,99.95105,77.1475,5.84125,5.51000000000003,3.14643,303.305,349.87,440.5875,1265.325,674.8875,164.8,-0.0361743,1.2891225,0.344195,0.2007105,1.55583,3.71366
3,10.75,519.12825,6.415555,0.06678795,0.0212501,57.53144,2.284685,26.61538,0.805142,99.908375,72.6155,6.31575000000002,5.96775000000004,3.6197075,305.785,354.85,493.5225,1361.25,728.17,179.81,-0.04552725,1.3857375,0.34847175,0.20857975,1.62576,3.85138
3,11.25,515.813,6.374085,-0.0223892,0.00379019,56.2775175,1.763955,34.88038175,0.471586,99.9306,70.3525,6.71500000000004,6.32950000000002,3.98282,312.615,361.175,499.5,1413.3,757.54,172.325,-0.0593517,1.670425,0.3489565,0.253006,1.892,3.855055
3,11.75,515.0925,6.447775,-0.2904583,0.0167064,77.99376,1.66342,38.52531365,0.43669,99.9424,68.56,7.16750000000002,6.83700000000001,4.120715,314.44,364.315,508.885,1443.6,773.435,214.43,-0.05231155,1.39215,0.330393,0.2372295,1.885365,3.969025
3,12.25,515.33825,6.205505,-0.4430674,0.01539195,74.7313075,1.487455,38.52663475,0.43842275,99.972425,66.12825,7.44200000000002,7.23900000000002,4.7329625,311.7,365.6825,525.0975,1453.925,776.4975,183.73,-0.03953,1.7822025,0.33982875,0.274307,2.07072,3.99544
3,12.75,515.7805,6.6242925,-0.0190327875,0.01416345,87.12455,1.26133,43.747606,0.395572,99.927025,66.48725,8.11975000000001,7.74825000000001,4.957675,319.0375,375.2475,531.6325,1475.925,792.45,179.3275,-0.0662919,1.8475325,0.36993725,0.29983025,2.1568225,3.726175
3,13.25,514.25825,6.71138,-0.4189708,0.01460275,94.8118,1.121385,43.301525,1.50375,99.921475,68.74025,8.47350000000003,8.08275000000001,4.963465,320.8525,368.9925,499.005,1388.9,740.4125,164.51,-0.061817025,1.940065,0.372263,0.27793275,2.477465,3.945015
3,13.75,515.64925,6.698075,-0.52254705,0.0246229,90.01885,1.070105,41.979609,0.4499775,99.786425,66.69725,8.71575000000004,8.29525000000004,5.0128525,321.4,371.9025,469.0875,1311.675,704.6325,149.9975,-0.0614754,2.197135,0.39342175,0.30781675,2.6228625,4.0929
3,14.25,515.144,6.65496,-0.3174693,0.0337647,85.952288,1.15707,49.284963,0.331654,99.85365,68.28375,9.08075000000002,8.30700000000001,5.4078675,323.0075,368.435,387.7425,1198.825,636.6125,143.5375,-0.07909845,2.19305,0.386433,0.325031,2.5790625,4.03769
3,14.75,515.36225,6.85107,-0.56960995,0.0257759,80.5086505,0.78087275,40.7358235,0.802578,99.7765,69.23125,8.97175000000003,8.34075000000002,5.9026775,325.4325,368.86,355.6525,1053.8,565.1425,133.245,-0.0584089,2.3096425,0.375532,0.31659925,2.2805075,3.9118225
3,15.25,514.259,6.92231,-0.65436755,0.047285075,59.52117525,0.63514,37.807111,0.071257425,99.7631,69.162,8.964,8.32000000000005,5.99212,324.28,366.34,285.32,938.79,493.6,117.73,-0.0500235,1.91688,0.382894,0.294468,1.91719,3.91432
3,15.75,513.847,6.76256,-0.0585796,0.02183165,51.6711745,0.573264,37.5592505,0.4141885,99.766025,65.94225,9.09775000000004,8.43175000000004,6.0385225,324.0625,363.04,198.1675,702.715,383.92,90.27575,-0.0424546,1.6563325,0.3513955,0.27148275,1.830045,3.85837
3,16.25,513.985,7.004035,-0.06156405,0.0241085,32.079857,0.3140035,29.9345615,0.4741315,99.7672,65.536,9.11000000000001,8.42100000000002,6.15929,321.485,357.725,136.5,558.965,303.225,70.8735,-0.05121915,1.54499,0.3498125,0.2716935,1.74662,3.926175
3,16.75,515.1175,6.857235,0.084368025,0.031186325,12.9542835,0.13017275,27.6031415,0.4848,99.7045,68.9305,9.10550000000003,8.56550000000001,6.268215,320.665,355.365,75.7455,379.56,203.965,54.1295,-0.04082855,1.571925,0.349313,0.2459755,1.705025,3.64858
3,17.25,516.291,7.17436,0.2893201375,0.053346525,0.2664915,-0.1646165,15.933144,-0.0509664,99.7423,67.547,9.13300000000004,7.98700000000002,5.77034,322.78,347.94,16.563,181.75,99.962,24.966,-0.0256522,1.1237,0.327881,0.209746,1.22065,3.33001
3,17.75,516.8075,6.827265,0.60023635,0.11308425,-3.286618,-0.409148,20.284615275,-0.1408605,99.764,66.6125,8.477,7.31550000000001,5.19119,319.56,337.17,-7.85595,52.103,24.3695,6.5808,-0.0223439,1.0015265,0.312162,0.185204,1.28984,3.157015
3,18.25,517.44,6.89069,0.909861925,0.120383,-6.377325,-0.7209605,13.019004,0.167504,99.7804,70.439,7.87200000000001,6.47400000000005,4.62385,315.75,334.67,-11.874,7.7563,0.49422,0.57161,-0.00910734,0.881906,0.269291,0.156208,0.723107,2.82478
3,18.75,520.7055,6.88303,1.0514596,0.14664075,-9.5891265,-0.79468025,15.7013125,0.33299775,99.669225,76.326,7.60500000000003,6.72350000000004,3.8339975,321.5525,333.17,-13.99325,0.1241725,-1.8793,1.07838,-0.008517265,0.86259175,0.23702275,0.13866475,0.640442,2.60284
3,19.25,520.395,6.87841,1.0930169475,0.181464,-5.48596,-0.55430475,12.6607725833333,0.178476166666667,99.7324,80.025,7.017,5.35300000000001,2.84379,315.64,326.96,-12.572,0.027903,-2.0007,0.59658,-0.00459041,0.734751,0.246498,0.120854,0.548423,2.37257
3,19.75,521.62,6.52339,1.288990245,0.1320015,-5.521706,-0.434477,9.62023266666667,0.0239545833333333,99.7099,78.656,6.065,4.43900000000002,2.64861,317.4,324.21,-16.245,0.024762,-1.8878,0.75841,-0.00629645,0.718673,0.238393,0.131534,0.488481,2.3307
3,20.25,523.48325,6.67498,1.286137365,0.13823375,-3.738261,-0.399621,6.57969275,-0.130567,99.7151,81.091,5.27600000000001,4.66300000000001,2.33808,321.12,327.11,-10.777,0.028901,-1.4523,0.99594,-0.00336118,0.857806,0.251606,0.1276,0.563042,2.45206
3,20.75,524.95575,6.6593425,1.087083,0.144408,-2.018218,-0.122691,2.9370675,0.470055,99.690775,83.151,5.85625,4.86200000000002,2.12057,322.16,326.965,-10.8145,0.02528975,-1.209375,1.11821,-0.00519567,0.877388,0.2580265,0.116973,0.56298875,2.465205
3,21.25,525.9265,6.496795,1.3724136,0.156236,-3.4277355,-0.1297879,3.06335975,0.80831995,99.7334,82.683,5.32950000000002,4.30050000000002,2.23834,317.32,322.575,-13.3135,0.0250525,-1.30775,1.25975,-0.004493705,0.6735585,0.2136495,0.106664,0.55304,2.307425
3,21.75,529.877,6.5253125,0.866280692,0.076620825,-2.21285175,-0.0076492,2.42027,-0.0644768,99.761425,86.45975,5.06350000000003,4.31875000000001,2.065675,318.3075,323.57,-15.206,0.02523275,-1.243125,1.119825,-0.004335255,0.969826,0.24542775,0.129902,0.61460675,2.2222425
3,22.25,530.011,6.18167,1.0684484,0.0922994,-1.9079575,-0.183979,2.35809765,0.259983,99.7858,88.259,5.45400000000001,4.61200000000002,1.89861,318.28,327.86,-17.657,0.024897,-1.3426,1.3067,-0.00240826,0.716282,0.206049,0.111256,0.565457,2.18528
3,22.75,529.876,6.2917575,1.6652645225,0.109183,-4.3877375,-0.0291926275,2.976777,0.409451,99.812875,89.08125,5.17775000000002,4.25325000000001,1.891615,310.11,323.71,-16.82975,0.02489175,-1.67595,0.8944475,-0.0035911625,0.820071,0.224598,0.10792175,0.54215325,2.133685
3,23.25,528.51225,6.3122325,1.33756635,0.099537325,-2.0169885,-0.198092,0.7835132,-0.0346104,99.8135,89.95875,4.83650000000002,3.71400000000001,1.72438,316.41,322.9375,-15.079,0.02395975,-1.08921,0.8199675,-0.003980535,0.8726595,0.23611675,0.123949,0.6230775,2.34489
3,23.75,530.348,6.3599,1.36021115,0.049560975,-2.6688395,-0.1276,2.3181302,0.099676125,99.8136,90.098,4.55400000000003,3.47900000000004,1.69498,315.57,322.7,-13.746,0.024114,-0.9034,0.93532,-0.00432416,0.654231,0.227445,0.0921538,0.450638,2.38533
4,0.25,540.35,8.3092,2.470100275,0.1886135,-0.34708225,-0.092706775,3.63474125,0.37855725,99.2343,89.732,8.61900000000003,7.44200000000001,2.67004,327.86,341.5,-15.802,0.025845,-0.80091,2.259,-0.00152138,0.482533,0.202457,0.0738728,0.37351,1.83061
4,0.75,549.891,8.3791775,2.406534,0.176403,-0.4229085,-0.00540028,3.485688,0.268662,99.245475,89.756,8.21775000000001,7.35375,2.43388,326.0975,340.6275,-12.0755,0.02501075,-0.62831,1.844625,-0.0015696575,0.4508385,0.197067,0.06202805,0.367419,2.08479
4,1.25,544.81325,8.4323125,2.5335065,0.1052375,-0.236242,-0.09192815,6.156293,0.476073,99.256925,89.065,8.215,7.10225000000003,2.5353075,325.9775,338.14,-13.22375,0.0252895,-1.062725,2.229275,-0.0030711125,0.61899025,0.203087,0.066449025,0.34192425,1.9473475
4,1.75,551.84125,7.8495975,2.173156875,0.104341,-0.76626125,-0.049446,4.51624075,0.31817275,99.22625,89.184,7.87950000000003,6.74150000000003,2.4336125,324.95,337.535,-12.962,0.02599925,-0.8199425,2.149775,-0.0018505875,0.4385775,0.16414025,0.0530944,0.29317975,1.76317
4,2.25,544.251,7.98828,2.11933405,0.1164135,-0.384801475,0.20418275,4.5214471,0.4776575,99.24435,89.7665,7.46850000000003,6.57550000000001,2.37342,324.475,336.585,-12.07,0.024885,-1.04505,1.92595,-0.002979275,0.69441,0.198059,0.0706121,0.358511,1.778405
4,2.75,543.9315,8.214605,2.58035455,0.109626475,-0.44274775,-0.01977185,3.825538,0.486001,99.20325,90.505,7.38800000000002,6.47075000000001,2.1939425,325.8625,336.73,-10.237,0.02627425,-1.213475,2.005,-0.003494965,0.6505275,0.1861195,0.07081905,0.32218625,1.45352
4,3.25,545.6035,7.9999075,2.08756274,0.0636036,-1.146949,-0.0433867,6.718453,0.258851,99.241475,91.33625,7.33025000000002,6.29700000000004,2.1652025,328.065,339.5975,-9.762075,0.026659,-1.290825,1.839975,-0.0020373725,0.5604595,0.19825475,0.08817285,0.397934,1.444805
4,3.75,545.3215,8.44373,2.8552315475,0.25574775,-0.7963897,0.02713291975,3.650899,0.5520905,99.24455,92.816,7.65050000000003,6.29750000000004,1.83796,328.41,337.765,-9.5686,0.0274045,-1.3322,1.78665,-0.002580585,0.585674,0.180235,0.0615846,0.2431665,1.469995
4,4.25,543.048,8.42299,2.6300934725,0.198415,-0.85964175,0.062557,6.395930625,0.865437,99.2294,92.948,6.56900000000002,5.798,1.84108,325.23,336.23,-10.031,0.028057,-0.60969,2.1354,-0.00185639,0.615939,0.176056,0.0524472,0.410653,1.56734
4,4.75,543.948,8.41875,2.09007,0.6148705,-0.05844955,0.023363785,5.54075425,0.28890175,99.2358,93.717,6.85300000000001,6.20600000000002,1.76761,328.69,335.6525,-7.7171,0.6163,-0.538565,2.623325,-0.00147376,0.561976,0.186393,0.0699117,0.31189,1.49911
4,5.25,544.052,8.231485,2.412777,0.137407,0.326616975,0.1579365,3.81275475,0.346115,99.2306,94.007,6.69975000000002,5.63800000000004,1.725555,326.445,334.2425,-7.39685,13.359,4.7696,3.736175,-0.0019989025,0.69087425,0.206465,0.08505125,0.3404205,1.5498425
4,5.75,540.369,8.075235,1.595673325,0.1843865,0.3833565,0.1231865,4.76350425,0.2897705,99.257425,94.2775,6.38775000000004,5.77400000000003,1.75733,325.05,335.595,1.525775,70.7825,39.087,7.1149,-0.00285516,0.441726,0.19377475,0.082883075,0.4504285,1.4743375
4,6.25,542.75575,8.1439425,1.203802575,0.11540555,2.2578525,0.655239,4.43723875,0.75475925,99.2421,93.84875,6.69750000000001,6.47750000000001,1.6897975,326.38,341.43,28.73575,165.46,89.41225,17.1735,-0.0025884525,0.5815795,0.2105655,0.093275075,0.48762075,1.8115275
4,6.75,540.03875,8.5107575,0.9667431875,-0.0044799425,3.096724,2.0964675,12.994917,0.80706,99.261475,92.0365,7.568,6.94350000000004,1.9992025,327.355,349.6575,108.94,358.71,212.865,40.68,-0.0047531875,0.57464,0.210233,0.098566425,0.4557075,1.7353325
4,7.25,534.16,8.83068,0.2417489,-0.0353816,7.914726,3.16757,13.36315675,1.693125,99.2674,90.669,7.71700000000004,8.16200000000003,2.41232,328.76,356.61,171.05,573.13,317.63,57.273,-0.00771611,0.865691,0.236245,0.126136,0.565531,2.07351
4,7.75,526.857,8.631925,0.00136290000000001,-0.0112255,21.125285,2.928385,21.4820725,1.4879475,99.265175,88.56575,8.56300000000001,8.7925,3.1409275,330.4425,365.025,266.3175,835.115,461.7025,75.46525,-0.0137387,0.9399835,0.25613875,0.14258275,0.72503825,2.397935
4,8.25,523.6425,8.5964,0.1946687,-0.00732625,42.71827,2.66667,44.878806,1.106087,99.2327,86.992,9.63200000000004,9.33300000000003,3.7008525,331.29,374.4675,339.685,962.7425,506.2725,87.51575,-0.02368565,1.4802625,0.3022275,0.16043575,0.84247025,2.7165475
4,8.75,518.36125,8.21851,-0.58274998275,0.00669183,50.461055,2.2430125,68.41021,1.23577,99.2748,85.19175,9.76725000000002,9.40900000000001,4.2783225,330.0625,379.1325,421.085,1151.4,632.135,100.55,-0.0258767,1.5147075,0.319294,0.22650925,1.328025,2.8203675
4,9.25,517.261,8.8958,-0.7263729,-0.00275173225,61.955095,2.208935,85.76748975,1.089295,99.1869,81.34,10.5655,10.6325,4.90191,333.85,391.795,469.985,1291.25,702.315,111.45,-0.03454815,1.4116,0.3009705,0.2092315,1.45101,3.002165
4,9.75,515.07875,9.083455,-1.75050953,0.01061228,79.320785,1.99751,107.631065,0.817544,99.251825,77.91875,11.373,11.08875,5.90035,339.2525,396.9075,515.6,1413.4,755.3975,118.255,-0.0458711,1.755175,0.35485575,0.216113,1.742495,3.24295
4,10.25,512.3805,8.7201075,-1.16003817,0.03931885,109.770135,2.3007575,148.132665,0.666255,99.301525,72.932,12.44125,12.23275,6.4906725,335.3425,404.8125,555.95,1531.15,839.645,132.58,-0.054491975,1.78833,0.34421125,0.2587835,2.5788525,3.2155025
4,10.75,510.0695,8.884325,-1.8704318,0.008422265,115.481,2.04779,142.306415725,0.46929275,99.2541,75.7625,12.825,12.815,7.195985,341.585,411.415,583.555,1578.6,862.165,128.9,-0.0594873,1.773245,0.354625,0.2432505,2.37528,3.49714
4,11.25,510.142,8.24754,-0.9405994,0.0180944,126.65058,1.79645,164.39437,1.235325,99.2921,72.853,13.81,13.405,7.9659,341.27,413.28,603.81,1654.9,896.34,140.98,-0.0596353,2.44222,0.424479,0.279424,2.53781,4.12011
4,11.75,509.758,8.663665,-1.6202878,-0.00665588,154.1854575,1.5034525,195.05007075,0.519691,99.272525,75.287,14.00475,13.85325,8.123125,342.1725,412.9375,605.47,1643.6,893.0375,148.0425,-0.069281275,1.90838,0.41125425,0.28523925,2.7147475,4.0493675
4,12.25,509.5695,8.635855,-1.21431145,0.03323775,131.4366975,1.38994,137.9083325,0.961194,99.208825,74.5405,14.51275,14.435,8.764595,342.0125,414.8,607.4325,1626.9,895.085,141.2325,-0.08033865,2.36395,0.41468275,0.268642,2.56859,3.9317675
4,12.75,509.69,8.82476,-0.9046974,0.0263473,138.87973975,1.39197,113.872499,0.7873935,99.1881,74.575,15.087,14.789,9.15033,341.96,416.26,588.02,1618.325,873.64,145.72,-0.0666952,2.73444,0.434839,0.304559,2.65627,4.19275
4,13.25,509.3865,9.1503675,-0.74909475,0.01177315,131.02596,1.22723,132.969165,0.713645,99.1832,71.786,15.5,15.27475,9.7045275,343.93,417.9525,565.36,1580.35,840.465,130.28,-0.0832326,2.35587,0.41041375,0.310118,2.8203675,4.2636925
4,13.75,510.2705,8.846905,-1.57884485,0.03492575,121.03923,1.19552,157.01156,0.75033575,99.192375,69.415,15.881,15.7425,10.10085,340.9325,416.8725,528.87,1444.2,789.0825,140.86,-0.07812045,2.4969725,0.4368635,0.3260245,2.9978175,4.1152775
4,14.25,509.98175,9.387005,-1.1522643,0.024603925,116.22460725,1.083465,130.88361,0.44323,99.1759,65.27625,16.54625,16.017,10.6089,344.3425,416.895,481.6325,1382.7,730.265,123.76,-0.078869275,2.281935,0.4111395,0.28620225,2.7024725,3.9612075
4,14.75,510.1935,9.289435,-1.806720875,0.052249425,107.944080975,1.0212875,133.4016604,0.421532,99.1454,64.02475,16.5305,15.42475,10.536,342.595,412.1675,429.1675,1249.35,662.86,111.1375,-0.075951375,2.629125,0.39780625,0.3099195,2.954975,4.0654025
4,15.25,509.84125,9.564415,-0.2789718,0.0250962,91.224249,0.871004,116.29335925,0.2365845,99.140775,62.7765,16.18225,15.96675,10.7954,342.4375,408.3775,374.395,1063.125,575.51,106.665,-0.06133165,2.622445,0.42618675,0.32627275,2.76423,4.0855775
4,15.75,509.82425,9.80048,-1.3869136775,0.02118495,88.67089675,0.764416,110.3565255,1.1592775,99.127175,70.39625,16.4415,15.6385,10.167275,342.7,403.72,299.575,931.8475,488.9125,87.55425,-0.057652575,2.38308,0.417568,0.33180775,2.6537375,3.9621875
4,16.25,510.026,9.797145,-0.9169928,0.0464885,58.86488425,0.50691575,95.1173245,0.8868165,99.1117,71.472,16.499,15.9055,10.164505,341.695,395.84,213.135,706.39,372.78,69.6225,-0.0658167,1.828255,0.370462,0.30286,2.139895,4.12239
4,16.75,509.879,9.5883375,-0.7071025775,0.05122695,31.87533175,0.29127925,79.28407025,0.733264,99.1127,69.1375,16.54325,15.469,9.658045,338.65,390.575,139.6,497.85,282.495,49.71,-0.056149875,1.78151,0.36122525,0.26681725,2.054405,3.8888325
4,17.25,510.704,10.269975,-0.14005205,0.05659755,17.30045905,0.187593,62.743294,0.809731,99.10025,73.44725,16.5365,15.264,8.9892175,339.6825,385.6775,69.78775,331.8625,190.6175,40.25675,-0.042588925,1.6199175,0.3795675,0.25167225,1.7275375,3.9404875
4,17.75,512.112,9.7941,0.812815,0.0593981,4.90562,0.0148727,47.764839,0.7674025,99.1235,77.719,15.815,14.908,8.76842,337.49,376.49,17.206,164.4,97.562,24.314,-0.0379895,1.48116,0.373266,0.242197,1.3634,3.69113
4,18.25,512.77625,9.5977375,0.98044505,0.07902995,-4.0816655,-0.213655,39.134616,1.2255425,99.11455,75.991,15.406,14.2575,8.179755,337.7875,370.425,-7.234075,65.131,30.22975,6.364,-0.0239337,1.5098825,0.32655275,0.20684275,1.175685,3.4497975
4,18.75,513.4565,10.06025,2.409643,0.15609875,-6.15432575,-0.50834675,23.57908,0.45523775,99.08765,80.64525,14.8935,13.4285,7.6967425,332.165,365.2275,-12.1625,13.17975,1.516475,1.921675,-0.01568625,1.147285,0.30861725,0.202197,0.81720325,2.8058825
4,19.25,517.05775,9.55757,3.028387425,0.3515255,-5.237396,-0.464946,17.095718525,0.32615,99.103225,83.4745,13.86775,12.43375,6.321155,331.5075,360.7775,-14.7095,0.2759175,-1.967975,1.152175,-0.0065976225,1.01575825,0.2475965,0.132095,0.6399895,2.5560275
4,19.75,525.34175,9.3642925,3.22101015,0.358214,-4.2924875,-0.4662455,13.7427425,-0.03692665,99.1156,87.66925,12.747,10.752,5.0914,334.8275,357.41,-14.507,0.02896075,-1.530475,1.73815,-0.00433424,0.8513135,0.26544975,0.1456885,0.79435125,2.081255
4,20.25,526.992,9.1204,3.063146,0.532703,-3.116526,-0.307998,12.429016,0.100587025,99.1591,82.845,11.692,10.71,4.83647,328.74,356.97,-16.796,0.03225,-1.2161,2.017,-0.00365217,0.999199,0.280418,0.144953,0.646483,2.08329
4,20.75,535.5205,8.54673,2.842604675,0.456212,-3.42694,-0.260017,9.846307,0.159337,99.1814,86.934,11.3455,10.2505,4.445715,326.84,354.96,-16.3935,0.031503,-1.001885,2.19665,-0.005135555,0.8143625,0.2768865,0.1502135,0.645803,1.98451
4,21.25,536.5675,9.09709,2.66216,0.31322275,-0.585138,-0.293907,15.64647,0.27684575,99.19765,89.4925,10.4435,9.16650000000002,3.74551,328.31,351.46,-13.2115,0.0290465,-0.83517,2.2724,-0.004057175,0.9411765,0.24088,0.1145835,0.6082315,2.307055
4,21.75,539.97,8.394475,3.334658025,0.3790495,-2.42390175,-0.238009,13.48761125,-0.008716685,99.19615,89.9555,10.436,9.17050000000003,3.89182,324.42,349.815,-12.8805,0.028892,-0.8085,2.3193,-0.00231463,0.936305,0.242183,0.1261525,0.691463,2.391885
4,22.25,542.707,8.64718,2.6449825,0.227967,-0.3003312,-0.072410275,10.751139,0.788115,99.1984,89.467,9.74200000000002,8.34700000000004,3.12832,324.75,346.45,-13.836,0.0283,-0.56869,2.2007,-0.0028724,0.666736,0.219663,0.102606,0.546642,1.90256
4,22.75,539.67825,8.6430125,3.4497595,0.19126,-0.568197,0.0306439,8.94962,0.163394,99.2054,90.76625,10.26925,8.65950000000001,3.154435,328.515,349.095,-12.1675,0.02775125,-0.461865,1.5113,-0.001453925,0.81851375,0.2820625,0.140953,0.61435675,2.0164525
