DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC,TS
11,7.75,0.16,1.65,18.97,19.02,25.25,230.29,72.63,63.07,3.21,3.235,-0.14,16.505
11,8.25,0.16,0.93,19.93,19.88,25.41,319.23,81.85,120.05,25.29,5.02,-0.105,16.67
11,8.75,0.15,0.66,20.88,20.35,22.48,404.05,99.76,173.75,45.15,6.355,-0.09,16.91
11,9.25,0.19,1.06,21.53,21.06,21.45,476.67,116.85,222.31,71.44,7.67,-0.08,17.295
11,9.75,0.23,1.5,22.195,21.7,21.205,542.205,131.29,263.51,91.8,8.89,-0.08,17.775
11,10.25,0.26,1.735,22.61,21.905,20.915,593.99,144.565,293.885,118.03,10.515,-0.09,18.355
11,10.75,0.28,1.8,23.135,22.455,20.165,629.585,150.86,312.345,135.075,9.63,-0.105,19.005
11,11.25,0.27,1.88,23.575,23.115,19.44,645.035,153.85,326.91,149.81,10.26,-0.1,19.76
11,11.75,0.29,1.97,23.99,23.695,19.38,645.555,153.88,321.7,156.13,9.8,-0.04,20.53
11,12.25,0.3,1.89,24.515,24.025,19.15,625.61,149.075,309.615,150.575,10.16,0.035,21.205
11,12.75,0.29,1.91,24.69,24.38,19.28,599.61,142.2,286.51,147.06,9.49,-0.05,21.905
11,13.25,0.29,2.03,24.93,24.7,18.67,553.07,131.17,254.15,141.71,7.01,-0.05,22.575
11,13.75,0.29,2.185,25.29,24.79,18.54,494.67,117.19,212.54,130.3,8.385,-0.05,23.155
11,14.25,0.29,2.18,25.47,25.03,18.76,421.66,100.06,161.78,110.75,5.24,-0.025,23.59
11,14.75,0.29,2.22,25.35,25.02,19.25,333.03,81.79,101.42,86.5,4.37,-0.06,23.92
11,15.25,0.27,2.29,25.23,24.82,19.21,239.5,64.92,39.07,59,3.22,-0.06,24.11
11,15.75,0.24,2.095,24.535,24.315,19.955,80.19,20.82,-48.135,19.83,1.16,-0.03,24.1
11,16.25,0.18,1.63,23.535,23.635,21.215,13.84,3.49,-87.84,-4.41,-0.525,0.05,23.985
11,16.75,0.14,1.3,22.96,22.99,22.7,-2.39,0.83,-91.63,-8.96,-0.15,0.05,23.645
11,17.25,0.13,1.52,22.275,22.24,22.96,-7.75,0,-90.825,-13.005,-0.115,0.08,23.285
11,17.75,0.15,1.84,21.625,21.715,24.305,-7.42,0.035,-88.64,-18.995,-0.7,0.085,22.875
11,18.25,0.17,1.99,21.29,21.35,24.615,-7.1,-0.025,-86.585,-24.94,-0.15,0.18,22.42
11,18.75,0.17,2,21.14,21.12,24.89,-6.965,-0.1,-84.94,-22.2,-0.555,0.17,21.995
11,19.25,0.17,2.14,20.44,20.605,26.46,-6.75,-0.14,-83.035,-27.75,0.34,0.12,21.6
11,19.75,0.17,2.18,20.04,20.28,25.66,-6.465,-0.09,-82.14,-27.92,0.095,0.21,21.2
11,20.25,0.17,2.08,19.58,19.89,25.48,-6.52,-0.28,-81.61,-26.22,-0.53,0.17,20.84
11,20.75,0.17,2.1,19.395,19.72,25.875,-6.3,-0.17,-80.455,-26.48,-0.12,0.11,20.505
11,21.25,0.165,2.245,19.09,19.49,26.48,-6.08,-0.185,-79.905,-26.89,-0.655,0.145,20.17
11,21.75,0.16,2.345,18.89,19.175,26.835,-6.005,-0.205,-79.55,-25.76,-0.15,0.13,19.86
11,22.25,0.17,2.38,18.64,19.02,26.78,-5.81,-0.1,-78.52,-27.51,-0.36,0.11,19.56
11,22.75,0.16,2.42,18.5,18.91,27.61,-5.72,-0.18,-78.14,-30.325,0.49,0.11,19.295
11,23.25,0.16,2.45,18.285,18.75,27.43,-5.725,-0.175,-78.25,-28.49,-0.15,0.095,19.05
11,23.75,0.17,2.55,18.115,18.73,27.545,-5.7,-0.19,-77.87,-32.38,0.205,0.13,18.825
12,0.25,0.16,2.33,12.39,12.73,36.57,-4.975,-0.32,-67.4,-23.28,1.13,0.11,11.66
12,0.75,0.15,2.33,12.26,12.53,36.6,-4.945,-0.43,-67.28,-20.765,1.045,0.11,11.54
12,1.25,0.16,2.35,12.17,12.7,36.345,-4.835,-0.42,-66.56,-24.41,1.165,0.13,11.31
12,1.75,0.16,2.47,12.17,12.7,36.34,-4.92,-0.33,-67.09,-24.75,1.01,0.12,11.14
12,2.25,0.16,2.46,12.21,12.665,36.47,-4.905,-0.34,-66.36,-25.81,0.73,0.11,11.02
12,2.75,0.16,2.415,12.06,12.59,35.72,-4.83,-0.395,-66.45,-26.93,1.03,0.09,10.95
12,3.25,0.16,2.32,11.935,12.495,36.145,-4.9,-0.46,-65.31,-26.26,0.71,0.1,10.87
12,3.75,0.16,2.315,11.745,12.305,36.145,-4.75,-0.38,-65.665,-24.09,0.96,0.1,10.73
12,4.25,0.15,2.36,11.67,12.2,35.43,-4.94,-0.51,-65.47,-25.57,0.92,0.1,10.6
12,4.75,0.16,2.34,11.46,12.185,35.635,-4.76,-0.435,-65.645,-23.63,0.65,0.08,10.45
12,5.25,0.16,2.355,11.57,12.065,35.53,-4.71,-0.46,-65.755,-25.06,1.04,0.12,10.32
12,5.75,0.15,2.355,11.495,12.035,35.405,-4.74,-0.445,-65.19,-23.63,0.76,0.07,10.2
12,6.25,0.16,2.35,11.42,11.99,35.47,-4.44,-0.41,-64.63,-24.79,0.88,0.09,9.99
12,6.75,0.15,2.42,11.31,11.765,34.42,1.34,1.09,-60.31,-23.945,0.86,0.1,9.97
12,7.25,0.15,2.24,11.655,12,35.2,40.29,16.575,-32.735,-18.095,1.485,0.07,9.83
12,7.75,0.15,1.79,12.09,12.4,33.78,132.87,51.01,15.56,-8.43,3.005,0.04,9.84
12,8.25,0.16,1.275,12.7,13.105,32.96,222.84,65.1,65.925,3.79,4.095,-0.03,9.85
12,8.75,0.16,0.91,13.605,13.855,30.63,310.1,73.665,119.385,20.21,6.875,-0.06,10.07
12,9.25,0.17,0.845,14.315,14.47,28.145,388.04,90.33,171.83,37.95,9.175,-0.03,10.27
12,9.75,0.2,1.165,14.95,14.89,27.73,456.15,106.025,215.165,60.46,10.59,0.03,10.6
12,10.25,0.22,1.36,15.28,15.34,26.655,509.895,116.95,247.85,76,12.455,0.065,11.1
12,10.75,0.24,1.56,15.62,15.72,27.25,549.175,125.78,274.51,92.34,12.355,0.1,11.66
12,11.25,0.25,1.59,16.21,15.96,25.69,576.18,130.29,288.235,102.685,13.86,0.105,12.32
12,11.75,0.26,1.71,16.52,16.42,24.96,580.1,131.29,290.12,110.04,12.275,-0.035,13.03
12,12.25,0.27,1.67,16.87,16.71,23.77,576.4,129.95,283.21,113.36,13.485,0.12,13.74
12,12.75,0.26,1.78,17.05,16.98,24.04,548.1,123.09,262.65,110.06,11.71,0.125,14.36
12,13.25,0.26,1.76,17.46,17.29,24.11,506.5,113.87,232.225,106.39,9.315,0.06,14.97
12,13.75,0.28,1.85,17.59,17.4,24.52,449.09,99.995,192.09,93.42,9.52,0.09,15.52
12,14.25,0.26,1.945,17.78,17.675,24.73,384.28,87.43,144.98,77.77,8.925,0.015,15.95
12,14.75,0.26,1.825,17.765,17.705,24.77,303.6,71.29,91.67,59.93,7.395,-0.015,16.235
12,15.25,0.25,1.91,17.6,17.55,25.665,213.37,56.56,33.17,36.705,5.215,0.04,16.295
12,15.75,0.2,1.56,17.005,17.14,26.82,53.96,12.65,-45.52,6.275,2.04,0.06,16.185
12,16.25,0.14,1.28,16.07,16.51,28.12,10.365,2.65,-72.445,-6.09,0.865,0.05,15.97
12,16.75,0.13,1.35,15.43,15.975,30.46,-3.25,0.205,-79.9,-8.55,0.84,0.1,15.575
12,17.25,0.13,1.57,14.87,15.29,30.91,-6.565,-0.26,-79.33,-13.305,1.22,0.13,15.275
12,17.75,0.13,1.81,14.61,15.2,31.86,-6.3,-0.23,-77.125,-16.72,1.255,0.15,14.86
12,18.25,0.14,1.91,14.27,14.88,32.05,-5.995,-0.27,-75.115,-17.97,0.6,0.15,14.52
12,18.75,0.15,1.99,13.99,14.505,32.09,-5.825,-0.24,-73.195,-20.71,1.1,0.14,14.205
12,19.25,0.15,2.02,13.625,14.34,32.805,-5.57,-0.215,-72.25,-20.15,1.02,0.1,13.84
12,19.75,0.16,2.07,13.46,14.12,32.99,-5.545,-0.32,-71.005,-22.58,1,0.12,13.57
12,20.25,0.16,2.095,13.29,13.79,33.51,-5.59,-0.31,-70.33,-20.07,1.22,0.115,13.28
12,20.75,0.14,2.14,13.015,13.555,35.03,-5.35,-0.315,-70.4,-21.17,1.305,0.12,12.97
12,21.25,0.15,2.15,12.81,13.37,34.87,-5.33,-0.41,-69.54,-22.58,1.35,0.13,12.68
12,21.75,0.15,2.21,12.54,13.15,34.76,-5.26,-0.3,-69.475,-20,0.98,0.1,12.445
12,22.25,0.15,2.22,12.71,13.19,35.72,-5.23,-0.26,-69,-21.225,0.68,0.11,12.255
12,22.75,0.16,2.25,12.49,13.09,34.765,-5.08,-0.31,-68.965,-25.065,0.625,0.1,12.05
12,23.25,0.16,2.31,12.21,12.76,35.335,-4.94,-0.29,-68.97,-21.465,1.03,0.11,11.855
12,23.75,0.16,2.38,12.28,12.83,36.42,-5.08,-0.4,-68.5,-22.655,1.465,0.145,11.68
