DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,G,SG
2,5.75,-20.76025,100,6.97465,101.49,0,0,0,0,0,211.55,222.59,0.004465975,-20.45425,-13.795,-13.347,-12.96075,-12.247,-0.8128375,0.13723025
2,6.25,-20.72925,100,7.389075,101.4775,0,0,0,0,0,216.21,221.73,0.00479745,-20.59125,-13.74725,-13.31425,-13.0025,-12.27575,-0.804015,0.2041425
2,6.75,-20.84375,100,6.764225,101.4675,0,0,0,0,0,212.865,219.9325,0.00500415,-20.804,-13.74425,-13.28975,-13.00425,-12.298,-0.7968775,0.09790775
2,7.25,-21.11925,100,6.516725,101.455,0,0.0027927,0,0,0,207.41,218.7725,0.004326075,-20.9535,-13.75525,-13.2965,-12.98475,-12.324,-0.7945875,0.214505
2,7.75,-22.149,100,6.7116,101.465,0.34567,0.31965,0,0,0,202.78,218.78,0.0056611,-22.274,-13.833,-13.337,-12.96,-12.32,-0.82772,0.12963
2,8.25,-22.149,100,6.6255,101.465,1.5142,1.5299,0,0,0.50287,202.49,218.52,0.0051314,-22.255,-13.85,-13.367,-12.993,-12.36,-0.82772,0.097741
2,8.75,-22.149,100,7.09,101.455,8.0894,7.5013,0,1.6503,3.8807,205.6,219.73,0.00545365,-22.23,-13.863,-13.393,-13.027,-12.387,-0.84697,0.10351
2,9.25,-22.149,100,7.0547,101.44,29.564,27.186,0,12.877,12.946,210.73,222.05,0.0049828,-22.032,-13.877,-13.433,-13.06,-12.403,-0.82772,0.078068
2,9.75,-22.149,100,7.1585,101.44,56.732,52.28,-0.034123,22.569,22.196,211.95,222.58,0.0059004,-21.665,-13.897,-13.463,-13.09,-12.39,-0.84482,0.10371
2,10.25,-21.409,100,6.7895,101.445,93.389,89.442,2.7502,42.298,39.722,210.59,222.3,0.00614645,-20.933,-13.917,-13.5,-13.127,-12.417,-0.85197,0.34209
2,10.75,-20.622,100,6.8772,101.35,141.385,132.9,4.06145,68.628,60.257,206.56,223.97,0.0078491,-20.3725,-13.8965,-13.368,-13.0485,-12.4665,-0.84947,0.302745
2,11.25,-20.2175,100,7.2255,101.33,188.975,178.53,10.5725,101.2415,81.648,210.39,223.425,0.0123685,-20.316,-13.89,-13.368,-13.0465,-12.4785,-0.83054,0.53758
2,11.75,-20.39725,100,7.432075,101.3825,221.6975,216.3325,14.835,105.2625,96.0865,210.135,223.605,0.0093048,-20.4815,-13.912,-13.47425,-13.1305,-12.50225,-0.8265975,0.429175
2,12.25,-20.664,100,7.5869,101.46,243.38,240.17,13.861,134.94,110.47,208.95,223.58,0.010365,-20.698,-13.913,-13.587,-13.24,-12.547,-0.88392,0.38733
2,12.75,-20.79975,99.883,7.19165,101.5175,261.0925,254.115,14.91,142.165,113.6125,203.6,221.9025,0.01345625,-20.72975,-13.909,-13.63,-13.294,-12.581,-0.8035475,0.4576125
2,13.25,-21.0075,99.675,7.2534,101.59,268.36,241.28,11.285,135.07,110.74,206.635,223.09,0.016264,-20.797,-13.89,-13.6585,-13.3235,-12.6165,-0.830855,0.351855
2,13.75,-21.226,99.946,6.9354,101.6,241.09,221.215,9.086,111.145,103.935,208.955,222.425,0.01975375,-21.346,-13.8685,-13.6335,-13.31,-12.632,-0.84979,0.40208
2,14.25,-21.6335,99.7755,6.84385,101.615,211.415,197.25,6.90335,95.279,89.9875,210.87,221.77,0.01742025,-21.0895,-13.9115,-13.617,-13.2935,-12.643,-0.84979,0.28943
2,14.75,-21.767,100,6.53155,101.6275,205.125,184.225,2.6369,101.64,87.4155,211.77,220.52,0.016113,-20.953,-13.925,-13.615,-13.287,-12.66,-0.84725,0.215275
2,15.25,-21.432,99.878,6.43025,101.64,170.65,153.87,0.47799,77.5235,68.9715,211.145,220.99,0.015313,-20.687,-13.9385,-13.61,-13.2865,-12.6765,-0.830695,0.17427
2,15.75,-21.114,99.999,6.37335,101.6225,116.405,110.31,-0.708695,51.3115,47.2025,211.1,220.7,0.0158775,-20.837,-13.9635,-13.6235,-13.288,-12.6865,-0.84963,0.18865
2,16.25,-21.403,99.9995,6.3034,101.59,78.1575,75.6275,-1.6328,35.6495,32.0545,211.135,222.805,0.01501425,-21.2095,-13.9915,-13.635,-13.2935,-12.6935,-0.82471,0.11773
2,16.75,-21.4925,100,6.64975,101.57,43.389,41.0795,-2.3102,17.9385,18.3865,211.435,223.33,0.01001855,-21.246,-14.01,-13.65,-13.3,-12.7015,-0.816195,0.065081
2,17.25,-21.415,100,6.4263,101.57,16.485,16.2055,-1.36635,5.423,6.86625,208.37,221.855,0.0099526,-21.4645,-14.052,-13.657,-13.308,-12.7115,-0.81129,0.14969
2,17.75,-21.645,100,6.78145,101.58,3.51215,3.46195,-0.831095,0,1.1567,209.38,221.11,0.00637955,-21.4155,-14.1115,-13.6535,-13.31,-12.72,-0.80958,0.156715
2,18.25,-21.669,100,6.61,101.5975,0.699565,0.692125,-1.6791,0,0,208.41,221.17,0.00892515,-21.3605,-14.1565,-13.6435,-13.312,-12.7215,-0.79834,0.11725
2,18.75,-21.476,100,6.706,101.6025,0.273535,0.26224,-1.17389,0,0,210.69,219.51,0.0089277,-21.456,-14.1865,-13.623,-13.305,-12.7185,-0.78886,0.15166
2,19.25,-21.603,100,6.66115,101.5775,0.0464895,0.0520635,-0.1154195,0,0,209.075,219.615,0.0091768,-21.5355,-14.205,-13.6085,-13.2965,-12.713,-0.79054,0.18199
2,19.75,-21.681,100,7.282,101.585,0.020484,0.020471,0,0,0,210.99,220.305,0.006202925,-21.5765,-14.208,-13.5935,-13.285,-12.7115,-0.76747,0.204145
2,20.25,-22.0295,100,6.82435,101.5775,0.00930555,0.01116165,-0.22978,0,0,211.275,220.635,0.0051754,-21.7015,-14.2135,-13.575,-13.273,-12.702,-0.778735,0.22646
2,20.75,-22.236,100,7.05845,101.5725,0.0092995,0.0167445,0,0,0,212.015,220.695,0.00463655,-21.941,-14.225,-13.563,-13.255,-12.695,-0.768795,0.24435
2,21.25,-21.4285,100,7.10285,101.5675,0.02416,0.0371635,0,0,0,218.925,221.845,0.00571995,-20.883,-14.2315,-13.555,-13.2485,-12.6885,-0.77611,0.27624
2,21.75,-21.0025,100,6.7296,101.5675,0.0539655,0.050136,0,0,0,212.98,223.365,0.005296275,-20.987,-14.245,-13.558,-13.2435,-12.688,-0.730205,0.29322
2,22.25,-20.82475,100,7.181725,101.5,0.1369485,0.14886,0,0,0,217.635,224.31,0.0050989,-20.99175,-14.2525,-13.554,-13.216,-12.64575,-0.74113,0.234315
2,22.75,-20.93775,100,7.076725,101.53,0.10974,0.12741,0,0,0,217.575,226.0375,0.007329775,-20.74,-14.26025,-13.56225,-13.219,-12.64575,-0.7537725,0.286515
2,23.25,-21.0315,100,7.04835,101.56,0.1041825,0.10428625,0,0,0,215.195,226.2675,0.0047066,-20.72525,-14.244,-13.5585,-13.2135,-12.64,-0.757905,0.2044275
2,23.75,-20.91725,100,7.323325,101.56,0.07445325,0.10799425,0,0,0,214.7775,224.16,0.006257525,-20.8415,-14.22175,-13.55175,-13.2125,-12.632,-0.7624475,0.1751525
3,0.25,-15.74225,100,5.4675,102.2375,0.05207175,0.06319775,-6.5173,0,0,214.4375,238.545,0.0268935,-15.70875,-13.4385,-13.51525,-13.5445,-13.5675,-0.6307475,0.10995825
3,0.75,-16.61825,100,5.263925,102.2075,0.0781235,0.05477725,-6.9614,0,0,217.91,238.7375,0.022269,-15.6915,-13.43225,-13.502,-13.531,-13.55425,-0.6700375,0.0610885
3,1.25,-16.33925,100,5.37275,102.1675,0.06962725,0.091908,-3.241825,0,0,218.1875,238.475,0.0254745,-15.96,-13.449,-13.499,-13.52425,-13.54475,-0.675085,0.07330575
3,1.75,-16.34325,100,5.88645,102.145,0.14203,0.11906,-0.6259875,0,0,215.25,237.42,0.0275775,-16.5645,-13.465,-13.488,-13.51025,-13.5315,-0.68013,0.24435
3,2.25,-17.0905,100,5.888725,102.1225,0.155145,0.133015,-3.79595,0,0,213.12,237.1575,0.01304225,-17.04025,-13.47275,-13.481,-13.506,-13.5255,-0.6563175,0.1588275
3,2.75,-16.99975,100,5.8286,102.085,0.0464765,0.04275325,-4.41547,0,0,215.3575,236.875,0.01460025,-17.21025,-13.49725,-13.481,-13.497,-13.51475,-0.5957325,0.2565675
3,3.25,-17.5505,100,6.005275,102.0375,0.014854,0.0129975,-2.40175,0,0,215.6975,236.68,0.0272485,-17.40225,-13.5125,-13.482,-13.4935,-13.506,-0.59612,0.2076975
3,3.75,-17.7995,100,5.95115,102.0075,0.03249425,0.02976,-5.16355,0,0,222.445,238.39,0.011417,-17.41075,-13.5255,-13.49425,-13.482,-13.49725,-0.5254325,0.2076975
3,4.25,-17.196,100,5.973925,101.975,0.07427275,0.0687025,-4.6149,0,0,224.7675,239.055,0.0114471,-17.0775,-13.55225,-13.5125,-13.47525,-13.4855,-0.535565,0.219915
3,4.75,-17.0965,100,5.885775,101.935,0.010217875,0.013938,-2.75329,0,0,228.2675,238.95,0.016781,-16.63375,-13.57475,-13.53675,-13.466,-13.47475,-0.570905,0.219915
3,5.25,-16.6765,100,5.85,101.9275,0.09933625,0.0751965,-0.7143575,0,0,232.7575,240.3825,0.0232205,-16.581,-13.60575,-13.56175,-13.46175,-13.4685,-0.535565,0.3054375
3,5.75,-16.50975,100,5.806825,101.9325,0.612005,0.595145,-3.3909525,0,0,231.3575,239.6225,0.02767,-16.5455,-13.63325,-13.58475,-13.4645,-13.46525,-0.5048475,0.3054375
3,6.25,-16.48775,100,5.721325,101.94,3.547175,3.2836,-5.453375,0.3589975,0.5993525,232.845,240.5075,0.022318,-16.47975,-13.653,-13.60525,-13.48275,-13.456,-0.646215,0.2076975
3,6.75,-16.38175,100,5.8495,101.95,18.98925,17.60175,-3.869075,7.09555,6.9646,234.8175,240.865,0.02784,-16.3535,-13.6775,-13.6235,-13.49725,-13.45275,-0.5911725,0.2565675
3,7.25,-16.414,100,5.903125,101.9725,50.99225,47.40325,-2.6727,24.8415,21.56175,234.2475,242.8625,0.020814,-16.1795,-13.698,-13.645,-13.51325,-13.44275,-0.6214525,0.268785
3,7.75,-16.18375,100,5.783125,101.99,99.276,94.8035,-1.826475,48.4765,37.33725,232.0975,243.5175,0.026849,-16.0165,-13.712,-13.662,-13.53325,-13.4365,-0.62652,0.2565675
3,8.25,-16.243,100,5.606175,101.9975,205.005,180.9225,3.36275,86.844,77.06675,231.3675,244.13,0.0421305,-15.40425,-13.722,-13.6765,-13.5455,-13.43325,-0.6262625,0.3665275
3,8.75,-15.7145,100,5.529575,102.0025,265.665,236.61,10.1182,128.175,103.7325,232.8375,245.93,0.057378,-14.575,-13.70575,-13.65475,-13.54225,-13.4245,-0.637295,0.63532
3,9.25,-15.4235,99.99775,5.494775,102.0225,348.435,316.3625,19.77875,174.5725,137.1325,233.3125,244.7175,0.04966425,-14.85125,-13.694,-13.65975,-13.54475,-13.41525,-0.7270225,0.803955
3,9.75,-15.579,99.671,5.426975,102.0275,427.01,372.7175,33.5345,204.2625,168.8525,233.5825,245.7175,0.0551335,-15.0465,-13.68575,-13.65975,-13.55475,-13.4005,-0.6437175,0.69702
3,10.25,-15.159,99.412,5.324625,102.04,502.44,444.6375,47.72225,271.3575,197.98,233.5825,247.4525,0.0505725,-14.37725,-13.689,-13.6605,-13.55025,-13.38675,-0.68289,0.6354325
3,10.75,-14.95475,99.45375,5.217825,102.05,590.82,517.1775,53.93925,307.015,231.5225,228.8075,246.9825,0.053578,-13.74025,-13.6815,-13.66075,-13.55725,-13.37725,-0.596895,0.5457625
3,11.25,-14.92075,98.5355,5.62835,102.0675,636.37,570.16,55.17625,338.7175,256.9875,225.6175,247.465,0.072342,-13.409,-13.66675,-13.6505,-13.556,-13.37175,-0.5262075,0.354585
3,11.75,-14.3415,98.304,5.4981,102.085,686.7075,603.5075,60.48825,361.31,279.945,228.22,249.5075,0.097873,-13.5905,-13.652,-13.6465,-13.5555,-13.366,-0.485395,0.610885
3,12.25,-14.37425,98.10925,5.324225,102.0775,712.8125,633.1575,56.936,381.375,295.2975,228.2675,248.9675,0.096374,-13.2525,-13.6195,-13.61925,-13.54725,-13.36075,-0.369195,0.5497975
3,12.75,-13.6535,97.89225,5.75345,102.0675,716.5025,647.41,54.28075,388.8725,298.7375,234.235,249.24,0.091531,-12.726,-13.57675,-13.58425,-13.5245,-13.35225,-0.32877,0.63532
3,13.25,-13.86175,97.50125,5.841325,102.0475,698.4225,626.3525,46.00325,381.735,289.2675,237.875,249.7275,0.10375,-12.5365,-13.5355,-13.5545,-13.50675,-13.351,-0.3188675,0.7452775
3,13.75,-13.432,97.02975,6.1268,102.04,696.1725,624.73,42.6315,372.52,291.34,236.91,250.535,0.101651,-12.346,-13.5065,-13.5305,-13.49025,-13.346,-0.273085,0.6964075
3,14.25,-11.268,96.753,5.9169,101.96,646.13,585.22,45.717,354.74,276.96,231.45,249.7,0.09124025,-10.557,-13.537,-13.54,-13.467,-13.273,-0.18309,0.8308
3,14.75,-11.024,96.725,5.7764,101.94,632.03,581.58,35.662,328.95,264.67,231.22,249.48,0.099644,-10.667,-13.473,-13.48,-13.423,-13.253,-0.22378,0.86357
3,15.25,-11.313,97.225,5.6773,101.92,608.64,567.42,27.143,294.38,249.28,225.54,249.14,0.1199225,-10.964,-13.4,-13.413,-13.373,-13.233,-0.18379,0.92854
3,15.75,-12.041,97.492,5.38,101.92,506.42,466.33,21.646,258.08,205.72,226.4,249.66,0.10229175,-11.342,-13.347,-13.363,-13.333,-13.213,-0.16275,0.63532
3,16.25,-12.125,97.804,5.0616,101.9,414.65,380.47,9.1801,218.87,168.14,222.98,248.09,0.0847035,-11.678,-13.297,-13.323,-13.3,-13.203,-0.16275,0.58645
3,16.75,-12.378,98.455,5.6856,101.85,344.35,323.58,4.3978,172.01,134.06,226.57,247.5,0.0709465,-12.031,-13.26,-13.28,-13.26,-13.18,-0.1424,0.53758
3,17.25,-12.756,98.622,5.597,101.83,255.09,245.92,-3.17,120.33,102.01,229.63,246.99,0.0713305,-12.402,-13.23,-13.25,-13.23,-13.16,-0.12206,0.48871
3,17.75,-12.615,99.355,5.2906,101.81,198.97,183.29,-8.2306,80.252,73.611,227.58,244.27,0.084076,-12.642,-13.207,-13.22,-13.2,-13.13,-0.081374,0.43984
3,18.25,-13.215,99.437,5.4955,101.8,106.48,107.07,-8.5437,47.608,42.105,231.51,244.54,0.0706435,-12.871,-13.197,-13.203,-13.17,-13.113,-0.1424,0.39096
3,18.75,-13.703,100,5.8048,101.78,78.546,71.996,-9.7458,27.622,26.838,224.92,243.22,0.06646225,-13.195,-13.197,-13.197,-13.15,-13.097,-0.18448,0.39096
3,19.25,-13.3685,100,5.44505,101.8875,25.679,24.31,-11.12575,10.85975,11.629,228.6975,245.145,0.07457975,-13.256,-13.045,-13.09175,-13.089,-13.06475,-0.2035725,0.39096
3,19.75,-14.69125,100,5.476675,101.8525,5.60335,5.21995,-15.663,1.4198,1.618,230.96,245.6375,0.053059,-13.97275,-13.04975,-13.092,-13.0755,-13.0455,-0.17253,0.317655
3,20.25,-14.50425,100,4.949875,101.8525,0.83913,0.8252075,-11.872,0,0,230.46,246.13,0.06431775,-14.27125,-13.05575,-13.09275,-13.0765,-13.028,-0.2222275,0.3543075
3,20.75,-14.2155,100,5.6804,101.8475,0.226425,0.19772,-8.756925,0,0,237.695,249.54,0.051623,-13.92325,-13.075,-13.0975,-13.067,-13.007,-0.2374275,0.3054375
3,21.25,-13.743,100,5.451075,101.8275,0.025059375,0.036188125,-8.0634,0,0,235.1375,249.2525,0.06104325,-13.64325,-13.0965,-13.1135,-13.07175,-13.002,-0.2881525,0.29322
3,21.75,-13.58425,100,5.045775,101.8125,0.03896275,0.04545575,-7.699875,0,0,231.985,247.9925,0.057633,-13.67,-13.11725,-13.12825,-13.08025,-13.003,-0.318205,0.268785
3,22.25,-13.809,100,4.840525,101.78,0.02695925,0.063281,-8.8367,0,0,229.44,245.0025,0.043738,-14.00225,-13.12975,-13.1395,-13.086,-12.99525,-0.343475,0.317655
3,22.75,-14.26925,100,5.515075,101.7725,0.027847775,0.0427035,-11.3235,0,0,226.4325,248.435,0.0569035,-14.039,-13.14825,-13.151,-13.0985,-12.98975,-0.32846,0.29322
