DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,TA,RH
4,1.75,0.18240075,5.0523325,4.93685,1.831415,3.17785,0.509083,8.15886,436.583,9.532925,1.19035,0.868164,0.79204,0.200011,-0.8840597,-0.7131616,7.459,100
4,2.25,0.151108,3.74913,4.9128525,1.12371,3.31965,0.49197875,7.8579075,438.072,9.28753,1.25926,0.91275975,0.8169605,0.1983235,-0.7046378,-0.5522787,7.3185,100
4,2.75,0.1803675,6.53942,5.21493,1.274265,3.238865,0.475719,7.681465,438.2715,9.5383375,1.319325,0.838285,0.8149275,0.19753575,-0.7588599,-0.5855024,7.1225,100
4,3.25,0.163952,8.71894,6.1405975,0.930206,3.2249525,0.47246475,7.4449725,438.31575,9.1305775,1.243025,0.919216,0.82492325,0.21001575,-0.7605073,-0.6260454,7.103,100
4,3.75,0.15631825,6.0692,5.376045,0.6326785,3.3075925,0.4683845,7.46742,442.966,9.36769,1.2281075,0.88790925,0.781433,0.22051725,-0.8358011,-0.6193364,6.7205,100
4,4.25,0.193523,6.89887,5.07157,0.9006995,3.22445,0.4746055,7.351945,443.19,8.5106425,1.280525,0.8759305,0.761687,0.24124425,-0.7155086,-0.5473868,6.59825,100
4,4.75,0.17126475,9.027575,4.5971625,1.3072,3.5442775,0.47783175,7.4066675,443.4185,9.49206,1.293055,1.0119225,0.750177,0.21593475,-0.6089079,-0.4707727,6.7155,100
4,5.25,0.121758,5.2864175,4.78861,1.82402,3.58419,0.489365,7.2350225,444.485,8.60948,1.329775,0.94880475,0.740968,0.242393,-0.5818211,-0.4091756,6.5535,100
4,5.75,0.140224,8.853305,8.355675,1.9814275,3.40408,0.50139625,7.16589,443.242,8.69093,1.33041,1.0275925,0.7788325,0.2035715,1.714708,1.529103,6.5445,100
4,6.25,0.22234575,14.706925,4.5596975,2.851085,3.7008625,0.54732025,7.33136,443.8975,8.80517,1.3631,1.063445,0.8428595,0.2567785,22.5453,18.97117,6.6135,100
4,6.75,0.2224925,20.637375,11.7641,3.757625,3.7808325,0.539746,7.52913,442.3265,8.98634,1.49599,1.14675,0.857365,0.355447,71.93103,60.37251,6.9105,99.78565
4,7.25,0.3022185,32.7043,10.6865,4.88272,4.08259,0.5879515,7.9529875,439.6545,8.701835,1.5447125,1.1979175,0.9150475,0.38807775,160.4888,134.5388,7.44675,97.879375
4,7.75,0.2916925,42.78155,14.730425,3.4809675,3.9384675,0.6443895,8.414795,435.16575,8.76428,1.559465,1.2855,0.9303885,0.43130625,265.3635,222.5358,8.001,97.763625
4,8.25,0.250333,50.64325,19.17045,3.534105,4.1375575,0.63185825,8.96467,433.15325,8.520165,1.6059625,1.3660325,0.99860275,0.465381,367.95,308.4601,8.5145,94.953825
4,8.75,0.23362,64.01765,21.5532,2.26066,4.594135,0.6918545,9.9281375,432.99975,8.89068,1.786885,1.481625,0.9981795,0.484491,451.6188,378.6822,9.23775,90.88625
4,9.25,0.342905,76.5905,24.6428,2.38728,4.821185,0.66437375,10.97965,432.041,8.95218,1.9098875,1.5788275,1.040695,0.53348675,541.3337,453.8891,10.22,86.25525
4,9.75,0.3488755,89.483425,33.5014,3.94512,4.9915175,0.70877675,11.324225,431.327,8.7068775,1.922835,1.6668825,1.08063,0.55921525,631.7193,529.67,10.65375,80.117625
4,10.25,0.3883075,91.251975,27.6886,3.204165,5.00698,0.74537825,11.72105,430.9,8.386725,2.00942,1.8085875,1.0717325,0.57742,710.4666,595.6027,11.3875,78.52275
4,10.75,0.3492665,117.398,29.4088,2.89989,5.07033,0.78743275,12.2349,430.948,8.746365,2.0617925,1.8368775,1.1074575,0.605482,750.7541,629.3784,11.92875,78.4657
4,11.25,0.516178,116.788,28.946925,5.00852,5.250415,0.773032,13.308675,430.02125,9.061905,2.09279,1.905625,1.188365,0.608773,796.373,667.7089,12.54075,76.006925
4,11.75,0.5109835,121.28775,29.22995,3.50149,5.11106,0.810283,14.12125,428.908,9.27589,2.1076,1.826455,1.162365,0.6250695,816.8174,684.8461,13.51375,75.438425
4,12.25,0.3498545,139.071,40.224,3.38806,5.08452,0.76285875,14.503525,428.4345,8.892345,2.12112,1.90129,1.14621,0.60157075,852.2571,714.5555,14.1585,73.12195
4,12.75,0.436278,123.23,35.23765,4.052445,5.48562,0.7692745,14.98505,428.148,9.14959,2.21768,2.086195,1.1885925,0.5977035,853.8763,715.8294,14.5285,70.39535
4,13.25,0.3567325,140.2535,32.86885,4.42449,5.3546775,0.8000315,15.02775,427.357,9.3289,2.16524,2.084415,1.17681,0.590144,857.4711,718.9208,14.68125,68.9054
4,13.75,0.5505485,124.751,27.5869,3.193425,5.4933475,0.799661,15.255525,427.669,9.41342,2.194455,2.1237025,1.168475,0.585468,835.9227,700.8637,14.9085,70.288
4,14.25,0.4584955,119.91425,23.78995,3.69512,5.3547475,0.808524,15.61965,427.44925,8.97828,2.1723525,2.0441425,1.28255,0.58048875,778.952,653.1035,15.4225,69.819975
4,14.75,0.4965345,108.41,25.9391,4.082515,5.368025,0.78364825,15.598025,427.46175,8.94171,2.2099925,2.0165125,1.160785,0.57383225,728.8209,611.0775,15.30275,66.3193
4,15.25,0.2133735,111.5515,24.6672,3.608425,5.3989,0.75841925,15.52975,427.102,9.031735,2.10445,1.983815,1.18985,0.525881,643.286,539.2833,14.98275,69.22445
4,15.75,0.54782625,85.623025,22.502975,4.00314,5.43923,0.774899,15.655575,427.079,8.9952525,2.1592825,1.8590525,1.22958,0.502136,568.9807,476.9906,15.1035,72.354475
4,16.25,0.3862455,67.876775,21.604125,2.48126,5.2509,0.73241775,15.6939,426.971,8.8865,2.0468875,1.8219325,1.1782775,0.44403475,501.551,420.5536,14.776,72.1835
4,16.75,0.349105,57.4044,19.694075,2.52149,4.87842,0.687458,14.6705,428.3435,8.738375,1.80728,1.649,1.1452625,0.394926,409.1651,343.1037,14.512,75.522
4,17.25,0.35158475,42.456975,11.7632,3.24677,4.84721,0.656785,14.502,427.6715,8.80184,1.75725,1.73686,1.08273,0.331739,327.8713,274.86,14.196,74.53625
4,17.75,0.3656655,33.60775,12.13025,2.184635,4.74145,0.676462,14.556,428.6085,8.68719,1.74078,1.60667,1.0274,0.277255,224.3301,188.1526,14.049,74.2562
4,18.25,0.354157,24.7841,11.54885,2.25305,4.40752,0.681998,14.4332,428.74,8.772935,1.63023,1.38421,1.03832,0.260556,130.796,109.6465,13.61,71.39425
4,18.75,0.301307,13.026625,17.0015,1.62436,4.19633,0.62135575,13.9187,429.41175,8.85105,1.53586,1.346915,0.92952325,0.256219,56.96638,47.8463,13.226,81.054325
4,19.25,0.256022,10.88415,8.8871425,1.626145,4.10793,0.539975,13.3195,430.69125,9.077965,1.56623,1.2224,0.929951,0.259095,10.68938,9.052192,12.712,85.605
4,19.75,0.265338,13.3085,10.8493,1.68398,3.70013,0.595596,12.637,431.76925,9.06364,1.45609,1.17148,0.886747,0.244534,-1.164114,-0.9184731,12.084,85.24115
4,20.25,0.225868,9.47673,6.6694875,1.110575,3.68204,0.51075775,12.2117,432.3415,9.1590375,1.36156,1.09001,0.807394,0.241,-1.302258,-1.079934,11.514,87.53755
4,20.75,0.2986595,12.821975,7.9187625,1.87119,3.417925,0.53719625,11.698375,434.1055,9.07336,1.3102125,1.02163,0.8007625,0.239829,-1.258963,-0.9768298,11.1165,89.5065
4,21.25,0.190002,11.29535,11.6491,2.20782,3.47452,0.496056,11.3451,435.133,9.122745,1.2605525,1.0458125,0.7189895,0.207099,-1.120787,-0.8761116,10.725,91.7451
4,21.75,0.20711325,8.46807,8.418115,1.1831275,3.53803,0.57358725,10.8629,434.801,9.23503,1.29451,0.994863,0.79766325,0.222209,-1.136815,-0.8805838,9.989,89.9908
4,22.25,0.13736625,8.3972675,7.0557025,1.91156,3.20523,0.53826725,10.5895,434.31025,9.1822,1.2182375,0.9865725,0.75553475,0.214471,-0.9744594,-0.8000553,9.489,92.2505
4,22.75,0.1933165,7.3216825,5.12664,1.5544425,3.3203,0.48872475,10.2531,435.085,9.168355,1.2396425,0.9724725,0.74968075,0.224428,-0.8860949,-0.7021039,9.489,91.9926
4,23.25,0.228325,6.62531,8.8704175,1.30078,3.38056,0.501288,9.86027,435.8985,9.03541,1.2139,0.923507,0.775474,0.227031,-0.7755786,-0.5712504,9.151,95.7889
4,23.75,0.167116,7.778475,7.70084,0.94249975,3.13945,0.525091,9.5904375,437.3025,9.24618,1.259365,1.0548425,0.824889,0.2017265,-0.7019351,-0.5216174,8.952,98.102925
5,0.25,0.16472825,3.0919825,6.6002175,1.48747,2.71275,0.44439125,19.775175,441.01925,17.5198,1.061505,0.85243125,0.64317175,0.22907475,-1.084287,-0.824139625,18.13825,92.719425
5,0.75,0.131116,3.37488,6.39681,2.59901,2.8577325,0.418206,19.12115,442.4135,16.566925,1.00588525,0.857284,0.590579,0.2351055,-1.21243725,-0.926380025,17.453,94.05
5,1.25,0.172852,5.789265,4.1065675,1.71229,2.8115925,0.4612535,18.558025,443.80375,17.26965,1.11746,0.8290935,0.6467155,0.213581,-0.94590085,-0.7362238,17.26,94.59385
5,1.75,0.1766265,2.00201,5.89073,2.50949,2.859415,0.4542625,18.633925,446.184,17.112325,1.1360625,0.8636255,0.709812,0.197714,-0.863596425,-0.642845,17.146,93.979125
5,2.25,0.143671,6.09102,5.57306,1.78569,2.93951,0.4564785,17.976225,446.583,17.350725,1.138985,0.896894,0.65835775,0.2028435,-0.791284075,-0.5919902,16.6725,95.4968
5,2.75,0.14585125,3.15367,3.617535,1.840555,2.67396,0.45268575,18.238975,447.023,16.720625,1.03705,0.8156125,0.6801885,0.22072075,-0.746500675,-0.5364388,16.65425,96.5209
5,3.25,0.137218,3.72791,4.78314,2.18316,2.7343525,0.440142,18.098025,454.564,16.662,1.013045,0.828486,0.6535325,0.229927,-0.719325925,-0.531864525,16.62975,96.1933
5,3.75,0.108411,2.76663,7.12954,3.055015,2.6485425,0.405836,17.575,450.184,16.7634,1.092035,0.825316,0.6414555,0.23338475,-0.778778775,-0.571078075,16.42875,97.8003
5,4.25,0.0994,3.912675,6.82088,2.81574,2.630585,0.41111125,17.1082,452.716,17.504125,0.99987175,0.82046725,0.6365515,0.24636575,-0.7178208,-0.535116525,16.137,99.4223
5,4.75,0.090275,3.02612,5.96038,3.1894825,2.76324,0.39612175,17.428825,453.319,17.1292,0.935534,0.7996955,0.61793225,0.24590325,-0.790091525,-0.639778275,16.35325,100
5,5.25,0.104804,3.58986,7.38069,2.48575,2.743455,0.423207,16.9773,456.804,16.887425,1.079265,0.841244,0.660827,0.2616855,4.62947975,3.8999755,15.77425,100
5,5.75,0.124266,9.158115,7.4870425,2.35711,2.77042,0.4723885,17.589325,456.92075,18.415725,1.073425,0.812329,0.6955455,0.28540075,33.0949725,27.8342,15.90975,100
5,6.25,0.16782,16.04755,9.5175125,1.97176,3.00516,0.47513825,17.51225,453.424,18.1962,1.1816325,0.84345875,0.735513,0.3450085,99.0173875,83.0285325,16.148,97.254875
5,6.75,0.2294635,22.62185,12.641225,1.61687,3.09694,0.533896,18.75345,450.319,18.1202,1.28306,0.9989765,0.781463,0.414121,179.459725,150.465025,17.471,94.29555
5,7.25,0.3486465,33.1276,15.285,2.39721,3.336285,0.5856675,19.326375,443.22025,18.68565,1.33414,1.11979,0.9002595,0.430493,272.4203,228.43525,17.83725,92.312
5,7.75,0.3844645,40.5358,22.7376,1.14572,3.40589,0.61977925,19.8558,436.82075,18.729675,1.390895,1.0662,0.92457025,0.516622,369.68055,309.9337,18.693,89.862675
5,8.25,0.3580325,53.9825,23.982,3.71784,3.51227,0.65182,20.559125,434.419,16.4772,1.480955,1.184865,0.90081675,0.53003225,463.93895,389.000025,19.5645,86.649725
5,8.75,0.394374,65.82435,26.1416,1.005231,3.34667,0.630507,20.99655,430.986,18.301825,1.46766,1.22681,0.910061,0.55165075,553.8546,464.3328,19.79575,85.8348
5,9.25,0.37033675,72.84035,30.8031,1.1864475,3.5017625,0.626808,22.19095,428.103,18.5851,1.574655,1.374675,0.9602295,0.5340745,633.265325,530.88335,20.7645,86.6302
5,9.75,0.286264,90.861,32.269125,1.0510225,3.7619175,0.6746455,22.411775,426.122,18.018025,1.69935,1.42364,0.9756005,0.5204335,708.891275,594.30565,20.727,83.15515
5,10.25,0.463919,92.4999,30.9455,1.68171,3.8290025,0.71113325,22.36955,424.57,17.8457,1.718935,1.4622925,1.042935,0.57819975,773.0888,648.10195,20.994,79.293
5,10.75,0.447883,101.99775,39.918,0.8127075,3.961345,0.7038415,23.070775,425.139,19.286925,1.75387,1.535265,0.984126,0.5989535,825.341625,691.973075,21.36075,78.44235
5,11.25,0.45249825,110.74075,42.212,1.577025,4.135095,0.7650105,23.6816,423.434,18.3227,1.834725,1.65256,1.04513,0.5870555,848.783125,711.6431,22.1455,78.118475
5,11.75,0.445124,108.4255,43.7349,1.3297325,4.16518,0.7331345,23.5423,424.121,17.4209,1.809825,1.69132,1.08674,0.627454,891.911625,747.73705,22.2145,78.7959
5,12.25,0.478238,116.0795,41.86775,1.03447,4.09706,0.7620215,23.90885,424.01,18.2653,1.79874,1.679275,1.138385,0.622209,866.437575,726.424,22.4785,79.338725
5,12.75,0.5477675,112.781,39.5894,0.53920925,4.23125,0.735606,24.438675,422.78375,17.846625,1.82713,1.79613,1.077485,0.6207205,883.764675,740.971025,22.8115,77.284125
5,13.25,0.41533425,127.84325,40.2978,1.01974,4.269595,0.727189,24.4292,422.442,17.5051,1.879075,1.762755,1.082945,0.6332265,870.153225,729.4739,23.3045,73.6739
5,13.75,0.4567065,118.038,37.9723,1.4819425,4.1236425,0.72351325,24.720275,421.9665,18.09625,1.925065,1.78524,1.0981,0.63067925,837.301925,701.99955,23.527,73.94735
5,14.25,0.4358885,115.816,38.3152,1.297525,4.1757725,0.74321625,25.106875,421.177,17.59785,1.818565,1.6748875,1.0745675,0.594847,807.128125,676.660125,23.7385,76.6476
5,14.75,0.480735,114.39,39.8535,1.1200925,4.1929975,0.7669135,24.985725,421.57175,17.12815,1.899785,1.701465,1.0957825,0.58033575,774.351,649.16,23.67025,76.4781
5,15.25,0.38514675,107.23625,44.5178,1.23464,4.3473975,0.73799,25.12135,421.72575,16.971125,1.8899325,1.7214375,1.0208425,0.53667525,717.184725,601.32345,23.734,73.2485
5,15.75,0.422322,95.63865,30.09925,1.27419,3.975475,0.691597,25.285975,421.0165,17.636375,1.72712,1.606925,1.09213,0.512274,637.0565,534.128875,24.07275,69.723575
5,16.25,0.40714325,83.4805,33.0932,0.788274,4.08076,0.7067825,25.32245,421.518,17.613725,1.6839475,1.5260025,1.0614175,0.46610275,565.350025,473.9698,23.982,71.735725
5,16.75,0.316564,72.75075,30.8209,0.515313,4.253565,0.655008,25.259475,420.04175,17.80545,1.75551,1.515925,1.0487325,0.41116675,498.3879,417.8329,23.979,73.0862
5,17.25,0.429105,59.30995,29.72285,0.688931,4.21374,0.67447875,24.8375,421.47075,17.8425,1.7141575,1.485035,1.00251425,0.358648,406.451325,340.7367,23.40775,72.46055
5,17.75,0.412278,48.5402,20.5768,0.76643075,3.9489175,0.6436355,24.4634,422.47925,17.957225,1.6279625,1.3442925,0.938022,0.30852175,323.348725,271.139625,22.9995,71.2225
5,18.25,0.26196,26.1447,15.36865,1.36946,3.9673775,0.5981305,24.04605,422.804,18.1267,1.57298,1.34339,0.91734375,0.260201,224.29555,188.05425,22.3725,76.1089
5,18.75,0.232819,17.4998,10.534825,1.38343,3.6338975,0.5989175,23.867075,423.344,17.9798,1.416835,1.1804375,0.82407775,0.21514925,140.450525,117.83355,22.3785,80.00295
5,19.25,0.21378075,7.329725,7.8618025,1.4900125,3.297975,0.505521,23.7593,424.992,17.938,1.2002425,1.02639,0.709363,0.20563625,62.874405,52.8011925,21.71075,82.640175
5,19.75,0.208641,5.4594975,8.01298,2.26449,2.888045,0.45696675,23.364825,426.74,17.893425,1.0801,0.92340275,0.70987125,0.2286365,14.6786675,12.395735,21.4035,84.1438
5,20.25,0.1849685,6.633635,6.826155,2.02429,2.7549175,0.4608855,22.9837,429.524,18.15845,1.0287775,0.82877775,0.67541875,0.24397775,-0.6189794,-0.4364597,21.0595,84.6992
5,20.75,0.175382,3.04545,7.0077275,2.20714,2.761505,0.473512,22.529225,432.398,17.9834,1.05461,0.8160065,0.6586065,0.233985,-1.9577025,-1.54863,21.02925,87.56505
5,21.25,0.2276095,5.62349,7.55457,2.811595,2.7587275,0.500101,22.118025,433.923,18.3638,1.021015,0.803844,0.7581125,0.256837,-1.81638075,-1.43395575,20.6145,90.694
5,21.75,0.1705435,6.1061175,6.890345,2.3428025,2.759255,0.4522465,21.53385,433.84675,18.714875,1.0162075,0.84764475,0.76129525,0.25806725,-1.64115325,-1.28783575,20.27175,91.3091
5,22.25,0.20525875,2.4304775,7.582375,1.66233,2.725245,0.45864775,21.093775,436.15875,18.2956,1.0258875,0.845967,0.71601725,0.224254,-1.539714,-1.19946275,19.4755,92.523
5,22.75,0.1719225,0.4278175,6.081335,1.78862,2.903085,0.459819,20.73005,436.512,17.6015,1.0421675,0.79624275,0.6968705,0.2216035,-1.403742,-1.0893965,19.25775,91.7405
5,23.25,0.170497,3.87753,7.2870475,2.162795,2.7599475,0.4475475,20.30275,438.245,17.3565,1.0283,0.813725,0.64091625,0.23371,-1.264666,-0.9703686,18.89525,90.61055
5,23.75,0.15587675,3.18345,6.5993175,2.538285,2.76807,0.48724975,20.13435,440.13725,17.441,1.0373025,0.81156125,0.69124775,0.23266525,-1.056032,-0.821425575,18.77175,91.6035
6,0.25,0.0845,0.8474155,8.48724,2.49401,2.53031,0.41895,23.58735,439.6705,21.9876,0.945526,0.703147,0.635199,0.230943,-1.453022,-1.17128675,21.4835,92.464325
6,0.75,0.0902,3.67008,8.49883,2.19009,2.58174,0.3992365,23.3921,442.173,22.2478,0.933148,0.7455555,0.610707,0.2180415,-1.42270275,-1.1652925,21.2635,92.44265
6,1.25,0.0693,5.08412,9.58461,3.47422,2.3324,0.368517,23.1616,444.903,21.69775,0.910094,0.771296,0.554561,0.235773,-1.24475075,-0.998012225,20.922,94.701875
6,1.75,0.06555,3.143245,6.30358,2.7351225,2.398835,0.371542,22.5289,449.32625,22.250025,0.86958325,0.753863,0.56286375,0.225864,-1.2634125,-1.01391965,20.36375,96.1998
6,2.25,0.0691,2.9537075,7.784375,2.2819225,2.3739175,0.3803925,22.164225,450.81325,21.6776,0.92375675,0.78342725,0.53538825,0.23901075,-0.956888025,-0.747362825,20.139,94.76055
6,2.75,0.07355,3.3027475,5.7989925,2.04967,2.47462,0.39426975,22.1526,453.8455,21.7682,0.90623075,0.773601,0.58674925,0.2149565,-0.92019115,-0.6794332,20.16575,97.057725
6,3.25,0.08415,4.62784,6.2087025,2.40478,2.36029,0.386464,22.1866,455.456,22.3371,0.92585625,0.704069,0.54001375,0.213004,-0.996460825,-0.78389165,20.374,98.93175
6,3.75,0.0786,1.7607,6.5142375,1.81947,2.430005,0.384678,22.020675,452.86025,21.735875,0.882015,0.723803,0.565329,0.21425,-0.975933125,-0.7394724,20.25975,98.73265
6,4.25,0.0777,2.5724,6.7504925,2.546775,2.302155,0.36283,21.8491,456.06775,22.10045,0.896067,0.71366,0.582223,0.2036225,-0.8906014,-0.6775071,20.1065,99.344575
6,4.75,0.0567,1.92044,11.17365,4.6413575,2.27626,0.361624,21.8963,459.66125,21.493325,0.881367,0.755993,0.572794,0.231333,-0.132448525,-0.0438017975,19.836,98.708175
6,5.25,0.0708,4.9300975,7.77568,3.70501,2.46891,0.401081,21.587475,458.74,21.740425,0.92826625,0.77157575,0.5832195,0.24604175,13.47359,11.323775,19.837,99.0555
6,5.75,0.0667,8.9667,12.9783,3.438355,2.44578,0.40583,21.804525,457.767,22.08165,0.99848,0.816565,0.586853,0.313393,62.06257,52.097285,19.9475,97.2592
6,6.25,0.137444,15.952,16.1585,2.013835,2.4839525,0.459361,22.2486,453.2285,21.9207,1.01994,0.765636,0.653738,0.372708,135.1497,113.3923,20.197,96.384225
6,6.75,0.15363925,24.697975,20.19495,2.59638,2.7774575,0.48026,22.6615,445.04925,21.5936,1.1077125,0.91543575,0.69473725,0.45589275,220.5882,185.01495,20.975,92.058175
6,7.25,0.21868225,35.406525,24.243625,1.826685,2.870005,0.50743525,23.118325,435.6165,21.672,1.2552775,0.9408865,0.7990595,0.48820225,312.97225,262.4563,21.34025,88.9355
6,7.75,0.208408,44.328725,28.590075,3.28351,2.98603,0.52799625,23.7323,426.6365,21.8713,1.2685825,1.029895,0.78622825,0.500571,405.21875,339.7975,21.944,85.0639
6,8.25,0.24864,64.46525,36.8564,1.19049,3.14934,0.560292,24.8455,422.477,22.123175,1.3840025,1.167485,0.84570925,0.5916155,496.6818,416.472275,22.85725,82.4888
6,8.75,0.209764,77.53515,45.776625,1.521235,3.2722475,0.5693155,25.2898,419.3725,22.32915,1.393785,1.18164,0.850317,0.55705875,583.419275,489.1632,23.33725,82.58885
6,9.25,0.2478615,89.4912,38.6414,1.128145,3.2681675,0.598444,26.14345,416.30525,22.1586,1.493605,1.275535,0.8816395,0.61983925,657.88675,551.590625,24.12025,79.222575
6,9.75,0.201531,96.0118,42.50215,3.0703425,3.53879,0.632031,26.7483,414.95375,22.5925,1.51513,1.39039,0.878835,0.63059,734.987275,616.22615,24.647,77.62205
6,10.25,0.249903,117.643,46.612475,0.6990345,3.55917,0.64453575,27.141625,413.1085,22.47365,1.63428,1.546315,0.935921,0.6534,795.05505,666.59245,25.19825,76.0298
6,10.75,0.27918225,122.876,48.59435,1.64194,3.49959,0.6865625,27.7004,412.7955,21.8708,1.680965,1.53808,0.97541225,0.6817005,847.441825,710.521175,25.602,73.03225
6,11.25,0.38627725,133.6905,46.3847,1.611365,3.6111,0.711149,28.0782,412.06175,22.071125,1.70361,1.56729,0.977646,0.724538,890.136,746.279325,26.021,70.91285
6,11.75,0.302157,143.949,62.584925,0.9887375,3.8743575,0.70072275,28.390675,412.00875,21.0016,1.8034925,1.5957,0.976855,0.79326675,918.27295,769.815075,26.35475,71.9944
6,12.25,0.33838,137.102,56.0537,1.1619675,3.8466,0.767147,28.809225,411.11375,22.0488,1.80638,1.6967975,0.96446325,0.75252175,928.901625,777.4347,26.6735,72.1809
6,12.75,0.14607875,152.02625,63.9031,1.50577,4.017935,0.7357305,28.969475,410.118,22.0001,1.76623,1.63807,0.99443725,0.74898025,925.69745,773.18275,26.9275,69.4816
6,13.25,0.26502925,140.378,53.59225,1.18055,4.018985,0.720224,28.933325,409.3845,21.8284,1.808795,1.662455,0.9584955,0.7203035,916.2676,767.95445,27.27825,68.2164
6,13.75,0.452208,138.77575,70.604475,1.04633,3.8340825,0.7383615,29.21565,409.4655,21.6401,1.82341,1.6340925,0.980981,0.710888,914.04405,765.271725,27.505,70.6908
6,14.25,0.283367,128.095,68.9321,0.743343,3.96802,0.774639,29.4177,409.376,21.68935,1.86244,1.7161,0.95971825,0.7268105,871.001025,730.272,27.468,71.20395
6,14.75,0.26716925,121.14125,57.6638,0.66860175,3.9561025,0.6971985,29.443225,408.8265,21.9487,1.85343,1.66278,0.963806,0.66930125,819.27535,686.842675,27.6415,71.739175
6,15.25,0.264301,111.469,51.15935,1.589215,3.8783175,0.7442465,29.6471,408.88175,21.652075,1.787945,1.59943,0.977448,0.6233135,785.042025,658.188375,27.809,69.50415
6,15.75,0.178942,96.6211,41.2111,1.00005,3.81563,0.704753,29.6138,408.699,21.7649,1.7431,1.60052,0.924097,0.582177,687.205425,576.16905,27.813,70.5475
6,16.25,0.264264,91.768325,49.013925,1.138495,3.9561825,0.6533055,29.457475,409.466,22.0421,1.764295,1.567765,0.93865775,0.54355725,616.145725,516.552875,27.831,68.99815
6,16.75,-0.064475,82.0288,44.8328,0.810726,4.00293,0.6380015,29.717425,408.887,21.818225,1.71335,1.485085,0.931959,0.4760515,552.545025,463.3026,27.97225,67.3163
6,17.25,0.2714285,71.5707,40.4894,0.861622,3.8458875,0.644632,29.591,409.1335,21.7063,1.70814,1.55637,0.873807,0.437758,479.009875,401.65605,27.788,68.319
6,17.75,0.29897425,57.415,38.68,0.758715,3.7541,0.647295,29.3892,410.2585,21.9669,1.59679,1.38756,0.90076,0.349017,387.1452,324.64085,27.315,70.5012
6,18.25,0.2486125,43.50265,21.729,0.948952,3.368895,0.5649485,28.96515,410.93275,21.94365,1.461035,1.25795,0.876585,0.2878,295.85475,248.1129,27.1455,74.328375
6,18.75,0.162142,23.7027,22.028625,0.8884465,3.0934575,0.506896,28.701,411.65275,21.88275,1.237265,1.1710625,0.751558,0.23499125,205.27645,172.179325,26.82025,75.0695
6,19.25,0.12369425,13.806425,17.0678,1.32116,2.8241,0.4556285,28.137525,412.73875,21.939,1.1435925,0.93011825,0.6484125,0.23843775,118.134225,99.1267425,26.26725,74.675375
6,19.75,0.11704425,10.4015,10.21915,1.6880125,2.6726725,0.39347775,27.54585,415.912,22.00435,1.00539,0.78506675,0.57364,0.2399535,48.6542575,40.882115,25.747,73.90955
6,20.25,0.088175,6.45138,8.03023,1.576805,2.540725,0.36511275,26.798325,420.7705,21.82035,0.9820335,0.74848825,0.55947575,0.25755525,5.999716,5.11958625,25.32,76.172975
6,20.75,0.09065,4.6306375,7.8127075,1.8707275,2.4856475,0.40863,26.3675,423.941,22.131475,0.915667,0.74904175,0.56305725,0.254265,-1.494812,-1.18326525,24.92525,78.688975
6,21.25,0.08545,4.35047,9.223865,2.79671,2.37694,0.3823,25.94735,426.956,22.35905,0.9173975,0.77756,0.5640935,0.2303185,-1.6090295,-1.3101195,24.354,81.060825
6,21.75,0.078875,3.532335,7.165075,2.3324175,2.48688,0.39187125,25.64395,431.23025,22.3095,0.99184725,0.79960425,0.60400825,0.2299555,-1.39305325,-1.1470985,23.88825,83.12605
6,22.25,0.121602,2.24771,8.55514,2.13417,2.5051725,0.40259825,25.250425,434.18525,22.0742,0.9671885,0.78792775,0.639349,0.23367925,-1.5532985,-1.21082825,23.1275,85.7056
6,22.75,0.09725,1.878935,10.036685,2.3716,2.41461,0.3854715,24.96565,434.0395,22.6987,0.930259,0.7387335,0.6341225,0.2087825,-1.439396,-1.11344185,22.686,88.79675
6,23.25,0.0759,2.17918,7.796815,3.03154,2.46469,0.355141,24.526625,434.3515,23.1197,0.8560675,0.740212,0.58751,0.214826,-1.59327925,-1.2669105,22.438,90.921075
6,23.75,0.085425,1.9557025,9.16587,2.60987,2.3381625,0.39221875,24.14495,437.296,23.054025,0.865822,0.76547825,0.58128325,0.19943,-1.45611375,-1.189234,21.9985,92.39435
7,0.25,0.05325,1.7952,4.448335,2.97348,2.274825,0.3249255,26.3285,432.5525,25.1762,0.836706,0.672218,0.4521495,0.19922,-1.855234,-1.46357825,24.032,88.7938
7,0.75,0.06925,1.3038525,2.775425,2.10164,2.1938525,0.342927,26.1069,435.059,25.3439,0.836747,0.66832975,0.4691825,0.1953195,-1.65467075,-1.2947725,23.64225,90.1095
7,1.25,0.0429,1.180295,4.581505,2.282995,2.152385,0.331337,25.88455,437.9415,25.244775,0.868434,0.7117725,0.461663,0.1918285,-1.83596875,-1.469182,23.3865,89.93765
7,1.75,0.06105,0.92586425,3.94302,2.34034,2.1659925,0.31637,25.58475,440.34125,24.783,0.863907,0.65794125,0.491972,0.1945165,-1.6812445,-1.36571875,23.19075,91.9741
7,2.25,0.036725,0.63623525,4.58458,2.3680275,2.1519125,0.3443975,25.411,444.013,25.0043,0.825466,0.6542625,0.511044,0.18843925,-1.5691075,-1.22265625,23.04425,93.0077
