DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
8,7.75,0.216,16.2,1.6175,-10.36275,3,37,-5,19.115,19.2575,83.475,96.53525,1.3575,91.75,353.75,169.25,15.75,37,340.75,394
8,8.25,0.22525,17.675,1.64,-14.988,18.25,63,1.5,20.735,19.655,79.2,96.55025,2.495,129,410,197.5,19.5,43.5,345.75,401.5
8,8.75,0.298,18.2,2.055,-20.61875,28,95,11,22.495,20.7825,75.825,96.5325,3.3775,173.75,508.5,255.75,21,54,349.75,408.75
8,9.25,0.29625,19.4,2.0925,-21.31775,46.5,109,15.25,22.5375,21.3625,70.575,96.571,4.56,228.75,703.5,348.25,34.75,72,353.75,414.5
8,9.75,0.3155,20,2.2875,-27.1925,61,148.5,21.5,24.135,22.255,67.475,96.56825,5.5425,356.5,1089,531,42.75,100.5,358.5,424.25
8,10.25,0.34925,21.05,2.425,-29.2495,69.25,174.25,24.25,24.265,22.7925,64.87575,96.566,6.2925,383,1060.25,519.25,47.5,103.25,360,428.75
8,10.75,0.35625,21.575,2.4075,-29.34625,73.25,214.25,28.25,26.3525,23.71,62.275,96.55775,6.9925,463.25,1313.5,646.75,53.25,124.25,363,431.75
8,11.25,0.345,22.075,2.5975,-31.16425,77.75,222,31.25,28.8025,25.11,60.075,96.575,7.97,449.75,1265.75,624.75,54,117.75,365.75,438.5
8,11.75,0.328,22.45,2.5375,-31.022,65,239,33,28.8375,26.5525,57.525,96.57,8.945,490,1369,672.75,59,120,370,439.75
8,12.25,0.33075,23,2.4025,-29.096,55,239.25,37,27.935,26.22,55.875,96.5325,9.625,449.75,1213,609.75,56.5,109,373.5,443.25
8,12.75,0.321,23.3,2.3825,-32.522,54,209,37.5,28.1375,26.3025,56.275,96.521,10.24,475.75,1283.5,650.75,51.75,116.25,374.75,444.75
8,13.25,0.325,23.625,2.6125,-31.477,52,228,37,30.2525,27.185,54.475,96.50525,10.9725,476.75,1267.5,660.75,51.75,116.5,375.75,444.5
8,13.75,0.339,23.9,2.3275,-31.00525,43.5,255.75,30,30.61,27.885,52.725,96.4725,11.6525,493.5,1314,697.5,53,124.75,375.75,444.75
8,14.25,0.3205,24.1,2.2375,-26.886,33.5,244.75,26.5,29.9225,27.9675,53.55,96.44025,12.0525,469.5,1254.25,662,52.5,117.5,376,445.75
8,14.75,0.308,24.275,2.2625,-25.795,29,226,24.25,29.1025,27.7675,52.675,96.3875,12.3125,425.5,1133.5,606.75,49.75,111,377.75,446.75
8,15.25,0.327,24.4,2.41,-23.70975,15.5,203.25,23,29.42,28.035,50.95,96.3775,12.35,410.5,1082.75,590.75,48,106.75,375,443.75
8,15.75,0.34925,24.175,2.41,-21.77225,9,184,18.25,28.4475,27.62,50.15,96.36525,12.7475,360.25,978.25,539.5,46,101.75,375.5,441.75
8,16.25,0.332,23.975,2.16,-19.3515,8,165.5,15.25,28.255,27.48,49.3,96.3585,12.925,298.5,835.75,460.75,41,89.75,373.75,440
8,16.75,0.2685,23.45,2.25,-14.1585,-5.5,132.5,12.25,27.97,27.125,49.5,96.34825,12.8575,214.5,625.75,353.75,34,70.75,371.75,435.75
8,17.25,0.265,23.375,1.975,-10.8745,-12.5,106,9,27.1925,26.75,52.2,96.36525,11.73,139,428,242.25,26,53,369.75,432.5
8,17.75,0.229,22.9,1.7125,-6.943,-17.5,52.5,5.25,26.3475,26.2325,53.925,96.37525,10.5525,74.75,311.75,172,18.5,39,364,428.75
8,18.25,0.1495,22.475,1.595,-2.397,-23.5,29,2,25.55,25.67,58.65,96.37275,8.7625,27.5,177.5,98,9.5,23.75,360.75,423.75
8,18.75,0.06975,21.125,1.4425,0.0685,-27.5,12.25,-1,24.7625,25.115,64.65,96.385,6.72,-15.25,70,39.75,4,8,357.5,414.75
8,19.25,0.05,19.625,1.4325,0.33,-26.5,2,-5,23.975,24.5625,72.775,96.395,4.5425,-49.25,14.75,5,1,1,353,404
8,19.75,0.066,18.425,1.3675,0.57975,-26.5,1.75,-9,23.32,24.07,79.125,96.4375,3.1925,-58.25,-2,-4,0,0,348,398.75
8,20.25,0.03425,17.35,1.4075,0.137,-24.5,-0.5,-13,22.8225,23.5825,82.675,96.461,2.195,-58.25,-7,-4,0,0,340.75,393.5
8,20.75,0.038,16.9,1.3975,0.2615,-24,-1,-15.75,22.3975,23.1875,85.825,96.486,1.83,-56,-6.25,-4,0,0,341.75,391
8,21.25,0.04,16.575,1.4075,0.506,-28.5,-1,-18.75,21.85,22.685,86.6,96.5,1.3,-56,-6.5,-4,0,0,339.25,389
8,21.75,0.0395,15.95,1.32,1.1595,-32.5,0,-19.75,21.39,22.325,87.05,96.51,1.11,-55,-6.5,-3,0,0,338.75,386.5
8,22.25,0.058,15.625,1.28,1.614,-29.25,-1,-20.75,20.9925,22.01,87.675,96.5075,0.9575,-54,-5,-3,0,0,335.75,384
8,22.75,0.0695,15.275,1.315,1.3015,-27.5,0,-21.5,20.645,21.6325,89.275,96.51825,0.8075,-53.25,-4,-3,0,0,331.5,382
8,23.25,0.051,15.2,1.295,1.6935,-24,-1,-21.75,20.385,21.34,89.35,96.54575,0.7375,-53.25,-4,-3,0,1,331,381.5
8,23.75,0.05325,14.65,1.1575,1.94375,-24.5,-1.25,-22,20.12,21.0825,90.8,96.5435,0.6275,-53.25,-4,-3,0,1,328.5,379
9,0.25,0.0385,10.925,1.1475,0.25,-25,-1,-23.75,13.1125,14.4175,85.675,97,0.52,-52.25,0,-3,0,0,311,359.25
9,0.75,0.0305,10.275,1.12,1.0005,-19.5,-2,-24.5,12.915,14.205,86.65,96.98825,0.4575,-53,0,-3,0,0,308,355
9,1.25,0.035,10.2,1.09,0.421,-19,-1,-24.75,12.8025,13.9875,88.25,96.99775,0.4075,-52,0,-3,0,0,314.5,354.5
9,1.75,0.04,9.675,0.94,0.591,-19,-2.25,-24.75,12.6625,13.8325,89.775,96.991,0.3675,-50,0,-3,0,0,314.75,353.75
9,2.25,0.036,9.35,1.2125,0.33,-18,-2,-23.75,12.585,13.7275,90.775,96.99775,0.325,-50,0,-3,0,0,311,351.75
9,2.75,0.046,8.975,1.0975,0.398,-19,-2.25,-23.75,12.435,13.54,90.725,97.0075,0.28,-50,0,-3,0,0,310.75,351.5
9,3.25,0.038,8.925,1.1325,0.68225,-18,-2,-24.75,12.1575,13.345,92.375,97.01575,0.26,-49.25,0,-3,0,0,309.5,349.75
9,3.75,0.038,8.925,1.2225,0.188,-17,-3,-25,11.8575,13.1375,92.7,97.00525,0.2425,-49.25,0,-3,0,0,308.75,350.75
9,4.25,0.05925,8.675,0.8975,-0.30625,-18,-5,-24.75,11.72,12.99,92.975,97,0.245,-49.25,0,-3,0,0,309.75,349.75
9,4.75,0.12275,8.85,0.9325,0.0855,-19,-6,-25,11.495,12.8675,92.95,96.991,0.2175,-48.5,0,-3,0,0,310,350.5
9,5.25,0.0655,8.8,1.0625,0.296,-17.25,-4,-25,11.29,12.705,93.15,96.99775,0.21,-49.25,0,-3,0,0,311.75,349
9,5.75,0.05325,8.675,1.0225,0.0575,-15,-5,-23.75,11.1525,12.6375,93.225,96.991,0.205,-47.25,1,-2,-0.25,1,311,350.5
9,6.25,0.059,8.975,0.9,-0.76625,-17,-1,-23.75,11.005,12.5725,92.875,96.97525,0.18,-38,10.75,3,0,1,313.5,351
9,6.75,0.106,9.65,0.8475,0.455,-14.75,-1,-22,11.1675,12.41,92.8,96.98,0.1775,-20.25,50,24,2,5.75,314,355
9,7.25,0.13675,10.825,0.8125,-0.7725,-9.25,8,-15.75,11.4925,12.3475,89.925,97.0225,0.2675,15.75,137.5,66.5,4.75,14.5,312.75,361.75
9,7.75,0.191,12.175,1.0875,-2.09,1,25,-9.75,12.1,12.4525,84.725,97.02775,0.7425,53.75,250.75,122.75,7.75,25.75,316,369.75
9,8.25,0.206,13.05,1.285,-3.8745,18,38,-3,13.1,12.9925,79.75,97.0075,1.5775,86.75,266.25,132.5,11,25.75,322.5,376.75
9,8.75,0.2065,14.25,1.5325,-5.255,32.5,33.25,1,14.2625,13.5775,74.225,97,2.2825,125.75,356,182.75,15.75,33,332.75,385.75
9,9.25,0.2375,14.975,1.5875,-6.73775,38,47.25,5.25,15.01,14.3275,69.025,97.02775,3.145,149.75,397.25,205,19.25,40.25,334.75,393
9,9.75,0.28,16.15,1.825,-10.085,80.75,51,8.25,15.865,14.9275,61.375,97.01825,3.565,174.5,579.25,277.75,20,53.5,340,398.75
9,10.25,0.316,17.175,2.1275,-10.83425,98.25,74.75,11.25,17.0625,15.875,55.7,97.0075,4.4875,262.5,730.25,364,36.5,65.75,340.75,404.75
9,10.75,0.30825,17.875,2.355,-10.295,104.25,74.5,15,18.44,16.995,51.025,96.98825,5.1425,261.25,699,363.25,36.75,73.75,346.25,412.75
9,11.25,0.3865,18.4,2.4275,-9.749,115,70,21,19.925,18.0625,48.35,96.9835,6.5025,310,829.5,428.5,39.25,79,348,415.5
9,11.75,0.3105,18.85,2.325,-8.6925,121,66,24.25,19.985,18.935,47.35,96.98075,7.615,337.25,930,475,47,84.75,350,416.75
9,12.25,0.39425,19.3,2.68,-8.4825,123,68,23.5,19.7675,18.85,45.325,96.95,8,341.75,944.75,483.5,48.5,84.25,352.5,422
9,12.75,0.379,19.575,2.7775,-7.886,116.75,61.25,23,20.2425,19.02,42.65,96.90825,8.855,327.75,902.75,457,48.75,79.75,353.75,420.75
9,13.25,0.38475,19.8,2.765,-8.44275,129.5,80,16.5,20.34,19.5425,41.65,96.88,9.4575,306,876.75,447.75,47.75,79.5,354,424.75
9,13.75,0.362,19.8,2.645,-8.772,97.5,64,13,20.0925,19.67,39.9,96.8585,10.9075,246,687.25,353.25,42.25,64,353.75,420
9,14.25,0.351,20.075,2.52,-7.61325,89.5,64,13,19.9025,19.655,39.45,96.84825,10.3625,276.75,770.75,394,45,75.25,354.5,422.5
9,14.75,0.372,20.15,2.755,-6.46525,89,59.5,14.25,20.0725,19.4725,39.675,96.8175,10.1675,283,795.75,425.75,34.75,79.75,351.75,418.75
9,15.25,0.363,20.15,2.6,-6.41425,71.5,53.5,12.25,20.13,19.66,38.625,96.80025,10.4225,251.75,687.25,369,27.75,71.5,352,416
9,15.75,0.3265,20.1,2.47,-5.82325,55.25,46,8.25,20.0425,19.675,38.65,96.80775,10.1375,148.75,502.75,264.75,24,49.75,352.75,416.5
9,16.25,0.30625,20,2.3925,-4.863,23.75,38,7,19.74,19.69,39.05,96.81325,9.94,121.75,420.75,218.25,19.75,41.5,349.5,413.75
9,16.75,0.26975,19.375,2.1575,-4.227,5.75,38,3.25,19.25,19.34,40.525,96.81,9.4875,59,275.75,139.5,15.75,26,349.75,411.25
9,17.25,0.241,19.25,1.9825,-2.3745,-5,23,1.5,18.89,19.0375,42.875,96.80775,8.5225,33.5,191.75,102.25,8,20.75,347.75,408.25
9,17.75,0.15,18.775,1.4875,-0.6585,-18,15,-1.75,18.3875,18.5275,47.5,96.805,6.9325,-6.5,89.25,53.75,2.75,10.75,343,404.25
9,18.25,0.08,17.6,1.3075,0.0745,-26.25,5,-4,17.73,18.065,54.55,96.81,5,-36.75,27.25,11.75,1,2.75,336.75,393
9,18.75,0.05425,15.8,1.255,0.25,-26.5,0.5,-6.75,16.88,17.6725,64.325,96.84825,3.8825,-53.5,3,-3,0,0,335,382
9,19.25,0.063,15.075,1.3075,0.1025,-29.25,0,-10.75,16.2875,17.2475,69.275,96.86775,2.675,-59.25,0,-4,0,0,330.5,378.5
9,19.75,0.04675,14.175,1.23,-0.13025,-28.75,0,-14.25,15.8075,16.8275,73.725,96.8775,2.1575,-58,0,-4,0,0,323.75,371.75
9,20.25,0.04225,13.275,1.2325,0.08025,-27,0,-16,15.4425,16.4825,76,96.9375,1.6425,-57,0,-4,0,0,320,368.75
9,20.75,0.04525,12.775,1.28,0.32975,-28.75,-1,-18,15.1175,16.1725,78.575,96.9675,1.215,-56,0,-4,0,0,318.75,366.75
9,21.25,0.0585,12.025,1.2675,0.341,-30,-1,-20,14.8275,15.9425,79.675,96.9875,1.0525,-56,0,-4,0,0,317.5,364.75
9,21.75,0.05425,11.7,1.1925,0.546,-27.25,-1,-21,14.5225,15.7275,80.275,96.986,0.9575,-56,0,-4,0,0,314.75,363
9,22.25,0.049,11.375,1.1275,0.5,-26.75,0,-22,14.2025,15.395,81.85,97,0.8875,-56.25,0,-3,0,0,313.75,359.75
9,22.75,0.03775,11.1,1.0425,0.347,-24.5,-1,-22,13.875,15.1675,83.625,97.01,0.7225,-56,0,-3,0,0,313,361
9,23.25,0.045,10.9,1.1625,0.66,-25.5,-1,-23.75,13.5875,14.8975,83.775,97.0025,0.655,-54.25,0,-3,0,0,315,359.75
9,23.75,0.04875,10.675,1.235,0.59125,-31,-2.75,-24.5,13.34,14.65,84.525,96.991,0.615,-55,0,-3,0,0,314.75,358
10,0.25,0.1265,3.2,1.52,0.091,-22.5,-1.25,-30,8.92,10.26,81.9,96.65,0.47,-58,0,-3,0,0,280,321
10,0.75,0.142,3.1,1.53,0.063,-29.5,0,-29,8.89,9.94,82.5,96.661,0.48,-56,0,-3,0,0,278,321
10,1.25,0.15125,2.9,1.66,0.0575,-23,-3,-28,8.69,9.65,86.6,96.63,0.49,-53,0,-3,0,0,281,321
10,1.75,0.105,2.4,1.07,0,-22.75,-1,-30,8.48,9.49,86.5,96.62,0.41,-57,0,-3,0,0,276,318
10,2.25,0.0805,1.8,1.02,-0.15875,-26,-2.25,-32,8.22,9.43,88,96.611,0.34,-57,0,-3,0,0,272,318
10,2.75,0.127,1.7,1.26,-0.181,-29.5,-1,-32,7.96,9.34,88.8,96.59,0.3,-55,0,-3,0,0,271,317
10,3.25,0.08775,1.4,1.3,0.069,-23.5,-2,-31,7.7,9.25,88.6,96.571,0.25,-55,0,-3,0,0,271,316
10,3.75,0.158,1.1,1.34,-0.27225,-22.25,-1,-30,7.43,9.24,89.5,96.59,0.23,-50,0,-3,0,0,273,313
10,4.25,0.1035,0.8,1.12,0.0685,-22.25,-1.75,-29,7.2,9.06,89.6,96.571,0.24,-52,0,-3,0,0,275,313
10,4.75,0.09,1.1,1.13,0.137,-18.5,0,-31,7.02,8.86,90.3,96.551,0.21,-49,0,-3,0,0,273,313
10,5.25,0.063,0.9,1.05,0.137,-18,0,-30,6.83,8.66,88.7,96.56,0.2,-47,0,-3,0,0,276,313
10,5.75,0.05,1.2,1.2,0.07975,-18.5,-1,-30,6.99,8.5,89.1,96.59,0.2,-47,0,-3,0,0,275,315
10,6.25,0.138,1.5,1.37,0.12,-19,-2,-30,7.19,8.36,89.6,96.611,0.21,-44,0,-2,0,1,275,316
10,6.75,0.093,1.2,1.26,0.05725,-23.5,0,-29,7.35,8.21,89.4,96.601,0.22,-35,5,1,1,1,275,316
10,7.25,0.12425,1.4,1.03,0.341,-12.5,4,-26,7.55,8.2,88.8,96.601,0.24,-11,26,14,2,3,283,317
10,7.75,0.16075,2.9,1.22,0.546,-3.25,12,-20,7.93,8.46,85.4,96.62,0.35,16,62,30,4,5,276,325
10,8.25,0.186,3.6,1.25,0.569,6.25,14,-13,8.45,8.93,80,96.64,0.59,29,108,52,8,8,279,331
10,8.75,0.2275,4.7,1.67,0.637,14,22.75,-4,9.51,9.11,75.2,96.65,0.74,43,132,67,11,11,285,335
10,9.25,0.24,5,1.58,0.5175,21,20.75,-2,10.53,9.9,68.9,96.661,0.82,76,205,107,16,15,291,338
10,9.75,0.28275,5.2,1.83,0.932,39,28,2,11.96,10.73,61.3,96.671,0.97,95,312,153,23,24,296,338
10,10.25,0.26525,5.7,1.97,1.23875,55.75,32.75,5,14.06,12.13,55.7,96.671,1.55,120,352,160,26,27,304,342
10,10.75,0.3965,6.2,2.62,1.22225,67.5,37,12,15.09,13.44,53.8,96.671,2,116,341,155,27,26,301,344
10,11.25,0.359,7,3.16,1.591,69,35,17,16.09,14.17,50.9,96.64,2.4,133,378,180,30,29,307,346
10,11.75,0.398,7.1,3.1,1.569,69,39.25,17,15.65,14.65,46.5,96.64,3.04,136,420,184,34,34,308,347
10,12.25,0.413,7,2.83,1.5,83,38,26,16.68,15.1,43,96.62,3.21,143,387,184,34,31,312,348
10,12.75,0.3805,7.4,2.88,1.46075,45.5,35,24,17.82,16.5,38.6,96.601,3.55,107,337,152,25,24,311,350
10,13.25,0.39875,7.6,2.94,1.1655,56.25,38.25,16,18.19,17.18,37.4,96.59,3.6,105,310,139,24,21,313,350
10,13.75,0.359,7.7,2.85,1.23925,37.5,36.25,16,18.54,17.41,35.2,96.53,3.61,94,292,128,25,21,313,350
10,14.25,0.405,8.1,2.61,1.10825,32,30,12,17.58,17.15,34.8,96.5,3.44,81,228,104,17,16,313,351
10,14.75,0.422,8.1,3.2,0.955,21.5,29.5,6,15.84,16.09,34.6,96.51,3.11,72,220,102,16,16,314,349
10,15.25,0.3885,7.9,2.9,1.205,25.25,24.5,1,15.14,15.38,34.6,96.48,2.7,41,159,69,12,11,313,348
10,15.75,0.388,7.7,2.95,0.7845,7,22.25,0,14.79,15.01,34.8,96.491,2.64,26,104,48,7,7,313,347
10,16.25,0.322,7.3,3.02,0.614,-1.5,19.5,-4,14.61,14.65,36.4,96.51,2.25,13,75,34,6,6,311,346
10,16.75,0.329,7.1,2.94,0.523,-6,12.75,-5,14.04,14.51,37.8,96.551,2.33,7,40,18,3,4,308,343
10,17.25,0.323,6.7,2.69,0.387,-23,8,-7,13.47,14.31,40.8,96.62,2.25,-13,20,8,2,2,305,340
10,17.75,0.198,5.5,2.04,0.069,-28,0.5,-10,12.96,14.03,46.2,96.601,2.17,-49,3,0,0,1,302,333
10,18.25,0.09875,4.9,2,0.046,-26.5,1,-13,12.2,13.52,54.1,96.611,1.42,-63,0,-3,0,0,297,333
10,18.75,0.10575,4.8,1.97,0,-25.75,-0.75,-17,11.47,12.93,62.5,96.65,1.15,-63,0,-4,0,0,294,330
10,19.25,0.0905,4.3,1.88,-0.0165,-29.75,0,-20,10.87,12.39,67.9,96.661,0.91,-66,0,-4,0,0,287,327
10,19.75,0.111,3.9,1.9,-0.01075,-29,0,-21,10.37,11.91,71.8,96.65,0.75,-63,0,-4,0,0,288,325
10,20.25,0.083,3.8,1.64,0.069,-26,0,-22,9.91,11.48,75,96.671,0.7,-60,0,-4,0,0,288,324
10,20.75,0.0795,3.3,1.59,0.04025,-22,0,-28,9.67,11.08,78.3,96.69,0.61,-59,0,-4,0,0,284,323
10,21.25,0.0845,2.7,1.5,0.04025,-22,0,-29,9.49,10.71,79.8,96.711,0.58,-60,0,-4,0,0,279,320
10,21.75,0.08525,2.6,1.64,0.1255,-20.75,0,-27,9.35,10.37,79.8,96.711,0.5,-58,0,-3,0,0,280,320
10,22.25,0.091,2.2,1.59,0.091,-22,0,-27,9.2,10.05,80,96.721,0.47,-59,0,-3,0,0,279,320
10,22.75,0.113,2,1.53,0.2165,-20,-1.25,-26,9.1,9.93,81.6,96.73,0.43,-58,0,-3,0,0,279,319
10,23.25,0.127,2.2,1.67,0.1365,-22,-1,-27,9.05,9.84,79.7,96.721,0.5,-57,0,-3,0,0,277,319
10,23.75,0.117,2,1.7,0.182,-18.75,-1,-27,9,9.77,81.9,96.7,0.5,-57,0,-3,0,0,284,319
11,0.25,0.0565,-1,1.07,-0.10175,-17,-1,-23.625,2.28875,3.54125,75.3,96.68,0.535,-50.5,0,-3,0,0,253.75,297.5
11,0.75,0.054,-1.6,0.61,-0.0565,-21,0,-23.75,2.315,3.42625,75.575,96.671,0.5075,-49.5,0,-3,0,0,252.75,296.25
11,1.25,0.034,-2.125,1.09,-0.07875,-17,-1,-23.125,2.24625,3.21625,75.8,96.671,0.475,-52.25,0,-3.25,0,0,249.25,292.5
11,1.75,0.079,-1.675,1.18,-0.13025,-20,-1,-24.125,2.1075,3.1225,75.525,96.661,0.505,-53.25,0,-3.25,0,0,248,291.75
11,2.25,0.05,-1.45,1.6,-0.2835,-30.5,-1,-25.125,1.9475,2.98875,75.4,96.65,0.41,-52,0,-3,0,0,249,293.25
11,2.75,0.059,-1.925,1.47,0.069,-29.25,-1,-25,1.8575,3.045,76.725,96.64,0.405,-53.5,0,-3,0,0,250,293
11,3.25,0.058,-2.125,1.46,-0.08475,-30.25,-2,-24.5,1.7375,2.935,80,96.611,0.4025,-54.5,0,-3,0,0,246.25,290.5
11,3.75,0.05225,-1.725,1.21,0.046,-29.25,-2.75,-24.125,1.65,3.00375,79.725,96.571,0.335,-54.5,0,-3,0,0,246.75,289.75
11,4.25,0.05575,-1.975,0.83,-0.04525,-36.75,-1,-23.625,1.45875,2.8925,80.45,96.54,0.3175,-54.25,0,-3.25,0,0,252.75,289.75
11,4.75,0.04,-2.575,0.64,0.069,-37,-1,-25,1.2575,2.7625,81.825,96.5,0.285,-55,0,-3,0,0,251,290.5
11,5.25,0.067,-2.475,1.33,-0.02225,-39.75,-2,-25.125,1.16125,2.62625,81.425,96.491,0.25,-55.25,0,-3,0,0,248.75,291.75
11,5.75,0.118,-1.675,1.25,-0.119,-41.75,-1.75,-25.125,1.23625,2.39,82.3,96.45,0.25,-53.75,0,-3,0,0,250.25,294.5
11,6.25,0.0525,-1.95,1.32,-0.0845,-36,-1,-25.5,1.37875,2.415,82.55,96.44,0.205,-53.75,0,-3,0,0,247.75,291.75
11,6.75,0.053,-2.375,1.4,-0.045,-30.25,-4.5,-25.25,1.52,2.38875,83.05,96.471,0.1775,-53.75,0,-3,0,0,248.5,290.5
11,7.25,0.07025,-2.35,1.62,-0.028,-24.5,-3.5,-24.25,1.59375,2.315,84,96.471,0.195,-49.5,4,0,1,1,247.25,291.5
11,7.75,0.0755,-1.875,1.27,-0.06225,-23.5,-1,-21,1.7625,2.4575,83.725,96.48,0.2325,-30.25,41.25,18.5,5,4.75,245.75,297.25
11,8.25,0.14,-0.95,1.51,0.273,-8,2.75,-17.5,2.02125,2.695,80.975,96.45,0.37,7.75,98.75,48,11.75,13.25,245.75,306.75
11,8.75,0.131,1.275,1.5,0.4155,3,10,-13,2.56125,2.75375,75.275,96.44,0.505,30,154,70.25,15.5,15.5,250.5,316.75
11,9.25,0.1585,2.45,1.31,0.05725,16.25,18,-12,3.02375,3.14125,70.7,96.4,0.81,60,296.75,140.5,31,34.75,256.5,324.25
11,9.75,0.1825,3.375,1.63,-0.12475,27,15,-9.5,3.885,3.6,67.2,96.4,1.125,71.75,242.25,111.25,26.5,25.5,260.25,331.75
11,10.25,0.271,4.3,2.1525,0.387,36,35,-6.5,5.03625,4.365,58.675,96.47025,1.59,118.5,414.75,204.75,48,43.75,263.75,338.75
11,10.75,0.22825,5.375,2.6625,0.228,51.25,24.25,-2,5.71875,5.09625,56.525,96.46075,2.2975,145.5,524.5,254.25,58.75,53,269.25,345.75
11,11.25,0.2705,5.625,2.2975,0.637,50.25,29.25,1.875,6.37,5.66375,51.475,96.43275,2.895,155,566.25,284.25,56.75,52.75,273.25,351.5
11,11.75,0.255,6.425,2,0.5,71,21.5,2.5,6.2325,5.975,47.3,96.43575,3.75,181,614.5,312.25,70.5,63.25,276.75,359.5
11,12.25,0.249,7.175,1.96,0.14225,67.75,27.25,7.875,6.8875,6.285,44.7,96.39525,4.0475,196.25,675.5,344.5,79.75,72.25,279,365
11,12.75,0.2555,7.75,2.4275,0.83,90.75,23,7.875,7.60125,7.03375,41.425,96.37575,4.6325,209.25,718.25,377.75,79.5,71.5,280.75,368
11,13.25,0.287,8.35,2.3925,0.756,95.75,24,4.375,7.93375,7.5125,37.725,96.301,5.035,192.75,649,339.5,80.25,74.75,280.25,371.25
11,13.75,0.29925,9.15,2.39,0.7845,73.5,22.75,4.375,8.27125,7.73375,35.875,96.33,5.3075,171.75,583.5,305.5,69.25,66.5,283.75,370.5
11,14.25,0.276,9.525,2.77,0.6825,49,17.5,2.875,7.8875,7.685,33.875,96.351,5.5325,100.75,379.5,192.5,43.75,42.25,283,368
11,14.75,0.278,9.65,2.72,0.65425,41.75,20,-0.125,6.95875,7.05375,33.7,96.39,5.545,93.75,375.5,210.75,51.25,49.25,283.25,364.75
11,15.25,0.2305,10.075,2.88,0.4325,8.75,16,-2.5,6.69125,6.89125,33.8,96.4,5.84,50,291,150.25,30,27,276.5,360.75
11,15.75,0.19,9.95,2.48,0.25,-7.75,9.75,-4,6.32125,6.51,34.35,96.45,5.5975,18,177,87,20.5,18.75,273.5,354.75
11,16.25,0.108,9,1.94,0.04025,-24,3.75,-7,6.15,6.465,36.275,96.5,5.2125,-14.25,104.5,51,11.75,10,278.75,343.75
11,16.75,0.04425,7.7,1.66,-0.0335,-24,0,-8.5,5.735,6.21,43.325,96.56,4.215,-42,36,16,4,4,276.5,332.75
11,17.25,0.028,6.8,1.83,-0.13,-25.25,0,-10,5.365,6.18,50.775,96.51,3.71,-55.5,3.75,-2,0,-1,273.25,322.75
11,17.75,0.0665,5.2,1.84,-0.272,-25,-1.25,-12.5,5.03,5.93,52.625,96.51,3.2925,-57.5,0,-4,0,-1,270,315.75
11,18.25,0.039,4.075,2.03,-0.18675,-23.75,-1,-14,4.515,5.55,58.4,96.53,2.8125,-55.75,0,-4,0,-1,264.25,310.75
11,18.75,0.037,2.3,1.91,-0.26675,-26.25,-0.25,-17,4.015,5.195,60.875,96.54,1.8025,-55,0,-4,0,0,256.5,306.75
11,19.25,0.062,1.45,1.88,-0.289,-37.25,0,-19.5,3.7,4.795,62.3,96.551,1.465,-54,0,-4,0,-0.25,253.75,304.25
11,19.75,0.05375,1.025,1.92,-0.31175,-36.5,-1,-20.5,3.395,4.515,67.35,96.571,1.2675,-56,0,-4,0,0,251.5,301.75
11,20.25,0.06975,0.2,1.71,-0.159,-28.25,-1,-21,3.04,4.25,68.05,96.58,1.0775,-53.75,0,-4,0,0,251,299.25
11,20.75,0.04,0.2,1.83,-0.09575,-27.75,0,-24.5,2.94,4.015,68.7,96.611,0.995,-53.25,0,-4,0,0,251.5,297
11,21.25,0.04,-0.4,1.31,-0.1245,-31.5,0,-24.5,2.84,3.805,68.1,96.62,0.8975,-52.25,0,-4,0,0,250.75,296.5
11,21.75,0.05425,-0.725,1.43,-0.14175,-29,0,-23.5,2.715,3.64,68.425,96.611,0.86,-53.25,0,-4,0,0,254.75,294.75
11,22.25,0.0425,-0.85,1.46,-0.09,-31.5,-0.5,-23,2.58,3.43,70.4,96.65,0.63,-53.25,0,-3.25,0,0,253.75,296.75
11,22.75,0.056,-1.175,1.64,-0.09575,-25.5,0,-22.5,2.52,3.34,72.225,96.671,0.575,-52.25,0,-3,0,0,252.75,295.25
11,23.25,0.05975,-0.85,1.65,-0.0735,-25,0,-23,2.47,3.31,72.85,96.63,0.58,-52,0,-4,0,0,252.75,295.75
11,23.75,0.0545,-1.375,0.82,-0.113,-15.5,0,-22.5,2.42,3.355,74.375,96.59,0.5925,-50,0,-3,0,0,252.75,297.5
12,0.25,0.1665,-13.25,1.4575,-0.323,-16.25,0,-17.25,-4.3425,-3.1775,80.55,96.34825,0.2075,-42.5,0,-2.5,0,0,203.5,245.5
12,0.75,0.129,-13.275,1.7725,-0.42,-15.5,0,-18.5,-4.26,-3.0875,80.6,96.34825,0.2075,-43.5,0,-2,0,0,202,244
12,1.25,0.1225,-13.4,1.7475,-0.47675,-16.5,-1,-18.25,-4.1975,-3.2175,80.5,96.34825,0.2275,-43,0,-2,0,0,203.5,245.5
12,1.75,0.10225,-13.65,1.815,-0.3855,-18.25,-1,-18.25,-4.265,-3.245,79.65,96.38,0.2,-40,0,-2,0,0,203.5,244
12,2.25,0.10725,-13.625,1.6525,-0.181,-10.25,0,-18.25,-4.325,-3.4525,79.75,96.4225,0.215,-41,0,-2,0,0,206,245.5
