DOY2,HR2,CO2,FC,H2O,G_2_1_1,H,LE,PA,RH,TA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,NETRAD,PPFD_IN,PPFD_OUT,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
1,8.25,404.025,-6.2585975,6.982095,-7.4635,-5.04153,23.34745,100.47575,70.46,5.298,10.3675,6.374,7.544,8.815,8.8775,10.23,5.91175,6.801,7.837,8.6825,10.07,6.50275,7.967,8.39,9.115,10.3975,6.17525,7.2155,8.105,8.785,10.0525,-26.23,44.6993917249683,3.11403599825614,0.1250605,0.472277001968319,0.422890657962459,0.168670691832742,0.596931
1,8.75,403.13175,-7.31117,6.947745,-7.61,6.790485,40.3827,100.50265,66.25,6.5705,11.16,6.593,7.423,8.755,8.83,10.16,5.885,6.80625,7.76825,8.64,10.0275,6.66375,7.81525,8.325,9.06,10.3475,6.09875,7.1055,8.0275,8.75,10.0375,15.3025,100.362785193797,6.74707799622164,0.136562,0.535312914320723,0.483390694402446,0.204327251596913,0.7064265
1,9.25,402.48175,-9.21481,7.01667,-7.7555,11.6226,52.2335,100.520275,62.43,7.65175,11.967,6.843,7.3785,8.705,8.7725,10.15,6.15375,6.8845,7.69075,8.5725,9.99,6.75575,7.726,8.2825,9.025,10.345,6.21775,7.09125,7.98775,8.705,10.02,53.945,205.461500134942,14.0131619921526,0.152131,0.554534061312834,0.566873857320311,0.229346898823594,1.10634
1,9.75,402.338,-9.17133,7.06659,-7.84,15.88055,49.066825,100.52375,59.34,8.5975,12.45975,7.255,7.483,8.7,8.76,10.16,6.6525,6.9765,7.68725,8.5325,9.9875,6.84325,7.79025,8.265,9.005,10.3525,6.555,7.123,7.9505,8.6325,9.97,86.5,299.920592082045,18.1003342398638,0.14973625,0.586931526990982,0.639336800231658,0.232915628061828,0.98869575
1,10.25,401.56775,-10.584875,7.20148,-7.8405,25.3282,60.5335,100.5185,56.1225,9.32,13.177,7.57,7.582,8.69,8.715,10.16,7.09725,7.18675,7.78925,8.5,9.9975,6.927,7.83775,8.2125,9.03,10.3475,6.678,7.232,7.95225,8.6025,9.95,113.85,355.583985550873,22.3172579875023,0.175431,0.63137469065524,0.635564316178937,0.25298221281347,1.10505
1,10.75,400.755,-11.5093,7.292685,-7.635,25.2291,68.2266,100.502375,54.1825,9.78,13.737,7.789,7.7365,8.71,8.675,10.1575,7.619,7.3475,7.8575,8.475,9.995,7.196,7.913,8.195,8.945,10.345,6.837,7.288,7.9265,8.585,9.94,165.7,452.702983246486,27.5073179845959,0.181999,0.699808545246484,0.681881954593315,0.255929677841395,1.22547
1,11.25,399.395,-12.2208,7.341445,-7.13125,30.91565,68.253475,100.507375,50.57,10.415,14.201,8.13,7.96025,8.7775,8.655,10.16,8.065,7.6465,7.92875,8.4575,9.995,7.55375,8.0275,8.29,8.935,10.3625,7.1125,7.38375,7.94725,8.59,9.94,196.3,501.878801718948,29.842844983288,0.18186,0.658276679208733,0.718349310918607,0.269164944896231,1.243515
1,11.75,399.366,-10.8378,7.44831,-6.702,30.743625,69.5813,100.467175,48.375,10.635,14.353,8.43,8.275,8.86,8.69,10.16,8.5425,7.94575,8.01725,8.4875,10.01,7.7875,8.155,8.3275,8.9525,10.3575,7.4045,7.50725,7.93925,8.575,9.9675,190.175,538.533600448421,33.6056384811808,0.189613,0.688111182876721,0.737816372819145,0.276043474836845,1.36101
1,12.25,400.198,-11.0818,7.30966,-6.255,24.35405,65.3252,100.45285,45.8,11.03,14.822,8.755,8.48,8.8625,8.6975,10.135,9.0575,8.275,8.1375,8.55,10.0025,8.1375,8.29,8.405,8.91,10.3575,7.85325,7.711,8.01,8.58,9.955,198.6,548.524465942826,31.3998629824161,0.179439,0.701638795962709,0.733552315789406,0.266082693913001,1.42726
1,12.75,400.09,-9.82142,7.62103,-5.43675,21.390775,64.08565,100.4196,44.8675,11.1975,15.082,9.035,8.72,8.995,8.8175,10.115,9.485,8.5925,8.31,8.6475,9.9475,8.375,8.5225,8.5275,9.01,10.3375,8.26,7.94175,8.1075,8.5625,9.935,213.4,535.289812950238,33.0866324814715,0.176649,0.676365285921742,0.710751011254996,0.260576284415908,1.38125
1,13.25,400.4855,-9.0369,7.52251,-4.648,15.1814,57.7362,100.383525,43.2525,11.28,15.08775,9.43,8.8975,9.03,8.86,10.09,9.8875,8.935,8.5325,8.755,9.93,8.64,8.7375,8.57,9.025,10.3175,8.5475,8.1725,8.2275,8.57,9.9175,184,484.492100728684,32.1783719819801,0.174125,0.682038290874947,0.67919939793591,0.250997770433951,1.42179
1,13.75,400.79925,-8.9638525,7.5841975,-3.968,10.5665,50.1636,100.355475,42.7,11.58,15.24325,9.74,9.07,9,8.9325,10.07,10.1975,9.2075,8.6775,8.8075,9.91,8.9275,8.8825,8.6825,9.065,10.3075,9.06,8.445,8.355,8.61,9.8975,149.85,421.173368764143,28.4155784840873,0.177347,0.630977397841433,0.661117469717413,0.241557380126984,1.446065
1,14.25,399.811,-7.39094,7.45358,-3.18275,1.68971,41.317725,100.317475,41.78,11.7375,15.365,10.03,9.27,9.125,9.0175,10.05,10.4675,9.4575,8.9025,8.84,9.9175,9.26,9.0675,8.8175,9.115,10.2875,9.4275,8.6425,8.4875,8.6525,9.8675,133.55,391.460275280782,22.8362639872117,0.159908,0.572029719507649,0.591237684861173,0.218403296678416,1.39276
1,14.75,399.794,-5.17504,7.737485,-2.594,-5.26883,26.4943,100.306375,40.7525,11.7375,15.40425,10.35,9.4575,9.24,9.11,10.03,10.66,9.69,9.05,8.9225,9.935,9.5075,9.3325,8.9425,9.15,10.275,9.78,8.925,8.61,8.705,9.8475,104.875,322.691980319292,20.9548672382652,0.14015325,0.548552134130226,0.522364333044928,0.182756668824971,1.3793675
1,15.25,398.83825,-2.289265,7.96212,-1.99175,-26.6129,11.20455,100.3182,40.395,11.8225,15.46575,10.49,9.73,9.32,9.215,10.02,10.73,9.84,9.2725,9.0025,9.9175,9.74,9.5675,9.07,9.2375,10.2675,10.165,9.185,8.795,8.7525,9.835,59.005,200.336315887812,17.1271979904087,0.1165445,0.438602102829284,0.440113596275961,0.141155858906822,1.2242925
1,15.75,401.363,0.418405,8.01002,-1.50475,-35.0206,4.202485,100.3336,42.625,11.8325,15.00575,10.54,9.8675,9.4325,9.3075,10.01,10.76,9.9775,9.4725,9.0775,9.9225,9.96,9.7825,9.2175,9.285,10.25,10.39,9.4275,8.975,8.8275,9.8375,23.01,93.1615769478295,13.0400257426976,0.108459,0.463374356191152,0.45114221343061,0.126984136706766,0.95491425
1,16.25,404.3655,1.2633575,8.09048,-1.08375,-34.939975,2.95652,100.3181,45.9225,11.355,14.60175,10.36,9.9775,9.52,9.42,10.03,10.6825,10.065,9.6075,9.2,9.9825,10.1025,9.9175,9.375,9.3175,10.25,10.595,9.6825,9.1025,8.91,9.845,-52.39,88.6202744503726,5.83881749673026,0.094325,0.407816876127264,0.424649830267798,0.12579733870712,0.71145625
1,16.75,407.20875,0.8312305,7.84857,-0.69075,-37.2582,0.63225125,100.30125,53.405,10.7725,14.05275,10.35,10.085,9.62,9.4875,10.06,10.5275,10.105,9.685,9.2925,10.015,10.19,10.1275,9.495,9.4175,10.265,10.62,9.8725,9.295,9,9.8525,-76.8675,35.5519109800909,2.07602399883743,0.10346775,0.415325974409299,0.446021048639015,0.1365646357294,0.7919125
1,17.25,406.70625,1.64978,7.904565,-0.324,-38.55975,-0.5554335,100.305025,58.1975,10.0225,13.70725,10.01,10.15,9.72,9.59,10.08,10.3375,10.09,9.8225,9.37,10.035,10.27,10.1775,9.57,9.49,10.275,10.555,10.0025,9.44,9.0875,9.8575,-89.3,4.67105399738421,0.259502999854678,0.1075325,0.44188034318169,0.433425502424008,0.133322029879872,0.76099025
1,17.75,405.9905,1.77127,7.898735,-0.066,-40.934825,-3.3141625,100.324875,62.325,9.25,13.294,9.75,10.1575,9.85,9.665,10.09,10.145,10.0975,9.9025,9.5025,10.045,10.255,10.155,9.6375,9.565,10.28,10.4725,10.08,9.5375,9.19,9.865,-92.675,0.259502999854678,0,0.09405,0.415092124480467,0.421377240976581,0.128840987267251,0.67198875
1,18.25,406.95175,1.5843825,7.94017,-0.03775,-39.5934,-1.79578,100.338925,64.4775,8.7,12.97225,9.59,10.11,9.88,9.6975,10.09,9.8775,9.995,9.92,9.5475,10.0475,10.12,10.1425,9.67,9.62,10.2875,10.225,10.05,9.6175,9.29,9.8875,-89.075,0,0,0.11015675,0.431738225221104,0.451076914328372,0.132003686075354,0.646784
1,18.75,407.9995,2.021315,7.8087,-0.118,-38.9899,-2.0818025,100.34255,65.8375,8.1225,12.69025,9.58,10.035,9.93,9.775,10.11,9.545,9.855,9.905,9.5675,10.065,9.9825,10.1425,9.7225,9.6475,10.29,9.9425,10.0175,9.6575,9.3775,9.895,-91.825,0,0,0.10693425,0.42110248463784,0.466027944190487,0.133135170377691,0.62696725
1,19.25,407.076,2.123455,7.717255,-0.29175,-41.2212,-3.90509,100.358225,66.2325,7.802,12.411,9.2,9.9575,9.94,9.8225,10.1,9.19,9.71,9.8375,9.625,10.0775,9.76,10.0725,9.715,9.6875,10.295,9.625,9.9275,9.6775,9.4575,9.895,-90.9,0,0,0.101096,0.399726156262009,0.430621643673422,0.124899959967968,0.674339
1,19.75,406.2315,1.8328325,7.56419,-0.565,-50.0248,-2.742935,100.36835,66.27,7.69175,12.3775,9.04,9.865,9.95,9.8575,10.11,8.97,9.5625,9.77,9.675,10.085,9.525,9.93,9.6975,9.7275,10.3,9.3425,9.825,9.73,9.5025,9.8925,-86.95,0,0,0.0962,0.415650949675036,0.486653272556358,0.132569834325238,0.58516225
1,20.25,406.36575,1.95965,7.5591475,-0.8795,-44.276025,-3.906885,100.370675,68.0975,7.1905,12.05875,8.98,9.7175,9.93,9.8775,10.13,8.82,9.4225,9.675,9.6875,10.11,9.4075,9.865,9.6775,9.755,10.325,9.215,9.7075,9.725,9.545,9.9125,-85.3,0,0,0.11189725,0.41848805555234,0.465342483914681,0.124088986646219,0.61565875
1,20.75,407.696,2.14556,7.540345,-1.2255,-44.1758,-3.01131,100.3868,67.9925,7.17975,11.771,8.84,9.5775,9.89,9.875,10.16,8.5875,9.2775,9.5575,9.68,10.13,9.2475,9.7975,9.67,9.7675,10.3425,9.0375,9.585,9.705,9.575,9.9225,-85.725,0,0,0.105968,0.449680998041945,0.481894179255156,0.12369316876853,0.629025
1,21.25,407.75225,1.49636,7.47154,-1.63875,-49.1817,-3.1503725,100.406675,69.6475,7.02275,11.6115,8.72,9.4275,9.85,9.8625,10.18,8.465,9.05,9.4575,9.67,10.1375,9.08,9.705,9.66,9.79,10.3675,8.8575,9.445,9.655,9.58,9.9275,-85.075,0,0,0.1075985,0.424053857811905,0.462708751854257,0.121551289182155,0.59078675
1,21.75,409.2155,1.80388,7.3173425,-1.938,-45.39275,-3.428855,100.421475,70.2375,6.72925,11.143,8.46,9.2825,9.8,9.8575,10.19,8.2575,8.955,9.3825,9.63,10.14,8.925,9.63,9.6325,9.8025,10.38,8.675,9.3075,9.59,9.575,9.9625,-85.7,0,0,0.104433,0.433819293957648,0.440586030751458,0.124088986646219,0.62957175
1,22.25,407.0475,1.3553,7.2857675,-2.325,-44.267025,-2.91123,100.420025,70.215,6.57175,11.02125,8.29,9.1475,9.77,9.8275,10.2,8.0725,8.8475,9.2875,9.5825,10.1475,8.755,9.555,9.5875,9.8025,10.38,8.49,9.19,9.535,9.5775,9.9825,-85.9,0,0,0.10140525,0.437129977927861,0.452578024143536,0.118000702791284,0.5673695
1,22.75,408.16975,2.22258,7.33665,-2.64025,-41.65475,-4.15248,100.436575,69.5925,6.50075,11.079,8.13,9.08,9.75,9.77,10.23,7.947,8.76,9.1975,9.535,10.155,8.59,9.45,9.535,9.8,10.39,8.3175,9.0675,9.46,9.565,9.9975,-83.25,0,0,0.09805,0.424778865456685,0.495218452670198,0.119683703791053,0.577857
1,23.25,409.09125,1.9287575,7.07491,-3.1365,-45.53275,-3.425325,100.43505,71.1325,6.38275,11.02,7.939,8.95,9.74,9.7225,10.24,7.75575,8.6625,9.085,9.4875,10.155,8.39,9.3675,9.49,9.77,10.41,8.27,8.9675,9.365,9.5325,10.02,-84.2,0,0,0.10571225,0.436270557803265,0.462278553237746,0.117790906151125,0.5465935
1,23.75,408.441,1.732465,7.059355,-3.46975,-45.500275,-3.64314,100.43615,70.0725,6.207,10.8995,7.924,8.8525,9.68,9.6875,10.27,7.6285,8.4825,9.0325,9.4475,10.175,8.2525,9.2525,9.395,9.765,10.4125,8.1625,8.8475,9.29,9.52,10.045,-82.1,0,0,0.10241125,0.402463900112251,0.438191342656452,0.117579616239909,0.5509005
2,0.25,400.3275,1.871235,6.33995,-2.9395,-42.3941,-3.6514225,100.281775,65.83,6.13925,10.6885,8.445,9.6375,10.795,10.1975,10.2925,8.64,9.4775,9.915,10.1925,10.4725,9.335,9.61,10.14,10.29,10.5275,8.535,9.4075,9.7775,10,10.2525,-86.375,0,0,0.10020225,0.415158802529589,0.452050198373464,0.133502419982501,0.66044
2,0.75,398.73425,2.26219,6.28763,-3.57,-47.04725,-2.2928625,100.26715,66.9975,5.888,10.50025,8.325,9.5325,10.7175,10.165,10.31,8.535,9.36,9.86,10.1325,10.49,9.1525,9.5325,10.0475,10.2725,10.545,8.375,9.3075,9.705,9.97,10.265,-84.95,0,0,0.1101735,0.385195064917368,0.512854225831909,0.13114877048604,0.65818275
2,1.25,398.149,2.010655,6.2933225,-3.8105,-42.649175,-2.06724,100.252525,67.32,5.5465,10.1,8.2125,9.4125,10.5925,10.0925,10.32,8.3125,9.2525,9.74,10.0875,10.485,8.9725,9.45,9.975,10.2175,10.5475,8.135,9.2,9.6375,9.9325,10.2725,-86.325,0,0,0.105361,0.414655278514575,0.474148710849244,0.124899959967968,0.588029
2,1.75,398.6445,2.4559925,6.356625,-4.153,-41.7286,-1.703915,100.26135,66.74,5.71325,10.142,8.125,9.265,10.495,10.035,10.3275,8.13,9.1175,9.64,9.9925,10.4875,8.8525,9.335,9.9,10.18,10.5575,8.01,9.075,9.5575,9.8875,10.275,-87.325,0,0,0.10329375,0.405280919054169,0.471762378545003,0.129421359874901,0.6382355
2,2.25,398.06825,2.15097,6.3144,-4.40975,-45.3762,-3.34112,100.2485,66.3525,5.48575,9.989,8.00475,9.205,10.3975,9.9875,10.375,7.98675,9.0075,9.585,9.965,10.485,8.725,9.2125,9.86,10.13,10.56,7.84025,8.96,9.4825,9.8425,10.27,-85.8,0,0,0.10322225,0.415291191389745,0.461729668650014,0.124498995979887,0.626052
2,2.75,400.07625,2.1389775,6.301585,-4.7405,-47.65825,-3.21749,100.249725,67.0075,5.359,9.72975,7.932,9.15,10.395,9.95,10.3825,7.854,8.8525,9.5275,9.93,10.5075,8.6075,9.125,9.835,10.09,10.5675,7.68625,8.8375,9.4075,9.7775,10.265,-85.9,0,0,0.10910675,0.416015919067419,0.473821153677113,0.132003686075354,0.638899
2,3.25,399.456,1.9694375,6.10734,-5.03675,-45.677,-2.53638,100.2347,67.61,5.2085,9.6335,7.81275,9.0625,10.3825,9.925,10.3725,7.732,8.7225,9.45,9.9075,10.4925,8.465,9.02,9.8225,10.055,10.5675,7.54225,8.7725,9.33,9.735,10.265,-85.875,0,0,0.098925,0.439450408818113,0.469797014290638,0.124397462560286,0.56421625
2,3.75,398.827,1.7594225,5.92684,-5.40125,-46.96975,-2.4337175,100.236025,66.065,5.219,9.51625,7.7235,8.94,10.3,9.88,10.3925,7.593,8.6075,9.365,9.8425,10.4825,8.29,8.9275,9.7525,10.0075,10.5675,7.4025,8.6925,9.245,9.66,10.26,-88.5,0,0,0.10241525,0.400909675350301,0.466827730249539,0.118312665867517,0.58457975
2,4.25,399.04425,1.63316,5.9252075,-5.71825,-43.9938,-3.39646,100.243375,67.7525,5.053,9.40625,7.673,8.86,10.22,9.835,10.4025,7.4745,8.48,9.3025,9.8025,10.475,8.22,8.8375,9.7025,9.985,10.5675,7.27725,8.6225,9.1575,9.6225,10.245,-87.2,0,0,0.097475,0.392646090457268,0.471225511934771,0.12529774657766,0.58496525
2,4.75,400.603,2.190535,5.85382,-6.04275,-44.716525,-4.1929425,100.24875,67.8925,4.772,8.8045,7.48225,8.82,10.1575,9.7925,10.4,7.35075,8.3875,9.2075,9.76,10.49,8.0975,8.7375,9.6325,9.985,10.5675,7.13525,8.5225,9.095,9.5775,10.23,-85.875,0,0,0.0922,0.396399370496577,0.479546868379771,0.121346480048857,0.542718
2,5.25,400.66475,1.77256,5.8369,-6.3535,-45.08035,-4.67609,100.271975,67.21,4.54425,8.9705,7.44675,8.7725,10.0975,9.705,10.3925,7.258,8.285,9.105,9.6675,10.5,7.98825,8.6875,9.565,9.96,10.5775,7.02025,8.4475,9.0325,9.535,10.21,-86.8,0,0,0.10705575,0.407938343510923,0.474069943965683,0.121036657453451,0.537566
2,5.75,399.83475,2.0767125,5.82399,-6.5415,-48.5187,-3.6410525,100.278475,68.545,4.436,8.473,7.26275,8.67,10.07,9.695,10.38,7.11625,8.19,9.025,9.5875,10.46,7.9105,8.6025,9.465,9.9325,10.5775,6.88475,8.3475,8.9775,9.4675,10.2125,-85.3,0,0,0.09355,0.41073576680886,0.480046902403631,0.118109551136732,0.48389575
2,6.25,400.3605,1.8325,5.88718,-6.76225,-46.26645,-3.3950475,100.2781,66.795,4.2185,8.5545,7.0805,8.5825,10.0475,9.6725,10.3775,6.995,8.14,8.965,9.5425,10.4625,7.80075,8.505,9.39,9.9075,10.585,6.748,8.2725,8.9125,9.4175,10.2,-83.9,0,0,0.09575,0.422690383854661,0.484782114116051,0.119373180154572,0.5254365
2,6.75,401.476,-1.72538,6.2567325,-6.9715,-52.547775,6.6151375,100.2757,68.955,4.0095,8.855,7.00325,8.5075,10.04,9.6325,10.39,6.90025,8.0625,8.875,9.495,10.455,7.71425,8.4475,9.32,9.8675,10.5825,6.599,8.1925,8.8625,9.38,10.19,-83.95,0.259502999854678,0,0.1008185,0.437217343618531,0.411518959877645,0.110905365064094,0.562892
2,7.25,400.3725,-5.43805,6.36716,-7.13925,-29.84055,15.71895,100.299875,69.995,4.0475,9.73,6.961,8.4675,9.9675,9.55,10.3725,6.77225,7.92175,8.795,9.4675,10.425,7.62225,8.3375,9.24,9.855,10.5675,6.47175,8.105,8.785,9.3425,10.1925,-73.655,13.2995287425523,1.03801199941871,0.08745,0.420792643262401,0.354818389641089,0.122473806715891,0.5322455
2,7.75,399.4545,-7.93186,6.38952,-7.30425,-14.4406,31.22955,100.32405,66.005,5.057,10.80325,7.105,8.3725,9.865,9.4575,10.33,6.65875,7.79375,8.66,9.4075,10.4125,7.4665,8.1175,9.1325,9.76,10.5,6.44475,7.9925,8.69,9.2725,10.19,-41.7,54.8200087193008,3.37353899811082,0.1168945,0.459944668270326,0.422296983550548,0.155160643556523,0.508656
2,8.25,397.191,-9.95529,6.2240225,-7.4775,13.1943,48.4158,100.322725,60.26,6.48975,11.498,6.996,8.2075,9.775,9.4075,10.295,6.679,7.66575,8.56,9.3375,10.39,7.3225,7.9925,8.96,9.67,10.465,6.6455,7.854,8.585,9.18,10.175,0.0305,132.60603292574,8.43384749527705,0.129975,0.495466446896256,0.526399088145107,0.193907194296653,0.859449
2,8.75,396.555,-12.2168,5.98836,-7.63275,19.241725,62.49825,100.3402,52.57,8.2225,12.22425,7.0685,8.18,9.6925,9.32,10.3,6.75,7.6565,8.4875,9.28,10.3675,7.3425,7.91375,8.865,9.6125,10.435,6.843,7.77525,8.525,9.1175,10.1525,44.67,282.663642591708,18.9437189893915,0.1505715,0.609632220892672,0.525194234449004,0.229128473599274,0.94540125
2,9.25,396.2235,-12.5874,5.974115,-7.732,26.29925,72.528225,100.348775,47.21,9.31,12.9625,7.30675,8.1175,9.67,9.3225,10.285,7.185,7.72825,8.4575,9.225,10.4175,7.485,7.8495,8.8375,9.575,10.41,7.13275,7.79025,8.4525,9.055,10.125,90.025,449.718698748158,30.8808569827067,0.163535,0.599776842851313,0.60388196100662,0.259903383373644,1.09848
2,9.75,395.75875,-14.2009,5.9227,-7.68075,36.57085,78.89285,100.37045,43.52,9.855,13.7455,7.4465,8.1775,9.67,9.295,10.2825,7.57775,7.813,8.46,9.2125,10.385,7.759,7.87475,8.8175,9.565,10.425,7.36,7.845,8.4225,9.01,10.1325,126.7,542.620772696133,34.9680292304179,0.1822025,0.677875700521779,0.678193564585299,0.265988704959584,1.1786
