DOY2,HR2,FC,H,LE,USTAR,WS,NETRAD,PPFD_IN,SW_IN,TA,RH,VPD,PA,G,TS_1_1_1,TS_1_2_1
5,3.25,0.8165,6.85,20.645,0.161,1.23,-33.2,0,0,5.305,79.85,1.79,90.601,-8.3595,7.252,8.5715
5,3.75,0.71,31.78,34.01,0.141,1.278,-33.69,0,0,5.155,80.65,1.735,90.601,-8.3645,7.1065,8.538
5,4.25,0.2715,58.91,56.08,0.145,1.2605,-31.64,0,0,4.985,81.1,1.69,90.601,-8.3865,6.9105,8.475
5,4.75,-0.391,88.365,91.51,0.134,1.306,-24.7,9.135,4.9715,4.792,81.8,1.62,90.5505,-8.4145,6.72,8.3805
5,5.25,-0.729,104.94,90.965,0.133,1.217,-9.49,48.045,22.26,4.675,82.7,1.61,90.601,-8.662,6.644,8.3105
5,5.75,-0.5635,125.63,97.83,0.151,1.25,7.71,96.3,42.355,4.56,82.2,1.575,90.601,-7.891,6.743,8.1805
5,6.25,-1.123,173.56,108.08,0.138,1.152,22.575,141.3,69.455,4.73,82.8,1.7,90.6505,-6.851,6.829,8.042
5,6.75,-1.123,192.76,124.06,0.1475,1.2,67.79,256.75,120.05,5.535,78.65,2.1,90.6505,-5.4935,6.8775,7.853
5,7.25,-2.398,257.57,146.25,0.1925,0.835,168.9,572.25,242.15,6.93,73.2,2.81,90.6505,-3.486,7.2695,7.639
5,7.75,-4.1115,255.345,142.67,0.2555,1.081,196.95,701.5,325.6,7.685,68.58,3.435,90.601,-1.358,7.8135,7.326
5,8.25,-5.2775,234.12,120.625,0.35,1.311,285.2,886.5,411.3,8.375,63.335,3.865,90.601,1.1175,8.6275,7.0165
5,8.75,-5.8595,265.425,117.66,0.4115,1.697,382.3,1016.5,456.5,9.175,59.23,4.65,90.601,4.206,10.2275,6.7745
5,9.25,-5.97,287.765,132.685,0.414,1.887,427.85,1129,563.1,10.145,55.17,5.15,90.601,6.2715,11.9325,6.571
5,9.75,-6.6585,307.73,109.41,0.45,1.968,512.205,1336.85,611.8,10.745,52.155,5.83,90.601,8.733,12.4625,6.749
5,10.25,-7.49,291.565,116.425,0.532,2.17,572.5,1442.5,729.5,11.325,50.295,6.255,90.601,12.814,13.2375,6.9745
5,10.75,-7.628,248.81,119.12,0.5725,2.543,571.6,1476,762.5,11.84,47.845,7.08,90.6505,13.2675,14.43,7.2375
5,11.25,-7.29,214.765,96.26,0.618,2.697,603.3,1543,782.5,12.145,45.125,7.565,90.601,16.174,15.7875,7.404
5,11.75,-7.5845,202.58,97.955,0.6225,2.863,588.25,1489.5,659.95,12.26,45.77,8.07,90.5505,17.409,17.0125,7.271
5,12.25,-6.7795,151.18,78.755,0.657,3.09,613.995,1546.5,790,12.755,44.225,8.26,90.601,20.354,16.9,7.4925
5,12.75,-6.921,102.66,71.93,0.719,3.056,582.5,1459,765,13.16,43.145,8.4,90.5505,21.219,17.485,7.729
5,13.25,-6.2695,82.405,54.4,0.711,3.095,584.6,1476,786,13.25,44.27,8.715,90.601,22.609,18.0425,7.905
5,13.75,-6.641,55.005,49.47,0.725,3.081,556.75,1408,783.5,13.77,43.985,9.025,90.5,25.7275,18.57,8.0575
5,14.25,-6.121,14.245,31.16,0.722,3.042,550.1,1381,742.5,13.665,42.725,8.715,90.5,27.788,18.78,8.0245
5,14.75,-5.859,3.83,21.39,0.7535,3.172,489.95,1267,703.25,13.725,42.05,8.73,90.5,33.46,19.535,8.1965
5,15.25,-6.009,-12.13,15.49,0.73,3.13,449.15,1138.5,544,13.57,43.625,8.655,90.5,27.6215,19.435,8.497
5,15.75,-5.983,-22.775,6.4,0.6805,3.209,373.55,991,490.25,13.55,43.69,8.445,90.5,19.509,18.865,8.3945
5,16.25,-5.2805,-15.5545,4.19,0.685,3.113,299.5,805,407.85,13.375,45.49,8.06,90.5,14.885,19.18,8.4315
5,16.75,-4.801,-6.95,-0.095,0.643,2.929,234.7,649.45,366.05,12.645,47.225,7.84,90.5,12.483,19.26,8.5495
5,17.25,-4.8235,-5.845,1.625,0.628,2.818,170.45,519.8,258.1,12.455,48.26,7.625,90.5,7.7475,17.6275,8.768
5,17.75,-3.7675,-6.835,0.725,0.616,2.624,96.9,351.3,182.95,11.855,50.385,6.865,90.5,4.092,15.795,9.1255
5,18.25,-2.907,-6.785,0.625,0.542,2.39,37.43,206.4,91.1,11.72,52.32,6.085,90.5,1.3465,14.8625,9.386
5,18.75,-1.253,-13.12,0.6,0.434,2.074,-5.6915,79.85,36.605,11.005,55.04,5.495,90.5,-0.6805,14.2825,9.54
5,19.25,-0.6055,-16.25,2.175,0.36,1.782,-41.42,18.48,8.045,10.585,59.795,4.69,90.5,-2.0545,13.3625,9.684
5,19.75,0.3,-9.32,0.15,0.283,1.652,-49.81,0,0,10.085,62.625,4.27,90.5,-3.499,12.535,9.7825
5,20.25,0.6505,-15.745,2.165,0.254,1.519,-54.925,0,0,9.615,64.375,4.02,90.5,-4.538,11.6875,9.732
5,20.75,0.833,-16.485,1.865,0.189,1.564,-53.66,0,0,9.275,65.38,3.71,90.601,-5.37,11.1025,9.6515
5,21.25,0.8765,-10.185,4.725,0.218,1.37,-51.795,0,0,8.75,67.315,3.605,90.601,-5.5735,10.6625,9.581
5,21.75,1.089,-10.1,2,0.207,1.369,-50.485,0,0,8.59,68.025,3.295,90.601,-5.857,10.31,9.453
5,22.25,0.9175,-10.2,2.54,0.192,1.479,-50.095,0,0,8.215,70.18,3.045,90.601,-6.151,9.9225,9.3485
5,22.75,0.711,-9.97,-0.22,0.173,1.271,-49.875,0,0,7.715,71.25,2.87,90.5505,-6.0525,9.6275,9.2725
5,23.25,0.7585,-4.56,2.31,0.188,1.342,-49.495,0,0,7.295,72.7,2.62,90.601,-6.2425,9.415,9.1825
5,23.75,1.4325,-11.8,4.15,0.2,1.144,-48.46,0,0,6.889,73.45,2.43,90.601,-6.8395,9.095,9.2065
6,0.25,0.904,-2.92,-0.55,0.135,1.278,-50.91,0,0,11.125,67.975,4.25,90.9,-5.436,11.91,13.4095
6,0.75,0.676,-2.4,-0.91,0.135,1.303,-49.995,0,0,10.555,70.15,3.81,90.9,-5.938,11.2525,13.2855
6,1.25,0.8915,-3.71,-0.68,0.132,1.369,-49.96,0,0,10.095,71.85,3.42,90.9,-6.4325,10.73,13.146
6,1.75,0.7745,-1.03,0.85,0.124,1.378,-48.555,0,0,9.655,72.65,3.1,90.9,-6.7715,10.485,13.0675
6,2.25,1.412,-1.66,0.79,0.1085,1.298,-46.97,0,0,9.08,75.8,2.72,90.9,-7.2135,10.11,13.2535
6,2.75,0.956,0.89,3.16,0.104,1.195,-46.225,0,0,8.535,76.8,2.43,90.9,-7.537,9.555,12.9495
6,3.25,0.695,27.555,24.38,0.094,1.2485,-44.66,0,0,8.335,76.5,2.57,90.9,-7.959,9.1175,12.771
6,3.75,1.095,62.83,50.805,0.091,1.3075,-43.685,0,0,7.76,78.2,2.21,90.9,-8.062,8.755,12.691
6,4.25,-0.169,109.865,65.04,0.0875,1.3135,-38.775,4.3975,1.7705,7.705,79.1,2.175,90.801,-8.141,8.4425,12.6995
6,4.75,-0.444,124.56,65.93,0.0885,1.2785,-25.235,32.4255,10.07,7.18,79.55,2.12,90.801,-8.2335,8.12,12.6565
6,5.25,-0.351,154.59,105.88,0.093,1.3245,-7.725,69.08,18.35,7.39,79.8,2.07,90.801,-8.1415,7.9775,12.059
6,5.75,-0.5565,214.74,101.06,0.089,1.31,4.0355,100.2,23.71,7.105,78.9,2.21,90.9,-7.8775,7.9,11.221
6,6.25,-0.916,250.35,126.655,0.095,1.194,10.365,122.1,28.395,7.6,77.65,2.45,90.9,-7.4545,7.855,10.7875
6,6.75,-1.167,242.64,108.195,0.1065,0.981,141.8,550.9,65.6305,9.24,71.75,3.17,90.9,-6.473,8.195,11.5745
6,7.25,-2.924,267.13,147.045,0.1575,0.4775,262,809.5,349.35,10.99,64.7405,4.695,90.9,-3.4285,9.64,10.547
6,7.75,-4.769,286.86,144.945,0.213,0.6125,246,961.5,477.3,12.62,58.005,5.75,90.9,-0.8755,10.57,10.427
6,8.25,-5.59,321.01,132.97,0.2765,1.1795,371.6,1183.5,623.95,13.725,55.2,6.775,90.9,2.0335,11.87,10.396
6,8.75,-6.021,329.96,139.89,0.328,1.4585,481.8,1326.5,702,14.435,52.15,7.805,90.8505,3.7375,12.9375,10.7575
6,9.25,-6.752,297.56,129.87,0.396,1.499,548.9,1455.5,778,15.245,48.93,8.94,90.8505,5.054,14.19,10.898
6,9.75,-6.3565,296.77,123.995,0.386,1.703,600.75,1587,834,15.645,45.635,10.34,90.801,8.008,16.0275,10.922
6,10.25,-7.093,271.835,123.4,0.4795,1.9775,649.55,1680.5,891.5,16.425,42.275,11.185,90.801,10.9,17.7675,11.1995
6,10.75,-6.825,256.085,101.13,0.481,2.237,690.55,1736,924,17.085,39.84,12.16,90.801,13.3325,19.4725,11.697
6,11.25,-6.6615,239.63,91.065,0.527,2.346,725.5,1834.5,951,17.675,38.875,12.955,90.801,14.3825,19.9575,11.7975
6,11.75,-6.451,215.66,99.945,0.589,2.602,735.5,1836,969.5,18.015,37.48,13.32,90.7505,17.504,21.765,11.88
6,12.25,-5.194,176.025,89.645,0.595,2.759,748.5,1860,971.5,18.53,36.95,13.66,90.774,17.575,21.6,11.9715
6,12.75,-5.3835,163.45,95.145,0.626,2.85,732,1851.5,966.5,18.945,36.555,14.62,90.7505,18.1625,21.9125,11.991
6,13.25,-5.29,105.42,70.71,0.666,2.877,719.5,1837,944,19.345,35.635,15.22,90.801,25.174,24.555,12.304
6,13.75,-4.815,79.215,60.415,0.648,2.919,702,1777,910,19.555,35.385,15.78,90.801,28.199,25.755,12.588
6,14.25,-5.232,26.88,43.83,0.677,2.9975,653,1660.5,860,19.785,34.79,15.88,90.801,34.9605,26.8825,12.704
6,14.75,-5.243,5.13,36.53,0.728,3.144,607.8,1560,802,19.76,34.165,15.675,90.801,37.22,29.485,13.1595
6,15.25,-5.488,-15.58,26.04,0.694,3.07,537.9,1399.5,737,19.965,34.495,15.825,90.801,30.3315,28.05,13.507
6,15.75,-4.559,-18.7,8.97,0.694,3,478.35,1277,656.4,19.725,35.15,15.93,90.801,26.329,30.12,13.647
6,16.25,-4.195,-22.445,1.875,0.698,3.0035,409.8,1096.5,577.15,19.55,35.865,15.16,90.801,25.4625,30.74,13.8585
6,16.75,-4.129,-18.44,4.25,0.689,3.008,338.15,939,493.75,19.055,37.57,13.565,90.801,18.4565,27.045,14.1105
6,17.25,-3.618,-19.35,0.28,0.679,3.0705,258.9,750.5,401.5,18.545,38.51,13.635,90.801,12.7475,24.705,14.3815
6,17.75,-3.286,-13.4,-0.855,0.63,2.7665,175.95,557.3,296.75,18.39,39.545,12.91,90.801,9.0375,23.1025,14.5765
6,18.25,-2.8955,-10.515,0.21,0.553,2.4185,103.9,368.35,205.2,17.6,42.28,12.015,90.801,7.002,21.5725,14.617
6,18.75,-1.537,-12.11,-0.645,0.507,2.3135,35.93,208.7,124.3,16.935,45.18,10.95,90.801,5.03,20.93,14.6565
6,19.25,-0.852,-9.325,-0.00999999999999998,0.425,1.977,-21.41,78.65,42.025,16.095,48.845,9.73,90.8505,3.165,19.9225,14.518
6,19.75,-0.1845,-14.21,0.51,0.3575,1.6985,-51.01,15.805,6.936,15.045,52.94,8.46,90.8505,1.7135,18.7275,14.8005
6,20.25,0.5935,-2.84,-1.04,0.2565,1.7265,-57.63,0,0,14.395,55.525,7.555,90.8505,0.2865,17.615,14.6915
6,20.75,0.985,-3.19,-2.07,0.261,1.5025,-57.325,0,0,13.87,56.465,7.08,90.9,-0.7815,16.6225,14.615
6,21.25,0.978,-15.41,-1.19,0.204,1.441,-56.59,0,0,13.405,58.475,6.355,90.9,-1.7805,15.758,14.4665
6,21.75,1.1725,-1.33,-0.31,0.175,1.2635,-55.6,0,0,13.035,59.92,5.98,90.9,-2.577,14.8475,14.3245
6,22.25,0.894,-1.88,-0.86,0.192,1.4505,-55.09,0,0,12.66,61.65,5.61,90.95,-2.9125,14.0925,14.1715
6,22.75,1.388,-3.3,-1.2,0.176,1.4565,-55,0,0,12.275,63.755,5.185,90.95,-3.568,13.6975,13.945
6,23.25,1.008,-2.2,-1.08,0.152,1.2855,-54.465,0,0,11.82,65.405,4.93,90.9,-4.059,13.2425,13.7905
6,23.75,0.8645,-0.92,-0.78,0.1485,1.277,-53.1,0,0,11.72,66.71,4.62,90.9,-4.398,12.72,13.823
7,0.25,1.052,-2.725,-0.05,0.103,1.2345,-57.42,0,0,14.95,63.005,5.92,90.801,-4.9285,13.8625,15.696
7,0.75,1.2525,-2.29,0.46,0.1035,1.196,-55.29,0,0,14.28,67.03,5.1,90.801,-5.5305,13.2775,15.538
7,1.25,0.982,-1.06,0.665,0.085,1.241,-54.93,0,0,13.82,68.57,4.875,90.801,-5.9245,12.845,15.3835
7,1.75,1.36,-0.85,1.02,0.09,1.3095,-53.94,0,0,13.125,70.1,4.48,90.801,-6.1805,12.5275,15.3735
7,2.25,1.313,-0.38,2.47,0.088,1.3305,-51.99,0,0,12.25,71.6,4.18,90.801,-6.293,12.0675,15.2375
7,2.75,0.835,11.65,20.945,0.076,1.37,-50.04,0,0,12.02,72.25,3.85,90.7,-6.473,11.615,15.1495
7,3.25,1.679,41.755,38.5,0.069,1.455,-49.82,0,0,11.24,74.8,3.56,90.7,-6.9085,11.085,15.098
7,3.75,0.977,92.615,59.915,0.078,1.3325,-48.15,0,0,10.9,75.75,3.23,90.7,-7.3795,10.5825,15.2645
7,4.25,0.308,116.88,82.595,0.071,1.397,-44.29,1.063,0,10.325,77.25,2.955,90.7,-7.6925,10.1525,15.091
7,4.75,0.11,171.03,114.7,0.081,1.388,-36.66,18.95,6.371,10.23,78.6,2.73,90.801,-7.734,9.8125,14.782
7,5.25,-0.323,144.35,116.735,0.068,1.3985,-23.83,53.55,13.425,9.73,80.45,2.4,90.801,-7.77,9.61,14.7065
7,5.75,-0.1525,185.245,120.515,0.073,1.2775,-9.365,80.1,21.04,9.185,82.4,2.29,90.801,-7.4885,9.3125,14.672
7,6.25,-0.369,250.57,126.09,0.063,1.251,-0.742,99.55,25.57,9.44,81.75,2.405,90.801,-7.3105,9.0125,14.4115
7,6.75,-0.3695,257.135,148.625,0.06,1.3065,79.65,346.75,72,10.94,76.4,3.13,90.801,-6.897,9.12,14.1435
7,7.25,-1.326,284.42,138.55,0.0985,0.484,258.1,772,308.05,13.775,67.2,5.09,90.801,-4.5735,10.2975,13.9435
7,7.75,-3.115,335.815,155.825,0.134,0.176,306.85,905,445.35,15.8,61.235,6.81,90.801,-1.2405,11.335,13.4625
7,8.25,-4.2895,304.105,157.535,0.203,0.2155,383.9,1130.5,598.15,17.495,55.945,9.045,90.801,1.157,12.4075,13.1465
7,8.75,-4.919,269.12,140.755,0.237,0.472,455.2,1291.5,674.45,19.325,49.205,11.745,90.801,4.324,13.8725,12.731
7,9.25,-6.113,307.98,148.945,0.263,0.925,539.025,1443,752,20.32,43.72,13.88,90.801,6.095,16.04,12.3935
7,9.75,-6.007,300.11,144.21,0.298,1.128,598.8,1567,813.5,21.4,39.43,15.66,90.801,8.9365,18.985,12.491
7,10.25,-6.716,306.41,136.43,0.3125,1.2475,647.75,1672,865,22.205,36.6,17.2,90.801,13.5925,19.7325,12.702
7,10.75,-6.277,276.65,152.76,0.355,1.4305,691.55,1761.5,914,23.155,33.78,18.915,90.801,19.9555,21.5025,13.0045
7,11.25,-6.035,220.665,113.475,0.383,1.687,722.5,1824.5,940,23.85,31.34,20.29,90.7505,15.939,22.985,13.072
7,11.75,-5.316,201.655,112.72,0.4805,2.053,743.5,1866.5,967,24.55,29.53,21.6,90.7,17.55,26.1475,13.1085
7,12.25,-5.659,134.43,93.035,0.529,2.3245,749.5,1874,969,25.085,28.01,23.065,90.7,25.589,25.125,13.273
7,12.75,-4.2965,118.71,90.43,0.566,2.398,742,1859,949,25.51,26.71,23.89,90.7,20.739,24.8575,13.632
7,13.25,-3.3865,73.435,68.325,0.567,2.472,722.5,1824,927.5,25.325,26.31,25.4,90.7,22.7665,27.9725,13.9155
7,13.75,-3.778,38.46,62.135,0.548,2.692,695.385,1762.5,895,25.665,25.57,25.735,90.7,21.713,29.345,14.1095
7,14.25,-3.498,7.405,42.895,0.588,2.8195,664.5,1690,852,26.035,26.18,25.86,90.7,29.155,29.5225,13.9765
7,14.75,-3.943,-14.64,22.315,0.605,2.8615,613.8,1581.5,793.5,26.55,25.49,26.565,90.6505,33.21,32.6955,14.0655
7,15.25,-3.6135,-18.475,10.97,0.632,2.9215,556.35,1452,724.5,26.38,26.74,26.36,90.6505,27.5625,32.738,14.4565
7,15.75,-3.46,-18.45,0.535,0.612,2.909,492.335,1304.5,651.7,26.18,27.06,25.7,90.6505,21.399,31.905,14.7765
7,16.25,-3.075,-11.555,0.165,0.676,2.9145,418.55,1136.5,565.65,25.815,29.375,24.1,90.6505,19.829,33.0975,15.231
7,16.75,-2.676,-12.32,0.18,0.65,2.8185,339.5,953.5,461.2,25.4,30.16,23.635,90.7,17.1565,30.69,15.52
7,17.25,-2.773,-12.43,-0.105,0.681,2.813,263.25,771,374.2,25.02,31.76,22.865,90.7,12.6585,28.1175,16.0245
7,17.75,-2.024,-15.625,-0.805,0.588,2.602,180.1,574.65,282.95,24.63,32.905,21.255,90.7,8.845,25.955,16.4935
7,18.25,-1.252,-12.78,-0.96,0.557,2.4235,102.7,387.35,203.65,23.835,35.615,20.02,90.7,6.356,24.255,16.6285
7,18.75,-0.552,-13.315,-2.41,0.47,2.1225,30.515,213.3,118.95,22.97,37.34,17.705,90.7,4.3915,22.9625,16.5325
7,19.25,-0.166,-11.135,-0.73,0.401,1.824,-29.52,69.3,37.105,21.92,40.42,15.345,90.7,2.65,21.8275,16.52
7,19.75,0.4185,-12.485,-0.285,0.279,1.513,-59.185,13.3,5.6525,20.965,44.795,13.895,90.7,1.043,20.6825,16.6095
7,20.25,1.115,-11.87,0.03,0.226,1.483,-64.64,0,0,20.165,47.75,12.555,90.7,-0.193,19.565,16.6525
7,20.75,1.092,-7.905,0.365,0.1935,1.3995,-62.66,0,0,19.315,51.175,11.34,90.7,-1.0485,18.5075,16.607
7,21.25,1.2685,-13.265,0.2,0.1675,1.247,-61.96,0,0,18.745,51.88,10.65,90.801,-1.8515,17.545,16.529
7,21.75,1.646,-7.28,-0.35,0.1855,1.1375,-62.37,0,0,18.15,54.195,9.88,90.7505,-2.4945,16.67,16.4285
7,22.25,1.18,-2.995,-0.86,0.173,1.2455,-61.26,0,0,17.395,56.15,9.28,90.801,-2.9015,16.0275,16.2885
7,22.75,1.334,-3.895,-0.605,0.146,1.279,-60.38,0,0,16.905,57.53,8.465,90.801,-3.3515,15.52,16.205
7,23.25,1.702,-2.685,0.03,0.1385,1.1655,-58.76,0,0,16.54,60.125,7.35,90.7505,-3.864,15.0775,16.0485
7,23.75,1.291,-1.36,0.19,0.112,1.376,-57.83,0,0,15.9955,62.27,6.57,90.801,-4.49,14.47,15.816
8,0.25,1.449,-1.505,0.765,0.1195,1.4125,-57.24,0,0,15.29,61.27,6.07,90.8505,-3.828,15.8525,16.3685
8,0.75,1.782,-3.495,0.48,0.1085,1.1965,-56.49,0,0,14.76,63.9955,5.5,90.9,-4.087,15.2775,16.1445
8,1.25,1.7,-0.24,1.595,0.0895,1.319,-54.195,0,0,14.185,66.805,5.11,90.801,-4.6085,14.8775,16.043
8,1.75,1.831,-0.675,0.79,0.0805,1.21,-53.275,0,0,13.425,68.315,4.82,90.9,-5.0355,14.39,15.9895
8,2.25,1.06,-2.575,1.23,0.0745,1.314,-52.07,0,0,12.985,69.66,4.46,90.801,-5.494,13.85,15.932
8,2.75,0.767,-0.04,3.77,0.08,1.271,-51.625,0,0,12.66,71.7,4.02,90.801,-5.8505,13.3025,15.839
8,3.25,1.6655,18.035,15.39,0.076,1.283,-50.115,0,0,11.995,72.25,4.03,90.801,-6.209,12.7075,15.7795
8,3.75,0.916,52.63,42.29,0.0825,1.192,-48.895,0,0,11.765,72.6,3.71,90.801,-6.474,12.25,15.607
8,4.25,2.102,105.57,87.82,0.072,1.311,-48.66,0,0,11.585,74.15,3.43,90.801,-6.964,11.9125,15.5255
8,4.75,0.821,127.325,93.49,0.0685,1.3135,-46.44,0,0,11.03,77.3,2.795,90.801,-7.382,11.61,15.418
8,5.25,0.628,184.55,116.73,0.078,1.3755,-38.76,17.2,5.545,10.725,78.45,2.82,90.8505,-7.697,11.3475,15.3195
8,5.75,-0.105,197.32,119.78,0.068,1.2255,-23.385,53.46,13.875,10.525,79.75,2.52,90.8505,-7.63,11.175,15.2215
8,6.25,-0.167,248.275,123.95,0.068,1.2245,-8.55,85.2,18.21,10.67,80.1,2.7,90.8505,-7.644,11.0325,15.184
8,6.75,-0.292,257.99,134.565,0.0665,1.273,1.6665,108.2,23.02,10.85,79.05,2.835,90.9,-7.531,10.955,14.8805
8,7.25,-0.777,292.405,128.355,0.067,1.0655,101.39,366.75,219.65,12.155,74,3.895,90.8505,-6.621,11.1125,14.7155
8,7.75,-2.1,274.605,122.045,0.107,0.3245,250.85,718,394.6,14.08,67.52,5.56,90.9,-4.4225,12.04,14.407
8,8.25,-3.4705,316.435,135.975,0.1495,0.13,312.95,825,501.15,15.915,60.74,7.21,90.9,-1.069,13.3825,13.962
8,8.75,-4.4585,296.1,128.94,0.2115,0.2635,397.1,1143,620.4,18.275,52.3,9.83,90.8505,2.766,15.8125,13.272
8,9.25,-5.659,302.97,118.965,0.228,0.5005,479.35,1301.5,695.95,20.33,45.955,13.045,90.8505,6.288,19.06,12.643
8,9.75,-6.755,336.42,128.085,0.2605,0.7195,547.6,1448.5,768.5,21.29,40.7,15.515,90.8505,8.8045,19.855,12.7865
8,10.25,-6.611,319.075,108.22,0.2865,0.984,601.6,1561,824.5,22.58,36.5,17.89,90.8505,11.749,21.33,13.2995
8,10.75,-6.6605,249.155,116.48,0.324,1.328,641.6,1654,860.5,23.85,34.08,20.33,90.8505,13.113,23.89,13.547
8,11.25,-6.5955,214.34,104.09,0.4125,1.632,665.5,1703,887.5,24.79,32.381,22.43,90.801,16.3875,27.74,13.5205
8,11.75,-5.759,184.18,99.11,0.4215,1.8695,688.86,1748.5,906,25.38,30.12,23.405,90.801,19.5765,30.71,13.543
8,12.25,-4.8635,139.285,78.895,0.5055,2.009,695.15,1753.5,911,25.85,29.27,25.045,90.7505,22.1605,28.625,13.7095
8,12.75,-4.8665,88.85,79.445,0.511,2.3035,684.9,1739.5,897,26.47,27.055,26.18,90.7505,20.4265,28.1575,14.147
8,13.25,-4.798,52.665,55.625,0.562,2.3175,669.97,1697,885.5,26.67,26.335,26.995,90.7,21.03,30.04,14.332
8,13.75,-4.418,11.395,32.665,0.569,2.53,640.7,1631.5,846.5,26.825,25.7,27.225,90.7,20.0625,30.5875,14.546
8,14.25,-4.322,-14.505,16.2705,0.584,2.6815,601,1550,796.5,26.76,25.27,27.175,90.7,21.809,31.0725,14.7385
8,14.75,-3.941,-16.86,4.47,0.6605,2.894,554.025,1432,742.5,26.87,26.18,27.265,90.7,26.833,31.72,14.6835
8,15.25,-3.412,-17.57,1.21,0.64,2.7575,492.5,1297,663.15,26.955,26.385,27.13,90.7,26.7955,31.9025,14.7395
8,15.75,-3.422,-15.615,-1.39,0.696,2.8675,420.315,1146,587.65,26.835,26.7,26.315,90.7,19.1265,32.5775,15.253
8,16.25,-3.38,-15.33,-0.895,0.637,2.7165,345.15,967,507.8,26.465,27.565,25.705,90.7,15.3655,30.065,16.0275
8,16.75,-3.281,-18.37,-1.53,0.598,2.7995,264.1,787,413.6,26.065,28.84,24.505,90.7,13.4055,29.7325,16.4845
8,17.25,-2.751,-14.865,-0.675,0.575,2.595,179.75,598.6,316.9,25.62,30.01,22.965,90.7,13.2865,29.87,16.4135
8,17.75,-1.85,-18.18,-0.645,0.538,2.387,100.65,401.85,218.65,25.09,32.24,21.48,90.7,10.0755,27.5,16.657
8,18.25,-1.146,-19.925,-2.295,0.481,2.048,29.11,219.2,137.7,24.385,35.335,20.285,90.7,7.6475,26.0225,16.8615
8,18.75,-0.364,-20.715,-0.81,0.4,1.719,-34.94,67.515,36.56,23.505,37.665,18.18,90.7,5.893,24.465,16.9935
8,19.25,0.316,-18.73,-0.625,0.279,1.5745,-66.97,9.8,3.7695,22.045,41.41,15.835,90.7505,3.9245,22.85,16.971
8,19.75,0.641,-19.105,-1.03,0.227,1.5515,-70.35,0,0,21.065,44.4,14.38,90.801,2.281,21.49,16.9475
8,20.25,0.91,-16.02,-1.87,0.2025,1.4795,-68.27,0,0,20.355,47.01,13.515,90.801,1.008,20.3775,16.9825
8,20.75,0.739,-8.74,-0.605,0.16,1.4835,-67.05,0,0,19.365,48.925,12.31,90.801,0.025,19.5825,16.8055
8,21.25,1.028,-7.145,-1.105,0.1815,1.4895,-65.7,0,0,18.75,50.33,11.535,90.801,-0.691,18.9825,16.699
8,21.75,1.279,-5.315,0.475,0.182,1.407,-63.925,0,0,18.175,52.445,10.56,90.801,-1.334,18.5025,16.611
8,22.25,1.3865,-3.44,0.17,0.1425,1.256,-62.79,0,0,17.92,54.17,9.21,90.801,-1.9735,17.8325,16.5205
8,22.75,1.117,-2.885,-0.53,0.1385,1.2835,-61.59,0,0,17.35,55.76,8.81,90.801,-2.7545,17.0925,16.312
8,23.25,1.522,-4.28,-0.41,0.1355,1.187,-59.94,0,0,16.82,57.29,8.17,90.801,-3.274,16.4875,16.1035
8,23.75,1.266,-1.71,0.04,0.128,1.3935,-59.23,0,0,16.0905,59.315,7.23,90.801,-3.673,15.8475,15.9865
9,0.25,1.6155,-2.265,0.08,0.0815,1.2725,-51.465,0,0,11.345,68.575,4.13,90.801,-5.6175,12.3395,13.9425
9,0.75,1.1525,-1.985,0.87,0.0815,1.3165,-50.125,0,0,11.025,70.3,3.6,90.801,-5.9075,11.889,13.6825
9,1.25,1.348,-2.885,0.19,0.07,1.327,-48.64,0,0,10.885,71.45,3.4,90.801,-6.0475,11.451,13.662
9,1.75,1.442,-2.355,0.385,0.07,1.4615,-47.585,0,0,10.105,73.65,3.285,90.801,-6.5075,10.93,13.7525
9,2.25,1.136,-0.885,0.715,0.0725,1.412,-46.705,0,0,9.605,75.7,2.9,90.801,-6.6645,10.5225,13.754
9,2.75,1.719,-1.9,1.835,0.068,1.4265,-45.545,0,0,9.075,76,2.71,90.801,-6.776,10.0625,13.55
9,3.25,1.955,0.325,2.96,0.072,1.5405,-43.82,0,0,8.95,76.8,2.63,90.7505,-6.771,9.5475,13.3265
9,3.75,2.415,28.29,19.45,0.073,1.423,-42.125,0,0,8.6,77.5,2.59,90.801,-6.6205,9.1,13.257
9,4.25,1.78,63.55,42.095,0.0655,1.5715,-39.695,0,0,7.9,79.15,2.28,90.801,-6.6645,8.6675,13.191
9,4.75,1.0175,98.015,41.92,0.07,1.527,-39.72,0,0,7.53,79.7,2.27,90.801,-6.756,8.315,13.0135
9,5.25,1.006,107.74,64.485,0.079,1.5895,-38.23,0,0,7.2,81.15,2.14,90.801,-7.0255,8.1825,12.8785
9,5.75,0.002,160.38,76.95,0.072,1.4295,-31.575,11.525,3.9525,7.1,81.7,2.07,90.801,-7.3625,8.06,12.808
9,6.25,-0.039,204.825,88.2,0.0655,1.44,-16.36,49.865,13.335,7.065,82.1,1.87,90.801,-7.268,8.215,12.7665
9,6.75,-0.175,234.17,106.4,0.075,1.4695,-4.0925,81.15,22.155,6.855,83.35,1.97,90.801,-6.848,8.205,12.647
9,7.25,-0.3955,206.83,77.92,0.0635,1.468,10.45,108.75,33.54,7.12,81.3,2.12,90.801,-6.421,8.485,12.491
