DOY2,HR2,TA_1_3_1,RH,TA_1_6_1,TA_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_1_1_1,T_BOLE_1_1_2,T_BOLE_1_1_3,CO2_1_1_1,H2O,CO2_1_2_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_2,TA_1_4_1,TA_1_3_3,TA_1_2_1,TA_1_1_1,WS_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,T_SONIC,WS_1_1_2,LW_IN,LW_OUT,CO2,SG,WS,U_SIGMA,V_SIGMA,W_SIGMA,VPD,T_SONIC_SIGMA,NETRAD,PPFD_IN,SW_IN,SW_OUT,G_1_2_1,G_1_2_2,TA
3,17.25,6.21395,81.9393,5.57,6.2125,5.6827,5.3939,5.328,5.2793,4.1655,3.5863,1.1314,2.8115,2.7909,3.419,6.519,6.74,6.775,383.85,7.427155,386.2,0.203586,11.6566,-1.33189,-0.7537,0.104663,0.4623,0.04693,-3.772725,-0.757437,5.1795,5.947,5.677,6.3315,6.334,1.291,20.3,10.66,63.88,56.44,8.509,55.24,7.415,114.6,110.8,90.17,4.768,4.926,4.7364,4.6737,4.9367,5.268,99.7175,8.429485,1.425,297.54,343.4,401.3365,1.628295,0.93355,0.491506,0.528166,0.261375,1.3697,0.188139,14.0275,121.1055,59.1875,6.61695,1.93793,0.664875,4.11529
3,17.75,5.7101,85.187899725,4.99,5.377,5.4921,5.294,5.283,5.212,3.44435,3.1868,0.86448,2.26635,2.408,2.25805,6.1,6.725,6.746,384.1,7.5485,387.75,0.152337,4.461305,-5.879295,0.0388797,0.25168,-1.062,-0.289117,-5.13454,0.295499,4.718,5.26,5.162,5.758,5.948,1.225,-3.748,-9.89,26.39,26.17,3.666,23.73,3.394,51.68,48.11,47.5,2.08391,4.9043,4.7495,4.6713,4.9061,5.255,99.713,8.155,1.418,295.179,340.041,401.204,0.4305405,1.03161,0.410729,0.503954,0.198606,0.955629125,0.221293,-10.5234,51.82005,24.908,3.63525,1.66108,0.522421,3.63144
3,18.25,5.07835,87.61899704,4.042,4.6045,5.2514,5.1432,5.241,5.1055,2.467,2.685,0.69097,1.69,1.8963,1.083,5.47,6.578,6.623,384.8,7.512,390.7,0.1438395,3.204,-9.757,0.6144,0.431991,-3.055,-0.860128,-5.25005,1.2464,4.119,4.5155,4.757,5.1835,5.552,1.375,-24.84,-28.07,7.367,8.779,1.121,5.185,1.945,14.71,13.88,27.06,0.50687,4.909,4.759,4.668,4.9018,5.232,99.7199,7.832125,1.629,295.0645,337.148,402.212,-0.361683,1.289115,0.420329,0.498373,0.207268,0.743638,0.272463,-39.5695,6.203335,3.04085,1.9639,1.19975,0.664713,3.15776
3,18.75,4.6745,88.525,3.349,3.993,5.0058,5.0106,5.108,4.987,1.4026,2.1098,0.34327,0.96,1.4627,-0.36165,4.984,6.218,6.303,386.7,7.407,394.25,0.153312,2.543805,-12.32905,1.081025,0.424634,-4.784,-1.269,-4.1635,1.84858,3.855,3.96,4.39,5.0655,5.418,1.426,-33.9,-36.34,0.01655,2.605,0.1597,0,1.342,0.6076,1.446,27.06,8e-04,4.896,4.805,4.679,4.9042,5.2306,99.72,7.598,1.6965,291.911,334.61,403.153,-1.05167,1.41465,0.411954,0.510534,0.238452,0.541426,0.287135,-38.3564,0,0,1.543265,0.5537275,0.569851,2.90613
3,19.25,4.5179,88.404502105,3.009,3.504,4.85,4.8755,4.993,4.896,0.30515,1.328,-0.03245,0.4087,0.8382,-1.6093,4.476,5.817,5.931,387.6,7.27408,397.75,0.161101,1.512,-13.34665,1.244,0.240336,-5.048,-1.17169,-2.83215,1.86805,3.604,3.6995,4.279,4.8435,5.209,1.505,-30.85,-34.52,0,2.322,0,0,1.213,0,0.5979,27.06,0,4.907,4.811,4.7005,4.9203,5.2459,99.72745,7.38992,1.6915,291.2445,333.3,404.026,-1.562795,1.47617,0.447392,0.511238,0.236543,0.5570988995,0.291925,-29.15195,0,0,1.5064,-0.13843,0.284972,2.46163
3,19.75,4.30675,88.405,2.737,3.3345,4.6504,4.741,4.94,4.8067,-0.3674,0.7511,-0.5418,-0.18119,0.1102,-2.362,4.178,5.509,5.537,388,7.172915,397.65,0.155,1.389,-15.0858,1.27957,0.16977,-5.341,-0.84284,-1.86339,1.876875,3.3215,3.39,3.939,4.687,5.148,1.638,-27.15,-34.31,0,2.303,0,0,1.272,0,0.5341,27.06,0,4.8941,4.843,4.7314,4.9624,5.2691,99.73,7.23318,1.8585,292.425,332.22,404.3275,-1.514555,1.55706,0.441657,0.522856,0.233767,0.501529705,0.290693,-28.26535,0,0,1.5917,-0.646018,0.2374025,2.38432
3,20.25,4.2735,88.21,2.561,3.1105,4.54795,4.663,4.889,4.752,-0.655485,0.10144,-1.13395,-0.69221,-0.47791,-3.0781,3.892,5.225,5.29,388.25,6.98717,400.55,0.1459,1.463705,-14.49825,1.319,0.1533,-5.34,-0.663293,-1.809285,1.89,3.16,3.282,3.809,4.5635,5.227,1.605,-33.7,-33.1,0,2.307,0,0,1.283,0,0.5271,27.06,0,4.885,4.844,4.757,4.9845,5.2921,99.73,7.2045,1.9115,293.247,331.4,404.565,-1.66231,1.533725,0.4053885,0.524905,0.217623,0.564991,0.306038,-27.324,0,0,1.59497,-1.56887,-0.474988,2.57823
3,20.75,4.1355,88.175,2.334,2.789,4.4113,4.584,4.807,4.6789,-0.838855,-0.33656,-1.5746,-1.27095,-0.9478,-3.356,3.611,4.859,4.959,388.5,6.887,401.2,0.142097,1.74582,-14.9781,1.371515,0.105876,-5.224,-0.6065,-1.762255,1.85228,3.061,3.2135,3.74,4.611,5.204,1.589,-32.81,-32.4,0,2.311,0,0,1.24,0,0.537,27.06,0,4.8816,4.865,4.7953,4.996,5.3132,99.74925,7.175265,1.7865,293.482,330.6,404.96,-1.904225,1.5439,0.4316135,0.5371605,0.2258205,0.563523,0.3187785,-27.368,0,0,1.5474,-1.845865,-0.379966,2.41161
3,21.25,3.916,88.515500795,2.206,2.729,4.2853,4.4865,4.716,4.61605,-1.01,-0.776805,-1.9015,-1.6437,-1.371,-3.628,3.306,4.662,4.737,388.6,6.85147,404.15,0.154526,2.00834,-15.32,1.4207,0.08100685,-5.286,-0.455963,-1.7105,1.82433,3.0025,3.167,3.619,4.4195,4.985,1.551,-28.33,-33.31,0,2.309,0,0,1.284,0,0.5393,27.06,0,4.874,4.883,4.8154,4.9979,5.3178,99.7595,7.03917,1.7735,292.7,330.108,405.0225,-2.27765,1.5395,0.417147,0.522152,0.234717,0.608874043,0.316599,-28.3653,0,0,1.59725,-2.261135,-0.570009,2.26948
3,21.75,3.86095,88.7,2.028,2.609,4.232,4.3747,4.649,4.546,-1.1705,-1.08285,-2.21,-2.0489,-1.80595,-3.8535,3.082,4.387,4.418,388.9,6.860645,404.65,0.1489,1.46836,-14.65,1.273,0.06011385,-5.44,-0.321685,-1.68839,1.78852,2.881,3.0865,3.488,4.56,4.874,1.598,-25.2,-32.52,0,2.319,0,0,1.342,0,0.5273,27.06,0,4.8357,4.8626,4.825,5.013,5.328,99.75,6.935175,1.834,291.5,329.206,405.171,-2.30915,1.56132,0.435467,0.528917,0.226844,0.4717072145,0.327423,-27.617,0,0,1.51535,-2.44557,-0.7600425,1.8713
3,22.25,3.769,88.9948,1.871,2.327,4.0947,4.3081,4.575,4.48,-1.29195,-1.4515,-2.533,-2.217,-2.0735,-4.1242,2.934,4.075,4.111,390,6.787365,406.95,0.1333,1.509,-14.1261,1.34079,0.02272825,-5.723,-0.240704,-1.6395,1.79401,2.931,2.7715,3.466,4.334,4.857,1.622,-21.29,-32.17,0,2.315,0,0,1.2995,0,0.5259,27.06,0,4.835,4.872,4.8474,5.0247,5.3298,99.77,6.9177,1.782,289.9785,328.849,405.281,-2.56991,1.57418,0.4313695,0.52128,0.22046,0.429781858,0.317648,-28.304,0,0,1.5429,-2.768655,-1.045105,2.0946
3,22.75,3.64705,89.015,1.388,2.2015,4.027,4.24535,4.476,4.3974,-1.462,-1.66305,-2.8585,-2.407,-2.2504,-4.32035,2.792,3.852,3.96,389.6,6.804,407.6,0.1414,1.62492,-14.12,1.28938,0.05774055,-5.727,-0.248707,-1.7475,1.80704,2.7825,2.549,3.367,4.366,4.867,1.482,-22.61,-32.04,0,2.313,0,0,1.319,0,0.5285,27.06,0,4.8192,4.837,4.857,5.039,5.346,99.7689,6.8794,1.75,292.12,328.307,405.359,-2.69975,1.53948,0.4238,0.508803,0.222949,0.43029136,0.319836,-25.5447,0,0,1.548695,-2.81732,-1.09243,1.6867
3,23.25,3.6189,89.4483,1.414,2.244,3.9363,4.1698,4.414,4.3468,-1.7236,-1.9315,-3.0357,-2.62185,-2.624,-4.4141,2.596,3.498,3.591,390.1,6.98258,406,0.1298495,0.435547,-12.47,0.47065,0.06424,-5.79,-0.1044695,-1.62901,1.58975,2.835,2.536,3.346,4.324,4.582,1.477,-27.69,-30.88,0,2.312,0,0,1.194,0,0.5093,27.06,0,4.803,4.82075,4.8762,5.04535,5.3548,99.77,6.76559,1.669,294.51,327.761,405.9825,-2.99206,1.49864,0.4125845,0.4966895,0.2130795,0.3969262325,0.292909,-23.436,0,0,1.3826,-3.18416,-1.33025,1.6333
3,23.75,3.47965,90.01,1.345,1.919,3.8255,4.0991,4.294,4.2773,-1.93535,-2.09155,-3.1832,-2.835,-2.803,-4.5158,2.448,3.277,3.337,389.55,6.803,407.85,0.117962,1.195945,-11.73,1.16109,0.05497,-5.817,-0.1599675,-1.64754,1.71441,2.633,2.3715,3.081,4.195,4.424,1.547,-19.36,-27.92,0,2.315,0,0,1.236,0,0.526,27.06,0,4.7831,4.8227,4.8802,5.046,5.36225,99.77365,6.66546,1.7345,294.4,327.4,405.453,-2.929645,1.44257,0.405689,0.499014,0.196874,0.3253745,0.307949,-21.4937,0,0,1.3895,-3.553555,-1.32992,1.44509
4,0.25,5.5205,86.3030014,3.64,4.796,6.19205,6.4546,6.15,6.63315,-4.4095,-1.965,-2.184,-2.693,-2.3394,-5.459,4.934,5.867,5.915,391.3,7.2475,405.7,0.107554,1.41729,-12.49,1.601,0.0459693,-6.636,-0.2636245,-2.705315,2.518595,4.885,4.9165,5.872,6.7645,6.751,1.656,-56.295,-53.79,0,2.338,0,0,1.4,0,0.5451,19.07,0,6.78565,6.904,6.7095,6.4215,6.3409,99.8793,8.3613,1.8945,285.55,336.9,407.0775,-4.12177,1.545875,0.375979,0.430831,0.173566,0.7782697955,0.3646945,-42.7483,0,0,1.6696,-3.82859,-0.759626,3.830655
4,0.75,5.321,87.04750061,3.408,4.336,6.1205,6.35365,6.056,6.5679,-4.7133,-2.3148,-2.4587,-2.8594,-2.574,-5.718,4.75,5.66,5.681,391.7,7.195,404.6,0.096875,1.31306,-10.5859,1.497,0.101728,-6.877,-0.185456,-2.74325,2.429,4.786,4.5705,5.864,6.601,6.9025,1.707,-60.94,-50.02,0,2.338,0,0,1.4535,0,0.53615,19.07,0,6.74605,6.8819,6.71845,6.432,6.35165,99.8836,8.3238,1.9585,288.5775,336.293,407.469,-4.202225,1.47587,0.33797,0.410563,0.169048,0.704533962,0.343306,-37.647,0,0,1.6486,-3.9673,-0.949532,3.710415
4,1.25,5.0637,87.81045,3.1425,4.063,6.03225,6.3203,6.026,6.5135,-5.064,-2.549,-2.7858,-3.1064,-2.7209,-5.996,4.49,5.275,5.339,391.85,7.183395,409.95,0.091335,0.953778,-9.62204,1.42042,0.0853188,-7.687,-0.1191365,-2.8475,2.43169,4.628,4.4985,5.6375,6.5485,6.616,1.648,-60.74,-44.7,0,2.338,0,0,1.4365,0,0.5361,19.07,0,6.72835,6.8713,6.71985,6.4375,6.363,99.87295,8.118295,1.8655,288.553,335.389,407.6885,-4.31279,1.549725,0.344454,0.4152265,0.1641515,0.635339258,0.351183,-35.047,0,0,1.5924,-4.245115,-1.234835,3.673305
4,1.75,4.944,88.277497405,2.9175,3.624,5.9472,6.237,5.947,6.462,-5.11745,-2.777,-3.05875,-3.3894,-2.9708,-6.1688,4.331,5.05,5.138,392.3,7.25,409.85,0.09156,0.921598,-8.398,1.282505,0.0696815,-7.441,-0.0451315,-2.443865,2.37333,4.428,4.2945,5.4065,6.524,6.668,1.648,-57.29,-40.96,0,2.336,0,0,1.3975,0,0.541,19.07,0,6.685,6.8474,6.7157,6.4386,6.374,99.85685,7.849,1.843,288.8,334.5,407.7565,-4.223305,1.489125,0.3438545,0.418587,0.158509,0.6264084,0.3439345,-35.06535,0,0,1.5794,-4.290745,-1.51958,3.395455
4,2.25,4.865,88.56,2.765,3.395,5.8409,6.1521,5.864,6.383,-5.3555,-2.9663,-3.381,-3.523,-3.15025,-6.55075,3.909,4.806,4.874,391.6,7.25666,408.85,0.09460325,1.001,-10.02,1.32656,0.0422348,-7.348,-0.0705951,-2.20055,2.4074,4.373,4.0895,5.4685,6.3735,6.506,1.761,-59.185,-43.59,0,2.337,0,0,1.3605,0,0.52595,19.07,0,6.649,6.8072,6.7187,6.4451,6.374,99.85885,7.929,1.9365,291.4,333.3,408.014,-4.20618,1.43425,0.341113,0.4149075,0.1642135,0.582745121,0.3559,-33.6985,0,0,1.5875,-4.5227,-1.614655,3.3587
4,2.75,4.744,89.337,2.713,3.207,5.7488,6.0958,5.781,6.2954,-5.3954,-3.083,-3.6545,-3.757,-3.29045,-6.7175,3.674,4.487,4.566,392.2,7.2395,408.45,0.0917553,0.969387,-9.21613,1.180835,0.0478873,-7.433,-0.0210559,-2.115,2.33347,4.255,3.924,5.3305,6.393,6.417,1.726,-61.3,-46.57,0,2.338,0,0,1.3505,0,0.51755,19.07,0,6.6209,6.7726,6.7198,6.459,6.3828,99.86,7.871,1.903,288.5,332.6,407.853,-4.46602,1.449955,0.3404565,0.4040245,0.1516125,0.530083741,0.353642,-31.915,0,0,1.592,-4.66123,-1.61476,3.3124
4,3.25,4.623,89.5510025,2.527,3.3,5.6653,5.99415,5.7535,6.22735,-5.685,-3.2615,-3.947,-3.914,-3.469,-6.787,3.4945,4.291,4.3365,382.9,8.1108,410.45,0.08368415,0.843808,-7.5198,0.9799275,0.058385,-7.56,-0.241961,-2.155,2.29231,4.069,3.611,5.203,6.327,6.451,1.692,-60.33,-44.78,0,2.3365,0,0,1.4545,0,0.5286,19.07,0,6.60275,6.73725,6.7252,6.4615,6.3846,99.8748,7.722,1.8965,289.345,331.863,407.766,-4.37085,1.506305,0.332344,0.395404,0.154683,0.488693385,0.363286,-31.518,0,0,1.5001,-4.892015,-1.757235,3.1976
4,3.75,4.4074,90.339497375,2.297,2.904,5.56175,5.9175,5.749,6.154,-5.676,-3.4272,-3.9775,-4.071,-3.601,-6.8672,3.273,4.076,4.165,391.45,7.26539,412.2,0.08367855,0.794163,-8.217,1.124875,0.05705,-7.5875,-0.265366,-2.34698,2.28769,3.931,3.429,5.204,6.297,6.3065,1.5905,-57.505,-47.7,0,2.337,0,0,1.35,0,0.5377,19.07,0,6.5712,6.7225,6.72595,6.46,6.3796,99.857,7.677,1.836,289.535,331.0855,408.633,-4.60663,1.41441,0.3354975,0.4004365,0.150278,0.458612261,0.3647885,-29.135,0,0,1.4831,-5.076635,-1.75754,3.215785
4,4.25,4.059,90.70999908,2.271,2.916,5.45625,5.8579,5.704,6.07615,-5.917,-3.6075,-4.152,-4.305,-3.779,-6.84,3.1185,3.872,3.9395,391.6,7.3145,412.55,0.0832046,0.6055,-7.61289,1.043,0.0568703,-7.646,-0.07806,-2.073,2.23692,3.772,3.196,4.997,5.981,6.166,1.557,-59.205,-47.5,0,2.338,0,0,1.405,0,0.5303,19.07,0,6.5429,6.70105,6.726,6.47,6.3806,99.861,7.471015,1.74,289.5,330.641,408.8185,-4.56892,1.429505,0.3324945,0.3968845,0.1540635,0.4260255345,0.3569145,-32.046,0,0,1.547,-5.215015,-1.85222,2.944485
4,4.75,3.976,91.33,2.156,2.698,5.36055,5.7937,5.637,5.97225,-5.987,-3.7506,-4.244,-4.4891,-3.904,-6.9221,2.9965,3.6555,3.7565,392.05,7.19946,413.5,0.0872893,0.812268,-7.328,1.08485,0.0438696,-7.816,-0.107687,-2.005525,2.22,3.4965,3.082,4.77,5.967,6.048,1.591,-52.53,-45.94,0,2.34,0,0,1.402,0,0.6576,19.07,0,6.50105,6.6886,6.7244,6.47105,6.391,99.86,7.37104,1.777,287.6365,330.3725,409.077,-4.55528,1.480685,0.33531,0.3799805,0.153092,0.386693329,0.3292955,-30.168,0,0,1.4912,-5.307375,-2.04222,2.867
4,5.25,3.93,91.41,2.036,2.718,5.3,5.7131,5.5695,5.9334,-6.049,-3.8945,-4.424,-4.565,-4.062,-7.0233,2.775,3.4005,3.502,392.45,7.259,413.9,0.07829,0.529492,-7.7545,0.995001,-0.08651,-7.9935,0.089425,-0.9486,2.03431,3.5175,3.026,4.6655,5.8215,5.981,1.593,-45.7,-43.09,0,2.926,0.0479,0.1924,1.655,1.3025,2.004,19.07,0.084315,6.471,6.67,6.71755,6.483,6.39,99.869,7.355,1.7865,290.0065,329.8755,409.015,-4.5811,1.507475,0.326052,0.4091475,0.1574035,0.393247096,0.333703,-31.379,0,0,1.77898,-5.352725,-2.232215,2.7626
4,5.75,4.056,91.01,2.128,2.913,5.295,5.6805,5.52,5.8834,-6.0078,-4.074,-4.541,-4.652,-4.124,-7.0006,2.782,3.2565,3.304,392.3,7.305165,410.95,0.07802905,0.73545,-6.48583,0.88645,-0.518392,-7.899,0.6446,0.7604,1.009275,3.6095,3.202,4.643,5.804,5.8175,1.527,-27.645,-25.05,8.3865,10.13,1.0765,8.098,2.58,17.4,16.995,32.15,0.7053705,6.44255,6.64275,6.721,6.4847,6.3922,99.883,7.30608,1.642,290.6,330.499,408.495,-4.5198,1.34328,0.3336085,0.4130245,0.1423925,0.413803337,0.333434,-23.682,21.0569,10.3,2.9224,-5.21398,-2.327255,2.72377
4,6.25,4.527,90.56,3.026,3.64,5.323,5.6704,5.4775,5.8525,-5.8126,-4.04,-4.55,-4.665,-4.162,-6.647,2.917,3.311,3.4045,390.8,7.3985,404.8,0.0875086,1.82801,-6.28889,0.5482,-0.805929,-5.7865,1.477,4.125,-0.15927,4.15,4.132,5.1365,6.068,6.0145,1.299,-0.9554,-2.5205,36.2,31.61,5.413,35.08,6.9105,64.06,63.07,56.705,2.83011,6.40935,6.6214,6.73465,6.4972,6.3955,99.895,7.35914,1.436,289.288,333.9,407.028,-4.24848,1.092085,0.3238355,0.416801,0.1461575,0.395956234,0.3053265,-0.0462143,77.0418,39.364,6.4021,-5.02988,-2.46923,2.7681
4,6.75,5.283,89,4.525,5.1805,5.4443,5.7369,5.466,5.8713,-5.1431,-3.8127,-4.344,-4.398,-4.0872,-5.8357,3.84,3.363,3.37,387.8,7.495,393.15,0.116699,6.7775,-2.301,-0.06151,-0.8399,-2.724,2.022,8.23,-0.9493,4.79,5.485,5.809,6.67,6.4995,1.03,29.89,21.795,96.655,73.18,14.095,88.06,12.825,144.25,156.1,104.1,5.5872,6.3842,6.60575,6.7335,6.5106,6.424,99.915,7.794,1.108,288.938,338.446,405.3,-3.1129,0.869368,0.359308,0.431118,0.1837715,0.444545062,0.2647065,23.497,156.578,80.826,10.457,-5.02962,-2.231775,3.46578
4,7.25,6.245,85.19,5.755,6.372,5.739,5.8335,5.5135,5.9089,-4.128,-3.69395,-4.1319,-3.872,-3.7124,-4.1604,4.9215,3.7865,3.8005,386.65,7.65755,384.3,0.1568,21.7492,4.05696,-1.934,-0.4105145,0.08729,1.78052,9.008,-2.45036,5.5175,6.622,6.661,7.1745,6.733,0.9318,67.72,62.675,198.3,130.95,20.995,136.3,19.595,252.55,259.75,150.75,9.341,6.35785,6.59205,6.74665,6.5401,6.4655,99.9208,8.164555,1.0085,287.061,343.612,403.886,-1.63745,0.7726505,0.4548705,0.496508,0.2530205,0.624806926,0.238165,65.653,255.184,126.23,14.5029,-4.891145,-2.18489,3.84463
4,7.75,6.9267,81.70800018,6.693,7.359,6.08105,6.0475,5.6155,6.0329,-2.552,-3.2243,-3.724,-2.9679,-3.0867,-2.391,5.6045,4.195,4.168,386.2,7.7876,381.35,0.2158,37.41025,24.1297,-4.68809,-0.182533,2.6285,1.252,7.171,-4.77,5.9635,7.364,7.181,7.502,7.1725,1.064,112.4,120.65,277.15,213.45,30.795,219.5,26.37,405.3,427.25,197.85,14.782,6.3347,6.58475,6.75735,6.5695,6.4961,99.9348,8.60933,1.127,288.981,347.946,403.155,-0.113884,0.9904535,0.5250355,0.5688365,0.328473,0.9476117205,0.2645605,120.82,360.374,183.618,19.817,-4.15249,-2.18446,4.480145
4,8.25,7.513,77.92,7.661,8.086,6.483,6.3253,5.747,6.2035,-1.221,-2.6515,-3.2476,-2.1593,-2.2526,-0.5881,6.5135,4.896,4.8755,385.4,7.7885,381.25,0.266198,52.0729,63.91,-6.33,-0.110587,5.233,0.867666,6.84043,-6.25404,6.4245,7.935,7.5875,7.887,7.4955,1.23,172.95,188.85,363.9,281.75,38.74,286.1,33.735,555.4,569.4,242.9,19.5655,6.3241,6.5468,6.74875,6.583,6.50895,99.9375,8.97711,1.2975,289.829,351.6,403.3135,1.14905,1.187605,0.6521105,0.647501,0.392385,1.349071955,0.321227,190.36,550.739,279.922,28.102,-2.767775,-1.851755,4.983685
4,8.75,7.95,74.3219986,8.388,8.694,6.949,6.5747,5.872,6.4007,0.25215,-1.8999,-2.541,-1.3549,-1.451,1.399,7.27,5.488,5.509,385.4,7.77538,380.6,0.320739,62.3547,107.1095,-7.64394,-0.11311,8.195,0.6454745,6.558115,-7.631355,6.753,8.3535,7.968,8.165,7.842,1.461,238.6,258.6,437.65,377.4,54.685,374.9,44.01,744.9,728.8,303.5,23.37,6.3173,6.5329,6.7237,6.569,6.5107,99.9497,9.35096,1.566,290.394,354.9,402.679,2.40434,1.37548,0.737353,0.726464,0.452506,1.7809656745,0.405336,266.71,729.9675,375.0475,36.5662,-1.93736,-1.70913,5.39655
4,9.25,8.2555,70.76399994,8.969,9.248,7.511,6.878,5.9965,6.6134,1.573,-1.1298,-1.922,-0.3164,-0.52279,3.907,7.925,5.977,6,385.2,7.855,380.9,0.355164,69.905,137.4,-8.638,-0.1035,9.662,0.49855,6.002,-8.608105,7.174,8.762,8.17,8.493,8.131,1.652,289.6,316.6,504.05,435,62.855,443.4,51.27,857.1,861.1,340.3,27.586,6.3444,6.4943,6.691,6.538,6.499,99.93225,9.793455,1.751,293.9585,357.6,403.117,3.75236,1.41242,0.824011,0.816871,0.497597,2.49675,0.455672,315.3,840.184,417.08,40.8757,-0.415149,-1.51926,5.84815
4,9.75,8.65785,69.29,9.676,9.903,7.9627,7.119,6.084,6.832,2.8925,-0.25108,-1.3159,0.65609,0.28824,5.811,8.442,6.505,6.454,384.7,7.788,381.1,0.3837805,78.065,160.482,-9.335505,-0.09883715,8.115,0.6164875,5.6995,-9.41137,7.338,9.148,8.366,8.751,8.3785,1.742,337.5,327.9,518.3,472.1,62.19,476.3,55.48,917,894.8,383.5,30.07,6.379,6.478,6.64585,6.5148,6.48375,99.9396,10.1,1.894,299.0425,360.3775,402.674,5.07303,1.56932,0.874512,0.875171,0.55174,2.79947,0.491365,347.07,905.526,456.582,44.192,0.7378615,-0.901892,6.210695
4,10.25,8.9794,68.45549713,10.075,10.01,7.9355,7.28175,6.235,6.9876,4.0952,0.5875,-0.72916,1.81915,1.1075,6.383,8.751,6.979,6.974,384.35,7.83207,380.6,0.402184,85.58,171.1515,-9.65,-0.133431,5.063,0.6771535,5.29403,-9.881,7.587,9.425,8.6765,8.986,8.786,1.826,346.2,356.6,492.5,491.1,60.345,483.2,55.08,987.1,914.1,397.5,31.729,6.43685,6.4756,6.61795,6.5,6.45575,99.94515,10.4093,1.948,302.358,362.4105,402.4335,4.014575,1.678935,0.8842615,0.910536,0.5650025,3.12883447,0.509108,363.61,918.25,461.014,44.592,1.706345,-0.474695,6.51926
4,10.75,9.338,67.23,10.36,10.59,7.9729,7.33855,6.348,7.091,5.2983,1.53215,-0.08715,3.44955,1.9225,6.4555,9.4,7.369,7.336,384.2,7.875535,379.85,0.4255,90.9345,185.547,-10.042,-0.1131295,6.901,0.727736,5.008,-10.1845,7.991,9.6365,9.138,9.345,9.129,1.855,308.3,372.2,541.4,498.9,65.095,499.5,58.28,977.5,955.9,410,32.52,6.4777,6.4881,6.5857,6.4868,6.4297,99.95,10.7278,1.969,304.7105,364.5,402.152,4.23434,1.71094,0.916813,0.951464,0.589892,3.3671115415,0.539807,365.71,950.212,465.9,46.423,2.62784,-0.2373085,6.842315
4,11.25,9.541,66.56425,10.55,10.85,8.1417,7.44725,6.482,7.1836,6.2006,2.36835,0.51539,5.3885,2.81265,6.7666,10.18,7.76,7.76,383.7,7.988075,379,0.4315,95.1722,183.639,-10.25,-0.0983413,9.065,0.6226265,4.6735,-10.23735,8.233,10.05,9.044,9.583,9.331,1.912,403.1,379.5,513.7,504.9,65.225,484.4,55.75,1009,951,443.4,34.319,6.52065,6.466,6.5527,6.45235,6.4029,99.955,10.9814,2.039,310.8035,365.6155,401.663,5.65226,1.66375,0.9535755,0.969317,0.609019,3.42564,0.5751275,364.585,942.684,471.632,45.534,4.241335,0.189841,7.44803
4,11.75,9.7555,65.40250015,10.94,11.07,8.4714,7.6537,6.602,7.3203,6.66,3.04815,1.1983,6.452,3.505,7.3252,10.55,8.168,8.127,383.6,8.016605,378.65,0.44795,97.60175,183.455,-10.12825,-0.0812999,11.03,0.540561,4.601,-10.2691,8.286,10.215,9.2605,9.805,9.512,1.912,448.65,365.3,528.2,499,64.205,484.2,56.47,971.9,939.9,461.3,34.47,6.5739,6.5063,6.546,6.4372,6.381,99.95,11.21,2.058,311.4435,367.6,401.536,7.15031,1.79657,0.9839555,0.969888,0.6152895,3.666352063,0.56357,368.9,972.203,476.57,46.44,5.53303,0.569629,7.74725
4,12.25,9.79,64.83399963,10.95,11.27,8.6913,7.8921,6.808,7.4788,7.305,3.93655,1.626,6.8281,4.1509,7.861,10.62,8.582,8.566,383.2,8.018695,378.55,0.4491,99.1905,185.866,-10.37,-0.0984322,14.57,0.151191,4.2495,-10.3297,8.658,10.27,9.45,10.07,9.652,2.009,416.3,372.4,537.6,513,64.175,503.3,58.08,1023,965.7,440.5,35.812,6.618,6.5127,6.5273,6.413,6.362,99.9419,11.39,2.144,309.7645,368.342,401.053,6.42012,1.7846,0.987175,0.970146,0.61611,3.774911263,0.552912,357.503,917.164,457.13,44.35,7.60815,0.806738,7.97295
4,12.75,10.05,63.60299797,11.22,11.31,8.8007,8.0388,6.907,7.6459,7.696,4.91185,2.3325,6.7685,4.8579,8.4822,10.64,8.89,8.914,383.2,7.893315,378.55,0.449267,98.61,184.95,-10.1317,-0.0909117,14.74,0.0220822,3.9435,-10.34515,8.615,10.545,9.33,10.23,9.956,1.942,373.35,363.5,530.2,480.2,63.7,479.6,53.51,981,946.1,429.7,34.79,6.667,6.52645,6.51015,6.39595,6.34065,99.95,11.5809,2.1045,311.0685,369.71,401.06,6.51875,1.813125,0.948371,0.998656,0.619527,4.036897801,0.552907,376.505,988.47,478.81,47.339,7.60686,1.56556,8.312345
