DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,H,SH,LE,SLE,PA,T_SONIC,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD
2,2.75,409.639,0.0163135192262566,1.699292,0.278761490944786,-2.01663135,-36.4071325,-65.63502,-35.1297375,-5.28680575,-23.145595,97.13277,-12.1821,-0.9351756,0.05637884,0.201555043155582,0.214159993417148,0.043046628620174,1.835313,224.501225,306.4763,-3.75265,0.35695145,-87.14013
2,3.25,409.83135,0.0136086131367475,1.6708445,0.275899536721478,-1.96676575,-19.701715,-69.733695,-25.83464,-6.739758,-32.3563,97.12421,-12.792,-1.126927,0.05469452,0.23687625351734,0.266237651183896,0.0631473523667985,1.665432,223.9824,302.1778,-3.447698,0.2577064,-84.3835
2,3.75,410.38725,0.0162369693234671,1.68858225,0.234311049078771,0.759344125,-18.9376,-75.70814,-20.1865025,-3.417566,-30.8026,97.1432975,-13.5708,-1.06774455,0.0630413549999999,0.183325184282809,0.218836867365943,0.0584141982905755,1.46451275,226.5402,303.4526,-3.57893,0.27396,-81.3722
2,4.25,410.637625,0.0168803129242289,1.584885,0.2872180221361,0.691708225,-32.7591925,-77.33082,-26.032825,-2.87289425,-27.0148,97.167495,-13.915975,-0.937750675,0.0745447649999999,0.253524855420504,0.252056572155093,0.0543586959088743,1.50790725,242.814,304.909175,-3.3356675,0.28392565,-78.4229175
2,4.75,410.24475,0.0167477772885548,1.49923125,0.229669884035423,-2.4594995,-11.14840675,-70.0707,-25.3434725,-7.691649,-32.532035,97.20071,-14.540625,-1.203745125,0.042540475,0.234493335145274,0.212245323584648,0.0550842647287536,1.617228,242.8821,306.714325,-4.5409825,0.375765,-76.6728925
2,5.25,410.6075,0.0180350836638832,1.49786625,0.238947668039796,-0.158399325,-12.0269225,-71.6263875,-18.270665,-2.9335005,-31.3313675,97.1807775,-14.987525,-1.01584975,0.0616553675,0.268471645177047,0.172048544973429,0.0850526111363503,1.83627075,239.9714,304.963,-3.45996,0.258,-77.11004
2,5.75,410.845975,0.0184884416289943,1.5434,0.299821262547783,-1.8875,-10.4418285,-66.2249975,-19.743915,-3.30146,-23.975115,97.12628,-14.821,-1.0350449,0.079524955,0.244450974021294,0.209584430557249,0.0768131078032133,1.598759,232.8534,302.9686,-3.407058,0.19592,-80.67811
2,6.25,410.4693,0.0167715362037138,1.450139,0.254615789164046,1.31233275,-35.659545,-75.42728,-20.685385,-6.1884275,-59.0891,97.134725,-14.866975,-0.8833737,0.0603160375,0.331316813481629,0.1799436217283,0.0867515191863584,1.3413765,225.7354,300.9742,-3.354156,0.13384,-84.24618
2,6.75,410.82975,0.0213352612301581,1.317962,0.269108317611674,-0.7142112,-22.93731,-67.737625,-19.16382,-9.0045755,-64.73569,97.13949,-15.1591,-0.8835688,0.0601425074999999,0.286582847301878,0.226469123401568,0.0683257017916186,1.40120625,223.9422,301.3646,-0.5039136,0.2757202,-79.1681
2,7.25,411.484625,0.0220141064399582,1.3248775,0.306451768634076,0.156074975,-26.7538,-89.320695,-19.65125,-1.92182625,-54.0783,97.188075,-15.262,-1.0383547,0.047101,0.250917359574936,0.206707165934331,0.0801113769856452,1.4084905,242.6658,312.2554,10.4888,2.175296,-28.90756
2,7.75,411.2872,0.0201105821411636,1.30143,0.276982937693564,-4.63879975,-19.5321,-73.10302,-15.8654,-3.10094,-26.8267,97.2107,-15.0421,-0.927472,0.08085038,0.271454951973109,0.251207270441374,0.0724503494014626,1.4662265,233.8274,309.1962,107.3538,17.70128,29.15794
2,8.25,411.3974,0.0210786128745539,1.33740575,0.371996521846421,-3.4843375,-15.797515,-65.9926125,-12.940215,-7.6036425,-29.62699,97.23199,-14.59165,-1.061472425,0.0573054575,0.289202387425334,0.272314309372572,0.100492922915003,1.28483225,226.50665,312.734675,97.2503325,17.1003,46.47965
2,8.75,411.59525,0.0142553921355737,1.3562375,0.513670029602823,-3.488553,-20.6456525,-57.7749,-13.213565,-7.71027575,-32.158875,97.32658,-14.1773,-1.077865,0.0962134199999999,0.337136927436508,0.286953353721394,0.125990506290023,0.9272647,234.605,319.2494,79.3906,12.359236,40.0501
2,9.25,411.3465,0.010721062555051,1.377585,0.566662366312182,-7.70535375,-17.1296,-28.7686,-8.65565,1.10766175,-30.1009,97.32873,-13.67985,-1.37528875,0.1336484,0.394376233287357,0.363525080477787,0.242903268860337,0.763033525,233.408925,326.91975,182.28025,26.418,120.907375
2,9.75,410.2139,0.0115049557836077,1.38895,0.622848230190708,-8.415172,-17.6585525,-36.932745,-8.463163,-1.00803075,-13.5311325,97.307065,-12.6076,-1.180062,0.1580138,0.428801113287934,0.388896890589726,0.319204070725392,0.68552635,233.55875,334.897825,241.7619,34.3571,177.8758
2,10.25,410.29175,0.0111354885243289,1.4163825,0.71681878845515,-6.1470255,-24.440825,-10.39854375,-6.059653,-5.09726625,-31.214215,97.2589725,-11.528975,-1.64427225,0.19128895,0.459692821289744,0.464455060775802,0.327791374690409,0.9042523,244.52865,337.51885,133.794,18.5544825,89.73705
2,10.75,409.777275,0.0126899978639958,1.4143755,0.695867580782792,-3.732264,-20.731005,-26.170445,-11.20137675,-3.106876,-46.691815,97.2315875,-11.2165,-1.4814325,0.192323875,0.451898017044768,0.440008346611803,0.374585015675904,1.06534375,245.84,353.562,267.9918,44.59254,182.6184
2,11.25,409.9304,0.0111084262578234,1.439749,0.862356829832363,-6.117837,-18.04452,5.4959195,-5.46221275,9.977448,-17.642015,97.22164,-11.1384,-1.336014,0.2039872,0.51637515708988,0.524137613284628,0.39548474589254,1.23045,250.1324,341.8666,124.69544,20.49846,80.68044
2,11.75,409.7255,0.0102241498153194,1.4965675,0.846863889120626,-6.47469925,-14.0962,7.03504875,-10.39034425,8.2790905,-30.5054875,97.24903,-11.0246,-1.205724,0.2125349,0.618618121636193,0.567715493189911,0.389310537760401,1.100388,252.296225,353.5415,344.315225,46.1301,260.80375
2,12.25,409.882625,0.0114334425207663,1.49132725,1.07033360691294,-9.708815,-26.30989,6.39191075,-9.271228,11.8613,-30.96384,97.2624375,-10.311875,-1.32052,0.24988275,0.66488748092541,0.578502066907424,0.444849892783551,0.801998625,258.3606125,352.96925,234.3650125,31.64221,176.200995
2,12.75,409.59755,0.0122367806868511,1.4267385,1.02650184223126,-6.616695,-11.6399005,3.51222500000001,-19.9317175,10.079255,-21.94408,97.24665,-10.0699,-1.283925,0.2267808,0.637807962775585,0.545650979333103,0.43822830321923,1.381196,264.425,352.397,124.4148,17.15432,91.59824
2,13.25,409.1607,0.0119560026764801,1.3393575,1.14835944962472,-10.450349,-10.4944155,1.4682125,-19.2728025,5.608625,-35.7157275,97.23335,-9.94049999999998,-1.384393,0.211522,0.669093115098275,0.572880897391527,0.419752996891865,0.7563312,260.6003,363.0486,262.2976,40.99825,181.16362
2,13.75,408.85325,0.010495978618934,1.3331765,1.03382130364787,-8.174196,-8.32042,9.534103,-18.86554,11.376115,-31.282125,97.1318375,-9.88037499999997,-1.55311125,0.237308,0.692278700977039,0.532423406052867,0.424559045317318,0.907629375,256.7756,373.7002,400.1804,64.84218,270.729
2,14.25,408.601125,0.0139087108391069,1.33660025,1.06894149910958,-6.8079435,-11.2258775,5.5109335,-17.802225,3.830821675,-27.046495,97.0638875,-9.91037499999998,-1.6164925,0.232757,0.637465722577551,0.655020718332491,0.437444197332361,1.3690675,251.4484,354.6356,149.9004,21.03476,109.84224
2,14.75,408.2533,0.0128817708105226,1.327976,0.954287004420473,-8.34681,-18.790545,-8.91369125,-18.044425,4.245462,-25.6404875,97.0006625,-9.21587499999994,-1.54157375,0.29282875,0.742077476291581,0.585606825844623,0.477853122717787,1.47007625,251.4185,383.12675,472.7128,79.2537225,315.869525
2,15.25,408.15,0.0104091506244673,1.276285,0.98430971771038,-8.658678,-7.156588,-5.44726675,-19.7678575,10.29006,-29.45822,96.9086375,-9.00062499999999,-1.4146425,0.2650195,0.673749138921968,0.607252365087196,0.456510428764496,1.43108125,251.9786,382.1406,285.4386,42.1753,194.2912
2,15.75,408.8075,0.0104790877829781,1.30253,1.02186876448065,-6.41049175,-6.25786625,-8.21330425,-18.75103,3.2896365,-31.8059,96.8714875,-8.79999999999994,-1.5096925,0.27642375,0.695744406438158,0.595747186090339,0.440248141602496,1.41446,250.0196,353.54,139.03816,19.944324,93.16036
2,16.25,408.4736,0.00896839527242578,1.33522,0.952021448285353,-7.816055,-15.58198,-25.0113375,-21.2445375,2.916581275,-18.0964275,96.8235,-8.75937499999997,-1.8694375,0.23650575,0.635038880086598,0.502372078828661,0.392771824576638,1.33092,247.5505,354.31075,135.2925,20.02505,85.467025
2,16.75,408.3432,0.00843927361614278,1.317954,0.841208641877921,-3.2761825,-4.352808,-39.0569875,-17.244975,-2.01535875,-22.46827,96.82083,-8.75679999999998,-1.2950595,0.19509275,0.627536974683111,0.493255228071345,0.399808377074331,1.6072185,248.19675,354.088375,145.93155,22.047375,87.8620625
2,17.25,408.4077,0.00956592026404122,1.341841,0.8334894477235,-3.02605525,-9.909413,-35.96644,-27.08053,4.37097,-30.28655,96.8052325,-8.46074999999997,-1.31503625,0.208254575,0.504199291951094,0.482978117942591,0.345519053521508,1.484355,248.843,353.866,156.5706,24.0697,90.2571
2,17.75,408.191075,0.0125360376644282,1.440302,0.702443358533705,-0.203615275,-20.56646,-52.705505,-35.298395,0.81923065,-32.648215,96.76695,-8.35397499999997,-1.83196575,0.149077675,0.428391021089814,0.38756667443253,0.253308818296194,1.201008,237.146,350.195725,79.9376,12.3474475,23.3491225
2,18.25,408.91205,0.0214453470136585,1.5519505,0.540467341800161,0.4107685,-6.497481,-50.638435,-52.54639,0.0218725,-13.8175475,96.820245,-8.47514999999996,-1.265113,0.096438235,0.400620831741205,0.317631690057152,0.146469959371879,1.44226,249.41925,347.0215,32.66463,5.2272175,-26.0019975
2,18.75,409.16965,0.0200782150478863,1.575977,0.545159051021796,0.24364905,-7.79242975,-57.581615,-37.16749,-1.929066,-10.189126,96.86815,-8.55779999999996,-1.03592,0.08543403,0.292237274317562,0.313373423598464,0.126736337297538,0.89692655,233.0625,339.93575,5.5918025,1.1820675,-91.543
2,19.25,409.802,0.0233375264235094,1.61086025,0.524582966021283,-0.25618543,-2.69933,-59.369475,-26.26893,-4.0230585,-43.076435,96.98747,-8.61039999999998,-1.234448,0.07566857,0.261114734871549,0.229818441048031,0.109001601414152,1.294819,231.25475,334.936075,-3.8102,0.294605075,-109.3990675
2,19.75,410.021475,0.0198131715698594,1.57922,0.388445628105488,0.46462415,-2.87528,-57.7315975,-30.06227,-6.71173325,-28.03695,97.01035,-9.59799999999998,-1.069865,0.06759766,0.194152747348938,0.2160922130705,0.0910229518637074,1.365973,232.720075,332.2319,-4.63163925,0.2790375,-105.660825
2,20.25,409.701775,0.0191167744050209,1.58265625,0.393092420106707,0.238161175,-16.568705,-60.1654,-26.9552,-4.836689,-61.726735,96.9967,-10.4705,-1.059881,0.04952124,0.251774464457011,0.214259989391148,0.0948013244969862,1.523919,231.8396625,326.4867,-4.549734625,0.276764625,-103.3032
