DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,2.59950364452234,0.446135429452013,4.69270648608632,0.821911628998096,0.421397551717896,-5.11546271353693,0.849113610263735,1.19384282836384,422.01365136819,10.093206416215,429.454474553616,8.84770574886665,427.645432847896,431.786095402874,8.78770399090995,431.920334680754,434.900594523125,8.78947359450448,431.600806725779,439.18145931116,8.84650687762112,432.865670819419,456.695756573461,9.17060159900998,455.274956649644,2.45553755998736,7.41991881377231,0.525409234294257,2.06,1.715,0.93,0.29,6.2733,5.7945,6.1605,6.26825,5.97245,5.0755,97.86157,97.4,1.09675,6.5375,6.6625,7.02,7.02,2.3,-0.5625,3.7,0.72,345.7,346.9,355.2,344.8,0.11,0.32,0.6375,0.26,0.205,0.11,0.06,0.03,0.14,6.061,6.486,6.266,6.714,7.058,7.2945,7.8305,9.532,6.024,5.734,6.299,6.36,6.354,6.91,7.696,8.579,6.117,6.575,6.212,6.35,6.53375,6.59,6.93875,7.919,8.78475,5.97,6.274,6.305,6.386,6.152,6.403,6.993,7.563,8.471,6.007,6.29,6.708,6.617,7.245,7.747,8.483,9.08975,-0.812,-0.717,-0.77875,5.5275
1,5.75,2.76821714177601,0.602489487627427,4.46886209295993,1.58957071163197,0.431094807319222,-5.3513229622368,1.61225564392151,1.17491669630794,421.936121924931,9.80295406731366,430.853419544315,8.88022871888741,428.545564369534,433.257473920482,8.77768521373736,426.317969718146,436.311174631702,8.84847904290022,428.789458136036,439.672328330878,8.86781488537559,432.568693952052,456.732022012485,9.01987219709743,454.035081228013,2.56641449270362,7.59654222496317,0.462354101834476,2.16,1.765,0.955,0.29,6.2603,5.85975,6.2495,6.331875,6.02805,5.1129,97.87797,97.565,1.154225,6.585,6.655,7.03,7.02,2.3,-0.56,3.8,0.7,344.3,345.1,355.4,344.7,0.11,0.32,0.6375,0.26,0.225,0.11,0.04,0.03,0.14,6.073,6.479,6.265,6.699,7.037,7.2975,7.83225,9.531,6.05,5.747,6.302,6.366,6.355,6.907,7.696,8.579,6.08,6.551,6.2015,6.351,6.534,6.589,6.937,7.921,8.7845,5.928,6.252,6.298,6.381,6.155,6.406,6.993,7.563,8.47,5.917,6.266,6.713,6.61,7.243,7.747,8.483,9.0865,-0.534,-0.08025,-0.4915,4.99
1,6.25,2.89498703847,0.489857338159253,10.1419503594227,1.58307381061588,0.378751062653728,-8.50362815020851,1.40779392954235,1.20596845217086,422.258322649605,10.1077861000418,430.541745482426,8.9381916238011,430.324164783871,431.702760981703,8.87685881787198,431.012140428965,434.012652573048,8.95339580629659,433.587967347834,441.563849258621,8.95802352580249,434.556110551032,456.776719936623,9.09191033625041,448.064026265079,2.431490553823,7.45956675550618,0.511169569402433,2.17,1.805,0.95,0.3,6.466,6.104,6.3565,6.088825,5.950075,5.1683,97.90463,97.78,1.1866,6.61,6.7,6.93,6.92,2.5,-0.445,3.9,0.77,344.4,344.6,355.4,344.9,0.11,0.32,0.6375,0.26,0.28,0.11,0.06,0.03,0.14,6.054,6.474,6.255,6.682,7.033,7.296,7.83225,9.53025,6.02,5.728,6.302,6.371,6.356,6.903,7.695,8.578,6.04,6.519,6.199,6.352,6.536,6.589,6.936,7.921,8.7835,5.902,6.239,6.288,6.377,6.158,6.408,6.993,7.563,8.467,5.893,6.238,6.719,6.613,7.241,7.728,8.482,9.082,-0.19525,-0.172,-0.36,4.76
1,6.75,1.93512494546112,0.349233635318035,6.24148778996593,1.60043732815902,0.353228905167707,-7.4755359182598,1.48114788600068,1.11737962104533,422.430112720955,10.113609224304,429.827708921593,8.85023746176592,428.733798750486,432.624316282794,8.8603358823327,428.75222987983,434.844699549524,8.85951421695462,431.28143859428,440.369338692275,8.98548906317668,441.608044216493,457.774696086438,9.08662603212965,457.022602038212,2.31347361286466,7.45829171919035,0.494807363251465,1.93,1.67,0.9475,0.29,6.4402,6.0435,6.2907,6.04675,5.9372,5.2792,97.9187325,97.73,1.2358,6.655,6.81,6.94,6.9,2.2,-0.36,3.6,0.71,344.7,344.3,355.3,344.8,0.11,0.32,0.6375,0.26,0.335,0.11,0.05,0.03,0.14,6.04,6.48,6.239,6.704,7.029,7.2735,7.83125,9.52925,5.96,5.716,6.297,6.371,6.356,6.899,7.694,8.577,5.976,6.485,6.1865,6.342,6.536,6.589,6.936,7.92,8.783,5.875,6.227,6.292,6.371,6.16,6.411,6.993,7.563,8.465,5.903,6.235,6.733,6.615,7.239,7.718,8.498,9.081,-0.32,-0.19075,-0.413,4.92
1,7.25,3.67446544676089,0.437648939008573,11.7030984878282,1.02656911247653,0.287343360268681,-7.64082396703515,1.14695880747677,1.14547671297257,422.583099934474,10.0453438068597,429.421078899014,8.8373100857778,427.987311933613,432.210601094684,8.78790274509495,430.005365437403,432.58372632535,8.90143184319432,430.540421094129,438.979877737851,9.06699258081779,433.839441019108,456.392789996181,9.01857390928423,449.771681672829,2.01632763088733,7.2315670933953,0.471904575998282,2.01,1.6275,0.955,0.28,6.2274,6.096,6.2862,6.075875,6.0057,5.3972,97.9277075,97.5,1.2673,6.825,6.895,6.93,6.83,2.5,-0.35,4,0.73,344.9,345.2,355.5,344.5,0.37,0.92,0.8625,0.435,0.36,0.13,0.06,0.07,0.15,6.034,6.468,6.237,6.708,7.02475,7.2575,7.82975,9.52925,5.936,5.711,6.279,6.374,6.348,6.896,7.694,8.577,5.971,6.458,6.165,6.324,6.5365,6.5895,6.936,7.919,8.787,5.852,6.235,6.297,6.365,6.156,6.413,6.992,7.563,8.463,5.902,6.225,6.7335,6.59625,7.242,7.718,8.498,9.08,-0.8635,-0.627,-0.653,5.215
1,7.75,2.31324659957447,0.653043128765237,5.09647256313275,1.79640239954614,0.285475520602882,-5.45497432881155,1.55635108423647,1.24839664622199,421.62348825915,10.0552346285052,430.296073577673,8.74910090647887,428.951198717627,431.070581876293,8.81115624081553,429.205597129829,433.860049466192,8.86158035892556,428.366071445691,439.318292118063,9.13160742637475,433.657640370716,455.973372690086,9.10724485001182,452.03282917555,2.22933353556544,7.42712877576137,0.434268910733606,2.3,1.945,1.015,0.31,6.5357,6.051,6.3261,6.1748,5.979175,5.4891,97.9448175,97.465,1.38125,7.0075,6.9875,7.08,6.94,5,2.2525,5.7,1.19,345.5,346.3,355.3,344,9.7,14.43,10.57,8.155,2.33,0.5,0.19,0.41,0.49,6.032,6.455,6.237,6.702,7.01675,7.254,7.82875,9.52825,5.913,5.682,6.255,6.385,6.338,6.892,7.693,8.577,5.991,6.438,6.1525,6.305,6.53625,6.5895,6.94,7.919,8.781,5.835,6.228,6.297,6.357,6.146,6.403,6.992,7.563,8.461,5.925,6.223,6.73525,6.591,7.242,7.718,8.497,9.079,-0.2125,-0.0935,-0.31975,6.0925
1,8.25,3.04104794264153,-0.0176888322615236,10.281711325794,1.99007401865404,0.357433073186199,-6.68540887564087,3.555982725128,1.1715170025728,420.867732969522,9.88719724724634,429.76387300118,8.73788039485587,427.958125590547,432.65170178365,8.71325950363665,428.50254192228,434.013584976186,8.87339965526432,430.45138360612,437.608745572171,9.22394634540698,433.841376524505,455.445778945661,9.46749848769931,453.121694826087,2.13955494199093,7.54226237069122,0.441192322637448,2.17,1.7375,0.95,0.29,6.4445,6.1105,6.4113,6.2602,5.9418,5.6157,97.9326825,97.365,1.3635,6.935,6.78,6.98,7.03,22.5,20.59,23.2,3.235,345.5,346.125,355.1,344.2,50.33,50.09,48.0325,41.25,12.075,2.41,0.83,2.15,2.66,6.035,6.446,6.237,6.696,7.019,7.251,7.8275,9.52725,5.919,5.657,6.24,6.388,6.328,6.889,7.692,8.576,5.996,6.439,6.148,6.29,6.53625,6.589,6.939,7.918,8.785,5.821,6.223,6.281,6.351,6.154,6.392,6.992,7.56,8.459,5.895,6.198,6.73775,6.588,7.244,7.717,8.496,9.079,-0.614,-0.1315,-0.514,16.9225
1,8.75,1.85711042746027,-0.0503255828074303,13.8149198059114,3.68607363995876,0.348309084627036,-4.97940734118939,4.59455461145271,1.23425837404397,421.97484001601,10.0492931643587,428.622620961087,8.86107024557322,427.689284084671,430.037112732086,8.89069131540764,428.800256528551,432.830231605966,9.04782393894841,430.567030279674,435.710047194369,9.35206224477351,431.73853751373,447.849995506812,9.42899215122608,442.982223632043,1.96654229062381,7.3033534576822,0.454039834139933,2.38,1.955,1.0175,0.31,6.6394,6.269,6.5541,6.36225,6.1461,5.8195,97.96689,97.035,1.32825,7.11,7.12,7.37,7.13,51.4,56.13,58.9,7.77,346.2,346.8,354.9,345.4,129.94,121.47,115.2875,100.96,29.885,6.28,1.83,5.09,5.84,6.01,6.475,6.233,6.701,7.012,7.248,7.827,9.52625,5.902,5.656,6.227,6.382,6.316,6.886,7.69,8.576,5.948,6.471,6.1445,6.287,6.5365,6.5885,6.938,7.917,8.77975,5.812,6.199,6.272,6.344,6.162,6.387,6.991,7.56,8.456,5.871,6.174,6.748,6.587,7.246,7.717,8.496,9.079,-0.9805,-0.20125,-0.59375,39.34
1,9.25,1.25017930571875,-0.122341734777926,12.9642795578635,4.28192142304384,0.407652777717521,-5.96814146006776,7.20958019558753,1.18288990414707,420.540766042518,10.12506639605,428.204617723006,8.70965287687797,426.606171635586,430.502893047767,8.73633622995926,426.703715728012,430.265690402313,8.81589620679182,428.078761856605,432.71081168338,9.29799093974314,429.006166822083,441.210431370399,9.33498759757864,436.296856913681,2.6732803256442,7.48920414749915,0.426120996645931,2.31,1.8775,0.985,0.32,6.922525,6.606,6.8648,6.793825,6.488,6.0636,97.9826,97.025,1.5847,7.425,7.385,7.61,7.36,77.5,92.77,95.5,13.54,347.3,347.5,356.3,348.3,210.4975,197.62,189.84,163.4725,47.76,10.825,2.83,7.12,9.29,5.976,6.457,6.227,6.709,7.005,7.2505,7.82675,9.52625,5.888,5.655,6.206,6.376,6.318,6.882,7.687,8.576,5.975,6.466,6.1435,6.295,6.537,6.5875,6.938,7.916,8.77875,5.78,6.184,6.262,6.336,6.158,6.387,6.989,7.559,8.45925,5.888,6.164,6.754,6.586,7.248,7.716,8.495,9.078,-0.619,0.06,-0.34575,69.65
1,9.75,0.600158350229599,-0.0642720679145825,38.7364179701929,2.91798523341381,0.498248190648423,6.06780468195123,9.09538022684056,1.30221430432568,419.097343944079,10.122250499775,427.460413819299,9.17127351490177,425.028747882979,427.42335862356,9.22940438861741,426.233130323944,428.497690515645,9.33338478484069,423.966243841448,428.138627208434,9.66842275062348,426.554418126393,436.019985099507,9.7272314450364,431.268482973369,3.0745603878245,7.67199525374255,0.515763012038545,2.43,1.9675,1.05,0.33,7.1422,6.798,7.1714,7.135525,7.056275,6.4938,98.00024,96.8925,1.716475,7.995,7.82,7.92,7.75,94.3,126.54,130.4,16.19,348,350.3,356.8,349.1,274.47,264.31,275.37,217.3275,59.625,13.84,3.76,9.56,10.69,6.007,6.438,6.236,6.709,6.999,7.255,7.826,9.52525,5.941,5.655,6.205,6.379,6.323,6.878,7.685,8.575,6.009,6.452,6.1525,6.303,6.53675,6.5865,6.937,7.916,8.773,5.841,6.184,6.256,6.337,6.162,6.387,6.988,7.559,8.45775,5.963,6.185,6.75275,6.57925,7.25,7.715,8.494,9.078,-0.30975,0.2695,-0.183,95.21
1,10.25,-0.449147961474918,-0.0886978044036413,49.5058041406336,4.68383413586666,0.439402603253111,15.7720751162195,8.52223781992962,1.33732804993999,418.661777034156,10.0889083090748,425.723113002324,9.30266903233193,424.337886265297,425.765483375108,9.28861857113513,422.222749333036,425.585589138581,9.54036345093342,421.507031501416,425.728341705198,9.83941902223555,422.027088138298,430.056126171342,9.97971423917337,429.06768847043,2.93797527039879,8.04878521290806,0.402595647939877,2.38,2.0175,1.055,0.31,7.1429,6.859,7.181,7.301325,7.158525,6.7652,98.05485,96.39,1.8948,8.315,8.1575,8.24,7.97,116.4,175.73,171.1,22.9,348.9,352.1,359.5,350.2,376.42,363.44,350.25,253.1825,74.68,17.86,5.88,14.03,12.3,6.055,6.458,6.23775,6.713,6.993,7.2555,7.821,9.5245,6.037,5.655,6.219,6.383,6.328,6.875,7.682,8.573,6.046,6.47925,6.1675,6.311,6.53825,6.585,6.937,7.915,8.7775,5.929,6.231,6.253,6.345,6.166,6.388,6.986,7.554,8.45975,6.019,6.231,6.75225,6.57825,7.248,7.715,8.494,9.078,-0.9155,-0.37475,-0.40375,127.2
