DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
3,8.25,426.612,1.968,422.5,2.196,2012.9605,427.086,2.053,423.223,2.163,2013,427.013,1.994,422.899,2.227,2013.467,427.983,2.3445,422.691,2.525,2046.192,2.401,-7.766,0.278,422.1565,2.2735,0.184,0.007,0.172,-0.072,0.067,0.122,-4.4125,1.1475,0.484,2.205,1.99,-8.2215,-9.181,-8.0915,-8.29,-4.1675,92.752,68.74,0.848,-11.35,-9.09,-4.925,38.05,52.38,50.8,37.495,221.6,264.95,-15.75,277.75,294.85,105.34,101.955,102.135,72.225,86.22,3.875,2.5,1.795,-5.964,-4.8685,-4.0215,-3.231,-2.379,-1.789,-0.0085,0.028,-3.742,-5.469,-2.853,-2.328,-0.6295,-1.221,-0.678,0.0365,-0.059,-1.4555,-3.1125,-2.546,-2.207,-1.636,-0.914,-1.005,0.201,0.135,-3.6495,-3.317,-2.791,-2.201,-1.527,-0.109,0.112,-0.191,-3.6755,-3.38,-2.994,-2.214,-1.42,-0.782,-0.2595,-0.205,-0.066,-1.21,-0.664,-3.245
3,8.75,426.502,1.999,422.099,2.197,2012.7675,427.056,1.986,423.2725,2.174,2013.25,426.778,2.0195,422.717,2.178,2014.488,427.746,2.555,422.4715,2.57,2045.349,2.2135,-7.541,0.297,422.083,2.279,0.1625,-0.003,0.167,-0.14,0.168,0.128,-4.064,0.979,0.516,2.16,1.925,-7.85,-9.2345,-7.6895,-8.026,-4.286,92.7605,67.625,0.8575,-9.87,-8.575,-4.63,51.5,96.465,88.7,68.43,224.45,267.4,-6.78,279.3,295.7,179.235,174.38,178.78,129.305,143.91,6.715,5.73,4.2,-5.8675,-4.8625,-4.0165,-3.21,-2.384,-1.791,-0.0085,0.0285,-3.674,-5.2945,-2.837,-2.345,-0.6275,-1.076,-0.676,0.035,-0.0575,-1.4515,-3.107,-2.545,-2.214,-1.648,-0.9135,-0.9975,0.201,0.135,-3.649,-3.3135,-2.7815,-2.203,-1.5195,-0.109,0.112,-0.191,-3.6205,-3.337,-2.9885,-2.2115,-1.419,-0.781,-0.272,-0.205,-0.065,-1.189,-0.647,-3.259
3,9.25,426.688,2.088,422.368,2.226,2012.333,427.1875,2.009,423.24,2.187,2012.755,426.817,2.041,422.878,2.287,2014.83,428.056,2.595,422.423,2.696,2051.146,2.467,-7.7,0.283,422.128,2.361,0.229,-0.002,0.189,-0.192,0.299,0.123,-6.483,2.036,0.507,2.13,1.87,-7.936,-9.001,-7.7815,-7.5835,-3.929,92.781,67.6,0.953,-9.41,-8.16,-4.54,74.1,136.4,122.4,91.95,222.3,269,0.43,280.65,295.55,264.25,251.15,253.24,201.52,210.1,10.08,8.62,6.73,-5.772,-4.856,-4.008,-3.195,-2.37,-1.7925,-0.009,0.028,-3.672,-5.318,-2.797,-2.341,-0.6285,-1.055,-0.6985,0.032,-0.0595,-1.4465,-3.085,-2.55,-2.213,-1.666,-0.914,-0.9965,0.201,0.135,-3.621,-3.305,-2.791,-2.227,-1.52,-0.109,0.11,-0.191,-3.598,-3.28,-2.889,-2.2115,-1.4305,-0.7835,-0.2745,-0.2035,-0.0645,-1.18,-0.644,-3.1
3,9.75,426.383,1.9725,422.606,2.292,2012.963,427.023,2.009,423.258,2.15,2013.649,426.848,2.014,422.989,2.237,2013.7795,427.6705,2.7425,422.392,2.906,2047.2535,2.3905,-7.2405,0.2585,422.21,2.358,0.189,-0.005,0.168,-0.172,0.271,0.122,-3.9775,1.607,0.4965,2.11,1.87,-7.824,-9.084,-7.2715,-7.239,-3.627,92.7985,67.61,1.0085,-8.69,-7.98,-4.395,95.65,186.4,174.8,129.9,223,271.5,7.94,280.6,296.7,363.56,337.08,353.33,283.41,288.23,12.8,12.725,9.52,-5.756,-4.81,-3.987,-3.138,-2.383,-1.794,-0.194,0.028,-3.63,-5.315,-2.784,-2.3015,-0.566,-1.057,-0.64,0.03,-0.0595,-1.4385,-3.085,-2.549,-2.209,-1.668,-0.9135,-0.996,0.2005,0.135,-3.552,-3.302,-2.787,-2.21,-1.519,-0.109,0.11,-0.191,-3.558,-3.26,-2.827,-2.136,-1.417,-0.7845,-0.27,-0.208,-0.065,-1.21,-0.651,-3.217
3,10.25,426.476,2.0665,422.613,2.289,2013.538,426.842,2.075,423.28,2.167,2014.314,426.8365,2.0425,422.963,2.304,2013.5335,427.605,2.749,421.9345,2.968,2050.75,2.4835,-6.822,0.2365,422.053,2.395,0.202,-0.002,0.18,0.2845,0.329,0.121,-2.6755,2.2875,0.4965,2.155,1.96,-7.38,-7.768,-7.126,-7.015,-2.759,92.775,64.59,1.0845,-7.8,-7.49,-4.1,126.55,222.565,209.25,161.02,224.05,274.15,17.02,280.55,297.55,453.09,434.905,444.165,344.82,369.03,16.915,14.33,11.58,-5.4095,-4.7405,-3.9845,-3.1265,-2.365,-1.795,-0.1935,0.028,-3.615,-5.2935,-2.7625,-2.214,-0.563,-1.044,-0.643,0.03,-0.059,-1.435,-3.067,-2.545,-2.208,-1.6355,-0.9135,-1.002,0.201,0.135,-3.514,-3.258,-2.767,-2.188,-1.5125,-0.109,0.11,-0.191,-3.4835,-3.1375,-2.794,-2.115,-1.418,-0.7855,-0.246,-0.207,-0.065,-1.216,-0.659,-3.211
3,10.75,426.426,2.079,422.39,2.349,2012.241,426.965,2.147,423.079,2.34,2012.604,426.824,2.105,422.574,2.4035,2014.0165,427.7,2.855,422.362,2.9725,2049.714,2.5675,-7.276,0.241,421.81,2.413,0.1965,-0.0125,0.188,0.4525,0.295,0.123,-1.6885,2.228,0.4825,2.15,1.915,-7.4,-7.8185,-6.704,-6.515,-2.706,92.7855,63.865,1.13,-7.52,-6.875,-4.015,146.55,263.375,249,185.905,230.5,276.15,24.89,284.1,298.35,535.6,511.815,525.995,410.26,423.25,20.18,18.58,14.455,-5.3105,-4.593,-3.9775,-3.1275,-2.3675,-1.797,-0.008,0.028,-3.573,-4.9895,-2.7365,-2.19,-0.5185,-1.13,-0.667,0.032,-0.0575,-1.429,-3.053,-2.5435,-2.209,-1.6405,-0.9135,-1.002,0.2,0.135,-3.5185,-3.265,-2.788,-2.1835,-1.518,-0.108,0.113,-0.191,-3.4595,-3.1015,-2.7875,-2.092,-1.419,-0.7855,-0.243,-0.208,-0.065,-1.223,-0.656,-3.316
3,11.25,426.3405,2.1565,422.301,2.392,2013.0865,426.6255,2.1675,422.923,2.402,2013.3205,426.594,2.314,422.743,2.4515,2014.438,427.339,2.856,421.972,3.136,2048.053,2.553,-6.613,0.222,421.7245,2.4285,0.187,-0.01,0.17,0.728,0.236,0.128,-1.787,2.4775,0.496,2.14,1.925,-7.022,-7.159,-6.5145,-6.162,-3.1675,92.7995,60.55,1.194,-7.015,-6.065,-3.84,161.2,298.26,279.6,209.65,228.3,280.2,33.58,285.1,299,611.7,593.415,600.31,494.6,493.44,23.17,19.915,16.49,-5.17,-4.3415,-3.878,-3.109,-2.358,-1.7985,-0.008,0.029,-3.5415,-5.3,-2.724,-2.1845,-0.519,-1.0185,-0.686,0.0305,-0.056,-1.4245,-3.0455,-2.5325,-2.204,-1.6465,-0.9135,-1.001,0.201,0.135,-3.5095,-3.2685,-2.787,-2.179,-1.5165,-0.108,0.113,-0.191,-3.461,-3.083,-2.78,-2.0705,-1.421,-0.783,-0.243,-0.206,-0.065,-1.203,-0.667,-3.152
3,11.75,426.3485,2.146,422.3595,2.3735,2013.125,426.7265,2.193,422.874,2.295,2013.438,426.5515,2.25,422.417,2.443,2013.029,427.454,3.069,421.922,3.1,2045.4435,2.657,-6.298,0.2155,421.511,2.4215,0.21,-0.0045,0.187,1.344,0.254,0.1345,-1.7535,2.301,0.5185,2.345,2.14,-6.3625,-6.7615,-5.6,-5.6255,-2.5845,92.816,57.82,1.2725,-6.78,-5.62,-3.605,174.1,323.045,313.8,235.965,227.1,281.65,37,286.3,300.05,674.975,645.33,662.79,547.78,543.81,25.565,25.025,17.72,-4.826,-4.141,-3.8205,-3.087,-2.3555,-1.7995,-0.008,0.029,-3.5015,-5.156,-2.725,-2.169,-0.519,-0.976,-0.704,0.028,-0.0575,-1.422,-3.0375,-2.523,-2.1915,-1.629,-0.9135,-0.992,0.2005,0.135,-3.451,-3.232,-2.7685,-2.174,-1.514,-0.107,0.111,-0.191,-3.413,-3.072,-2.765,-2.06,-1.401,-0.776,-0.25,-0.2105,-0.066,-1.215,-0.675,-3.277
3,12.25,426.683,2.304,422.309,2.37,2013.491,426.738,2.2325,422.779,2.2665,2013.365,426.639,2.373,422.415,2.3985,2014,427.596,3.259,421.792,3.161,2044.289,2.642,-5.363,0.204,421.507,2.465,0.181,-0.012,0.144,0.733,0.2945,0.132,-1.65,1.986,0.477,2.37,2.09,-5.987,-6.386,-5.9095,-5.39,-2.126,92.8295,56.16,1.343,-6.265,-5.335,-3.4,168.1,346.535,328.15,249.145,226.9,283.9,43.9,288.35,300.95,726.16,697.02,704.59,556.93,577.92,26.19,23.82,19.295,-4.424,-4.09,-3.656,-3.074,-2.317,-1.794,-0.193,0.029,-3.4765,-4.619,-2.6655,-2.174,-0.512,-0.834,-0.66,0.019,-0.056,-1.416,-3.014,-2.522,-2.186,-1.6245,-0.894,-0.9915,0.201,0.135,-3.4495,-3.208,-2.775,-2.1685,-1.516,-0.106,0.111,-0.191,-3.3765,-3.0655,-2.7435,-2.069,-1.382,-0.773,-0.247,-0.207,-0.064,-1.2065,-0.6645,-3.242
3,12.75,426.618,2.253,422.201,2.399,2012.896,426.879,2.265,422.801,2.362,2013.542,426.881,2.281,422.283,2.395,2013.86,427.607,3.215,422.011,3.054,2045.5015,2.7705,-5.867,0.2,421.4195,2.4215,0.193,-5e-04,0.193,2.577,0.195,0.127,-1.2335,1.623,0.4635,2.61,2.245,-5.9325,-6.2865,-5.655,-5.112,-1.7045,92.838,54.74,1.485,-5.78,-5.095,-3.2,174.4,345.08,324,247.33,227.2,284.95,46.61,289.9,301.1,717.96,693.42,701.94,573.225,570.93,27.43,26.16,20.06,-4.336,-3.916,-3.704,-3.076,-2.31,-1.789,-0.192,0.029,-3.439,-4.5475,-2.648,-2.128,-0.499,-0.841,-0.657,0.019,-0.056,-1.414,-2.992,-2.51,-2.181,-1.632,-0.9115,-1.0185,0.2005,0.135,-3.447,-3.171,-2.776,-2.157,-1.512,-0.106,0.111,-0.191,-3.34,-2.984,-2.733,-2.049,-1.367,-0.774,-0.251,-0.2085,-0.064,-1.207,-0.665,-3.289
3,13.25,426.8615,2.2095,422.277,2.468,2013.011,426.9495,2.24,422.919,2.463,2013.157,426.927,2.235,422.426,2.502,2015.2465,427.522,3.175,421.742,3.361,2042.684,2.744,-5.567,0.195,421.451,2.499,0.1855,-0.007,0.19,1.9605,0.1535,0.135,-1.343,1.457,0.479,2.59,2.33,-5.7485,-6.0435,-5.199,-5.076,-1.465,92.847,53.43,1.535,-5.805,-4.8,-3.14,160.25,368.515,338.3,252.84,232.5,285.3,51.34,289.3,301.5,724.225,705.55,712.875,572.055,603.1,28.95,28.48,19.47,-4.209,-3.83,-3.65,-3.068,-2.291,-1.776,-0.007,0.029,-3.398,-4.732,-2.651,-2.127,-0.494,-0.8185,-0.656,0.031,-0.058,-1.409,-2.979,-2.507,-2.1745,-1.63,-0.909,-1.0175,0.2,0.135,-3.445,-3.159,-2.776,-2.15,-1.506,-0.104,0.11,-0.191,-3.34,-2.961,-2.7105,-2.039,-1.366,-0.7695,-0.258,-0.209,-0.0645,-1.1875,-0.67,-3.197
3,13.75,426.743,2.203,422.1125,2.4455,2014.1575,426.788,2.2355,422.787,2.3845,2012.989,426.887,2.286,422.274,2.471,2013.5,427.7665,3.374,422.188,3.328,2042.263,2.789,-5.467,0.186,421.402,2.547,0.212,0.003,0.1875,3.7245,0.11,0.152,-1.673,1.161,0.544,2.48,2.22,-5.608,-5.708,-5.238,-4.906,-1.6485,92.8245,54.18,1.5605,-5.775,-4.835,-2.99,166.2,363.77,342,250.7,228.1,286.1,51.5,288.9,301.8,725.53,694.61,706.215,588.58,581.44,28.22,23.19,18.81,-4.217,-3.749,-3.485,-3.067,-2.282,-1.764,-0.007,0.029,-3.373,-4.6425,-2.633,-2.116,-0.498,-0.833,-0.6185,0.033,-0.0575,-1.407,-2.973,-2.504,-2.159,-1.627,-0.9065,-1.035,0.2,0.135,-3.441,-3.15,-2.751,-2.142,-1.504,-0.104,0.11,-0.191,-3.277,-2.957,-2.695,-2.037,-1.368,-0.769,-0.276,-0.205,-0.0645,-1.176,-0.668,-3.199
3,14.25,426.5425,2.2685,422.246,2.4115,2013.36,426.561,2.3055,422.725,2.341,2011.667,426.663,2.37,422.71,2.453,2013.385,427.621,3.343,422.138,3.124,2042.551,2.704,-5.468,0.184,421.369,2.5225,0.1785,-0.017,0.1355,2.114,0.067,0.143,-2.6155,0.947,0.539,2.39,2.115,-5.746,-5.6915,-5.19,-4.823,-1.2195,92.829,53.745,1.535,-5.9,-4.91,-3.11,152.25,358.615,328.8,241.42,222.8,284.85,53.64,287.9,301.85,700.245,684.755,688.28,585.05,555.2,27.825,23.59,17.67,-4.262,-3.7125,-3.459,-3.0625,-2.273,-1.767,-0.007,0.029,-3.3835,-4.787,-2.621,-2.094,-0.442,-0.829,-0.651,0.033,-0.059,-1.407,-2.9495,-2.451,-2.1575,-1.6525,-0.904,-1.016,0.2,0.135,-3.44,-3.1625,-2.6865,-2.1545,-1.511,-0.105,0.1125,-0.191,-3.3065,-2.982,-2.6955,-2.039,-1.3795,-0.769,-0.275,-0.205,-0.064,-1.185,-0.6695,-3.244
3,14.75,426.415,2.323,422.2415,2.4,2013.131,426.58,2.3665,422.878,2.386,2012.1205,426.453,2.393,422.369,2.48,2014.2215,428.208,3.391,422.1395,3.329,2049,2.794,-5.289,0.165,421.3295,2.493,0.181,-0.0133333333333333,0.146,2.423,0.00333333333333334,0.138,-2.098,0.716,0.553,2.455,2.165,-5.838,-5.727,-4.986,-4.73,-1.27,92.818,52.335,1.4405,-6.13,-4.93,-2.805,158.15,334.32,305.8,220.305,225.85,285,48.13,290.35,301.95,648.51,639.06,642.33,516.15,509.21,25.58,22.595,15.83,-4.3045,-3.7215,-3.447,-3.057,-2.264,-1.764,-0.192,0.029,-3.3715,-4.593,-2.5845,-2.08,-0.408,-0.823,-0.6155,0.031,-0.059,-1.4075,-2.96,-2.462,-2.162,-1.6485,-0.9015,-1.033,0.2005,0.135,-3.429,-3.192,-2.689,-2.12,-1.511,-0.106,0.111,-0.191,-3.2855,-2.975,-2.69,-2.033,-1.3695,-0.774,-0.273,-0.204,-0.065,-1.194,-0.6675,-3.331
3,15.25,426.616,2.3225,422.271,2.516,2013.624,426.766,2.3535,422.651,2.506,2013.519,426.77,2.421,422.24,2.583,2014.02,428.2015,3.689,421.6685,3.487,2048.63,2.786,-5.331,0.168,421.2255,2.4805,0.188,-0.00966666666666667,0.1565,2.42,-0.0603333333333333,0.145,-2.831,0.268,0.522,2.56,2.245,-5.6845,-5.5075,-5.025,-4.745,-1.463,92.815,52.32,1.5505,-6.04,-5,-2.89,149.55,297.2,271.35,199.035,226.2,284.5,42.895,290.35,302.2,585.86,578.155,562.77,432.67,469.88,22.52,18.915,13.24,-4.3365,-3.668,-3.435,-3.0335,-2.256,-1.7605,-0.1915,0.029,-3.3565,-4.489,-2.5685,-2.051,-0.391,-0.7835,-0.6545,0.0345,-0.0575,-1.408,-2.9355,-2.42,-2.133,-1.6315,-0.899,-0.997,0.2,0.135,-3.4135,-3.156,-2.6745,-2.084,-1.5085,-0.1055,0.111,-0.191,-3.2595,-2.946,-2.688,-2.02,-1.374,-0.777,-0.257,-0.203,-0.065,-1.173,-0.6715,-3.27
3,15.75,426.522,2.322,422.098,2.407,2013.2195,426.5155,2.3215,423.115,2.378,2013.367,426.454,2.363,422.548,2.455,2014.077,427.946,3.292,422.4645,3.456,2052.176,2.848,-5.186,0.176,421.3185,2.4895,0.186,-0.006,0.167,2.716,-0.124,0.141,-4.15,-0.441,0.578,2.565,2.24,-5.681,-5.606,-5.163,-4.903,-1.687,92.8245,52.03,1.654,-6.52,-5.21,-2.82,124.8,259.64,221.75,170.13,223.65,283.9,35.735,288.85,302.15,497.66,497.08,496.345,368.59,399.06,19.75,15.985,10.625,-4.3655,-3.663,-3.407,-3.0225,-2.2505,-1.756,-0.1915,0.029,-3.338,-4.54,-2.5585,-2.0455,-0.3935,-0.806,-0.663,0.0305,-0.0575,-1.4095,-2.9245,-2.4085,-2.124,-1.6285,-0.8965,-0.994,0.2,0.135,-3.3985,-3.142,-2.7025,-2.061,-1.507,-0.106,0.1105,-0.191,-3.255,-2.9585,-2.668,-2.02,-1.375,-0.7745,-0.26,-0.203,-0.065,-1.161,-0.666,-3.264
3,16.25,426.4125,2.3805,422.1345,2.4395,2012,426.4565,2.3715,422.56,2.3965,2011.532,426.471,2.4515,422.713,2.536,2012.896,427.697,3.399,422.334,3.381,2050.086,3.1655,-5.1405,0.181,421.2885,2.475,0.176,-0.001,0.174,2.737,-0.0955,0.145,-3.877,-0.7635,0.549,2.7,2.26,-5.6935,-5.615,-5.249,-4.884,-1.865,92.811,53.52,1.575,-6.69,-5.255,-2.915,102.95,206.95,190.55,139.8,225.45,282.8,23.075,288.9,302.05,409.865,407.855,407.02,323.075,325.61,15.37,13.62,9.46,-4.415,-3.663,-3.386,-3.015,-2.2455,-1.752,-0.007,0.029,-3.3505,-4.7295,-2.566,-2.051,-0.3825,-0.8905,-0.664,0.028,-0.057,-1.416,-2.917,-2.445,-2.1435,-1.627,-0.895,-1.007,0.2,0.135,-3.38,-3.1385,-2.722,-2.077,-1.5035,-0.107,0.1105,-0.191,-3.255,-2.936,-2.675,-2.03,-1.378,-0.773,-0.269,-0.203,-0.065,-1.171,-0.6665,-3.266
3,16.75,426.4465,2.3845,422.153,2.464,2012.406,426.6755,2.3995,422.607,2.4375,2013.259,426.6495,2.3685,422.343,2.487,2016.6995,427.5645,3.1185,422.352,3.384,2055.2085,2.8955,-5.11,0.179,421.304,2.542,0.191,0.003,0.199,1.7795,-0.1,0.1455,-5.596,-1.268,0.524,2.755,2.29,-5.8165,-5.739,-5.3305,-5.1505,-1.592,92.804,53.51,1.553,-7.15,-5.395,-3.07,81.65,164.3,146.4,106.205,227.85,280.6,13.76,288.6,301.5,318.23,319.105,309.945,231.9,240.12,11.645,9.845,7.37,-4.7355,-3.726,-3.4125,-3.0015,-2.2395,-1.7475,-0.007,0.029,-3.3485,-4.8385,-2.571,-2.0575,-0.3865,-0.831,-0.653,0.03,-0.059,-1.4205,-2.9065,-2.4225,-2.1435,-1.624,-0.8935,-1.041,0.2015,0.135,-3.3615,-3.129,-2.72,-2.091,-1.503,-0.107,0.1105,-0.191,-3.262,-2.934,-2.666,-2.0295,-1.381,-0.7765,-0.2635,-0.203,-0.065,-1.1635,-0.668,-3.3425
3,17.25,426.5155,2.334,422.571,2.551,2013.933,426.694,2.358,423.063,2.492,2012.257,426.509,2.349,422.9925,2.6275,2013.821,427.502,3.271,422.1335,3.474,2051.941,2.97,-5.601,0.188,421.417,2.541,0.181,0.008,0.176,0.728,-0.181,0.149,-6.858,-1.6885,0.494,2.63,2.27,-6.144,-6.152,-5.6045,-5.348,-2.284,92.787,55.97,1.492,-7.355,-5.545,-3.225,62,117.89,103.35,74.37,228.3,278.9,2.65,288.15,301.35,227.92,225.14,219.91,153.52,172.9,8.47,6.82,4.915,-4.9475,-3.8235,-3.448,-2.996,-2.261,-1.7445,-0.007,0.029,-3.3465,-4.843,-2.5745,-2.0545,-0.3885,-0.804,-0.666,0.032,-0.059,-1.4195,-2.887,-2.4055,-2.1425,-1.624,-0.892,-1.053,0.201,0.135,-3.365,-3.109,-2.718,-2.1,-1.512,-0.107,0.11,-0.191,-3.298,-2.9665,-2.659,-2.023,-1.357,-0.7765,-0.258,-0.203,-0.066,-1.1785,-0.663,-3.3495
3,17.75,426.6285,2.3075,422.384,2.461,2015.372,426.7355,2.3205,422.971,2.396,2013.704,426.692,2.341,422.624,2.442,2013.8785,428.089,3.103,422.535,3.439,2054.4565,3.056,-5.693,0.2175,421.4185,2.493,0.1585,0.003,0.168,0.863,-0.177,0.1295,-6.916,-2.2595,0.5115,2.575,2.28,-6.383,-6.4515,-6.0885,-5.622,-2.675,92.791,58.41,1.309,-8.31,-5.79,-3.435,47.1,76.175,70.9,49.58,229.5,275.2,-8.48,289.1,300.6,145.82,145.245,141.05,97.935,104.81,5.335,3.81,2.905,-4.9685,-3.8945,-3.432,-2.994,-2.2585,-1.7425,-0.008,0.029,-3.3475,-4.845,-2.562,-2.053,-0.388,-0.771,-0.6495,0.031,-0.059,-1.417,-2.8635,-2.4325,-2.14,-1.6065,-0.8905,-1.0375,0.2005,0.135,-3.352,-3.104,-2.7165,-2.097,-1.528,-0.1065,0.1105,-0.191,-3.315,-2.9475,-2.6725,-2.0295,-1.332,-0.773,-0.256,-0.203,-0.066,-1.11,-0.654,-3.199
3,18.25,426.621,2.284,422.407,2.44,2014.059,426.836,2.274,422.866,2.428,2013.2,426.747,2.294,422.7555,2.503,2015.36,428.232,3.026,422.359,3.247,2052.184,3.107,-5.91,0.225,421.519,2.4185,0.153,0,0.148,0.195,-0.306,0.131,-7.585,-2.276,0.516,2.605,2.26,-6.5955,-6.812,-6.3025,-6.147,-3.057,92.801,60.07,1.253,-9.095,-5.905,-3.52,29.6,37.375,39.15,24.355,229.95,274.5,-21.43,287.45,300.05,74.57,75.305,72.865,46.46,53.98,2.67,1.42,0.985,-5.0535,-3.9735,-3.4705,-2.9955,-2.256,-1.74,-0.191,0.029,-3.3595,-4.849,-2.574,-2.0495,-0.396,-0.755,-0.635,0.029,-0.058,-1.4205,-2.856,-2.45,-2.14,-1.6025,-0.8875,-1.024,0.2,0.135,-3.344,-3.1005,-2.7075,-2.094,-1.503,-0.107,0.111,-0.191,-3.303,-2.9685,-2.701,-2.034,-1.3315,-0.771,-0.2565,-0.203,-0.065,-1.1395,-0.6535,-3.248
3,18.75,426.499,2.284,422.296,2.475,2013.833,426.845,2.276,423.0755,2.44,2014.519,426.7175,2.244,422.6605,2.42,2015.721,428.09,3.044,422.602,3.1825,2052.6685,3.018,-6.145,0.243,421.562,2.468,0.165,-5e-04,0.15,0.384,-0.2055,0.13,-8.741,-2.088,0.4865,2.585,2.24,-6.865,-7.2895,-6.6305,-6.2125,-3.376,92.79,61.785,1.207,-9.75,-6.34,-3.615,12.75,11.1,14.45,7.58,232.55,272.05,-30.155,285.55,299.2,24.87,25.06,24.535,13.71,17.8,0.8,0.49,0.12,-5.158,-4.133,-3.626,-3.0015,-2.25,-1.738,-0.007,0.029,-3.35,-4.782,-2.5745,-2.042,-0.398,-0.7525,-0.633,0.031,-0.059,-1.4275,-2.855,-2.445,-2.14,-1.601,-0.8855,-1.006,0.201,0.135,-3.324,-3.0755,-2.6725,-2.067,-1.502,-0.107,0.112,-0.191,-3.364,-3.024,-2.711,-2.033,-1.337,-0.766,-0.256,-0.202,-0.064,-1.156,-0.6525,-3.299
3,19.25,426.5975,2.229,422.5,2.486,2015.7685,426.844,2.213,423.21,2.44,2015.36,426.807,2.2205,423.009,2.513,2016.592,427.8035,2.977,422.718,3.194,2053.33,2.952,-6.6,0.236,421.579,2.491,0.124,0.001,0.138,-0.044,-0.2575,0.114,-7.2205,-1.76,0.474,2.57,2.22,-7.179,-7.8805,-7.0115,-6.959,-3.926,92.797,63.225,1.112,-9.565,-6.755,-3.65,3.4,-0.29,4.75,0.535,229.1,269.6,-36.6,284.4,298.8,4.11,4.03,4.135,2.02,2.68,0.125,0.11,-0.02,-5.359,-4.299,-3.666,-3.0165,-2.2555,-1.7355,-0.007,0.028,-3.415,-4.833,-2.588,-2.0695,-0.396,-0.7515,-0.6405,0.029,-0.058,-1.431,-2.85,-2.438,-2.1355,-1.5995,-0.8855,-0.99,0.202,0.135,-3.31,-3.061,-2.655,-2.0665,-1.5015,-0.107,0.112,-0.191,-3.3765,-3.035,-2.698,-2.029,-1.328,-0.7665,-0.257,-0.2025,-0.065,-1.1825,-0.657,-3.32
3,19.75,426.615,2.196,422.361,2.427,2016,426.894,2.23,422.959,2.357,2015.647,426.927,2.161,422.7575,2.3895,2014.649,427.892,2.861,423.022,3.012,2050.639,3.051,-6.787,0.238,421.593,2.4605,0.148,0.009,0.117,-0.049,-0.133,0.117,-7.4865,-1.2845,0.465,2.66,2.24,-7.235,-8.0435,-7.247,-7.1385,-3.7725,92.8,65.36,1.049,-9.8,-7.09,-3.705,1.6,-2.055,2.7,-0.21,226.75,268.55,-38.24,283.3,298.2,0.47,0.465,0.365,0.19,0.5,-0.03,-0.06,-0.05,-5.407,-4.385,-3.69,-3.0175,-2.255,-1.7335,-0.007,0.0285,-3.422,-4.896,-2.645,-2.1285,-0.4075,-0.757,-0.6365,0.031,-0.058,-1.431,-2.8485,-2.425,-2.135,-1.599,-0.8855,-0.991,0.202,0.135,-3.335,-3.065,-2.652,-2.0665,-1.5015,-0.1065,0.112,-0.191,-3.4045,-3.058,-2.736,-2.03,-1.3325,-0.767,-0.2585,-0.2025,-0.0645,-1.1525,-0.651,-3.3365
