DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,H2O,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_5_1,G_1_1_1,U_SIGMA,W_SIGMA,V_SIGMA
5,14.75,2.443,2.41,103.1615,192.967,0.362,-0.0305,423.555,12.2785,385.204,1543.5,679.764,132.9535,319.4005,454.395,16.24,54.34,3.337,99.149,17.75,18.515,13.61,12.28,15.672,1.02275,0.53495,1.1083
5,15.25,2.3885,2.3995,97.544,173.8345,0.356,-0.033,423.435,12.433,316.6155,1352.5,585.2715,114.9945,320.4905,446.892,16.66,53.23,3.2165,99.1,18,18.67,13.85,12.26,15.822,1.00045,0.5249,1.11355
5,15.75,2.139,2.26,88.476,150.788,0.3365,-0.01,423.216,12.502,246.6215,1173.5,472.045,97.433,322.2835,442.45,16.91,52.105,3.0485,99.1055,17.97,18.74,14.03,12.26,8.116,0.98255,0.513,1.08185
5,16.25,1.997,1.993,81.172,124.21,0.327,-0.01,423.104,12.209,200.112,966.5,416.312,83.235,323.2475,432.294,16.8,50.595,3.0955,99.102,17.87,18.75,14.2,12.27,7.529,0.9513,0.47775,1.06295
5,16.75,1.439,1.105,71.8175,94.372,0.3125,-0.01,422.985,12.0175,133.4985,817.5,330.8625,69.787,321.2365,429.723,17.14,51.195,2.792,99.1,17.69,18.7,14.26,12.19,2.227,0.8918,0.47235,1.0031
5,17.25,1.6645,1.6775,66.216,66.234,0.2925,0.0045,422.831,11.612,79.7675,582,250.496,52.157,320.396,420.47,16.56,52.18,2.489,99.0985,17.49,18.59,14.29,12.22,2.266,0.9037,0.4423,0.8995
5,17.75,1.782,1.772,50.344,37.542,0.28,0.0035,423.459,11.746,27.685,405.55,164.608,34.77,319.117,408.814,16.03,52.62,2.33,99.0965,17.26,18.46,14.37,12.18,-2.343,0.7791,0.421,0.8772
5,18.25,1.944,1.932,34.811,15.677,0.236,0.0255,423.326,11.8,-5.6885,229.95,99.908,19.8465,322.376,398.8025,15.27,54.34,2.0685,99.0975,16.97,18.36,14.44,12.16,-4.272,0.6951,0.36405,0.7349
5,18.75,2.135,2.131,23.476,0.269,0.196,0.081,423.896,11.183,-42.215,119.05,38.349,7.4755,322.508,389.9705,14.46,58.745,1.72,99.099,16.59,18.12,14.43,12.1,-5.915,0.5974,0.30005,0.6007
5,19.25,1.9965,1.847,14.312,-6.527,0.1575,0.1445,426.373,11.901,-65.3965,40.81,6.953,1.34,316.3665,377.029,13.77,62.725,1.439,99.1,16.21,17.88,14.47,12.1,-5.181,0.52945,0.2461,0.52575
5,19.75,2.361,2.014,6.3355,-6.909,0.129,0.2125,430.305,11.6275,-69.2225,0,-2.0325,-0.0255,317.068,370.799,12.73,69.625,1.19,99.1075,15.78,17.52,14.48,12.1,-3.181,0.43625,0.2006,0.4217
5,20.25,2.394,2.181,4.0705,-7.5545,0.107,0.205,432.814,11.635,-67.27,0,-2.553,-0.087,316.542,369.025,12.59,70.835,1.069,99.1055,15.24,17.19,14.46,12.1,-2.778,0.38355,0.15885,0.3935
5,20.75,2.032,1.951,1.951,-6.7245,0.096,0.115,432.9455,11.803,-65.7655,0,-2.393,-0.1185,313.953,366.9995,12.44,75.635,0.9685,99.102,14.73,16.89,14.41,12.1,-3.004,0.3625,0.17695,0.41285
5,21.25,2.1585,2.072,2.547,-8.127,0.114,0.104,434.6365,11.9635,-62.4175,0,-2.391,-0.076,316.8215,364.48,11.98,78.475,1.086,99.155,14.3,16.53,14.34,12.1,-4.252,0.4162,0.1924,0.4821
5,21.75,1.563,1.658,4.4145,-7.69,0.108,0.051,435.351,11.5665,-61.838,0,-2.2925,-0.101,310.935,362.9195,11.53,80.215,1.272,99.196,13.91,16.25,14.25,12.1,-4.46,0.3682,0.18905,0.41435
5,22.25,2.033,2.2995,4.024,-7.936,0.114,0.1015,436.175,11.4,-61.23,0,-2.161,-0.072,313.721,360.928,11.16,81.1,1.304,99.188,13.56,15.91,14.14,12.11,-3.866,0.38095,0.21115,0.45575
5,22.75,1.961,2.209,5.848,-13.924,0.134,-0.0435,435.086,11.5015,-62.791,0,-2.1315,0.0025,308.323,360.4225,11.3,82.05,1.37,99.192,13.29,15.55,14.03,12.11,-3.429,0.44895,0.22075,0.52475
5,23.25,1.8165,1.927,6.44,-9.741,0.144,-0.009,435.387,11.215,-62.6805,0,-2.26,-0.043,306.664,360.4535,11.55,84.2,1.251,99.192,13.17,15.24,13.89,12.07,-3.688,0.4463,0.23745,0.53225
5,23.75,2.1465,2.1195,5.172,-10.9905,0.1455,0.009,435.2565,11.313,-60.0425,0,-2.2935,-0.0855,311.452,358.215,11.24,81.215,1.406,99.1635,12.93,15.04,13.75,12.07,-3.906,0.3948,0.2284,0.4486
6,0.25,0.5495,0.076,-0.122,-10.3545,0.132,0.036,433.437,18.2745,-54.808,0,-1.993,-0.031,347.62,392.546,15.7,81.2,1.3855,98.698,19.13,19.67,20.17,18.51,-10.271,0.40785,0.2254,0.4769
6,0.75,2.881,3.028,2.018,-11.662,0.136,0.0315,433.934,18.334,-53.383,0,-2.04,-0.04,344.973,393.878,15.7,82.2,1.363,98.701,18.98,19.68,19.94,18.45,-11.011,0.41965,0.2311,0.4862
6,1.25,3.145,3.067,2.978,-11.477,0.138,0.066,433.202,17.901,-55.464,0,-1.962,0.008,344.257,393.504,15.63,81.5,1.2635,98.699,18.88,19.6,19.82,18.34,-12.014,0.434,0.2078,0.49765
6,1.75,2.709,2.836,3.488,-9.727,0.13,0.07,434.979,17.862,-52.94,0,-1.905,-0.038,346.997,392.685,15.47,83.2,1.3645,98.695,18.63,19.54,19.7,18.26,-12.081,0.38305,0.21815,0.46545
6,2.25,2.72,2.575,1.793,-8.4755,0.128,0.0945,437.5795,17.7515,-49.697,0,-1.853,-0.067,345.858,389.782,15.34,83.6,1.285,98.693,18.36,19.45,19.56,18.22,-11.905,0.39955,0.1978,0.47245
6,2.75,2.462,2.477,2.4215,-9.4975,0.118,0.041,440.094,18.606,-48.285,0,-1.7705,-0.0465,350.566,388.2415,15.24,82.8,1.257,98.632,18.11,19.45,19.37,18.24,-11.892,0.36005,0.1689,0.45885
6,3.25,2.799,3.032,3.068,-9.896,0.115,0.042,440.7,17.8095,-48.6995,0,-1.8155,-0.064,349.591,389.141,15.17,84.7,1.343,98.698,17.92,19.4,19.23,18.02,-12.289,0.4005,0.1667,0.46035
6,3.75,2.021,2.6815,2.688,-7.756,0.119,0.064,439.762,17.7855,-38.2515,0,-1.6505,0.0015,349.544,389.6395,14.76,87.3,1.2885,98.698,17.74,19.41,19.13,18.02,-12.874,0.4224,0.1905,0.47285
6,4.25,2.692,2.0385,1.023,-9.218,0.113,0.116,441.0475,17.521,-40.5625,0,-1.15,0.0445,349.734,389.001,14.76,86,1.136,98.696,17.57,19.35,19.03,18.02,-13.343,0.41035,0.1814,0.5011
6,4.75,2.216,1.786,0.881,-9.421,0.128,0.072,440.587,17.976,-31.1275,8.86,7.2375,1.454,349.227,388.028,14.64,86.8,1.308,98.694,17.25,19.31,18.93,18.02,-13.569,0.3942,0.1901,0.4431
6,5.25,2.209,2.086,5.842,-10.1795,0.136,0.0165,441.893,18.465,-5.9655,58.3,33.6485,4.564,352.7015,391.1775,14.41,87.2,1.3455,98.698,17.06,19.24,18.83,18.03,-13.104,0.3827,0.21135,0.4756
6,5.75,1.5285,1.7,11.264,-6.626,0.1495,-0.167,439.943,18.739,13.9845,143.8,87.1375,19.9155,344.9765,396.979,15.03,84.7,1.444,98.757,17.05,19.15,18.74,18.02,-12.243,0.44485,0.2271,0.50115
6,6.25,0.909,1.485,26.267,-0.38,0.187,-0.241,436.7655,18.698,48.036,288.1,128.813,36.549,339.354,403.0315,15.34,83,1.702,98.794,17.22,19.13,18.66,17.97,-10.417,0.48895,0.26775,0.5859
6,6.75,0.144,0.706,46.679,8.756,0.199,-0.388,432.859,18.868,102.993,444,217.449,48.7085,336.9735,411.138,16.63,77.87,1.8835,98.7995,17.47,19.14,18.61,17.96,-5.567,0.54585,0.30185,0.6393
6,7.25,0.107,1.098,29.143,29.8025,0.236,-0.369,428.045,19.151,161.6005,638.5,329.1425,64.351,341.2125,420.8595,17.82,75.41,2.31,98.8,17.93,19.14,18.58,17.96,-3.614,0.69825,0.3695,0.7207
6,7.75,-1.54,-1.1425,89.487,51.174,0.272,-0.198,424.859,19.0775,219.351,833,409.5135,78.057,342.618,430.2675,18.48,72.22,2.235,98.802,18.52,19.26,18.63,18.03,-0.604,0.745,0.38335,0.83315
6,8.25,-1.7205,-1.628,111.0025,78.5315,0.2785,-0.147,421.3845,19.172,289.854,1030,506,93.8745,344.068,440.181,18.65,69.57,2.2885,98.8455,18.88,19.29,18.82,18.03,3.117,0.8275,0.3942,0.9374
6,8.75,-1.914,-2,121.764,98.229,0.301,-0.113,420.8615,19.525,352.047,1215,580.144,107.3585,344.4975,448.2985,18.98,67.8,2.5285,98.81,19.21,19.28,18.81,18.03,8.537,0.88515,0.42675,0.963
6,9.25,-2.093,-1.93,137.662,125.485,0.305,-0.0675,420.6,19.1525,375.72,1368,652.8065,117.799,346.635,454.577,19.65,70.55,2.8965,98.798,19.9,19.4,18.95,18.125,16.083,0.91295,0.43435,1.06865
6,9.75,-1.9635,-1.954,150.22,145.989,0.306,-0.051,419.657,19.903,350.435,1515,620.1865,128.498,349.0605,461.361,20.25,67.92,2.803,98.78,20.45,19.48,19.08,18.34,22.9055,0.9551,0.4449,1.0876
6,10.25,-1.805,-1.695,133.2145,151.222,0.327,-0.0145,420.874,20.409,446.9455,1650,702.27,137.945,346.36,467.9495,20.46,68.25,3.105,98.7655,20.71,19.45,19.4,18.375,22.358,1.0152,0.4692,1.1701
6,10.75,-0.635,-0.993,141.632,165.7955,0.351,-0.082,419.552,20.023,463.388,1757,744.906,139.242,350.0395,472.729,20.73,65.95,3.408,98.796,21.23,19.93,19.63,18.42,28.5965,1.0019,0.4872,1.1225
6,11.25,-0.514,-0.6685,138.335,187.7065,0.328,-0.063,419.619,19.563,514.018,1828,807.57,155.081,352.636,480.4305,21.35,64.84,3.361,98.7785,22.05,20.47,19.91,18.465,39.433,1.0326,0.4993,1.1353
6,11.75,-0.329,-0.239,161.737,216.107,0.364,-0.094,418.425,20.1895,535.367,1892,844.7065,159.475,354.107,484.55,21.63,63.795,3.413,98.7335,22.88,20.86,20.28,18.48,44.6505,1.0369,0.4997,1.1361
6,12.25,-0.5345,-0.649,148.067,211.391,0.361,0.0095,416.736,21.259,537.2675,1942,858.027,158.394,353.811,484.394,21.675,61.785,3.613,98.712,23.815,21.445,20.58,18.485,43.5085,1.0662,0.5186,1.1487
6,12.75,-0.045,-0.2615,166.199,215.1785,0.371,0.036,417.621,21.191,560.282,1996,908.9905,159.187,354.205,488.744,21.565,61.255,3.6625,98.7075,24.445,21.955,20.9,18.48,50.191,1.0959,0.5104,1.12465
6,13.25,0.811,0.719,151.607,191.273,0.373,-0.056,417.024,20.3205,541.176,1909,881.44,158.723,358.957,487.475,21.73,62.93,3.768,98.696,25.12,22.14,21.14,18.47,55.08,1.08545,0.5074,1.1165
6,13.75,0.151,0.356,155.174,186.311,0.3735,-0.028,417.549,20.2325,532.09,1780,862.504,158.5285,356.728,491.077,21.72,60.58,3.789,98.696,25.99,22.33,21.6,18.49,56.352,1.0831,0.5226,1.1797
6,14.25,0.502,0.53,170.549,195.8225,0.3845,-0.041,417.9275,20.1395,477.657,1658,807.485,152.1765,356.774,487.2315,22.2,61.61,3.815,98.7,26.45,22.575,21.925,18.57,52.0075,1.1042,0.5129,1.1739
6,14.75,0.581,0.716,155.564,177.591,0.3715,-0.055,416.646,20.232,438.03,1593,744.716,144.389,358.0525,482.6995,22.16,56.92,3.845,98.6935,26.71,22.63,22.15,18.56,53.0835,1.0726,0.5121,1.2045
6,15.25,0.1005,0.1135,156.6115,153.2225,0.3755,-0.026,415.831,20.137,378.549,1424,666.5135,131.036,360.9935,475.7765,22.63,55.48,3.7745,98.676,26.78,22.48,22.295,18.56,44.876,1.08115,0.51,1.187
6,15.75,-0.282,-0.213,136.329,136.673,0.344,-0.0225,415.44,20.077,319.582,1301,579.962,119.6135,357.878,470.4445,22.58,54.56,3.612,98.689,26.67,22.45,22.515,18.56,41.6395,1.0861,0.5097,1.1528
6,16.25,0.512,-0.045,124.968,113.0365,0.351,-0.017,415.7,19.37,253.3765,1067.617,496.9755,103.5115,358.7695,462.862,22.47,56.58,3.387,98.6765,26.33,22.39,22.645,18.65,36.8775,1.0348,0.4892,1.0991
6,16.75,0.004,-0.052,102.847,80.5205,0.3355,-0.049,414.696,19.229,172.856,866,363.62,74.039,360.6135,456.9225,22.18,59,3.387,98.698,25.97,22.44,22.795,18.77,31.6275,0.9521,0.4874,1.0934
6,17.25,0.743,0.8,101.566,54.4975,0.3235,0.017,414.872,19.117,119.6,726.4,320.1825,71.3155,357.6915,448.461,21.99,60.48,3.143,98.6975,25.62,22.475,22.87,18.76,25.239,0.9224,0.4643,1.0226
6,17.75,0.81,0.782,78.602,35.858,0.306,-0.002,415.32,19.6065,69.429,571.343,246.8035,53.2655,353.218,439.843,21.895,58.685,2.84,98.6915,25.27,22.44,22.895,18.75,18.548,0.8414,0.4185,0.9158
6,18.25,1.518,1.392,59.6725,15.7545,0.268,0.05,415.664,18.9475,22.011,332.2,147.008,30.6495,351.0925,433.1055,21.545,64.115,2.513,98.6845,24.85,22.315,22.825,18.75,14.0245,0.7401,0.3748,0.8038
6,18.75,1.9365,1.814,35.284,0.709,0.221,0.078,416.939,18.874,-11.0455,152,75.5865,14.2875,346.8615,425.413,20.84,62.875,2.186,98.6645,24.25,22.105,22.635,18.75,9.3805,0.6895,0.3502,0.7115
6,19.25,2.473,2.308,23.747,-7.456,0.173,0.1415,418.929,18.404,-39.5105,85.95,30.197,5.38,347.1925,416.426,20.23,67.375,1.882,98.679,23.58,21.835,22.335,18.74,4.3525,0.5638,0.2856,0.6545
6,19.75,3.022,2.844,8.396,-9.2915,0.1545,0.254,420.6845,18.1345,-62.2115,23.995,2.3685,0.621,348.2315,408.623,19.92,70.04,1.468,98.694,23.06,21.595,22.03,18.73,0.2495,0.5081,0.245,0.6021
6,20.25,2.992,2.808,5.4915,-12.5355,0.1275,0.291,424.471,18.372,-60.925,0,-2.296,0.0085,348.7775,404.027,18.895,73.93,1.333,98.6975,22.58,21.34,21.715,18.72,-3.2735,0.3991,0.1917,0.4816
6,20.75,3.11,2.984,4.973,-9.011,0.11,0.236,428.416,18.774,-56.435,0,-2.3435,-0.0165,348.319,402.253,18.145,77.22,1.279,98.7,22.14,21.085,21.59,18.71,-6.754,0.3551,0.1707,0.4764
6,21.25,3.1195,3.146,4.288,-8.923,0.123,0.116,428.2,18.802,-58.869,0,-2.265,-0.026,346.505,401.1775,17.745,78.075,1.358,98.702,21.61,20.925,21.48,18.69,-8.7465,0.3817,0.17575,0.4361
6,21.75,2.532,2.393,2.922,-9.39,0.105,0.145,429.636,18.686,-53.8705,0,-2.0895,0.012,348.384,397.176,17.425,76.72,1.2465,98.699,21.04,20.785,21.315,18.67,-9.377,0.3643,0.16835,0.45785
6,22.25,2.4965,2.614,6.445,-10.066,0.12,0.1255,428.336,19.038,-53.6355,0,-2.01,-0.0205,355.269,398.6435,17.075,78.385,1.3345,98.697,20.72,20.7,21.085,18.66,-9.292,0.3888,0.1983,0.45625
6,22.75,2.871,2.706,3.381,-11.17,0.121,0.163,431.601,18.438,-53.5715,0,-2.022,-0.006,346.444,398.4735,16.565,82.5,1.193,98.698,20.37,20.415,20.865,18.64,-9.865,0.4218,0.20495,0.5262
6,23.25,2.411,2.527,3.3345,-11.105,0.129,0.086,431.355,18.037,-53.7385,0,-1.795,0.0115,352.1095,396.113,16.33,78.84,1.257,98.698,20.03,20.2,20.695,18.63,-9.942,0.45125,0.19775,0.49805
6,23.75,3.022,3.182,6.0455,-13.154,0.132,-0.013,430.804,18.764,-54.504,0,-1.9975,-0.0175,348.7865,394.3305,16.08,82,1.2085,98.697,19.88,20.01,20.53,18.605,-10.156,0.41075,0.2259,0.5309
7,0.25,0.6955,0.642,-1.034,-6.366,0.102,0.0505,434.198,24.791,-29.0545,0,-1.5215,0.038,374.75,408.7285,18.385,95.7,1.023,98.799,21.325,22.94,22.44,19.715,-11.6775,0.31415,0.1504,0.4047
7,0.75,4.7295,4.589,0.87,-6.28,0.104,0.056,437.413,24.9675,-29.566,0,-1.417,0.049,371.726,410.627,18.805,96.75,1.107,98.785,21.13,22.8,22.285,19.68,-12.087,0.3537,0.1484,0.4068
7,1.25,5.063,4.802,0.489,-7.0025,0.101,0.1775,437.945,24.371,-27.208,0,-1.473,0.0495,379.3695,410.095,18.76,97,1.0915,98.78,20.85,22.58,22.27,19.69,-11.672,0.31655,0.15665,0.3898
7,1.75,4.363,4.6695,0.7745,-7.05,0.1035,0.155,440.7095,24.587,-25.88,0,-1.405,0.057,378.431,410.633,18.68,97,0.9775,98.727,20.635,22.445,22.15,19.66,-11.91,0.3274,0.15665,0.4016
7,2.25,4.305,4.187,0.704,-5.9745,0.0985,0.135,442.546,24.3315,-28.535,0,-1.486,0.057,373.779,409.714,18.67,96.3,1.0985,98.771,20.46,22.31,22.02,19.665,-11.303,0.345,0.16565,0.4062
7,2.75,4.651,4.2545,1.086,-9.505,0.107,0.12,439.945,24.8095,-26.783,0,-1.433,0.04,375.803,408.0745,18.44,96.1,1.049,98.724,20.25,22.095,21.89,19.675,-11.413,0.36775,0.15575,0.38475
7,3.25,5.0765,4.673,1.3495,-8.247,0.113,0.051,440.127,24.1155,-27.963,0,-1.451,0.078,373.704,407.722,18.39,96.1,1.075,98.722,20.055,21.995,21.77,19.68,-11.585,0.3418,0.1601,0.388
7,3.75,5.317,5.032,0.673,-7.902,0.114,0.093,443.59,23.697,-24.1625,0,-1.352,0.055,377.875,407.887,18.38,96.9,1.057,98.729,19.855,22.115,21.74,19.665,-11.512,0.3358,0.1592,0.3848
7,4.25,4.23,4.368,0.372,-7.012,0.1035,0.204,445.7295,23.931,-23.089,0,-1.2385,0.051,379.948,407.5765,18,96.5,1.044,98.7235,19.69,22.025,21.66,19.645,-11.627,0.3432,0.17,0.3935
7,4.75,3.911,3.725,-0.2255,-6.196,0.098,0.1,446.001,23.388,-17.994,0.041,1.582,0.546,378.719,406.907,18.15,97.1,0.9935,98.749,19.55,21.92,21.57,19.61,-11.538,0.31275,0.14365,0.37105
7,5.25,4.26,4.514,0.79,-6.952,0.1035,-0.0625,446.054,23.335,-10.317,27.845,17.729,3.007,378.871,407.9925,18.03,96.8,1.104,98.7795,19.385,21.765,21.5,19.6,-12.156,0.32495,0.15805,0.3803
7,5.75,2.0225,2.39,3.665,-7.4255,0.1075,-0.1535,444.016,23.2445,12.9815,95.8465,53.3925,12.33,376.569,411.377,18.11,95.7,1.115,98.7975,19.355,21.715,21.39,19.59,-11.674,0.3441,0.1682,0.3915
7,6.25,-0.2395,0.3785,16.8,-5.111,0.1555,-0.5685,438.577,24.068,34.174,202.95,97.606,29.829,379.387,418.18,18.68,93.3,1.1115,98.8,19.34,21.675,21.28,19.59,-10.267,0.3933,0.2259,0.4567
7,6.75,-3.3055,-2.606,41.799,0.845,0.189,-0.67,431.9175,25.1505,72.2615,349,169.0675,44.992,364.436,426.046,19.75,90.3,1.414,98.805,19.58,21.65,21.16,19.575,-8.457,0.4938,0.2863,0.5457
7,7.25,-2.779,-1.436,29.4375,8.189,0.22,-0.844,423.511,25.753,124.9915,492.3,235.326,56.586,361.862,432.443,20.63,84.7,1.3985,98.8145,19.93,21.71,21.1,19.565,-5.575,0.52825,0.3038,0.55965
7,7.75,-10.412,-9.499,113.227,18.24,0.256,-0.5345,417.676,25.65,170.597,646.4,290.746,68.4,361.874,440.21,21.41,81.9,1.698,98.865,20.305,21.775,21.05,19.58,-1.778,0.62225,0.33005,0.6896
7,8.25,-12.759,-11.606,151.218,34.3275,0.2735,-0.2925,412.52,25.67,268.184,841.5,432.165,85.319,358.892,448.5145,21.92,79.08,1.961,98.882,20.855,21.86,21.05,19.595,2.168,0.7061,0.3631,0.7795
7,8.75,-15.04,-13.387,169.618,47.681,0.29,-0.275,410.7675,25.659,276.5625,1057,438.1215,96.351,363.016,455.0345,22.32,78.36,1.886,98.812,21.4,22.1,21.1,19.615,6.33,0.74905,0.37975,0.7965
7,9.25,-15.154,-14.88,196.808,69.446,0.298,-0.225,409.247,25.58,360.213,1168,569.108,108.943,362.348,459.636,22.71,76.81,2.036,98.811,22.03,22.295,21.15,19.64,11.461,0.8221,0.4063,0.8925
7,9.75,-16.645,-15.786,215.4435,85.236,0.3405,-0.234,408.4185,25.8385,388,1320,584.672,122.223,365.399,464.304,23.26,75.24,2.163,98.809,22.815,22.55,21.22,19.665,17.126,0.87905,0.43285,0.9279
7,10.25,-13.977,-14.789,240.719,94.376,0.334,-0.121,407.434,26.1685,369.9555,1395.913,586.8295,125.359,369.185,468.689,23.68,73.65,2.402,98.806,23.54,22.86,21.38,19.735,22.249,0.9342,0.4491,1.0115
7,10.75,-14.8625,-15.2345,216.497,103.527,0.356,-0.06,405.022,25.495,384.7085,1539.5,610.717,129.104,374.201,470.484,23.77,73.17,2.41,98.8205,24.41,23.415,21.545,19.76,27.476,0.94485,0.4763,1.0067
7,11.25,-15.312,-14.712,250.844,109.643,0.37,-0.1085,405.7855,26.767,403.788,1600,644.707,127.665,375.5215,471.66,24,73.39,2.624,98.821,24.89,23.965,21.69,19.765,31.429,0.9542,0.4757,1.023
7,11.75,-16.2855,-15.795,288.33,114.4155,0.3755,-0.123,404.047,27.03,463.322,1654,723.531,138.599,378.897,472.538,24.14,73.07,2.807,98.8145,25.72,24.39,21.93,19.765,33.519,0.9765,0.4852,1.0614
7,12.25,-15.34,-15.3345,300.255,109.0705,0.38,-0.013,403.8615,25.631,522.5105,1655.5,802.581,147.4475,379.408,476.902,24.18,71.78,2.7705,98.8015,26.165,24.75,22.08,19.81,35.464,1.01415,0.4927,1.02525
7,12.75,-15.1195,-15.08,274.639,108.56,0.3895,0.0305,404.391,25.937,526.441,1646,767.428,130.3165,380.4705,473.14,24.36,72.26,2.942,98.7995,26.31,25.165,22.31,19.805,36.582,1.0171,0.5073,1.0608
7,13.25,-16.327,-15.953,306.03,111.194,0.414,-0.068,402.879,26.5545,485.417,1728,735.7575,133.213,380.256,476.909,24.78,71.64,2.864,98.798,26.79,25.605,22.51,19.84,37.28,1.03245,0.5227,1.1126
7,13.75,-18.0415,-16.378,289.7695,108.915,0.399,-0.0515,402.531,26.803,494.5365,1645,749.7675,129.772,378.87,478.139,24.82,71.06,2.9535,98.796,27.32,25.68,22.7,19.85,37.057,1.0048,0.5188,1.09585
7,14.25,-15.7885,-15.732,281.971,94.736,0.4015,-0.061,401.185,26.5975,498.2515,1540.809,781.297,139.079,377.535,476.979,24.91,71.47,2.9065,98.789,27.85,25.53,22.93,19.85,34.729,1.01085,0.5306,1.0803
7,14.75,-15.963,-14.502,267.339,92.054,0.394,-0.0055,401.645,26.742,415.736,1509.5,624.7185,113.639,378.293,471.278,24.78,70.3,2.89,98.735,28.17,25.5,23.2,19.85,34.886,1.022,0.52135,1.07805
7,15.25,-12.983,-13.9095,250.964,75.503,0.384,-0.036,400.585,26.264,388.7075,1295,631.0695,112.161,378.743,474.338,24.73,68.83,2.6875,98.717,28.62,25.55,23.38,19.85,34.663,0.9988,0.51405,1.0511
7,15.75,-11.69,-10.8175,220.132,66.259,0.373,-0.02,400.756,26.29,326.171,1163,516.7895,97.018,376.991,466.651,24.73,70.18,2.6615,98.712,28.77,25.675,23.56,19.845,31.585,0.9844,0.5167,1.018
7,16.25,-10.437,-10.7415,198.487,44.019,0.369,-0.0055,400.415,25.63,256.393,980.5,445.909,83.5135,376.713,465.459,24.72,70.32,2.508,98.711,28.56,25.745,23.68,19.84,28.064,0.9127,0.4815,0.9591
7,16.75,-8.739,-8.955,168.478,31.1595,0.341,0.0305,400.821,25.2475,199.426,809,393.091,75.2705,373.1615,460.799,24.56,71.53,2.414,98.712,28.5,25.74,23.82,19.835,24.835,0.86715,0.46525,0.94395
7,17.25,-7.083,-6.579,138.521,20.022,0.312,0.059,401.803,24.741,125.397,610.7,276.491,57.5045,372.5485,455.093,24.02,70.99,2.27,98.714,28.1,25.72,23.85,19.83,21.354,0.7868,0.4309,0.8611
7,17.75,-3.6365,-3.612,101.769,5.891,0.287,0.075,403.17,25.362,74.3145,431.3185,209.755,40.424,369.1405,449.825,23.98,72.77,2.085,98.715,27.51,25.575,23.83,19.825,17.16,0.7504,0.3884,0.7561
7,18.25,-1.63,-1.803,73.369,0.3155,0.25,0.079,404.702,25.962,21.622,311.9,123.1815,25.731,368.61,442.024,23.56,74.86,1.839,98.7205,26.91,25.52,23.84,19.82,12.247,0.6758,0.3298,0.6498
7,18.75,1.039,0.838,47.064,-8.414,0.198,0.19,406.586,25.936,-8.582,163.15,64.771,11.154,367.9315,433.756,23.2,77.3,1.672,98.729,26.28,25.32,23.85,19.82,8.739,0.5781,0.2683,0.5677
7,19.25,3.015,2.684,23.6345,-10.9565,0.1715,0.3725,411.449,26.431,-33.028,82.6,22.6585,3.3515,361.398,427.147,22.39,80.8,1.328,98.7365,25.47,25.075,23.76,19.81,5.902,0.4673,0.2393,0.4771
7,19.75,5.024,4.375,10.1085,-10.9555,0.1325,0.616,418.176,26.0705,-60.709,19.76,0.362,0.337,358.778,420.3215,21.405,85.3,1.096,98.756,24.82,24.85,23.66,19.81,2.393,0.3991,0.1892,0.3929
7,20.25,4.851,4.2015,4.404,-8.065,0.11,0.529,423.258,26.257,-61.119,0,-2.307,0.014,355.889,416.7795,20.59,88,0.901,98.735,24.31,24.69,23.515,19.76,-1.0935,0.3665,0.1613,0.391
7,20.75,5.4,4.717,2.0955,-8.8045,0.1015,0.335,426.4585,26.121,-56.018,0,-2.09,0.066,359.347,416.765,20.105,89,0.973,98.792,23.98,24.49,23.38,19.755,-3.791,0.3152,0.1492,0.344
7,21.25,4.5985,4.407,0.6285,-9.0855,0.1095,0.204,429.786,25.91,-52,0,-1.977,0.056,368.738,413.9165,19.775,91.6,0.934,98.797,23.31,24.21,23.265,19.735,-6.067,0.3154,0.16,0.3485
7,21.75,3.849,3.448,1.762,-8.862,0.1025,0.1435,431.924,26.029,-50.977,0,-1.854,0.026,368.884,414.4215,19.59,92.25,0.983,98.798,22.81,24.03,23.1,19.745,-7.5225,0.3242,0.1599,0.383
7,22.25,4.5475,4.189,2.067,-8.555,0.101,0.103,433.1155,25.709,-45.986,0,-1.793,0.059,371.525,412.443,19.27,93.85,0.8915,98.7975,22.5,23.76,22.955,19.735,-8.8925,0.3039,0.1504,0.3474
7,22.75,4.932,4.327,2.022,-7.369,0.1,0.1135,432.05,25.498,-46.94,0,-1.803,0.015,370.152,410.3215,19.165,94.95,0.8895,98.7965,22.23,23.47,22.82,19.725,-10.3025,0.288,0.1457,0.3539
7,23.25,4.45,3.874,0.761,-7.39,0.095,0.155,435.838,24.8505,-36.9115,0,-1.406,0.041,375.685,409.6465,19.005,95.75,0.961,98.799,21.88,23.22,22.705,19.735,-10.5905,0.3034,0.1405,0.372
7,23.75,4.085,3.72,0.105,-6.5705,0.089,0.068,436.531,24.826,-33.566,0,-1.495,0.059,377.981,407.755,18.65,96,0.972,98.8,21.58,23.05,22.615,19.725,-11.459,0.3018,0.1361,0.3597
8,0.25,0.6395,0.638,-0.235,-7.116,0.086,0.034,438.907,21.953,-29.783,0,-1.625,0.0135,374.057,402.772,17.845,97.15,0.9545,98.97,21.2,20.8,21.485,20.295,-9.9425,0.2882,0.15485,0.362
