DOY2,HR2,T_CANOPY,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,G,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,SW_IN,SW_OUT,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
2,18.25,-9.082772,390.906,19.77597023,0.1961355,2.384145,1.544393786,-3.519402,-18.4455,3.5983,98.3625,60.313,-3.253,0.25845696,-4.8053,3.9785406,239.52815,286.3493,-43.9376,0.2435943,-1.165061,0.5614875,-2.193812,-0.025731,0.523688839,0.141323,0.437641406,0.175783958,3.4088795
2,18.75,-9.723994,391.328,19.790868885,0.2973325,2.400515,1.5497064935,-4.722318,-17.43,2.4581,98.410235,66.1027,-3.621,0.245967478,-5.0509,3.9637627,242.58795,282.96235,-45.155615,0.0016677805,-2.366991,0.2648728,-2.189282375,-0.023946,0.498508776,0.138963,0.425956571,0.169410743,3.2230695
2,19.25,-10.53358,391.769,19.79426685,0.241697,2.17409,1.476086041,-4.8414525,-15.4855,2.15935,98.39439,65.21925,-3.911,0.2328893535,-5.33905,3.6891,238.8767,282.31125,-46.19203,0.000681231,-2.377642,0.3210948,-2.201027875,-0.02625,0.557583178,0.1438685,0.419647425,0.1754674035,3.2632265
2,19.75,-10.96033,392.074,19.80737236,0.3130135,2.33291,1.529172979,-3.964584,-10.604,0.10939,98.34703,63.9265,-4.346,0.235675555,-5.81885,3.43980745,239.6268,280.9415,-47.11737,0.00067417,-2.135219,0.3084707,-2.306272375,-0.02975,0.571818547,0.155739,0.444395532,0.190658942,3.422183
2,20.25,-10.814855,392.4615,19.81128454,0.279343,2.422025,1.558146146,-4.461723,-13.785,2.5434,98.32126,67.02555,-4.615,0.2238191445,-6.33,3.697886,239.66885,279.3175,-46.044555,0.000757119,-2.056542,0.3553228,-2.297188675,-0.0353,0.5897883295,0.1645295,0.430027029,0.201398348,3.511339
2,20.75,-10.93901,393.472,19.83612865,0.3157535,2.670045,1.6360422895,-4.13865,-16.335,3.92295,98.320595,68.0765,-4.853,0.213072758,-7.0216,3.2328315,239.351,279.7678,-44.013625,0.000702409,-2.175289,0.3186167,-2.361263925,-0.039413,0.546473238,0.177388,0.389967947,0.202477406,3.698759
2,21.25,-10.64258,392.646,19.823735685,0.292095,2.33416,1.529581642,-4.208027,-11.388,4.4957,98.3444,67.2775,-5.401,0.2,-7.25275,3.4828,238.0183,276.2497,-43.007275,0.000822418,-2.188219,0.32993405,-2.393044875,-0.039751,0.589736382,0.173067,0.414019323,0.209038274,3.7133955
2,21.75,-11.33482,392.962,19.82326916,0.3194115,2.236095,1.497033458,-3.5811385,-10.396,3.4431,98.324845,68.2875,-5.2315,0.224831924,-6.88635,3.30646195,238.83435,274.87235,-41.30938,0.0008047665,-2.2382585,0.30528695,-2.3654235,-0.031439,0.56658735,0.1591805,0.430046362,0.1923500035,3.5379905
2,22.25,-11.53484,393.552,19.83814507,0.268042,2.33967,1.531388259,-4.310167,-8.3577,3.3792,98.31098,68.64815,-5.423,0.21725561,-7.1729,3.3229,237.373,274.57025,-42.30534,0.000751824,-2.1342985,0.304964,-2.40507845,-0.0346,0.532950279,0.165674,0.461690372,0.197737199,3.530238
2,22.75,-11.584035,393.318,19.83753993,0.3514915,2.427385,1.5595657555,-4.265127,-15.545,4.18795,98.3156,69.26035,-5.785,0.219544984,-7.74285,3.3318,238.04715,274.30895,-42.076575,0.0007800615,-2.116792,0.32018975,-2.4348905,-0.0356,0.642214139,0.167986,0.442860023,0.199499373,3.646988
2,23.25,-11.791155,393.811,19.84467183,0.328979,2.29028,1.515103957,-4.44044,-16.468,2.2137,98.311155,70.39135,-5.977,0.2140446345,-7.68485,3.2091,242.17845,272.83415,-39.10987,0.000783586,-2.071218,0.2853515,-2.41557875,-0.0431235,0.591777001,0.1833815,0.479024851,0.2230235635,3.802036
2,23.75,-11.82172,393.449,19.84074091,0.379764,2.62094,1.621058296,-4.347346,-16.39,2.0155,98.301465,68.7803,-6.0015,0.204328131,-7.66355,2.9939,243.0822,273.04725,-38.1243,0.0008171245,-1.80938,0.3242437,-2.386151025,-0.04485,0.634407908,0.1870215,0.4704761545,0.2166779815,3.912538
3,0.25,-4.570751,395.42,19.91539605,0.4580885,2.63352,1.624952307,-3.733013,-17.877,4.89565,98.308575,58.16705,-1.231,0.206397674,-2.2212,4.298998,258.54265,301.38565,-40.14598,0.000808294,-2.1684275,0.3430066,-0.501902145,-0.04659,0.644333764,0.189922,0.451892686,0.233238076,3.826785
3,0.75,-4.5456065,395.723,19.921144505,0.40359,2.63596,1.625709076,-3.429247,-16.607,4.253,98.313965,58.1932,-1.05,0.190656354,-2.3488,4.32067715,258.52715,299.5097,-41.40988,0.000748289,-2.130532,0.3086553,-0.552145235,-0.0527855,0.665442125,0.203001,0.527677943,0.255598567,4.2389625
3,1.25,-4.7395965,397.597,19.9545233,0.428939,2.69121,1.642705086,-4.085995,-16.567,3.7835,98.30979,58.52775,-0.966,0.211423745,-2.45895,4.206527,256.57265,300.09955,-42.076765,0.0007871195,-2.029405,0.3243593,-0.620942264,-0.0566,0.710911387,0.212697,0.496877248,0.269072481,4.3199315
3,1.75,-4.812265,396.688,19.939997305,0.4138425,2.54416,1.597072321,-2.9638405,-17.339,4.1339,98.316585,57.9911,-1.176,0.203224014,-2.5049,4.154228,256.707,299.80815,-42.28858,0.000790649,-2.189817,0.33466455,-0.632536259,-0.0589,0.703143655,0.219899,0.461450972,0.259411642,4.2289805
3,2.25,-4.831922,397.1535,19.946113775,0.449433,2.5635,1.603150024,-3.173729,-16.874,6.5945,98.33318,58.8686,-1.324,0.204594721,-2.91135,4.150543,256.4886,297.575,-41.203135,0.000776526,-2.1330715,0.2919954,-0.6398560225,-0.06,0.692811663,0.215595,0.537389058,0.262787367,4.2517355
3,2.75,-4.801304,397.287,19.95063909,0.50237,2.61981,1.620706636,-3.153823,-14.377,5.067,98.3339,59.0475,-1.317,0.18761663,-2.9001,4.11885,256.53385,297.7833,-39.011715,0.0007518295,-2.001724,0.24610785,-0.6335892415,-0.057,0.655427342,0.209605,0.491829239,0.252190404,4.155284
3,3.25,-4.899031,396.543,19.93975928,0.402971,2.602465,1.6153165285,-4.027544,-12.306,6.00185,98.32319,59.271,-1.435,0.19662477,-2.9892,4.058734,257.1067,298.35905,-37.13349,0.000748285,-1.994732,0.27009755,-0.6251680615,-0.051425,0.729342169,0.203042,0.514348131,0.250998008,4.0258165
3,3.75,-5.122594,397.182,19.9517919,0.38798,2.455785,1.568990536,-3.328374,-11.598,5.8645,98.31176,59.4002,-1.5405,0.186813691,-2.8599,3.9899331,259.28355,298.0343,-31.478355,0.0007147545,-1.848266,0.24224465,-0.6291393125,-0.0485085,0.7058225865,0.195836,0.501567408,0.230207043,3.97824
3,4.25,-5.075444,397.049,19.93915745,0.500473,2.33984,1.531447028,-3.87768,-12.702,5.5922,98.308755,58.937,-1.5465,0.1858739185,-2.81955,3.9739,262.21565,298.53095,-29.71703,0.00073241,-1.781878,0.27446765,-0.634938544,-0.0535,0.6207854585,0.204352,0.4818284005,0.246666484,3.883483
3,4.75,-4.979545,397.447,19.95995992,0.331892,2.376395,1.5433339465,-4.1052025,-15.351,4.6468,98.318365,59.324,-1.2245,0.1958245275,-2.6792,3.94896,261.2588,298.11465,-27.50676,0.000727123,-1.785811,0.25552935,-0.6360075,-0.0513345,0.628007974,0.199889,0.4874700075,0.2444345155,3.792568
3,5.25,-5.15543,397.391,19.94357039,0.37836,2.32645,1.527046168,-3.403241,-11.928,3.6363,98.32048,59.52405,-1.28,0.182208672,-2.72045,3.9073,263.39735,298.9514,-29.675505,0.0007412275,-1.676943,0.2524635,-0.675230758,-0.0388,0.593380148,0.174718,0.447647182,0.223830293,3.7349495
3,5.75,-5.387792,396.409,19.91804452,0.414017,2.32167,1.5254613435,-3.661154,-13.269,4.44175,98.33478,59.75235,-1.229,0.191833261,-2.6568,3.886,262.37835,298.10285,-26.99322,0.0017277935,-1.651321,0.25384815,-0.678400323,-0.0447,0.610216355,0.185646,0.474384865,0.22,3.559229
3,6.25,-5.383606,396.332,19.92662781,0.348783,2.306265,1.520390902,-5.278078,-8.5951,4.89045,98.35803,59.5969,-1.452,0.184119526,-2.97115,3.8591,267.24645,296.43365,-23.58336,0.537304,-0.4059722,0.757193,-0.709365203,-0.0399,0.60002,0.173757,0.4442398,0.213072758,3.677047
3,6.75,-5.151433,397.291,19.94257965,0.3084785,2.28476,1.513271291,-5.76932,-11.412,4.2595,98.393085,59.89085,-1.507,0.1612259755,-2.982,3.805019,265.5895,297.4446,-12.67989,21.26011,8.8780505,3.427674,-0.7364236,-0.0425635,0.614871708,0.1833105,0.460692044,0.213951952,3.664494
3,7.25,-5.0689495,397.548,19.95280672,0.2760795,2.36746,1.540377218,-4.70398,-8.2086,7.002,98.393845,60.92695,-1.689,0.177763888,-2.8693,3.73867,270.7874,298.49585,3.794563,85.63915,43.97434,15.542405,-0.8193032,-0.0508,0.603316666,0.201831,0.458457195,0.219227735,3.6254575
3,7.75,-4.413567,397.44,19.94951127,0.285662,2.56731,1.604340986,-3.5996165,-4.0962,9.3476,98.381495,60.5558,-1.192,0.1989968525,-2.57205,3.822557,268.09835,300.6575,22.29495,194.5549,99.285975,30.58211,-0.75887538,-0.05515,0.698641593,0.207597,0.4903301605,0.251042201,4.2390755
3,8.25,-3.7048425,396.4215,19.929249845,0.189851,2.61813,1.620149661,-1.994064,3.0342,13.12,98.364235,59.80565,-0.891,0.22627417,-2.2276,3.8954,265.29575,304.01545,53.8349,331.2998,167.2212,50.825805,-0.701900279,-0.0599,0.739811462,0.213306,0.580597968,0.254297464,4.345385
3,8.75,-3.1302435,395.588,19.91840857,0.128502,2.72408,1.652731073,-1.1309985,11.852,18.429,98.378245,59.0265,-0.5015,0.2529802825,-2.00195,4.17803925,259.11675,306.3309,87.442255,496.6663,254.2012,71.597395,-0.5835383,-0.071047,0.7908877855,0.2374325,0.618141794,0.2666760105,4.5558105
3,9.25,-2.409734,395.707,19.92617625,0.016,2.64628,1.628895331,-0.62266115,15.3705,22.6315,98.39367,57.1551,-0.1855,0.2769475895,-1.77085,4.3644,264.8295,311.03055,122.6441,659.10075,333.5708,95.49522,-0.3977883465,-0.088246,0.8132217415,0.264503,0.6919575085,0.2972688355,5.110227
3,9.75,-1.798879,395.624,19.92147083,-0.144801,2.934165,1.715441809,0.7976942,25.997,27.301,98.402735,55.79115,-0.251,0.284077454,-1.7193,4.427779,269.5321,313.92325,153.04485,837.43085,423.17515,108.1211,-0.3020405875,-0.101443,0.880376056,0.287268,0.721131056,0.316842232,5.2651895
3,10.25,-1.332666,395.15,19.9022357,-0.1913405,3.01701,1.739578286,0.93822435,31.686,30.0805,98.39727,54.5199,0.0545,0.338414683,-1.40615,4.5890095,273.8085,316.4919,179.65625,966.78785,494.47425,126.12665,-0.20505385,-0.097427,0.887514208,0.2808575,0.796278694,0.318409849,5.579154
3,10.75,-1.1714785,395.19,19.891317205,-0.291233,3.10929,1.76606625,2.3266065,45.592,35.4775,98.403485,52.5525,0.297,0.315436206,-1.26215,4.66195,272.6446,319.08985,203.00235,1079.3855,540.19065,142.16795,-0.037101624,-0.107385,0.961771802,0.294623,0.814080463,0.333959578,5.7186495
3,11.25,-0.6664455,394.677,19.8807193,-0.4383505,3.08253,1.758425432,1.615017,51.3385,40.834,98.407595,50.48405,0.445,0.342885347,-0.94597,4.7131925,272.47355,319.7853,212.9105,1184.125,594.70195,183.2768,0.0579339725,-0.112757,1.010568591,0.3015785,0.826918756,0.343962353,5.625835
3,11.75,-0.43270535,393.857,19.87674521,-0.403947,2.94657,1.719092784,4.38718,60.4525,42.851,98.36999,47.5605,0.6345,0.347849247,-0.61091,4.8332,277.79465,320.72425,221.0513,1208.1265,610.0893,191.05415,0.178604685,-0.120815,1.020232773,0.3169565,0.9203331335,0.3530257585,5.709678
3,12.25,-0.08067339,393.496,19.86947407,-0.400644,2.69565,1.644059001,4.996793,58.6095,45.048,98.328405,45.7009,1.077,0.377892026,-0.45611,4.9891,279.5922,324.83845,236.75095,1294.1835,659.1911,206.0542,0.227111765,-0.1336475,1.049069396,0.328549,0.9445059065,0.3565654475,5.819459
3,12.75,-0.17124085,393.8255,19.87996458,-0.439854,2.62948,1.623705638,7.1258935,59.59,46.609,98.290665,45.3041,1.4975,0.3886881025,-0.24492,5.1048,280.37325,325.808,264.5876,1284.0055,661.2779,174.5208,0.37230886,-0.132097,1.0800825485,0.3372295,0.9286902015,0.3639506385,6.2161435
3,13.25,-0.02344558,393.7865,19.869876675,-0.418886,2.57977,1.608241275,8.897087,52.381,51.117,98.275795,43.7904,1.506,0.334005988,0.0458285,5.4541,279.419,325.89225,237.2595,1263.088,630.8893,158.3827,0.3810477525,-0.133904,1.063409611,0.338634,1.000084996,0.371994624,6.0383955
3,13.75,-0.00961435,393.763,19.86622762,-0.354721,2.69665,1.644366139,6.770684,58.3245,47.897,98.22881,43.845,2.167,0.349368471,0.259915,5.680516,275.98525,326.68045,237.73465,1215.0355,613.40995,157.0477,0.402795025,-0.126634,1.086332955,0.320742,0.964843915,0.3604791345,6.1974185
3,14.25,0.045579265,393.579,19.8645161,-0.325968,2.766195,1.6654881375,7.3815965,44.539,48.438,98.220935,42.71145,2.064,0.300998339,0.59255,5.5567,278.36805,327.3335,195.34925,1113.591,575.2204,139.08045,0.430768925,-0.129425,1.111085055,0.322476,0.905440224,0.37047672,6.182479
3,14.75,0.005050954,393.738,19.87007775,-0.31096,2.72333,1.6524947685,5.831467,47.612,45.788,98.219635,42.9454,2.232,0.279284801,0.95018,5.534131,278.8726,326.3891,160.6774,964.3677,504.521,134.8317,0.2987993475,-0.131151,1.088140616,0.329161,0.91553427,0.358963786,6.2816475
3,15.25,-0.076366745,393.845,19.8601863,-0.1247845,2.7022,1.646061967,6.663243,41.5925,35.601,98.22194,43.40245,2.3945,0.245900013,1.028325,5.535348,281.1552,324.30865,125.8712,789.9626,429.4988,105.26886,0.2183867065,-0.131407,1.0236248765,0.3272875,0.8950376885,0.3539948315,6.4497505
3,15.75,-0.16147033,393.3995,19.85676173,-0.02765,2.68223,1.639951219,3.843154,24.2385,36.319,98.18993,42.88585,2.443,0.21023796,1.05315,5.709,279.73225,325.2988,103.419,714.0492,374.7905,89.06946,0.227737044,-0.130178,1.040908257,0.317085,0.859478912,0.338846573,6.4461005
3,16.25,-0.7872645,393.735,19.86512015,0.0256635,2.74865,1.660186736,3.941647,14.854,29.874,98.18883,42.34275,2.45,0.18534886,1.01345,5.72925,277.2108,319.7073,81.82703,564.4973,288.7894,65.96941,0.2262611365,-0.117002,0.997946892,0.308565,0.791165596,0.337886075,6.413767
3,16.75,-1.0047785,393.4555,19.863370435,0.161606,2.769535,1.6664623245,1.035297,5.3488,23.767,98.166675,43.6065,2.328,0.169115345,0.79782,5.2914,275.98345,319.3025,42.68695,417.1683,216.633,48.21487,0.2231618375,-0.119278,0.968650608,0.308295,0.725543934,0.321283364,5.9814385
3,17.25,-1.2881985,393.22,19.85769372,0.241804,2.81339,1.67966964,-0.078772815,-5.6626,16.852,98.19941,45.14915,2.139,0.182918626,0.719065,5.5628775,276.8293,316.95895,13.98204,246.0361,128.7789,39.047415,0.219985135,-0.100996,0.9433415995,0.283078,0.6616632715,0.308862795,5.580683
3,17.75,-1.8425875,393.1195,19.854092775,0.269315,2.82102,1.6819631385,-0.5269928,-14.584,13.215,98.187135,45.586,1.767,0.208326667,0.483535,5.41955,276.1009,313.3365,-6.8316695,117.0048,54.137135,20.64165,0.190817094,-0.0954,0.808204182,0.277079,0.600447333,0.304833889,5.0513585
3,18.25,-2.1284485,393.033,19.855565965,0.369515,2.84169,1.6881335485,-1.5449435,-19.225,11.039,98.199665,47.7365,1.628,0.260959767,0.08874,5.316352,275.1801,311.421,-33.24525,33.67861,14.610855,5.639567,0.0317291115,-0.0731,0.793577343,0.240681,0.550639628,0.273861279,4.8702575
3,18.75,-2.480694,393.557,19.8642644,0.375922,2.94835,1.7194389875,-3.188588,-21.407,10.6135,98.22842,50.78815,1.382,0.257681975,-0.19398,5.1005,274.5862,308.9407,-53.4491,1.377559,-0.60872525,0.6280221,-0.107105729,-0.069654,0.779170713,0.23513,0.534781264,0.254950976,4.453239
3,19.25,-3.144374,393.5895,19.87108451,0.365297,2.92025,1.711373717,-4.973961,-20.385,5.5338,98.2461,52.2995,0.89,0.273213416,-0.579735,4.8544,263.8559,307.5344,-56.44891,0.0088842305,-2.742745,0.1902435,-0.1413306175,-0.0522,0.649559197,0.19918,0.4855180695,0.222105222,4.40068
3,19.75,-3.320848,394.2835,19.878065795,0.50584,2.84712,1.689748502,-4.894783,-19.9405,6.90785,98.24224,52.70675,0.384,0.259422435,-0.77907,4.6713755,263.9833,305.9346,-48.92694,0.0007500615,-2.536086,0.2741392,-0.1675092805,-0.0538,0.662838593,0.206979,0.460070647,0.225001111,4.298285
3,20.25,-3.7333615,394.423,19.894119565,0.473985,2.89615,1.7042014425,-3.523958,-21.988,6.65615,98.243625,53.5855,0.259,0.276405499,-0.869205,4.5807775,270.3571,305.7477,-46.33424,0.000649456,-2.379037,0.2336031,-0.205368105,-0.0484,0.607141664,0.196827,0.473257858,0.218174242,4.183837
3,20.75,-3.775803,394.413,19.88684196,0.44513,2.86981,1.696487548,-3.257843,-18.835,5.5227,98.272445,54.88165,0.3205,0.248570196,-1.029165,4.52634,269.1483,305.8458,-45.78614,0.000677694,-2.454691,0.335903,-0.22979075,-0.046245,0.605665009,0.1951305,0.4344456985,0.219863521,4.000356
3,21.25,-3.9571775,395.183,19.89120409,0.414559,2.82288,1.682518945,-3.023378,-21.111,5.2318,98.300385,54.7275,0.086,0.2601717245,-1.30045,4.39818565,263.6664,304.4608,-45.78484,0.000712995,-2.418819,0.3016621,-0.245134724,-0.042318,0.591176212,0.1864385,0.46218394,0.2078455405,3.760525
3,21.75,-4.254349,395.552,19.90512497,0.3644525,2.87119,1.69689331,-3.723879,-18.8295,4.9172,98.30228,56.9646,0.017,0.232379001,-1.32535,4.435855,261.5057,304.6029,-45.0599,0.000737703,-2.1326685,0.3660781,-0.2907136375,-0.044242,0.651876522,0.188169,0.50064059,0.213790084,3.8547355
3,22.25,-4.0547025,395.986,19.91004771,0.4402535,2.7813,1.670042636,-3.3227475,-18.578,6.54555,98.31078,57.65475,-0.485,0.236643191,-1.54395,4.4297,263.8315,303.8358,-42.21465,0.000716526,-2.230781,0.3034598,-0.3264542025,-0.0414,0.647478957,0.182846,0.492690572,0.20904545,3.93586
3,22.75,-4.5923845,395.12,19.91007283,0.414443,2.77459,1.668025728,-3.658831,-16.7775,5.84295,98.283525,56.91665,-0.635,0.228117025,-1.6374,4.3625285,256.7857,302.7993,-44.58031,0.000769468,-2.1802025,0.310415,-0.343696174,-0.0527,0.634849676,0.202309,0.498956573,0.236006953,3.960419
3,23.25,-4.692588,396.2195,19.926439565,0.499218,2.74927,1.660376463,-3.331847,-19.634,6.29005,98.286385,57.0289,-0.799,0.230430695,-2.0747,4.402745,258.804,302.0751,-42.96514,0.0007306455,-2.056808,0.3548298,-0.3533219,-0.0436,0.6073443585,0.1914225,0.4792847015,0.225678557,3.6668335
3,23.75,-4.8588655,395.286,19.91542116,0.4297075,2.715975,1.6502547325,-3.514805,-18.621,4.4111,98.28695,57.434,-0.977,0.21330729,-2.159,4.346109,256.45965,301.73965,-45.655125,0.000758873,-2.202811,0.35522705,-0.4603992465,-0.046,0.657521102,0.193114,0.483926647,0.238537209,3.7582495
4,0.25,-0.27761135,400.327,20.04178086,0.660647,3.22206,1.797907117,-8.6931155,-17.728,11.331,97.947565,55.61405,4.414,0.2259278845,3.01095,4.902272,290.52835,318.414,-33.31237,0.000833009,-1.94659,0.3050492,1.6253150675,-0.0619025,0.6855201955,0.224672,0.5039492805,0.259120077,3.731347
4,0.75,-0.3281148,400.504,20.04365236,0.6844055,3.21042,1.794647598,-9.655025,-17.2445,8.0533,97.948575,55.78575,4.3855,0.227802921,2.9156,4.603014,291.71685,318.4438,-28.258155,0.000924776,-1.674586,0.3532568,1.542296919,-0.0636365,0.742628414,0.2301565,0.5067984655,0.2577659435,3.737865
4,1.25,-0.60278785,399.632,20.023922885,0.6905525,3.11979,1.7690541255,-7.7746395,-16.739,8.1947,97.953425,56.19575,4.352,0.220556936,2.7049,4.7237,292.79255,317.0297,-27.67594,0.000864775,-1.691852,0.38476145,1.4723038875,-0.045843,0.662127855,0.19143,0.5148019695,0.243743421,3.9108395
4,1.75,-0.9488886,400.2685,20.041256965,0.61534,3.13129,1.772323334,-7.133607,-17.211,7.6467,97.946495,57.1063,4.246,0.213347838,2.5922,4.5739565,293.69645,317.0694,-27.623675,0.0008312425,-1.8054125,0.41696385,1.4106776375,-0.054,0.662911005,0.207737,0.519483397,0.237697286,3.826754
4,2.25,-1.050527,400.192,20.03858777,0.671056,3.14963,1.777520745,-6.136265,-17.263,9.54555,97.953105,57.078,4.01,0.2058759345,2.51695,4.4909,290.87425,316.1977,-27.59239,0.0008524245,-1.7497595,0.41404365,1.3264429065,-0.0556895,0.6808432715,0.211898,0.5236695085,0.2632747275,4.2056675
4,2.75,-1.1217495,400.0735,20.0284795,0.6702365,3.108255,1.765742469,-7.4155675,-19.471,10.0941,97.96891,57.2445,3.749,0.220516893,2.21875,4.640451,291.6461,315.8906,-26.136655,0.000811831,-1.59002,0.47636875,1.29525775,-0.0754,0.776439953,0.249134,0.55933532,0.286530976,4.329622
4,3.25,-1.2991805,400.6935,20.04401392,0.746227,3.08717,1.759689908,-7.02189,-17.691,10.45,97.977375,57.8899,3.838,0.208049174,2.3017,4.4999,290.6026,315.57235,-26.218815,0.000788886,-2.040063,0.3859381,1.22194,-0.0758,0.7645015665,0.24772,0.5328337065,0.296630421,4.4586165
4,3.75,-1.2255795,400.818,20.044549865,0.758382,3.00733,1.7367687735,-6.033353,-16.785,9.02255,97.97624,58.09045,3.747,0.207605395,2.08145,4.3754665,289.26705,315.2911,-26.167525,0.000808302,-1.974245,0.4232576,1.136799,-0.0728,0.7755656,0.244646,0.577916949,0.277308492,4.470563
4,4.25,-1.344005,400.566,20.02877874,0.699763,3.00707,1.736703774,-7.4227605,-17.167,7.2851,97.971845,57.7997,3.478,0.203960781,1.89685,4.4255985,290.53815,315.13655,-24.343615,0.00074829,-1.837627,0.4505652,1.0585545125,-0.071848,0.743457463,0.243029,0.554153408,0.281424946,4.445407
4,4.75,-1.4532715,399.683,20.00779848,0.631004,3.051895,1.749627801,-6.9498185,-16.4975,6.1826,97.96266,58.07855,3.411,0.184661853,1.95495,4.5263,287.80995,314.9479,-23.966735,0.001185982,-1.8256355,0.4308969,1.013195675,-0.07048,0.743789621,0.240775,0.506262778,0.286493455,4.422796
4,5.25,-1.61014,400.379,20.026394985,0.682129,3.105165,1.7648883085,-6.1513445,-13.004,7.9415,97.96367,58.70695,3.227,0.190262976,1.86655,4.453319,290.86675,314.6953,-21.142785,0.170767,-0.7311376,0.54818815,0.97434665,-0.0726,0.74581365,0.244836,0.555252195,0.291215899,4.352127
4,5.75,-1.656478,399.67,20.019590355,0.72541,3.08177,1.758209316,-7.482992,-13.502,9.8471,97.97441,59.9125,3.0105,0.1791627725,1.8053,4.273101,290.47255,314.08975,-14.28234,10.42004,4.471046,1.519915,0.9107388875,-0.0814,0.755874684,0.2573905,0.5586983245,0.2925100555,4.454601
4,6.25,-1.0957775,401.471,20.06579179,0.634242,3.14426,1.776001126,-7.036606,-13.471,12.691,97.99918,60.3701,3.167,0.186430148,1.9123,4.366604,291.7377,316.3373,0.22269865,47.01012,26.2804,5.880494,0.93309025,-0.081703,0.761500492,0.26129,0.571609132,0.281424946,4.610124
4,6.75,-0.124974195,398.679,19.999898075,0.526778,3.12102,1.769403854,-3.2014505,-3.0294,17.512,98.00801,60.02275,3.502,0.212132034,2.3085,4.516711,291.51915,319.17835,27.208975,143.25605,77.06739,11.9247,1.4204916765,-0.0934,0.815920339,0.273169,0.596787232,0.296310648,4.819649
4,7.25,1.04144485,397.79,19.97487171,0.477305,3.19926,1.791513327,0.55908135,9.2092,26.436,98.01991,59.4887,4.185,0.222036033,2.97145,4.7,290.1757,322.72085,65.53361,273.15965,143.30735,20.930825,1.57468985,-0.10897,0.888109791,0.300342,0.648790413,0.320134347,4.9835565
4,7.75,1.872935,395.9945,19.936599175,0.3286265,3.42314,1.853345623,5.676387,18.853,36.5275,98.04568,57.81155,4.869,0.241453929,3.63825,4.832699,291.46785,328.4451,110.1081,405.8332,216.16435,29.514205,2.0400633,-0.123701,0.900339936,0.31844,0.765519431,0.331740863,5.32585
4,8.25,3.079211,396.037,19.931356935,0.256915,3.74478,1.938734704,4.643831,31.2065,39.224,98.05193,56.26025,5.588,0.30016662,4.02605,5.090947,291.0499,334.6176,161.71705,596.6463,314.7419,37.37049,2.8159582,-0.147212,1.070042055,0.346289,0.795410586,0.376401382,5.700106
4,8.75,3.9125635,395.748,19.92470828,0.071,3.765635,1.9441396625,7.741161,41.386,53.526,98.02391,55.97405,6.3225,0.3655100345,4.72815,5.3248,295.08375,339.6339,215.239,736.1804,399.34495,44.876495,3.4854414875,-0.1543545,1.039338791,0.3576725,0.8442392845,0.363442473,6.006649
4,9.25,5.3561375,395.6305,19.92014013,-0.132514,3.79925,1.952879925,16.1234,52.0765,65.355,98.01303,54.3704,6.652,0.3823807,5.19185,5.325564,296.7234,346.2305,265.8773,912.9866,463.16045,52.3413,3.4515751875,-0.149646,1.083009695,0.343965,0.940942612,0.389147787,6.1480805
4,9.75,5.6759305,395.1485,19.90839011,-0.407878,3.68881,1.924180345,20.51571,66.19,79.102,98.00156,52.06005,7.073,0.443102697,5.5482,5.6379,297.9219,348.3607,298.1134,997.14645,523.0961,56.16225,4.1249966,-0.179126,1.175665769,0.380932,0.965072018,0.403332369,6.406808
4,10.25,6.5981555,395.007,19.90616704,-0.771596,3.80413,1.954139197,27.3493,79.7075,88.839,97.994925,52.086,7.423,0.484809215,5.8631,5.823394,299.8982,353.6513,321.2892,1245.75,614.3024,64.92679,4.768489125,-0.1729445,1.1780443495,0.3774275,1.082274287,0.4081311295,6.122964
4,10.75,6.8003285,394.865,19.907699465,-0.642287,3.86059,1.9686391605,34.43449,91.298,78.3235,98.0038,49.8165,7.4845,0.55309373,6.24765,6.003598,301.575,354.5696,375.4692,1282.352,650.8659,66.858505,5.2063084125,-0.1791545,1.2376043605,0.388704,1.1212234775,0.4300452925,6.35142
4,11.25,7.5690155,396.623,19.93843023,-0.91207,3.98809,2.001014743,28.06462,90.832,107.465,97.98626,49.3656,8.003,0.544519972,6.7294,6.4560245,304.6379,356.9281,366.55855,1229.248,637.5048,65.36566,5.6107705,-0.170073,1.248587202,0.383359,1.176889969,0.41752964,6.2906895
4,11.75,7.8373145,395.809,19.92252494,-0.8199655,3.802805,1.953709148,27.73559,96.9875,113.45,97.94095,48.83365,8.517,0.604368265,7.077,6.827694,310.0156,361.0478,368.1002,1248.404,648.8375,62.85023,6.178052475,-0.198965,1.356410705,0.404907,1.25164292,0.429330875,6.743341
4,12.25,7.7909625,395.217,19.92395459,-0.785524,3.86771,1.970461875,28.42677,103.36,106.15,97.91827,48.48065,8.024,0.619994355,7.3362,7.030999,307.5539,361.7303,376.65525,1255.1425,657.1906,64.72166,6.40977275,-0.189586,1.346974387,0.397511,1.223482734,0.4460213,6.5312165
4,12.75,8.2424135,395.875,19.92977672,-0.7263435,3.82083,1.958440706,29.26341,102.45,103.68,97.90937,48.474,9.0055,0.628665361,7.728,7.461,307.8069,362.1825,374.8269,1218.201,636.7734,63.679455,6.85818275,-0.202124,1.3655984915,0.408225,1.241921882,0.451930637,6.342181
