DOY2,HR2,WS,T_SONIC,H2O_1_1_1,LE_1_1_1,FC_1_1_1,CO2_1_1_1,TAU,USTAR,SC,H,NETRAD,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_DIF,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TS_1_1_A,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_6_1_1,TS_6_1_2,TS_6_2_1,TS_6_3_1,PA,FC_1_1_2,CO2_1_1_2,H2O_1_1_2,LE_1_1_2,PPFD_OUT_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,TS_7_1_1,TS_7_2_1,TS_7_3_1,TS_7_4_1,TS_8_1_1,TS_8_2_1,TS_8_3_1,TS_8_4_1
4,22.5,0.7,-1.915,1.8,-10.7185705930125,-0.1,366.6,-1.8023,0.05617325,-1.2,-92.08,-86,0,-1.56,10,26.01,27.2,29.8525,34.075,40.415,-3.1201923076923,-2.70576923076923,-2.9,-3.10576923076923,-3.58807692307692,-0.1,0.83,1.115,0.5,0.9,1.3,2,0.7775,1.81,2.5275,1.2,1.2,2.3,2.1,96.883875,-0.628715,413.9325,1.8211,-7.365657582151,-0.880769230769231,0.2192625,0.2209125,0.0998,0.03094625,4.945,4.7,4.545,4.6725,4.3,4.145,4.19,4.2725
4,23.5,0.6,-2.355,1.8,-9.23642780817,-0.1,366.3475,-1.71205,0.049,-1.6,-86.255,-87,0,-1.8475,10,28.5,27.8975,31.7,37.0175,44.42,-3.48113636363636,-2.87954545454545,-3.375,-3.5925,-3.90613636363636,-0.1,0.82,1.1,0.4275,0.9,1.3,2,0.7775,1.81,2.5275,1.2,1.2,2.2225,2.1,96.8879,-0.583925,414.44,1.9023,-5.487588757024,-1.12727272727273,0.24175,0.1847625,0.0951625,0.02615625,4.8725,4.7,4.545,4.6725,4.3725,4.1725,4.2175,4.2725
5,0.5,0.7,2.9,3.2,-7.4606755359275,-0.0224999999999998,365.2,-1.102,0.05,-2.2,-90.575,-83.8005,0,-1.18,10,36.3,36.5,41.8,46.2075,52.7225,2.55208333333334,2.58666666666667,2,1.22083333333333,1.218125,6.19,6.4,5.6375,7,7.325,6.7,6.5,6.2625,6.9,6.7375,6.275,6.9375,7.345,6.2375,96.86,-1.02352,413,3.6331,-6.58321837536,-0.755288461538462,0.3398,0.319575,0.19171125,0.04208,7.6175,7.0175,6.645,6.5,7.0075,6.445,6.3725,6.3
5,1.5,0.654,2.825,3.3,-7.13298599237,0,365.9,-1.1556,0.045775,-2.4,-82.25,-83,0,-1.1,10,38.7225,38.7925,43.665,51.29,55.1,2.47019230769231,2.30461538461539,1.7025,0.696153846153846,0.8,5.6825,6.4,5.63,6.9,7.1,6.7,6.4375,6.1,6.9,6.7,6.105,6.7,7.2675,6.2,96.755,-0.37192,413.9,3.9906,-5.7081538141395,-0.622115384615385,0.3140575,0.255605,0.1521575,0.03220375,7.59,7.09,6.745,6.5,7.0075,6.5175,6.3725,6.2
5,2.5,0.6,2.2,3.3,-8.98234653706,0,366.1175,-1.2191,0.06,-2.5975,-81.88,-82,0,-1.735,10,38.24,39.08,43.945,51.365,57.965,2.18295454545455,1.9,1.32431818181818,0.354318181818183,0.157727272727273,5.38,6.4,5.6275,6.7375,7.0625,6.7,6.4375,5.9,6.9,6.7,5.805,6.5,7.2675,6.2,96.7265,-1.409,413.255,4.065275,-6.3608172262045,-0.740909090909091,0.226065,0.179595,0.11974225,0.03443125,7.5625,7.09,6.6725,6.5725,7.0075,6.59,6.3725,6.2725
5,3.5,0.6,2.1,3.3,-9.27070119315828,-0.2,366.6,-1.0657,0.03915,-2.5625,-84.1675,-82.504,0,-1.955,10,39.08,40,45.7,53.775,57.585,2.12916666666666,1.8,0.81,0.169375,-0.0637499999999999,5.0725,6.4,5.7,6.675,7,6.7,6.475,5.7625,6.9,6.7,5.735,6.3375,7.2125,6.2,96.728725,-0.2934,412.9175,4.1276,-7.389994491475,-0.705208333333333,0.1951,0.163775,0.08525125,0.02598875,7.5625,7.09,6.6725,6.5,7.08,6.445,6.445,6.2
5,4.5,0.5,2.025,3.3,-5.75401642376,-0.2,366.01,-1.0889,0.04,-2.5,-85.675,-72,0.315,0,11,39.78,39.525,46.1,55.2,59.18,2.13269230769231,1.5,0.5975,-0.116153846153846,-0.3,4.77,6.4,5.7,6.575,6.9625,6.7,6.475,5.6625,6.9,6.7,5.6375,6.2,7.135,6.2375,96.748375,-0.514875,413.1,4.074025,-7.603786044951,-0.157692307692308,0.202765,0.165735,0.0899745,0.020629,7.4625,7.1175,6.745,6.5,7.0075,6.5175,6.445,6.2725
5,5.5,0.5,2.0875,3.395,-4.419561293882,-2.3,365.7925,-1.1021,0.056925,-3.9,-56.1325,-23,20.26,2.775,29.025,40.4,40.11,43.4,53.87,57.04,2.58818181818182,2.2,1.3,0.465681818181819,0.240000000000001,4.865,6.4,5.7,6.4125,6.8,6.7,6.475,5.6,6.9,6.7375,5.4375,6.0375,7.135,6.2375,96.8037,-1.907,413.525,4.0826,-3.82131304092475,0.617045454545455,0.2095,0.2261,0.1321,0.027248,7.435,7.1625,6.745,6.5,7.0075,6.59,6.4725,6.2
5,6.5,0.6,3,3.4,-1.169907584232,-8.5,364.065,-1.387475,0.1107,-5.3875,-29.025,0.625,50.66225,16,46,36.93,37.0025,38.295,45.2475,52.185,3.50083333333334,3.421875,3.425625,3.2,2.75,5.5,6.4,5.7,6.3125,6.7,6.7,6.475,5.5,6.9,6.7375,5.4,5.9,7.035,6.2375,96.9188,-6.18895,412.525,4.0671,-0.443750230944,2.24375,0.3563475,0.2807425,0.19637175,0.05465275,7.4075,7.19,6.745,6.4725,7.0075,6.6175,6.4725,6.2725
5,7.5,0.8,3.915,3.2,1.19844794927645,-13.9025,362.17,-1.6151,0.1907,-4.0475,-16.96,17,119.7825,27.725,11,32.015,32.3,33.2375,36.67,39.28,4.20538461538462,4.1475,4.115,4.4375,4.47,6.2575,6.3475,5.7,6.3125,6.725,6.7,6.5125,5.5,6.9,6.7375,5.5,5.9375,7.035,6.235,96.922175,-11.122,411.8,4.011625,1.81033868599058,5.44903846153846,0.5089,0.4384875,0.317775,0.09746875,7.335,7.19,6.745,6.5,6.98,6.6175,6.4725,6.2725
5,8.5,0.9,4.81,3,1.8191366959338,-16.995,360.775,-1.759875,0.215075,-3.1,-11.2475,27,155.67,40.45,11,29.2175,28.68,28.53,29.9,30.345,4.63181818181818,4.94090909090909,5.00113636363636,5.1325,5.20659090909091,6.6,6.365,5.7,6.435,6.8,6.7,6.505,5.7,6.835,6.735,5.73,6.1,7.02,6.2325,97.001,-14.107,410.7,3.8075,3.9492161263764,8.89454545454545,0.495675,0.429875,0.3411625,0.1476875,7.3075,7.1625,6.745,6.5,6.98,6.6175,6.445,6.3
5,9.5,1,5.5,3.1,4.97840292747,-17.61,359.1525,-1.91145,0.243,-2.5,-3.915,39.125,169.61,47.51,11,24.8,24.3925,24.9,25.07,26.035,4.9275,5.4,5.5125,5.70666666666667,5.83020833333334,7,6.3575,5.7,6.535,6.86,6.7,6.505,5.9,6.8,6.735,6.2,6.4,7.02,6.2325,97.097975,-14.748,410.355,3.483625,6.7904399018955,9.26,0.7029325,0.661025,0.4317975,0.135194,7.235,7.19,6.745,6.5,6.98,6.6175,6.4725,6.3
5,10.5,1,6.105,2.9,6.9768382194,-18.08,358.82,-2.0474,0.241965,-1.9,-4.30999999999999,37.775,179.7725,58.86,10,22.4975,21.3,21.96,21.8375,22.545,5.51730769230769,5.81384615384615,6.07692307692308,6.13269230769231,6.0775,7.36,6.35,5.8175,6.8,6.8625,6.7,6.5125,6.2125,6.8,6.775,6.56,6.7375,7.035,6.2325,97.086,-15.283,409.5,3.234125,5.7775853356935,9.69134615384615,0.7765,0.632685,0.4763725,0.13597275,7.235,7.19,6.745,6.5,6.88,6.69,6.545,6.2725
5,11.5,1.1,6.59,2.9,6.714352260625,-19.6575,358.545,-2.0883,0.288445,-1.8,-5.3875,47.625,214.075,64.21,11,20.35,18.98,19.705,19.405,19,5.6375,6.1075,6.3,6.295,6.475,7.50204545454545,6.3375,5.71,7.1,6.925,6.7,6.5125,6.7875,6.7375,6.775,6.9825,7.0375,7.035,6.2325,97.07425,-15.7865,409,2.9488,9.168017539692,11.625,0.65694,0.676725,0.4757675,0.1693735,7.3075,7.1625,6.745,6.5725,6.88,6.6175,6.545,6.2725
5,12.5,1.2,7,2.8,9.213263768905,-18.4,357.69,-2.062975,0.292025,-1.7,-13.01,44,207.51,64.12,11,18.25,17.2,18.3125,18.28,18,5.76666666666667,6.2,6.3,6.50083333333333,6.5175,7.66,6.3,5.7,7.2325,7.05,6.7,6.4975,7.0575,6.7325,6.765,7.24,7.265,7.035,6.26,97.0375,-15.771,407.8875,3.1148,15.59499744302,10.805,0.6391725,0.5488575,0.3869175,0.20802,7.335,7.1625,6.745,6.5725,6.88,6.6175,6.545,6.2725
5,13.5,1.2,7.075,2.9,6.317278202115,-17.265,358.03,-2.1719,0.28666,-1.5,-10.4425,39,182.83,56.35,10,17.0925,16.1775,16.84,17.22,16.94,6.00384615384616,6.3,6.40076923076923,6.4125,6.6,7.7675,6.355,5.7,7.435,7.1875,6.7,6.505,7.2,6.735,6.77,7.62,7.535,7.1125,6.265,97.0561208,-14.0295,407.84,3.0464,10.2291801955505,10.4276923076923,0.46185,0.47014,0.28129,0.16234,7.435,7.1625,6.8175,6.5,6.88,6.59,6.545,6.3
5,14.5,1.2,6.795,2.9,5.9217637729075,-15.12,357.6,-2.0221,0.291375,-1.409,-17.2,30,139.985,43,11,16,15.695,16.245,16.12,16.3575,6.12840909090909,6.38431818181818,6.4225,6.43,6.6,7.99,6.3,5.7,7.6,7.325,6.7,6.5125,7.4,6.7,6.775,7.9225,7.775,7.29,6.27,97.004875,-13.3,406.1375,3.00575,9.903795471864,7.13068181818182,0.7599,0.64042,0.41265,0.1532375,7.4625,7.1625,6.745,6.5,6.89,6.68,6.54,6.27
5,15.5,1.1,6.8,2.8,3.86727124416,-11.4,357.165,-2.1715,0.264,-1,-27.875,12.979,114.11,29,11,15.85,15.13,16.055,16.8,17.27,6.31979166666666,6.45416666666667,6.508125,6.52916666666667,6.6525,7.90833333333333,6.3,5.7,7.675,7.5,6.7,6.5125,7.4625,6.7,6.775,8.0225,7.9375,7.4675,6.265,96.960175,-9.9163,405.64,3.079,2.4224291801649,7.70625,0.78897,0.68944,0.4146,0.112846,7.6175,7.09,6.8175,6.5725,6.89,6.58,6.54,6.27
5,16.5,1.003,6.615,2.6675,1.23872696652325,-8.2,357.21,-1.8904,0.2588,-1,-32.9925,-1.05,79.154,19.175,12,16.0975,15.94,16.25,17.1,19.365,6.34076923076923,6.2,6.2325,6.3,6.43961538461538,7.9975,6.3,5.7,7.735,7.6625,6.7,6.505,7.46,6.7,6.77,8,8.1,7.6225,6.26,97.0068,-8.86645,406.18,2.78,1.71572753967243,4,0.61365,0.5475,0.390285,0.0655795,7.7,7.1625,6.8175,6.5725,6.99,6.68,6.54,6.27
5,17.5,0.9,6.2,2.76,-0.158641701027575,-4.2775,357.91,-1.644,0.198625,-0.6,-49.23,-26,26.2125,10,29.125,18.1,17.91,18.49,19.745,24.6025,6.19545454545454,5.85227272727273,5.81818181818182,5.845,6.06363636363636,8,6.3,5.7,7.775,7.7,6.7,6.5125,7.4,6.7,6.775,7.9,7.975,7.8,6.27,96.93024785,-4.79375,405.75,2.930625,-1.10960639211115,1.80568181818182,0.4676025,0.465355,0.3368125,0.03839925,7.8,7.1625,6.8175,6.5725,7.005,6.67,6.535,6.2675
5,18.5,0.79025,5.7,2.9,-4.3142217680276,-0.9325,359.215,-1.468,0.0912,-0.6625,-82.325,-80,5.240025,0,14,20.66,20.9,22.28,25.19,29.8,5.55520833333333,5.45125,5.44,5.40354166666667,5.435,7.685,6.3,5.72,7.7375,7.6625,6.7,6.5125,7.3625,6.8,6.775,7.8,7.875,7.8,6.27,96.9260846,-1.407275,408.625,3.2229,-2.1242993580567,0,0.29432,0.24045,0.17589,0.028509,7.8,7.19,6.8175,6.5,7.0375,6.67,6.535,6.2675
5,19.5,0.7,5.28,2.9,-6.5220981166443,0,361.9825,-1.3014,0.0470005,-0.9675,-89.9,-92.1,0,-0.6,10,23.83,24.9,27.28,30.7325,35.71,5.34423076923077,4.74211538461538,4.64365384615385,4.57692307692308,4.345,7.58961538461538,6.4,5.8,7.7,7.7875,6.7,6.5125,7.2,6.8,6.775,7.525,7.775,7.8,6.3375,96.929625,-1.0818,411.05,3.6865,-6.43984890282,-0.654807692307692,0.30239,0.1818,0.129307,0.033946,7.8725,7.19,6.745,6.5725,7.07,6.67,6.535,6.3
5,20.5,0.69875,4.8,3.0425,-8.433054221076,-0.1,363.34,-1.095075,0.051925,-1.4,-88.52,-91.50125,0,-0.8,10,26.8,27.5,29.0775,32.9275,38.4,4.93727272727273,4.18363636363636,3.73,3.62454545454545,3.67636363636364,7.25272727272727,6.4,5.8,7.635,7.7,6.7,6.57,7.1,6.8,6.77,7.165,7.635,7.8,6.335,96.92591195,-0.220825,411.05,3.582,-6.82067031828675,-0.689090909090909,0.1830925,0.1978425,0.07850275,0.02834825,7.87,7.21,6.81,6.57,7.16,6.66,6.53,6.265
5,21.5,0.7,4.27,3.1,-7.30827864524,0,364.355,-1.089125,0.056575,-1.7,-84.25,-88.95,0,-0.8,10,29.325,29.175,32.0325,35.57,41.135,4.7025,3.81833333333333,3.315,3.25,3.2,7,6.4,5.8,7.435,7.68,6.7,6.57,6.92,6.8,6.77,7,7.535,7.8,6.365,96.92577755,-0.436895,412.32,3.53905,-6.75776990925675,-0.566666666666667,0.19028,0.15037,0.100124,0.020152,7.8725,7.2175,6.8175,6.5725,7.135,6.7025,6.535,6.3
5,22.5,0.7,3.8,3.1,-7.672081116288,-0.1,364.7,-1.1084,0.047569,-2.4,-81.64,-87.975,0,-0.9,10,30.4025,31.7225,36.1025,39.455,44.42,4.30076923076923,3.45076923076923,2.8125,2.52192307692308,2.5,6.885,6.4775,5.8,7.335,7.62,6.7,6.57,6.78,6.835,6.835,6.835,7.4,7.8,6.37,96.8868,-0.91143,412.935,3.609075,-6.62470168058175,-0.709230769230769,0.260335,0.2111975,0.12675425,0.0279535,7.8725,7.245,6.845,6.5725,7.235,6.7025,6.535,6.3
5,23.5,0.657,3.1,3.1,-8.7697051351608,0,365.29,-1.09625,0.042825,-2.47,-89.4125,-85.025,0,-0.8925,10,33.015,35.205,39.3625,44.76,48.5,3.73090909090909,3.08772727272727,2.3025,1.9425,1.8675,6.67272727272727,6.4775,5.8,7.2,7.56,6.7,6.57,6.64,6.9,6.835,6.735,7.17,7.8,6.36,96.894875,-0.245935,413.08,3.711475,-5.3991260036415,-0.656363636363637,0.227055,0.1892325,0.10006175,0.0266135,7.8725,7.245,6.845,6.5725,7.2675,6.7025,6.535,6.3675
6,0.5,0.5,7.9,5.7979,-8.83888683639,-0.6,361.04,-0.682195,0.0378465,-3.4675,-86.625,-80,0,-1.3575,10,53.035,53.895,56.37,60.855,63.95,8.1275,6.95,6.72125,6.58875,6.3,10,8.635,8.8,11.225,11.8,10.275,9.5,11.045,10.3,9.8125,10.825,11.175,10.3625,9.4,97.3045,-2.33715,406.1,7.466475,-6.16749786348,-0.602153846153846,0.20035,0.173345,0.0973735,0.0531665,12.345,11.6725,10.845,9.7725,12.5,11.7725,11.245,9.945
6,1.5,0.6,7.4,5.7475,-11.27407624924,-0.3,362.215,-0.686465,0.037752,-3.7,-96.225,-80,0,-1.4,10,53.5875,55.1825,58.555,64.9,65.85,8.12423076923077,6.7,6.495,6.01461538461538,5.6275,9.8,8.6425,8.8,11.215,11.8,10.27,9.5,10.885,10.31,9.81,10.81,11.05,11.15,9.4,97.296,-1.3815,409.8625,7.466525,-6.35330392608925,-0.705192307692308,0.1663125,0.1392375,0.071245,0.04196875,12.3175,11.6725,10.8725,9.7725,12.5,11.8,11.3175,9.945
6,2.5,0.5,6.8,5.8375,-10.35140974134,-0.6,362.6875,-0.64643,0.03281875,-3.6,-90.25,-77,0,-1.7275,10,54.47,57.765,61.61,67.5625,69.725,7.77090909090909,6.2,6.09,5.6,5.3,9.6,8.6375,8.8,11.12,11.8,10.27,9.5,10.785,10.31,9.81,10.7,10.95,11.0625,9.4,97.211,-1.3734,408.78,7.53645,-6.2024326823595,-0.676590909090909,0.14536,0.17913,0.0629755,0.0410985,12.245,11.6,10.8725,9.7725,12.5,11.8,11.245,9.945
6,3.5,0.588,6.79,5.9,-9.586991910996,-0.5,364.3,-0.65679,0.03715,-3.6375,-100.0675,-78,0,-1.78,10,56.47,58.825,62.9,69.1725,71.8075,7.5425,5.93,5.6,5.35416666666667,5.0275,9.4,8.7,8.8,11.115,11.7,10.335,9.5,10.685,10.31,9.9,10.7,10.93,11.1625,9.4,97.2334,-2.9119,409.135,7.54715,-7.14270824824,-0.453541666666667,0.15301,0.1227805,0.058431,0.022311,12.2175,11.6,10.8725,9.845,12.4725,11.8,11.2725,9.9725
6,4.5,0.53,6.635,5.935,-9.829506191424,-0.9,362.005,-0.70064,0.0381,-4.93,-95.9675,-66,3.4525,0,12,57,59.8575,63.71,71.035,73.885,7.54211538461538,5.7,5.7675,5.335,4.65,9.4,8.665,8.8,11.11,11.7,10.3325,9.5075,10.6425,10.3075,9.9,10.605,10.9075,11.135,9.4,97.23465,-1.0272,409.24,7.43895,-7.484486556084,0,0.19877,0.18585,0.0846275,0.0226475,12.145,11.6,10.8725,9.8,12.4725,11.8,11.345,9.945
6,5.5,0.4,7.18,6.03295,-3.8107116348662,-7.8275,361.12,-0.7298475,0.0443215,-6.955,-57.135,-12.4,34.2025,2,32.075,59.6225,60.5,65.415,70.7025,74.92,7.85522727272727,6.6,6.5,5.935,5.725,9.305,8.7,8.8,11.1075,11.6325,10.3325,9.5075,10.6,10.4,9.9,10.12,10.8,11.135,9.4,97.2938,-7.80765,405.925,7.719275,-6.1089349376515,1,0.19456,0.17556,0.095708,0.020258,12.1175,11.6725,10.8725,9.7725,12.4725,11.8,11.345,9.9725
6,6.5,0.4,7.955,6.3275,-1.730383957312,-16.775,356.3625,-0.8293,0.084,-8.7,-21.93,3.6,74.7875,8.0925,64.075,55.4225,55.12,60.205,66.7,71.2,9.29145833333333,7.9,7.7,7.594375,7.10416666666667,9.6,8.7,8.8,11.1,11.63,10.3325,9.5075,10.6,10.4,9.9,10.115,10.7075,11.135,9.4,97.319425,-16.10825,399.385,8.0085,-1.09643904356258,1.99291666666667,0.14188,0.16194,0.147645,0.0386235,12.1175,11.6,10.8725,9.8725,12.445,11.8,11.345,9.9725
6,7.5,0.6,9.2,6.3,3.360586104041,-21.9525,354.3,-1.120875,0.1500975,-8.6375,-9.4,18,138.1,12.19,108,48.5,49.03,50.9175,57.3,63.34,10.9503846153846,9.1,9.09,8.9,8.5,9.8,8.7,8.8525,11.1,11.6325,10.37,9.51,10.5425,10.4,9.9,10.23,10.72,11.1625,9.4,97.38,-21.997,395.31,7.542375,-1.9200794603205,5.74307692307692,0.399725,0.3536375,0.25295,0.0639875,12.01,11.6,10.87,9.87,12.37,11.8,11.34,9.97
6,8.5,0.71425,10.4,6.1,5.27882326164875,-27.2775,352.8,-1.276525,0.18585,-6.03,-6.25,31.775,165.79,15.345,134.2,43.54,43.5825,45.98,49.08,53.03,11.8809090909091,9.7,9.8,9.6575,9.53,10.2,8.7,8.865,11.1,11.735,10.335,9.51,10.6425,10.4,9.9,10.13,10.81,11.1625,9.4,97.385125,-25.432,397.89,7.5877,1.3760499337188,5.99818181818182,0.45429,0.39492,0.280465,0.089196,11.945,11.6,10.8725,9.845,12.3725,11.8,11.345,9.9725
6,9.5,0.8,10.64,5.9,7.434986032445,-30.49,350.71,-1.4477,0.21095,-4.3,-1.9,47,218.3625,19.7525,195,38.68,38,38.2,42.885,46.7,12.9354166666666,10.575,10.54,10.4,10.135,10.6,8.7,8.865,11.2,11.7375,10.3375,9.5,10.745,10.4,9.9,10.51,11,11.19,9.4,97.365,-27.165,395.165,7.5162,3.67999492082825,11.125,0.425625,0.3887325,0.333745,0.184658,11.945,11.6,10.8725,9.8725,12.2725,11.8,11.345,9.9725
6,10.5,1,11.64,5.58,13.697884376055,-32.66,348.875,-1.489075,0.2501,-3.575,-2.825,51.55,252.575,21.64,188.6,34.5375,33.205,34,37.725,39.33,13.3269230769231,10.8613461538462,10.82,10.71,10.5623076923077,10.82,8.7,8.865,11.3,11.8,10.335,9.5,10.94,10.4,9.9,10.7925,11.2075,11.175,9.4,97.3575,-29.875,395.2,6.95265,3.614121843248,12.0707692307692,0.61408,0.59071,0.4256,0.137344,11.9175,11.6,10.8725,9.8725,12.2725,11.8,11.2725,10.045
6,11.5,1.072,12.215,5.6,14.234747181886,-32.6,348.2,-1.51825,0.23895,-2.7,-0.0299999999999997,57.6,263.525,24.5,234.375,33.33,31.975,33,35.7575,37.645,13.5509090909091,10.95,11.0425,11.1325,10.9681818181818,11.0175,8.7275,8.85,11.5,11.775,10.3375,9.5075,11.24,10.4,9.9,11.0875,11.3225,11.175,9.4075,97.36,-31.19425,393.565,7.58485,18.943478605707,13.9729545454545,0.65131,0.64257,0.44222,0.20056,11.945,11.6,10.8725,9.8725,12.245,11.8,11.2725,10.045
6,12.5,1,12.3,5.31575,11.494154440367,-30.7775,347.05,-1.63765,0.2251975,-2.6,-3.645,50.675,305.985,22.315,237.075,31.045,29.805,31.1425,33.6,35.14,13.7166666666667,11.56,11.5,11.5425,11.4,11.135,8.7,8.9,11.5075,11.875,10.3375,9.6,11.5,10.515,9.9075,11.37,11.5225,11.175,9.5075,97.3409,-29.67125,391.71,6.8869,23.6768391827537,12.725,0.58109,0.57885,0.43001,0.20712,11.945,11.6,10.9,9.8725,12.245,11.8,11.3725,9.9725
6,13.5,0.9,12.6,5.505,9.990344394612,-31.045,346.0325,-1.6464,0.2229825,-2.1375,-13.74,38.6,193.2225,18,186.6,30.19,29.32,30.6,32.79,34.3,13.4236538461538,11.5775,11.51,11.5461538461539,11.4325,11.3,8.7,8.87,11.71,11.9125,10.3375,9.6,11.7,10.52,9.91,11.6775,11.72,11.175,9.5,97.3694029904306,-26.156,391.855,6.8296,13.1275688302693,7.31846153846154,0.64139,0.62694,0.37537,0.15814,12.045,11.5725,10.9,9.8725,12.245,11.8,11.3725,10.045
6,14.5,0.9955,12.8,5.5075,8.63935813038,-27.995,345.26,-1.558275,0.23216,-1.905,-14.46,29,171.205,17,166.075,29.8,29.375,30.8,32.69,35.7,13.6077272727273,11.4875,11.4,11.47,11.5938636363636,11.5,8.75,8.8,11.91,12.035,10.335,9.51,11.9,10.41,9.9,11.68,11.91,11.135,9.5,97.3393,-25.29125,392.175,6.922,14.858626493634,7.27818181818182,0.71877,0.630495,0.402645,0.12999,12.07,11.57,10.9,9.87,12.245,11.7725,11.3,10.045
6,15.5,0.98075,12.85,5.6,9.85594082706,-22.99,345.9,-1.4615,0.244575,-2.1,-21.67,15.175,132.61,13.75,113.3,28.94,29.155,30.825,33.9,38.77,14.2933333333333,11.7,11.65,11.7,11.2325,11.6,8.755,8.8775,12.01,12.065,10.335,9.51,12,10.41,9.9,11.7,12.02,11.15,9.5,97.324442,-22.073,392.18,7.2655,-2.53814332506488,6.835,0.658905,0.620285,0.3902025,0.096265,12.14,11.57,10.9,9.87,12.2725,11.8,11.3725,10.045
6,16.5,0.89875,11.2,5.8,3.4187836647401,-17.6,344.84,-1.3853,0.19666,-2.1,-32.095,7.25,87.958,10.68,82.2,29.54,29.9575,31.59,34.8,41.265,13.7111538461538,10.8,10.7,10.765,10.465,11.4,8.7575,8.8,12.11,12.07,10.335,9.51,12,10.5,9.81,11.7,12.05,11.15,9.5,97.3220185,-15.0675,391.8525,7.163,-7.562054201004,3.46769230769231,0.52546,0.49816,0.32387,0.061833,12.1725,11.5725,10.9,9.8725,12.2725,11.7725,11.3725,10.045
6,17.5,0.8,11.4,5.8,1.1039987210825,-11.5,345.82,-1.20725,0.16595,-1.9,-44.1775,-8,60.428,5.7,53,31.2,32.3,33.4925,37.1775,45.5625,12.9004545454546,10.6925,10.6725,10.775,9.86931818181819,11.355,8.7475,8.875,12.21,12.07,10.335,9.51,11.945,10.51,9.81,11.79,12.05,11.15,9.5,97.35555,-11.78075,392.4175,7.101625,-3.6381,2,0.46288,0.40654,0.27153,0.037532,12.2,11.5725,10.9,9.8725,12.2725,11.7725,11.3725,10.045
6,18.5,0.6,11.1,6.0175,-2.17331428551275,-4.6,348.1,-0.9792,0.062,-1.7,-66.66,-68.703,13.308,1.04,20.15,34.525,37.83,39.6,44.2,49.985,11.9908333333333,10.0975,10.1,10.06,9.71583333333333,11.24,8.735,8.9,12.2,12.07,10.335,9.51,11.845,10.51,9.81,11.795,12.04,11.15,9.5,97.3412,-5.0906,393.9,7.14925,-4.55790746231475,0.105208333333333,0.27836,0.24143,0.146356,0.035179,12.2,11.5725,10.9,9.845,12.345,11.7725,11.3,10.045
6,19.5,0.6,10.0175,6,-7.1312018166375,-0.64,353.41,-0.8482125,0.034775,-2.69,-83.6125,-81.125,0.50833,0,10.1,40.355,43.23,46.87,51.08,54.035,10.7688461538461,9.28653846153846,9.3575,9.25,8.9325,11.1,8.7,8.9,12.11,12.06,10.335,9.51,11.845,10.6,9.81,11.6975,11.94,11.065,9.5,97.34475,-1.176775,399.1025,6.9621,-5.9364992202858,-0.903076923076925,0.13021,0.13649,0.053614,0.047226,12.2725,11.5725,10.9,9.8725,12.445,11.7725,11.3725,10.045
6,20.5,0.6,9.0075,5.7975,-8.0818732727325,-0.555,355.555,-0.799255,0.0339955,-2.1,-81.725,-84,0,-0.7,10,42.3425,45.1925,47.8425,53.52,57.26,10.0454545454545,8.77636363636364,8.545,8.64545454545454,8.165,10.9,8.7175,8.9,12.1,11.965,10.4,9.51,11.745,10.6,9.81,11.6,11.94,11.08,9.5,97.35945,-1.6726,401.64,7.0584,-6.16840846641,-1.00545454545455,0.1854275,0.1920625,0.0723825,0.038596,12.345,11.5725,10.9,9.8725,12.445,11.7725,11.4,10.0725
6,21.5,0.6,8.965,5.9,-10.4348708846371,-0.405,357.52,-0.83707,0.04186525,-4.09,-83.7,-82,0,-0.6125,10,45.5525,47.1075,49.65,54.565,59.165,9.31708333333333,8.04666666666666,8.03208333333333,7.90520833333333,7.565,10.8,8.715,8.9,12.1,11.96,10.4,9.51,11.645,10.61,9.9,11.4,11.84,11.08,9.41,97.355,-1.8094,403.7125,7.119625,-8.3516808200535,-0.781666666666667,0.1601375,0.18984,0.0713395,0.021358,12.345,11.5725,10.9,9.945,12.4725,11.7725,11.3,10.045
6,22.5,0.6,8.8875,5.8825,-10.1823232561826,-0.5,357.7725,-0.69742,0.0341505,-4.1975,-83.4,-82.2,0,-0.9775,10,48.305,49.9,52.875,57.025,62.315,8.39192307692308,7.6,7.53,7.4,7.0975,10.6,8.7175,8.9,12,11.95,10.4,9.51,11.6,10.7,9.9,11.215,11.84,11.08,9.41,97.34745,-1.348925,403.6625,7.262,-8.16763131434,-0.736923076923077,0.181295,0.18307,0.07423725,0.02943475,12.345,11.5725,10.9,9.945,12.4725,11.7725,11.3725,10.0725
