DOY2,HR2,CO2,FC,H2O,G_2_1_1,H,LE,PA,RH,TA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,NETRAD,PPFD_IN,PPFD_OUT,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
2,0.75,473.08415,17.7289,13.4316125,0.6111,22.6862100000001,73.4954575,101.403705,94.81,14.2325,18.941875,13.40225,13.76625,14.4025,14.06125,13.77425,13.10625,13.894,14.22725,14.47525,13.90225,13.35625,13.51775,13.93,13.96925,13.47675,13.51375,13.7475,13.8275,13.8,13.335,-26.096,0,0,0.44308655,1.44125034124817,1.54951561180782,0.606348429256511,5.05645925
2,1.25,467.668,15.736325,13.122625,2.38755,32.7898875,89.3837675,101.4092775,93.9675,13.95775,18.899,13.174,13.63575,14.244,13.9935,13.796,12.8705,13.67675,14.0715,14.371,13.92275,13.19775,13.30625,13.8535,13.91775,13.492,13.39625,13.6625,13.73,13.7525,13.3475,-20.7455,0.259502999854678,4.93055699723889,0.59435,1.64566096143768,1.47696648574028,0.649597567729437,4.83677
2,1.75,468.798725,18.5038025,12.712585,2.0254,3.2091319999999,76.3754225,101.434975,93.805,14.18675,18.73765,12.91675,13.5015,14.11475,13.91725,13.826,12.76675,13.505,13.913,14.2715,13.93375,13.084,13.12575,13.7555,13.86675,13.503,13.265,13.56,13.6475,13.695,13.34375,-25.47075,0.259502999854678,7.83050302061497,0.5418824,1.51509747056064,1.39316883442128,0.619055666173646,4.83831375
2,2.25,466.812625,11.538035,12.83727,1.643525,12.155709,69.72608,101.42764,93.9,14.45525,18.7684,12.70575,13.4205,13.995,13.83575,13.826,12.651,13.36175,13.7645,14.153,13.93375,12.972,12.96525,13.70075,13.80525,13.513,13.1425,13.4675,13.5625,13.645,13.3675,-24.747,0.259502999854678,6.61732649629432,0.55614885,1.75832059617108,1.47125415567068,0.660962302372928,5.03045275
2,2.75,475.092625,18.02275,13.14543,1.24555,11.16867,108.47293,101.4051025,93.7575,14.2565,19.3272,12.551,13.33625,13.885,13.7505,13.807,12.47725,13.24125,13.60125,14.0255,13.8975,12.9105,12.78575,13.65025,13.7315,13.51725,13.03625,13.38,13.50375,13.61125,13.38,-23.566,0.259502999854678,6.11129564657771,0.554482925,1.7386992493146,1.46435403129328,0.687769191995082,5.4990575
2,3.25,471.698,14.780895,13.14535,0.849075,19.0113525,84.2858899999998,101.3845125,94.31,14.032,19.296575,12.45825,13.23775,13.76575,13.6625,13.787,12.41525,13.11075,13.4765,13.916,13.87175,12.81,12.5965,13.59025,13.6735,13.50725,12.89375,13.2825,13.4325,13.57375,13.3875,-22.35525,0.259502999854678,4.89811912225708,0.50596015,1.71017604817696,1.44969580228609,0.617554247944663,5.35264575
2,3.75,475.113,12.6779125,13.52968,0.46575,15.57452,87.8773,101.3769725,94.7,14.15,18.946175,12.2975,13.12925,13.6465,13.6025,13.767,12.372,13.003,13.37025,13.804,13.86025,12.72575,12.4075,13.53975,13.613,13.50675,12.7575,13.17,13.36125,13.51875,13.37125,-21.7865,0.259502999854678,5.82584234673756,0.56498745,1.83279689410376,1.58541724299467,0.706806108362382,5.75381725
2,4.25,481.7319,15.3273,13.0183125,0.100925000000001,14.159695,94.92998,101.3816775,94.705,13.684,18.8197,12.19,12.994,13.54625,13.55725,13.75425,12.282,12.88525,13.26975,13.6915,13.845,12.64,12.2665,13.47925,13.54625,13.50675,12.62,13.06625,13.28125,13.45625,13.37375,-19,0.259502999854678,5.81286719674482,0.498258725,1.85500459162906,1.46345691979127,0.702138123402096,5.476795
2,4.75,467.84585,15.7949575,13.47584,-0.12265,11.29010275,89.4397224999999,101.3853125,94.8525,13.454,18.742825,12.041,12.85875,13.456,13.501,13.75425,12.1525,12.75625,13.173,13.5905,13.8445,12.53525,12.23325,13.39675,13.49,13.5115,12.46875,12.9525,13.19375,13.385,13.37375,-19.189,0.259502999854678,5.67662812182111,0.5763426,1.59985119119984,1.38517258571638,0.672184183200849,5.207265
2,5.25,488.0267,10.168765,13.70424,-0.186474999999998,14.5335675,109.9348,101.3942875,95.1675,13.98125,18.5644,11.99275,12.7135,13.36525,13.44525,13.72975,11.992,12.6015,13.08625,13.481,13.78775,12.44525,12.1895,13.29575,13.45525,13.501,12.31875,12.8625,13.12375,13.3175,13.37,-28.197,0.259502999854678,5.81286719674482,0.52808625,1.77408093597513,1.45493275914946,0.660790596081019,4.747706
2,5.75,501.43365,12.45499,13.74422,-0.203974999999998,12.938,109.9489375,101.408375,94.8525,14.32375,18.361925,11.97,12.6115,13.275,13.39575,13.72425,11.85525,12.491,12.98,13.3725,13.76725,12.37675,12.1655,13.20825,13.42,13.501,12.23,12.7675,13.0475,13.26375,13.36,-23.8240000000001,0.259502999854678,11.6906101434532,0.541449425,1.60060623799911,1.5680445760732,0.65570356733621,4.66337725
2,6.25,518.1001,15.0460875,13.73832,-0.227749999999997,10.4715,117.254125,101.4195275,95.82,14.41625,18.5462,11.9455,12.50525,13.17475,13.3415,13.70875,11.82525,12.371,12.83625,13.28775,13.7625,12.28725,12.1315,13.1255,13.3905,13.501,12.14625,12.685,12.9775,13.18875,13.34375,-5.36180000000006,0.395742074778386,12.8908115177812,0.589077449999999,1.73684969397547,1.5354137339534,0.726162213872693,5.21557599999999
2,6.75,507.7841,16.531625,14.584985,-0.379174999999999,21.1087225,160.32785,101.424745,95.6625,14.445,18.5871,11.87375,12.38575,13.07475,13.262,13.69875,11.79625,12.265,12.72525,13.2215,13.75775,12.15725,12.0415,13.07975,13.3505,13.501,12.075,12.57,12.8925,13.13625,13.3375,-5.63304999999998,17.3867009902634,12.5988706429447,0.6240376,1.69207528277662,1.62743011901513,0.766105477216281,5.2290455
2,7.25,487.27485,11.15188,13.6553,-0.510675,38.55002,176.323075,101.43838,95.7,14.3675,18.70695,11.85825,12.3415,12.9845,13.16575,13.685,11.77725,12.16075,12.63625,13.1605,13.73725,12.0515,11.83575,13.03975,13.31575,13.48575,11.9975,12.43,12.83,13.08,13.33375,0.0103500000000001,140.929591646079,13.0011002927194,0.6224026,1.78964893115328,1.59110108044458,0.788737390688289,5.752777
2,7.75,482.4761,11.68798,13.6484,-0.664425,66.67981,143.0036,101.4788025,95.455,14.675,18.87745,11.861,12.29575,12.904,13.04675,13.6375,11.7725,12.0945,12.53,13.10575,13.6805,11.9705,11.7275,12.9625,13.28625,13.4515,11.92875,12.30375,12.76125,13.03375,13.32,50.3252499999996,364.861217795678,30.3618509829974,0.62847305,1.94114510342469,1.69121256277218,0.807450801453943,5.54257125
2,8.25,494.348,5.125516,13.1989825,-0.711699999999999,97.5156,161.8372,101.50931,93.775,14.89775,19.248,11.95275,12.2125,12.78375,12.9415,13.60475,11.8925,12.02625,12.4005,13.03725,13.64575,11.95625,11.70775,12.89525,13.201,13.432,11.86125,12.15,12.65875,12.99125,13.30375,114.425,552.793290290436,44.4269135751209,0.639768,1.96290346171176,1.79835202338141,0.764801935143995,5.48466
