DOY2,HR2,USTAR,TA,WS,FC_1_1_1,H,LE,G,TS,RH,PA,CO2,VPD,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O
8,15.75,0.373,34.145,2.48,-0.482,165,67.047,75.995,44.2,30.259,90,376,39.34,305,555,99.609,423,557.57,18.3
8,16.25,0.369,33.843,2.663,-0.37,136.0115,63.15,61.4,42.9,30.91,90,375,37.315,248,473,87.55,421.016,550,18.5095
8,16.75,0.364,33.6,2.713,-0.177,112,62.646,46,41.5,31.689,90,376,35.46,158,339.482,61,421.083,531,19
8,17.25,0.368,32.8,2.68,-0.067,77.6,53.15,30.7,40.3,32.065,90,375,33.99,84.564,239,45.233,421,520,18.6
8,17.75,0.3645,32.1,2.475,0.0865,39.3525,45.65,18.35,39.025,35.108,90,375,31.255,21,128,22.75,417,506,19.136
8,18.25,0.329,31.22,2.265,0.387,9.275,28.6885,6.425,37.5655,36.298,90,376,29.665,-20.6,62.1,13.1705,414.0685,494.434,19.46
8,18.75,0.283,30.85,1.955,0.555,-1.88,18,-2.639,36.25,40.975,90.076,376,26.3,-52.4755,21.9,6.64,412.098,485,20
8,19.25,0.213,29.6,1.5535,0.717,-6.53,9.51,-13.461,34.9145,42.619,90.1,378,24.13,-67.058,-0.297,2.5025,410.203,475.3645,20.5
8,19.75,0.1765,28.8115,1.435,0.817,-8.48,7.525,-20.7,34.016,47.0505,90.1,379,21.69,-66.2,-2.38,2.23,409.6635,469,20.9
8,20.25,0.1985,27.99,1.5995,0.7985,-9.34,8.7595,-26.4435,33.2445,49.083,90.158,382,19.59,-63.9995,-2.345,2.41,404.991,464,20.5
8,20.75,0.1925,27.45,1.6185,0.979,-12.85,12.8,-30.05,32.6,52.5625,90.2,383,17.61,-61.143,-2.04,2.448,405,460,21.1905
8,21.25,0.1905,27.15,1.555,0.807,-11.15,9.545,-32.769,31.988,53.715,90.2,384,16.825,-62.8,-2.03,2.4255,401.1615,457,21.25
8,21.75,0.187,26.802,1.565,0.816,-13.3,9.967,-34.15,31.4105,51.8805,90.2415,384,17.015,-62.6,-1.9035,2.42,398.989,454.2945,20.9
8,22.25,0.181,26.4065,1.6135,0.907,-13.3,10.2,-36.1,30.8,53.55,90.288,386,15.84,-61.4255,-1.865,2.36,396.194,452.121,21.1
8,22.75,0.1815,25.843,1.614,0.886,-13.25,11.4195,-36.6,30.3,55.7285,90.2785,385,14.56,-59.4955,-1.67,2.28,395,449,21.35
8,23.25,0.171,25.5,1.553,0.839,-13.7,10.107,-37.25,29.75,55.284,90.3,384,14.625,-58.5,-1.75,2.365,394,446.5445,21.15
8,23.75,0.1745,25.258,1.535,0.828,-13.8,11.7,-36.95,29.35,56.898,90.3,384,14.4,-59.5465,-1.65,2.385,392.4735,445.8175,21.5
9,0.25,0.177,22.8,1.65,0.497,-16.9385,3.841,-35.6,26.443,55.018,90.258,379,12.475,-70.8,-1.884,2.5845,367.827,426,18.05
9,0.75,0.176,22.5,1.61,0.4665,-16.1355,5.3,-35.945,26.1,57.2085,90.263,379,11.59,-69.3,-1.846,2.395,367,424.711,18.217
9,1.25,0.158,22.2,1.524,0.4415,-15.5,3.94,-36.7,25.703,58.5005,90.278,378.5,11.205,-68.3,-1.893,2.49,363,422.186,18.2375
9,1.75,0.157,21.735,1.513,0.3445,-13.95,4.0255,-37.4,25.4,61.2825,90.281,379,10.17,-67.875,-1.931,2.465,361.684,420.716,18.1005
9,2.25,0.157,21.45,1.57,0.3955,-14,3.585,-38,25.065,63.831,90.254,381,9.39,-67.6,-1.77,2.53,361,419,17.9215
9,2.75,0.155,21.2,1.5,0.4055,-14.818,4.4205,-37.9,24.709,64.675,90.254,379,8.69,-66.857,-1.662,2.47,358.638,418.205,17.948
9,3.25,0.144,21.007,1.43,0.321,-13.3,3.309,-38.1,24.384,64.5835,90.241,379,8.645,-65.7,-1.713,2.41,357.865,417.175,18.256
9,3.75,0.146,20.8,1.41,0.323,-13.1205,2.8425,-38.2,24.08,64.402,90.226,379.0575,8.68,-65.3,-1.68,2.44,357.207,415.642,18.4225
9,4.25,0.13,20.502,1.34,0.2905,-12.267,2.8785,-38.321,23.809,66.777,90.24,380.487,8.54,-64.668,-1.62,2.38,358,414.343,18.35
9,4.75,0.1335,20.38,1.4025,0.263,-11.9,3.695,-38.614,23.6095,67.693,90.2925,380.8775,7.79,-63.98,-1.59,2.421,355.896,413.3445,18.068
9,5.25,0.137,20.2,1.34,0.298,-11.5,3.59,-38.3345,23.3675,68.299,90.3,380.524,7.38,-63.6115,-1.6365,2.375,354.728,411.888,18.2
9,5.75,0.143,20.1,1.43,0.28,-11.9,2.791,-38.3985,23.1415,68.495,90.3,380.158,7.115,-62.65,-1.08,2.48,355.007,411.285,18.072
9,6.25,0.147,20.128,1.4405,0.261,-11.6,3.7965,-38.65,22.968,67.99,90.3,380,7.31,-49.051,10.6635,4.7365,354,411.6885,17.9845
9,6.75,0.147,20.9675,1.2885,-0.3815,-5.574,10.749,-38.2,22.861,65.388,90.3,377,8.325,-4.679,76.4505,18.394,353.783,416.593,19.2
9,7.25,0.151,22.9,0.982,-1.09,11.1855,24.964,-35,23.1,59.04,90.357,372.722,11.39,71.3,175.258,28.287,359.431,428,20.05
9,7.75,0.158,24.8,1.01,-1.5875,40.921,36.4,-28.2,23.8,54.566,90.389,373,14.03,161,285.094,37.255,365,438,19.375
9,8.25,0.18,25.519,1.167,-1.7415,71.05,47.627,-18.8,24.8,51.541,90.374,373.765,16.37,248,399,53.1,368,452,19.4435
9,8.75,0.201,26.527,1.3665,-1.58,100.742,53.2,-6.271,26.281,48.352,90.3845,374,17.04,322.4175,505.956,69.3,372.0415,467.2695,19.211
9,9.25,0.203,27.635,1.403,-1.85,126.304,61.771,9.869,28.223,46.702,90.388,372,19.44,391.137,606.865,90.283,378.053,483.057,18.908
9,9.75,0.221,28.564,1.495,-1.598,153.84,72.497,27,30.558,43.971,90.375,372.877,22.15,449.943,696,109.096,382,502,18.764
9,10.25,0.224,29.451,1.6285,-1.43,180.616,71.931,44.2,32.8425,41.658,90.343,372,24.04,496.937,773,126.076,385,516.9665,18.4
9,10.75,0.251,30.129,1.78,-1.435,203,77.55,59.034,35.1,38.827,90.3,371,26.26,534,835.85,139,389,535,18.2665
9,11.25,0.245,30.818,1.85,-1.07,221,69.939,72.5,37.101,36.056,90.3,371,28.24,555,880,149.812,392,544.519,17.646
9,11.75,0.274,31.323,2.02,-1.073,242,68.2,81.9,38.8,34.165,90.262,371,30,566.433,909,156.117,396.298,555,17.605
9,12.25,0.296,31.9,2.23,-0.8685,248.5615,73,88.702,39.873,32.4785,90.2,371.5,31.635,571,925.114,162.028,401,564,17.267
9,12.75,0.324,32.157,2.36,-0.794,251.669,70.6,93.261,41.217,30.676,90.2,370,33.75,555.145,914,161.465,402,569.576,16.4245
9,13.25,0.346,32.436,2.4775,-0.6145,239.893,71.3955,95.6575,41.8,28.4565,90.168,370.5,35.1,527.052,888,157.6805,403.135,572.09,15.432
9,13.75,0.348,32.555,2.47,-0.7205,232.622,64.646,92.3,42.316,28.0095,90.1,369.5,35.155,493.923,838,149,405,567,15.662
9,14.25,0.354,32.5,2.558,-0.7215,214,61.7785,89,42.1,27.5065,90.1,370.5,35.91,437.406,767.762,138.8095,407,563.709,15.598
9,14.75,0.347,32.759,2.502,-0.708,196,60.586,81.834,41.682,28.18,90.057,371,35.67,377.617,686.608,122.082,405,558,15.685
9,15.25,0.359,32.533,2.47,-0.5925,169.322,58.7,71.3,41.2,27.422,90,368.5,36.225,312,589.678,107.1985,404,546,15.223
9,15.75,0.3635,32.509,2.555,-0.429,140,50.1,60.0815,40.45,27.277,90,371,35.29,260.3915,511.5,91.8825,403.5985,533.5,15.2415
9,16.25,0.365,32.3045,2.554,-0.437,115,45.5,48.35,39.4,28.385,90,371,34.03,179,402.179,74,401.8175,524.0615,15.38
9,16.75,0.3555,31.8,2.405,-0.296,75.049,43.86,36.0505,38.2,28.725,90,371,33.83,106,289.642,53.541,398,512,15.563
9,17.25,0.329,31.476,2.339,-0.127,36.343,33.6,23.58,36.9,30.751,90,371,31.51,33.895,179.421,37.0565,395.431,497.6535,15.9
9,17.75,0.311,30.902,2.124,0.049,8.04,22.6,12.4,35.848,30.986,90,369,31.48,-28.053,81.1,21.281,391.694,486.308,15.77
9,18.25,0.251,29.517,1.82,0.277,-4.922,9.22,2.294,34.571,34.397,90.011,370,27.37,-69.906,17.509,5.95,387.823,471,16.386
9,18.75,0.177,27.8,1.45,0.4825,-7.629,6.201,-7.63,33.339,37.5645,90.1,372,23.08,-85.7,-1.7,2.4,383.847,458.117,16.7
9,19.25,0.182,26.6,1.53,0.493,-9.647,3.9,-14.81,32.3,42.5075,90.1,377,20.025,-84.356,-3.0775,2.4865,382.555,451.498,17
9,19.75,0.185,26.022,1.59,0.6155,-12.4,5.4585,-19.889,31.3,44.298,90.117,379,18.79,-79.9,-2.74,2.62,379,446.686,16.85
9,20.25,0.183,25.6,1.704,0.637,-15.5,5.915,-24.274,30.4,46.192,90.2,380,17.59,-78.5,-2.43,2.685,378,443.103,17.1
9,20.75,0.196,24.951,1.74,0.7205,-18.2,5.83,-27.4,29.688,48.3555,90.2,378.5,16.395,-75.7,-2.18,2.723,377,440.672,17.25
9,21.25,0.185,24.6,1.689,0.6825,-18.3835,6.286,-29.5,29.046,49.745,90.208,377.886,15.605,-75.6,-2.18,2.7375,374,438.183,17.202
9,21.75,0.182,24.265,1.66,0.6085,-18.3715,4.262,-31.14,28.492,50.564,90.231,377.527,15.165,-74,-2.103,2.66,372.093,436,17.3
9,22.25,0.179,23.7,1.66,0.652,-18.136,4.75,-31.551,27.982,52.297,90.238,378.294,14.43,-72.3,-2.069,2.636,373,433.747,17.4405
9,22.75,0.188,23.6,1.692,0.59,-18.116,5.62,-32.9,27.436,51.539,90.255,378,13.735,-72,-2,2.62,372.348,432,17.5
9,23.25,0.17,23.243,1.57,0.516,-18.1135,3.898,-34,27.057,55.8265,90.256,378.059,13.095,-70.9,-2.07,2.5675,369,428.988,17.115
9,23.75,0.176,23.202,1.683,0.504,-18.96,5.72,-35,26.631,55.02,90.254,379,12.93,-71.3,-1.893,2.6,366,427,17.723
10,0.25,0.194,17.6,1.89,0.066,-23.9,-0.362,-31.6,20.915,46.8265,90.3,378,10.395,-79.8,-2.18,2.7,319.08,393,11
10,0.75,0.182,17.455,1.88,0.005,-21.9,-0.437,-32.4,20.561,48.0205,90.3,378,9.87,-79,-2.1575,2.71,317,391,10.9
10,1.25,0.184,17.085,1.87,0.001,-21.617,-0.309,-33,20.2,50.514,90.308,378,9.44,-78.2,-2.1725,2.657,318,389,11
10,1.75,0.174,16.534,1.83,-0.021,-20.083,-0.412,-33.44,19.91,51.365,90.307,378,8.66,-77.934,-2.11,2.63,316,386.207,10.977
10,2.25,0.181,16.433,1.819,0.003,-20.7,-0.409,-33.684,19.561,51.526,90.3,377,8.43,-76.7,-2.059,2.66,315,386,11.1
10,2.75,0.186,16.3,1.861,-0.032,-21.2,0.017,-34.1,19.2,52.139,90.3,377,8.25,-76.209,-1.9735,2.65,313.556,385,11.2
10,3.25,0.172,16.101,1.78,-0.011,-19.8,-0.234,-34.6,18.912,53.84,90.3,377,8.185,-74.704,-2.06,2.595,312,383,11.1665
10,3.75,0.163,15.455,1.748,-0.048,-19.7,-0.254,-34.6,18.652,55.85,90.3,376,7.67,-73.899,-2.055,2.52,310,381.688,11
10,4.25,0.168,15.1,1.807,-0.041,-19.6,-0.0105,-35,18.4,56.8685,90.3,377,7.835,-73.5,-1.9125,2.59,311,380,11.2
10,4.75,0.167,15.1,1.78,-0.047,-19.3,-0.186,-35.125,18.1,57.1955,90.361,377,7.685,-72.599,-1.89,2.539,312,378,11.194
10,5.25,0.174,14.9,1.82,-0.073,-19,-0.027,-35.3,17.706,55.283,90.392,377,7.37,-72.4,-1.82,2.565,309,376,11.12
10,5.75,0.172,14.624,1.75,-0.056,-19.425,0.025,-35.7,17.5,55.754,90.4,377,7.07,-72.269,-1.873,2.56,309,374,11.1
10,6.25,0.166,14.4,1.78,-0.062,-18.2,-0.181,-35.9,17.3,58.964,90.4,377,6.96,-69.8,0.088,2.8345,309,375,11.1
10,6.75,0.161,14.9,1.729,-0.195,-15.1,0.438,-35.7,17.278,57.506,90.4,376,7.32,-47.3,28.8,9.89,308,375.178,11.2
10,7.25,0.161,16.9,1.332,-0.612,-1.23,4.509,-35.8,17.148,50.245,90.4,376,9.13,15.231,117,25.792,311,384.193,11.5
10,7.75,0.159,19.379,0.955,-0.97,26.1,11.4,-33.1,17.439,46.064,90.4,375,12.62,99.8,224,36.554,316,399,11.6
10,8.25,0.1615,21.1,1.0475,-1.257,57.3,19.03,-27.9,18.25,41.5275,90.4,377,14.91,188.4725,334.492,48.6915,321.0725,417,11.6
10,8.75,0.18,21.8,1.23,-1.18,88.687,22.3145,-19.8,19.865,37.916,90.4,378,16.23,265.057,438,65.3,326.395,432.312,11.647
10,9.25,0.2135,23,1.425,-1.08,121,27.3,-7.849,21.7275,36.129,90.4,378,18.16,332,536.663,85.454,329.948,449.52,11.5145
10,9.75,0.2185,23.8,1.525,-0.912,146,30.4575,7.5895,24.039,34.2545,90.4,378.5,20.19,389.6115,627.7715,104,334,466.263,11.5605
10,10.25,0.248,24.6825,1.63,-0.9765,176.1755,30.05,24.427,26.544,31.376,90.4,379,22.275,431,699.204,121,339.5,482,11.341
10,10.75,0.2595,25.75,1.755,-0.8845,196.2005,35.2,39.714,28.795,29.4525,90.4,378,23.51,466.323,761.9535,134.963,342,498.7765,11.1115
10,11.25,0.288,26.7755,1.96,-0.761,221.809,34.8,51.6695,30.8,27.828,90.3,378,26.21,487.6725,803,144.019,345,512,10.9
10,11.75,0.2985,27.49,2.176,-0.5345,227.365,34.544,61.8805,32.5975,25.931,90.3,378,27.625,493,821.9465,151,348,521.5,10.564
10,12.25,0.316,28.1025,2.2815,-0.58,237.532,32.666,67.9,34.235,24.806,90.3,378,28.71,490.8985,830.8125,154.989,350,529.9275,10.1545
10,12.75,0.346,28.4,2.46,-0.419,241,31.455,73.184,35.579,24.479,90.2,378,29.66,471.294,820,154,351,534.838,10.03
10,13.25,0.347,28.515,2.5,-0.472,235,30,74.8,36.5,24.058,90.2,378,30.665,447,787,151,353,536,10.15
10,13.75,0.361,28.973,2.618,-0.474,234,27.9,74.667,36.991,23.5015,90.1,378,31.62,408,740.378,142,355,535.849,9.873
10,14.25,0.373,29.1,2.68,-0.38,212,27.7,71.7,37.098,23.066,90.1,377,32.15,354,674.779,131.193,355.506,531,9.66
10,14.75,0.391,29.1,2.8,-0.367,192,24.376,67.4,36.88,22.8125,90.1,378,31.715,304,598,117,354,523,9.349
10,15.25,0.39,29.129,2.75,-0.39,164,21.9,60.7,36.3,22.572,90.1,377,31.92,238,506,100.59,354,516,9.41
10,15.75,0.399,28.9,2.8,-0.363,132.204,18.721,52,35.498,21.947,90.1,378,31.93,164,404,80.9,352,504.761,9.25
10,16.25,0.412,28.5,2.8,-0.3695,95.4,14.35,42,33.986,22.222,90.1,377,31.35,87.267,295,60.3,351.851,491,9.395
10,16.75,0.392,28.3,2.74,-0.355,54.7,10.6,31.251,32.74,23.1825,90.1,377,29.36,10.7,186,42.4,349,476,9.435
10,17.25,0.3665,27.3445,2.49,-0.2,11.1,5.94,20.8,31.276,23.4845,90.1,377,27.65,-56.6,78.3,24.2645,345.5,460,9.403
10,17.75,0.2715,25.95,1.96,-0.0455,-6.664,0.603,11.0145,29.9475,26.112,90.1,377,24.84,-99.1955,11.384,5.867,341.661,446,9.75
10,18.25,0.138,24.35,1.35,0.0235,-9.925,-0.1365,2.1165,28.69,29.831,90.1635,377,21.1,-103.8955,-3.21,2.5855,338,433,9.7795
10,18.75,0.1195,22.5435,1.405,0.013,-10.803,-0.598,-5.4575,27.5225,31.9245,90.2,378,18.215,-97.471,-3.9,2.65,334,424.448,9.815
10,19.25,0.1545,21.7345,1.7165,0.0875,-15.7795,-0.299,-11.6865,26.5595,36.028,90.2,379,15.71,-94.35,-3.23,2.99,330,419.0355,10
10,19.75,0.174,21.0745,1.7465,0.1185,-18.55,-0.3945,-16.53,25.7325,37.843,90.2675,379,15.07,-92.479,-2.805,3.1,328,415,10.144
10,20.25,0.1945,20.4,1.84,0.142,-21.171,-0.396,-20.15,25.0325,38.375,90.3,379,14.09,-90.2,-2.6,3.15,326.668,411.27,10.2775
10,20.75,0.1855,20.3,1.8645,0.1035,-21.5925,-0.418,-22.774,24.378,38.9385,90.3,378,13.835,-88.55,-2.556,3.055,325.1285,408,10.348
10,21.25,0.2025,19.8,1.9225,0.094,-23.5,-0.359,-24.55,23.705,40.745,90.3,378,13.13,-87.6595,-2.495,3.03,325.044,406,10.256
10,21.75,0.206,19.299,1.941,0.078,-21.908,-0.377,-26.2,23.1235,42.128,90.3,378,12.5,-85.6,-2.4665,2.96,323,403.5,10.373
10,22.25,0.1945,18.56,1.904,0.083,-21.5,-0.346,-27.7,22.5815,43.759,90.306,378,11.82,-83.898,-2.43,2.785,321.5,401,10.326
10,22.75,0.192,18.35,1.9075,0.07,-22,-0.246,-28.9065,22.0485,43.809,90.3045,378,11.37,-82.7,-2.329,2.8,321,398.4185,10.306
10,23.25,0.189,18.15,1.8805,0.0495,-21.4875,-0.403,-30.4625,21.6425,44.469,90.3165,378,11.02,-81.95,-2.1715,2.86,320,396,10.5
10,23.75,0.186,17.8535,1.8745,0.079,-22.8435,-0.356,-31.1345,21.1905,45.2525,90.3,378,10.935,-81,-2.166,2.845,319,394.8895,10.405
11,0.25,0.172,12.8,1.87,-0.08,-21,-0.5,-32.391,14.25,49.4885,90.5895,376,6.425,-72.85,-1.9565,2.4575,296,363.2135,7.87
11,0.75,0.1715,12.2,1.8435,-0.083,-20.2,-0.637,-32.613,14.0355,52.235,90.5735,377,5.94,-72.75,-1.942,2.44,296,362.758,7.9
11,1.25,0.1755,12.044,1.8395,-0.0935,-20.4,-0.6325,-33.1035,13.6295,53.293,90.5755,376,5.66,-72.339,-1.932,2.42,294,360.122,7.8445
11,1.75,0.169,11.6,1.8,-0.1065,-19.1,-0.7615,-33.716,13.319,53.492,90.5705,376.5,5.78,-72.05,-1.92,2.39,293.596,358.5,7.954
11,2.25,0.167,11.5505,1.78,-0.1045,-19.3855,-0.6345,-33.9565,13.2,54.8275,90.567,377,5.285,-71.192,-1.945,2.37,293.2595,358,8.02
11,2.75,0.163,11.05,1.83,-0.085,-17.5,-0.638,-34.2095,12.8535,54.4965,90.538,377,5.165,-70.25,-1.85,2.37,291.6235,355,8.02
11,3.25,0.162,10.7055,1.8075,-0.0905,-17.95,-0.4455,-34.628,12.65,54.6775,90.5215,377,5.585,-69.9965,-1.908,2.38,291,354.611,8.028
11,3.75,0.164,10.3025,1.79,-0.111,-18.654,-0.567,-34.891,12.5,58.202,90.509,377,4.93,-69.35,-1.805,2.37,291,354,7.98
11,4.25,0.1535,10.38,1.78,-0.093,-17.95,-0.314,-35.1,12.3715,59.3655,90.541,377,4.925,-68.1,-1.811,2.3095,291,353.94,7.9605
11,4.75,0.152,10.2,1.7895,-0.103,-17.5,-0.72,-35.41,12.25,57.323,90.551,377,4.89,-68,-1.755,2.35,288,352.7715,7.996
11,5.25,0.1485,9.96,1.6935,-0.1115,-16.2,-0.4735,-35.5575,12.077,59.5585,90.58,377,4.745,-67.8,-1.77,2.291,287,351,8.02
11,5.75,0.152,9.795,1.666,-0.083,-17,-0.327,-35.4975,11.75,61.1145,90.59,376,4.295,-66.4245,-1.645,2.39,288,349.335,8.07
11,6.25,0.1495,9.505,1.6895,-0.092,-18,-0.421,-35.6325,11.55,60.685,90.6,376,4.8,-67,-1.555,2.3585,287,348,7.9
11,6.75,0.151,9.455,1.648,-0.103,-16.6,-0.357,-35.77,11.5,61.112,90.6,376,4.45,-61.9,2.3175,3.065,286.643,348.2705,8.001
11,7.25,0.153,9.885,1.565,-0.196,-11.541,-0.176,-35.477,11.35,60.0795,90.6,376,4.24,-28.45,37.75,11.4095,289,352,8.055
11,7.75,0.1465,12.25,1.171,-0.367,3.77,3.41,-34.35,11.25,49.095,90.6295,376,6.605,32.2,127.72,27.1,291.5,360.5,8.15
11,8.25,0.1435,14.9125,0.938,-0.5945,31.7,7.3175,-31.5,11.55,42.56,90.656,378,9.37,109.5,224.7015,37.602,296.509,373.5,8.4295
11,8.75,0.1575,16.1615,1.11,-0.775,60.9,11.5,-25.4,12.307,39.3915,90.6635,379,11.105,187,322.882,49.209,300,387,8.16
11,9.25,0.198,16.9,1.33,-0.715,90.658,14.186,-15.533,13.819,37.2865,90.663,378,12.17,255.7435,422.8245,64.375,302.033,401,8.27
11,9.75,0.1945,17.75,1.35,-0.6675,117.6205,17.0515,-2,15.5905,34.8265,90.627,379,13.45,313.551,507.574,82.153,307,417,8.1825
11,10.25,0.227,18.8,1.52,-0.57,141,19.129,13,17.8,33.123,90.608,379,14.655,356.982,576,97.7,308,432,8.186
11,10.75,0.229,19.606,1.605,-0.6325,157,20.524,27.8305,19.815,31.186,90.6,379,15.42,384,627.5,110,312.5,442.529,8.217
11,11.25,0.2355,20.8335,1.73,-0.4585,175.2825,19.983,38.9,21.641,28.69,90.598,379,17,410.499,670,120,316.3325,455.577,8.0515
11,11.75,0.264,21.675,1.8065,-0.416,188,20.615,48.7,23.586,26.481,90.5015,379,18.47,419,694.5,127.781,319.0365,466.673,7.95
11,12.25,0.2665,22.1,2.0355,-0.389,193.125,20.5995,56.6165,25,25.1265,90.5,379,19.89,413.9485,701.835,131,321.0905,475.5385,7.8665
11,12.75,0.3035,23,2.102,-0.3525,189.621,20.194,63.05,26.2675,23.434,90.4,378.5,21.33,401,693.0875,131.22,324.1195,478.616,7.758
11,13.25,0.332,23.3,2.331,-0.2845,189.4965,20.057,66.295,27.2,23.439,90.4,378,21.81,374,663.584,127,325,483.473,7.6295
11,13.75,0.365,23.586,2.561,-0.254,181.2155,18.5455,67.6,27.8,23.028,90.366,378,22.21,336,616.706,119.2595,325,483,7.69
11,14.25,0.355,23.9,2.61,-0.203,165,15.087,65.071,28,22.229,90.3,378,22.58,288.581,552,107.679,326,477,7.7
11,14.75,0.372,23.775,2.67,-0.227,142.709,12.9,60.3,28,22.116,90.3,378,22.97,232,476.467,93.9,324,470,7.62
11,15.25,0.372,23.658,2.671,-0.2205,115,11.3,52.402,27.589,21.8355,90.3,378,22.645,168.68,388,77.88,324,461.295,7.51
11,15.75,0.383,23.346,2.8,-0.203,84.095,8.58,44.7,26.898,21.75,90.3,378,22.47,100,294,60.4,323,451,7.64
11,16.25,0.371,22.966,2.697,-0.176,48.2,6.689,35.5815,25.897,22.3095,90.3,378,21.84,26.718,188.878,42.45,322.401,436.6795,7.68
11,16.75,0.328,22.2,2.424,-0.146,11.3,3.53,24.75,24.461,23.8185,90.3,378,20.385,-42.35,86.6505,25.8135,320.379,423.236,7.71
11,17.25,0.2585,20.8395,1.9485,-0.0575,-9.65,0.489,13.01,23.057,27,90.32,378,18.09,-90.5,14.807,7.54,317,411,7.725
11,17.75,0.14,19.2,1.38,-0.0185,-12.25,-0.187,3.4745,21.694,30.638,90.3945,378,15.42,-96.2755,-3.1,2.02,314,398.606,7.8325
11,18.25,0.1375,18,1.65,-0.0325,-13.35,-0.281,-4.715,20.6105,34.1405,90.4,377.5,13.485,-90.854,-3.633,2.2035,312,392,7.865
11,18.75,0.156,16.7,1.755,-0.005,-17.108,-0.347,-11.219,19.568,35.492,90.4025,378,12.05,-87.739,-3.025,2.505,308.625,387,7.764
11,19.25,0.1645,16.25,1.7775,-0.029,-18.5,-0.407,-16.055,18.926,36.5975,90.46,378,11.365,-85.611,-2.691,2.6995,307.745,383.4585,7.64
11,19.75,0.1775,15.5215,1.82,-0.0055,-19.5,-0.4675,-19.9,18.2365,37.79,90.494,378.5,11.11,-84.55,-2.528,2.667,307,380.5,7.835
11,20.25,0.17,15.191,1.82,-0.026,-20.7,-0.83,-22.613,17.697,37.792,90.5,378,10.74,-82.95,-2.385,2.681,304.684,378,7.76
11,20.75,0.1915,15.22,1.895,-0.043,-22.2,-0.833,-24.5965,17.135,40.1815,90.5,378,10.145,-81.9305,-2.298,2.678,302.3515,376.64,7.807
11,21.25,0.188,14.45,1.8835,-0.025,-22.7,-0.801,-26.117,16.559,40.737,90.5025,378,9.25,-80.454,-2.32,2.64,303.494,373.5,7.833
11,21.75,0.185,14.05,1.89,-0.039,-22.1,-0.667,-27.4425,16.101,41.65,90.531,378,9.325,-79,-2.25,2.54,302.5,370.875,7.84
11,22.25,0.175,13.5415,1.89,-0.048,-20.193,-0.683,-28.4005,15.65,42.6745,90.545,378,8.185,-77.6,-2.21,2.5,299.5,370,7.812
11,22.75,0.17,13.55,1.84,-0.044,-20.2,-0.579,-29.6725,15.15,43.955,90.5345,377,7.87,-76.75,-2.105,2.548,298,368.5,7.816
11,23.25,0.1705,13.199,1.835,-0.062,-20.67,-0.631,-30.6645,14.718,44.838,90.571,377,7.46,-75.3,-2.1115,2.49,296,366.174,7.85
11,23.75,0.1645,12.497,1.84,-0.08,-20.8,-0.393,-31.654,14.25,47.132,90.5855,376,7.195,-74.6435,-2.08,2.44,295.6785,362,7.87
12,0.25,0.16,7.643,1.773,-0.084,-17.1865,0.645,-35.462,8.509,66.844,90.502,381.3805,3.47,-67.631,-1.74,2.22,278.431,342,7.72
12,0.75,0.154,7.45,1.76,-0.105,-18.1,0.82,-35.5,8.167,66.1015,90.5,381,3.475,-66.9,-1.8,2.25,278,339.866,7.485
12,1.25,0.16,7.02,1.785,-0.101,-17.95,0.986,-36.1,7.959,64.2235,90.5,380,3.52,-66.1,-1.73,2.21,277,338,7.6235
12,1.75,0.159,7.08,1.76,-0.11,-17,0.819,-35.779,7.81,62.5495,90.51,381,3.44,-65.333,-1.71,2.209,277.352,338.559,7.35
12,2.25,0.155,6.99,1.69,-0.0955,-17.105,0.603,-35.9,7.72,63.956,90.5,380,3.225,-65.4,-1.73,2.18,276.196,337.236,7.495
12,2.75,0.158,6.717,1.74,-0.086,-16.7,0.631,-36.4,7.58,69.1395,90.5,380,2.925,-64.099,-1.592,2.163,276,335.447,7.634
12,3.25,0.158,6.522,1.789,-0.117,-15.889,0.601,-36.7,7.28,69.4255,90.5,379,2.765,-64,-1.68,2.155,275,335,7.45
12,3.75,0.16,6.298,1.75,-0.109,-16.35,0.3305,-36.2,7.22,65.039,90.5,378.0025,3.07,-63.076,-1.64,2.15,276,334.187,7.48
12,4.25,0.15,5.91,1.78,-0.107,-16.614,0.671,-36.3,7,67.4,90.5,380,2.66,-62.498,-1.689,2.104,275.857,332,7.3
12,4.75,0.149,5.795,1.79,-0.093,-16.0885,0.345,-36.8,6.83,69.1,90.5,379.5,2.57,-60.691,-1.629,2.04,274.894,331.071,7.4185
12,5.25,0.149,5.85,1.76,-0.081,-15.549,0.386,-37.6,6.677,69.107,90.5,379,2.56,-60.1,-1.556,2.0775,274,330.77,7.24
12,5.75,0.147,5.59,1.76,-0.102,-15.772,0.136,-37.7,6.57,66.6365,90.5,380.5,2.575,-59.637,-1.506,2.102,274.01,331,7.185
12,6.25,0.144,5.41,1.74,-0.084,-13.198,0.387,-38.1,6.31,66.9,90.502,380.217,2.61,-59.7,-1.515,2.08,272.482,329,7.335
12,6.75,0.14,5.273,1.76,-0.102,-13.641,0.33,-38.612,6.03,68.65,90.5,381,2.48,-58.5,-1.28,2.109,272.125,328,7.237
12,7.25,0.142,5.54,1.66,-0.1055,-14.284,0.2635,-38.842,5.76,66.432,90.578,379.3485,2.6,-53.8,4.02,3.043,271.335,327.102,7.1785
