DOY2,HR2,TA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2
7,6.25,14.9645,85.4195,19.32475,382.156125,399.959375,26.5387,180.2925,13.915,1.048125,0.0943105,14.37375,13.972,14.538,-5.2783,-3.3593,401.207075
7,6.75,15.876,107.2925,24.76075,387.929775,411.67215,52.1653,247.34,16.611,1.2967,0.13603,14.34025,13.934,15.88475,-0.85171,-0.42122,398.029
7,7.25,16.548,153.0775,34.4095,394.773375,432.824425,84.7678,371.5625,24.307,1.3549,0.157095,14.33425,13.888,16.4595,2.5716,4.1673,397.9824
7,7.75,17.02,218.74,47.379,401.3708,446.348125,135.848375,501.9425,30.831,1.89275,0.19737,14.308,13.862,17.39425,6.171,6.3171,394.4263
7,8.25,17.472,258.3225,55.504,406.725125,462.21985,158.720425,586.31,38.353,2.0182,0.2279925,14.29525,13.839,18.152,8.9491,8.9243,392.1696
7,8.75,18.273,298.845,64.28175,412.18205,464.055175,202.90955,663.9125,44.955,1.9576,0.21377,14.27525,13.794,18.46525,11.429,11.989,387.7808
7,9.25,18.9985,435.79,92.35,417.2521,478.911475,306.3608,981.48,64.284,2.22135,0.253265,14.297,13.776,18.838,15.484,15.235,385.3282
7,9.75,19.4115,461.7625,95.736,422.2962,481.768925,315.912575,1078.725,66.21,2.2437,0.26649,14.306,13.748,19.089,19.471,18.764,383.17295
7,10.25,19.671,519.5475,103.395,427.832925,492.3094,353.362275,1116.5,75.822,2.4317,0.27058,14.34825,13.747,19.8695,21.088,19.375,381.982125
7,10.75,19.9525,543.53,110.2725,430.2952,493.81655,373.294175,1254.2,74.53575,2.3267,0.288105,14.305,13.699,20.4175,24.213,20.043,380.803775
7,11.25,20.54275,610.1425,114.38,432.10415,496.59515,409.719175,1333.1,81.4235,2.40915,0.28338,14.47725,13.7205,21.143,27.8805,23.649,379.9738
7,11.75,20.9435,590.625,123.105,434.552225,515.1452,413.1867,1365.1,83.547,2.6492,0.30426,14.61475,13.657,21.742,29.094,23.29725,379.3986
7,12.25,21.46675,610.655,121.9175,435.89535,508.544075,434.22725,1388.625,83.897,2.491175,0.29258,14.796,13.64175,22.082,30.683,25.76175,379.498525
7,12.75,21.43675,632.9025,121.165,437.738875,517.0756,450.37085,1460.9,82.3495,2.2967,0.297905,14.939,13.6375,22.13375,32.0485,24.23975,378.8792
7,13.25,21.287,655.875,125.0225,439.2656,515.4279,455.045075,1513.825,89.914,2.5586,0.3124275,15.0955,13.69,22.499,31.49025,24.05125,379.024025
7,13.75,21.547,585.995,120.9475,439.9405,517.858625,412.686325,1325.225,86.496,2.740425,0.300825,15.23875,13.759,21.91025,27.849,21.3175,379.60515
7,14.25,21.4935,616.095,125.8725,436.8097,517.008125,432.44525,1350.95,81.299,2.679375,0.3176975,15.33975,13.844,22.025,26.716,19.62375,378.7973
7,14.75,21.639,483.29,99.58775,438.7119,509.1699,336.538275,1101.5,69.585,2.738025,0.3041,15.5625,13.919,21.72425,23.55,17.333,378.02545
7,15.25,21.625,552.5975,112.445,436.56755,518.47735,354.04235,1286.45,79.668,2.90275,0.311155,15.71975,13.978,22.41225,19.721,15.17,377.935825
7,15.75,21.431,458.8525,90.5285,436.8469,517.1787,316.3052,1075.775,68.313,2.81505,0.30017,15.87925,14.049,22.371,17.19275,13.758,377.384575
7,16.25,21.06,412.4975,89.85925,437.371825,515.162375,254.20005,935.605,61.469,2.773725,0.291625,15.991,14.124,22.25275,15.005,12.273,377.1009
7,16.75,20.81925,347.09,76.07775,432.353075,510.495,217.9094,773.5125,51.605,2.70615,0.2675275,16.0685,14.213,22.1115,11.82,9.1086,377.038525
7,17.25,20.26225,255.1075,59.98425,430.085575,498.552325,136.545225,627.825,39.169,2.386025,0.2355425,16.15175,14.201,21.70125,9.1497,6.8155,377.000875
7,17.75,20.39725,249.27,55.0025,425.717825,494.856075,128.27485,557.395,40.56,2.1296,0.2182675,16.24275,14.332,21.57875,7.2673,5.4448,378.8792
7,18.25,19.817,186.75,47.892,422.6433,502.517825,67.58875,438.995,33.513,1.8571,0.17843,16.264,14.45,21.3735,4.7713,2.7531,378.508425
7,18.75,19.27825,132.3925,33.48225,415.55205,495.718175,23.297425,276.0625,23.72,1.623625,0.1486875,16.2535,14.527,21.118,1.3088,0.84777,378.8241
7,19.25,18.2085,77.3995,21.9265,409.35275,486.84575,-19.631,156.1,14.096,1.2894,0.11242,16.2235,14.59,20.6645,-0.46336,-1.5829,380.17795
7,19.75,16.933,32.11075,8.6875,399.983275,471.549,-47.4475,75.64225,5.9936,0.873535,0.0603125,16.20425,14.541,19.48975,-3.7599,-4.7184,387.94665
7,20.25,15.82325,6.057425,1.736825,390.234475,465.497975,-62.340625,20.73125,1.5915,0.952695,0.035893,16.10925,14.449,18.6315,-6.972,-8.3347,393.53195
7,20.75,15.02825,0,0.268275,385.99625,455.34735,-70.797725,1.511775,0.059879,0.6828425,0.033201,16.02675,14.356,17.2455,-11.534,-13.11,394.7394
7,21.25,14.3745,0,0.4659175,385.803025,443.461175,-66.056825,0.085359,-0.00065477,0.74886,0.02720225,15.94075,14.361,16.227,-14.881,-15.133,398.4518
7,21.75,13.8405,0,0.727675,381.412425,425.023975,-64.23885,0.01363775,-0.0028748,0.8025125,0.03406775,15.85125,14.369,15.314,-16.339,-14.843,398.1364
7,22.25,13.5835,0,0.8691275,379.995225,415.729925,-60.688,0.01413675,-0.0052748,0.69659,0.03115575,15.751,14.379,14.556,-18.116,-15.398,399.56915
7,22.75,13.1405,0,0.8118675,376.663275,404.720875,-58.788925,0.01527525,-0.0062226,0.6882425,0.01311075,15.6605,14.381,14.381,-18.781,-15.929,397.4823
7,23.25,12.9505,0,0.8290875,372.773425,401.7973,-58.129325,0.0150525,-0.011463,0.643415,0.01,15.58525,14.393,13.879,-18.893,-15.417,397.492275
7,23.75,12.541,0,0.898875,370.24645,400.53925,-60.4666,0.01726625,-0.011467,0.72892,0.01,15.462,14.401,13.39,-16.638,-16.702,398.5702
8,0.25,12.429,0,0.65047,372.283625,398.846775,-52.940025,0.0220795,-0.0066643,0.7815425,0.01,15.792,15.449,13.582,-13.44375,-13.01075,402.227
8,0.75,11.81125,0,0.65802,372.296425,397.79395,-50.18895,0.0227355,-0.0065527,0.8224225,0.01,15.7235,15.44525,13.762,-12.234,-12.836,402.3294
8,1.25,11.8225,0,0.71254,369.326725,396.7748,-50.7213,0.021721,-0.010715,0.7280225,0.012435,15.666,15.42475,13.366,-12.6975,-13.0715,402.134275
8,1.75,12.04,0,0.6689025,369.73765,394.154225,-45.593375,0.023042,-0.012904,0.81357,0.01,15.62475,15.4015,13.584,-14.1905,-13.468,403.1759
8,2.25,11.734,0,0.6743175,370.205825,390.770325,-44.473,0.02416225,-0.013361,0.7439475,0.01,15.59525,15.3845,13.468,-13.19825,-13.534,402.8101
8,2.75,11.46925,0,0.7103275,368.24505,389.036,-44.142525,0.0241985,-0.01022375,0.77729,0.01,15.56675,15.35925,12.68925,-13.23575,-12.896,405.69175
8,3.25,11.32375,0,0.7899625,368.563275,390.0171,-44.66215,0.02094325,-0.008352675,0.945045,0.01,15.51875,15.327,13.397,-13.49425,-13.4685,406.2295
8,3.75,11.0665,0,0.66982,371.01215,389.978975,-37.860325,0.02349225,-0.00899695,0.95368,0.01,15.46925,15.29625,13.544,-13.687,-14.258,406.47215
8,4.25,10.9015,0,0.5912925,367.400875,387.13415,-36.207675,0.0285315,-0.00751475,0.937015,0.03297025,15.42375,15.269,13.196,-13.3375,-13.6195,402.1469
8,4.75,10.735,0,0.7588375,369.197775,386.58765,-40.725875,0.07753675,-0.0009829825,0.856705,0.01,15.3525,15.236,12.5605,-13.86975,-14.32225,406.531225
8,5.25,11.82525,0.125155,1.10305,366.99795,382.29075,-36.8171,1.5381,0.06232075,0.813275,0.01,15.26375,15.20075,12.307,-12.89725,-14.4105,407.2764
8,5.75,13.12475,9.7196,2.803875,367.425,383.976025,-19.565875,22.8225,1.696375,0.84242,0.017681,15.14,15.15125,12.348,-11.54025,-12.78075,405.7733
8,6.25,13.797,29.57075,7.1447,371.814025,388.5801,-1.004025,70.71825,4.98055,0.937205,0.060038,15.086,15.036,13.2365,-7.941925,-8.503775,404.7221
8,6.75,14.74,56.982,11.1465,381.5435,399.4344,16.694625,133.0025,10.184125,1.14075,0.10272,15.03425,15.07125,14.53325,-3.8954,-4.41435,404.635925
8,7.25,15.51725,92.54375,20.60175,387.929025,406.795025,45.455875,193.385,17.285,1.52015,0.146355,15.00225,15.02775,15.60275,-0.39481,-0.3653275,403.2149
8,7.75,16.125,124.2625,25.4495,396.385125,414.5724,76.320275,287.7775,20.454,2.0016,0.17536,14.948,15.00275,16.51225,1.4026,1.85485,398.9522
8,8.25,16.62225,156.8625,28.67725,399.92115,416.1078,95.5004,356.1225,24.27875,2.0598,0.1800175,14.91025,14.88,17.5055,3.811075,3.50795,396.61415
8,8.75,17.42975,197.1075,39.599,405.6968,447.31095,138.1466,488.4575,32.593,2.04025,0.1927325,14.8905,14.82525,18.481,6.02395,6.32535,393.865575
8,9.25,17.62225,217.87,43.064,407.7711,453.2873,133.8395,510.24,31.204,2.204725,0.2186175,14.92925,14.725,18.69325,6.924025,7.5804,390.45285
8,9.75,17.86875,221.7625,41.0455,408.77855,445.67705,159.896175,453.35,29.406,2.3011,0.20321,14.96,14.6385,19.045,7.38755,8.588025,389.664275
8,10.25,18.5715,283.1925,55.37375,414.008575,441.526275,205.831325,636.5475,37.558,2.5226,0.22393,14.91775,14.5875,19.411,10.16305,11.377,387.27275
8,10.75,18.923,345.5625,70.16625,412.62915,449.206475,245.6687,805.7075,51.73075,2.73135,0.2458975,14.9395,14.511,19.7305,11.45125,13.0275,386.168175
8,11.25,19.12375,482.67,87.84,413.4369,486.8938,312.3613,1107.4,65.558,2.8488,0.2332625,14.981,14.5395,19.94575,15.33675,12.395,384.9205
8,11.75,19.405,504.03,94.80925,412.965925,493.284625,327.60785,1115.175,69.93775,2.6744,0.2500175,15.05,14.599,20.06625,19.3005,17.485,383.7701
8,12.25,19.6075,466.0825,94.33,414.7116,502.822125,299.598825,1145.275,68.2765,2.64105,0.23959,15.1525,14.561,20.371,17.459,18.278,383.327025
8,12.75,19.75575,518.8325,98.1585,416.7197,497.501675,321.4152,1115.325,67.964,2.5512,0.2394125,15.351,14.668,20.7425,16.28125,16.57275,382.6692
8,13.25,19.962,494.675,90.3325,420.294675,485.290425,339.5791,1157.375,70.6185,2.609375,0.235955,15.547,14.6995,20.353,15.1645,17.034,381.93795
8,13.75,20.45075,434.42,88.30775,420.241225,499.327525,300.15255,1077.525,65.881,2.7876,0.25375,15.634,14.692,20.701,16.21,16.9395,381.9471
8,14.25,20.1515,439.62,89.82425,420.1362,489.511125,305.986375,1106.25,64.71225,2.488125,0.23918,15.804,14.807,20.704,17.2605,15.215,382.1943
8,14.75,20.04275,370.5475,70.592,422.595775,496.9729,248.9714,901.3925,53.76675,2.455375,0.2498775,15.93125,14.927,20.99425,16.0035,14.84575,379.14955
8,15.25,20.22875,377.52,77.05075,422.0617,500.4459,234.1156,812.8275,55.90375,2.45655,0.22512,16.072,15.061,21.0225,12.91,13.98875,378.70225
8,15.75,20.0225,364.7875,71.39475,424.635,497.581475,216.417125,839.105,60.84075,2.53605,0.247665,16.1435,15.183,20.9745,10.698,12.147,381.5358
8,16.25,19.84925,317.215,66.87675,425.29915,494.7746,187.598525,754.8825,53.012,2.700825,0.238075,16.165,15.24875,21.163,8.3884,9.66895,381.4887
8,16.75,19.8575,283.1425,59.856,424.539625,497.861625,155.863575,643.8575,49.98425,2.57035,0.225665,16.2245,15.32075,20.992,6.5446,7.594975,381.06315
8,17.25,19.379,201.405,43.9825,421.296625,496.8184,100.326875,449.25,34.10125,2.498125,0.212425,16.2795,15.4215,20.7975,4.19345,4.8396,380.45865
8,17.75,19.039,161.225,38.72525,414.501975,488.635825,57.09385,369.135,27.3775,2.13075,0.19324,16.275,15.541,20.3925,2.1665,3.3882,380.4568
8,18.25,18.336,98.608,22.48375,415.44265,485.052925,11.737225,222.76,17.41425,1.82175,0.155325,16.276,15.63875,20.1265,0.242865,0.84605,379.785025
8,18.75,17.83925,47.651,10.32425,408.1325,479.039,-26.347575,116.395,7.76485,1.279175,0.0966985,16.3345,15.64925,19.732,-2.1892,-1.1301,381.4857
8,19.25,16.8025,15.47925,4.637425,400.6244,465.355475,-53.26495,40.38025,3.0705,1.163575,0.0549845,16.32275,15.575,18.791,-5.233025,-4.534025,384.9758
8,19.75,15.534,0.5846025,0.7722975,394.80945,450.135725,-58.40155,4.823325,0.35257,1.031175,0.04379125,16.259,15.418,18.154,-9.813075,-9.4636,389.926475
8,20.25,14.456,0,0.229715,390.250525,439.89345,-58.5943,0.1952225,0,0.79653,0.023258,16.184,15.43025,17.4625,-11.877,-12.1315,394.44605
8,20.75,13.85725,0,0.3330775,385.41555,433.1743,-59.275325,0.03142775,-0.0019662,0.75248,0.0283155,16.13675,15.471,16.061,-13.48275,-14.106,394.6854
8,21.25,12.985,0,0.5380125,381.30625,417.80095,-51.709425,0.0154415,-0.003604,0.5875125,0.026098,16.132,15.49,15.2045,-13.072,-14.151,396.3514
8,21.75,12.765,0,0.695325,378.048725,411.696425,-54.027925,0.01756425,-0.005246675,0.65961,0.012708,16.108,15.491,14.7555,-13.824,-14.4715,397.197025
8,22.25,12.3245,0,0.655745,374.581225,407.38095,-51.359625,0.018954,-0.009245,0.659205,0.0198185,16.06575,15.50425,14.346,-13.91075,-13.78825,398.08775
8,22.75,12.213,0,0.6616375,373.5644,403.85745,-52.35255,0.02004775,-0.0078633,0.710425,0.010562,16.005,15.50725,13.741,-13.33425,-13.48025,398.0232
8,23.25,12.25025,0,0.74013,372.712175,399.274125,-51.94125,0.02263125,-0.009931,0.7903225,0.01,15.962,15.4955,14.0325,-12.73325,-13.6855,398.6323
8,23.75,12.2335,0,0.7065075,371.414225,393.916225,-50.32555,0.02021,-0.0078633,0.6620875,0.021246,15.90225,15.48975,14.0075,-13.697,-13.90025,401.5925
9,0.25,8.850025,0,0.764835,357.79115,383.07155,-65.69925,0.0239375,-0.00704115,0.88307,0.0280875,12.624,12.749,10.83,-13.7785,-16.2925,400.9884
9,0.75,8.804325,0,0.754505,354.96565,377.96785,-66.4459,0.02335575,-0.00481195,0.975045,0.039176,12.57475,12.729,10.64625,-13.204,-16.026,400.8767
9,1.25,8.7546,0,0.830795,353.0049,375.86215,-65.80785,0.02571025,-0.0057041,0.78286,0.0529075,12.5325,12.715,10.153,-13.211,-15.4625,401.3102
9,1.75,8.006675,0,0.85564,350.6682,375.58615,-65.63,0.026293,-0.0085426,0.69575,0.0405735,12.4755,12.689,10.201,-13.888,-14.938,401.047275
9,2.25,7.914475,0,0.83449,350.033,377.09195,-63.0512,0.02610925,-0.0089859,0.8061,0.0389525,12.43475,12.647,9.54945,-14.1285,-15.234,401.5058
9,2.75,7.962525,0,0.72625,348.41585,379.46635,-64.12255,0.0263755,-0.0076061,0.82837,0.038974,12.395,12.605,9.4966,-13.8025,-16.423,403.183275
9,3.25,7.9311,0,0.85175,349.19035,374.37815,-64.78235,0.024213,-0.0120385,1.01343,0.01,12.35,12.552,9.6911,-13.6655,-16.225,403.80385
9,3.75,7.41845,0,0.811685,348.9983,372.95905,-61.44375,0.0273765,-0.013505,0.98269,0.027564,12.299,12.52,9.2624,-12.976,-16.72975,402.60285
9,4.25,7.226375,0,0.680625,347.4663,372.7563,-60.51145,0.02677525,-0.012677,1.0107,0.029492,12.239,12.506,9.045325,-13.167,-16.5775,404.4682
9,4.75,7.11895,0,0.78933,346.4234,370.9878,-61.938,0.030639,-0.0203135,1.0516,0.02703375,12.1655,12.471,8.8073,-14.0795,-17.714,404.79305
9,5.25,7.043,0,0.583705,346.44395,369.9847,-56.76925,0.0421285,-0.0171345,0.876615,0.03157,12.10175,12.448,8.45135,-13.9865,-17.3955,405.35055
9,5.75,7.291325,0,0.97359,345.40985,367.1659,-58.40825,0.32926,0.0001634521524,0.91112,0.0434085,12.03775,12.426,8.59545,-14.1425,-17.4525,406.5509
9,6.25,7.96795,3.7112,2.3977,345.97925,366.69025,-44.98745,8.53455,1.06685,0.767205,0.03573175,11.96475,12.387,8.5115,-13.778,-16.9805,406.698575
9,6.75,9.123675,29.363,9.972,349.7027,368.9962,-17.3215,62.923,5.69725,0.96442,0.0564585,11.90075,12.382,8.667,-11.5665,-14.456,406.18395
9,7.25,10.38075,80.078,23.0085,358.49255,378.56725,6.9995,173.6725,16.414,1.1183,0.1082,11.8285,12.399,9.381475,-7.16325,-10.05915,404.210325
9,7.75,11.50875,112.18,25.7615,366.38355,394.85775,44.78775,253.0375,18.879,1.4329,0.129725,11.75575,12.326,10.608,-4.3492,-5.6522,403.2479
9,8.25,12.34375,179.775,36.7605,376.1559,407.53085,86.96075,416.7825,32.024,1.622,0.1679,11.674,12.24,11.731,-0.76364,-1.0608275,400.1536
9,8.75,13.61325,222.295,46.8815,380.55395,426.75275,135.57855,480.75,41.8215,1.9652,0.171725,11.614,12.198,13.02125,1.51745,1.520275,397.1747
9,9.25,13.89925,252.22,50.625,383.292675,432.13055,170.085325,579.5025,45.472,2.19265,0.19994,11.592,12.111,13.77325,2.38715,3.4707,395.0682
9,9.75,14.2485,345.5725,73.87575,384.589925,433.959025,214.135125,797.63,58.889,2.34015,0.234635,11.61575,12.084,14.386,4.614,5.4009,392.5407
9,10.25,14.32925,378.19,79.072,387.75335,440.02335,236.29225,813.4725,63.3265,2.41675,0.23134,11.676,12.063,14.488,5.387475,7.1781,391.63635
9,10.75,14.73725,419.05,83.872,390.3101,449.3754,279.23585,934.84,73.604,2.3948,0.2565725,11.7,12.075,14.65625,7.09705,9.079425,389.9532
9,11.25,15.4325,401.7,77.1095,389.97025,452.49425,254.86815,1015.975,66.337,2.83635,0.28061,11.727,12.066,14.5815,7.2355,8.77955,389.99235
9,11.75,15.3655,445.715,91.83075,390.9988,454.29655,299.341725,1141.575,75.1085,2.82865,0.2650075,11.895,12.1255,15.1615,8.687225,11.0805,390.132
9,12.25,15.47425,427.955,88.486,392.0048,461.5723,281.13435,992.9,77.602,2.99545,0.28681,11.897,12.096,16.047,9.88095,11.94475,390.3264
9,12.75,15.86475,467.67,89.6905,392.9163,468.70795,323.31405,1083.05,80.8145,2.9216,0.296155,12.013,12.184,16.15125,11.1265,11.996,389.845675
9,13.25,16.07375,493.93,96.202,393.14565,474.5037,318.2275,1096.65,83.2755,3.1809,0.29254,12.13875,12.192,16.198,11.029,11.855,389.2887
9,13.75,16.5045,388.285,78.7805,395.00565,487.59735,249.3689,933.1775,71.6165,3.0218,0.2907475,12.308,12.211,16.68275,10.033375,10.576,389.04
9,14.25,16.49875,395.49,80.117,399.37315,472.81335,246.6065,865.83,67.1315,2.84605,0.28843,12.44725,12.254,17.157,9.8369,10.161,389.06935
9,14.75,16.063,372.585,78.151,399.85235,475.81785,206.7782,804.53,57.8265,2.6704,0.251725,12.534,12.2995,17.3235,9.10275,8.7599,385.31315
9,15.25,16.12925,338.915,71.7955,401.07955,466.58765,194.07505,710.9175,56.5285,2.7751,0.27722,12.644,12.372,17.4945,7.18235,7.9923,383.430625
9,15.75,16.074,264.69,58.051,399.84015,468.1151,147.54585,607.0975,47.439,2.49265,0.24721,12.74475,12.446,17.206,4.7992,5.6301,387.821825
9,16.25,15.552,240.51,53.11,401.00845,462.7958,105.1066,539.16,42.866,2.3973,0.2263025,12.80875,12.38,16.95425,4.1896,3.7005,387.4439
9,16.75,14.84075,162.355,39.1495,400.9514,462.10745,47.20615,350.04,31.135,2.2077,0.19718,12.85275,12.487,16.918,2.7226,1.33,386.69595
9,17.25,14.27875,115.885,30.008,398.65275,456.83315,8.60175,260.69,22.9075,1.8704,0.1815575,12.871,12.525,16.634,0.3009785,-0.01025375,387.5655
9,17.75,13.48,51.455,15.56,393.43365,450.36475,-38.816,113.6,11.7265,1.64615,0.124595,12.89375,12.545,16.07675,-2.2334,-2.1748,387.76945
9,18.25,12.76475,11.9145,3.7865,386.2969,438.04865,-65.0575,31.061,2.5772,1.48715,0.0765825,12.851,12.557,15.6035,-3.93435,-4.2351,390.167275
9,18.75,11.38725,0.098631,0.944325,381.51935,436.2879,-76.4742,2.451275,0.144845,1.47335,0.06365375,12.8435,12.603,14.90175,-5.87845,-8.12315,392.0335
9,19.25,11.1935,0,0.2201,374.97355,419.12275,-80.8068,0.1255575,0,1.1562,0.049365,12.834,12.617,14.4025,-10.3605,-12.147,395.1664
9,19.75,11.06325,0,0.459595,368.9682,413.25045,-75.9396,0.0317095,-0.00106335,1.0903,0.053357,12.823,12.629,13.14025,-10.53,-13.8285,397.09165
9,20.25,10.3815,0,0.59131,366.8079,408.5596,-73.39595,0.01852925,-0.00165475,1.0442,0.04919325,12.816,12.662,12.55775,-10.7,-13.419,397.245
9,20.75,10.3356,0,0.68054,367.25725,403.8986,-70.82765,0.022466,-0.00196585,0.998515,0.051061,12.80225,12.672,12.725,-9.53335,-11.942,397.2848
9,21.25,10.06545,0,0.70076,365.07835,407.4597,-68.88245,0.027873,-0.00279685,1.06025,0.0591895,12.77125,12.685,12.416,-9.94145,-10.7865,398.4199
9,21.75,9.727475,0,0.68141,364.57915,400.38545,-71.04515,0.02312025,-0.00163575,1.0716,0.047897,12.74325,12.692,11.535,-11.1554,-12.0785,398.8093
9,22.25,9.1199,0,0.670895,360.52835,392.8939,-69.48125,0.02063475,-0.00253585,1.17145,0.05381225,12.706,12.7,10.4345,-12.3025,-11.761,398.5007
9,22.75,9.131075,0,0.68055,361.7107,390.57135,-66.67625,0.02313925,-0.0030919,1.14775,0.04660775,12.66525,12.693,10.1255,-12.6835,-12.5555,398.5903
9,23.25,9.034625,0,0.605075,359.8665,384.9684,-66.21865,0.02618125,-0.0027282,1.2644,0.06399775,12.618,12.677,10.0705,-12.1875,-15.0935,398.766825
9,23.75,8.930125,0,0.82448,358.3393,382.87075,-66.4398,0.02412175,-0.0050547,0.82068,0.054827,12.57325,12.676,10.289,-12.8655,-15.0855,399.77955
10,0.25,1.60485,0,0.52307,319.4735,351.0859,-64.5458,0.03555425,-0.0356895,1.03905,0.066352,6.252325,8.107375,2.5871,-13.55825,-14.262,409.5627
10,0.75,1.5655,0,0.7373225,316.6151,343.8813,-59.7082,0.03921125,-0.05068525,1.104925,0.051497,6.1767,8.57965,2.0759,-13.0825,-16.42225,410.0721
10,1.25,1.434975,0,0.63007,315.7191,342.7321,-63.8524,0.03159725,-0.033607,1.0957475,0.0527955,6.14475,8.0424,1.844175,-13.97975,-16.97375,410.623525
10,1.75,1.149475,0,0.6441225,315.4365,344.8879,-63.5203,0.02991875,-0.04188825,1.0110825,0.059414,6.083725,7.91325,1.7466,-14.184,-16.81175,411.4943
10,2.25,0.7474125,0,0.5859225,313.5793,341.3271,-57.9629,0.0272325,-0.04591025,0.89527,0.07233475,6.0577,7.9505,1.385925,-14.8535,-16.506,411.70485
10,2.75,0.1238805,0,0.69078,311.2522,335.848,-58.2382,0.02993875,-0.030847,0.9168425,0.0636795,6.0067,7.8166,0.847315,-14.3005,-16.39,411.510425
10,3.25,0.26958,0,0.79154,309.6565,338.1758,-62.0805,0.0286555,-0.0385725,0.869135,0.06920725,5.95995,8.35445,0.88345,-14.28675,-15.98525,412.794925
10,3.75,-0.3246325,0,0.6453275,308.4362,335.4013,-62.4708,0.03377925,-0.03647375,1.04165,0.0755085,5.9459,8.51555,0.051654,-14.661,-16.443,406.9677
10,4.25,-0.34893,0,0.6637,308.7269,325.9509,-66.3406,0.03308675,-0.03998575,1.01433,0.0684905,5.8873,8.31205,-0.231,-15.4085,-16.95025,406.12195
10,4.75,-0.18701075,0,0.7012625,309.4047,326.2437,-61.3178,0.0266325,-0.0465845,1.081825,0.062733,5.84945,8.2773,-0.64582,-14.953,-15.946,406.6849
10,5.25,-0.0754715,0,0.8729025,309.7139,326.214,-61.4193,0.0248995,-0.03677825,1.15135,0.127665,5.755925,8.061475,-0.52532,-14.40675,-16.54075,406.9661
10,5.75,-0.529451,0,0.6090325,308.5654,324.4475,-64.5142,0.03459425,-0.03747125,0.9731725,0.1118225,5.8108,7.8778,-0.77859,-14.50425,-15.897,407.11735
10,6.25,0.3849825,0,0.6965075,306.4631,322.8445,-61.784,0.10416925,0,1.08715,0.0936045,5.81495,8.0213,-1.2822,-14.471,-15.555,406.91125
10,6.75,0.487865,0.53011,1.23485,306.7496,325.414,-56.4199,2.563075,0.668615,1.03255,0.07769975,5.77995,7.99745,-0.73606,-13.85375,-15.34375,406.829425
10,7.25,1.4075,14.04675,4.5264,307.6097,324.826,-29.6236,28.04875,3.9068,0.9673425,0.095711,5.7213,7.5097,-0.78474,-13.0385,-14.1555,406.2009
10,7.75,2.3748,46.2615,12.97325,314.4872,329.8403,-0.5533,74.54675,11.651,1.26495,0.11574,5.6125,7.340275,0.849135,-10.46475,-12.487,407.6446
10,8.25,3.281775,72.403,19.5515,322.4799,344.4414,18.5809,151.24,19.2485,1.7004,0.1624175,5.5949,7.6085,2.5469,-7.2826,-9.25945,406.25295
10,8.75,3.821675,114.05,27.957,327.7673,358.7906,56.5386,256.9275,30.5875,2.114025,0.19896,5.602875,7.774725,4.0626,-4.8336,-6.8826,405.073025
10,9.25,4.364,157.9725,40.73825,333.710625,368.9368,81.17695,330.5225,38.11225,2.210975,0.216485,5.575075,7.20595,4.848475,-2.7267,-4.66005,405.19855
10,9.75,5.156375,225.1825,53.977,337.46945,371.1547,100.86375,409.8875,60.62525,2.9663,0.261085,5.5776,7.775025,5.56135,0.23059,-1.6848,407.4955
10,10.25,5.8072,241.455,52.66525,338.552975,375.019275,119.000125,471.8975,59.504,2.7636,0.2799125,5.580475,8.47365,6.039,2.177375,0.11817,406.7425
10,10.75,6.1541,264.46,58.489,341.554,389.36015,121.714725,492.375,52.559,2.86685,0.2743625,5.556,8.2561,6.384475,3.4514,2.794525,405.972
10,11.25,6.52125,256.26,48.42775,345.2198,386.4368,117.840275,503.925,53.933,2.922,0.29073,5.5878,8.4092,7.22615,3.532225,3.260575,405.53255
10,11.75,7.0534,266.9175,56.6935,351.529725,385.87115,138.65205,546.23,60.14175,2.920325,0.2555,5.63875,8.246275,7.81615,3.75665,3.3229,405.40225
10,12.25,7.002475,244.845,46.911,351.761425,384.9992,130.131775,521.76,48.58975,3.107825,0.28699,5.688725,8.40075,7.879675,1.6717,3.0505,405.29645
10,12.75,7.28725,253.94,54.3955,353.153825,383.155275,131.8957,479.03,53.97475,3.366425,0.2976475,5.7153,8.263075,8.03585,3.72455,2.8548,405.1333
10,13.25,7.711975,224.0775,46.752,352.69755,389.305675,125.342075,480.62,47.554,3.42135,0.300985,5.87345,8.615025,8.3519,2.6085,3.3037,404.869875
10,13.75,7.464575,221.775,53.083,352.7574,389.2981,120.391025,472.705,41.9765,3.3795,0.31118,5.9033,8.77175,8.4645,2.5364,2.51165,404.8062
10,14.25,7.534975,205.2925,52.9935,353.246275,383.3312,113.860375,442.835,46.393,3.06135,0.26733,5.953975,8.77555,8.4319,2.3129,4.260225,404.6151
10,14.75,7.526875,159.4925,36.48975,353.179275,384.2937,74.96565,342.945,37.9115,3.10675,0.28785,6.0521,8.8369,8.6,1.5423,3.3128,402.81445
10,15.25,7.681975,126.695,27.48375,351.432025,383.840275,48.5693,257.84,27.923,2.86535,0.26974,6.0766,8.835875,8.36925,0.16492125,2.00155,402.04935
10,15.75,7.32405,103.19,23.544,351.234925,388.165825,37.16035,220.55,25.9645,3.09085,0.238835,6.133725,8.4673,8.384325,-0.77046,0.0449865,404.4577
